POA_CODE_2021	BornAust	Sex	persons
POA2799	1	F	1928
POA2799	1	M	1831
POA2800	0	F	2552
POA2800	0	M	2402
POA2800	1	F	20735
POA2800	1	M	19838
POA2803	0	F	16
POA2803	0	M	12
POA2803	1	F	112
POA2803	1	M	133
POA2804	0	F	90
POA2804	0	M	90
POA2804	1	F	1211
POA2804	1	M	1117
POA2805	0	F	14
POA2805	0	M	21
POA2805	1	F	173
POA2805	1	M	159
POA2806	0	F	25
POA2806	0	M	36
POA2806	1	F	335
POA2806	1	M	343
POA2807	0	F	24
POA2807	0	M	20
POA2807	1	F	167
POA2807	1	M	196
POA2808	0	F	16
POA2808	0	M	17
POA2808	1	F	78
POA2808	1	M	78
POA2809	0	F	8
POA2809	0	M	9
POA2809	1	F	71
POA2809	1	M	92
POA2810	0	F	97
POA2810	0	M	80
POA2810	1	F	1311
POA2810	1	M	1375
POA2817	0	F	6
POA2817	1	F	146
POA2817	1	M	154
POA2818	0	F	18
POA2818	0	M	23
POA2818	1	F	363
POA2818	1	M	373
POA2820	0	F	234
POA2820	0	M	351
POA2820	1	F	2723
POA2820	1	M	3225
POA2821	0	F	85
POA2821	0	M	97
POA2821	1	F	1972
POA2821	1	M	1953
POA2822	0	F	9
POA2822	0	M	9
POA2822	1	F	167
POA2822	1	M	179
POA2823	0	F	24
POA2823	0	M	30
POA2823	1	F	520
POA2823	1	M	583
POA2824	0	F	65
POA2824	0	M	50
POA2824	1	F	845
POA2824	1	M	841
POA2825	0	F	74
POA2825	0	M	58
POA2825	1	F	958
POA2825	1	M	941
POA2826	0	F	10
POA2826	0	M	5
POA2826	1	F	71
POA2826	1	M	89
POA2827	0	F	80
POA2827	0	M	50
POA2827	1	F	1568
POA2827	1	M	1530
POA2828	0	F	12
POA2828	0	M	10
POA2828	1	F	322
POA2828	1	M	340
POA2829	0	F	54
POA2829	0	M	48
POA2829	1	F	1197
POA2829	1	M	1211
POA2830	0	F	2315
POA2830	0	M	2265
POA2830	1	F	18966
POA2830	1	M	17599
POA2831	0	F	41
POA2831	0	M	40
POA2831	1	F	733
POA2831	1	M	781
POA2832	0	F	49
POA2832	0	M	45
POA2832	1	F	650
POA2832	1	M	675
POA2833	0	F	18
POA2833	0	M	16
POA2833	1	F	226
POA2833	1	M	211
POA2834	0	F	151
POA2834	0	M	148
POA2834	1	F	611
POA2834	1	M	658
POA2835	0	F	147
POA2835	0	M	141
POA2835	1	F	1426
POA2835	1	M	1465
POA2836	0	F	21
POA2836	0	M	18
POA2836	1	F	336
POA2836	1	M	351
POA2838	1	F	84
POA2838	1	M	85
POA2839	0	F	28
POA2839	0	M	26
POA2839	1	F	435
POA2839	1	M	433
POA2840	0	F	55
POA2840	0	M	57
POA2840	1	F	908
POA2840	1	M	914
POA2842	0	F	23
POA2842	0	M	16
POA2842	1	F	289
POA2842	1	M	315
POA2843	0	F	40
POA2843	0	M	35
POA2843	1	F	473
POA2843	1	M	503
POA2844	0	F	38
POA2844	0	M	38
POA2844	1	F	544
POA2844	1	M	551
POA2845	0	F	66
POA2845	0	M	82
POA2845	1	F	884
POA2845	1	M	898
POA2846	0	F	23
POA2846	0	M	21
POA2846	1	F	100
POA2846	1	M	88
POA2847	0	F	96
POA2847	0	M	83
POA2847	1	F	992
POA2847	1	M	1048
POA2848	0	F	73
POA2848	0	M	75
POA2848	1	F	578
POA2848	1	M	627
POA2849	0	F	93
POA2849	0	M	73
POA2849	1	F	607
POA2849	1	M	664
POA2850	0	F	827
POA2850	0	M	745
POA2850	1	F	8030
POA2850	1	M	8172
POA2852	0	F	134
POA2852	0	M	115
POA2852	1	F	1555
POA2852	1	M	1567
POA2864	0	F	23
POA2864	0	M	27
POA2864	1	F	334
POA2864	1	M	365
POA2865	0	F	25
POA2865	0	M	13
POA2865	1	F	385
POA2865	1	M	420
POA2866	0	F	75
POA2866	0	M	62
POA2866	1	F	1351
POA2866	1	M	1333
POA2867	0	F	11
POA2867	0	M	14
POA2867	1	F	271
POA2867	1	M	275
POA2868	0	F	16
POA2868	0	M	13
POA2868	1	F	265
POA2868	1	M	236
POA2869	0	F	45
POA2869	0	M	32
POA2869	1	F	593
POA2869	1	M	620
POA2870	0	F	362
POA2870	0	M	341
POA2870	1	F	5300
POA2870	1	M	5178
POA2871	0	F	217
POA2871	0	M	162
POA2871	1	F	3918
POA2871	1	M	3848
POA2873	0	F	12
POA2873	0	M	9
POA2873	1	F	233
POA2873	1	M	238
POA2874	0	F	8
POA2874	0	M	3
POA2874	1	F	146
POA2874	1	M	158
POA2875	0	F	25
POA2875	0	M	11
POA2875	1	F	326
POA2875	1	M	376
POA2876	0	F	7
POA2876	0	M	8
POA2876	1	F	185
POA2876	1	M	230
POA2877	0	F	98
POA2877	0	M	87
POA2877	1	F	1452
POA2877	1	M	1495
POA2878	0	F	3
POA2878	0	M	9
POA2878	1	F	110
POA2878	1	M	98
POA2879	0	F	10
POA2879	0	M	13
POA2879	1	F	213
POA2879	1	M	227
POA2880	0	F	511
POA2880	0	M	419
POA2880	1	F	7926
POA2880	1	M	7624
POA2898	0	F	44
POA2898	0	M	35
POA2898	1	F	165
POA2898	1	M	165
POA2899	0	F	328
POA2899	0	M	249
POA2899	1	F	675
POA2899	1	M	666
POA2900	0	F	655
POA2900	0	M	641
POA2900	1	F	1411
POA2900	1	M	1290
POA2902	0	F	1707
POA2902	0	M	1526
POA2902	1	F	5920
POA2902	1	M	5966
POA2903	0	F	1089
POA2903	0	M	979
POA2903	1	F	3515
POA2903	1	M	3710
POA2904	0	F	1572
POA2904	0	M	1432
POA2904	1	F	5077
POA2904	1	M	4854
POA2905	0	F	3032
POA2905	0	M	2746
POA2905	1	F	11167
POA2905	1	M	10973
POA2906	0	F	1878
POA2906	0	M	1707
POA2906	1	F	7115
POA2906	1	M	6922
POA2911	0	F	907
POA2911	0	M	863
POA2911	1	F	1499
POA2911	1	M	1433
POA2912	0	F	2040
POA2912	0	M	2082
POA2912	1	F	2068
POA2912	1	M	2102
POA2913	0	F	6929
POA2913	0	M	6754
POA2913	1	F	12344
POA2913	1	M	12261
POA2914	0	F	6540
POA2914	0	M	6556
POA2914	1	F	10229
POA2914	1	M	10206
POA3000	0	F	15517
POA3000	0	M	14142
POA3000	1	F	4120
POA3000	1	M	5355
POA3002	0	F	710
POA3002	0	M	639
POA3002	1	F	1698
POA3002	1	M	1590
POA3003	0	F	2209
POA3003	0	M	2081
POA3003	1	F	1520
POA3003	1	M	1815
POA3004	0	F	2786
POA3004	0	M	2582
POA3004	1	F	2525
POA3004	1	M	2535
POA3006	0	F	7179
POA3006	0	M	6704
POA3006	1	F	3407
POA3006	1	M	4157
POA3008	0	F	4782
POA3008	0	M	4750
POA3008	1	F	2007
POA3008	1	M	2597
POA3011	0	F	4237
POA3011	0	M	4276
POA3011	1	F	6032
POA3011	1	M	6311
POA3012	0	F	4942
POA3012	0	M	4991
POA3012	1	F	7882
POA3012	1	M	7861
POA3013	0	F	2047
POA3013	0	M	1805
POA3013	1	F	5726
POA3013	1	M	5531
POA3015	0	F	2303
POA3015	0	M	2073
POA3015	1	F	6899
POA3015	1	M	6751
POA3016	0	F	1933
POA3016	0	M	1730
POA3016	1	F	5922
POA3016	1	M	5909
POA3018	0	F	2043
POA3018	0	M	1742
POA3018	1	F	4749
POA3018	1	M	4440
POA3019	0	F	2659
POA3019	0	M	2671
POA3019	1	F	1810
POA3019	1	M	1935
POA3020	0	F	11357
POA3020	0	M	11276
POA3020	1	F	9158
POA3020	1	M	9836
POA3021	0	F	15727
POA3021	0	M	15085
POA3021	1	F	9591
POA3021	1	M	10219
POA3022	0	F	704
POA3022	0	M	670
POA3022	1	F	733
POA3022	1	M	764
POA3023	0	F	15714
POA3023	0	M	15033
POA3023	1	F	15969
POA3023	1	M	17578
POA3024	0	F	7541
POA3024	0	M	7349
POA3024	1	F	8774
POA3024	1	M	8738
POA3025	0	F	2400
POA3025	0	M	2124
POA3025	1	F	3911
POA3025	1	M	3752
POA3026	0	F	2113
POA3026	0	M	2086
POA3026	1	F	2043
POA3026	1	M	2124
POA3027	0	F	2631
POA3027	0	M	2904
POA3027	1	F	1663
POA3027	1	M	1790
POA3028	0	F	5413
POA3028	0	M	5060
POA3028	1	F	8195
POA3028	1	M	8098
POA3029	0	F	32789
POA3029	0	M	34755
POA3029	1	F	27129
POA3029	1	M	28094
POA3030	0	F	26777
POA3030	0	M	25927
POA3030	1	F	30312
POA3030	1	M	30388
POA3031	0	F	3133
POA3031	0	M	2648
POA3031	1	F	5615
POA3031	1	M	5421
POA3032	0	F	5513
POA3032	0	M	5078
POA3032	1	F	8864
POA3032	1	M	9078
POA3033	0	F	2347
POA3033	0	M	2026
POA3033	1	F	5174
POA3033	1	M	5039
POA3034	0	F	2678
POA3034	0	M	2249
POA3034	1	F	3436
POA3034	1	M	3528
POA3036	0	F	688
POA3036	0	M	635
POA3036	1	F	2251
POA3036	1	M	2219
POA3037	0	F	9868
POA3037	0	M	9237
POA3037	1	F	15188
POA3037	1	M	15303
POA3038	0	F	4965
POA3038	0	M	4556
POA3038	1	F	8073
POA3038	1	M	8154
POA3039	0	F	2437
POA3039	0	M	2141
POA3039	1	F	5716
POA3039	1	M	5410
POA3040	0	F	3299
POA3040	0	M	3005
POA3040	1	F	9998
POA3040	1	M	9592
POA3041	0	F	1504
POA3041	0	M	1394
POA3041	1	F	4995
POA3041	1	M	4870
POA3042	0	F	2186
POA3042	0	M	1896
POA3042	1	F	6173
POA3042	1	M	5993
POA3043	0	F	2995
POA3043	0	M	2822
POA3043	1	F	5673
POA3043	1	M	5663
POA3044	0	F	4171
POA3044	0	M	3826
POA3044	1	F	10145
POA3044	1	M	9535
POA3045	0	F	5
POA3045	0	M	6
POA3045	1	M	4
POA3046	0	F	7228
POA3046	0	M	7348
POA3046	1	F	10234
POA3046	1	M	9834
POA3047	0	F	4769
POA3047	0	M	5379
POA3047	1	F	4503
POA3047	1	M	4769
POA3048	0	F	4204
POA3048	0	M	4123
POA3048	1	F	4259
POA3048	1	M	4127
POA3049	0	F	1405
POA3049	0	M	1220
POA3049	1	F	3417
POA3049	1	M	3337
POA3051	0	F	3369
POA3051	0	M	2935
POA3051	1	F	3610
POA3051	1	M	3712
POA3052	0	F	1408
POA3052	0	M	1287
POA3052	1	F	2187
POA3052	1	M	1987
POA3053	0	F	4590
POA3053	0	M	4209
POA3053	1	F	3120
POA3053	1	M	3153
POA3054	0	F	980
POA3054	0	M	874
POA3054	1	F	3224
POA3054	1	M	2829
POA3055	0	F	2351
POA3055	0	M	2067
POA3055	1	F	5128
POA3055	1	M	4706
POA3056	0	F	4040
POA3056	0	M	3579
POA3056	1	F	8444
POA3056	1	M	8096
POA3057	0	F	2214
POA3057	0	M	1783
POA3057	1	F	4597
POA3057	1	M	4163
POA3058	0	F	5448
POA3058	0	M	5005
POA3058	1	F	11846
POA3058	1	M	11315
POA3059	0	F	3614
POA3059	0	M	3569
POA3059	1	F	6760
POA3059	1	M	6712
POA3060	0	F	3124
POA3060	0	M	3326
POA3060	1	F	3423
POA3060	1	M	3489
POA3061	0	F	1165
POA3061	0	M	1172
POA3061	1	F	1078
POA3061	1	M	1214
POA3063	0	F	47
POA3063	0	M	45
POA3063	1	F	223
POA3063	1	M	214
POA3064	0	F	27502
POA3064	0	M	27908
POA3064	1	F	26899
POA3064	1	M	26811
POA3065	0	F	1711
POA3065	0	M	1556
POA3065	1	F	3210
POA3065	1	M	3075
POA3066	0	F	1621
POA3066	0	M	1576
POA3066	1	F	2569
POA3066	1	M	2791
POA3067	0	F	1581
POA3067	0	M	1507
POA3067	1	F	2652
POA3067	1	M	2855
POA3068	0	F	2505
POA3068	0	M	2082
POA3068	1	F	7379
POA3068	1	M	6717
POA3070	0	F	3301
POA3070	0	M	2865
POA3070	1	F	9586
POA3070	1	M	8692
POA3071	0	F	2707
POA3071	0	M	2354
POA3071	1	F	6960
POA3071	1	M	6439
POA3072	0	F	5702
POA3072	0	M	5247
POA3072	1	F	11029
POA3072	1	M	10511
POA3073	0	F	9297
POA3073	0	M	8859
POA3073	1	F	15173
POA3073	1	M	14968
POA3074	0	F	5319
POA3074	0	M	5115
POA3074	1	F	4269
POA3074	1	M	4550
POA3075	0	F	5690
POA3075	0	M	5348
POA3075	1	F	5312
POA3075	1	M	5602
POA3076	0	F	6701
POA3076	0	M	6683
POA3076	1	F	9058
POA3076	1	M	9003
POA3078	0	F	1476
POA3078	0	M	1268
POA3078	1	F	4674
POA3078	1	M	4394
POA3079	0	F	2351
POA3079	0	M	2063
POA3079	1	F	6354
POA3079	1	M	5787
POA3081	0	F	2200
POA3081	0	M	2083
POA3081	1	F	4500
POA3081	1	M	4381
POA3082	0	F	5318
POA3082	0	M	5052
POA3082	1	F	8687
POA3082	1	M	8666
POA3083	0	F	6022
POA3083	0	M	6197
POA3083	1	F	8843
POA3083	1	M	9045
POA3084	0	F	3994
POA3084	0	M	3428
POA3084	1	F	9604
POA3084	1	M	9308
POA3085	0	F	1778
POA3085	0	M	1636
POA3085	1	F	5254
POA3085	1	M	5039
POA3087	0	F	1023
POA3087	0	M	943
POA3087	1	F	3507
POA3087	1	M	3414
POA3088	0	F	2930
POA3088	0	M	2639
POA3088	1	F	10725
POA3088	1	M	10246
POA3089	0	F	903
POA3089	0	M	924
POA3089	1	F	5299
POA3089	1	M	5100
POA3090	0	F	215
POA3090	0	M	172
POA3090	1	F	1034
POA3090	1	M	1087
POA3091	0	F	110
POA3091	0	M	107
POA3091	1	F	656
POA3091	1	M	671
POA3093	0	F	385
POA3093	0	M	335
POA3093	1	F	1618
POA3093	1	M	1510
POA3094	0	F	800
POA3094	0	M	728
POA3094	1	F	3912
POA3094	1	M	3586
POA3095	0	F	2622
POA3095	0	M	2449
POA3095	1	F	11540
POA3095	1	M	11122
POA3096	0	F	135
POA3096	0	M	130
POA3096	1	F	800
POA3096	1	M	807
POA3097	0	F	112
POA3097	0	M	107
POA3097	1	F	615
POA3097	1	M	626
POA3099	0	F	297
POA3099	0	M	297
POA3099	1	F	2121
POA3099	1	M	2105
POA3101	0	F	4062
POA3101	0	M	3447
POA3101	1	F	8257
POA3101	1	M	7945
POA3102	0	F	1006
POA3102	0	M	838
POA3102	1	F	2281
POA3102	1	M	2343
POA3103	0	F	3798
POA3103	0	M	3124
POA3103	1	F	4303
POA3103	1	M	3948
POA3104	0	F	4906
POA3104	0	M	4328
POA3104	1	F	5692
POA3104	1	M	5864
POA3105	0	F	2451
POA3105	0	M	2114
POA3105	1	F	3079
POA3105	1	M	3169
POA3106	0	F	3821
POA3106	0	M	3400
POA3106	1	F	4695
POA3106	1	M	4555
POA3107	0	F	3047
POA3107	0	M	2607
POA3107	1	F	4114
POA3107	1	M	3997
POA3108	0	F	7287
POA3108	0	M	6380
POA3108	1	F	5297
POA3108	1	M	5242
POA3109	0	F	8515
POA3109	0	M	7574
POA3109	1	F	7079
POA3109	1	M	6906
POA3111	0	F	2421
POA3111	0	M	2147
POA3111	1	F	3942
POA3111	1	M	3694
POA3113	0	F	792
POA3113	0	M	788
POA3113	1	F	3386
POA3113	1	M	3381
POA3114	0	F	348
POA3114	0	M	343
POA3114	1	F	1488
POA3114	1	M	1562
POA3115	0	F	254
POA3115	0	M	272
POA3115	1	F	1636
POA3115	1	M	1595
POA3116	0	F	1312
POA3116	0	M	1222
POA3116	1	F	4497
POA3116	1	M	4365
POA3121	0	F	5110
POA3121	0	M	4273
POA3121	1	F	10288
POA3121	1	M	10355
POA3122	0	F	3353
POA3122	0	M	2961
POA3122	1	F	7791
POA3122	1	M	7360
POA3123	0	F	2469
POA3123	0	M	2079
POA3123	1	F	5087
POA3123	1	M	4719
POA3124	0	F	3769
POA3124	0	M	3121
POA3124	1	F	7534
POA3124	1	M	6913
POA3125	0	F	3649
POA3125	0	M	3385
POA3125	1	F	3872
POA3125	1	M	3507
POA3126	0	F	1333
POA3126	0	M	1128
POA3126	1	F	2654
POA3126	1	M	2450
POA3127	0	F	2887
POA3127	0	M	2361
POA3127	1	F	6654
POA3127	1	M	6234
POA3128	0	F	6390
POA3128	0	M	5792
POA3128	1	F	4806
POA3128	1	M	4593
POA3129	0	F	4117
POA3129	0	M	3640
POA3129	1	F	4878
POA3129	1	M	4812
POA3130	0	F	6060
POA3130	0	M	5413
POA3130	1	F	10428
POA3130	1	M	10267
POA3131	0	F	4872
POA3131	0	M	4384
POA3131	1	F	6654
POA3131	1	M	6348
POA3132	0	F	3027
POA3132	0	M	2609
POA3132	1	F	5453
POA3132	1	M	5337
POA3133	0	F	5112
POA3133	0	M	4556
POA3133	1	F	6454
POA3133	1	M	6320
POA3134	0	F	5317
POA3134	0	M	4743
POA3134	1	F	11846
POA3134	1	M	11747
POA3135	0	F	2720
POA3135	0	M	2440
POA3135	1	F	7558
POA3135	1	M	7350
POA3136	0	F	5769
POA3136	0	M	5065
POA3136	1	F	17709
POA3136	1	M	16384
POA3137	0	F	1537
POA3137	0	M	1304
POA3137	1	F	5820
POA3137	1	M	5511
POA3138	0	F	2549
POA3138	0	M	2400
POA3138	1	F	8751
POA3138	1	M	8687
POA3139	0	F	852
POA3139	0	M	791
POA3139	1	F	6037
POA3139	1	M	6060
POA3140	0	F	1599
POA3140	0	M	1390
POA3140	1	F	7050
POA3140	1	M	6747
POA3141	0	F	5063
POA3141	0	M	4350
POA3141	1	F	7197
POA3141	1	M	6755
POA3142	0	F	2166
POA3142	0	M	1795
POA3142	1	F	4275
POA3142	1	M	3781
POA3143	0	F	1461
POA3143	0	M	1237
POA3143	1	F	3440
POA3143	1	M	2867
POA3144	0	F	1375
POA3144	0	M	1176
POA3144	1	F	4153
POA3144	1	M	3706
POA3145	0	F	3753
POA3145	0	M	3368
POA3145	1	F	7996
POA3145	1	M	7799
POA3146	0	F	3892
POA3146	0	M	3353
POA3146	1	F	9321
POA3146	1	M	8892
POA3147	0	F	2680
POA3147	0	M	2332
POA3147	1	F	4729
POA3147	1	M	4839
POA3148	0	F	2348
POA3148	0	M	2196
POA3148	1	F	2238
POA3148	1	M	2340
POA3149	0	F	8731
POA3149	0	M	8138
POA3149	1	F	8702
POA3149	1	M	8675
POA3150	0	F	17902
POA3150	0	M	16702
POA3150	1	F	13119
POA3150	1	M	13331
POA3151	0	F	2871
POA3151	0	M	2691
POA3151	1	F	2424
POA3151	1	M	2413
POA3152	0	F	8072
POA3152	0	M	7146
POA3152	1	F	9498
POA3152	1	M	9317
POA3153	0	F	3492
POA3153	0	M	2997
POA3153	1	F	6992
POA3153	1	M	6992
POA3154	0	F	387
POA3154	0	M	371
POA3154	1	F	1825
POA3154	1	M	1764
POA3155	0	F	3420
POA3155	0	M	3003
POA3155	1	F	8260
POA3155	1	M	8044
POA3156	0	F	4943
POA3156	0	M	4463
POA3156	1	F	13940
POA3156	1	M	13948
POA3158	0	F	603
POA3158	0	M	553
POA3158	1	F	2724
POA3158	1	M	2782
POA3159	0	F	209
POA3159	0	M	203
POA3159	1	F	1040
POA3159	1	M	1029
POA3160	0	F	801
POA3160	0	M	793
POA3160	1	F	3597
POA3160	1	M	3600
POA3161	0	F	3289
POA3161	0	M	2863
POA3161	1	F	5110
POA3161	1	M	4928
POA3162	0	F	3593
POA3162	0	M	3275
POA3162	1	F	5428
POA3162	1	M	5178
POA3163	0	F	7158
POA3163	0	M	6518
POA3163	1	F	9149
POA3163	1	M	9028
POA3165	0	F	5569
POA3165	0	M	5099
POA3165	1	F	9403
POA3165	1	M	9292
POA3166	0	F	5338
POA3166	0	M	4845
POA3166	1	F	6813
POA3166	1	M	6902
POA3167	0	F	2305
POA3167	0	M	2177
POA3167	1	F	2461
POA3167	1	M	2558
POA3168	0	F	6568
POA3168	0	M	7590
POA3168	1	F	2991
POA3168	1	M	3197
POA3169	0	F	6239
POA3169	0	M	6055
POA3169	1	F	3652
POA3169	1	M	4073
POA3170	0	F	4779
POA3170	0	M	4454
POA3170	1	F	4846
POA3170	1	M	5159
POA3171	0	F	7351
POA3171	0	M	7358
POA3171	1	F	2925
POA3171	1	M	3486
POA3172	0	F	5461
POA3172	0	M	4999
POA3172	1	F	5909
POA3172	1	M	6170
POA3173	0	F	8373
POA3173	0	M	7854
POA3173	1	F	6303
POA3173	1	M	6659
POA3174	0	F	11922
POA3174	0	M	11440
POA3174	1	F	6875
POA3174	1	M	7457
POA3175	0	F	14618
POA3175	0	M	15393
POA3175	1	F	9547
POA3175	1	M	10052
POA3177	0	F	3037
POA3177	0	M	3465
POA3177	1	F	2175
POA3177	1	M	2239
POA3178	0	F	6200
POA3178	0	M	5567
POA3178	1	F	10496
POA3178	1	M	10617
POA3179	0	F	1256
POA3179	0	M	1190
POA3179	1	F	1665
POA3179	1	M	1774
POA3180	0	F	1430
POA3180	0	M	1336
POA3180	1	F	2354
POA3180	1	M	2302
POA3181	0	F	3306
POA3181	0	M	3021
POA3181	1	F	6227
POA3181	1	M	6055
POA3182	0	F	4054
POA3182	0	M	4011
POA3182	1	F	6338
POA3182	1	M	6300
POA3183	0	F	2834
POA3183	0	M	2820
POA3183	1	F	5826
POA3183	1	M	5548
POA3184	0	F	2128
POA3184	0	M	1904
POA3184	1	F	5415
POA3184	1	M	4819
POA3185	0	F	2130
POA3185	0	M	1847
POA3185	1	F	4754
POA3185	1	M	4285
POA3186	0	F	3411
POA3186	0	M	2958
POA3186	1	F	8424
POA3186	1	M	7639
POA3187	0	F	2646
POA3187	0	M	2332
POA3187	1	F	5804
POA3187	1	M	5419
POA3188	0	F	2781
POA3188	0	M	2406
POA3188	1	F	6493
POA3188	1	M	6249
POA3189	0	F	1134
POA3189	0	M	1004
POA3189	1	F	1941
POA3189	1	M	1964
POA3190	0	F	1918
POA3190	0	M	1712
POA3190	1	F	4196
POA3190	1	M	3806
POA3191	0	F	1521
POA3191	0	M	1315
POA3191	1	F	4032
POA3191	1	M	3637
POA3192	0	F	3948
POA3192	0	M	3347
POA3192	1	F	8225
POA3192	1	M	7834
POA3193	0	F	2576
POA3193	0	M	2295
POA3193	1	F	7650
POA3193	1	M	7115
POA3194	0	F	2051
POA3194	0	M	1765
POA3194	1	F	4724
POA3194	1	M	4344
POA3195	0	F	5177
POA3195	0	M	4517
POA3195	1	F	13663
POA3195	1	M	13081
POA3196	0	F	3321
POA3196	0	M	2881
POA3196	1	F	10268
POA3196	1	M	9364
POA3197	0	F	1613
POA3197	0	M	1377
POA3197	1	F	4425
POA3197	1	M	4252
POA3198	0	F	1803
POA3198	0	M	1614
POA3198	1	F	6451
POA3198	1	M	6322
POA3199	0	F	6608
POA3199	0	M	5879
POA3199	1	F	20741
POA3199	1	M	19785
POA3200	0	F	583
POA3200	0	M	519
POA3200	1	F	1943
POA3200	1	M	2011
POA3201	0	F	2915
POA3201	0	M	2532
POA3201	1	F	7890
POA3201	1	M	7724
POA3202	0	F	542
POA3202	0	M	520
POA3202	1	F	863
POA3202	1	M	830
POA3204	0	F	6512
POA3204	0	M	5846
POA3204	1	F	9954
POA3204	1	M	9852
POA3205	0	F	2132
POA3205	0	M	1940
POA3205	1	F	3394
POA3205	1	M	3422
POA3206	0	F	1371
POA3206	0	M	1207
POA3206	1	F	3693
POA3206	1	M	3436
POA3207	0	F	2825
POA3207	0	M	2468
POA3207	1	F	5806
POA3207	1	M	5430
POA3211	0	F	94
POA3211	0	M	115
POA3211	1	F	493
POA3211	1	M	503
POA3212	0	F	1558
POA3212	0	M	1812
POA3212	1	F	7373
POA3212	1	M	7932
POA3213	0	F	385
POA3213	0	M	468
POA3213	1	F	1868
POA3213	1	M	1811
POA3214	0	F	3142
POA3214	0	M	3070
POA3214	1	F	8105
POA3214	1	M	7795
POA3215	0	F	2856
POA3215	0	M	2528
POA3215	1	F	8070
POA3215	1	M	7579
POA3216	0	F	5318
POA3216	0	M	5446
POA3216	1	F	24592
POA3216	1	M	22686
POA3217	0	F	1953
POA3217	0	M	1885
POA3217	1	F	8262
POA3217	1	M	7711
POA3218	0	F	1191
POA3218	0	M	1149
POA3218	1	F	6265
POA3218	1	M	5815
POA3219	0	F	1553
POA3219	0	M	1343
POA3219	1	F	8410
POA3219	1	M	7690
POA3220	0	F	1533
POA3220	0	M	1459
POA3220	1	F	7055
POA3220	1	M	6520
POA3221	0	F	30
POA3221	0	M	40
POA3221	1	F	360
POA3221	1	M	344
POA3222	0	F	1450
POA3222	0	M	1329
POA3222	1	F	7795
POA3222	1	M	7289
POA3223	0	F	793
POA3223	0	M	779
POA3223	1	F	3749
POA3223	1	M	3482
POA3224	0	F	1095
POA3224	0	M	957
POA3224	1	F	6387
POA3224	1	M	6100
POA3225	0	F	304
POA3225	0	M	307
POA3225	1	F	2398
POA3225	1	M	2040
POA3226	0	F	1058
POA3226	0	M	950
POA3226	1	F	7839
POA3226	1	M	7062
POA3227	0	F	282
POA3227	0	M	273
POA3227	1	F	2326
POA3227	1	M	2213
POA3228	0	F	1610
POA3228	0	M	1472
POA3228	1	F	10199
POA3228	1	M	9850
POA3230	0	F	170
POA3230	0	M	147
POA3230	1	F	1361
POA3230	1	M	1319
POA3231	0	F	105
POA3231	0	M	72
POA3231	1	F	630
POA3231	1	M	646
POA3232	0	F	114
POA3232	0	M	107
POA3232	1	F	460
POA3232	1	M	521
POA3233	0	F	228
POA3233	0	M	201
POA3233	1	F	843
POA3233	1	M	844
POA3234	0	F	14
POA3234	0	M	15
POA3234	1	F	87
POA3234	1	M	100
POA3235	0	F	33
POA3235	0	M	34
POA3235	1	F	175
POA3235	1	M	188
POA3236	0	F	17
POA3236	0	M	17
POA3236	1	F	101
POA3236	1	M	80
POA3237	0	F	17
POA3237	0	M	28
POA3237	1	F	87
POA3237	1	M	92
POA3238	0	F	17
POA3238	0	M	23
POA3238	1	F	79
POA3238	1	M	101
POA3239	0	F	19
POA3239	0	M	24
POA3239	1	F	189
POA3239	1	M	194
POA3240	0	F	71
POA3240	0	M	86
POA3240	1	F	947
POA3240	1	M	969
POA3241	0	F	133
POA3241	0	M	136
POA3241	1	F	1304
POA3241	1	M	1256
POA3242	0	F	44
POA3242	0	M	52
POA3242	1	F	388
POA3242	1	M	398
POA3243	0	F	12
POA3243	0	M	13
POA3243	1	F	151
POA3243	1	M	185
POA3249	0	F	118
POA3249	0	M	120
POA3249	1	F	1379
POA3249	1	M	1512
POA3250	0	F	598
POA3250	0	M	672
POA3250	1	F	5554
POA3250	1	M	5250
POA3251	0	F	18
POA3251	0	M	9
POA3251	1	F	211
POA3251	1	M	248
POA3254	0	F	9
POA3254	1	F	146
POA3254	1	M	152
POA3260	0	F	175
POA3260	0	M	154
POA3260	1	F	2043
POA3260	1	M	2027
POA3264	0	F	73
POA3264	0	M	63
POA3264	1	F	1013
POA3264	1	M	967
POA3265	0	F	90
POA3265	0	M	105
POA3265	1	F	1165
POA3265	1	M	1218
POA3266	0	F	104
POA3266	0	M	96
POA3266	1	F	1293
POA3266	1	M	1302
POA3267	0	F	6
POA3267	0	M	10
POA3267	1	F	89
POA3267	1	M	93
POA3268	0	F	118
POA3268	0	M	136
POA3268	1	F	1023
POA3268	1	M	1105
POA3269	0	F	39
POA3269	0	M	37
POA3269	1	F	273
POA3269	1	M	286
POA3270	0	F	17
POA3270	0	M	12
POA3270	1	F	131
POA3270	1	M	135
POA3271	0	F	9
POA3271	1	F	60
POA3271	1	M	84
POA3272	0	F	74
POA3272	0	M	60
POA3272	1	F	712
POA3272	1	M	660
POA3273	0	M	4
POA3273	1	F	63
POA3273	1	M	51
POA3274	0	F	10
POA3274	0	M	7
POA3274	1	F	101
POA3274	1	M	115
POA3275	0	F	13
POA3275	0	M	10
POA3275	1	F	197
POA3275	1	M	222
POA3276	0	F	14
POA3276	0	M	12
POA3276	1	F	184
POA3276	1	M	196
POA3277	0	F	52
POA3277	0	M	40
