POA_CODE_2021	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
POA4104	0	1	0	1	4
POA4104	0	1	1	0	58
POA4104	0	1	1	1	4
POA4104	1	0	0	1	321
POA4104	1	0	1	0	375
POA4104	1	0	1	1	169
POA4104	1	1	0	0	1494
POA4104	1	1	0	1	27
POA4104	1	1	1	0	295
POA4104	1	1	1	1	34
POA4105					243
POA4105	0	0	0	1	370
POA4105	0	0	1	0	111
POA4105	0	0	1	1	49
POA4105	0	1	0	0	545
POA4105	0	1	0	1	18
POA4105	0	1	1	0	84
POA4105	0	1	1	1	23
POA4105	1	0	0	1	672
POA4105	1	0	1	0	496
POA4105	1	0	1	1	247
POA4105	1	1	0	0	3698
POA4105	1	1	0	1	93
POA4105	1	1	1	0	577
POA4105	1	1	1	1	66
POA4106					31
POA4106	0	0	0	1	58
POA4106	0	0	1	0	18
POA4106	0	0	1	1	8
POA4106	0	1	0	0	69
POA4106	0	1	1	0	10
POA4106	1	0	0	1	70
POA4106	1	0	1	0	20
POA4106	1	0	1	1	20
POA4106	1	1	0	0	329
POA4106	1	1	0	1	15
POA4106	1	1	1	0	39
POA4106	1	1	1	1	41
POA4107					102
POA4107	0	0	0	1	229
POA4107	0	0	1	0	79
POA4107	0	0	1	1	33
POA4107	0	1	0	0	250
POA4107	0	1	0	1	27
POA4107	0	1	1	0	66
POA4107	0	1	1	1	17
POA4107	1	0	0	1	270
POA4107	1	0	1	0	230
POA4107	1	0	1	1	119
POA4107	1	1	0	0	2158
POA4107	1	1	0	1	54
POA4107	1	1	1	0	344
POA4107	1	1	1	1	45
POA4108					117
POA4108	0	0	0	1	279
POA4108	0	0	1	0	58
POA4108	0	0	1	1	33
POA4108	0	1	0	0	195
POA4108	0	1	0	1	21
POA4108	0	1	1	0	57
POA4108	0	1	1	1	14
POA4108	1	0	0	1	327
POA4108	1	0	1	0	154
POA4108	1	0	1	1	106
POA4108	1	1	0	0	1363
POA4108	1	1	0	1	37
POA4108	1	1	1	0	189
POA4108	1	1	1	1	63
POA4109					513
POA4109	0	0	0	1	1384
POA4109	0	0	1	0	457
POA4109	0	0	1	1	293
POA4109	0	1	0	0	1397
POA4109	0	1	0	1	196
POA4109	0	1	1	0	372
POA4109	0	1	1	1	101
POA4109	1	0	0	1	2707
POA4109	1	0	1	0	1383
POA4109	1	0	1	1	1062
POA4109	1	1	0	0	8620
POA4109	1	1	0	1	402
POA4109	1	1	1	0	1794
POA4109	1	1	1	1	554
POA4110					176
POA4110	0	0	0	1	636
POA4110	0	0	1	0	119
POA4110	0	0	1	1	123
POA4110	0	1	0	0	949
POA4110	0	1	0	1	123
POA4110	0	1	1	0	202
POA4110	0	1	1	1	121
POA4110	1	0	0	1	1019
POA4110	1	0	1	0	382
POA4110	1	0	1	1	354
POA4110	1	1	0	0	5688
POA4110	1	1	0	1	206
POA4110	1	1	1	0	779
POA4110	1	1	1	1	294
POA4111					11
POA4111	0	0	0	1	31
POA4111	0	0	1	0	4
POA4111	0	1	0	0	27
POA4111	0	1	0	1	5
POA4111	1	0	0	1	52
POA4111	1	0	1	0	32
POA4111	1	0	1	1	21
POA4111	1	1	0	0	172
POA4111	1	1	1	0	34
POA4111	1	1	1	1	4
POA4112					63
POA4112	0	0	0	1	180
POA4112	0	0	1	0	84
POA4112	0	0	1	1	78
POA4112	0	1	0	0	270
POA4112	0	1	0	1	25
POA4112	0	1	1	0	120
POA4112	0	1	1	1	63
POA4112	1	0	0	1	810
POA4112	1	0	1	0	501
POA4112	1	0	1	1	350
POA4112	1	1	0	0	2898
POA4112	1	1	0	1	101
POA4112	1	1	1	0	774
POA4112	1	1	1	1	214
POA4113					374
POA4113	0	0	0	1	1068
POA4113	0	0	1	0	279
POA4113	0	0	1	1	153
POA4113	0	1	0	0	1055
POA4113	0	1	0	1	90
POA4113	0	1	1	0	275
POA4113	0	1	1	1	92
POA4113	1	0	0	1	2256
POA4113	1	0	1	0	1212
POA4113	1	0	1	1	812
POA4113	1	1	0	0	8451
POA4113	1	1	0	1	308
POA4113	1	1	1	0	1331
POA4113	1	1	1	1	298
POA4114					434
POA4114	0	0	0	1	1699
POA4114	0	0	1	0	304
POA4114	0	0	1	1	291
POA4114	0	1	0	0	2647
POA4114	0	1	0	1	479
POA4114	0	1	1	0	618
POA4114	0	1	1	1	473
POA4114	1	0	0	1	1650
POA4114	1	0	1	0	416
POA4114	1	0	1	1	551
POA4114	1	1	0	0	5373
POA4114	1	1	0	1	754
POA4114	1	1	1	0	1499
POA4114	1	1	1	1	917
POA4115					155
POA4115	0	0	0	1	627
POA4115	0	0	1	0	207
POA4115	0	0	1	1	107
POA4115	0	1	0	0	846
POA4115	0	1	0	1	133
POA4115	0	1	1	0	193
POA4115	0	1	1	1	73
POA4115	1	0	0	1	1724
POA4115	1	0	1	0	874
POA4115	1	0	1	1	561
POA4115	1	1	0	0	6349
POA4115	1	1	0	1	337
POA4115	1	1	1	0	1437
POA4115	1	1	1	1	222
POA4116					218
POA4116	0	0	0	1	869
POA4116	0	0	1	0	329
POA4116	0	0	1	1	208
POA4116	0	1	0	0	1093
POA4116	0	1	0	1	133
POA4116	0	1	1	0	337
POA4116	0	1	1	1	146
POA4116	1	0	0	1	2269
POA4116	1	0	1	0	1161
POA4116	1	0	1	1	797
POA4116	1	1	0	0	9220
POA4116	1	1	0	1	341
POA4116	1	1	1	0	1991
POA4116	1	1	1	1	447
POA4117					19
POA4117	0	0	0	1	77
POA4117	0	0	1	0	31
POA4117	0	1	0	0	208
POA4117	0	1	0	1	32
POA4117	0	1	1	0	65
POA4117	0	1	1	1	14
POA4117	1	0	0	1	113
POA4117	1	0	1	0	62
POA4117	1	0	1	1	60
POA4117	1	1	0	0	1063
POA4117	1	1	0	1	83
POA4117	1	1	1	0	343
POA4117	1	1	1	1	89
POA4118					293
POA4118	0	0	0	1	1364
POA4118	0	0	1	0	293
POA4118	0	0	1	1	211
POA4118	0	1	0	0	1950
POA4118	0	1	0	1	266
POA4118	0	1	1	0	411
POA4118	0	1	1	1	212
POA4118	1	0	0	1	2634
POA4118	1	0	1	0	981
POA4118	1	0	1	1	723
POA4118	1	1	0	0	8322
POA4118	1	1	0	1	729
POA4118	1	1	1	0	1852
POA4118	1	1	1	1	688
POA4119					87
POA4119	0	0	0	1	210
POA4119	0	0	1	0	53
POA4119	0	0	1	1	30
POA4119	0	1	0	0	279
POA4119	0	1	0	1	18
POA4119	0	1	1	0	66
POA4119	0	1	1	1	32
POA4119	1	0	0	1	387
POA4119	1	0	1	0	339
POA4119	1	0	1	1	261
POA4119	1	1	0	0	2321
POA4119	1	1	0	1	95
POA4119	1	1	1	0	446
POA4119	1	1	1	1	134
POA4120					207
POA4120	0	0	0	1	249
POA4120	0	0	1	0	82
POA4120	0	0	1	1	28
POA4120	0	1	0	0	312
POA4120	0	1	0	1	5
POA4120	0	1	1	0	50
POA4120	0	1	1	1	7
POA4120	1	0	0	1	286
POA4120	1	0	1	0	252
POA4120	1	0	1	1	159
POA4120	1	1	0	0	2194
POA4120	1	1	0	1	27
POA4120	1	1	1	0	201
POA4120	1	1	1	1	38
POA4121					312
POA4121	0	0	0	1	743
POA4121	0	0	1	0	268
POA4121	0	0	1	1	140
POA4121	0	1	0	0	824
POA4121	0	1	0	1	78
POA4121	0	1	1	0	245
POA4121	0	1	1	1	50
POA4121	1	0	0	1	1281
POA4121	1	0	1	0	1358
POA4121	1	0	1	1	724
POA4121	1	1	0	0	8546
POA4121	1	1	0	1	173
POA4121	1	1	1	0	1821
POA4121	1	1	1	1	208
POA4122					616
POA4122	0	0	0	1	1574
POA4122	0	0	1	0	613
POA4122	0	0	1	1	348
POA4122	0	1	0	0	1802
POA4122	0	1	0	1	181
POA4122	0	1	1	0	568
POA4122	0	1	1	1	108
POA4122	1	0	0	1	2744
POA4122	1	0	1	0	2169
POA4122	1	0	1	1	1188
POA4122	1	1	0	0	12683
POA4122	1	1	0	1	409
POA4122	1	1	1	0	3336
POA4122	1	1	1	1	357
POA4123					149
POA4123	0	0	0	1	677
POA4123	0	0	1	0	201
POA4123	0	0	1	1	95
POA4123	0	1	0	0	925
POA4123	0	1	0	1	144
POA4123	0	1	1	0	258
POA4123	0	1	1	1	47
POA4123	1	0	0	1	1612
POA4123	1	0	1	0	906
POA4123	1	0	1	1	574
POA4123	1	1	0	0	7985
POA4123	1	1	0	1	333
POA4123	1	1	1	0	1503
POA4123	1	1	1	1	291
POA4124					144
POA4124	0	0	0	1	674
POA4124	0	0	1	0	126
POA4124	0	0	1	1	114
POA4124	0	1	0	0	1218
POA4124	0	1	0	1	202
POA4124	0	1	1	0	288
POA4124	0	1	1	1	117
POA4124	1	0	0	1	2044
POA4124	1	0	1	0	652
POA4124	1	0	1	1	697
POA4124	1	1	0	0	6829
POA4124	1	1	0	1	574
POA4124	1	1	1	0	1603
POA4124	1	1	1	1	580
POA4125					107
POA4125	0	0	0	1	390
POA4125	0	0	1	0	65
POA4125	0	0	1	1	29
POA4125	0	1	0	0	766
POA4125	0	1	0	1	89
POA4125	0	1	1	0	109
POA4125	0	1	1	1	71
POA4125	1	0	0	1	1035
POA4125	1	0	1	0	308
POA4125	1	0	1	1	335
POA4125	1	1	0	0	3262
POA4125	1	1	0	1	231
POA4125	1	1	1	0	631
POA4125	1	1	1	1	188
POA4127					276
POA4127	0	0	0	1	1224
POA4127	0	0	1	0	327
POA4127	0	0	1	1	171
POA4127	0	1	0	0	1658
POA4127	0	1	0	1	290
POA4127	0	1	1	0	410
POA4127	0	1	1	1	144
POA4127	1	0	0	1	1921
POA4127	1	0	1	0	804
POA4127	1	0	1	1	669
POA4127	1	1	0	0	6492
POA4127	1	1	0	1	519
POA4127	1	1	1	0	1331
POA4127	1	1	1	1	409
POA4128					98
POA4128	0	0	0	1	624
POA4128	0	0	1	0	144
POA4128	0	0	1	1	89
POA4128	0	1	0	0	684
POA4128	0	1	0	1	86
POA4128	0	1	1	0	168
POA4128	0	1	1	1	37
POA4128	1	0	0	1	1458
POA4128	1	0	1	0	644
POA4128	1	0	1	1	568
POA4128	1	1	0	0	4807
POA4128	1	1	0	1	295
POA4128	1	1	1	0	1109
POA4128	1	1	1	1	236
POA4129					61
POA4129	0	0	0	1	301
POA4129	0	0	1	0	60
POA4129	0	0	1	1	57
POA4129	0	1	0	0	489
POA4129	0	1	0	1	40
POA4129	0	1	1	0	74
POA4129	0	1	1	1	32
POA4129	1	0	0	1	482
POA4129	1	0	1	0	174
POA4129	1	0	1	1	144
POA4129	1	1	0	0	1871
POA4129	1	1	0	1	164
POA4129	1	1	1	0	392
POA4129	1	1	1	1	117
POA4130					37
POA4130	0	0	0	1	241
POA4130	0	0	1	0	77
POA4130	0	0	1	1	67
POA4130	0	1	0	0	323
POA4130	0	1	0	1	27
POA4130	0	1	1	0	115
POA4130	0	1	1	1	31
POA4130	1	0	0	1	961
POA4130	1	0	1	0	389
POA4130	1	0	1	1	253
POA4130	1	1	0	0	2395
POA4130	1	1	0	1	159
POA4130	1	1	1	0	696
POA4130	1	1	1	1	165
POA4131					166
POA4131	0	0	0	1	617
POA4131	0	0	1	0	88
POA4131	0	0	1	1	87
POA4131	0	1	0	0	904
POA4131	0	1	0	1	144
POA4131	0	1	1	0	201
POA4131	0	1	1	1	155
POA4131	1	0	0	1	743
POA4131	1	0	1	0	217
POA4131	1	0	1	1	183
POA4131	1	1	0	0	2506
POA4131	1	1	0	1	263
POA4131	1	1	1	0	640
POA4131	1	1	1	1	276
POA4132					294
POA4132	0	0	0	1	1073
POA4132	0	0	1	0	266
POA4132	0	0	1	1	238
POA4132	0	1	0	0	2345
POA4132	0	1	0	1	474
POA4132	0	1	1	0	623
POA4132	0	1	1	1	344
POA4132	1	0	0	1	1670
POA4132	1	0	1	0	523
POA4132	1	0	1	1	621
POA4132	1	1	0	0	6777
POA4132	1	1	0	1	927
POA4132	1	1	1	0	1762
POA4132	1	1	1	1	861
POA4133					215
POA4133	0	0	0	1	867
POA4133	0	0	1	0	177
POA4133	0	0	1	1	161
POA4133	0	1	0	0	1582
POA4133	0	1	0	1	151
POA4133	0	1	1	0	351
POA4133	0	1	1	1	107
POA4133	1	0	0	1	1245
POA4133	1	0	1	0	381
POA4133	1	0	1	1	456
POA4133	1	1	0	0	5764
POA4133	1	1	0	1	466
POA4133	1	1	1	0	1246
POA4133	1	1	1	1	524
POA4151					323
POA4151	0	0	0	1	381
POA4151	0	0	1	0	143
POA4151	0	0	1	1	108
POA4151	0	1	0	0	479
POA4151	0	1	0	1	8
POA4151	0	1	1	0	53
POA4151	0	1	1	1	18
POA4151	1	0	0	1	588
POA4151	1	0	1	0	907
POA4151	1	0	1	1	408
POA4151	1	1	0	0	4317
POA4151	1	1	0	1	117
POA4151	1	1	1	0	898
POA4151	1	1	1	1	77
POA4152					502
POA4152	0	0	0	1	1416
POA4152	0	0	1	0	557
POA4152	0	0	1	1	244
POA4152	0	1	0	0	1668
POA4152	0	1	0	1	153
POA4152	0	1	1	0	327
POA4152	0	1	1	1	77
POA4152	1	0	0	1	3191
POA4152	1	0	1	0	2602
POA4152	1	0	1	1	1540
POA4152	1	1	0	0	13660
POA4152	1	1	0	1	463
POA4152	1	1	1	0	2734
POA4152	1	1	1	1	381
POA4153					34
POA4153	0	0	0	1	167
POA4153	0	0	1	0	40
POA4153	0	0	1	1	26
POA4153	0	1	0	0	116
POA4153	0	1	0	1	5
POA4153	0	1	1	0	36
POA4153	0	1	1	1	3
POA4153	1	0	0	1	389
POA4153	1	0	1	0	313
POA4153	1	0	1	1	170
POA4153	1	1	0	0	1365
POA4153	1	1	0	1	46
POA4153	1	1	1	0	314
POA4153	1	1	1	1	51
POA4154					44
POA4154	0	0	0	1	219
POA4154	0	0	1	0	121
POA4154	0	0	1	1	49
POA4154	0	1	0	0	382
POA4154	0	1	0	1	29
POA4154	0	1	1	0	129
POA4154	0	1	1	1	16
POA4154	1	0	0	1	729
POA4154	1	0	1	0	707
POA4154	1	0	1	1	413
POA4154	1	1	0	0	4542
POA4154	1	1	0	1	115
POA4154	1	1	1	0	1183
POA4154	1	1	1	1	100
POA4155					4
POA4155	0	0	0	1	44
POA4155	0	0	1	0	3
POA4155	0	0	1	1	10
POA4155	0	1	0	0	36
POA4155	0	1	0	1	4
POA4155	0	1	1	0	7
POA4155	1	0	0	1	157
POA4155	1	0	1	0	128
POA4155	1	0	1	1	43
POA4155	1	1	0	0	342
POA4155	1	1	0	1	22
POA4155	1	1	1	0	150
POA4155	1	1	1	1	47
POA4156					11
POA4156	0	0	0	1	66
POA4156	0	0	1	0	29
POA4156	0	0	1	1	17
POA4156	0	1	0	0	85
POA4156	0	1	0	1	5
POA4156	0	1	1	0	19
POA4156	1	0	0	1	355
POA4156	1	0	1	0	244
POA4156	1	0	1	1	142
POA4156	1	1	0	0	985
POA4156	1	1	0	1	34
POA4156	1	1	1	0	461
POA4156	1	1	1	1	62
POA4157					143
POA4157	0	0	0	1	860
POA4157	0	0	1	0	221
POA4157	0	0	1	1	110
POA4157	0	1	0	0	908
POA4157	0	1	0	1	89
POA4157	0	1	1	0	162
POA4157	0	1	1	1	60
POA4157	1	0	0	1	1720
POA4157	1	0	1	0	590
POA4157	1	0	1	1	509
POA4157	1	1	0	0	4898
POA4157	1	1	0	1	312
POA4157	1	1	1	0	995
POA4157	1	1	1	1	212
POA4158					29
POA4158	0	0	0	1	182
POA4158	0	0	1	0	60
POA4158	0	0	1	1	11
POA4158	0	1	0	0	261
POA4158	0	1	0	1	30
POA4158	0	1	1	0	62
POA4158	0	1	1	1	6
POA4158	1	0	0	1	211
POA4158	1	0	1	0	76
POA4158	1	0	1	1	54
POA4158	1	1	0	0	995
POA4158	1	1	0	1	30
POA4158	1	1	1	0	119
POA4158	1	1	1	1	26
POA4159					110
POA4159	0	0	0	1	498
POA4159	0	0	1	0	152
POA4159	0	0	1	1	95
POA4159	0	1	0	0	543
POA4159	0	1	0	1	82
POA4159	0	1	1	0	148
POA4159	0	1	1	1	59
POA4159	1	0	0	1	1206
POA4159	1	0	1	0	638
POA4159	1	0	1	1	413
POA4159	1	1	0	0	3727
POA4159	1	1	0	1	201
POA4159	1	1	1	0	864
POA4159	1	1	1	1	114
POA4160					155
POA4160	0	0	0	1	570
POA4160	0	0	1	0	210
POA4160	0	0	1	1	124
POA4160	0	1	0	0	707
POA4160	0	1	0	1	104
POA4160	0	1	1	0	248
POA4160	0	1	1	1	40
POA4160	1	0	0	1	1582
POA4160	1	0	1	0	1091
POA4160	1	0	1	1	731
POA4160	1	1	0	0	4533
POA4160	1	1	0	1	236
POA4160	1	1	1	0	1432
POA4160	1	1	1	1	204
POA4161					148
POA4161	0	0	0	1	779
POA4161	0	0	1	0	167
POA4161	0	0	1	1	90
POA4161	0	1	0	0	877
POA4161	0	1	0	1	163
POA4161	0	1	1	0	226
POA4161	0	1	1	1	38
POA4161	1	0	0	1	1422
POA4161	1	0	1	0	493
POA4161	1	0	1	1	438
POA4161	1	1	0	0	4217
POA4161	1	1	0	1	308
POA4161	1	1	1	0	848
POA4161	1	1	1	1	162
POA4163					124
POA4163	0	0	0	1	613
POA4163	0	0	1	0	211
POA4163	0	0	1	1	101
POA4163	0	1	0	0	669
POA4163	0	1	0	1	55
POA4163	0	1	1	0	202
POA4163	0	1	1	1	30
POA4163	1	0	0	1	1199
POA4163	1	0	1	0	614
POA4163	1	0	1	1	409
POA4163	1	1	0	0	2553
POA4163	1	1	0	1	213
POA4163	1	1	1	0	724
POA4163	1	1	1	1	204
POA4164					123
POA4164	0	0	0	1	531
POA4164	0	0	1	0	198
POA4164	0	0	1	1	154
POA4164	0	1	0	0	810
POA4164	0	1	0	1	108
POA4164	0	1	1	0	213
POA4164	0	1	1	1	55
POA4164	1	0	0	1	1523
POA4164	1	0	1	0	923
POA4164	1	0	1	1	629
POA4164	1	1	0	0	5776
POA4164	1	1	0	1	305
POA4164	1	1	1	0	1426
POA4164	1	1	1	1	297
POA4165					180
POA4165	0	0	0	1	1219
POA4165	0	0	1	0	277
POA4165	0	0	1	1	228
POA4165	0	1	0	0	1549
POA4165	0	1	0	1	243
POA4165	0	1	1	0	377
POA4165	0	1	1	1	115
POA4165	1	0	0	1	3254
POA4165	1	0	1	0	1516
POA4165	1	0	1	1	1271
POA4165	1	1	0	0	10673
POA4165	1	1	0	1	695
POA4165	1	1	1	0	2162
POA4165	1	1	1	1	565
POA4169					243
POA4169	0	0	0	1	246
POA4169	0	0	1	0	121
POA4169	0	0	1	1	29
POA4169	0	1	0	0	392
POA4169	0	1	0	1	13
POA4169	0	1	1	0	64
POA4169	0	1	1	1	4
POA4169	1	0	0	1	364
POA4169	1	0	1	0	406
POA4169	1	0	1	1	115
POA4169	1	1	0	0	2003
POA4169	1	1	0	1	39
POA4169	1	1	1	0	293
POA4169	1	1	1	1	5
POA4170					375
POA4170	0	0	0	1	705
POA4170	0	0	1	0	275
POA4170	0	0	1	1	110
POA4170	0	1	0	0	1047
POA4170	0	1	0	1	50
POA4170	0	1	1	0	230
POA4170	0	1	1	1	24
POA4170	1	0	0	1	1031
POA4170	1	0	1	0	1222
POA4170	1	0	1	1	467
POA4170	1	1	0	0	8193
POA4170	1	1	0	1	141
POA4170	1	1	1	0	1313
POA4170	1	1	1	1	114
POA4171					142
POA4171	0	0	0	1	328
POA4171	0	0	1	0	209
POA4171	0	0	1	1	74
POA4171	0	1	0	0	559
POA4171	0	1	0	1	29
POA4171	0	1	1	0	169
POA4171	0	1	1	1	13
POA4171	1	0	0	1	758
POA4171	1	0	1	0	1010
POA4171	1	0	1	1	434
POA4171	1	1	0	0	5011
POA4171	1	1	0	1	58
POA4171	1	1	1	0	1037
POA4171	1	1	1	1	76
POA4172					83
POA4172	0	0	0	1	181
POA4172	0	0	1	0	80
POA4172	0	0	1	1	27
POA4172	0	1	0	0	173
POA4172	0	1	0	1	14
POA4172	0	1	1	0	44
POA4172	0	1	1	1	14
POA4172	1	0	0	1	255
POA4172	1	0	1	0	185
POA4172	1	0	1	1	56
POA4172	1	1	0	0	1433
POA4172	1	1	0	1	55
POA4172	1	1	1	0	235
POA4172	1	1	1	1	21
POA4173					100
POA4173	0	0	0	1	376
POA4173	0	0	1	0	44
POA4173	0	0	1	1	38
POA4173	0	1	0	0	379
POA4173	0	1	0	1	27
POA4173	0	1	1	0	109
POA4173	0	1	1	1	10
POA4173	1	0	0	1	633
POA4173	1	0	1	0	267
POA4173	1	0	1	1	168
POA4173	1	1	0	0	2345
POA4173	1	1	0	1	113
POA4173	1	1	1	0	360
POA4173	1	1	1	1	79
POA4174					52
POA4174	0	0	0	1	107
POA4174	0	0	1	0	20
POA4174	0	0	1	1	6
POA4174	0	1	0	0	144
POA4174	0	1	0	1	16
POA4174	0	1	1	0	34
POA4174	0	1	1	1	9
POA4174	1	0	0	1	228
POA4174	1	0	1	0	115
POA4174	1	0	1	1	55
POA4174	1	1	0	0	840
POA4174	1	1	0	1	19
POA4174	1	1	1	0	163
POA4174	1	1	1	1	31
POA4178					254
POA4178	0	0	0	1	1086
POA4178	0	0	1	0	309
POA4178	0	0	1	1	181
POA4178	0	1	0	0	1382
POA4178	0	1	0	1	108
POA4178	0	1	1	0	274
POA4178	0	1	1	1	50
POA4178	1	0	0	1	1684
POA4178	1	0	1	0	1056
POA4178	1	0	1	1	510
POA4178	1	1	0	0	6968
POA4178	1	1	0	1	341
POA4178	1	1	1	0	1223
POA4178	1	1	1	1	273
POA4179					151
POA4179	0	0	0	1	703
POA4179	0	0	1	0	202
POA4179	0	0	1	1	118
POA4179	0	1	0	0	947
POA4179	0	1	0	1	61
POA4179	0	1	1	0	246
POA4179	0	1	1	1	18
POA4179	1	0	0	1	1393
POA4179	1	0	1	0	953
POA4179	1	0	1	1	538
POA4179	1	1	0	0	5630
POA4179	1	1	0	1	234
POA4179	1	1	1	0	1314
POA4179	1	1	1	1	145
POA4183					10
POA4183	0	0	0	1	71
POA4183	0	0	1	0	11
POA4183	0	1	0	0	106
POA4183	0	1	0	1	13
POA4183	0	1	1	0	14
POA4183	0	1	1	1	8
POA4183	1	0	0	1	103
POA4183	1	0	1	0	23
POA4183	1	0	1	1	41
POA4183	1	1	0	0	330
POA4183	1	1	0	1	24
POA4183	1	1	1	0	49
POA4183	1	1	1	1	11
POA4184					82
POA4184	0	0	0	1	427
POA4184	0	0	1	0	77
POA4184	0	0	1	1	19
POA4184	0	1	0	0	345
POA4184	0	1	0	1	52
POA4184	0	1	1	0	59
POA4184	0	1	1	1	24
POA4184	1	0	0	1	381
POA4184	1	0	1	0	121
POA4184	1	0	1	1	40
POA4184	1	1	0	0	617
POA4184	1	1	0	1	35
POA4184	1	1	1	0	130
POA4184	1	1	1	1	19
POA4205					64
POA4205	0	0	0	1	262
POA4205	0	0	1	0	48
POA4205	0	0	1	1	26
POA4205	0	1	0	0	413
POA4205	0	1	0	1	40
POA4205	0	1	1	0	75
POA4205	0	1	1	1	29
POA4205	1	0	0	1	323
POA4205	1	0	1	0	101
POA4205	1	0	1	1	82
POA4205	1	1	0	0	1029
POA4205	1	1	0	1	98
POA4205	1	1	1	0	114
POA4205	1	1	1	1	81
POA4207					609
POA4207	0	0	0	1	2776
POA4207	0	0	1	0	506
POA4207	0	0	1	1	400
POA4207	0	1	0	0	5336
POA4207	0	1	0	1	788
POA4207	0	1	1	0	934
POA4207	0	1	1	1	288
POA4207	1	0	0	1	4167
POA4207	1	0	1	0	1398
POA4207	1	0	1	1	1216
POA4207	1	1	0	0	17180
POA4207	1	1	0	1	1342
POA4207	1	1	1	0	3055
POA4207	1	1	1	1	1028
POA4208					115
POA4208	0	0	0	1	586
POA4208	0	0	1	0	205
POA4208	0	0	1	1	152
POA4208	0	1	0	0	1241
POA4208	0	1	0	1	175
POA4208	0	1	1	0	358
POA4208	0	1	1	1	80
POA4208	1	0	0	1	1799
POA4208	1	0	1	0	806
POA4208	1	0	1	1	578
POA4208	1	1	0	0	7789
POA4208	1	1	0	1	632
POA4208	1	1	1	0	1937
POA4208	1	1	1	1	455
POA4209					546
POA4209	0	0	0	1	2260
POA4209	0	0	1	0	691
POA4209	0	0	1	1	478
POA4209	0	1	0	0	5685
POA4209	0	1	0	1	729
POA4209	0	1	1	0	1112
POA4209	0	1	1	1	422
POA4209	1	0	0	1	3829
POA4209	1	0	1	0	2107
POA4209	1	0	1	1	1637
POA4209	1	1	0	0	23560
POA4209	1	1	0	1	1766
POA4209	1	1	1	0	4333
POA4209	1	1	1	1	1051
POA4210					123
POA4210	0	0	0	1	723
POA4210	0	0	1	0	188
POA4210	0	0	1	1	117
POA4210	0	1	0	0	1125
POA4210	0	1	0	1	138
POA4210	0	1	1	0	246
POA4210	0	1	1	1	89
POA4210	1	0	0	1	1812
POA4210	1	0	1	0	841
POA4210	1	0	1	1	697
POA4210	1	1	0	0	7053
POA4210	1	1	0	1	525
POA4210	1	1	1	0	1624
POA4210	1	1	1	1	339
POA4211					491
POA4211	0	0	0	1	2579
POA4211	0	0	1	0	546
POA4211	0	0	1	1	447
POA4211	0	1	0	0	3099
POA4211	0	1	0	1	448
POA4211	0	1	1	0	797
POA4211	0	1	1	1	226
POA4211	1	0	0	1	4850
POA4211	1	0	1	0	2112
POA4211	1	0	1	1	1388
POA4211	1	1	0	0	16066
POA4211	1	1	0	1	1094
POA4211	1	1	1	0	3494
POA4211	1	1	1	1	718
POA4212					219
POA4212	0	0	0	1	1011
POA4212	0	0	1	0	335
POA4212	0	0	1	1	188
POA4212	0	1	0	0	1122
POA4212	0	1	0	1	127
POA4212	0	1	1	0	306
POA4212	0	1	1	1	74
POA4212	1	0	0	1	2662
POA4212	1	0	1	0	1507
POA4212	1	0	1	1	1007
POA4212	1	1	0	0	7365
POA4212	1	1	0	1	574
POA4212	1	1	1	0	1947
POA4212	1	1	1	1	239
POA4213					176
POA4213	0	0	0	1	1042
POA4213	0	0	1	0	301
POA4213	0	0	1	1	220
POA4213	0	1	0	0	1330
POA4213	0	1	0	1	154
POA4213	0	1	1	0	380
POA4213	0	1	1	1	92
POA4213	1	0	0	1	2606
POA4213	1	0	1	0	1381
POA4213	1	0	1	1	910
POA4213	1	1	0	0	8888
POA4213	1	1	0	1	517
POA4213	1	1	1	0	2326
POA4213	1	1	1	1	415
POA4214					315
POA4214	0	0	0	1	1560
POA4214	0	0	1	0	424
POA4214	0	0	1	1	331
POA4214	0	1	0	0	1728
POA4214	0	1	0	1	251
POA4214	0	1	1	0	374
POA4214	0	1	1	1	90
POA4214	1	0	0	1	2979
POA4214	1	0	1	0	1621
POA4214	1	0	1	1	1096
POA4214	1	1	0	0	8964
POA4214	1	1	0	1	619
POA4214	1	1	1	0	2030
POA4214	1	1	1	1	388
POA4215					841
POA4215	0	0	0	1	2488
POA4215	0	0	1	0	774
POA4215	0	0	1	1	258
POA4215	0	1	0	0	2727
POA4215	0	1	0	1	325
POA4215	0	1	1	0	540
POA4215	0	1	1	1	121
POA4215	1	0	0	1	1884
POA4215	1	0	1	0	1037
POA4215	1	0	1	1	474
POA4215	1	1	0	0	7835
POA4215	1	1	0	1	381
POA4215	1	1	1	0	1168
POA4215	1	1	1	1	209
POA4216					359
POA4216	0	0	0	1	1673
POA4216	0	0	1	0	438
POA4216	0	0	1	1	169
POA4216	0	1	0	0	1603
POA4216	0	1	0	1	166
POA4216	0	1	1	0	372
POA4216	0	1	1	1	86
POA4216	1	0	0	1	2293
POA4216	1	0	1	0	1085
POA4216	1	0	1	1	615
POA4216	1	1	0	0	6564
POA4216	1	1	0	1	299
POA4216	1	1	1	0	1307
POA4216	1	1	1	1	208
POA4217					421
POA4217	0	0	0	1	1246
POA4217	0	0	1	0	461
POA4217	0	0	1	1	134
POA4217	0	1	0	0	1379
