POA_CODE_2021	AgeStudent	Sex	students
POA2099	15-19	F	945
POA2099	15-19	M	995
POA2099	20-24	F	606
POA2099	20-24	M	626
POA2099	25+	F	1228
POA2099	25+	M	891
POA2100	0-4	F	213
POA2100	0-4	M	249
POA2100	5-14	F	1483
POA2100	5-14	M	1620
POA2100	15-19	F	628
POA2100	15-19	M	648
POA2100	20-24	F	322
POA2100	20-24	M	359
POA2100	25+	F	454
POA2100	25+	M	302
POA2101	0-4	F	177
POA2101	0-4	M	200
POA2101	5-14	F	1088
POA2101	5-14	M	1187
POA2101	15-19	F	473
POA2101	15-19	M	490
POA2101	20-24	F	220
POA2101	20-24	M	213
POA2101	25+	F	386
POA2101	25+	M	230
POA2102	0-4	F	108
POA2102	0-4	M	104
POA2102	5-14	F	598
POA2102	5-14	M	646
POA2102	15-19	F	236
POA2102	15-19	M	243
POA2102	20-24	F	97
POA2102	20-24	M	76
POA2102	25+	F	166
POA2102	25+	M	95
POA2103	0-4	F	78
POA2103	0-4	M	85
POA2103	5-14	F	617
POA2103	5-14	M	645
POA2103	15-19	F	246
POA2103	15-19	M	291
POA2103	20-24	F	138
POA2103	20-24	M	134
POA2103	25+	F	177
POA2103	25+	M	120
POA2104	0-4	F	18
POA2104	0-4	M	20
POA2104	5-14	F	177
POA2104	5-14	M	169
POA2104	15-19	F	94
POA2104	15-19	M	95
POA2104	20-24	F	38
POA2104	20-24	M	40
POA2104	25+	F	61
POA2104	25+	M	35
POA2105	0-4	F	7
POA2105	0-4	M	9
POA2105	5-14	F	93
POA2105	5-14	M	101
POA2105	15-19	F	63
POA2105	15-19	M	68
POA2105	20-24	F	26
POA2105	20-24	M	26
POA2105	25+	F	44
POA2105	25+	M	19
POA2106	0-4	F	77
POA2106	0-4	M	89
POA2106	5-14	F	528
POA2106	5-14	M	516
POA2106	15-19	F	283
POA2106	15-19	M	268
POA2106	20-24	F	139
POA2106	20-24	M	150
POA2106	25+	F	194
POA2106	25+	M	112
POA2107	0-4	F	123
POA2107	0-4	M	142
POA2107	5-14	F	1076
POA2107	5-14	M	1062
POA2107	15-19	F	419
POA2107	15-19	M	460
POA2107	20-24	F	187
POA2107	20-24	M	192
POA2107	25+	F	293
POA2107	25+	M	136
POA2108	0-4	F	12
POA2108	0-4	M	6
POA2108	5-14	F	59
POA2108	5-14	M	58
POA2108	15-19	F	37
POA2108	15-19	M	36
POA2108	20-24	F	9
POA2108	20-24	M	26
POA2108	25+	F	27
POA2108	25+	M	7
POA2110	0-4	F	75
POA2110	0-4	M	81
POA2110	5-14	F	599
POA2110	5-14	M	669
POA2110	15-19	F	317
POA2110	15-19	M	420
POA2110	20-24	F	132
POA2110	20-24	M	187
POA2110	25+	F	161
POA2110	25+	M	98
POA2111	0-4	F	132
POA2111	0-4	M	135
POA2111	5-14	F	809
POA2111	5-14	M	925
POA2111	15-19	F	368
POA2111	15-19	M	357
POA2111	20-24	F	222
POA2111	20-24	M	212
POA2111	25+	F	415
POA2111	25+	M	291
POA2112	0-4	F	352
POA2112	0-4	M	366
POA2112	5-14	F	2003
POA2112	5-14	M	2108
POA2112	15-19	F	741
POA2112	15-19	M	810
POA2112	20-24	F	615
POA2112	20-24	M	562
POA2112	25+	F	1359
POA2112	25+	M	858
POA2113	0-4	F	210
POA2113	0-4	M	244
POA2113	5-14	F	1171
POA2113	5-14	M	1270
POA2113	15-19	F	620
POA2113	15-19	M	593
POA2113	20-24	F	801
POA2113	20-24	M	818
POA2113	25+	F	1024
POA2113	25+	M	780
POA2114	0-4	F	224
POA2114	0-4	M	234
POA2114	5-14	F	1174
POA2114	5-14	M	1325
POA2114	15-19	F	451
POA2114	15-19	M	516
POA2114	20-24	F	406
POA2114	20-24	M	435
POA2114	25+	F	947
POA2114	25+	M	709
POA2115	0-4	F	97
POA2115	0-4	M	142
POA2115	5-14	F	739
POA2115	5-14	M	772
POA2115	15-19	F	236
POA2115	15-19	M	304
POA2115	20-24	F	155
POA2115	20-24	M	180
POA2115	25+	F	336
POA2115	25+	M	275
POA2116	0-4	F	75
POA2116	0-4	M	78
POA2116	5-14	F	401
POA2116	5-14	M	456
POA2116	15-19	F	187
POA2116	15-19	M	203
POA2116	20-24	F	109
POA2116	20-24	M	114
POA2116	25+	F	218
POA2116	25+	M	138
POA2117	0-4	F	209
POA2117	0-4	M	211
POA2117	5-14	F	1240
POA2117	5-14	M	1471
POA2117	15-19	F	532
POA2117	15-19	M	563
POA2117	20-24	F	344
POA2117	20-24	M	363
POA2117	25+	F	596
POA2117	25+	M	404
POA2118	0-4	F	267
POA2118	0-4	M	265
POA2118	5-14	F	1961
POA2118	5-14	M	2160
POA2118	15-19	F	629
POA2118	15-19	M	719
POA2118	20-24	F	422
POA2118	20-24	M	506
POA2118	25+	F	774
POA2118	25+	M	579
POA2119	0-4	F	97
POA2119	0-4	M	97
POA2119	5-14	F	974
POA2119	5-14	M	859
POA2119	15-19	F	469
POA2119	15-19	M	389
POA2119	20-24	F	237
POA2119	20-24	M	197
POA2119	25+	F	283
POA2119	25+	M	167
POA2120	0-4	F	205
POA2120	0-4	M	194
POA2120	5-14	F	1415
POA2120	5-14	M	1523
POA2120	15-19	F	608
POA2120	15-19	M	662
POA2120	20-24	F	360
POA2120	20-24	M	370
POA2120	25+	F	483
POA2120	25+	M	324
POA2121	0-4	F	319
POA2121	0-4	M	299
POA2121	5-14	F	2259
POA2121	5-14	M	2301
POA2121	15-19	F	881
POA2121	15-19	M	874
POA2121	20-24	F	662
POA2121	20-24	M	676
POA2121	25+	F	1100
POA2121	25+	M	799
POA2122	0-4	F	243
POA2122	0-4	M	271
POA2122	5-14	F	1543
POA2122	5-14	M	1665
POA2122	15-19	F	564
POA2122	15-19	M	676
POA2122	20-24	F	611
POA2122	20-24	M	670
POA2122	25+	F	1156
POA2122	25+	M	936
POA2125	0-4	F	128
POA2125	0-4	M	163
POA2125	5-14	F	1049
POA2125	5-14	M	1159
POA2125	15-19	F	484
POA2125	15-19	M	531
POA2125	20-24	F	296
POA2125	20-24	M	328
POA2125	25+	F	341
POA2125	25+	M	242
POA2126	0-4	F	141
POA2126	0-4	M	150
POA2126	5-14	F	1293
POA2126	5-14	M	1454
POA2126	15-19	F	620
POA2126	15-19	M	767
POA2126	20-24	F	317
POA2126	20-24	M	376
POA2126	25+	F	389
POA2126	25+	M	263
POA2127	0-4	F	209
POA2127	0-4	M	204
POA2127	5-14	F	916
POA2127	5-14	M	906
POA2127	15-19	F	274
POA2127	15-19	M	271
POA2127	20-24	F	363
POA2127	20-24	M	330
POA2127	25+	F	1147
POA2127	25+	M	827
POA2128	0-4	F	23
POA2128	0-4	M	28
POA2128	5-14	F	135
POA2128	5-14	M	147
POA2128	15-19	F	41
POA2128	15-19	M	33
POA2128	20-24	F	39
POA2128	20-24	M	35
POA2128	25+	F	58
POA2128	25+	M	80
POA2130	0-4	F	70
POA2130	0-4	M	53
POA2130	5-14	F	303
POA2130	5-14	M	310
POA2130	15-19	F	110
POA2130	15-19	M	121
POA2130	20-24	F	149
POA2130	20-24	M	94
POA2130	25+	F	289
POA2130	25+	M	224
POA2131	0-4	F	143
POA2131	0-4	M	143
POA2131	5-14	F	788
POA2131	5-14	M	843
POA2131	15-19	F	328
POA2131	15-19	M	337
POA2131	20-24	F	537
POA2131	20-24	M	652
POA2131	25+	F	1072
POA2131	25+	M	832
POA2132	0-4	F	77
POA2132	0-4	M	97
POA2132	5-14	F	624
POA2132	5-14	M	512
POA2132	15-19	F	308
POA2132	15-19	M	238
POA2132	20-24	F	195
POA2132	20-24	M	176
POA2132	25+	F	306
POA2132	25+	M	229
POA2133	0-4	F	91
POA2133	0-4	M	91
POA2133	5-14	F	624
POA2133	5-14	M	655
POA2133	15-19	F	279
POA2133	15-19	M	296
POA2133	20-24	F	152
POA2133	20-24	M	161
POA2133	25+	F	251
POA2133	25+	M	206
POA2134	0-4	F	92
POA2134	0-4	M	62
POA2134	5-14	F	541
POA2134	5-14	M	473
POA2134	15-19	F	321
POA2134	15-19	M	253
POA2134	20-24	F	918
POA2134	20-24	M	897
POA2134	25+	F	1003
POA2134	25+	M	806
POA2135	0-4	F	114
POA2135	0-4	M	118
POA2135	5-14	F	950
POA2135	5-14	M	988
POA2135	15-19	F	569
POA2135	15-19	M	538
POA2135	20-24	F	1130
POA2135	20-24	M	1529
POA2135	25+	F	1038
POA2135	25+	M	986
POA2136	0-4	F	67
POA2136	0-4	M	58
POA2136	5-14	F	424
POA2136	5-14	M	412
POA2136	15-19	F	191
POA2136	15-19	M	185
POA2136	20-24	F	124
POA2136	20-24	M	127
POA2136	25+	F	209
POA2136	25+	M	155
POA2137	0-4	F	226
POA2137	0-4	M	234
POA2137	5-14	F	1447
POA2137	5-14	M	1485
POA2137	15-19	F	681
POA2137	15-19	M	616
POA2137	20-24	F	398
POA2137	20-24	M	402
POA2137	25+	F	695
POA2137	25+	M	473
POA2138	0-4	F	166
POA2138	0-4	M	180
POA2138	5-14	F	785
POA2138	5-14	M	788
POA2138	15-19	F	342
POA2138	15-19	M	305
POA2138	20-24	F	412
POA2138	20-24	M	379
POA2138	25+	F	842
POA2138	25+	M	661
POA2140	0-4	F	159
POA2140	0-4	M	203
POA2140	5-14	F	813
POA2140	5-14	M	826
POA2140	15-19	F	256
POA2140	15-19	M	287
POA2140	20-24	F	517
POA2140	20-24	M	674
POA2140	25+	F	952
POA2140	25+	M	1046
POA2141	0-4	F	210
POA2141	0-4	M	218
POA2141	5-14	F	1320
POA2141	5-14	M	1335
POA2141	15-19	F	594
POA2141	15-19	M	567
POA2141	20-24	F	784
POA2141	20-24	M	815
POA2141	25+	F	1226
POA2141	25+	M	1161
POA2142	0-4	F	212
POA2142	0-4	M	225
POA2142	5-14	F	1374
POA2142	5-14	M	1394
POA2142	15-19	F	502
POA2142	15-19	M	503
POA2142	20-24	F	645
POA2142	20-24	M	886
POA2142	25+	F	985
POA2142	25+	M	927
POA2143	0-4	F	58
POA2143	0-4	M	90
POA2143	5-14	F	561
POA2143	5-14	M	571
POA2143	15-19	F	247
POA2143	15-19	M	259
POA2143	20-24	F	190
POA2143	20-24	M	154
POA2143	25+	F	251
POA2143	25+	M	241
POA2144	0-4	F	273
POA2144	0-4	M	287
POA2144	5-14	F	1919
POA2144	5-14	M	1962
POA2144	15-19	F	766
POA2144	15-19	M	757
POA2144	20-24	F	1187
POA2144	20-24	M	1520
POA2144	25+	F	1405
POA2144	25+	M	1504
POA2145	0-4	F	848
POA2145	0-4	M	879
POA2145	5-14	F	5546
POA2145	5-14	M	5763
POA2145	15-19	F	1831
POA2145	15-19	M	1842
POA2145	20-24	F	1229
POA2145	20-24	M	1391
POA2145	25+	F	2226
POA2145	25+	M	1813
POA2146	0-4	F	180
POA2146	0-4	M	201
POA2146	5-14	F	1184
POA2146	5-14	M	1209
POA2146	15-19	F	438
POA2146	15-19	M	458
POA2146	20-24	F	275
POA2146	20-24	M	321
POA2146	25+	F	524
POA2146	25+	M	449
POA2147	0-4	F	334
POA2147	0-4	M	343
POA2147	5-14	F	2172
POA2147	5-14	M	2296
POA2147	15-19	F	850
POA2147	15-19	M	876
POA2147	20-24	F	500
POA2147	20-24	M	521
POA2147	25+	F	864
POA2147	25+	M	631
POA2148	0-4	F	563
POA2148	0-4	M	629
POA2148	5-14	F	3707
POA2148	5-14	M	3928
POA2148	15-19	F	1345
POA2148	15-19	M	1474
POA2148	20-24	F	1137
POA2148	20-24	M	1219
POA2148	25+	F	2194
POA2148	25+	M	1470
POA2150	0-4	F	308
POA2150	0-4	M	319
POA2150	5-14	F	1471
POA2150	5-14	M	1449
POA2150	15-19	F	346
POA2150	15-19	M	353
POA2150	20-24	F	956
POA2150	20-24	M	1005
POA2150	25+	F	1617
POA2150	25+	M	1376
POA2151	0-4	F	172
POA2151	0-4	M	187
POA2151	5-14	F	1229
POA2151	5-14	M	1304
POA2151	15-19	F	477
POA2151	15-19	M	503
POA2151	20-24	F	290
POA2151	20-24	M	283
POA2151	25+	F	639
POA2151	25+	M	435
POA2152	0-4	F	107
POA2152	0-4	M	113
POA2152	5-14	F	695
POA2152	5-14	M	710
POA2152	15-19	F	252
POA2152	15-19	M	253
POA2152	20-24	F	128
POA2152	20-24	M	131
POA2152	25+	F	297
POA2152	25+	M	188
POA2153	0-4	F	649
POA2153	0-4	M	656
POA2153	5-14	F	4323
POA2153	5-14	M	4725
POA2153	15-19	F	1590
POA2153	15-19	M	1741
POA2153	20-24	F	931
POA2153	20-24	M	896
POA2153	25+	F	1369
POA2153	25+	M	935
POA2154	0-4	F	308
POA2154	0-4	M	335
POA2154	5-14	F	2810
POA2154	5-14	M	2889
POA2154	15-19	F	1172
POA2154	15-19	M	1299
POA2154	20-24	F	660
POA2154	20-24	M	652
POA2154	25+	F	930
POA2154	25+	M	587
POA2155	0-4	F	867
POA2155	0-4	M	899
POA2155	5-14	F	6048
POA2155	5-14	M	6348
POA2155	15-19	F	2524
POA2155	15-19	M	2482
POA2155	20-24	F	1283
POA2155	20-24	M	1179
POA2155	25+	F	1717
POA2155	25+	M	1153
POA2156	0-4	F	89
POA2156	0-4	M	91
POA2156	5-14	F	800
POA2156	5-14	M	980
POA2156	15-19	F	485
POA2156	15-19	M	472
POA2156	20-24	F	214
POA2156	20-24	M	211
POA2156	25+	F	226
POA2156	25+	M	126
POA2157	0-4	F	40
POA2157	0-4	M	33
POA2157	5-14	F	268
POA2157	5-14	M	326
POA2157	15-19	F	127
POA2157	15-19	M	121
POA2157	20-24	F	64
POA2157	20-24	M	59
POA2157	25+	F	59
POA2157	25+	M	46
POA2158	0-4	F	65
POA2158	0-4	M	57
POA2158	5-14	F	535
POA2158	5-14	M	632
POA2158	15-19	F	253
POA2158	15-19	M	304
POA2158	20-24	F	142
POA2158	20-24	M	165
POA2158	25+	F	168
POA2158	25+	M	112
POA2159	0-4	F	29
POA2159	0-4	M	37
POA2159	5-14	F	298
POA2159	5-14	M	339
POA2159	15-19	F	165
POA2159	15-19	M	176
POA2159	20-24	F	64
POA2159	20-24	M	61
POA2159	25+	F	89
POA2159	25+	M	56
POA2160	0-4	F	308
POA2160	0-4	M	348
POA2160	5-14	F	2180
POA2160	5-14	M	2235
POA2160	15-19	F	895
POA2160	15-19	M	870
POA2160	20-24	F	657
POA2160	20-24	M	676
POA2160	25+	F	1092
POA2160	25+	M	872
POA2161	0-4	F	282
POA2161	0-4	M	353
POA2161	5-14	F	2147
POA2161	5-14	M	2242
POA2161	15-19	F	896
POA2161	15-19	M	888
POA2161	20-24	F	510
POA2161	20-24	M	492
POA2161	25+	F	823
POA2161	25+	M	591
POA2162	0-4	F	141
POA2162	0-4	M	160
POA2162	5-14	F	1348
POA2162	5-14	M	1332
POA2162	15-19	F	579
POA2162	15-19	M	626
POA2162	20-24	F	327
POA2162	20-24	M	320
POA2162	25+	F	418
POA2162	25+	M	301
POA2163	0-4	F	71
POA2163	0-4	M	77
POA2163	5-14	F	571
POA2163	5-14	M	607
POA2163	15-19	F	253
POA2163	15-19	M	271
POA2163	20-24	F	156
POA2163	20-24	M	138
POA2163	25+	F	225
POA2163	25+	M	154
POA2164	0-4	F	167
POA2164	0-4	M	174
POA2164	5-14	F	1346
POA2164	5-14	M	1373
POA2164	15-19	F	546
POA2164	15-19	M	569
POA2164	20-24	F	296
POA2164	20-24	M	249
POA2164	25+	F	511
POA2164	25+	M	311
POA2165	0-4	F	247
POA2165	0-4	M	271
POA2165	5-14	F	2602
POA2165	5-14	M	2694
POA2165	15-19	F	1231
POA2165	15-19	M	1243
POA2165	20-24	F	706
POA2165	20-24	M	608
POA2165	25+	F	1242
POA2165	25+	M	854
POA2166	0-4	F	279
POA2166	0-4	M	275
POA2166	5-14	F	2714
POA2166	5-14	M	3052
POA2166	15-19	F	1517
POA2166	15-19	M	1478
POA2166	20-24	F	967
POA2166	20-24	M	931
POA2166	25+	F	1230
POA2166	25+	M	893
POA2167	0-4	F	109
POA2167	0-4	M	113
POA2167	5-14	F	626
POA2167	5-14	M	690
POA2167	15-19	F	244
POA2167	15-19	M	237
POA2167	20-24	F	136
POA2167	20-24	M	149
POA2167	25+	F	293
POA2167	25+	M	178
POA2168	0-4	F	292
POA2168	0-4	M	344
POA2168	5-14	F	2939
POA2168	5-14	M	3194
POA2168	15-19	F	1308
POA2168	15-19	M	1306
POA2168	20-24	F	700
POA2168	20-24	M	585
POA2168	25+	F	870
POA2168	25+	M	487
POA2170	0-4	F	940
POA2170	0-4	M	951
POA2170	5-14	F	7191
POA2170	5-14	M	7448
POA2170	15-19	F	2911
POA2170	15-19	M	2902
POA2170	20-24	F	1684
POA2170	20-24	M	1500
POA2170	25+	F	2896
POA2170	25+	M	1912
POA2171	0-4	F	402
POA2171	0-4	M	398
POA2171	5-14	F	3022
POA2171	5-14	M	3207
POA2171	15-19	F	1324
POA2171	15-19	M	1367
POA2171	20-24	F	643
POA2171	20-24	M	620
POA2171	25+	F	733
POA2171	25+	M	418
POA2172	0-4	F	27
POA2172	0-4	M	22
POA2172	5-14	F	208
POA2172	5-14	M	198
POA2172	15-19	F	82
POA2172	15-19	M	106
POA2172	20-24	F	46
POA2172	20-24	M	47
POA2172	25+	F	67
POA2172	25+	M	27
POA2173	0-4	F	152
POA2173	0-4	M	178
POA2173	5-14	F	1026
POA2173	5-14	M	1103
POA2173	15-19	F	381
POA2173	15-19	M	398
POA2173	20-24	F	191
POA2173	20-24	M	204
POA2173	25+	F	330
POA2173	25+	M	256
POA2174	0-4	F	141
POA2174	0-4	M	153
POA2174	5-14	F	930
POA2174	5-14	M	957
POA2174	15-19	F	307
POA2174	15-19	M	301
POA2174	20-24	F	213
POA2174	20-24	M	155
POA2174	25+	F	321
POA2174	25+	M	220
POA2175	0-4	F	14
POA2175	0-4	M	13
POA2175	5-14	F	91
POA2175	5-14	M	95
POA2175	15-19	F	44
POA2175	15-19	M	48
POA2175	20-24	F	29
POA2175	20-24	M	29
POA2175	25+	F	17
POA2175	25+	M	15
POA2176	0-4	F	296
POA2176	0-4	M	365
POA2176	5-14	F	2710
POA2176	5-14	M	2972
POA2176	15-19	F	1487
POA2176	15-19	M	1363
POA2176	20-24	F	807
POA2176	20-24	M	701
POA2176	25+	F	1097
POA2176	25+	M	666
POA2177	0-4	F	98
POA2177	0-4	M	118
POA2177	5-14	F	1006
POA2177	5-14	M	1074
POA2177	15-19	F	528
POA2177	15-19	M	527
POA2177	20-24	F	276
POA2177	20-24	M	275
POA2177	25+	F	364
POA2177	25+	M	229
POA2178	0-4	F	27
POA2178	0-4	M	19
POA2178	5-14	F	236
POA2178	5-14	M	252
POA2178	15-19	F	106
POA2178	15-19	M	132
POA2178	20-24	F	55
POA2178	20-24	M	62
POA2178	25+	F	35
POA2178	25+	M	28
POA2179	0-4	F	215
POA2179	0-4	M	238
POA2179	5-14	F	1080
POA2179	5-14	M	1104
POA2179	15-19	F	333
POA2179	15-19	M	319
POA2179	20-24	F	169
POA2179	20-24	M	132
POA2179	25+	F	387
POA2179	25+	M	269
POA2190	0-4	F	268
POA2190	0-4	M	267
POA2190	5-14	F	1934
POA2190	5-14	M	2154
POA2190	15-19	F	906
POA2190	15-19	M	868
POA2190	20-24	F	410
POA2190	20-24	M	452
POA2190	25+	F	563
POA2190	25+	M	426
POA2191	0-4	F	55
POA2191	0-4	M	57
POA2191	5-14	F	383
POA2191	5-14	M	446
POA2191	15-19	F	173
POA2191	15-19	M	213
POA2191	20-24	F	80
POA2191	20-24	M	81
POA2191	25+	F	106
POA2191	25+	M	84
POA2192	0-4	F	91
POA2192	0-4	M	85
POA2192	5-14	F	594
POA2192	5-14	M	707
POA2192	15-19	F	289
POA2192	15-19	M	302
POA2192	20-24	F	222
POA2192	20-24	M	235
POA2192	25+	F	390
POA2192	25+	M	352
POA2193	0-4	F	137
POA2193	0-4	M	161
POA2193	5-14	F	837
POA2193	5-14	M	803
POA2193	15-19	F	360
POA2193	15-19	M	403
POA2193	20-24	F	274
POA2193	20-24	M	299
POA2193	25+	F	660
POA2193	25+	M	472
POA2194	0-4	F	152
POA2194	0-4	M	167
POA2194	5-14	F	892
POA2194	5-14	M	948
POA2194	15-19	F	393
POA2194	15-19	M	431
POA2194	20-24	F	581
POA2194	20-24	M	622
POA2194	25+	F	979
POA2194	25+	M	841
POA2195	0-4	F	240
POA2195	0-4	M	270
POA2195	5-14	F	1817
POA2195	5-14	M	1811
POA2195	15-19	F	532
POA2195	15-19	M	514
POA2195	20-24	F	361
POA2195	20-24	M	522
POA2195	25+	F	838
POA2195	25+	M	1282
POA2196	0-4	F	295
POA2196	0-4	M	308
POA2196	5-14	F	2055
POA2196	5-14	M	2261
POA2196	15-19	F	915
POA2196	15-19	M	911
POA2196	20-24	F	550
POA2196	20-24	M	599
POA2196	25+	F	726
POA2196	25+	M	768
POA2197	0-4	F	91
POA2197	0-4	M	104
POA2197	5-14	F	735
POA2197	5-14	M	724
POA2197	15-19	F	265
POA2197	15-19	M	299
POA2197	20-24	F	135
POA2197	20-24	M	128
POA2197	25+	F	160
POA2197	25+	M	118
POA2198	0-4	F	91
POA2198	0-4	M	116
POA2198	5-14	F	707
POA2198	5-14	M	721
POA2198	15-19	F	256
POA2198	15-19	M	291
POA2198	20-24	F	136
POA2198	20-24	M	124
POA2198	25+	F	145
POA2198	25+	M	98
POA2199	0-4	F	204
POA2199	0-4	M	202
POA2199	5-14	F	1214
POA2199	5-14	M	1293
POA2199	15-19	F	522
POA2199	15-19	M	517
POA2199	20-24	F	304
POA2199	20-24	M	319
POA2199	25+	F	396
POA2199	25+	M	303
POA2200	0-4	F	407
POA2200	0-4	M	453
POA2200	5-14	F	2752
POA2200	5-14	M	2965
POA2200	15-19	F	1149
POA2200	15-19	M	1181
POA2200	20-24	F	825
POA2200	20-24	M	813
POA2200	25+	F	1340
POA2200	25+	M	1120
POA2203	0-4	F	98
POA2203	0-4	M	104
POA2203	5-14	F	641
POA2203	5-14	M	629
POA2203	15-19	F	241
POA2203	15-19	M	300
POA2203	20-24	F	170
POA2203	20-24	M	160
POA2203	25+	F	545
POA2203	25+	M	333
POA2204	0-4	F	195
POA2204	0-4	M	181
POA2204	5-14	F	1020
POA2204	5-14	M	1157
POA2204	15-19	F	395
POA2204	15-19	M	414
POA2204	20-24	F	399
POA2204	20-24	M	317
POA2204	25+	F	953
POA2204	25+	M	742
POA2205	0-4	F	176
POA2205	0-4	M	189
POA2205	5-14	F	739
POA2205	5-14	M	794
POA2205	15-19	F	342
POA2205	15-19	M	328
POA2205	20-24	F	675
POA2205	20-24	M	663
POA2205	25+	F	1552
POA2205	25+	M	1328
POA2206	0-4	F	158
POA2206	0-4	M	160
POA2206	5-14	F	1057
POA2206	5-14	M	1187
POA2206	15-19	F	507
POA2206	15-19	M	550
POA2206	20-24	F	240
POA2206	20-24	M	243
POA2206	25+	F	359
POA2206	25+	M	254
POA2207	0-4	F	244
POA2207	0-4	M	279
POA2207	5-14	F	1592
POA2207	5-14	M	1581
POA2207	15-19	F	650
POA2207	15-19	M	697
POA2207	20-24	F	425
POA2207	20-24	M	427
POA2207	25+	F	599
POA2207	25+	M	448
POA2208	0-4	F	128
POA2208	0-4	M	120
POA2208	5-14	F	739
POA2208	5-14	M	797
POA2208	15-19	F	309
POA2208	15-19	M	342
POA2208	20-24	F	181
POA2208	20-24	M	180
POA2208	25+	F	271
POA2208	25+	M	181
POA2209	0-4	F	128
POA2209	0-4	M	138
POA2209	5-14	F	782
POA2209	5-14	M	893
POA2209	15-19	F	369
POA2209	15-19	M	350
POA2209	20-24	F	223
POA2209	20-24	M	238
POA2209	25+	F	393
POA2209	25+	M	314
POA2210	0-4	F	263
POA2210	0-4	M	275
POA2210	5-14	F	1713
POA2210	5-14	M	1868
POA2210	15-19	F	772
POA2210	15-19	M	830
POA2210	20-24	F	474
POA2210	20-24	M	493
POA2210	25+	F	690
POA2210	25+	M	517
POA2211	0-4	F	144
POA2211	0-4	M	157
POA2211	5-14	F	927
POA2211	5-14	M	957
POA2211	15-19	F	407
POA2211	15-19	M	457
POA2211	20-24	F	256
POA2211	20-24	M	239
POA2211	25+	F	415
POA2211	25+	M	252
POA2212	0-4	F	145
POA2212	0-4	M	166
POA2212	5-14	F	991
POA2212	5-14	M	1070
POA2212	15-19	F	455
POA2212	15-19	M	439
POA2212	20-24	F	247
POA2212	20-24	M	229
POA2212	25+	F	378
POA2212	25+	M	272
POA2213	0-4	F	227
POA2213	0-4	M	230
POA2213	5-14	F	1525
POA2213	5-14	M	1534
POA2213	15-19	F	650
POA2213	15-19	M	633
POA2213	20-24	F	331
POA2213	20-24	M	297
POA2213	25+	F	408
POA2213	25+	M	295
POA2214	0-4	F	40
POA2214	0-4	M	49
POA2214	5-14	F	275
POA2214	5-14	M	278
POA2214	15-19	F	126
POA2214	15-19	M	121
POA2214	20-24	F	53
POA2214	20-24	M	62
POA2214	25+	F	67
POA2214	25+	M	31
POA2216	0-4	F	213
POA2216	0-4	M	221
POA2216	5-14	F	1134
POA2216	5-14	M	1139
POA2216	15-19	F	457
POA2216	15-19	M	456
POA2216	20-24	F	519
POA2216	20-24	M	683
POA2216	25+	F	1044
POA2216	25+	M	874
POA2217	0-4	F	204
POA2217	0-4	M	236
POA2217	5-14	F	1293
POA2217	5-14	M	1406
POA2217	15-19	F	511
POA2217	15-19	M	562
POA2217	20-24	F	494
POA2217	20-24	M	609
POA2217	25+	F	1002
POA2217	25+	M	734
POA2218	0-4	F	116
POA2218	0-4	M	110
POA2218	5-14	F	702
POA2218	5-14	M	791
POA2218	15-19	F	311
POA2218	15-19	M	341
POA2218	20-24	F	294
POA2218	20-24	M	363
POA2218	25+	F	533
POA2218	25+	M	462
POA2219	0-4	F	105
POA2219	0-4	M	123
POA2219	5-14	F	676
POA2219	5-14	M	727
POA2219	15-19	F	323
POA2219	15-19	M	284
POA2219	20-24	F	127
POA2219	20-24	M	133
POA2219	25+	F	273
POA2219	25+	M	157
POA2220	0-4	F	203
POA2220	0-4	M	219
POA2220	5-14	F	1332
POA2220	5-14	M	1472
POA2220	15-19	F	608
POA2220	15-19	M	640
POA2220	20-24	F	1062
POA2220	20-24	M	1272
POA2220	25+	F	1398
POA2220	25+	M	1202
POA2221	0-4	F	116
POA2221	0-4	M	153
POA2221	5-14	F	1042
POA2221	5-14	M	1069
POA2221	15-19	F	494
POA2221	15-19	M	482
POA2221	20-24	F	295
POA2221	20-24	M	285
POA2221	25+	F	295
POA2221	25+	M	230
POA2222	0-4	F	92
POA2222	0-4	M	105
POA2222	5-14	F	591
POA2222	5-14	M	618
POA2222	15-19	F	270
POA2222	15-19	M	274
POA2222	20-24	F	236
POA2222	20-24	M	299
POA2222	25+	F	399
POA2222	25+	M	296
POA2223	0-4	F	166
POA2223	0-4	M	207
POA2223	5-14	F	1282
POA2223	5-14	M	1287
POA2223	15-19	F	519
POA2223	15-19	M	560
POA2223	20-24	F	352
POA2223	20-24	M	318
POA2223	25+	F	511
POA2223	25+	M	324
POA2224	0-4	F	113
POA2224	0-4	M	125
POA2224	5-14	F	828
POA2224	5-14	M	876
POA2224	15-19	F	390
POA2224	15-19	M	376
POA2224	20-24	F	175
POA2224	20-24	M	168
POA2224	25+	F	247
POA2224	25+	M	150
POA2225	0-4	F	62
POA2225	0-4	M	61
POA2225	5-14	F	446
POA2225	5-14	M	485
POA2225	15-19	F	209
POA2225	15-19	M	195
POA2225	20-24	F	69
POA2225	20-24	M	79
POA2225	25+	F	97
POA2225	25+	M	62
POA2226	0-4	F	147
POA2226	0-4	M	157
POA2226	5-14	F	896
POA2226	5-14	M	964
POA2226	15-19	F	330
POA2226	15-19	M	391
POA2226	20-24	F	164
POA2226	20-24	M	135
POA2226	25+	F	276
POA2226	25+	M	166
POA2227	0-4	F	172
