POA_CODE_2021	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA2120	0	6	4
POA2120	1	2	2011
POA2120	1	3	1321
POA2120	1	4	1633
POA2120	1	5	593
POA2120	1	6	224
POA2121	0	1	2005
POA2121	0	2	330
POA2121	0	3	86
POA2121	0	4	41
POA2121	0	5	17
POA2121	0	6	7
POA2121	1	2	3352
POA2121	1	3	2330
POA2121	1	4	2436
POA2121	1	5	823
POA2121	1	6	409
POA2122	0	1	2626
POA2122	0	2	358
POA2122	0	3	136
POA2122	0	4	69
POA2122	0	5	25
POA2122	0	6	25
POA2122	1	2	3127
POA2122	1	3	2020
POA2122	1	4	1805
POA2122	1	5	653
POA2122	1	6	411
POA2125	0	1	602
POA2125	0	2	30
POA2125	0	3	6
POA2125	0	4	9
POA2125	1	2	1492
POA2125	1	3	1039
POA2125	1	4	1291
POA2125	1	5	517
POA2125	1	6	278
POA2126	0	1	671
POA2126	0	2	26
POA2126	0	3	5
POA2126	0	4	6
POA2126	1	2	1562
POA2126	1	3	1201
POA2126	1	4	1633
POA2126	1	5	567
POA2126	1	6	273
POA2127	0	1	2915
POA2127	0	2	433
POA2127	0	3	77
POA2127	0	4	7
POA2127	0	5	3
POA2127	1	2	3558
POA2127	1	3	1606
POA2127	1	4	1082
POA2127	1	5	268
POA2127	1	6	95
POA2128	0	1	183
POA2128	0	2	18
POA2128	0	3	12
POA2128	0	4	5
POA2128	1	2	216
POA2128	1	3	141
POA2128	1	4	123
POA2128	1	5	49
POA2128	1	6	41
POA2130	0	1	1063
POA2130	0	2	146
POA2130	0	3	42
POA2130	0	4	10
POA2130	1	2	980
POA2130	1	3	432
POA2130	1	4	332
POA2130	1	5	78
POA2130	1	6	24
POA2131	0	1	2978
POA2131	0	2	490
POA2131	0	3	178
POA2131	0	4	69
POA2131	0	5	27
POA2131	0	6	20
POA2131	1	2	2614
POA2131	1	3	1384
POA2131	1	4	1001
POA2131	1	5	329
POA2131	1	6	178
POA2132	0	1	838
POA2132	0	2	87
POA2132	0	3	40
POA2132	0	4	15
POA2132	0	5	11
POA2132	0	6	7
POA2132	1	2	993
POA2132	1	3	656
POA2132	1	4	647
POA2132	1	5	269
POA2132	1	6	145
POA2133	0	1	1044
POA2133	0	2	78
POA2133	0	3	20
POA2133	0	4	8
POA2133	0	5	4
POA2133	0	6	4
POA2133	1	2	1006
POA2133	1	3	685
POA2133	1	4	690
POA2133	1	5	277
POA2133	1	6	158
POA2134	0	1	1617
POA2134	0	2	530
POA2134	0	3	253
POA2134	0	4	132
POA2134	0	5	41
POA2134	0	6	33
POA2134	1	2	1774
POA2134	1	3	1073
POA2134	1	4	772
POA2134	1	5	297
POA2134	1	6	204
POA2135	0	1	1699
POA2135	0	2	388
POA2135	0	3	264
POA2135	0	4	195
POA2135	0	5	110
POA2135	0	6	42
POA2135	1	2	2113
POA2135	1	3	1394
POA2135	1	4	1382
POA2135	1	5	606
POA2135	1	6	389
POA2136	0	1	595
POA2136	0	2	79
POA2136	0	3	18
POA2136	1	2	728
POA2136	1	3	547
POA2136	1	4	474
POA2136	1	5	200
POA2136	1	6	99
POA2137	0	1	2266
POA2137	0	2	226
POA2137	0	3	58
POA2137	0	4	21
POA2137	0	5	12
POA2137	0	6	4
POA2137	1	2	3439
POA2137	1	3	1684
POA2137	1	4	1667
POA2137	1	5	652
POA2137	1	6	245
POA2138	0	1	1826
POA2138	0	2	403
POA2138	0	3	110
POA2138	0	4	31
POA2138	0	5	3
POA2138	1	2	2584
POA2138	1	3	1361
POA2138	1	4	1025
POA2138	1	5	337
POA2138	1	6	105
POA2140	0	1	1640
POA2140	0	2	479
POA2140	0	3	200
POA2140	0	4	117
POA2140	0	5	42
POA2140	0	6	25
POA2140	1	2	2074
POA2140	1	3	1490
POA2140	1	4	1113
POA2140	1	5	353
POA2140	1	6	125
POA2141	0	1	1870
POA2141	0	2	437
POA2141	0	3	203
POA2141	0	4	111
POA2141	0	5	74
POA2141	0	6	37
POA2141	1	2	2725
POA2141	1	3	1990
POA2141	1	4	1687
POA2141	1	5	727
POA2141	1	6	688
POA2142	0	1	2175
POA2142	0	2	330
POA2142	0	3	181
POA2142	0	4	125
POA2142	0	5	41
POA2142	0	6	33
POA2142	1	2	2008
POA2142	1	3	1497
POA2142	1	4	1310
POA2142	1	5	642
POA2142	1	6	657
POA2143	0	1	593
POA2143	0	2	75
POA2143	0	3	29
POA2143	0	4	11
POA2143	0	5	8
POA2143	0	6	6
POA2143	1	2	660
POA2143	1	3	510
POA2143	1	4	521
POA2143	1	5	275
POA2143	1	6	290
POA2144	0	1	1824
POA2144	0	2	378
POA2144	0	3	331
POA2144	0	4	290
POA2144	0	5	142
POA2144	0	6	108
POA2144	1	2	2067
POA2144	1	3	1770
POA2144	1	4	1770
POA2144	1	5	1116
POA2144	1	6	1175
POA2145	0	1	5387
POA2145	0	2	599
POA2145	0	3	244
POA2145	0	4	144
POA2145	0	5	60
POA2145	0	6	38
POA2145	1	2	6871
POA2145	1	3	5807
POA2145	1	4	6050
POA2145	1	5	2080
POA2145	1	6	1248
POA2146	0	1	1119
POA2146	0	2	134
POA2146	0	3	45
POA2146	0	4	33
POA2146	0	5	20
POA2146	0	6	16
POA2146	1	2	1560
POA2146	1	3	1296
POA2146	1	4	1362
POA2146	1	5	495
POA2146	1	6	283
POA2147	0	1	2682
POA2147	0	2	235
POA2147	0	3	65
POA2147	0	4	31
POA2147	0	5	16
POA2147	0	6	6
POA2147	1	2	3506
POA2147	1	3	2245
POA2147	1	4	2388
POA2147	1	5	973
POA2147	1	6	560
POA2148	0	1	4485
POA2148	0	2	537
POA2148	0	3	193
POA2148	0	4	99
POA2148	0	5	43
POA2148	0	6	24
POA2148	1	2	5530
POA2148	1	3	4158
POA2148	1	4	4019
POA2148	1	5	1733
POA2148	1	6	1212
POA2150	0	1	3528
POA2150	0	2	845
POA2150	0	3	361
POA2150	0	4	153
POA2150	0	5	59
POA2150	0	6	25
POA2150	1	2	3596
POA2150	1	3	2816
POA2150	1	4	1666
POA2150	1	5	382
POA2150	1	6	186
POA2151	0	1	1999
POA2151	0	2	234
POA2151	0	3	53
POA2151	0	4	16
POA2151	0	5	4
POA2151	1	2	2109
POA2151	1	3	1264
POA2151	1	4	1292
POA2151	1	5	485
POA2151	1	6	230
POA2152	0	1	1196
POA2152	0	2	99
POA2152	0	3	24
POA2152	0	4	3
POA2152	0	5	3
POA2152	1	2	1285
POA2152	1	3	717
POA2152	1	4	652
POA2152	1	5	266
POA2152	1	6	111
POA2153	0	1	3183
POA2153	0	2	234
POA2153	0	3	56
POA2153	0	4	37
POA2153	0	5	21
POA2153	0	6	13
POA2153	1	2	5631
POA2153	1	3	3929
POA2153	1	4	4848
POA2153	1	5	1860
POA2153	1	6	771
POA2154	0	1	2099
POA2154	0	2	125
POA2154	0	3	33
POA2154	0	4	7
POA2154	0	5	5
POA2154	0	6	5
POA2154	1	2	3635
POA2154	1	3	2441
POA2154	1	4	3056
POA2154	1	5	1207
POA2154	1	6	615
POA2155	0	1	2290
POA2155	0	2	257
POA2155	0	3	58
POA2155	0	4	31
POA2155	0	5	8
POA2155	0	6	3
POA2155	1	2	4880
POA2155	1	3	4418
POA2155	1	4	6627
POA2155	1	5	2744
POA2155	1	6	1230
POA2156	0	1	627
POA2156	0	2	26
POA2156	1	2	1305
POA2156	1	3	621
POA2156	1	4	838
POA2156	1	5	508
POA2156	1	6	277
POA2157	0	1	154
POA2157	0	2	16
POA2157	0	3	5
POA2157	1	2	342
POA2157	1	3	180
POA2157	1	4	246
POA2157	1	5	148
POA2157	1	6	110
POA2158	0	1	477
POA2158	0	2	27
POA2158	0	3	5
POA2158	0	4	5
POA2158	1	2	777
POA2158	1	3	432
POA2158	1	4	586
POA2158	1	5	272
POA2158	1	6	201
POA2159	0	1	304
POA2159	0	2	25
POA2159	0	3	12
POA2159	1	2	497
POA2159	1	3	235
POA2159	1	4	313
POA2159	1	5	158
POA2159	1	6	117
POA2160	0	1	2867
POA2160	0	2	372
POA2160	0	3	131
POA2160	0	4	81
POA2160	0	5	29
POA2160	0	6	27
POA2160	1	2	2587
POA2160	1	3	1976
POA2160	1	4	1854
POA2160	1	5	1159
POA2160	1	6	1053
POA2161	0	1	2202
POA2161	0	2	240
POA2161	0	3	74
POA2161	0	4	44
POA2161	0	5	20
POA2161	0	6	15
POA2161	1	2	2013
POA2161	1	3	1377
POA2161	1	4	1470
POA2161	1	5	1055
POA2161	1	6	1263
POA2162	0	1	1231
POA2162	0	2	82
POA2162	0	3	28
POA2162	0	4	23
POA2162	0	6	6
POA2162	1	2	1187
POA2162	1	3	911
POA2162	1	4	951
POA2162	1	5	656
POA2162	1	6	709
POA2163	0	1	956
POA2163	0	2	56
POA2163	0	3	13
POA2163	0	4	7
POA2163	0	5	7
POA2163	0	6	8
POA2163	1	2	667
POA2163	1	3	460
POA2163	1	4	403
POA2163	1	5	276
POA2163	1	6	311
POA2164	0	1	1255
POA2164	0	2	82
POA2164	0	3	13
POA2164	0	4	3
POA2164	0	6	4
POA2164	1	2	1549
POA2164	1	3	1069
POA2164	1	4	1115
POA2164	1	5	743
POA2164	1	6	630
POA2165	0	1	2577
POA2165	0	2	216
POA2165	0	3	44
POA2165	0	4	24
POA2165	1	2	3006
POA2165	1	3	2271
POA2165	1	4	2261
POA2165	1	5	1465
POA2165	1	6	1429
POA2166	0	1	2911
POA2166	0	2	411
POA2166	0	3	130
POA2166	0	4	42
POA2166	0	5	34
POA2166	0	6	17
POA2166	1	2	3362
POA2166	1	3	2809
POA2166	1	4	2732
POA2166	1	5	1643
POA2166	1	6	1672
POA2167	0	1	514
POA2167	0	2	50
POA2167	0	3	8
POA2167	0	4	4
POA2167	0	5	4
POA2167	1	2	785
POA2167	1	3	682
POA2167	1	4	771
POA2167	1	5	269
POA2167	1	6	149
POA2168	0	1	2360
POA2168	0	2	185
POA2168	0	3	28
POA2168	0	4	8
POA2168	1	2	2663
POA2168	1	3	2231
POA2168	1	4	2401
POA2168	1	5	1527
POA2168	1	6	1507
POA2170	0	1	7760
POA2170	0	2	706
POA2170	0	3	109
POA2170	0	4	42
POA2170	0	5	21
POA2170	0	6	3
POA2170	1	2	8559
POA2170	1	3	6364
POA2170	1	4	6564
POA2170	1	5	3315
POA2170	1	6	2637
POA2171	0	1	824
POA2171	0	2	78
POA2171	0	3	5
POA2171	0	4	4
POA2171	1	2	1773
POA2171	1	3	1883
POA2171	1	4	2941
POA2171	1	5	1703
POA2171	1	6	1089
POA2172	0	1	68
POA2172	0	2	3
POA2172	1	2	247
POA2172	1	3	178
POA2172	1	4	223
POA2172	1	5	111
POA2172	1	6	48
POA2173	0	1	508
POA2173	0	2	41
POA2173	0	3	3
POA2173	1	2	1020
POA2173	1	3	918
POA2173	1	4	1171
POA2173	1	5	483
POA2173	1	6	181
POA2174	0	1	364
POA2174	0	2	36
POA2174	0	3	5
POA2174	0	4	9
POA2174	0	5	8
POA2174	1	2	613
POA2174	1	3	645
POA2174	1	4	955
POA2174	1	5	431
POA2174	1	6	289
POA2175	0	1	76
POA2175	0	2	12
POA2175	1	2	148
POA2175	1	3	84
POA2175	1	4	74
POA2175	1	5	54
POA2175	1	6	70
POA2176	0	1	1813
POA2176	0	2	118
POA2176	0	3	18
POA2176	0	4	4
POA2176	1	2	3592
POA2176	1	3	2662
POA2176	1	4	2916
POA2176	1	5	1787
POA2176	1	6	1446
POA2177	0	1	645
POA2177	0	2	43
POA2177	0	3	5
POA2177	0	4	5
POA2177	0	5	4
POA2177	1	2	1074
POA2177	1	3	924
POA2177	1	4	1056
POA2177	1	5	614
POA2177	1	6	495
POA2178	0	1	150
POA2178	0	2	18
POA2178	0	3	5
POA2178	1	2	296
POA2178	1	3	169
POA2178	1	4	175
POA2178	1	5	164
POA2178	1	6	155
POA2179	0	1	661
POA2179	0	2	55
POA2179	0	3	13
POA2179	0	4	4
POA2179	1	2	1216
POA2179	1	3	949
POA2179	1	4	1089
POA2179	1	5	520
POA2179	1	6	350
POA2190	0	1	1380
POA2190	0	2	82
POA2190	0	3	19
POA2190	0	4	15
POA2190	0	5	4
POA2190	0	6	4
POA2190	1	2	1465
POA2190	1	3	1174
POA2190	1	4	1237
POA2190	1	5	1042
POA2190	1	6	1052
POA2191	0	1	479
POA2191	0	2	33
POA2191	0	4	5
POA2191	0	5	4
POA2191	1	2	575
POA2191	1	3	364
POA2191	1	4	393
POA2191	1	5	194
POA2191	1	6	133
POA2192	0	1	1248
POA2192	0	2	132
POA2192	0	3	45
POA2192	0	4	15
POA2192	0	5	6
POA2192	0	6	8
POA2192	1	2	1271
POA2192	1	3	841
POA2192	1	4	651
POA2192	1	5	312
POA2192	1	6	239
POA2193	0	1	1533
POA2193	0	2	265
POA2193	0	3	60
POA2193	0	4	28
POA2193	0	5	6
POA2193	0	6	4
POA2193	1	2	2051
POA2193	1	3	1168
POA2193	1	4	1024
POA2193	1	5	378
POA2193	1	6	151
POA2194	0	1	2103
POA2194	0	2	395
POA2194	0	3	183
POA2194	0	4	111
POA2194	0	5	46
POA2194	0	6	31
POA2194	1	2	2382
POA2194	1	3	1750
POA2194	1	4	1226
POA2194	1	5	467
POA2194	1	6	362
POA2195	0	1	1624
POA2195	0	2	318
POA2195	0	3	165
POA2195	0	4	104
POA2195	0	5	41
POA2195	0	6	32
POA2195	1	2	1495
POA2195	1	3	1326
POA2195	1	4	1439
POA2195	1	5	821
POA2195	1	6	636
POA2196	0	1	1993
POA2196	0	2	206
POA2196	0	3	62
POA2196	0	4	29
POA2196	0	5	18
POA2196	0	6	13
POA2196	1	2	2182
POA2196	1	3	1636
POA2196	1	4	1747
POA2196	1	5	1104
POA2196	1	6	1018
POA2197	0	1	487
POA2197	0	2	34
POA2197	0	3	6
POA2197	1	2	598
POA2197	1	3	415
POA2197	1	4	514
POA2197	1	5	369
POA2197	1	6	328
POA2198	0	1	400
POA2198	0	2	23
POA2198	0	3	5
POA2198	0	4	6
POA2198	1	2	697
POA2198	1	3	449
POA2198	1	4	535
POA2198	1	5	354
POA2198	1	6	268
POA2199	0	1	1143
POA2199	0	2	90
POA2199	0	3	19
POA2199	0	4	8
POA2199	0	5	3
POA2199	0	6	3
POA2199	1	2	1218
POA2199	1	3	949
POA2199	1	4	985
POA2199	1	5	664
POA2199	1	6	624
POA2200	0	1	2918
POA2200	0	2	319
POA2200	0	3	98
POA2200	0	4	56
POA2200	0	5	32
POA2200	0	6	22
POA2200	1	2	3256
POA2200	1	3	2591
POA2200	1	4	2472
POA2200	1	5	1483
POA2200	1	6	1233
POA2203	0	1	2060
POA2203	0	2	285
POA2203	0	3	64
POA2203	0	4	29
POA2203	0	5	10
POA2203	1	2	1793
POA2203	1	3	816
POA2203	1	4	697
POA2203	1	5	174
POA2203	1	6	70
POA2204	0	1	3184
POA2204	0	2	574
POA2204	0	3	245
POA2204	0	4	115
POA2204	0	5	27
POA2204	0	6	16
POA2204	1	2	3181
POA2204	1	3	1463
POA2204	1	4	1215
POA2204	1	5	350
POA2204	1	6	232
POA2205	0	1	2263
POA2205	0	2	708
POA2205	0	3	239
POA2205	0	4	87
POA2205	0	5	17
POA2205	0	6	18
POA2205	1	2	3081
POA2205	1	3	1415
POA2205	1	4	922
POA2205	1	5	426
POA2205	1	6	348
POA2206	0	1	1312
POA2206	0	2	120
POA2206	0	3	26
POA2206	0	4	15
POA2206	0	5	6
POA2206	0	6	3
POA2206	1	2	1867
POA2206	1	3	1153
POA2206	1	4	1336
POA2206	1	5	542
POA2206	1	6	283
POA2207	0	1	1955
POA2207	0	2	165
POA2207	0	3	40
POA2207	0	4	15
POA2207	0	5	9
POA2207	0	6	3
POA2207	1	2	2517
POA2207	1	3	1697
POA2207	1	4	1705
POA2207	1	5	765
POA2207	1	6	496
POA2208	0	1	804
POA2208	0	2	80
POA2208	0	3	13
POA2208	0	4	3
POA2208	0	5	6
POA2208	1	2	1178
POA2208	1	3	763
POA2208	1	4	835
POA2208	1	5	388
POA2208	1	6	218
POA2209	0	1	1263
POA2209	0	2	95
POA2209	0	3	29
POA2209	0	4	8
POA2209	0	5	10
POA2209	0	6	4
POA2209	1	2	1428
POA2209	1	3	915
POA2209	1	4	1025
POA2209	1	5	427
POA2209	1	6	269
POA2210	0	1	2862
POA2210	0	2	224
POA2210	0	3	54
POA2210	0	4	25
POA2210	0	5	5
POA2210	0	6	5
POA2210	1	2	3186
POA2210	1	3	1972
POA2210	1	4	1969
POA2210	1	5	875
POA2210	1	6	493
POA2211	0	1	1326
POA2211	0	2	103
POA2211	0	3	21
POA2211	0	4	10
POA2211	0	5	5
POA2211	1	2	1648
POA2211	1	3	1038
POA2211	1	4	1125
POA2211	1	5	473
POA2211	1	6	280
POA2212	0	1	1149
POA2212	0	2	94
POA2212	0	3	31
POA2212	0	4	11
POA2212	1	2	1414
POA2212	1	3	991
POA2212	1	4	1026
POA2212	1	5	518
POA2212	1	6	346
POA2213	0	1	1566
POA2213	0	2	112
POA2213	0	3	21
POA2213	0	4	7
POA2213	0	5	5
POA2213	0	6	5
POA2213	1	2	2091
POA2213	1	3	1349
POA2213	1	4	1624
POA2213	1	5	706
POA2213	1	6	362
POA2214	0	1	212
POA2214	0	2	12
POA2214	0	3	3
POA2214	1	2	392
POA2214	1	3	223
POA2214	1	4	295
POA2214	1	5	138
POA2214	1	6	65
POA2216	0	1	2843
POA2216	0	2	455
POA2216	0	3	151
POA2216	0	4	82
POA2216	0	5	33
POA2216	0	6	17
POA2216	1	2	2924
POA2216	1	3	1735
POA2216	1	4	1394
POA2216	1	5	569
POA2216	1	6	316
POA2217	0	1	2803
POA2217	0	2	335
POA2217	0	3	98
POA2217	0	4	38
POA2217	0	5	11
POA2217	0	6	15
POA2217	1	2	2967
POA2217	1	3	1883
POA2217	1	4	1696
POA2217	1	5	576
POA2217	1	6	239
POA2218	0	1	1345
POA2218	0	2	181
POA2218	0	3	70
POA2218	0	4	20
POA2218	0	5	7
POA2218	0	6	6
POA2218	1	2	1634
POA2218	1	3	1123
POA2218	1	4	901
POA2218	1	5	354
POA2218	1	6	210
POA2219	0	1	1607
POA2219	0	2	100
POA2219	0	3	9
POA2219	0	4	3
POA2219	1	2	1573
POA2219	1	3	817
POA2219	1	4	794
POA2219	1	5	310
POA2219	1	6	134
POA2220	0	1	2059
POA2220	0	2	414
POA2220	0	3	207
POA2220	0	4	155
POA2220	0	5	55
POA2220	0	6	33
POA2220	1	2	2858
POA2220	1	3	2279
POA2220	1	4	1970
POA2220	1	5	800
POA2220	1	6	519
POA2221	0	1	988
POA2221	0	2	63
POA2221	0	3	12
POA2221	0	4	6
POA2221	0	5	3
POA2221	1	2	1415
POA2221	1	3	1002
POA2221	1	4	1124
POA2221	1	5	574
POA2221	1	6	281
POA2222	0	1	1156
POA2222	0	2	91
POA2222	0	3	34
POA2222	0	4	23
POA2222	0	5	8
POA2222	0	6	6
POA2222	1	2	1265
POA2222	1	3	826
POA2222	1	4	776
POA2222	1	5	263
POA2222	1	6	157
POA2223	0	1	1760
POA2223	0	2	138
POA2223	0	3	33
POA2223	0	4	9
POA2223	0	5	4
POA2223	0	6	6
POA2223	1	2	2207
POA2223	1	3	1320
POA2223	1	4	1403
POA2223	1	5	586
POA2223	1	6	221
POA2224	0	1	1118
POA2224	0	2	65
POA2224	0	3	13
POA2224	1	2	1575
POA2224	1	3	829
POA2224	1	4	962
POA2224	1	5	411
POA2224	1	6	159
POA2225	0	1	207
POA2225	0	2	9
POA2225	1	2	473
POA2225	1	3	294
POA2225	1	4	475
POA2225	1	5	218
POA2225	1	6	59
POA2226	0	1	870
POA2226	0	2	52
POA2226	0	3	7
POA2226	0	4	4
POA2226	1	2	1320
POA2226	1	3	783
POA2226	1	4	999
POA2226	1	5	379
POA2226	1	6	103
POA2227	0	1	1113
POA2227	0	2	80
POA2227	0	3	10
POA2227	0	4	3
POA2227	1	2	1666
POA2227	1	3	882
POA2227	1	4	1140
POA2227	1	5	449
POA2227	1	6	130
POA2228	0	1	2159
POA2228	0	2	187
POA2228	0	3	28
POA2228	0	4	13
POA2228	0	5	4
POA2228	1	2	2454
POA2228	1	3	1221
POA2228	1	4	1284
POA2228	1	5	474
POA2228	1	6	173
POA2229	0	1	2816
POA2229	0	2	193
POA2229	0	3	33
POA2229	0	4	8
POA2229	0	5	4
POA2229	0	6	6
POA2229	1	2	3396
POA2229	1	3	1719
POA2229	1	4	2026
POA2229	1	5	879
POA2229	1	6	313
POA2230	0	1	3780
POA2230	0	2	395
POA2230	0	3	58
POA2230	0	4	8
POA2230	0	6	3
POA2230	1	2	4368
POA2230	1	3	1620
POA2230	1	4	1485
POA2230	1	5	647
POA2230	1	6	241
POA2231	0	1	126
POA2231	0	2	15
POA2231	1	2	203
POA2231	1	3	114
POA2231	1	4	192
POA2231	1	5	90
POA2231	1	6	53
POA2232	0	1	3537
POA2232	0	2	307
POA2232	0	3	49
POA2232	0	4	12
POA2232	0	5	10
POA2232	1	2	4141
POA2232	1	3	2132
POA2232	1	4	2309
POA2232	1	5	799
POA2232	1	6	253
POA2233	0	1	1653
POA2233	0	2	92
POA2233	0	3	11
POA2233	0	4	5
POA2233	0	5	3
POA2233	1	2	3055
POA2233	1	3	1696
POA2233	1	4	2279
POA2233	1	5	996
POA2233	1	6	327
POA2234	0	1	1107
POA2234	0	2	62
POA2234	0	3	7
POA2234	0	4	6
POA2234	0	5	5
POA2234	1	2	2994
POA2234	1	3	1796
POA2234	1	4	2319
POA2234	1	5	1058
POA2234	1	6	418
POA2250	0	1	7662
POA2250	0	2	683
POA2250	0	3	117
POA2250	0	4	29
POA2250	0	5	5
POA2250	0	6	10
POA2250	1	2	8199
POA2250	1	3	4018
POA2250	1	4	3990
POA2250	1	5	1575
POA2250	1	6	800
POA2251	0	1	3126
POA2251	0	2	190
POA2251	0	3	30
POA2251	0	4	8
POA2251	1	2	4167
POA2251	1	3	1801
POA2251	1	4	2073
POA2251	1	5	852
POA2251	1	6	352
POA2256	0	1	2345
POA2256	0	2	201
POA2256	0	3	22
POA2256	0	4	10
POA2256	1	2	2233
POA2256	1	3	876
POA2256	1	4	724
POA2256	1	5	265
POA2256	1	6	131
POA2257	0	1	3808
POA2257	0	2	337
POA2257	0	3	38
POA2257	0	4	8
POA2257	1	2	4238
POA2257	1	3	1660
POA2257	1	4	1513
POA2257	1	5	568
POA2257	1	6	248
POA2258	0	1	351
POA2258	0	2	40
POA2258	0	3	5
POA2258	1	2	614
POA2258	1	3	281
POA2258	1	4	316
POA2258	1	5	134
POA2258	1	6	85
POA2259	0	1	5364
POA2259	0	2	540
POA2259	0	3	72
POA2259	0	4	24
POA2259	0	5	15
POA2259	0	6	3
POA2259	1	2	7456
POA2259	1	3	3679
POA2259	1	4	3711
POA2259	1	5	1740
POA2259	1	6	932
POA2260	0	1	1881
POA2260	0	2	166
POA2260	0	3	60
POA2260	0	4	27
POA2260	0	5	4
POA2260	1	2	3011
POA2260	1	3	1383
POA2260	1	4	1644
POA2260	1	5	730
POA2260	1	6	281
POA2261	0	1	5949
POA2261	0	2	501
POA2261	0	3	76
POA2261	0	4	18
POA2261	0	5	3
POA2261	0	6	5
POA2261	1	2	6734
POA2261	1	3	3082
POA2261	1	4	2966
POA2261	1	5	1256
POA2261	1	6	581
POA2262	0	1	2151
POA2262	0	2	235
POA2262	0	3	22
POA2262	0	4	4
POA2262	1	2	2525
POA2262	1	3	1193
POA2262	1	4	1108
POA2262	1	5	543
POA2262	1	6	290
POA2263	0	1	3373
POA2263	0	2	312
POA2263	0	3	38
POA2263	0	4	17
POA2263	1	2	3144
POA2263	1	3	1373
POA2263	1	4	1052
POA2263	1	5	450
POA2263	1	6	261
POA2264	0	1	1709
POA2264	0	2	164
POA2264	0	3	23
POA2264	0	4	5
POA2264	0	5	3
POA2264	1	2	2220
POA2264	1	3	925
POA2264	1	4	725
POA2264	1	5	326
POA2264	1	6	186
POA2265	0	1	606
POA2265	0	2	59
POA2265	0	3	5
POA2265	0	4	5
POA2265	0	5	3
POA2265	1	2	851
POA2265	1	3	402
POA2265	1	4	389
POA2265	1	5	205
POA2265	1	6	117
POA2267	0	1	327
POA2267	0	2	19
POA2267	0	3	6
POA2267	1	2	504
POA2267	1	3	146
POA2267	1	4	135
POA2267	1	5	48
POA2267	1	6	22
POA2278	0	1	134
POA2278	0	2	21
POA2278	0	3	3
POA2278	1	2	287
POA2278	1	3	174
POA2278	1	4	177
POA2278	1	5	64
POA2278	1	6	30
POA2280	0	1	2659
POA2280	0	2	175
POA2280	0	3	23
POA2280	0	4	4
POA2280	1	2	3620
POA2280	1	3	1500
POA2280	1	4	1678
POA2280	1	5	615
POA2280	1	6	232
POA2281	0	1	1607
POA2281	0	2	110
POA2281	0	3	8
POA2281	0	4	4
POA2281	1	2	2217
POA2281	1	3	850
POA2281	1	4	814
POA2281	1	5	364
POA2281	1	6	114
POA2282	0	1	1495
POA2282	0	2	85
POA2282	0	3	14
POA2282	0	4	5
POA2282	1	2	2168
POA2282	1	3	862
POA2282	1	4	1036
POA2282	1	5	396
POA2282	1	6	132
POA2283	0	1	2415
POA2283	0	2	143
POA2283	0	3	19
POA2283	0	4	7
POA2283	1	2	3548
POA2283	1	3	1331
POA2283	1	4	1212
POA2283	1	5	505
POA2283	1	6	250
POA2284	0	1	1263
POA2284	0	2	116
POA2284	0	3	15
POA2284	0	4	5
POA2284	0	5	3
POA2284	1	2	1550
POA2284	1	3	732
POA2284	1	4	694
POA2284	1	5	247
POA2284	1	6	128
POA2285	0	1	2740
POA2285	0	2	238
POA2285	0	3	63
POA2285	0	4	21
POA2285	0	5	3
POA2285	1	2	3696
POA2285	1	3	2115
POA2285	1	4	2230
POA2285	1	5	834
POA2285	1	6	350
POA2286	0	1	331
POA2286	0	2	42
POA2286	0	3	7
POA2286	1	2	558
POA2286	1	3	312
POA2286	1	4	283
POA2286	1	5	109
POA2286	1	6	59
POA2287	0	1	3389
POA2287	0	2	434
POA2287	0	3	210
POA2287	0	4	74
POA2287	0	5	36
POA2287	0	6	12
POA2287	1	2	4362
POA2287	1	3	2510
POA2287	1	4	2375
POA2287	1	5	979
POA2287	1	6	436
POA2289	0	1	1687
POA2289	0	2	194
POA2289	0	3	89
POA2289	0	4	34
POA2289	0	5	3
POA2289	1	2	2249
POA2289	1	3	1154
POA2289	1	4	1374
POA2289	1	5	522
POA2289	1	6	153
POA2290	0	1	3475
POA2290	0	2	311
POA2290	0	3	74
POA2290	0	4	28
POA2290	0	5	9
POA2290	1	2	4122
POA2290	1	3	2016
POA2290	1	4	2142
POA2290	1	5	800
POA2290	1	6	293
POA2291	0	1	1443
POA2291	0	2	203
POA2291	0	3	107
POA2291	0	4	51
POA2291	0	5	8
POA2291	1	2	1676
POA2291	1	3	690
POA2291	1	4	843
POA2291	1	5	367
POA2291	1	6	85
POA2292	0	1	344
POA2292	0	2	58
POA2292	0	3	24
POA2292	0	4	9
POA2292	0	6	5
POA2292	1	2	303
POA2292	1	3	170
POA2292	1	4	125
POA2292	1	5	36
POA2292	1	6	12
POA2293	0	1	502
POA2293	0	2	97
POA2293	0	3	43
POA2293	0	4	17
POA2293	0	6	3
POA2293	1	2	524
POA2293	1	3	160
POA2293	1	4	123
POA2293	1	5	33
POA2293	1	6	5
POA2294	0	1	270
POA2294	0	2	45
POA2294	0	3	25
POA2294	0	4	4
POA2294	1	2	274
POA2294	1	3	114
POA2294	1	4	98
POA2294	1	5	24
POA2294	1	6	6
POA2295	0	1	974
POA2295	0	2	61
POA2295	0	3	12
POA2295	0	4	6
POA2295	1	2	1112
POA2295	1	3	413
POA2295	1	4	411
POA2295	1	5	181
POA2295	1	6	64
POA2296	0	1	304
POA2296	0	2	76
POA2296	0	3	36
