POA_CODE_2021	MaxSchoolingCompleted	adults
POA2179	Year 9	559
POA2179	Year 10	2006
POA2179	Year 11	614
POA2179	Year 12	7363
POA2190	Did not go to school	796
POA2190	Year 8	1338
POA2190	Year 9	980
POA2190	Year 10	3350
POA2190	Year 11	1093
POA2190	Year 12	11778
POA2191	Did not go to school	139
POA2191	Year 8	322
POA2191	Year 9	236
POA2191	Year 10	853
POA2191	Year 11	277
POA2191	Year 12	3199
POA2192	Did not go to school	380
POA2192	Year 8	795
POA2192	Year 9	423
POA2192	Year 10	1456
POA2192	Year 11	515
POA2192	Year 12	6829
POA2193	Did not go to school	347
POA2193	Year 8	818
POA2193	Year 9	428
POA2193	Year 10	1771
POA2193	Year 11	631
POA2193	Year 12	10327
POA2194	Did not go to school	820
POA2194	Year 8	1236
POA2194	Year 9	1008
POA2194	Year 10	2034
POA2194	Year 11	797
POA2194	Year 12	14645
POA2195	Did not go to school	791
POA2195	Year 8	1275
POA2195	Year 9	679
POA2195	Year 10	2065
POA2195	Year 11	724
POA2195	Year 12	12833
POA2196	Did not go to school	1020
POA2196	Year 8	1731
POA2196	Year 9	1102
POA2196	Year 10	4015
POA2196	Year 11	1296
POA2196	Year 12	15543
POA2197	Did not go to school	224
POA2197	Year 8	472
POA2197	Year 9	421
POA2197	Year 10	1457
POA2197	Year 11	426
POA2197	Year 12	3936
POA2198	Did not go to school	123
POA2198	Year 8	466
POA2198	Year 9	409
POA2198	Year 10	1463
POA2198	Year 11	366
POA2198	Year 12	3953
POA2199	Did not go to school	538
POA2199	Year 8	1012
POA2199	Year 9	742
POA2199	Year 10	2318
POA2199	Year 11	791
POA2199	Year 12	8651
POA2200	Did not go to school	1364
POA2200	Year 8	2155
POA2200	Year 9	1446
POA2200	Year 10	4769
POA2200	Year 11	1770
POA2200	Year 12	23033
POA2203	Did not go to school	189
POA2203	Year 8	521
POA2203	Year 9	299
POA2203	Year 10	1179
POA2203	Year 11	550
POA2203	Year 12	8581
POA2204	Did not go to school	626
POA2204	Year 8	1204
POA2204	Year 9	588
POA2204	Year 10	2044
POA2204	Year 11	878
POA2204	Year 12	16384
POA2205	Did not go to school	400
POA2205	Year 8	563
POA2205	Year 9	453
POA2205	Year 10	1915
POA2205	Year 11	1129
POA2205	Year 12	15940
POA2206	Did not go to school	413
POA2206	Year 8	1362
POA2206	Year 9	607
POA2206	Year 10	2366
POA2206	Year 11	709
POA2206	Year 12	10056
POA2207	Did not go to school	487
POA2207	Year 8	1397
POA2207	Year 9	855
POA2207	Year 10	3387
POA2207	Year 11	1049
POA2207	Year 12	14640
POA2208	Did not go to school	280
POA2208	Year 8	727
POA2208	Year 9	497
POA2208	Year 10	1515
POA2208	Year 11	492
POA2208	Year 12	6593
POA2209	Did not go to school	309
POA2209	Year 8	705
POA2209	Year 9	613
POA2209	Year 10	1802
POA2209	Year 11	564
POA2209	Year 12	8543
POA2210	Did not go to school	492
POA2210	Year 8	1253
POA2210	Year 9	1320
POA2210	Year 10	4651
POA2210	Year 11	1355
POA2210	Year 12	16747
POA2211	Did not go to school	213
POA2211	Year 8	613
POA2211	Year 9	724
POA2211	Year 10	2795
POA2211	Year 11	714
POA2211	Year 12	8720
POA2212	Did not go to school	267
POA2212	Year 8	656
POA2212	Year 9	662
POA2212	Year 10	2486
POA2212	Year 11	704
POA2212	Year 12	8214
POA2213	Did not go to school	238
POA2213	Year 8	677
POA2213	Year 9	1029
POA2213	Year 10	3951
POA2213	Year 11	1006
POA2213	Year 12	11035
POA2214	Did not go to school	23
POA2214	Year 8	93
POA2214	Year 9	229
POA2214	Year 10	958
POA2214	Year 11	184
POA2214	Year 12	1632
POA2216	Did not go to school	441
POA2216	Year 8	1140
POA2216	Year 9	695
POA2216	Year 10	2884
POA2216	Year 11	1041
POA2216	Year 12	16101
POA2217	Did not go to school	376
POA2217	Year 8	1033
POA2217	Year 9	748
POA2217	Year 10	3002
POA2217	Year 11	997
POA2217	Year 12	16438
POA2218	Did not go to school	253
POA2218	Year 8	602
POA2218	Year 9	408
POA2218	Year 10	1551
POA2218	Year 11	557
POA2218	Year 12	9623
POA2219	Did not go to school	146
POA2219	Year 8	579
POA2219	Year 9	506
POA2219	Year 10	2118
POA2219	Year 11	537
POA2219	Year 12	6888
POA2220	Did not go to school	591
POA2220	Year 8	1067
POA2220	Year 9	860
POA2220	Year 10	2373
POA2220	Year 11	912
POA2220	Year 12	21721
POA2221	Did not go to school	226
POA2221	Year 8	548
POA2221	Year 9	539
POA2221	Year 10	1978
POA2221	Year 11	593
POA2221	Year 12	9536
POA2222	Did not go to school	168
POA2222	Year 8	371
POA2222	Year 9	387
POA2222	Year 10	1333
POA2222	Year 11	450
POA2222	Year 12	7346
POA2223	Did not go to school	110
POA2223	Year 8	523
POA2223	Year 9	676
POA2223	Year 10	2560
POA2223	Year 11	759
POA2223	Year 12	12242
POA2224	Did not go to school	93
POA2224	Year 8	410
POA2224	Year 9	675
POA2224	Year 10	2608
POA2224	Year 11	656
POA2224	Year 12	7115
POA2225	Did not go to school	4
POA2225	Year 8	79
POA2225	Year 9	193
POA2225	Year 10	853
POA2225	Year 11	226
POA2225	Year 12	2865
POA2226	Did not go to school	24
POA2226	Year 8	240
POA2226	Year 9	445
POA2226	Year 10	1984
POA2226	Year 11	519
POA2226	Year 12	6694
POA2227	Did not go to school	46
POA2227	Year 8	245
POA2227	Year 9	608
POA2227	Year 10	2710
POA2227	Year 11	743
POA2227	Year 12	7601
POA2228	Did not go to school	102
POA2228	Year 8	506
POA2228	Year 9	934
POA2228	Year 10	3612
POA2228	Year 11	974
POA2228	Year 12	10244
POA2229	Did not go to school	93
POA2229	Year 8	539
POA2229	Year 9	1258
POA2229	Year 10	5627
POA2229	Year 11	1368
POA2229	Year 12	15015
POA2230	Did not go to school	52
POA2230	Year 8	422
POA2230	Year 9	1085
POA2230	Year 10	5504
POA2230	Year 11	1459
POA2230	Year 12	16510
POA2231	Did not go to school	9
POA2231	Year 8	59
POA2231	Year 9	146
POA2231	Year 10	625
POA2231	Year 11	134
POA2231	Year 12	876
POA2232	Did not go to school	107
POA2232	Year 8	640
POA2232	Year 9	1428
POA2232	Year 10	6104
POA2232	Year 11	1610
POA2232	Year 12	17888
POA2233	Did not go to school	40
POA2233	Year 8	449
POA2233	Year 9	1428
POA2233	Year 10	6470
POA2233	Year 11	1492
POA2233	Year 12	13036
POA2234	Did not go to school	144
POA2234	Year 8	586
POA2234	Year 9	1090
POA2234	Year 10	5588
POA2234	Year 11	1480
POA2234	Year 12	15456
POA2250	Did not go to school	203
POA2250	Year 8	1786
POA2250	Year 9	3741
POA2250	Year 10	14712
POA2250	Year 11	3916
POA2250	Year 12	30661
POA2251	Did not go to school	75
POA2251	Year 8	738
POA2251	Year 9	1812
POA2251	Year 10	7402
POA2251	Year 11	1874
POA2251	Year 12	14411
POA2256	Did not go to school	69
POA2256	Year 8	602
POA2256	Year 9	1238
POA2256	Year 10	3796
POA2256	Year 11	895
POA2256	Year 12	6130
POA2257	Did not go to school	113
POA2257	Year 8	912
POA2257	Year 9	2048
POA2257	Year 10	7410
POA2257	Year 11	1664
POA2257	Year 12	11462
POA2258	Did not go to school	14
POA2258	Year 8	112
POA2258	Year 9	262
POA2258	Year 10	1184
POA2258	Year 11	287
POA2258	Year 12	2246
POA2259	Did not go to school	241
POA2259	Year 8	2395
POA2259	Year 9	4783
POA2259	Year 10	17410
POA2259	Year 11	4047
POA2259	Year 12	21184
POA2260	Did not go to school	30
POA2260	Year 8	416
POA2260	Year 9	1072
POA2260	Year 10	4731
POA2260	Year 11	1363
POA2260	Year 12	12295
POA2261	Did not go to school	147
POA2261	Year 8	1768
POA2261	Year 9	3648
POA2261	Year 10	14174
POA2261	Year 11	3207
POA2261	Year 12	19217
POA2262	Did not go to school	57
POA2262	Year 8	836
POA2262	Year 9	1885
POA2262	Year 10	6080
POA2262	Year 11	1532
POA2262	Year 12	5748
POA2263	Did not go to school	95
POA2263	Year 8	1125
POA2263	Year 9	2106
POA2263	Year 10	6932
POA2263	Year 11	1604
POA2263	Year 12	6906
POA2264	Did not go to school	58
POA2264	Year 8	569
POA2264	Year 9	1326
POA2264	Year 10	4664
POA2264	Year 11	1069
POA2264	Year 12	5073
POA2265	Did not go to school	23
POA2265	Year 8	230
POA2265	Year 9	423
POA2265	Year 10	1705
POA2265	Year 11	487
POA2265	Year 12	2816
POA2267	Year 8	94
POA2267	Year 9	205
POA2267	Year 10	821
POA2267	Year 11	183
POA2267	Year 12	1033
POA2278	Did not go to school	7
POA2278	Year 8	81
POA2278	Year 9	234
POA2278	Year 10	861
POA2278	Year 11	192
POA2278	Year 12	667
POA2280	Did not go to school	51
POA2280	Year 8	771
POA2280	Year 9	1940
POA2280	Year 10	7424
POA2280	Year 11	1622
POA2280	Year 12	9698
POA2281	Did not go to school	30
POA2281	Year 8	528
POA2281	Year 9	1269
POA2281	Year 10	4518
POA2281	Year 11	877
POA2281	Year 12	4948
POA2282	Did not go to school	18
POA2282	Year 8	384
POA2282	Year 9	1032
POA2282	Year 10	3766
POA2282	Year 11	929
POA2282	Year 12	6776
POA2283	Did not go to school	71
POA2283	Year 8	796
POA2283	Year 9	1969
POA2283	Year 10	6533
POA2283	Year 11	1596
POA2283	Year 12	8464
POA2284	Did not go to school	56
POA2284	Year 8	444
POA2284	Year 9	929
POA2284	Year 10	3251
POA2284	Year 11	732
POA2284	Year 12	4258
POA2285	Did not go to school	87
POA2285	Year 8	940
POA2285	Year 9	2278
POA2285	Year 10	8128
POA2285	Year 11	2030
POA2285	Year 12	12112
POA2286	Did not go to school	22
POA2286	Year 8	173
POA2286	Year 9	440
POA2286	Year 10	1366
POA2286	Year 11	299
POA2286	Year 12	1307
POA2287	Did not go to school	201
POA2287	Year 8	1227
POA2287	Year 9	2669
POA2287	Year 10	8728
POA2287	Year 11	2252
POA2287	Year 12	16369
POA2289	Did not go to school	63
POA2289	Year 8	422
POA2289	Year 9	907
POA2289	Year 10	3643
POA2289	Year 11	976
POA2289	Year 12	9655
POA2290	Did not go to school	92
POA2290	Year 8	1006
POA2290	Year 9	2203
POA2290	Year 10	8023
POA2290	Year 11	1867
POA2290	Year 12	13937
POA2291	Did not go to school	26
POA2291	Year 8	202
POA2291	Year 9	527
POA2291	Year 10	2005
POA2291	Year 11	663
POA2291	Year 12	8007
POA2292	Did not go to school	13
POA2292	Year 8	59
POA2292	Year 9	104
POA2292	Year 10	487
POA2292	Year 11	149
POA2292	Year 12	1278
POA2293	Did not go to school	8
POA2293	Year 8	54
POA2293	Year 9	119
POA2293	Year 10	530
POA2293	Year 11	157
POA2293	Year 12	1937
POA2294	Did not go to school	13
POA2294	Year 8	59
POA2294	Year 9	96
POA2294	Year 10	365
POA2294	Year 11	82
POA2294	Year 12	1037
POA2295	Did not go to school	28
POA2295	Year 8	255
POA2295	Year 9	629
POA2295	Year 10	2024
POA2295	Year 11	478
POA2295	Year 12	2826
POA2296	Did not go to school	9
POA2296	Year 8	32
POA2296	Year 9	59
POA2296	Year 10	290
POA2296	Year 11	113
POA2296	Year 12	1195
POA2297	Did not go to school	4
POA2297	Year 8	32
POA2297	Year 9	61
POA2297	Year 10	283
POA2297	Year 11	76
POA2297	Year 12	980
POA2298	Did not go to school	42
POA2298	Year 8	285
POA2298	Year 9	595
POA2298	Year 10	1805
POA2298	Year 11	491
POA2298	Year 12	4676
POA2299	Did not go to school	107
POA2299	Year 8	391
POA2299	Year 9	607
POA2299	Year 10	2024
POA2299	Year 11	570
POA2299	Year 12	5471
POA2300	Did not go to school	17
POA2300	Year 8	168
POA2300	Year 9	338
POA2300	Year 10	1626
POA2300	Year 11	521
POA2300	Year 12	7608
POA2302	Did not go to school	3
POA2302	Year 8	21
POA2302	Year 9	42
POA2302	Year 10	234
POA2302	Year 11	73
POA2302	Year 12	892
POA2303	Did not go to school	56
POA2303	Year 8	313
POA2303	Year 9	416
POA2303	Year 10	1524
POA2303	Year 11	417
POA2303	Year 12	4900
POA2304	Did not go to school	88
POA2304	Year 8	566
POA2304	Year 9	899
POA2304	Year 10	2970
POA2304	Year 11	791
POA2304	Year 12	7086
POA2305	Did not go to school	35
POA2305	Year 8	270
POA2305	Year 9	627
POA2305	Year 10	2337
POA2305	Year 11	675
POA2305	Year 12	6188
POA2306	Did not go to school	17
POA2306	Year 8	245
POA2306	Year 9	431
POA2306	Year 10	821
POA2306	Year 11	203
POA2306	Year 12	513
POA2307	Did not go to school	23
POA2307	Year 8	148
POA2307	Year 9	349
POA2307	Year 10	1083
POA2307	Year 11	241
POA2307	Year 12	1755
POA2308	Year 10	3
POA2308	Year 11	6
POA2308	Year 12	968
POA2311	Year 8	51
POA2311	Year 9	72
POA2311	Year 10	256
POA2311	Year 11	46
POA2311	Year 12	271
POA2312	Year 8	47
POA2312	Year 9	117
POA2312	Year 10	497
POA2312	Year 11	87
POA2312	Year 12	414
POA2315	Did not go to school	40
POA2315	Year 8	442
POA2315	Year 9	1017
POA2315	Year 10	3986
POA2315	Year 11	996
POA2315	Year 12	5855
POA2316	Did not go to school	9
POA2316	Year 8	192
POA2316	Year 9	537
POA2316	Year 10	1884
POA2316	Year 11	417
POA2316	Year 12	2183
POA2317	Did not go to school	22
POA2317	Year 8	253
POA2317	Year 9	507
POA2317	Year 10	1876
POA2317	Year 11	434
POA2317	Year 12	2291
POA2318	Did not go to school	17
POA2318	Year 8	384
POA2318	Year 9	947
POA2318	Year 10	3559
POA2318	Year 11	903
POA2318	Year 12	4488
POA2319	Did not go to school	16
POA2319	Year 8	273
POA2319	Year 9	634
POA2319	Year 10	2179
POA2319	Year 11	478
POA2319	Year 12	1821
POA2320	Did not go to school	92
POA2320	Year 8	1252
POA2320	Year 9	2709
POA2320	Year 10	9726
POA2320	Year 11	2563
POA2320	Year 12	12877
POA2321	Did not go to school	27
POA2321	Year 8	492
POA2321	Year 9	1223
POA2321	Year 10	4988
POA2321	Year 11	1282
POA2321	Year 12	6615
POA2322	Did not go to school	70
POA2322	Year 8	821
POA2322	Year 9	1755
POA2322	Year 10	6200
POA2322	Year 11	1464
POA2322	Year 12	7957
POA2323	Did not go to school	79
POA2323	Year 8	840
POA2323	Year 9	1856
POA2323	Year 10	6710
POA2323	Year 11	1650
POA2323	Year 12	8931
POA2324	Did not go to school	92
POA2324	Year 8	1045
POA2324	Year 9	2202
POA2324	Year 10	7355
POA2324	Year 11	1706
POA2324	Year 12	7141
POA2325	Did not go to school	100
POA2325	Year 8	1302
POA2325	Year 9	2554
POA2325	Year 10	8377
POA2325	Year 11	1994
POA2325	Year 12	7835
POA2326	Did not go to school	26
POA2326	Year 8	411
POA2326	Year 9	765
POA2326	Year 10	2436
POA2326	Year 11	515
POA2326	Year 12	1685
POA2327	Did not go to school	20
POA2327	Year 8	384
POA2327	Year 9	848
POA2327	Year 10	2345
POA2327	Year 11	495
POA2327	Year 12	1855
POA2328	Did not go to school	14
POA2328	Year 8	121
POA2328	Year 9	187
POA2328	Year 10	756
POA2328	Year 11	168
POA2328	Year 12	625
POA2329	Did not go to school	11
POA2329	Year 8	114
POA2329	Year 9	161
POA2329	Year 10	548
POA2329	Year 11	109
POA2329	Year 12	571
POA2330	Did not go to school	56
POA2330	Year 8	698
POA2330	Year 9	1492
POA2330	Year 10	5835
POA2330	Year 11	1589
POA2330	Year 12	6134
POA2331	Year 8	3
POA2331	Year 9	6
POA2331	Year 10	50
POA2331	Year 11	56
POA2331	Year 12	299
POA2333	Did not go to school	25
POA2333	Year 8	601
POA2333	Year 9	1052
POA2333	Year 10	3661
POA2333	Year 11	988
POA2333	Year 12	3424
POA2334	Did not go to school	6
POA2334	Year 8	124
POA2334	Year 9	287
POA2334	Year 10	959
POA2334	Year 11	248
POA2334	Year 12	836
POA2335	Did not go to school	17
POA2335	Year 8	192
POA2335	Year 9	474
POA2335	Year 10	2069
POA2335	Year 11	559
POA2335	Year 12	2580
POA2336	Did not go to school	11
POA2336	Year 8	108
POA2336	Year 9	244
POA2336	Year 10	789
POA2336	Year 11	151
POA2336	Year 12	668
POA2337	Did not go to school	39
POA2337	Year 8	304
POA2337	Year 9	547
POA2337	Year 10	2002
POA2337	Year 11	508
POA2337	Year 12	2651
POA2338	Year 8	59
POA2338	Year 9	106
POA2338	Year 10	385
POA2338	Year 11	87
POA2338	Year 12	424
POA2339	Year 8	28
POA2339	Year 9	48
POA2339	Year 10	195
POA2339	Year 11	37
POA2339	Year 12	202
POA2340	Did not go to school	179
POA2340	Year 8	1898
POA2340	Year 9	3616
POA2340	Year 10	12281
POA2340	Year 11	3174
POA2340	Year 12	17119
POA2341	Did not go to school	7
POA2341	Year 8	119
POA2341	Year 9	177
POA2341	Year 10	449
POA2341	Year 11	83
POA2341	Year 12	287
POA2342	Year 8	17
POA2342	Year 9	25
POA2342	Year 10	122
POA2342	Year 11	30
POA2342	Year 12	144
POA2343	Did not go to school	10
POA2343	Year 8	210
POA2343	Year 9	349
POA2343	Year 10	1255
POA2343	Year 11	316
POA2343	Year 12	1304
POA2344	Year 8	18
POA2344	Year 9	47
POA2344	Year 10	190
POA2344	Year 11	46
POA2344	Year 12	237
POA2345	Year 8	23
POA2345	Year 9	48
POA2345	Year 10	224
POA2345	Year 11	40
POA2345	Year 12	201
POA2346	Did not go to school	8
POA2346	Year 8	205
POA2346	Year 9	286
POA2346	Year 10	841
POA2346	Year 11	159
POA2346	Year 12	760
POA2347	Did not go to school	12
POA2347	Year 8	140
POA2347	Year 9	177
POA2347	Year 10	472
POA2347	Year 11	104
POA2347	Year 12	502
POA2350	Did not go to school	202
POA2350	Year 8	811
POA2350	Year 9	1272
POA2350	Year 10	4162
POA2350	Year 11	1356
POA2350	Year 12	12091
POA2352	Did not go to school	8
POA2352	Year 8	102
POA2352	Year 9	222
POA2352	Year 10	880
POA2352	Year 11	188
POA2352	Year 12	795
POA2353	Year 8	76
POA2353	Year 9	125
POA2353	Year 10	370
POA2353	Year 11	61
POA2353	Year 12	304
POA2354	Did not go to school	13
POA2354	Year 8	167
POA2354	Year 9	246
POA2354	Year 10	860
POA2354	Year 11	176
POA2354	Year 12	1127
POA2355	Did not go to school	3
POA2355	Year 8	35
POA2355	Year 9	46
POA2355	Year 10	178
POA2355	Year 11	29
POA2355	Year 12	195
POA2356	Year 8	17
POA2356	Year 9	18
POA2356	Year 10	35
POA2356	Year 12	22
POA2357	Did not go to school	6
POA2357	Year 8	186
POA2357	Year 9	252
POA2357	Year 10	998
POA2357	Year 11	228
POA2357	Year 12	1158
POA2358	Did not go to school	11
POA2358	Year 8	162
POA2358	Year 9	260
POA2358	Year 10	915
POA2358	Year 11	203
POA2358	Year 12	1292
POA2359	Year 8	49
POA2359	Year 9	61
POA2359	Year 10	191
POA2359	Year 11	48
POA2359	Year 12	136
POA2360	Did not go to school	55
POA2360	Year 8	733
POA2360	Year 9	1181
POA2360	Year 10	3671
POA2360	Year 11	870
POA2360	Year 12	4299
POA2361	Did not go to school	10
POA2361	Year 8	72
POA2361	Year 9	84
POA2361	Year 10	252
POA2361	Year 11	62
POA2361	Year 12	208
POA2365	Did not go to school	11
POA2365	Year 8	182
POA2365	Year 9	248
POA2365	Year 10	867
POA2365	Year 11	179
POA2365	Year 12	1100
POA2369	Did not go to school	5
POA2369	Year 8	91
POA2369	Year 9	108
POA2369	Year 10	236
POA2369	Year 11	48
POA2369	Year 12	141
POA2370	Did not go to school	32
POA2370	Year 8	434
POA2370	Year 9	538
POA2370	Year 10	2082
POA2370	Year 11	417
POA2370	Year 12	2195
POA2371	Did not go to school	5
POA2371	Year 8	71
POA2371	Year 9	100
POA2371	Year 10	363
POA2371	Year 11	56
POA2371	Year 12	290
POA2372	Did not go to school	20
POA2372	Year 8	239
POA2372	Year 9	393
POA2372	Year 10	1306
POA2372	Year 11	289
POA2372	Year 12	1478
POA2379	Year 8	14
POA2379	Year 9	22
POA2379	Year 10	60
POA2379	Year 11	15
POA2379	Year 12	104
POA2380	Did not go to school	42
POA2380	Year 8	433
POA2380	Year 9	757
POA2380	Year 10	2753
POA2380	Year 11	611
POA2380	Year 12	3120
POA2381	Year 8	70
POA2381	Year 9	117
POA2381	Year 10	351
POA2381	Year 11	65
POA2381	Year 12	304
POA2382	Did not go to school	5
POA2382	Year 8	74
POA2382	Year 9	110
POA2382	Year 10	371
POA2382	Year 11	67
POA2382	Year 12	332
POA2386	Year 8	9
POA2386	Year 9	18
POA2386	Year 10	66
POA2386	Year 11	24
POA2386	Year 12	90
POA2387	Year 8	9
POA2387	Year 9	12
POA2387	Year 10	39
POA2387	Year 11	9
POA2387	Year 12	67
POA2388	Did not go to school	3
POA2388	Year 8	127
POA2388	Year 9	182
POA2388	Year 10	569
POA2388	Year 11	136
POA2388	Year 12	660
POA2390	Did not go to school	31
POA2390	Year 8	358
POA2390	Year 9	655
POA2390	Year 10	2047
POA2390	Year 11	483
POA2390	Year 12	2549
POA2395	Did not go to school	6
POA2395	Year 8	46
POA2395	Year 9	52
POA2395	Year 10	212
POA2395	Year 11	41
POA2395	Year 12	170
POA2396	Year 8	66
POA2396	Year 9	86
POA2396	Year 10	215
POA2396	Year 11	51
POA2396	Year 12	159
POA2397	Year 8	13
POA2397	Year 9	24
POA2397	Year 10	65
POA2397	Year 11	12
POA2397	Year 12	80
POA2398	Year 9	7
POA2398	Year 10	39
POA2398	Year 11	10
POA2398	Year 12	63
POA2399	Year 8	28
POA2399	Year 9	38
POA2399	Year 10	142
POA2399	Year 11	28
POA2399	Year 12	143
POA2400	Did not go to school	45
POA2400	Year 8	341
POA2400	Year 9	507
POA2400	Year 10	1945
POA2400	Year 11	526
POA2400	Year 12	2764
POA2401	Year 8	14
POA2401	Year 9	23
POA2401	Year 10	100
POA2401	Year 11	20
POA2401	Year 12	82
POA2402	Did not go to school	5
POA2402	Year 8	129
POA2402	Year 9	157
POA2402	Year 10	482
POA2402	Year 11	95
POA2402	Year 12	419
POA2403	Did not go to school	4
POA2403	Year 8	32
POA2403	Year 9	59
POA2403	Year 10	169
POA2403	Year 11	32
POA2403	Year 12	168
POA2404	Did not go to school	9
POA2404	Year 8	136
POA2404	Year 9	158
POA2404	Year 10	516
POA2404	Year 11	83
POA2404	Year 12	421
POA2405	Did not go to school	4
POA2405	Year 8	19
POA2405	Year 9	24
POA2405	Year 10	92
POA2405	Year 11	17
POA2405	Year 12	119
POA2406	Did not go to school	3
POA2406	Year 8	41
POA2406	Year 9	42
POA2406	Year 10	142
POA2406	Year 11	36
POA2406	Year 12	215
POA2408	Year 8	9
POA2408	Year 9	12
POA2408	Year 10	44
POA2408	Year 11	11
POA2408	Year 12	112
POA2409	Did not go to school	3
POA2409	Year 8	48
POA2409	Year 9	84
POA2409	Year 10	155
POA2409	Year 11	62
POA2409	Year 12	207
POA2410	Year 8	10
POA2410	Year 9	16
POA2410	Year 10	44
POA2410	Year 11	21
POA2410	Year 12	68
POA2411	Year 9	6
POA2411	Year 10	13
POA2411	Year 11	7
POA2411	Year 12	41
POA2415	Year 8	16
POA2415	Year 9	32
POA2415	Year 10	121
POA2415	Year 11	30
POA2415	Year 12	113
POA2420	Did not go to school	8
POA2420	Year 8	154
POA2420	Year 9	348
POA2420	Year 10	1255
POA2420	Year 11	217
POA2420	Year 12	1189
POA2421	Year 8	59
POA2421	Year 9	113
POA2421	Year 10	577
POA2421	Year 11	133
POA2421	Year 12	671
POA2422	Did not go to school	20
POA2422	Year 8	296
POA2422	Year 9	583
POA2422	Year 10	1703
POA2422	Year 11	315
POA2422	Year 12	1544
POA2423	Did not go to school	10
POA2423	Year 8	172
POA2423	Year 9	315
POA2423	Year 10	991
POA2423	Year 11	202
POA2423	Year 12	870
POA2424	Year 8	26
POA2424	Year 9	47
POA2424	Year 10	152
POA2424	Year 11	31
POA2424	Year 12	112
POA2425	Year 8	76
POA2425	Year 9	171
POA2425	Year 10	597
POA2425	Year 11	94
POA2425	Year 12	531
POA2426	Year 8	70
POA2426	Year 9	80
POA2426	Year 10	276
POA2426	Year 11	44
POA2426	Year 12	184
POA2427	Did not go to school	6
POA2427	Year 8	163
POA2427	Year 9	425
POA2427	Year 10	1298
POA2427	Year 11	222
