POA_CODE_2021	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA3220	35-44	1	0	1	F	28
POA3220	35-44	1	0	1	M	13
POA3220	35-44	1	1	0	F	694
POA3220	35-44	1	1	0	M	568
POA3220	35-44	1	1	1	F	29
POA3220	35-44	1	1	1	M	8
POA3220	45-54				F	34
POA3220	45-54				M	53
POA3220	45-54	0			F	588
POA3220	45-54	0			M	546
POA3220	45-54	1	0	1	F	43
POA3220	45-54	1	0	1	M	15
POA3220	45-54	1	1	0	F	487
POA3220	45-54	1	1	0	M	478
POA3220	45-54	1	1	1	F	17
POA3220	45-54	1	1	1	M	10
POA3220	55-64				F	46
POA3220	55-64				M	51
POA3220	55-64	0			F	943
POA3220	55-64	0			M	887
POA3220	55-64	1	0	1	F	177
POA3220	55-64	1	0	1	M	69
POA3220	55-64	1	1	0	F	32
POA3220	55-64	1	1	0	M	70
POA3220	65-74				F	52
POA3220	65-74				M	41
POA3220	65-74	0			F	687
POA3220	65-74	0			M	682
POA3220	65-74	1	0	1	F	261
POA3220	65-74	1	0	1	M	132
POA3220	65-74	1	1	0	F	10
POA3220	65-74	1	1	0	M	11
POA3220	75-84				F	30
POA3220	75-84				M	23
POA3220	75-84	0			F	443
POA3220	75-84	0			M	376
POA3220	75-84	1	0	1	F	51
POA3220	75-84	1	0	1	M	38
POA3220	75-84	1	1	0	F	3
POA3220	85+				F	21
POA3220	85+				M	12
POA3220	85+	0			F	198
POA3220	85+	0			M	120
POA3220	85+	1	0	1	F	5
POA3221	15-19				F	6
POA3221	15-19	0			F	30
POA3221	15-19	0			M	32
POA3221	20-24	0			F	18
POA3221	20-24	0			M	17
POA3221	25-34	0			F	13
POA3221	25-34	0			M	13
POA3221	25-34	1	0	1	F	3
POA3221	25-34	1	1	0	F	14
POA3221	25-34	1	1	0	M	7
POA3221	35-44	0			F	13
POA3221	35-44	0			M	13
POA3221	35-44	1	1	0	F	29
POA3221	35-44	1	1	0	M	33
POA3221	45-54				M	3
POA3221	45-54	0			F	33
POA3221	45-54	0			M	33
POA3221	45-54	1	1	0	F	32
POA3221	45-54	1	1	0	M	28
POA3221	55-64				M	8
POA3221	55-64	0			F	44
POA3221	55-64	0			M	45
POA3221	55-64	1	0	1	F	11
POA3221	55-64	1	0	1	M	3
POA3221	65-74				F	4
POA3221	65-74				M	4
POA3221	65-74	0			F	37
POA3221	65-74	0			M	46
POA3221	65-74	1	0	1	F	4
POA3221	65-74	1	0	1	M	4
POA3221	75-84	0			F	10
POA3221	75-84	0			M	14
POA3221	85+	0			F	7
POA3221	85+	0			M	6
POA3222	15-19				F	16
POA3222	15-19				M	21
POA3222	15-19	0			F	438
POA3222	15-19	0			M	486
POA3222	15-19	1	0	1	F	32
POA3222	15-19	1	0	1	M	24
POA3222	20-24				F	18
POA3222	20-24				M	19
POA3222	20-24	0			F	349
POA3222	20-24	0			M	405
POA3222	20-24	1	0	1	F	18
POA3222	20-24	1	0	1	M	11
POA3222	20-24	1	1	0	F	28
POA3222	20-24	1	1	0	M	9
POA3222	20-24	1	1	1	F	3
POA3222	25-34				F	32
POA3222	25-34				M	42
POA3222	25-34	0			F	458
POA3222	25-34	0			M	571
POA3222	25-34	1	0	1	F	41
POA3222	25-34	1	0	1	M	32
POA3222	25-34	1	1	0	F	393
POA3222	25-34	1	1	0	M	274
POA3222	25-34	1	1	1	F	27
POA3222	25-34	1	1	1	M	7
POA3222	35-44				F	44
POA3222	35-44				M	37
POA3222	35-44	0			F	266
POA3222	35-44	0			M	323
POA3222	35-44	1	0	1	F	33
POA3222	35-44	1	0	1	M	13
POA3222	35-44	1	1	0	F	738
POA3222	35-44	1	1	0	M	602
POA3222	35-44	1	1	1	F	37
POA3222	35-44	1	1	1	M	24
POA3222	45-54				F	27
POA3222	45-54				M	39
POA3222	45-54	0			F	693
POA3222	45-54	0			M	613
POA3222	45-54	1	0	1	F	59
POA3222	45-54	1	0	1	M	30
POA3222	45-54	1	1	0	F	360
POA3222	45-54	1	1	0	M	359
POA3222	45-54	1	1	1	F	12
POA3222	45-54	1	1	1	M	13
POA3222	55-64				F	42
POA3222	55-64				M	36
POA3222	55-64	0			F	1104
POA3222	55-64	0			M	938
POA3222	55-64	1	0	1	F	265
POA3222	55-64	1	0	1	M	94
POA3222	55-64	1	1	0	F	33
POA3222	55-64	1	1	0	M	55
POA3222	55-64	1	1	1	F	5
POA3222	65-74				F	50
POA3222	65-74				M	54
POA3222	65-74	0			F	1079
POA3222	65-74	0			M	1104
POA3222	65-74	1	0	1	F	260
POA3222	65-74	1	0	1	M	166
POA3222	65-74	1	1	0	F	8
POA3222	65-74	1	1	0	M	8
POA3222	65-74	1	1	1	F	3
POA3222	65-74	1	1	1	M	4
POA3222	75-84				F	66
POA3222	75-84				M	39
POA3222	75-84	0			F	671
POA3222	75-84	0			M	615
POA3222	75-84	1	0	1	F	36
POA3222	75-84	1	0	1	M	24
POA3222	75-84	1	1	0	F	4
POA3222	85+				F	65
POA3222	85+				M	34
POA3222	85+	0			F	252
POA3222	85+	0			M	174
POA3223	15-19				F	10
POA3223	15-19				M	17
POA3223	15-19	0			F	125
POA3223	15-19	0			M	127
POA3223	15-19	1	0	1	F	15
POA3223	15-19	1	0	1	M	4
POA3223	20-24				F	3
POA3223	20-24				M	11
POA3223	20-24	0			F	116
POA3223	20-24	0			M	131
POA3223	20-24	1	0	1	F	8
POA3223	20-24	1	0	1	M	3
POA3223	20-24	1	1	0	F	7
POA3223	20-24	1	1	0	M	4
POA3223	25-34				F	11
POA3223	25-34				M	12
POA3223	25-34	0			F	177
POA3223	25-34	0			M	232
POA3223	25-34	1	0	1	F	8
POA3223	25-34	1	0	1	M	12
POA3223	25-34	1	1	0	F	105
POA3223	25-34	1	1	0	M	61
POA3223	25-34	1	1	1	F	4
POA3223	25-34	1	1	1	M	6
POA3223	35-44				F	26
POA3223	35-44				M	27
POA3223	35-44	0			F	137
POA3223	35-44	0			M	140
POA3223	35-44	1	0	1	F	16
POA3223	35-44	1	0	1	M	11
POA3223	35-44	1	1	0	F	201
POA3223	35-44	1	1	0	M	175
POA3223	35-44	1	1	1	F	13
POA3223	35-44	1	1	1	M	7
POA3223	45-54				F	31
POA3223	45-54				M	44
POA3223	45-54	0			F	364
POA3223	45-54	0			M	333
POA3223	45-54	1	0	1	F	42
POA3223	45-54	1	0	1	M	16
POA3223	45-54	1	1	0	F	138
POA3223	45-54	1	1	0	M	133
POA3223	45-54	1	1	1	F	7
POA3223	45-54	1	1	1	M	3
POA3223	55-64				F	60
POA3223	55-64				M	62
POA3223	55-64	0			F	728
POA3223	55-64	0			M	660
POA3223	55-64	1	0	1	F	142
POA3223	55-64	1	0	1	M	59
POA3223	55-64	1	1	0	F	15
POA3223	55-64	1	1	0	M	30
POA3223	55-64	1	1	1	F	6
POA3223	55-64	1	1	1	M	4
POA3223	65-74				F	67
POA3223	65-74				M	81
POA3223	65-74	0			F	909
POA3223	65-74	0			M	910
POA3223	65-74	1	0	1	F	162
POA3223	65-74	1	0	1	M	101
POA3223	65-74	1	1	0	F	8
POA3223	65-74	1	1	0	M	9
POA3223	75-84				F	70
POA3223	75-84				M	67
POA3223	75-84	0			F	470
POA3223	75-84	0			M	481
POA3223	75-84	1	0	1	F	22
POA3223	75-84	1	0	1	M	14
POA3223	75-84	1	1	0	F	3
POA3223	85+				F	68
POA3223	85+				M	28
POA3223	85+	0			F	113
POA3223	85+	0			M	111
POA3224	15-19				F	6
POA3224	15-19				M	12
POA3224	15-19	0			F	379
POA3224	15-19	0			M	404
POA3224	15-19	1	0	1	F	18
POA3224	15-19	1	0	1	M	16
POA3224	20-24				F	15
POA3224	20-24				M	9
POA3224	20-24	0			F	299
POA3224	20-24	0			M	385
POA3224	20-24	1	0	1	F	16
POA3224	20-24	1	0	1	M	10
POA3224	20-24	1	1	0	F	19
POA3224	20-24	1	1	0	M	6
POA3224	25-34				F	34
POA3224	25-34				M	31
POA3224	25-34	0			F	440
POA3224	25-34	0			M	520
POA3224	25-34	1	0	1	F	29
POA3224	25-34	1	0	1	M	20
POA3224	25-34	1	1	0	F	404
POA3224	25-34	1	1	0	M	265
POA3224	25-34	1	1	1	F	17
POA3224	25-34	1	1	1	M	7
POA3224	35-44				F	28
POA3224	35-44				M	19
POA3224	35-44	0			F	258
POA3224	35-44	0			M	285
POA3224	35-44	1	0	1	F	22
POA3224	35-44	1	0	1	M	16
POA3224	35-44	1	1	0	F	592
POA3224	35-44	1	1	0	M	485
POA3224	35-44	1	1	1	F	29
POA3224	35-44	1	1	1	M	16
POA3224	45-54				F	31
POA3224	45-54				M	44
POA3224	45-54	0			F	586
POA3224	45-54	0			M	524
POA3224	45-54	1	0	1	F	62
POA3224	45-54	1	0	1	M	19
POA3224	45-54	1	1	0	F	283
POA3224	45-54	1	1	0	M	301
POA3224	45-54	1	1	1	F	8
POA3224	55-64				F	24
POA3224	55-64				M	32
POA3224	55-64	0			F	726
POA3224	55-64	0			M	709
POA3224	55-64	1	0	1	F	209
POA3224	55-64	1	0	1	M	82
POA3224	55-64	1	1	0	F	17
POA3224	55-64	1	1	0	M	43
POA3224	55-64	1	1	1	F	9
POA3224	65-74				F	57
POA3224	65-74				M	45
POA3224	65-74	0			F	761
POA3224	65-74	0			M	722
POA3224	65-74	1	0	1	F	186
POA3224	65-74	1	0	1	M	103
POA3224	65-74	1	1	0	F	10
POA3224	65-74	1	1	0	M	12
POA3224	75-84				F	95
POA3224	75-84				M	56
POA3224	75-84	0			F	567
POA3224	75-84	0			M	518
POA3224	75-84	1	0	1	F	28
POA3224	75-84	1	0	1	M	29
POA3224	75-84	1	1	0	F	5
POA3224	85+				F	91
POA3224	85+				M	47
POA3224	85+	0			F	156
POA3224	85+	0			M	139
POA3225	15-19				F	11
POA3225	15-19				M	8
POA3225	15-19	0			F	74
POA3225	15-19	0			M	98
POA3225	15-19	1	0	1	F	5
POA3225	20-24				F	3
POA3225	20-24	0			F	70
POA3225	20-24	0			M	72
POA3225	20-24	1	0	1	F	5
POA3225	20-24	1	0	1	M	4
POA3225	20-24	1	1	0	F	4
POA3225	25-34				F	9
POA3225	25-34				M	9
POA3225	25-34	0			F	75
POA3225	25-34	0			M	90
POA3225	25-34	1	0	1	F	6
POA3225	25-34	1	1	0	F	48
POA3225	25-34	1	1	0	M	37
POA3225	35-44				F	18
POA3225	35-44				M	13
POA3225	35-44	0			F	41
POA3225	35-44	0			M	50
POA3225	35-44	1	0	1	F	8
POA3225	35-44	1	0	1	M	8
POA3225	35-44	1	1	0	F	157
POA3225	35-44	1	1	0	M	118
POA3225	35-44	1	1	1	F	5
POA3225	45-54				F	11
POA3225	45-54				M	14
POA3225	45-54	0			F	153
POA3225	45-54	0			M	122
POA3225	45-54	1	0	1	F	13
POA3225	45-54	1	0	1	M	8
POA3225	45-54	1	1	0	F	120
POA3225	45-54	1	1	0	M	94
POA3225	45-54	1	1	1	F	3
POA3225	45-54	1	1	1	M	3
POA3225	55-64				F	22
POA3225	55-64				M	30
POA3225	55-64	0			F	375
POA3225	55-64	0			M	302
POA3225	55-64	1	0	1	F	78
POA3225	55-64	1	0	1	M	30
POA3225	55-64	1	1	0	F	17
POA3225	55-64	1	1	0	M	25
POA3225	65-74				F	46
POA3225	65-74				M	47
POA3225	65-74	0			F	441
POA3225	65-74	0			M	477
POA3225	65-74	1	0	1	F	166
POA3225	65-74	1	0	1	M	95
POA3225	65-74	1	1	0	F	3
POA3225	65-74	1	1	0	M	10
POA3225	75-84				F	35
POA3225	75-84				M	34
POA3225	75-84	0			F	351
POA3225	75-84	0			M	299
POA3225	75-84	1	0	1	F	25
POA3225	75-84	1	0	1	M	29
POA3225	85+				F	9
POA3225	85+				M	12
POA3225	85+	0			F	161
POA3225	85+	0			M	113
POA3226	15-19				F	40
POA3226	15-19				M	35
POA3226	15-19	0			F	403
POA3226	15-19	0			M	421
POA3226	15-19	1	0	1	F	20
POA3226	15-19	1	0	1	M	18
POA3226	15-19	1	1	0	M	4
POA3226	20-24				F	19
POA3226	20-24				M	14
POA3226	20-24	0			F	288
POA3226	20-24	0			M	316
POA3226	20-24	1	0	1	F	22
POA3226	20-24	1	0	1	M	5
POA3226	20-24	1	1	0	F	4
POA3226	20-24	1	1	0	M	3
POA3226	25-34				F	34
POA3226	25-34				M	24
POA3226	25-34	0			F	453
POA3226	25-34	0			M	493
POA3226	25-34	1	0	1	F	44
POA3226	25-34	1	0	1	M	22
POA3226	25-34	1	1	0	F	301
POA3226	25-34	1	1	0	M	189
POA3226	25-34	1	1	1	F	10
POA3226	25-34	1	1	1	M	3
POA3226	35-44				F	46
POA3226	35-44				M	42
POA3226	35-44	0			F	267
POA3226	35-44	0			M	286
POA3226	35-44	1	0	1	F	37
POA3226	35-44	1	0	1	M	7
POA3226	35-44	1	1	0	F	898
POA3226	35-44	1	1	0	M	783
POA3226	35-44	1	1	1	F	35
POA3226	35-44	1	1	1	M	14
POA3226	45-54				F	38
POA3226	45-54				M	31
POA3226	45-54	0			F	636
POA3226	45-54	0			M	503
POA3226	45-54	1	0	1	F	34
POA3226	45-54	1	0	1	M	24
POA3226	45-54	1	1	0	F	517
POA3226	45-54	1	1	0	M	481
POA3226	45-54	1	1	1	F	16
POA3226	45-54	1	1	1	M	5
POA3226	55-64				F	56
POA3226	55-64				M	51
POA3226	55-64	0			F	936
POA3226	55-64	0			M	813
POA3226	55-64	1	0	1	F	265
POA3226	55-64	1	0	1	M	109
POA3226	55-64	1	1	0	F	32
POA3226	55-64	1	1	0	M	74
POA3226	55-64	1	1	1	F	3
POA3226	65-74				F	66
POA3226	65-74				M	67
POA3226	65-74	0			F	914
POA3226	65-74	0			M	871
POA3226	65-74	1	0	1	F	297
POA3226	65-74	1	0	1	M	181
POA3226	65-74	1	1	0	F	6
POA3226	65-74	1	1	0	M	10
POA3226	75-84				F	41
POA3226	75-84				M	40
POA3226	75-84	0			F	507
POA3226	75-84	0			M	443
POA3226	75-84	1	0	1	F	35
POA3226	75-84	1	0	1	M	30
POA3226	85+				F	31
POA3226	85+				M	13
POA3226	85+	0			F	226
POA3226	85+	0			M	152
POA3227	15-19				F	9
POA3227	15-19				M	14
POA3227	15-19	0			F	123
POA3227	15-19	0			M	166
POA3227	15-19	1	0	1	F	8
POA3227	20-24				F	10
POA3227	20-24				M	9
POA3227	20-24	0			F	85
POA3227	20-24	0			M	77
POA3227	20-24	1	0	1	M	3
POA3227	25-34				F	8
POA3227	25-34				M	7
POA3227	25-34	0			F	102
POA3227	25-34	0			M	107
POA3227	25-34	1	0	1	F	4
POA3227	25-34	1	0	1	M	6
POA3227	25-34	1	1	0	F	45
POA3227	25-34	1	1	0	M	27
POA3227	35-44				F	21
POA3227	35-44				M	19
POA3227	35-44	0			F	61
POA3227	35-44	0			M	82
POA3227	35-44	1	0	1	F	6
POA3227	35-44	1	0	1	M	5
POA3227	35-44	1	1	0	F	246
POA3227	35-44	1	1	0	M	196
POA3227	35-44	1	1	1	F	9
POA3227	45-54				F	25
POA3227	45-54				M	26
POA3227	45-54	0			F	176
POA3227	45-54	0			M	165
POA3227	45-54	1	0	1	F	10
POA3227	45-54	1	0	1	M	6
POA3227	45-54	1	1	0	F	220
POA3227	45-54	1	1	0	M	198
POA3227	45-54	1	1	1	F	6
POA3227	45-54	1	1	1	M	5
POA3227	55-64				F	23
POA3227	55-64				M	21
POA3227	55-64	0			F	315
POA3227	55-64	0			M	277
POA3227	55-64	1	0	1	F	73
POA3227	55-64	1	0	1	M	34
POA3227	55-64	1	1	0	F	11
POA3227	55-64	1	1	0	M	32
POA3227	55-64	1	1	1	F	4
POA3227	55-64	1	1	1	M	3
POA3227	65-74				F	33
POA3227	65-74				M	28
POA3227	65-74	0			F	278
POA3227	65-74	0			M	324
POA3227	65-74	1	0	1	F	124
POA3227	65-74	1	0	1	M	73
POA3227	65-74	1	1	0	M	4
POA3227	75-84				F	9
POA3227	75-84				M	14
POA3227	75-84	0			F	149
POA3227	75-84	0			M	148
POA3227	75-84	1	0	1	F	12
POA3227	75-84	1	0	1	M	12
POA3227	85+				F	10
POA3227	85+	0			F	51
POA3227	85+	0			M	44
POA3228	15-19				F	43
POA3228	15-19				M	26
POA3228	15-19	0			F	588
POA3228	15-19	0			M	636
POA3228	15-19	1	0	1	F	35
POA3228	15-19	1	0	1	M	20
POA3228	20-24				F	26
POA3228	20-24				M	23
POA3228	20-24	0			F	444
POA3228	20-24	0			M	501
POA3228	20-24	1	0	1	F	19
POA3228	20-24	1	0	1	M	12
POA3228	20-24	1	1	0	F	5
POA3228	20-24	1	1	0	M	3
POA3228	25-34				F	65
POA3228	25-34				M	50
POA3228	25-34	0			F	733
POA3228	25-34	0			M	776
POA3228	25-34	1	0	1	F	54
POA3228	25-34	1	0	1	M	20
POA3228	25-34	1	1	0	F	409
POA3228	25-34	1	1	0	M	277
POA3228	25-34	1	1	1	F	12
POA3228	25-34	1	1	1	M	3
POA3228	35-44				F	82
POA3228	35-44				M	92
POA3228	35-44	0			F	417
POA3228	35-44	0			M	499
POA3228	35-44	1	0	1	F	49
POA3228	35-44	1	0	1	M	26
POA3228	35-44	1	1	0	F	1419
POA3228	35-44	1	1	0	M	1176
POA3228	35-44	1	1	1	F	69
POA3228	35-44	1	1	1	M	23
POA3228	45-54				F	65
POA3228	45-54				M	76
POA3228	45-54	0			F	832
POA3228	45-54	0			M	732
POA3228	45-54	1	0	1	F	59
POA3228	45-54	1	0	1	M	20
POA3228	45-54	1	1	0	F	794
POA3228	45-54	1	1	0	M	832
POA3228	45-54	1	1	1	F	15
POA3228	45-54	1	1	1	M	14
POA3228	55-64				F	57
POA3228	55-64				M	59
POA3228	55-64	0			F	1033
POA3228	55-64	0			M	1021
POA3228	55-64	1	0	1	F	260
POA3228	55-64	1	0	1	M	98
POA3228	55-64	1	1	0	F	44
POA3228	55-64	1	1	0	M	117
POA3228	55-64	1	1	1	M	4
POA3228	65-74				F	71
POA3228	65-74				M	73
POA3228	65-74	0			F	843
POA3228	65-74	0			M	919
POA3228	65-74	1	0	1	F	366
POA3228	65-74	1	0	1	M	234
POA3228	65-74	1	1	0	F	13
POA3228	65-74	1	1	0	M	13
POA3228	65-74	1	1	1	F	5
POA3228	75-84				F	41
POA3228	75-84				M	33
POA3228	75-84	0			F	538
POA3228	75-84	0			M	487
POA3228	75-84	1	0	1	F	30
POA3228	75-84	1	0	1	M	28
POA3228	75-84	1	1	0	M	3
POA3228	85+				F	43
POA3228	85+				M	34
POA3228	85+	0			F	208
POA3228	85+	0			M	131
POA3230	15-19				F	4
POA3230	15-19				M	4
POA3230	15-19	0			F	56
POA3230	15-19	0			M	59
POA3230	20-24	0			F	41
POA3230	20-24	0			M	53
POA3230	20-24	1	1	0	F	3
POA3230	25-34				F	11
POA3230	25-34				M	9
POA3230	25-34	0			F	90
POA3230	25-34	0			M	90
POA3230	25-34	1	0	1	F	8
POA3230	25-34	1	0	1	M	4
POA3230	25-34	1	1	0	F	38
POA3230	25-34	1	1	0	M	15
POA3230	35-44				F	14
POA3230	35-44				M	6
POA3230	35-44	0			F	41
POA3230	35-44	0			M	55
POA3230	35-44	1	0	1	F	4
POA3230	35-44	1	1	0	F	107
POA3230	35-44	1	1	0	M	96
POA3230	35-44	1	1	1	F	3
POA3230	45-54				F	11
POA3230	45-54				M	13
POA3230	45-54	0			F	101
POA3230	45-54	0			M	91
POA3230	45-54	1	1	0	F	74
POA3230	45-54	1	1	0	M	70
POA3230	55-64				F	13
POA3230	55-64				M	13
POA3230	55-64	0			F	225
POA3230	55-64	0			M	200
POA3230	55-64	1	0	1	F	49
POA3230	55-64	1	0	1	M	19
POA3230	55-64	1	1	0	F	7
POA3230	55-64	1	1	0	M	15
POA3230	55-64	1	1	1	F	3
POA3230	65-74				F	23
POA3230	65-74				M	21
POA3230	65-74	0			F	222
POA3230	65-74	0			M	229
POA3230	65-74	1	0	1	F	70
POA3230	65-74	1	0	1	M	45
POA3230	75-84				F	10
POA3230	75-84				M	16
POA3230	75-84	0			F	131
POA3230	75-84	0			M	134
POA3230	75-84	1	0	1	F	7
POA3230	75-84	1	0	1	M	9
POA3230	85+				F	6
POA3230	85+				M	3
POA3230	85+	0			F	62
POA3230	85+	0			M	34
POA3231	15-19	0			F	32
POA3231	15-19	0			M	31
POA3231	20-24	0			F	18
POA3231	20-24	0			M	29
POA3231	25-34				F	8
POA3231	25-34	0			F	35
POA3231	25-34	0			M	38
POA3231	25-34	1	1	0	F	8
POA3231	25-34	1	1	0	M	4
POA3231	35-44				F	4
POA3231	35-44				M	10
POA3231	35-44	0			F	15
POA3231	35-44	0			M	7
POA3231	35-44	1	0	1	M	3
POA3231	35-44	1	1	0	F	38
POA3231	35-44	1	1	0	M	34
POA3231	35-44	1	1	1	F	3
POA3231	45-54				F	10
POA3231	45-54				M	7
POA3231	45-54	0			F	57
POA3231	45-54	0			M	51
POA3231	45-54	1	1	0	F	40
POA3231	45-54	1	1	0	M	46
POA3231	45-54	1	1	1	F	3
POA3231	45-54	1	1	1	M	5
POA3231	55-64				F	10
POA3231	55-64				M	11
POA3231	55-64	0			F	160
POA3231	55-64	0			M	135
POA3231	55-64	1	0	1	F	27
POA3231	55-64	1	0	1	M	11
POA3231	55-64	1	1	0	F	7
POA3231	55-64	1	1	0	M	12
POA3231	65-74				F	13
POA3231	65-74				M	14
POA3231	65-74	0			F	109
POA3231	65-74	0			M	121
POA3231	65-74	1	0	1	F	25
POA3231	65-74	1	0	1	M	24
POA3231	65-74	1	1	0	M	5
POA3231	75-84				M	3
POA3231	75-84	0			F	60
POA3231	75-84	0			M	57
POA3231	75-84	1	0	1	F	7
POA3231	75-84	1	0	1	M	5
POA3231	85+				F	5
POA3231	85+	0			F	19
POA3231	85+	0			M	14
POA3232	15-19				M	3
POA3232	15-19	0			F	16
POA3232	15-19	0			M	22
POA3232	15-19	1	0	1	M	5
POA3232	20-24				M	4
POA3232	20-24	0			F	19
POA3232	20-24	0			M	31
POA3232	25-34				F	4
POA3232	25-34				M	6
POA3232	25-34	0			F	48
POA3232	25-34	0			M	77
POA3232	25-34	1	0	1	F	6
POA3232	25-34	1	1	0	F	15
POA3232	25-34	1	1	0	M	17
POA3232	35-44				F	8
POA3232	35-44				M	8
POA3232	35-44	0			F	17
POA3232	35-44	0			M	21
POA3232	35-44	1	1	0	F	34
POA3232	35-44	1	1	0	M	27
POA3232	35-44	1	1	1	M	3
POA3232	45-54				F	7
POA3232	45-54				M	10
POA3232	45-54	0			F	28
POA3232	45-54	0			M	32
POA3232	45-54	1	0	1	F	8
POA3232	45-54	1	1	0	F	20
POA3232	45-54	1	1	0	M	25
POA3232	55-64				F	11
POA3232	55-64				M	13
POA3232	55-64	0			F	88
POA3232	55-64	0			M	89
POA3232	55-64	1	0	1	F	10
POA3232	55-64	1	0	1	M	5
POA3232	55-64	1	1	0	F	4
POA3232	55-64	1	1	0	M	7
POA3232	65-74				F	7
POA3232	65-74				M	19
POA3232	65-74	0			F	89
POA3232	65-74	0			M	102
POA3232	65-74	1	0	1	F	37
POA3232	65-74	1	0	1	M	19
POA3232	65-74	1	1	0	M	3
POA3232	75-84				F	7
POA3232	75-84				M	7
POA3232	75-84	0			F	53
POA3232	75-84	0			M	56
POA3232	85+				F	9
POA3232	85+				M	7
POA3232	85+	0			F	24
POA3232	85+	0			M	18
POA3233	15-19				F	4
POA3233	15-19				M	3
POA3233	15-19	0			F	41
POA3233	15-19	0			M	41
POA3233	20-24				F	5
POA3233	20-24				M	6
POA3233	20-24	0			F	13
POA3233	20-24	0			M	28
POA3233	20-24	1	0	1	F	3
POA3233	25-34				F	10
POA3233	25-34				M	18
POA3233	25-34	0			F	64
POA3233	25-34	0			M	73
POA3233	25-34	1	0	1	F	3
POA3233	25-34	1	1	0	F	36
POA3233	25-34	1	1	0	M	25
POA3233	35-44				F	15
POA3233	35-44				M	11
POA3233	35-44	0			F	44
POA3233	35-44	0			M	46
POA3233	35-44	1	1	0	F	63
POA3233	35-44	1	1	0	M	46
POA3233	35-44	1	1	1	F	4
POA3233	45-54				F	18
POA3233	45-54				M	17
POA3233	45-54	0			F	90
POA3233	45-54	0			M	84
POA3233	45-54	1	0	1	F	4
POA3233	45-54	1	0	1	M	3
POA3233	45-54	1	1	0	F	48
POA3233	45-54	1	1	0	M	58
POA3233	55-64				F	15
POA3233	55-64				M	23
POA3233	55-64	0			F	155
POA3233	55-64	0			M	171
POA3233	55-64	1	0	1	F	21
POA3233	55-64	1	0	1	M	9
POA3233	55-64	1	1	0	F	4
POA3233	55-64	1	1	0	M	14
POA3233	65-74				F	20
POA3233	65-74				M	21
POA3233	65-74	0			F	166
POA3233	65-74	0			M	180
POA3233	65-74	1	0	1	F	44
POA3233	65-74	1	0	1	M	21
POA3233	75-84				F	14
POA3233	75-84				M	3
POA3233	75-84	0			F	104
POA3233	75-84	0			M	85
POA3233	75-84	1	0	1	M	3
POA3233	85+				F	7
POA3233	85+				M	5
POA3233	85+	0			F	32
POA3233	85+	0			M	21
POA3234	15-19	0			M	9
POA3234	20-24	0			F	5
POA3234	20-24	0			M	3
POA3234	25-34	0			F	8
POA3234	25-34	0			M	3
POA3234	25-34	1	1	0	F	6
POA3234	25-34	1	1	0	M	5
POA3234	35-44	0			M	4
POA3234	35-44	1	1	0	F	7
POA3234	35-44	1	1	0	M	3
POA3234	45-54	0			F	7
POA3234	45-54	0			M	7
POA3234	45-54	1	1	0	F	5
POA3234	45-54	1	1	0	M	9
POA3234	55-64	0			F	10
POA3234	55-64	0			M	19
POA3234	55-64	1	0	1	F	3
POA3234	55-64	1	1	0	M	4
POA3234	65-74	0			F	23
POA3234	65-74	0			M	25
POA3234	65-74	1	0	1	F	3
POA3234	75-84				F	4
POA3234	75-84	0			F	3
POA3234	75-84	0			M	8
POA3234	75-84	1	0	1	F	3
POA3235	15-19				F	4
POA3235	15-19	0			F	12
POA3235	15-19	0			M	11
POA3235	15-19	1	0	1	F	6
POA3235	20-24				F	3
POA3235	20-24	0			F	5
POA3235	20-24	0			M	4
POA3235	25-34				F	4
POA3235	25-34				M	3
POA3235	25-34	0			F	5
POA3235	25-34	0			M	16
POA3235	25-34	1	0	1	F	3
POA3235	25-34	1	1	0	F	3
POA3235	35-44				F	4
POA3235	35-44				M	5
POA3235	35-44	0			F	8
POA3235	35-44	0			M	6
POA3235	35-44	1	1	0	F	19
POA3235	35-44	1	1	0	M	16
POA3235	45-54				F	8
POA3235	45-54				M	4
POA3235	45-54	0			F	17
POA3235	45-54	0			M	19
POA3235	45-54	1	1	0	F	18
POA3235	45-54	1	1	0	M	12
POA3235	55-64				F	5
POA3235	55-64				M	9
POA3235	55-64	0			F	34
POA3235	55-64	0			M	32
POA3235	55-64	1	0	1	F	8
POA3235	55-64	1	0	1	M	6
POA3235	55-64	1	1	0	F	9
POA3235	55-64	1	1	0	M	3
POA3235	65-74	0			F	25
POA3235	65-74	0			M	32
POA3235	65-74	1	0	1	F	9
POA3235	65-74	1	0	1	M	7
POA3235	75-84				F	3
POA3235	75-84				M	3
POA3235	75-84	0			F	8
POA3235	75-84	0			M	11
POA3235	85+	0			F	4
POA3236	15-19	0			F	3
POA3236	15-19	0			M	4
POA3236	25-34				F	3
POA3236	25-34				M	3
POA3236	25-34	0			F	12
POA3236	25-34	0			M	7
POA3236	25-34	1	1	0	F	4
POA3236	35-44				F	5
POA3236	35-44	0			F	4
POA3236	35-44	0			M	3
POA3236	35-44	1	1	0	F	8
POA3236	35-44	1	1	0	M	4
POA3236	45-54				M	4
POA3236	45-54	0			F	12
POA3236	45-54	0			M	10
POA3236	45-54	1	1	0	F	4
POA3236	45-54	1	1	0	M	3
POA3236	55-64				F	4
POA3236	55-64				M	9
