POA_CODE_2021	CountryOfBirth	Sex	persons
POA3103	KHM	F	8
POA3103	KHM	M	3
POA3103	KOR	F	50
POA3103	KOR	M	36
POA3103	LBN	F	6
POA3103	LBN	M	5
POA3103	LKA	F	80
POA3103	LKA	M	66
POA3103	MKD	F	3
POA3103	MKD	M	3
POA3103	MLT	F	4
POA3103	MMR	F	4
POA3103	MMR	M	4
POA3103	MUS	F	7
POA3103	MUS	M	5
POA3103	MYS	F	277
POA3103	MYS	M	229
POA3103	NLD	F	14
POA3103	NLD	M	20
POA3103	NPL	F	6
POA3103	NPL	M	7
POA3103	NZL	F	76
POA3103	NZL	M	93
POA3103	PAK	F	15
POA3103	PAK	M	11
POA3103	PHL	F	33
POA3103	PHL	M	18
POA3103	PNG	F	3
POA3103	POL	F	21
POA3103	POL	M	10
POA3103	SGP	F	84
POA3103	SGP	M	56
POA3103	THA	F	27
POA3103	THA	M	17
POA3103	TUR	F	12
POA3103	TUR	M	6
POA3103	TWN	F	98
POA3103	TWN	M	85
POA3103	USA	F	44
POA3103	USA	M	28
POA3103	VNM	F	127
POA3103	VNM	M	105
POA3103	ZAF	F	35
POA3103	ZAF	M	35
POA3103	ZWE	F	6
POA3103	ZWE	M	9
POA3104		F	517
POA3104		M	478
POA3104	AFG	M	4
POA3104	AUS	F	5692
POA3104	AUS	M	5864
POA3104	BGD	F	8
POA3104	BGD	M	9
POA3104	BRA	F	13
POA3104	BRA	M	10
POA3104	CAN	F	26
POA3104	CAN	M	14
POA3104	CHL	F	5
POA3104	CHL	M	5
POA3104	CHN	F	1694
POA3104	CHN	M	1382
POA3104	DEU	F	28
POA3104	DEU	M	17
POA3104	EGY	F	24
POA3104	EGY	M	37
POA3104	FJI	F	15
POA3104	FJI	M	14
POA3104	FRA	F	10
POA3104	FRA	M	13
POA3104	GBR	F	201
POA3104	GBR	M	238
POA3104	GRC	F	201
POA3104	GRC	M	152
POA3104	HKG	F	264
POA3104	HKG	M	228
POA3104	HRV	F	12
POA3104	HRV	M	10
POA3104	IDN	F	74
POA3104	IDN	M	55
POA3104	IND	F	263
POA3104	IND	M	304
POA3104	IRL	F	17
POA3104	IRL	M	25
POA3104	IRN	F	102
POA3104	IRN	M	105
POA3104	IRQ	F	5
POA3104	IRQ	M	6
POA3104	ITA	F	126
POA3104	ITA	M	145
POA3104	JPN	F	33
POA3104	JPN	M	18
POA3104	KHM	M	3
POA3104	KOR	F	68
POA3104	KOR	M	51
POA3104	LBN	F	21
POA3104	LBN	M	15
POA3104	LKA	F	125
POA3104	LKA	M	112
POA3104	MKD	F	16
POA3104	MKD	M	14
POA3104	MLT	F	10
POA3104	MMR	F	10
POA3104	MMR	M	6
POA3104	MUS	F	7
POA3104	MUS	M	7
POA3104	MYS	F	413
POA3104	MYS	M	391
POA3104	NLD	F	22
POA3104	NLD	M	11
POA3104	NPL	F	7
POA3104	NPL	M	7
POA3104	NZL	F	104
POA3104	NZL	M	120
POA3104	PAK	F	34
POA3104	PAK	M	38
POA3104	PHL	F	44
POA3104	PHL	M	28
POA3104	PNG	F	11
POA3104	PNG	M	7
POA3104	POL	F	26
POA3104	POL	M	16
POA3104	SGP	F	116
POA3104	SGP	M	75
POA3104	THA	F	32
POA3104	THA	M	14
POA3104	TUR	F	18
POA3104	TUR	M	23
POA3104	TWN	F	104
POA3104	TWN	M	85
POA3104	USA	F	60
POA3104	USA	M	59
POA3104	VNM	F	227
POA3104	VNM	M	181
POA3104	ZAF	F	39
POA3104	ZAF	M	47
POA3104	ZWE	F	10
POA3105		F	337
POA3105		M	293
POA3105	AUS	F	3079
POA3105	AUS	M	3169
POA3105	BGD	F	4
POA3105	BIH	M	5
POA3105	BRA	F	3
POA3105	CAN	F	11
POA3105	CAN	M	12
POA3105	CHL	F	6
POA3105	CHN	F	458
POA3105	CHN	M	389
POA3105	DEU	F	18
POA3105	DEU	M	22
POA3105	EGY	F	46
POA3105	EGY	M	40
POA3105	FJI	F	3
POA3105	FJI	M	3
POA3105	FRA	F	4
POA3105	FRA	M	10
POA3105	GBR	F	75
POA3105	GBR	M	72
POA3105	GRC	F	243
POA3105	GRC	M	200
POA3105	HKG	F	103
POA3105	HKG	M	85
POA3105	HRV	F	27
POA3105	HRV	M	22
POA3105	IDN	F	32
POA3105	IDN	M	22
POA3105	IND	F	89
POA3105	IND	M	95
POA3105	IRL	F	3
POA3105	IRL	M	3
POA3105	IRN	F	90
POA3105	IRN	M	85
POA3105	IRQ	F	10
POA3105	IRQ	M	9
POA3105	ITA	F	378
POA3105	ITA	M	310
POA3105	JPN	F	9
POA3105	JPN	M	5
POA3105	KHM	F	7
POA3105	KHM	M	3
POA3105	KOR	F	36
POA3105	KOR	M	24
POA3105	LBN	F	28
POA3105	LBN	M	30
POA3105	LKA	F	42
POA3105	LKA	M	33
POA3105	MKD	F	18
POA3105	MKD	M	19
POA3105	MLT	F	11
POA3105	MLT	M	6
POA3105	MMR	F	3
POA3105	MUS	F	6
POA3105	MUS	M	14
POA3105	MYS	F	154
POA3105	MYS	M	115
POA3105	NLD	F	4
POA3105	NLD	M	7
POA3105	NPL	M	8
POA3105	NZL	F	44
POA3105	NZL	M	52
POA3105	PAK	F	14
POA3105	PAK	M	34
POA3105	PHL	F	34
POA3105	PHL	M	15
POA3105	POL	F	13
POA3105	POL	M	11
POA3105	SGP	F	18
POA3105	SGP	M	25
POA3105	THA	F	16
POA3105	THA	M	6
POA3105	TUR	F	11
POA3105	TUR	M	8
POA3105	TWN	F	32
POA3105	TWN	M	23
POA3105	USA	F	15
POA3105	USA	M	13
POA3105	VNM	F	125
POA3105	VNM	M	91
POA3105	ZAF	F	28
POA3105	ZAF	M	26
POA3105	ZWE	F	3
POA3105	ZWE	M	7
POA3106		F	512
POA3106		M	464
POA3106	AUS	F	4695
POA3106	AUS	M	4555
POA3106	BGD	F	5
POA3106	BGD	M	3
POA3106	BIH	M	8
POA3106	BRA	F	4
POA3106	BRA	M	12
POA3106	CAN	F	9
POA3106	CAN	M	10
POA3106	CHL	F	4
POA3106	CHN	F	996
POA3106	CHN	M	800
POA3106	DEU	F	29
POA3106	DEU	M	29
POA3106	EGY	F	74
POA3106	EGY	M	87
POA3106	FJI	F	13
POA3106	FJI	M	8
POA3106	FRA	M	11
POA3106	GBR	F	209
POA3106	GBR	M	223
POA3106	GRC	F	232
POA3106	GRC	M	206
POA3106	HKG	F	223
POA3106	HKG	M	216
POA3106	HRV	F	19
POA3106	HRV	M	26
POA3106	IDN	F	40
POA3106	IDN	M	29
POA3106	IND	F	163
POA3106	IND	M	148
POA3106	IRL	F	12
POA3106	IRL	M	12
POA3106	IRN	F	211
POA3106	IRN	M	228
POA3106	IRQ	F	8
POA3106	IRQ	M	21
POA3106	ITA	F	229
POA3106	ITA	M	219
POA3106	JPN	F	10
POA3106	JPN	M	7
POA3106	KHM	F	10
POA3106	KHM	M	8
POA3106	KOR	F	32
POA3106	KOR	M	22
POA3106	LBN	F	47
POA3106	LBN	M	51
POA3106	LKA	F	91
POA3106	LKA	M	76
POA3106	MKD	F	40
POA3106	MKD	M	35
POA3106	MLT	F	19
POA3106	MLT	M	16
POA3106	MMR	F	4
POA3106	MUS	F	6
POA3106	MUS	M	5
POA3106	MYS	F	264
POA3106	MYS	M	225
POA3106	NLD	F	8
POA3106	NLD	M	19
POA3106	NPL	F	3
POA3106	NPL	M	5
POA3106	NZL	F	85
POA3106	NZL	M	80
POA3106	PAK	F	22
POA3106	PAK	M	33
POA3106	PHL	F	50
POA3106	PHL	M	26
POA3106	PNG	F	8
POA3106	POL	F	16
POA3106	POL	M	8
POA3106	SGP	F	66
POA3106	SGP	M	49
POA3106	THA	F	18
POA3106	THA	M	9
POA3106	TUR	F	23
POA3106	TUR	M	17
POA3106	TWN	F	45
POA3106	TWN	M	40
POA3106	USA	F	37
POA3106	USA	M	39
POA3106	VNM	F	46
POA3106	VNM	M	56
POA3106	ZAF	F	101
POA3106	ZAF	M	73
POA3106	ZWE	F	7
POA3106	ZWE	M	4
POA3107		F	480
POA3107		M	374
POA3107	AFG	F	3
POA3107	AUS	F	4114
POA3107	AUS	M	3997
POA3107	BIH	F	6
POA3107	BRA	F	6
POA3107	BRA	M	9
POA3107	CAN	F	14
POA3107	CAN	M	3
POA3107	CHL	F	6
POA3107	CHL	M	8
POA3107	CHN	F	673
POA3107	CHN	M	519
POA3107	DEU	F	28
POA3107	DEU	M	31
POA3107	EGY	F	42
POA3107	EGY	M	50
POA3107	FJI	F	11
POA3107	FJI	M	7
POA3107	FRA	F	3
POA3107	FRA	M	5
POA3107	GBR	F	115
POA3107	GBR	M	112
POA3107	GRC	F	298
POA3107	GRC	M	235
POA3107	HKG	F	157
POA3107	HKG	M	122
POA3107	HRV	F	19
POA3107	HRV	M	19
POA3107	IDN	F	30
POA3107	IDN	M	28
POA3107	IND	F	114
POA3107	IND	M	138
POA3107	IRL	F	10
POA3107	IRL	M	11
POA3107	IRN	F	158
POA3107	IRN	M	184
POA3107	IRQ	F	7
POA3107	IRQ	M	10
POA3107	ITA	F	195
POA3107	ITA	M	181
POA3107	JPN	F	9
POA3107	JPN	M	6
POA3107	KHM	F	3
POA3107	KHM	M	3
POA3107	KOR	F	42
POA3107	KOR	M	37
POA3107	LBN	F	43
POA3107	LBN	M	38
POA3107	LKA	F	43
POA3107	LKA	M	30
POA3107	MKD	F	22
POA3107	MKD	M	17
POA3107	MLT	F	13
POA3107	MLT	M	11
POA3107	MUS	F	12
POA3107	MUS	M	7
POA3107	MYS	F	243
POA3107	MYS	M	204
POA3107	NLD	F	17
POA3107	NLD	M	16
POA3107	NPL	M	3
POA3107	NZL	F	65
POA3107	NZL	M	54
POA3107	PAK	F	16
POA3107	PAK	M	32
POA3107	PHL	F	50
POA3107	PHL	M	15
POA3107	PNG	F	9
POA3107	POL	F	13
POA3107	POL	M	13
POA3107	SGP	F	64
POA3107	SGP	M	47
POA3107	THA	F	13
POA3107	THA	M	8
POA3107	TUR	F	14
POA3107	TUR	M	16
POA3107	TWN	F	36
POA3107	TWN	M	27
POA3107	USA	F	34
POA3107	USA	M	36
POA3107	VNM	F	73
POA3107	VNM	M	51
POA3107	ZAF	F	69
POA3107	ZAF	M	62
POA3107	ZWE	F	4
POA3107	ZWE	M	9
POA3108		F	858
POA3108		M	781
POA3108	AFG	F	3
POA3108	AUS	F	5297
POA3108	AUS	M	5242
POA3108	BGD	F	6
POA3108	BGD	M	12
POA3108	BIH	F	4
POA3108	BIH	M	7
POA3108	BRA	F	9
POA3108	BRA	M	12
POA3108	CAN	F	11
POA3108	CAN	M	12
POA3108	CHL	F	12
POA3108	CHL	M	11
POA3108	CHN	F	2355
POA3108	CHN	M	1912
POA3108	DEU	F	29
POA3108	DEU	M	31
POA3108	EGY	F	57
POA3108	EGY	M	57
POA3108	FJI	F	24
POA3108	FJI	M	22
POA3108	FRA	F	7
POA3108	FRA	M	10
POA3108	GBR	F	193
POA3108	GBR	M	208
POA3108	GRC	F	419
POA3108	GRC	M	343
POA3108	HKG	F	479
POA3108	HKG	M	416
POA3108	HRV	F	39
POA3108	HRV	M	27
POA3108	IDN	F	97
POA3108	IDN	M	69
POA3108	IND	F	246
POA3108	IND	M	316
POA3108	IRL	F	9
POA3108	IRL	M	13
POA3108	IRN	F	395
POA3108	IRN	M	417
POA3108	IRQ	F	13
POA3108	IRQ	M	9
POA3108	ITA	F	271
POA3108	ITA	M	251
POA3108	JPN	F	36
POA3108	JPN	M	30
POA3108	KHM	F	16
POA3108	KHM	M	7
POA3108	KOR	F	183
POA3108	KOR	M	156
POA3108	LBN	F	40
POA3108	LBN	M	40
POA3108	LKA	F	99
POA3108	LKA	M	130
POA3108	MKD	F	18
POA3108	MKD	M	12
POA3108	MLT	F	13
POA3108	MLT	M	9
POA3108	MMR	F	12
POA3108	MMR	M	6
POA3108	MUS	F	7
POA3108	MUS	M	5
POA3108	MYS	F	724
POA3108	MYS	M	630
POA3108	NLD	F	22
POA3108	NLD	M	22
POA3108	NPL	F	12
POA3108	NPL	M	8
POA3108	NZL	F	111
POA3108	NZL	M	115
POA3108	PAK	F	53
POA3108	PAK	M	90
POA3108	PHL	F	111
POA3108	PHL	M	79
POA3108	PNG	F	5
POA3108	PNG	M	7
POA3108	POL	F	25
POA3108	POL	M	13
POA3108	SGP	F	127
POA3108	SGP	M	90
POA3108	THA	F	66
POA3108	THA	M	23
POA3108	TUR	F	23
POA3108	TUR	M	29
POA3108	TWN	F	145
POA3108	TWN	M	122
POA3108	USA	F	42
POA3108	USA	M	32
POA3108	VNM	F	163
POA3108	VNM	M	122
POA3108	ZAF	F	90
POA3108	ZAF	M	78
POA3108	ZWE	F	28
POA3108	ZWE	M	15
POA3109		F	927
POA3109		M	864
POA3109	AFG	F	11
POA3109	AFG	M	8
POA3109	AUS	F	7079
POA3109	AUS	M	6906
POA3109	BGD	F	18
POA3109	BGD	M	11
POA3109	BIH	F	8
POA3109	BIH	M	10
POA3109	BRA	F	10
POA3109	BRA	M	13
POA3109	CAN	F	18
POA3109	CAN	M	20
POA3109	CHL	F	7
POA3109	CHL	M	12
POA3109	CHN	F	2543
POA3109	CHN	M	2056
POA3109	DEU	F	56
POA3109	DEU	M	54
POA3109	EGY	F	130
POA3109	EGY	M	122
POA3109	FJI	F	36
POA3109	FJI	M	27
POA3109	FRA	F	10
POA3109	FRA	M	11
POA3109	GBR	F	274
POA3109	GBR	M	266
POA3109	GRC	F	340
POA3109	GRC	M	281
POA3109	HKG	F	753
POA3109	HKG	M	769
POA3109	HRV	F	42
POA3109	HRV	M	28
POA3109	IDN	F	108
POA3109	IDN	M	75
POA3109	IND	F	376
POA3109	IND	M	397
POA3109	IRL	F	17
POA3109	IRL	M	18
POA3109	IRN	F	472
POA3109	IRN	M	501
POA3109	IRQ	F	22
POA3109	IRQ	M	24
POA3109	ITA	F	239
POA3109	ITA	M	250
POA3109	JPN	F	37
POA3109	JPN	M	14
POA3109	KHM	F	17
POA3109	KHM	M	6
POA3109	KOR	F	155
POA3109	KOR	M	129
POA3109	LBN	F	48
POA3109	LBN	M	45
POA3109	LKA	F	105
POA3109	LKA	M	102
POA3109	MKD	F	25
POA3109	MKD	M	21
POA3109	MLT	F	19
POA3109	MLT	M	27
POA3109	MMR	F	5
POA3109	MMR	M	3
POA3109	MUS	F	13
POA3109	MUS	M	7
POA3109	MYS	F	901
POA3109	MYS	M	797
POA3109	NLD	F	20
POA3109	NLD	M	21
POA3109	NPL	F	8
POA3109	NPL	M	4
POA3109	NZL	F	136
POA3109	NZL	M	139
POA3109	PAK	F	113
POA3109	PAK	M	134
POA3109	PHL	F	86
POA3109	PHL	M	39
POA3109	PNG	F	7
POA3109	PNG	M	5
POA3109	POL	F	38
POA3109	POL	M	24
POA3109	SGP	F	159
POA3109	SGP	M	150
POA3109	THA	F	43
POA3109	THA	M	12
POA3109	TUR	F	29
POA3109	TUR	M	19
POA3109	TWN	F	163
POA3109	TWN	M	118
POA3109	USA	F	51
POA3109	USA	M	46
POA3109	VNM	F	192
POA3109	VNM	M	157
POA3109	ZAF	F	145
POA3109	ZAF	M	129
POA3109	ZWE	F	14
POA3109	ZWE	M	17
POA3111		F	413
POA3111		M	360
POA3111	AFG	M	4
POA3111	AUS	F	3942
POA3111	AUS	M	3694
POA3111	BGD	F	3
POA3111	BGD	M	3
POA3111	BIH	F	5
POA3111	BIH	M	5
POA3111	BRA	F	5
POA3111	CAN	F	15
POA3111	CAN	M	14
POA3111	CHN	F	521
POA3111	CHN	M	432
POA3111	DEU	F	39
POA3111	DEU	M	46
POA3111	EGY	F	36
POA3111	EGY	M	38
POA3111	FJI	F	13
POA3111	FJI	M	3
POA3111	FRA	F	6
POA3111	FRA	M	5
POA3111	GBR	F	171
POA3111	GBR	M	169
POA3111	GRC	F	58
POA3111	GRC	M	66
POA3111	HKG	F	211
POA3111	HKG	M	183
POA3111	HRV	F	13
POA3111	HRV	M	9
POA3111	IDN	F	27
POA3111	IDN	M	16
POA3111	IND	F	115
POA3111	IND	M	115
POA3111	IRL	F	8
POA3111	IRL	M	11
POA3111	IRN	F	114
POA3111	IRN	M	115
POA3111	IRQ	F	5
POA3111	IRQ	M	8
POA3111	ITA	F	98
POA3111	ITA	M	87
POA3111	JPN	F	18
POA3111	JPN	M	3
POA3111	KHM	F	12
POA3111	KHM	M	3
POA3111	KOR	F	33
POA3111	KOR	M	34
POA3111	LBN	F	18
POA3111	LBN	M	15
POA3111	LKA	F	39
POA3111	LKA	M	42
POA3111	MKD	F	15
POA3111	MKD	M	6
POA3111	MLT	F	19
POA3111	MLT	M	12
POA3111	MMR	F	7
POA3111	MMR	M	7
POA3111	MUS	F	3
POA3111	MUS	M	5
POA3111	MYS	F	220
POA3111	MYS	M	162
POA3111	NLD	F	17
POA3111	NLD	M	13
POA3111	NZL	F	53
POA3111	NZL	M	67
POA3111	PAK	F	28
POA3111	PAK	M	27
POA3111	PHL	F	36
POA3111	PHL	M	18
POA3111	PNG	F	3
POA3111	POL	F	10
POA3111	POL	M	6
POA3111	SGP	F	58
POA3111	SGP	M	50
POA3111	THA	F	18
POA3111	THA	M	6
POA3111	TUR	F	7
POA3111	TUR	M	4
POA3111	TWN	F	30
POA3111	TWN	M	24
POA3111	USA	F	22
POA3111	USA	M	25
POA3111	VNM	F	54
POA3111	VNM	M	38
POA3111	ZAF	F	62
POA3111	ZAF	M	73
POA3111	ZWE	F	9
POA3111	ZWE	M	3
POA3113		F	175
POA3113		M	181
POA3113	AUS	F	3386
POA3113	AUS	M	3381
POA3113	BRA	F	5
POA3113	BRA	M	4
POA3113	CAN	F	17
POA3113	CAN	M	17
POA3113	CHL	F	4
POA3113	CHL	M	3
POA3113	CHN	F	77
POA3113	CHN	M	65
POA3113	DEU	F	25
POA3113	DEU	M	24
POA3113	EGY	F	4
POA3113	EGY	M	8
POA3113	FJI	F	3
POA3113	FJI	M	3
POA3113	FRA	F	9
POA3113	FRA	M	6
POA3113	GBR	F	180
POA3113	GBR	M	218
POA3113	GRC	F	11
POA3113	GRC	M	17
POA3113	HKG	F	27
POA3113	HKG	M	13
POA3113	HRV	F	6
POA3113	HRV	M	13
POA3113	IDN	F	5
POA3113	IDN	M	5
POA3113	IND	F	27
POA3113	IND	M	24
POA3113	IRL	F	13
POA3113	IRL	M	13
POA3113	IRN	F	15
POA3113	IRN	M	16
POA3113	IRQ	F	3
POA3113	ITA	F	34
POA3113	ITA	M	42
POA3113	JPN	F	7
POA3113	KOR	F	5
POA3113	KOR	M	9
POA3113	LBN	F	5
POA3113	LBN	M	3
POA3113	LKA	F	8
POA3113	LKA	M	13
POA3113	MKD	F	6
POA3113	MLT	F	10
POA3113	MLT	M	9
POA3113	MYS	F	20
POA3113	MYS	M	17
POA3113	NLD	F	23
POA3113	NLD	M	25
POA3113	NZL	F	51
POA3113	NZL	M	56
POA3113	PHL	F	10
POA3113	PNG	F	3
POA3113	POL	F	8
POA3113	SGP	F	13
POA3113	SGP	M	8
POA3113	THA	F	14
POA3113	THA	M	4
POA3113	TWN	F	8
POA3113	TWN	M	3
POA3113	USA	F	24
POA3113	USA	M	19
POA3113	VNM	F	5
POA3113	VNM	M	8
POA3113	ZAF	F	42
POA3113	ZAF	M	42
POA3113	ZWE	F	3
POA3114		F	81
POA3114		M	75
POA3114	AUS	F	1488
POA3114	AUS	M	1562
POA3114	CAN	M	3
POA3114	CHN	F	35
POA3114	CHN	M	28
POA3114	DEU	F	16
POA3114	DEU	M	10
POA3114	EGY	F	4
POA3114	EGY	M	4
POA3114	FRA	F	3
POA3114	GBR	F	78
POA3114	GBR	M	94
POA3114	GRC	F	5
POA3114	GRC	M	5
POA3114	HKG	F	5
POA3114	HKG	M	3
POA3114	HRV	F	3
POA3114	HRV	M	7
POA3114	IDN	F	3
POA3114	IND	F	15
POA3114	IND	M	14
POA3114	IRL	F	7
POA3114	IRL	M	7
POA3114	IRN	F	6
POA3114	IRN	M	10
POA3114	IRQ	F	3
POA3114	ITA	F	18
POA3114	ITA	M	27
POA3114	JPN	F	8
POA3114	JPN	M	3
POA3114	LKA	F	6
POA3114	LKA	M	5
POA3114	MKD	F	5
POA3114	MLT	M	4
POA3114	MYS	F	11
POA3114	MYS	M	6
POA3114	NLD	F	8
POA3114	NLD	M	4
POA3114	NPL	M	3
POA3114	NZL	F	21
POA3114	NZL	M	20
POA3114	PHL	M	5
POA3114	POL	F	10
POA3114	POL	M	3
POA3114	SGP	F	3
POA3114	SGP	M	7
POA3114	USA	F	10
POA3114	USA	M	6
POA3114	VNM	F	6
POA3114	VNM	M	3
POA3114	ZAF	F	20
POA3114	ZAF	M	22
POA3114	ZWE	M	4
POA3115		F	61
POA3115		M	63
POA3115	AUS	F	1636
POA3115	AUS	M	1595
POA3115	CAN	F	3
POA3115	CHN	F	25
POA3115	CHN	M	11
POA3115	DEU	F	18
POA3115	DEU	M	10
POA3115	GBR	F	91
POA3115	GBR	M	110
POA3115	GRC	F	3
POA3115	GRC	M	3
POA3115	HKG	F	4
POA3115	HKG	M	3
POA3115	HRV	M	3
POA3115	IND	F	6
POA3115	IND	M	14
POA3115	IRL	F	3
POA3115	IRL	M	7
POA3115	ITA	F	7
POA3115	ITA	M	20
POA3115	LBN	M	5
POA3115	LKA	F	5
POA3115	MYS	F	8
POA3115	MYS	M	5
POA3115	NLD	F	8
POA3115	NLD	M	8
POA3115	NZL	F	9
POA3115	NZL	M	12
POA3115	PHL	F	4
POA3115	PNG	M	4
POA3115	THA	F	3
POA3115	TWN	F	6
POA3115	USA	F	6
POA3115	VNM	F	5
POA3115	VNM	M	4
POA3115	ZAF	F	12
POA3115	ZAF	M	18
POA3116		F	295
POA3116		M	297
POA3116	AUS	F	4497
POA3116	AUS	M	4365
POA3116	BGD	F	4
POA3116	BGD	M	6
POA3116	BIH	M	3
POA3116	CAN	F	13
POA3116	CAN	M	12
POA3116	CHN	F	125
POA3116	CHN	M	112
POA3116	DEU	F	37
POA3116	DEU	M	35
POA3116	EGY	F	8
POA3116	EGY	M	6
POA3116	FJI	F	11
POA3116	FJI	M	5
POA3116	FRA	M	9
POA3116	GBR	F	288
POA3116	GBR	M	293
POA3116	GRC	F	9
POA3116	GRC	M	8
POA3116	HKG	F	9
POA3116	HKG	M	16
POA3116	HRV	F	7
POA3116	HRV	M	7
POA3116	IDN	F	9
POA3116	IDN	M	11
POA3116	IND	F	98
POA3116	IND	M	107
POA3116	IRL	F	15
POA3116	IRL	M	22
POA3116	IRN	F	32
POA3116	IRN	M	36
POA3116	ITA	F	75
POA3116	ITA	M	87
POA3116	JPN	F	4
POA3116	KOR	F	13
POA3116	KOR	M	12
POA3116	LBN	F	8
POA3116	LKA	F	25
POA3116	LKA	M	26
POA3116	MKD	F	3
POA3116	MKD	M	3
POA3116	MLT	F	5
POA3116	MLT	M	3
POA3116	MMR	F	39
POA3116	MMR	M	38
POA3116	MUS	F	7
POA3116	MUS	M	4
POA3116	MYS	F	42
POA3116	MYS	M	25
POA3116	NLD	F	41
POA3116	NLD	M	29
POA3116	NZL	F	66
POA3116	NZL	M	59
POA3116	PAK	F	6
POA3116	PAK	M	17
POA3116	PHL	F	39
POA3116	PHL	M	31
POA3116	PNG	F	3
POA3116	PNG	M	3
POA3116	POL	F	17
POA3116	POL	M	15
POA3116	SGP	F	14
POA3116	SGP	M	14
POA3116	THA	F	28
POA3116	THA	M	5
POA3116	TUR	F	5
POA3116	TWN	F	3
POA3116	TWN	M	3
POA3116	USA	F	15
POA3116	USA	M	16
POA3116	VNM	F	21
POA3116	VNM	M	13
POA3116	ZAF	F	47
POA3116	ZAF	M	38
POA3116	ZWE	F	7
POA3116	ZWE	M	9
POA3121		F	1487
POA3121		M	1401
POA3121	AFG	F	10
POA3121	AFG	M	3
POA3121	AUS	F	10288
POA3121	AUS	M	10355
POA3121	BGD	F	6
POA3121	BGD	M	3
POA3121	BIH	F	11
POA3121	BIH	M	9
POA3121	BRA	F	22
POA3121	BRA	M	36
POA3121	CAN	F	65
POA3121	CAN	M	42
POA3121	CHL	F	9
POA3121	CHL	M	14
POA3121	CHN	F	318
POA3121	CHN	M	187
POA3121	DEU	F	61
POA3121	DEU	M	59
POA3121	EGY	F	20
POA3121	EGY	M	16
POA3121	FJI	F	8
POA3121	FJI	M	15
POA3121	FRA	F	64
POA3121	FRA	M	62
POA3121	GBR	F	627
POA3121	GBR	M	767
POA3121	GRC	F	289
POA3121	GRC	M	213
POA3121	HKG	F	63
POA3121	HKG	M	58
POA3121	HRV	F	21
POA3121	HRV	M	19
POA3121	IDN	F	59
POA3121	IDN	M	34
POA3121	IND	F	147
POA3121	IND	M	179
POA3121	IRL	F	110
POA3121	IRL	M	124
POA3121	IRN	F	25
POA3121	IRN	M	35
POA3121	IRQ	M	4
POA3121	ITA	F	83
POA3121	ITA	M	67
POA3121	JPN	F	53
POA3121	JPN	M	22
POA3121	KHM	F	20
POA3121	KHM	M	11
POA3121	KOR	F	58
POA3121	KOR	M	21
POA3121	LBN	F	9
POA3121	LBN	M	8
POA3121	LKA	F	60
POA3121	LKA	M	62
POA3121	MKD	F	15
POA3121	MKD	M	15
POA3121	MLT	F	3
POA3121	MLT	M	7
POA3121	MMR	F	5
POA3121	MUS	F	6
POA3121	MUS	M	9
POA3121	MYS	F	157
POA3121	MYS	M	122
POA3121	NLD	F	26
POA3121	NLD	M	29
POA3121	NPL	F	9
POA3121	NPL	M	5
POA3121	NZL	F	468
POA3121	NZL	M	462
POA3121	PAK	F	6
POA3121	PAK	M	14
POA3121	PHL	F	129
POA3121	PHL	M	81
POA3121	PNG	F	8
POA3121	PNG	M	8
POA3121	POL	F	39
POA3121	POL	M	22
POA3121	SGP	F	67
POA3121	SGP	M	27
POA3121	THA	F	74
POA3121	THA	M	31
POA3121	TUR	F	26
POA3121	TUR	M	12
POA3121	TWN	F	44
POA3121	TWN	M	22
POA3121	USA	F	175
POA3121	USA	M	151
POA3121	VNM	F	774
POA3121	VNM	M	462
POA3121	WSM	M	3
POA3121	ZAF	F	96
POA3121	ZAF	M	80
POA3121	ZWE	F	11
POA3121	ZWE	M	8
POA3122		F	711
POA3122		M	699
POA3122	AFG	F	4
POA3122	AUS	F	7791
POA3122	AUS	M	7360
POA3122	BGD	F	20
POA3122	BGD	M	21
POA3122	BIH	F	3
POA3122	BIH	M	4
POA3122	BRA	F	16
POA3122	BRA	M	12
POA3122	CAN	F	45
POA3122	CAN	M	26
POA3122	CHL	F	14
POA3122	CHL	M	12
POA3122	CHN	F	414
POA3122	CHN	M	280
POA3122	DEU	F	54
POA3122	DEU	M	49
POA3122	EGY	F	3
POA3122	EGY	M	13
POA3122	FJI	F	15
POA3122	FJI	M	4
POA3122	FRA	F	18
POA3122	FRA	M	24
POA3122	GBR	F	368
POA3122	GBR	M	414
POA3122	GRC	F	77
POA3122	GRC	M	50
POA3122	HKG	F	89
POA3122	HKG	M	71
POA3122	HRV	F	10
POA3122	HRV	M	14
POA3122	IDN	F	63
POA3122	IDN	M	52
POA3122	IND	F	346
POA3122	IND	M	443
POA3122	IRL	F	37
POA3122	IRL	M	33
POA3122	IRN	F	38
POA3122	IRN	M	42
POA3122	IRQ	F	5
POA3122	IRQ	M	10
POA3122	ITA	F	62
POA3122	ITA	M	46
POA3122	JPN	F	53
POA3122	JPN	M	21
POA3122	KHM	F	11
POA3122	KHM	M	12
POA3122	KOR	F	37
POA3122	KOR	M	29
POA3122	LBN	F	3
POA3122	LBN	M	4
POA3122	LKA	F	88
POA3122	LKA	M	114
POA3122	MKD	F	4
POA3122	MKD	M	3
POA3122	MLT	F	7
POA3122	MLT	M	3
POA3122	MMR	F	3
POA3122	MMR	M	6
POA3122	MUS	F	7
POA3122	MUS	M	10
POA3122	MYS	F	200
