POA_CODE_2021	CountryOfBirth	persons
POA3910	GBR	1634
POA3910	GRC	48
POA3910	HKG	6
POA3910	HRV	24
POA3910	IDN	18
POA3910	IND	104
POA3910	IRL	76
POA3910	IRN	4
POA3910	IRQ	6
POA3910	ITA	96
POA3910	JPN	11
POA3910	KHM	4
POA3910	LBN	32
POA3910	LKA	35
POA3910	MKD	3
POA3910	MLT	21
POA3910	MMR	7
POA3910	MUS	25
POA3910	MYS	44
POA3910	NLD	116
POA3910	NZL	376
POA3910	PAK	7
POA3910	PHL	115
POA3910	PNG	12
POA3910	POL	34
POA3910	SGP	21
POA3910	THA	62
POA3910	TUR	5
POA3910	TWN	4
POA3910	USA	59
POA3910	VNM	17
POA3910	WSM	7
POA3910	ZAF	101
POA3910	ZWE	13
POA3911		172
POA3911	AUS	2891
POA3911	CAN	3
POA3911	CHN	5
POA3911	DEU	29
POA3911	FRA	8
POA3911	GBR	227
POA3911	GRC	3
POA3911	HRV	3
POA3911	IND	7
POA3911	IRL	12
POA3911	IRN	3
POA3911	ITA	21
POA3911	LBN	4
POA3911	LKA	4
POA3911	MKD	4
POA3911	MLT	3
POA3911	MUS	4
POA3911	MYS	3
POA3911	NLD	20
POA3911	NZL	45
POA3911	PHL	11
POA3911	POL	9
POA3911	THA	6
POA3911	USA	3
POA3911	VNM	3
POA3911	ZAF	14
POA3911	ZWE	3
POA3912		748
POA3912	AUS	12845
POA3912	BIH	4
POA3912	BRA	6
POA3912	CAN	27
POA3912	CHL	6
POA3912	CHN	31
POA3912	DEU	76
POA3912	EGY	9
POA3912	FJI	8
POA3912	FRA	9
POA3912	GBR	1128
POA3912	GRC	15
POA3912	HKG	4
POA3912	HRV	15
POA3912	IDN	9
POA3912	IND	29
POA3912	IRL	48
POA3912	IRQ	3
POA3912	ITA	52
POA3912	JPN	3
POA3912	KHM	23
POA3912	LBN	6
POA3912	LKA	19
POA3912	MKD	10
POA3912	MLT	12
POA3912	MUS	17
POA3912	MYS	12
POA3912	NLD	71
POA3912	NZL	176
POA3912	PHL	57
POA3912	PNG	7
POA3912	POL	19
POA3912	SGP	3
POA3912	THA	22
POA3912	TUR	10
POA3912	TWN	3
POA3912	USA	30
POA3912	ZAF	63
POA3912	ZWE	3
POA3913		142
POA3913	AUS	2852
POA3913	CAN	5
POA3913	CHN	7
POA3913	DEU	18
POA3913	EGY	4
POA3913	GBR	264
POA3913	HRV	5
POA3913	IDN	3
POA3913	IND	6
POA3913	IRL	15
POA3913	ITA	9
POA3913	LKA	4
POA3913	MUS	5
POA3913	NLD	26
POA3913	NZL	42
POA3913	PHL	13
POA3913	POL	6
POA3913	THA	3
POA3913	TUR	3
POA3913	USA	8
POA3913	ZAF	9
POA3915		951
POA3915	AFG	6
POA3915	AUS	8156
POA3915	BIH	6
POA3915	BRA	5
POA3915	CAN	18
POA3915	CHL	4
POA3915	CHN	19
POA3915	DEU	62
POA3915	EGY	6
POA3915	FJI	7
POA3915	FRA	17
POA3915	GBR	804
POA3915	GRC	11
POA3915	HKG	5
POA3915	HRV	15
POA3915	IDN	4
POA3915	IND	30
POA3915	IRL	32
POA3915	ITA	21
POA3915	JPN	11
POA3915	KHM	11
POA3915	LBN	4
POA3915	LKA	12
POA3915	MLT	13
POA3915	MUS	5
POA3915	MYS	10
POA3915	NLD	59
POA3915	NZL	175
POA3915	PHL	111
POA3915	PNG	7
POA3915	POL	22
POA3915	SGP	6
POA3915	THA	40
POA3915	USA	22
POA3915	VNM	19
POA3915	ZAF	20
POA3915	ZWE	8
POA3916		73
POA3916	AUS	828
POA3916	CHN	5
POA3916	FRA	4
POA3916	GBR	68
POA3916	IDN	3
POA3916	IRQ	6
POA3916	ITA	6
POA3916	NLD	9
POA3916	NZL	13
POA3916	PHL	4
POA3916	USA	4
POA3916	ZAF	7
POA3918		170
POA3918	AUS	3454
POA3918	BRA	5
POA3918	CAN	16
POA3918	CHL	3
POA3918	DEU	28
POA3918	EGY	3
POA3918	FJI	5
POA3918	FRA	4
POA3918	GBR	394
POA3918	GRC	10
POA3918	IDN	4
POA3918	IND	6
POA3918	IRL	13
POA3918	ITA	11
POA3918	LKA	9
POA3918	MLT	4
POA3918	MMR	4
POA3918	MUS	3
POA3918	MYS	3
POA3918	NLD	32
POA3918	NZL	44
POA3918	PHL	14
POA3918	POL	4
POA3918	THA	5
POA3918	USA	13
POA3918	ZAF	23
POA3919		209
POA3919	AUS	2770
POA3919	CAN	5
POA3919	DEU	15
POA3919	FJI	3
POA3919	FRA	3
POA3919	GBR	204
POA3919	HRV	3
POA3919	IND	7
POA3919	IRL	8
POA3919	ITA	5
POA3919	MLT	6
POA3919	MUS	7
POA3919	NLD	12
POA3919	NZL	45
POA3919	PHL	8
POA3919	PNG	4
POA3919	POL	3
POA3919	THA	3
POA3919	USA	7
POA3919	VNM	4
POA3919	ZAF	7
POA3920		40
POA3920	AUS	955
POA3920	CHN	3
POA3920	FJI	3
POA3920	GBR	51
POA3920	IND	9
POA3920	IRN	5
POA3920	KOR	3
POA3920	LKA	3
POA3920	MMR	4
POA3920	NPL	4
POA3920	NZL	18
POA3920	PHL	7
POA3920	PNG	3
POA3920	THA	3
POA3920	TUR	5
POA3920	USA	5
POA3920	ZAF	9
POA3921		18
POA3921	AUS	102
POA3921	GBR	8
POA3921	ITA	3
POA3921	JPN	4
POA3921	ZAF	6
POA3922		869
POA3922	AFG	3
POA3922	AUS	7565
POA3922	BIH	5
POA3922	BRA	4
POA3922	CAN	30
POA3922	CHL	19
POA3922	CHN	27
POA3922	DEU	62
POA3922	EGY	5
POA3922	FJI	4
POA3922	FRA	7
POA3922	GBR	688
POA3922	GRC	40
POA3922	HKG	17
POA3922	HRV	8
POA3922	IDN	15
POA3922	IND	80
POA3922	IRL	31
POA3922	IRN	5
POA3922	ITA	70
POA3922	JPN	15
POA3922	KHM	5
POA3922	LKA	35
POA3922	MKD	11
POA3922	MLT	30
POA3922	MMR	3
POA3922	MUS	17
POA3922	MYS	27
POA3922	NLD	56
POA3922	NPL	14
POA3922	NZL	163
POA3922	PHL	42
POA3922	PNG	3
POA3922	POL	21
POA3922	THA	16
POA3922	TUR	3
POA3922	USA	53
POA3922	VNM	26
POA3922	ZAF	43
POA3922	ZWE	8
POA3923		104
POA3923	AUS	614
POA3923	CAN	4
POA3923	DEU	4
POA3923	GBR	58
POA3923	GRC	3
POA3923	IRL	5
POA3923	ITA	9
POA3923	MLT	3
POA3923	NZL	15
POA3923	USA	4
POA3923	ZAF	6
POA3925		556
POA3925	AUS	3393
POA3925	BRA	3
POA3925	CAN	6
POA3925	CHL	3
POA3925	CHN	6
POA3925	DEU	33
POA3925	EGY	7
POA3925	FJI	8
POA3925	FRA	4
POA3925	GBR	241
POA3925	GRC	12
POA3925	HKG	5
POA3925	HRV	3
POA3925	IDN	10
POA3925	IND	12
POA3925	IRL	17
POA3925	ITA	23
POA3925	JPN	5
POA3925	KHM	5
POA3925	KOR	7
POA3925	LKA	15
POA3925	MLT	9
POA3925	MUS	10
POA3925	MYS	9
POA3925	NLD	24
POA3925	NZL	62
POA3925	PHL	24
POA3925	PNG	7
POA3925	POL	6
POA3925	SGP	3
POA3925	THA	9
POA3925	TUR	3
POA3925	USA	10
POA3925	ZAF	17
POA3926		264
POA3926	AUS	2707
POA3926	CAN	12
POA3926	DEU	13
POA3926	FRA	5
POA3926	GBR	253
POA3926	GRC	6
POA3926	HKG	5
POA3926	HRV	8
POA3926	IDN	6
POA3926	IND	8
POA3926	IRL	11
POA3926	ITA	11
POA3926	JPN	6
POA3926	MUS	3
POA3926	NLD	12
POA3926	NZL	49
POA3926	PNG	3
POA3926	SGP	3
POA3926	USA	27
POA3926	ZAF	10
POA3927		169
POA3927	AUS	1429
POA3927	CAN	12
POA3927	DEU	20
POA3927	GBR	124
POA3927	HRV	3
POA3927	IRL	9
POA3927	ITA	3
POA3927	MLT	7
POA3927	MUS	5
POA3927	NLD	8
POA3927	NZL	32
POA3927	PHL	9
POA3927	SGP	3
POA3927	USA	8
POA3927	VNM	4
POA3927	ZAF	10
POA3928		51
POA3928	AUS	347
POA3928	CAN	4
POA3928	GBR	23
POA3928	NZL	3
POA3928	USA	7
POA3928	ZAF	3
POA3929		148
POA3929	AUS	810
POA3929	CHN	3
POA3929	DEU	4
POA3929	GBR	91
POA3929	IND	3
POA3929	IRL	8
POA3929	ITA	7
POA3929	MUS	4
POA3929	MYS	3
POA3929	NLD	8
POA3929	NZL	22
POA3929	USA	12
POA3929	ZAF	4
POA3930		969
POA3930	AUS	13963
POA3930	BIH	4
POA3930	BRA	27
POA3930	CAN	52
POA3930	CHL	11
POA3930	CHN	125
POA3930	DEU	122
POA3930	EGY	13
POA3930	FJI	10
POA3930	FRA	22
POA3930	GBR	1973
POA3930	GRC	54
POA3930	HKG	26
POA3930	HRV	22
POA3930	IDN	14
POA3930	IND	81
POA3930	IRL	105
POA3930	IRN	22
POA3930	IRQ	9
POA3930	ITA	62
POA3930	JPN	19
POA3930	KHM	4
POA3930	KOR	9
POA3930	LBN	15
POA3930	LKA	44
POA3930	MKD	5
POA3930	MLT	17
POA3930	MMR	3
POA3930	MUS	14
POA3930	MYS	61
POA3930	NLD	82
POA3930	NZL	269
POA3930	PAK	6
POA3930	PHL	29
POA3930	PNG	15
POA3930	POL	46
POA3930	SGP	21
POA3930	THA	35
POA3930	TUR	11
POA3930	USA	138
POA3930	VNM	29
POA3930	ZAF	169
POA3930	ZWE	10
POA3931		1683
POA3931	AFG	6
POA3931	AUS	19049
POA3931	BIH	12
POA3931	BRA	4
POA3931	CAN	59
POA3931	CHL	34
POA3931	CHN	72
POA3931	DEU	151
POA3931	EGY	31
POA3931	FJI	15
POA3931	FRA	34
POA3931	GBR	2704
POA3931	GRC	68
POA3931	HKG	30
POA3931	HRV	50
POA3931	IDN	28
POA3931	IND	101
POA3931	IRL	182
POA3931	IRN	17
POA3931	ITA	154
POA3931	JPN	20
POA3931	KOR	10
POA3931	LBN	7
POA3931	LKA	48
POA3931	MKD	3
POA3931	MLT	38
POA3931	MUS	23
POA3931	MYS	36
POA3931	NLD	159
POA3931	NPL	3
POA3931	NZL	381
POA3931	PAK	4
POA3931	PHL	86
POA3931	PNG	15
POA3931	POL	48
POA3931	SGP	12
POA3931	THA	55
POA3931	TUR	8
POA3931	TWN	3
POA3931	USA	80
POA3931	VNM	20
POA3931	WSM	3
POA3931	ZAF	162
POA3931	ZWE	14
POA3933		50
POA3933	AUS	826
POA3933	GBR	47
POA3933	IDN	7
POA3933	IND	4
POA3933	IRL	8
POA3933	ITA	9
POA3933	MLT	3
POA3933	NLD	3
POA3933	NZL	18
POA3933	PHL	5
POA3933	POL	3
POA3933	SGP	4
POA3933	THA	5
POA3933	USA	6
POA3933	ZAF	6
POA3934		1036
POA3934	AUS	15170
POA3934	BRA	4
POA3934	CAN	60
POA3934	CHL	10
POA3934	CHN	44
POA3934	DEU	119
POA3934	EGY	33
POA3934	FJI	11
POA3934	FRA	23
POA3934	GBR	2026
POA3934	GRC	61
POA3934	HKG	15
POA3934	HRV	24
POA3934	IDN	9
POA3934	IND	29
POA3934	IRL	130
POA3934	IRQ	4
POA3934	ITA	132
POA3934	JPN	13
POA3934	KHM	7
POA3934	KOR	7
POA3934	LBN	3
POA3934	LKA	33
POA3934	MKD	14
POA3934	MLT	21
POA3934	MUS	15
POA3934	MYS	32
POA3934	NLD	107
POA3934	NZL	261
POA3934	PHL	30
POA3934	PNG	8
POA3934	POL	24
POA3934	SGP	12
POA3934	THA	24
POA3934	TUR	13
POA3934	TWN	7
POA3934	USA	111
POA3934	VNM	12
POA3934	ZAF	127
POA3934	ZWE	15
POA3936		1235
POA3936	AUS	9847
POA3936	BRA	10
POA3936	CAN	33
POA3936	CHL	14
POA3936	CHN	25
POA3936	DEU	80
POA3936	EGY	39
POA3936	FJI	3
POA3936	FRA	18
POA3936	GBR	886
POA3936	GRC	205
POA3936	HKG	3
POA3936	HRV	34
POA3936	IDN	6
POA3936	IND	28
POA3936	IRL	33
POA3936	IRN	3
POA3936	ITA	195
POA3936	JPN	3
POA3936	LBN	4
POA3936	LKA	25
POA3936	MKD	15
POA3936	MLT	26
POA3936	MUS	27
POA3936	MYS	21
POA3936	NLD	74
POA3936	NZL	224
POA3936	PAK	4
POA3936	PHL	46
POA3936	PNG	14
POA3936	POL	11
POA3936	SGP	3
POA3936	THA	26
POA3936	TUR	15
POA3936	TWN	6
POA3936	USA	50
POA3936	VNM	9
POA3936	WSM	3
POA3936	ZAF	61
POA3936	ZWE	5
POA3937		153
POA3937	AUS	1368
POA3937	DEU	11
POA3937	FRA	4
POA3937	GBR	96
POA3937	GRC	3
POA3937	HRV	3
POA3937	IND	3
POA3937	IRL	3
POA3937	ITA	6
POA3937	JPN	5
POA3937	NLD	3
POA3937	NZL	24
POA3937	SGP	3
POA3937	USA	9
POA3937	ZAF	4
POA3938		238
POA3938	AUS	2712
POA3938	CAN	3
POA3938	CHL	5
POA3938	CHN	3
POA3938	DEU	14
POA3938	EGY	4
POA3938	GBR	150
POA3938	GRC	14
POA3938	HRV	7
POA3938	IDN	5
POA3938	IRL	11
POA3938	ITA	35
POA3938	MYS	3
POA3938	NLD	19
POA3938	NZL	35
POA3938	PHL	4
POA3938	THA	4
POA3938	USA	10
POA3938	WSM	5
POA3939		1499
POA3939	AUS	12042
POA3939	BIH	6
POA3939	CAN	32
POA3939	CHL	17
POA3939	CHN	30
POA3939	DEU	79
POA3939	EGY	24
POA3939	FJI	3
POA3939	FRA	15
POA3939	GBR	1050
POA3939	GRC	80
POA3939	HKG	6
POA3939	HRV	32
POA3939	IDN	12
POA3939	IND	62
POA3939	IRL	49
POA3939	ITA	147
POA3939	JPN	8
POA3939	KHM	8
POA3939	KOR	3
POA3939	LBN	4
POA3939	LKA	21
POA3939	MKD	18
POA3939	MLT	25
POA3939	MMR	6
POA3939	MUS	30
POA3939	MYS	27
POA3939	NLD	66
POA3939	NPL	12
POA3939	NZL	203
POA3939	PHL	63
POA3939	PNG	7
POA3939	POL	31
POA3939	SGP	7
POA3939	THA	32
POA3939	TUR	6
POA3939	TWN	7
POA3939	USA	51
POA3939	VNM	7
POA3939	WSM	4
POA3939	ZAF	77
POA3939	ZWE	13
POA3940		542
POA3940	AUS	3864
POA3940	BIH	3
POA3940	CAN	10
POA3940	CHN	12
POA3940	DEU	22
POA3940	EGY	11
POA3940	FRA	3
POA3940	GBR	363
POA3940	GRC	34
POA3940	HRV	10
POA3940	IDN	4
POA3940	IND	33
POA3940	IRL	14
POA3940	ITA	82
POA3940	JPN	6
POA3940	LBN	5
POA3940	LKA	9
POA3940	MKD	12
POA3940	MLT	9
POA3940	MMR	3
POA3940	MUS	10
POA3940	MYS	8
POA3940	NLD	39
POA3940	NPL	5
POA3940	NZL	48
POA3940	PHL	22
POA3940	PNG	4
POA3940	POL	8
POA3940	THA	3
POA3940	TUR	3
POA3940	TWN	6
POA3940	USA	16
POA3940	VNM	13
POA3940	ZAF	13
POA3941		1375
POA3941	AFG	6
POA3941	AUS	10404
POA3941	BIH	6
POA3941	BRA	8
POA3941	CAN	30
POA3941	CHL	5
POA3941	CHN	24
POA3941	DEU	66
POA3941	EGY	15
POA3941	FJI	3
POA3941	FRA	19
POA3941	GBR	607
POA3941	GRC	142
POA3941	HRV	55
POA3941	IDN	11
POA3941	IND	20
POA3941	IRL	45
POA3941	ITA	243
POA3941	JPN	13
POA3941	KOR	3
POA3941	LKA	8
POA3941	MKD	10
POA3941	MLT	26
POA3941	MUS	11
POA3941	MYS	27
POA3941	NLD	47
POA3941	NPL	9
POA3941	NZL	179
POA3941	PHL	35
POA3941	PNG	7
POA3941	POL	11
POA3941	SGP	13
POA3941	THA	16
POA3941	TUR	6
POA3941	USA	30
POA3941	VNM	9
POA3941	ZAF	30
POA3941	ZWE	3
POA3942		286
POA3942	AUS	2168
POA3942	CAN	3
POA3942	DEU	18
POA3942	EGY	3
POA3942	FRA	6
POA3942	GBR	143
POA3942	HKG	4
POA3942	HRV	4
POA3942	IDN	6
POA3942	IND	3
POA3942	IRL	9
POA3942	ITA	21
POA3942	JPN	7
POA3942	LKA	6
POA3942	MKD	3
POA3942	NLD	7
POA3942	NZL	29
POA3942	PHL	3
POA3942	POL	7
POA3942	SGP	5
POA3942	USA	17
POA3942	ZAF	7
POA3942	ZWE	6
POA3943		231
POA3943	AUS	1542
POA3943	CHN	3
POA3943	DEU	16
POA3943	EGY	4
POA3943	FRA	3
POA3943	GBR	96
POA3943	GRC	3
POA3943	IND	6
POA3943	IRL	9
POA3943	ITA	30
POA3943	MKD	3
POA3943	MYS	5
POA3943	NLD	4
POA3943	NZL	27
POA3943	SGP	3
POA3943	USA	12
POA3944		77
POA3944	AUS	623
POA3944	CAN	3
POA3944	GBR	27
POA3944	GRC	5
POA3944	HRV	6
POA3944	IND	4
POA3944	ITA	3
POA3944	NZL	16
POA3944	SGP	3
POA3944	USA	5
POA3945		89
POA3945	AUS	870
POA3945	CAN	3
POA3945	DEU	3
POA3945	FRA	3
POA3945	GBR	65
POA3945	GRC	3
POA3945	ITA	4
POA3945	LKA	3
POA3945	NLD	6
POA3945	NZL	13
POA3945	POL	4
POA3945	TWN	4
POA3945	USA	4
POA3945	VNM	3
POA3945	ZAF	3
POA3946		25
POA3946	AUS	245
POA3946	GBR	15
POA3946	NLD	5
POA3946	NZL	3
POA3950		354
POA3950	AUS	4238
POA3950	CAN	4
POA3950	CHN	16
POA3950	DEU	26
POA3950	GBR	210
POA3950	HRV	5
POA3950	IDN	3
POA3950	IND	22
POA3950	IRL	10
POA3950	ITA	53
POA3950	JPN	3
POA3950	KOR	3
POA3950	LKA	8
POA3950	MLT	3
POA3950	MUS	4
POA3950	MYS	9
POA3950	NLD	35
POA3950	NZL	53
POA3950	PHL	28
POA3950	PNG	5
POA3950	POL	3
POA3950	THA	7
POA3950	USA	15
POA3950	VNM	11
POA3950	ZAF	13
POA3951		67
POA3951	AUS	857
POA3951	CAN	7
POA3951	GBR	60
POA3951	NLD	6
POA3951	NZL	12
POA3951	PHL	3
POA3951	ZAF	4
POA3953		624
POA3953	AUS	6781
POA3953	CAN	8
POA3953	CHL	3
POA3953	CHN	19
POA3953	DEU	33
POA3953	GBR	253
POA3953	GRC	3
POA3953	IDN	4
POA3953	IND	64
POA3953	IRL	32
POA3953	ITA	39
POA3953	KHM	5
POA3953	LBN	3
POA3953	LKA	14
POA3953	MLT	4
POA3953	MMR	3
POA3953	MUS	6
POA3953	MYS	7
POA3953	NLD	90
POA3953	NZL	82
POA3953	PHL	36
POA3953	PNG	10
POA3953	THA	9
POA3953	USA	24
POA3953	VNM	7
POA3953	ZAF	8
POA3953	ZWE	3
POA3954		17
POA3954	AUS	316
POA3954	DEU	4
POA3954	GBR	18
POA3954	NLD	4
POA3954	NZL	4
POA3956		280
POA3956	AUS	2416
POA3956	CAN	7
POA3956	DEU	31
POA3956	FJI	7
POA3956	GBR	130
POA3956	GRC	8
POA3956	HRV	4
POA3956	IRL	7
POA3956	ITA	9
POA3956	LKA	6
POA3956	MUS	4
POA3956	MYS	3
POA3956	NLD	36
POA3956	NZL	51
POA3956	PHL	7
POA3956	POL	12
POA3956	THA	4
POA3956	TWN	3
POA3956	USA	9
POA3956	ZAF	12
POA3956	ZWE	5
POA3957		13
POA3957	AUS	258
POA3957	CAN	3
POA3957	GBR	11
POA3957	NLD	5
POA3957	NZL	9
POA3958		37
POA3958	AUS	225
POA3958	GBR	7
POA3958	NLD	7
POA3959		122
POA3959	AUS	967
POA3959	CAN	3
POA3959	DEU	4
POA3959	GBR	44
POA3959	IND	3
POA3959	IRL	7
POA3959	ITA	12
POA3959	NLD	9
POA3959	NZL	18
POA3959	PHL	4
POA3959	USA	6
POA3959	ZAF	6
POA3960		298
POA3960	AUS	2067
POA3960	CAN	4
POA3960	CHN	3
POA3960	DEU	24
POA3960	EGY	4
POA3960	FRA	10
POA3960	GBR	145
POA3960	HKG	5
POA3960	IDN	5
POA3960	IND	13
POA3960	IRL	6
POA3960	ITA	16
POA3960	LKA	4
POA3960	NLD	19
POA3960	NZL	35
POA3960	PHL	18
POA3960	POL	6
POA3960	SGP	4
POA3960	USA	7
POA3960	VNM	4
POA3960	ZAF	10
POA3962		106
POA3962	AUS	730
POA3962	DEU	14
POA3962	GBR	51
POA3962	ITA	11
POA3962	NLD	7
POA3962	NZL	14
POA3962	USA	3
POA3962	ZAF	7
POA3964		4
POA3964	AUS	148
POA3964	GBR	8
POA3964	NZL	5
POA3965		35
POA3965	AUS	158
POA3965	GBR	10
POA3965	PHL	6
POA3966		56
POA3966	AUS	430
POA3966	CHL	3
POA3966	GBR	12
POA3966	NLD	8
POA3966	NZL	14
POA3966	PHL	3
POA3966	THA	4
POA3966	ZWE	6
POA3967		5
POA3967	AUS	94
POA3967	GBR	3
POA3971		462
POA3971	AUS	3317
POA3971	CHN	7
POA3971	DEU	20
POA3971	GBR	172
POA3971	GRC	6
POA3971	IND	14
POA3971	IRL	7
POA3971	ITA	19
POA3971	KOR	4
POA3971	MUS	6
POA3971	MYS	3
POA3971	NLD	42
POA3971	NZL	58
POA3971	PHL	11
POA3971	THA	5
POA3971	USA	6
POA3971	VNM	9
POA3971	ZAF	10
POA3975		1450
POA3975	AFG	694
POA3975	AUS	7686
POA3975	BGD	75
POA3975	BIH	36
POA3975	BRA	9
POA3975	CAN	17
POA3975	CHL	62
POA3975	CHN	343
POA3975	DEU	29
POA3975	EGY	32
POA3975	FJI	190
POA3975	FRA	5
POA3975	GBR	245
POA3975	GRC	56
POA3975	HKG	41
POA3975	HRV	18
POA3975	IDN	53
POA3975	IND	3179
POA3975	IRL	19
POA3975	IRN	69
POA3975	IRQ	33
POA3975	ITA	44
POA3975	JPN	22
POA3975	KHM	305
POA3975	KOR	18
POA3975	LBN	34
POA3975	LKA	1012
POA3975	MKD	73
POA3975	MLT	12
POA3975	MMR	11
POA3975	MUS	185
POA3975	MYS	103
POA3975	NLD	19
POA3975	NPL	141
POA3975	NZL	372
POA3975	PAK	198
POA3975	PHL	438
POA3975	POL	55
POA3975	SGP	59
POA3975	THA	75
POA3975	TUR	90
POA3975	TWN	13
POA3975	USA	46
POA3975	VNM	165
POA3975	WSM	79
POA3975	ZAF	102
POA3975	ZWE	30
POA3976		3044
POA3976	AFG	1955
POA3976	AUS	10726
POA3976	BGD	51
POA3976	BIH	219
POA3976	BRA	5
POA3976	CAN	11
POA3976	CHL	102
POA3976	CHN	318
POA3976	DEU	63
POA3976	EGY	78
POA3976	FJI	273
POA3976	FRA	8
POA3976	GBR	353
POA3976	GRC	70
POA3976	HKG	36
POA3976	HRV	135
POA3976	IDN	107
POA3976	IND	1852
POA3976	IRL	15
POA3976	IRN	226
POA3976	IRQ	127
POA3976	ITA	76
POA3976	JPN	11
POA3976	KHM	543
POA3976	KOR	21
POA3976	LBN	66
POA3976	LKA	1252
POA3976	MKD	34
POA3976	MLT	28
POA3976	MMR	50
POA3976	MUS	460
POA3976	MYS	153
POA3976	NLD	57
POA3976	NPL	23
POA3976	NZL	840
POA3976	PAK	553
POA3976	PHL	832
POA3976	POL	104
POA3976	SGP	47
POA3976	THA	97
POA3976	TUR	109
POA3976	TWN	17
POA3976	USA	24
POA3976	VNM	449
POA3976	WSM	386
POA3976	ZAF	62
POA3976	ZWE	8
POA3977		8862
POA3977	AFG	3763
POA3977	AUS	68315
POA3977	BGD	196
POA3977	BIH	188
POA3977	BRA	40
POA3977	CAN	85
POA3977	CHL	252
POA3977	CHN	834
POA3977	DEU	283
POA3977	EGY	211
POA3977	FJI	669
POA3977	FRA	62
POA3977	GBR	3689
POA3977	GRC	227
POA3977	HKG	111
POA3977	HRV	166
POA3977	IDN	193
POA3977	IND	11365
POA3977	IRL	237
POA3977	IRN	344
POA3977	IRQ	135
POA3977	ITA	384
POA3977	JPN	54
POA3977	KHM	638
POA3977	KOR	133
POA3977	LBN	135
POA3977	LKA	3103
POA3977	MKD	95
POA3977	MLT	95
POA3977	MMR	93
POA3977	MUS	895
POA3977	MYS	474
POA3977	NLD	336
POA3977	NPL	298
POA3977	NZL	3111
POA3977	PAK	1188
POA3977	PHL	2590
POA3977	PNG	25
POA3977	POL	219
POA3977	SGP	176
POA3977	THA	360
POA3977	TUR	176
POA3977	TWN	84
POA3977	USA	220
POA3977	VNM	418
POA3977	WSM	599
POA3977	ZAF	767
POA3977	ZWE	261
POA3978		2949
POA3978	AFG	913
POA3978	AUS	20759
POA3978	BGD	119
POA3978	BIH	50
POA3978	BRA	19
POA3978	CAN	17
POA3978	CHL	53
POA3978	CHN	316
POA3978	DEU	59
POA3978	EGY	213
POA3978	FJI	262
POA3978	FRA	16
POA3978	GBR	865
POA3978	GRC	65
POA3978	HKG	45
POA3978	HRV	38
POA3978	IDN	93
POA3978	IND	7534
POA3978	IRL	58
POA3978	IRN	131
POA3978	IRQ	56
POA3978	ITA	98
POA3978	JPN	15
POA3978	KHM	117
POA3978	KOR	76
POA3978	LBN	43
POA3978	LKA	3034
POA3978	MKD	24
POA3978	MLT	20
POA3978	MMR	15
POA3978	MUS	473
POA3978	MYS	255
POA3978	NLD	72
POA3978	NPL	85
POA3978	NZL	1026
POA3978	PAK	437
POA3978	PHL	1296
POA3978	PNG	3
POA3978	POL	58
POA3978	SGP	145
POA3978	THA	104
POA3978	TUR	65
POA3978	TWN	28
POA3978	USA	67
POA3978	VNM	119
POA3978	WSM	203
POA3978	ZAF	384
POA3978	ZWE	307
POA3979		45
POA3979	AUS	297
POA3979	GBR	19
POA3979	NZL	3
POA3980		262
POA3980	AUS	2946
POA3980	CAN	5
POA3980	CHL	4
POA3980	CHN	9
POA3980	DEU	20
POA3980	FJI	6
POA3980	GBR	176
POA3980	HRV	5
POA3980	IDN	3
POA3980	IND	4
POA3980	IRL	11
POA3980	ITA	12
POA3980	LKA	4
POA3980	MUS	6
POA3980	MYS	3
POA3980	NLD	19
POA3980	NZL	52
POA3980	PHL	18
POA3980	SGP	5
POA3980	USA	8
POA3980	VNM	3
POA3980	ZAF	11
POA3981		358
POA3981	AFG	3
POA3981	AUS	4543
POA3981	CAN	3
POA3981	CHN	3
POA3981	DEU	13
POA3981	FJI	9
POA3981	GBR	169
POA3981	GRC	5
POA3981	HRV	6
POA3981	IDN	8
POA3981	IND	17
POA3981	IRL	13
POA3981	ITA	52
POA3981	KHM	15
POA3981	LKA	15
POA3981	MLT	7
POA3981	MUS	3
POA3981	MYS	3
POA3981	NLD	17
POA3981	NPL	5
POA3981	NZL	82
POA3981	PAK	6
POA3981	PHL	22
POA3981	POL	6
POA3981	THA	18
POA3981	USA	12
POA3981	ZAF	14
POA3984		714
POA3984	AUS	5747
POA3984	CAN	6
POA3984	CHL	6
POA3984	CHN	4
POA3984	DEU	34
POA3984	EGY	7
POA3984	GBR	425
POA3984	GRC	21
POA3984	HKG	4
POA3984	HRV	11
POA3984	IDN	7
POA3984	IND	22
POA3984	IRL	18
POA3984	IRN	4
POA3984	ITA	33
POA3984	JPN	4
POA3984	LKA	10
POA3984	MLT	11
POA3984	MUS	10
POA3984	MYS	4
POA3984	NLD	43
POA3984	NZL	132
POA3984	PHL	21
POA3984	PNG	4
POA3984	POL	13
POA3984	THA	10
POA3984	USA	14
POA3984	VNM	5
POA3984	WSM	5
POA3984	ZAF	22
POA3987		165
POA3987	AUS	1326
POA3987	CHN	3
POA3987	DEU	3
POA3987	GBR	87
POA3987	HRV	4
POA3987	MYS	4
POA3987	NLD	10
POA3987	NZL	16
POA3987	PHL	9
POA3987	THA	3
POA3987	USA	3
POA3987	ZAF	3
POA3988		86
POA3988	AUS	911
POA3988	GBR	42
POA3988	GRC	3
POA3988	IRL	6
POA3988	KOR	9
POA3988	MYS	3
