POA_CODE_2021	Age5yr	Indigenous	Sex	persons
POA3634	55-59		M	11
POA3634	55-59	0	F	64
POA3634	55-59	0	M	65
POA3634	60-64		F	9
POA3634	60-64	0	F	66
POA3634	60-64	0	M	63
POA3634	60-64	1	M	3
POA3634	65+		F	11
POA3634	65+		M	14
POA3634	65+	0	F	120
POA3634	65+	0	M	159
POA3634	65+	1	F	3
POA3635	0-4		F	3
POA3635	0-4	0	F	11
POA3635	0-4	0	M	5
POA3635	5-9		F	4
POA3635	5-9	0	F	11
POA3635	5-9	0	M	4
POA3635	10-14		M	4
POA3635	10-14	0	F	13
POA3635	10-14	0	M	14
POA3635	15-19		F	5
POA3635	15-19	0	F	8
POA3635	15-19	0	M	18
POA3635	20-24	0	F	8
POA3635	20-24	0	M	16
POA3635	25-29		F	4
POA3635	25-29		M	3
POA3635	25-29	0	F	17
POA3635	25-29	0	M	14
POA3635	30-34		F	3
POA3635	30-34	0	F	18
POA3635	30-34	0	M	16
POA3635	35-39		M	4
POA3635	35-39	0	F	9
POA3635	35-39	0	M	8
POA3635	40-44	0	F	4
POA3635	40-44	0	M	10
POA3635	45-49	0	F	16
POA3635	45-49	0	M	17
POA3635	50-54		F	3
POA3635	50-54	0	F	24
POA3635	50-54	0	M	16
POA3635	55-59	0	F	21
POA3635	55-59	0	M	25
POA3635	60-64		F	3
POA3635	60-64	0	F	16
POA3635	60-64	0	M	22
POA3635	60-64	1	F	5
POA3635	65+		F	3
POA3635	65+		M	10
POA3635	65+	0	F	45
POA3635	65+	0	M	61
POA3636	0-4		F	11
POA3636	0-4		M	20
POA3636	0-4	0	F	108
POA3636	0-4	0	M	112
POA3636	0-4	1	F	8
POA3636	0-4	1	M	9
POA3636	5-9		F	11
POA3636	5-9		M	18
POA3636	5-9	0	F	119
POA3636	5-9	0	M	120
POA3636	5-9	1	F	5
POA3636	5-9	1	M	11
POA3636	10-14		F	25
POA3636	10-14		M	14
POA3636	10-14	0	F	131
POA3636	10-14	0	M	143
POA3636	10-14	1	F	12
POA3636	10-14	1	M	10
POA3636	15-19		F	19
POA3636	15-19		M	14
POA3636	15-19	0	F	128
POA3636	15-19	0	M	119
POA3636	15-19	1	F	14
POA3636	15-19	1	M	3
POA3636	20-24		F	9
POA3636	20-24		M	8
POA3636	20-24	0	F	104
POA3636	20-24	0	M	116
POA3636	20-24	1	F	6
POA3636	25-29		F	21
POA3636	25-29		M	13
POA3636	25-29	0	F	132
POA3636	25-29	0	M	128
POA3636	25-29	1	F	8
POA3636	25-29	1	M	3
POA3636	30-34		F	16
POA3636	30-34		M	18
POA3636	30-34	0	F	113
POA3636	30-34	0	M	126
POA3636	30-34	1	M	3
POA3636	35-39		F	16
POA3636	35-39		M	20
POA3636	35-39	0	F	125
POA3636	35-39	0	M	106
POA3636	35-39	1	F	4
POA3636	35-39	1	M	4
POA3636	40-44		F	9
POA3636	40-44		M	18
POA3636	40-44	0	F	106
POA3636	40-44	0	M	102
POA3636	40-44	1	F	4
POA3636	40-44	1	M	4
POA3636	45-49		F	15
POA3636	45-49		M	15
POA3636	45-49	0	F	139
POA3636	45-49	0	M	115
POA3636	45-49	1	M	7
POA3636	50-54		F	18
POA3636	50-54		M	25
POA3636	50-54	0	F	175
POA3636	50-54	0	M	158
POA3636	50-54	1	F	5
POA3636	55-59		F	12
POA3636	55-59		M	19
POA3636	55-59	0	F	197
POA3636	55-59	0	M	162
POA3636	60-64		F	13
POA3636	60-64		M	19
POA3636	60-64	0	F	178
POA3636	60-64	0	M	203
POA3636	60-64	1	F	6
POA3636	65+		F	43
POA3636	65+		M	51
POA3636	65+	0	F	689
POA3636	65+	0	M	608
POA3636	65+	1	F	8
POA3636	65+	1	M	3
POA3637	0-4		F	3
POA3637	0-4		M	4
POA3637	0-4	0	F	14
POA3637	0-4	0	M	21
POA3637	5-9		F	4
POA3637	5-9	0	F	24
POA3637	5-9	0	M	19
POA3637	10-14		F	6
POA3637	10-14	0	F	21
POA3637	10-14	0	M	22
POA3637	15-19		F	5
POA3637	15-19	0	F	22
POA3637	15-19	0	M	16
POA3637	20-24	0	F	13
POA3637	20-24	0	M	12
POA3637	25-29		F	5
POA3637	25-29	0	F	18
POA3637	25-29	0	M	13
POA3637	30-34		M	3
POA3637	30-34	0	F	19
POA3637	30-34	0	M	18
POA3637	35-39	0	F	20
POA3637	35-39	0	M	11
POA3637	40-44		M	4
POA3637	40-44	0	F	15
POA3637	40-44	0	M	23
POA3637	45-49		F	4
POA3637	45-49	0	F	25
POA3637	45-49	0	M	15
POA3637	50-54		M	5
POA3637	50-54	0	F	22
POA3637	50-54	0	M	28
POA3637	55-59		M	7
POA3637	55-59	0	F	21
POA3637	55-59	0	M	17
POA3637	60-64		F	4
POA3637	60-64	0	F	20
POA3637	60-64	0	M	21
POA3637	65+		F	6
POA3637	65+	0	F	32
POA3637	65+	0	M	43
POA3637	65+	1	M	4
POA3638	0-4		F	4
POA3638	0-4		M	7
POA3638	0-4	0	F	45
POA3638	0-4	0	M	46
POA3638	0-4	1	F	6
POA3638	0-4	1	M	6
POA3638	5-9		F	7
POA3638	5-9		M	4
POA3638	5-9	0	F	41
POA3638	5-9	0	M	66
POA3638	10-14		M	3
POA3638	10-14	0	F	58
POA3638	10-14	0	M	66
POA3638	10-14	1	F	5
POA3638	10-14	1	M	3
POA3638	15-19		F	4
POA3638	15-19		M	6
POA3638	15-19	0	F	66
POA3638	15-19	0	M	69
POA3638	15-19	1	F	5
POA3638	15-19	1	M	3
POA3638	20-24		F	5
POA3638	20-24	0	F	53
POA3638	20-24	0	M	57
POA3638	20-24	1	F	6
POA3638	20-24	1	M	3
POA3638	25-29		F	4
POA3638	25-29		M	3
POA3638	25-29	0	F	41
POA3638	25-29	0	M	38
POA3638	25-29	1	F	3
POA3638	25-29	1	M	3
POA3638	30-34		F	3
POA3638	30-34		M	6
POA3638	30-34	0	F	46
POA3638	30-34	0	M	52
POA3638	30-34	1	F	7
POA3638	30-34	1	M	3
POA3638	35-39		F	6
POA3638	35-39		M	6
POA3638	35-39	0	F	51
POA3638	35-39	0	M	47
POA3638	35-39	1	M	3
POA3638	40-44		M	4
POA3638	40-44	0	F	45
POA3638	40-44	0	M	49
POA3638	40-44	1	M	3
POA3638	45-49	0	F	58
POA3638	45-49	0	M	52
POA3638	45-49	1	M	4
POA3638	50-54		F	4
POA3638	50-54		M	5
POA3638	50-54	0	F	61
POA3638	50-54	0	M	64
POA3638	55-59		F	4
POA3638	55-59		M	6
POA3638	55-59	0	F	85
POA3638	55-59	0	M	64
POA3638	55-59	1	F	4
POA3638	60-64		F	5
POA3638	60-64		M	8
POA3638	60-64	0	F	75
POA3638	60-64	0	M	89
POA3638	60-64	1	F	4
POA3638	60-64	1	M	3
POA3638	65+		F	12
POA3638	65+		M	9
POA3638	65+	0	F	271
POA3638	65+	0	M	251
POA3638	65+	1	M	6
POA3639	0-4	0	F	7
POA3639	0-4	0	M	10
POA3639	5-9	0	F	3
POA3639	5-9	0	M	8
POA3639	10-14		M	4
POA3639	10-14	0	F	4
POA3639	10-14	0	M	7
POA3639	15-19	0	F	11
POA3639	15-19	0	M	6
POA3639	20-24	0	F	11
POA3639	20-24	0	M	8
POA3639	25-29	0	F	10
POA3639	25-29	0	M	14
POA3639	30-34	0	F	9
POA3639	30-34	0	M	6
POA3639	35-39	0	F	9
POA3639	35-39	0	M	10
POA3639	40-44	0	F	9
POA3639	40-44	0	M	10
POA3639	45-49	0	F	9
POA3639	45-49	0	M	8
POA3639	50-54	0	F	15
POA3639	50-54	0	M	20
POA3639	50-54	1	F	4
POA3639	55-59	0	F	23
POA3639	55-59	0	M	28
POA3639	60-64	0	F	33
POA3639	60-64	0	M	23
POA3639	60-64	1	M	6
POA3639	65+		M	4
POA3639	65+	0	F	54
POA3639	65+	0	M	66
POA3639	65+	1	F	6
POA3639	65+	1	M	5
POA3640	0-4		F	4
POA3640	0-4		M	4
POA3640	0-4	0	F	24
POA3640	0-4	0	M	26
POA3640	5-9		F	3
POA3640	5-9		M	3
POA3640	5-9	0	F	24
POA3640	5-9	0	M	28
POA3640	10-14		F	5
POA3640	10-14		M	3
POA3640	10-14	0	F	38
POA3640	10-14	0	M	38
POA3640	15-19		M	4
POA3640	15-19	0	F	33
POA3640	15-19	0	M	37
POA3640	20-24		M	5
POA3640	20-24	0	F	23
POA3640	20-24	0	M	36
POA3640	25-29	0	F	33
POA3640	25-29	0	M	31
POA3640	30-34		F	6
POA3640	30-34	0	F	34
POA3640	30-34	0	M	27
POA3640	35-39	0	F	30
POA3640	35-39	0	M	33
POA3640	40-44		M	4
POA3640	40-44	0	F	33
POA3640	40-44	0	M	39
POA3640	45-49		F	4
POA3640	45-49		M	4
POA3640	45-49	0	F	30
POA3640	45-49	0	M	36
POA3640	50-54		M	4
POA3640	50-54	0	F	30
POA3640	50-54	0	M	20
POA3640	55-59		F	6
POA3640	55-59		M	3
POA3640	55-59	0	F	24
POA3640	55-59	0	M	32
POA3640	60-64	0	F	26
POA3640	60-64	0	M	30
POA3640	65+		F	7
POA3640	65+		M	10
POA3640	65+	0	F	64
POA3640	65+	0	M	82
POA3641	0-4		M	3
POA3641	0-4	0	F	33
POA3641	0-4	0	M	21
POA3641	0-4	1	F	4
POA3641	0-4	1	M	4
POA3641	5-9		F	6
POA3641	5-9		M	5
POA3641	5-9	0	F	46
POA3641	5-9	0	M	31
POA3641	10-14		F	5
POA3641	10-14		M	7
POA3641	10-14	0	F	42
POA3641	10-14	0	M	52
POA3641	15-19		F	6
POA3641	15-19		M	11
POA3641	15-19	0	F	35
POA3641	15-19	0	M	29
POA3641	15-19	1	F	3
POA3641	20-24	0	F	20
POA3641	20-24	0	M	29
POA3641	25-29	0	F	24
POA3641	25-29	0	M	29
POA3641	25-29	1	M	3
POA3641	30-34	0	F	39
POA3641	30-34	0	M	29
POA3641	35-39	0	F	28
POA3641	35-39	0	M	29
POA3641	40-44	0	F	39
POA3641	40-44	0	M	40
POA3641	45-49		F	7
POA3641	45-49		M	4
POA3641	45-49	0	F	27
POA3641	45-49	0	M	41
POA3641	45-49	1	M	4
POA3641	50-54		F	4
POA3641	50-54		M	7
POA3641	50-54	0	F	40
POA3641	50-54	0	M	51
POA3641	55-59		F	5
POA3641	55-59		M	6
POA3641	55-59	0	F	36
POA3641	55-59	0	M	41
POA3641	60-64		F	6
POA3641	60-64		M	11
POA3641	60-64	0	F	43
POA3641	60-64	0	M	38
POA3641	65+		F	6
POA3641	65+		M	10
POA3641	65+	0	F	101
POA3641	65+	0	M	130
POA3641	65+	1	F	5
POA3644	0-4		F	16
POA3644	0-4		M	19
POA3644	0-4	0	F	196
POA3644	0-4	0	M	212
POA3644	0-4	1	F	11
POA3644	0-4	1	M	9
POA3644	5-9		F	23
POA3644	5-9		M	29
POA3644	5-9	0	F	221
POA3644	5-9	0	M	245
POA3644	5-9	1	F	10
POA3644	5-9	1	M	9
POA3644	10-14		F	21
POA3644	10-14		M	17
POA3644	10-14	0	F	260
POA3644	10-14	0	M	243
POA3644	10-14	1	F	3
POA3644	10-14	1	M	11
POA3644	15-19		F	13
POA3644	15-19		M	17
POA3644	15-19	0	F	200
POA3644	15-19	0	M	251
POA3644	15-19	1	F	10
POA3644	15-19	1	M	17
POA3644	20-24		F	12
POA3644	20-24		M	14
POA3644	20-24	0	F	171
POA3644	20-24	0	M	168
POA3644	20-24	1	F	8
POA3644	20-24	1	M	4
POA3644	25-29		F	27
POA3644	25-29		M	16
POA3644	25-29	0	F	216
POA3644	25-29	0	M	235
POA3644	25-29	1	F	5
POA3644	25-29	1	M	9
POA3644	30-34		F	21
POA3644	30-34		M	21
POA3644	30-34	0	F	228
POA3644	30-34	0	M	229
POA3644	30-34	1	M	8
POA3644	35-39		F	15
POA3644	35-39		M	23
POA3644	35-39	0	F	223
POA3644	35-39	0	M	215
POA3644	35-39	1	F	6
POA3644	35-39	1	M	3
POA3644	40-44		F	18
POA3644	40-44		M	14
POA3644	40-44	0	F	241
POA3644	40-44	0	M	231
POA3644	40-44	1	F	4
POA3644	40-44	1	M	10
POA3644	45-49		F	17
POA3644	45-49		M	16
POA3644	45-49	0	F	244
POA3644	45-49	0	M	256
POA3644	45-49	1	F	9
POA3644	45-49	1	M	3
POA3644	50-54		F	22
POA3644	50-54		M	15
POA3644	50-54	0	F	256
POA3644	50-54	0	M	255
POA3644	50-54	1	M	9
POA3644	55-59		F	18
POA3644	55-59		M	17
POA3644	55-59	0	F	274
POA3644	55-59	0	M	258
POA3644	55-59	1	F	5
POA3644	55-59	1	M	7
POA3644	60-64		F	14
POA3644	60-64		M	22
POA3644	60-64	0	F	311
POA3644	60-64	0	M	305
POA3644	60-64	1	F	4
POA3644	60-64	1	M	4
POA3644	65+		F	77
POA3644	65+		M	76
POA3644	65+	0	F	1228
POA3644	65+	0	M	1204
POA3644	65+	1	F	9
POA3644	65+	1	M	9
POA3646	0-4		M	4
POA3646	0-4	0	F	12
POA3646	0-4	0	M	8
POA3646	5-9	0	F	17
POA3646	5-9	0	M	15
POA3646	10-14		F	3
POA3646	10-14	0	F	22
POA3646	10-14	0	M	20
POA3646	15-19		F	5
POA3646	15-19		M	3
POA3646	15-19	0	F	18
POA3646	15-19	0	M	21
POA3646	20-24	0	F	9
POA3646	20-24	0	M	7
POA3646	25-29	0	F	9
POA3646	25-29	0	M	12
POA3646	30-34	0	F	12
POA3646	30-34	0	M	12
POA3646	35-39	0	F	14
POA3646	35-39	0	M	16
POA3646	40-44		M	3
POA3646	40-44	0	F	15
POA3646	40-44	0	M	10
POA3646	45-49		M	3
POA3646	45-49	0	F	21
POA3646	45-49	0	M	20
POA3646	50-54	0	F	23
POA3646	50-54	0	M	26
POA3646	55-59	0	F	24
POA3646	55-59	0	M	23
POA3646	60-64	0	F	21
POA3646	60-64	0	M	29
POA3646	65+		F	4
POA3646	65+		M	7
POA3646	65+	0	F	68
POA3646	65+	0	M	64
POA3647	15-19	0	F	3
POA3647	15-19	0	M	8
POA3647	20-24	0	F	7
POA3647	20-24	0	M	5
POA3647	20-24	1	F	3
POA3647	30-34	0	M	3
POA3647	45-49	0	F	3
POA3647	45-49	0	M	5
POA3649	0-4	0	F	4
POA3649	0-4	0	M	14
POA3649	5-9		F	5
POA3649	5-9	0	F	19
POA3649	5-9	0	M	9
POA3649	10-14	0	F	17
POA3649	10-14	0	M	14
POA3649	15-19	0	F	16
POA3649	15-19	0	M	11
POA3649	20-24		M	3
POA3649	20-24	0	F	14
POA3649	20-24	0	M	10
POA3649	25-29		F	3
POA3649	25-29	0	F	15
POA3649	25-29	0	M	13
POA3649	30-34		M	3
POA3649	30-34	0	F	13
POA3649	30-34	0	M	15
POA3649	35-39	0	F	13
POA3649	35-39	0	M	13
POA3649	40-44	0	F	14
POA3649	40-44	0	M	7
POA3649	45-49		M	4
POA3649	45-49	0	F	11
POA3649	45-49	0	M	13
POA3649	50-54		M	4
POA3649	50-54	0	F	14
POA3649	50-54	0	M	16
POA3649	55-59		F	6
POA3649	55-59	0	F	19
POA3649	55-59	0	M	15
POA3649	60-64		F	4
POA3649	60-64		M	7
POA3649	60-64	0	F	23
POA3649	60-64	0	M	16
POA3649	65+		M	7
POA3649	65+	0	F	41
POA3649	65+	0	M	46
POA3649	65+	1	F	4
POA3658	0-4		F	11
POA3658	0-4		M	5
POA3658	0-4	0	F	151
POA3658	0-4	0	M	168
POA3658	0-4	1	F	8
POA3658	0-4	1	M	15
POA3658	5-9		F	15
POA3658	5-9		M	11
POA3658	5-9	0	F	158
POA3658	5-9	0	M	190
POA3658	5-9	1	F	14
POA3658	5-9	1	M	11
POA3658	10-14		F	14
POA3658	10-14		M	17
POA3658	10-14	0	F	172
POA3658	10-14	0	M	179
POA3658	10-14	1	F	8
POA3658	10-14	1	M	10
POA3658	15-19		F	10
POA3658	15-19		M	19
POA3658	15-19	0	F	159
POA3658	15-19	0	M	177
POA3658	20-24		F	8
POA3658	20-24		M	15
POA3658	20-24	0	F	143
POA3658	20-24	0	M	154
POA3658	20-24	1	F	3
POA3658	25-29		F	4
POA3658	25-29		M	13
POA3658	25-29	0	F	177
POA3658	25-29	0	M	180
POA3658	25-29	1	F	3
POA3658	25-29	1	M	4
POA3658	30-34		F	15
POA3658	30-34		M	9
POA3658	30-34	0	F	175
POA3658	30-34	0	M	196
POA3658	30-34	1	F	6
POA3658	30-34	1	M	3
POA3658	35-39		F	14
POA3658	35-39		M	15
POA3658	35-39	0	F	167
POA3658	35-39	0	M	156
POA3658	40-44		F	16
POA3658	40-44		M	11
POA3658	40-44	0	F	182
POA3658	40-44	0	M	173
POA3658	40-44	1	F	5
POA3658	40-44	1	M	3
POA3658	45-49		F	18
POA3658	45-49		M	10
POA3658	45-49	0	F	189
POA3658	45-49	0	M	173
POA3658	45-49	1	F	4
POA3658	45-49	1	M	8
POA3658	50-54		F	15
POA3658	50-54		M	26
POA3658	50-54	0	F	221
POA3658	50-54	0	M	223
POA3658	50-54	1	F	6
POA3658	50-54	1	M	6
POA3658	55-59		F	15
POA3658	55-59		M	15
POA3658	55-59	0	F	223
POA3658	55-59	0	M	206
POA3658	55-59	1	M	7
POA3658	60-64		F	7
POA3658	60-64		M	17
POA3658	60-64	0	F	208
POA3658	60-64	0	M	210
POA3658	60-64	1	F	3
POA3658	65+		F	32
POA3658	65+		M	29
POA3658	65+	0	F	487
POA3658	65+	0	M	510
POA3658	65+	1	F	9
POA3658	65+	1	M	4
POA3659	0-4	0	F	14
POA3659	0-4	0	M	12
POA3659	5-9	0	F	19
POA3659	5-9	0	M	12
POA3659	5-9	1	M	3
POA3659	10-14	0	F	11
POA3659	10-14	0	M	29
POA3659	15-19		F	5
POA3659	15-19	0	F	20
POA3659	15-19	0	M	20
POA3659	20-24	0	F	19
POA3659	20-24	0	M	24
POA3659	25-29	0	F	14
POA3659	25-29	0	M	7
POA3659	30-34	0	F	15
POA3659	30-34	0	M	20
POA3659	35-39	0	F	17
POA3659	35-39	0	M	15
POA3659	40-44	0	F	15
POA3659	40-44	0	M	18
POA3659	45-49	0	F	30
POA3659	45-49	0	M	19
POA3659	50-54	0	F	32
POA3659	50-54	0	M	29
POA3659	55-59	0	F	27
POA3659	55-59	0	M	36
POA3659	60-64		M	4
POA3659	60-64	0	F	41
POA3659	60-64	0	M	31
POA3659	65+	0	F	69
POA3659	65+	0	M	94
POA3660	0-4		F	10
POA3660	0-4		M	13
POA3660	0-4	0	F	125
POA3660	0-4	0	M	138
POA3660	0-4	1	F	13
POA3660	0-4	1	M	14
POA3660	5-9		F	21
POA3660	5-9		M	28
POA3660	5-9	0	F	174
POA3660	5-9	0	M	158
POA3660	5-9	1	F	12
POA3660	5-9	1	M	16
POA3660	10-14		F	23
POA3660	10-14		M	25
POA3660	10-14	0	F	172
POA3660	10-14	0	M	190
POA3660	10-14	1	F	10
POA3660	10-14	1	M	5
POA3660	15-19		F	10
POA3660	15-19		M	27
POA3660	15-19	0	F	167
POA3660	15-19	0	M	185
POA3660	15-19	1	F	13
POA3660	15-19	1	M	16
POA3660	20-24		F	10
POA3660	20-24		M	18
POA3660	20-24	0	F	194
POA3660	20-24	0	M	247
POA3660	20-24	1	F	11
POA3660	20-24	1	M	8
POA3660	25-29		F	18
POA3660	25-29		M	14
POA3660	25-29	0	F	197
POA3660	25-29	0	M	194
POA3660	25-29	1	F	14
POA3660	25-29	1	M	10
POA3660	30-34		F	16
POA3660	30-34		M	28
POA3660	30-34	0	F	181
POA3660	30-34	0	M	200
POA3660	30-34	1	F	4
POA3660	30-34	1	M	6
POA3660	35-39		F	22
POA3660	35-39		M	20
POA3660	35-39	0	F	171
POA3660	35-39	0	M	162
POA3660	35-39	1	F	10
POA3660	35-39	1	M	3
POA3660	40-44		F	13
POA3660	40-44		M	14
POA3660	40-44	0	F	184
POA3660	40-44	0	M	185
POA3660	40-44	1	F	4
POA3660	45-49		F	20
POA3660	45-49		M	21
POA3660	45-49	0	F	227
POA3660	45-49	0	M	192
POA3660	45-49	1	M	7
POA3660	50-54		F	14
POA3660	50-54		M	31
POA3660	50-54	0	F	239
POA3660	50-54	0	M	237
POA3660	50-54	1	F	10
POA3660	50-54	1	M	3
POA3660	55-59		F	28
POA3660	55-59		M	16
POA3660	55-59	0	F	270
POA3660	55-59	0	M	269
POA3660	55-59	1	F	9
POA3660	55-59	1	M	4
POA3660	60-64		F	21
POA3660	60-64		M	30
POA3660	60-64	0	F	288
POA3660	60-64	0	M	263
POA3660	60-64	1	M	4
POA3660	65+		F	63
POA3660	65+		M	62
POA3660	65+	0	F	905
POA3660	65+	0	M	851
POA3660	65+	1	F	9
POA3660	65+	1	M	5
POA3662	0-4		M	5
POA3662	0-4	0	F	42
POA3662	0-4	0	M	50
POA3662	0-4	1	F	10
POA3662	0-4	1	M	5
POA3662	5-9	0	F	40
POA3662	5-9	0	M	50
POA3662	5-9	1	M	3
POA3662	10-14	0	F	29
POA3662	10-14	0	M	27
POA3662	10-14	1	M	10
POA3662	15-19		F	7
POA3662	15-19		M	7
POA3662	15-19	0	F	24
POA3662	15-19	0	M	72
POA3662	15-19	1	M	9
POA3662	20-24		F	8
POA3662	20-24		M	11
POA3662	20-24	0	F	33
POA3662	20-24	0	M	109
POA3662	20-24	1	F	5
POA3662	20-24	1	M	5
POA3662	25-29		F	3
POA3662	25-29		M	3
POA3662	25-29	0	F	31
POA3662	25-29	0	M	71
POA3662	30-34		F	3
POA3662	30-34		M	3
POA3662	30-34	0	F	70
POA3662	30-34	0	M	69
POA3662	30-34	1	F	3
POA3662	30-34	1	M	4
POA3662	35-39		F	3
POA3662	35-39		M	5
POA3662	35-39	0	F	38
POA3662	35-39	0	M	70
POA3662	35-39	1	M	4
POA3662	40-44		M	3
POA3662	40-44	0	F	25
POA3662	40-44	0	M	32
POA3662	45-49	0	F	18
POA3662	45-49	0	M	26
POA3662	50-54	0	F	12
POA3662	50-54	0	M	21
POA3662	55-59	0	F	6
POA3662	55-59	0	M	8
POA3662	60-64	0	M	3
POA3663	5-9		F	4
POA3663	5-9	0	M	7
POA3663	10-14		F	3
POA3663	10-14	0	F	3
POA3663	15-19	0	F	4
POA3663	20-24	0	M	9
POA3663	25-29	0	F	6
POA3663	25-29	0	M	3
POA3663	30-34	0	F	3
POA3663	30-34	0	M	4
POA3663	35-39	0	M	4
POA3663	40-44		F	3
POA3663	45-49		M	5
POA3663	45-49	0	F	6
POA3663	45-49	0	M	7
POA3663	45-49	1	F	3
POA3663	50-54	0	F	5
POA3663	55-59	0	F	7
POA3663	55-59	0	M	10
POA3663	60-64	0	F	11
POA3663	60-64	0	M	17
POA3663	65+		M	5
POA3663	65+	0	F	22
POA3663	65+	0	M	22
POA3664	0-4	0	F	28
POA3664	0-4	0	M	26
POA3664	5-9	0	F	31
POA3664	5-9	0	M	29
POA3664	10-14		F	4
POA3664	10-14	0	F	26
POA3664	10-14	0	M	42
POA3664	15-19	0	F	21
POA3664	15-19	0	M	27
POA3664	20-24	0	F	23
POA3664	20-24	0	M	27
POA3664	25-29	0	F	18
POA3664	25-29	0	M	14
POA3664	30-34	0	F	22
POA3664	30-34	0	M	26
POA3664	35-39	0	F	29
POA3664	35-39	0	M	18
POA3664	40-44		F	7
POA3664	40-44		M	5
POA3664	40-44	0	F	40
POA3664	40-44	0	M	33
POA3664	45-49	0	F	39
POA3664	45-49	0	M	36
POA3664	50-54	0	F	36
POA3664	50-54	0	M	36
POA3664	55-59	0	F	43
POA3664	55-59	0	M	29
POA3664	60-64		M	4
POA3664	60-64	0	F	52
POA3664	60-64	0	M	52
POA3664	65+		M	5
POA3664	65+	0	F	148
POA3664	65+	0	M	145
POA3665	0-4	0	F	6
POA3665	0-4	0	M	6
POA3665	5-9		M	3
POA3665	5-9	0	F	5
POA3665	5-9	0	M	13
POA3665	10-14		F	3
POA3665	10-14	0	F	11
POA3665	10-14	0	M	11
POA3665	15-19	0	F	13
POA3665	15-19	0	M	8
POA3665	20-24	0	F	4
POA3665	20-24	0	M	8
POA3665	25-29		F	3
POA3665	25-29	0	F	9
POA3665	30-34		M	3
POA3665	30-34	0	F	3
POA3665	30-34	0	M	5
POA3665	35-39	0	F	3
POA3665	35-39	0	M	11
POA3665	40-44	0	F	17
POA3665	40-44	0	M	10
POA3665	45-49		M	3
POA3665	45-49	0	F	17
POA3665	45-49	0	M	7
POA3665	50-54	0	F	15
POA3665	50-54	0	M	13
POA3665	55-59	0	F	9
POA3665	55-59	0	M	11
POA3665	60-64		F	4
POA3665	60-64	0	F	19
POA3665	60-64	0	M	17
POA3665	65+		M	5
POA3665	65+	0	F	49
POA3665	65+	0	M	55
POA3666	0-4		F	9
POA3666	0-4		M	17
POA3666	0-4	0	F	78
POA3666	0-4	0	M	100
POA3666	0-4	1	F	10
POA3666	0-4	1	M	3
POA3666	5-9		F	9
POA3666	5-9		M	8
POA3666	5-9	0	F	92
POA3666	5-9	0	M	90
POA3666	5-9	1	F	6
POA3666	5-9	1	M	9
POA3666	10-14		F	10
POA3666	10-14		M	12
POA3666	10-14	0	F	115
POA3666	10-14	0	M	130
POA3666	10-14	1	F	4
POA3666	15-19		F	8
POA3666	15-19		M	15
POA3666	15-19	0	F	101
POA3666	15-19	0	M	110
POA3666	15-19	1	F	3
POA3666	20-24		F	5
POA3666	20-24		M	11
POA3666	20-24	0	F	63
POA3666	20-24	0	M	92
POA3666	20-24	1	M	4
POA3666	25-29		F	5
POA3666	25-29		M	8
POA3666	25-29	0	F	101
POA3666	25-29	0	M	73
POA3666	30-34		F	11
POA3666	30-34		M	10
POA3666	30-34	0	F	97
POA3666	30-34	0	M	105
POA3666	30-34	1	F	6
POA3666	30-34	1	M	5
POA3666	35-39		F	11
POA3666	35-39		M	12
POA3666	35-39	0	F	108
POA3666	35-39	0	M	99
POA3666	35-39	1	F	4
POA3666	35-39	1	M	3
POA3666	40-44		F	8
POA3666	40-44		M	10
POA3666	40-44	0	F	136
POA3666	40-44	0	M	98
POA3666	40-44	1	F	4
POA3666	45-49		F	15
POA3666	45-49		M	6
POA3666	45-49	0	F	122
POA3666	45-49	0	M	104
POA3666	50-54		F	23
POA3666	50-54		M	13
POA3666	50-54	0	F	139
POA3666	50-54	0	M	126
POA3666	50-54	1	F	4
POA3666	55-59		F	18
POA3666	55-59		M	11
POA3666	55-59	0	F	190
POA3666	55-59	0	M	155
POA3666	55-59	1	M	6
POA3666	60-64		F	24
POA3666	60-64		M	30
POA3666	60-64	0	F	229
POA3666	60-64	0	M	188
POA3666	65+		F	71
POA3666	65+		M	74
POA3666	65+	0	F	771
POA3666	65+	0	M	789
POA3666	65+	1	F	4
POA3666	65+	1	M	3
POA3669	0-4	0	F	39
POA3669	0-4	0	M	28
POA3669	0-4	1	F	4
POA3669	5-9		F	3
POA3669	5-9		M	6
POA3669	5-9	0	F	27
POA3669	5-9	0	M	31
POA3669	10-14		F	4
POA3669	10-14		M	6
POA3669	10-14	0	F	25
POA3669	10-14	0	M	15
POA3669	10-14	1	M	3
POA3669	15-19		F	11
POA3669	15-19		M	3
POA3669	15-19	0	F	18
POA3669	15-19	0	M	17
POA3669	20-24		M	3
POA3669	20-24	0	F	13
POA3669	20-24	0	M	24
POA3669	25-29		F	6
POA3669	25-29		M	5
POA3669	25-29	0	F	19
POA3669	25-29	0	M	13
POA3669	30-34		F	4
POA3669	30-34	0	F	30
POA3669	30-34	0	M	22
POA3669	30-34	1	M	3
POA3669	35-39		F	3
POA3669	35-39	0	F	31
POA3669	35-39	0	M	23
POA3669	35-39	1	M	3
POA3669	40-44		F	3
POA3669	40-44	0	F	27
POA3669	40-44	0	M	23
POA3669	40-44	1	M	6
POA3669	45-49		F	5
POA3669	45-49		M	3
POA3669	45-49	0	F	32
POA3669	45-49	0	M	29
