POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA6754	45-54	Married	0	23
POA6754	45-54	Married	1	44
POA6754	45-54	Never married		38
POA6754	55-64	Married	0	10
POA6754	55-64	Married	1	50
POA6754	55-64	Never married		28
POA6754	65-74	Married	0	5
POA6754	65-74	Married	1	4
POA6754	65-74	Never married		6
POA6758	15-19	Never married		7
POA6758	20-24	Married	0	3
POA6758	20-24	Never married		6
POA6758	25-34	Married	0	11
POA6758	25-34	Married	1	6
POA6758	25-34	Never married		8
POA6758	35-44	Married	0	5
POA6758	35-44	Never married		13
POA6758	45-54	Married	0	4
POA6758	45-54	Never married		9
POA6758	55-64	Married	0	4
POA6758	55-64	Married	1	3
POA6758	55-64	Never married		4
POA6758	65-74	Never married		13
POA6758	75-84	Married	1	3
POA6760	15-19	Married	0	4
POA6760	15-19	Never married		28
POA6760	20-24	Married	0	5
POA6760	20-24	Never married		19
POA6760	25-34	Married	0	24
POA6760	25-34	Married	1	8
POA6760	25-34	Never married		20
POA6760	35-44	Married	0	4
POA6760	35-44	Married	1	14
POA6760	35-44	Never married		18
POA6760	45-54	Married	0	4
POA6760	45-54	Married	1	7
POA6760	45-54	Never married		28
POA6760	55-64	Married	0	6
POA6760	55-64	Married	1	8
POA6760	55-64	Never married		21
POA6760	65-74	Married	0	3
POA6760	65-74	Never married		14
POA6760	75-84	Married	1	7
POA6760	75-84	Never married		4
POA6762	15-19	Never married		22
POA6762	20-24	Married	0	8
POA6762	20-24	Never married		16
POA6762	25-34	Married	0	19
POA6762	25-34	Married	1	8
POA6762	25-34	Never married		20
POA6762	35-44	Married	0	9
POA6762	35-44	Married	1	13
POA6762	35-44	Never married		17
POA6762	45-54	Married	0	4
POA6762	45-54	Married	1	5
POA6762	45-54	Never married		9
POA6762	55-64	Married	0	3
POA6762	55-64	Married	1	7
POA6762	55-64	Never married		7
POA6762	65-74	Married	1	5
POA6762	75-84	Never married		6
POA6765	15-19	Married	1	7
POA6765	15-19	Never married		81
POA6765	20-24	Married	0	23
POA6765	20-24	Married	1	24
POA6765	20-24	Never married		73
POA6765	25-34	Married	0	69
POA6765	25-34	Married	1	76
POA6765	25-34	Never married		121
POA6765	35-44	Married	0	54
POA6765	35-44	Married	1	47
POA6765	35-44	Never married		95
POA6765	45-54	Married	0	35
POA6765	45-54	Married	1	57
POA6765	45-54	Never married		85
POA6765	55-64	Married	0	37
POA6765	55-64	Married	1	37
POA6765	55-64	Never married		64
POA6765	65-74	Married	0	7
POA6765	65-74	Married	1	16
POA6765	65-74	Never married		40
POA6765	75-84	Married	1	6
POA6765	75-84	Never married		10
POA6765	85+	Never married		3
POA6770	15-19	Married	0	5
POA6770	15-19	Married	1	6
POA6770	15-19	Never married		238
POA6770	20-24	Married	0	32
POA6770	20-24	Married	1	19
POA6770	20-24	Never married		163
POA6770	25-34	Married	0	120
POA6770	25-34	Married	1	92
POA6770	25-34	Never married		219
POA6770	35-44	Married	0	93
POA6770	35-44	Married	1	115
POA6770	35-44	Never married		171
POA6770	45-54	Married	0	78
POA6770	45-54	Married	1	74
POA6770	45-54	Never married		141
POA6770	55-64	Married	0	25
POA6770	55-64	Married	1	51
POA6770	55-64	Never married		115
POA6770	65-74	Married	0	22
POA6770	65-74	Married	1	27
POA6770	65-74	Never married		77
POA6770	75-84	Married	0	10
POA6770	75-84	Married	1	7
POA6770	75-84	Never married		24
POA6770	85+	Never married		8
POA6798	15-19	Never married		43
POA6798	20-24	Married	0	7
POA6798	20-24	Never married		22
POA6798	25-34	Married	0	26
POA6798	25-34	Married	1	58
POA6798	25-34	Never married		46
POA6798	35-44	Married	0	10
POA6798	35-44	Married	1	103
POA6798	35-44	Never married		34
POA6798	45-54	Married	0	22
POA6798	45-54	Married	1	94
POA6798	45-54	Never married		34
POA6798	55-64	Married	0	16
POA6798	55-64	Married	1	78
POA6798	55-64	Never married		38
POA6798	65-74	Married	0	8
POA6798	65-74	Married	1	72
POA6798	65-74	Never married		45
POA6798	75-84	Married	1	10
POA6798	75-84	Never married		12
POA6798	85+	Married	1	3
POA6799	15-19	Never married		10
POA6799	20-24	Married	1	8
POA6799	20-24	Never married		19
POA6799	25-34	Married	0	8
POA6799	25-34	Married	1	37
POA6799	25-34	Never married		5
POA6799	35-44	Married	0	6
POA6799	35-44	Married	1	51
POA6799	35-44	Never married		10
POA6799	45-54	Married	0	9
POA6799	45-54	Married	1	33
POA6799	45-54	Never married		3
POA6799	55-64	Married	0	6
POA6799	55-64	Married	1	75
POA6799	55-64	Never married		9
POA6799	65-74	Married	1	39
POA6799	75-84	Married	1	20
POA6799	75-84	Never married		6
POA6799	85+	Never married		10
POA7000	15-19	Married	0	7
POA7000	15-19	Never married		670
POA7000	20-24	Married	0	154
POA7000	20-24	Married	1	21
POA7000	20-24	Never married		845
POA7000	25-34	Married	0	685
POA7000	25-34	Married	1	618
POA7000	25-34	Never married		1650
POA7000	35-44	Married	0	309
POA7000	35-44	Married	1	804
POA7000	35-44	Never married		609
POA7000	45-54	Married	0	250
POA7000	45-54	Married	1	890
POA7000	45-54	Never married		584
POA7000	55-64	Married	0	230
POA7000	55-64	Married	1	809
POA7000	55-64	Never married		571
POA7000	65-74	Married	0	134
POA7000	65-74	Married	1	654
POA7000	65-74	Never married		493
POA7000	75-84	Married	0	22
POA7000	75-84	Married	1	279
POA7000	75-84	Never married		274
POA7000	85+	Married	0	4
POA7000	85+	Married	1	41
POA7000	85+	Never married		130
POA7004	15-19	Married	0	5
POA7004	15-19	Never married		332
POA7004	20-24	Married	0	74
POA7004	20-24	Married	1	9
POA7004	20-24	Never married		371
POA7004	25-34	Married	0	326
POA7004	25-34	Married	1	270
POA7004	25-34	Never married		761
POA7004	35-44	Married	0	200
POA7004	35-44	Married	1	456
POA7004	35-44	Never married		293
POA7004	45-54	Married	0	165
POA7004	45-54	Married	1	422
POA7004	45-54	Never married		253
POA7004	55-64	Married	0	126
POA7004	55-64	Married	1	394
POA7004	55-64	Never married		302
POA7004	65-74	Married	0	73
POA7004	65-74	Married	1	410
POA7004	65-74	Never married		305
POA7004	75-84	Married	0	18
POA7004	75-84	Married	1	231
POA7004	75-84	Never married		193
POA7004	85+	Married	0	4
POA7004	85+	Married	1	61
POA7004	85+	Never married		93
POA7005	15-19	Married	0	13
POA7005	15-19	Never married		582
POA7005	20-24	Married	0	112
POA7005	20-24	Married	1	32
POA7005	20-24	Never married		842
POA7005	25-34	Married	0	481
POA7005	25-34	Married	1	576
POA7005	25-34	Never married		1464
POA7005	35-44	Married	0	161
POA7005	35-44	Married	1	895
POA7005	35-44	Never married		373
POA7005	45-54	Married	0	132
POA7005	45-54	Married	1	866
POA7005	45-54	Never married		315
POA7005	55-64	Married	0	129
POA7005	55-64	Married	1	849
POA7005	55-64	Never married		352
POA7005	65-74	Married	0	97
POA7005	65-74	Married	1	936
POA7005	65-74	Never married		396
POA7005	75-84	Married	0	31
POA7005	75-84	Married	1	511
POA7005	75-84	Never married		325
POA7005	85+	Married	0	4
POA7005	85+	Married	1	111
POA7005	85+	Never married		205
POA7007	15-19	Never married		204
POA7007	20-24	Married	0	20
POA7007	20-24	Married	1	9
POA7007	20-24	Never married		157
POA7007	25-34	Married	0	84
POA7007	25-34	Married	1	133
POA7007	25-34	Never married		179
POA7007	35-44	Married	0	61
POA7007	35-44	Married	1	261
POA7007	35-44	Never married		109
POA7007	45-54	Married	0	46
POA7007	45-54	Married	1	316
POA7007	45-54	Never married		100
POA7007	55-64	Married	0	35
POA7007	55-64	Married	1	232
POA7007	55-64	Never married		112
POA7007	65-74	Married	0	23
POA7007	65-74	Married	1	240
POA7007	65-74	Never married		91
POA7007	75-84	Married	0	3
POA7007	75-84	Married	1	77
POA7007	75-84	Never married		56
POA7007	85+	Married	1	13
POA7007	85+	Never married		27
POA7008	15-19	Married	0	9
POA7008	15-19	Never married		572
POA7008	20-24	Married	0	93
POA7008	20-24	Married	1	19
POA7008	20-24	Never married		558
POA7008	25-34	Married	0	504
POA7008	25-34	Married	1	734
POA7008	25-34	Never married		1026
POA7008	35-44	Married	0	340
POA7008	35-44	Married	1	914
POA7008	35-44	Never married		484
POA7008	45-54	Married	0	208
POA7008	45-54	Married	1	879
POA7008	45-54	Never married		472
POA7008	55-64	Married	0	146
POA7008	55-64	Married	1	774
POA7008	55-64	Never married		520
POA7008	65-74	Married	0	61
POA7008	65-74	Married	1	624
POA7008	65-74	Never married		429
POA7008	75-84	Married	0	13
POA7008	75-84	Married	1	268
POA7008	75-84	Never married		249
POA7008	85+	Married	0	3
POA7008	85+	Married	1	73
POA7008	85+	Never married		132
POA7009	15-19	Married	0	3
POA7009	15-19	Never married		581
POA7009	20-24	Married	0	90
POA7009	20-24	Married	1	57
POA7009	20-24	Never married		707
POA7009	25-34	Married	0	592
POA7009	25-34	Married	1	902
POA7009	25-34	Never married		1406
POA7009	35-44	Married	0	340
POA7009	35-44	Married	1	855
POA7009	35-44	Never married		647
POA7009	45-54	Married	0	222
POA7009	45-54	Married	1	609
POA7009	45-54	Never married		587
POA7009	55-64	Married	0	155
POA7009	55-64	Married	1	580
POA7009	55-64	Never married		641
POA7009	65-74	Married	0	43
POA7009	65-74	Married	1	502
POA7009	65-74	Never married		530
POA7009	75-84	Married	0	17
POA7009	75-84	Married	1	259
POA7009	75-84	Never married		287
POA7009	85+	Married	1	50
POA7009	85+	Never married		123
POA7010	15-19	Married	0	7
POA7010	15-19	Never married		803
POA7010	20-24	Married	0	171
POA7010	20-24	Married	1	64
POA7010	20-24	Never married		809
POA7010	25-34	Married	0	614
POA7010	25-34	Married	1	1225
POA7010	25-34	Never married		1658
POA7010	35-44	Married	0	348
POA7010	35-44	Married	1	992
POA7010	35-44	Never married		794
POA7010	45-54	Married	0	242
POA7010	45-54	Married	1	721
POA7010	45-54	Never married		821
POA7010	55-64	Married	0	180
POA7010	55-64	Married	1	880
POA7010	55-64	Never married		889
POA7010	65-74	Married	0	78
POA7010	65-74	Married	1	757
POA7010	65-74	Never married		788
POA7010	75-84	Married	0	29
POA7010	75-84	Married	1	474
POA7010	75-84	Never married		529
POA7010	85+	Married	0	6
POA7010	85+	Married	1	130
POA7010	85+	Never married		262
POA7011	15-19	Married	0	17
POA7011	15-19	Never married		811
POA7011	20-24	Married	0	129
POA7011	20-24	Married	1	28
POA7011	20-24	Never married		674
POA7011	25-34	Married	0	607
POA7011	25-34	Married	1	700
POA7011	25-34	Never married		1089
POA7011	35-44	Married	0	370
POA7011	35-44	Married	1	810
POA7011	35-44	Never married		676
POA7011	45-54	Married	0	240
POA7011	45-54	Married	1	775
POA7011	45-54	Never married		681
POA7011	55-64	Married	0	157
POA7011	55-64	Married	1	868
POA7011	55-64	Never married		720
POA7011	65-74	Married	0	48
POA7011	65-74	Married	1	742
POA7011	65-74	Never married		527
POA7011	75-84	Married	0	26
POA7011	75-84	Married	1	451
POA7011	75-84	Never married		475
POA7011	85+	Married	0	5
POA7011	85+	Married	1	109
POA7011	85+	Never married		224
POA7012	15-19	Married	0	3
POA7012	15-19	Never married		42
POA7012	20-24	Never married		20
POA7012	25-34	Married	0	28
POA7012	25-34	Married	1	18
POA7012	25-34	Never married		25
POA7012	35-44	Married	0	21
POA7012	35-44	Married	1	60
POA7012	35-44	Never married		31
POA7012	45-54	Married	0	26
POA7012	45-54	Married	1	65
POA7012	45-54	Never married		32
POA7012	55-64	Married	0	15
POA7012	55-64	Married	1	89
POA7012	55-64	Never married		27
POA7012	65-74	Married	0	3
POA7012	65-74	Married	1	68
POA7012	65-74	Never married		17
POA7012	75-84	Married	1	18
POA7012	75-84	Never married		12
POA7012	85+	Never married		3
POA7015	15-19	Married	0	5
POA7015	15-19	Never married		439
POA7015	20-24	Married	0	69
POA7015	20-24	Married	1	6
POA7015	20-24	Never married		403
POA7015	25-34	Married	0	365
POA7015	25-34	Married	1	448
POA7015	25-34	Never married		604
POA7015	35-44	Married	0	240
POA7015	35-44	Married	1	733
POA7015	35-44	Never married		320
POA7015	45-54	Married	0	164
POA7015	45-54	Married	1	619
POA7015	45-54	Never married		346
POA7015	55-64	Married	0	109
POA7015	55-64	Married	1	767
POA7015	55-64	Never married		400
POA7015	65-74	Married	0	73
POA7015	65-74	Married	1	830
POA7015	65-74	Never married		386
POA7015	75-84	Married	0	13
POA7015	75-84	Married	1	511
POA7015	75-84	Never married		365
POA7015	85+	Married	1	132
POA7015	85+	Never married		244
POA7016	15-19	Never married		142
POA7016	20-24	Married	0	62
POA7016	20-24	Married	1	4
POA7016	20-24	Never married		109
POA7016	25-34	Married	0	131
POA7016	25-34	Married	1	99
POA7016	25-34	Never married		174
POA7016	35-44	Married	0	58
POA7016	35-44	Married	1	115
POA7016	35-44	Never married		128
POA7016	45-54	Married	0	47
POA7016	45-54	Married	1	98
POA7016	45-54	Never married		115
POA7016	55-64	Married	0	24
POA7016	55-64	Married	1	128
POA7016	55-64	Never married		115
POA7016	65-74	Married	0	6
POA7016	65-74	Married	1	70
POA7016	65-74	Never married		66
POA7016	75-84	Married	0	4
POA7016	75-84	Married	1	50
POA7016	75-84	Never married		61
POA7016	85+	Married	1	8
POA7016	85+	Never married		27
POA7017	15-19	Married	0	4
POA7017	15-19	Never married		309
POA7017	20-24	Married	0	49
POA7017	20-24	Married	1	5
POA7017	20-24	Never married		269
POA7017	25-34	Married	0	231
POA7017	25-34	Married	1	266
POA7017	25-34	Never married		232
POA7017	35-44	Married	0	161
POA7017	35-44	Married	1	488
POA7017	35-44	Never married		162
POA7017	45-54	Married	0	137
POA7017	45-54	Married	1	532
POA7017	45-54	Never married		155
POA7017	55-64	Married	0	75
POA7017	55-64	Married	1	558
POA7017	55-64	Never married		163
POA7017	65-74	Married	0	58
POA7017	65-74	Married	1	446
POA7017	65-74	Never married		157
POA7017	75-84	Married	0	9
POA7017	75-84	Married	1	181
POA7017	75-84	Never married		93
POA7017	85+	Married	1	23
POA7017	85+	Never married		35
POA7018	15-19	Married	0	8
POA7018	15-19	Married	1	3
POA7018	15-19	Never married		1074
POA7018	20-24	Married	0	188
POA7018	20-24	Married	1	36
POA7018	20-24	Never married		904
POA7018	25-34	Married	0	828
POA7018	25-34	Married	1	928
POA7018	25-34	Never married		1376
POA7018	35-44	Married	0	466
POA7018	35-44	Married	1	1566
POA7018	35-44	Never married		754
POA7018	45-54	Married	0	307
POA7018	45-54	Married	1	1520
POA7018	45-54	Never married		833
POA7018	55-64	Married	0	219
POA7018	55-64	Married	1	1487
POA7018	55-64	Never married		870
POA7018	65-74	Married	0	147
POA7018	65-74	Married	1	1512
POA7018	65-74	Never married		840
POA7018	75-84	Married	0	55
POA7018	75-84	Married	1	999
POA7018	75-84	Never married		635
POA7018	85+	Married	0	5
POA7018	85+	Married	1	196
POA7018	85+	Never married		359
POA7019	15-19	Married	0	5
POA7019	15-19	Never married		402
POA7019	20-24	Married	0	113
POA7019	20-24	Married	1	17
POA7019	20-24	Never married		338
POA7019	25-34	Married	0	419
POA7019	25-34	Married	1	479
POA7019	25-34	Never married		580
POA7019	35-44	Married	0	181
POA7019	35-44	Married	1	406
POA7019	35-44	Never married		407
POA7019	45-54	Married	0	120
POA7019	45-54	Married	1	253
POA7019	45-54	Never married		322
POA7019	55-64	Married	0	45
POA7019	55-64	Married	1	279
POA7019	55-64	Never married		306
POA7019	65-74	Married	0	24
POA7019	65-74	Married	1	309
POA7019	65-74	Never married		250
POA7019	75-84	Married	0	9
POA7019	75-84	Married	1	108
POA7019	75-84	Never married		109
POA7019	85+	Married	1	17
POA7019	85+	Never married		43
POA7020	15-19	Never married		157
POA7020	20-24	Married	0	3
POA7020	20-24	Never married		95
POA7020	25-34	Married	0	64
POA7020	25-34	Married	1	74
POA7020	25-34	Never married		80
POA7020	35-44	Married	0	75
POA7020	35-44	Married	1	209
POA7020	35-44	Never married		53
POA7020	45-54	Married	0	87
POA7020	45-54	Married	1	253
POA7020	45-54	Never married		70
POA7020	55-64	Married	0	64
POA7020	55-64	Married	1	288
POA7020	55-64	Never married		88
POA7020	65-74	Married	0	12
POA7020	65-74	Married	1	202
POA7020	65-74	Never married		47
POA7020	75-84	Married	1	59
POA7020	75-84	Never married		18
POA7020	85+	Married	1	5
POA7020	85+	Never married		8
POA7021	15-19	Married	0	6
POA7021	15-19	Never married		141
POA7021	20-24	Married	0	4
POA7021	20-24	Never married		74
POA7021	25-34	Married	0	64
POA7021	25-34	Married	1	106
POA7021	25-34	Never married		95
POA7021	35-44	Married	0	63
POA7021	35-44	Married	1	184
POA7021	35-44	Never married		62
POA7021	45-54	Married	0	46
POA7021	45-54	Married	1	190
POA7021	45-54	Never married		61
POA7021	55-64	Married	0	44
POA7021	55-64	Married	1	254
POA7021	55-64	Never married		79
POA7021	65-74	Married	0	18
POA7021	65-74	Married	1	186
POA7021	65-74	Never married		60
POA7021	75-84	Married	1	85
POA7021	75-84	Never married		55
POA7021	85+	Married	1	18
POA7021	85+	Never married		32
POA7022	15-19	Never married		45
POA7022	20-24	Married	0	5
POA7022	20-24	Never married		21
POA7022	25-34	Married	0	26
POA7022	25-34	Married	1	32
POA7022	25-34	Never married		29
POA7022	35-44	Married	0	35
POA7022	35-44	Married	1	59
POA7022	35-44	Never married		14
POA7022	45-54	Married	0	27
POA7022	45-54	Married	1	55
POA7022	45-54	Never married		33
POA7022	55-64	Married	0	13
POA7022	55-64	Married	1	87
POA7022	55-64	Never married		46
POA7022	65-74	Married	0	10
POA7022	65-74	Married	1	99
POA7022	65-74	Never married		38
POA7022	75-84	Married	0	5
POA7022	75-84	Married	1	29
POA7022	75-84	Never married		19
POA7022	85+	Married	1	6
POA7022	85+	Never married		8
POA7023	15-19	Never married		18
POA7023	20-24	Never married		9
POA7023	25-34	Married	0	13
POA7023	25-34	Married	1	5
POA7023	25-34	Never married		4
POA7023	35-44	Married	0	5
POA7023	35-44	Married	1	16
POA7023	35-44	Never married		14
POA7023	45-54	Married	0	7
POA7023	45-54	Married	1	22
POA7023	45-54	Never married		20
POA7023	55-64	Married	0	18
POA7023	55-64	Married	1	41
POA7023	55-64	Never married		16
POA7023	65-74	Married	0	5
POA7023	65-74	Married	1	41
POA7023	65-74	Never married		24
POA7023	75-84	Married	0	3
POA7023	75-84	Married	1	13
POA7023	75-84	Never married		15
POA7023	85+	Never married		9
POA7024	15-19	Never married		23
POA7024	20-24	Never married		11
POA7024	25-34	Married	0	9
POA7024	25-34	Married	1	23
POA7024	25-34	Never married		23
POA7024	35-44	Married	0	22
POA7024	35-44	Married	1	46
POA7024	35-44	Never married		13
POA7024	45-54	Married	0	15
POA7024	45-54	Married	1	51
POA7024	45-54	Never married		11
POA7024	55-64	Married	0	24
POA7024	55-64	Married	1	36
POA7024	55-64	Never married		15
POA7024	65-74	Married	0	11
POA7024	65-74	Married	1	37
POA7024	65-74	Never married		18
POA7024	75-84	Married	1	8
POA7024	75-84	Never married		5
POA7024	85+	Never married		5
POA7025	15-19	Never married		65
POA7025	20-24	Never married		65
POA7025	25-34	Married	0	29
POA7025	25-34	Married	1	34
POA7025	25-34	Never married		54
POA7025	35-44	Married	0	24
POA7025	35-44	Married	1	144
POA7025	35-44	Never married		33
POA7025	45-54	Married	0	28
POA7025	45-54	Married	1	161
POA7025	45-54	Never married		50
POA7025	55-64	Married	0	38
POA7025	55-64	Married	1	181
POA7025	55-64	Never married		68
POA7025	65-74	Married	0	21
POA7025	65-74	Married	1	186
POA7025	65-74	Never married		46
POA7025	75-84	Married	1	87
POA7025	75-84	Never married		45
POA7025	85+	Married	1	16
POA7025	85+	Never married		21
POA7026	15-19	Never married		46
POA7026	20-24	Married	0	14
POA7026	20-24	Married	1	3
POA7026	20-24	Never married		44
POA7026	25-34	Married	0	59
POA7026	25-34	Married	1	50
POA7026	25-34	Never married		51
POA7026	35-44	Married	0	24
POA7026	35-44	Married	1	60
POA7026	35-44	Never married		35
POA7026	45-54	Married	0	34
POA7026	45-54	Married	1	71
POA7026	45-54	Never married		28
POA7026	55-64	Married	0	23
POA7026	55-64	Married	1	79
POA7026	55-64	Never married		43
POA7026	65-74	Married	0	3
POA7026	65-74	Married	1	73
POA7026	65-74	Never married		23
POA7026	75-84	Married	0	6
POA7026	75-84	Married	1	35
POA7026	75-84	Never married		20
POA7026	85+	Married	1	4
POA7026	85+	Never married		8
POA7027	15-19	Never married		16
POA7027	20-24	Married	0	6
POA7027	20-24	Never married		9
POA7027	25-34	Married	0	13
POA7027	25-34	Married	1	7
POA7027	25-34	Never married		21
POA7027	35-44	Married	0	3
POA7027	35-44	Married	1	11
POA7027	35-44	Never married		18
POA7027	45-54	Married	0	4
