POA_CODE_2021	Sex	persons
POA6050	F	8134
POA6050	M	7639
POA6051	F	6557
POA6051	M	6642
POA6052	F	5947
POA6052	M	5612
POA6053	F	7805
POA6053	M	7479
POA6054	F	10662
POA6054	M	10368
POA6055	F	16218
POA6055	M	16100
POA6056	F	20789
POA6056	M	20379
POA6057	F	8416
POA6057	M	8281
POA6058	F	6596
POA6058	M	6585
POA6059	F	12500
POA6059	M	11675
POA6060	F	13378
POA6060	M	12113
POA6061	F	20947
POA6061	M	20738
POA6062	F	17125
POA6062	M	17023
POA6063	F	7454
POA6063	M	7595
POA6064	F	15582
POA6064	M	15485
POA6065	F	34763
POA6065	M	33674
POA6066	F	9263
POA6066	M	9198
POA6067	F	28
POA6067	M	21
POA6068	M	11
POA6069	F	23667
POA6069	M	22688
POA6070	F	1876
POA6070	M	1844
POA6071	F	1770
POA6071	M	1731
POA6072	F	407
POA6072	M	424
POA6073	F	1676
POA6073	M	1510
POA6074	F	489
POA6074	M	514
POA6076	F	11292
POA6076	M	11010
POA6077	F	800
POA6077	M	840
POA6078	F	439
POA6078	M	500
POA6079	F	10
POA6079	M	16
POA6081	F	2465
POA6081	M	2457
POA6082	F	1689
POA6082	M	1732
POA6083	F	1795
POA6083	M	1775
POA6084	F	4412
POA6084	M	4644
POA6090	F	8
POA6090	M	17
POA6100	F	7749
POA6100	M	8061
POA6101	F	8576
POA6101	M	8729
POA6102	F	6879
POA6102	M	7066
POA6103	F	5282
POA6103	M	5614
POA6104	F	7405
POA6104	M	7677
POA6105	F	8161
POA6105	M	8126
POA6106	M	12
POA6107	F	23875
POA6107	M	24707
POA6108	F	11935
POA6108	M	11726
POA6109	F	6475
POA6109	M	6668
POA6110	F	22664
POA6110	M	22206
POA6111	F	11828
POA6111	M	11816
POA6112	F	35768
POA6112	M	34801
POA6121	F	1521
POA6121	M	1576
POA6122	F	11143
POA6122	M	10664
POA6123	F	1118
POA6123	M	1129
POA6124	F	603
POA6124	M	594
POA6125	F	1630
POA6125	M	1991
POA6126	F	115
POA6126	M	150
POA6147	F	7494
POA6147	M	7547
POA6148	F	9768
POA6148	M	9204
POA6149	F	9660
POA6149	M	9252
POA6150	F	6820
POA6150	M	6384
POA6151	F	8653
POA6151	M	8571
POA6152	F	13528
POA6152	M	12704
POA6153	F	11143
POA6153	M	10273
POA6154	F	5526
POA6154	M	5090
POA6155	F	26839
POA6155	M	26924
POA6156	F	9639
POA6156	M	8596
POA6157	F	7746
POA6157	M	6852
POA6158	F	4102
POA6158	M	3721
POA6159	F	2073
POA6159	M	1874
POA6160	F	4674
POA6160	M	4571
POA6161	F	71
POA6161	M	91
POA6162	F	6209
POA6162	M	5864
POA6163	F	28060
POA6163	M	26641
POA6164	F	33393
POA6164	M	32739
POA6165	F	25
POA6165	M	36
POA6166	F	5438
POA6166	M	5352
POA6167	F	13644
POA6167	M	14833
POA6168	F	12459
POA6168	M	12454
POA6169	F	17839
POA6169	M	17475
POA6170	F	8709
POA6170	M	8615
POA6171	F	19316
POA6171	M	18386
POA6172	F	6813
POA6172	M	6671
POA6173	F	6198
POA6173	M	6273
POA6174	F	2870
POA6174	M	2813
POA6175	F	2038
POA6175	M	1986
POA6176	F	1074
POA6176	M	1022
POA6180	F	3504
POA6180	M	3268
POA6181	F	246
POA6181	M	224
POA6207	F	622
POA6207	M	618
POA6208	F	6580
POA6208	M	6365
POA6209	F	961
POA6209	M	1046
POA6210	F	39182
POA6210	M	35850
POA6211	F	4250
POA6211	M	4250
POA6213	F	334
POA6213	M	321
POA6214	F	326
POA6214	M	360
POA6215	F	2120
POA6215	M	2114
POA6218	F	262
POA6218	M	276
POA6219	F	299
POA6219	M	301
POA6220	F	2150
POA6220	M	2196
POA6221	F	144
POA6221	M	147
POA6223	F	80
POA6223	M	81
POA6224	F	608
POA6224	M	640
POA6225	F	4506
POA6225	M	4655
POA6226	F	442
POA6226	M	497
POA6227	F	399
POA6227	M	394
POA6228	F	63
POA6228	M	76
POA6229	F	78
POA6229	M	105
POA6230	F	22923
POA6230	M	22051
POA6232	F	5808
POA6232	M	5597
POA6233	F	10291
POA6233	M	10140
POA6236	F	1079
POA6236	M	1134
POA6237	F	1342
POA6237	M	1314
POA6239	F	2372
POA6239	M	2281
POA6240	F	85
POA6240	M	78
POA6243	F	41
POA6243	M	39
POA6244	F	799
POA6244	M	782
POA6251	F	151
POA6251	M	161
POA6252	F	69
POA6252	M	82
POA6253	F	325
POA6253	M	324
POA6254	F	252
POA6254	M	292
POA6255	F	2262
POA6255	M	2137
POA6256	F	198
POA6256	M	235
POA6258	F	3233
POA6258	M	3256
POA6260	F	690
POA6260	M	696
POA6262	F	364
POA6262	M	374
POA6271	F	1779
POA6271	M	1684
POA6275	F	740
POA6275	M	769
POA6280	F	15846
POA6280	M	14739
POA6281	F	4319
POA6281	M	4226
POA6282	F	736
POA6282	M	782
POA6284	F	1436
POA6284	M	1435
POA6285	F	5334
POA6285	M	5302
POA6286	F	406
POA6286	M	433
POA6288	F	296
POA6288	M	302
POA6290	F	932
POA6290	M	902
POA6302	F	1746
POA6302	M	1747
POA6304	F	823
POA6304	M	844
POA6306	F	478
POA6306	M	497
POA6308	F	751
POA6308	M	815
POA6309	F	132
POA6309	M	162
POA6311	F	291
POA6311	M	316
POA6312	F	2310
POA6312	M	2248
POA6313	F	127
POA6313	M	123
POA6315	F	932
POA6315	M	946
POA6316	F	189
POA6316	M	211
POA6317	F	1980
POA6317	M	2100
POA6318	F	250
POA6318	M	247
POA6320	F	272
POA6320	M	284
POA6321	F	253
POA6321	M	248
POA6322	F	122
POA6322	M	120
POA6323	F	508
POA6323	M	555
POA6324	F	1826
POA6324	M	1914
POA6326	F	251
POA6326	M	267
POA6327	F	117
POA6327	M	146
POA6328	F	209
POA6328	M	224
POA6330	F	19396
POA6330	M	18651
POA6333	F	3226
POA6333	M	3084
POA6335	F	361
POA6335	M	397
POA6336	F	150
POA6336	M	191
POA6337	F	243
POA6337	M	305
POA6338	F	349
POA6338	M	377
POA6341	F	116
POA6341	M	145
POA6343	F	109
POA6343	M	127
POA6346	F	383
POA6346	M	452
POA6348	F	544
POA6348	M	563
POA6350	F	178
POA6350	M	161
POA6351	F	23
POA6351	M	37
POA6352	F	73
POA6352	M	97
POA6353	F	367
POA6353	M	414
POA6355	F	196
POA6355	M	243
POA6356	F	53
POA6356	M	66
POA6357	F	30
POA6357	M	26
POA6358	F	49
POA6358	M	53
POA6359	F	187
POA6359	M	249
POA6361	F	51
POA6361	M	52
POA6363	F	39
POA6363	M	48
POA6365	F	259
POA6365	M	278
POA6367	F	165
POA6367	M	169
POA6368	F	43
POA6368	M	46
POA6369	F	313
POA6369	M	352
POA6370	F	225
POA6370	M	236
POA6372	F	50
POA6372	M	59
POA6373	F	36
POA6373	M	40
POA6375	F	443
POA6375	M	433
POA6383	F	495
POA6383	M	442
POA6384	F	10
POA6384	M	12
POA6385	F	9
POA6385	M	10
POA6386	F	59
POA6386	M	52
POA6390	F	804
POA6390	M	867
POA6391	F	509
POA6391	M	534
POA6392	F	210
POA6392	M	223
POA6393	F	50
POA6393	M	64
POA6394	F	214
POA6394	M	259
POA6395	F	757
POA6395	M	787
POA6396	F	157
POA6396	M	199
POA6397	F	40
POA6397	M	54
POA6398	F	264
POA6398	M	289
POA6401	F	4088
POA6401	M	4199
POA6403	F	83
POA6403	M	80
POA6405	F	173
POA6405	M	167
POA6407	F	454
POA6407	M	512
POA6409	F	172
POA6409	M	217
POA6410	F	464
POA6410	M	488
POA6411	F	62
POA6411	M	69
POA6412	F	28
POA6412	M	33
POA6413	F	22
POA6413	M	34
POA6414	F	38
POA6414	M	34
POA6415	F	1352
POA6415	M	1415
POA6418	F	354
POA6418	M	388
POA6419	F	21
POA6419	M	33
POA6420	F	36
POA6420	M	40
POA6421	F	81
POA6421	M	84
POA6422	F	37
POA6422	M	33
POA6423	F	73
POA6423	M	74
POA6424	F	34
POA6424	M	38
POA6425	F	40
POA6425	M	42
POA6426	F	348
POA6426	M	552
POA6427	F	16
POA6427	M	82
POA6428	F	28
POA6428	M	33
POA6429	F	409
POA6429	M	555
POA6430	F	10567
POA6430	M	11354
POA6431	F	362
POA6431	M	572
POA6432	F	3242
POA6432	M	3910
POA6434	F	38
POA6434	M	147
POA6436	F	56
POA6436	M	97
POA6437	F	282
POA6437	M	467
POA6438	F	325
POA6438	M	516
POA6440	F	419
POA6440	M	916
POA6442	F	1180
POA6442	M	1284
POA6443	F	315
POA6443	M	404
POA6445	F	78
POA6445	M	81
POA6446	F	56
POA6446	M	60
POA6447	F	79
POA6447	M	95
POA6448	F	194
POA6448	M	213
POA6450	F	6540
POA6450	M	6624
POA6460	F	337
POA6460	M	353
POA6461	F	238
POA6461	M	253
POA6462	F	80
POA6462	M	90
POA6463	F	6
POA6463	M	14
POA6465	F	22
POA6465	M	23
POA6466	F	26
POA6466	M	33
POA6467	F	16
POA6467	M	15
POA6468	F	89
POA6468	M	106
POA6470	F	10
POA6470	M	13
POA6472	F	64
POA6472	M	88
POA6473	F	34
POA6473	M	22
POA6475	F	153
POA6475	M	193
POA6476	F	18
POA6476	M	21
POA6477	F	117
POA6477	M	123
POA6479	F	251
POA6479	M	304
POA6480	F	16
POA6480	M	20
POA6484	F	14
POA6484	M	20
POA6485	F	214
POA6485	M	234
POA6487	F	21
POA6487	M	19
POA6488	F	79
POA6488	M	90
POA6489	F	43
POA6489	M	46
POA6490	F	120
POA6490	M	136
POA6501	F	458
POA6501	M	467
POA6502	F	611
POA6502	M	605
POA6503	F	1110
POA6503	M	1251
POA6504	F	100
POA6504	M	110
POA6505	F	63
POA6505	M	74
POA6506	F	28
POA6506	M	32
POA6507	F	220
POA6507	M	305
POA6509	F	68
POA6509	M	78
POA6510	F	971
POA6510	M	972
POA6511	F	227
POA6511	M	255
POA6512	F	42
POA6512	M	49
POA6513	F	80
POA6513	M	85
POA6514	F	288
POA6514	M	350
POA6515	F	142
POA6515	M	176
POA6516	F	965
POA6516	M	1016
POA6517	F	185
POA6517	M	219
POA6518	F	104
POA6518	M	107
POA6519	F	274
POA6519	M	296
POA6521	F	149
POA6521	M	201
POA6522	F	185
POA6522	M	230
POA6525	F	1851
POA6525	M	1831
POA6528	F	184
POA6528	M	192
POA6530	F	16963
POA6530	M	16415
POA6532	F	3403
POA6532	M	3512
POA6535	F	767
POA6535	M	843
POA6536	F	701
POA6536	M	782
POA6537	F	492
POA6537	M	500
POA6556	F	957
POA6556	M	1014
POA6558	F	391
POA6558	M	2225
POA6560	F	691
POA6560	M	681
POA6562	F	702
POA6562	M	712
POA6564	F	158
POA6564	M	169
POA6566	F	1611
POA6566	M	1694
POA6567	F	227
POA6567	M	259
POA6568	F	97
POA6568	M	113
POA6569	F	125
POA6569	M	146
POA6571	F	33
POA6571	M	32
POA6572	F	33
POA6572	M	29
POA6574	F	35
POA6574	M	28
POA6575	F	46
POA6575	M	55
POA6603	F	519
POA6603	M	591
POA6605	F	15
POA6605	M	25
POA6606	F	58
POA6606	M	75
POA6608	F	69
POA6608	M	77
POA6609	F	414
POA6609	M	441
POA6612	F	78
POA6612	M	80
POA6613	F	20
POA6613	M	29
POA6614	F	10
POA6614	M	11
POA6616	F	31
POA6616	M	28
POA6620	F	187
POA6620	M	325
POA6623	F	289
POA6623	M	286
POA6625	F	24
POA6625	M	35
POA6627	F	24
POA6627	M	34
POA6628	F	7
POA6628	M	17
POA6630	F	232
POA6630	M	249
POA6631	F	6
POA6631	M	4
POA6632	F	27
POA6632	M	36
POA6635	F	125
POA6635	M	256
POA6638	F	290
POA6638	M	363
POA6639	F	37
POA6639	M	70
POA6640	F	73
POA6640	M	147
POA6642	F	485
POA6642	M	717
POA6646	F	189
POA6646	M	345
POA6701	F	2522
POA6701	M	2735
POA6705	F	79
POA6705	M	95
POA6707	F	1473
POA6707	M	1605
POA6710	F	445
POA6710	M	489
POA6712	F	7
POA6712	M	43
POA6713	F	616
POA6713	M	662
POA6714	F	8152
POA6714	M	9501
POA6716	F	427
POA6716	M	655
POA6718	F	400
POA6718	M	579
POA6720	F	998
POA6720	M	1286
POA6721	F	2075
POA6721	M	2290
POA6722	F	5362
POA6722	M	5939
POA6725	F	5726
POA6725	M	5508
POA6726	F	2981
POA6726	M	2746
POA6728	F	2627
POA6728	M	2736
POA6740	F	700
POA6740	M	775
POA6743	F	3294
POA6743	M	3160
POA6751	F	1653
POA6751	M	2353
POA6753	F	2734
POA6753	M	4033
POA6754	F	567
POA6754	M	761
POA6758	F	218
POA6758	M	943
POA6760	F	264
POA6760	M	670
POA6762	F	166
POA6762	M	487
POA6765	F	869
POA6765	M	812
POA6770	F	1581
POA6770	M	1567
POA6798	F	685
POA6798	M	1006
POA6799	F	292
POA6799	M	302
POA7000	F	8013
POA7000	M	7634
POA7004	F	4186
POA7004	M	3792
POA7005	F	7126
POA7005	M	6820
POA7007	F	1700
POA7007	M	1692
POA7008	F	6792
POA7008	M	6417
POA7009	F	6971
POA7009	M	6931
POA7010	F	9366
POA7010	M	9005
POA7011	F	8036
POA7011	M	7711
POA7012	F	414
POA7012	M	425
POA7015	F	5972
POA7015	M	5314
POA7016	F	1354
POA7016	M	1818
POA7017	F	3155
POA7017	M	3143
POA7018	F	12190
POA7018	M	11260
POA7019	F	4112
POA7019	M	3635
POA7020	F	1317
POA7020	M	1343
POA7021	F	1316
POA7021	M	1271
POA7022	F	493
POA7022	M	468
POA7023	F	189
POA7023	M	191
POA7024	F	303
POA7024	M	299
POA7025	F	932
POA7025	M	893
POA7026	F	557
POA7026	M	598
POA7027	F	179
POA7027	M	197
POA7030	F	9996
POA7030	M	9724
POA7050	F	7636
POA7050	M	6961
POA7052	F	4015
POA7052	M	3675
POA7053	F	1927
POA7053	M	1715
POA7054	F	4881
POA7054	M	4733
POA7055	F	280
POA7055	M	264
POA7109	F	4956
POA7109	M	4918
POA7112	F	1788
POA7112	M	1703
POA7113	F	669
POA7113	M	634
POA7116	F	1225
POA7116	M	1261
POA7117	F	442
POA7117	M	480
POA7119	F	21
POA7119	M	22
POA7120	F	935
POA7120	M	952
POA7139	F	5
POA7139	M	4
POA7140	F	5960
POA7140	M	6106
POA7150	F	1558
POA7150	M	1635
POA7155	F	467
POA7155	M	474
POA7162	F	323
POA7162	M	344
POA7163	F	189
POA7163	M	206
POA7170	F	2816
POA7170	M	2926
POA7171	F	1987
POA7171	M	1834
POA7172	F	2311
POA7172	M	2127
POA7173	F	3749
POA7173	M	3762
POA7174	F	101
POA7174	M	99
POA7175	F	81
POA7175	M	98
POA7176	F	89
POA7176	M	94
POA7177	F	207
POA7177	M	245
POA7178	F	156
POA7178	M	166
POA7179	F	197
POA7179	M	223
POA7180	F	76
POA7180	M	91
POA7182	F	122
POA7182	M	123
POA7183	F	16
POA7183	M	26
POA7184	F	457
POA7184	M	459
POA7185	F	64
POA7185	M	71
POA7186	F	87
POA7186	M	107
POA7187	F	64
POA7187	M	76
POA7190	F	1682
POA7190	M	1772
POA7209	F	206
POA7209	M	214
POA7210	F	555
POA7210	M	526
POA7211	F	140
POA7211	M	124
POA7212	F	890
POA7212	M	887
POA7213	F	143
POA7213	M	155
POA7214	F	292
POA7214	M	337
POA7215	F	1954
POA7215	M	2113
POA7216	F	1788
POA7216	M	1777
POA7248	F	8529
POA7248	M	8646
POA7249	F	7417
POA7249	M	6639
POA7250	F	26551
POA7250	M	24584
POA7252	F	1414
POA7252	M	1582
POA7253	F	2601
POA7253	M	2564
POA7254	F	252
POA7254	M	311
POA7255	F	417
POA7255	M	444
POA7256	F	774
POA7256	M	847
POA7257	F	32
POA7257	M	33
POA7258	F	467
POA7258	M	499
POA7259	F	231
POA7259	M	275
POA7260	F	1708
POA7260	M	1628
POA7261	F	115
POA7261	M	128
POA7262	F	973
POA7262	M	920
POA7263	F	312
POA7263	M	316
POA7264	F	261
POA7264	M	310
POA7265	F	123
POA7265	M	109
POA7267	F	381
POA7267	M	423
POA7268	F	568
POA7268	M	568
POA7270	F	2169
POA7270	M	2203
POA7275	F	1697
POA7275	M	1675
POA7276	F	321
POA7276	M	318
POA7277	F	3317
POA7277	M	3207
POA7290	F	1220
POA7290	M	1208
POA7291	F	360
POA7291	M	362
POA7292	F	313
POA7292	M	345
POA7300	F	2010
POA7300	M	1930
POA7301	F	2417
POA7301	M	2296
POA7302	F	847
POA7302	M	904
POA7303	F	1494
POA7303	M	1535
POA7304	F	3172
POA7304	M	3091
POA7305	F	629
POA7305	M	630
POA7306	F	2072
POA7306	M	2200
POA7307	F	6107
POA7307	M	5743
POA7310	F	14750
POA7310	M	13889
POA7315	F	8149
POA7315	M	7490
POA7316	F	3223
POA7316	M	3061
POA7320	F	8952
POA7320	M	8186
POA7321	F	2431
POA7321	M	2535
POA7322	F	2132
POA7322	M	1932
POA7325	F	4621
POA7325	M	4397
POA7330	F	3255
POA7330	M	3475
POA7331	F	291
POA7331	M	302
POA7466	F	19
POA7466	M	19
POA7467	F	878
POA7467	M	929
POA7468	F	333
POA7468	M	364
POA7469	F	378
POA7469	M	397
POA7470	F	352
POA7470	M	397
POA9494	F	23214
POA9494	M	28851
POA9797	F	107
POA9797	M	753
