POA_CODE_2021	HomeCensusNight	persons
POA4272	1	7786
POA4275	0	124
POA4275	1	3770
POA4280	0	590
POA4280	1	20669
POA4285	0	705
POA4285	1	21060
POA4287	0	41
POA4287	1	893
POA4300	0	1885
POA4300	1	66794
POA4301	0	994
POA4301	1	35534
POA4303	0	157
POA4303	1	4018
POA4304	0	530
POA4304	1	17289
POA4305	0	2226
POA4305	1	62126
POA4306	0	1433
POA4306	1	42567
POA4307	0	42
POA4307	1	1534
POA4309	0	137
POA4309	1	3228
POA4310	0	238
POA4310	1	5779
POA4311	0	361
POA4311	1	10047
POA4312	0	155
POA4312	1	2431
POA4313	0	107
POA4313	1	2207
POA4314	0	197
POA4314	1	3058
POA4340	0	300
POA4340	1	5707
POA4341	0	541
POA4341	1	15407
POA4342	0	121
POA4342	1	2576
POA4343	0	519
POA4343	1	11649
POA4344	0	109
POA4344	1	2602
POA4346	0	33
POA4346	1	985
POA4347	0	55
POA4347	1	1287
POA4350	0	5065
POA4350	1	110151
POA4352	0	1437
POA4352	1	29591
POA4353	0	14
POA4353	1	335
POA4354	0	82
POA4354	1	1204
POA4355	0	135
POA4355	1	2676
POA4356	0	263
POA4356	1	4959
POA4357	0	145
POA4357	1	2385
POA4358	0	119
POA4358	1	2855
POA4359	0	87
POA4359	1	1305
POA4360	0	31
POA4360	1	574
POA4361	0	124
POA4361	1	2531
POA4362	0	129
POA4362	1	2490
POA4363	0	23
POA4363	1	598
POA4364	0	9
POA4364	1	164
POA4365	0	40
POA4365	1	556
POA4370	0	916
POA4370	1	18278
POA4371	0	35
POA4371	1	662
POA4372	0	14
POA4372	1	129
POA4373	0	64
POA4373	1	923
POA4374	0	29
POA4374	1	375
POA4375	0	14
POA4375	1	211
POA4376	0	17
POA4376	1	334
POA4377	0	46
POA4377	1	578
POA4378	0	10
POA4378	1	563
POA4380	0	428
POA4380	1	7667
POA4381	0	37
POA4381	1	662
POA4382	0	26
POA4382	1	435
POA4383	0	52
POA4383	1	556
POA4384	1	49
POA4385	0	70
POA4385	1	1093
POA4387	0	69
POA4387	1	1276
POA4388	0	31
POA4388	1	314
POA4390	0	398
POA4390	1	6324
POA4400	0	86
POA4400	1	2076
POA4401	0	284
POA4401	1	5541
POA4402	0	22
POA4402	1	273
POA4403	0	55
POA4403	1	800
POA4404	0	48
POA4404	1	428
POA4405	0	732
POA4405	1	13626
POA4406	0	117
POA4406	1	1598
POA4407	0	38
POA4407	1	471
POA4408	0	41
POA4408	1	498
POA4410	0	58
POA4410	1	1102
POA4411	0	18
POA4411	1	276
POA4412	0	22
POA4412	1	194
POA4413	0	522
POA4413	1	8150
POA4415	0	120
POA4415	1	2048
POA4416	0	37
POA4416	1	373
POA4417	0	40
POA4417	1	655
POA4418	0	9
POA4418	1	79
POA4419	0	74
POA4419	1	1008
POA4420	0	102
POA4420	1	1121
POA4421	0	164
POA4421	1	2017
POA4422	0	54
POA4422	1	400
POA4423	0	12
POA4423	1	192
POA4424	0	12
POA4424	1	223
POA4425	0	21
POA4425	1	145
POA4426	0	8
POA4426	1	133
POA4427	0	42
POA4427	1	274
POA4428	0	41
POA4428	1	587
POA4454	0	46
POA4454	1	681
POA4455	0	557
POA4455	1	8052
POA4461	1	37
POA4462	0	3
POA4462	1	121
POA4465	0	104
POA4465	1	1158
POA4467	0	17
POA4467	1	134
POA4468	0	33
POA4468	1	222
POA4470	0	210
POA4470	1	2974
POA4472	0	119
POA4472	1	1293
POA4474	0	6
POA4474	1	66
POA4477	0	48
POA4477	1	481
POA4478	0	41
POA4478	1	460
POA4479	1	7
POA4480	0	65
POA4480	1	555
POA4481	0	9
POA4481	1	113
POA4482	0	24
POA4482	1	91
POA4486	0	59
POA4486	1	612
POA4487	0	202
POA4487	1	2979
POA4488	0	32
POA4488	1	214
POA4489	0	11
POA4489	1	63
POA4490	0	69
POA4490	1	1434
POA4491	0	13
POA4491	1	83
POA4492	0	27
POA4492	1	290
POA4493	0	6
POA4493	1	11
POA4494	0	13
POA4494	1	151
POA4496	0	19
POA4496	1	191
POA4497	0	47
POA4497	1	272
POA4498	0	4
POA4498	1	183
POA4500	0	1362
POA4500	1	44294
POA4501	0	202
POA4501	1	5701
POA4502	0	300
POA4502	1	8421
POA4503	0	1559
POA4503	1	50928
POA4504	0	644
POA4504	1	20269
POA4505	0	930
POA4505	1	25212
POA4506	0	804
POA4506	1	24500
POA4507	0	1032
POA4507	1	19584
POA4508	0	739
POA4508	1	18831
POA4509	0	955
POA4509	1	36991
POA4510	0	2064
POA4510	1	53878
POA4511	0	414
POA4511	1	9512
POA4512	0	144
POA4512	1	3533
POA4514	0	280
POA4514	1	8324
POA4515	0	212
POA4515	1	4254
POA4516	0	180
POA4516	1	4114
POA4517	0	57
POA4517	1	888
POA4518	0	244
POA4518	1	5355
POA4519	0	405
POA4519	1	9068
POA4520	0	496
POA4520	1	13391
POA4521	0	168
POA4521	1	5003
POA4550	0	212
POA4550	1	4698
POA4551	0	2985
POA4551	1	65303
POA4552	0	431
POA4552	1	8580
POA4553	0	448
POA4553	1	10299
POA4554	0	84
POA4554	1	1915
POA4555	0	327
POA4555	1	7393
POA4556	0	1896
POA4556	1	45251
POA4557	0	947
POA4557	1	19209
POA4558	0	1119
POA4558	1	22210
POA4559	0	313
POA4559	1	7131
POA4560	0	1525
POA4560	1	35184
POA4561	0	402
POA4561	1	8229
POA4562	0	418
POA4562	1	8369
POA4563	0	466
POA4563	1	9361
POA4564	0	651
POA4564	1	11001
POA4565	0	745
POA4565	1	14283
POA4566	0	506
POA4566	1	8212
POA4567	0	682
POA4567	1	11292
POA4568	0	170
POA4568	1	3566
POA4569	0	95
POA4569	1	1658
POA4570	0	2393
POA4570	1	44033
POA4571	0	49
POA4571	1	858
POA4572	0	232
POA4572	1	4007
POA4573	0	1433
POA4573	1	29957
POA4574	0	69
POA4574	1	1356
POA4575	0	1261
POA4575	1	26762
POA4580	0	392
POA4580	1	4819
POA4581	0	159
POA4581	1	1250
POA4600	0	43
POA4600	1	862
POA4601	0	38
POA4601	1	1106
POA4605	0	240
POA4605	1	4532
POA4606	0	121
POA4606	1	2279
POA4608	0	65
POA4608	1	860
POA4610	0	799
POA4610	1	14417
POA4611	1	125
POA4612	0	24
POA4612	1	225
POA4613	0	67
POA4613	1	821
POA4614	0	54
POA4614	1	1174
POA4615	0	421
POA4615	1	6931
POA4620	0	10
POA4620	1	435
POA4621	0	93
POA4621	1	1719
POA4625	0	160
POA4625	1	2525
POA4626	0	97
POA4626	1	1893
POA4627	0	54
POA4627	1	792
POA4630	0	149
POA4630	1	2188
POA4650	0	1840
POA4650	1	33102
POA4655	0	3538
POA4655	1	63255
POA4659	0	339
POA4659	1	5023
POA4660	0	537
POA4660	1	7506
POA4662	0	44
POA4662	1	791
POA4670	0	4435
POA4670	1	80285
POA4671	0	372
POA4671	1	5916
POA4673	0	40
POA4673	1	634
POA4674	0	117
POA4674	1	1466
POA4676	0	21
POA4676	1	159
POA4677	0	403
POA4677	1	3811
POA4678	0	88
POA4678	1	734
POA4680	0	2963
POA4680	1	52375
POA4694	0	9
POA4694	1	110
POA4695	0	42
POA4695	1	1070
POA4697	0	14
POA4697	1	133
POA4699	0	24
POA4699	1	429
POA4700	0	1075
POA4700	1	16240
POA4701	0	2500
POA4701	1	41326
POA4702	0	2101
POA4702	1	27713
POA4703	0	2049
POA4703	1	23081
POA4704	0	6
POA4704	1	114
POA4705	0	19
POA4705	1	384
POA4706	1	72
POA4707	0	29
POA4707	1	226
POA4709	0	49
POA4709	1	685
POA4710	0	365
POA4710	1	4761
POA4711	0	100
POA4711	1	1690
POA4712	0	21
POA4712	1	244
POA4713	0	51
POA4713	1	972
POA4714	0	226
POA4714	1	2720
POA4715	0	335
POA4715	1	6730
POA4716	0	45
POA4716	1	783
POA4717	0	233
POA4717	1	4467
POA4718	0	138
POA4718	1	2444
POA4719	0	88
POA4719	1	994
POA4720	0	929
POA4720	1	14101
POA4721	0	306
POA4721	1	3652
POA4722	0	122
POA4722	1	1517
POA4723	0	126
POA4723	1	1473
POA4724	0	58
POA4724	1	501
POA4725	0	132
POA4725	1	1403
POA4726	0	55
POA4726	1	316
POA4727	0	32
POA4727	1	278
POA4728	0	23
POA4728	1	206
POA4730	0	266
POA4730	1	2909
POA4731	0	17
POA4731	1	197
POA4732	0	15
POA4732	1	137
POA4733	0	29
POA4733	1	128
POA4735	0	90
POA4735	1	868
POA4736	0	23
POA4736	1	113
POA4737	0	561
POA4737	1	7767
POA4738	0	89
POA4738	1	1066
POA4739	0	36
POA4739	1	308
POA4740	0	5702
POA4740	1	79794
POA4741	0	517
POA4741	1	6835
POA4742	0	89
POA4742	1	1106
POA4743	0	27
POA4743	1	532
POA4744	0	470
POA4744	1	8954
POA4745	0	197
POA4745	1	2720
POA4746	0	68
POA4746	1	1923
POA4750	0	469
POA4750	1	5557
POA4751	0	288
POA4751	1	4401
POA4753	0	353
POA4753	1	4277
POA4754	0	144
POA4754	1	2361
POA4756	0	50
POA4756	1	607
POA4757	0	29
POA4757	1	334
POA4798	0	55
POA4798	1	639
POA4799	0	89
POA4799	1	876
POA4800	0	787
POA4800	1	9299
POA4802	0	1520
POA4802	1	11869
POA4804	0	161
POA4804	1	1967
POA4805	0	668
POA4805	1	10980
POA4806	0	166
POA4806	1	3605
POA4807	0	563
POA4807	1	10222
POA4808	0	56
POA4808	1	1052
POA4809	0	58
POA4809	1	925
POA4810	0	1456
POA4810	1	20241
POA4811	0	775
POA4811	1	12909
POA4812	0	950
POA4812	1	18165
POA4814	0	2155
POA4814	1	44038
POA4815	0	990
POA4815	1	20402
POA4816	0	621
POA4816	1	8663
POA4817	0	1515
POA4817	1	29267
POA4818	0	1650
POA4818	1	30357
POA4819	0	231
POA4819	1	2252
POA4820	0	717
POA4820	1	10013
POA4821	0	167
POA4821	1	1286
POA4822	0	72
POA4822	1	706
POA4823	0	73
POA4823	1	888
POA4824	0	213
POA4824	1	3170
POA4825	0	1050
POA4825	1	18245
POA4828	0	24
POA4828	1	217
POA4829	0	46
POA4829	1	465
POA4830	0	59
POA4830	1	1681
POA4849	0	100
POA4849	1	1273
POA4850	0	620
POA4850	1	10306
POA4852	0	278
POA4852	1	3776
POA4854	0	238
POA4854	1	5282
POA4855	0	53
POA4855	1	757
POA4856	0	31
POA4856	1	684
POA4858	0	68
POA4858	1	1448
POA4859	0	27
POA4859	1	499
POA4860	0	514
POA4860	1	10805
POA4861	0	84
POA4861	1	1457
POA4865	0	426
POA4865	1	8201
POA4868	0	1007
POA4868	1	21898
POA4869	0	911
POA4869	1	19709
POA4870	0	3703
POA4870	1	70097
POA4871	0	680
POA4871	1	10118
POA4872	0	269
POA4872	1	3986
POA4873	0	361
POA4873	1	6412
POA4874	0	383
POA4874	1	5222
POA4875	0	723
POA4875	1	6801
POA4876	0	213
POA4876	1	2591
POA4877	0	328
POA4877	1	5134
POA4878	0	745
POA4878	1	14304
POA4879	0	1162
POA4879	1	20755
POA4880	0	733
POA4880	1	13599
POA4881	0	207
POA4881	1	4624
POA4882	0	130
POA4882	1	3054
POA4883	0	472
POA4883	1	8480
POA4884	0	124
POA4884	1	1776
POA4885	0	224
POA4885	1	3795
POA4886	0	50
POA4886	1	913
POA4887	0	123
POA4887	1	2007
POA4888	0	197
POA4888	1	2556
POA4890	0	130
POA4890	1	1309
POA4891	0	61
POA4891	1	426
POA4892	0	491
POA4892	1	4832
POA4895	0	285
POA4895	1	4317
POA5000	0	839
POA5000	1	17363
POA5006	0	261
POA5006	1	6562
POA5007	0	375
POA5007	1	7827
POA5008	0	418
POA5008	1	13970
POA5009	0	195
POA5009	1	5275
POA5010	0	159
POA5010	1	5947
POA5011	0	396
POA5011	1	13588
POA5012	0	300
POA5012	1	11457
POA5013	0	355
POA5013	1	10304
POA5014	0	397
POA5014	1	12142
POA5015	0	268
POA5015	1	5737
POA5016	0	399
POA5016	1	8908
POA5017	0	160
POA5017	1	5038
POA5018	0	235
POA5018	1	5362
POA5019	0	420
POA5019	1	8963
POA5020	0	138
POA5020	1	3095
POA5021	0	266
POA5021	1	6507
POA5022	0	742
POA5022	1	15597
POA5023	0	560
POA5023	1	17320
POA5024	0	548
POA5024	1	14123
POA5025	0	269
POA5025	1	9088
POA5031	0	372
POA5031	1	9739
POA5032	0	357
POA5032	1	13097
POA5033	0	314
POA5033	1	8553
POA5034	0	417
POA5034	1	9729
POA5035	0	212
POA5035	1	6148
POA5037	0	396
POA5037	1	11306
POA5038	0	627
POA5038	1	16772
POA5039	0	349
POA5039	1	8854
POA5040	0	109
POA5040	1	2393
POA5041	0	380
POA5041	1	13159
POA5042	0	417
POA5042	1	11417
POA5043	0	630
POA5043	1	19699
POA5044	0	471
POA5044	1	11102
POA5045	0	855
POA5045	1	15210
POA5046	0	309
POA5046	1	9446
POA5047	0	334
POA5047	1	8647
POA5048	0	628
POA5048	1	14880
POA5049	0	494
POA5049	1	9884
POA5050	0	239
POA5050	1	5495
POA5051	0	645
POA5051	1	14485
POA5052	0	277
POA5052	1	6479
POA5061	0	412
POA5061	1	9336
POA5062	0	573
POA5062	1	14935
POA5063	0	371
POA5063	1	12368
POA5064	0	399
POA5064	1	10357
POA5065	0	346
POA5065	1	10644
POA5066	0	384
POA5066	1	11853
POA5067	0	482
POA5067	1	10288
POA5068	0	437
POA5068	1	12209
POA5069	0	353
POA5069	1	8036
POA5070	0	455
POA5070	1	14942
POA5072	0	380
POA5072	1	13560
POA5073	0	442
POA5073	1	16389
POA5074	0	318
POA5074	1	14068
POA5075	0	337
POA5075	1	10946
POA5076	0	212
POA5076	1	9408
POA5081	0	335
POA5081	1	9534
POA5082	0	479
POA5082	1	15830
POA5083	0	245
POA5083	1	7708
POA5084	0	341
POA5084	1	10567
POA5085	0	613
POA5085	1	24172
POA5086	0	409
POA5086	1	17205
POA5087	0	381
POA5087	1	12156
POA5088	0	108
POA5088	1	3613
POA5089	0	213
POA5089	1	6741
POA5090	0	277
POA5090	1	7909
POA5091	0	292
POA5091	1	7584
POA5092	0	542
POA5092	1	17746
POA5093	0	249
POA5093	1	9179
POA5094	0	24
POA5094	1	894
POA5095	0	654
POA5095	1	20718
POA5096	0	410
POA5096	1	13354
POA5097	0	426
POA5097	1	13478
POA5098	0	379
POA5098	1	12678
POA5106	1	95
POA5107	0	455
POA5107	1	18177
POA5108	0	1366
POA5108	1	41959
POA5109	0	630
POA5109	1	20117
POA5110	0	288
POA5110	1	9060
POA5111	0	71
POA5111	1	303
POA5112	0	682
POA5112	1	19764
POA5113	0	725
POA5113	1	18848
POA5114	0	1239
POA5114	1	35613
POA5115	0	415
POA5115	1	12615
POA5116	0	391
POA5116	1	10337
POA5117	0	142
POA5117	1	3911
POA5118	0	774
POA5118	1	18454
POA5120	0	92
POA5120	1	2768
POA5121	0	78
POA5121	1	2271
POA5125	0	625
POA5125	1	19782
POA5126	0	216
POA5126	1	7187
POA5127	0	267
POA5127	1	7600
POA5131	0	43
POA5131	1	937
POA5132	0	24
POA5132	1	414
POA5133	0	25
POA5133	1	351
POA5134	0	33
POA5134	1	427
POA5136	0	25
POA5136	1	528
POA5137	0	32
POA5137	1	520
POA5138	0	14
POA5138	1	350
POA5139	0	15
POA5139	1	276
POA5140	0	16
POA5140	1	436
POA5141	0	53
POA5141	1	718
POA5142	0	25
POA5142	1	557
POA5144	0	26
POA5144	1	402
POA5150	1	55
POA5151	0	14
POA5151	1	393
POA5152	0	272
POA5152	1	6119
POA5153	0	346
POA5153	1	6387
POA5154	0	139
POA5154	1	3331
POA5155	0	192
POA5155	1	3805
POA5156	0	40
POA5156	1	966
POA5157	0	133
POA5157	1	2881
POA5158	0	878
POA5158	1	24204
POA5159	0	1159
POA5159	1	32476
POA5160	0	5
POA5160	1	19
POA5161	0	313
POA5161	1	9974
POA5162	0	1212
POA5162	1	34115
POA5163	0	608
POA5163	1	14312
POA5164	0	190
POA5164	1	5047
POA5165	0	294
POA5165	1	5670
POA5166	0	73
POA5166	1	1770
POA5167	0	296
POA5167	1	6007
POA5168	0	239
POA5168	1	5531
POA5169	0	735
POA5169	1	19348
POA5170	0	73
POA5170	1	1141
POA5171	0	251
POA5171	1	6014
POA5172	0	201
POA5172	1	3989
POA5173	0	646
POA5173	1	12575
POA5174	0	160
POA5174	1	2842
POA5201	0	116
POA5201	1	2190
POA5202	0	37
POA5202	1	898
POA5203	0	58
POA5203	1	1265
POA5204	0	253
POA5204	1	3124
POA5210	0	120
POA5210	1	1759
POA5211	0	963
POA5211	1	15883
POA5212	0	156
POA5212	1	2092
POA5213	0	106
POA5213	1	1190
POA5214	0	731
POA5214	1	8824
POA5220	0	15
POA5220	1	140
POA5221	0	34
POA5221	1	298
POA5222	0	90
POA5222	1	590
POA5223	0	361
POA5223	1	3375
POA5231	0	44
POA5231	1	1240
POA5232	0	25
POA5232	1	400
POA5233	0	61
POA5233	1	1448
POA5234	0	78
POA5234	1	1302
POA5235	0	113
POA5235	1	2529
POA5236	0	12
POA5236	1	327
POA5237	0	22
POA5237	1	334
POA5238	0	311
POA5238	1	4110
POA5240	0	38
POA5240	1	503
POA5241	0	113
POA5241	1	2418
POA5242	0	77
POA5242	1	1675
POA5243	0	47
POA5243	1	818
POA5244	0	226
POA5244	1	4221
POA5245	0	141
POA5245	1	3107
POA5250	0	187
POA5250	1	3586
POA5251	0	770
POA5251	1	18417
POA5252	0	282
POA5252	1	6500
POA5253	0	895
POA5253	1	18363
POA5254	0	119
POA5254	1	2385
POA5255	0	455
POA5255	1	9685
POA5256	0	118
POA5256	1	1427
POA5259	0	48
POA5259	1	1064
POA5260	0	83
POA5260	1	1715
POA5261	0	25
POA5261	1	309
POA5262	0	28
POA5262	1	446
POA5263	0	8
POA5263	1	128
POA5264	0	94
POA5264	1	1194
POA5265	0	30
POA5265	1	397
POA5266	0	27
POA5266	1	581
POA5267	0	126
POA5267	1	1898
POA5268	0	219
POA5268	1	3472
POA5269	0	6
POA5269	1	284
POA5270	0	21
POA5270	1	600
POA5271	0	412
POA5271	1	7251
POA5272	0	70
POA5272	1	834
POA5273	0	11
POA5273	1	109
POA5275	0	212
POA5275	1	2173
POA5276	0	153
POA5276	1	1183
POA5277	0	192
POA5277	1	2691
POA5278	0	33
POA5278	1	494
POA5279	0	14
POA5279	1	542
POA5280	0	469
POA5280	1	7087
POA5290	0	1307
POA5290	1	24283
POA5291	0	519
POA5291	1	9626
POA5301	0	19
POA5301	1	479
POA5302	0	47
POA5302	1	808
POA5303	0	9
POA5303	1	146
POA5304	0	52
POA5304	1	789
POA5306	0	5
POA5306	1	65
POA5307	0	27
POA5307	1	531
POA5308	0	11
POA5308	1	126
POA5309	0	12
POA5309	1	125
POA5310	0	6
POA5310	1	30
POA5311	0	20
POA5311	1	381
POA5320	0	66
POA5320	1	634
POA5321	0	26
POA5321	1	522
POA5322	0	33
POA5322	1	908
POA5330	0	191
POA5330	1	3188
POA5331	0	30
POA5331	1	281
POA5332	0	26
POA5332	1	354
POA5333	0	279
POA5333	1	5842
POA5340	0	66
POA5340	1	1390
POA5341	0	365
POA5341	1	7549
POA5342	0	58
POA5342	1	1052
POA5343	0	251
POA5343	1	4724
POA5344	0	73
POA5344	1	852
POA5345	0	122
POA5345	1	3423
POA5346	0	23
POA5346	1	355
POA5350	0	25
POA5350	1	532
POA5351	0	273
POA5351	1	5918
POA5352	0	250
POA5352	1	5080
POA5353	0	195
POA5353	1	3731
POA5354	0	37
POA5354	1	382
POA5355	0	373
POA5355	1	7902
POA5356	0	28
POA5356	1	770
POA5357	0	40
POA5357	1	400
POA5360	0	52
POA5360	1	1174
POA5371	0	74
POA5371	1	1264
POA5372	0	94
POA5372	1	2594
POA5373	0	187
POA5373	1	3260
POA5374	0	62
POA5374	1	1434
POA5381	0	29
POA5381	1	312
POA5400	0	36
POA5400	1	1028
POA5401	0	34
POA5401	1	804
POA5410	0	19
POA5410	1	297
POA5411	0	7
POA5411	1	328
POA5412	0	73
POA5412	1	1121
POA5413	0	49
POA5413	1	778
POA5414	0	8
POA5414	1	128
POA5415	0	15
POA5415	1	226
POA5416	0	18
POA5416	1	192
POA5417	0	98
POA5417	1	1400
POA5418	0	4
POA5418	1	122
POA5419	0	8
POA5419	1	235
POA5420	0	8
POA5420	1	70
POA5421	0	19
POA5421	1	110
POA5422	0	116
POA5422	1	1538
POA5431	0	71
POA5431	1	785
POA5432	0	19
POA5432	1	121
POA5433	0	125
POA5433	1	1177
POA5434	0	34
POA5434	1	368
POA5440	0	33
POA5440	1	138
POA5451	0	43
POA5451	1	658
POA5452	0	23
POA5452	1	433
POA5453	0	308
POA5453	1	4799
POA5454	0	29
POA5454	1	356
POA5455	1	43
POA5460	0	33
POA5460	1	711
POA5461	0	113
POA5461	1	2487
POA5462	0	30
POA5462	1	488
POA5464	0	33
POA5464	1	534
POA5470	0	8
POA5470	1	140
POA5471	1	77
POA5472	0	6
POA5472	1	176
POA5473	0	41
POA5473	1	708
POA5480	0	47
POA5480	1	839
POA5481	0	32
POA5481	1	468
POA5482	0	24
POA5482	1	463
POA5483	0	25
POA5483	1	317
POA5485	0	53
POA5485	1	613
POA5490	0	13
POA5490	1	160
POA5491	0	90
POA5491	1	1702
POA5493	0	7
POA5493	1	59
POA5495	0	34
POA5495	1	548
POA5501	0	321
POA5501	1	7836
POA5502	0	108
POA5502	1	1606
POA5510	1	101
POA5520	0	19
POA5520	1	523
POA5521	0	13
POA5521	1	140
POA5522	0	91
POA5522	1	1415
POA5523	0	121
POA5523	1	1831
POA5540	0	817
POA5540	1	14422
POA5550	0	48
POA5550	1	917
POA5552	0	15
POA5552	1	333
POA5554	0	290
POA5554	1	5101
POA5555	0	40
POA5555	1	481
POA5556	0	379
POA5556	1	4048
POA5558	0	409
POA5558	1	4802
POA5560	0	16
POA5560	1	440
POA5570	0	39
POA5570	1	561
POA5571	0	128
POA5571	1	1854
POA5572	0	13
POA5572	1	144
POA5573	0	153
POA5573	1	2055
POA5575	0	184
POA5575	1	2210
POA5576	0	106
POA5576	1	1030
POA5577	0	58
POA5577	1	518
POA5580	0	20
POA5580	1	344
POA5581	0	53
POA5581	1	513
POA5582	0	76
POA5582	1	525
POA5583	0	98
POA5583	1	744
POA5600	0	313
POA5600	1	5841
POA5601	0	27
POA5601	1	64
POA5602	0	143
POA5602	1	1204
POA5603	0	34
POA5603	1	388
POA5604	0	36
POA5604	1	182
POA5605	0	115
POA5605	1	1734
POA5606	0	1082
POA5606	1	13375
POA5607	0	486
POA5607	1	4873
POA5608	0	651
POA5608	1	12389
POA5609	0	82
POA5609	1	1882
POA5611	0	9
POA5611	1	115
POA5630	1	129
POA5631	0	63
POA5631	1	999
POA5632	0	21
POA5632	1	215
POA5633	0	41
POA5633	1	251
POA5640	0	56
POA5640	1	974
POA5641	0	89
POA5641	1	910
POA5642	0	22
POA5642	1	217
POA5650	0	13
POA5650	1	153
POA5651	0	12
POA5651	1	53
POA5652	0	31
POA5652	1	622
POA5653	0	3
POA5653	1	59
POA5654	0	17
POA5654	1	209
POA5655	0	7
POA5655	1	96
POA5660	0	7
POA5660	1	34
POA5661	0	20
POA5661	1	125
POA5670	0	49
POA5670	1	443
POA5671	0	15
POA5671	1	151
POA5680	0	234
POA5680	1	1891
POA5690	0	249
POA5690	1	3707
POA5700	0	715
POA5700	1	10322
POA5701	0	5
POA5701	1	27
POA5710	0	192
POA5710	1	2597
POA5713	1	20
POA5715	0	7
POA5715	1	22
POA5717	1	35
POA5719	0	3
POA5719	1	58
POA5720	0	5
POA5720	1	246
POA5722	0	27
POA5722	1	233
POA5723	0	134
POA5723	1	1677
POA5724	0	15
POA5724	1	68
POA5725	0	269
POA5725	1	3705
POA5730	0	24
POA5730	1	99
POA5731	0	15
POA5731	1	221
POA5732	0	16
POA5732	1	131
POA5733	0	15
POA5733	1	113
POA5734	0	12
POA5734	1	104
POA6000	0	999
POA6000	1	12819
POA6003	0	244
POA6003	1	3408
POA6004	0	753
POA6004	1	10925
POA6005	0	404
POA6005	1	5695
POA6006	0	470
POA6006	1	9155
POA6007	0	490
POA6007	1	7604
POA6008	0	775
POA6008	1	15350
POA6009	0	812
POA6009	1	18125
POA6010	0	1010
POA6010	1	17850
POA6011	0	681
POA6011	1	8662
POA6012	0	558
POA6012	1	8618
POA6014	0	938
POA6014	1	21151
POA6015	0	338
POA6015	1	6461
POA6016	0	387
POA6016	1	10431
POA6017	0	191
POA6017	1	4315
POA6018	0	1998
POA6018	1	40257
POA6019	0	1584
POA6019	1	22768
POA6020	0	1243
POA6020	1	21341
POA6021	0	722
POA6021	1	20259
POA6022	0	218
POA6022	1	4996
POA6023	0	662
POA6023	1	15321
POA6024	0	622
POA6024	1	13095
POA6025	0	1531
POA6025	1	30050
POA6026	0	980
POA6026	1	21799
POA6027	0	2184
POA6027	1	40644
POA6028	0	1018
POA6028	1	22536
POA6029	0	160
POA6029	1	2688
POA6030	0	2046
POA6030	1	38791
POA6031	0	737
POA6031	1	17909
POA6032	0	8
POA6032	1	181
POA6033	0	25
POA6033	1	419
POA6034	0	207
POA6034	1	3505
POA6035	0	715
POA6035	1	10310
POA6036	0	826
POA6036	1	16686
POA6037	0	277
POA6037	1	3542
POA6038	0	529
POA6038	1	9674
POA6041	0	189
POA6041	1	1408
POA6042	0	15
POA6042	1	92
POA6043	0	33
POA6043	1	196
POA6044	0	176
POA6044	1	1123
POA6050	0	736
POA6050	1	15029
POA6051	0	793
POA6051	1	12408
POA6052	0	498
POA6052	1	11057
POA6053	0	736
POA6053	1	14551
POA6054	0	949
POA6054	1	20079
POA6055	0	1366
POA6055	1	30954
POA6056	0	2224
POA6056	1	38943
POA6057	0	864
POA6057	1	15831
POA6058	0	644
POA6058	1	12540
POA6059	0	832
POA6059	1	23340
POA6060	0	1073
POA6060	1	24411
POA6061	0	1563
POA6061	1	40120
POA6062	0	1289
POA6062	1	32850
POA6063	0	590
POA6063	1	14448
POA6064	0	1020
POA6064	1	30045
POA6065	0	2640
POA6065	1	65799
POA6066	0	688
POA6066	1	17771
POA6067	1	45
POA6068	1	10
POA6069	0	2216
POA6069	1	44137
POA6070	0	214
POA6070	1	3509
POA6071	0	279
POA6071	1	3225
POA6072	0	58
POA6072	1	777
POA6073	0	184
POA6073	1	3008
POA6074	0	70
POA6074	1	931
POA6076	0	1163
POA6076	1	21142
POA6077	0	95
POA6077	1	1539
POA6078	0	56
POA6078	1	891
POA6079	1	30
POA6081	0	283
POA6081	1	4633
POA6082	0	270
POA6082	1	3152
POA6083	0	289
POA6083	1	3285
POA6084	0	625
POA6084	1	8435
POA6090	0	11
POA6090	1	9
POA6100	0	877
POA6100	1	14940
POA6101	0	761
POA6101	1	16542
POA6102	0	582
POA6102	1	13363
POA6103	0	616
POA6103	1	10280
POA6104	0	787
POA6104	1	14294
POA6105	0	786
POA6105	1	15501
POA6106	1	12
POA6107	0	1767
POA6107	1	46814
POA6108	0	845
POA6108	1	22818
POA6109	0	495
POA6109	1	12645
POA6110	0	1669
POA6110	1	43206
POA6111	0	1106
POA6111	1	22532
POA6112	0	2732
POA6112	1	67833
POA6121	0	147
POA6121	1	2946
POA6122	0	1123
POA6122	1	20680
POA6123	0	138
POA6123	1	2115
POA6124	0	68
POA6124	1	1140
POA6125	0	204
POA6125	1	3415
POA6126	0	12
POA6126	1	250
POA6147	0	525
POA6147	1	14513
POA6148	0	728
POA6148	1	18251
POA6149	0	705
POA6149	1	18204
POA6150	0	506
POA6150	1	12699
POA6151	0	1055
POA6151	1	16165
POA6152	0	1246
POA6152	1	24985
POA6153	0	847
POA6153	1	20574
POA6154	0	412
POA6154	1	10208
POA6155	0	1647
POA6155	1	52112
POA6156	0	850
POA6156	1	17389
POA6157	0	949
POA6157	1	13657
POA6158	0	424
