POA_CODE_2021	PrivateDwelling	Sex	persons
POA3797	0	F	175
POA3797	0	M	171
POA3797	1	F	1692
POA3797	1	M	1658
POA3799	0	F	287
POA3799	0	M	331
POA3799	1	F	2615
POA3799	1	M	2617
POA3802	0	F	506
POA3802	0	M	527
POA3802	1	F	11614
POA3802	1	M	11683
POA3803	0	F	442
POA3803	0	M	387
POA3803	1	F	5194
POA3803	1	M	5269
POA3804	0	F	243
POA3804	0	M	176
POA3804	1	F	3978
POA3804	1	M	4035
POA3805	0	F	1107
POA3805	0	M	1070
POA3805	1	F	28185
POA3805	1	M	27984
POA3806	0	F	1261
POA3806	0	M	1003
POA3806	1	F	25080
POA3806	1	M	23914
POA3807	0	F	94
POA3807	0	M	112
POA3807	1	F	3675
POA3807	1	M	3677
POA3808	0	F	89
POA3808	0	M	96
POA3808	1	F	1400
POA3808	1	M	1481
POA3809	0	F	281
POA3809	0	M	265
POA3809	1	F	9717
POA3809	1	M	9303
POA3810	0	F	1261
POA3810	0	M	1135
POA3810	1	F	27049
POA3810	1	M	25857
POA3812	0	F	111
POA3812	0	M	118
POA3812	1	F	1132
POA3812	1	M	1119
POA3813	0	F	37
POA3813	0	M	31
POA3813	1	F	435
POA3813	1	M	444
POA3814	0	F	73
POA3814	0	M	74
POA3814	1	F	1206
POA3814	1	M	1218
POA3815	0	F	129
POA3815	0	M	124
POA3815	1	F	1724
POA3815	1	M	1702
POA3816	0	F	121
POA3816	0	M	135
POA3816	1	F	1448
POA3816	1	M	1464
POA3818	0	F	461
POA3818	0	M	379
POA3818	1	F	8325
POA3818	1	M	7841
POA3820	0	F	659
POA3820	0	M	533
POA3820	1	F	9725
POA3820	1	M	8802
POA3821	0	F	110
POA3821	0	M	107
POA3821	1	F	1458
POA3821	1	M	1399
POA3822	0	F	32
POA3822	0	M	29
POA3822	1	F	454
POA3822	1	M	478
POA3823	0	F	43
POA3823	0	M	56
POA3823	1	F	1016
POA3823	1	M	989
POA3824	0	F	141
POA3824	0	M	126
POA3824	1	F	2576
POA3824	1	M	2451
POA3825	0	F	810
POA3825	0	M	763
POA3825	1	F	9714
POA3825	1	M	9482
POA3831	0	F	100
POA3831	0	M	114
POA3831	1	F	872
POA3831	1	M	911
POA3832	0	F	3
POA3832	0	M	9
POA3832	1	F	129
POA3832	1	M	103
POA3833	0	F	60
POA3833	0	M	70
POA3833	1	F	124
POA3833	1	M	138
POA3835	0	F	12
POA3835	0	M	14
POA3835	1	F	224
POA3835	1	M	225
POA3840	0	F	955
POA3840	0	M	913
POA3840	1	F	7696
POA3840	1	M	7645
POA3842	0	F	214
POA3842	0	M	186
POA3842	1	F	2263
POA3842	1	M	2218
POA3844	0	F	1461
POA3844	0	M	1401
POA3844	1	F	14809
POA3844	1	M	13858
POA3847	0	F	116
POA3847	0	M	111
POA3847	1	F	1024
POA3847	1	M	997
POA3850	0	F	581
POA3850	0	M	577
POA3850	1	F	7424
POA3850	1	M	6722
POA3851	0	F	247
POA3851	0	M	1070
POA3851	1	F	2353
POA3851	1	M	2551
POA3852	0	F	81
POA3852	0	M	221
POA3852	1	F	10
POA3852	1	M	4
POA3854	0	F	30
POA3854	0	M	32
POA3854	1	F	695
POA3854	1	M	691
POA3856	0	F	45
POA3856	0	M	27
POA3856	1	F	507
POA3856	1	M	481
POA3857	0	F	23
POA3857	0	M	20
POA3857	1	F	182
POA3857	1	M	161
POA3858	0	F	203
POA3858	0	M	188
POA3858	1	F	1330
POA3858	1	M	1381
POA3859	0	F	39
POA3859	0	M	42
POA3859	1	F	419
POA3859	1	M	432
POA3860	0	F	252
POA3860	0	M	253
POA3860	1	F	3493
POA3860	1	M	3271
POA3862	0	F	91
POA3862	0	M	113
POA3862	1	F	1658
POA3862	1	M	1659
POA3864	0	F	18
POA3864	0	M	17
POA3864	1	F	108
POA3864	1	M	108
POA3865	0	F	19
POA3865	0	M	30
POA3865	1	F	211
POA3865	1	M	257
POA3869	0	F	36
POA3869	0	M	47
POA3869	1	F	832
POA3869	1	M	791
POA3870	0	F	57
POA3870	0	M	52
POA3870	1	F	599
POA3870	1	M	587
POA3871	0	F	130
POA3871	0	M	117
POA3871	1	F	1382
POA3871	1	M	1349
POA3873	0	F	14
POA3873	0	M	12
POA3873	1	F	129
POA3873	1	M	171
POA3874	0	F	23
POA3874	0	M	22
POA3874	1	F	275
POA3874	1	M	274
POA3875	0	F	802
POA3875	0	M	769
POA3875	1	F	9531
POA3875	1	M	8781
POA3878	0	F	21
POA3878	0	M	27
POA3878	1	F	619
POA3878	1	M	577
POA3880	0	F	143
POA3880	0	M	120
POA3880	1	F	2033
POA3880	1	M	1824
POA3882	0	F	25
POA3882	0	M	28
POA3882	1	F	634
POA3882	1	M	626
POA3885	0	F	66
POA3885	0	M	69
POA3885	1	F	848
POA3885	1	M	857
POA3886	0	F	14
POA3886	0	M	15
POA3886	1	F	177
POA3886	1	M	189
POA3887	0	F	13
POA3887	0	M	18
POA3887	1	F	90
POA3887	1	M	126
POA3888	0	F	206
POA3888	0	M	230
POA3888	1	F	1525
POA3888	1	M	1545
POA3889	0	F	16
POA3889	0	M	22
POA3889	1	F	61
POA3889	1	M	84
POA3890	0	F	26
POA3890	0	M	26
POA3890	1	F	127
POA3890	1	M	150
POA3891	0	F	9
POA3891	0	M	8
POA3891	1	F	45
POA3891	1	M	47
POA3892	0	F	119
POA3892	0	M	129
POA3892	1	F	517
POA3892	1	M	475
POA3893	1	F	10
POA3893	1	M	14
POA3895	0	F	5
POA3895	0	M	9
POA3895	1	F	85
POA3895	1	M	97
POA3896	0	F	5
POA3896	0	M	14
POA3896	1	F	150
POA3896	1	M	165
POA3898	0	F	243
POA3898	0	M	271
POA3898	1	F	270
POA3898	1	M	277
POA3900	0	F	15
POA3900	0	M	22
POA3900	1	F	56
POA3900	1	M	80
POA3902	0	F	27
POA3902	0	M	24
POA3902	1	F	204
POA3902	1	M	181
POA3903	0	F	26
POA3903	0	M	44
POA3903	1	F	385
POA3903	1	M	403
POA3904	0	F	92
POA3904	0	M	102
POA3904	1	F	880
POA3904	1	M	845
POA3909	0	F	531
POA3909	0	M	575
POA3909	1	F	3845
POA3909	1	M	3736
POA3910	0	F	438
POA3910	0	M	392
POA3910	1	F	11615
POA3910	1	M	10995
POA3911	0	F	69
POA3911	0	M	45
POA3911	1	F	1684
POA3911	1	M	1687
POA3912	0	F	289
POA3912	0	M	266
POA3912	1	F	7624
POA3912	1	M	7244
POA3913	0	F	62
POA3913	0	M	56
POA3913	1	F	1655
POA3913	1	M	1640
POA3915	0	F	366
POA3915	0	M	365
POA3915	1	F	5170
POA3915	1	M	4670
POA3916	0	F	100
POA3916	0	M	85
POA3916	1	F	449
POA3916	1	M	451
POA3918	0	F	57
POA3918	0	M	50
POA3918	1	F	2043
POA3918	1	M	2010
POA3919	0	F	89
POA3919	0	M	69
POA3919	1	F	1587
POA3919	1	M	1552
POA3920	0	F	246
POA3920	0	M	828
POA3920	1	F	145
POA3920	1	M	152
POA3921	0	F	7
POA3921	0	M	8
POA3921	1	F	63
POA3921	1	M	62
POA3922	0	F	603
POA3922	0	M	524
POA3922	1	F	4653
POA3922	1	M	4301
POA3923	0	F	34
POA3923	0	M	36
POA3923	1	F	338
POA3923	1	M	350
POA3925	0	F	308
POA3925	0	M	321
POA3925	1	F	2025
POA3925	1	M	1911
POA3926	0	F	112
POA3926	0	M	122
POA3926	1	F	1628
POA3926	1	M	1496
POA3927	0	F	111
POA3927	0	M	114
POA3927	1	F	855
POA3927	1	M	781
POA3928	0	F	29
POA3928	0	M	18
POA3928	1	F	216
POA3928	1	M	207
POA3929	0	F	136
POA3929	0	M	132
POA3929	1	F	464
POA3929	1	M	442
POA3930	0	F	407
POA3930	0	M	320
POA3930	1	F	9066
POA3930	1	M	8585
POA3931	0	F	1022
POA3931	0	M	748
POA3931	1	F	12644
POA3931	1	M	11023
POA3933	0	F	19
POA3933	0	M	22
POA3933	1	F	484
POA3933	1	M	475
POA3934	0	F	497
POA3934	0	M	414
POA3934	1	F	9658
POA3934	1	M	8871
POA3936	0	F	530
POA3936	0	M	453
POA3936	1	F	6191
POA3936	1	M	5871
POA3937	0	F	106
POA3937	0	M	111
POA3937	1	F	753
POA3937	1	M	764
POA3938	0	F	114
POA3938	0	M	105
POA3938	1	F	1545
POA3938	1	M	1460
POA3939	0	F	653
POA3939	0	M	620
POA3939	1	F	7589
POA3939	1	M	6867
POA3940	0	F	412
POA3940	0	M	316
POA3940	1	F	2425
POA3940	1	M	2115
POA3941	0	F	784
POA3941	0	M	783
POA3941	1	F	6051
POA3941	1	M	6017
POA3942	0	F	282
POA3942	0	M	258
POA3942	1	F	1236
POA3942	1	M	1191
POA3943	0	F	249
POA3943	0	M	243
POA3943	1	F	882
POA3943	1	M	846
POA3944	0	F	153
POA3944	0	M	170
POA3944	1	F	328
POA3944	1	M	322
POA3945	0	F	23
POA3945	0	M	26
POA3945	1	F	482
POA3945	1	M	516
POA3946	0	F	18
POA3946	0	M	15
POA3946	1	F	135
POA3946	1	M	135
POA3950	0	F	166
POA3950	0	M	133
POA3950	1	F	2421
POA3950	1	M	2329
POA3951	0	F	32
POA3951	0	M	36
POA3951	1	F	462
POA3951	1	M	465
POA3953	0	F	260
POA3953	0	M	255
POA3953	1	F	3910
POA3953	1	M	3678
POA3954	0	F	10
POA3954	0	M	12
POA3954	1	F	171
POA3954	1	M	175
POA3956	0	F	169
POA3956	0	M	161
POA3956	1	F	1379
POA3956	1	M	1383
POA3957	0	F	8
POA3957	0	M	7
POA3957	1	F	147
POA3957	1	M	146
POA3958	0	F	20
POA3958	0	M	22
POA3958	1	F	120
POA3958	1	M	124
POA3959	0	F	87
POA3959	0	M	106
POA3959	1	F	562
POA3959	1	M	554
POA3960	0	F	175
POA3960	0	M	182
POA3960	1	F	1219
POA3960	1	M	1125
POA3962	0	F	46
POA3962	0	M	44
POA3962	1	F	426
POA3962	1	M	423
POA3964	0	F	3
POA3964	0	M	3
POA3964	1	F	77
POA3964	1	M	86
POA3965	0	F	18
POA3965	0	M	17
POA3965	1	F	86
POA3965	1	M	95
POA3966	0	F	18
POA3966	0	M	20
POA3966	1	F	244
POA3966	1	M	257
POA3967	0	F	3
POA3967	0	M	4
POA3967	1	F	47
POA3967	1	M	61
POA3971	0	F	190
POA3971	0	M	188
POA3971	1	F	1926
POA3971	1	M	1851
POA3975	0	F	394
POA3975	0	M	303
POA3975	1	F	8630
POA3975	1	M	8673
POA3976	0	F	648
POA3976	0	M	681
POA3976	1	F	12051
POA3976	1	M	12542
POA3977	0	F	2442
POA3977	0	M	2366
POA3977	1	F	56311
POA3977	1	M	55473
POA3978	0	F	644
POA3978	0	M	616
POA3978	1	F	21124
POA3978	1	M	20693
POA3979	0	F	20
POA3979	0	M	21
POA3979	1	F	158
POA3979	1	M	162
POA3980	0	F	76
POA3980	0	M	102
POA3980	1	F	1599
POA3980	1	M	1693
POA3981	0	F	145
POA3981	0	M	126
POA3981	1	F	2618
POA3981	1	M	2475
POA3984	0	F	218
POA3984	0	M	251
POA3984	1	F	3385
POA3984	1	M	3429
POA3987	0	F	64
POA3987	0	M	78
POA3987	1	F	753
POA3987	1	M	719
POA3988	0	F	24
POA3988	0	M	42
POA3988	1	F	513
POA3988	1	M	513
POA3990	0	F	7
POA3990	0	M	3
POA3990	1	F	59
POA3990	1	M	57
POA3991	0	F	22
POA3991	0	M	20
POA3991	1	F	177
POA3991	1	M	173
POA3992	0	F	39
POA3992	0	M	38
POA3992	1	F	589
POA3992	1	M	597
POA3995	0	F	442
POA3995	0	M	370
POA3995	1	F	5513
POA3995	1	M	5153
POA3996	0	F	240
POA3996	0	M	259
POA3996	1	F	3164
POA3996	1	M	2886
POA4000	0	F	3496
POA4000	0	M	4260
POA4000	1	F	8002
POA4000	1	M	8552
POA4005	0	F	651
POA4005	0	M	779
POA4005	1	F	8318
POA4005	1	M	7691
POA4006	0	F	1868
POA4006	0	M	2111
POA4006	1	F	10597
POA4006	1	M	11095
POA4007	0	F	718
POA4007	0	M	712
POA4007	1	F	7249
POA4007	1	M	6774
POA4008	0	F	324
POA4008	0	M	497
POA4008	1	F	107
POA4008	1	M	121
POA4009	0	M	3
POA4009	1	M	7
POA4010	0	F	108
POA4010	0	M	108
POA4010	1	F	1615
POA4010	1	M	1571
POA4011	0	F	335
POA4011	0	M	313
POA4011	1	F	7788
POA4011	1	M	7152
POA4012	0	F	397
POA4012	0	M	376
POA4012	1	F	11388
POA4012	1	M	10991
POA4013	0	F	94
POA4013	0	M	91
POA4013	1	F	2329
POA4013	1	M	2328
POA4014	0	F	287
POA4014	0	M	194
POA4014	1	F	6295
POA4014	1	M	6207
POA4017	0	F	659
POA4017	0	M	648
POA4017	1	F	18415
POA4017	1	M	17569
POA4018	0	F	383
POA4018	0	M	226
POA4018	1	F	7105
POA4018	1	M	6243
POA4019	0	F	595
POA4019	0	M	610
POA4019	1	F	9898
POA4019	1	M	9132
POA4020	0	F	728
POA4020	0	M	657
POA4020	1	F	12661
POA4020	1	M	11415
POA4021	0	F	388
POA4021	0	M	315
POA4021	1	F	4711
POA4021	1	M	4322
POA4022	0	F	311
POA4022	0	M	190
POA4022	1	F	3794
POA4022	1	M	3214
POA4025	0	F	179
POA4025	0	M	267
POA4025	1	F	54
POA4025	1	M	84
POA4030	0	F	514
POA4030	0	M	479
POA4030	1	F	8804
POA4030	1	M	8537
POA4031	0	F	178
POA4031	0	M	183
POA4031	1	F	7065
POA4031	1	M	6677
POA4032	0	F	1179
POA4032	0	M	897
POA4032	1	F	9000
POA4032	1	M	7991
POA4034	0	F	1085
POA4034	0	M	1165
POA4034	1	F	22754
POA4034	1	M	21288
POA4035	0	F	217
POA4035	0	M	185
POA4035	1	F	13600
POA4035	1	M	12923
POA4036	0	F	112
POA4036	0	M	110
POA4036	1	F	3363
POA4036	1	M	3335
POA4037	0	F	35
POA4037	0	M	30
POA4037	1	F	3827
POA4037	1	M	3819
POA4051	0	F	497
POA4051	0	M	984
POA4051	1	F	14117
POA4051	1	M	13448
POA4053	0	F	797
POA4053	0	M	699
POA4053	1	F	23441
POA4053	1	M	22023
POA4054	0	F	153
POA4054	0	M	119
POA4054	1	F	6974
POA4054	1	M	6554
POA4055	0	F	278
POA4055	0	M	178
POA4055	1	F	10889
POA4055	1	M	10703
POA4059	0	F	433
POA4059	0	M	536
POA4059	1	F	6407
POA4059	1	M	6095
POA4060	0	F	152
POA4060	0	M	299
POA4060	1	F	6563
POA4060	1	M	6290
POA4061	0	F	184
POA4061	0	M	135
POA4061	1	F	8534
POA4061	1	M	8178
POA4064	0	F	238
POA4064	0	M	215
POA4064	1	F	5839
POA4064	1	M	5651
POA4065	0	F	139
POA4065	0	M	104
POA4065	1	F	5004
POA4065	1	M	4713
POA4066	0	F	859
POA4066	0	M	935
POA4066	1	F	8651
POA4066	1	M	8373
POA4067	0	F	1451
POA4067	0	M	1326
POA4067	1	F	4658
POA4067	1	M	4705
POA4068	0	F	484
POA4068	0	M	435
POA4068	1	F	12421
POA4068	1	M	11883
POA4069	0	F	610
POA4069	0	M	386
POA4069	1	F	17295
POA4069	1	M	16829
POA4070	0	F	81
POA4070	0	M	74
POA4070	1	F	5989
POA4070	1	M	5735
POA4073	0	F	302
POA4073	0	M	175
POA4073	1	F	4479
POA4073	1	M	4253
POA4074	0	F	198
POA4074	0	M	227
POA4074	1	F	11867
POA4074	1	M	11478
POA4075	0	F	474
POA4075	0	M	376
POA4075	1	F	12740
POA4075	1	M	11703
POA4076	0	F	420
POA4076	0	M	3456
POA4076	1	F	2231
POA4076	1	M	2358
POA4077	0	F	973
POA4077	0	M	913
POA4077	1	F	17235
POA4077	1	M	16456
POA4078	0	F	449
POA4078	0	M	413
POA4078	1	F	13037
POA4078	1	M	12180
POA4101	0	F	3204
POA4101	0	M	3178
POA4101	1	F	15595
POA4101	1	M	14820
POA4102	0	F	1076
POA4102	0	M	1182
POA4102	1	F	4575
POA4102	1	M	4702
POA4103	0	F	243
POA4103	0	M	321
POA4103	1	F	7145
POA4103	1	M	7019
POA4104	0	F	140
POA4104	0	M	170
POA4104	1	F	3417
POA4104	1	M	3196
POA4105	0	F	203
POA4105	0	M	188
POA4105	1	F	6769
POA4105	1	M	6506
POA4106	0	F	83
POA4106	0	M	94
POA4106	1	F	709
POA4106	1	M	753
POA4107	0	F	159
POA4107	0	M	131
POA4107	1	F	3168
POA4107	1	M	3237
POA4108	0	F	217
POA4108	0	M	192
POA4108	1	F	2860
POA4108	1	M	3011
POA4109	0	F	927
POA4109	0	M	880
POA4109	1	F	17659
POA4109	1	M	18001
POA4110	0	F	387
POA4110	0	M	429
POA4110	1	F	7949
POA4110	1	M	7677
POA4111	0	F	173
POA4111	0	M	188
POA4111	1	F	354
POA4111	1	M	366
POA4112	0	F	112
POA4112	0	M	103
POA4112	1	F	4276
POA4112	1	M	4221
POA4113	0	F	646
POA4113	0	M	539
POA4113	1	F	14181
POA4113	1	M	14073
POA4114	0	F	1479
POA4114	0	M	1588
POA4114	1	F	13127
POA4114	1	M	13318
POA4115	0	F	430
POA4115	0	M	358
POA4115	1	F	9825
POA4115	1	M	9436
POA4116	0	F	419
POA4116	0	M	388
POA4116	1	F	13606
POA4116	1	M	12915
POA4117	0	F	93
POA4117	0	M	87
POA4117	1	F	1397
POA4117	1	M	1375
POA4118	0	F	780
POA4118	0	M	758
POA4118	1	F	15038
POA4118	1	M	14704
POA4119	0	F	114
POA4119	0	M	122
POA4119	1	F	3241
POA4119	1	M	3298
POA4120	0	F	419
POA4120	0	M	418
POA4120	1	F	4949
POA4120	1	M	4814
POA4121	0	F	425
POA4121	0	M	346
POA4121	1	F	12794
POA4121	1	M	12171
POA4122	0	F	1060
POA4122	0	M	1036
POA4122	1	F	23093
POA4122	1	M	21602
POA4123	0	F	240
POA4123	0	M	249
POA4123	1	F	11291
POA4123	1	M	10971
POA4124	0	F	552
POA4124	0	M	502
POA4124	1	F	11130
POA4124	1	M	11009
POA4125	0	F	357
POA4125	0	M	350
POA4125	1	F	6212
POA4125	1	M	5894
POA4127	0	F	829
POA4127	0	M	735
POA4127	1	F	12831
POA4127	1	M	12540
POA4128	0	F	202
POA4128	0	M	186
POA4128	1	F	8211
POA4128	1	M	8091
POA4129	0	F	116
POA4129	0	M	123
POA4129	1	F	3239
POA4129	1	M	3206
POA4130	0	F	155
POA4130	0	M	130
POA4130	1	F	4407
POA4130	1	M	4387
POA4131	0	F	764
POA4131	0	M	696
POA4131	1	F	5423
POA4131	1	M	5162
POA4132	0	F	1031
POA4132	0	M	1032
POA4132	1	F	12544
POA4132	1	M	12233
POA4133	0	F	903
POA4133	0	M	839
POA4133	1	F	10640
POA4133	1	M	9880
POA4151	0	F	392
POA4151	0	M	324
POA4151	1	F	8926
POA4151	1	M	8318
POA4152	0	F	773
POA4152	0	M	541
POA4152	1	F	23920
POA4152	1	M	22014
POA4153	0	F	46
POA4153	0	M	65
POA4153	1	F	2210
POA4153	1	M	2150
POA4154	0	F	71
POA4154	0	M	72
POA4154	1	F	5692
POA4154	1	M	5489
POA4155	0	F	17
POA4155	0	M	11
POA4155	1	F	713
POA4155	1	M	719
POA4156	0	F	27
POA4156	0	M	22
POA4156	1	F	1694
POA4156	1	M	1627
POA4157	0	F	361
POA4157	0	M	300
POA4157	1	F	9629
POA4157	1	M	9261
POA4158	0	F	48
POA4158	0	M	59
POA4158	1	F	1911
POA4158	1	M	1819
POA4159	0	F	318
POA4159	0	M	209
POA4159	1	F	7168
POA4159	1	M	6940
POA4160	0	F	300
POA4160	0	M	206
POA4160	1	F	9397
POA4160	1	M	8889
POA4161	0	F	305
POA4161	0	M	233
POA4161	1	F	7951
POA4161	1	M	7795
POA4163	0	F	500
POA4163	0	M	373
POA4163	1	F	7929
POA4163	1	M	6977
POA4164	0	F	301
POA4164	0	M	286
POA4164	1	F	9501
POA4164	1	M	9028
POA4165	0	F	656
POA4165	0	M	531
POA4165	1	F	19431
POA4165	1	M	18225
POA4169	0	F	676
POA4169	0	M	900
POA4169	1	F	7086
POA4169	1	M	7251
POA4170	0	F	561
POA4170	0	M	508
POA4170	1	F	13565
POA4170	1	M	12947
POA4171	0	F	308
POA4171	0	M	276
POA4171	1	F	8318
POA4171	1	M	7752
POA4172	0	F	68
POA4172	0	M	97
POA4172	1	F	2424
POA4172	1	M	2328
POA4173	0	F	98
POA4173	0	M	91
POA4173	1	F	4191
POA4173	1	M	3953
POA4174	0	F	38
POA4174	0	M	52
POA4174	1	F	1366
POA4174	1	M	1357
POA4178	0	F	680
POA4178	0	M	546
POA4178	1	F	13074
POA4178	1	M	12297
POA4179	0	F	330
POA4179	0	M	295
POA4179	1	F	9933
POA4179	1	M	9339
POA4183	0	F	351
POA4183	0	M	385
POA4183	1	F	904
POA4183	1	M	926
POA4184	0	F	297
POA4184	0	M	308
POA4184	1	F	3802
POA4184	1	M	3843
POA4205	0	F	500
POA4205	0	M	326
POA4205	1	F	2981
POA4205	1	M	2492
POA4207	0	F	2175
POA4207	0	M	2178
POA4207	1	F	32439
POA4207	1	M	31103
POA4208	0	F	431
POA4208	0	M	415
POA4208	1	F	11832
POA4208	1	M	11427
POA4209	0	F	2148
POA4209	0	M	2111
POA4209	1	F	35597
POA4209	1	M	33874
POA4210	0	F	316
POA4210	0	M	319
POA4210	1	F	11084
POA4210	1	M	10647
POA4211	0	F	1356
POA4211	0	M	1305
POA4211	1	F	30392
POA4211	1	M	29149
POA4212	0	F	1022
POA4212	0	M	882
POA4212	1	F	16122
POA4212	1	M	15165
POA4213	0	F	671
POA4213	0	M	645
POA4213	1	F	14941
POA4213	1	M	14521
POA4214	0	F	1235
POA4214	0	M	1069
POA4214	1	F	18458
POA4214	1	M	17838
POA4215	0	F	3664
POA4215	0	M	3619
POA4215	1	F	25582
POA4215	1	M	23187
POA4216	0	F	1480
POA4216	0	M	1265
POA4216	1	F	19423
POA4216	1	M	17247
POA4217	0	F	4435
POA4217	0	M	4485
POA4217	1	F	19723
POA4217	1	M	19549
POA4218	0	F	1992
POA4218	0	M	1980
POA4218	1	F	16660
POA4218	1	M	15592
POA4220	0	F	1375
POA4220	0	M	1275
POA4220	1	F	15983
POA4220	1	M	14143
POA4221	0	F	890
POA4221	0	M	851
POA4221	1	F	14190
POA4221	1	M	12925
POA4223	0	F	394
POA4223	0	M	325
POA4223	1	F	7405
POA4223	1	M	6855
POA4224	0	F	458
POA4224	0	M	383
POA4224	1	F	3374
POA4224	1	M	3123
POA4225	0	F	1009
POA4225	0	M	1048
POA4225	1	F	3775
POA4225	1	M	3488
POA4226	0	F	1590
POA4226	0	M	1237
POA4226	1	F	18180
POA4226	1	M	16354
POA4227	0	F	633
POA4227	0	M	504
POA4227	1	F	11887
POA4227	1	M	10602
POA4228	0	F	250
POA4228	0	M	151
POA4228	1	F	2585
POA4228	1	M	2525
POA4270	0	F	97
POA4270	0	M	96
POA4270	1	F	2049
POA4270	1	M	2082
POA4272	0	F	324
POA4272	0	M	306
POA4272	1	F	3923
POA4272	1	M	3594
POA4275	0	F	344
POA4275	0	M	412
POA4275	1	F	1761
POA4275	1	M	1700
POA4280	0	F	602
POA4280	0	M	572
POA4280	1	F	10020
POA4280	1	M	9839
POA4285	0	F	661
POA4285	0	M	630
POA4285	1	F	10325
POA4285	1	M	9980
POA4287	0	F	41
POA4287	0	M	261
POA4287	1	F	325
POA4287	1	M	323
POA4300	0	F	1337
POA4300	0	M	1365
POA4300	1	F	33227
POA4300	1	M	32134
POA4301	0	F	905
POA4301	0	M	920
POA4301	1	F	17533
POA4301	1	M	16947
POA4303	0	F	321
POA4303	0	M	270
POA4303	1	F	1778
POA4303	1	M	1765
POA4304	0	F	497
POA4304	0	M	520
POA4304	1	F	8478
POA4304	1	M	8230
POA4305	0	F	2226
POA4305	0	M	2177
POA4305	1	F	30868
POA4305	1	M	29027
POA4306	0	F	822
POA4306	0	M	1894
POA4306	1	F	20701
POA4306	1	M	20095
POA4307	0	F	42
POA4307	0	M	44
POA4307	1	F	737
POA4307	1	M	737
POA4309	0	F	114
POA4309	0	M	146
POA4309	1	F	1566
POA4309	1	M	1520
POA4310	0	F	286
POA4310	0	M	250
POA4310	1	F	2778
POA4310	1	M	2713
POA4311	0	F	267
POA4311	0	M	333
POA4311	1	F	4842
POA4311	1	M	4879
POA4312	0	F	90
POA4312	0	M	93
POA4312	1	F	1222
POA4312	1	M	1192
POA4313	0	F	75
POA4313	0	M	71
POA4313	1	F	1113
POA4313	1	M	1057
POA4314	0	F	150
POA4314	0	M	171
POA4314	1	F	1468
POA4314	1	M	1462
POA4340	0	F	356
POA4340	0	M	315
POA4340	1	F	2741
POA4340	1	M	2567
POA4341	0	F	455
POA4341	0	M	416
POA4341	1	F	7534
POA4341	1	M	7383
POA4342	0	F	75
POA4342	0	M	89
POA4342	1	F	1244
POA4342	1	M	1257
POA4343	0	F	810
POA4343	0	M	445
POA4343	1	F	5490
POA4343	1	M	5305
POA4344	0	F	127
POA4344	0	M	137
POA4344	1	F	1204
POA4344	1	M	1225
POA4346	0	F	26
POA4346	0	M	32
POA4346	1	F	467
POA4346	1	M	481
POA4347	0	F	55
POA4347	0	M	57
POA4347	1	F	601
POA4347	1	M	620
POA4350	0	F	4947
POA4350	0	M	4811
POA4350	1	F	55726
POA4350	1	M	49997
POA4352	0	F	512
POA4352	0	M	643
POA4352	1	F	14765
POA4352	1	M	14474
POA4353	0	F	14
POA4353	0	M	18
POA4353	1	F	155
POA4353	1	M	155
POA4354	0	F	32
POA4354	0	M	34
POA4354	1	F	588
POA4354	1	M	581
POA4355	0	F	197
POA4355	0	M	141
POA4355	1	F	1267
POA4355	1	M	1172
POA4356	0	F	295
POA4356	0	M	260
POA4356	1	F	2316
POA4356	1	M	2261
POA4357	0	F	143
POA4357	0	M	199
POA4357	1	F	1080
POA4357	1	M	1115
POA4358	0	F	93
POA4358	0	M	85
POA4358	1	F	1393
POA4358	1	M	1347
POA4359	0	F	32
POA4359	0	M	55
POA4359	1	F	619
POA4359	1	M	627
POA4360	0	F	36
POA4360	0	M	38
POA4360	1	F	264
POA4360	1	M	254
POA4361	0	F	85
POA4361	0	M	94
POA4361	1	F	1225
POA4361	1	M	1211
POA4362	0	F	107
POA4362	0	M	127
POA4362	1	F	1205
POA4362	1	M	1160
POA4363	0	F	36
POA4363	0	M	31
POA4363	1	F	282
POA4363	1	M	268
POA4364	0	F	9
POA4364	0	M	6
POA4364	1	F	82
POA4364	1	M	72
POA4365	0	F	35
POA4365	0	M	38
POA4365	1	F	247
POA4365	1	M	269
POA4370	0	F	810
POA4370	0	M	817
POA4370	1	F	8985
POA4370	1	M	8506
POA4371	0	F	23
POA4371	0	M	24
POA4371	1	F	326
POA4371	1	M	317
POA4372	0	F	6
POA4372	0	M	7
POA4372	1	F	68
POA4372	1	M	63
POA4373	0	F	68
POA4373	0	M	58
POA4373	1	F	432
POA4373	1	M	422
POA4374	0	F	14
POA4374	0	M	13
POA4374	1	F	187
POA4374	1	M	171
POA4375	0	F	16
POA4375	0	M	18
POA4375	1	F	88
POA4375	1	M	112
POA4376	0	F	26
POA4376	0	M	23
POA4376	1	F	151
POA4376	1	M	140
POA4377	0	F	35
POA4377	0	M	33
POA4377	1	F	275
POA4377	1	M	262
POA4378	0	F	16
POA4378	0	M	15
POA4378	1	F	245
POA4378	1	M	292
POA4380	0	F	470
POA4380	0	M	463
POA4380	1	F	3695
POA4380	1	M	3519
POA4381	0	F	49
POA4381	0	M	51
POA4381	1	F	293
POA4381	1	M	299
POA4382	0	F	42
POA4382	0	M	43
POA4382	1	F	220
POA4382	1	M	224
POA4383	0	F	18
POA4383	0	M	23
POA4383	1	F	266
POA4383	1	M	270
POA4384	0	F	4
