POA_CODE_2021	Age	UsualResidence	persons
POA3852	25-34	Visitor from QLD	19
POA3852	25-34	Visitor from SA	6
POA3852	25-34	Visitor from VIC	12
POA3852	25-34	Visitor from WA	6
POA3852	35-44	Home	12
POA3852	35-44	Visitor from ACT	5
POA3852	35-44	Visitor from NSW	7
POA3852	35-44	Visitor from QLD	12
POA3852	45-54	Home	4
POA3852	55-64	Home	3
POA3854	0-14	Home	285
POA3854	15-24	Home	165
POA3854	15-24	Visitor from VIC	3
POA3854	25-34	Home	157
POA3854	25-34	Visitor from VIC	3
POA3854	35-44	Home	164
POA3854	45-54	Home	206
POA3854	55-64	Home	222
POA3854	55-64	Visitor from VIC	8
POA3854	65-74	Home	153
POA3854	75-84	Home	63
POA3854	75-84	Visitor same SA2	6
POA3854	85+	Home	9
POA3856	0-14	Home	222
POA3856	0-14	Visitor from VIC	5
POA3856	15-24	Home	118
POA3856	15-24	Visitor from VIC	9
POA3856	25-34	Home	122
POA3856	25-34	Visitor from VIC	6
POA3856	35-44	Home	148
POA3856	35-44	Visitor from VIC	4
POA3856	45-54	Home	114
POA3856	55-64	Home	163
POA3856	65-74	Home	126
POA3856	75-84	Home	25
POA3856	85+	Home	3
POA3857	0-14	Home	53
POA3857	15-24	Home	42
POA3857	25-34	Home	38
POA3857	25-34	Visitor from VIC	4
POA3857	35-44	Home	41
POA3857	45-54	Home	48
POA3857	55-64	Home	65
POA3857	65-74	Home	70
POA3857	65-74	Visitor from VIC	4
POA3857	75-84	Home	15
POA3857	85+	Home	3
POA3858	0-14	Home	519
POA3858	0-14	Visitor from VIC	18
POA3858	0-14	Visitor same SA2	4
POA3858	15-24	Home	320
POA3858	15-24	Visitor from VIC	14
POA3858	25-34	Home	302
POA3858	25-34	Visitor from VIC	14
POA3858	35-44	Home	308
POA3858	35-44	Visitor from VIC	16
POA3858	35-44	Visitor same SA2	3
POA3858	45-54	Home	354
POA3858	45-54	Visitor from VIC	7
POA3858	55-64	Home	438
POA3858	55-64	Visitor from VIC	18
POA3858	55-64	Visitor from WA	4
POA3858	65-74	Home	441
POA3858	65-74	Visitor from VIC	10
POA3858	75-84	Home	226
POA3858	75-84	Visitor from VIC	8
POA3858	85+	Home	74
POA3858	85+	Visitor from VIC	4
POA3859	0-14	Home	179
POA3859	15-24	Home	103
POA3859	15-24	Visitor from VIC	8
POA3859	25-34	Home	106
POA3859	25-34	Visitor from VIC	5
POA3859	35-44	Home	101
POA3859	45-54	Home	107
POA3859	55-64	Home	132
POA3859	65-74	Home	106
POA3859	75-84	Home	57
POA3859	85+	Home	17
POA3860	0-14	Home	1345
POA3860	0-14	Visitor from VIC	31
POA3860	0-14	Visitor same SA2	9
POA3860	15-24	Home	752
POA3860	15-24	Visitor from NSW	4
POA3860	15-24	Visitor from NT	3
POA3860	15-24	Visitor from QLD	4
POA3860	15-24	Visitor from VIC	36
POA3860	15-24	Visitor same SA2	6
POA3860	25-34	Home	765
POA3860	25-34	Visitor from VIC	35
POA3860	35-44	Home	815
POA3860	35-44	Visitor from VIC	16
POA3860	45-54	Home	764
POA3860	45-54	Visitor from VIC	12
POA3860	55-64	Home	988
POA3860	55-64	Visitor from VIC	22
POA3860	55-64	Visitor same SA2	3
POA3860	65-74	Home	960
POA3860	65-74	Visitor from VIC	18
POA3860	65-74	Visitor same SA2	5
POA3860	75-84	Home	492
POA3860	75-84	Visitor from VIC	13
POA3860	85+	Home	167
POA3860	85+	Visitor from VIC	3
POA3862	0-14	Home	663
POA3862	0-14	Visitor from VIC	8
POA3862	15-24	Home	357
POA3862	15-24	Visitor from VIC	20
POA3862	25-34	Home	423
POA3862	25-34	Visitor from VIC	10
POA3862	35-44	Home	381
POA3862	35-44	Visitor from VIC	21
POA3862	45-54	Home	391
POA3862	45-54	Visitor from VIC	15
POA3862	55-64	Home	467
POA3862	55-64	Visitor from VIC	9
POA3862	65-74	Home	492
POA3862	65-74	Visitor from VIC	8
POA3862	75-84	Home	195
POA3862	85+	Home	47
POA3864	0-14	Home	34
POA3864	15-24	Home	14
POA3864	25-34	Home	25
POA3864	35-44	Home	28
POA3864	45-54	Home	27
POA3864	45-54	Visitor from VIC	3
POA3864	55-64	Home	46
POA3864	65-74	Home	42
POA3864	75-84	Home	14
POA3865	0-14	Home	77
POA3865	15-24	Home	42
POA3865	15-24	Visitor from VIC	4
POA3865	25-34	Home	63
POA3865	25-34	Visitor from VIC	3
POA3865	25-34	Visitor same SA2	10
POA3865	35-44	Home	72
POA3865	45-54	Home	57
POA3865	55-64	Home	67
POA3865	65-74	Home	76
POA3865	75-84	Home	34
POA3865	85+	Home	10
POA3869	0-14	Home	303
POA3869	0-14	Visitor from WA	3
POA3869	15-24	Home	167
POA3869	15-24	Visitor from VIC	9
POA3869	25-34	Home	205
POA3869	35-44	Home	187
POA3869	45-54	Home	214
POA3869	45-54	Visitor from VIC	7
POA3869	55-64	Home	281
POA3869	65-74	Home	203
POA3869	65-74	Visitor from VIC	3
POA3869	75-84	Home	90
POA3869	85+	Home	22
POA3870	0-14	Home	192
POA3870	0-14	Visitor from VIC	11
POA3870	15-24	Home	117
POA3870	15-24	Visitor from VIC	4
POA3870	25-34	Home	122
POA3870	25-34	Visitor from VIC	4
POA3870	35-44	Home	128
POA3870	35-44	Visitor from VIC	4
POA3870	45-54	Home	152
POA3870	45-54	Visitor from VIC	6
POA3870	55-64	Home	265
POA3870	55-64	Visitor from VIC	7
POA3870	65-74	Home	178
POA3870	65-74	Visitor from VIC	6
POA3870	75-84	Home	82
POA3870	85+	Home	21
POA3871	0-14	Home	530
POA3871	0-14	Visitor from VIC	13
POA3871	15-24	Home	241
POA3871	15-24	Visitor from VIC	10
POA3871	25-34	Home	232
POA3871	25-34	Visitor from VIC	12
POA3871	35-44	Home	309
POA3871	35-44	Visitor from VIC	6
POA3871	45-54	Home	406
POA3871	45-54	Visitor from VIC	5
POA3871	55-64	Home	456
POA3871	55-64	Visitor from VIC	4
POA3871	65-74	Home	426
POA3871	65-74	Visitor from VIC	10
POA3871	75-84	Home	220
POA3871	75-84	Visitor from VIC	7
POA3871	85+	Home	87
POA3871	85+	Visitor from VIC	3
POA3873	0-14	Home	71
POA3873	15-24	Home	19
POA3873	25-34	Home	26
POA3873	35-44	Home	54
POA3873	45-54	Home	31
POA3873	55-64	Home	53
POA3873	55-64	Visitor same SA2	6
POA3873	65-74	Home	43
POA3873	65-74	Visitor same SA2	3
POA3873	75-84	Home	14
POA3874	0-14	Home	56
POA3874	15-24	Home	46
POA3874	15-24	Visitor from VIC	4
POA3874	25-34	Home	26
POA3874	25-34	Visitor from VIC	3
POA3874	35-44	Home	51
POA3874	45-54	Home	73
POA3874	45-54	Visitor from VIC	9
POA3874	55-64	Home	119
POA3874	55-64	Visitor from VIC	10
POA3874	65-74	Home	136
POA3874	65-74	Visitor from VIC	5
POA3874	75-84	Home	41
POA3874	85+	Home	4
POA3875	0-14	Home	3380
POA3875	0-14	Visitor from QLD	5
POA3875	0-14	Visitor from VIC	65
POA3875	15-24	Home	1937
POA3875	15-24	Visitor from VIC	111
POA3875	15-24	Visitor same SA2	6
POA3875	25-34	Home	2100
POA3875	25-34	Visitor from ACT	3
POA3875	25-34	Visitor from QLD	5
POA3875	25-34	Visitor from VIC	65
POA3875	25-34	Visitor same SA2	4
POA3875	35-44	Home	1958
POA3875	35-44	Visitor from VIC	76
POA3875	45-54	Home	2275
POA3875	45-54	Visitor from QLD	6
POA3875	45-54	Visitor from VIC	64
POA3875	45-54	Visitor same SA2	3
POA3875	55-64	Home	2589
POA3875	55-64	Visitor from NSW	7
POA3875	55-64	Visitor from QLD	8
POA3875	55-64	Visitor from VIC	113
POA3875	55-64	Visitor same SA2	8
POA3875	65-74	Home	2629
POA3875	65-74	Visitor from QLD	3
POA3875	65-74	Visitor from VIC	78
POA3875	65-74	Visitor same SA2	11
POA3875	75-84	Home	1675
POA3875	75-84	Visitor from NSW	3
POA3875	75-84	Visitor from VIC	36
POA3875	75-84	Visitor same SA2	5
POA3875	85+	Home	599
POA3875	85+	Visitor from VIC	27
POA3878	0-14	Home	128
POA3878	15-24	Home	87
POA3878	15-24	Visitor from VIC	4
POA3878	25-34	Home	85
POA3878	25-34	Visitor from VIC	4
POA3878	35-44	Home	86
POA3878	45-54	Home	141
POA3878	45-54	Visitor from VIC	3
POA3878	55-64	Home	225
POA3878	55-64	Visitor from VIC	10
POA3878	65-74	Home	291
POA3878	65-74	Visitor from VIC	6
POA3878	65-74	Visitor same SA2	4
POA3878	75-84	Home	119
POA3878	75-84	Visitor from VIC	5
POA3878	85+	Home	37
POA3880	0-14	Home	372
POA3880	0-14	Visitor from VIC	18
POA3880	15-24	Home	221
POA3880	15-24	Visitor from VIC	17
POA3880	25-34	Home	228
POA3880	25-34	Visitor from VIC	9
POA3880	35-44	Home	232
POA3880	35-44	Visitor from VIC	8
POA3880	45-54	Home	381
POA3880	45-54	Visitor from VIC	19
POA3880	55-64	Home	657
POA3880	55-64	Visitor from VIC	46
POA3880	65-74	Home	993
POA3880	65-74	Visitor from NSW	3
POA3880	65-74	Visitor from QLD	4
POA3880	65-74	Visitor from VIC	36
POA3880	65-74	Visitor same SA2	8
POA3880	75-84	Home	643
POA3880	75-84	Visitor from VIC	16
POA3880	85+	Home	207
POA3880	85+	Visitor from VIC	4
POA3882	0-14	Home	231
POA3882	0-14	Visitor from VIC	6
POA3882	15-24	Home	118
POA3882	15-24	Visitor from VIC	4
POA3882	25-34	Home	126
POA3882	25-34	Visitor from VIC	7
POA3882	35-44	Home	117
POA3882	35-44	Visitor from VIC	3
POA3882	45-54	Home	148
POA3882	45-54	Visitor from VIC	3
POA3882	55-64	Home	199
POA3882	55-64	Visitor from VIC	3
POA3882	65-74	Home	195
POA3882	65-74	Visitor from VIC	7
POA3882	65-74	Visitor same SA2	3
POA3882	75-84	Home	98
POA3882	85+	Home	24
POA3885	0-14	Home	306
POA3885	0-14	Visitor from VIC	8
POA3885	15-24	Home	149
POA3885	15-24	Visitor from VIC	8
POA3885	25-34	Home	183
POA3885	25-34	Visitor from VIC	8
POA3885	35-44	Home	185
POA3885	35-44	Visitor from VIC	9
POA3885	45-54	Home	249
POA3885	45-54	Visitor from VIC	3
POA3885	45-54	Visitor same SA2	5
POA3885	55-64	Home	317
POA3885	55-64	Visitor from VIC	14
POA3885	55-64	Visitor same SA2	3
POA3885	65-74	Home	245
POA3885	65-74	Visitor from VIC	5
POA3885	75-84	Home	106
POA3885	75-84	Visitor from VIC	6
POA3885	85+	Home	28
POA3886	0-14	Home	69
POA3886	15-24	Home	39
POA3886	15-24	Visitor from VIC	3
POA3886	25-34	Home	26
POA3886	35-44	Home	40
POA3886	45-54	Home	55
POA3886	45-54	Visitor from VIC	4
POA3886	55-64	Home	59
POA3886	65-74	Home	76
POA3886	65-74	Visitor from VIC	3
POA3886	75-84	Home	22
POA3886	85+	Home	7
POA3887	0-14	Home	24
POA3887	15-24	Home	18
POA3887	25-34	Home	9
POA3887	35-44	Home	37
POA3887	45-54	Home	35
POA3887	45-54	Visitor from VIC	3
POA3887	55-64	Home	41
POA3887	65-74	Home	50
POA3887	65-74	Visitor from VIC	4
POA3887	75-84	Home	21
POA3888	0-14	Home	491
POA3888	0-14	Visitor from VIC	6
POA3888	15-24	Home	234
POA3888	15-24	Visitor from NSW	3
POA3888	15-24	Visitor from VIC	29
POA3888	25-34	Home	292
POA3888	25-34	Visitor from VIC	25
POA3888	35-44	Home	285
POA3888	35-44	Visitor from VIC	17
POA3888	45-54	Home	379
POA3888	45-54	Visitor from VIC	23
POA3888	45-54	Visitor same SA2	3
POA3888	55-64	Home	618
POA3888	55-64	Visitor from SA	4
POA3888	55-64	Visitor from VIC	44
POA3888	65-74	Home	553
POA3888	65-74	Visitor from NSW	3
POA3888	65-74	Visitor from VIC	35
POA3888	65-74	Visitor same SA2	3
POA3888	75-84	Home	323
POA3888	75-84	Visitor from NSW	3
POA3888	75-84	Visitor from VIC	17
POA3888	85+	Home	108
POA3889	0-14	Home	16
POA3889	15-24	Home	10
POA3889	15-24	Visitor from VIC	4
POA3889	25-34	Home	3
POA3889	35-44	Home	9
POA3889	35-44	Visitor from VIC	3
POA3889	45-54	Home	20
POA3889	55-64	Home	37
POA3889	55-64	Visitor from VIC	3
POA3889	65-74	Home	46
POA3889	75-84	Home	18
POA3889	75-84	Visitor from VIC	3
POA3889	85+	Home	5
POA3890	0-14	Home	41
POA3890	0-14	Visitor from VIC	4
POA3890	15-24	Home	23
POA3890	25-34	Home	15
POA3890	25-34	Visitor from VIC	3
POA3890	35-44	Home	33
POA3890	35-44	Visitor from VIC	3
POA3890	45-54	Home	43
POA3890	45-54	Visitor from VIC	3
POA3890	55-64	Home	78
POA3890	55-64	Visitor from ACT	3
POA3890	55-64	Visitor from NSW	6
POA3890	55-64	Visitor from VIC	5
POA3890	65-74	Home	41
POA3890	65-74	Visitor same SA2	4
POA3890	75-84	Home	22
POA3890	85+	Home	3
POA3891	0-14	Home	19
POA3891	25-34	Home	4
POA3891	35-44	Home	14
POA3891	45-54	Home	12
POA3891	55-64	Home	22
POA3891	65-74	Home	19
POA3891	75-84	Home	11
POA3892	0-14	Home	132
POA3892	15-24	Home	54
POA3892	15-24	Visitor from VIC	11
POA3892	25-34	Home	68
POA3892	25-34	Visitor from VIC	11
POA3892	35-44	Home	96
POA3892	35-44	Visitor from VIC	8
POA3892	45-54	Home	117
POA3892	45-54	Visitor from VIC	11
POA3892	55-64	Home	202
POA3892	55-64	Visitor from ACT	4
POA3892	55-64	Visitor from VIC	47
POA3892	65-74	Home	245
POA3892	65-74	Visitor from VIC	50
POA3892	75-84	Home	108
POA3892	75-84	Visitor from VIC	16
POA3892	85+	Home	44
POA3893	0-14	Home	4
POA3893	35-44	Home	5
POA3893	55-64	Home	6
POA3893	65-74	Home	6
POA3895	0-14	Home	23
POA3895	15-24	Home	12
POA3895	25-34	Home	19
POA3895	25-34	Visitor from VIC	3
POA3895	35-44	Home	13
POA3895	45-54	Home	36
POA3895	55-64	Home	34
POA3895	55-64	Visitor from VIC	3
POA3895	65-74	Home	28
POA3895	65-74	Visitor from VIC	4
POA3895	75-84	Home	18
POA3895	85+	Home	4
POA3896	0-14	Home	59
POA3896	15-24	Home	24
POA3896	25-34	Home	27
POA3896	35-44	Home	27
POA3896	45-54	Home	48
POA3896	55-64	Home	57
POA3896	65-74	Home	53
POA3896	65-74	Visitor from VIC	3
POA3896	75-84	Home	32
POA3898	0-14	Home	67
POA3898	0-14	Visitor from NSW	4
POA3898	0-14	Visitor from QLD	4
POA3898	0-14	Visitor from SA	3
POA3898	0-14	Visitor from VIC	65
POA3898	15-24	Home	54
POA3898	15-24	Visitor from NSW	9
POA3898	15-24	Visitor from QLD	20
POA3898	15-24	Visitor from TAS	3
POA3898	15-24	Visitor from VIC	52
POA3898	25-34	Home	61
POA3898	25-34	Visitor from NSW	3
POA3898	25-34	Visitor from QLD	8
POA3898	25-34	Visitor from VIC	61
POA3898	35-44	Home	71
POA3898	35-44	Visitor from NSW	3
POA3898	35-44	Visitor from SA	3
POA3898	35-44	Visitor from VIC	62
POA3898	45-54	Home	106
POA3898	45-54	Visitor from NSW	5
POA3898	45-54	Visitor from VIC	50
POA3898	55-64	Home	112
POA3898	55-64	Visitor from NSW	5
POA3898	55-64	Visitor from VIC	23
POA3898	55-64	Visitor same SA2	4
POA3898	65-74	Home	100
POA3898	65-74	Visitor from VIC	11
POA3898	75-84	Home	49
POA3898	85+	Home	19
POA3900	0-14	Home	17
POA3900	15-24	Home	6
POA3900	25-34	Home	11
POA3900	35-44	Home	16
POA3900	45-54	Home	21
POA3900	55-64	Home	31
POA3900	65-74	Home	41
POA3900	75-84	Home	18
POA3900	85+	Home	7
POA3902	0-14	Home	48
POA3902	15-24	Home	38
POA3902	15-24	Visitor from VIC	5
POA3902	25-34	Home	30
POA3902	35-44	Home	34
POA3902	45-54	Home	50
POA3902	45-54	Visitor from VIC	4
POA3902	55-64	Home	63
POA3902	55-64	Visitor from VIC	3
POA3902	65-74	Home	84
POA3902	65-74	Visitor same SA2	4
POA3902	75-84	Home	54
POA3902	85+	Home	3
POA3903	0-14	Home	149
POA3903	0-14	Visitor from VIC	3
POA3903	15-24	Home	40
POA3903	25-34	Home	77
POA3903	35-44	Home	99
POA3903	35-44	Visitor from VIC	4
POA3903	45-54	Home	86
POA3903	45-54	Visitor from VIC	7
POA3903	55-64	Home	110
POA3903	55-64	Visitor from VIC	3
POA3903	65-74	Home	168
POA3903	65-74	Visitor from VIC	9
POA3903	75-84	Home	68
POA3903	85+	Home	14
POA3904	0-14	Home	222
POA3904	0-14	Visitor from VIC	18
POA3904	15-24	Home	93
POA3904	15-24	Visitor from VIC	7
POA3904	25-34	Home	95
POA3904	25-34	Visitor from VIC	15
POA3904	35-44	Home	149
POA3904	35-44	Visitor from VIC	17
POA3904	45-54	Home	190
POA3904	45-54	Visitor from VIC	23
POA3904	55-64	Home	355
POA3904	55-64	Visitor from VIC	25
POA3904	65-74	Home	444
POA3904	65-74	Visitor from SA	5
POA3904	65-74	Visitor from VIC	44
POA3904	75-84	Home	192
POA3904	75-84	Visitor from VIC	7
POA3904	85+	Home	28
POA3909	0-14	Home	1226
POA3909	0-14	Visitor from VIC	40
POA3909	15-24	Home	701
POA3909	15-24	Visitor from VIC	33
POA3909	25-34	Home	645
POA3909	25-34	Visitor from VIC	73
POA3909	35-44	Home	754
POA3909	35-44	Visitor from VIC	49
POA3909	35-44	Visitor same SA2	4
POA3909	45-54	Home	942
POA3909	45-54	Visitor from NSW	3
POA3909	45-54	Visitor from VIC	52
POA3909	55-64	Home	1251
POA3909	55-64	Visitor from QLD	5
POA3909	55-64	Visitor from SA	6
POA3909	55-64	Visitor from TAS	4
POA3909	55-64	Visitor from VIC	61
POA3909	55-64	Visitor same SA2	7
POA3909	65-74	Home	1540
POA3909	65-74	Visitor from NSW	5
POA3909	65-74	Visitor from VIC	74
POA3909	65-74	Visitor same SA2	10
POA3909	75-84	Home	867
POA3909	75-84	Visitor from VIC	30
POA3909	75-84	Visitor same SA2	4
POA3909	85+	Home	279
POA3909	85+	Visitor from VIC	16
POA3910	0-14	Home	4637
POA3910	0-14	Visitor from VIC	51
POA3910	15-24	Home	2661
POA3910	15-24	Visitor from VIC	60
POA3910	15-24	Visitor same SA2	3
POA3910	25-34	Home	3000
POA3910	25-34	Visitor from VIC	62
POA3910	35-44	Home	3245
POA3910	35-44	Visitor from VIC	44
POA3910	35-44	Visitor same SA2	5
POA3910	45-54	Home	3132
POA3910	45-54	Visitor from VIC	54
POA3910	55-64	Home	2891
POA3910	55-64	Visitor from QLD	4
POA3910	55-64	Visitor from VIC	35
POA3910	65-74	Home	2029
POA3910	65-74	Visitor from NSW	7
POA3910	65-74	Visitor from VIC	39
POA3910	65-74	Visitor same SA2	4
POA3910	75-84	Home	1030
POA3910	75-84	Visitor from VIC	54
POA3910	85+	Home	343
POA3910	85+	Visitor from VIC	34
POA3911	0-14	Home	557
POA3911	0-14	Visitor from VIC	10
POA3911	15-24	Home	431
POA3911	15-24	Visitor from VIC	9
POA3911	25-34	Home	439
POA3911	25-34	Visitor from VIC	10
POA3911	35-44	Home	412
POA3911	45-54	Home	489
POA3911	45-54	Visitor from VIC	17
POA3911	55-64	Home	496
POA3911	55-64	Visitor from VIC	6
POA3911	55-64	Visitor same SA2	3
POA3911	65-74	Home	356
POA3911	65-74	Visitor same SA2	6
POA3911	75-84	Home	175
POA3911	85+	Home	49
POA3912	0-14	Home	2829
POA3912	0-14	Visitor from VIC	45
POA3912	0-14	Visitor same SA2	4
POA3912	15-24	Home	1757
POA3912	15-24	Visitor from VIC	51
POA3912	25-34	Home	1949
POA3912	25-34	Visitor from VIC	56
POA3912	35-44	Home	1844
POA3912	35-44	Visitor from VIC	36
POA3912	35-44	Visitor from WA	3
POA3912	35-44	Visitor same SA2	5
POA3912	45-54	Home	1968
POA3912	45-54	Visitor from QLD	4
POA3912	45-54	Visitor from VIC	19
POA3912	55-64	Home	2068
POA3912	55-64	Visitor from VIC	22
POA3912	65-74	Home	1527
POA3912	65-74	Visitor from VIC	27
POA3912	75-84	Home	823
POA3912	75-84	Visitor from VIC	11
POA3912	85+	Home	351
POA3912	85+	Visitor from VIC	12
POA3913	0-14	Home	570
POA3913	0-14	Visitor from VIC	14
POA3913	15-24	Home	432
POA3913	15-24	Visitor from VIC	15
POA3913	25-34	Home	406
POA3913	25-34	Visitor from VIC	9
POA3913	25-34	Visitor same SA2	4
POA3913	35-44	Home	351
POA3913	35-44	Visitor from VIC	4
POA3913	45-54	Home	484
POA3913	45-54	Visitor from VIC	4
POA3913	55-64	Home	492
POA3913	55-64	Visitor from VIC	8
POA3913	65-74	Home	349
POA3913	65-74	Visitor from VIC	4
POA3913	75-84	Home	182
POA3913	75-84	Visitor from VIC	6
POA3913	85+	Home	58
POA3915	0-14	Home	1913
POA3915	0-14	Visitor from VIC	29
POA3915	0-14	Visitor same SA2	3
POA3915	15-24	Home	1048
POA3915	15-24	Visitor from VIC	41
POA3915	25-34	Home	1324
POA3915	25-34	Visitor from VIC	32
POA3915	25-34	Visitor same SA2	3
POA3915	35-44	Home	1212
POA3915	35-44	Visitor from QLD	3
POA3915	35-44	Visitor from VIC	20
POA3915	45-54	Home	1180
POA3915	45-54	Visitor from VIC	23
POA3915	55-64	Home	1234
POA3915	55-64	Visitor from VIC	32
POA3915	55-64	Visitor same SA2	3
POA3915	65-74	Home	1258
POA3915	65-74	Visitor from QLD	3
POA3915	65-74	Visitor from VIC	11
POA3915	75-84	Home	871
POA3915	75-84	Visitor from VIC	10
POA3915	75-84	Visitor same SA2	9
POA3915	85+	Home	295
POA3915	85+	Visitor from VIC	3
POA3916	0-14	Home	111
POA3916	0-14	Visitor from VIC	15
POA3916	15-24	Home	55
POA3916	15-24	Visitor from VIC	19
POA3916	25-34	Home	60
POA3916	25-34	Visitor from VIC	22
POA3916	35-44	Home	60
POA3916	35-44	Visitor from VIC	9
POA3916	45-54	Home	116
POA3916	45-54	Visitor from VIC	14
POA3916	55-64	Home	178
POA3916	55-64	Visitor from VIC	25
POA3916	65-74	Home	205
POA3916	65-74	Visitor from VIC	20
POA3916	75-84	Home	114
POA3916	75-84	Visitor from VIC	12
POA3916	85+	Home	50
POA3918	0-14	Home	705
POA3918	0-14	Visitor from VIC	18
POA3918	15-24	Home	424
POA3918	15-24	Visitor from VIC	10
POA3918	25-34	Home	403
POA3918	25-34	Visitor from VIC	8
POA3918	35-44	Home	443
POA3918	35-44	Visitor from VIC	9
POA3918	45-54	Home	567
POA3918	45-54	Visitor from VIC	6
POA3918	45-54	Visitor same SA2	5
POA3918	55-64	Home	602
POA3918	55-64	Visitor from VIC	6
POA3918	65-74	Home	564
POA3918	65-74	Visitor from VIC	4
POA3918	75-84	Home	317
POA3918	85+	Home	53
POA3919	0-14	Home	646
POA3919	0-14	Visitor from VIC	4
POA3919	15-24	Home	352
POA3919	15-24	Visitor from VIC	8
POA3919	25-34	Home	454
POA3919	25-34	Visitor from VIC	13
POA3919	35-44	Home	410
POA3919	35-44	Visitor from VIC	3
POA3919	45-54	Home	433
POA3919	45-54	Visitor from VIC	10
POA3919	55-64	Home	423
POA3919	55-64	Visitor from VIC	10
POA3919	65-74	Home	331
POA3919	65-74	Visitor from VIC	4
POA3919	75-84	Home	155
POA3919	85+	Home	27
POA3920	0-14	Home	107
POA3920	0-14	Visitor from VIC	4
POA3920	15-24	Home	623
POA3920	15-24	Visitor from ACT	4
POA3920	15-24	Visitor from NSW	48
POA3920	15-24	Visitor from NT	8
POA3920	15-24	Visitor from QLD	62
POA3920	15-24	Visitor from SA	4
POA3920	15-24	Visitor from TAS	4
POA3920	15-24	Visitor from VIC	24
POA3920	15-24	Visitor from WA	22
POA3920	15-24	Visitor same SA2	12
POA3920	25-34	Home	208
POA3920	25-34	Visitor from NSW	17
POA3920	25-34	Visitor from NT	4
POA3920	25-34	Visitor from QLD	11
POA3920	25-34	Visitor from VIC	7
POA3920	25-34	Visitor from WA	16
POA3920	35-44	Home	88
POA3920	35-44	Visitor from NSW	9
POA3920	35-44	Visitor from QLD	7
POA3920	35-44	Visitor from WA	3
POA3920	45-54	Home	36
POA3920	45-54	Visitor from QLD	5
POA3920	45-54	Visitor from VIC	3
POA3920	45-54	Visitor from WA	6
POA3920	55-64	Home	16
POA3921	0-14	Home	16
POA3921	0-14	Visitor from VIC	4
POA3921	15-24	Home	12
POA3921	25-34	Home	5
POA3921	35-44	Home	22
POA3921	45-54	Home	18
POA3921	55-64	Home	21
POA3921	65-74	Home	26
POA3921	75-84	Home	7
POA3921	75-84	Visitor from VIC	5
POA3921	85+	Home	4
POA3922	0-14	Home	1474
POA3922	0-14	Visitor from NSW	6
POA3922	0-14	Visitor from QLD	4
POA3922	0-14	Visitor from VIC	59
POA3922	15-24	Home	654
POA3922	15-24	Visitor from VIC	70
POA3922	25-34	Home	778
POA3922	25-34	Visitor from VIC	69
POA3922	35-44	Home	970
POA3922	35-44	Visitor from NSW	4
POA3922	35-44	Visitor from QLD	5
POA3922	35-44	Visitor from VIC	61
POA3922	45-54	Home	1089
POA3922	45-54	Visitor from VIC	109
POA3922	45-54	Visitor same SA2	4
POA3922	55-64	Home	1561
POA3922	55-64	Visitor from VIC	144
POA3922	55-64	Visitor same SA2	3
POA3922	65-74	Home	1632
POA3922	65-74	Visitor from NSW	3
POA3922	65-74	Visitor from VIC	121
POA3922	65-74	Visitor from WA	3
POA3922	65-74	Visitor same SA2	9
POA3922	75-84	Home	859
POA3922	75-84	Visitor from VIC	39
POA3922	85+	Home	319
POA3922	85+	Visitor from VIC	16
POA3923	0-14	Home	75
POA3923	0-14	Visitor from VIC	3
POA3923	15-24	Home	56
POA3923	15-24	Visitor from VIC	4
POA3923	25-34	Home	37
POA3923	25-34	Visitor from VIC	7
POA3923	35-44	Home	56
POA3923	35-44	Visitor from VIC	4
POA3923	45-54	Home	85
POA3923	55-64	Home	160
POA3923	55-64	Visitor from VIC	3
POA3923	65-74	Home	186
POA3923	65-74	Visitor from VIC	9
POA3923	75-84	Home	68
POA3923	85+	Home	16
POA3925	0-14	Home	736
POA3925	0-14	Visitor from VIC	23
POA3925	0-14	Visitor same SA2	3
POA3925	15-24	Home	365
POA3925	15-24	Visitor from VIC	49
POA3925	25-34	Home	390
POA3925	25-34	Visitor from VIC	32
POA3925	35-44	Home	533
POA3925	35-44	Visitor from VIC	32
POA3925	45-54	Home	558
POA3925	45-54	Visitor from TAS	4
POA3925	45-54	Visitor from VIC	54
POA3925	45-54	Visitor same SA2	4
POA3925	55-64	Home	683
POA3925	55-64	Visitor from VIC	43
POA3925	55-64	Visitor same SA2	4
POA3925	65-74	Home	623
POA3925	65-74	Visitor from VIC	46
