POA_CODE_2021	AgeStudent	students
POA3236	15-19	8
POA3236	25+	4
POA3237	0-4	6
POA3237	5-14	11
POA3237	15-19	12
POA3237	25+	12
POA3238	0-4	4
POA3238	5-14	21
POA3238	15-19	6
POA3238	25+	9
POA3239	0-4	5
POA3239	5-14	49
POA3239	15-19	17
POA3239	20-24	3
POA3239	25+	7
POA3240	0-4	35
POA3240	5-14	312
POA3240	15-19	127
POA3240	20-24	36
POA3240	25+	53
POA3241	0-4	48
POA3241	5-14	277
POA3241	15-19	128
POA3241	20-24	44
POA3241	25+	98
POA3242	0-4	14
POA3242	5-14	107
POA3242	15-19	34
POA3242	20-24	10
POA3242	25+	28
POA3243	0-4	7
POA3243	5-14	42
POA3243	15-19	10
POA3243	25+	10
POA3249	0-4	48
POA3249	5-14	438
POA3249	15-19	167
POA3249	20-24	38
POA3249	25+	71
POA3250	0-4	219
POA3250	5-14	1377
POA3250	15-19	511
POA3250	20-24	130
POA3250	25+	304
POA3251	0-4	3
POA3251	5-14	46
POA3251	15-19	20
POA3251	20-24	3
POA3251	25+	12
POA3254	0-4	7
POA3254	5-14	57
POA3254	15-19	17
POA3254	20-24	3
POA3254	25+	8
POA3260	0-4	65
POA3260	5-14	513
POA3260	15-19	185
POA3260	20-24	41
POA3260	25+	97
POA3264	0-4	33
POA3264	5-14	241
POA3264	15-19	84
POA3264	20-24	28
POA3264	25+	42
POA3265	0-4	41
POA3265	5-14	361
POA3265	15-19	151
POA3265	20-24	26
POA3265	25+	71
POA3266	0-4	28
POA3266	5-14	354
POA3266	15-19	135
POA3266	20-24	37
POA3266	25+	37
POA3267	5-14	23
POA3267	15-19	8
POA3267	25+	8
POA3268	0-4	32
POA3268	5-14	284
POA3268	15-19	139
POA3268	20-24	25
POA3268	25+	49
POA3269	0-4	14
POA3269	5-14	82
POA3269	15-19	27
POA3269	20-24	9
POA3269	25+	16
POA3270	0-4	6
POA3270	5-14	33
POA3270	15-19	13
POA3270	20-24	3
POA3270	25+	10
POA3271	5-14	7
POA3271	15-19	8
POA3271	20-24	3
POA3271	25+	5
POA3272	0-4	21
POA3272	5-14	202
POA3272	15-19	61
POA3272	20-24	17
POA3272	25+	33
POA3273	5-14	9
POA3273	15-19	12
POA3273	20-24	3
POA3274	0-4	6
POA3274	5-14	30
POA3274	15-19	10
POA3275	0-4	6
POA3275	5-14	64
POA3275	15-19	31
POA3275	20-24	3
POA3275	25+	20
POA3276	0-4	7
POA3276	5-14	47
POA3276	15-19	20
POA3276	20-24	11
POA3276	25+	6
POA3277	0-4	33
POA3277	5-14	243
POA3277	15-19	66
POA3277	20-24	14
POA3277	25+	44
POA3278	5-14	44
POA3278	15-19	7
POA3278	20-24	6
POA3278	25+	14
POA3279	5-14	45
POA3279	15-19	27
POA3279	20-24	5
POA3279	25+	7
POA3280	0-4	496
POA3280	5-14	3728
POA3280	15-19	1424
POA3280	20-24	491
POA3280	25+	1160
POA3281	0-4	35
POA3281	5-14	299
POA3281	15-19	108
POA3281	20-24	24
POA3281	25+	53
POA3282	0-4	49
POA3282	5-14	324
POA3282	15-19	107
POA3282	20-24	21
POA3282	25+	81
POA3283	0-4	24
POA3283	5-14	175
POA3283	15-19	66
POA3283	20-24	17
POA3283	25+	25
POA3284	0-4	50
POA3284	5-14	465
POA3284	15-19	146
POA3284	20-24	27
POA3284	25+	103
POA3285	0-4	19
POA3285	5-14	151
POA3285	15-19	62
POA3285	20-24	10
POA3285	25+	35
POA3286	0-4	3
POA3286	5-14	65
POA3286	15-19	28
POA3286	20-24	5
POA3286	25+	12
POA3287	0-4	5
POA3287	5-14	57
POA3287	15-19	30
POA3287	20-24	5
POA3287	25+	10
POA3289	0-4	11
POA3289	5-14	90
POA3289	15-19	38
POA3289	25+	15
POA3292	5-14	3
POA3293	5-14	41
POA3293	15-19	9
POA3293	20-24	6
POA3293	25+	7
POA3294	0-4	15
POA3294	5-14	122
POA3294	15-19	32
POA3294	20-24	8
POA3294	25+	28
POA3300	0-4	172
POA3300	5-14	1111
POA3300	15-19	443
POA3300	20-24	87
POA3300	25+	246
POA3301	0-4	16
POA3301	5-14	159
POA3301	15-19	75
POA3301	20-24	14
POA3301	25+	26
POA3302	5-14	36
POA3302	15-19	11
POA3302	25+	8
POA3303	0-4	4
POA3303	5-14	30
POA3303	15-19	14
POA3303	25+	7
POA3304	0-4	30
POA3304	5-14	286
POA3304	15-19	76
POA3304	20-24	13
POA3304	25+	60
POA3305	0-4	162
POA3305	5-14	1359
POA3305	15-19	526
POA3305	20-24	134
POA3305	25+	340
POA3309	5-14	13
POA3309	15-19	4
POA3309	25+	6
POA3310	5-14	15
POA3310	15-19	5
POA3310	20-24	3
POA3310	25+	4
POA3311	0-4	16
POA3311	5-14	118
POA3311	15-19	52
POA3311	20-24	11
POA3311	25+	24
POA3312	0-4	15
POA3312	5-14	121
POA3312	15-19	38
POA3312	20-24	8
POA3312	25+	24
POA3314	0-4	20
POA3314	5-14	68
POA3314	15-19	18
POA3314	20-24	7
POA3314	25+	9
POA3315	0-4	20
POA3315	5-14	165
POA3315	15-19	58
POA3315	20-24	18
POA3315	25+	34
POA3317	0-4	3
POA3317	5-14	15
POA3317	15-19	7
POA3318	0-4	22
POA3318	5-14	106
POA3318	15-19	27
POA3318	20-24	3
POA3318	25+	14
POA3319	0-4	4
POA3319	5-14	34
POA3319	15-19	8
POA3319	25+	12
POA3321	0-4	36
POA3321	5-14	280
POA3321	15-19	104
POA3321	20-24	26
POA3321	25+	49
POA3322	0-4	3
POA3322	5-14	15
POA3322	15-19	4
POA3322	25+	4
POA3323	5-14	4
POA3324	0-4	13
POA3324	5-14	60
POA3324	15-19	15
POA3324	25+	11
POA3325	0-4	15
POA3325	5-14	37
POA3325	15-19	15
POA3325	25+	12
POA3328	0-4	38
POA3328	5-14	355
POA3328	15-19	118
POA3328	20-24	33
POA3328	25+	54
POA3329	0-4	7
POA3329	5-14	42
POA3329	15-19	11
POA3329	20-24	3
POA3329	25+	6
POA3330	0-4	3
POA3330	5-14	25
POA3330	15-19	9
POA3331	0-4	179
POA3331	5-14	1139
POA3331	15-19	366
POA3331	20-24	116
POA3331	25+	199
POA3332	0-4	14
POA3332	5-14	187
POA3332	15-19	59
POA3332	20-24	15
POA3332	25+	35
POA3333	0-4	12
POA3333	5-14	107
POA3333	15-19	29
POA3333	20-24	8
POA3333	25+	23
POA3334	0-4	7
POA3334	5-14	52
POA3334	15-19	34
POA3334	20-24	6
POA3334	25+	11
POA3335	0-4	155
POA3335	5-14	692
POA3335	15-19	187
POA3335	20-24	126
POA3335	25+	290
POA3336	0-4	573
POA3336	5-14	2955
POA3336	15-19	759
POA3336	20-24	420
POA3336	25+	819
POA3337	0-4	827
POA3337	5-14	5744
POA3337	15-19	1903
POA3337	20-24	711
POA3337	25+	1344
POA3338	0-4	964
POA3338	5-14	5771
POA3338	15-19	1471
POA3338	20-24	699
POA3338	25+	1528
POA3340	0-4	522
POA3340	5-14	3425
POA3340	15-19	1107
POA3340	20-24	483
POA3340	25+	851
POA3341	0-4	29
POA3341	5-14	216
POA3341	15-19	76
POA3341	20-24	20
POA3341	25+	42
POA3342	0-4	85
POA3342	5-14	488
POA3342	15-19	144
POA3342	20-24	46
POA3342	25+	130
POA3345	0-4	23
POA3345	5-14	176
POA3345	15-19	68
POA3345	20-24	14
POA3345	25+	39
POA3350	0-4	1151
POA3350	5-14	7983
POA3350	15-19	3088
POA3350	20-24	1704
POA3350	25+	2846
POA3351	0-4	158
POA3351	5-14	1193
POA3351	15-19	442
POA3351	20-24	134
POA3351	25+	224
POA3352	0-4	354
POA3352	5-14	2677
POA3352	15-19	969
POA3352	20-24	280
POA3352	25+	494
POA3355	0-4	165
POA3355	5-14	1262
POA3355	15-19	606
POA3355	20-24	227
POA3355	25+	429
POA3356	0-4	268
POA3356	5-14	1640
POA3356	15-19	565
POA3356	20-24	265
POA3356	25+	543
POA3357	0-4	56
POA3357	5-14	613
POA3357	15-19	199
POA3357	20-24	54
POA3357	25+	117
POA3358	0-4	106
POA3358	5-14	526
POA3358	15-19	128
POA3358	20-24	94
POA3358	25+	170
POA3360	0-4	4
POA3360	5-14	99
POA3360	15-19	23
POA3360	20-24	6
POA3360	25+	18
POA3361	0-4	7
POA3361	5-14	72
POA3361	15-19	27
POA3361	20-24	3
POA3361	25+	15
POA3363	0-4	64
POA3363	5-14	366
POA3363	15-19	114
POA3363	20-24	31
POA3363	25+	97
POA3364	0-4	21
POA3364	5-14	256
POA3364	15-19	89
POA3364	20-24	14
POA3364	25+	60
POA3370	0-4	33
POA3370	5-14	154
POA3370	15-19	61
POA3370	20-24	9
POA3370	25+	62
POA3371	0-4	8
POA3371	5-14	70
POA3371	15-19	33
POA3371	20-24	10
POA3371	25+	30
POA3373	0-4	26
POA3373	5-14	233
POA3373	15-19	99
POA3373	20-24	21
POA3373	25+	53
POA3374	0-4	7
POA3374	5-14	41
POA3374	15-19	19
POA3374	20-24	3
POA3374	25+	9
POA3375	0-4	5
POA3375	5-14	39
POA3375	15-19	7
POA3377	0-4	135
POA3377	5-14	890
POA3377	15-19	294
POA3377	20-24	72
POA3377	25+	200
POA3378	0-4	3
POA3378	5-14	29
POA3378	15-19	5
POA3378	20-24	6
POA3379	0-4	8
POA3379	5-14	67
POA3379	15-19	16
POA3379	25+	18
POA3380	0-4	86
POA3380	5-14	590
POA3380	15-19	189
POA3380	20-24	70
POA3380	25+	149
POA3381	0-4	17
POA3381	5-14	128
POA3381	15-19	48
POA3381	20-24	17
POA3381	25+	41
POA3384	0-4	6
POA3384	5-14	53
POA3384	15-19	25
POA3384	20-24	4
POA3384	25+	14
POA3385	0-4	3
POA3385	5-14	48
POA3385	15-19	15
POA3385	25+	7
POA3387	0-4	3
POA3387	5-14	27
POA3387	15-19	8
POA3387	25+	3
POA3388	0-4	10
POA3388	5-14	57
POA3388	15-19	20
POA3388	20-24	5
POA3388	25+	12
POA3390	0-4	18
POA3390	5-14	124
POA3390	15-19	44
POA3390	20-24	5
POA3390	25+	15
POA3391	5-14	9
POA3391	15-19	10
POA3391	25+	3
POA3392	0-4	8
POA3392	5-14	51
POA3392	15-19	24
POA3392	20-24	6
POA3392	25+	17
POA3393	0-4	30
POA3393	5-14	270
POA3393	15-19	97
POA3393	20-24	19
POA3393	25+	53
POA3395	0-4	3
POA3395	5-14	31
POA3395	15-19	9
POA3396	0-4	9
POA3396	5-14	58
POA3396	15-19	19
POA3396	20-24	4
POA3396	25+	11
POA3400	0-4	260
POA3400	5-14	1721
POA3400	15-19	580
POA3400	20-24	188
POA3400	25+	450
POA3401	0-4	53
POA3401	5-14	628
POA3401	15-19	249
POA3401	20-24	54
POA3401	25+	88
POA3407	0-4	3
POA3407	5-14	52
POA3407	15-19	20
POA3407	25+	5
POA3409	0-4	12
POA3409	5-14	93
POA3409	15-19	33
POA3409	20-24	4
POA3409	25+	27
POA3412	0-4	8
POA3412	5-14	42
POA3412	15-19	11
POA3412	25+	5
POA3413	5-14	18
POA3413	15-19	10
POA3413	20-24	3
POA3414	0-4	24
POA3414	5-14	139
POA3414	15-19	60
POA3414	20-24	11
POA3414	25+	29
POA3415	5-14	3
POA3418	0-4	51
POA3418	5-14	271
POA3418	15-19	121
POA3418	20-24	29
POA3418	25+	71
POA3419	0-4	14
POA3419	5-14	88
POA3419	15-19	26
POA3419	20-24	9
POA3419	25+	13
POA3420	0-4	13
POA3420	5-14	38
POA3420	15-19	4
POA3420	20-24	6
POA3420	25+	3
POA3423	5-14	34
POA3423	15-19	15
POA3423	20-24	4
POA3423	25+	14
POA3424	0-4	5
POA3424	5-14	86
POA3424	15-19	31
POA3424	25+	16
POA3427	0-4	118
POA3427	5-14	615
POA3427	15-19	164
POA3427	20-24	103
POA3427	25+	216
POA3428	0-4	3
POA3428	5-14	72
POA3428	15-19	37
POA3428	20-24	16
POA3428	25+	21
POA3429	0-4	709
POA3429	5-14	4784
POA3429	15-19	1868
POA3429	20-24	830
POA3429	25+	1312
POA3430	0-4	5
POA3430	5-14	34
POA3430	15-19	12
POA3430	20-24	3
POA3430	25+	4
POA3431	0-4	62
POA3431	5-14	594
POA3431	15-19	256
POA3431	20-24	80
POA3431	25+	130
POA3432	5-14	20
POA3432	15-19	16
POA3433	0-4	4
POA3433	5-14	24
POA3433	15-19	7
POA3433	25+	9
POA3434	0-4	109
POA3434	5-14	775
POA3434	15-19	304
POA3434	20-24	95
POA3434	25+	169
POA3435	0-4	37
POA3435	5-14	401
POA3435	15-19	140
POA3435	20-24	50
POA3435	25+	79
POA3437	0-4	257
POA3437	5-14	1844
POA3437	15-19	694
POA3437	20-24	226
POA3437	25+	313
POA3438	0-4	55
POA3438	5-14	372
POA3438	15-19	161
POA3438	20-24	55
POA3438	25+	84
POA3440	0-4	27
POA3440	5-14	325
POA3440	15-19	111
POA3440	20-24	41
POA3440	25+	54
POA3441	0-4	21
POA3441	5-14	177
POA3441	15-19	73
POA3441	20-24	12
POA3441	25+	39
POA3442	0-4	149
POA3442	5-14	1179
POA3442	15-19	463
POA3442	20-24	128
POA3442	25+	243
POA3444	0-4	159
POA3444	5-14	1117
POA3444	15-19	393
POA3444	20-24	117
POA3444	25+	290
POA3446	0-4	13
POA3446	5-14	130
POA3446	15-19	39
POA3446	20-24	11
POA3446	25+	45
POA3447	5-14	41
POA3447	15-19	25
POA3447	20-24	8
POA3447	25+	18
POA3448	0-4	25
POA3448	5-14	97
POA3448	15-19	32
POA3448	20-24	6
POA3448	25+	36
POA3450	0-4	75
POA3450	5-14	633
POA3450	15-19	229
POA3450	20-24	44
POA3450	25+	278
POA3451	0-4	71
POA3451	5-14	652
POA3451	15-19	234
POA3451	20-24	59
POA3451	25+	215
POA3453	0-4	24
POA3453	5-14	214
POA3453	15-19	78
POA3453	20-24	21
POA3453	25+	51
POA3458	0-4	27
POA3458	5-14	187
POA3458	15-19	52
POA3458	20-24	19
POA3458	25+	76
POA3460	0-4	25
POA3460	5-14	215
POA3460	15-19	71
POA3460	20-24	18
POA3460	25+	119
POA3461	0-4	26
POA3461	5-14	415
POA3461	15-19	167
POA3461	20-24	32
POA3461	25+	162
POA3462	0-4	13
POA3462	5-14	124
POA3462	15-19	44
POA3462	20-24	11
POA3462	25+	39
POA3463	0-4	20
POA3463	5-14	182
POA3463	15-19	73
POA3463	20-24	16
POA3463	25+	67
POA3464	0-4	19
POA3464	5-14	161
POA3464	15-19	35
POA3464	20-24	16
POA3464	25+	28
POA3465	0-4	115
POA3465	5-14	999
POA3465	15-19	355
POA3465	20-24	80
POA3465	25+	185
POA3467	0-4	21
POA3467	5-14	125
POA3467	15-19	49
POA3467	20-24	8
POA3467	25+	21
POA3468	0-4	3
POA3468	5-14	18
POA3468	15-19	7
POA3468	20-24	3
POA3469	5-14	15
POA3469	15-19	9
POA3469	25+	6
POA3472	0-4	13
POA3472	5-14	119
POA3472	15-19	39
POA3472	20-24	7
POA3472	25+	27
POA3475	0-4	5
POA3475	5-14	30
POA3475	25+	3
POA3477	0-4	13
POA3477	5-14	81
POA3477	15-19	16
POA3477	20-24	4
POA3477	25+	7
POA3478	0-4	34
POA3478	5-14	208
POA3478	15-19	80
POA3478	20-24	27
POA3478	25+	41
POA3480	0-4	21
POA3480	5-14	162
POA3480	15-19	72
POA3480	20-24	21
POA3480	25+	34
POA3482	0-4	4
POA3482	5-14	22
POA3482	15-19	6
POA3483	0-4	9
POA3483	5-14	94
POA3483	15-19	44
POA3483	20-24	7
POA3483	25+	20
POA3485	5-14	25
POA3485	15-19	10
POA3485	20-24	4
POA3487	5-14	10
POA3487	15-19	7
POA3487	25+	3
POA3488	5-14	11
POA3489	0-4	5
POA3489	5-14	15
POA3490	0-4	14
POA3490	5-14	91
POA3490	15-19	49
POA3490	20-24	7
POA3490	25+	26
POA3491	5-14	21
POA3491	15-19	10
POA3491	20-24	4
POA3494	0-4	8
POA3494	5-14	62
POA3494	15-19	18
POA3494	25+	13
POA3496	0-4	103
POA3496	5-14	782
POA3496	15-19	245
POA3496	20-24	62
POA3496	25+	182
POA3498	0-4	96
POA3498	5-14	728
POA3498	15-19	281
POA3498	20-24	58
POA3498	25+	132
POA3500	0-4	595
POA3500	5-14	3802
POA3500	15-19	1295
POA3500	20-24	495
POA3500	25+	1126
POA3501	0-4	36
POA3501	5-14	338
POA3501	15-19	96
POA3501	20-24	21
POA3501	25+	45
POA3505	0-4	69
POA3505	5-14	616
POA3505	15-19	189
POA3505	20-24	38
POA3505	25+	101
POA3507	5-14	23
POA3507	15-19	5
POA3509	0-4	7
POA3509	5-14	27
POA3509	15-19	4
POA3509	20-24	4
POA3509	25+	10
POA3512	0-4	6
POA3512	5-14	45
POA3512	15-19	14
POA3512	20-24	3
POA3512	25+	9
POA3515	0-4	65
POA3515	5-14	372
POA3515	15-19	107
POA3515	20-24	21
POA3515	25+	91
POA3516	0-4	4
POA3516	5-14	74
POA3516	15-19	35
POA3516	20-24	7
POA3516	25+	17
POA3517	0-4	18
POA3517	5-14	144
POA3517	15-19	55
POA3517	20-24	9
POA3517	25+	38
POA3518	0-4	3
POA3518	5-14	100
POA3518	15-19	33
POA3518	20-24	10
POA3518	25+	15
POA3520	5-14	4
POA3520	15-19	8
POA3520	25+	3
POA3521	0-4	7
POA3521	5-14	102
POA3521	15-19	32
POA3521	20-24	10
POA3521	25+	10
POA3522	5-14	30
POA3522	15-19	9
POA3522	20-24	6
POA3522	25+	8
POA3523	0-4	30
POA3523	5-14	266
POA3523	15-19	75
POA3523	20-24	26
POA3523	25+	86
POA3525	0-4	13
POA3525	5-14	121
POA3525	15-19	45
POA3525	20-24	9
POA3525	25+	25
POA3527	0-4	5
POA3527	5-14	59
POA3527	15-19	20
POA3527	25+	16
POA3529	0-4	5
POA3529	5-14	23
POA3529	15-19	5
POA3530	5-14	9
POA3530	15-19	7
POA3530	25+	4
POA3531	0-4	8
POA3531	5-14	28
POA3531	15-19	8
POA3531	20-24	8
POA3531	25+	4
POA3533	0-4	9
POA3533	5-14	77
POA3533	15-19	35
POA3533	25+	15
POA3537	0-4	14
POA3537	5-14	113
POA3537	15-19	46
POA3537	20-24	9
POA3537	25+	17
POA3540	5-14	19
POA3540	15-19	13
POA3540	25+	5
POA3542	5-14	9
POA3542	15-19	3
POA3542	25+	3
POA3544	5-14	30
POA3544	15-19	12
POA3544	20-24	6
POA3544	25+	5
POA3546	0-4	7
POA3546	5-14	39
POA3546	15-19	16
POA3546	25+	8
POA3549	0-4	70
POA3549	5-14	427
POA3549	15-19	112
POA3549	20-24	23
POA3549	25+	91
POA3550	0-4	566
POA3550	5-14	4285
POA3550	15-19	1785
POA3550	20-24	1209
POA3550	25+	1654
POA3551	0-4	759
POA3551	5-14	5544
POA3551	15-19	1812
POA3551	20-24	576
POA3551	25+	984
POA3555	0-4	322
POA3555	5-14	2160
POA3555	15-19	769
POA3555	20-24	313
POA3555	25+	642
POA3556	0-4	213
POA3556	5-14	1619
POA3556	15-19	532
POA3556	20-24	240
POA3556	25+	420
POA3557	0-4	17
POA3557	5-14	99
POA3557	15-19	42
POA3557	20-24	8
POA3557	25+	19
POA3558	0-4	15
POA3558	5-14	87
POA3558	15-19	29
POA3558	20-24	3
POA3558	25+	17
POA3559	0-4	9
POA3559	5-14	52
POA3559	15-19	22
POA3559	20-24	7
POA3559	25+	16
POA3561	0-4	48
POA3561	5-14	497
POA3561	15-19	178
POA3561	20-24	44
POA3561	25+	83
POA3562	0-4	5
POA3562	5-14	32
POA3562	15-19	7
POA3562	25+	4
POA3563	0-4	12
POA3563	5-14	103
POA3563	15-19	37
POA3563	20-24	10
POA3563	25+	24
POA3564	0-4	243
POA3564	5-14	1886
POA3564	15-19	750
POA3564	20-24	198
POA3564	25+	429
POA3565	5-14	20
POA3565	15-19	9
POA3565	20-24	7
POA3566	0-4	8
POA3566	5-14	72
POA3566	15-19	12
POA3566	20-24	7
POA3566	25+	7
POA3567	0-4	16
POA3567	5-14	76
POA3567	15-19	28
POA3567	20-24	4
POA3567	25+	9
POA3568	0-4	28
POA3568	5-14	277
POA3568	15-19	90
POA3568	20-24	21
POA3568	25+	37
POA3570	0-4	12
POA3570	5-14	90
POA3570	15-19	24
POA3570	20-24	14
POA3570	25+	16
POA3571	0-4	9
POA3571	5-14	32
POA3571	15-19	10
POA3571	20-24	9
POA3571	25+	4
POA3572	0-4	4
POA3572	5-14	12
POA3572	15-19	9
POA3572	20-24	4
POA3573	5-14	43
POA3573	15-19	9
POA3573	25+	3
POA3575	0-4	8
POA3575	5-14	114
POA3575	15-19	37
POA3575	20-24	3
POA3575	25+	13
POA3576	5-14	6
POA3579	0-4	57
POA3579	5-14	569
POA3579	15-19	175
POA3579	20-24	43
POA3579	25+	97
POA3580	0-4	17
POA3580	5-14	92
POA3580	15-19	29
POA3580	20-24	7
POA3580	25+	11
POA3581	5-14	10
POA3581	15-19	6
POA3581	25+	5
POA3583	5-14	14
POA3583	15-19	13
POA3583	20-24	6
POA3583	25+	3
POA3584	0-4	16
POA3584	5-14	140
POA3584	15-19	50
POA3584	20-24	13
POA3584	25+	28
POA3585	0-4	180
POA3585	5-14	1339
POA3585	15-19	406
POA3585	20-24	177
POA3585	25+	319
POA3586	0-4	3
POA3586	5-14	114
POA3586	15-19	41
POA3586	20-24	7
POA3586	25+	13
POA3588	0-4	4
POA3588	5-14	46
POA3588	15-19	16
POA3588	20-24	5
POA3588	25+	10
POA3589	5-14	32
POA3589	15-19	4
POA3589	20-24	3
POA3589	25+	9
POA3590	5-14	44
POA3590	15-19	15
POA3590	20-24	3
POA3590	25+	4
POA3591	5-14	15
POA3591	15-19	10
POA3591	20-24	3
POA3591	25+	5
POA3594	5-14	47
POA3594	15-19	19
POA3594	20-24	5
POA3594	25+	20
POA3595	0-4	17
POA3595	5-14	73
POA3595	15-19	22
POA3595	20-24	4
POA3595	25+	9
POA3596	5-14	6
POA3596	15-19	6
POA3596	20-24	3
POA3597	0-4	11
POA3597	5-14	42
POA3597	15-19	11
POA3597	20-24	7
POA3597	25+	14
POA3599	0-4	4
POA3599	5-14	6
POA3599	15-19	7
POA3599	25+	3
POA3607	0-4	5
POA3607	5-14	17
POA3607	15-19	11
POA3607	25+	4
POA3608	0-4	50
POA3608	5-14	236
POA3608	15-19	78
POA3608	20-24	18
POA3608	25+	57
POA3610	0-4	16
POA3610	5-14	138
POA3610	15-19	53
POA3610	20-24	16
POA3610	25+	26
POA3612	0-4	21
POA3612	5-14	139
POA3612	15-19	52
POA3612	20-24	9
POA3612	25+	33
POA3614	0-4	15
POA3614	5-14	145
POA3614	15-19	37
POA3614	20-24	11
POA3614	25+	26
POA3616	0-4	88
POA3616	5-14	653
POA3616	15-19	215
POA3616	20-24	62
POA3616	25+	138
POA3617	0-4	4
POA3617	5-14	19
POA3617	15-19	5
POA3617	25+	5
POA3618	0-4	8
POA3618	5-14	59
POA3618	15-19	23
POA3618	20-24	7
POA3618	25+	13
POA3620	0-4	105
POA3620	5-14	949
POA3620	15-19	354
POA3620	20-24	106
POA3620	25+	207
POA3621	0-4	43
POA3621	5-14	345
POA3621	15-19	112
POA3621	20-24	24
POA3621	25+	55
POA3622	5-14	67
POA3622	15-19	30
POA3622	20-24	8
POA3622	25+	11
POA3623	0-4	8
POA3623	5-14	91
POA3623	15-19	29
POA3623	20-24	9
POA3623	25+	23
POA3624	0-4	10
POA3624	5-14	52
POA3624	15-19	24
POA3624	20-24	5
POA3624	25+	14
POA3629	0-4	129
POA3629	5-14	977
POA3629	15-19	372
POA3629	20-24	109
POA3629	25+	242
POA3630	0-4	506
POA3630	5-14	3663
POA3630	15-19	1348
POA3630	20-24	553
POA3630	25+	1152
POA3631	0-4	283
POA3631	5-14	2188
POA3631	15-19	777
POA3631	20-24	232
POA3631	25+	408
POA3633	0-4	13
POA3633	5-14	94
POA3633	15-19	34
POA3633	20-24	6
POA3633	25+	23
POA3634	0-4	27
POA3634	5-14	282
POA3634	15-19	96
POA3634	20-24	27
POA3634	25+	44
POA3635	5-14	41
POA3635	15-19	19
POA3635	20-24	4
POA3635	25+	12
POA3636	0-4	66
POA3636	5-14	532
POA3636	15-19	215
POA3636	20-24	51
POA3636	25+	138
POA3637	0-4	17
POA3637	5-14	86
POA3637	15-19	18
POA3637	25+	14
POA3638	0-4	39
POA3638	5-14	235
POA3638	15-19	114
POA3638	20-24	31
POA3638	25+	50
POA3639	0-4	5
POA3639	5-14	26
POA3639	15-19	12
POA3639	20-24	3
POA3639	25+	3
POA3640	0-4	17
POA3640	5-14	128
POA3640	15-19	50
POA3640	20-24	11
POA3640	25+	26
POA3641	0-4	19
POA3641	5-14	167
POA3641	15-19	53
POA3641	20-24	9
POA3641	25+	27
POA3644	0-4	153
POA3644	5-14	984
POA3644	15-19	357
POA3644	20-24	85
POA3644	25+	237
POA3646	0-4	8
POA3646	5-14	77
POA3646	15-19	25
POA3646	20-24	5
POA3646	25+	10
POA3647	15-19	9
POA3647	20-24	17
POA3647	25+	5
POA3649	0-4	8
POA3649	5-14	59
POA3649	15-19	26
POA3649	20-24	4
POA3649	25+	10
POA3658	0-4	110
POA3658	5-14	721
POA3658	15-19	278
POA3658	20-24	84
POA3658	25+	201
POA3659	0-4	11
POA3659	5-14	76
POA3659	15-19	35
POA3659	20-24	11
POA3659	25+	13
POA3660	0-4	92
POA3660	5-14	729
POA3660	15-19	281
POA3660	20-24	158
POA3660	25+	199
POA3662	0-4	19
POA3662	5-14	157
POA3662	15-19	27
POA3662	20-24	16
POA3662	25+	62
POA3663	5-14	13
POA3663	15-19	3
POA3664	0-4	24
POA3664	5-14	122
POA3664	15-19	37
POA3664	20-24	13
POA3664	25+	34
POA3665	0-4	3
POA3665	5-14	38
POA3665	15-19	13
POA3665	20-24	4
POA3665	25+	12
POA3666	0-4	60
POA3666	5-14	441
POA3666	15-19	168
POA3666	20-24	41
POA3666	25+	114
POA3669	0-4	27
POA3669	5-14	99
POA3669	15-19	33
POA3669	20-24	8
POA3669	25+	32
POA3670	0-4	8
POA3670	5-14	56
POA3670	15-19	19
POA3670	20-24	8
POA3670	25+	15
POA3672	0-4	114
POA3672	5-14	877
POA3672	15-19	369
POA3672	20-24	106
POA3672	25+	260
POA3673	0-4	16
POA3673	5-14	174
POA3673	15-19	70
POA3673	20-24	11
POA3673	25+	43
POA3675	0-4	24
POA3675	5-14	237
POA3675	15-19	87
POA3675	20-24	12
POA3675	25+	47
POA3677	0-4	305
POA3677	5-14	2153
POA3677	15-19	791
POA3677	20-24	235
POA3677	25+	598
POA3678	0-4	89
POA3678	5-14	772
POA3678	15-19	319
POA3678	20-24	46
POA3678	25+	124
POA3682	0-4	8
POA3682	5-14	87
POA3682	15-19	28
POA3682	20-24	6
POA3682	25+	21
POA3683	0-4	20
POA3683	5-14	166
POA3683	15-19	84
POA3683	20-24	24
POA3683	25+	46
POA3685	0-4	42
POA3685	5-14	334
POA3685	15-19	110
POA3685	20-24	37
POA3685	25+	84
POA3687	0-4	12
POA3687	5-14	110
POA3687	15-19	39
POA3687	20-24	12
POA3687	25+	25
POA3688	0-4	27
POA3688	5-14	139
POA3688	15-19	61
POA3688	20-24	7
POA3688	25+	38
POA3690	0-4	634
POA3690	5-14	4282
POA3690	15-19	1590
POA3690	20-24	605
POA3690	25+	1330
POA3691	0-4	283
POA3691	5-14	1915
POA3691	15-19	597
POA3691	20-24	267
POA3691	25+	456
POA3695	0-4	7
POA3695	5-14	57
POA3695	15-19	28
POA3695	20-24	8
POA3695	25+	19
POA3697	0-4	13
POA3697	5-14	61
POA3697	15-19	28
POA3697	20-24	6
POA3697	25+	15
POA3698	0-4	16
POA3698	5-14	103
POA3698	15-19	45
POA3698	20-24	7
POA3698	25+	41
POA3699	0-4	10
POA3699	5-14	111
