POA_CODE_2021	OnlyEnglishSpokenHome	Sex	persons
POA4455	0	F	211
POA4455	0	M	217
POA4455	1	F	3708
POA4455	1	M	3531
POA4461	1	F	9
POA4461	1	M	24
POA4462	1	F	57
POA4462	1	M	54
POA4465	0	F	14
POA4465	0	M	7
POA4465	1	F	567
POA4465	1	M	542
POA4467	1	F	63
POA4467	1	M	75
POA4468	1	F	113
POA4468	1	M	129
POA4470	0	F	110
POA4470	0	M	98
POA4470	1	F	1340
POA4470	1	M	1212
POA4472	0	F	16
POA4472	0	M	8
POA4472	1	F	643
POA4472	1	M	623
POA4474	1	F	32
POA4474	1	M	40
POA4477	0	F	5
POA4477	1	F	239
POA4477	1	M	239
POA4478	0	F	3
POA4478	1	F	227
POA4478	1	M	229
POA4479	1	F	7
POA4479	1	M	5
POA4480	0	F	9
POA4480	1	F	280
POA4480	1	M	289
POA4481	1	F	48
POA4481	1	M	54
POA4482	0	F	7
POA4482	1	F	40
POA4482	1	M	45
POA4486	0	F	8
POA4486	0	M	10
POA4486	1	F	294
POA4486	1	M	306
POA4487	0	F	75
POA4487	0	M	54
POA4487	1	F	1351
POA4487	1	M	1360
POA4488	0	M	3
POA4488	1	F	101
POA4488	1	M	113
POA4489	1	F	34
POA4489	1	M	43
POA4490	0	F	21
POA4490	0	M	21
POA4490	1	F	703
POA4490	1	M	666
POA4491	0	F	4
POA4491	0	M	8
POA4491	1	F	34
POA4491	1	M	46
POA4492	0	F	6
POA4492	0	M	5
POA4492	1	F	128
POA4492	1	M	170
POA4493	1	F	7
POA4493	1	M	7
POA4494	0	M	4
POA4494	1	F	50
POA4494	1	M	69
POA4496	1	F	80
POA4496	1	M	100
POA4497	0	F	3
POA4497	0	M	3
POA4497	1	F	132
POA4497	1	M	154
POA4498	1	F	68
POA4498	1	M	85
POA4500	0	F	2692
POA4500	0	M	2402
POA4500	1	F	19587
POA4500	1	M	19386
POA4501	0	F	275
POA4501	0	M	172
POA4501	1	F	2585
POA4501	1	M	2555
POA4502	0	F	281
POA4502	0	M	234
POA4502	1	F	4000
POA4502	1	M	3930
POA4503	0	F	3430
POA4503	0	M	3144
POA4503	1	F	22364
POA4503	1	M	21235
POA4504	0	F	689
POA4504	0	M	553
POA4504	1	F	9608
POA4504	1	M	9375
POA4505	0	F	809
POA4505	0	M	674
POA4505	1	F	11992
POA4505	1	M	11463
POA4506	0	F	900
POA4506	0	M	721
POA4506	1	F	11372
POA4506	1	M	10797
POA4507	0	F	452
POA4507	0	M	323
POA4507	1	F	9907
POA4507	1	M	8924
POA4508	0	F	810
POA4508	0	M	612
POA4508	1	F	8576
POA4508	1	M	8270
POA4509	0	F	4147
POA4509	0	M	3792
POA4509	1	F	14746
POA4509	1	M	13891
POA4510	0	F	2323
POA4510	0	M	1780
POA4510	1	F	24650
POA4510	1	M	23482
POA4511	0	F	236
POA4511	0	M	165
POA4511	1	F	4696
POA4511	1	M	4430
POA4512	0	F	75
POA4512	0	M	91
POA4512	1	F	1614
POA4512	1	M	1662
POA4514	0	F	87
POA4514	0	M	67
POA4514	1	F	3356
POA4514	1	M	3258
POA4515	0	F	281
POA4515	0	M	375
POA4515	1	F	1689
POA4515	1	M	1676
POA4516	0	F	110
POA4516	0	M	89
POA4516	1	F	1907
POA4516	1	M	2013
POA4517	0	F	23
POA4517	0	M	18
POA4517	1	F	435
POA4517	1	M	387
POA4518	0	F	117
POA4518	0	M	111
POA4518	1	F	2567
POA4518	1	M	2531
POA4519	0	F	230
POA4519	0	M	188
POA4519	1	F	4351
POA4519	1	M	4159
POA4520	0	F	330
POA4520	0	M	289
POA4520	1	F	6316
POA4520	1	M	6453
POA4521	0	F	89
POA4521	0	M	75
POA4521	1	F	2390
POA4521	1	M	2324
POA4550	0	F	108
POA4550	0	M	79
POA4550	1	F	2297
POA4550	1	M	2240
POA4551	0	F	2264
POA4551	0	M	1858
POA4551	1	F	32033
POA4551	1	M	28968
POA4552	0	F	232
POA4552	0	M	177
POA4552	1	F	4154
POA4552	1	M	3881
POA4553	0	F	402
POA4553	0	M	353
POA4553	1	F	4825
POA4553	1	M	4593
POA4554	0	F	49
POA4554	0	M	40
POA4554	1	F	867
POA4554	1	M	881
POA4555	0	F	175
POA4555	0	M	136
POA4555	1	F	3689
POA4555	1	M	3389
POA4556	0	F	1828
POA4556	0	M	1523
POA4556	1	F	22022
POA4556	1	M	19565
POA4557	0	F	880
POA4557	0	M	832
POA4557	1	F	9090
POA4557	1	M	8443
POA4558	0	F	1248
POA4558	0	M	1004
POA4558	1	F	10107
POA4558	1	M	8980
POA4559	0	F	185
POA4559	0	M	151
POA4559	1	F	3344
POA4559	1	M	3430
POA4560	0	F	1025
POA4560	0	M	790
POA4560	1	F	17105
POA4560	1	M	16020
POA4561	0	F	175
POA4561	0	M	138
POA4561	1	F	3983
POA4561	1	M	3971
POA4562	0	F	202
POA4562	0	M	199
POA4562	1	F	4005
POA4562	1	M	3941
POA4563	0	F	209
POA4563	0	M	141
POA4563	1	F	4539
POA4563	1	M	4393
POA4564	0	F	331
POA4564	0	M	264
POA4564	1	F	5321
POA4564	1	M	5102
POA4565	0	F	494
POA4565	0	M	328
POA4565	1	F	6789
POA4565	1	M	6419
POA4566	0	F	322
POA4566	0	M	253
POA4566	1	F	4066
POA4566	1	M	3627
POA4567	0	F	569
POA4567	0	M	475
POA4567	1	F	5236
POA4567	1	M	5068
POA4568	0	F	47
POA4568	0	M	41
POA4568	1	F	1756
POA4568	1	M	1703
POA4569	0	F	29
POA4569	0	M	20
POA4569	1	F	803
POA4569	1	M	770
POA4570	0	F	785
POA4570	0	M	560
POA4570	1	F	21300
POA4570	1	M	20757
POA4571	0	F	24
POA4571	0	M	17
POA4571	1	F	370
POA4571	1	M	394
POA4572	0	F	137
POA4572	0	M	125
POA4572	1	F	1894
POA4572	1	M	1806
POA4573	0	F	1052
POA4573	0	M	896
POA4573	1	F	14438
POA4573	1	M	13625
POA4574	0	F	14
POA4574	0	M	22
POA4574	1	F	622
POA4574	1	M	678
POA4575	0	F	949
POA4575	0	M	757
POA4575	1	F	12943
POA4575	1	M	11962
POA4580	0	F	57
POA4580	0	M	35
POA4580	1	F	2293
POA4580	1	M	2437
POA4581	0	F	30
POA4581	0	M	27
POA4581	1	F	562
POA4581	1	M	637
POA4600	0	F	4
POA4600	0	M	11
POA4600	1	F	414
POA4600	1	M	405
POA4601	0	F	12
POA4601	0	M	16
POA4601	1	F	504
POA4601	1	M	515
POA4605	0	F	63
POA4605	0	M	71
POA4605	1	F	2159
POA4605	1	M	2034
POA4606	0	F	24
POA4606	0	M	17
POA4606	1	F	1081
POA4606	1	M	1082
POA4608	0	F	10
POA4608	0	M	17
POA4608	1	F	405
POA4608	1	M	414
POA4610	0	F	332
POA4610	0	M	295
POA4610	1	F	6812
POA4610	1	M	6689
POA4611	0	F	4
POA4611	1	F	56
POA4611	1	M	53
POA4612	0	F	4
POA4612	0	M	5
POA4612	1	F	88
POA4612	1	M	117
POA4613	0	F	7
POA4613	0	M	14
POA4613	1	F	360
POA4613	1	M	398
POA4614	0	F	12
POA4614	0	M	11
POA4614	1	F	540
POA4614	1	M	547
POA4615	0	F	78
POA4615	0	M	48
POA4615	1	F	3147
POA4615	1	M	3230
POA4620	0	M	3
POA4620	1	F	165
POA4620	1	M	212
POA4621	0	F	13
POA4621	0	M	14
POA4621	1	F	780
POA4621	1	M	807
POA4625	0	F	54
POA4625	0	M	79
POA4625	1	F	1118
POA4625	1	M	1138
POA4626	0	F	136
POA4626	0	M	154
POA4626	1	F	735
POA4626	1	M	746
POA4627	0	F	6
POA4627	0	M	5
POA4627	1	F	368
POA4627	1	M	366
POA4630	0	F	46
POA4630	0	M	40
POA4630	1	F	1026
POA4630	1	M	1033
POA4650	0	F	492
POA4650	0	M	308
POA4650	1	F	15718
POA4650	1	M	15545
POA4655	0	F	1879
POA4655	0	M	1358
POA4655	1	F	31200
POA4655	1	M	28644
POA4659	0	F	81
POA4659	0	M	55
POA4659	1	F	2419
POA4659	1	M	2473
POA4660	0	F	129
POA4660	0	M	118
POA4660	1	F	3449
POA4660	1	M	3594
POA4662	0	F	8
POA4662	0	M	13
POA4662	1	F	351
POA4662	1	M	379
POA4670	0	F	2541
POA4670	0	M	2139
POA4670	1	F	38480
POA4670	1	M	36618
POA4671	0	F	95
POA4671	0	M	103
POA4671	1	F	2625
POA4671	1	M	2800
POA4673	0	F	12
POA4673	0	M	5
POA4673	1	F	281
POA4673	1	M	308
POA4674	0	F	26
POA4674	0	M	22
POA4674	1	F	596
POA4674	1	M	747
POA4676	1	F	66
POA4676	1	M	72
POA4677	0	F	71
POA4677	0	M	74
POA4677	1	F	1727
POA4677	1	M	1809
POA4678	0	F	4
POA4678	0	M	8
POA4678	1	F	362
POA4678	1	M	394
POA4680	0	F	1821
POA4680	0	M	1571
POA4680	1	F	24147
POA4680	1	M	24438
POA4694	1	F	48
POA4694	1	M	53
POA4695	0	F	9
POA4695	0	M	7
POA4695	1	F	458
POA4695	1	M	499
POA4697	1	F	49
POA4697	1	M	59
POA4699	1	F	205
POA4699	1	M	206
POA4700	0	F	558
POA4700	0	M	492
POA4700	1	F	7698
POA4700	1	M	7315
POA4701	0	F	1749
POA4701	0	M	1818
POA4701	1	F	19039
POA4701	1	M	18200
POA4702	0	F	489
POA4702	0	M	392
POA4702	1	F	12771
POA4702	1	M	12811
POA4703	0	F	442
POA4703	0	M	373
POA4703	1	F	11378
POA4703	1	M	11026
POA4704	1	F	56
POA4704	1	M	66
POA4705	1	F	156
POA4705	1	M	181
POA4706	1	F	32
POA4706	1	M	37
POA4707	0	M	4
POA4707	1	F	88
POA4707	1	M	126
POA4709	0	F	13
POA4709	0	M	11
POA4709	1	F	290
POA4709	1	M	353
POA4710	0	F	63
POA4710	0	M	56
POA4710	1	F	2318
POA4710	1	M	2257
POA4711	0	F	10
POA4711	0	M	3
POA4711	1	F	808
POA4711	1	M	878
POA4712	0	M	4
POA4712	1	F	117
POA4712	1	M	120
POA4713	0	F	21
POA4713	0	M	18
POA4713	1	F	497
POA4713	1	M	430
POA4714	0	F	28
POA4714	0	M	18
POA4714	1	F	1202
POA4714	1	M	1256
POA4715	0	F	267
POA4715	0	M	281
POA4715	1	F	2786
POA4715	1	M	2829
POA4716	0	F	6
POA4716	0	M	3
POA4716	1	F	371
POA4716	1	M	405
POA4717	0	F	114
POA4717	0	M	90
POA4717	1	F	1797
POA4717	1	M	1947
POA4718	0	F	26
POA4718	0	M	27
POA4718	1	F	981
POA4718	1	M	1078
POA4719	0	F	8
POA4719	0	M	6
POA4719	1	F	470
POA4719	1	M	469
POA4720	0	F	604
POA4720	0	M	631
POA4720	1	F	6195
POA4720	1	M	6277
POA4721	0	F	68
POA4721	0	M	62
POA4721	1	F	1611
POA4721	1	M	1719
POA4722	0	F	15
POA4722	0	M	16
POA4722	1	F	695
POA4722	1	M	683
POA4723	0	F	8
POA4723	0	M	17
POA4723	1	F	631
POA4723	1	M	668
POA4724	0	M	3
POA4724	1	F	256
POA4724	1	M	250
POA4725	0	F	17
POA4725	0	M	23
POA4725	1	F	662
POA4725	1	M	643
POA4726	0	M	3
POA4726	1	F	172
POA4726	1	M	177
POA4727	0	F	4
POA4727	1	F	111
POA4727	1	M	136
POA4728	1	F	98
POA4728	1	M	102
POA4730	0	F	63
POA4730	0	M	56
POA4730	1	F	1383
POA4730	1	M	1298
POA4731	1	F	94
POA4731	1	M	112
POA4732	1	F	65
POA4732	1	M	64
POA4733	1	F	69
POA4733	1	M	71
POA4735	0	F	11
POA4735	0	M	10
POA4735	1	F	409
POA4735	1	M	379
POA4736	1	F	63
POA4736	1	M	54
POA4737	0	F	127
POA4737	0	M	81
POA4737	1	F	3606
POA4737	1	M	3627
POA4738	0	F	8
POA4738	0	M	3
POA4738	1	F	498
POA4738	1	M	527
POA4739	0	F	4
POA4739	1	F	136
POA4739	1	M	160
POA4740	0	F	3449
POA4740	0	M	2987
POA4740	1	F	36099
POA4740	1	M	35689
POA4741	0	F	82
POA4741	0	M	61
POA4741	1	F	2822
POA4741	1	M	3183
POA4742	0	F	13
POA4742	0	M	15
POA4742	1	F	338
POA4742	1	M	410
POA4743	0	F	18
POA4743	0	M	21
POA4743	1	F	155
POA4743	1	M	233
POA4744	0	F	317
POA4744	0	M	286
POA4744	1	F	3376
POA4744	1	M	3717
POA4745	0	F	59
POA4745	0	M	59
POA4745	1	F	1027
POA4745	1	M	1142
POA4746	0	F	40
POA4746	0	M	41
POA4746	1	F	565
POA4746	1	M	712
POA4750	0	F	135
POA4750	0	M	105
POA4750	1	F	2687
POA4750	1	M	2618
POA4751	0	F	50
POA4751	0	M	29
POA4751	1	F	2084
POA4751	1	M	2097
POA4753	0	F	45
POA4753	0	M	30
POA4753	1	F	2121
POA4753	1	M	2073
POA4754	0	F	24
POA4754	0	M	24
POA4754	1	F	1062
POA4754	1	M	1022
POA4756	0	F	5
POA4756	1	F	262
POA4756	1	M	279
POA4757	0	F	5
POA4757	1	F	137
POA4757	1	M	158
POA4798	0	M	7
POA4798	1	F	271
POA4798	1	M	291
POA4799	0	F	17
POA4799	0	M	5
POA4799	1	F	408
POA4799	1	M	448
POA4800	0	F	163
POA4800	0	M	112
POA4800	1	F	4346
POA4800	1	M	4572
POA4802	0	F	699
POA4802	0	M	562
POA4802	1	F	5096
POA4802	1	M	5312
POA4804	0	F	34
POA4804	0	M	35
POA4804	1	F	782
POA4804	1	M	861
POA4805	0	F	450
POA4805	0	M	461
POA4805	1	F	4682
POA4805	1	M	4826
POA4806	0	F	105
POA4806	0	M	87
POA4806	1	F	1593
POA4806	1	M	1711
POA4807	0	F	404
POA4807	0	M	360
POA4807	1	F	4510
POA4807	1	M	4492
POA4808	0	F	22
POA4808	0	M	17
POA4808	1	F	460
POA4808	1	M	522
POA4809	0	F	36
POA4809	0	M	35
POA4809	1	F	383
POA4809	1	M	442
POA4810	0	F	1071
POA4810	0	M	856
POA4810	1	F	8939
POA4810	1	M	8946
POA4811	0	F	503
POA4811	0	M	459
POA4811	1	F	5375
POA4811	1	M	5341
POA4812	0	F	954
POA4812	0	M	763
POA4812	1	F	8231
POA4812	1	M	7661
POA4814	0	F	2994
POA4814	0	M	2749
POA4814	1	F	18446
POA4814	1	M	18033
POA4815	0	F	589
POA4815	0	M	476
POA4815	1	F	9429
POA4815	1	M	8978
POA4816	0	F	560
POA4816	0	M	515
POA4816	1	F	3476
POA4816	1	M	3789
POA4817	0	F	1181
POA4817	0	M	987
POA4817	1	F	13876
POA4817	1	M	13056
POA4818	0	F	735
POA4818	0	M	596
POA4818	1	F	14264
POA4818	1	M	14444
POA4819	0	F	88
POA4819	0	M	74
POA4819	1	F	1012
POA4819	1	M	1066
POA4820	0	F	146
POA4820	0	M	128
POA4820	1	F	4674
POA4820	1	M	4415
POA4821	0	F	13
POA4821	0	M	22
POA4821	1	F	631
POA4821	1	M	603
POA4822	0	F	13
POA4822	1	F	315
POA4822	1	M	328
POA4823	0	F	3
POA4823	0	M	9
POA4823	1	F	360
POA4823	1	M	392
POA4824	0	F	67
POA4824	0	M	81
POA4824	1	F	1204
POA4824	1	M	1517
POA4825	0	F	1118
POA4825	0	M	1004
POA4825	1	F	7349
POA4825	1	M	7886
POA4828	0	F	8
POA4828	0	M	8
POA4828	1	F	87
POA4828	1	M	92
POA4829	0	F	11
POA4829	0	M	8
POA4829	1	F	215
POA4829	1	M	206
POA4830	0	F	29
POA4830	0	M	30
POA4830	1	F	763
POA4830	1	M	804
POA4849	0	F	39
POA4849	0	M	32
POA4849	1	F	539
POA4849	1	M	616
POA4850	0	F	315
POA4850	0	M	261
POA4850	1	F	4677
POA4850	1	M	4827
POA4852	0	F	123
POA4852	0	M	111
POA4852	1	F	1685
POA4852	1	M	1715
POA4854	0	F	272
POA4854	0	M	271
POA4854	1	F	2115
POA4854	1	M	2321
POA4855	0	F	24
POA4855	0	M	19
POA4855	1	F	324
POA4855	1	M	357
POA4856	0	F	35
POA4856	0	M	27
POA4856	1	F	269
POA4856	1	M	296
POA4858	0	F	37
POA4858	0	M	39
POA4858	1	F	644
POA4858	1	M	681
POA4859	0	F	7
POA4859	0	M	10
POA4859	1	F	209
POA4859	1	M	215
POA4860	0	F	819
POA4860	0	M	888
POA4860	1	F	4251
POA4860	1	M	4327
POA4861	0	F	50
POA4861	0	M	40
POA4861	1	F	637
POA4861	1	M	667
POA4865	0	F	282
POA4865	0	M	216
POA4865	1	F	3679
POA4865	1	M	3745
POA4868	0	F	1912
POA4868	0	M	1391
POA4868	1	F	8920
POA4868	1	M	8682
POA4869	0	F	1347
POA4869	0	M	1168
POA4869	1	F	8199
POA4869	1	M	8055
POA4870	0	F	6988
POA4870	0	M	5764
POA4870	1	F	26598
POA4870	1	M	26596
POA4871	0	F	1268
POA4871	0	M	1203
POA4871	1	F	3418
POA4871	1	M	3694
POA4872	0	F	161
POA4872	0	M	179
POA4872	1	F	1663
POA4872	1	M	1768
POA4873	0	F	257
POA4873	0	M	196
POA4873	1	F	2725
POA4873	1	M	2893
POA4874	0	F	372
POA4874	0	M	301
POA4874	1	F	1915
POA4874	1	M	2133
POA4875	0	F	2652
POA4875	0	M	2555
POA4875	1	F	829
POA4875	1	M	833
POA4876	0	F	1068
POA4876	0	M	962
POA4876	1	F	210
POA4876	1	M	224
POA4877	0	F	367
POA4877	0	M	307
POA4877	1	F	1990
POA4877	1	M	2062
POA4878	0	F	1094
POA4878	0	M	786
POA4878	1	F	6146
POA4878	1	M	5991
POA4879	0	F	1295
POA4879	0	M	998
POA4879	1	F	9200
POA4879	1	M	9009
POA4880	0	F	888
POA4880	0	M	812
POA4880	1	F	5083
POA4880	1	M	5097
POA4881	0	F	199
POA4881	0	M	167
POA4881	1	F	1938
POA4881	1	M	1969
POA4882	0	F	96
POA4882	0	M	111
POA4882	1	F	1351
POA4882	1	M	1323
POA4883	0	F	278
POA4883	0	M	254
POA4883	1	F	3932
POA4883	1	M	3668
POA4884	0	F	47
POA4884	0	M	26
POA4884	1	F	891
POA4884	1	M	817
POA4885	0	F	106
POA4885	0	M	82
POA4885	1	F	1765
POA4885	1	M	1696
POA4886	0	F	17
POA4886	0	M	20
POA4886	1	F	389
POA4886	1	M	398
POA4887	0	F	78
POA4887	0	M	52
POA4887	1	F	881
POA4887	1	M	854
POA4888	0	F	41
POA4888	0	M	33
POA4888	1	F	1147
POA4888	1	M	1202
POA4890	0	F	22
POA4890	0	M	27
POA4890	1	F	623
POA4890	1	M	606
POA4891	0	F	12
POA4891	0	M	18
POA4891	1	F	182
POA4891	1	M	221
POA4892	0	F	1073
POA4892	0	M	1018
POA4892	1	F	1322
POA4892	1	M	1347
POA4895	0	F	512
POA4895	0	M	497
POA4895	1	F	1404
POA4895	1	M	1533
POA5000	0	F	3963
POA5000	0	M	3741
POA5000	1	F	4106
POA5000	1	M	4837
POA5006	0	F	678
POA5006	0	M	616
POA5006	1	F	2636
POA5006	1	M	2393
POA5007	0	F	1195
POA5007	0	M	1045
POA5007	1	F	2798
POA5007	1	M	2772
POA5008	0	F	2852
POA5008	0	M	2770
POA5008	1	F	4032
POA5008	1	M	4150
POA5009	0	F	930
POA5009	0	M	901
POA5009	1	F	1727
POA5009	1	M	1708
POA5010	0	F	1831
POA5010	0	M	1696
POA5010	1	F	1152
POA5010	1	M	1143
POA5011	0	F	2214
POA5011	0	M	2042
POA5011	1	F	4617
POA5011	1	M	4630
POA5012	0	F	3689
POA5012	0	M	3534
POA5012	1	F	1935
POA5012	1	M	2036
POA5013	0	F	1983
POA5013	0	M	1853
POA5013	1	F	3102
POA5013	1	M	3194
POA5014	0	F	1476
POA5014	0	M	1251
POA5014	1	F	4786
POA5014	1	M	4617
POA5015	0	F	377
POA5015	0	M	324
POA5015	1	F	2578
POA5015	1	M	2490
POA5016	0	F	326
POA5016	0	M	249
POA5016	1	F	4342
POA5016	1	M	4099
POA5017	0	F	229
POA5017	0	M	183
POA5017	1	F	2343
POA5017	1	M	2160
POA5018	0	F	226
POA5018	0	M	181
POA5018	1	F	2530
POA5018	1	M	2504
POA5019	0	F	456
POA5019	0	M	379
POA5019	1	F	4191
POA5019	1	M	3823
POA5020	0	F	259
POA5020	0	M	200
POA5020	1	F	1403
POA5020	1	M	1312
POA5021	0	F	690
POA5021	0	M	583
POA5021	1	F	2777
POA5021	1	M	2555
POA5022	0	F	1052
POA5022	0	M	937
POA5022	1	F	7100
POA5022	1	M	6759
POA5023	0	F	3075
POA5023	0	M	2749
POA5023	1	F	5817
POA5023	1	M	5450
POA5024	0	F	1794
POA5024	0	M	1498
POA5024	1	F	5517
POA5024	1	M	5433
POA5025	0	F	1446
POA5025	0	M	1375
POA5025	1	F	3133
POA5025	1	M	3111
POA5031	0	F	1625
POA5031	0	M	1540
POA5031	1	F	3325
POA5031	1	M	3287
POA5032	0	F	2149
POA5032	0	M	2044
POA5032	1	F	4500
POA5032	1	M	4378
POA5033	0	F	1662
POA5033	0	M	1629
POA5033	1	F	2688
POA5033	1	M	2582
POA5034	0	F	933
POA5034	0	M	816
POA5034	1	F	4265
POA5034	1	M	3889
POA5035	0	F	885
POA5035	0	M	805
POA5035	1	F	2290
POA5035	1	M	2227
POA5037	0	F	1901
POA5037	0	M	1784
POA5037	1	F	3875
POA5037	1	M	3731
POA5038	0	F	2931
POA5038	0	M	2659
POA5038	1	F	5775
POA5038	1	M	5488
POA5039	0	F	1139
POA5039	0	M	1050
POA5039	1	F	3374
POA5039	1	M	3337
POA5040	0	F	229
POA5040	0	M	188
POA5040	1	F	1032
POA5040	1	M	944
POA5041	0	F	1140
POA5041	0	M	1015
POA5041	1	F	5699
POA5041	1	M	5417
POA5042	0	F	2053
POA5042	0	M	1869
POA5042	1	F	3742
POA5042	1	M	3586
POA5043	0	F	2908
POA5043	0	M	2657
POA5043	1	F	7373
POA5043	1	M	6549
POA5044	0	F	557
POA5044	0	M	451
POA5044	1	F	5460
POA5044	1	M	4871
POA5045	0	F	1114
POA5045	0	M	988
POA5045	1	F	6988
POA5045	1	M	6471
POA5046	0	F	1024
POA5046	0	M	895
POA5046	1	F	4006
POA5046	1	M	3503
POA5047	0	F	1261
POA5047	0	M	1120
POA5047	1	F	3293
POA5047	1	M	2957
POA5048	0	F	924
POA5048	0	M	760
POA5048	1	F	6950
POA5048	1	M	6328
POA5049	0	F	570
POA5049	0	M	488
POA5049	1	F	4590
POA5049	1	M	4433
POA5050	0	F	409
POA5050	0	M	345
POA5050	1	F	2445
POA5050	1	M	2399
POA5051	0	F	650
POA5051	0	M	530
POA5051	1	F	6910
POA5051	1	M	6764
POA5052	0	F	260
POA5052	0	M	208
POA5052	1	F	3068
POA5052	1	M	3047
POA5061	0	F	1021
POA5061	0	M	793
POA5061	1	F	3994
POA5061	1	M	3723
POA5062	0	F	1105
POA5062	0	M	962
POA5062	1	F	6803
POA5062	1	M	6349
POA5063	0	F	1488
POA5063	0	M	1368
POA5063	1	F	5060
POA5063	1	M	4511
POA5064	0	F	1573
POA5064	0	M	1375
POA5064	1	F	3971
POA5064	1	M	3556
POA5065	0	F	1703
POA5065	0	M	1474
POA5065	1	F	3987
POA5065	1	M	3578
POA5066	0	F	1693
POA5066	0	M	1452
POA5066	1	F	4515
POA5066	1	M	4383
POA5067	0	F	1255
POA5067	0	M	1122
POA5067	1	F	4054
POA5067	1	M	3927
POA5068	0	F	1630
POA5068	0	M	1427
POA5068	1	F	4942
POA5068	1	M	4308
POA5069	0	F	869
POA5069	0	M	797
POA5069	1	F	3283
POA5069	1	M	3203
POA5070	0	F	2683
POA5070	0	M	2351
POA5070	1	F	5092
POA5070	1	M	4803
POA5072	0	F	2447
POA5072	0	M	2188
POA5072	1	F	4579
POA5072	1	M	4357
POA5073	0	F	3416
POA5073	0	M	3021
POA5073	1	F	5021
POA5073	1	M	4914
POA5074	0	F	3120
POA5074	0	M	2872
POA5074	1	F	3987
POA5074	1	M	3786
POA5075	0	F	1744
POA5075	0	M	1637
POA5075	1	F	3850
POA5075	1	M	3687
POA5076	0	F	1228
POA5076	0	M	1114
POA5076	1	F	3480
POA5076	1	M	3590
POA5081	0	F	1271
POA5081	0	M	1138
POA5081	1	F	3760
POA5081	1	M	3361
POA5082	0	F	2415
POA5082	0	M	2336
POA5082	1	F	5422
POA5082	1	M	5607
POA5083	0	F	1152
POA5083	0	M	1135
POA5083	1	F	2809
POA5083	1	M	2666
POA5084	0	F	2633
POA5084	0	M	3286
POA5084	1	F	2014
POA5084	1	M	2231
POA5085	0	F	5238
POA5085	0	M	5303
POA5085	1	F	6386
POA5085	1	M	6231
POA5086	0	F	3669
POA5086	0	M	3550
POA5086	1	F	4976
POA5086	1	M	4689
POA5087	0	F	2528
POA5087	0	M	2396
POA5087	1	F	3590
POA5087	1	M	3555
POA5088	0	F	685
POA5088	0	M	653
POA5088	1	F	1119
POA5088	1	M	1093
POA5089	0	F	570
POA5089	0	M	558
POA5089	1	F	2788
POA5089	1	M	2862
POA5090	0	F	764
POA5090	0	M	695
POA5090	1	F	3377
POA5090	1	M	3002
POA5091	0	F	253
POA5091	0	M	238
POA5091	1	F	3628
POA5091	1	M	3588
POA5092	0	F	2198
POA5092	0	M	2160
POA5092	1	F	6693
POA5092	1	M	6681
POA5093	0	F	1301
POA5093	0	M	1320
POA5093	1	F	3241
POA5093	1	M	3254
POA5094	0	F	196
POA5094	0	M	211
POA5094	1	F	198
POA5094	1	M	243
POA5095	0	F	4368
POA5095	0	M	4423
POA5095	1	F	5873
POA5095	1	M	5930
POA5096	0	F	1705
POA5096	0	M	1761
POA5096	1	F	4856
POA5096	1	M	4963
POA5097	0	F	916
POA5097	0	M	817
POA5097	1	F	5923
POA5097	1	M	5920
POA5098	0	F	1953
POA5098	0	M	1991
POA5098	1	F	4270
POA5098	1	M	4239
POA5106	0	F	8
POA5106	0	M	5
POA5106	1	F	47
POA5106	1	M	39
POA5107	0	F	4127
POA5107	0	M	4143
POA5107	1	F	4779
POA5107	1	M	4823
POA5108	0	F	7187
POA5108	0	M	7007
POA5108	1	F	13287
POA5108	1	M	13341
POA5109	0	F	2190
POA5109	0	M	2195
POA5109	1	F	7794
POA5109	1	M	7669
POA5110	0	F	1542
POA5110	0	M	1468
POA5110	1	F	2936
POA5110	1	M	2866
POA5111	0	F	5
POA5111	0	M	39
POA5111	1	F	55
POA5111	1	M	258
POA5112	0	F	2130
POA5112	0	M	2018
POA5112	1	F	7325
POA5112	1	M	7410
POA5113	0	F	1526
POA5113	0	M	1470
POA5113	1	F	7516
POA5113	1	M	7441
POA5114	0	F	2350
POA5114	0	M	2160
POA5114	1	F	15546
POA5114	1	M	15107
POA5115	0	F	972
POA5115	0	M	937
POA5115	1	F	5479
POA5115	1	M	5116
POA5116	0	F	298
POA5116	0	M	259
POA5116	1	F	5067
POA5116	1	M	4694
POA5117	0	F	108
POA5117	0	M	117
POA5117	1	F	1870
POA5117	1	M	1850
POA5118	0	F	378
POA5118	0	M	310
POA5118	1	F	9076
POA5118	1	M	8742
POA5120	0	F	383
POA5120	0	M	371
POA5120	1	F	905
POA5120	1	M	995
POA5121	0	F	232
POA5121	0	M	270
POA5121	1	F	891
POA5121	1	M	842
POA5125	0	F	930
POA5125	0	M	808
POA5125	1	F	9417
POA5125	1	M	8759
POA5126	0	F	216
POA5126	0	M	186
POA5126	1	F	3414
POA5126	1	M	3393
POA5127	0	F	416
POA5127	0	M	371
POA5127	1	F	3549
POA5127	1	M	3339
POA5131	0	F	12
POA5131	0	M	17
POA5131	1	F	452
POA5131	1	M	467
POA5132	0	F	18
POA5132	0	M	8
POA5132	1	F	189
POA5132	1	M	205
POA5133	0	F	12
POA5133	0	M	10
POA5133	1	F	164
POA5133	1	M	175
POA5134	0	F	21
