POA_CODE_2021	Age	Sex	persons
POA5700	85+	F	148
POA5700	85+	M	79
POA5701	0-4	M	6
POA5701	5-14	M	3
POA5701	25-34	M	3
POA5701	35-44	F	3
POA5701	35-44	M	5
POA5701	55-64	F	10
POA5701	55-64	M	3
POA5701	65-74	M	8
POA5710	0-4	F	85
POA5710	0-4	M	81
POA5710	5-14	F	181
POA5710	5-14	M	166
POA5710	15-19	F	61
POA5710	15-19	M	74
POA5710	20-24	F	42
POA5710	20-24	M	118
POA5710	25-34	F	151
POA5710	25-34	M	392
POA5710	35-44	F	149
POA5710	35-44	M	295
POA5710	45-54	F	160
POA5710	45-54	M	165
POA5710	55-64	F	149
POA5710	55-64	M	167
POA5710	65-74	F	110
POA5710	65-74	M	131
POA5710	75-84	F	43
POA5710	75-84	M	55
POA5710	85+	F	13
POA5710	85+	M	9
POA5713	5-14	F	3
POA5713	45-54	F	4
POA5713	45-54	M	3
POA5713	55-64	M	4
POA5715	0-4	M	4
POA5715	20-24	M	5
POA5715	25-34	F	5
POA5715	45-54	M	3
POA5715	55-64	F	4
POA5715	55-64	M	4
POA5717	5-14	F	6
POA5717	20-24	F	4
POA5717	25-34	M	6
POA5717	45-54	F	6
POA5717	45-54	M	4
POA5717	55-64	M	5
POA5717	65-74	M	4
POA5719	5-14	F	3
POA5719	5-14	M	3
POA5719	15-19	F	5
POA5719	15-19	M	5
POA5719	20-24	F	10
POA5719	20-24	M	5
POA5719	25-34	F	9
POA5719	25-34	M	9
POA5719	35-44	F	3
POA5719	35-44	M	3
POA5719	45-54	F	9
POA5719	45-54	M	3
POA5719	65-74	F	3
POA5719	65-74	M	7
POA5720	0-4	F	7
POA5720	0-4	M	8
POA5720	5-14	F	3
POA5720	5-14	M	3
POA5720	15-19	F	4
POA5720	15-19	M	5
POA5720	20-24	F	3
POA5720	20-24	M	22
POA5720	25-34	F	19
POA5720	25-34	M	30
POA5720	35-44	F	17
POA5720	35-44	M	26
POA5720	45-54	F	19
POA5720	45-54	M	30
POA5720	55-64	F	18
POA5720	55-64	M	24
POA5720	65-74	F	3
POA5720	65-74	M	10
POA5720	75-84	F	3
POA5722	0-4	M	6
POA5722	5-14	F	11
POA5722	5-14	M	12
POA5722	15-19	F	5
POA5722	15-19	M	3
POA5722	20-24	F	4
POA5722	25-34	F	7
POA5722	25-34	M	14
POA5722	35-44	F	11
POA5722	35-44	M	12
POA5722	45-54	F	18
POA5722	45-54	M	20
POA5722	55-64	F	22
POA5722	55-64	M	36
POA5722	65-74	F	17
POA5722	65-74	M	33
POA5722	75-84	F	18
POA5722	75-84	M	9
POA5722	85+	F	4
POA5722	85+	M	4
POA5723	0-4	F	35
POA5723	0-4	M	31
POA5723	5-14	F	62
POA5723	5-14	M	81
POA5723	15-19	F	44
POA5723	15-19	M	46
POA5723	20-24	F	27
POA5723	20-24	M	53
POA5723	25-34	F	131
POA5723	25-34	M	166
POA5723	35-44	F	79
POA5723	35-44	M	134
POA5723	45-54	F	90
POA5723	45-54	M	117
POA5723	55-64	F	91
POA5723	55-64	M	165
POA5723	65-74	F	117
POA5723	65-74	M	145
POA5723	75-84	F	48
POA5723	75-84	M	126
POA5723	85+	F	9
POA5723	85+	M	18
POA5724	0-4	F	4
POA5724	0-4	M	3
POA5724	20-24	F	3
POA5724	25-34	F	15
POA5724	25-34	M	9
POA5724	35-44	F	6
POA5724	35-44	M	3
POA5724	45-54	F	6
POA5724	45-54	M	6
POA5724	55-64	F	5
POA5724	55-64	M	5
POA5724	65-74	F	3
POA5724	65-74	M	3
POA5725	0-4	F	193
POA5725	0-4	M	170
POA5725	5-14	F	329
POA5725	5-14	M	326
POA5725	15-19	F	89
POA5725	15-19	M	105
POA5725	20-24	F	114
POA5725	20-24	M	122
POA5725	25-34	F	403
POA5725	25-34	M	450
POA5725	35-44	F	308
POA5725	35-44	M	439
POA5725	45-54	F	202
POA5725	45-54	M	308
POA5725	55-64	F	137
POA5725	55-64	M	211
POA5725	65-74	F	23
POA5725	65-74	M	34
POA5725	75-84	M	7
POA5725	85+	F	4
POA5730	0-4	M	4
POA5730	5-14	F	4
POA5730	5-14	M	7
POA5730	15-19	M	6
POA5730	20-24	M	4
POA5730	25-34	F	6
POA5730	25-34	M	4
POA5730	35-44	F	10
POA5730	35-44	M	5
POA5730	45-54	F	7
POA5730	45-54	M	12
POA5730	55-64	F	8
POA5730	55-64	M	13
POA5730	65-74	F	12
POA5730	65-74	M	5
POA5731	0-4	F	4
POA5731	0-4	M	6
POA5731	5-14	F	11
POA5731	5-14	M	13
POA5731	15-19	F	3
POA5731	15-19	M	5
POA5731	20-24	F	7
POA5731	20-24	M	8
POA5731	25-34	F	14
POA5731	25-34	M	26
POA5731	35-44	F	15
POA5731	35-44	M	25
POA5731	45-54	F	17
POA5731	45-54	M	21
POA5731	55-64	F	16
POA5731	55-64	M	32
POA5731	65-74	F	4
POA5731	65-74	M	9
POA5731	75-84	M	4
POA5732	0-4	F	3
POA5732	5-14	F	7
POA5732	5-14	M	6
POA5732	15-19	F	8
POA5732	20-24	F	3
POA5732	25-34	F	11
POA5732	25-34	M	10
POA5732	35-44	F	4
POA5732	35-44	M	9
POA5732	45-54	F	17
POA5732	45-54	M	10
POA5732	55-64	F	10
POA5732	55-64	M	15
POA5732	65-74	F	10
POA5732	65-74	M	15
POA5732	75-84	M	5
POA5733	0-4	F	3
POA5733	0-4	M	3
POA5733	5-14	F	4
POA5733	5-14	M	5
POA5733	15-19	F	3
POA5733	20-24	M	3
POA5733	25-34	F	11
POA5733	25-34	M	14
POA5733	35-44	F	7
POA5733	35-44	M	8
POA5733	45-54	F	17
POA5733	45-54	M	4
POA5733	55-64	F	8
POA5733	55-64	M	15
POA5733	65-74	F	12
POA5733	65-74	M	8
POA5733	75-84	M	7
POA5734	0-4	M	4
POA5734	5-14	F	9
POA5734	5-14	M	6
POA5734	15-19	F	4
POA5734	20-24	F	3
POA5734	20-24	M	3
POA5734	25-34	F	8
POA5734	25-34	M	9
POA5734	35-44	F	9
POA5734	35-44	M	3
POA5734	45-54	F	12
POA5734	45-54	M	10
POA5734	55-64	F	5
POA5734	55-64	M	15
POA5734	65-74	F	8
POA5734	65-74	M	7
POA6000	0-4	F	235
POA6000	0-4	M	207
POA6000	5-14	F	278
POA6000	5-14	M	231
POA6000	15-19	F	174
POA6000	15-19	M	144
POA6000	20-24	F	803
POA6000	20-24	M	843
POA6000	25-34	F	2238
POA6000	25-34	M	2554
POA6000	35-44	F	1096
POA6000	35-44	M	1500
POA6000	45-54	F	573
POA6000	45-54	M	791
POA6000	55-64	F	470
POA6000	55-64	M	646
POA6000	65-74	F	314
POA6000	65-74	M	362
POA6000	75-84	F	122
POA6000	75-84	M	145
POA6000	85+	F	47
POA6000	85+	M	38
POA6003	0-4	F	55
POA6003	0-4	M	62
POA6003	5-14	F	83
POA6003	5-14	M	86
POA6003	15-19	F	40
POA6003	15-19	M	29
POA6003	20-24	F	198
POA6003	20-24	M	152
POA6003	25-34	F	636
POA6003	25-34	M	700
POA6003	35-44	F	269
POA6003	35-44	M	377
POA6003	45-54	F	150
POA6003	45-54	M	211
POA6003	55-64	F	136
POA6003	55-64	M	159
POA6003	65-74	F	103
POA6003	65-74	M	101
POA6003	75-84	F	35
POA6003	75-84	M	46
POA6003	85+	F	8
POA6003	85+	M	8
POA6004	0-4	F	205
POA6004	0-4	M	241
POA6004	5-14	F	209
POA6004	5-14	M	220
POA6004	15-19	F	129
POA6004	15-19	M	114
POA6004	20-24	F	520
POA6004	20-24	M	467
POA6004	25-34	F	1721
POA6004	25-34	M	1723
POA6004	35-44	F	909
POA6004	35-44	M	1202
POA6004	45-54	F	600
POA6004	45-54	M	722
POA6004	55-64	F	604
POA6004	55-64	M	687
POA6004	65-74	F	435
POA6004	65-74	M	528
POA6004	75-84	F	156
POA6004	75-84	M	196
POA6004	85+	F	55
POA6004	85+	M	42
POA6005	0-4	F	103
POA6005	0-4	M	119
POA6005	5-14	F	135
POA6005	5-14	M	125
POA6005	15-19	F	63
POA6005	15-19	M	39
POA6005	20-24	F	277
POA6005	20-24	M	199
POA6005	25-34	F	936
POA6005	25-34	M	988
POA6005	35-44	F	525
POA6005	35-44	M	645
POA6005	45-54	F	277
POA6005	45-54	M	319
POA6005	55-64	F	271
POA6005	55-64	M	293
POA6005	65-74	F	194
POA6005	65-74	M	217
POA6005	75-84	F	123
POA6005	75-84	M	142
POA6005	85+	F	65
POA6005	85+	M	46
POA6006	0-4	F	233
POA6006	0-4	M	278
POA6006	5-14	F	490
POA6006	5-14	M	501
POA6006	15-19	F	176
POA6006	15-19	M	202
POA6006	20-24	F	352
POA6006	20-24	M	265
POA6006	25-34	F	867
POA6006	25-34	M	864
POA6006	35-44	F	773
POA6006	35-44	M	806
POA6006	45-54	F	634
POA6006	45-54	M	624
POA6006	55-64	F	578
POA6006	55-64	M	585
POA6006	65-74	F	378
POA6006	65-74	M	376
POA6006	75-84	F	213
POA6006	75-84	M	188
POA6006	85+	F	170
POA6006	85+	M	81
POA6007	0-4	F	197
POA6007	0-4	M	217
POA6007	5-14	F	320
POA6007	5-14	M	358
POA6007	15-19	F	157
POA6007	15-19	M	142
POA6007	20-24	F	288
POA6007	20-24	M	205
POA6007	25-34	F	976
POA6007	25-34	M	874
POA6007	35-44	F	641
POA6007	35-44	M	674
POA6007	45-54	F	523
POA6007	45-54	M	492
POA6007	55-64	F	417
POA6007	55-64	M	390
POA6007	65-74	F	373
POA6007	65-74	M	314
POA6007	75-84	F	191
POA6007	75-84	M	123
POA6007	85+	F	164
POA6007	85+	M	66
POA6008	0-4	F	390
POA6008	0-4	M	389
POA6008	5-14	F	925
POA6008	5-14	M	903
POA6008	15-19	F	349
POA6008	15-19	M	401
POA6008	20-24	F	515
POA6008	20-24	M	421
POA6008	25-34	F	1311
POA6008	25-34	M	1169
POA6008	35-44	F	1214
POA6008	35-44	M	1079
POA6008	45-54	F	1060
POA6008	45-54	M	970
POA6008	55-64	F	995
POA6008	55-64	M	919
POA6008	65-74	F	905
POA6008	65-74	M	910
POA6008	75-84	F	521
POA6008	75-84	M	451
POA6008	85+	F	213
POA6008	85+	M	111
POA6009	0-4	F	386
POA6009	0-4	M	322
POA6009	5-14	F	1091
POA6009	5-14	M	1254
POA6009	15-19	F	910
POA6009	15-19	M	880
POA6009	20-24	F	1072
POA6009	20-24	M	1118
POA6009	25-34	F	960
POA6009	25-34	M	1051
POA6009	35-44	F	1087
POA6009	35-44	M	944
POA6009	45-54	F	1160
POA6009	45-54	M	1062
POA6009	55-64	F	1027
POA6009	55-64	M	925
POA6009	65-74	F	1024
POA6009	65-74	M	940
POA6009	75-84	F	628
POA6009	75-84	M	594
POA6009	85+	F	284
POA6009	85+	M	202
POA6010	0-4	F	374
POA6010	0-4	M	450
POA6010	5-14	F	1108
POA6010	5-14	M	1306
POA6010	15-19	F	630
POA6010	15-19	M	801
POA6010	20-24	F	561
POA6010	20-24	M	553
POA6010	25-34	F	964
POA6010	25-34	M	990
POA6010	35-44	F	1070
POA6010	35-44	M	928
POA6010	45-54	F	1379
POA6010	45-54	M	1200
POA6010	55-64	F	1217
POA6010	55-64	M	1038
POA6010	65-74	F	1099
POA6010	65-74	M	947
POA6010	75-84	F	824
POA6010	75-84	M	689
POA6010	85+	F	468
POA6010	85+	M	266
POA6011	0-4	F	177
POA6011	0-4	M	222
POA6011	5-14	F	559
POA6011	5-14	M	521
POA6011	15-19	F	433
POA6011	15-19	M	334
POA6011	20-24	F	280
POA6011	20-24	M	270
POA6011	25-34	F	516
POA6011	25-34	M	490
POA6011	35-44	F	490
POA6011	35-44	M	451
POA6011	45-54	F	686
POA6011	45-54	M	595
POA6011	55-64	F	656
POA6011	55-64	M	644
POA6011	65-74	F	566
POA6011	65-74	M	533
POA6011	75-84	F	335
POA6011	75-84	M	332
POA6011	85+	F	143
POA6011	85+	M	108
POA6012	0-4	F	192
POA6012	0-4	M	207
POA6012	5-14	F	616
POA6012	5-14	M	523
POA6012	15-19	F	390
POA6012	15-19	M	243
POA6012	20-24	F	288
POA6012	20-24	M	263
POA6012	25-34	F	528
POA6012	25-34	M	484
POA6012	35-44	F	585
POA6012	35-44	M	557
POA6012	45-54	F	681
POA6012	45-54	M	652
POA6012	55-64	F	578
POA6012	55-64	M	568
POA6012	65-74	F	504
POA6012	65-74	M	491
POA6012	75-84	F	309
POA6012	75-84	M	289
POA6012	85+	F	126
POA6012	85+	M	82
POA6014	0-4	F	549
POA6014	0-4	M	597
POA6014	5-14	F	1582
POA6014	5-14	M	1654
POA6014	15-19	F	652
POA6014	15-19	M	731
POA6014	20-24	F	600
POA6014	20-24	M	566
POA6014	25-34	F	1385
POA6014	25-34	M	1229
POA6014	35-44	F	1686
POA6014	35-44	M	1550
POA6014	45-54	F	1582
POA6014	45-54	M	1520
POA6014	55-64	F	1266
POA6014	55-64	M	1185
POA6014	65-74	F	993
POA6014	65-74	M	899
POA6014	75-84	F	618
POA6014	75-84	M	529
POA6014	85+	F	466
POA6014	85+	M	247
POA6015	0-4	F	93
POA6015	0-4	M	102
POA6015	5-14	F	484
POA6015	5-14	M	528
POA6015	15-19	F	274
POA6015	15-19	M	320
POA6015	20-24	F	188
POA6015	20-24	M	195
POA6015	25-34	F	175
POA6015	25-34	M	214
POA6015	35-44	F	333
POA6015	35-44	M	246
POA6015	45-54	F	577
POA6015	45-54	M	543
POA6015	55-64	F	500
POA6015	55-64	M	496
POA6015	65-74	F	326
POA6015	65-74	M	316
POA6015	75-84	F	317
POA6015	75-84	M	257
POA6015	85+	F	185
POA6015	85+	M	136
POA6016	0-4	F	338
POA6016	0-4	M	385
POA6016	5-14	F	729
POA6016	5-14	M	781
POA6016	15-19	F	263
POA6016	15-19	M	284
POA6016	20-24	F	316
POA6016	20-24	M	255
POA6016	25-34	F	949
POA6016	25-34	M	797
POA6016	35-44	F	994
POA6016	35-44	M	952
POA6016	45-54	F	764
POA6016	45-54	M	758
POA6016	55-64	F	551
POA6016	55-64	M	531
POA6016	65-74	F	368
POA6016	65-74	M	314
POA6016	75-84	F	165
POA6016	75-84	M	147
POA6016	85+	F	120
POA6016	85+	M	54
POA6017	0-4	F	128
POA6017	0-4	M	111
POA6017	5-14	F	132
POA6017	5-14	M	126
POA6017	15-19	F	47
POA6017	15-19	M	52
POA6017	20-24	F	180
POA6017	20-24	M	149
POA6017	25-34	F	711
POA6017	25-34	M	649
POA6017	35-44	F	391
POA6017	35-44	M	468
POA6017	45-54	F	202
POA6017	45-54	M	233
POA6017	55-64	F	194
POA6017	55-64	M	183
POA6017	65-74	F	146
POA6017	65-74	M	164
POA6017	75-84	F	99
POA6017	75-84	M	75
POA6017	85+	F	44
POA6017	85+	M	20
POA6018	0-4	F	1255
POA6018	0-4	M	1305
POA6018	5-14	F	2528
POA6018	5-14	M	2654
POA6018	15-19	F	1203
POA6018	15-19	M	1174
POA6018	20-24	F	1160
POA6018	20-24	M	1074
POA6018	25-34	F	3098
POA6018	25-34	M	2744
POA6018	35-44	F	3316
POA6018	35-44	M	3091
POA6018	45-54	F	2922
POA6018	45-54	M	2695
POA6018	55-64	F	2290
POA6018	55-64	M	2125
POA6018	65-74	F	1989
POA6018	65-74	M	1603
POA6018	75-84	F	1494
POA6018	75-84	M	1143
POA6018	85+	F	896
POA6018	85+	M	489
POA6019	0-4	F	654
POA6019	0-4	M	726
POA6019	5-14	F	1186
POA6019	5-14	M	1390
POA6019	15-19	F	548
POA6019	15-19	M	721
POA6019	20-24	F	631
POA6019	20-24	M	607
POA6019	25-34	F	2493
POA6019	25-34	M	2220
POA6019	35-44	F	1987
POA6019	35-44	M	2001
POA6019	45-54	F	1637
POA6019	45-54	M	1589
POA6019	55-64	F	1270
POA6019	55-64	M	1243
POA6019	65-74	F	973
POA6019	65-74	M	866
POA6019	75-84	F	687
POA6019	75-84	M	477
POA6019	85+	F	272
POA6019	85+	M	180
POA6020	0-4	F	513
POA6020	0-4	M	550
POA6020	5-14	F	1599
POA6020	5-14	M	1574
POA6020	15-19	F	641
POA6020	15-19	M	705
POA6020	20-24	F	512
POA6020	20-24	M	577
POA6020	25-34	F	830
POA6020	25-34	M	783
POA6020	35-44	F	1473
POA6020	35-44	M	1319
POA6020	45-54	F	1571
POA6020	45-54	M	1570
POA6020	55-64	F	1572
POA6020	55-64	M	1423
POA6020	65-74	F	1711
POA6020	65-74	M	1582
POA6020	75-84	F	796
POA6020	75-84	M	791
POA6020	85+	F	299
POA6020	85+	M	190
POA6021	0-4	F	551
POA6021	0-4	M	608
POA6021	5-14	F	1144
POA6021	5-14	M	1123
POA6021	15-19	F	522
POA6021	15-19	M	513
POA6021	20-24	F	582
POA6021	20-24	M	569
POA6021	25-34	F	1516
POA6021	25-34	M	1430
POA6021	35-44	F	1583
POA6021	35-44	M	1535
POA6021	45-54	F	1360
POA6021	45-54	M	1337
POA6021	55-64	F	1243
POA6021	55-64	M	1170
POA6021	65-74	F	1203
POA6021	65-74	M	899
POA6021	75-84	F	799
POA6021	75-84	M	660
POA6021	85+	F	382
POA6021	85+	M	257
POA6022	0-4	F	161
POA6022	0-4	M	209
POA6022	5-14	F	327
POA6022	5-14	M	330
POA6022	15-19	F	121
POA6022	15-19	M	138
POA6022	20-24	F	115
POA6022	20-24	M	126
POA6022	25-34	F	351
POA6022	25-34	M	329
POA6022	35-44	F	369
POA6022	35-44	M	379
POA6022	45-54	F	315
POA6022	45-54	M	338
POA6022	55-64	F	285
POA6022	55-64	M	237
POA6022	65-74	F	357
POA6022	65-74	M	303
POA6022	75-84	F	175
POA6022	75-84	M	180
POA6022	85+	F	39
POA6022	85+	M	31
POA6023	0-4	F	404
POA6023	0-4	M	474
POA6023	5-14	F	1215
POA6023	5-14	M	1355
POA6023	15-19	F	473
POA6023	15-19	M	576
POA6023	20-24	F	329
POA6023	20-24	M	343
POA6023	25-34	F	603
POA6023	25-34	M	583
POA6023	35-44	F	1207
POA6023	35-44	M	1063
POA6023	45-54	F	1159
POA6023	45-54	M	1164
POA6023	55-64	F	930
POA6023	55-64	M	850
POA6023	65-74	F	1057
POA6023	65-74	M	899
POA6023	75-84	F	503
POA6023	75-84	M	491
POA6023	85+	F	200
POA6023	85+	M	112
POA6024	0-4	F	448
POA6024	0-4	M	442
POA6024	5-14	F	845
POA6024	5-14	M	880
POA6024	15-19	F	402
POA6024	15-19	M	407
POA6024	20-24	F	315
POA6024	20-24	M	343
POA6024	25-34	F	814
POA6024	25-34	M	760
POA6024	35-44	F	1002
POA6024	35-44	M	1011
POA6024	45-54	F	904
POA6024	45-54	M	938
POA6024	55-64	F	731
POA6024	55-64	M	676
POA6024	65-74	F	929
POA6024	65-74	M	816
POA6024	75-84	F	435
POA6024	75-84	M	436
POA6024	85+	F	110
POA6024	85+	M	68
POA6025	0-4	F	937
POA6025	0-4	M	976
POA6025	5-14	F	1973
POA6025	5-14	M	2129
POA6025	15-19	F	929
POA6025	15-19	M	981
POA6025	20-24	F	767
POA6025	20-24	M	869
POA6025	25-34	F	1879
POA6025	25-34	M	1806
POA6025	35-44	F	2226
POA6025	35-44	M	2162
POA6025	45-54	F	2118
POA6025	45-54	M	2112
POA6025	55-64	F	2195
POA6025	55-64	M	1907
POA6025	65-74	F	1885
POA6025	65-74	M	1739
POA6025	75-84	F	787
POA6025	75-84	M	765
POA6025	85+	F	278
POA6025	85+	M	173
POA6026	0-4	F	523
POA6026	0-4	M	541
POA6026	5-14	F	1507
POA6026	5-14	M	1574
POA6026	15-19	F	702
POA6026	15-19	M	742
POA6026	20-24	F	524
POA6026	20-24	M	665
POA6026	25-34	F	916
POA6026	25-34	M	909
POA6026	35-44	F	1550
POA6026	35-44	M	1452
POA6026	45-54	F	1580
POA6026	45-54	M	1417
POA6026	55-64	F	1824
POA6026	55-64	M	1562
POA6026	65-74	F	1441
POA6026	65-74	M	1432
POA6026	75-84	F	679
POA6026	75-84	M	504
POA6026	85+	F	474
POA6026	85+	M	260
POA6027	0-4	F	1082
POA6027	0-4	M	1199
POA6027	5-14	F	2543
POA6027	5-14	M	2697
POA6027	15-19	F	1231
POA6027	15-19	M	1355
POA6027	20-24	F	1268
POA6027	20-24	M	1497
POA6027	25-34	F	2591
POA6027	25-34	M	2655
POA6027	35-44	F	2906
POA6027	35-44	M	2920
POA6027	45-54	F	2942
POA6027	45-54	M	2849
POA6027	55-64	F	3075
POA6027	55-64	M	2897
POA6027	65-74	F	2332
POA6027	65-74	M	2230
POA6027	75-84	F	987
POA6027	75-84	M	871
POA6027	85+	F	429
POA6027	85+	M	268
POA6028	0-4	F	551
POA6028	0-4	M	571
POA6028	5-14	F	1573
POA6028	5-14	M	1691
POA6028	15-19	F	893
POA6028	15-19	M	958
POA6028	20-24	F	769
POA6028	20-24	M	829
POA6028	25-34	F	1122
POA6028	25-34	M	1105
POA6028	35-44	F	1504
POA6028	35-44	M	1310
POA6028	45-54	F	2170
POA6028	45-54	M	2020
POA6028	55-64	F	1830
POA6028	55-64	M	1845
POA6028	65-74	F	894
POA6028	65-74	M	981
POA6028	75-84	F	393
POA6028	75-84	M	325
POA6028	85+	F	128
POA6028	85+	M	79
POA6029	0-4	F	68
POA6029	0-4	M	75
POA6029	5-14	F	203
POA6029	5-14	M	167
POA6029	15-19	F	108
POA6029	15-19	M	99
POA6029	20-24	F	98
POA6029	20-24	M	76
POA6029	25-34	F	111
POA6029	25-34	M	102
POA6029	35-44	F	191
POA6029	35-44	M	164
POA6029	45-54	F	207
POA6029	45-54	M	210
POA6029	55-64	F	180
POA6029	55-64	M	193
POA6029	65-74	F	178
POA6029	65-74	M	155
POA6029	75-84	F	94
POA6029	75-84	M	97
POA6029	85+	F	39
POA6029	85+	M	33
POA6030	0-4	F	1191
POA6030	0-4	M	1222
POA6030	5-14	F	2631
POA6030	5-14	M	2993
POA6030	15-19	F	1404
POA6030	15-19	M	1465
POA6030	20-24	F	1397
POA6030	20-24	M	1420
POA6030	25-34	F	2728
POA6030	25-34	M	2585
POA6030	35-44	F	2787
POA6030	35-44	M	2571
POA6030	45-54	F	3137
POA6030	45-54	M	2865
POA6030	55-64	F	2426
POA6030	55-64	M	2385
POA6030	65-74	F	1549
POA6030	65-74	M	1348
POA6030	75-84	F	1079
POA6030	75-84	M	857
POA6030	85+	F	475
POA6030	85+	M	319
POA6031	0-4	F	795
POA6031	0-4	M	727
POA6031	5-14	F	1572
POA6031	5-14	M	1602
POA6031	15-19	F	655
POA6031	15-19	M	696
POA6031	20-24	F	586
POA6031	20-24	M	592
POA6031	25-34	F	1588
POA6031	25-34	M	1399
POA6031	35-44	F	1595
POA6031	35-44	M	1462
POA6031	45-54	F	1272
POA6031	45-54	M	1232
POA6031	55-64	F	855
POA6031	55-64	M	784
POA6031	65-74	F	465
POA6031	65-74	M	405
POA6031	75-84	F	144
POA6031	75-84	M	159
POA6031	85+	F	38
POA6031	85+	M	22
POA6032	0-4	F	4
POA6032	0-4	M	5
POA6032	5-14	F	13
POA6032	5-14	M	9
POA6032	15-19	F	4
POA6032	15-19	M	7
POA6032	20-24	F	8
POA6032	20-24	M	3
POA6032	25-34	F	6
POA6032	25-34	M	14
POA6032	35-44	F	14
POA6032	35-44	M	5
POA6032	45-54	F	13
POA6032	45-54	M	18
POA6032	55-64	F	20
POA6032	55-64	M	17
POA6032	65-74	F	9
POA6032	65-74	M	12
POA6032	75-84	M	7
POA6033	0-4	F	3
POA6033	0-4	M	11
POA6033	5-14	F	31
POA6033	5-14	M	27
POA6033	15-19	F	23
POA6033	15-19	M	12
POA6033	20-24	F	6
POA6033	20-24	M	18
POA6033	25-34	F	19
POA6033	25-34	M	31
POA6033	35-44	F	28
POA6033	35-44	M	26
POA6033	45-54	F	42
POA6033	45-54	M	27
POA6033	55-64	F	34
POA6033	55-64	M	39
POA6033	65-74	F	19
POA6033	65-74	M	34
POA6033	75-84	F	9
POA6033	75-84	M	4
POA6033	85+	F	3
POA6034	0-4	F	219
POA6034	0-4	M	240
POA6034	5-14	F	288
POA6034	5-14	M	296
POA6034	15-19	F	91
POA6034	15-19	M	89
POA6034	20-24	F	142
POA6034	20-24	M	109
POA6034	25-34	F	452
POA6034	25-34	M	421
POA6034	35-44	F	296
POA6034	35-44	M	278
POA6034	45-54	F	205
POA6034	45-54	M	182
POA6034	55-64	F	128
POA6034	55-64	M	88
POA6034	65-74	F	72
POA6034	65-74	M	66
POA6034	75-84	F	24
POA6034	75-84	M	26
POA6035	0-4	F	439
POA6035	0-4	M	458
POA6035	5-14	F	909
POA6035	5-14	M	954
POA6035	15-19	F	312
POA6035	15-19	M	367
POA6035	20-24	F	237
POA6035	20-24	M	273
POA6035	25-34	F	811
POA6035	25-34	M	679
POA6035	35-44	F	833
POA6035	35-44	M	727
POA6035	45-54	F	712
POA6035	45-54	M	700
POA6035	55-64	F	577
POA6035	55-64	M	548
POA6035	65-74	F	461
POA6035	65-74	M	390
POA6035	75-84	F	255
POA6035	75-84	M	245
POA6035	85+	F	87
POA6035	85+	M	57
POA6036	0-4	F	612
POA6036	0-4	M	660
POA6036	5-14	F	1278
POA6036	5-14	M	1454
POA6036	15-19	F	703
POA6036	15-19	M	698
POA6036	20-24	F	657
POA6036	20-24	M	633
POA6036	25-34	F	1306
POA6036	25-34	M	1135
POA6036	35-44	F	1390
POA6036	35-44	M	1188
POA6036	45-54	F	1398
POA6036	45-54	M	1304
POA6036	55-64	F	847
POA6036	55-64	M	784
POA6036	65-74	F	538
POA6036	65-74	M	446
POA6036	75-84	F	228
POA6036	75-84	M	175
POA6036	85+	F	50
POA6036	85+	M	36
POA6037	0-4	F	104
POA6037	0-4	M	151
POA6037	5-14	F	304
POA6037	5-14	M	322
POA6037	15-19	F	86
POA6037	15-19	M	115
POA6037	20-24	F	83
POA6037	20-24	M	88
POA6037	25-34	F	222
POA6037	25-34	M	220
POA6037	35-44	F	256
POA6037	35-44	M	219
POA6037	45-54	F	277
POA6037	45-54	M	294
POA6037	55-64	F	246
POA6037	55-64	M	274
POA6037	65-74	F	174
POA6037	65-74	M	178
POA6037	75-84	F	79
POA6037	75-84	M	96
POA6037	85+	F	17
POA6037	85+	M	16
POA6038	0-4	F	520
POA6038	0-4	M	495
POA6038	5-14	F	859
POA6038	5-14	M	835
POA6038	15-19	F	295
POA6038	15-19	M	271
POA6038	20-24	F	313
POA6038	20-24	M	294
POA6038	25-34	F	1101
POA6038	25-34	M	935
POA6038	35-44	F	862
POA6038	35-44	M	873
POA6038	45-54	F	657
POA6038	45-54	M	580
POA6038	55-64	F	381
POA6038	55-64	M	325
POA6038	65-74	F	225
POA6038	65-74	M	190
POA6038	75-84	F	85
POA6038	75-84	M	63
POA6038	85+	F	19
POA6038	85+	M	14
POA6041	0-4	F	39
POA6041	0-4	M	35
POA6041	5-14	F	92
POA6041	5-14	M	78
POA6041	15-19	F	40
POA6041	15-19	M	54
POA6041	20-24	F	29
POA6041	20-24	M	21
POA6041	25-34	F	72
POA6041	25-34	M	45
POA6041	35-44	F	87
POA6041	35-44	M	72
POA6041	45-54	F	108
POA6041	45-54	M	142
POA6041	55-64	F	120
POA6041	55-64	M	131
POA6041	65-74	F	133
POA6041	65-74	M	146
POA6041	75-84	F	65
POA6041	75-84	M	78
POA6041	85+	F	12
POA6041	85+	M	14
POA6042	0-4	M	3
POA6042	5-14	M	8
POA6042	25-34	F	3
POA6042	25-34	M	5
POA6042	35-44	F	3
POA6042	35-44	M	7
POA6042	45-54	F	5
POA6042	45-54	M	4
POA6042	55-64	F	9
POA6042	55-64	M	9
POA6042	65-74	F	17
POA6042	65-74	M	25
POA6042	75-84	F	3
POA6042	75-84	M	3
POA6042	85+	F	4
POA6043	5-14	F	3
POA6043	20-24	F	3
POA6043	20-24	M	3
POA6043	25-34	F	6
