POA_CODE_2021	MaxSchoolingCompleted	Sex	persons
POA4211	Year 10	M	5742
POA4211	Year 11	F	2180
POA4211	Year 11	M	2297
POA4211	Year 12	F	14708
POA4211	Year 12	M	12899
POA4212	Did not go to school	F	55
POA4212	Did not go to school	M	42
POA4212	Year 8	F	362
POA4212	Year 8	M	344
POA4212	Year 9	F	663
POA4212	Year 9	M	724
POA4212	Year 10	F	3056
POA4212	Year 10	M	2754
POA4212	Year 11	F	1182
POA4212	Year 11	M	1226
POA4212	Year 12	F	8417
POA4212	Year 12	M	7708
POA4213	Did not go to school	F	36
POA4213	Did not go to school	M	26
POA4213	Year 8	F	277
POA4213	Year 8	M	320
POA4213	Year 9	F	562
POA4213	Year 9	M	628
POA4213	Year 10	F	2614
POA4213	Year 10	M	2783
POA4213	Year 11	F	1018
POA4213	Year 11	M	1083
POA4213	Year 12	F	7403
POA4213	Year 12	M	6425
POA4214	Did not go to school	F	89
POA4214	Did not go to school	M	67
POA4214	Year 8	F	450
POA4214	Year 8	M	415
POA4214	Year 9	F	704
POA4214	Year 9	M	767
POA4214	Year 10	F	3198
POA4214	Year 10	M	2949
POA4214	Year 11	F	1288
POA4214	Year 11	M	1314
POA4214	Year 12	F	9605
POA4214	Year 12	M	9069
POA4215	Did not go to school	F	153
POA4215	Did not go to school	M	110
POA4215	Year 8	F	881
POA4215	Year 8	M	719
POA4215	Year 9	F	1102
POA4215	Year 9	M	1025
POA4215	Year 10	F	4535
POA4215	Year 10	M	4003
POA4215	Year 11	F	1720
POA4215	Year 11	M	1735
POA4215	Year 12	F	14991
POA4215	Year 12	M	13264
POA4216	Did not go to school	F	85
POA4216	Did not go to school	M	65
POA4216	Year 8	F	689
POA4216	Year 8	M	510
POA4216	Year 9	F	874
POA4216	Year 9	M	867
POA4216	Year 10	F	4459
POA4216	Year 10	M	3811
POA4216	Year 11	F	1494
POA4216	Year 11	M	1423
POA4216	Year 12	F	9531
POA4216	Year 12	M	8246
POA4217	Did not go to school	F	81
POA4217	Did not go to school	M	86
POA4217	Year 8	F	408
POA4217	Year 8	M	382
POA4217	Year 9	F	680
POA4217	Year 9	M	678
POA4217	Year 10	F	3255
POA4217	Year 10	M	3024
POA4217	Year 11	F	1396
POA4217	Year 11	M	1489
POA4217	Year 12	F	12121
POA4217	Year 12	M	12034
POA4218	Did not go to school	F	54
POA4218	Did not go to school	M	55
POA4218	Year 8	F	353
POA4218	Year 8	M	304
POA4218	Year 9	F	541
POA4218	Year 9	M	518
POA4218	Year 10	F	2627
POA4218	Year 10	M	2437
POA4218	Year 11	F	1040
POA4218	Year 11	M	1112
POA4218	Year 12	F	10091
POA4218	Year 12	M	9105
POA4220	Did not go to school	F	36
POA4220	Did not go to school	M	29
POA4220	Year 8	F	359
POA4220	Year 8	M	295
POA4220	Year 9	F	578
POA4220	Year 9	M	502
POA4220	Year 10	F	2867
POA4220	Year 10	M	2462
POA4220	Year 11	F	1010
POA4220	Year 11	M	1055
POA4220	Year 12	F	8716
POA4220	Year 12	M	7503
POA4221	Did not go to school	F	20
POA4221	Did not go to school	M	21
POA4221	Year 8	F	299
POA4221	Year 8	M	289
POA4221	Year 9	F	564
POA4221	Year 9	M	569
POA4221	Year 10	F	2716
POA4221	Year 10	M	2588
POA4221	Year 11	F	932
POA4221	Year 11	M	975
POA4221	Year 12	F	7385
POA4221	Year 12	M	6127
POA4223	Did not go to school	F	12
POA4223	Did not go to school	M	16
POA4223	Year 8	F	157
POA4223	Year 8	M	158
POA4223	Year 9	F	322
POA4223	Year 9	M	308
POA4223	Year 10	F	1425
POA4223	Year 10	M	1387
POA4223	Year 11	F	495
POA4223	Year 11	M	479
POA4223	Year 12	F	3678
POA4223	Year 12	M	3145
POA4224	Did not go to school	F	6
POA4224	Did not go to school	M	5
POA4224	Year 8	F	86
POA4224	Year 8	M	77
POA4224	Year 9	F	123
POA4224	Year 9	M	112
POA4224	Year 10	F	636
POA4224	Year 10	M	639
POA4224	Year 11	F	238
POA4224	Year 11	M	232
POA4224	Year 12	F	1778
POA4224	Year 12	M	1549
POA4225	Did not go to school	F	3
POA4225	Did not go to school	M	9
POA4225	Year 8	F	110
POA4225	Year 8	M	88
POA4225	Year 9	F	175
POA4225	Year 9	M	170
POA4225	Year 10	F	886
POA4225	Year 10	M	883
POA4225	Year 11	F	253
POA4225	Year 11	M	277
POA4225	Year 12	F	2174
POA4225	Year 12	M	1921
POA4226	Did not go to school	F	70
POA4226	Did not go to school	M	54
POA4226	Year 8	F	436
POA4226	Year 8	M	330
POA4226	Year 9	F	633
POA4226	Year 9	M	595
POA4226	Year 10	F	3022
POA4226	Year 10	M	2511
POA4226	Year 11	F	1262
POA4226	Year 11	M	1151
POA4226	Year 12	F	10262
POA4226	Year 12	M	8980
POA4227	Did not go to school	F	38
POA4227	Did not go to school	M	38
POA4227	Year 8	F	217
POA4227	Year 8	M	201
POA4227	Year 9	F	385
POA4227	Year 9	M	384
POA4227	Year 10	F	1793
POA4227	Year 10	M	1523
POA4227	Year 11	F	760
POA4227	Year 11	M	720
POA4227	Year 12	F	6428
POA4227	Year 12	M	5486
POA4228	Did not go to school	F	8
POA4228	Did not go to school	M	7
POA4228	Year 8	F	40
POA4228	Year 8	M	53
POA4228	Year 9	F	87
POA4228	Year 9	M	113
POA4228	Year 10	F	498
POA4228	Year 10	M	527
POA4228	Year 11	F	163
POA4228	Year 11	M	177
POA4228	Year 12	F	1293
POA4228	Year 12	M	1130
POA4270	Did not go to school	F	5
POA4270	Did not go to school	M	7
POA4270	Year 8	F	40
POA4270	Year 8	M	56
POA4270	Year 9	F	78
POA4270	Year 9	M	114
POA4270	Year 10	F	406
POA4270	Year 10	M	513
POA4270	Year 11	F	147
POA4270	Year 11	M	183
POA4270	Year 12	F	964
POA4270	Year 12	M	793
POA4272	Did not go to school	F	4
POA4272	Did not go to school	M	3
POA4272	Year 8	F	69
POA4272	Year 8	M	63
POA4272	Year 9	F	140
POA4272	Year 9	M	151
POA4272	Year 10	F	708
POA4272	Year 10	M	628
POA4272	Year 11	F	281
POA4272	Year 11	M	249
POA4272	Year 12	F	2132
POA4272	Year 12	M	1890
POA4275	Year 8	F	29
POA4275	Year 8	M	55
POA4275	Year 9	F	61
POA4275	Year 9	M	86
POA4275	Year 10	F	370
POA4275	Year 10	M	416
POA4275	Year 11	F	122
POA4275	Year 11	M	141
POA4275	Year 12	F	871
POA4275	Year 12	M	713
POA4280	Did not go to school	F	56
POA4280	Did not go to school	M	51
POA4280	Year 8	F	208
POA4280	Year 8	M	269
POA4280	Year 9	F	457
POA4280	Year 9	M	620
POA4280	Year 10	F	2028
POA4280	Year 10	M	2304
POA4280	Year 11	F	728
POA4280	Year 11	M	744
POA4280	Year 12	F	4272
POA4280	Year 12	M	3501
POA4285	Did not go to school	F	29
POA4285	Did not go to school	M	33
POA4285	Year 8	F	459
POA4285	Year 8	M	543
POA4285	Year 9	F	543
POA4285	Year 9	M	674
POA4285	Year 10	F	2412
POA4285	Year 10	M	2498
POA4285	Year 11	F	760
POA4285	Year 11	M	741
POA4285	Year 12	F	4040
POA4285	Year 12	M	3370
POA4287	Year 8	F	19
POA4287	Year 8	M	34
POA4287	Year 9	F	10
POA4287	Year 9	M	35
POA4287	Year 10	F	97
POA4287	Year 10	M	198
POA4287	Year 11	F	24
POA4287	Year 11	M	18
POA4287	Year 12	F	120
POA4287	Year 12	M	132
POA4300	Did not go to school	F	256
POA4300	Did not go to school	M	195
POA4300	Year 8	F	730
POA4300	Year 8	M	693
POA4300	Year 9	F	992
POA4300	Year 9	M	1146
POA4300	Year 10	F	4428
POA4300	Year 10	M	4460
POA4300	Year 11	F	1986
POA4300	Year 11	M	2040
POA4300	Year 12	F	16455
POA4300	Year 12	M	14966
POA4301	Did not go to school	F	191
POA4301	Did not go to school	M	105
POA4301	Year 8	F	476
POA4301	Year 8	M	447
POA4301	Year 9	F	687
POA4301	Year 9	M	730
POA4301	Year 10	F	2787
POA4301	Year 10	M	2756
POA4301	Year 11	F	1242
POA4301	Year 11	M	1205
POA4301	Year 12	F	7304
POA4301	Year 12	M	6580
POA4303	Did not go to school	F	17
POA4303	Did not go to school	M	12
POA4303	Year 8	F	149
POA4303	Year 8	M	127
POA4303	Year 9	F	124
POA4303	Year 9	M	115
POA4303	Year 10	F	377
POA4303	Year 10	M	392
POA4303	Year 11	F	116
POA4303	Year 11	M	150
POA4303	Year 12	F	697
POA4303	Year 12	M	636
POA4304	Did not go to school	F	42
POA4304	Did not go to school	M	54
POA4304	Year 8	F	442
POA4304	Year 8	M	422
POA4304	Year 9	F	466
POA4304	Year 9	M	524
POA4304	Year 10	F	1908
POA4304	Year 10	M	1772
POA4304	Year 11	F	531
POA4304	Year 11	M	569
POA4304	Year 12	F	3406
POA4304	Year 12	M	3135
POA4305	Did not go to school	F	128
POA4305	Did not go to school	M	142
POA4305	Year 8	F	1636
POA4305	Year 8	M	1386
POA4305	Year 9	F	1611
POA4305	Year 9	M	1657
POA4305	Year 10	F	6886
POA4305	Year 10	M	6520
POA4305	Year 11	F	1995
POA4305	Year 11	M	2110
POA4305	Year 12	F	12789
POA4305	Year 12	M	11001
POA4306	Did not go to school	F	48
POA4306	Did not go to school	M	49
POA4306	Year 8	F	416
POA4306	Year 8	M	560
POA4306	Year 9	F	695
POA4306	Year 9	M	835
POA4306	Year 10	F	3618
POA4306	Year 10	M	4539
POA4306	Year 11	F	1252
POA4306	Year 11	M	1429
POA4306	Year 12	F	10023
POA4306	Year 12	M	8947
POA4307	Year 8	F	32
POA4307	Year 8	M	54
POA4307	Year 9	F	28
POA4307	Year 9	M	53
POA4307	Year 10	F	189
POA4307	Year 10	M	206
POA4307	Year 11	F	39
POA4307	Year 11	M	38
POA4307	Year 12	F	307
POA4307	Year 12	M	257
POA4309	Did not go to school	F	3
POA4309	Did not go to school	M	3
POA4309	Year 8	F	85
POA4309	Year 8	M	111
POA4309	Year 9	F	76
POA4309	Year 9	M	95
POA4309	Year 10	F	371
POA4309	Year 10	M	426
POA4309	Year 11	F	101
POA4309	Year 11	M	109
POA4309	Year 12	F	624
POA4309	Year 12	M	492
POA4310	Did not go to school	F	8
POA4310	Did not go to school	M	15
POA4310	Year 8	F	245
POA4310	Year 8	M	201
POA4310	Year 9	F	152
POA4310	Year 9	M	198
POA4310	Year 10	F	637
POA4310	Year 10	M	692
POA4310	Year 11	F	177
POA4310	Year 11	M	190
POA4310	Year 12	F	1212
POA4310	Year 12	M	994
POA4311	Did not go to school	F	28
POA4311	Did not go to school	M	26
POA4311	Year 8	F	249
POA4311	Year 8	M	311
POA4311	Year 9	F	302
POA4311	Year 9	M	402
POA4311	Year 10	F	1253
POA4311	Year 10	M	1368
POA4311	Year 11	F	375
POA4311	Year 11	M	358
POA4311	Year 12	F	1669
POA4311	Year 12	M	1387
POA4312	Did not go to school	F	6
POA4312	Did not go to school	M	9
POA4312	Year 8	F	80
POA4312	Year 8	M	85
POA4312	Year 9	F	84
POA4312	Year 9	M	106
POA4312	Year 10	F	347
POA4312	Year 10	M	386
POA4312	Year 11	F	90
POA4312	Year 11	M	76
POA4312	Year 12	F	466
POA4312	Year 12	M	396
POA4313	Did not go to school	F	6
POA4313	Did not go to school	M	5
POA4313	Year 8	F	90
POA4313	Year 8	M	89
POA4313	Year 9	F	78
POA4313	Year 9	M	96
POA4313	Year 10	F	307
POA4313	Year 10	M	312
POA4313	Year 11	F	67
POA4313	Year 11	M	68
POA4313	Year 12	F	409
POA4313	Year 12	M	302
POA4314	Did not go to school	F	3
POA4314	Did not go to school	M	15
POA4314	Year 8	F	106
POA4314	Year 8	M	150
POA4314	Year 9	F	100
POA4314	Year 9	M	137
POA4314	Year 10	F	445
POA4314	Year 10	M	498
POA4314	Year 11	F	122
POA4314	Year 11	M	105
POA4314	Year 12	F	442
POA4314	Year 12	M	351
POA4340	Did not go to school	F	8
POA4340	Did not go to school	M	9
POA4340	Year 8	F	134
POA4340	Year 8	M	161
POA4340	Year 9	F	159
POA4340	Year 9	M	179
POA4340	Year 10	F	657
POA4340	Year 10	M	738
POA4340	Year 11	F	211
POA4340	Year 11	M	158
POA4340	Year 12	F	1058
POA4340	Year 12	M	827
POA4341	Did not go to school	F	15
POA4341	Did not go to school	M	29
POA4341	Year 8	F	386
POA4341	Year 8	M	454
POA4341	Year 9	F	462
POA4341	Year 9	M	523
POA4341	Year 10	F	1821
POA4341	Year 10	M	1975
POA4341	Year 11	F	520
POA4341	Year 11	M	549
POA4341	Year 12	F	2837
POA4341	Year 12	M	2238
POA4342	Did not go to school	F	4
POA4342	Did not go to school	M	5
POA4342	Year 8	F	71
POA4342	Year 8	M	91
POA4342	Year 9	F	74
POA4342	Year 9	M	99
POA4342	Year 10	F	319
POA4342	Year 10	M	372
POA4342	Year 11	F	111
POA4342	Year 11	M	65
POA4342	Year 12	F	467
POA4342	Year 12	M	396
POA4343	Did not go to school	F	72
POA4343	Did not go to school	M	96
POA4343	Year 8	F	394
POA4343	Year 8	M	393
POA4343	Year 9	F	317
POA4343	Year 9	M	343
POA4343	Year 10	F	1380
POA4343	Year 10	M	1291
POA4343	Year 11	F	340
POA4343	Year 11	M	326
POA4343	Year 12	F	2453
POA4343	Year 12	M	1903
POA4344	Year 8	F	52
POA4344	Year 8	M	77
POA4344	Year 9	F	53
POA4344	Year 9	M	80
POA4344	Year 10	F	298
POA4344	Year 10	M	345
POA4344	Year 11	F	77
POA4344	Year 11	M	77
POA4344	Year 12	F	488
POA4344	Year 12	M	384
POA4346	Year 8	F	16
POA4346	Year 8	M	18
POA4346	Year 9	F	23
POA4346	Year 9	M	28
POA4346	Year 10	F	112
POA4346	Year 10	M	109
POA4346	Year 11	F	31
POA4346	Year 11	M	27
POA4346	Year 12	F	206
POA4346	Year 12	M	175
POA4347	Did not go to school	F	5
POA4347	Did not go to school	M	8
POA4347	Year 8	F	38
POA4347	Year 8	M	48
POA4347	Year 9	F	29
POA4347	Year 9	M	59
POA4347	Year 10	F	166
POA4347	Year 10	M	179
POA4347	Year 11	F	37
POA4347	Year 11	M	40
POA4347	Year 12	F	261
POA4347	Year 12	M	194
POA4350	Did not go to school	F	701
POA4350	Did not go to school	M	424
POA4350	Year 8	F	2846
POA4350	Year 8	M	2578
POA4350	Year 9	F	2455
POA4350	Year 9	M	2381
POA4350	Year 10	F	11568
POA4350	Year 10	M	10187
POA4350	Year 11	F	3331
POA4350	Year 11	M	3089
POA4350	Year 12	F	25927
POA4350	Year 12	M	22350
POA4352	Did not go to school	F	16
POA4352	Did not go to school	M	20
POA4352	Year 8	F	401
POA4352	Year 8	M	528
POA4352	Year 9	F	556
POA4352	Year 9	M	702
POA4352	Year 10	F	2996
POA4352	Year 10	M	3348
POA4352	Year 11	F	865
POA4352	Year 11	M	990
POA4352	Year 12	F	6784
POA4352	Year 12	M	5796
POA4353	Year 8	F	4
POA4353	Year 8	M	10
POA4353	Year 9	F	7
POA4353	Year 9	M	12
POA4353	Year 10	F	37
POA4353	Year 10	M	57
POA4353	Year 11	F	17
POA4353	Year 11	M	10
POA4353	Year 12	F	65
POA4353	Year 12	M	41
POA4354	Year 8	F	38
POA4354	Year 8	M	49
POA4354	Year 9	F	35
POA4354	Year 9	M	36
POA4354	Year 10	F	151
POA4354	Year 10	M	171
POA4354	Year 11	F	35
POA4354	Year 11	M	39
POA4354	Year 12	F	228
POA4354	Year 12	M	185
POA4355	Did not go to school	F	4
POA4355	Did not go to school	M	3
POA4355	Year 8	F	65
POA4355	Year 8	M	111
POA4355	Year 9	F	61
POA4355	Year 9	M	103
POA4355	Year 10	F	354
POA4355	Year 10	M	360
POA4355	Year 11	F	77
POA4355	Year 11	M	64
POA4355	Year 12	F	466
POA4355	Year 12	M	362
POA4356	Did not go to school	M	11
POA4356	Year 8	F	119
POA4356	Year 8	M	159
POA4356	Year 9	F	109
POA4356	Year 9	M	138
POA4356	Year 10	F	542
POA4356	Year 10	M	622
POA4356	Year 11	F	147
POA4356	Year 11	M	147
POA4356	Year 12	F	912
POA4356	Year 12	M	697
POA4357	Did not go to school	F	12
POA4357	Did not go to school	M	5
POA4357	Year 8	F	88
POA4357	Year 8	M	102
POA4357	Year 9	F	59
POA4357	Year 9	M	87
POA4357	Year 10	F	316
POA4357	Year 10	M	389
POA4357	Year 11	F	77
POA4357	Year 11	M	62
POA4357	Year 12	F	384
POA4357	Year 12	M	310
POA4358	Did not go to school	F	3
POA4358	Did not go to school	M	3
POA4358	Year 8	F	44
POA4358	Year 8	M	60
POA4358	Year 9	F	45
POA4358	Year 9	M	71
POA4358	Year 10	F	248
POA4358	Year 10	M	311
POA4358	Year 11	F	91
POA4358	Year 11	M	78
POA4358	Year 12	F	641
POA4358	Year 12	M	480
POA4359	Year 8	F	14
POA4359	Year 8	M	38
POA4359	Year 9	F	20
POA4359	Year 9	M	27
POA4359	Year 10	F	134
POA4359	Year 10	M	175
POA4359	Year 11	F	47
POA4359	Year 11	M	40
POA4359	Year 12	F	277
POA4359	Year 12	M	221
POA4360	Year 8	F	8
POA4360	Year 8	M	20
POA4360	Year 9	F	16
POA4360	Year 9	M	21
POA4360	Year 10	F	69
POA4360	Year 10	M	70
POA4360	Year 11	F	10
POA4360	Year 11	M	15
POA4360	Year 12	F	110
POA4360	Year 12	M	82
POA4361	Did not go to school	F	4
POA4361	Did not go to school	M	5
POA4361	Year 8	F	73
POA4361	Year 8	M	82
POA4361	Year 9	F	80
POA4361	Year 9	M	92
POA4361	Year 10	F	331
POA4361	Year 10	M	352
POA4361	Year 11	F	82
POA4361	Year 11	M	77
POA4361	Year 12	F	475
POA4361	Year 12	M	363
POA4362	Did not go to school	F	3
POA4362	Did not go to school	M	10
POA4362	Year 8	F	68
POA4362	Year 8	M	90
POA4362	Year 9	F	78
POA4362	Year 9	M	87
POA4362	Year 10	F	345
POA4362	Year 10	M	371
POA4362	Year 11	F	82
POA4362	Year 11	M	80
POA4362	Year 12	F	434
POA4362	Year 12	M	334
POA4363	Year 8	F	19
POA4363	Year 8	M	9
POA4363	Year 9	F	6
POA4363	Year 9	M	24
POA4363	Year 10	F	62
POA4363	Year 10	M	79
POA4363	Year 11	F	22
POA4363	Year 11	M	11
POA4363	Year 12	F	117
POA4363	Year 12	M	83
POA4364	Year 8	F	3
POA4364	Year 8	M	3
POA4364	Year 9	F	6
POA4364	Year 9	M	7
POA4364	Year 10	F	17
POA4364	Year 10	M	30
POA4364	Year 11	F	3
POA4364	Year 11	M	6
POA4364	Year 12	F	41
POA4364	Year 12	M	20
POA4365	Did not go to school	M	5
POA4365	Year 8	F	4
POA4365	Year 8	M	31
POA4365	Year 9	F	18
POA4365	Year 9	M	25
POA4365	Year 10	F	75
POA4365	Year 10	M	92
POA4365	Year 11	F	19
POA4365	Year 11	M	20
POA4365	Year 12	F	93
POA4365	Year 12	M	65
POA4370	Did not go to school	F	30
POA4370	Did not go to school	M	40
POA4370	Year 8	F	448
POA4370	Year 8	M	530
POA4370	Year 9	F	566
POA4370	Year 9	M	587
POA4370	Year 10	F	2454
POA4370	Year 10	M	2315
POA4370	Year 11	F	614
POA4370	Year 11	M	574
POA4370	Year 12	F	3327
POA4370	Year 12	M	2820
POA4371	Year 8	F	8
POA4371	Year 8	M	14
POA4371	Year 9	F	15
POA4371	Year 9	M	29
POA4371	Year 10	F	89
POA4371	Year 10	M	104
POA4371	Year 11	F	19
POA4371	Year 11	M	18
POA4371	Year 12	F	134
POA4371	Year 12	M	99
POA4372	Year 8	F	3
POA4372	Year 8	M	3
POA4372	Year 9	M	5
POA4372	Year 10	F	24
POA4372	Year 10	M	21
POA4372	Year 11	F	6
POA4372	Year 11	M	4
POA4372	Year 12	F	16
POA4372	Year 12	M	20
POA4373	Did not go to school	F	5
POA4373	Year 8	F	35
POA4373	Year 8	M	38
POA4373	Year 9	F	31
POA4373	Year 9	M	29
POA4373	Year 10	F	149
POA4373	Year 10	M	154
POA4373	Year 11	F	22
POA4373	Year 11	M	31
POA4373	Year 12	F	159
POA4373	Year 12	M	109
POA4374	Year 8	F	7
POA4374	Year 8	M	14
POA4374	Year 9	F	13
POA4374	Year 9	M	19
POA4374	Year 10	F	40
POA4374	Year 10	M	44
POA4374	Year 11	F	14
POA4374	Year 11	M	16
POA4374	Year 12	F	96
POA4374	Year 12	M	61
POA4375	Year 8	F	9
POA4375	Year 8	M	13
POA4375	Year 9	F	4
POA4375	Year 9	M	4
POA4375	Year 10	F	18
POA4375	Year 10	M	29
POA4375	Year 11	F	8
POA4375	Year 11	M	6
POA4375	Year 12	F	35
POA4375	Year 12	M	25
POA4376	Year 8	F	9
POA4376	Year 8	M	14
POA4376	Year 9	F	10
POA4376	Year 9	M	14
POA4376	Year 10	F	37
POA4376	Year 10	M	43
POA4376	Year 11	F	10
POA4376	Year 11	M	9
POA4376	Year 12	F	65
POA4376	Year 12	M	48
POA4377	Year 8	F	11
POA4377	Year 8	M	17
POA4377	Year 9	F	12
POA4377	Year 9	M	25
POA4377	Year 10	F	72
POA4377	Year 10	M	75
POA4377	Year 11	F	25
POA4377	Year 11	M	22
POA4377	Year 12	F	115
POA4377	Year 12	M	77
POA4378	Year 8	F	20
POA4378	Year 8	M	17
POA4378	Year 9	F	7
POA4378	Year 9	M	19
POA4378	Year 10	F	62
POA4378	Year 10	M	80
POA4378	Year 11	F	15
POA4378	Year 11	M	11
POA4378	Year 12	F	96
POA4378	Year 12	M	106
POA4380	Did not go to school	F	26
POA4380	Did not go to school	M	25
POA4380	Year 8	F	276
POA4380	Year 8	M	244
POA4380	Year 9	F	202
POA4380	Year 9	M	234
POA4380	Year 10	F	968
POA4380	Year 10	M	887
POA4380	Year 11	F	255
POA4380	Year 11	M	258
POA4380	Year 12	F	1498
POA4380	Year 12	M	1321
POA4381	Did not go to school	M	3
POA4381	Year 8	F	10
POA4381	Year 8	M	17
POA4381	Year 9	F	25
POA4381	Year 9	M	22
POA4381	Year 10	F	73
POA4381	Year 10	M	93
POA4381	Year 11	F	26
POA4381	Year 11	M	14
POA4381	Year 12	F	122
POA4381	Year 12	M	94
POA4382	Year 8	F	7
POA4382	Year 8	M	8
POA4382	Year 9	F	13
POA4382	Year 9	M	14
POA4382	Year 10	F	54
POA4382	Year 10	M	56
POA4382	Year 11	F	19
POA4382	Year 11	M	14
POA4382	Year 12	F	100
POA4382	Year 12	M	101
POA4383	Did not go to school	F	8
POA4383	Year 8	F	19
POA4383	Year 8	M	33
POA4383	Year 9	F	29
POA4383	Year 9	M	30
POA4383	Year 10	F	85
POA4383	Year 10	M	86
POA4383	Year 11	F	15
POA4383	Year 11	M	26
POA4383	Year 12	F	83
POA4383	Year 12	M	56
POA4384	Year 8	F	3
POA4384	Year 10	F	3
POA4384	Year 10	M	9
POA4384	Year 11	M	3
POA4384	Year 12	F	9
POA4384	Year 12	M	9
POA4385	Did not go to school	M	7
POA4385	Year 8	F	42
POA4385	Year 8	M	75
POA4385	Year 9	F	34
POA4385	Year 9	M	45
POA4385	Year 10	F	150
POA4385	Year 10	M	163
POA4385	Year 11	F	33
POA4385	Year 11	M	34
POA4385	Year 12	F	166
POA4385	Year 12	M	131
POA4387	Did not go to school	M	4
POA4387	Year 8	F	37
POA4387	Year 8	M	61
POA4387	Year 9	F	37
POA4387	Year 9	M	57
POA4387	Year 10	F	172
POA4387	Year 10	M	200
POA4387	Year 11	F	35
POA4387	Year 11	M	38
POA4387	Year 12	F	171
POA4387	Year 12	M	146
POA4388	Year 8	F	17
POA4388	Year 8	M	16
POA4388	Year 9	F	13
POA4388	Year 9	M	10
POA4388	Year 10	F	35
POA4388	Year 10	M	55
POA4388	Year 11	F	10
POA4388	Year 11	M	4
POA4388	Year 12	F	52
POA4388	Year 12	M	40
POA4390	Did not go to school	F	6
POA4390	Did not go to school	M	17
POA4390	Year 8	F	134
POA4390	Year 8	M	166
POA4390	Year 9	F	143
POA4390	Year 9	M	154
POA4390	Year 10	F	594
POA4390	Year 10	M	611
POA4390	Year 11	F	182
POA4390	Year 11	M	184
POA4390	Year 12	F	1388
POA4390	Year 12	M	1140
POA4400	Did not go to school	M	3
POA4400	Year 8	F	40
POA4400	Year 8	M	54
POA4400	Year 9	F	27
POA4400	Year 9	M	65
POA4400	Year 10	F	262
POA4400	Year 10	M	255
POA4400	Year 11	F	60
POA4400	Year 11	M	76
POA4400	Year 12	F	377
POA4400	Year 12	M	314
POA4401	Did not go to school	F	12
POA4401	Did not go to school	M	14
POA4401	Year 8	F	162
POA4401	Year 8	M	210
POA4401	Year 9	F	178
POA4401	Year 9	M	224
POA4401	Year 10	F	675
POA4401	Year 10	M	728
POA4401	Year 11	F	169
POA4401	Year 11	M	189
POA4401	Year 12	F	924
POA4401	Year 12	M	786
POA4402	Year 8	F	9
POA4402	Year 8	M	13
POA4402	Year 9	F	5
POA4402	Year 9	M	13
POA4402	Year 10	F	38
POA4402	Year 10	M	44
POA4402	Year 11	F	12
POA4402	Year 11	M	10
POA4402	Year 12	F	39
POA4402	Year 12	M	34
POA4403	Did not go to school	M	4
POA4403	Year 8	F	21
POA4403	Year 8	M	32
POA4403	Year 9	F	15
POA4403	Year 9	M	21
POA4403	Year 10	F	90
POA4403	Year 10	M	127
POA4403	Year 11	F	28
POA4403	Year 11	M	20
POA4403	Year 12	F	114
POA4403	Year 12	M	109
POA4404	Year 8	F	6
POA4404	Year 8	M	13
POA4404	Year 9	F	8
POA4404	Year 9	M	7
POA4404	Year 10	F	41
POA4404	Year 10	M	65
POA4404	Year 11	F	10
POA4404	Year 11	M	18
POA4404	Year 12	F	87
POA4404	Year 12	M	75
POA4405	Did not go to school	F	24
POA4405	Did not go to school	M	26
POA4405	Year 8	F	329
POA4405	Year 8	M	392
POA4405	Year 9	F	345
POA4405	Year 9	M	412
POA4405	Year 10	F	1526
POA4405	Year 10	M	1627
POA4405	Year 11	F	424
POA4405	Year 11	M	432
POA4405	Year 12	F	2579
POA4405	Year 12	M	2107
POA4406	Did not go to school	M	3
POA4406	Year 8	F	30
POA4406	Year 8	M	41
POA4406	Year 9	F	23
POA4406	Year 9	M	55
POA4406	Year 10	F	155
POA4406	Year 10	M	259
POA4406	Year 11	F	48
POA4406	Year 11	M	49
POA4406	Year 12	F	313
POA4406	Year 12	M	239
POA4407	Year 8	F	19
POA4407	Year 8	M	26
POA4407	Year 9	F	6
POA4407	Year 9	M	18
POA4407	Year 10	F	58
POA4407	Year 10	M	83
POA4407	Year 11	F	19
POA4407	Year 11	M	5
POA4407	Year 12	F	83
POA4407	Year 12	M	67
POA4408	Year 8	F	10
POA4408	Year 8	M	23
POA4408	Year 9	F	12
POA4408	Year 9	M	17
POA4408	Year 10	F	72
POA4408	Year 10	M	78
POA4408	Year 11	F	11
POA4408	Year 11	M	18
POA4408	Year 12	F	93
POA4408	Year 12	M	62
POA4410	Did not go to school	M	4
POA4410	Year 8	F	53
POA4410	Year 8	M	64
POA4410	Year 9	F	43
POA4410	Year 9	M	42
POA4410	Year 10	F	146
POA4410	Year 10	M	163
POA4410	Year 11	F	40
POA4410	Year 11	M	34
POA4410	Year 12	F	145
POA4410	Year 12	M	101
POA4411	Year 8	F	8
POA4411	Year 8	M	10
POA4411	Year 9	F	8
POA4411	Year 9	M	15
POA4411	Year 10	F	19
POA4411	Year 10	M	37
POA4411	Year 11	F	7
POA4411	Year 11	M	9
POA4411	Year 12	F	51
POA4411	Year 12	M	35
POA4412	Year 8	F	3
POA4412	Year 8	M	11
POA4412	Year 9	F	8
POA4412	Year 9	M	8
POA4412	Year 10	F	19
POA4412	Year 10	M	31
POA4412	Year 11	F	6
POA4412	Year 12	F	32
POA4412	Year 12	M	30
POA4413	Did not go to school	F	10
POA4413	Did not go to school	M	8
POA4413	Year 8	F	167
POA4413	Year 8	M	208
