POA_CODE_2021	AustCitizen	persons
POA4165	0	3786
POA4165	1	35705
POA4169	0	3733
POA4169	1	12149
POA4170	0	3822
POA4170	1	24208
POA4171	0	2135
POA4171	1	14751
POA4172	0	799
POA4172	1	4147
POA4173	0	1085
POA4173	1	7378
POA4174	0	413
POA4174	1	2430
POA4178	0	3757
POA4178	1	23130
POA4179	0	2298
POA4179	1	17924
POA4183	0	320
POA4183	1	1836
POA4184	0	1342
POA4184	1	7139
POA4205	0	1097
POA4205	1	5236
POA4207	0	12698
POA4207	1	55779
POA4208	0	3815
POA4208	1	20527
POA4209	0	17632
POA4209	1	56652
POA4210	0	3644
POA4210	1	18961
POA4211	0	10519
POA4211	1	51989
POA4212	0	6158
POA4212	1	27312
POA4213	0	4052
POA4213	1	27101
POA4214	0	7942
POA4214	1	30929
POA4215	0	14780
POA4215	1	40645
POA4216	0	7254
POA4216	1	32460
POA4217	0	13457
POA4217	1	31740
POA4218	0	7294
POA4218	1	28077
POA4220	0	5060
POA4220	1	27514
POA4221	0	3489
POA4221	1	25400
POA4223	0	1593
POA4223	1	13563
POA4224	0	1033
POA4224	1	6142
POA4225	0	1468
POA4225	1	6906
POA4226	0	6789
POA4226	1	30477
POA4227	0	4466
POA4227	1	19438
POA4228	0	615
POA4228	1	4970
POA4270	0	568
POA4270	1	3820
POA4272	0	990
POA4272	1	7115
POA4275	0	582
POA4275	1	3313
POA4280	0	2745
POA4280	1	18513
POA4285	0	2350
POA4285	1	19413
POA4287	0	270
POA4287	1	668
POA4300	0	13255
POA4300	1	55420
POA4301	0	8829
POA4301	1	27698
POA4303	0	874
POA4303	1	3299
POA4304	0	2308
POA4304	1	15507
POA4305	0	6414
POA4305	1	57942
POA4306	0	5254
POA4306	1	38743
POA4307	0	116
POA4307	1	1459
POA4309	0	372
POA4309	1	2994
POA4310	0	567
POA4310	1	5450
POA4311	0	1073
POA4311	1	9339
POA4312	0	252
POA4312	1	2338
POA4313	0	136
POA4313	1	2180
POA4314	0	393
POA4314	1	2862
POA4340	0	749
POA4340	1	5258
POA4341	0	1491
POA4341	1	14461
POA4342	0	303
POA4342	1	2399
POA4343	0	2891
POA4343	1	9282
POA4344	0	347
POA4344	1	2362
POA4346	0	94
POA4346	1	919
POA4347	0	161
POA4347	1	1183
POA4350	0	15469
POA4350	1	99749
POA4352	0	2160
POA4352	1	28866
POA4353	0	34
POA4353	1	314
POA4354	0	125
POA4354	1	1158
POA4355	0	421
POA4355	1	2391
POA4356	0	591
POA4356	1	4627
POA4357	0	409
POA4357	1	2122
POA4358	0	271
POA4358	1	2696
POA4359	0	131
POA4359	1	1257
POA4360	0	92
POA4360	1	517
POA4361	0	213
POA4361	1	2441
POA4362	0	261
POA4362	1	2352
POA4363	0	77
POA4363	1	549
POA4364	0	30
POA4364	1	152
POA4365	0	89
POA4365	1	507
POA4370	0	1957
POA4370	1	17238
POA4371	0	49
POA4371	1	646
POA4372	0	10
POA4372	1	138
POA4373	0	92
POA4373	1	891
POA4374	0	39
POA4374	1	363
POA4375	0	41
POA4375	1	188
POA4376	0	63
POA4376	1	288
POA4377	0	82
POA4377	1	543
POA4378	0	91
POA4378	1	480
POA4380	0	976
POA4380	1	7117
POA4381	0	116
POA4381	1	576
POA4382	0	42
POA4382	1	420
POA4383	0	67
POA4383	1	540
POA4384	0	4
POA4384	1	45
POA4385	0	112
POA4385	1	1054
POA4387	0	161
POA4387	1	1177
POA4388	0	28
POA4388	1	320
POA4390	0	761
POA4390	1	5958
POA4400	0	170
POA4400	1	1989
POA4401	0	606
POA4401	1	5217
POA4402	0	40
POA4402	1	257
POA4403	0	110
POA4403	1	740
POA4404	0	72
POA4404	1	402
POA4405	0	1500
POA4405	1	12860
POA4406	0	224
POA4406	1	1488
POA4407	0	80
POA4407	1	426
POA4408	0	52
POA4408	1	486
POA4410	0	134
POA4410	1	1022
POA4411	0	37
POA4411	1	254
POA4412	0	49
POA4412	1	162
POA4413	0	1471
POA4413	1	7204
POA4415	0	379
POA4415	1	1787
POA4416	0	50
POA4416	1	362
POA4417	0	73
POA4417	1	626
POA4418	0	3
POA4418	1	83
POA4419	0	272
POA4419	1	810
POA4420	0	133
POA4420	1	1086
POA4421	0	315
POA4421	1	1863
POA4422	0	72
POA4422	1	375
POA4423	0	27
POA4423	1	170
POA4424	0	24
POA4424	1	211
POA4425	0	8
POA4425	1	162
POA4426	0	39
POA4426	1	107
POA4427	0	53
POA4427	1	262
POA4428	0	59
POA4428	1	568
POA4454	0	137
POA4454	1	593
POA4455	0	1288
POA4455	1	7322
POA4461	0	2
POA4461	1	36
POA4462	0	16
POA4462	1	112
POA4465	0	139
POA4465	1	1124
POA4467	0	19
POA4467	1	138
POA4468	0	17
POA4468	1	243
POA4470	0	599
POA4470	1	2585
POA4472	0	144
POA4472	1	1264
POA4474	0	4
POA4474	1	68
POA4477	0	58
POA4477	1	472
POA4478	0	36
POA4478	1	464
POA4479	0	0
POA4479	1	7
POA4480	0	52
POA4480	1	573
POA4481	0	17
POA4481	1	101
POA4482	0	20
POA4482	1	90
POA4486	0	72
POA4486	1	597
POA4487	0	429
POA4487	1	2750
POA4488	0	33
POA4488	1	214
POA4489	0	5
POA4489	1	73
POA4490	0	130
POA4490	1	1378
POA4491	0	9
POA4491	1	85
POA4492	0	29
POA4492	1	293
POA4493	0	3
POA4493	1	16
POA4494	0	37
POA4494	1	123
POA4496	0	35
POA4496	1	173
POA4497	0	30
POA4497	1	285
POA4498	0	38
POA4498	1	150
POA4500	0	5412
POA4500	1	40244
POA4501	0	762
POA4501	1	5143
POA4502	0	914
POA4502	1	7808
POA4503	0	7855
POA4503	1	44628
POA4504	0	2300
POA4504	1	18610
POA4505	0	2906
POA4505	1	23238
POA4506	0	3682
POA4506	1	21624
POA4507	0	2222
POA4507	1	18390
POA4508	0	2943
POA4508	1	16630
POA4509	0	7490
POA4509	1	30462
POA4510	0	7799
POA4510	1	48141
POA4511	0	1015
POA4511	1	8914
POA4512	0	449
POA4512	1	3228
POA4514	0	2130
POA4514	1	6475
POA4515	0	1038
POA4515	1	3429
POA4516	0	384
POA4516	1	3906
POA4517	0	123
POA4517	1	818
POA4518	0	599
POA4518	1	5002
POA4519	0	1123
POA4519	1	8354
POA4520	0	1097
POA4520	1	12788
POA4521	0	491
POA4521	1	4683
POA4550	0	523
POA4550	1	4385
POA4551	0	8728
POA4551	1	59558
POA4552	0	1052
POA4552	1	7967
POA4553	0	1536
POA4553	1	9212
POA4554	0	276
POA4554	1	1724
POA4555	0	758
POA4555	1	6965
POA4556	0	6427
POA4556	1	40723
POA4557	0	3379
POA4557	1	16782
POA4558	0	4621
POA4558	1	18706
POA4559	0	743
POA4559	1	6701
POA4560	0	3935
POA4560	1	32771
POA4561	0	875
POA4561	1	7762
POA4562	0	1089
POA4562	1	7704
POA4563	0	1093
POA4563	1	8733
POA4564	0	1472
POA4564	1	10187
POA4565	0	1895
POA4565	1	13138
POA4566	0	1287
POA4566	1	7429
POA4567	0	1963
POA4567	1	10016
POA4568	0	338
POA4568	1	3398
POA4569	0	241
POA4569	1	1515
POA4570	0	4792
POA4570	1	41635
POA4571	0	140
POA4571	1	763
POA4572	0	705
POA4572	1	3530
POA4573	0	4056
POA4573	1	27336
POA4574	0	141
POA4574	1	1291
POA4575	0	3581
POA4575	1	24441
POA4580	0	555
POA4580	1	4664
POA4581	0	243
POA4581	1	1172
POA4600	0	84
POA4600	1	826
POA4601	0	136
POA4601	1	1009
POA4605	0	517
POA4605	1	4253
POA4606	0	234
POA4606	1	2165
POA4608	0	97
POA4608	1	823
POA4610	0	1704
POA4610	1	13508
POA4611	0	19
POA4611	1	110
POA4612	0	41
POA4612	1	209
POA4613	0	136
POA4613	1	750
POA4614	0	131
POA4614	1	1095
POA4615	0	1037
POA4615	1	6319
POA4620	0	84
POA4620	1	364
POA4621	0	248
POA4621	1	1560
POA4625	0	410
POA4625	1	2271
POA4626	0	501
POA4626	1	1491
POA4627	0	121
POA4627	1	727
POA4630	0	257
POA4630	1	2080
POA4650	0	3801
POA4650	1	31141
POA4655	0	7392
POA4655	1	59397
POA4659	0	507
POA4659	1	4851
POA4660	0	1155
POA4660	1	6893
POA4662	0	122
POA4662	1	719
POA4670	0	9336
POA4670	1	75382
POA4671	0	916
POA4671	1	5369
POA4673	0	92
POA4673	1	577
POA4674	0	246
POA4674	1	1333
POA4676	0	38
POA4676	1	139
POA4677	0	737
POA4677	1	3480
POA4678	0	65
POA4678	1	753
POA4680	0	6689
POA4680	1	48650
POA4694	0	13
POA4694	1	99
POA4695	0	164
POA4695	1	950
POA4697	0	38
POA4697	1	105
POA4699	0	43
POA4699	1	408
POA4700	0	2085
POA4700	1	15227
POA4701	0	5232
POA4701	1	38596
POA4702	0	4207
POA4702	1	25612
POA4703	0	3041
POA4703	1	22088
POA4704	0	12
POA4704	1	114
POA4705	0	76
POA4705	1	329
POA4706	0	3
POA4706	1	69
POA4707	0	41
POA4707	1	213
POA4709	0	113
POA4709	1	619
POA4710	0	600
POA4710	1	4519
POA4711	0	115
POA4711	1	1672
POA4712	0	16
POA4712	1	246
POA4713	0	43
POA4713	1	976
POA4714	0	492
POA4714	1	2453
POA4715	0	1355
POA4715	1	5713
POA4716	0	46
POA4716	1	779
POA4717	0	1040
POA4717	1	3662
POA4718	0	526
POA4718	1	2056
POA4719	0	152
POA4719	1	932
POA4720	0	2645
POA4720	1	12386
POA4721	0	642
POA4721	1	3320
POA4722	0	263
POA4722	1	1377
POA4723	0	303
POA4723	1	1293
POA4724	0	55
POA4724	1	504
POA4725	0	221
POA4725	1	1319
POA4726	0	26
POA4726	1	346
POA4727	0	64
POA4727	1	246
POA4728	0	33
POA4728	1	196
POA4730	0	536
POA4730	1	2641
POA4731	0	24
POA4731	1	194
POA4732	0	24
POA4732	1	134
POA4733	0	20
POA4733	1	138
POA4735	0	164
POA4735	1	796
POA4736	0	16
POA4736	1	115
POA4737	0	1088
POA4737	1	7237
POA4738	0	130
POA4738	1	1025
POA4739	0	45
POA4739	1	295
POA4740	0	12238
POA4740	1	73262
POA4741	0	1386
POA4741	1	5960
POA4742	0	470
POA4742	1	722
POA4743	0	159
POA4743	1	397
POA4744	0	2377
POA4744	1	7048
POA4745	0	800
POA4745	1	2118
POA4746	0	732
POA4746	1	1257
POA4750	0	887
POA4750	1	5138
POA4751	0	538
POA4751	1	4143
POA4753	0	486
POA4753	1	4141
POA4754	0	430
POA4754	1	2075
POA4756	0	126
POA4756	1	529
POA4757	0	69
POA4757	1	293
POA4798	0	140
POA4798	1	551
POA4799	0	132
POA4799	1	839
POA4800	0	1252
POA4800	1	8829
POA4802	0	3479
POA4802	1	9914
POA4804	0	486
POA4804	1	1639
POA4805	0	2079
POA4805	1	9567
POA4806	0	383
POA4806	1	3388
POA4807	0	1493
POA4807	1	9292
POA4808	0	107
POA4808	1	1003
POA4809	0	119
POA4809	1	866
POA4810	0	3690
POA4810	1	18007
POA4811	0	2568
POA4811	1	11120
POA4812	0	2651
POA4812	1	16459
POA4814	0	7056
POA4814	1	39137
POA4815	0	2556
POA4815	1	18841
POA4816	0	1149
POA4816	1	8135
POA4817	0	3016
POA4817	1	27769
POA4818	0	3256
POA4818	1	28748
POA4819	0	422
POA4819	1	2053
POA4820	0	1656
POA4820	1	9076
POA4821	0	223
POA4821	1	1228
POA4822	0	138
POA4822	1	641
POA4823	0	223
POA4823	1	738
POA4824	0	662
POA4824	1	2718
POA4825	0	3674
POA4825	1	15625
POA4828	0	45
POA4828	1	191
POA4829	0	90
POA4829	1	426
POA4830	0	133
POA4830	1	1606
POA4849	0	196
POA4849	1	1172
POA4850	0	1024
POA4850	1	9899
POA4852	0	719
POA4852	1	3336
POA4854	0	853
POA4854	1	4672
POA4855	0	119
POA4855	1	690
POA4856	0	116
POA4856	1	602
POA4858	0	155
POA4858	1	1360
POA4859	0	95
POA4859	1	433
POA4860	0	1775
POA4860	1	9541
POA4861	0	198
POA4861	1	1343
POA4865	0	980
POA4865	1	7643
POA4868	0	3397
POA4868	1	19499
POA4869	0	2893
POA4869	1	17726
POA4870	0	15331
POA4870	1	58472
POA4871	0	1523
POA4871	1	9275
POA4872	0	694
POA4872	1	3554
POA4873	0	980
POA4873	1	5791
POA4874	0	952
POA4874	1	4651
POA4875	0	570
POA4875	1	6956
POA4876	0	299
POA4876	1	2502
POA4877	0	1517
POA4877	1	3945
POA4878	0	2284
POA4878	1	12760
POA4879	0	3562
POA4879	1	18357
POA4880	0	3308
POA4880	1	11023
POA4881	0	811
POA4881	1	4015
POA4882	0	453
POA4882	1	2724
POA4883	0	1214
POA4883	1	7735
POA4884	0	186
POA4884	1	1715
POA4885	0	515
POA4885	1	3506
POA4886	0	165
POA4886	1	800
POA4887	0	318
POA4887	1	1809
POA4888	0	404
POA4888	1	2348
POA4890	0	163
POA4890	1	1274
POA4891	0	83
POA4891	1	404
POA4892	0	611
POA4892	1	4718
POA4895	0	736
POA4895	1	3858
POA5000	0	8608
POA5000	1	9594
POA5006	0	1377
POA5006	1	5446
POA5007	0	1524
POA5007	1	6676
POA5008	0	2377
POA5008	1	12007
POA5009	0	799
POA5009	1	4672
POA5010	0	1225
POA5010	1	4884
POA5011	0	2052
POA5011	1	11934
POA5012	0	2629
POA5012	1	9128
POA5013	0	1397
POA5013	1	9257
POA5014	0	1178
POA5014	1	11361
POA5015	0	600
POA5015	1	5406
POA5016	0	658
POA5016	1	8648
POA5017	0	524
POA5017	1	4676
POA5018	0	392
POA5018	1	5208
POA5019	0	1007
POA5019	1	8378
POA5020	0	242
POA5020	1	2994
POA5021	0	570
POA5021	1	6198
POA5022	0	1464
POA5022	1	14879
POA5023	0	2663
POA5023	1	15217
POA5024	0	1586
POA5024	1	13084
POA5025	0	1170
POA5025	1	8188
POA5031	0	1606
POA5031	1	8502
POA5032	0	2104
POA5032	1	11348
POA5033	0	1691
POA5033	1	7179
POA5034	0	1178
POA5034	1	8970
POA5035	0	1175
POA5035	1	5189
POA5037	0	2348
POA5037	1	9354
POA5038	0	3556
POA5038	1	13845
POA5039	0	1345
POA5039	1	7857
POA5040	0	263
POA5040	1	2245
POA5041	0	1239
POA5041	1	12301
POA5042	0	2560
POA5042	1	9272
POA5043	0	3560
POA5043	1	16767
POA5044	0	914
POA5044	1	10664
POA5045	0	2178
POA5045	1	13893
POA5046	0	1448
POA5046	1	8308
POA5047	0	1544
POA5047	1	7437
POA5048	0	1562
POA5048	1	13948
POA5049	0	999
POA5049	1	9381
POA5050	0	537
POA5050	1	5197
POA5051	0	996
POA5051	1	14134
POA5052	0	524
POA5052	1	6232
POA5061	0	1128
POA5061	1	8624
POA5062	0	1345
POA5062	1	14157
POA5063	0	1842
POA5063	1	10900
POA5064	0	1563
POA5064	1	9193
POA5065	0	1857
POA5065	1	9130
POA5066	0	1512
POA5066	1	10725
POA5067	0	2013
POA5067	1	8760
POA5068	0	1906
POA5068	1	10742
POA5069	0	1113
POA5069	1	7274
POA5070	0	2987
POA5070	1	12406
POA5072	0	2498
POA5072	1	11439
POA5073	0	3156
POA5073	1	13675
POA5074	0	3094
POA5074	1	11286
POA5075	0	1716
POA5075	1	9567
POA5076	0	892
POA5076	1	8727
POA5081	0	1447
POA5081	1	8427
POA5082	0	2584
POA5082	1	13726
POA5083	0	1282
POA5083	1	6671
POA5084	0	3457
POA5084	1	7451
POA5085	0	5787
POA5085	1	18999
POA5086	0	3325
POA5086	1	14294
POA5087	0	2866
POA5087	1	9675
POA5088	0	691
POA5088	1	3025
POA5089	0	558
POA5089	1	6398
POA5090	0	1004
POA5090	1	7180
POA5091	0	523
POA5091	1	7349
POA5092	0	2569
POA5092	1	15719
POA5093	0	1177
POA5093	1	8249
POA5094	0	192
POA5094	1	720
POA5095	0	4113
POA5095	1	17259
POA5096	0	1806
POA5096	1	11959
POA5097	0	1238
POA5097	1	12670
POA5098	0	1760
POA5098	1	11298
POA5106	0	31
POA5106	1	68
POA5107	0	3057
POA5107	1	15579
POA5108	0	7418
POA5108	1	35911
POA5109	0	2659
POA5109	1	18089
POA5110	0	1296
POA5110	1	8049
POA5111	0	23
POA5111	1	353
POA5112	0	3716
POA5112	1	16729
POA5113	0	3169
POA5113	1	16401
POA5114	0	3806
POA5114	1	33041
POA5115	0	1260
POA5115	1	11772
POA5116	0	904
POA5116	1	9827
POA5117	0	242
POA5117	1	3809
POA5118	0	1459
POA5118	1	17770
POA5120	0	361
POA5120	1	2498
POA5121	0	274
POA5121	1	2073
POA5125	0	1428
POA5125	1	18977
POA5126	0	524
POA5126	1	6882
POA5127	0	605
POA5127	1	7260
POA5131	0	63
POA5131	1	916
POA5132	0	21
POA5132	1	414
POA5133	0	33
POA5133	1	345
POA5134	0	52
POA5134	1	405
POA5136	0	47
POA5136	1	501
POA5137	0	44
POA5137	1	506
POA5138	0	51
POA5138	1	313
POA5139	0	23
POA5139	1	267
POA5140	0	24
POA5140	1	430
POA5141	0	59
POA5141	1	713
POA5142	0	50
POA5142	1	531
POA5144	0	37
POA5144	1	391
POA5150	0	11
POA5150	1	46
POA5151	0	38
POA5151	1	367
POA5152	0	368
POA5152	1	6021
POA5153	0	563
POA5153	1	6169
POA5154	0	210
POA5154	1	3261
POA5155	0	252
POA5155	1	3742
POA5156	0	96
POA5156	1	909
POA5157	0	280
POA5157	1	2735
POA5158	0	2225
POA5158	1	22862
POA5159	0	2472
POA5159	1	31163
POA5160	0	3
POA5160	1	20
POA5161	0	863
POA5161	1	9423
POA5162	0	3231
POA5162	1	32097
POA5163	0	1559
POA5163	1	13363
POA5164	0	857
POA5164	1	4382
POA5165	0	745
POA5165	1	5217
POA5166	0	189
POA5166	1	1655
POA5167	0	570
POA5167	1	5733
POA5168	0	619
POA5168	1	5153
POA5169	0	2014
POA5169	1	18072
POA5170	0	129
POA5170	1	1084
POA5171	0	564
POA5171	1	5701
POA5172	0	367
POA5172	1	3822
POA5173	0	1306
POA5173	1	11907
POA5174	0	336
POA5174	1	2668
POA5201	0	232
POA5201	1	2073
POA5202	0	91
POA5202	1	847
POA5203	0	111
POA5203	1	1209
POA5204	0	335
POA5204	1	3038
POA5210	0	190
POA5210	1	1687
POA5211	0	1323
POA5211	1	15522
POA5212	0	180
POA5212	1	2071
POA5213	0	101
POA5213	1	1197
POA5214	0	790
POA5214	1	8767
POA5220	0	21
POA5220	1	134
POA5221	0	47
POA5221	1	284
POA5222	0	87
POA5222	1	591
POA5223	0	515
POA5223	1	3219
POA5231	0	104
POA5231	1	1180
POA5232	0	26
POA5232	1	399
POA5233	0	135
POA5233	1	1378
POA5234	0	112
POA5234	1	1264
POA5235	0	297
POA5235	1	2343
POA5236	0	35
POA5236	1	307
POA5237	0	21
POA5237	1	337
POA5238	0	468
POA5238	1	3954
POA5240	0	38
POA5240	1	496
POA5241	0	208
POA5241	1	2326
POA5242	0	139
POA5242	1	1617
POA5243	0	76
POA5243	1	789
POA5244	0	358
POA5244	1	4093
POA5245	0	296
POA5245	1	2956
POA5250	0	215
POA5250	1	3552
POA5251	0	1657
POA5251	1	17527
POA5252	0	497
POA5252	1	6286
POA5253	0	2632
POA5253	1	16629
POA5254	0	200
POA5254	1	2302
POA5255	0	820
POA5255	1	9323
POA5256	0	203
POA5256	1	1344
POA5259	0	109
POA5259	1	1002
POA5260	0	241
POA5260	1	1556
POA5261	0	28
POA5261	1	307
POA5262	0	58
POA5262	1	418
POA5263	0	18
POA5263	1	117
POA5264	0	166
POA5264	1	1121
POA5265	0	54
POA5265	1	374
POA5266	0	108
POA5266	1	503
POA5267	0	252
POA5267	1	1774
POA5268	0	655
POA5268	1	3040
POA5269	0	45
POA5269	1	248
POA5270	0	65
POA5270	1	559
POA5271	0	1257
POA5271	1	6406
POA5272	0	101
POA5272	1	807
POA5273	0	2
POA5273	1	110
POA5275	0	203
POA5275	1	2177
POA5276	0	115
POA5276	1	1220
POA5277	0	288
POA5277	1	2597
POA5278	0	79
POA5278	1	450
POA5279	0	83
POA5279	1	474
POA5280	0	667
POA5280	1	6894
POA5290	0	2555
POA5290	1	23036
POA5291	0	1551
POA5291	1	8600
POA5301	0	45
POA5301	1	458
POA5302	0	137
POA5302	1	718
POA5303	0	35
POA5303	1	124
POA5304	0	158
POA5304	1	682
POA5306	0	10
POA5306	1	62
POA5307	0	49
POA5307	1	511
POA5308	0	8
POA5308	1	130
POA5309	0	31
POA5309	1	104
POA5310	0	-1
POA5310	1	33
POA5311	0	56
POA5311	1	342
POA5320	0	69
POA5320	1	630
POA5321	0	252
POA5321	1	295
POA5322	0	87
POA5322	1	855
POA5330	0	415
POA5330	1	2961
POA5331	0	36
POA5331	1	276
POA5332	0	45
POA5332	1	330
POA5333	0	516
POA5333	1	5605
POA5340	0	233
POA5340	1	1224
POA5341	0	905
POA5341	1	7009
POA5342	0	74
POA5342	1	1036
POA5343	0	582
POA5343	1	4395
POA5344	0	89
POA5344	1	830
POA5345	0	309
POA5345	1	3236
POA5346	0	24
POA5346	1	351
POA5350	0	31
POA5350	1	522
POA5351	0	432
POA5351	1	5763
POA5352	0	398
POA5352	1	4934
POA5353	0	307
POA5353	1	3615
POA5354	0	133
POA5354	1	283
POA5355	0	510
POA5355	1	7771
POA5356	0	89
POA5356	1	710
POA5357	0	59
POA5357	1	383
POA5360	0	139
POA5360	1	1090
POA5371	0	84
POA5371	1	1249
POA5372	0	161
POA5372	1	2527
POA5373	0	257
POA5373	1	3190
POA5374	0	117
POA5374	1	1376
POA5381	0	25
POA5381	1	311
POA5400	0	96
POA5400	1	967
POA5401	0	87
POA5401	1	745
POA5410	0	32
POA5410	1	287
POA5411	0	35
POA5411	1	302
POA5412	0	105
POA5412	1	1086
POA5413	0	74
POA5413	1	752
POA5414	0	10
POA5414	1	124
POA5415	0	18
POA5415	1	229
POA5416	0	21
POA5416	1	188
POA5417	0	159
POA5417	1	1342
POA5418	0	13
POA5418	1	112
POA5419	0	30
POA5419	1	215
POA5420	0	11
POA5420	1	67
POA5421	0	24
POA5421	1	111
POA5422	0	257
POA5422	1	1405
POA5431	0	71
POA5431	1	786
POA5432	0	13
POA5432	1	135
POA5433	0	151
POA5433	1	1153
POA5434	0	64
POA5434	1	341
POA5440	0	17
POA5440	1	152
POA5451	0	54
POA5451	1	648
POA5452	0	31
POA5452	1	421
POA5453	0	457
POA5453	1	4643
POA5454	0	36
POA5454	1	355
POA5455	0	2
POA5455	1	40
POA5460	0	36
POA5460	1	707
POA5461	0	177
POA5461	1	2421
POA5462	0	37
POA5462	1	481
POA5464	0	55
POA5464	1	517
POA5470	0	8
POA5470	1	139
POA5471	0	5
POA5471	1	75
POA5472	0	25
POA5472	1	161
POA5473	0	88
POA5473	1	657
POA5480	0	66
POA5480	1	820
POA5481	0	38
POA5481	1	460
POA5482	0	26
POA5482	1	456
POA5483	0	35
POA5483	1	307
POA5485	0	106
POA5485	1	561
POA5490	0	17
POA5490	1	154
POA5491	0	82
POA5491	1	1715
POA5493	0	11
POA5493	1	56
POA5495	0	74
POA5495	1	509
POA5501	0	779
POA5501	1	7377
POA5502	0	300
POA5502	1	1416
POA5510	0	13
POA5510	1	91
POA5520	0	52
POA5520	1	488
POA5521	0	10
POA5521	1	137
POA5522	0	112
POA5522	1	1399
POA5523	0	123
POA5523	1	1821
POA5540	0	1173
POA5540	1	14068
POA5550	0	152
POA5550	1	806
POA5552	0	44
POA5552	1	307
POA5554	0	410
POA5554	1	4979
POA5555	0	42
POA5555	1	476
POA5556	0	395
POA5556	1	4031
POA5558	0	566
POA5558	1	4648
POA5560	0	42
POA5560	1	412
POA5570	0	44
POA5570	1	553
POA5571	0	191
POA5571	1	1787
POA5572	0	6
POA5572	1	151
POA5573	0	223
POA5573	1	1983
POA5575	0	171
POA5575	1	2220
POA5576	0	109
POA5576	1	1024
POA5577	0	66
POA5577	1	508
POA5580	0	28
POA5580	1	335
POA5581	0	39
POA5581	1	529
POA5582	0	49
POA5582	1	554
POA5583	0	86
POA5583	1	752
POA5600	0	665
POA5600	1	5485
POA5601	0	9
POA5601	1	79
POA5602	0	161
POA5602	1	1188
POA5603	0	42
POA5603	1	380
POA5604	0	23
POA5604	1	195
POA5605	0	129
POA5605	1	1723
POA5606	0	1359
POA5606	1	13100
POA5607	0	635
POA5607	1	4725
POA5608	0	1799
POA5608	1	11242
POA5609	0	236
POA5609	1	1725
POA5611	0	23
POA5611	1	102
POA5630	0	6
POA5630	1	123
POA5631	0	47
POA5631	1	1016
POA5632	0	8
POA5632	1	223
POA5633	0	22
POA5633	1	264
POA5640	0	93
POA5640	1	936
POA5641	0	96
POA5641	1	909
POA5642	0	21
POA5642	1	213
POA5650	0	28
POA5650	1	139
POA5651	0	4
POA5651	1	59
POA5652	0	60
POA5652	1	596
POA5653	0	15
POA5653	1	51
POA5654	0	31
POA5654	1	199
POA5655	0	3
POA5655	1	103
POA5660	0	3
POA5660	1	36
POA5661	0	32
POA5661	1	115
POA5670	0	50
POA5670	1	444
POA5671	0	18
POA5671	1	151
POA5680	0	205
POA5680	1	1918
POA5690	0	437
POA5690	1	3517
POA5700	0	1473
POA5700	1	9569
POA5701	0	11
POA5701	1	19
POA5710	0	754
POA5710	1	2039
POA5713	0	0
POA5713	1	20
POA5715	0	-2
POA5715	1	32
POA5717	0	6
POA5717	1	29
POA5719	0	15
POA5719	1	46
POA5720	0	52
POA5720	1	200
POA5722	0	32
POA5722	1	230
POA5723	0	512
POA5723	1	1300
POA5724	0	26
POA5724	1	58
POA5725	0	785
POA5725	1	3191
POA5730	0	8
POA5730	1	107
POA5731	0	87
POA5731	1	147
POA5732	0	21
POA5732	1	125
POA5733	0	26
POA5733	1	103
POA5734	0	16
POA5734	1	98
POA5950	0	0
POA5950	1	4
POA6000	0	5894
POA6000	1	7918
POA6003	0	1192
POA6003	1	2460
POA6004	0	4763
POA6004	1	6918
POA6005	0	1831
POA6005	1	4271
POA6006	0	1113
POA6006	1	8510
POA6007	0	1348
POA6007	1	6747
POA6008	0	2605
POA6008	1	13526
POA6009	0	3457
POA6009	1	15479
POA6010	0	2495
POA6010	1	16368
POA6011	0	1021
POA6011	1	8325
POA6012	0	1404
POA6012	1	7765
POA6014	0	3463
POA6014	1	18629
POA6015	0	647
POA6015	1	6158
POA6016	0	2028
POA6016	1	8790
POA6017	0	1703
POA6017	1	2804
POA6018	0	5764
POA6018	1	36486
POA6019	0	4015
POA6019	1	20336
POA6020	0	1952
POA6020	1	20629
POA6021	0	3074
POA6021	1	17906
POA6022	0	555
POA6022	1	4654
POA6023	0	1380
POA6023	1	14602
POA6024	0	1595
POA6024	1	12128
POA6025	0	3415
POA6025	1	28166
POA6026	0	2102
POA6026	1	20679
POA6027	0	6081
POA6027	1	36747
POA6028	0	3097
POA6028	1	20462
POA6029	0	227
POA6029	1	2628
POA6030	0	6938
POA6030	1	33903
POA6031	0	2805
POA6031	1	15840
POA6032	0	39
POA6032	1	150
POA6033	0	74
POA6033	1	370
POA6034	0	814
POA6034	1	2891
POA6035	0	1976
POA6035	1	9046
POA6036	0	3422
POA6036	1	14092
POA6037	0	623
POA6037	1	3199
POA6038	0	2127
POA6038	1	8076
POA6041	0	227
POA6041	1	1370
POA6042	0	31
POA6042	1	76
POA6043	0	38
POA6043	1	195
POA6044	0	259
POA6044	1	1041
POA6050	0	2096
POA6050	1	13674
POA6051	0	2815
POA6051	1	10384
POA6052	0	1320
POA6052	1	10235
POA6053	0	2028
POA6053	1	13260
POA6054	0	2932
POA6054	1	18097
POA6055	0	5358
POA6055	1	26962
POA6056	0	6116
POA6056	1	35056
POA6057	0	2026
POA6057	1	14671
POA6058	0	2053
POA6058	1	11128
POA6059	0	3237
POA6059	1	20932
POA6060	0	5345
POA6060	1	20141
POA6061	0	11797
POA6061	1	29886
POA6062	0	5542
