POA_CODE_2021	Age	persons
POA2099	85+	932
POA2100	0-4	1215
POA2100	5-14	3203
POA2100	15-19	1444
POA2100	20-24	1254
POA2100	25-34	2191
POA2100	35-44	3038
POA2100	45-54	3517
POA2100	55-64	2589
POA2100	65-74	1782
POA2100	75-84	1144
POA2100	85+	601
POA2101	0-4	1097
POA2101	5-14	2381
POA2101	15-19	1130
POA2101	20-24	946
POA2101	25-34	2107
POA2101	35-44	2573
POA2101	45-54	2746
POA2101	55-64	2454
POA2101	65-74	1990
POA2101	75-84	1483
POA2101	85+	974
POA2102	0-4	519
POA2102	5-14	1308
POA2102	15-19	561
POA2102	20-24	409
POA2102	25-34	652
POA2102	35-44	1197
POA2102	45-54	1312
POA2102	55-64	894
POA2102	65-74	681
POA2102	75-84	540
POA2102	85+	304
POA2103	0-4	477
POA2103	5-14	1317
POA2103	15-19	631
POA2103	20-24	600
POA2103	25-34	945
POA2103	35-44	1181
POA2103	45-54	1530
POA2103	55-64	1472
POA2103	65-74	1390
POA2103	75-84	914
POA2103	85+	419
POA2104	0-4	104
POA2104	5-14	357
POA2104	15-19	217
POA2104	20-24	145
POA2104	25-34	184
POA2104	35-44	250
POA2104	45-54	465
POA2104	55-64	537
POA2104	65-74	613
POA2104	75-84	629
POA2104	85+	305
POA2105	0-4	62
POA2105	5-14	210
POA2105	15-19	144
POA2105	20-24	77
POA2105	25-34	96
POA2105	35-44	168
POA2105	45-54	338
POA2105	55-64	391
POA2105	65-74	310
POA2105	75-84	165
POA2105	85+	31
POA2106	0-4	460
POA2106	5-14	1078
POA2106	15-19	628
POA2106	20-24	546
POA2106	25-34	960
POA2106	35-44	984
POA2106	45-54	1453
POA2106	55-64	1624
POA2106	65-74	1148
POA2106	75-84	612
POA2106	85+	164
POA2107	0-4	670
POA2107	5-14	2212
POA2107	15-19	1012
POA2107	20-24	749
POA2107	25-34	914
POA2107	35-44	1648
POA2107	45-54	2268
POA2107	55-64	2408
POA2107	65-74	2044
POA2107	75-84	1088
POA2107	85+	408
POA2108	0-4	55
POA2108	5-14	116
POA2108	15-19	87
POA2108	20-24	65
POA2108	25-34	100
POA2108	35-44	121
POA2108	45-54	209
POA2108	55-64	326
POA2108	65-74	365
POA2108	75-84	248
POA2108	85+	44
POA2110	0-4	419
POA2110	5-14	1315
POA2110	15-19	798
POA2110	20-24	516
POA2110	25-34	630
POA2110	35-44	1040
POA2110	45-54	1477
POA2110	55-64	1230
POA2110	65-74	1088
POA2110	75-84	740
POA2110	85+	598
POA2111	0-4	825
POA2111	5-14	1782
POA2111	15-19	794
POA2111	20-24	808
POA2111	25-34	2245
POA2111	35-44	2316
POA2111	45-54	2198
POA2111	55-64	1808
POA2111	65-74	1385
POA2111	75-84	866
POA2111	85+	434
POA2112	0-4	2287
POA2112	5-14	4292
POA2112	15-19	1743
POA2112	20-24	2213
POA2112	25-34	6779
POA2112	35-44	6451
POA2112	45-54	4495
POA2112	55-64	4176
POA2112	65-74	3006
POA2112	75-84	1676
POA2112	85+	901
POA2113	0-4	1558
POA2113	5-14	2563
POA2113	15-19	1347
POA2113	20-24	2497
POA2113	25-34	6188
POA2113	35-44	4582
POA2113	45-54	2876
POA2113	55-64	2533
POA2113	65-74	1770
POA2113	75-84	1048
POA2113	85+	664
POA2114	0-4	1447
POA2114	5-14	2595
POA2114	15-19	1064
POA2114	20-24	1545
POA2114	25-34	4868
POA2114	35-44	4388
POA2114	45-54	2976
POA2114	55-64	2817
POA2114	65-74	2121
POA2114	75-84	1026
POA2114	85+	410
POA2115	0-4	846
POA2115	5-14	1610
POA2115	15-19	659
POA2115	20-24	729
POA2115	25-34	1975
POA2115	35-44	2053
POA2115	45-54	1582
POA2115	55-64	1460
POA2115	65-74	1047
POA2115	75-84	499
POA2115	85+	231
POA2116	0-4	481
POA2116	5-14	910
POA2116	15-19	449
POA2116	20-24	432
POA2116	25-34	1039
POA2116	35-44	1066
POA2116	45-54	1011
POA2116	55-64	927
POA2116	65-74	548
POA2116	75-84	303
POA2116	85+	106
POA2117	0-4	1243
POA2117	5-14	2912
POA2117	15-19	1276
POA2117	20-24	1351
POA2117	25-34	2708
POA2117	35-44	3255
POA2117	45-54	3099
POA2117	55-64	2924
POA2117	65-74	1919
POA2117	75-84	1024
POA2117	85+	471
POA2118	0-4	1548
POA2118	5-14	4282
POA2118	15-19	1445
POA2118	20-24	1580
POA2118	25-34	3205
POA2118	35-44	4744
POA2118	45-54	3396
POA2118	55-64	3198
POA2118	65-74	2450
POA2118	75-84	1475
POA2118	85+	561
POA2119	0-4	489
POA2119	5-14	1874
POA2119	15-19	920
POA2119	20-24	696
POA2119	25-34	859
POA2119	35-44	1564
POA2119	45-54	1854
POA2119	55-64	1622
POA2119	65-74	1329
POA2119	75-84	900
POA2119	85+	348
POA2120	0-4	996
POA2120	5-14	3018
POA2120	15-19	1393
POA2120	20-24	1285
POA2120	25-34	1763
POA2120	35-44	2896
POA2120	45-54	3296
POA2120	55-64	2651
POA2120	65-74	2003
POA2120	75-84	1244
POA2120	85+	442
POA2121	0-4	1731
POA2121	5-14	4754
POA2121	15-19	1869
POA2121	20-24	2156
POA2121	25-34	5231
POA2121	35-44	5643
POA2121	45-54	4189
POA2121	55-64	3744
POA2121	65-74	2854
POA2121	75-84	1383
POA2121	85+	650
POA2122	0-4	1558
POA2122	5-14	3344
POA2122	15-19	1353
POA2122	20-24	2076
POA2122	25-34	4972
POA2122	35-44	4833
POA2122	45-54	3701
POA2122	55-64	3710
POA2122	65-74	3056
POA2122	75-84	1680
POA2122	85+	900
POA2125	0-4	780
POA2125	5-14	2258
POA2125	15-19	1094
POA2125	20-24	1020
POA2125	25-34	1345
POA2125	35-44	2121
POA2125	45-54	2220
POA2125	55-64	2457
POA2125	65-74	2142
POA2125	75-84	886
POA2125	85+	291
POA2126	0-4	699
POA2126	5-14	2814
POA2126	15-19	1486
POA2126	20-24	1119
POA2126	25-34	1369
POA2126	35-44	2556
POA2126	45-54	2812
POA2126	55-64	2634
POA2126	65-74	2065
POA2126	75-84	1015
POA2126	85+	511
POA2127	0-4	1732
POA2127	5-14	1951
POA2127	15-19	615
POA2127	20-24	1377
POA2127	25-34	7206
POA2127	35-44	4923
POA2127	45-54	2307
POA2127	55-64	1640
POA2127	65-74	1061
POA2127	75-84	322
POA2127	85+	63
POA2128	0-4	159
POA2128	5-14	308
POA2128	15-19	113
POA2128	20-24	285
POA2128	25-34	902
POA2128	35-44	879
POA2128	45-54	474
POA2128	55-64	260
POA2128	65-74	149
POA2128	75-84	53
POA2128	85+	13
POA2130	0-4	376
POA2130	5-14	629
POA2130	15-19	253
POA2130	20-24	464
POA2130	25-34	1640
POA2130	35-44	1260
POA2130	45-54	1001
POA2130	55-64	764
POA2130	65-74	521
POA2130	75-84	238
POA2130	85+	145
POA2131	0-4	981
POA2131	5-14	1715
POA2131	15-19	753
POA2131	20-24	1956
POA2131	25-34	5272
POA2131	35-44	3531
POA2131	45-54	2561
POA2131	55-64	2378
POA2131	65-74	1816
POA2131	75-84	1237
POA2131	85+	816
POA2132	0-4	519
POA2132	5-14	1171
POA2132	15-19	593
POA2132	20-24	672
POA2132	25-34	1422
POA2132	35-44	1388
POA2132	45-54	1475
POA2132	55-64	1351
POA2132	65-74	1006
POA2132	75-84	703
POA2132	85+	453
POA2133	0-4	574
POA2133	5-14	1344
POA2133	15-19	660
POA2133	20-24	621
POA2133	25-34	1297
POA2133	35-44	1454
POA2133	45-54	1660
POA2133	55-64	1393
POA2133	65-74	1095
POA2133	75-84	587
POA2133	85+	245
POA2134	0-4	641
POA2134	5-14	1087
POA2134	15-19	632
POA2134	20-24	2711
POA2134	25-34	5119
POA2134	35-44	2314
POA2134	45-54	1758
POA2134	55-64	1664
POA2134	65-74	1184
POA2134	75-84	678
POA2134	85+	428
POA2135	0-4	842
POA2135	5-14	2082
POA2135	15-19	1224
POA2135	20-24	3899
POA2135	25-34	5863
POA2135	35-44	2881
POA2135	45-54	2554
POA2135	55-64	2711
POA2135	65-74	1922
POA2135	75-84	1243
POA2135	85+	704
POA2136	0-4	385
POA2136	5-14	903
POA2136	15-19	421
POA2136	20-24	497
POA2136	25-34	1130
POA2136	35-44	1113
POA2136	45-54	1029
POA2136	55-64	973
POA2136	65-74	660
POA2136	75-84	448
POA2136	85+	202
POA2137	0-4	1360
POA2137	5-14	3096
POA2137	15-19	1455
POA2137	20-24	1638
POA2137	25-34	3730
POA2137	35-44	3868
POA2137	45-54	3835
POA2137	55-64	3507
POA2137	65-74	2822
POA2137	75-84	1696
POA2137	85+	715
POA2138	0-4	1194
POA2138	5-14	1672
POA2138	15-19	731
POA2138	20-24	1411
POA2138	25-34	5312
POA2138	35-44	3550
POA2138	45-54	1972
POA2138	55-64	1746
POA2138	65-74	1290
POA2138	75-84	601
POA2138	85+	202
POA2140	0-4	1350
POA2140	5-14	1767
POA2140	15-19	646
POA2140	20-24	2138
POA2140	25-34	6897
POA2140	35-44	3732
POA2140	45-54	1606
POA2140	55-64	1370
POA2140	65-74	797
POA2140	75-84	348
POA2140	85+	123
POA2141	0-4	1721
POA2141	5-14	2880
POA2141	15-19	1346
POA2141	20-24	2832
POA2141	25-34	7637
POA2141	35-44	4704
POA2141	45-54	3680
POA2141	55-64	3755
POA2141	65-74	2354
POA2141	75-84	1075
POA2141	85+	439
POA2142	0-4	1928
POA2142	5-14	3192
POA2142	15-19	1295
POA2142	20-24	2794
POA2142	25-34	6558
POA2142	35-44	4324
POA2142	45-54	2819
POA2142	55-64	2386
POA2142	65-74	1687
POA2142	75-84	760
POA2142	85+	252
POA2143	0-4	638
POA2143	5-14	1242
POA2143	15-19	602
POA2143	20-24	751
POA2143	25-34	1612
POA2143	35-44	1286
POA2143	45-54	1130
POA2143	55-64	1218
POA2143	65-74	807
POA2143	75-84	340
POA2143	85+	148
POA2144	0-4	2523
POA2144	5-14	4347
POA2144	15-19	1879
POA2144	20-24	4606
POA2144	25-34	9013
POA2144	35-44	5317
POA2144	45-54	4000
POA2144	55-64	3657
POA2144	65-74	2288
POA2144	75-84	1189
POA2144	85+	515
POA2145	0-4	6153
POA2145	5-14	12200
POA2145	15-19	4311
POA2145	20-24	5229
POA2145	25-34	14782
POA2145	35-44	16042
POA2145	45-54	9610
POA2145	55-64	7819
POA2145	65-74	6164
POA2145	75-84	3736
POA2145	85+	1476
POA2146	0-4	1384
POA2146	5-14	2559
POA2146	15-19	1054
POA2146	20-24	1192
POA2146	25-34	3093
POA2146	35-44	3326
POA2146	45-54	2348
POA2146	55-64	1922
POA2146	65-74	1453
POA2146	75-84	857
POA2146	85+	261
POA2147	0-4	2327
POA2147	5-14	4799
POA2147	15-19	2134
POA2147	20-24	2387
POA2147	25-34	5104
POA2147	35-44	5606
POA2147	45-54	4708
POA2147	55-64	4258
POA2147	65-74	3562
POA2147	75-84	1766
POA2147	85+	643
POA2148	0-4	4769
POA2148	5-14	8290
POA2148	15-19	3568
POA2148	20-24	5134
POA2148	25-34	11769
POA2148	35-44	10621
POA2148	45-54	7520
POA2148	55-64	6737
POA2148	65-74	5062
POA2148	75-84	2788
POA2148	85+	1229
POA2150	0-4	2490
POA2150	5-14	3159
POA2150	15-19	840
POA2150	20-24	3164
POA2150	25-34	11129
POA2150	35-44	7361
POA2150	45-54	2579
POA2150	55-64	2113
POA2150	65-74	1461
POA2150	75-84	678
POA2150	85+	274
POA2151	0-4	1183
POA2151	5-14	2681
POA2151	15-19	1126
POA2151	20-24	1168
POA2151	25-34	2927
POA2151	35-44	3688
POA2151	45-54	2807
POA2151	55-64	2362
POA2151	65-74	1798
POA2151	75-84	1061
POA2151	85+	396
POA2152	0-4	700
POA2152	5-14	1463
POA2152	15-19	578
POA2152	20-24	541
POA2152	25-34	1479
POA2152	35-44	1840
POA2152	45-54	1510
POA2152	55-64	1098
POA2152	65-74	944
POA2152	75-84	758
POA2152	85+	346
POA2153	0-4	3597
POA2153	5-14	9329
POA2153	15-19	3735
POA2153	20-24	3379
POA2153	25-34	6221
POA2153	35-44	10388
POA2153	45-54	8456
POA2153	55-64	6775
POA2153	65-74	5899
POA2153	75-84	3541
POA2153	85+	1294
POA2154	0-4	1765
POA2154	5-14	5909
POA2154	15-19	2739
POA2154	20-24	2352
POA2154	25-34	3403
POA2154	35-44	5805
POA2154	45-54	5835
POA2154	55-64	4919
POA2154	65-74	4239
POA2154	75-84	2545
POA2154	85+	1371
POA2155	0-4	5085
POA2155	5-14	12794
POA2155	15-19	5671
POA2155	20-24	4848
POA2155	25-34	8519
POA2155	35-44	13788
POA2155	45-54	11288
POA2155	55-64	6783
POA2155	65-74	4299
POA2155	75-84	2060
POA2155	85+	559
POA2156	0-4	467
POA2156	5-14	1843
POA2156	15-19	1073
POA2156	20-24	881
POA2156	25-34	919
POA2156	35-44	1321
POA2156	45-54	1973
POA2156	55-64	1803
POA2156	65-74	1549
POA2156	75-84	1139
POA2156	85+	443
POA2157	0-4	195
POA2157	5-14	613
POA2157	15-19	292
POA2157	20-24	247
POA2157	25-34	334
POA2157	35-44	478
POA2157	45-54	619
POA2157	55-64	542
POA2157	65-74	433
POA2157	75-84	221
POA2157	85+	66
POA2158	0-4	363
POA2158	5-14	1197
POA2158	15-19	641
POA2158	20-24	547
POA2158	25-34	721
POA2158	35-44	880
POA2158	45-54	1364
POA2158	55-64	1245
POA2158	65-74	941
POA2158	75-84	711
POA2158	85+	326
POA2159	0-4	216
POA2159	5-14	672
POA2159	15-19	395
POA2159	20-24	250
POA2159	25-34	432
POA2159	35-44	520
POA2159	45-54	737
POA2159	55-64	741
POA2159	65-74	592
POA2159	75-84	416
POA2159	85+	182
POA2160	0-4	3012
POA2160	5-14	5079
POA2160	15-19	2268
POA2160	20-24	2973
POA2160	25-34	7138
POA2160	35-44	5791
POA2160	45-54	4401
POA2160	55-64	3981
POA2160	65-74	2639
POA2160	75-84	1469
POA2160	85+	633
POA2161	0-4	2887
POA2161	5-14	5067
POA2161	15-19	2388
POA2161	20-24	2563
POA2161	25-34	5894
POA2161	35-44	4536
POA2161	45-54	3632
POA2161	55-64	3364
POA2161	65-74	2250
POA2161	75-84	1226
POA2161	85+	569
POA2162	0-4	1390
POA2162	5-14	3080
POA2162	15-19	1534
POA2162	20-24	1489
POA2162	25-34	2696
POA2162	35-44	2496
POA2162	45-54	2417
POA2162	55-64	2362
POA2162	65-74	1558
POA2162	75-84	781
POA2162	85+	493
POA2163	0-4	664
POA2163	5-14	1371
POA2163	15-19	722
POA2163	20-24	755
POA2163	25-34	1565
POA2163	35-44	1367
POA2163	45-54	1327
POA2163	55-64	1217
POA2163	65-74	927
POA2163	75-84	387
POA2163	85+	235
POA2164	0-4	1291
POA2164	5-14	2932
POA2164	15-19	1376
POA2164	20-24	1331
POA2164	25-34	2795
POA2164	35-44	2553
POA2164	45-54	2605
POA2164	55-64	2579
POA2164	65-74	2124
POA2164	75-84	1192
POA2164	85+	499
POA2165	0-4	2472
POA2165	5-14	5947
POA2165	15-19	3130
POA2165	20-24	3037
POA2165	25-34	5754
POA2165	35-44	5729
POA2165	45-54	5949
POA2165	55-64	5794
POA2165	65-74	4128
POA2165	75-84	2284
POA2165	85+	831
POA2166	0-4	2572
POA2166	5-14	6442
POA2166	15-19	3744
POA2166	20-24	4149
POA2166	25-34	7314
POA2166	35-44	6532
POA2166	45-54	7602
POA2166	55-64	7512
POA2166	65-74	4754
POA2166	75-84	2304
POA2166	85+	1253
POA2167	0-4	799
POA2167	5-14	1405
POA2167	15-19	582
POA2167	20-24	631
POA2167	25-34	1537
POA2167	35-44	1759
POA2167	45-54	1270
POA2167	55-64	1069
POA2167	65-74	727
POA2167	75-84	430
POA2167	85+	327
POA2168	0-4	2938
POA2168	5-14	6839
POA2168	15-19	3462
POA2168	20-24	3434
POA2168	25-34	5719
POA2168	35-44	5569
POA2168	45-54	5585
POA2168	55-64	5932
POA2168	65-74	3423
POA2168	75-84	1628
POA2168	85+	486
POA2170	0-4	8028
POA2170	5-14	16112
POA2170	15-19	7370
POA2170	20-24	7819
POA2170	25-34	17018
POA2170	35-44	16392
POA2170	45-54	14110
POA2170	55-64	12336
POA2170	65-74	8538
POA2170	75-84	4808
POA2170	85+	1947
POA2171	0-4	2637
POA2171	5-14	6664
POA2171	15-19	3233
POA2171	20-24	2773
POA2171	25-34	4753
POA2171	35-44	5954
POA2171	45-54	5527
POA2171	55-64	4048
POA2171	65-74	2214
POA2171	75-84	826
POA2171	85+	248
POA2172	0-4	160
POA2172	5-14	426
POA2172	15-19	210
POA2172	20-24	190
POA2172	25-34	321
POA2172	35-44	383
POA2172	45-54	483
POA2172	55-64	402
POA2172	65-74	217
POA2172	75-84	86
POA2172	85+	17
POA2173	0-4	1040
POA2173	5-14	2219
POA2173	15-19	1020
POA2173	20-24	1121
POA2173	25-34	2154
POA2173	35-44	2245
POA2173	45-54	2071
POA2173	55-64	1552
POA2173	65-74	717
POA2173	75-84	311
POA2173	85+	90
POA2174	0-4	1227
POA2174	5-14	2031
POA2174	15-19	743
POA2174	20-24	837
POA2174	25-34	2207
POA2174	35-44	2428
POA2174	45-54	1346
POA2174	55-64	729
POA2174	65-74	386
POA2174	75-84	113
POA2174	85+	36
POA2175	0-4	90
POA2175	5-14	203
POA2175	15-19	110
POA2175	20-24	130
POA2175	25-34	181
POA2175	35-44	177
POA2175	45-54	254
POA2175	55-64	256
POA2175	65-74	190
POA2175	75-84	153
POA2175	85+	42
POA2176	0-4	2423
POA2176	5-14	6128
POA2176	15-19	3443
POA2176	20-24	3424
POA2176	25-34	6075
POA2176	35-44	5678
POA2176	45-54	6252
POA2176	55-64	7102
POA2176	65-74	5762
POA2176	75-84	2699
POA2176	85+	1028
POA2177	0-4	872
POA2177	5-14	2276
POA2177	15-19	1287
POA2177	20-24	1222
POA2177	25-34	2275
POA2177	35-44	2027
POA2177	45-54	2199
POA2177	55-64	2385
POA2177	65-74	1705
POA2177	75-84	633
POA2177	85+	274
POA2178	0-4	170
POA2178	5-14	512
POA2178	15-19	324
POA2178	20-24	319
POA2178	25-34	426
POA2178	35-44	432
POA2178	45-54	629
POA2178	55-64	548
POA2178	65-74	472
POA2178	75-84	227
POA2178	85+	109
POA2179	0-4	1808
POA2179	5-14	2348
POA2179	15-19	785
POA2179	20-24	853
POA2179	25-34	3341
POA2179	35-44	2789
POA2179	45-54	1466
POA2179	55-64	1158
POA2179	65-74	952
POA2179	75-84	548
POA2179	85+	211
POA2190	0-4	1935
POA2190	5-14	4586
POA2190	15-19	2189
POA2190	20-24	1945
POA2190	25-34	3391
POA2190	35-44	3475
POA2190	45-54	3200
POA2190	55-64	2954
POA2190	65-74	2151
POA2190	75-84	1208
POA2190	85+	512
POA2191	0-4	355
POA2191	5-14	884
POA2191	15-19	451
POA2191	20-24	353
POA2191	25-34	749
POA2191	35-44	848
POA2191	45-54	938
POA2191	55-64	816
POA2191	65-74	589
POA2191	75-84	401
POA2191	85+	159
POA2192	0-4	781
POA2192	5-14	1434
POA2192	15-19	720
POA2192	20-24	976
POA2192	25-34	2210
POA2192	35-44	1902
POA2192	45-54	1811
POA2192	55-64	1630
POA2192	65-74	1182
POA2192	75-84	789
POA2192	85+	348
POA2193	0-4	963
POA2193	5-14	1744
POA2193	15-19	868
POA2193	20-24	1128
POA2193	25-34	3317
POA2193	35-44	2770
POA2193	45-54	2284
POA2193	55-64	2051
POA2193	65-74	1411
POA2193	75-84	896
POA2193	85+	335
POA2194	0-4	1345
POA2194	5-14	2043
POA2194	15-19	954
POA2194	20-24	2290
POA2194	25-34	5519
POA2194	35-44	4150
POA2194	45-54	3414
POA2194	55-64	3045
POA2194	65-74	1904
POA2194	75-84	981
POA2194	85+	493
POA2195	0-4	2524
POA2195	5-14	4060
POA2195	15-19	1302
POA2195	20-24	1707
POA2195	25-34	5463
POA2195	35-44	4400
POA2195	45-54	2629
POA2195	55-64	2242
POA2195	65-74	1511
POA2195	75-84	859
POA2195	85+	409
POA2196	0-4	2283
POA2196	5-14	4755
POA2196	15-19	2300
POA2196	20-24	2477
POA2196	25-34	4963
POA2196	35-44	4431
POA2196	45-54	4130
POA2196	55-64	3711
POA2196	65-74	2546
POA2196	75-84	1512
POA2196	85+	637
POA2197	0-4	766
POA2197	5-14	1642
POA2197	15-19	718
POA2197	20-24	670
POA2197	25-34	1301
POA2197	35-44	1249
POA2197	45-54	1163
POA2197	55-64	1096
POA2197	65-74	806
POA2197	75-84	477
POA2197	85+	239
POA2198	0-4	699
POA2198	5-14	1589
POA2198	15-19	690
POA2198	20-24	580
POA2198	25-34	1117
POA2198	35-44	1248
POA2198	45-54	1187
POA2198	55-64	891
POA2198	65-74	810
POA2198	75-84	692
POA2198	85+	340
POA2199	0-4	1495
POA2199	5-14	2828
POA2199	15-19	1322
POA2199	20-24	1417
POA2199	25-34	2802
POA2199	35-44	2457
POA2199	45-54	2273
POA2199	55-64	2228
POA2199	65-74	1630
POA2199	75-84	798
POA2199	85+	400
POA2200	0-4	3704
POA2200	5-14	6443
POA2200	15-19	2896
POA2200	20-24	3511
POA2200	25-34	8109
POA2200	35-44	6649
POA2200	45-54	5442
POA2200	55-64	5083
POA2200	65-74	3437
POA2200	75-84	1850
POA2200	85+	864
POA2203	0-4	663
POA2203	5-14	1314
POA2203	15-19	617
POA2203	20-24	766
POA2203	25-34	2731
POA2203	35-44	2414
POA2203	45-54	2043
POA2203	55-64	1576
POA2203	65-74	975
POA2203	75-84	611
POA2203	85+	226
POA2204	0-4	1230
POA2204	5-14	2318
POA2204	15-19	978
POA2204	20-24	1606
POA2204	25-34	5806
POA2204	35-44	4445
POA2204	45-54	3627
POA2204	55-64	2747
POA2204	65-74	1944
POA2204	75-84	1294
POA2204	85+	570
POA2205	0-4	1447
POA2205	5-14	1722
POA2205	15-19	864
POA2205	20-24	2433
POA2205	25-34	8543
POA2205	35-44	4273
POA2205	45-54	2201
POA2205	55-64	1740
POA2205	65-74	1173
POA2205	75-84	672
POA2205	85+	280
POA2206	0-4	938
POA2206	5-14	2339
POA2206	15-19	1210
POA2206	20-24	1051
POA2206	25-34	1982
POA2206	35-44	2461
POA2206	45-54	3094
POA2206	55-64	2473
POA2206	65-74	1880
POA2206	75-84	1527
POA2206	85+	758
POA2207	0-4	1674
POA2207	5-14	3367
POA2207	15-19	1587
POA2207	20-24	1726
POA2207	25-34	3502
POA2207	35-44	3889
POA2207	45-54	3668
POA2207	55-64	3383
POA2207	65-74	2731
POA2207	75-84	1799
POA2207	85+	1059
POA2208	0-4	709
POA2208	5-14	1612
POA2208	15-19	753
POA2208	20-24	760
POA2208	25-34	1417
POA2208	35-44	1744
POA2208	45-54	1802
POA2208	55-64	1540
POA2208	65-74	1285
POA2208	75-84	852
POA2208	85+	406
POA2209	0-4	859
POA2209	5-14	1771
POA2209	15-19	833
POA2209	20-24	967
POA2209	25-34	2197
POA2209	35-44	2230
POA2209	45-54	1994
POA2209	55-64	2037
POA2209	65-74	1611
POA2209	75-84	898
POA2209	85+	433
POA2210	0-4	1743
POA2210	5-14	3843
POA2210	15-19	1930
POA2210	20-24	2063
POA2210	25-34	4139
POA2210	35-44	4241
POA2210	45-54	4256
POA2210	55-64	4267
POA2210	65-74	3334
POA2210	75-84	2317
POA2210	85+	1132
POA2211	0-4	975
POA2211	5-14	2009
POA2211	15-19	1044
POA2211	20-24	1121
POA2211	25-34	2238
POA2211	35-44	2305
POA2211	45-54	2270
POA2211	55-64	2407
POA2211	65-74	1617
POA2211	75-84	1023
POA2211	85+	604
POA2212	0-4	1070
POA2212	5-14	2188
POA2212	15-19	1052
POA2212	20-24	1079
POA2212	25-34	2337
POA2212	35-44	2385
POA2212	45-54	2169
POA2212	55-64	2066
POA2212	65-74	1495
POA2212	75-84	813
POA2212	85+	538
POA2213	0-4	1401
POA2213	5-14	3202
POA2213	15-19	1523
POA2213	20-24	1352
POA2213	25-34	2726
POA2213	35-44	3281
POA2213	45-54	3208
POA2213	55-64	2932
POA2213	65-74	2062
POA2213	75-84	1117
POA2213	85+	494
POA2214	0-4	284
POA2214	5-14	564
POA2214	15-19	289
POA2214	20-24	230
POA2214	25-34	456
POA2214	35-44	521
POA2214	45-54	550
POA2214	55-64	417
POA2214	65-74	442
POA2214	75-84	269
POA2214	85+	43
POA2216	0-4	1573
POA2216	5-14	2455
POA2216	15-19	1096
POA2216	20-24	2157
POA2216	25-34	5469
POA2216	35-44	4477
POA2216	45-54	3368
POA2216	55-64	2943
POA2216	65-74	2370
POA2216	75-84	1502
POA2216	85+	611
POA2217	0-4	1566
POA2217	5-14	2860
POA2217	15-19	1223
POA2217	20-24	1938
POA2217	25-34	5196
POA2217	35-44	4397
POA2217	45-54	3567
POA2217	55-64	3059
POA2217	65-74	2251
POA2217	75-84	1664
POA2217	85+	959
POA2218	0-4	842
POA2218	5-14	1573
POA2218	15-19	752
POA2218	20-24	1216
POA2218	25-34	2888
POA2218	35-44	2421
POA2218	45-54	1972
POA2218	55-64	1982
POA2218	65-74	1476
POA2218	75-84	763
POA2218	85+	292
POA2219	0-4	747
POA2219	5-14	1486
POA2219	15-19	744
POA2219	20-24	619
POA2219	25-34	1493
POA2219	35-44	1751
POA2219	45-54	2017
POA2219	55-64	1859
POA2219	65-74	1528
POA2219	75-84	1076
POA2219	85+	443
POA2220	0-4	1537
POA2220	5-14	2980
POA2220	15-19	1416
POA2220	20-24	3766
POA2220	25-34	7642
POA2220	35-44	4433
POA2220	45-54	3485
POA2220	55-64	3724
POA2220	65-74	2682
POA2220	75-84	1432
POA2220	85+	672
POA2221	0-4	762
POA2221	5-14	2217
POA2221	15-19	1113
POA2221	20-24	1122
POA2221	25-34	1713
POA2221	35-44	2062
POA2221	45-54	2428
POA2221	55-64	2294
POA2221	65-74	1701
POA2221	75-84	1066
POA2221	85+	587
POA2222	0-4	657
POA2222	5-14	1275
POA2222	15-19	618
POA2222	20-24	968
POA2222	25-34	2126
POA2222	35-44	1762
POA2222	45-54	1582
POA2222	55-64	1598
POA2222	65-74	1176
POA2222	75-84	602
POA2222	85+	291
POA2223	0-4	1148
POA2223	5-14	2662
POA2223	15-19	1200
POA2223	20-24	1283
POA2223	25-34	2539
POA2223	35-44	3119
POA2223	45-54	2896
POA2223	55-64	2728
POA2223	65-74	2140
POA2223	75-84	1114
POA2223	85+	576
POA2224	0-4	705
POA2224	5-14	1789
POA2224	15-19	890
POA2224	20-24	755
POA2224	25-34	1291
POA2224	35-44	1733
POA2224	45-54	2068
POA2224	55-64	1798
POA2224	65-74	1543
POA2224	75-84	1348
POA2224	85+	649
POA2225	0-4	309
POA2225	5-14	939
POA2225	15-19	430
POA2225	20-24	285
POA2225	25-34	385
POA2225	35-44	784
POA2225	45-54	929
POA2225	55-64	619
POA2225	65-74	536
POA2225	75-84	257
POA2225	85+	83
POA2226	0-4	803
POA2226	5-14	1919
POA2226	15-19	803
POA2226	20-24	647
POA2226	25-34	1344
POA2226	35-44	1898
POA2226	45-54	1950
POA2226	55-64	1534
POA2226	65-74	1222
POA2226	75-84	640
POA2226	85+	302
POA2227	0-4	967
POA2227	5-14	2045
POA2227	15-19	1001
POA2227	20-24	846
POA2227	25-34	1605
POA2227	35-44	2090
POA2227	45-54	2284
POA2227	55-64	1874
POA2227	65-74	1370
POA2227	75-84	908
POA2227	85+	377
POA2228	0-4	1214
POA2228	5-14	2467
POA2228	15-19	1140
POA2228	20-24	1123
POA2228	25-34	2756
POA2228	35-44	2982
POA2228	45-54	2707
POA2228	55-64	2287
POA2228	65-74	1884
POA2228	75-84	1492
POA2228	85+	941
POA2229	0-4	1962
POA2229	5-14	3929
POA2229	15-19	1805
POA2229	20-24	1739
POA2229	25-34	3607
POA2229	35-44	4014
POA2229	45-54	4221
POA2229	55-64	3679
POA2229	65-74	3064
