POA_CODE_2021	FamilyHousehold	IncomeHousehold.max	households
POA2225	0	21000	13
POA2225	0	26250	37
POA2225	0	34125	20
POA2225	0	42000	21
POA2225	0	52500	15
POA2225	0	65625	22
POA2225	0	78750	9
POA2225	0	91875	4
POA2225	0	105000	11
POA2225	0	131250	18
POA2225	0	183750	7
POA2225	0	Inf	11
POA2225	1		72
POA2225	1	0	8
POA2225	1	7875	4
POA2225	1	15750	3
POA2225	1	26250	12
POA2225	1	34125	7
POA2225	1	42000	33
POA2225	1	52500	52
POA2225	1	65625	49
POA2225	1	78750	65
POA2225	1	91875	39
POA2225	1	105000	57
POA2225	1	131250	140
POA2225	1	157500	118
POA2225	1	183750	121
POA2225	1	210000	126
POA2225	1	Inf	618
POA2226	0		40
POA2226	0	0	33
POA2226	0	7875	21
POA2226	0	15750	37
POA2226	0	21000	78
POA2226	0	26250	156
POA2226	0	34125	84
POA2226	0	42000	67
POA2226	0	52500	66
POA2226	0	65625	64
POA2226	0	78750	60
POA2226	0	91875	51
POA2226	0	105000	35
POA2226	0	131250	65
POA2226	0	157500	6
POA2226	0	183750	34
POA2226	0	210000	5
POA2226	0	Inf	28
POA2226	1		170
POA2226	1	0	22
POA2226	1	7875	7
POA2226	1	15750	3
POA2226	1	21000	3
POA2226	1	26250	39
POA2226	1	34125	31
POA2226	1	42000	104
POA2226	1	52500	110
POA2226	1	65625	141
POA2226	1	78750	167
POA2226	1	91875	140
POA2226	1	105000	160
POA2226	1	131250	361
POA2226	1	157500	323
POA2226	1	183750	361
POA2226	1	210000	285
POA2226	1	Inf	1158
POA2227	0		29
POA2227	0	0	38
POA2227	0	7875	31
POA2227	0	15750	35
POA2227	0	21000	54
POA2227	0	26250	182
POA2227	0	34125	130
POA2227	0	42000	93
POA2227	0	52500	86
POA2227	0	65625	90
POA2227	0	78750	92
POA2227	0	91875	85
POA2227	0	105000	66
POA2227	0	131250	117
POA2227	0	157500	9
POA2227	0	183750	35
POA2227	0	210000	5
POA2227	0	Inf	41
POA2227	1		261
POA2227	1	0	33
POA2227	1	7875	17
POA2227	1	15750	13
POA2227	1	21000	13
POA2227	1	26250	43
POA2227	1	34125	37
POA2227	1	42000	159
POA2227	1	52500	154
POA2227	1	65625	175
POA2227	1	78750	222
POA2227	1	91875	183
POA2227	1	105000	194
POA2227	1	131250	455
POA2227	1	157500	378
POA2227	1	183750	398
POA2227	1	210000	292
POA2227	1	Inf	1255
POA2228	0		87
POA2228	0	0	88
POA2228	0	7875	37
POA2228	0	15750	76
POA2228	0	21000	143
POA2228	0	26250	349
POA2228	0	34125	217
POA2228	0	42000	147
POA2228	0	52500	177
POA2228	0	65625	188
POA2228	0	78750	171
POA2228	0	91875	158
POA2228	0	105000	138
POA2228	0	131250	231
POA2228	0	157500	29
POA2228	0	183750	62
POA2228	0	210000	8
POA2228	0	Inf	71
POA2228	1		352
POA2228	1	0	53
POA2228	1	7875	14
POA2228	1	15750	21
POA2228	1	21000	15
POA2228	1	26250	72
POA2228	1	34125	81
POA2228	1	42000	227
POA2228	1	52500	188
POA2228	1	65625	296
POA2228	1	78750	322
POA2228	1	91875	254
POA2228	1	105000	318
POA2228	1	131250	686
POA2228	1	157500	563
POA2228	1	183750	525
POA2228	1	210000	358
POA2228	1	Inf	1259
POA2229	0		108
POA2229	0	0	104
POA2229	0	7875	48
POA2229	0	15750	74
POA2229	0	21000	175
POA2229	0	26250	484
POA2229	0	34125	285
POA2229	0	42000	206
POA2229	0	52500	260
POA2229	0	65625	277
POA2229	0	78750	221
POA2229	0	91875	201
POA2229	0	105000	151
POA2229	0	131250	266
POA2229	0	157500	29
POA2229	0	183750	59
POA2229	0	210000	11
POA2229	0	Inf	96
POA2229	1		497
POA2229	1	0	70
POA2229	1	7875	46
POA2229	1	15750	18
POA2229	1	21000	24
POA2229	1	26250	84
POA2229	1	34125	95
POA2229	1	42000	283
POA2229	1	52500	286
POA2229	1	65625	383
POA2229	1	78750	442
POA2229	1	91875	307
POA2229	1	105000	342
POA2229	1	131250	838
POA2229	1	157500	738
POA2229	1	183750	784
POA2229	1	210000	597
POA2229	1	Inf	2489
POA2230	0		139
POA2230	0	0	118
POA2230	0	7875	50
POA2230	0	15750	76
POA2230	0	21000	147
POA2230	0	26250	362
POA2230	0	34125	289
POA2230	0	42000	249
POA2230	0	52500	338
POA2230	0	65625	443
POA2230	0	78750	417
POA2230	0	91875	353
POA2230	0	105000	280
POA2230	0	131250	523
POA2230	0	157500	47
POA2230	0	183750	161
POA2230	0	210000	39
POA2230	0	Inf	208
POA2230	1		505
POA2230	1	0	76
POA2230	1	7875	35
POA2230	1	15750	26
POA2230	1	21000	24
POA2230	1	26250	73
POA2230	1	34125	86
POA2230	1	42000	211
POA2230	1	52500	265
POA2230	1	65625	322
POA2230	1	78750	398
POA2230	1	91875	347
POA2230	1	105000	408
POA2230	1	131250	957
POA2230	1	157500	824
POA2230	1	183750	751
POA2230	1	210000	574
POA2230	1	Inf	2480
POA2231	0		4
POA2231	0	0	15
POA2231	0	15750	3
POA2231	0	21000	13
POA2231	0	26250	24
POA2231	0	34125	12
POA2231	0	42000	11
POA2231	0	52500	6
POA2231	0	65625	19
POA2231	0	78750	7
POA2231	0	91875	5
POA2231	0	105000	3
POA2231	0	131250	9
POA2231	0	183750	6
POA2231	0	Inf	5
POA2231	1		49
POA2231	1	0	12
POA2231	1	26250	3
POA2231	1	34125	8
POA2231	1	42000	22
POA2231	1	52500	26
POA2231	1	65625	37
POA2231	1	78750	29
POA2231	1	91875	39
POA2231	1	105000	42
POA2231	1	131250	84
POA2231	1	157500	78
POA2231	1	183750	70
POA2231	1	210000	46
POA2231	1	Inf	110
POA2232	0		120
POA2232	0	0	109
POA2232	0	7875	51
POA2232	0	15750	106
POA2232	0	21000	218
POA2232	0	26250	535
POA2232	0	34125	291
POA2232	0	42000	224
POA2232	0	52500	289
POA2232	0	65625	380
POA2232	0	78750	318
POA2232	0	91875	297
POA2232	0	105000	252
POA2232	0	131250	461
POA2232	0	157500	39
POA2232	0	183750	84
POA2232	0	210000	21
POA2232	0	Inf	114
POA2232	1		536
POA2232	1	0	67
POA2232	1	7875	39
POA2232	1	15750	29
POA2232	1	21000	33
POA2232	1	26250	111
POA2232	1	34125	122
POA2232	1	42000	322
POA2232	1	52500	324
POA2232	1	65625	441
POA2232	1	78750	545
POA2232	1	91875	384
POA2232	1	105000	432
POA2232	1	131250	1218
POA2232	1	157500	1038
POA2232	1	183750	971
POA2232	1	210000	739
POA2232	1	Inf	2294
POA2233	0		73
POA2233	0	0	73
POA2233	0	7875	21
POA2233	0	15750	49
POA2233	0	21000	103
POA2233	0	26250	307
POA2233	0	34125	195
POA2233	0	42000	139
POA2233	0	52500	137
POA2233	0	65625	155
POA2233	0	78750	100
POA2233	0	91875	94
POA2233	0	105000	87
POA2233	0	131250	155
POA2233	0	157500	14
POA2233	0	183750	23
POA2233	0	210000	3
POA2233	0	Inf	35
POA2233	1		477
POA2233	1	0	60
POA2233	1	7875	33
POA2233	1	15750	14
POA2233	1	21000	23
POA2233	1	26250	95
POA2233	1	34125	81
POA2233	1	42000	282
POA2233	1	52500	301
POA2233	1	65625	385
POA2233	1	78750	500
POA2233	1	91875	343
POA2233	1	105000	386
POA2233	1	131250	915
POA2233	1	157500	922
POA2233	1	183750	891
POA2233	1	210000	719
POA2233	1	Inf	1938
POA2234	0		29
POA2234	0	0	53
POA2234	0	7875	21
POA2234	0	15750	31
POA2234	0	21000	68
POA2234	0	26250	199
POA2234	0	34125	108
POA2234	0	42000	94
POA2234	0	52500	93
POA2234	0	65625	106
POA2234	0	78750	70
POA2234	0	91875	72
POA2234	0	105000	42
POA2234	0	131250	126
POA2234	0	157500	5
POA2234	0	183750	26
POA2234	0	Inf	42
POA2234	1		501
POA2234	1	0	90
POA2234	1	7875	35
POA2234	1	15750	30
POA2234	1	21000	18
POA2234	1	26250	101
POA2234	1	34125	89
POA2234	1	42000	247
POA2234	1	52500	226
POA2234	1	65625	320
POA2234	1	78750	439
POA2234	1	91875	302
POA2234	1	105000	365
POA2234	1	131250	875
POA2234	1	157500	827
POA2234	1	183750	904
POA2234	1	210000	692
POA2234	1	Inf	2532
POA2250	0		392
POA2250	0	0	294
POA2250	0	7875	110
POA2250	0	15750	309
POA2250	0	21000	556
POA2250	0	26250	1479
POA2250	0	34125	1057
POA2250	0	42000	662
POA2250	0	52500	718
POA2250	0	65625	680
POA2250	0	78750	531
POA2250	0	91875	447
POA2250	0	105000	378
POA2250	0	131250	487
POA2250	0	157500	76
POA2250	0	183750	127
POA2250	0	210000	26
POA2250	0	Inf	166
POA2250	1		1150
POA2250	1	0	157
POA2250	1	7875	77
POA2250	1	15750	81
POA2250	1	21000	97
POA2250	1	26250	244
POA2250	1	34125	333
POA2250	1	42000	1051
POA2250	1	52500	923
POA2250	1	65625	1181
POA2250	1	78750	1421
POA2250	1	91875	1089
POA2250	1	105000	1083
POA2250	1	131250	2541
POA2250	1	157500	1996
POA2250	1	183750	1602
POA2250	1	210000	977
POA2250	1	Inf	2572
POA2251	0		182
POA2251	0	0	117
POA2251	0	7875	53
POA2251	0	15750	78
POA2251	0	21000	180
POA2251	0	26250	675
POA2251	0	34125	525
POA2251	0	42000	266
POA2251	0	52500	289
POA2251	0	65625	268
POA2251	0	78750	181
POA2251	0	91875	128
POA2251	0	105000	126
POA2251	0	131250	162
POA2251	0	157500	18
POA2251	0	183750	51
POA2251	0	210000	3
POA2251	0	Inf	50
POA2251	1		612
POA2251	1	0	87
POA2251	1	7875	32
POA2251	1	15750	23
POA2251	1	21000	39
POA2251	1	26250	119
POA2251	1	34125	142
POA2251	1	42000	587
POA2251	1	52500	455
POA2251	1	65625	597
POA2251	1	78750	669
POA2251	1	91875	461
POA2251	1	105000	493
POA2251	1	131250	1041
POA2251	1	157500	899
POA2251	1	183750	806
POA2251	1	210000	553
POA2251	1	Inf	1636
POA2256	0		164
POA2256	0	0	76
POA2256	0	7875	35
POA2256	0	15750	91
POA2256	0	21000	232
POA2256	0	26250	558
POA2256	0	34125	294
POA2256	0	42000	177
POA2256	0	52500	195
POA2256	0	65625	167
POA2256	0	78750	145
POA2256	0	91875	127
POA2256	0	105000	81
POA2256	0	131250	125
POA2256	0	157500	22
POA2256	0	183750	33
POA2256	0	210000	7
POA2256	0	Inf	44
POA2256	1		293
POA2256	1	0	57
POA2256	1	7875	21
POA2256	1	15750	19
POA2256	1	21000	20
POA2256	1	26250	102
POA2256	1	34125	86
POA2256	1	42000	327
POA2256	1	52500	311
POA2256	1	65625	303
POA2256	1	78750	365
POA2256	1	91875	260
POA2256	1	105000	252
POA2256	1	131250	506
POA2256	1	157500	373
POA2256	1	183750	278
POA2256	1	210000	168
POA2256	1	Inf	474
POA2257	0		218
POA2257	0	0	137
POA2257	0	7875	72
POA2257	0	15750	119
POA2257	0	21000	265
POA2257	0	26250	803
POA2257	0	34125	608
POA2257	0	42000	331
POA2257	0	52500	360
POA2257	0	65625	347
POA2257	0	78750	244
POA2257	0	91875	178
POA2257	0	105000	131
POA2257	0	131250	199
POA2257	0	157500	23
POA2257	0	183750	50
POA2257	0	210000	3
POA2257	0	Inf	99
POA2257	1		503
POA2257	1	0	96
POA2257	1	7875	41
POA2257	1	15750	38
POA2257	1	21000	37
POA2257	1	26250	154
POA2257	1	34125	156
POA2257	1	42000	618
POA2257	1	52500	531
POA2257	1	65625	593
POA2257	1	78750	699
POA2257	1	91875	468
POA2257	1	105000	521
POA2257	1	131250	1010
POA2257	1	157500	699
POA2257	1	183750	612
POA2257	1	210000	373
POA2257	1	Inf	1062
POA2258	0		16
POA2258	0	0	18
POA2258	0	7875	3
POA2258	0	15750	12
POA2258	0	21000	24
POA2258	0	26250	62
POA2258	0	34125	42
POA2258	0	42000	23
POA2258	0	52500	37
POA2258	0	65625	34
POA2258	0	78750	33
POA2258	0	91875	30
POA2258	0	105000	17
POA2258	0	131250	27
POA2258	0	157500	6
POA2258	0	183750	10
POA2258	0	Inf	10
POA2258	1		110
POA2258	1	0	11
POA2258	1	7875	3
POA2258	1	15750	4
POA2258	1	21000	9
POA2258	1	26250	17
POA2258	1	34125	22
POA2258	1	42000	66
POA2258	1	52500	64
POA2258	1	65625	70
POA2258	1	78750	98
POA2258	1	91875	85
POA2258	1	105000	85
POA2258	1	131250	189
POA2258	1	157500	148
POA2258	1	183750	120
POA2258	1	210000	80
POA2258	1	Inf	249
POA2259	0		319
POA2259	0	0	255
POA2259	0	7875	70
POA2259	0	15750	168
POA2259	0	21000	424
POA2259	0	26250	1208
POA2259	0	34125	880
POA2259	0	42000	426
POA2259	0	52500	530
POA2259	0	65625	527
POA2259	0	78750	314
POA2259	0	91875	258
POA2259	0	105000	208
POA2259	0	131250	255
POA2259	0	157500	39
POA2259	0	183750	52
POA2259	0	210000	20
POA2259	0	Inf	73
POA2259	1		1337
POA2259	1	0	188
POA2259	1	7875	63
POA2259	1	15750	59
POA2259	1	21000	91
POA2259	1	26250	298
POA2259	1	34125	335
POA2259	1	42000	1353
POA2259	1	52500	1059
POA2259	1	65625	1163
POA2259	1	78750	1367
POA2259	1	91875	1032
POA2259	1	105000	1096
POA2259	1	131250	2382
POA2259	1	157500	1769
POA2259	1	183750	1316
POA2259	1	210000	824
POA2259	1	Inf	1779
POA2260	0		91
POA2260	0	0	72
POA2260	0	7875	16
POA2260	0	15750	41
POA2260	0	21000	103
POA2260	0	26250	278
POA2260	0	34125	266
POA2260	0	42000	160
POA2260	0	52500	190
POA2260	0	65625	189
POA2260	0	78750	141
POA2260	0	91875	111
POA2260	0	105000	104
POA2260	0	131250	161
POA2260	0	157500	23
POA2260	0	183750	50
POA2260	0	210000	20
POA2260	0	Inf	120
POA2260	1		486
POA2260	1	0	62
POA2260	1	7875	14
POA2260	1	15750	22
POA2260	1	21000	24
POA2260	1	26250	70
POA2260	1	34125	80
POA2260	1	42000	259
POA2260	1	52500	279
POA2260	1	65625	384
POA2260	1	78750	462
POA2260	1	91875	290
POA2260	1	105000	379
POA2260	1	131250	736
POA2260	1	157500	636
POA2260	1	183750	671
POA2260	1	210000	457
POA2260	1	Inf	1715
POA2261	0		365
POA2261	0	0	222
POA2261	0	7875	77
POA2261	0	15750	217
POA2261	0	21000	502
POA2261	0	26250	1359
POA2261	0	34125	821
POA2261	0	42000	493
POA2261	0	52500	586
POA2261	0	65625	556
POA2261	0	78750	363
POA2261	0	91875	285
POA2261	0	105000	218
POA2261	0	131250	297
POA2261	0	157500	32
POA2261	0	183750	62
POA2261	0	210000	10
POA2261	0	Inf	97
POA2261	1		959
POA2261	1	0	137
POA2261	1	7875	55
POA2261	1	15750	51
POA2261	1	21000	81
POA2261	1	26250	248
POA2261	1	34125	301
POA2261	1	42000	974
POA2261	1	52500	900
POA2261	1	65625	1061
POA2261	1	78750	1192
POA2261	1	91875	854
POA2261	1	105000	925
POA2261	1	131250	1986
POA2261	1	157500	1515
POA2261	1	183750	1182
POA2261	1	210000	715
POA2261	1	Inf	1482
POA2262	0		116
POA2262	0	0	91
POA2262	0	7875	29
POA2262	0	15750	63
POA2262	0	21000	164
POA2262	0	26250	482
POA2262	0	34125	352
POA2262	0	42000	173
POA2262	0	52500	212
POA2262	0	65625	229
POA2262	0	78750	134
POA2262	0	91875	125
POA2262	0	105000	67
POA2262	0	131250	115
POA2262	0	157500	20
POA2262	0	183750	22
POA2262	0	210000	3
POA2262	0	Inf	14
POA2262	1		422
POA2262	1	0	50
POA2262	1	7875	14
POA2262	1	15750	24
POA2262	1	21000	30
POA2262	1	26250	104
POA2262	1	34125	150
POA2262	1	42000	518
POA2262	1	52500	384
POA2262	1	65625	426
POA2262	1	78750	551
POA2262	1	91875	395
POA2262	1	105000	385
POA2262	1	131250	819
POA2262	1	157500	526
POA2262	1	183750	364
POA2262	1	210000	180
POA2262	1	Inf	309
POA2263	0		249
POA2263	0	0	124
POA2263	0	7875	43
POA2263	0	15750	111
POA2263	0	21000	296
POA2263	0	26250	830
POA2263	0	34125	491
POA2263	0	42000	263
POA2263	0	52500	351
POA2263	0	65625	324
POA2263	0	78750	222
POA2263	0	91875	152
POA2263	0	105000	102
POA2263	0	131250	105
POA2263	0	157500	15
POA2263	0	183750	25
POA2263	0	210000	8
POA2263	0	Inf	31
POA2263	1		504
POA2263	1	0	75
POA2263	1	7875	27
POA2263	1	15750	29
POA2263	1	21000	34
POA2263	1	26250	134
POA2263	1	34125	178
POA2263	1	42000	592
POA2263	1	52500	499
POA2263	1	65625	562
POA2263	1	78750	601
POA2263	1	91875	416
POA2263	1	105000	423
POA2263	1	131250	754
POA2263	1	157500	535
POA2263	1	183750	336
POA2263	1	210000	220
POA2263	1	Inf	358
POA2264	0		105
POA2264	0	0	82
POA2264	0	7875	26
POA2264	0	15750	50
POA2264	0	21000	139
POA2264	0	26250	349
POA2264	0	34125	303
POA2264	0	42000	136
POA2264	0	52500	158
POA2264	0	65625	149
POA2264	0	78750	103
POA2264	0	91875	94
POA2264	0	105000	54
POA2264	0	131250	98
POA2264	0	157500	16
POA2264	0	183750	19
POA2264	0	Inf	28
POA2264	1		320
POA2264	1	0	43
POA2264	1	7875	26
POA2264	1	15750	21
POA2264	1	21000	23
POA2264	1	26250	80
POA2264	1	34125	96
POA2264	1	42000	379
POA2264	1	52500	291
POA2264	1	65625	389
POA2264	1	78750	381
POA2264	1	91875	252
POA2264	1	105000	285
POA2264	1	131250	586
POA2264	1	157500	380
POA2264	1	183750	288
POA2264	1	210000	156
POA2264	1	Inf	369
POA2265	0		36
POA2265	0	0	17
POA2265	0	7875	9
POA2265	0	15750	31
POA2265	0	21000	41
POA2265	0	26250	135
POA2265	0	34125	82
POA2265	0	42000	61
POA2265	0	52500	64
POA2265	0	65625	50
POA2265	0	78750	41
POA2265	0	91875	36
POA2265	0	105000	15
POA2265	0	131250	42
POA2265	0	157500	5
POA2265	0	183750	13
POA2265	0	Inf	7
POA2265	1		141
POA2265	1	0	12
POA2265	1	7875	12
POA2265	1	15750	7
POA2265	1	21000	9
POA2265	1	26250	36
POA2265	1	34125	36
POA2265	1	42000	115
POA2265	1	52500	128
POA2265	1	65625	123
POA2265	1	78750	157
POA2265	1	91875	94
POA2265	1	105000	107
POA2265	1	131250	258
POA2265	1	157500	233
POA2265	1	183750	170
POA2265	1	210000	116
POA2265	1	Inf	205
POA2267	0		11
POA2267	0	0	14
POA2267	0	7875	5
POA2267	0	15750	6
POA2267	0	21000	23
POA2267	0	26250	76
POA2267	0	34125	62
POA2267	0	42000	27
POA2267	0	52500	32
POA2267	0	65625	30
POA2267	0	78750	14
POA2267	0	91875	17
POA2267	0	105000	14
POA2267	0	131250	12
POA2267	0	183750	5
POA2267	0	Inf	8
POA2267	1		73
POA2267	1	0	6
POA2267	1	7875	6
POA2267	1	15750	9
POA2267	1	21000	3
POA2267	1	26250	18
POA2267	1	34125	24
POA2267	1	42000	61
POA2267	1	52500	63
POA2267	1	65625	75
POA2267	1	78750	75
POA2267	1	91875	47
POA2267	1	105000	47
POA2267	1	131250	102
POA2267	1	157500	71
POA2267	1	183750	62
POA2267	1	210000	29
POA2267	1	Inf	92
POA2278	0		7
POA2278	0	0	11
POA2278	0	7875	5
POA2278	0	15750	5
POA2278	0	21000	13
POA2278	0	26250	16
POA2278	0	34125	14
POA2278	0	42000	13
POA2278	0	52500	15
POA2278	0	65625	13
POA2278	0	78750	14
POA2278	0	91875	13
POA2278	0	105000	3
POA2278	0	131250	9
POA2278	1		57
POA2278	1	0	9
POA2278	1	7875	4
POA2278	1	21000	3
POA2278	1	26250	14
POA2278	1	34125	14
POA2278	1	42000	44
POA2278	1	52500	30
POA2278	1	65625	52
POA2278	1	78750	51
POA2278	1	91875	34
POA2278	1	105000	52
POA2278	1	131250	120
POA2278	1	157500	88
POA2278	1	183750	59
POA2278	1	210000	26
POA2278	1	Inf	79
POA2280	0		127
POA2280	0	0	86
POA2280	0	7875	46
POA2280	0	15750	101
POA2280	0	21000	222
POA2280	0	26250	598
POA2280	0	34125	374
POA2280	0	42000	198
POA2280	0	52500	268
POA2280	0	65625	247
POA2280	0	78750	151
POA2280	0	91875	126
POA2280	0	105000	88
POA2280	0	131250	133
POA2280	0	157500	13
POA2280	0	183750	32
POA2280	0	210000	4
POA2280	0	Inf	48
POA2280	1		472
POA2280	1	0	83
POA2280	1	7875	30
POA2280	1	15750	26
POA2280	1	21000	32
POA2280	1	26250	127
POA2280	1	34125	118
POA2280	1	42000	499
POA2280	1	52500	426
POA2280	1	65625	513
POA2280	1	78750	606
POA2280	1	91875	420
POA2280	1	105000	375
POA2280	1	131250	956
POA2280	1	157500	772
POA2280	1	183750	669
POA2280	1	210000	432
POA2280	1	Inf	1098
POA2281	0		86
POA2281	0	0	65
POA2281	0	7875	24
POA2281	0	15750	67
POA2281	0	21000	112
POA2281	0	26250	416
POA2281	0	34125	261
POA2281	0	42000	113
POA2281	0	52500	133
POA2281	0	65625	126
POA2281	0	78750	91
POA2281	0	91875	76
POA2281	0	105000	55
POA2281	0	131250	55
POA2281	0	183750	16
POA2281	0	210000	3
POA2281	0	Inf	23
POA2281	1		324
POA2281	1	0	55
POA2281	1	7875	37
POA2281	1	15750	25
POA2281	1	21000	20
POA2281	1	26250	79
POA2281	1	34125	86
POA2281	1	42000	327
POA2281	1	52500	276
POA2281	1	65625	334
POA2281	1	78750	370
POA2281	1	91875	249
POA2281	1	105000	254
POA2281	1	131250	499
POA2281	1	157500	349
POA2281	1	183750	355
POA2281	1	210000	186
POA2281	1	Inf	535
POA2282	0		63
POA2282	0	0	49
POA2282	0	7875	23
POA2282	0	15750	47
POA2282	0	21000	86
POA2282	0	26250	304
POA2282	0	34125	195
POA2282	0	42000	136
POA2282	0	52500	139
POA2282	0	65625	138
POA2282	0	78750	102
POA2282	0	91875	73
POA2282	0	105000	74
POA2282	0	131250	104
POA2282	0	157500	8
POA2282	0	183750	31
POA2282	0	210000	8
POA2282	0	Inf	25
POA2282	1		279
POA2282	1	0	46
POA2282	1	7875	13
POA2282	1	15750	22
POA2282	1	21000	16
POA2282	1	26250	67
POA2282	1	34125	45
POA2282	1	42000	224
POA2282	1	52500	248
POA2282	1	65625	314
POA2282	1	78750	315
POA2282	1	91875	237
POA2282	1	105000	226
POA2282	1	131250	526
POA2282	1	157500	452
POA2282	1	183750	409
POA2282	1	210000	306
POA2282	1	Inf	839
POA2283	0		119
POA2283	0	0	89
POA2283	0	7875	45
POA2283	0	15750	96
POA2283	0	21000	206
POA2283	0	26250	500
POA2283	0	34125	341
POA2283	0	42000	228
POA2283	0	52500	208
POA2283	0	65625	214
POA2283	0	78750	138
POA2283	0	91875	114
POA2283	0	105000	87
POA2283	0	131250	122
POA2283	0	157500	9
POA2283	0	183750	33
POA2283	0	210000	5
POA2283	0	Inf	36
POA2283	1		502
POA2283	1	0	60
POA2283	1	7875	17
POA2283	1	15750	28
POA2283	1	21000	28
POA2283	1	26250	123
POA2283	1	34125	142
POA2283	1	42000	525
POA2283	1	52500	434
POA2283	1	65625	541
POA2283	1	78750	608
POA2283	1	91875	415
POA2283	1	105000	402
POA2283	1	131250	802
POA2283	1	157500	641
POA2283	1	183750	466
POA2283	1	210000	304
POA2283	1	Inf	778
POA2284	0		73
POA2284	0	0	36
POA2284	0	7875	10
POA2284	0	15750	42
POA2284	0	21000	120
POA2284	0	26250	318
POA2284	0	34125	171
POA2284	0	42000	95
POA2284	0	52500	103
POA2284	0	65625	118
POA2284	0	78750	82
POA2284	0	91875	71
POA2284	0	105000	42
POA2284	0	131250	93
POA2284	0	157500	15
POA2284	0	183750	10
POA2284	0	210000	4
POA2284	0	Inf	17
POA2284	1		244
POA2284	1	0	23
POA2284	1	7875	4
POA2284	1	15750	11
POA2284	1	21000	13
POA2284	1	26250	50
POA2284	1	34125	56
POA2284	1	42000	200
POA2284	1	52500	205
POA2284	1	65625	204
POA2284	1	78750	244
POA2284	1	91875	173
POA2284	1	105000	202
POA2284	1	131250	493
POA2284	1	157500	371
POA2284	1	183750	276
POA2284	1	210000	175
POA2284	1	Inf	387
POA2285	0		152
POA2285	0	0	96
POA2285	0	7875	34
POA2285	0	15750	88
POA2285	0	21000	181
POA2285	0	26250	625
POA2285	0	34125	354
POA2285	0	42000	202
POA2285	0	52500	248
POA2285	0	65625	261
POA2285	0	78750	198
POA2285	0	91875	158
POA2285	0	105000	134
POA2285	0	131250	222
POA2285	0	157500	40
POA2285	0	183750	33
POA2285	0	210000	7
POA2285	0	Inf	26
POA2285	1		602
POA2285	1	0	67
POA2285	1	7875	15
POA2285	1	15750	29
POA2285	1	21000	35
POA2285	1	26250	116
POA2285	1	34125	142
POA2285	1	42000	477
POA2285	1	52500	458
POA2285	1	65625	534
POA2285	1	78750	611
POA2285	1	91875	514
POA2285	1	105000	595
POA2285	1	131250	1409
POA2285	1	157500	1175
POA2285	1	183750	913
POA2285	1	210000	570
POA2285	1	Inf	953
POA2286	0		17
POA2286	0	0	6
POA2286	0	7875	5
POA2286	0	15750	6
POA2286	0	21000	27
POA2286	0	26250	83
POA2286	0	34125	33
POA2286	0	42000	25
POA2286	0	52500	40
POA2286	0	65625	41
POA2286	0	78750	23
POA2286	0	91875	17
POA2286	0	105000	18
POA2286	0	131250	23
POA2286	0	183750	3
POA2286	0	210000	7
POA2286	0	Inf	3
POA2286	1		115
POA2286	1	0	9
POA2286	1	7875	3
POA2286	1	15750	4
POA2286	1	21000	9
POA2286	1	26250	10
POA2286	1	34125	21
POA2286	1	42000	100
POA2286	1	52500	79
POA2286	1	65625	82
POA2286	1	78750	99
POA2286	1	91875	80
POA2286	1	105000	78
POA2286	1	131250	203
POA2286	1	157500	151
POA2286	1	183750	143
POA2286	1	210000	53
POA2286	1	Inf	85
POA2287	0		255
POA2287	0	0	133
POA2287	0	7875	51
POA2287	0	15750	115
POA2287	0	21000	270
POA2287	0	26250	746
POA2287	0	34125	388
POA2287	0	42000	267
POA2287	0	52500	342
POA2287	0	65625	382
POA2287	0	78750	286
POA2287	0	91875	232
POA2287	0	105000	175
POA2287	0	131250	276
POA2287	0	157500	85
POA2287	0	183750	67
POA2287	0	210000	23
POA2287	0	Inf	73
POA2287	1		717
POA2287	1	0	100
POA2287	1	7875	31
POA2287	1	15750	27
POA2287	1	21000	41
POA2287	1	26250	120
POA2287	1	34125	176
POA2287	1	42000	602
POA2287	1	52500	588
POA2287	1	65625	629
POA2287	1	78750	745
POA2287	1	91875	657
POA2287	1	105000	630
POA2287	1	131250	1494
POA2287	1	157500	1238
POA2287	1	183750	955
POA2287	1	210000	655
POA2287	1	Inf	1250
POA2289	0		87
POA2289	0	0	37
POA2289	0	7875	21
POA2289	0	15750	46
POA2289	0	21000	113
POA2289	0	26250	353
POA2289	0	34125	192
POA2289	0	42000	112
POA2289	0	52500	160
POA2289	0	65625	176
POA2289	0	78750	157
POA2289	0	91875	120
POA2289	0	105000	101
POA2289	0	131250	178
POA2289	0	157500	32
POA2289	0	183750	50
POA2289	0	210000	11
POA2289	0	Inf	63
POA2289	1		362
POA2289	1	0	30
POA2289	1	7875	18
POA2289	1	15750	17
POA2289	1	21000	11
POA2289	1	26250	44
POA2289	1	34125	58
POA2289	1	42000	230
POA2289	1	52500	223
POA2289	1	65625	265
POA2289	1	78750	323
POA2289	1	91875	247
POA2289	1	105000	266
POA2289	1	131250	651
POA2289	1	157500	564
POA2289	1	183750	631
POA2289	1	210000	399
POA2289	1	Inf	1111
POA2290	0		207
POA2290	0	0	102
POA2290	0	7875	51
POA2290	0	15750	108
POA2290	0	21000	228
POA2290	0	26250	765
POA2290	0	34125	453
POA2290	0	42000	225
POA2290	0	52500	342
POA2290	0	65625	335
POA2290	0	78750	240
POA2290	0	91875	197
