POA_CODE_2021	MotorVehicles.min	occupied_private_dwellings
POA4420	2	148
POA4420	3	75
POA4420	4	66
POA4421		22
POA4421	0	32
POA4421	1	326
POA4421	2	282
POA4421	3	111
POA4421	4	55
POA4422		3
POA4422	0	11
POA4422	1	30
POA4422	2	49
POA4422	3	37
POA4422	4	25
POA4423	1	20
POA4423	2	27
POA4423	3	14
POA4423	4	9
POA4424	1	17
POA4424	2	34
POA4424	3	17
POA4424	4	15
POA4425		4
POA4425	0	7
POA4425	1	16
POA4425	2	22
POA4425	3	16
POA4425	4	11
POA4426	1	7
POA4426	2	23
POA4426	3	4
POA4426	4	8
POA4427		5
POA4427	0	3
POA4427	1	33
POA4427	2	39
POA4427	3	20
POA4427	4	9
POA4428	0	7
POA4428	1	52
POA4428	2	92
POA4428	3	42
POA4428	4	30
POA4454		4
POA4454	0	4
POA4454	1	72
POA4454	2	67
POA4454	3	38
POA4454	4	40
POA4455		62
POA4455	0	161
POA4455	1	1015
POA4455	2	1101
POA4455	3	471
POA4455	4	271
POA4461	1	3
POA4461	2	5
POA4461	4	3
POA4462		3
POA4462	1	14
POA4462	2	17
POA4462	3	7
POA4462	4	5
POA4465		11
POA4465	0	32
POA4465	1	140
POA4465	2	166
POA4465	3	74
POA4465	4	49
POA4467	0	3
POA4467	1	7
POA4467	2	16
POA4467	3	11
POA4467	4	15
POA4468	0	4
POA4468	1	31
POA4468	2	31
POA4468	3	17
POA4468	4	22
POA4470		22
POA4470	0	77
POA4470	1	480
POA4470	2	399
POA4470	3	160
POA4470	4	81
POA4472		9
POA4472	0	24
POA4472	1	208
POA4472	2	182
POA4472	3	80
POA4472	4	57
POA4474	1	6
POA4474	2	6
POA4474	3	5
POA4474	4	5
POA4477		5
POA4477	0	11
POA4477	1	56
POA4477	2	67
POA4477	3	38
POA4477	4	26
POA4478		8
POA4478	0	8
POA4478	1	47
POA4478	2	73
POA4478	3	36
POA4478	4	20
POA4479	4	5
POA4480		3
POA4480	0	7
POA4480	1	87
POA4480	2	94
POA4480	3	36
POA4480	4	26
POA4481	1	14
POA4481	2	19
POA4481	3	3
POA4481	4	5
POA4482		5
POA4482	0	4
POA4482	1	15
POA4482	2	8
POA4482	4	3
POA4486		12
POA4486	0	5
POA4486	1	85
POA4486	2	84
POA4486	3	41
POA4486	4	39
POA4487		31
POA4487	0	64
POA4487	1	368
POA4487	2	408
POA4487	3	165
POA4487	4	122
POA4488	0	3
POA4488	1	14
POA4488	2	32
POA4488	3	18
POA4488	4	17
POA4489	1	11
POA4489	2	8
POA4489	3	4
POA4489	4	10
POA4490		19
POA4490	0	88
POA4490	1	234
POA4490	2	176
POA4490	3	57
POA4490	4	56
POA4491		3
POA4491	1	15
POA4491	2	11
POA4491	3	3
POA4491	4	4
POA4492	0	8
POA4492	1	47
POA4492	2	31
POA4492	3	14
POA4492	4	15
POA4494	0	3
POA4494	1	8
POA4494	2	17
POA4494	3	11
POA4496	1	22
POA4496	2	27
POA4496	3	13
POA4496	4	10
POA4497		3
POA4497	1	23
POA4497	2	36
POA4497	3	18
POA4497	4	21
POA4498	0	3
POA4498	1	15
POA4498	2	20
POA4498	3	13
POA4498	4	11
POA4500		147
POA4500	0	532
POA4500	1	4658
POA4500	2	6545
POA4500	3	2397
POA4500	4	1450
POA4501		30
POA4501	0	205
POA4501	1	934
POA4501	2	788
POA4501	3	220
POA4501	4	134
POA4502		31
POA4502	0	116
POA4502	1	970
POA4502	2	1333
POA4502	3	462
POA4502	4	228
POA4503		200
POA4503	0	681
POA4503	1	6718
POA4503	2	7640
POA4503	3	2379
POA4503	4	1159
POA4504		66
POA4504	0	83
POA4504	1	1498
POA4504	2	2886
POA4504	3	1206
POA4504	4	715
POA4505		110
POA4505	0	330
POA4505	1	2723
POA4505	2	3285
POA4505	3	1441
POA4505	4	1195
POA4506		122
POA4506	0	333
POA4506	1	3042
POA4506	2	3128
POA4506	3	1202
POA4506	4	867
POA4507		172
POA4507	0	655
POA4507	1	4478
POA4507	2	3066
POA4507	3	808
POA4507	4	389
POA4508		141
POA4508	0	447
POA4508	1	2767
POA4508	2	2370
POA4508	3	862
POA4508	4	540
POA4509		117
POA4509	0	368
POA4509	1	4120
POA4509	2	5580
POA4509	3	1599
POA4509	4	627
POA4510		333
POA4510	0	1229
POA4510	1	7134
POA4510	2	6816
POA4510	3	2611
POA4510	4	1659
POA4511		45
POA4511	0	84
POA4511	1	1497
POA4511	2	1445
POA4511	3	507
POA4511	4	332
POA4512		12
POA4512	0	11
POA4512	1	157
POA4512	2	418
POA4512	3	270
POA4512	4	251
POA4514		33
POA4514	0	39
POA4514	1	578
POA4514	2	939
POA4514	3	475
POA4514	4	413
POA4515		41
POA4515	0	35
POA4515	1	433
POA4515	2	579
POA4515	3	261
POA4515	4	186
POA4516		18
POA4516	0	12
POA4516	1	184
POA4516	2	474
POA4516	3	325
POA4516	4	293
POA4517		4
POA4517	0	10
POA4517	1	128
POA4517	2	118
POA4517	3	52
POA4517	4	40
POA4518		22
POA4518	0	27
POA4518	1	493
POA4518	2	773
POA4518	3	343
POA4518	4	251
POA4519		45
POA4519	0	74
POA4519	1	920
POA4519	2	1288
POA4519	3	584
POA4519	4	389
POA4520		35
POA4520	0	36
POA4520	1	676
POA4520	2	1891
POA4520	3	972
POA4520	4	820
POA4521		21
POA4521	0	22
POA4521	1	328
POA4521	2	754
POA4521	3	351
POA4521	4	289
POA4550		24
POA4550	0	47
POA4550	1	469
POA4550	2	737
POA4550	3	281
POA4550	4	214
POA4551		335
POA4551	0	1233
POA4551	1	9920
POA4551	2	10108
POA4551	3	3048
POA4551	4	1530
POA4552		45
POA4552	0	105
POA4552	1	1289
POA4552	2	1368
POA4552	3	499
POA4552	4	308
POA4553		38
POA4553	0	27
POA4553	1	746
POA4553	2	1559
POA4553	3	650
POA4553	4	425
POA4554		13
POA4554	0	7
POA4554	1	112
POA4554	2	229
POA4554	3	142
POA4554	4	113
POA4555		25
POA4555	0	78
POA4555	1	733
POA4555	2	1062
POA4555	3	436
POA4555	4	350
POA4556		215
POA4556	0	752
POA4556	1	5898
POA4556	2	6862
POA4556	3	2273
POA4556	4	1261
POA4557		98
POA4557	0	300
POA4557	1	2738
POA4557	2	3060
POA4557	3	941
POA4557	4	470
POA4558		165
POA4558	0	706
POA4558	1	4470
POA4558	2	3142
POA4558	3	858
POA4558	4	426
POA4559		40
POA4559	0	73
POA4559	1	655
POA4559	2	989
POA4559	3	469
POA4559	4	343
POA4560		213
POA4560	0	611
POA4560	1	4635
POA4560	2	5380
POA4560	3	1896
POA4560	4	1091
POA4561		48
POA4561	0	51
POA4561	1	630
POA4561	2	1232
POA4561	3	522
POA4561	4	440
POA4562		33
POA4562	0	24
POA4562	1	548
POA4562	2	1272
POA4562	3	617
POA4562	4	450
POA4563		59
POA4563	0	89
POA4563	1	1051
POA4563	2	1435
POA4563	3	601
POA4563	4	418
POA4564		51
POA4564	0	125
POA4564	1	1741
POA4564	2	1847
POA4564	3	553
POA4564	4	247
POA4565		82
POA4565	0	280
POA4565	1	2010
POA4565	2	2132
POA4565	3	812
POA4565	4	477
POA4566		61
POA4566	0	208
POA4566	1	1550
POA4566	2	1339
POA4566	3	369
POA4566	4	190
POA4567		60
POA4567	0	125
POA4567	1	1750
POA4567	2	1977
POA4567	3	566
POA4567	4	209
POA4568		22
POA4568	0	22
POA4568	1	355
POA4568	2	553
POA4568	3	237
POA4568	4	173
POA4569		13
POA4569	0	7
POA4569	1	194
POA4569	2	266
POA4569	3	93
POA4569	4	64
POA4570		310
POA4570	0	706
POA4570	1	5595
POA4570	2	6573
POA4570	3	2611
POA4570	4	1681
POA4571	0	7
POA4571	1	86
POA4571	2	142
POA4571	3	58
POA4571	4	32
POA4572		25
POA4572	0	92
POA4572	1	749
POA4572	2	636
POA4572	3	189
POA4572	4	100
POA4573		147
POA4573	0	257
POA4573	1	4033
POA4573	2	5039
POA4573	3	1432
POA4573	4	643
POA4574		10
POA4574	0	13
POA4574	1	149
POA4574	2	224
POA4574	3	71
POA4574	4	75
POA4575		126
POA4575	0	403
POA4575	1	4007
POA4575	2	4126
POA4575	3	1279
POA4575	4	694
POA4580		50
POA4580	0	103
POA4580	1	1024
POA4580	2	857
POA4580	3	254
POA4580	4	85
POA4581		12
POA4581	0	32
POA4581	1	230
POA4581	2	212
POA4581	3	64
POA4581	4	27
POA4600		11
POA4600	0	3
POA4600	1	132
POA4600	2	143
POA4600	3	59
POA4600	4	32
POA4601		13
POA4601	0	16
POA4601	1	155
POA4601	2	146
POA4601	3	80
POA4601	4	43
POA4605		34
POA4605	0	193
POA4605	1	570
POA4605	2	514
POA4605	3	191
POA4605	4	122
POA4606		28
POA4606	0	51
POA4606	1	352
POA4606	2	326
POA4606	3	139
POA4606	4	87
POA4608		5
POA4608	1	123
POA4608	2	127
POA4608	3	63
POA4608	4	39
POA4610		124
POA4610	0	304
POA4610	1	1903
POA4610	2	2022
POA4610	3	860
POA4610	4	485
POA4611		3
POA4611	1	10
POA4611	2	19
POA4611	3	6
POA4611	4	8
POA4612	1	38
POA4612	2	31
POA4612	3	10
POA4612	4	9
POA4613		11
POA4613	0	12
POA4613	1	132
POA4613	2	121
POA4613	3	46
POA4613	4	23
POA4614		16
POA4614	0	26
POA4614	1	208
POA4614	2	162
POA4614	3	58
POA4614	4	31
POA4615		63
POA4615	0	124
POA4615	1	1011
POA4615	2	1046
POA4615	3	411
POA4615	4	223
POA4620		8
POA4620	0	8
POA4620	1	41
POA4620	2	77
POA4620	3	21
POA4620	4	22
POA4621		16
POA4621	0	32
POA4621	1	268
POA4621	2	247
POA4621	3	112
POA4621	4	75
POA4625		41
POA4625	0	48
POA4625	1	318
POA4625	2	349
POA4625	3	136
POA4625	4	106
POA4626		29
POA4626	0	44
POA4626	1	216
POA4626	2	259
POA4626	3	106
POA4626	4	80
POA4627		3
POA4627	0	22
POA4627	1	96
POA4627	2	87
POA4627	3	56
POA4627	4	50
POA4630		33
POA4630	0	37
POA4630	1	316
POA4630	2	310
POA4630	3	146
POA4630	4	108
POA4650		287
POA4650	0	966
POA4650	1	4935
POA4650	2	4616
POA4650	3	1750
POA4650	4	1061
POA4655		430
POA4655	0	1462
POA4655	1	10740
POA4655	2	9260
POA4655	3	2986
POA4655	4	1574
POA4659		51
POA4659	0	72
POA4659	1	894
POA4659	2	868
POA4659	3	271
POA4659	4	145
POA4660		156
POA4660	0	100
POA4660	1	1030
POA4660	2	1251
POA4660	3	458
POA4660	4	231
POA4662		9
POA4662	0	9
POA4662	1	84
POA4662	2	107
POA4662	3	45
POA4662	4	33
POA4670		536
POA4670	0	2012
POA4670	1	12316
POA4670	2	11473
POA4670	3	4124
POA4670	4	2293
POA4671		85
POA4671	0	58
POA4671	1	760
POA4671	2	907
POA4671	3	355
POA4671	4	246
POA4673		7
POA4673	0	7
POA4673	1	80
POA4673	2	90
POA4673	3	49
POA4673	4	32
POA4674		12
POA4674	0	10
POA4674	1	204
POA4674	2	237
POA4674	3	103
POA4674	4	62
POA4676	1	26
POA4676	2	25
POA4676	3	10
POA4676	4	5
POA4677		50
POA4677	0	47
POA4677	1	522
POA4677	2	634
POA4677	3	209
POA4677	4	97
POA4678		3
POA4678	0	7
POA4678	1	86
POA4678	2	138
POA4678	3	51
POA4678	4	36
POA4680		309
POA4680	0	894
POA4680	1	6598
POA4680	2	7884
POA4680	3	2962
POA4680	4	1492
POA4694		6
POA4694	1	9
POA4694	2	16
POA4694	3	5
POA4694	4	4
POA4695		6
POA4695	0	11
POA4695	1	95
POA4695	2	130
POA4695	3	75
POA4695	4	55
POA4697	0	3
POA4697	1	6
POA4697	2	17
POA4697	3	7
POA4697	4	3
POA4699		5
POA4699	0	3
POA4699	1	43
POA4699	2	50
POA4699	3	33
POA4699	4	22
POA4700		111
POA4700	0	587
POA4700	1	2663
POA4700	2	2199
POA4700	3	719
POA4700	4	316
POA4701		244
POA4701	0	1101
POA4701	1	5785
POA4701	2	5918
POA4701	3	2051
POA4701	4	1069
POA4702		203
POA4702	0	257
POA4702	1	2673
POA4702	2	3842
POA4702	3	1701
POA4702	4	1207
POA4703		189
POA4703	0	382
POA4703	1	2865
POA4703	2	3544
POA4703	3	1353
POA4703	4	739
POA4704	1	15
POA4704	2	21
POA4704	3	10
POA4704	4	10
POA4705		3
POA4705	1	26
POA4705	2	54
POA4705	3	24
POA4705	4	30
POA4706	1	8
POA4706	2	12
POA4706	3	9
POA4706	4	7
POA4707		5
POA4707	0	4
POA4707	1	39
POA4707	2	30
POA4707	3	18
POA4707	4	14
POA4709		8
POA4709	0	8
POA4709	1	66
POA4709	2	85
POA4709	3	38
POA4709	4	12
POA4710		29
POA4710	0	43
POA4710	1	702
POA4710	2	789
POA4710	3	263
POA4710	4	112
POA4711		5
POA4711	1	92
POA4711	2	197
POA4711	3	144
POA4711	4	140
POA4712		3
POA4712	0	3
POA4712	1	38
POA4712	2	39
POA4712	3	13
POA4712	4	5
POA4713		8
POA4713	0	125
POA4713	1	105
POA4713	2	26
POA4713	3	16
POA4713	4	3
POA4714		45
POA4714	0	110
POA4714	1	494
POA4714	2	325
POA4714	3	129
POA4714	4	66
POA4715		62
POA4715	0	138
POA4715	1	673
POA4715	2	914
POA4715	3	365
POA4715	4	259
POA4716	0	4
POA4716	1	61
POA4716	2	120
POA4716	3	70
POA4716	4	51
POA4717		44
POA4717	0	69
POA4717	1	466
POA4717	2	576
POA4717	3	238
POA4717	4	100
POA4718		25
POA4718	0	32
POA4718	1	261
POA4718	2	313
POA4718	3	123
POA4718	4	85
POA4719		3
POA4719	0	19
POA4719	1	109
POA4719	2	133
POA4719	3	70
POA4719	4	58
POA4720		87
POA4720	0	161
POA4720	1	1538
POA4720	2	1963
POA4720	3	781
POA4720	4	449
POA4721		34
POA4721	0	33
POA4721	1	384
POA4721	2	471
POA4721	3	184
POA4721	4	176
POA4722		11
POA4722	0	12
POA4722	1	123
POA4722	2	186
POA4722	3	117
POA4722	4	77
POA4723		15
POA4723	0	7
POA4723	1	138
POA4723	2	169
POA4723	3	97
POA4723	4	78
POA4724		10
POA4724	0	5
POA4724	1	58
POA4724	2	57
POA4724	3	29
POA4724	4	45
POA4725		4
POA4725	0	31
POA4725	1	226
POA4725	2	177
POA4725	3	90
POA4725	4	40
POA4726		4
POA4726	0	10
POA4726	1	46
POA4726	2	49
POA4726	3	17
POA4726	4	17
POA4727		5
POA4727	0	7
POA4727	1	29
POA4727	2	31
POA4727	3	15
POA4727	4	19
POA4728	0	4
POA4728	1	17
POA4728	2	18
POA4728	3	14
POA4728	4	22
POA4730		27
POA4730	0	75
POA4730	1	440
POA4730	2	379
POA4730	3	145
POA4730	4	103
POA4731		5
POA4731	0	3
POA4731	1	30
POA4731	2	37
POA4731	3	9
POA4731	4	13
POA4732	1	20
POA4732	2	16
POA4732	3	6
POA4732	4	12
POA4733	1	8
POA4733	2	4
POA4733	3	9
POA4733	4	22
POA4735		24
POA4735	0	27
POA4735	1	145
POA4735	2	120
POA4735	3	42
POA4735	4	37
POA4736		3
POA4736	0	3
POA4736	1	19
POA4736	2	15
POA4736	3	3
POA4736	4	9
POA4737		66
POA4737	0	87
POA4737	1	839
POA4737	2	1122
POA4737	3	479
POA4737	4	296
POA4738		14
POA4738	0	9
POA4738	1	91
POA4738	2	133
POA4738	3	94
POA4738	4	55
POA4739		4
POA4739	1	49
POA4739	2	60
POA4739	3	22
POA4739	4	6
POA4740		646
POA4740	0	1508
POA4740	1	10109
POA4740	2	11860
POA4740	3	4408
POA4740	4	2339
POA4741		42
POA4741	0	34
POA4741	1	496
POA4741	2	956
POA4741	3	473
POA4741	4	321
POA4742		7
POA4742	0	12
POA4742	1	79
POA4742	2	108
POA4742	3	44
POA4742	4	45
POA4743		5
POA4743	1	66
POA4743	2	61
POA4743	3	14
POA4743	4	9
POA4744		45
POA4744	0	63
POA4744	1	685
POA4744	2	1128
POA4744	3	468
POA4744	4	245
POA4745		31
POA4745	0	28
POA4745	1	262
POA4745	2	342
POA4745	3	126
POA4745	4	71
POA4746		3
POA4746	0	14
POA4746	1	165
POA4746	2	189
POA4746	3	62
POA4746	4	39
POA4750		28
POA4750	0	38
POA4750	1	562
POA4750	2	904
POA4750	3	367
POA4750	4	137
POA4751		21
POA4751	0	27
POA4751	1	372
POA4751	2	636
POA4751	3	315
POA4751	4	193
POA4753		14
POA4753	0	17
POA4753	1	300
POA4753	2	669
POA4753	3	275
POA4753	4	160
POA4754		17
POA4754	0	11
POA4754	1	172
POA4754	2	310
POA4754	3	142
POA4754	4	88
POA4756		3
POA4756	0	7
POA4756	1	79
POA4756	2	83
POA4756	3	38
POA4756	4	23
POA4757		5
POA4757	0	5
POA4757	1	37
POA4757	2	37
POA4757	3	22
POA4757	4	13
POA4798		8
POA4798	1	72
POA4798	2	88
POA4798	3	37
POA4798	4	30
POA4799		7
POA4799	0	6
POA4799	1	112
POA4799	2	136
POA4799	3	63
POA4799	4	36
POA4800		66
POA4800	0	122
POA4800	1	1082
POA4800	2	1358
POA4800	3	581
POA4800	4	342
POA4802		84
POA4802	0	316
POA4802	1	1673
POA4802	2	1525
POA4802	3	418
POA4802	4	199
POA4804		22
POA4804	0	31
POA4804	1	273
POA4804	2	245
POA4804	3	87
POA4804	4	51
POA4805		99
POA4805	0	241
POA4805	1	1439
POA4805	2	1578
POA4805	3	553
POA4805	4	282
POA4806		28
POA4806	0	38
POA4806	1	467
POA4806	2	547
POA4806	3	210
POA4806	4	143
POA4807		121
POA4807	0	266
POA4807	1	1338
POA4807	2	1558
POA4807	3	603
POA4807	4	293
POA4808		6
POA4808	0	11
POA4808	1	103
POA4808	2	176
POA4808	3	64
POA4808	4	51
POA4809		6
POA4809	0	6
POA4809	1	104
POA4809	2	146
POA4809	3	52
POA4809	4	47
POA4810		164
POA4810	0	783
POA4810	1	4218
POA4810	2	3120
POA4810	3	783
POA4810	4	348
POA4811		75
POA4811	0	176
POA4811	1	1671
POA4811	2	1915
POA4811	3	651
POA4811	4	285
POA4812		149
POA4812	0	760
POA4812	1	3421
POA4812	2	2545
POA4812	3	715
POA4812	4	340
POA4814		230
POA4814	0	933
POA4814	1	5219
POA4814	2	6313
POA4814	3	2105
POA4814	4	1015
POA4815		104
POA4815	0	352
POA4815	1	2532
POA4815	2	2744
POA4815	3	1056
POA4815	4	556
POA4816		78
POA4816	0	277
POA4816	1	927
POA4816	2	1174
POA4816	3	400
POA4816	4	302
POA4817		114
POA4817	0	415
POA4817	1	3264
POA4817	2	4573
POA4817	3	1644
POA4817	4	807
POA4818		140
POA4818	0	140
POA4818	1	2683
POA4818	2	5082
POA4818	3	1761
POA4818	4	896
POA4819		36
POA4819	0	108
POA4819	1	514
POA4819	2	298
POA4819	3	72
POA4819	4	30
POA4820		105
POA4820	0	206
POA4820	1	1291
POA4820	2	1305
POA4820	3	498
POA4820	4	295
POA4821		9
POA4821	0	30
POA4821	1	180
POA4821	2	164
POA4821	3	76
POA4821	4	60
POA4822		9
POA4822	0	7
POA4822	1	66
POA4822	2	88
POA4822	3	39
POA4822	4	44
POA4823		19
POA4823	0	12
POA4823	1	83
POA4823	2	77
POA4823	3	28
POA4823	4	56
POA4824		54
POA4824	0	87
POA4824	1	330
POA4824	2	324
POA4824	3	122
POA4824	4	79
POA4825		272
POA4825	0	524
POA4825	1	2145
POA4825	2	2403
POA4825	3	775
POA4825	4	413
POA4828		7
POA4828	0	7
POA4828	1	28
POA4828	2	12
POA4828	3	4
POA4828	4	3
POA4829		15
POA4829	0	21
POA4829	1	66
POA4829	2	32
POA4829	3	13
POA4829	4	22
POA4830		8
POA4830	0	112
POA4830	1	149
POA4830	2	72
POA4830	3	18
POA4830	4	30
POA4849		16
POA4849	0	36
POA4849	1	278
POA4849	2	212
POA4849	3	47
POA4849	4	18
POA4850		114
POA4850	0	232
POA4850	1	1456
POA4850	2	1655
POA4850	3	656
POA4850	4	320
POA4852		40
POA4852	0	44
POA4852	1	626
POA4852	2	646
POA4852	3	173
POA4852	4	70
POA4854		86
POA4854	0	101
POA4854	1	653
POA4854	2	769
POA4854	3	262
POA4854	4	142
POA4855		4
POA4855	0	12
POA4855	1	92
POA4855	2	115
POA4855	3	55
POA4855	4	22
POA4856		6
POA4856	0	7
POA4856	1	87
POA4856	2	92
POA4856	3	42
POA4856	4	27
POA4858		13
POA4858	0	18
POA4858	1	146
POA4858	2	255
POA4858	3	86
POA4858	4	47
POA4859		3
POA4859	0	9
POA4859	1	67
POA4859	2	64
POA4859	3	22
POA4859	4	18
POA4860		109
POA4860	0	375
POA4860	1	1622
POA4860	2	1413
POA4860	3	480
POA4860	4	222
POA4861		15
POA4861	0	33
POA4861	1	212
POA4861	2	220
POA4861	3	73
POA4861	4	29
POA4865		48
POA4865	0	92
POA4865	1	771
POA4865	2	1224
POA4865	3	474
POA4865	4	300
POA4868		140
POA4868	0	411
POA4868	1	2852
POA4868	2	3255
POA4868	3	997
POA4868	4	458
POA4869		105
POA4869	0	237
POA4869	1	1929
POA4869	2	2800
POA4869	3	984
POA4869	4	499
POA4870		569
POA4870	0	2521
POA4870	1	10994
POA4870	2	9055
POA4870	3	2726
POA4870	4	1292
POA4871		135
POA4871	0	220
POA4871	1	1072
POA4871	2	1208
POA4871	3	488
POA4871	4	327
POA4872		58
POA4872	0	53
POA4872	1	442
POA4872	2	557
POA4872	3	261
POA4872	4	183
POA4873		66
POA4873	0	103
POA4873	1	919
POA4873	2	975
POA4873	3	342
POA4873	4	148
POA4874		49
POA4874	0	146
POA4874	1	422
POA4874	2	608
POA4874	3	231
POA4874	4	105
POA4875		64
POA4875	0	780
POA4875	1	706
POA4875	2	277
POA4875	3	76
POA4875	4	42
POA4876		35
POA4876	0	151
POA4876	1	277
POA4876	2	156
POA4876	3	35
POA4876	4	30
POA4877		44
POA4877	0	123
POA4877	1	878
POA4877	2	673
POA4877	3	170
POA4877	4	90
POA4878		90
POA4878	0	238
POA4878	1	2184
POA4878	2	2286
POA4878	3	671
POA4878	4	318
POA4879		86
POA4879	0	238
POA4879	1	3126
POA4879	2	3436
POA4879	3	992
POA4879	4	444
POA4880		155
POA4880	0	293
POA4880	1	1539
POA4880	2	1669
POA4880	3	666
POA4880	4	406
POA4881		35
POA4881	0	72
POA4881	1	542
POA4881	2	674
POA4881	3	265
POA4881	4	150
POA4882		22
POA4882	0	33
POA4882	1	309
POA4882	2	483
POA4882	3	186
POA4882	4	110
POA4883		82
POA4883	0	233
POA4883	1	1386
POA4883	2	1174
POA4883	3	392
POA4883	4	229
POA4884		11
POA4884	0	13
POA4884	1	218
POA4884	2	356
POA4884	3	119
POA4884	4	50
POA4885		25
POA4885	0	50
POA4885	1	483
POA4885	2	585
POA4885	3	229
POA4885	4	117
POA4886		12
POA4886	0	7
POA4886	1	127
POA4886	2	146
POA4886	3	55
POA4886	4	19
POA4887		24
POA4887	0	19
POA4887	1	265
POA4887	2	290
POA4887	3	111
POA4887	4	67
POA4888		29
POA4888	0	35
POA4888	1	407
POA4888	2	380
POA4888	3	157
POA4888	4	69
POA4890		13
POA4890	0	51
POA4890	1	153
POA4890	2	116
POA4890	3	43
POA4890	4	31
POA4891		11
POA4891	0	16
POA4891	1	113
POA4891	2	72
POA4891	3	15
POA4891	4	11
POA4892		81
POA4892	0	539
POA4892	1	367
POA4892	2	171
POA4892	3	55
POA4892	4	50
POA4895		72
POA4895	0	175
POA4895	1	644
POA4895	2	459
POA4895	3	155
POA4895	4	73
POA5000		141
POA5000	0	3055
POA5000	1	3933
POA5000	2	958
POA5000	3	111
POA5000	4	55
POA5006		16
POA5006	0	365
POA5006	1	1477
POA5006	2	763
POA5006	3	158
POA5006	4	82
POA5007		37
POA5007	0	432
POA5007	1	1740
POA5007	2	1046
POA5007	3	243
POA5007	4	107
POA5008		77
POA5008	0	611
POA5008	1	2151
POA5008	2	1939
POA5008	3	587
POA5008	4	295
POA5009		29
POA5009	0	180
POA5009	1	844
POA5009	2	727
POA5009	3	242
POA5009	4	128
POA5010		44
POA5010	0	284
POA5010	1	783
POA5010	2	706
POA5010	3	229
POA5010	4	110
POA5011		49
POA5011	0	377
POA5011	1	2164
POA5011	2	1963
POA5011	3	630
POA5011	4	281
POA5012		80
POA5012	0	441
POA5012	1	1495
POA5012	2	1396
POA5012	3	465
POA5012	4	228
POA5013		66
POA5013	0	474
POA5013	1	1520
POA5013	2	1352
POA5013	3	455
POA5013	4	242
POA5014		46
POA5014	0	551
POA5014	1	2070
POA5014	2	1805
POA5014	3	591
POA5014	4	272
POA5015		40
POA5015	0	294
POA5015	1	1235
POA5015	2	861
POA5015	3	219
POA5015	4	111
POA5016		24
POA5016	0	267
POA5016	1	1420
POA5016	2	1411
POA5016	3	421
POA5016	4	226
POA5017		32
POA5017	0	255
POA5017	1	894
POA5017	2	683
POA5017	3	207
POA5017	4	97
POA5018		20
POA5018	0	111
POA5018	1	772
POA5018	2	946
POA5018	3	318
POA5018	4	170
POA5019		59
POA5019	0	369
POA5019	1	1638
POA5019	2	1377
POA5019	3	366
POA5019	4	170
POA5020		13
POA5020	0	40
POA5020	1	430
POA5020	2	556
POA5020	3	168
POA5020	4	70
POA5021		36
POA5021	0	163
POA5021	1	1146
POA5021	2	1127
POA5021	3	284
POA5021	4	190
POA5022		54
POA5022	0	426
POA5022	1	2424
POA5022	2	2558
POA5022	3	750
POA5022	4	419
POA5023		116
POA5023	0	725
POA5023	1	3033
POA5023	2	2444
POA5023	3	743
POA5023	4	349
POA5024		56
POA5024	0	324
POA5024	1	1953
POA5024	2	2224
POA5024	3	727
POA5024	4	413
POA5025		32
POA5025	0	217
POA5025	1	1195
POA5025	2	1373
POA5025	3	482
POA5025	4	266
POA5031		54
POA5031	0	520
POA5031	1	1756
POA5031	2	1277
POA5031	3	415
POA5031	4	192
POA5032		60
POA5032	0	486
POA5032	1	2063
POA5032	2	1965
POA5032	3	578
POA5032	4	310
POA5033		32
POA5033	0	379
POA5033	1	1578
POA5033	2	1212
POA5033	3	312
POA5033	4	149
POA5034		26
POA5034	0	286
POA5034	1	1691
POA5034	2	1474
POA5034	3	394
POA5034	4	205
POA5035		26
POA5035	0	289
POA5035	1	1271
POA5035	2	821
POA5035	3	202
POA5035	4	101
POA5037		45
POA5037	0	488
POA5037	1	1941
POA5037	2	1555
POA5037	3	455
POA5037	4	235
POA5038		90
POA5038	0	737
POA5038	1	3112
POA5038	2	2450
POA5038	3	680
POA5038	4	302
POA5039		50
POA5039	0	414
POA5039	1	1450
POA5039	2	1295
POA5039	3	371
POA5039	4	186
POA5040		14
POA5040	0	96
POA5040	1	294
POA5040	2	392
POA5040	3	90
POA5040	4	50
POA5041		36
POA5041	0	285
POA5041	1	1672
POA5041	2	2007
POA5041	3	679
POA5041	4	354
POA5042		60
POA5042	0	366
POA5042	1	1859
POA5042	2	1563
POA5042	3	456
POA5042	4	219
POA5043		132
POA5043	0	1044
POA5043	1	3869
POA5043	2	2710
POA5043	3	690
POA5043	4	296
POA5044		56
POA5044	0	371
POA5044	1	1821
POA5044	2	1764
POA5044	3	505
POA5044	4	256
POA5045		82
POA5045	0	652
POA5045	1	3294
POA5045	2	2372
POA5045	3	595
POA5045	4	277
POA5046		36
POA5046	0	431
POA5046	1	1816
POA5046	2	1399
POA5046	3	336
POA5046	4	143
POA5047		48
POA5047	0	345
POA5047	1	1398
POA5047	2	1306
POA5047	3	368
POA5047	4	188
POA5048		66
POA5048	0	514
POA5048	1	2543
POA5048	2	2297
POA5048	3	622
POA5048	4	313
POA5049		20
POA5049	0	135
POA5049	1	1262
POA5049	2	1754
POA5049	3	541
POA5049	4	287
POA5050		13
POA5050	0	66
POA5050	1	658
POA5050	2	921
POA5050	3	285
POA5050	4	189
POA5051		38
POA5051	0	129
