POA_CODE_2021	Age5yr	Indigenous	persons
POA2782	60-64	0	476
POA2782	60-64	1	13
POA2782	65+		85
POA2782	65+	0	1795
POA2782	65+	1	6
POA2783	0-4		3
POA2783	0-4	0	115
POA2783	0-4	1	16
POA2783	5-9		9
POA2783	5-9	0	131
POA2783	5-9	1	22
POA2783	10-14	0	139
POA2783	10-14	1	4
POA2783	15-19		5
POA2783	15-19	0	150
POA2783	15-19	1	14
POA2783	20-24		5
POA2783	20-24	0	105
POA2783	20-24	1	9
POA2783	25-29	0	112
POA2783	25-29	1	9
POA2783	30-34	0	125
POA2783	30-34	1	7
POA2783	35-39	0	167
POA2783	35-39	1	4
POA2783	40-44		8
POA2783	40-44	0	146
POA2783	40-44	1	5
POA2783	45-49		6
POA2783	45-49	0	147
POA2783	45-49	1	6
POA2783	50-54		10
POA2783	50-54	0	207
POA2783	50-54	1	5
POA2783	55-59		6
POA2783	55-59	0	210
POA2783	55-59	1	10
POA2783	60-64		8
POA2783	60-64	0	240
POA2783	60-64	1	3
POA2783	65+		15
POA2783	65+	0	473
POA2783	65+	1	9
POA2784	0-4		5
POA2784	0-4	0	51
POA2784	5-9	0	79
POA2784	5-9	1	4
POA2784	10-14	0	70
POA2784	10-14	1	9
POA2784	15-19		8
POA2784	15-19	0	71
POA2784	15-19	1	4
POA2784	20-24		5
POA2784	20-24	0	49
POA2784	20-24	1	5
POA2784	25-29		4
POA2784	25-29	0	54
POA2784	25-29	1	3
POA2784	30-34		3
POA2784	30-34	0	66
POA2784	35-39	0	87
POA2784	40-44	0	71
POA2784	45-49		7
POA2784	45-49	0	88
POA2784	45-49	1	3
POA2784	50-54		4
POA2784	50-54	0	103
POA2784	50-54	1	5
POA2784	55-59	0	109
POA2784	55-59	1	3
POA2784	60-64		4
POA2784	60-64	0	96
POA2784	65+		11
POA2784	65+	0	229
POA2785	0-4		9
POA2785	0-4	0	131
POA2785	0-4	1	6
POA2785	5-9		26
POA2785	5-9	0	202
POA2785	5-9	1	13
POA2785	10-14		22
POA2785	10-14	0	238
POA2785	10-14	1	13
POA2785	15-19		16
POA2785	15-19	0	182
POA2785	15-19	1	7
POA2785	20-24		9
POA2785	20-24	0	90
POA2785	20-24	1	7
POA2785	25-29		12
POA2785	25-29	0	135
POA2785	30-34		11
POA2785	30-34	0	212
POA2785	30-34	1	8
POA2785	35-39		17
POA2785	35-39	0	233
POA2785	35-39	1	4
POA2785	40-44		7
POA2785	40-44	0	244
POA2785	40-44	1	10
POA2785	45-49		22
POA2785	45-49	0	299
POA2785	45-49	1	9
POA2785	50-54		22
POA2785	50-54	0	308
POA2785	50-54	1	10
POA2785	55-59		30
POA2785	55-59	0	410
POA2785	55-59	1	4
POA2785	60-64		15
POA2785	60-64	0	411
POA2785	60-64	1	11
POA2785	65+		76
POA2785	65+	0	1326
POA2785	65+	1	6
POA2786	0-4		3
POA2786	0-4	0	41
POA2786	0-4	1	3
POA2786	5-9		5
POA2786	5-9	0	44
POA2786	5-9	1	3
POA2786	10-14		5
POA2786	10-14	0	43
POA2786	10-14	1	3
POA2786	15-19	0	43
POA2786	15-19	1	8
POA2786	20-24	0	34
POA2786	25-29	0	48
POA2786	25-29	1	5
POA2786	30-34		4
POA2786	30-34	0	53
POA2786	35-39		3
POA2786	35-39	0	51
POA2786	40-44	0	54
POA2786	45-49		3
POA2786	45-49	0	73
POA2786	45-49	1	4
POA2786	50-54		3
POA2786	50-54	0	83
POA2786	55-59	0	104
POA2786	60-64		3
POA2786	60-64	0	92
POA2786	65+		19
POA2786	65+	0	320
POA2787	0-4		16
POA2787	0-4	0	172
POA2787	0-4	1	24
POA2787	5-9		34
POA2787	5-9	0	206
POA2787	5-9	1	22
POA2787	10-14		36
POA2787	10-14	0	232
POA2787	10-14	1	31
POA2787	15-19		28
POA2787	15-19	0	171
POA2787	15-19	1	22
POA2787	20-24		22
POA2787	20-24	0	176
POA2787	20-24	1	22
POA2787	25-29		27
POA2787	25-29	0	196
POA2787	25-29	1	9
POA2787	30-34		26
POA2787	30-34	0	197
POA2787	30-34	1	11
POA2787	35-39		30
POA2787	35-39	0	207
POA2787	35-39	1	8
POA2787	40-44		31
POA2787	40-44	0	209
POA2787	40-44	1	8
POA2787	45-49		24
POA2787	45-49	0	221
POA2787	45-49	1	22
POA2787	50-54		23
POA2787	50-54	0	272
POA2787	50-54	1	18
POA2787	55-59		24
POA2787	55-59	0	295
POA2787	55-59	1	12
POA2787	60-64		28
POA2787	60-64	0	315
POA2787	60-64	1	8
POA2787	65+		128
POA2787	65+	0	1050
POA2787	65+	1	23
POA2790	0-4		42
POA2790	0-4	0	554
POA2790	0-4	1	106
POA2790	5-9		52
POA2790	5-9	0	665
POA2790	5-9	1	123
POA2790	10-14		78
POA2790	10-14	0	698
POA2790	10-14	1	123
POA2790	15-19		57
POA2790	15-19	0	642
POA2790	15-19	1	106
POA2790	20-24		33
POA2790	20-24	0	644
POA2790	20-24	1	89
POA2790	25-29		50
POA2790	25-29	0	698
POA2790	25-29	1	95
POA2790	30-34		58
POA2790	30-34	0	725
POA2790	30-34	1	93
POA2790	35-39		57
POA2790	35-39	0	705
POA2790	35-39	1	58
POA2790	40-44		55
POA2790	40-44	0	643
POA2790	40-44	1	67
POA2790	45-49		51
POA2790	45-49	0	846
POA2790	45-49	1	68
POA2790	50-54		58
POA2790	50-54	0	871
POA2790	50-54	1	44
POA2790	55-59		66
POA2790	55-59	0	1025
POA2790	55-59	1	54
POA2790	60-64		61
POA2790	60-64	0	1070
POA2790	60-64	1	49
POA2790	65+		238
POA2790	65+	0	3522
POA2790	65+	1	106
POA2791	0-4	0	9
POA2791	5-9	0	14
POA2791	10-14		5
POA2791	10-14	0	22
POA2791	15-19		5
POA2791	15-19	0	10
POA2791	20-24	0	4
POA2791	25-29	0	3
POA2791	30-34		3
POA2791	30-34	0	12
POA2791	35-39	0	11
POA2791	40-44	0	6
POA2791	45-49	0	20
POA2791	50-54	0	32
POA2791	55-59		6
POA2791	55-59	0	32
POA2791	60-64		5
POA2791	60-64	0	27
POA2791	65+		12
POA2791	65+	0	82
POA2792	0-4	0	7
POA2792	5-9	0	19
POA2792	5-9	1	3
POA2792	10-14		4
POA2792	10-14	0	10
POA2792	10-14	1	3
POA2792	15-19		5
POA2792	15-19	0	13
POA2792	20-24	0	17
POA2792	20-24	1	3
POA2792	25-29		4
POA2792	25-29	0	27
POA2792	25-29	1	4
POA2792	30-34	0	19
POA2792	35-39	0	15
POA2792	40-44	0	11
POA2792	45-49		3
POA2792	45-49	0	29
POA2792	45-49	1	3
POA2792	50-54	0	25
POA2792	55-59		3
POA2792	55-59	0	35
POA2792	60-64	0	33
POA2792	65+		4
POA2792	65+	0	78
POA2793	0-4	0	36
POA2793	0-4	1	7
POA2793	5-9		6
POA2793	5-9	0	34
POA2793	5-9	1	4
POA2793	10-14		6
POA2793	10-14	0	40
POA2793	10-14	1	7
POA2793	15-19		4
POA2793	15-19	0	28
POA2793	15-19	1	6
POA2793	20-24		3
POA2793	20-24	0	27
POA2793	20-24	1	4
POA2793	25-29		4
POA2793	25-29	0	29
POA2793	25-29	1	3
POA2793	30-34	0	46
POA2793	35-39		5
POA2793	35-39	0	26
POA2793	35-39	1	3
POA2793	40-44	0	42
POA2793	40-44	1	4
POA2793	45-49		4
POA2793	45-49	0	35
POA2793	45-49	1	5
POA2793	50-54		11
POA2793	50-54	0	68
POA2793	50-54	1	4
POA2793	55-59		8
POA2793	55-59	0	81
POA2793	55-59	1	8
POA2793	60-64		12
POA2793	60-64	0	91
POA2793	60-64	1	3
POA2793	65+		40
POA2793	65+	0	300
POA2793	65+	1	6
POA2794	0-4		33
POA2794	0-4	0	433
POA2794	0-4	1	123
POA2794	5-9		57
POA2794	5-9	0	454
POA2794	5-9	1	124
POA2794	10-14		38
POA2794	10-14	0	460
POA2794	10-14	1	114
POA2794	15-19		49
POA2794	15-19	0	461
POA2794	15-19	1	98
POA2794	20-24		57
POA2794	20-24	0	422
POA2794	20-24	1	78
POA2794	25-29		41
POA2794	25-29	0	478
POA2794	25-29	1	72
POA2794	30-34		46
POA2794	30-34	0	413
POA2794	30-34	1	50
POA2794	35-39		38
POA2794	35-39	0	427
POA2794	35-39	1	35
POA2794	40-44		30
POA2794	40-44	0	432
POA2794	40-44	1	48
POA2794	45-49		42
POA2794	45-49	0	513
POA2794	45-49	1	46
POA2794	50-54		43
POA2794	50-54	0	560
POA2794	50-54	1	57
POA2794	55-59		44
POA2794	55-59	0	622
POA2794	55-59	1	48
POA2794	60-64		34
POA2794	60-64	0	626
POA2794	60-64	1	32
POA2794	65+		124
POA2794	65+	0	2519
POA2794	65+	1	76
POA2795	0-4		110
POA2795	0-4	0	2060
POA2795	0-4	1	376
POA2795	5-9		156
POA2795	5-9	0	2331
POA2795	5-9	1	364
POA2795	10-14		156
POA2795	10-14	0	2549
POA2795	10-14	1	348
POA2795	15-19		139
POA2795	15-19	0	2541
POA2795	15-19	1	305
POA2795	20-24		174
POA2795	20-24	0	2442
POA2795	20-24	1	322
POA2795	25-29		129
POA2795	25-29	0	2416
POA2795	25-29	1	276
POA2795	30-34		125
POA2795	30-34	0	2622
POA2795	30-34	1	247
POA2795	35-39		124
POA2795	35-39	0	2438
POA2795	35-39	1	167
POA2795	40-44		145
POA2795	40-44	0	2230
POA2795	40-44	1	171
POA2795	45-49		136
POA2795	45-49	0	2468
POA2795	45-49	1	169
POA2795	50-54		162
POA2795	50-54	0	2561
POA2795	50-54	1	137
POA2795	55-59		131
POA2795	55-59	0	2575
POA2795	55-59	1	86
POA2795	60-64		147
POA2795	60-64	0	2538
POA2795	60-64	1	83
POA2795	65+		437
POA2795	65+	0	7814
POA2795	65+	1	151
POA2797	0-4	0	23
POA2797	5-9		9
POA2797	5-9	0	29
POA2797	5-9	1	9
POA2797	10-14		4
POA2797	10-14	0	22
POA2797	10-14	1	5
POA2797	15-19	0	16
POA2797	20-24	0	4
POA2797	20-24	1	4
POA2797	25-29	0	15
POA2797	25-29	1	4
POA2797	30-34	0	15
POA2797	35-39	0	21
POA2797	40-44		4
POA2797	40-44	0	25
POA2797	45-49		5
POA2797	45-49	0	16
POA2797	50-54		4
POA2797	50-54	0	36
POA2797	55-59	0	23
POA2797	55-59	1	4
POA2797	60-64	0	35
POA2797	65+		17
POA2797	65+	0	83
POA2798	0-4		11
POA2798	0-4	0	91
POA2798	0-4	1	15
POA2798	5-9		21
POA2798	5-9	0	143
POA2798	5-9	1	10
POA2798	10-14		14
POA2798	10-14	0	177
POA2798	10-14	1	9
POA2798	15-19		13
POA2798	15-19	0	125
POA2798	15-19	1	15
POA2798	20-24		8
POA2798	20-24	0	42
POA2798	20-24	1	7
POA2798	25-29		4
POA2798	25-29	0	59
POA2798	25-29	1	5
POA2798	30-34		8
POA2798	30-34	0	88
POA2798	30-34	1	7
POA2798	35-39		12
POA2798	35-39	0	92
POA2798	35-39	1	5
POA2798	40-44		3
POA2798	40-44	0	141
POA2798	40-44	1	6
POA2798	45-49		13
POA2798	45-49	0	153
POA2798	45-49	1	3
POA2798	50-54		17
POA2798	50-54	0	154
POA2798	50-54	1	4
POA2798	55-59		9
POA2798	55-59	0	122
POA2798	55-59	1	6
POA2798	60-64		17
POA2798	60-64	0	156
POA2798	60-64	1	6
POA2798	65+		39
POA2798	65+	0	385
POA2798	65+	1	7
POA2799	0-4		4
POA2799	0-4	0	249
POA2799	0-4	1	39
POA2799	5-9		8
POA2799	5-9	0	227
POA2799	5-9	1	42
POA2799	10-14		11
POA2799	10-14	0	242
POA2799	10-14	1	39
POA2799	15-19		15
POA2799	15-19	0	216
POA2799	15-19	1	23
POA2799	20-24		8
POA2799	20-24	0	186
POA2799	20-24	1	27
POA2799	25-29		5
POA2799	25-29	0	209
POA2799	25-29	1	18
POA2799	30-34		4
POA2799	30-34	0	250
POA2799	30-34	1	20
POA2799	35-39		9
POA2799	35-39	0	212
POA2799	35-39	1	17
POA2799	40-44		8
POA2799	40-44	0	164
POA2799	40-44	1	6
POA2799	45-49		3
POA2799	45-49	0	197
POA2799	45-49	1	6
POA2799	50-54		12
POA2799	50-54	0	244
POA2799	50-54	1	17
POA2799	55-59		13
POA2799	55-59	0	265
POA2799	55-59	1	16
POA2799	60-64		22
POA2799	60-64	0	287
POA2799	60-64	1	9
POA2799	65+		34
POA2799	65+	0	766
POA2799	65+	1	7
POA2800	0-4		163
POA2800	0-4	0	2748
POA2800	0-4	1	401
POA2800	5-9		169
POA2800	5-9	0	2861
POA2800	5-9	1	432
POA2800	10-14		171
POA2800	10-14	0	2979
POA2800	10-14	1	465
POA2800	15-19		128
POA2800	15-19	0	2523
POA2800	15-19	1	376
POA2800	20-24		157
POA2800	20-24	0	2146
POA2800	20-24	1	320
POA2800	25-29		164
POA2800	25-29	0	2633
POA2800	25-29	1	265
POA2800	30-34		170
POA2800	30-34	0	2831
POA2800	30-34	1	220
POA2800	35-39		165
POA2800	35-39	0	2887
POA2800	35-39	1	184
POA2800	40-44		139
POA2800	40-44	0	2514
POA2800	40-44	1	148
POA2800	45-49		156
POA2800	45-49	0	2720
POA2800	45-49	1	156
POA2800	50-54		131
POA2800	50-54	0	2538
POA2800	50-54	1	172
POA2800	55-59		138
POA2800	55-59	0	2483
POA2800	55-59	1	128
POA2800	60-64		112
POA2800	60-64	0	2503
POA2800	60-64	1	88
POA2800	65+		516
POA2800	65+	0	7926
POA2800	65+	1	150
POA2803	0-4	0	13
POA2803	5-9	0	9
POA2803	5-9	1	6
POA2803	10-14	0	9
POA2803	15-19	0	7
POA2803	15-19	1	3
POA2803	20-24	0	9
POA2803	25-29	0	6
POA2803	25-29	1	4
POA2803	30-34	0	8
POA2803	35-39	0	9
POA2803	40-44	0	15
POA2803	45-49	0	15
POA2803	50-54	0	21
POA2803	55-59		3
POA2803	55-59	0	21
POA2803	60-64	0	25
POA2803	65+		4
POA2803	65+	0	80
POA2804	0-4		18
POA2804	0-4	0	110
POA2804	0-4	1	9
POA2804	5-9		19
POA2804	5-9	0	124
POA2804	5-9	1	12
POA2804	10-14		20
POA2804	10-14	0	161
POA2804	10-14	1	20
POA2804	15-19		18
POA2804	15-19	0	140
POA2804	15-19	1	15
POA2804	20-24		22
POA2804	20-24	0	97
POA2804	25-29		12
POA2804	25-29	0	101
POA2804	25-29	1	12
POA2804	30-34		16
POA2804	30-34	0	104
POA2804	30-34	1	4
POA2804	35-39		12
POA2804	35-39	0	119
POA2804	35-39	1	5
POA2804	40-44		8
POA2804	40-44	0	115
POA2804	40-44	1	3
POA2804	45-49		28
POA2804	45-49	0	147
POA2804	45-49	1	9
POA2804	50-54		14
POA2804	50-54	0	155
POA2804	50-54	1	3
POA2804	55-59		13
POA2804	55-59	0	190
POA2804	55-59	1	13
POA2804	60-64		20
POA2804	60-64	0	189
POA2804	60-64	1	6
POA2804	65+		51
POA2804	65+	0	693
POA2804	65+	1	15
POA2805	0-4	0	12
POA2805	5-9		4
POA2805	5-9	0	27
POA2805	10-14	0	25
POA2805	15-19		6
POA2805	15-19	0	22
POA2805	20-24	0	12
POA2805	20-24	1	4
POA2805	25-29	0	17
POA2805	30-34		5
POA2805	30-34	0	13
POA2805	35-39	0	15
POA2805	35-39	1	3
POA2805	40-44		3
POA2805	40-44	0	28
POA2805	45-49	0	20
POA2805	50-54		4
POA2805	50-54	0	29
POA2805	55-59		6
POA2805	55-59	0	29
POA2805	55-59	1	3
POA2805	60-64	0	22
POA2805	65+		11
POA2805	65+	0	90
POA2806	0-4		8
POA2806	0-4	0	32
POA2806	0-4	1	12
POA2806	5-9		8
POA2806	5-9	0	27
POA2806	5-9	1	5
POA2806	10-14		14
POA2806	10-14	0	46
POA2806	10-14	1	8
POA2806	15-19	0	32
POA2806	15-19	1	3
POA2806	20-24		5
POA2806	20-24	0	24
POA2806	20-24	1	5
POA2806	25-29	0	27
POA2806	25-29	1	3
POA2806	30-34		11
POA2806	30-34	0	32
POA2806	30-34	1	4
POA2806	35-39		9
POA2806	35-39	0	33
POA2806	35-39	1	3
POA2806	40-44		4
POA2806	40-44	0	39
POA2806	40-44	1	3
POA2806	45-49		4
POA2806	45-49	0	24
POA2806	50-54		5
POA2806	50-54	0	39
POA2806	55-59		12
POA2806	55-59	0	65
POA2806	55-59	1	3
POA2806	60-64		4
POA2806	60-64	0	56
POA2806	60-64	1	9
POA2806	65+		28
POA2806	65+	0	203
POA2806	65+	1	8
POA2807	0-4	0	5
POA2807	0-4	1	3
POA2807	5-9		4
POA2807	5-9	0	17
POA2807	5-9	1	5
POA2807	10-14		6
POA2807	10-14	0	17
POA2807	15-19		7
POA2807	15-19	0	13
POA2807	15-19	1	3
POA2807	20-24		4
POA2807	20-24	0	16
POA2807	25-29	0	13
POA2807	25-29	1	9
POA2807	30-34	0	10
POA2807	35-39		4
POA2807	35-39	0	16
POA2807	40-44		6
POA2807	40-44	0	19
POA2807	45-49		3
POA2807	45-49	0	19
POA2807	50-54		3
POA2807	50-54	0	33
POA2807	50-54	1	4
POA2807	55-59		5
POA2807	55-59	0	43
POA2807	60-64	0	32
POA2807	65+		10
POA2807	65+	0	104
POA2807	65+	1	3
POA2808	0-4	0	11
POA2808	10-14	0	8
POA2808	10-14	1	3
POA2808	15-19	0	4
POA2808	15-19	1	3
POA2808	20-24	0	5
POA2808	25-29	0	4
POA2808	30-34	0	10
POA2808	35-39	0	5
POA2808	40-44	0	4
POA2808	45-49	0	18
POA2808	45-49	1	3
POA2808	50-54	0	18
POA2808	55-59	0	12
POA2808	60-64	0	20
POA2808	65+		15
POA2808	65+	0	58
POA2809	0-4	0	13
POA2809	5-9	0	9
POA2809	10-14	0	10
POA2809	10-14	1	4
POA2809	15-19	0	9
POA2809	20-24	0	5
POA2809	25-29		5
POA2809	25-29	0	12
POA2809	30-34	0	7
POA2809	35-39	0	12
POA2809	40-44	0	9
POA2809	45-49	0	5
POA2809	50-54	0	11
POA2809	55-59		3
POA2809	55-59	0	14
POA2809	55-59	1	3
POA2809	60-64		5
POA2809	60-64	0	19
POA2809	65+	0	42
POA2810	0-4		3
POA2810	0-4	0	126
POA2810	0-4	1	16
POA2810	5-9		14
POA2810	5-9	0	127
POA2810	5-9	1	18
POA2810	10-14		17
POA2810	10-14	0	151
POA2810	10-14	1	7
POA2810	15-19		7
POA2810	15-19	0	144
POA2810	15-19	1	13
POA2810	20-24		8
POA2810	20-24	0	95
POA2810	20-24	1	7
POA2810	25-29		10
POA2810	25-29	0	113
POA2810	25-29	1	4
POA2810	30-34		4
POA2810	30-34	0	114
POA2810	30-34	1	3
POA2810	35-39		8
POA2810	35-39	0	103
POA2810	35-39	1	9
POA2810	40-44		18
POA2810	40-44	0	152
POA2810	40-44	1	3
POA2810	45-49		10
POA2810	45-49	0	156
POA2810	45-49	1	7
POA2810	50-54		15
POA2810	50-54	0	169
POA2810	50-54	1	4
POA2810	55-59		19
POA2810	55-59	0	213
POA2810	55-59	1	17
POA2810	60-64		14
POA2810	60-64	0	228
POA2810	60-64	1	3
POA2810	65+		56
POA2810	65+	0	891
POA2810	65+	1	15
POA2817	0-4		4
POA2817	0-4	0	20
POA2817	5-9	0	17
POA2817	10-14	0	21
POA2817	15-19		3
POA2817	15-19	0	11
POA2817	20-24	0	4
POA2817	25-29		3
POA2817	25-29	0	20
POA2817	30-34		5
POA2817	30-34	0	16
POA2817	30-34	1	3
POA2817	35-39	0	11
POA2817	40-44		3
POA2817	40-44	0	31
POA2817	45-49		6
POA2817	45-49	0	19
POA2817	50-54	0	13
POA2817	50-54	1	9
POA2817	55-59		8
POA2817	55-59	0	24
POA2817	60-64		4
POA2817	60-64	0	39
POA2817	65+		12
POA2817	65+	0	60
POA2818	0-4		9
POA2818	0-4	0	42
POA2818	0-4	1	22
POA2818	5-9		6
POA2818	5-9	0	28
POA2818	5-9	1	12
POA2818	10-14	0	45
POA2818	10-14	1	16
POA2818	15-19		5
POA2818	15-19	0	38
POA2818	15-19	1	4
POA2818	20-24		5
POA2818	20-24	0	34
POA2818	20-24	1	5
POA2818	25-29		3
POA2818	25-29	0	31
POA2818	25-29	1	8
POA2818	30-34		6
POA2818	30-34	0	28
POA2818	30-34	1	9
POA2818	35-39	0	34
POA2818	35-39	1	8
POA2818	40-44		8
POA2818	40-44	0	40
POA2818	40-44	1	9
POA2818	45-49		3
POA2818	45-49	0	40
POA2818	45-49	1	5
POA2818	50-54	0	56
POA2818	50-54	1	3
POA2818	55-59		5
POA2818	55-59	0	40
POA2818	55-59	1	3
POA2818	60-64		3
POA2818	60-64	0	58
POA2818	60-64	1	4
POA2818	65+		20
POA2818	65+	0	134
POA2818	65+	1	15
POA2820	0-4		48
POA2820	0-4	0	185
POA2820	0-4	1	185
POA2820	5-9		69
POA2820	5-9	0	209
POA2820	5-9	1	184
POA2820	10-14		70
POA2820	10-14	0	192
POA2820	10-14	1	151
POA2820	15-19		42
POA2820	15-19	0	181
POA2820	15-19	1	154
POA2820	20-24		47
POA2820	20-24	0	208
POA2820	20-24	1	142
POA2820	25-29		62
POA2820	25-29	0	319
POA2820	25-29	1	178
POA2820	30-34		44
POA2820	30-34	0	309
POA2820	30-34	1	137
POA2820	35-39		33
POA2820	35-39	0	309
POA2820	35-39	1	116
POA2820	40-44		54
POA2820	40-44	0	244
POA2820	40-44	1	91
POA2820	45-49		49
POA2820	45-49	0	269
POA2820	45-49	1	87
POA2820	50-54		38
POA2820	50-54	0	291
POA2820	50-54	1	120
POA2820	55-59		38
POA2820	55-59	0	347
POA2820	55-59	1	91
POA2820	60-64		39
POA2820	60-64	0	422
POA2820	60-64	1	69
POA2820	65+		121
POA2820	65+	0	1289
POA2820	65+	1	135
POA2821	0-4		44
POA2821	0-4	0	178
POA2821	0-4	1	97
POA2821	5-9		70
POA2821	5-9	0	156
POA2821	5-9	1	129
POA2821	10-14		62
POA2821	10-14	0	193
POA2821	10-14	1	140
POA2821	15-19		35
POA2821	15-19	0	171
POA2821	15-19	1	86
POA2821	20-24		34
POA2821	20-24	0	131
POA2821	20-24	1	78
POA2821	25-29		40
POA2821	25-29	0	147
POA2821	25-29	1	63
POA2821	30-34		41
POA2821	30-34	0	193
POA2821	30-34	1	53
POA2821	35-39		38
POA2821	35-39	0	184
POA2821	35-39	1	64
POA2821	40-44		29
POA2821	40-44	0	168
POA2821	40-44	1	45
POA2821	45-49		33
POA2821	45-49	0	188
POA2821	45-49	1	41
POA2821	50-54		21
POA2821	50-54	0	168
POA2821	50-54	1	51
POA2821	55-59		33
POA2821	55-59	0	215
POA2821	55-59	1	37
POA2821	60-64		24
POA2821	60-64	0	266
POA2821	60-64	1	38
POA2821	65+		108
POA2821	65+	0	810
POA2821	65+	1	81
POA2822	0-4		3
POA2822	0-4	0	22
POA2822	0-4	1	3
POA2822	5-9		3
POA2822	5-9	0	13
POA2822	5-9	1	7
POA2822	10-14	0	18
POA2822	10-14	1	12
POA2822	15-19	0	22
POA2822	15-19	1	3
POA2822	20-24		6
POA2822	20-24	0	12
POA2822	20-24	1	3
POA2822	25-29		8
POA2822	25-29	0	14
POA2822	30-34	0	18
POA2822	30-34	1	3
POA2822	35-39		8
POA2822	35-39	0	18
POA2822	35-39	1	4
POA2822	40-44	0	16
POA2822	45-49	0	20
POA2822	45-49	1	4
POA2822	50-54		4
POA2822	50-54	0	16
POA2822	55-59		12
POA2822	55-59	0	28
POA2822	55-59	1	4
POA2822	60-64		12
POA2822	60-64	0	35
POA2822	65+		13
POA2822	65+	0	71
POA2822	65+	1	5
POA2823	0-4		10
POA2823	0-4	0	52
POA2823	0-4	1	28
POA2823	5-9		8
POA2823	5-9	0	57
POA2823	5-9	1	31
POA2823	10-14		12
POA2823	10-14	0	41
POA2823	10-14	1	24
POA2823	15-19		9
POA2823	15-19	0	39
POA2823	15-19	1	26
POA2823	20-24		3
POA2823	20-24	0	33
POA2823	20-24	1	19
POA2823	25-29		12
POA2823	25-29	0	57
POA2823	25-29	1	23
POA2823	30-34		7
POA2823	30-34	0	63
POA2823	30-34	1	6
POA2823	35-39		7
POA2823	35-39	0	36
POA2823	35-39	1	11
POA2823	40-44		11
POA2823	40-44	0	47
POA2823	40-44	1	20
POA2823	45-49		8
POA2823	45-49	0	51
POA2823	45-49	1	5
POA2823	50-54		6
POA2823	50-54	0	48
POA2823	50-54	1	17
POA2823	55-59		13
POA2823	55-59	0	76
POA2823	55-59	1	16
POA2823	60-64		9
POA2823	60-64	0	64
POA2823	60-64	1	10
POA2823	65+		46
POA2823	65+	0	236
POA2823	65+	1	42
POA2824	0-4		9
POA2824	0-4	0	75
POA2824	0-4	1	53
POA2824	5-9		13
POA2824	5-9	0	83
POA2824	5-9	1	35
POA2824	10-14		17
POA2824	10-14	0	94
POA2824	10-14	1	32
POA2824	15-19		8
POA2824	15-19	0	64
POA2824	15-19	1	33
POA2824	20-24	0	64
POA2824	20-24	1	30
POA2824	25-29		4
POA2824	25-29	0	62
POA2824	25-29	1	16
POA2824	30-34		18
POA2824	30-34	0	94
POA2824	30-34	1	22
POA2824	35-39		10
POA2824	35-39	0	76
POA2824	35-39	1	12
POA2824	40-44		9
POA2824	40-44	0	72
POA2824	40-44	1	14
POA2824	45-49		15
POA2824	45-49	0	64
POA2824	45-49	1	21
POA2824	50-54		3
POA2824	50-54	0	101
POA2824	50-54	1	24
POA2824	55-59		12
POA2824	55-59	0	110
POA2824	55-59	1	19
POA2824	60-64		12
POA2824	60-64	0	143
POA2824	60-64	1	16
POA2824	65+		91
POA2824	65+	0	383
POA2824	65+	1	41
POA2825	0-4		5
POA2825	0-4	0	82
POA2825	0-4	1	51
POA2825	5-9		12
POA2825	5-9	0	84
POA2825	5-9	1	50
POA2825	10-14		8
POA2825	10-14	0	85
POA2825	10-14	1	49
POA2825	15-19		8
POA2825	15-19	0	95
POA2825	15-19	1	35
POA2825	20-24		17
POA2825	20-24	0	87
POA2825	20-24	1	30
POA2825	25-29		4
POA2825	25-29	0	111
POA2825	25-29	1	28
POA2825	30-34		5
POA2825	30-34	0	115
POA2825	30-34	1	28
POA2825	35-39		8
POA2825	35-39	0	75
POA2825	35-39	1	16
POA2825	40-44		10
POA2825	40-44	0	73
POA2825	40-44	1	12
POA2825	45-49		9
POA2825	45-49	0	111
POA2825	45-49	1	17
POA2825	50-54		9
POA2825	50-54	0	121
POA2825	50-54	1	23
POA2825	55-59		12
POA2825	55-59	0	121
POA2825	55-59	1	16
POA2825	60-64		12
POA2825	60-64	0	99
POA2825	60-64	1	13
POA2825	65+		34
POA2825	65+	0	398
POA2825	65+	1	30
POA2826	0-4	0	6
POA2826	5-9	0	5
POA2826	10-14	0	6
POA2826	15-19	0	12
POA2826	15-19	1	4
POA2826	20-24		6
POA2826	20-24	0	14
POA2826	25-29	0	5
POA2826	30-34	0	9
POA2826	35-39	0	9
POA2826	40-44	0	5
POA2826	45-49	0	8
POA2826	45-49	1	3
POA2826	50-54	0	12
POA2826	55-59	0	14
POA2826	60-64	0	14
POA2826	60-64	1	4
POA2826	65+		3
POA2826	65+	0	30
POA2826	65+	1	4
POA2827	0-4		26
POA2827	0-4	0	140
POA2827	0-4	1	63
POA2827	5-9		37
POA2827	5-9	0	131
POA2827	5-9	1	65
POA2827	10-14		27
POA2827	10-14	0	149
POA2827	10-14	1	59
POA2827	15-19		24
POA2827	15-19	0	113
POA2827	15-19	1	49
POA2827	20-24		13
POA2827	20-24	0	101
POA2827	20-24	1	31
POA2827	25-29		22
POA2827	25-29	0	130
POA2827	25-29	1	35
POA2827	30-34		26
POA2827	30-34	0	147
POA2827	30-34	1	27
POA2827	35-39		18
POA2827	35-39	0	159
POA2827	35-39	1	21
POA2827	40-44		24
POA2827	40-44	0	119
POA2827	40-44	1	20
POA2827	45-49		19
POA2827	45-49	0	142
