POA_CODE_2021	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA3959	45-54	1	M	5
POA3959	55-64		M	6
POA3959	55-64	0	F	80
POA3959	55-64	0	M	77
POA3959	55-64	1	F	32
POA3959	55-64	1	M	16
POA3959	65-74		F	5
POA3959	65-74		M	8
POA3959	65-74	0	F	100
POA3959	65-74	0	M	99
POA3959	65-74	1	F	16
POA3959	65-74	1	M	14
POA3959	75-84		F	10
POA3959	75-84		M	4
POA3959	75-84	0	F	38
POA3959	75-84	0	M	46
POA3959	75-84	1	F	7
POA3959	75-84	1	M	8
POA3959	85+		M	3
POA3959	85+	0	F	6
POA3959	85+	0	M	4
POA3959	85+	1	M	6
POA3960	15-19		F	4
POA3960	15-19	0	F	56
POA3960	15-19	0	M	60
POA3960	15-19	1	F	3
POA3960	20-24		F	5
POA3960	20-24		M	5
POA3960	20-24	0	F	33
POA3960	20-24	0	M	29
POA3960	20-24	1	F	3
POA3960	25-34		F	11
POA3960	25-34		M	10
POA3960	25-34	0	F	63
POA3960	25-34	0	M	70
POA3960	25-34	1	F	14
POA3960	25-34	1	M	7
POA3960	35-44		F	11
POA3960	35-44		M	12
POA3960	35-44	0	F	74
POA3960	35-44	0	M	82
POA3960	35-44	1	F	14
POA3960	35-44	1	M	13
POA3960	45-54		F	11
POA3960	45-54		M	11
POA3960	45-54	0	F	115
POA3960	45-54	0	M	126
POA3960	45-54	1	F	41
POA3960	45-54	1	M	23
POA3960	55-64		F	18
POA3960	55-64		M	19
POA3960	55-64	0	F	163
POA3960	55-64	0	M	156
POA3960	55-64	1	F	69
POA3960	55-64	1	M	42
POA3960	65-74		F	24
POA3960	65-74		M	22
POA3960	65-74	0	F	210
POA3960	65-74	0	M	213
POA3960	65-74	1	F	47
POA3960	65-74	1	M	33
POA3960	75-84		F	15
POA3960	75-84		M	14
POA3960	75-84	0	F	124
POA3960	75-84	0	M	128
POA3960	75-84	1	F	18
POA3960	75-84	1	M	8
POA3960	85+		F	6
POA3960	85+		M	8
POA3960	85+	0	F	73
POA3960	85+	0	M	45
POA3960	85+	1	F	5
POA3960	85+	1	M	8
POA3962	15-19		F	8
POA3962	15-19	0	F	6
POA3962	15-19	0	M	18
POA3962	20-24	0	F	15
POA3962	20-24	0	M	16
POA3962	25-34		F	3
POA3962	25-34		M	7
POA3962	25-34	0	F	30
POA3962	25-34	0	M	27
POA3962	25-34	1	F	8
POA3962	35-44		F	7
POA3962	35-44		M	11
POA3962	35-44	0	F	31
POA3962	35-44	0	M	31
POA3962	35-44	1	F	12
POA3962	35-44	1	M	8
POA3962	45-54		F	6
POA3962	45-54		M	5
POA3962	45-54	0	F	37
POA3962	45-54	0	M	43
POA3962	45-54	1	F	14
POA3962	45-54	1	M	15
POA3962	55-64		M	7
POA3962	55-64	0	F	58
POA3962	55-64	0	M	60
POA3962	55-64	1	F	26
POA3962	55-64	1	M	11
POA3962	65-74		F	6
POA3962	65-74		M	6
POA3962	65-74	0	F	66
POA3962	65-74	0	M	81
POA3962	65-74	1	F	17
POA3962	65-74	1	M	16
POA3962	75-84		F	11
POA3962	75-84		M	8
POA3962	75-84	0	F	25
POA3962	75-84	0	M	30
POA3962	75-84	1	F	4
POA3962	75-84	1	M	10
POA3962	85+		F	3
POA3962	85+		M	3
POA3962	85+	0	F	8
POA3962	85+	0	M	10
POA3964	15-19	0	M	3
POA3964	20-24	0	F	3
POA3964	20-24	0	M	4
POA3964	25-34	0	F	8
POA3964	25-34	0	M	5
POA3964	35-44	0	F	3
POA3964	35-44	0	M	11
POA3964	35-44	1	F	3
POA3964	35-44	1	M	4
POA3964	45-54	0	F	6
POA3964	45-54	0	M	8
POA3964	45-54	1	F	4
POA3964	55-64	0	F	13
POA3964	55-64	0	M	13
POA3964	55-64	1	M	4
POA3964	65-74	0	F	3
POA3964	65-74	0	M	17
POA3964	75-84	0	F	4
POA3964	85+	0	M	3
POA3965	25-34	0	F	5
POA3965	35-44	0	F	4
POA3965	35-44	0	M	11
POA3965	35-44	1	M	3
POA3965	45-54		F	3
POA3965	45-54	0	F	4
POA3965	45-54	0	M	9
POA3965	55-64		F	4
POA3965	55-64		M	5
POA3965	55-64	0	F	14
POA3965	55-64	0	M	11
POA3965	55-64	1	F	3
POA3965	55-64	1	M	6
POA3965	65-74		F	3
POA3965	65-74		M	5
POA3965	65-74	0	F	20
POA3965	65-74	0	M	28
POA3965	65-74	1	F	5
POA3965	65-74	1	M	3
POA3965	75-84		F	3
POA3965	75-84	0	F	11
POA3965	75-84	0	M	15
POA3965	75-84	1	M	6
POA3965	85+	0	M	5
POA3966	15-19	0	F	18
POA3966	15-19	0	M	3
POA3966	15-19	1	F	3
POA3966	20-24	0	F	8
POA3966	20-24	0	M	13
POA3966	25-34	0	F	18
POA3966	25-34	0	M	23
POA3966	35-44		M	4
POA3966	35-44	0	F	21
POA3966	35-44	0	M	21
POA3966	35-44	1	F	3
POA3966	45-54		M	8
POA3966	45-54	0	F	23
POA3966	45-54	0	M	29
POA3966	45-54	1	F	11
POA3966	45-54	1	M	9
POA3966	55-64	0	F	23
POA3966	55-64	0	M	34
POA3966	55-64	1	F	7
POA3966	55-64	1	M	11
POA3966	65-74		F	3
POA3966	65-74		M	8
POA3966	65-74	0	F	30
POA3966	65-74	0	M	56
POA3966	65-74	1	F	5
POA3966	65-74	1	M	4
POA3966	75-84		F	3
POA3966	75-84		M	5
POA3966	75-84	0	F	9
POA3966	75-84	0	M	18
POA3966	85+	0	F	7
POA3966	85+	0	M	4
POA3967	20-24	0	F	3
POA3967	25-34	0	M	6
POA3967	35-44	0	F	7
POA3967	45-54	0	F	8
POA3967	45-54	0	M	11
POA3967	45-54	1	F	3
POA3967	55-64		M	3
POA3967	55-64	0	F	3
POA3967	55-64	0	M	7
POA3967	65-74	0	F	4
POA3967	65-74	0	M	11
POA3967	75-84	0	F	5
POA3967	75-84	0	M	3
POA3967	75-84	1	M	3
POA3971	15-19		F	15
POA3971	15-19		M	20
POA3971	15-19	0	F	69
POA3971	15-19	0	M	68
POA3971	15-19	1	M	14
POA3971	20-24		F	4
POA3971	20-24		M	11
POA3971	20-24	0	F	60
POA3971	20-24	0	M	75
POA3971	20-24	1	F	5
POA3971	20-24	1	M	4
POA3971	25-34		F	18
POA3971	25-34		M	16
POA3971	25-34	0	F	142
POA3971	25-34	0	M	135
POA3971	25-34	1	F	21
POA3971	25-34	1	M	19
POA3971	35-44		F	26
POA3971	35-44		M	22
POA3971	35-44	0	F	146
POA3971	35-44	0	M	125
POA3971	35-44	1	F	36
POA3971	35-44	1	M	14
POA3971	45-54		F	20
POA3971	45-54		M	21
POA3971	45-54	0	F	185
POA3971	45-54	0	M	177
POA3971	45-54	1	F	68
POA3971	45-54	1	M	44
POA3971	55-64		F	27
POA3971	55-64		M	21
POA3971	55-64	0	F	242
POA3971	55-64	0	M	286
POA3971	55-64	1	F	92
POA3971	55-64	1	M	56
POA3971	65-74		F	31
POA3971	65-74		M	34
POA3971	65-74	0	F	278
POA3971	65-74	0	M	304
POA3971	65-74	1	F	69
POA3971	65-74	1	M	52
POA3971	75-84		F	25
POA3971	75-84		M	14
POA3971	75-84	0	F	160
POA3971	75-84	0	M	156
POA3971	75-84	1	F	19
POA3971	75-84	1	M	15
POA3971	85+		F	10
POA3971	85+		M	10
POA3971	85+	0	F	63
POA3971	85+	0	M	46
POA3971	85+	1	F	4
POA3975	15-19		F	19
POA3975	15-19		M	34
POA3975	15-19	0	F	512
POA3975	15-19	0	M	513
POA3975	15-19	1	F	26
POA3975	15-19	1	M	22
POA3975	20-24		F	33
POA3975	20-24		M	30
POA3975	20-24	0	F	515
POA3975	20-24	0	M	547
POA3975	20-24	1	F	36
POA3975	20-24	1	M	33
POA3975	25-34		F	69
POA3975	25-34		M	98
POA3975	25-34	0	F	1114
POA3975	25-34	0	M	1033
POA3975	25-34	1	F	152
POA3975	25-34	1	M	77
POA3975	35-44		F	86
POA3975	35-44		M	97
POA3975	35-44	0	F	1431
POA3975	35-44	0	M	1447
POA3975	35-44	1	F	206
POA3975	35-44	1	M	188
POA3975	45-54		F	40
POA3975	45-54		M	54
POA3975	45-54	0	F	971
POA3975	45-54	0	M	1065
POA3975	45-54	1	F	180
POA3975	45-54	1	M	119
POA3975	55-64		F	29
POA3975	55-64		M	28
POA3975	55-64	0	F	561
POA3975	55-64	0	M	627
POA3975	55-64	1	F	119
POA3975	55-64	1	M	89
POA3975	65-74		F	18
POA3975	65-74		M	18
POA3975	65-74	0	F	343
POA3975	65-74	0	M	338
POA3975	65-74	1	F	63
POA3975	65-74	1	M	43
POA3975	75-84		M	5
POA3975	75-84	0	F	148
POA3975	75-84	0	M	121
POA3975	75-84	1	F	13
POA3975	75-84	1	M	15
POA3975	85+		F	4
POA3975	85+		M	3
POA3975	85+	0	F	115
POA3975	85+	0	M	42
POA3976	15-19		F	66
POA3976	15-19		M	56
POA3976	15-19	0	F	699
POA3976	15-19	0	M	781
POA3976	15-19	1	F	55
POA3976	15-19	1	M	48
POA3976	20-24		F	69
POA3976	20-24		M	88
POA3976	20-24	0	F	813
POA3976	20-24	0	M	928
POA3976	20-24	1	F	76
POA3976	20-24	1	M	71
POA3976	25-34		F	180
POA3976	25-34		M	210
POA3976	25-34	0	F	1674
POA3976	25-34	0	M	1779
POA3976	25-34	1	F	227
POA3976	25-34	1	M	175
POA3976	35-44		F	125
POA3976	35-44		M	161
POA3976	35-44	0	F	1343
POA3976	35-44	0	M	1543
POA3976	35-44	1	F	291
POA3976	35-44	1	M	194
POA3976	45-54		F	108
POA3976	45-54		M	120
POA3976	45-54	0	F	1212
POA3976	45-54	0	M	1242
POA3976	45-54	1	F	282
POA3976	45-54	1	M	166
POA3976	55-64		F	77
POA3976	55-64		M	100
POA3976	55-64	0	F	1147
POA3976	55-64	0	M	1242
POA3976	55-64	1	F	309
POA3976	55-64	1	M	181
POA3976	65-74		F	61
POA3976	65-74		M	54
POA3976	65-74	0	F	660
POA3976	65-74	0	M	718
POA3976	65-74	1	F	133
POA3976	65-74	1	M	109
POA3976	75-84		F	27
POA3976	75-84		M	24
POA3976	75-84	0	F	302
POA3976	75-84	0	M	304
POA3976	75-84	1	F	43
POA3976	75-84	1	M	36
POA3976	85+		F	6
POA3976	85+		M	11
POA3976	85+	0	F	104
POA3976	85+	0	M	63
POA3976	85+	1	F	5
POA3976	85+	1	M	6
POA3977	15-19		F	204
POA3977	15-19		M	194
POA3977	15-19	0	F	3166
POA3977	15-19	0	M	3234
POA3977	15-19	1	F	164
POA3977	15-19	1	M	167
POA3977	20-24		F	185
POA3977	20-24		M	252
POA3977	20-24	0	F	3213
POA3977	20-24	0	M	3344
POA3977	20-24	1	F	277
POA3977	20-24	1	M	185
POA3977	25-34		F	620
POA3977	25-34		M	595
POA3977	25-34	0	F	8008
POA3977	25-34	0	M	7471
POA3977	25-34	1	F	1016
POA3977	25-34	1	M	549
POA3977	35-44		F	463
POA3977	35-44		M	552
POA3977	35-44	0	F	7935
POA3977	35-44	0	M	8578
POA3977	35-44	1	F	1445
POA3977	35-44	1	M	914
POA3977	45-54		F	345
POA3977	45-54		M	327
POA3977	45-54	0	F	5336
POA3977	45-54	0	M	5810
POA3977	45-54	1	F	1300
POA3977	45-54	1	M	790
POA3977	55-64		F	260
POA3977	55-64		M	269
POA3977	55-64	0	F	3895
POA3977	55-64	0	M	4271
POA3977	55-64	1	F	1086
POA3977	55-64	1	M	624
POA3977	65-74		F	175
POA3977	65-74		M	162
POA3977	65-74	0	F	2845
POA3977	65-74	0	M	2662
POA3977	65-74	1	F	593
POA3977	65-74	1	M	413
POA3977	75-84		F	144
POA3977	75-84		M	107
POA3977	75-84	0	F	1459
POA3977	75-84	0	M	1273
POA3977	75-84	1	F	208
POA3977	75-84	1	M	178
POA3977	85+		F	84
POA3977	85+		M	47
POA3977	85+	0	F	599
POA3977	85+	0	M	333
POA3977	85+	1	F	29
POA3977	85+	1	M	57
POA3978	15-19		F	41
POA3978	15-19		M	44
POA3978	15-19	0	F	902
POA3978	15-19	0	M	959
POA3978	15-19	1	F	49
POA3978	15-19	1	M	48
POA3978	20-24		F	73
POA3978	20-24		M	85
POA3978	20-24	0	F	1150
POA3978	20-24	0	M	1078
POA3978	20-24	1	F	87
POA3978	20-24	1	M	46
POA3978	25-34		F	270
POA3978	25-34		M	256
POA3978	25-34	0	F	4284
POA3978	25-34	0	M	3908
POA3978	25-34	1	F	431
POA3978	25-34	1	M	250
POA3978	35-44		F	185
POA3978	35-44		M	222
POA3978	35-44	0	F	3555
POA3978	35-44	0	M	3917
POA3978	35-44	1	F	500
POA3978	35-44	1	M	356
POA3978	45-54		F	75
POA3978	45-54		M	77
POA3978	45-54	0	F	1552
POA3978	45-54	0	M	1756
POA3978	45-54	1	F	252
POA3978	45-54	1	M	176
POA3978	55-64		F	52
POA3978	55-64		M	47
POA3978	55-64	0	F	909
POA3978	55-64	0	M	880
POA3978	55-64	1	F	199
POA3978	55-64	1	M	126
POA3978	65-74		F	35
POA3978	65-74		M	29
POA3978	65-74	0	F	638
POA3978	65-74	0	M	523
POA3978	65-74	1	F	123
POA3978	65-74	1	M	82
POA3978	75-84		F	12
POA3978	75-84		M	8
POA3978	75-84	0	F	271
POA3978	75-84	0	M	243
POA3978	75-84	1	F	39
POA3978	75-84	1	M	28
POA3978	85+		F	8
POA3978	85+		M	9
POA3978	85+	0	F	52
POA3978	85+	0	M	35
POA3978	85+	1	M	4
POA3979	15-19		F	4
POA3979	15-19		M	3
POA3979	15-19	0	F	10
POA3979	15-19	0	M	9
POA3979	20-24	0	F	6
POA3979	20-24	0	M	5
POA3979	20-24	1	F	3
POA3979	25-34	0	F	13
POA3979	25-34	0	M	14
POA3979	25-34	1	F	5
POA3979	35-44		F	4
POA3979	35-44		M	4
POA3979	35-44	0	F	20
POA3979	35-44	0	M	17
POA3979	45-54		F	5
POA3979	45-54		M	4
POA3979	45-54	0	F	14
POA3979	45-54	0	M	21
POA3979	45-54	1	F	6
POA3979	45-54	1	M	7
POA3979	55-64	0	F	18
POA3979	55-64	0	M	23
POA3979	55-64	1	F	11
POA3979	55-64	1	M	3
POA3979	65-74		F	3
POA3979	65-74		M	5
POA3979	65-74	0	F	17
POA3979	65-74	0	M	26
POA3979	65-74	1	F	3
POA3979	65-74	1	M	3
POA3979	75-84	0	F	6
POA3979	75-84	0	M	9
POA3980	15-19		F	7
POA3980	15-19		M	12
POA3980	15-19	0	F	84
POA3980	15-19	0	M	99
POA3980	15-19	1	F	9
POA3980	15-19	1	M	3
POA3980	20-24		F	10
POA3980	20-24		M	6
POA3980	20-24	0	F	84
POA3980	20-24	0	M	84
POA3980	20-24	1	F	5
POA3980	20-24	1	M	6
POA3980	25-34		F	12
POA3980	25-34		M	11
POA3980	25-34	0	F	171
POA3980	25-34	0	M	178
POA3980	25-34	1	F	23
POA3980	25-34	1	M	16
POA3980	35-44		F	14
POA3980	35-44		M	17
POA3980	35-44	0	F	176
POA3980	35-44	0	M	181
POA3980	35-44	1	F	47
POA3980	35-44	1	M	19
POA3980	45-54		F	16
POA3980	45-54		M	18
POA3980	45-54	0	F	169
POA3980	45-54	0	M	195
POA3980	45-54	1	F	59
POA3980	45-54	1	M	37
POA3980	55-64		F	12
POA3980	55-64		M	22
POA3980	55-64	0	F	168
POA3980	55-64	0	M	202
POA3980	55-64	1	F	55
POA3980	55-64	1	M	31
POA3980	65-74		F	16
POA3980	65-74		M	21
POA3980	65-74	0	F	134
POA3980	65-74	0	M	174
POA3980	65-74	1	F	33
POA3980	65-74	1	M	20
POA3980	75-84		F	9
POA3980	75-84		M	8
POA3980	75-84	0	F	43
POA3980	75-84	0	M	72
POA3980	75-84	1	F	10
POA3980	75-84	1	M	11
POA3980	85+	0	F	16
POA3980	85+	0	M	15
POA3981	15-19		F	11
POA3981	15-19		M	12
POA3981	15-19	0	F	170
POA3981	15-19	0	M	140
POA3981	15-19	1	F	14
POA3981	15-19	1	M	9
POA3981	20-24		F	5
POA3981	20-24		M	6
POA3981	20-24	0	F	137
POA3981	20-24	0	M	131
POA3981	20-24	1	F	6
POA3981	20-24	1	M	10
POA3981	25-34		F	19
POA3981	25-34		M	26
POA3981	25-34	0	F	331
POA3981	25-34	0	M	333
POA3981	25-34	1	F	53
POA3981	25-34	1	M	29
POA3981	35-44		F	22
POA3981	35-44		M	22
POA3981	35-44	0	F	250
POA3981	35-44	0	M	250
POA3981	35-44	1	F	75
POA3981	35-44	1	M	44
POA3981	45-54		F	12
POA3981	45-54		M	30
POA3981	45-54	0	F	235
POA3981	45-54	0	M	273
POA3981	45-54	1	F	86
POA3981	45-54	1	M	52
POA3981	55-64		F	15
POA3981	55-64		M	10
POA3981	55-64	0	F	210
POA3981	55-64	0	M	254
POA3981	55-64	1	F	78
POA3981	55-64	1	M	48
POA3981	65-74		F	12
POA3981	65-74		M	19
POA3981	65-74	0	F	183
POA3981	65-74	0	M	178
POA3981	65-74	1	F	42
POA3981	65-74	1	M	34
POA3981	75-84		F	15
POA3981	75-84		M	15
POA3981	75-84	0	F	107
POA3981	75-84	0	M	107
POA3981	75-84	1	F	18
POA3981	75-84	1	M	18
POA3981	85+		F	13
POA3981	85+		M	8
POA3981	85+	0	F	63
POA3981	85+	0	M	31
POA3981	85+	1	M	3
POA3984	15-19		F	18
POA3984	15-19		M	29
POA3984	15-19	0	F	143
POA3984	15-19	0	M	136
POA3984	15-19	1	F	19
POA3984	15-19	1	M	4
POA3984	20-24		F	3
POA3984	20-24		M	9
POA3984	20-24	0	F	132
POA3984	20-24	0	M	146
POA3984	20-24	1	F	14
POA3984	20-24	1	M	15
POA3984	25-34		F	29
POA3984	25-34		M	27
POA3984	25-34	0	F	408
POA3984	25-34	0	M	398
POA3984	25-34	1	F	56
POA3984	25-34	1	M	27
POA3984	35-44		F	38
POA3984	35-44		M	44
POA3984	35-44	0	F	304
POA3984	35-44	0	M	322
POA3984	35-44	1	F	65
POA3984	35-44	1	M	29
POA3984	45-54		F	36
POA3984	45-54		M	40
POA3984	45-54	0	F	322
POA3984	45-54	0	M	377
POA3984	45-54	1	F	87
POA3984	45-54	1	M	68
POA3984	55-64		F	35
POA3984	55-64		M	39
POA3984	55-64	0	F	410
POA3984	55-64	0	M	441
POA3984	55-64	1	F	120
POA3984	55-64	1	M	78
POA3984	65-74		F	43
POA3984	65-74		M	54
POA3984	65-74	0	F	398
POA3984	65-74	0	M	420
POA3984	65-74	1	F	85
POA3984	65-74	1	M	78
POA3984	75-84		F	29
POA3984	75-84		M	32
POA3984	75-84	0	F	180
POA3984	75-84	0	M	189
POA3984	75-84	1	F	27
POA3984	75-84	1	M	34
POA3984	85+		F	10
POA3984	85+		M	10
POA3984	85+	0	F	41
POA3984	85+	0	M	47
POA3984	85+	1	M	6
POA3987	15-19		M	10
POA3987	15-19	0	F	44
POA3987	15-19	0	M	40
POA3987	20-24		F	7
POA3987	20-24		M	4
POA3987	20-24	0	F	36
POA3987	20-24	0	M	34
POA3987	20-24	1	M	3
POA3987	25-34		F	9
POA3987	25-34		M	8
POA3987	25-34	0	F	76
POA3987	25-34	0	M	67
POA3987	25-34	1	F	17
POA3987	35-44		F	7
POA3987	35-44		M	11
POA3987	35-44	0	F	85
POA3987	35-44	0	M	79
POA3987	35-44	1	F	16
POA3987	35-44	1	M	13
POA3987	45-54		F	8
POA3987	45-54		M	5
POA3987	45-54	0	F	95
POA3987	45-54	0	M	100
POA3987	45-54	1	F	31
POA3987	45-54	1	M	26
POA3987	55-64		F	13
POA3987	55-64		M	9
POA3987	55-64	0	F	82
POA3987	55-64	0	M	96
POA3987	55-64	1	F	34
POA3987	55-64	1	M	16
POA3987	65-74		F	3
POA3987	65-74		M	7
POA3987	65-74	0	F	53
POA3987	65-74	0	M	57
POA3987	65-74	1	F	12
POA3987	65-74	1	M	9
POA3987	75-84		F	7
POA3987	75-84		M	7
POA3987	75-84	0	F	31
POA3987	75-84	0	M	36
POA3987	75-84	1	F	5
POA3987	85+	0	M	11
POA3988	15-19	0	F	23
POA3988	15-19	0	M	33
POA3988	15-19	1	M	7
POA3988	20-24		F	4
POA3988	20-24	0	F	14
POA3988	20-24	0	M	12
POA3988	20-24	1	F	4
POA3988	25-34		F	5
POA3988	25-34		M	3
POA3988	25-34	0	F	52
POA3988	25-34	0	M	61
POA3988	25-34	1	F	6
POA3988	35-44		F	5
POA3988	35-44		M	5
POA3988	35-44	0	F	46
POA3988	35-44	0	M	54
POA3988	35-44	1	F	12
POA3988	35-44	1	M	10
POA3988	45-54	0	F	50
POA3988	45-54	0	M	53
POA3988	45-54	1	F	20
POA3988	45-54	1	M	12
POA3988	55-64		F	12
POA3988	55-64		M	7
POA3988	55-64	0	F	56
POA3988	55-64	0	M	64
POA3988	55-64	1	F	28
POA3988	55-64	1	M	13
POA3988	65-74		M	6
POA3988	65-74	0	F	57
POA3988	65-74	0	M	57
POA3988	65-74	1	F	14
POA3988	65-74	1	M	14
POA3988	75-84		F	3
POA3988	75-84		M	4
POA3988	75-84	0	F	26
POA3988	75-84	0	M	26
POA3988	75-84	1	F	4
POA3988	85+	0	F	9
POA3990	20-24	0	M	3
POA3990	25-34	0	F	4
POA3990	25-34	0	M	3
POA3990	35-44	0	F	8
POA3990	35-44	0	M	3
POA3990	45-54	0	F	7
POA3990	45-54	0	M	7
POA3990	45-54	1	F	4
POA3990	55-64	0	F	11
POA3990	55-64	0	M	18
POA3990	55-64	1	M	3
POA3990	65-74	0	F	9
POA3990	65-74	0	M	5
POA3990	65-74	1	F	5
POA3990	75-84		M	6
POA3990	75-84	0	F	4
POA3990	75-84	0	M	8
POA3991	15-19	0	F	12
POA3991	15-19	0	M	6
POA3991	20-24		M	4
POA3991	20-24	0	F	5
POA3991	20-24	0	M	10
POA3991	25-34		M	3
POA3991	25-34	0	F	11
POA3991	25-34	0	M	10
POA3991	25-34	1	F	7
POA3991	35-44		M	6
POA3991	35-44	0	F	21
POA3991	35-44	0	M	5
POA3991	35-44	1	F	4
POA3991	35-44	1	M	4
POA3991	45-54		F	6
POA3991	45-54		M	5
POA3991	45-54	0	F	27
POA3991	45-54	0	M	21
POA3991	45-54	1	M	3
POA3991	55-64	0	F	25
POA3991	55-64	0	M	28
POA3991	55-64	1	F	7
POA3991	55-64	1	M	5
POA3991	65-74		F	4
POA3991	65-74	0	F	29
POA3991	65-74	0	M	38
POA3991	65-74	1	F	4
POA3991	65-74	1	M	3
POA3991	75-84		M	3
POA3991	75-84	0	F	7
POA3991	75-84	0	M	10
POA3992	15-19		F	6
POA3992	15-19	0	F	24
POA3992	15-19	0	M	31
POA3992	20-24		M	4
POA3992	20-24	0	F	19
POA3992	20-24	0	M	28
POA3992	20-24	1	F	3
POA3992	25-34		F	5
POA3992	25-34		M	3
POA3992	25-34	0	F	65
POA3992	25-34	0	M	63
POA3992	25-34	1	F	6
POA3992	25-34	1	M	4
POA3992	35-44		F	13
POA3992	35-44		M	6
POA3992	35-44	0	F	75
POA3992	35-44	0	M	60
POA3992	35-44	1	F	8
POA3992	35-44	1	M	10
POA3992	45-54		F	6
POA3992	45-54		M	7
POA3992	45-54	0	F	55
POA3992	45-54	0	M	60
POA3992	45-54	1	F	24
POA3992	45-54	1	M	9
POA3992	55-64		F	9
POA3992	55-64		M	6
POA3992	55-64	0	F	69
POA3992	55-64	0	M	77
POA3992	55-64	1	F	26
POA3992	55-64	1	M	12
POA3992	65-74		F	6
POA3992	65-74		M	7
POA3992	65-74	0	F	55
POA3992	65-74	0	M	83
POA3992	65-74	1	F	20
POA3992	65-74	1	M	12
POA3992	75-84	0	F	14
POA3992	75-84	0	M	25
POA3992	75-84	1	F	4
POA3992	75-84	1	M	6
POA3992	85+	0	F	10
POA3992	85+	0	M	4
POA3995	15-19		F	23
POA3995	15-19		M	26
POA3995	15-19	0	F	228
POA3995	15-19	0	M	266
POA3995	15-19	1	F	24
POA3995	15-19	1	M	17
POA3995	20-24		F	15
POA3995	20-24		M	14
POA3995	20-24	0	F	206
POA3995	20-24	0	M	215
POA3995	20-24	1	F	23
POA3995	20-24	1	M	21
POA3995	25-34		F	52
POA3995	25-34		M	41
POA3995	25-34	0	F	481
POA3995	25-34	0	M	446
POA3995	25-34	1	F	65
POA3995	25-34	1	M	49
POA3995	35-44		F	44
POA3995	35-44		M	36
POA3995	35-44	0	F	419
POA3995	35-44	0	M	455
POA3995	35-44	1	F	129
POA3995	35-44	1	M	71
POA3995	45-54		F	42
POA3995	45-54		M	43
POA3995	45-54	0	F	481
POA3995	45-54	0	M	524
POA3995	45-54	1	F	172
POA3995	45-54	1	M	91
POA3995	55-64		F	54
POA3995	55-64		M	51
POA3995	55-64	0	F	642
POA3995	55-64	0	M	607
POA3995	55-64	1	F	253
POA3995	55-64	1	M	142
POA3995	65-74		F	81
POA3995	65-74		M	61
POA3995	65-74	0	F	771
POA3995	65-74	0	M	719
POA3995	65-74	1	F	172
POA3995	65-74	1	M	125
POA3995	75-84		F	57
POA3995	75-84		M	64
POA3995	75-84	0	F	456
POA3995	75-84	0	M	411
POA3995	75-84	1	F	61
POA3995	75-84	1	M	60
POA3995	85+		F	30
POA3995	85+		M	32
POA3995	85+	0	F	209
POA3995	85+	0	M	118
POA3995	85+	1	F	13
POA3995	85+	1	M	11
POA3996	15-19		F	7
POA3996	15-19		M	16
POA3996	15-19	0	F	116
POA3996	15-19	0	M	139
POA3996	15-19	1	F	8
POA3996	15-19	1	M	7
POA3996	20-24		F	3
POA3996	20-24		M	5
POA3996	20-24	0	F	74
POA3996	20-24	0	M	97
POA3996	20-24	1	F	11
POA3996	20-24	1	M	4
POA3996	25-34		F	8
POA3996	25-34		M	4
POA3996	25-34	0	F	208
POA3996	25-34	0	M	190
POA3996	25-34	1	F	30
POA3996	25-34	1	M	19
POA3996	35-44		F	10
POA3996	35-44		M	13
POA3996	35-44	0	F	294
POA3996	35-44	0	M	267
POA3996	35-44	1	F	54
POA3996	35-44	1	M	32
POA3996	45-54		F	13
POA3996	45-54		M	20
POA3996	45-54	0	F	281
POA3996	45-54	0	M	246
POA3996	45-54	1	F	81
POA3996	45-54	1	M	53
POA3996	55-64		F	16
POA3996	55-64		M	17
POA3996	55-64	0	F	378
POA3996	55-64	0	M	371
POA3996	55-64	1	F	147
POA3996	55-64	1	M	85
POA3996	65-74		F	35
POA3996	65-74		M	35
POA3996	65-74	0	F	519
POA3996	65-74	0	M	510
POA3996	65-74	1	F	120
POA3996	65-74	1	M	84
POA3996	75-84		F	33
POA3996	75-84		M	17
POA3996	75-84	0	F	305
POA3996	75-84	0	M	279
POA3996	75-84	1	F	52
POA3996	75-84	1	M	48
POA3996	85+		F	19
POA3996	85+		M	13
POA3996	85+	0	F	115
POA3996	85+	0	M	75
POA3996	85+	1	F	4
POA3996	85+	1	M	7
POA4000	15-19		F	39
POA4000	15-19		M	28
POA4000	15-19	0	F	513
POA4000	15-19	0	M	467
POA4000	15-19	1	F	24
POA4000	15-19	1	M	26
POA4000	20-24		F	110
POA4000	20-24		M	120
POA4000	20-24	0	F	1417
POA4000	20-24	0	M	1345
POA4000	20-24	1	F	46
POA4000	20-24	1	M	31
POA4000	25-34		F	297
POA4000	25-34		M	327
POA4000	25-34	0	F	2675
POA4000	25-34	0	M	2863
POA4000	25-34	1	F	110
POA4000	25-34	1	M	107
POA4000	35-44		F	133
POA4000	35-44		M	203
POA4000	35-44	0	F	1164
POA4000	35-44	0	M	1522
POA4000	35-44	1	F	94
POA4000	35-44	1	M	114
POA4000	45-54		F	60
POA4000	45-54		M	119
POA4000	45-54	0	F	736
POA4000	45-54	0	M	913
POA4000	45-54	1	F	119
POA4000	45-54	1	M	100
POA4000	55-64		F	56
POA4000	55-64		M	117
POA4000	55-64	0	F	589
