POA_CODE_2021	PrivateDwelling	persons
POA6105	1	15080
POA6106	0	9
POA6106	1	15
POA6107	0	2278
POA6107	1	45443
POA6108	0	711
POA6108	1	22574
POA6109	0	766
POA6109	1	12200
POA6110	0	1948
POA6110	1	42132
POA6111	0	1110
POA6111	1	21902
POA6112	0	2811
POA6112	1	66440
POA6121	0	67
POA6121	1	2964
POA6122	0	541
POA6122	1	20489
POA6123	0	103
POA6123	1	2060
POA6124	0	71
POA6124	1	1106
POA6125	0	507
POA6125	1	3005
POA6126	0	53
POA6126	1	206
POA6147	0	446
POA6147	1	14314
POA6148	0	613
POA6148	1	17951
POA6149	0	380
POA6149	1	18094
POA6150	0	1809
POA6150	1	11986
POA6151	0	1184
POA6151	1	15715
POA6152	0	2082
POA6152	1	23706
POA6153	0	530
POA6153	1	20466
POA6154	0	436
POA6154	1	9962
POA6155	0	2249
POA6155	1	50644
POA6156	0	897
POA6156	1	16944
POA6157	0	508
POA6157	1	13479
POA6158	0	454
POA6158	1	7146
POA6159	0	309
POA6159	1	3439
POA6160	0	1629
POA6160	1	7984
POA6161	0	291
POA6161	1	120
POA6162	0	630
POA6162	1	11047
POA6163	0	2479
POA6163	1	50868
POA6164	0	1735
POA6164	1	62719
POA6165	0	18
POA6165	1	58
POA6166	0	488
POA6166	1	10096
POA6167	0	2478
POA6167	1	25371
POA6168	0	2844
POA6168	1	21817
POA6169	0	1506
POA6169	1	32457
POA6170	0	567
POA6170	1	16248
POA6171	0	1134
POA6171	1	35118
POA6172	0	542
POA6172	1	12426
POA6173	0	199
POA6173	1	11667
POA6174	0	194
POA6174	1	5276
POA6175	0	87
POA6175	1	3729
POA6176	0	69
POA6176	1	1952
POA6180	0	141
POA6180	1	6349
POA6181	1	446
POA6207	0	103
POA6207	1	1090
POA6208	0	697
POA6208	1	11560
POA6209	0	149
POA6209	1	1760
POA6210	0	3920
POA6210	1	67537
POA6211	0	219
POA6211	1	7686
POA6213	0	100
POA6213	1	571
POA6214	0	48
POA6214	1	631
POA6215	0	383
POA6215	1	3714
POA6218	0	15
POA6218	1	507
POA6219	0	28
POA6219	1	558
POA6220	0	332
POA6220	1	3958
POA6221	0	181
POA6221	1	221
POA6223	0	3
POA6223	1	148
POA6224	0	129
POA6224	1	1107
POA6225	0	794
POA6225	1	8132
POA6226	0	40
POA6226	1	854
POA6227	0	21
POA6227	1	744
POA6228	0	10
POA6228	1	128
POA6229	0	28
POA6229	1	146
POA6230	0	3598
POA6230	1	40382
POA6232	0	538
POA6232	1	10379
POA6233	0	645
POA6233	1	18830
POA6236	0	141
POA6236	1	1974
POA6237	0	130
POA6237	1	2406
POA6239	0	346
POA6239	1	4120
POA6240	0	15
POA6240	1	150
POA6243	0	9
POA6243	1	79
POA6244	0	201
POA6244	1	1322
POA6251	0	17
POA6251	1	276
POA6252	0	7
POA6252	1	130
POA6253	0	63
POA6253	1	596
POA6254	0	167
POA6254	1	445
POA6255	0	379
POA6255	1	3902
POA6256	0	51
POA6256	1	374
POA6258	0	507
POA6258	1	5781
POA6260	0	476
POA6260	1	1094
POA6262	0	94
POA6262	1	587
POA6271	0	185
POA6271	1	3095
POA6275	0	240
POA6275	1	1263
POA6280	0	2676
POA6280	1	27332
POA6281	0	968
POA6281	1	7308
POA6282	0	478
POA6282	1	1307
POA6284	0	319
POA6284	1	2390
POA6285	0	1406
POA6285	1	9088
POA6286	0	108
POA6286	1	719
POA6288	0	91
POA6288	1	496
POA6290	0	245
POA6290	1	1563
POA6302	0	422
POA6302	1	3028
POA6304	0	190
POA6304	1	1402
POA6306	0	145
POA6306	1	807
POA6308	0	153
POA6308	1	1344
POA6309	0	21
POA6309	1	255
POA6311	0	61
POA6311	1	530
POA6312	0	780
POA6312	1	3818
POA6313	0	14
POA6313	1	215
POA6315	0	207
POA6315	1	1574
POA6316	0	35
POA6316	1	342
POA6317	0	477
POA6317	1	3604
POA6318	0	52
POA6318	1	429
POA6320	0	47
POA6320	1	482
POA6321	0	49
POA6321	1	409
POA6322	0	21
POA6322	1	210
POA6323	0	83
POA6323	1	943
POA6324	0	461
POA6324	1	3173
POA6326	0	41
POA6326	1	446
POA6327	0	38
POA6327	1	227
POA6328	0	54
POA6328	1	371
POA6330	0	3395
POA6330	1	33945
POA6333	0	1062
POA6333	1	5265
POA6335	0	78
POA6335	1	679
POA6336	0	34
POA6336	1	286
POA6337	0	97
POA6337	1	440
POA6338	0	97
POA6338	1	624
POA6341	0	27
POA6341	1	225
POA6343	0	43
POA6343	1	188
POA6346	0	707
POA6346	1	653
POA6348	0	142
POA6348	1	945
POA6350	0	61
POA6350	1	259
POA6351	0	3
POA6351	1	53
POA6352	0	63
POA6352	1	126
POA6353	0	98
POA6353	1	674
POA6355	0	52
POA6355	1	382
POA6356	0	24
POA6356	1	90
POA6357	0	10
POA6357	1	45
POA6358	0	17
POA6358	1	80
POA6359	0	397
POA6359	1	301
POA6361	0	22
POA6361	1	71
POA6363	0	3
POA6363	1	83
POA6365	0	52
POA6365	1	455
POA6367	0	43
POA6367	1	282
POA6368	0	18
POA6368	1	80
POA6369	0	144
POA6369	1	495
POA6370	0	68
POA6370	1	358
POA6372	0	27
POA6372	1	92
POA6373	1	77
POA6375	0	104
POA6375	1	744
POA6383	0	260
POA6383	1	655
POA6384	1	15
POA6385	1	16
POA6386	0	42
POA6386	1	59
POA6390	0	561
POA6390	1	1420
POA6391	0	116
POA6391	1	896
POA6392	0	61
POA6392	1	353
POA6393	0	20
POA6393	1	98
POA6394	0	46
POA6394	1	410
POA6395	0	150
POA6395	1	1362
POA6396	0	50
POA6396	1	299
POA6397	0	6
POA6397	1	79
POA6398	0	106
POA6398	1	476
POA6401	0	1271
POA6401	1	6894
POA6403	0	12
POA6403	1	134
POA6405	0	30
POA6405	1	292
POA6407	0	210
POA6407	1	783
POA6409	0	60
POA6409	1	313
POA6410	0	138
POA6410	1	788
POA6411	0	23
POA6411	1	111
POA6412	0	19
POA6412	1	35
POA6413	0	7
POA6413	1	42
POA6414	0	17
POA6414	1	61
POA6415	0	465
POA6415	1	2337
POA6418	0	133
POA6418	1	610
POA6419	0	3
POA6419	1	49
POA6420	1	71
POA6421	0	29
POA6421	1	122
POA6422	1	61
POA6423	0	171
POA6423	1	125
POA6424	0	13
POA6424	1	54
POA6425	0	7
POA6425	1	65
POA6426	0	806
POA6426	1	595
POA6427	0	319
POA6428	0	19
POA6428	1	41
POA6429	0	816
POA6429	1	682
POA6430	0	2940
POA6430	1	19540
POA6431	0	1078
POA6431	1	549
POA6432	0	1701
POA6432	1	5675
POA6434	0	579
POA6434	1	24
POA6436	0	297
POA6436	1	92
POA6437	0	1432
POA6437	1	332
POA6438	0	1502
POA6438	1	461
POA6440	0	3426
POA6440	1	487
POA6442	0	950
POA6442	1	1894
POA6443	0	703
POA6443	1	484
POA6445	0	17
POA6445	1	130
POA6446	0	10
POA6446	1	110
POA6447	0	11
POA6447	1	155
POA6448	0	126
POA6448	1	308
POA6450	0	2070
POA6450	1	11055
POA6452	1	4
POA6460	0	85
POA6460	1	599
POA6461	0	44
POA6461	1	436
POA6462	0	17
POA6462	1	149
POA6463	1	28
POA6465	0	3
POA6465	1	31
POA6466	1	41
POA6467	1	28
POA6468	0	33
POA6468	1	155
POA6470	0	3
POA6470	1	20
POA6472	0	16
POA6472	1	134
POA6473	0	3
POA6473	1	47
POA6475	0	13
POA6475	1	318
POA6476	1	41
POA6477	0	41
POA6477	1	185
POA6479	0	90
POA6479	1	485
POA6480	0	3
POA6480	1	31
POA6484	0	14
POA6484	1	26
POA6485	0	61
POA6485	1	372
POA6487	1	38
POA6488	0	24
POA6488	1	132
POA6489	0	18
POA6489	1	73
POA6490	0	57
POA6490	1	188
POA6501	0	54
POA6501	1	852
POA6502	0	195
POA6502	1	989
POA6503	0	269
POA6503	1	2019
POA6504	0	51
POA6504	1	165
POA6505	0	6
POA6505	1	111
POA6506	0	3
POA6506	1	51
POA6507	0	358
POA6507	1	389
POA6509	0	62
POA6509	1	105
POA6510	0	377
POA6510	1	1578
POA6511	0	136
POA6511	1	386
POA6512	0	7
POA6512	1	77
POA6513	0	13
POA6513	1	152
POA6514	0	94
POA6514	1	522
POA6515	0	69
POA6515	1	267
POA6516	0	310
POA6516	1	1668
POA6517	0	87
POA6517	1	328
POA6518	0	76
POA6518	1	149
POA6519	0	151
POA6519	1	458
POA6521	0	101
POA6521	1	266
POA6522	0	190
POA6522	1	341
POA6525	0	758
POA6525	1	3137
POA6528	0	42
POA6528	1	337
POA6530	0	4258
POA6530	1	29039
POA6532	0	873
POA6532	1	6037
POA6535	0	401
POA6535	1	1332
POA6536	0	1254
POA6536	1	1205
POA6537	0	1936
POA6537	1	772
POA6556	0	67
POA6556	1	1802
POA6558	0	1880
POA6558	1	680
POA6560	0	106
POA6560	1	1240
POA6562	0	127
POA6562	1	1226
POA6564	0	11
POA6564	1	301
POA6566	0	401
POA6566	1	2792
POA6567	0	72
POA6567	1	394
POA6568	0	13
POA6568	1	167
POA6569	0	36
POA6569	1	215
POA6571	0	5
POA6571	1	51
POA6572	0	5
POA6572	1	51
POA6574	1	66
POA6575	0	28
POA6575	1	86
POA6603	0	134
POA6603	1	971
POA6605	0	9
POA6605	1	28
POA6606	0	3
POA6606	1	124
POA6608	0	33
POA6608	1	108
POA6609	0	188
POA6609	1	701
POA6612	0	76
POA6612	1	117
POA6613	1	45
POA6614	1	13
POA6616	0	22
POA6616	1	32
POA6620	0	741
POA6620	1	241
POA6623	0	216
POA6623	1	428
POA6625	1	56
POA6627	0	17
POA6627	1	55
POA6628	1	18
POA6630	0	267
POA6630	1	363
POA6631	0	3
POA6631	1	11
POA6632	0	7
POA6632	1	68
POA6635	0	922
POA6635	1	162
POA6638	0	1087
POA6638	1	273
POA6639	0	216
POA6639	1	61
POA6640	0	449
POA6640	1	112
POA6642	0	1671
POA6642	1	701
POA6646	0	1070
POA6646	1	234
POA6701	0	4196
POA6701	1	4153
POA6705	0	147
POA6705	1	168
POA6707	0	3457
POA6707	1	2821
POA6710	0	1405
POA6710	1	720
POA6712	0	292
POA6713	0	228
POA6713	1	1123
POA6714	0	7899
POA6714	1	14121
POA6716	0	2272
POA6716	1	162
POA6718	0	339
POA6718	1	710
POA6720	0	1355
POA6720	1	1745
POA6721	0	2410
POA6721	1	3571
POA6722	0	3868
POA6722	1	9300
POA6725	0	6443
POA6725	1	9612
POA6726	0	4415
POA6726	1	4953
POA6728	0	3110
POA6728	1	3983
POA6740	0	1189
POA6740	1	1200
POA6743	0	3957
POA6743	1	5136
POA6751	0	6342
POA6751	1	2578
POA6753	0	9808
POA6753	1	3815
POA6754	0	860
POA6754	1	814
POA6758	0	2592
POA6758	1	134
POA6760	0	1897
POA6760	1	352
POA6762	0	1081
POA6762	1	237
POA6765	0	631
POA6765	1	1464
POA6770	0	1657
POA6770	1	2761
POA6798	0	935
POA6798	1	1049
POA6799	0	222
POA6799	1	491
POA7000	0	3289
POA7000	1	13654
POA7004	0	805
POA7004	1	7300
POA7005	0	1231
POA7005	1	12670
POA7007	0	101
POA7007	1	3205
POA7008	0	839
POA7008	1	12289
POA7009	0	604
POA7009	1	13120
POA7010	0	1038
POA7010	1	17295
POA7011	0	739
POA7011	1	14934
POA7012	0	17
POA7012	1	804
POA7015	0	642
POA7015	1	10401
POA7016	0	692
POA7016	1	2461
POA7017	0	207
POA7017	1	5990
POA7018	0	940
POA7018	1	22129
POA7019	0	475
POA7019	1	7292
POA7020	0	64
POA7020	1	2537
POA7021	0	66
POA7021	1	2480
POA7022	0	43
POA7022	1	891
POA7023	0	15
POA7023	1	349
POA7024	0	29
POA7024	1	537
POA7025	0	104
POA7025	1	1709
POA7026	0	103
POA7026	1	1044
POA7027	0	87
POA7027	1	285
POA7030	0	1054
POA7030	1	18515
POA7050	0	453
POA7050	1	13852
POA7052	0	167
POA7052	1	7360
POA7053	0	70
POA7053	1	3442
POA7054	0	328
POA7054	1	9129
POA7055	0	8
POA7055	1	523
POA7109	0	620
POA7109	1	9039
POA7112	0	212
POA7112	1	3258
POA7113	0	269
POA7113	1	1053
POA7116	0	156
POA7116	1	2318
POA7117	0	85
POA7117	1	827
POA7119	1	39
POA7120	0	145
POA7120	1	1724
POA7139	0	9
POA7139	1	3
POA7140	0	978
POA7140	1	11081
POA7150	0	273
POA7150	1	2873
POA7155	0	37
POA7155	1	871
POA7162	0	47
POA7162	1	617
POA7163	0	27
POA7163	1	346
POA7170	0	221
POA7170	1	5497
POA7171	0	112
POA7171	1	3641
POA7172	0	246
POA7172	1	4141
POA7173	0	532
POA7173	1	6811
POA7174	0	10
POA7174	1	184
POA7175	0	15
POA7175	1	153
POA7176	0	20
POA7176	1	164
POA7177	0	18
POA7177	1	424
POA7178	0	20
POA7178	1	284
POA7179	0	46
POA7179	1	380
POA7180	0	27
POA7180	1	145
POA7182	0	77
POA7182	1	196
POA7183	1	37
POA7184	0	119
POA7184	1	759
POA7185	0	17
POA7185	1	110
POA7186	0	23
POA7186	1	173
POA7187	0	12
POA7187	1	132
POA7190	0	388
POA7190	1	3048
POA7209	0	29
POA7209	1	378
POA7210	0	107
POA7210	1	984
POA7211	0	17
POA7211	1	235
POA7212	0	113
POA7212	1	1662
POA7213	0	41
POA7213	1	260
POA7214	0	48
POA7214	1	561
POA7215	0	787
POA7215	1	3474
POA7216	0	440
POA7216	1	3162
POA7248	0	1688
POA7248	1	15526
POA7249	0	836
POA7249	1	13115
POA7250	0	3638
POA7250	1	47575
POA7252	0	169
POA7252	1	2751
POA7253	0	365
POA7253	1	4764
POA7254	0	41
POA7254	1	518
POA7255	0	114
POA7255	1	740
POA7256	0	184
POA7256	1	1344
POA7257	0	5
POA7257	1	58
POA7258	0	12
POA7258	1	921
POA7259	0	17
POA7259	1	462
POA7260	0	229
POA7260	1	3090
POA7261	0	26
POA7261	1	213
POA7262	0	204
POA7262	1	1655
POA7263	0	34
POA7263	1	566
POA7264	0	65
POA7264	1	488
POA7265	0	15
POA7265	1	213
POA7267	0	54
POA7267	1	741
POA7268	0	102
POA7268	1	998
POA7270	0	348
POA7270	1	3993
POA7275	0	158
POA7275	1	3119
POA7276	0	48
POA7276	1	576
POA7277	0	292
POA7277	1	6128
POA7290	0	82
POA7290	1	2347
POA7291	0	11
POA7291	1	704
POA7292	0	35
POA7292	1	608
POA7300	0	96
POA7300	1	3751
POA7301	0	290
POA7301	1	4348
POA7302	0	107
POA7302	1	1609
POA7303	0	103
POA7303	1	2791
POA7304	0	467
POA7304	1	5705
POA7305	0	89
POA7305	1	1152
POA7306	0	723
POA7306	1	3680
POA7307	0	765
POA7307	1	10755
POA7310	0	1552
POA7310	1	26689
POA7315	0	894
POA7315	1	14424
POA7316	0	338
POA7316	1	5791
POA7320	0	1215
POA7320	1	15902
POA7321	0	519
POA7321	1	4525
POA7322	0	245
POA7322	1	3769
POA7325	0	480
POA7325	1	8325
POA7330	0	763
POA7330	1	5947
POA7331	0	95
POA7331	1	539
POA7466	1	29
POA7467	0	216
POA7467	1	1632
POA7468	0	184
POA7468	1	593
POA7469	0	169
POA7469	1	678
POA7470	0	179
POA7470	1	612
POA9797	0	5059
POA9797	1	27
