POA_CODE_2021	Age	NeedsAssistance	Sex	persons
POA3058	0-4	0	M	947
POA3058	0-4	1	M	11
POA3058	5-14		F	61
POA3058	5-14		M	44
POA3058	5-14	0	F	1641
POA3058	5-14	0	M	1712
POA3058	5-14	1	F	42
POA3058	5-14	1	M	72
POA3058	15-19		F	24
POA3058	15-19		M	27
POA3058	15-19	0	F	751
POA3058	15-19	0	M	699
POA3058	15-19	1	F	16
POA3058	15-19	1	M	37
POA3058	20-24		F	44
POA3058	20-24		M	54
POA3058	20-24	0	F	1057
POA3058	20-24	0	M	1080
POA3058	20-24	1	F	27
POA3058	20-24	1	M	23
POA3058	25-34		F	148
POA3058	25-34		M	138
POA3058	25-34	0	F	3009
POA3058	25-34	0	M	2979
POA3058	25-34	1	F	73
POA3058	25-34	1	M	49
POA3058	35-44		F	86
POA3058	35-44		M	104
POA3058	35-44	0	F	2846
POA3058	35-44	0	M	2710
POA3058	35-44	1	F	60
POA3058	35-44	1	M	45
POA3058	45-54		F	79
POA3058	45-54		M	84
POA3058	45-54	0	F	2342
POA3058	45-54	0	M	2185
POA3058	45-54	1	F	85
POA3058	45-54	1	M	73
POA3058	55-64		F	70
POA3058	55-64		M	63
POA3058	55-64	0	F	1611
POA3058	55-64	0	M	1517
POA3058	55-64	1	F	127
POA3058	55-64	1	M	100
POA3058	65-74		F	47
POA3058	65-74		M	48
POA3058	65-74	0	F	1003
POA3058	65-74	0	M	897
POA3058	65-74	1	F	229
POA3058	65-74	1	M	158
POA3058	75-84		F	44
POA3058	75-84		M	42
POA3058	75-84	0	F	493
POA3058	75-84	0	M	429
POA3058	75-84	1	F	386
POA3058	75-84	1	M	230
POA3058	85+		F	66
POA3058	85+		M	30
POA3058	85+	0	F	120
POA3058	85+	0	M	113
POA3058	85+	1	F	397
POA3058	85+	1	M	227
POA3059	0-4		F	25
POA3059	0-4		M	44
POA3059	0-4	0	F	670
POA3059	0-4	0	M	777
POA3059	0-4	1	F	4
POA3059	0-4	1	M	12
POA3059	5-14		F	60
POA3059	5-14		M	74
POA3059	5-14	0	F	1393
POA3059	5-14	0	M	1360
POA3059	5-14	1	F	41
POA3059	5-14	1	M	73
POA3059	15-19		F	27
POA3059	15-19		M	17
POA3059	15-19	0	F	669
POA3059	15-19	0	M	669
POA3059	15-19	1	F	15
POA3059	15-19	1	M	17
POA3059	20-24		F	22
POA3059	20-24		M	27
POA3059	20-24	0	F	716
POA3059	20-24	0	M	705
POA3059	20-24	1	F	11
POA3059	20-24	1	M	12
POA3059	25-34		F	61
POA3059	25-34		M	54
POA3059	25-34	0	F	1562
POA3059	25-34	0	M	1402
POA3059	25-34	1	F	18
POA3059	25-34	1	M	28
POA3059	35-44		F	50
POA3059	35-44		M	70
POA3059	35-44	0	F	1461
POA3059	35-44	0	M	1396
POA3059	35-44	1	F	42
POA3059	35-44	1	M	32
POA3059	45-54		F	53
POA3059	45-54		M	50
POA3059	45-54	0	F	1356
POA3059	45-54	0	M	1280
POA3059	45-54	1	F	72
POA3059	45-54	1	M	41
POA3059	55-64		F	39
POA3059	55-64		M	43
POA3059	55-64	0	F	1153
POA3059	55-64	0	M	1160
POA3059	55-64	1	F	101
POA3059	55-64	1	M	79
POA3059	65-74		F	21
POA3059	65-74		M	32
POA3059	65-74	0	F	602
POA3059	65-74	0	M	688
POA3059	65-74	1	F	110
POA3059	65-74	1	M	104
POA3059	75-84		F	8
POA3059	75-84		M	12
POA3059	75-84	0	F	143
POA3059	75-84	0	M	220
POA3059	75-84	1	F	89
POA3059	75-84	1	M	96
POA3059	85+	0	F	22
POA3059	85+	0	M	16
POA3059	85+	1	F	52
POA3059	85+	1	M	28
POA3060	0-4		F	42
POA3060	0-4		M	43
POA3060	0-4	0	F	487
POA3060	0-4	0	M	495
POA3060	0-4	1	F	7
POA3060	0-4	1	M	6
POA3060	5-14		F	87
POA3060	5-14		M	70
POA3060	5-14	0	F	828
POA3060	5-14	0	M	869
POA3060	5-14	1	F	33
POA3060	5-14	1	M	55
POA3060	15-19		F	30
POA3060	15-19		M	29
POA3060	15-19	0	F	326
POA3060	15-19	0	M	335
POA3060	15-19	1	F	8
POA3060	15-19	1	M	19
POA3060	20-24		F	22
POA3060	20-24		M	42
POA3060	20-24	0	F	383
POA3060	20-24	0	M	511
POA3060	20-24	1	F	4
POA3060	20-24	1	M	15
POA3060	25-34		F	76
POA3060	25-34		M	93
POA3060	25-34	0	F	982
POA3060	25-34	0	M	1177
POA3060	25-34	1	F	24
POA3060	25-34	1	M	16
POA3060	35-44		F	68
POA3060	35-44		M	84
POA3060	35-44	0	F	924
POA3060	35-44	0	M	1000
POA3060	35-44	1	F	27
POA3060	35-44	1	M	27
POA3060	45-54		F	39
POA3060	45-54		M	46
POA3060	45-54	0	F	647
POA3060	45-54	0	M	712
POA3060	45-54	1	F	29
POA3060	45-54	1	M	33
POA3060	55-64		F	29
POA3060	55-64		M	31
POA3060	55-64	0	F	539
POA3060	55-64	0	M	544
POA3060	55-64	1	F	72
POA3060	55-64	1	M	46
POA3060	65-74		F	21
POA3060	65-74		M	37
POA3060	65-74	0	F	350
POA3060	65-74	0	M	316
POA3060	65-74	1	F	103
POA3060	65-74	1	M	81
POA3060	75-84		F	30
POA3060	75-84		M	20
POA3060	75-84	0	F	231
POA3060	75-84	0	M	179
POA3060	75-84	1	F	222
POA3060	75-84	1	M	114
POA3060	85+		F	21
POA3060	85+		M	6
POA3060	85+	0	F	85
POA3060	85+	0	M	87
POA3060	85+	1	F	199
POA3060	85+	1	M	134
POA3061	0-4		F	20
POA3061	0-4		M	14
POA3061	0-4	0	F	137
POA3061	0-4	0	M	153
POA3061	0-4	1	F	3
POA3061	0-4	1	M	4
POA3061	5-14		F	27
POA3061	5-14		M	32
POA3061	5-14	0	F	296
POA3061	5-14	0	M	277
POA3061	5-14	1	F	12
POA3061	5-14	1	M	21
POA3061	15-19		F	7
POA3061	15-19		M	7
POA3061	15-19	0	F	119
POA3061	15-19	0	M	140
POA3061	15-19	1	F	3
POA3061	20-24		F	11
POA3061	20-24		M	16
POA3061	20-24	0	F	133
POA3061	20-24	0	M	154
POA3061	20-24	1	F	9
POA3061	20-24	1	M	3
POA3061	25-34		F	24
POA3061	25-34		M	25
POA3061	25-34	0	F	301
POA3061	25-34	0	M	322
POA3061	25-34	1	F	5
POA3061	25-34	1	M	6
POA3061	35-44		F	26
POA3061	35-44		M	31
POA3061	35-44	0	F	246
POA3061	35-44	0	M	296
POA3061	35-44	1	F	7
POA3061	35-44	1	M	17
POA3061	45-54		F	16
POA3061	45-54		M	24
POA3061	45-54	0	F	228
POA3061	45-54	0	M	277
POA3061	45-54	1	F	25
POA3061	45-54	1	M	23
POA3061	55-64		F	14
POA3061	55-64		M	23
POA3061	55-64	0	F	171
POA3061	55-64	0	M	218
POA3061	55-64	1	F	45
POA3061	55-64	1	M	46
POA3061	65-74		F	17
POA3061	65-74		M	11
POA3061	65-74	0	F	162
POA3061	65-74	0	M	142
POA3061	65-74	1	F	92
POA3061	65-74	1	M	56
POA3061	75-84		F	9
POA3061	75-84		M	7
POA3061	75-84	0	F	91
POA3061	75-84	0	M	114
POA3061	75-84	1	F	81
POA3061	75-84	1	M	58
POA3061	85+		F	5
POA3061	85+		M	3
POA3061	85+	0	F	8
POA3061	85+	0	M	20
POA3061	85+	1	F	51
POA3061	85+	1	M	28
POA3062	45-54	0	M	3
POA3063	0-4	0	F	8
POA3063	0-4	0	M	6
POA3063	5-14		M	6
POA3063	5-14	0	F	29
POA3063	5-14	0	M	34
POA3063	15-19		F	3
POA3063	15-19	0	F	27
POA3063	15-19	0	M	23
POA3063	20-24		M	3
POA3063	20-24	0	F	18
POA3063	20-24	0	M	22
POA3063	25-34	0	F	21
POA3063	25-34	0	M	16
POA3063	25-34	1	M	5
POA3063	35-44		M	3
POA3063	35-44	0	F	29
POA3063	35-44	0	M	20
POA3063	45-54		F	8
POA3063	45-54		M	5
POA3063	45-54	0	F	47
POA3063	45-54	0	M	41
POA3063	55-64		F	5
POA3063	55-64		M	4
POA3063	55-64	0	F	32
POA3063	55-64	0	M	46
POA3063	55-64	1	M	3
POA3063	65-74	0	F	29
POA3063	65-74	0	M	18
POA3063	65-74	1	F	3
POA3063	65-74	1	M	3
POA3063	75-84		M	5
POA3063	75-84	0	F	8
POA3063	75-84	0	M	7
POA3063	75-84	1	F	6
POA3063	75-84	1	M	5
POA3063	85+	0	F	4
POA3063	85+	1	F	3
POA3063	85+	1	M	6
POA3064	0-4		F	346
POA3064	0-4		M	337
POA3064	0-4	0	F	4733
POA3064	0-4	0	M	5092
POA3064	0-4	1	F	60
POA3064	0-4	1	M	86
POA3064	5-14		F	588
POA3064	5-14		M	567
POA3064	5-14	0	F	8292
POA3064	5-14	0	M	8703
POA3064	5-14	1	F	238
POA3064	5-14	1	M	500
POA3064	15-19		F	179
POA3064	15-19		M	218
POA3064	15-19	0	F	3272
POA3064	15-19	0	M	3326
POA3064	15-19	1	F	83
POA3064	15-19	1	M	147
POA3064	20-24		F	198
POA3064	20-24		M	230
POA3064	20-24	0	F	3612
POA3064	20-24	0	M	3775
POA3064	20-24	1	F	71
POA3064	20-24	1	M	98
POA3064	25-34		F	594
POA3064	25-34		M	605
POA3064	25-34	0	F	10162
POA3064	25-34	0	M	9344
POA3064	25-34	1	F	140
POA3064	25-34	1	M	155
POA3064	35-44		F	544
POA3064	35-44		M	508
POA3064	35-44	0	F	9002
POA3064	35-44	0	M	9400
POA3064	35-44	1	F	237
POA3064	35-44	1	M	222
POA3064	45-54		F	305
POA3064	45-54		M	325
POA3064	45-54	0	F	5437
POA3064	45-54	0	M	5289
POA3064	45-54	1	F	504
POA3064	45-54	1	M	400
POA3064	55-64		F	204
POA3064	55-64		M	215
POA3064	55-64	0	F	3663
POA3064	55-64	0	M	3833
POA3064	55-64	1	F	676
POA3064	55-64	1	M	615
POA3064	65-74		F	118
POA3064	65-74		M	109
POA3064	65-74	0	F	1729
POA3064	65-74	0	M	1739
POA3064	65-74	1	F	688
POA3064	65-74	1	M	512
POA3064	75-84		F	65
POA3064	75-84		M	42
POA3064	75-84	0	F	455
POA3064	75-84	0	M	463
POA3064	75-84	1	F	487
POA3064	75-84	1	M	333
POA3064	85+		F	48
POA3064	85+		M	21
POA3064	85+	0	F	70
POA3064	85+	0	M	69
POA3064	85+	1	F	207
POA3064	85+	1	M	126
POA3065	0-4		F	31
POA3065	0-4		M	29
POA3065	0-4	0	F	190
POA3065	0-4	0	M	199
POA3065	0-4	1	M	5
POA3065	5-14		F	36
POA3065	5-14		M	42
POA3065	5-14	0	F	281
POA3065	5-14	0	M	253
POA3065	5-14	1	M	11
POA3065	15-19		F	17
POA3065	15-19		M	11
POA3065	15-19	0	F	134
POA3065	15-19	0	M	114
POA3065	15-19	1	M	4
POA3065	20-24		F	41
POA3065	20-24		M	31
POA3065	20-24	0	F	373
POA3065	20-24	0	M	266
POA3065	20-24	1	F	3
POA3065	20-24	1	M	4
POA3065	25-34		F	107
POA3065	25-34		M	112
POA3065	25-34	0	F	1507
POA3065	25-34	0	M	1308
POA3065	25-34	1	F	23
POA3065	25-34	1	M	11
POA3065	35-44		F	71
POA3065	35-44		M	83
POA3065	35-44	0	F	802
POA3065	35-44	0	M	873
POA3065	35-44	1	F	9
POA3065	35-44	1	M	13
POA3065	45-54		F	46
POA3065	45-54		M	47
POA3065	45-54	0	F	522
POA3065	45-54	0	M	538
POA3065	45-54	1	F	19
POA3065	45-54	1	M	21
POA3065	55-64		F	33
POA3065	55-64		M	62
POA3065	55-64	0	F	459
POA3065	55-64	0	M	488
POA3065	55-64	1	F	30
POA3065	55-64	1	M	33
POA3065	65-74		F	32
POA3065	65-74		M	30
POA3065	65-74	0	F	278
POA3065	65-74	0	M	288
POA3065	65-74	1	F	43
POA3065	65-74	1	M	25
POA3065	75-84		F	14
POA3065	75-84		M	11
POA3065	75-84	0	F	116
POA3065	75-84	0	M	100
POA3065	75-84	1	F	60
POA3065	75-84	1	M	26
POA3065	85+		F	9
POA3065	85+		M	7
POA3065	85+	0	F	24
POA3065	85+	0	M	21
POA3065	85+	1	F	52
POA3065	85+	1	M	16
POA3066	0-4		F	22
POA3066	0-4		M	24
POA3066	0-4	0	F	171
POA3066	0-4	0	M	156
POA3066	0-4	1	M	3
POA3066	5-14		F	29
POA3066	5-14		M	46
POA3066	5-14	0	F	211
POA3066	5-14	0	M	223
POA3066	5-14	1	F	3
POA3066	5-14	1	M	7
POA3066	15-19		F	13
POA3066	15-19		M	11
POA3066	15-19	0	F	85
POA3066	15-19	0	M	93
POA3066	15-19	1	F	3
POA3066	15-19	1	M	6
POA3066	20-24		F	20
POA3066	20-24		M	40
POA3066	20-24	0	F	310
POA3066	20-24	0	M	259
POA3066	20-24	1	F	8
POA3066	20-24	1	M	7
POA3066	25-34		F	81
POA3066	25-34		M	82
POA3066	25-34	0	F	1559
POA3066	25-34	0	M	1590
POA3066	25-34	1	F	18
POA3066	25-34	1	M	11
POA3066	35-44		F	54
POA3066	35-44		M	66
POA3066	35-44	0	F	726
POA3066	35-44	0	M	874
POA3066	35-44	1	F	17
POA3066	35-44	1	M	16
POA3066	45-54		F	41
POA3066	45-54		M	40
POA3066	45-54	0	F	427
POA3066	45-54	0	M	480
POA3066	45-54	1	F	24
POA3066	45-54	1	M	14
POA3066	55-64		F	28
POA3066	55-64		M	20
POA3066	55-64	0	F	246
POA3066	55-64	0	M	315
POA3066	55-64	1	F	29
POA3066	55-64	1	M	24
POA3066	65-74		F	6
POA3066	65-74		M	14
POA3066	65-74	0	F	154
POA3066	65-74	0	M	161
POA3066	65-74	1	F	32
POA3066	65-74	1	M	24
POA3066	75-84		F	4
POA3066	75-84		M	8
POA3066	75-84	0	F	55
POA3066	75-84	0	M	54
POA3066	75-84	1	F	40
POA3066	75-84	1	M	26
POA3066	85+		F	5
POA3066	85+	0	F	12
POA3066	85+	0	M	6
POA3066	85+	1	F	33
POA3066	85+	1	M	19
POA3067	0-4		F	7
POA3067	0-4		M	3
POA3067	0-4	0	F	164
POA3067	0-4	0	M	164
POA3067	5-14		F	17
POA3067	5-14		M	6
POA3067	5-14	0	F	174
POA3067	5-14	0	M	183
POA3067	5-14	1	F	14
POA3067	5-14	1	M	10
POA3067	15-19		F	3
POA3067	15-19	0	F	97
POA3067	15-19	0	M	81
POA3067	20-24		F	27
POA3067	20-24		M	19
POA3067	20-24	0	F	330
POA3067	20-24	0	M	293
POA3067	20-24	1	F	3
POA3067	25-34		F	83
POA3067	25-34		M	93
POA3067	25-34	0	F	1511
POA3067	25-34	0	M	1562
POA3067	25-34	1	F	21
POA3067	25-34	1	M	11
POA3067	35-44		F	46
POA3067	35-44		M	64
POA3067	35-44	0	F	749
POA3067	35-44	0	M	904
POA3067	35-44	1	F	5
POA3067	35-44	1	M	11
POA3067	45-54		F	22
POA3067	45-54		M	43
POA3067	45-54	0	F	373
POA3067	45-54	0	M	431
POA3067	45-54	1	F	17
POA3067	45-54	1	M	14
POA3067	55-64		F	13
POA3067	55-64		M	26
POA3067	55-64	0	F	293
POA3067	55-64	0	M	312
POA3067	55-64	1	F	24
POA3067	55-64	1	M	13
POA3067	65-74		F	11
POA3067	65-74		M	20
POA3067	65-74	0	F	224
POA3067	65-74	0	M	211
POA3067	65-74	1	F	20
POA3067	65-74	1	M	19
POA3067	75-84		F	11
POA3067	75-84		M	5
POA3067	75-84	0	F	86
POA3067	75-84	0	M	81
POA3067	75-84	1	F	44
POA3067	75-84	1	M	26
POA3067	85+		F	4
POA3067	85+	0	F	19
POA3067	85+	0	M	12
POA3067	85+	1	F	51
POA3067	85+	1	M	17
POA3068	0-4		F	11
POA3068	0-4		M	11
POA3068	0-4	0	F	425
POA3068	0-4	0	M	433
POA3068	0-4	1	F	3
POA3068	0-4	1	M	7
POA3068	5-14		F	27
POA3068	5-14		M	39
POA3068	5-14	0	F	811
POA3068	5-14	0	M	811
POA3068	5-14	1	F	12
POA3068	5-14	1	M	26
POA3068	15-19		F	13
POA3068	15-19		M	5
POA3068	15-19	0	F	345
POA3068	15-19	0	M	272
POA3068	15-19	1	F	7
POA3068	15-19	1	M	4
POA3068	20-24		F	27
POA3068	20-24		M	35
POA3068	20-24	0	F	627
POA3068	20-24	0	M	446
POA3068	20-24	1	F	10
POA3068	20-24	1	M	6
POA3068	25-34		F	94
POA3068	25-34		M	85
POA3068	25-34	0	F	2363
POA3068	25-34	0	M	1997
POA3068	25-34	1	F	27
POA3068	25-34	1	M	22
POA3068	35-44		F	52
POA3068	35-44		M	53
POA3068	35-44	0	F	1484
POA3068	35-44	0	M	1477
POA3068	35-44	1	F	20
POA3068	35-44	1	M	24
POA3068	45-54		F	47
POA3068	45-54		M	54
POA3068	45-54	0	F	1160
POA3068	45-54	0	M	1070
POA3068	45-54	1	F	15
POA3068	45-54	1	M	31
POA3068	55-64		F	34
POA3068	55-64		M	39
POA3068	55-64	0	F	920
POA3068	55-64	0	M	875
POA3068	55-64	1	F	41
POA3068	55-64	1	M	34
POA3068	65-74		F	46
POA3068	65-74		M	32
POA3068	65-74	0	F	794
POA3068	65-74	0	M	627
POA3068	65-74	1	F	86
POA3068	65-74	1	M	77
POA3068	75-84		F	26
POA3068	75-84		M	17
POA3068	75-84	0	F	344
POA3068	75-84	0	M	303
POA3068	75-84	1	F	135
POA3068	75-84	1	M	102
POA3068	85+		F	12
POA3068	85+		M	12
POA3068	85+	0	F	72
POA3068	85+	0	M	68
POA3068	85+	1	F	154
POA3068	85+	1	M	80
POA3070	0-4		F	20
POA3070	0-4		M	13
POA3070	0-4	0	F	549
POA3070	0-4	0	M	565
POA3070	0-4	1	F	5
POA3070	0-4	1	M	7
POA3070	5-14		F	45
POA3070	5-14		M	38
POA3070	5-14	0	F	1255
POA3070	5-14	0	M	1214
POA3070	5-14	1	F	31
POA3070	5-14	1	M	52
POA3070	15-19		F	10
POA3070	15-19		M	10
POA3070	15-19	0	F	568
POA3070	15-19	0	M	574
POA3070	15-19	1	F	11
POA3070	15-19	1	M	19
POA3070	20-24		F	23
POA3070	20-24		M	39
POA3070	20-24	0	F	649
POA3070	20-24	0	M	575
POA3070	20-24	1	F	15
POA3070	20-24	1	M	15
POA3070	25-34		F	88
POA3070	25-34		M	82
POA3070	25-34	0	F	2705
POA3070	25-34	0	M	2248
POA3070	25-34	1	F	30
POA3070	25-34	1	M	12
POA3070	35-44		F	91
POA3070	35-44		M	76
POA3070	35-44	0	F	1967
POA3070	35-44	0	M	1840
POA3070	35-44	1	F	30
POA3070	35-44	1	M	24
POA3070	45-54		F	62
POA3070	45-54		M	65
POA3070	45-54	0	F	1898
POA3070	45-54	0	M	1723
POA3070	45-54	1	F	41
POA3070	45-54	1	M	37
POA3070	55-64		F	44
POA3070	55-64		M	48
POA3070	55-64	0	F	1281
POA3070	55-64	0	M	1153
POA3070	55-64	1	F	50
POA3070	55-64	1	M	54
POA3070	65-74		F	43
POA3070	65-74		M	27
POA3070	65-74	0	F	782
POA3070	65-74	0	M	677
POA3070	65-74	1	F	94
POA3070	65-74	1	M	63
POA3070	75-84		F	23
POA3070	75-84		M	20
POA3070	75-84	0	F	373
POA3070	75-84	0	M	333
POA3070	75-84	1	F	224
POA3070	75-84	1	M	144
POA3070	85+		F	17
POA3070	85+		M	13
POA3070	85+	0	F	90
POA3070	85+	0	M	86
POA3070	85+	1	F	204
POA3070	85+	1	M	124
POA3071	0-4		F	10
POA3071	0-4		M	11
POA3071	0-4	0	F	459
POA3071	0-4	0	M	485
POA3071	0-4	1	M	7
POA3071	5-14		F	21
POA3071	5-14		M	39
POA3071	5-14	0	F	836
POA3071	5-14	0	M	880
POA3071	5-14	1	F	23
POA3071	5-14	1	M	37
POA3071	15-19		F	17
POA3071	15-19		M	8
POA3071	15-19	0	F	387
POA3071	15-19	0	M	386
POA3071	15-19	1	F	7
POA3071	15-19	1	M	16
POA3071	20-24		F	9
POA3071	20-24		M	29
POA3071	20-24	0	F	509
POA3071	20-24	0	M	466
POA3071	20-24	1	F	8
POA3071	20-24	1	M	8
POA3071	25-34		F	75
POA3071	25-34		M	72
POA3071	25-34	0	F	1984
POA3071	25-34	0	M	1690
POA3071	25-34	1	F	20
POA3071	25-34	1	M	18
POA3071	35-44		F	52
POA3071	35-44		M	51
POA3071	35-44	0	F	1658
POA3071	35-44	0	M	1559
POA3071	35-44	1	F	33
POA3071	35-44	1	M	23
POA3071	45-54		F	39
POA3071	45-54		M	44
POA3071	45-54	0	F	1307
POA3071	45-54	0	M	1216
POA3071	45-54	1	F	41
POA3071	45-54	1	M	36
POA3071	55-64		F	39
POA3071	55-64		M	34
POA3071	55-64	0	F	894
POA3071	55-64	0	M	809
POA3071	55-64	1	F	49
POA3071	55-64	1	M	39
POA3071	65-74		F	16
POA3071	65-74		M	25
POA3071	65-74	0	F	574
POA3071	65-74	0	M	464
POA3071	65-74	1	F	82
POA3071	65-74	1	M	82
POA3071	75-84		F	20
POA3071	75-84		M	15
POA3071	75-84	0	F	238
POA3071	75-84	0	M	213
POA3071	75-84	1	F	222
POA3071	75-84	1	M	133
POA3071	85+		F	11
POA3071	85+		M	4
POA3071	85+	0	F	67
POA3071	85+	0	M	62
POA3071	85+	1	F	220
POA3071	85+	1	M	128
POA3072	0-4		F	32
POA3072	0-4		M	38
POA3072	0-4	0	F	825
POA3072	0-4	0	M	877
POA3072	0-4	1	F	3
POA3072	0-4	1	M	13
POA3072	5-14		F	67
POA3072	5-14		M	59
POA3072	5-14	0	F	1483
POA3072	5-14	0	M	1548
POA3072	5-14	1	F	29
POA3072	5-14	1	M	83
POA3072	15-19		F	25
POA3072	15-19		M	36
POA3072	15-19	0	F	647
POA3072	15-19	0	M	655
POA3072	15-19	1	F	22
POA3072	15-19	1	M	28
POA3072	20-24		F	36
POA3072	20-24		M	49
POA3072	20-24	0	F	960
POA3072	20-24	0	M	939
POA3072	20-24	1	F	21
POA3072	20-24	1	M	27
POA3072	25-34		F	137
POA3072	25-34		M	138
POA3072	25-34	0	F	3248
POA3072	25-34	0	M	3043
POA3072	25-34	1	F	77
POA3072	25-34	1	M	43
POA3072	35-44		F	121
POA3072	35-44		M	138
POA3072	35-44	0	F	2813
POA3072	35-44	0	M	2742
POA3072	35-44	1	F	65
POA3072	35-44	1	M	47
POA3072	45-54		F	104
POA3072	45-54		M	102
POA3072	45-54	0	F	2236
POA3072	45-54	0	M	2128
POA3072	45-54	1	F	85
POA3072	45-54	1	M	92
POA3072	55-64		F	66
POA3072	55-64		M	59
POA3072	55-64	0	F	1633
POA3072	55-64	0	M	1411
POA3072	55-64	1	F	130
POA3072	55-64	1	M	106
POA3072	65-74		F	51
POA3072	65-74		M	56
POA3072	65-74	0	F	1003
POA3072	65-74	0	M	869
POA3072	65-74	1	F	158
POA3072	65-74	1	M	158
POA3072	75-84		F	37
POA3072	75-84		M	38
POA3072	75-84	0	F	479
POA3072	75-84	0	M	411
POA3072	75-84	1	F	318
POA3072	75-84	1	M	207
POA3072	85+		F	41
POA3072	85+		M	26
POA3072	85+	0	F	126
POA3072	85+	0	M	110
POA3072	85+	1	F	283
POA3072	85+	1	M	144
POA3073	0-4		F	66
POA3073	0-4		M	96
POA3073	0-4	0	F	1395
POA3073	0-4	0	M	1505
POA3073	0-4	1	F	20
POA3073	0-4	1	M	20
POA3073	5-14		F	130
POA3073	5-14		M	147
POA3073	5-14	0	F	2137
POA3073	5-14	0	M	2242
POA3073	5-14	1	F	69
POA3073	5-14	1	M	130
POA3073	15-19		F	57
POA3073	15-19		M	52
POA3073	15-19	0	F	949
POA3073	15-19	0	M	966
POA3073	15-19	1	F	34
POA3073	15-19	1	M	44
POA3073	20-24		F	68
POA3073	20-24		M	102
POA3073	20-24	0	F	1385
POA3073	20-24	0	M	1499
POA3073	20-24	1	F	28
POA3073	20-24	1	M	51
POA3073	25-34		F	257
POA3073	25-34		M	276
POA3073	25-34	0	F	4301
POA3073	25-34	0	M	4464
POA3073	25-34	1	F	83
POA3073	25-34	1	M	78
POA3073	35-44		F	184
POA3073	35-44		M	226
POA3073	35-44	0	F	3788
POA3073	35-44	0	M	3627
POA3073	35-44	1	F	113
POA3073	35-44	1	M	90
POA3073	45-54		F	157
POA3073	45-54		M	161
POA3073	45-54	0	F	2886
POA3073	45-54	0	M	2924
POA3073	45-54	1	F	157
POA3073	45-54	1	M	137
POA3073	55-64		F	126
POA3073	55-64		M	151
POA3073	55-64	0	F	2219
POA3073	55-64	0	M	2212
POA3073	55-64	1	F	275
POA3073	55-64	1	M	198
POA3073	65-74		F	100
POA3073	65-74		M	113
POA3073	65-74	0	F	1707
POA3073	65-74	0	M	1460
POA3073	65-74	1	F	356
POA3073	65-74	1	M	269
POA3073	75-84		F	113
POA3073	75-84		M	86
POA3073	75-84	0	F	977
POA3073	75-84	0	M	876
POA3073	75-84	1	F	647
POA3073	75-84	1	M	377
POA3073	85+		F	142
POA3073	85+		M	75
POA3073	85+	0	F	288
POA3073	85+	0	M	243
POA3073	85+	1	F	631
POA3073	85+	1	M	365
POA3074	0-4		F	39
POA3074	0-4		M	38
POA3074	0-4	0	F	475
POA3074	0-4	0	M	551
POA3074	0-4	1	F	3
POA3074	0-4	1	M	15
POA3074	5-14		F	55
POA3074	5-14		M	51
POA3074	5-14	0	F	905
POA3074	5-14	0	M	954
POA3074	5-14	1	F	28
POA3074	5-14	1	M	46
POA3074	15-19		F	26
POA3074	15-19		M	27
POA3074	15-19	0	F	470
POA3074	15-19	0	M	453
POA3074	15-19	1	F	6
POA3074	15-19	1	M	23
POA3074	20-24		F	37
POA3074	20-24		M	48
POA3074	20-24	0	F	575
POA3074	20-24	0	M	663
POA3074	20-24	1	F	5
POA3074	20-24	1	M	12
POA3074	25-34		F	70
POA3074	25-34		M	104
POA3074	25-34	0	F	1424
POA3074	25-34	0	M	1546
POA3074	25-34	1	F	27
POA3074	25-34	1	M	49
POA3074	35-44		F	58
POA3074	35-44		M	72
POA3074	35-44	0	F	1183
POA3074	35-44	0	M	1264
POA3074	35-44	1	F	54
POA3074	35-44	1	M	54
POA3074	45-54		F	47
POA3074	45-54		M	63
POA3074	45-54	0	F	970
POA3074	45-54	0	M	989
POA3074	45-54	1	F	75
POA3074	45-54	1	M	73
POA3074	55-64		F	43
POA3074	55-64		M	53
POA3074	55-64	0	F	948
POA3074	55-64	0	M	910
POA3074	55-64	1	F	148
POA3074	55-64	1	M	114
POA3074	65-74		F	46
POA3074	65-74		M	43
POA3074	65-74	0	F	920
POA3074	65-74	0	M	795
POA3074	65-74	1	F	278
POA3074	65-74	1	M	188
POA3074	75-84		F	29
POA3074	75-84		M	31
POA3074	75-84	0	F	471
POA3074	75-84	0	M	458
POA3074	75-84	1	F	362
POA3074	75-84	1	M	245
POA3074	85+		F	8
POA3074	85+		M	15
POA3074	85+	0	F	59
POA3074	85+	0	M	100
POA3074	85+	1	F	219
POA3074	85+	1	M	141
POA3075	0-4		F	60
POA3075	0-4		M	54
POA3075	0-4	0	F	676
POA3075	0-4	0	M	681
POA3075	0-4	1	F	8
POA3075	0-4	1	M	13
POA3075	5-14		F	99
POA3075	5-14		M	99
POA3075	5-14	0	F	1208
POA3075	5-14	0	M	1265
POA3075	5-14	1	F	36
POA3075	5-14	1	M	68
POA3075	15-19		F	44
POA3075	15-19		M	45
POA3075	15-19	0	F	520
POA3075	15-19	0	M	570
POA3075	15-19	1	F	14
POA3075	15-19	1	M	23
POA3075	20-24		F	52
POA3075	20-24		M	41
POA3075	20-24	0	F	678
POA3075	20-24	0	M	746
POA3075	20-24	1	F	8
POA3075	20-24	1	M	28
POA3075	25-34		F	108
POA3075	25-34		M	126
POA3075	25-34	0	F	1605
POA3075	25-34	0	M	1598
POA3075	25-34	1	F	25
