POA_CODE_2021	IndigenousStatus	persons
POA4344	Torres Strait Islander	7
POA4346	Aboriginal	41
POA4346	Both Aboriginal & Torres Strait Islander	3
POA4346	Non-indigenous	964
POA4346	Torres Strait Islander	5
POA4347	Aboriginal	54
POA4347	Both Aboriginal & Torres Strait Islander	4
POA4347	Non-indigenous	1282
POA4347	Torres Strait Islander	4
POA4350	Aboriginal	5435
POA4350	Both Aboriginal & Torres Strait Islander	188
POA4350	Non-indigenous	109417
POA4350	Torres Strait Islander	178
POA4352	Aboriginal	1043
POA4352	Both Aboriginal & Torres Strait Islander	32
POA4352	Non-indigenous	29935
POA4352	Torres Strait Islander	16
POA4353	Aboriginal	17
POA4353	Non-indigenous	331
POA4354	Aboriginal	67
POA4354	Non-indigenous	1216
POA4355	Aboriginal	67
POA4355	Non-indigenous	2739
POA4355	Torres Strait Islander	6
POA4356	Aboriginal	168
POA4356	Both Aboriginal & Torres Strait Islander	3
POA4356	Non-indigenous	5025
POA4356	Torres Strait Islander	22
POA4357	Aboriginal	131
POA4357	Both Aboriginal & Torres Strait Islander	3
POA4357	Non-indigenous	2397
POA4358	Aboriginal	163
POA4358	Both Aboriginal & Torres Strait Islander	5
POA4358	Non-indigenous	2792
POA4358	Torres Strait Islander	7
POA4359	Aboriginal	51
POA4359	Non-indigenous	1333
POA4359	Torres Strait Islander	4
POA4360	Aboriginal	25
POA4360	Non-indigenous	584
POA4361	Aboriginal	131
POA4361	Both Aboriginal & Torres Strait Islander	7
POA4361	Non-indigenous	2509
POA4361	Torres Strait Islander	7
POA4362	Aboriginal	125
POA4362	Both Aboriginal & Torres Strait Islander	5
POA4362	Non-indigenous	2476
POA4362	Torres Strait Islander	7
POA4363	Aboriginal	37
POA4363	Both Aboriginal & Torres Strait Islander	3
POA4363	Non-indigenous	586
POA4364	Aboriginal	5
POA4364	Non-indigenous	177
POA4365	Aboriginal	48
POA4365	Non-indigenous	548
POA4370	Aboriginal	1260
POA4370	Both Aboriginal & Torres Strait Islander	36
POA4370	Non-indigenous	17866
POA4370	Torres Strait Islander	33
POA4371	Aboriginal	23
POA4371	Non-indigenous	672
POA4372	Non-indigenous	148
POA4373	Aboriginal	46
POA4373	Non-indigenous	932
POA4373	Torres Strait Islander	5
POA4374	Aboriginal	12
POA4374	Non-indigenous	390
POA4375	Aboriginal	13
POA4375	Both Aboriginal & Torres Strait Islander	4
POA4375	Non-indigenous	212
POA4376	Aboriginal	10
POA4376	Non-indigenous	341
POA4377	Aboriginal	15
POA4377	Non-indigenous	610
POA4378	Aboriginal	4
POA4378	Non-indigenous	567
POA4380	Aboriginal	252
POA4380	Both Aboriginal & Torres Strait Islander	10
POA4380	Non-indigenous	7824
POA4380	Torres Strait Islander	7
POA4381	Aboriginal	16
POA4381	Non-indigenous	676
POA4382	Aboriginal	13
POA4382	Non-indigenous	449
POA4383	Aboriginal	14
POA4383	Both Aboriginal & Torres Strait Islander	3
POA4383	Non-indigenous	590
POA4384	Non-indigenous	49
POA4385	Aboriginal	106
POA4385	Non-indigenous	1060
POA4387	Aboriginal	118
POA4387	Non-indigenous	1220
POA4388	Aboriginal	35
POA4388	Non-indigenous	313
POA4390	Aboriginal	499
POA4390	Both Aboriginal & Torres Strait Islander	14
POA4390	Non-indigenous	6200
POA4390	Torres Strait Islander	6
POA4400	Aboriginal	147
POA4400	Both Aboriginal & Torres Strait Islander	3
POA4400	Non-indigenous	2009
POA4401	Aboriginal	620
POA4401	Both Aboriginal & Torres Strait Islander	11
POA4401	Non-indigenous	5188
POA4401	Torres Strait Islander	4
POA4402	Aboriginal	13
POA4402	Non-indigenous	284
POA4403	Aboriginal	52
POA4403	Both Aboriginal & Torres Strait Islander	6
POA4403	Non-indigenous	792
POA4404	Aboriginal	6
POA4404	Non-indigenous	468
POA4405	Aboriginal	1186
POA4405	Both Aboriginal & Torres Strait Islander	40
POA4405	Non-indigenous	13105
POA4405	Torres Strait Islander	29
POA4406	Aboriginal	74
POA4406	Non-indigenous	1638
POA4407	Aboriginal	41
POA4407	Non-indigenous	465
POA4408	Aboriginal	24
POA4408	Non-indigenous	514
POA4410	Aboriginal	64
POA4410	Both Aboriginal & Torres Strait Islander	4
POA4410	Non-indigenous	1083
POA4410	Torres Strait Islander	5
POA4411	Aboriginal	11
POA4411	Both Aboriginal & Torres Strait Islander	8
POA4411	Non-indigenous	272
POA4412	Non-indigenous	211
POA4413	Aboriginal	594
POA4413	Both Aboriginal & Torres Strait Islander	8
POA4413	Non-indigenous	8063
POA4413	Torres Strait Islander	10
POA4415	Aboriginal	176
POA4415	Both Aboriginal & Torres Strait Islander	14
POA4415	Non-indigenous	1969
POA4415	Torres Strait Islander	7
POA4416	Aboriginal	19
POA4416	Non-indigenous	393
POA4417	Aboriginal	82
POA4417	Non-indigenous	614
POA4417	Torres Strait Islander	3
POA4418	Aboriginal	4
POA4418	Non-indigenous	82
POA4419	Aboriginal	47
POA4419	Non-indigenous	1035
POA4420	Aboriginal	31
POA4420	Both Aboriginal & Torres Strait Islander	10
POA4420	Non-indigenous	1178
POA4421	Aboriginal	213
POA4421	Both Aboriginal & Torres Strait Islander	12
POA4421	Non-indigenous	1941
POA4421	Torres Strait Islander	12
POA4422	Aboriginal	16
POA4422	Non-indigenous	431
POA4423	Aboriginal	4
POA4423	Non-indigenous	193
POA4424	Aboriginal	10
POA4424	Non-indigenous	225
POA4425	Non-indigenous	170
POA4426	Aboriginal	3
POA4426	Non-indigenous	143
POA4427	Aboriginal	36
POA4427	Non-indigenous	279
POA4428	Aboriginal	46
POA4428	Non-indigenous	581
POA4454	Aboriginal	33
POA4454	Both Aboriginal & Torres Strait Islander	6
POA4454	Non-indigenous	691
POA4455	Aboriginal	864
POA4455	Both Aboriginal & Torres Strait Islander	18
POA4455	Non-indigenous	7717
POA4455	Torres Strait Islander	11
POA4461	Non-indigenous	38
POA4462	Non-indigenous	128
POA4465	Aboriginal	119
POA4465	Both Aboriginal & Torres Strait Islander	12
POA4465	Non-indigenous	1132
POA4467	Aboriginal	8
POA4467	Non-indigenous	149
POA4468	Aboriginal	11
POA4468	Non-indigenous	249
POA4470	Aboriginal	398
POA4470	Both Aboriginal & Torres Strait Islander	5
POA4470	Non-indigenous	2767
POA4470	Torres Strait Islander	14
POA4472	Aboriginal	60
POA4472	Both Aboriginal & Torres Strait Islander	9
POA4472	Non-indigenous	1336
POA4472	Torres Strait Islander	3
POA4474	Aboriginal	5
POA4474	Non-indigenous	67
POA4477	Aboriginal	29
POA4477	Non-indigenous	501
POA4478	Aboriginal	32
POA4478	Non-indigenous	468
POA4479	Non-indigenous	7
POA4480	Aboriginal	78
POA4480	Non-indigenous	547
POA4481	Aboriginal	20
POA4481	Non-indigenous	98
POA4482	Aboriginal	26
POA4482	Non-indigenous	84
POA4486	Aboriginal	117
POA4486	Non-indigenous	552
POA4487	Aboriginal	669
POA4487	Both Aboriginal & Torres Strait Islander	19
POA4487	Non-indigenous	2475
POA4487	Torres Strait Islander	16
POA4488	Aboriginal	24
POA4488	Non-indigenous	223
POA4489	Aboriginal	16
POA4489	Non-indigenous	62
POA4490	Aboriginal	548
POA4490	Both Aboriginal & Torres Strait Islander	23
POA4490	Non-indigenous	937
POA4491	Aboriginal	18
POA4491	Non-indigenous	76
POA4492	Aboriginal	35
POA4492	Non-indigenous	287
POA4493	Non-indigenous	19
POA4494	Aboriginal	8
POA4494	Non-indigenous	152
POA4496	Aboriginal	4
POA4496	Non-indigenous	204
POA4497	Aboriginal	25
POA4497	Non-indigenous	290
POA4498	Aboriginal	7
POA4498	Non-indigenous	181
POA4500	Aboriginal	1356
POA4500	Both Aboriginal & Torres Strait Islander	89
POA4500	Non-indigenous	44131
POA4500	Torres Strait Islander	80
POA4501	Aboriginal	293
POA4501	Both Aboriginal & Torres Strait Islander	21
POA4501	Non-indigenous	5575
POA4501	Torres Strait Islander	16
POA4502	Aboriginal	271
POA4502	Both Aboriginal & Torres Strait Islander	10
POA4502	Non-indigenous	8433
POA4502	Torres Strait Islander	8
POA4503	Aboriginal	1838
POA4503	Both Aboriginal & Torres Strait Islander	102
POA4503	Non-indigenous	50440
POA4503	Torres Strait Islander	103
POA4504	Aboriginal	586
POA4504	Both Aboriginal & Torres Strait Islander	18
POA4504	Non-indigenous	20281
POA4504	Torres Strait Islander	25
POA4505	Aboriginal	945
POA4505	Both Aboriginal & Torres Strait Islander	58
POA4505	Non-indigenous	25090
POA4505	Torres Strait Islander	51
POA4506	Aboriginal	1248
POA4506	Both Aboriginal & Torres Strait Islander	70
POA4506	Non-indigenous	23939
POA4506	Torres Strait Islander	49
POA4507	Aboriginal	549
POA4507	Both Aboriginal & Torres Strait Islander	27
POA4507	Non-indigenous	20017
POA4507	Torres Strait Islander	19
POA4508	Aboriginal	1202
POA4508	Both Aboriginal & Torres Strait Islander	108
POA4508	Non-indigenous	18216
POA4508	Torres Strait Islander	47
POA4509	Aboriginal	874
POA4509	Both Aboriginal & Torres Strait Islander	68
POA4509	Non-indigenous	36958
POA4509	Torres Strait Islander	52
POA4510	Aboriginal	3201
POA4510	Both Aboriginal & Torres Strait Islander	201
POA4510	Non-indigenous	52443
POA4510	Torres Strait Islander	95
POA4511	Aboriginal	448
POA4511	Both Aboriginal & Torres Strait Islander	9
POA4511	Non-indigenous	9445
POA4511	Torres Strait Islander	27
POA4512	Aboriginal	85
POA4512	Non-indigenous	3588
POA4512	Torres Strait Islander	4
POA4514	Aboriginal	652
POA4514	Both Aboriginal & Torres Strait Islander	42
POA4514	Non-indigenous	7889
POA4514	Torres Strait Islander	22
POA4515	Aboriginal	127
POA4515	Both Aboriginal & Torres Strait Islander	5
POA4515	Non-indigenous	4331
POA4515	Torres Strait Islander	4
POA4516	Aboriginal	126
POA4516	Both Aboriginal & Torres Strait Islander	7
POA4516	Non-indigenous	4154
POA4516	Torres Strait Islander	3
POA4517	Aboriginal	41
POA4517	Non-indigenous	900
POA4518	Aboriginal	142
POA4518	Both Aboriginal & Torres Strait Islander	10
POA4518	Non-indigenous	5446
POA4518	Torres Strait Islander	3
POA4519	Aboriginal	310
POA4519	Both Aboriginal & Torres Strait Islander	7
POA4519	Non-indigenous	9156
POA4519	Torres Strait Islander	4
POA4520	Aboriginal	139
POA4520	Both Aboriginal & Torres Strait Islander	7
POA4520	Non-indigenous	13723
POA4520	Torres Strait Islander	16
POA4521	Aboriginal	99
POA4521	Both Aboriginal & Torres Strait Islander	14
POA4521	Non-indigenous	5058
POA4521	Torres Strait Islander	3
POA4550	Aboriginal	179
POA4550	Non-indigenous	4719
POA4550	Torres Strait Islander	10
POA4551	Aboriginal	1587
POA4551	Both Aboriginal & Torres Strait Islander	70
POA4551	Non-indigenous	66565
POA4551	Torres Strait Islander	64
POA4552	Aboriginal	144
POA4552	Both Aboriginal & Torres Strait Islander	4
POA4552	Non-indigenous	8866
POA4552	Torres Strait Islander	5
POA4553	Aboriginal	290
POA4553	Both Aboriginal & Torres Strait Islander	5
POA4553	Non-indigenous	10449
POA4553	Torres Strait Islander	4
POA4554	Aboriginal	36
POA4554	Non-indigenous	1964
POA4555	Aboriginal	148
POA4555	Both Aboriginal & Torres Strait Islander	18
POA4555	Non-indigenous	7535
POA4555	Torres Strait Islander	22
POA4556	Aboriginal	820
POA4556	Both Aboriginal & Torres Strait Islander	34
POA4556	Non-indigenous	46250
POA4556	Torres Strait Islander	46
POA4557	Aboriginal	381
POA4557	Both Aboriginal & Torres Strait Islander	20
POA4557	Non-indigenous	19738
POA4557	Torres Strait Islander	22
POA4558	Aboriginal	478
POA4558	Both Aboriginal & Torres Strait Islander	26
POA4558	Non-indigenous	22800
POA4558	Torres Strait Islander	23
POA4559	Aboriginal	187
POA4559	Both Aboriginal & Torres Strait Islander	5
POA4559	Non-indigenous	7245
POA4559	Torres Strait Islander	7
POA4560	Aboriginal	1200
POA4560	Both Aboriginal & Torres Strait Islander	73
POA4560	Non-indigenous	35387
POA4560	Torres Strait Islander	46
POA4561	Aboriginal	225
POA4561	Both Aboriginal & Torres Strait Islander	21
POA4561	Non-indigenous	8381
POA4561	Torres Strait Islander	10
POA4562	Aboriginal	123
POA4562	Both Aboriginal & Torres Strait Islander	3
POA4562	Non-indigenous	8657
POA4562	Torres Strait Islander	10
POA4563	Aboriginal	180
POA4563	Both Aboriginal & Torres Strait Islander	14
POA4563	Non-indigenous	9622
POA4563	Torres Strait Islander	10
POA4564	Aboriginal	230
POA4564	Both Aboriginal & Torres Strait Islander	6
POA4564	Non-indigenous	11419
POA4564	Torres Strait Islander	4
POA4565	Aboriginal	309
POA4565	Both Aboriginal & Torres Strait Islander	4
POA4565	Non-indigenous	14702
POA4565	Torres Strait Islander	18
POA4566	Aboriginal	87
POA4566	Non-indigenous	8629
POA4567	Aboriginal	90
POA4567	Non-indigenous	11884
POA4567	Torres Strait Islander	5
POA4568	Aboriginal	95
POA4568	Both Aboriginal & Torres Strait Islander	3
POA4568	Non-indigenous	3638
POA4569	Aboriginal	34
POA4569	Non-indigenous	1722
POA4570	Aboriginal	1808
POA4570	Both Aboriginal & Torres Strait Islander	110
POA4570	Non-indigenous	44381
POA4570	Torres Strait Islander	128
POA4571	Aboriginal	14
POA4571	Both Aboriginal & Torres Strait Islander	6
POA4571	Non-indigenous	883
POA4572	Aboriginal	64
POA4572	Both Aboriginal & Torres Strait Islander	5
POA4572	Non-indigenous	4166
POA4573	Aboriginal	502
POA4573	Both Aboriginal & Torres Strait Islander	24
POA4573	Non-indigenous	30828
POA4573	Torres Strait Islander	38
POA4574	Aboriginal	28
POA4574	Non-indigenous	1404
POA4575	Aboriginal	577
POA4575	Both Aboriginal & Torres Strait Islander	18
POA4575	Non-indigenous	27400
POA4575	Torres Strait Islander	27
POA4580	Aboriginal	203
POA4580	Both Aboriginal & Torres Strait Islander	9
POA4580	Non-indigenous	5003
POA4580	Torres Strait Islander	4
POA4581	Aboriginal	30
POA4581	Both Aboriginal & Torres Strait Islander	4
POA4581	Non-indigenous	1381
POA4600	Aboriginal	45
POA4600	Non-indigenous	865
POA4601	Aboriginal	62
POA4601	Both Aboriginal & Torres Strait Islander	6
POA4601	Non-indigenous	1077
POA4605	Aboriginal	1473
POA4605	Both Aboriginal & Torres Strait Islander	71
POA4605	Non-indigenous	3214
POA4605	Torres Strait Islander	12
POA4606	Aboriginal	145
POA4606	Both Aboriginal & Torres Strait Islander	12
POA4606	Non-indigenous	2242
POA4608	Aboriginal	47
POA4608	Non-indigenous	873
POA4610	Aboriginal	821
POA4610	Both Aboriginal & Torres Strait Islander	33
POA4610	Non-indigenous	14347
POA4610	Torres Strait Islander	11
POA4611	Non-indigenous	129
POA4612	Aboriginal	17
POA4612	Non-indigenous	233
POA4613	Aboriginal	49
POA4613	Non-indigenous	837
POA4614	Aboriginal	64
POA4614	Both Aboriginal & Torres Strait Islander	6
POA4614	Non-indigenous	1151
POA4614	Torres Strait Islander	5
POA4615	Aboriginal	384
POA4615	Both Aboriginal & Torres Strait Islander	25
POA4615	Non-indigenous	6936
POA4615	Torres Strait Islander	11
POA4620	Aboriginal	11
POA4620	Both Aboriginal & Torres Strait Islander	4
POA4620	Non-indigenous	433
POA4621	Aboriginal	97
POA4621	Both Aboriginal & Torres Strait Islander	7
POA4621	Non-indigenous	1704
POA4625	Aboriginal	196
POA4625	Both Aboriginal & Torres Strait Islander	33
POA4625	Non-indigenous	2452
POA4626	Aboriginal	97
POA4626	Both Aboriginal & Torres Strait Islander	9
POA4626	Non-indigenous	1883
POA4626	Torres Strait Islander	3
POA4627	Aboriginal	157
POA4627	Both Aboriginal & Torres Strait Islander	3
POA4627	Non-indigenous	688
POA4630	Aboriginal	48
POA4630	Both Aboriginal & Torres Strait Islander	13
POA4630	Non-indigenous	2266
POA4630	Torres Strait Islander	10
POA4650	Aboriginal	1793
POA4650	Both Aboriginal & Torres Strait Islander	127
POA4650	Non-indigenous	32910
POA4650	Torres Strait Islander	112
POA4655	Aboriginal	2889
POA4655	Both Aboriginal & Torres Strait Islander	156
POA4655	Non-indigenous	63614
POA4655	Torres Strait Islander	130
POA4659	Aboriginal	261
POA4659	Both Aboriginal & Torres Strait Islander	7
POA4659	Non-indigenous	5085
POA4659	Torres Strait Islander	5
POA4660	Aboriginal	300
POA4660	Both Aboriginal & Torres Strait Islander	15
POA4660	Non-indigenous	7730
POA4660	Torres Strait Islander	3
POA4662	Aboriginal	57
POA4662	Non-indigenous	784
POA4670	Aboriginal	3895
POA4670	Both Aboriginal & Torres Strait Islander	263
POA4670	Non-indigenous	80366
POA4670	Torres Strait Islander	194
POA4671	Aboriginal	267
POA4671	Both Aboriginal & Torres Strait Islander	10
POA4671	Non-indigenous	5997
POA4671	Torres Strait Islander	11
POA4673	Aboriginal	24
POA4673	Non-indigenous	645
POA4674	Aboriginal	84
POA4674	Both Aboriginal & Torres Strait Islander	9
POA4674	Non-indigenous	1483
POA4674	Torres Strait Islander	3
POA4676	Aboriginal	5
POA4676	Non-indigenous	172
POA4677	Aboriginal	139
POA4677	Both Aboriginal & Torres Strait Islander	7
POA4677	Non-indigenous	4066
POA4677	Torres Strait Islander	5
POA4678	Aboriginal	22
POA4678	Both Aboriginal & Torres Strait Islander	9
POA4678	Non-indigenous	787
POA4680	Aboriginal	3105
POA4680	Both Aboriginal & Torres Strait Islander	352
POA4680	Non-indigenous	51759
POA4680	Torres Strait Islander	123
POA4694	Aboriginal	3
POA4694	Non-indigenous	109
POA4695	Aboriginal	65
POA4695	Non-indigenous	1044
POA4695	Torres Strait Islander	5
POA4697	Aboriginal	14
POA4697	Non-indigenous	129
POA4699	Aboriginal	24
POA4699	Non-indigenous	423
POA4699	Torres Strait Islander	4
POA4700	Aboriginal	1171
POA4700	Both Aboriginal & Torres Strait Islander	112
POA4700	Non-indigenous	15943
POA4700	Torres Strait Islander	86
POA4701	Aboriginal	3211
POA4701	Both Aboriginal & Torres Strait Islander	281
POA4701	Non-indigenous	40142
POA4701	Torres Strait Islander	194
POA4702	Aboriginal	2174
POA4702	Both Aboriginal & Torres Strait Islander	152
POA4702	Non-indigenous	27388
POA4702	Torres Strait Islander	105
POA4703	Aboriginal	1023
POA4703	Both Aboriginal & Torres Strait Islander	76
POA4703	Non-indigenous	23973
POA4703	Torres Strait Islander	57
POA4704	Aboriginal	4
POA4704	Non-indigenous	122
POA4705	Aboriginal	3
POA4705	Non-indigenous	402
POA4706	Non-indigenous	72
POA4707	Aboriginal	9
POA4707	Non-indigenous	245
POA4709	Aboriginal	59
POA4709	Both Aboriginal & Torres Strait Islander	9
POA4709	Non-indigenous	654
POA4709	Torres Strait Islander	10
POA4710	Aboriginal	312
POA4710	Both Aboriginal & Torres Strait Islander	25
POA4710	Non-indigenous	4767
POA4710	Torres Strait Islander	15
POA4711	Aboriginal	48
POA4711	Both Aboriginal & Torres Strait Islander	4
POA4711	Non-indigenous	1735
POA4712	Aboriginal	58
POA4712	Both Aboriginal & Torres Strait Islander	4
POA4712	Non-indigenous	200
POA4713	Aboriginal	857
POA4713	Both Aboriginal & Torres Strait Islander	74
POA4713	Non-indigenous	88
POA4714	Aboriginal	385
POA4714	Both Aboriginal & Torres Strait Islander	3
POA4714	Non-indigenous	2557
POA4715	Aboriginal	270
POA4715	Both Aboriginal & Torres Strait Islander	20
POA4715	Non-indigenous	6766
POA4715	Torres Strait Islander	12
POA4716	Aboriginal	28
POA4716	Non-indigenous	797
POA4717	Aboriginal	398
POA4717	Both Aboriginal & Torres Strait Islander	35
POA4717	Non-indigenous	4248
POA4717	Torres Strait Islander	21
POA4718	Aboriginal	165
POA4718	Both Aboriginal & Torres Strait Islander	13
POA4718	Non-indigenous	2404
POA4719	Aboriginal	98
POA4719	Both Aboriginal & Torres Strait Islander	3
POA4719	Non-indigenous	983
POA4720	Aboriginal	661
POA4720	Both Aboriginal & Torres Strait Islander	48
POA4720	Non-indigenous	14282
POA4720	Torres Strait Islander	40
POA4721	Aboriginal	113
POA4721	Both Aboriginal & Torres Strait Islander	15
POA4721	Non-indigenous	3822
POA4721	Torres Strait Islander	12
POA4722	Aboriginal	63
POA4722	Both Aboriginal & Torres Strait Islander	4
POA4722	Non-indigenous	1573
POA4723	Aboriginal	60
POA4723	Both Aboriginal & Torres Strait Islander	5
POA4723	Non-indigenous	1531
POA4724	Aboriginal	12
POA4724	Both Aboriginal & Torres Strait Islander	4
POA4724	Non-indigenous	543
POA4725	Aboriginal	129
POA4725	Non-indigenous	1407
POA4725	Torres Strait Islander	4
POA4726	Aboriginal	21
POA4726	Non-indigenous	343
POA4726	Torres Strait Islander	8
POA4727	Aboriginal	12
POA4727	Non-indigenous	298
POA4728	Aboriginal	26
POA4728	Non-indigenous	203
POA4730	Aboriginal	166
POA4730	Both Aboriginal & Torres Strait Islander	23
POA4730	Non-indigenous	2974
POA4730	Torres Strait Islander	14
POA4731	Aboriginal	10
POA4731	Non-indigenous	208
POA4732	Aboriginal	9
POA4732	Non-indigenous	149
POA4733	Aboriginal	3
POA4733	Non-indigenous	155
POA4735	Aboriginal	64
POA4735	Both Aboriginal & Torres Strait Islander	5
