SA2_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Clifton Hill - Alphington	35-44		M	40
Clifton Hill - Alphington	35-44	0	F	682
Clifton Hill - Alphington	35-44	0	M	765
Clifton Hill - Alphington	35-44	1	F	105
Clifton Hill - Alphington	35-44	1	M	60
Clifton Hill - Alphington	45-54		F	19
Clifton Hill - Alphington	45-54		M	33
Clifton Hill - Alphington	45-54	0	F	466
Clifton Hill - Alphington	45-54	0	M	517
Clifton Hill - Alphington	45-54	1	F	156
Clifton Hill - Alphington	45-54	1	M	85
Clifton Hill - Alphington	55-64		F	25
Clifton Hill - Alphington	55-64		M	33
Clifton Hill - Alphington	55-64	0	F	352
Clifton Hill - Alphington	55-64	0	M	405
Clifton Hill - Alphington	55-64	1	F	185
Clifton Hill - Alphington	55-64	1	M	114
Clifton Hill - Alphington	65-74		F	11
Clifton Hill - Alphington	65-74		M	20
Clifton Hill - Alphington	65-74	0	F	331
Clifton Hill - Alphington	65-74	0	M	350
Clifton Hill - Alphington	65-74	1	F	114
Clifton Hill - Alphington	65-74	1	M	68
Clifton Hill - Alphington	75-84		F	6
Clifton Hill - Alphington	75-84		M	12
Clifton Hill - Alphington	75-84	0	F	171
Clifton Hill - Alphington	75-84	0	M	158
Clifton Hill - Alphington	75-84	1	F	19
Clifton Hill - Alphington	75-84	1	M	17
Clifton Hill - Alphington	85+		M	5
Clifton Hill - Alphington	85+	0	F	80
Clifton Hill - Alphington	85+	0	M	48
Clifton Hill - Alphington	85+	1	M	5
Richmond (South) - Cremorne	15-19		F	10
Richmond (South) - Cremorne	15-19		M	9
Richmond (South) - Cremorne	15-19	0	F	240
Richmond (South) - Cremorne	15-19	0	M	187
Richmond (South) - Cremorne	15-19	1	F	17
Richmond (South) - Cremorne	15-19	1	M	5
Richmond (South) - Cremorne	20-24		F	39
Richmond (South) - Cremorne	20-24		M	27
Richmond (South) - Cremorne	20-24	0	F	696
Richmond (South) - Cremorne	20-24	0	M	529
Richmond (South) - Cremorne	20-24	1	F	34
Richmond (South) - Cremorne	20-24	1	M	39
Richmond (South) - Cremorne	25-34		F	150
Richmond (South) - Cremorne	25-34		M	157
Richmond (South) - Cremorne	25-34	0	F	2592
Richmond (South) - Cremorne	25-34	0	M	2542
Richmond (South) - Cremorne	25-34	1	F	177
Richmond (South) - Cremorne	25-34	1	M	111
Richmond (South) - Cremorne	35-44		F	67
Richmond (South) - Cremorne	35-44		M	80
Richmond (South) - Cremorne	35-44	0	F	1163
Richmond (South) - Cremorne	35-44	0	M	1331
Richmond (South) - Cremorne	35-44	1	F	132
Richmond (South) - Cremorne	35-44	1	M	111
Richmond (South) - Cremorne	45-54		F	38
Richmond (South) - Cremorne	45-54		M	52
Richmond (South) - Cremorne	45-54	0	F	733
Richmond (South) - Cremorne	45-54	0	M	855
Richmond (South) - Cremorne	45-54	1	F	230
Richmond (South) - Cremorne	45-54	1	M	125
Richmond (South) - Cremorne	55-64		F	51
Richmond (South) - Cremorne	55-64		M	51
Richmond (South) - Cremorne	55-64	0	F	531
Richmond (South) - Cremorne	55-64	0	M	614
Richmond (South) - Cremorne	55-64	1	F	203
Richmond (South) - Cremorne	55-64	1	M	161
Richmond (South) - Cremorne	65-74		F	24
Richmond (South) - Cremorne	65-74		M	20
Richmond (South) - Cremorne	65-74	0	F	436
Richmond (South) - Cremorne	65-74	0	M	423
Richmond (South) - Cremorne	65-74	1	F	92
Richmond (South) - Cremorne	65-74	1	M	57
Richmond (South) - Cremorne	75-84		F	13
Richmond (South) - Cremorne	75-84		M	11
Richmond (South) - Cremorne	75-84	0	F	254
Richmond (South) - Cremorne	75-84	0	M	217
Richmond (South) - Cremorne	75-84	1	F	39
Richmond (South) - Cremorne	75-84	1	M	32
Richmond (South) - Cremorne	85+		F	8
Richmond (South) - Cremorne	85+		M	3
Richmond (South) - Cremorne	85+	0	F	116
Richmond (South) - Cremorne	85+	0	M	57
Richmond (South) - Cremorne	85+	1	F	9
Richmond (South) - Cremorne	85+	1	M	11
Richmond - North	15-19		F	18
Richmond - North	15-19		M	21
Richmond - North	15-19	0	F	212
Richmond - North	15-19	0	M	152
Richmond - North	15-19	1	F	9
Richmond - North	15-19	1	M	11
Richmond - North	20-24		F	22
Richmond - North	20-24		M	36
Richmond - North	20-24	0	F	487
Richmond - North	20-24	0	M	457
Richmond - North	20-24	1	F	39
Richmond - North	20-24	1	M	32
Richmond - North	25-34		F	106
Richmond - North	25-34		M	106
Richmond - North	25-34	0	F	1971
Richmond - North	25-34	0	M	1927
Richmond - North	25-34	1	F	116
Richmond - North	25-34	1	M	93
Richmond - North	35-44		F	70
Richmond - North	35-44		M	69
Richmond - North	35-44	0	F	970
Richmond - North	35-44	0	M	1015
Richmond - North	35-44	1	F	109
Richmond - North	35-44	1	M	82
Richmond - North	45-54		F	41
Richmond - North	45-54		M	53
Richmond - North	45-54	0	F	587
Richmond - North	45-54	0	M	604
Richmond - North	45-54	1	F	146
Richmond - North	45-54	1	M	112
Richmond - North	55-64		F	29
Richmond - North	55-64		M	49
Richmond - North	55-64	0	F	477
Richmond - North	55-64	0	M	514
Richmond - North	55-64	1	F	137
Richmond - North	55-64	1	M	81
Richmond - North	65-74		F	26
Richmond - North	65-74		M	37
Richmond - North	65-74	0	F	420
Richmond - North	65-74	0	M	336
Richmond - North	65-74	1	F	85
Richmond - North	65-74	1	M	43
Richmond - North	75-84		F	20
Richmond - North	75-84		M	13
Richmond - North	75-84	0	F	233
Richmond - North	75-84	0	M	166
Richmond - North	75-84	1	F	16
Richmond - North	75-84	1	M	18
Richmond - North	85+		F	8
Richmond - North	85+		M	14
Richmond - North	85+	0	F	105
Richmond - North	85+	0	M	75
Richmond - North	85+	1	F	3
Richmond - North	85+	1	M	4
Ashburton (Vic.)	15-19		M	4
Ashburton (Vic.)	15-19	0	F	260
Ashburton (Vic.)	15-19	0	M	264
Ashburton (Vic.)	15-19	1	F	7
Ashburton (Vic.)	15-19	1	M	14
Ashburton (Vic.)	20-24		F	5
Ashburton (Vic.)	20-24		M	11
Ashburton (Vic.)	20-24	0	F	179
Ashburton (Vic.)	20-24	0	M	244
Ashburton (Vic.)	20-24	1	F	12
Ashburton (Vic.)	20-24	1	M	13
Ashburton (Vic.)	25-34		F	16
Ashburton (Vic.)	25-34		M	21
Ashburton (Vic.)	25-34	0	F	306
Ashburton (Vic.)	25-34	0	M	314
Ashburton (Vic.)	25-34	1	F	36
Ashburton (Vic.)	25-34	1	M	16
Ashburton (Vic.)	35-44		F	18
Ashburton (Vic.)	35-44		M	15
Ashburton (Vic.)	35-44	0	F	439
Ashburton (Vic.)	35-44	0	M	429
Ashburton (Vic.)	35-44	1	F	79
Ashburton (Vic.)	35-44	1	M	55
Ashburton (Vic.)	45-54		F	10
Ashburton (Vic.)	45-54		M	18
Ashburton (Vic.)	45-54	0	F	484
Ashburton (Vic.)	45-54	0	M	476
Ashburton (Vic.)	45-54	1	F	167
Ashburton (Vic.)	45-54	1	M	92
Ashburton (Vic.)	55-64		F	11
Ashburton (Vic.)	55-64		M	9
Ashburton (Vic.)	55-64	0	F	375
Ashburton (Vic.)	55-64	0	M	377
Ashburton (Vic.)	55-64	1	F	138
Ashburton (Vic.)	55-64	1	M	108
Ashburton (Vic.)	65-74		F	19
Ashburton (Vic.)	65-74		M	15
Ashburton (Vic.)	65-74	0	F	251
Ashburton (Vic.)	65-74	0	M	263
Ashburton (Vic.)	65-74	1	F	80
Ashburton (Vic.)	65-74	1	M	59
Ashburton (Vic.)	75-84		F	15
Ashburton (Vic.)	75-84		M	13
Ashburton (Vic.)	75-84	0	F	187
Ashburton (Vic.)	75-84	0	M	151
Ashburton (Vic.)	75-84	1	F	31
Ashburton (Vic.)	75-84	1	M	21
Ashburton (Vic.)	85+		F	27
Ashburton (Vic.)	85+		M	3
Ashburton (Vic.)	85+	0	F	117
Ashburton (Vic.)	85+	0	M	66
Ashburton (Vic.)	85+	1	F	5
Ashburton (Vic.)	85+	1	M	6
Balwyn	15-19		F	18
Balwyn	15-19		M	21
Balwyn	15-19	0	F	514
Balwyn	15-19	0	M	534
Balwyn	15-19	1	F	32
Balwyn	15-19	1	M	33
Balwyn	20-24		F	26
Balwyn	20-24		M	19
Balwyn	20-24	0	F	479
Balwyn	20-24	0	M	488
Balwyn	20-24	1	F	40
Balwyn	20-24	1	M	37
Balwyn	25-34		F	34
Balwyn	25-34		M	30
Balwyn	25-34	0	F	698
Balwyn	25-34	0	M	692
Balwyn	25-34	1	F	74
Balwyn	25-34	1	M	57
Balwyn	35-44		F	31
Balwyn	35-44		M	32
Balwyn	35-44	0	F	921
Balwyn	35-44	0	M	749
Balwyn	35-44	1	F	136
Balwyn	35-44	1	M	101
Balwyn	45-54		F	39
Balwyn	45-54		M	42
Balwyn	45-54	0	F	949
Balwyn	45-54	0	M	814
Balwyn	45-54	1	F	257
Balwyn	45-54	1	M	159
Balwyn	55-64		F	24
Balwyn	55-64		M	14
Balwyn	55-64	0	F	733
Balwyn	55-64	0	M	741
Balwyn	55-64	1	F	312
Balwyn	55-64	1	M	177
Balwyn	65-74		F	22
Balwyn	65-74		M	29
Balwyn	65-74	0	F	725
Balwyn	65-74	0	M	623
Balwyn	65-74	1	F	187
Balwyn	65-74	1	M	135
Balwyn	75-84		F	31
Balwyn	75-84		M	20
Balwyn	75-84	0	F	566
Balwyn	75-84	0	M	405
Balwyn	75-84	1	F	98
Balwyn	75-84	1	M	61
Balwyn	85+		F	36
Balwyn	85+		M	15
Balwyn	85+	0	F	351
Balwyn	85+	0	M	186
Balwyn	85+	1	F	16
Balwyn	85+	1	M	26
Balwyn North	15-19		F	28
Balwyn North	15-19		M	32
Balwyn North	15-19	0	F	779
Balwyn North	15-19	0	M	955
Balwyn North	15-19	1	F	52
Balwyn North	15-19	1	M	41
Balwyn North	20-24		F	18
Balwyn North	20-24		M	21
Balwyn North	20-24	0	F	595
Balwyn North	20-24	0	M	706
Balwyn North	20-24	1	F	59
Balwyn North	20-24	1	M	48
Balwyn North	25-34		F	27
Balwyn North	25-34		M	42
Balwyn North	25-34	0	F	772
Balwyn North	25-34	0	M	838
Balwyn North	25-34	1	F	77
Balwyn North	25-34	1	M	62
Balwyn North	35-44		F	40
Balwyn North	35-44		M	29
Balwyn North	35-44	0	F	1088
Balwyn North	35-44	0	M	828
Balwyn North	35-44	1	F	182
Balwyn North	35-44	1	M	99
Balwyn North	45-54		F	55
Balwyn North	45-54		M	57
Balwyn North	45-54	0	F	1297
Balwyn North	45-54	0	M	1253
Balwyn North	45-54	1	F	425
Balwyn North	45-54	1	M	281
Balwyn North	55-64		F	34
Balwyn North	55-64		M	34
Balwyn North	55-64	0	F	1011
Balwyn North	55-64	0	M	1082
Balwyn North	55-64	1	F	436
Balwyn North	55-64	1	M	293
Balwyn North	65-74		F	34
Balwyn North	65-74		M	24
Balwyn North	65-74	0	F	755
Balwyn North	65-74	0	M	728
Balwyn North	65-74	1	F	198
Balwyn North	65-74	1	M	158
Balwyn North	75-84		F	22
Balwyn North	75-84		M	20
Balwyn North	75-84	0	F	525
Balwyn North	75-84	0	M	466
Balwyn North	75-84	1	F	93
Balwyn North	75-84	1	M	68
Balwyn North	85+		F	35
Balwyn North	85+		M	7
Balwyn North	85+	0	F	351
Balwyn North	85+	0	M	178
Balwyn North	85+	1	F	21
Balwyn North	85+	1	M	32
Camberwell	15-19		F	28
Camberwell	15-19		M	15
Camberwell	15-19	0	F	728
Camberwell	15-19	0	M	669
Camberwell	15-19	1	F	26
Camberwell	15-19	1	M	32
Camberwell	20-24		F	22
Camberwell	20-24		M	21
Camberwell	20-24	0	F	685
Camberwell	20-24	0	M	672
Camberwell	20-24	1	F	55
Camberwell	20-24	1	M	48
Camberwell	25-34		F	40
Camberwell	25-34		M	42
Camberwell	25-34	0	F	995
Camberwell	25-34	0	M	999
Camberwell	25-34	1	F	98
Camberwell	25-34	1	M	65
Camberwell	35-44		F	49
Camberwell	35-44		M	45
Camberwell	35-44	0	F	1064
Camberwell	35-44	0	M	957
Camberwell	35-44	1	F	178
Camberwell	35-44	1	M	108
Camberwell	45-54		F	49
Camberwell	45-54		M	48
Camberwell	45-54	0	F	1163
Camberwell	45-54	0	M	1068
Camberwell	45-54	1	F	414
Camberwell	45-54	1	M	223
Camberwell	55-64		F	40
Camberwell	55-64		M	36
Camberwell	55-64	0	F	950
Camberwell	55-64	0	M	970
Camberwell	55-64	1	F	416
Camberwell	55-64	1	M	287
Camberwell	65-74		F	34
Camberwell	65-74		M	31
Camberwell	65-74	0	F	867
Camberwell	65-74	0	M	841
Camberwell	65-74	1	F	252
Camberwell	65-74	1	M	175
Camberwell	75-84		F	35
Camberwell	75-84		M	21
Camberwell	75-84	0	F	701
Camberwell	75-84	0	M	502
Camberwell	75-84	1	F	94
Camberwell	75-84	1	M	74
Camberwell	85+		F	56
Camberwell	85+		M	37
Camberwell	85+	0	F	494
Camberwell	85+	0	M	270
Camberwell	85+	1	F	29
Camberwell	85+	1	M	26
Glen Iris - East	15-19		F	21
Glen Iris - East	15-19		M	9
Glen Iris - East	15-19	0	F	560
Glen Iris - East	15-19	0	M	592
Glen Iris - East	15-19	1	F	22
Glen Iris - East	15-19	1	M	28
Glen Iris - East	20-24		F	9
Glen Iris - East	20-24		M	15
Glen Iris - East	20-24	0	F	559
Glen Iris - East	20-24	0	M	518
Glen Iris - East	20-24	1	F	33
Glen Iris - East	20-24	1	M	38
Glen Iris - East	25-34		F	31
Glen Iris - East	25-34		M	33
Glen Iris - East	25-34	0	F	677
Glen Iris - East	25-34	0	M	716
Glen Iris - East	25-34	1	F	73
Glen Iris - East	25-34	1	M	42
Glen Iris - East	35-44		F	31
Glen Iris - East	35-44		M	20
Glen Iris - East	35-44	0	F	921
Glen Iris - East	35-44	0	M	852
Glen Iris - East	35-44	1	F	150
Glen Iris - East	35-44	1	M	92
Glen Iris - East	45-54		F	34
Glen Iris - East	45-54		M	29
Glen Iris - East	45-54	0	F	1014
Glen Iris - East	45-54	0	M	1017
Glen Iris - East	45-54	1	F	327
Glen Iris - East	45-54	1	M	195
Glen Iris - East	55-64		F	25
Glen Iris - East	55-64		M	23
Glen Iris - East	55-64	0	F	772
Glen Iris - East	55-64	0	M	794
Glen Iris - East	55-64	1	F	364
Glen Iris - East	55-64	1	M	249
Glen Iris - East	65-74		F	26
Glen Iris - East	65-74		M	18
Glen Iris - East	65-74	0	F	596
Glen Iris - East	65-74	0	M	616
Glen Iris - East	65-74	1	F	182
Glen Iris - East	65-74	1	M	120
Glen Iris - East	75-84		F	32
Glen Iris - East	75-84		M	16
Glen Iris - East	75-84	0	F	401
Glen Iris - East	75-84	0	M	337
Glen Iris - East	75-84	1	F	72
Glen Iris - East	75-84	1	M	48
Glen Iris - East	85+		F	7
Glen Iris - East	85+		M	5
Glen Iris - East	85+	0	F	164
Glen Iris - East	85+	0	M	107
Glen Iris - East	85+	1	F	13
Glen Iris - East	85+	1	M	18
Hawthorn East	15-19		F	12
Hawthorn East	15-19		M	13
Hawthorn East	15-19	0	F	368
Hawthorn East	15-19	0	M	372
Hawthorn East	15-19	1	F	15
Hawthorn East	15-19	1	M	13
Hawthorn East	20-24		F	27
Hawthorn East	20-24		M	24
Hawthorn East	20-24	0	F	610
Hawthorn East	20-24	0	M	539
Hawthorn East	20-24	1	F	37
Hawthorn East	20-24	1	M	25
Hawthorn East	25-34		F	73
Hawthorn East	25-34		M	60
Hawthorn East	25-34	0	F	1467
Hawthorn East	25-34	0	M	1387
Hawthorn East	25-34	1	F	97
Hawthorn East	25-34	1	M	82
Hawthorn East	35-44		F	37
Hawthorn East	35-44		M	39
Hawthorn East	35-44	0	F	990
Hawthorn East	35-44	0	M	950
Hawthorn East	35-44	1	F	141
Hawthorn East	35-44	1	M	102
Hawthorn East	45-54		F	26
Hawthorn East	45-54		M	34
Hawthorn East	45-54	0	F	777
Hawthorn East	45-54	0	M	748
Hawthorn East	45-54	1	F	256
Hawthorn East	45-54	1	M	136
Hawthorn East	55-64		F	26
Hawthorn East	55-64		M	19
Hawthorn East	55-64	0	F	595
Hawthorn East	55-64	0	M	574
Hawthorn East	55-64	1	F	228
Hawthorn East	55-64	1	M	139
Hawthorn East	65-74		F	37
Hawthorn East	65-74		M	16
Hawthorn East	65-74	0	F	519
Hawthorn East	65-74	0	M	453
Hawthorn East	65-74	1	F	146
Hawthorn East	65-74	1	M	80
Hawthorn East	75-84		F	29
Hawthorn East	75-84		M	26
Hawthorn East	75-84	0	F	339
Hawthorn East	75-84	0	M	286
Hawthorn East	75-84	1	F	71
Hawthorn East	75-84	1	M	35
Hawthorn East	85+		F	14
Hawthorn East	85+		M	3
Hawthorn East	85+	0	F	181
Hawthorn East	85+	0	M	104
Hawthorn East	85+	1	F	16
Hawthorn East	85+	1	M	11
Kew East	15-19		F	3
Kew East	15-19		M	4
Kew East	15-19	0	F	192
Kew East	15-19	0	M	232
Kew East	15-19	1	F	13
Kew East	15-19	1	M	18
Kew East	20-24		F	3
Kew East	20-24		M	3
Kew East	20-24	0	F	178
Kew East	20-24	0	M	209
Kew East	20-24	1	F	13
Kew East	20-24	1	M	20
Kew East	25-34		F	12
Kew East	25-34		M	14
Kew East	25-34	0	F	287
Kew East	25-34	0	M	297
Kew East	25-34	1	F	32
Kew East	25-34	1	M	20
Kew East	35-44		F	13
Kew East	35-44		M	17
Kew East	35-44	0	F	356
Kew East	35-44	0	M	319
Kew East	35-44	1	F	57
Kew East	35-44	1	M	43
Kew East	45-54		F	12
Kew East	45-54		M	8
Kew East	45-54	0	F	364
Kew East	45-54	0	M	321
Kew East	45-54	1	F	144
Kew East	45-54	1	M	98
Kew East	55-64		F	12
Kew East	55-64		M	9
Kew East	55-64	0	F	273
Kew East	55-64	0	M	319
Kew East	55-64	1	F	163
Kew East	55-64	1	M	97
Kew East	65-74		F	15
Kew East	65-74		M	11
Kew East	65-74	0	F	233
Kew East	65-74	0	M	212
Kew East	65-74	1	F	90
Kew East	65-74	1	M	49
Kew East	75-84		F	16
Kew East	75-84		M	11
Kew East	75-84	0	F	152
Kew East	75-84	0	M	148
Kew East	75-84	1	F	32
Kew East	75-84	1	M	13
Kew East	85+		M	6
Kew East	85+	0	F	77
Kew East	85+	0	M	66
Kew East	85+	1	F	6
Kew East	85+	1	M	6
Surrey Hills (West) - Canterbury	15-19		F	19
Surrey Hills (West) - Canterbury	15-19		M	20
Surrey Hills (West) - Canterbury	15-19	0	F	667
Surrey Hills (West) - Canterbury	15-19	0	M	580
Surrey Hills (West) - Canterbury	15-19	1	F	26
Surrey Hills (West) - Canterbury	15-19	1	M	33
Surrey Hills (West) - Canterbury	20-24		F	12
Surrey Hills (West) - Canterbury	20-24		M	16
Surrey Hills (West) - Canterbury	20-24	0	F	447
Surrey Hills (West) - Canterbury	20-24	0	M	491
Surrey Hills (West) - Canterbury	20-24	1	F	45
Surrey Hills (West) - Canterbury	20-24	1	M	35
Surrey Hills (West) - Canterbury	25-34		F	25
Surrey Hills (West) - Canterbury	25-34		M	37
Surrey Hills (West) - Canterbury	25-34	0	F	608
Surrey Hills (West) - Canterbury	25-34	0	M	578
Surrey Hills (West) - Canterbury	25-34	1	F	41
Surrey Hills (West) - Canterbury	25-34	1	M	46
Surrey Hills (West) - Canterbury	35-44		F	25
Surrey Hills (West) - Canterbury	35-44		M	33
Surrey Hills (West) - Canterbury	35-44	0	F	728
Surrey Hills (West) - Canterbury	35-44	0	M	670
Surrey Hills (West) - Canterbury	35-44	1	F	118
Surrey Hills (West) - Canterbury	35-44	1	M	80
Surrey Hills (West) - Canterbury	45-54		F	34
Surrey Hills (West) - Canterbury	45-54		M	25
Surrey Hills (West) - Canterbury	45-54	0	F	995
Surrey Hills (West) - Canterbury	45-54	0	M	860
Surrey Hills (West) - Canterbury	45-54	1	F	311
Surrey Hills (West) - Canterbury	45-54	1	M	199
Surrey Hills (West) - Canterbury	55-64		F	16
Surrey Hills (West) - Canterbury	55-64		M	26
Surrey Hills (West) - Canterbury	55-64	0	F	772
Surrey Hills (West) - Canterbury	55-64	0	M	779
Surrey Hills (West) - Canterbury	55-64	1	F	360
Surrey Hills (West) - Canterbury	55-64	1	M	246
Surrey Hills (West) - Canterbury	65-74		F	34
Surrey Hills (West) - Canterbury	65-74		M	28
Surrey Hills (West) - Canterbury	65-74	0	F	710
Surrey Hills (West) - Canterbury	65-74	0	M	673
Surrey Hills (West) - Canterbury	65-74	1	F	234
Surrey Hills (West) - Canterbury	65-74	1	M	147
Surrey Hills (West) - Canterbury	75-84		F	35
Surrey Hills (West) - Canterbury	75-84		M	23
Surrey Hills (West) - Canterbury	75-84	0	F	451
Surrey Hills (West) - Canterbury	75-84	0	M	363
Surrey Hills (West) - Canterbury	75-84	1	F	68
Surrey Hills (West) - Canterbury	75-84	1	M	67
Surrey Hills (West) - Canterbury	85+		F	31
Surrey Hills (West) - Canterbury	85+		M	15
Surrey Hills (West) - Canterbury	85+	0	F	319
Surrey Hills (West) - Canterbury	85+	0	M	168
Surrey Hills (West) - Canterbury	85+	1	F	16
Surrey Hills (West) - Canterbury	85+	1	M	29
Hawthorn - North	15-19		F	15
Hawthorn - North	15-19		M	16
Hawthorn - North	15-19	0	F	294
Hawthorn - North	15-19	0	M	291
Hawthorn - North	15-19	1	F	13
Hawthorn - North	15-19	1	M	20
Hawthorn - North	20-24		F	23
Hawthorn - North	20-24		M	20
Hawthorn - North	20-24	0	F	405
Hawthorn - North	20-24	0	M	412
Hawthorn - North	20-24	1	F	32
Hawthorn - North	20-24	1	M	22
Hawthorn - North	25-34		F	44
Hawthorn - North	25-34		M	58
Hawthorn - North	25-34	0	F	874
Hawthorn - North	25-34	0	M	848
Hawthorn - North	25-34	1	F	64
Hawthorn - North	25-34	1	M	54
Hawthorn - North	35-44		F	30
Hawthorn - North	35-44		M	30
Hawthorn - North	35-44	0	F	588
Hawthorn - North	35-44	0	M	571
Hawthorn - North	35-44	1	F	75
Hawthorn - North	35-44	1	M	63
Hawthorn - North	45-54		F	15
Hawthorn - North	45-54		M	38
Hawthorn - North	45-54	0	F	440
Hawthorn - North	45-54	0	M	472
Hawthorn - North	45-54	1	F	180
Hawthorn - North	45-54	1	M	91
Hawthorn - North	55-64		F	30
Hawthorn - North	55-64		M	23
Hawthorn - North	55-64	0	F	343
Hawthorn - North	55-64	0	M	334
Hawthorn - North	55-64	1	F	154
Hawthorn - North	55-64	1	M	91
Hawthorn - North	65-74		F	17
Hawthorn - North	65-74		M	17
Hawthorn - North	65-74	0	F	340
Hawthorn - North	65-74	0	M	294
Hawthorn - North	65-74	1	F	106
Hawthorn - North	65-74	1	M	59
Hawthorn - North	75-84		F	11
Hawthorn - North	75-84		M	5
Hawthorn - North	75-84	0	F	216
Hawthorn - North	75-84	0	M	180
Hawthorn - North	75-84	1	F	38
Hawthorn - North	75-84	1	M	24
Hawthorn - North	85+		M	3
Hawthorn - North	85+	0	F	66
Hawthorn - North	85+	0	M	52
Hawthorn - North	85+	1	F	12
Hawthorn - North	85+	1	M	8
Hawthorn - South	15-19		F	12
Hawthorn - South	15-19		M	17
Hawthorn - South	15-19	0	F	260
Hawthorn - South	15-19	0	M	353
Hawthorn - South	15-19	1	F	9
Hawthorn - South	15-19	1	M	18
Hawthorn - South	20-24		F	31
Hawthorn - South	20-24		M	30
Hawthorn - South	20-24	0	F	560
Hawthorn - South	20-24	0	M	543
Hawthorn - South	20-24	1	F	30
Hawthorn - South	20-24	1	M	13
Hawthorn - South	25-34		F	60
Hawthorn - South	25-34		M	76
Hawthorn - South	25-34	0	F	1357
Hawthorn - South	25-34	0	M	1248
Hawthorn - South	25-34	1	F	81
Hawthorn - South	25-34	1	M	56
Hawthorn - South	35-44		F	35
Hawthorn - South	35-44		M	40
Hawthorn - South	35-44	0	F	772
Hawthorn - South	35-44	0	M	705
Hawthorn - South	35-44	1	F	123
Hawthorn - South	35-44	1	M	58
Hawthorn - South	45-54		F	27
Hawthorn - South	45-54		M	26
Hawthorn - South	45-54	0	F	499
Hawthorn - South	45-54	0	M	509
Hawthorn - South	45-54	1	F	169
Hawthorn - South	45-54	1	M	88
Hawthorn - South	55-64		F	20
Hawthorn - South	55-64		M	27
Hawthorn - South	55-64	0	F	393
Hawthorn - South	55-64	0	M	386
Hawthorn - South	55-64	1	F	168
Hawthorn - South	55-64	1	M	105
Hawthorn - South	65-74		F	20
Hawthorn - South	65-74		M	17
Hawthorn - South	65-74	0	F	396
Hawthorn - South	65-74	0	M	313
Hawthorn - South	65-74	1	F	82
Hawthorn - South	65-74	1	M	55
Hawthorn - South	75-84		F	12
Hawthorn - South	75-84		M	21
Hawthorn - South	75-84	0	F	249
Hawthorn - South	75-84	0	M	199
Hawthorn - South	75-84	1	F	40
Hawthorn - South	75-84	1	M	37
Hawthorn - South	85+		F	14
Hawthorn - South	85+		M	8
Hawthorn - South	85+	0	F	144
Hawthorn - South	85+	0	M	76
Hawthorn - South	85+	1	F	6
Hawthorn - South	85+	1	M	7
Kew - South	15-19		F	16
Kew - South	15-19		M	16
Kew - South	15-19	0	F	424
Kew - South	15-19	0	M	444
Kew - South	15-19	1	F	21
Kew - South	15-19	1	M	15
Kew - South	20-24		F	16
Kew - South	20-24		M	12
Kew - South	20-24	0	F	381
Kew - South	20-24	0	M	432
Kew - South	20-24	1	F	33
Kew - South	20-24	1	M	24
Kew - South	25-34		F	18
Kew - South	25-34		M	29
Kew - South	25-34	0	F	575
Kew - South	25-34	0	M	626
Kew - South	25-34	1	F	63
Kew - South	25-34	1	M	52
Kew - South	35-44		F	13
Kew - South	35-44		M	14
Kew - South	35-44	0	F	536
Kew - South	35-44	0	M	493
Kew - South	35-44	1	F	105
Kew - South	35-44	1	M	56
Kew - South	45-54		F	30
Kew - South	45-54		M	21
Kew - South	45-54	0	F	629
Kew - South	45-54	0	M	591
Kew - South	45-54	1	F	234
Kew - South	45-54	1	M	120
Kew - South	55-64		F	33
Kew - South	55-64		M	31
Kew - South	55-64	0	F	497
Kew - South	55-64	0	M	521
Kew - South	55-64	1	F	250
Kew - South	55-64	1	M	155
Kew - South	65-74		F	20
Kew - South	65-74		M	14
Kew - South	65-74	0	F	486
Kew - South	65-74	0	M	436
Kew - South	65-74	1	F	148
Kew - South	65-74	1	M	85
Kew - South	75-84		F	27
Kew - South	75-84		M	14
Kew - South	75-84	0	F	331
Kew - South	75-84	0	M	280
Kew - South	75-84	1	F	73
Kew - South	75-84	1	M	48
Kew - South	85+		F	41
Kew - South	85+		M	20
Kew - South	85+	0	F	168
Kew - South	85+	0	M	104
Kew - South	85+	1	F	12
Kew - South	85+	1	M	17
Kew - West	15-19		F	12
Kew - West	15-19		M	21
Kew - West	15-19	0	F	347
Kew - West	15-19	0	M	358
Kew - West	15-19	1	F	33
Kew - West	15-19	1	M	20
Kew - West	20-24		F	15
Kew - West	20-24		M	22
Kew - West	20-24	0	F	373
Kew - West	20-24	0	M	410
Kew - West	20-24	1	F	25
Kew - West	20-24	1	M	26
Kew - West	25-34		F	43
Kew - West	25-34		M	41
Kew - West	25-34	0	F	793
Kew - West	25-34	0	M	797
Kew - West	25-34	1	F	74
Kew - West	25-34	1	M	60
Kew - West	35-44		F	33
Kew - West	35-44		M	35
Kew - West	35-44	0	F	697
Kew - West	35-44	0	M	675
Kew - West	35-44	1	F	123
Kew - West	35-44	1	M	74
Kew - West	45-54		F	42
Kew - West	45-54		M	53
Kew - West	45-54	0	F	710
Kew - West	45-54	0	M	660
Kew - West	45-54	1	F	229
Kew - West	45-54	1	M	162
Kew - West	55-64		F	26
Kew - West	55-64		M	43
Kew - West	55-64	0	F	561
Kew - West	55-64	0	M	606
Kew - West	55-64	1	F	272
Kew - West	55-64	1	M	170
Kew - West	65-74		F	24
