SA2_NAME16	AustCitizen	Sex	persons
Wakefield - Barunga West	1	F	4260
Wakefield - Barunga West	1	M	4404
Jamestown	0	F	162
Jamestown	0	M	170
Jamestown	1	F	2104
Jamestown	1	M	2156
Peterborough - Mount Remarkable	0	F	327
Peterborough - Mount Remarkable	0	M	321
Peterborough - Mount Remarkable	1	F	2334
Peterborough - Mount Remarkable	1	M	2357
Port Pirie	0	F	579
Port Pirie	0	M	537
Port Pirie	1	F	6508
Port Pirie	1	M	6270
Port Pirie Surrounds	0	F	95
Port Pirie Surrounds	0	M	101
Port Pirie Surrounds	1	F	1560
Port Pirie Surrounds	1	M	1579
Kadina	0	F	209
Kadina	0	M	198
Kadina	1	F	2583
Kadina	1	M	2423
Moonta	0	F	284
Moonta	0	M	286
Moonta	1	F	2331
Moonta	1	M	2312
Wallaroo	0	F	176
Wallaroo	0	M	217
Wallaroo	1	F	2018
Wallaroo	1	M	2014
Yorke Peninsula - North	0	F	310
Yorke Peninsula - North	0	M	313
Yorke Peninsula - North	1	F	3362
Yorke Peninsula - North	1	M	3471
Yorke Peninsula - South	0	F	178
Yorke Peninsula - South	0	M	220
Yorke Peninsula - South	1	F	1785
Yorke Peninsula - South	1	M	1963
Ceduna	0	F	153
Ceduna	0	M	158
Ceduna	1	F	1177
Ceduna	1	M	1214
Eyre Peninsula	0	F	253
Eyre Peninsula	0	M	233
Eyre Peninsula	1	F	3131
Eyre Peninsula	1	M	3210
Kimba - Cleve - Franklin Harbour	0	F	201
Kimba - Cleve - Franklin Harbour	0	M	236
Kimba - Cleve - Franklin Harbour	1	F	1806
Kimba - Cleve - Franklin Harbour	1	M	1960
Le Hunte - Elliston	0	F	116
Le Hunte - Elliston	0	M	110
Le Hunte - Elliston	1	F	935
Le Hunte - Elliston	1	M	970
Port Lincoln	0	F	726
Port Lincoln	0	M	976
Port Lincoln	1	F	7440
Port Lincoln	1	M	7160
West Coast (SA)	0	F	190
West Coast (SA)	0	M	177
West Coast (SA)	1	F	1556
West Coast (SA)	1	M	1721
Western	0	F	12
Western	0	M	18
Western	1	F	48
Western	1	M	62
Whyalla	0	F	1346
Whyalla	0	M	1354
Whyalla	1	F	9185
Whyalla	1	M	9263
Whyalla - North	0	F	0
Whyalla - North	0	M	0
Whyalla - North	1	F	0
Whyalla - North	1	M	0
APY Lands	0	F	76
APY Lands	0	M	42
APY Lands	1	F	1188
APY Lands	1	M	1025
Coober Pedy	0	F	207
Coober Pedy	0	M	236
Coober Pedy	1	F	465
Coober Pedy	1	M	659
Quorn - Lake Gilles	0	F	111
Quorn - Lake Gilles	0	M	139
Quorn - Lake Gilles	1	F	947
Quorn - Lake Gilles	1	M	948
Outback	0	F	157
Outback	0	M	258
Outback	1	F	690
Outback	1	M	924
Port Augusta	0	F	795
Port Augusta	0	M	1400
Port Augusta	1	F	5753
Port Augusta	1	M	5566
Roxby Downs	0	F	349
Roxby Downs	0	M	441
Roxby Downs	1	F	1464
Roxby Downs	1	M	1729
Goolwa - Port Elliot	0	F	540
Goolwa - Port Elliot	0	M	473
Goolwa - Port Elliot	1	F	5937
Goolwa - Port Elliot	1	M	5570
Kangaroo Island	0	F	315
Kangaroo Island	0	M	354
Kangaroo Island	1	F	2048
Kangaroo Island	1	M	2173
Strathalbyn	0	F	344
Strathalbyn	0	M	286
Strathalbyn	1	F	3791
Strathalbyn	1	M	3455
Strathalbyn Surrounds	0	F	398
Strathalbyn Surrounds	0	M	442
Strathalbyn Surrounds	1	F	3512
Strathalbyn Surrounds	1	M	3617
Victor Harbor	0	F	655
Victor Harbor	0	M	594
Victor Harbor	1	F	7763
Victor Harbor	1	M	6835
Yankalilla	0	F	316
Yankalilla	0	M	290
Yankalilla	1	F	2942
Yankalilla	1	M	2948
Grant	0	F	313
Grant	0	M	945
Grant	1	F	2328
Grant	1	M	2549
Kingston - Robe	0	F	179
Kingston - Robe	0	M	153
Kingston - Robe	1	F	1759
Kingston - Robe	1	M	1780
Millicent	0	F	208
Millicent	0	M	212
Millicent	1	F	2444
Millicent	1	M	2378
Naracoorte	0	F	447
Naracoorte	0	M	635
Naracoorte	1	F	2621
Naracoorte	1	M	2594
Naracoorte Surrounds	0	F	133
Naracoorte Surrounds	0	M	127
Naracoorte Surrounds	1	F	980
Naracoorte Surrounds	1	M	1155
Penola	0	F	162
Penola	0	M	185
Penola	1	F	1331
Penola	1	M	1430
Tatiara	0	F	480
Tatiara	0	M	600
Tatiara	1	F	2823
Tatiara	1	M	2991
Wattle Range	0	F	184
Wattle Range	0	M	180
Wattle Range	1	F	1519
Wattle Range	1	M	1589
Mount Gambier - East	0	F	740
Mount Gambier - East	0	M	691
Mount Gambier - East	1	F	6950
Mount Gambier - East	1	M	6567
Mount Gambier - West	0	F	727
Mount Gambier - West	0	M	690
Mount Gambier - West	1	F	6796
Mount Gambier - West	1	M	6285
Barmera	0	F	241
Barmera	0	M	279
Barmera	1	F	2909
Barmera	1	M	2977
Berri	0	F	240
Berri	0	M	252
Berri	1	F	1905
Berri	1	M	1745
Karoonda - Lameroo	0	F	203
Karoonda - Lameroo	0	M	230
Karoonda - Lameroo	1	F	1184
Karoonda - Lameroo	1	M	1306
Loxton	0	F	230
Loxton	0	M	238
Loxton	1	F	2585
Loxton	1	M	2523
Loxton Surrounds	0	F	98
Loxton Surrounds	0	M	106
Loxton Surrounds	1	F	733
Loxton Surrounds	1	M	807
Mannum	0	F	351
Mannum	0	M	388
Mannum	1	F	2850
Mannum	1	M	3000
Murray Bridge	0	F	1069
Murray Bridge	0	M	1474
Murray Bridge	1	F	8115
Murray Bridge	1	M	7584
Murray Bridge Surrounds	0	F	144
Murray Bridge Surrounds	0	M	175
Murray Bridge Surrounds	1	F	1607
Murray Bridge Surrounds	1	M	1809
Renmark	0	F	327
Renmark	0	M	313
Renmark	1	F	2166
Renmark	1	M	1901
Renmark Surrounds	0	F	230
Renmark Surrounds	0	M	342
Renmark Surrounds	1	F	2129
Renmark Surrounds	1	M	2379
The Coorong	0	F	322
The Coorong	0	M	395
The Coorong	1	F	2285
The Coorong	1	M	2471
Waikerie	0	F	373
Waikerie	0	M	607
Waikerie	1	F	2738
Waikerie	1	M	2924
Migratory - Offshore - Shipping (SA)	0	F	0
Migratory - Offshore - Shipping (SA)	0	M	12
Migratory - Offshore - Shipping (SA)	1	F	0
Migratory - Offshore - Shipping (SA)	1	M	0
No usual address (SA)	0	F	441
No usual address (SA)	0	M	606
No usual address (SA)	1	F	1065
No usual address (SA)	1	M	1267
Augusta	0	F	504
Augusta	0	M	506
Augusta	1	F	2803
Augusta	1	M	2785
Busselton Surrounds	0	F	788
Busselton Surrounds	0	M	796
Busselton Surrounds	1	F	5170
Busselton Surrounds	1	M	5146
Margaret River	0	F	830
Margaret River	0	M	914
Margaret River	1	F	4269
Margaret River	1	M	4180
Busselton - East	0	F	572
Busselton - East	0	M	559
Busselton - East	1	F	4222
Busselton - East	1	M	4005
Busselton - West	0	F	1038
Busselton - West	0	M	991
Busselton - West	1	F	9057
Busselton - West	1	M	8201
Australind - Leschenault	0	F	1087
Australind - Leschenault	0	M	1104
Australind - Leschenault	1	F	8643
Australind - Leschenault	1	M	8417
Capel	0	F	320
Capel	0	M	303
Capel	1	F	2480
Capel	1	M	2355
College Grove - Carey Park	0	F	540
College Grove - Carey Park	0	M	990
College Grove - Carey Park	1	F	2882
College Grove - Carey Park	1	M	2562
Collie	0	F	462
Collie	0	M	528
Collie	1	F	3885
Collie	1	M	3940
Dardanup	0	F	144
Dardanup	0	M	178
Dardanup	1	F	1450
Dardanup	1	M	1516
Davenport	0	F	0
Davenport	0	M	5
Davenport	1	F	0
Davenport	1	M	5
Eaton - Pelican Point	0	F	687
Eaton - Pelican Point	0	M	743
Eaton - Pelican Point	1	F	5586
Eaton - Pelican Point	1	M	5308
Harvey	0	F	670
Harvey	0	M	738
Harvey	1	F	3883
Harvey	1	M	4020
East Bunbury - Glen Iris	0	F	473
East Bunbury - Glen Iris	0	M	408
East Bunbury - Glen Iris	1	F	3230
East Bunbury - Glen Iris	1	M	3082
Waroona	0	F	286
Waroona	0	M	273
Waroona	1	F	1834
Waroona	1	M	1841
Dalyellup	0	F	656
Dalyellup	0	M	681
Dalyellup	1	F	4371
Dalyellup	1	M	4062
Gelorup - Stratham	0	F	108
Gelorup - Stratham	0	M	135
Gelorup - Stratham	1	F	1402
Gelorup - Stratham	1	M	1400
South Bunbury - Bunbury	0	F	844
South Bunbury - Bunbury	0	M	839
South Bunbury - Bunbury	1	F	5759
South Bunbury - Bunbury	1	M	5318
Withers - Usher	0	F	377
Withers - Usher	0	M	395
Withers - Usher	1	F	2217
Withers - Usher	1	M	2130
Bridgetown - Boyup Brook	0	F	440
Bridgetown - Boyup Brook	0	M	467
Bridgetown - Boyup Brook	1	F	3124
Bridgetown - Boyup Brook	1	M	3036
Donnybrook - Balingup	0	F	359
Donnybrook - Balingup	0	M	359
Donnybrook - Balingup	1	F	2753
Donnybrook - Balingup	1	M	2680
Manjimup	0	F	287
Manjimup	0	M	311
Manjimup	1	F	2450
Manjimup	1	M	2399
Pemberton	0	F	444
Pemberton	0	M	425
Pemberton	1	F	2095
Pemberton	1	M	2232
Dawesville - Bouvard	0	F	476
Dawesville - Bouvard	0	M	527
Dawesville - Bouvard	1	F	3774
Dawesville - Bouvard	1	M	3723
Falcon - Wannanup	0	F	521
Falcon - Wannanup	0	M	566
Falcon - Wannanup	1	F	4382
Falcon - Wannanup	1	M	4200
Greenfields	0	F	700
Greenfields	0	M	604
Greenfields	1	F	4546
Greenfields	1	M	4017
Halls Head - Erskine	0	F	1275
Halls Head - Erskine	0	M	1250
Halls Head - Erskine	1	F	9104
Halls Head - Erskine	1	M	8275
Mandurah	0	F	1117
Mandurah	0	M	976
Mandurah	1	F	4287
Mandurah	1	M	3882
Mandurah - East	0	F	344
Mandurah - East	0	M	418
Mandurah - East	1	F	2913
Mandurah - East	1	M	2924
Mandurah - North	0	F	1542
Mandurah - North	0	M	1590
Mandurah - North	1	F	9472
Mandurah - North	1	M	8654
Mandurah - South	0	F	800
Mandurah - South	0	M	719
Mandurah - South	1	F	5181
Mandurah - South	1	M	4619
Pinjarra	0	F	632
Pinjarra	0	M	633
Pinjarra	1	F	4587
Pinjarra	1	M	4409
City Beach	0	F	338
City Beach	0	M	302
City Beach	1	F	3115
City Beach	1	M	3049
Claremont (WA)	0	F	805
Claremont (WA)	0	M	687
Claremont (WA)	1	F	4109
Claremont (WA)	1	M	3644
Cottesloe	0	F	432
Cottesloe	0	M	417
Cottesloe	1	F	3486
Cottesloe	1	M	3411
Floreat	0	F	393
Floreat	0	M	356
Floreat	1	F	3993
Floreat	1	M	3882
Mosman Park - Peppermint Grove	0	F	835
Mosman Park - Peppermint Grove	0	M	728
Mosman Park - Peppermint Grove	1	F	4893
Mosman Park - Peppermint Grove	1	M	4304
Nedlands - Dalkeith - Crawley	0	F	1744
Nedlands - Dalkeith - Crawley	0	M	1712
Nedlands - Dalkeith - Crawley	1	F	7897
Nedlands - Dalkeith - Crawley	1	M	7584
Swanbourne - Mount Claremont	0	F	524
Swanbourne - Mount Claremont	0	M	471
Swanbourne - Mount Claremont	1	F	4257
Swanbourne - Mount Claremont	1	M	4357
Kings Park (WA)	0	F	10
Kings Park (WA)	0	M	1
Kings Park (WA)	1	F	12
Kings Park (WA)	1	M	22
Mount Hawthorn - Leederville	0	F	703
Mount Hawthorn - Leederville	0	M	681
Mount Hawthorn - Leederville	1	F	5425
Mount Hawthorn - Leederville	1	M	5069
Mount Lawley - Inglewood	0	F	1119
Mount Lawley - Inglewood	0	M	1129
Mount Lawley - Inglewood	1	F	7571
Mount Lawley - Inglewood	1	M	7115
North Perth	0	F	558
North Perth	0	M	569
North Perth	1	F	4339
North Perth	1	M	4240
Subiaco - Shenton Park	0	F	1505
Subiaco - Shenton Park	0	M	1318
Subiaco - Shenton Park	1	F	7653
Subiaco - Shenton Park	1	M	7048
Wembley - West Leederville - Glendalough	0	F	2368
Wembley - West Leederville - Glendalough	0	M	2125
Wembley - West Leederville - Glendalough	1	F	7534
Wembley - West Leederville - Glendalough	1	M	7082
East Perth	0	F	2399
East Perth	0	M	2390
East Perth	1	F	3202
East Perth	1	M	3810
Perth (North) - Highgate	0	F	1639
Perth (North) - Highgate	0	M	1669
Perth (North) - Highgate	1	F	3858
Perth (North) - Highgate	1	M	4254
Perth (West) - Northbridge	0	F	2688
Perth (West) - Northbridge	0	M	2901
Perth (West) - Northbridge	1	F	2834
Perth (West) - Northbridge	1	M	3693
Bassendean - Eden Hill - Ashfield	0	F	1066
Bassendean - Eden Hill - Ashfield	0	M	1085
Bassendean - Eden Hill - Ashfield	1	F	7069
Bassendean - Eden Hill - Ashfield	1	M	6712
Bayswater - Embleton - Bedford	0	F	1682
Bayswater - Embleton - Bedford	0	M	1690
Bayswater - Embleton - Bedford	1	F	10827
Bayswater - Embleton - Bedford	1	M	10320
Maylands	0	F	1481
Maylands	0	M	1430
Maylands	1	F	5136
Maylands	1	M	5243
Morley	0	F	1987
Morley	0	M	2107
Morley	1	F	9368
Morley	1	M	9251
Noranda	0	F	412
Noranda	0	M	380
Noranda	1	F	3649
Noranda	1	M	3564
Chidlow	0	F	151
Chidlow	0	M	2030
Chidlow	1	F	1219
Chidlow	1	M	1239
Glen Forrest - Darlington	0	F	303
Glen Forrest - Darlington	0	M	349
Glen Forrest - Darlington	1	F	3340
Glen Forrest - Darlington	1	M	3228
Helena Valley - Koongamia	0	F	275
Helena Valley - Koongamia	0	M	307
Helena Valley - Koongamia	1	F	2657
Helena Valley - Koongamia	1	M	2547
Malmalling - Reservoir	0	F	0
Malmalling - Reservoir	0	M	0
Malmalling - Reservoir	1	F	5
Malmalling - Reservoir	1	M	4
Mundaring	0	F	632
Mundaring	0	M	676
Mundaring	1	F	6059
Mundaring	1	M	5935
Swan View - Greenmount - Midvale	0	F	963
Swan View - Greenmount - Midvale	0	M	891
Swan View - Greenmount - Midvale	1	F	5552
Swan View - Greenmount - Midvale	1	M	5435
Avon Valley National Park	0	F	0
Avon Valley National Park	0	M	0
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	3
Ballajura	0	F	1297
Ballajura	0	M	1338
Ballajura	1	F	7993
Ballajura	1	M	7880
Beechboro	0	F	2046
Beechboro	0	M	1736
Beechboro	1	F	8611
Beechboro	1	M	8950
Bullsbrook	0	F	339
Bullsbrook	0	M	415
Bullsbrook	1	F	2382
Bullsbrook	1	M	2471
Gidgegannup	0	F	143
Gidgegannup	0	M	169
Gidgegannup	1	F	1277
Gidgegannup	1	M	1224
Hazelmere - Guildford	0	F	396
Hazelmere - Guildford	0	M	356
Hazelmere - Guildford	1	F	2312
Hazelmere - Guildford	1	M	2350
Lockridge - Kiara	0	F	953
Lockridge - Kiara	0	M	964
Lockridge - Kiara	1	F	5293
Lockridge - Kiara	1	M	5310
Malaga	0	F	5
Malaga	0	M	6
Malaga	1	F	3
Malaga	1	M	11
Melaleuca - Lexia	0	F	0
Melaleuca - Lexia	0	M	0
Melaleuca - Lexia	1	F	0
Melaleuca - Lexia	1	M	0
Middle Swan - Herne Hill	0	F	399
Middle Swan - Herne Hill	0	M	377
Middle Swan - Herne Hill	1	F	2457
Middle Swan - Herne Hill	1	M	2442
Midland - Guildford	0	F	1135
Midland - Guildford	0	M	1102
Midland - Guildford	1	F	4440
Midland - Guildford	1	M	4409
Stratton - Jane Brook	0	F	387
Stratton - Jane Brook	0	M	403
Stratton - Jane Brook	1	F	3132
Stratton - Jane Brook	1	M	3102
The Vines	0	F	879
The Vines	0	M	865
The Vines	1	F	5374
The Vines	1	M	5339
Walyunga National Park	0	F	0
Walyunga National Park	0	M	0
Walyunga National Park	1	F	0
Walyunga National Park	1	M	0
Aveley	0	F	1306
Aveley	0	M	1235
Aveley	1	F	6764
Aveley	1	M	6371
Brabham - Henley Brook	0	F	983
Brabham - Henley Brook	0	M	906
Brabham - Henley Brook	1	F	4599
Brabham - Henley Brook	1	M	4671
Ellenbrook	0	F	1616
Ellenbrook	0	M	1589
Ellenbrook	1	F	8137
Ellenbrook	1	M	7665
Craigie - Beldon	0	F	680
Craigie - Beldon	0	M	689
Craigie - Beldon	1	F	4627
Craigie - Beldon	1	M	4559
Currambine - Kinross	0	F	975
Currambine - Kinross	0	M	984
Currambine - Kinross	1	F	5981
Currambine - Kinross	1	M	5887
Duncraig	0	F	720
Duncraig	0	M	662
Duncraig	1	F	7359
Duncraig	1	M	7242
Greenwood - Warwick	0	F	808
Greenwood - Warwick	0	M	783
Greenwood - Warwick	1	F	6133
Greenwood - Warwick	1	M	5993
Heathridge - Connolly	0	F	722
Heathridge - Connolly	0	M	715
Heathridge - Connolly	1	F	4568
Heathridge - Connolly	1	M	4565
Hillarys	0	F	534
Hillarys	0	M	521
Hillarys	1	F	5162
Hillarys	1	M	4982
Iluka - Burns Beach	0	F	550
Iluka - Burns Beach	0	M	592
Iluka - Burns Beach	1	F	4326
Iluka - Burns Beach	1	M	4269
Joondalup - Edgewater	0	F	1241
Joondalup - Edgewater	0	M	1300
Joondalup - Edgewater	1	F	5656
Joondalup - Edgewater	1	M	5646
Kingsley	0	F	608
Kingsley	0	M	615
Kingsley	1	F	6191
Kingsley	1	M	5782
Mullaloo - Kallaroo	0	F	603
Mullaloo - Kallaroo	0	M	634
Mullaloo - Kallaroo	1	F	5205
Mullaloo - Kallaroo	1	M	5050
Ocean Reef	0	F	450
Ocean Reef	0	M	472
Ocean Reef	1	F	3589
Ocean Reef	1	M	3621
Padbury	0	F	473
Padbury	0	M	479
Padbury	1	F	3860
Padbury	1	M	3816
Sorrento - Marmion	0	F	401
Sorrento - Marmion	0	M	391
Sorrento - Marmion	1	F	4796
Sorrento - Marmion	1	M	4603
Woodvale	0	F	456
Woodvale	0	M	423
Woodvale	1	F	4467
Woodvale	1	M	4236
Balcatta - Hamersley	0	F	1223
Balcatta - Hamersley	0	M	1215
Balcatta - Hamersley	1	F	7056
Balcatta - Hamersley	1	M	6528
Balga - Mirrabooka	0	F	2867
Balga - Mirrabooka	0	M	3046
Balga - Mirrabooka	1	F	7545
Balga - Mirrabooka	1	M	7575
Herdsman	0	F	0
Herdsman	0	M	0
Herdsman	1	F	0
Herdsman	1	M	0
Innaloo - Doubleview	0	F	1513
Innaloo - Doubleview	0	M	1442
Innaloo - Doubleview	1	F	8222
Innaloo - Doubleview	1	M	7292
Karrinyup - Gwelup - Carine	0	F	1151
Karrinyup - Gwelup - Carine	0	M	1095
Karrinyup - Gwelup - Carine	1	F	10585
Karrinyup - Gwelup - Carine	1	M	9776
Nollamara - Westminster	0	F	2926
Nollamara - Westminster	0	M	2839
Nollamara - Westminster	1	F	7171
Nollamara - Westminster	1	M	6880
Osborne Park Industrial	0	F	43
Osborne Park Industrial	0	M	57
Osborne Park Industrial	1	F	66
Osborne Park Industrial	1	M	55
Scarborough	0	F	1695
Scarborough	0	M	1664
Scarborough	1	F	7322
Scarborough	1	M	6869
Stirling - Osborne Park	0	F	1450
Stirling - Osborne Park	0	M	1431
Stirling - Osborne Park	1	F	6028
Stirling - Osborne Park	1	M	5713
Trigg - North Beach - Watermans Bay	0	F	339
Trigg - North Beach - Watermans Bay	0	M	349
Trigg - North Beach - Watermans Bay	1	F	3748
Trigg - North Beach - Watermans Bay	1	M	3528
Tuart Hill - Joondanna	0	F	1573
Tuart Hill - Joondanna	0	M	1457
Tuart Hill - Joondanna	1	F	5159
Tuart Hill - Joondanna	1	M	4630
Wembley Downs - Churchlands - Woodlands	0	F	941
Wembley Downs - Churchlands - Woodlands	0	M	870
Wembley Downs - Churchlands - Woodlands	1	F	6650
Wembley Downs - Churchlands - Woodlands	1	M	6584
Yokine - Coolbinia - Menora	0	F	1402
Yokine - Coolbinia - Menora	0	M	1290
Yokine - Coolbinia - Menora	1	F	7548
Yokine - Coolbinia - Menora	1	M	6828
Dianella - North	0	F	659
Dianella - North	0	M	647
Dianella - North	1	F	5419
Dianella - North	1	M	5199
Dianella - South	0	F	1044
Dianella - South	0	M	997
Dianella - South	1	F	5755
Dianella - South	1	M	5189
Alexander Heights - Koondoola	0	F	964
Alexander Heights - Koondoola	0	M	939
Alexander Heights - Koondoola	1	F	4866
Alexander Heights - Koondoola	1	M	4914
Butler - Merriwa - Ridgewood	0	F	2261
Butler - Merriwa - Ridgewood	0	M	2190
Butler - Merriwa - Ridgewood	1	F	10005
Butler - Merriwa - Ridgewood	1	M	9234
Carramar	0	F	1407
Carramar	0	M	1398
Carramar	1	F	8160
Carramar	1	M	7678
Clarkson	0	F	1401
Clarkson	0	M	1300
Clarkson	1	F	5669
Clarkson	1	M	5531
Girrawheen	0	F	907
Girrawheen	0	M	911
Girrawheen	1	F	3525
Girrawheen	1	M	3560
Marangaroo	0	F	733
Marangaroo	0	M	718
Marangaroo	1	F	4589
Marangaroo	1	M	4447
Mindarie - Quinns Rocks - Jindalee	0	F	1527
Mindarie - Quinns Rocks - Jindalee	0	M	1679
Mindarie - Quinns Rocks - Jindalee	1	F	8947
Mindarie - Quinns Rocks - Jindalee	1	M	8608
Neerabup National Park	0	F	0
Neerabup National Park	0	M	0
Neerabup National Park	1	F	0
Neerabup National Park	1	M	4
Tapping - Ashby - Sinagra	0	F	937
Tapping - Ashby - Sinagra	0	M	933
Tapping - Ashby - Sinagra	1	F	5958
Tapping - Ashby - Sinagra	1	M	5737
Alkimos - Eglinton	0	F	1487
Alkimos - Eglinton	0	M	1453
Alkimos - Eglinton	1	F	5740
Alkimos - Eglinton	1	M	5226
Carabooda - Pinjar	0	F	73
Carabooda - Pinjar	0	M	64
Carabooda - Pinjar	1	F	269
Carabooda - Pinjar	1	M	321
Two Rocks	0	F	304
Two Rocks	0	M	323
Two Rocks	1	F	1552
Two Rocks	1	M	1645
Yanchep	0	F	995
Yanchep	0	M	986
Yanchep	1	F	4623
Yanchep	1	M	4407
Hocking - Pearsall	0	F	851
Hocking - Pearsall	0	M	857
Hocking - Pearsall	1	F	5900
Hocking - Pearsall	1	M	5525
Landsdale	0	F	937
Landsdale	0	M	886
Landsdale	1	F	6754
Landsdale	1	M	6823
Madeley - Darch	0	F	832
Madeley - Darch	0	M	850
Madeley - Darch	1	F	6370
Madeley - Darch	1	M	6144
Wanneroo - Sinagra	0	F	1030
Wanneroo - Sinagra	0	M	1039
Wanneroo - Sinagra	1	F	6411
Wanneroo - Sinagra	1	M	6197
Armadale - Wungong - Brookdale	0	F	2151
Armadale - Wungong - Brookdale	0	M	2025
Armadale - Wungong - Brookdale	1	F	9721
Armadale - Wungong - Brookdale	1	M	9273
Ashendon - Lesley	0	F	0
Ashendon - Lesley	0	M	3
Ashendon - Lesley	1	F	0
Ashendon - Lesley	1	M	0
Camillo - Champion Lakes	0	F	501
Camillo - Champion Lakes	0	M	487
Camillo - Champion Lakes	1	F	2380
Camillo - Champion Lakes	1	M	2419
Kelmscott	0	F	884
Kelmscott	0	M	878
Kelmscott	1	F	4467
Kelmscott	1	M	4373
Mount Nasura - Mount Richon - Bedfordale	0	F	443
Mount Nasura - Mount Richon - Bedfordale	0	M	458
Mount Nasura - Mount Richon - Bedfordale	1	F	3677
Mount Nasura - Mount Richon - Bedfordale	1	M	3664
Roleystone	0	F	334
Roleystone	0	M	355
Roleystone	1	F	3251
Roleystone	1	M	3303
Seville Grove	0	F	1039
Seville Grove	0	M	1004
Seville Grove	1	F	4670
Seville Grove	1	M	4689
Harrisdale	0	F	1312
Harrisdale	0	M	1222
Harrisdale	1	F	4607
Harrisdale	1	M	4525
Piara Waters - Forrestdale	0	F	1752
Piara Waters - Forrestdale	0	M	1573
Piara Waters - Forrestdale	1	F	6383
Piara Waters - Forrestdale	1	M	6343
Belmont - Ascot - Redcliffe	0	F	1777
Belmont - Ascot - Redcliffe	0	M	1894
Belmont - Ascot - Redcliffe	1	F	5628
Belmont - Ascot - Redcliffe	1	M	5783
East Victoria Park - Carlisle	0	F	1864
East Victoria Park - Carlisle	0	M	1930
East Victoria Park - Carlisle	1	F	6683
East Victoria Park - Carlisle	1	M	6761
Kewdale Commercial	0	F	0
Kewdale Commercial	0	M	0
Kewdale Commercial	1	F	0
Kewdale Commercial	1	M	0
Perth Airport	0	F	7
Perth Airport	0	M	14
Perth Airport	1	F	0
Perth Airport	1	M	0
Victoria Park - Lathlain - Burswood	0	F	2047
Victoria Park - Lathlain - Burswood	0	M	1996
Victoria Park - Lathlain - Burswood	1	F	5702
Victoria Park - Lathlain - Burswood	1	M	6065
Cloverdale	0	F	1179
Cloverdale	0	M	1220
Cloverdale	1	F	3263
Cloverdale	1	M	3199
Kewdale	0	F	969
Kewdale	0	M	971
Kewdale	1	F	2741
Kewdale	1	M	2718
Rivervale	0	F	1462
Rivervale	0	M	1440
Rivervale	1	F	3820
Rivervale	1	M	4174
Bentley - Wilson - St James	0	F	3393
Bentley - Wilson - St James	0	M	3824
Bentley - Wilson - St James	1	F	6824
Bentley - Wilson - St James	1	M	6579
Canning Vale - West	0	F	944
Canning Vale - West	0	M	925
Canning Vale - West	1	F	4175
Canning Vale - West	1	M	4032
Canning Vale Commercial	0	F	0
Canning Vale Commercial	0	M	3
Canning Vale Commercial	1	F	0
Canning Vale Commercial	1	M	0
Cannington - Queens Park	0	F	3992
Cannington - Queens Park	0	M	4177
Cannington - Queens Park	1	F	6120
Cannington - Queens Park	1	M	6362
Parkwood - Ferndale - Lynwood	0	F	1451
Parkwood - Ferndale - Lynwood	0	M	1343
Parkwood - Ferndale - Lynwood	1	F	5629
Parkwood - Ferndale - Lynwood	1	M	5569
Riverton - Shelley - Rossmoyne	0	F	1382
Riverton - Shelley - Rossmoyne	0	M	1228
Riverton - Shelley - Rossmoyne	1	F	6095
Riverton - Shelley - Rossmoyne	1	M	5809
Welshpool	0	F	0
Welshpool	0	M	8
Welshpool	1	F	0
Welshpool	1	M	4
Willetton	0	F	2024
Willetton	0	M	1848
Willetton	1	F	7707
Willetton	1	M	7685
Beckenham - Kenwick - Langford	0	F	2736
Beckenham - Kenwick - Langford	0	M	2799
Beckenham - Kenwick - Langford	1	F	7087
Beckenham - Kenwick - Langford	1	M	7658
Canning Vale - East	0	F	2799
Canning Vale - East	0	M	3513
Canning Vale - East	1	F	9186
Canning Vale - East	1	M	8912
Gosnells	0	F	2246
Gosnells	0	M	2222
Gosnells	1	F	8418
Gosnells	1	M	8255
Huntingdale - Southern River	0	F	2053
Huntingdale - Southern River	0	M	1881
Huntingdale - Southern River	1	F	9009
Huntingdale - Southern River	1	M	8927
Maddington - Orange Grove - Martin	0	F	1725
Maddington - Orange Grove - Martin	0	M	1656
Maddington - Orange Grove - Martin	1	F	5685
Maddington - Orange Grove - Martin	1	M	5934
Thornlie	0	F	2414
Thornlie	0	M	2257
Thornlie	1	F	9521
Thornlie	1	M	9469
Forrestfield - Wattle Grove	0	F	1597
Forrestfield - Wattle Grove	0	M	1550
Forrestfield - Wattle Grove	1	F	8328
Forrestfield - Wattle Grove	1	M	8251
High Wycombe	0	F	788
High Wycombe	0	M	776
High Wycombe	1	F	5381
High Wycombe	1	M	5253
Kalamunda - Maida Vale - Gooseberry Hill	0	F	756
Kalamunda - Maida Vale - Gooseberry Hill	0	M	716
Kalamunda - Maida Vale - Gooseberry Hill	1	F	6937
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6726
Lesmurdie - Bickley - Carmel	0	F	500
Lesmurdie - Bickley - Carmel	0	M	515
Lesmurdie - Bickley - Carmel	1	F	5366
Lesmurdie - Bickley - Carmel	1	M	5317
Byford	0	F	1493
Byford	0	M	1436
Byford	1	F	8988
Byford	1	M	8550
Mundijong	0	F	334
Mundijong	0	M	393
Mundijong	1	F	3225
Mundijong	1	M	3217
Serpentine - Jarrahdale	0	F	232
