SA2_NAME16	BornAust	persons
Tapping - Ashby - Sinagra	0	5736
Tapping - Ashby - Sinagra	1	7380
Alkimos - Eglinton	0	6217
Alkimos - Eglinton	1	7122
Carabooda - Pinjar	0	208
Carabooda - Pinjar	1	428
Two Rocks	0	1082
Two Rocks	1	2432
Yanchep	0	4148
Yanchep	1	6277
Hocking - Pearsall	0	4674
Hocking - Pearsall	1	8012
Landsdale	0	6138
Landsdale	1	8879
Madeley - Darch	0	5721
Madeley - Darch	1	8154
Wanneroo - Sinagra	0	5306
Wanneroo - Sinagra	1	8803
Armadale - Wungong - Brookdale	0	7005
Armadale - Wungong - Brookdale	1	14429
Camillo - Champion Lakes	0	1861
Camillo - Champion Lakes	1	3590
Kelmscott	0	3098
Kelmscott	1	6729
Mount Nasura - Mount Richon - Bedfordale	0	2597
Mount Nasura - Mount Richon - Bedfordale	1	5322
Roleystone	0	2076
Roleystone	1	4948
Seville Grove	0	3676
Seville Grove	1	7066
Harrisdale	0	5914
Harrisdale	1	5472
Piara Waters - Forrestdale	0	7763
Piara Waters - Forrestdale	1	7898
Belmont - Ascot - Redcliffe	0	5631
Belmont - Ascot - Redcliffe	1	8227
East Victoria Park - Carlisle	0	6103
East Victoria Park - Carlisle	1	10129
Perth Airport	0	20
Victoria Park - Lathlain - Burswood	0	6393
Victoria Park - Lathlain - Burswood	1	8568
Cloverdale	0	3798
Cloverdale	1	4448
Kewdale	0	3341
Kewdale	1	3685
Rivervale	0	4499
Rivervale	1	5777
Bentley - Wilson - St James	0	9848
Bentley - Wilson - St James	1	9394
Canning Vale - West	0	4864
Canning Vale - West	1	4981
Cannington - Queens Park	0	11874
Cannington - Queens Park	1	7572
Parkwood - Ferndale - Lynwood	0	6175
Parkwood - Ferndale - Lynwood	1	7310
Riverton - Shelley - Rossmoyne	0	7122
Riverton - Shelley - Rossmoyne	1	7055
Welshpool	0	9
Welshpool	1	3
Willetton	0	10035
Willetton	1	8831
Beckenham - Kenwick - Langford	0	9713
Beckenham - Kenwick - Langford	1	9404
Canning Vale - East	0	12465
Canning Vale - East	1	11340
Gosnells	0	7715
Gosnells	1	11997
Huntingdale - Southern River	0	9238
Huntingdale - Southern River	1	11896
Maddington - Orange Grove - Martin	0	6271
Maddington - Orange Grove - Martin	1	7675
Thornlie	0	9859
Thornlie	1	12815
Forrestfield - Wattle Grove	0	6398
Forrestfield - Wattle Grove	1	12408
High Wycombe	0	2929
High Wycombe	1	8713
Kalamunda - Maida Vale - Gooseberry Hill	0	4459
Kalamunda - Maida Vale - Gooseberry Hill	1	10139
Lesmurdie - Bickley - Carmel	0	3007
Lesmurdie - Bickley - Carmel	1	8353
Byford	0	5609
Byford	1	14111
Mundijong	0	1494
Mundijong	1	5352
Serpentine - Jarrahdale	0	1013
Serpentine - Jarrahdale	1	3256
Como	0	5042
Como	1	8845
Manning - Waterford	0	4200
Manning - Waterford	1	6923
South Perth - Kensington	0	5839
South Perth - Kensington	1	10517
Banjup	0	7851
Banjup	1	13342
Bibra Industrial	0	4
Bibra Industrial	1	11
Coogee	0	2858
Coogee	1	6482
Coolbellup	0	2583
Coolbellup	1	5497
Hamilton Hill	0	3667
Hamilton Hill	1	6870
Henderson	1	6
North Coogee	0	1300
North Coogee	1	2283
South Lake - Cockburn Central	0	3909
South Lake - Cockburn Central	1	7211
Spearwood	0	3942
Spearwood	1	6881
Success - Hammond Park	0	6918
Success - Hammond Park	1	9972
Yangebup	0	2158
Yangebup	1	5161
Beeliar - Wattleup	0	3381
Beeliar - Wattleup	1	6368
Jandakot	0	895
Jandakot	1	1494
East Fremantle	0	1890
East Fremantle	1	5574
Fremantle	0	4926
Fremantle	1	10702
Fremantle - South	0	4453
Fremantle - South	1	10083
O'Connor (WA)	0	4
Wellard (West) - Bertram	0	7380
Wellard (West) - Bertram	1	9854
Calista	0	2175
Calista	1	4778
Hope Valley - Postans	0	20
Hope Valley - Postans	1	52
Kwinana Industrial	0	8
Kwinana Industrial	1	11
Parmelia - Orelia	0	3482
Parmelia - Orelia	1	7028
Casuarina - Wandi	0	2842
Casuarina - Wandi	1	5986
Applecross - Ardross	0	4579
Applecross - Ardross	1	6803
Bateman	0	1650
Bateman	1	2080
Bicton - Palmyra	0	3630
Bicton - Palmyra	1	10548
Booragoon	0	5853
Booragoon	1	9195
Bull Creek	0	3626
Bull Creek	1	4122
Leeming	0	3987
Leeming	1	6696
Melville	0	4498
Melville	1	12380
Murdoch - Kardinya	0	4760
Murdoch - Kardinya	1	7160
Willagee	0	1381
Willagee	1	3751
Winthrop	0	2820
Winthrop	1	3062
Cooloongup	0	2450
Cooloongup	1	5501
Port Kennedy	0	3922
Port Kennedy	1	8849
Rockingham	0	5463
Rockingham	1	9392
Safety Bay - Shoalwater	0	3459
Safety Bay - Shoalwater	1	7810
Singleton - Golden Bay - Secret Harbour	0	6712
Singleton - Golden Bay - Secret Harbour	1	14602
Waikiki	0	3791
Waikiki	1	7993
Warnbro	0	2930
Warnbro	1	7289
Baldivis - North	0	3642
Baldivis - North	1	7348
Baldivis - South	0	8401
Baldivis - South	1	16503
Karnup	0	544
Karnup	1	1445
Albany	0	3152
Albany	1	10875
Albany Surrounds	0	646
Albany Surrounds	1	2758
Bayonet Head - Lower King	0	969
Bayonet Head - Lower King	1	4001
Denmark	0	1432
Denmark	1	4240
Gnowangerup	0	359
Gnowangerup	1	2213
Katanning	0	923
Katanning	1	3090
Kojonup	0	525
Kojonup	1	3099
Little Grove - Elleker	0	709
Little Grove - Elleker	1	2784
McKail - Willyung	0	1963
McKail - Willyung	1	8833
Plantagenet	0	1033
Plantagenet	1	3736
Chittering	0	1384
Chittering	1	3991
Cunderdin	0	459
Cunderdin	1	2778
Dowerin	0	438
Dowerin	1	3003
Gingin - Dandaragan	0	1923
Gingin - Dandaragan	1	6117
Merredin	0	526
Merredin	1	3679
Moora	0	617
Moora	1	3251
Mukinbudin	0	405
Mukinbudin	1	2155
Northam	0	2044
Northam	1	8181
Toodyay	0	1009
Toodyay	1	3051
York - Beverley	0	921
York - Beverley	1	3673
Brookton	0	433
Brookton	1	2758
Kulin	0	437
Kulin	1	3272
Murray	0	347
Murray	1	1781
Narrogin	0	746
Narrogin	1	3150
Wagin	0	621
Wagin	1	3683
Broome	0	2257
Broome	1	10351
Derby - West Kimberley	0	514
Derby - West Kimberley	1	5449
Halls Creek	0	185
Halls Creek	1	3038
Kununurra	0	945
Kununurra	1	5225
Roebuck	0	192
Roebuck	1	1878
East Pilbara	0	1104
East Pilbara	1	2959
Newman	0	1034
Newman	1	2696
Port Hedland	0	880
Port Hedland	1	2806
South Hedland	0	2313
South Hedland	1	7018
Ashburton (WA)	0	1395
Ashburton (WA)	1	4574
Karratha	0	3434
Karratha	1	11038
Roebourne	0	703
Roebourne	1	3503
Esperance	0	1567
Esperance	1	9080
Esperance Surrounds	0	620
Esperance Surrounds	1	2921
Carnarvon	0	876
Carnarvon	1	3119
Exmouth	0	892
Exmouth	1	3240
Boulder	0	1287
Boulder	1	4758
Kalgoorlie	0	3597
Kalgoorlie	1	8537
Kalgoorlie - North	0	2093
Kalgoorlie - North	1	6062
Kambalda - Coolgardie - Norseman	0	736
Kambalda - Coolgardie - Norseman	1	2614
Leinster - Leonora	0	624
Leinster - Leonora	1	2946
Geraldton	0	1885
Geraldton	1	8779
Geraldton - East	0	788
Geraldton - East	1	6111
Geraldton - North	0	1134
Geraldton - North	1	6718
Geraldton - South	0	1740
Geraldton - South	1	7983
Irwin	0	461
Irwin	1	2773
Meekatharra	0	450
Meekatharra	1	1685
Morawa	0	417
Morawa	1	2752
Northampton - Mullewa - Greenough	0	705
Northampton - Mullewa - Greenough	1	4094
Migratory - Offshore - Shipping (WA)	0	148
Migratory - Offshore - Shipping (WA)	1	151
No usual address (WA)	0	1431
No usual address (WA)	1	4775
Bridgewater - Gagebrook	0	415
Bridgewater - Gagebrook	1	6851
Brighton - Pontville	0	298
Brighton - Pontville	1	5942
Old Beach - Otago	0	557
Old Beach - Otago	1	4305
Bellerive - Rosny	0	1280
Bellerive - Rosny	1	4969
Cambridge	0	954
Cambridge	1	7413
Geilston Bay - Risdon	0	445
Geilston Bay - Risdon	1	2936
Howrah - Tranmere	0	1760
Howrah - Tranmere	1	9604
Lindisfarne - Rose Bay	0	1453
Lindisfarne - Rose Bay	1	6085
Mornington - Warrane	0	853
Mornington - Warrane	1	3927
Risdon Vale	0	265
Risdon Vale	1	3046
Rokeby	0	953
Rokeby	1	6420
South Arm	0	474
South Arm	1	3967
Austins Ferry - Granton	0	455
Austins Ferry - Granton	1	3737
Berriedale - Chigwell	0	769
Berriedale - Chigwell	1	4626
Claremont (Tas.)	0	1162
Claremont (Tas.)	1	6789
Derwent Park - Lutana	0	1097
Derwent Park - Lutana	1	3321
Glenorchy	0	3411
Glenorchy	1	8175
Montrose - Rosetta	0	1058
Montrose - Rosetta	1	3873
Moonah	0	1579
Moonah	1	3902
New Norfolk	0	514
New Norfolk	1	6282
West Moonah	0	1357
West Moonah	1	2872
Kingston - Huntingfield	0	3427
Kingston - Huntingfield	1	9636
Kingston Beach - Blackmans Bay	0	2367
Kingston Beach - Blackmans Bay	1	8404
Margate - Snug	0	1170
Margate - Snug	1	7004
Taroona - Bonnet Hill	0	872
Taroona - Bonnet Hill	1	2680
Hobart	0	3022
Hobart	1	5410
Lenah Valley - Mount Stuart	0	1970
Lenah Valley - Mount Stuart	1	6818
Mount Nelson - Dynnyrne	0	1499
Mount Nelson - Dynnyrne	1	3373
New Town	0	1835
New Town	1	4466
Sandy Bay	0	4431
Sandy Bay	1	7437
South Hobart - Fern Tree	0	1574
South Hobart - Fern Tree	1	4866
West Hobart	0	1458
West Hobart	1	4759
Dodges Ferry - Lewisham	0	782
Dodges Ferry - Lewisham	1	7030
Sorell - Richmond	0	1171
Sorell - Richmond	1	8297
Invermay	0	692
Invermay	1	2378
Kings Meadows - Punchbowl	0	723
Kings Meadows - Punchbowl	1	4048
Launceston	0	1228
Launceston	1	3918
Legana	0	709
Legana	1	3933
Mowbray	0	1259
Mowbray	1	2542
Newnham - Mayfield	0	2118
Newnham - Mayfield	1	6887
Newstead	0	870
Newstead	1	4341
Norwood (Tas.)	0	499
Norwood (Tas.)	1	3400
Prospect Vale - Blackstone	0	805
Prospect Vale - Blackstone	1	5732
Ravenswood	0	249
Ravenswood	1	3189
Riverside	0	1247
Riverside	1	5780
South Launceston	0	905
South Launceston	1	3714
Summerhill - Prospect	0	503
Summerhill - Prospect	1	4240
Trevallyn	0	788
Trevallyn	1	3919
Waverley - St Leonards	0	275
Waverley - St Leonards	1	3477
West Launceston	0	681
West Launceston	1	3412
Youngtown - Relbia	0	521
Youngtown - Relbia	1	4292
Beauty Point - Beaconsfield	0	470
Beauty Point - Beaconsfield	1	3239
Deloraine	0	929
Deloraine	1	4750
Grindelwald - Lanena	0	988
Grindelwald - Lanena	1	4703
Hadspen - Carrick	0	234
Hadspen - Carrick	1	3225
Westbury	0	487
Westbury	1	3588
Dilston - Lilydale	0	450
Dilston - Lilydale	1	3566
George Town	0	820
George Town	1	5785
Longford	0	432
Longford	1	3709
Northern Midlands	0	317
Northern Midlands	1	3035
Perth - Evandale	0	499
Perth - Evandale	1	4768
St Helens - Scamander	0	886
St Helens - Scamander	1	5318
Flinders and Cape Barren Islands	0	89
Flinders and Cape Barren Islands	1	735
Scottsdale - Bridport	0	610
Scottsdale - Bridport	1	5654
Central Highlands	0	242
Central Highlands	1	1926
Derwent Valley	0	319
Derwent Valley	1	2753
Southern Midlands	0	399
Southern Midlands	1	5673
Bruny Island - Kettering	0	663
Bruny Island - Kettering	1	2542
Cygnet	0	845
Cygnet	1	3564
Geeveston - Dover	0	600
Geeveston - Dover	1	3106
Huonville - Franklin	0	1280
Huonville - Franklin	1	7455
Forestier - Tasman	0	334
Forestier - Tasman	1	1995
Triabunna - Bicheno	0	739
Triabunna - Bicheno	1	3854
Acton - Upper Burnie	0	287
Acton - Upper Burnie	1	2767
Burnie - Ulverstone Surrounds	0	442
Burnie - Ulverstone Surrounds	1	4376
Burnie - Wivenhoe	0	470
Burnie - Wivenhoe	1	3051
Parklands - Camdale	0	770
Parklands - Camdale	1	5697
Penguin - Sulphur Creek	0	546
Penguin - Sulphur Creek	1	4541
Romaine - Havenview	0	299
Romaine - Havenview	1	3096
Somerset	0	325
Somerset	1	3493
Ulverstone	0	620
Ulverstone	1	6037
West Ulverstone	0	401
West Ulverstone	1	3773
Wynyard	0	644
Wynyard	1	5344
Devonport	0	1646
Devonport	1	12087
East Devonport	0	637
East Devonport	1	4031
Latrobe	0	481
Latrobe	1	4595
Miandetta - Don	0	396
Miandetta - Don	1	3164
Port Sorell	0	743
Port Sorell	1	5330
Quoiba - Spreyton	0	254
Quoiba - Spreyton	1	2763
Sheffield - Railton	0	797
Sheffield - Railton	1	5265
Turners Beach - Forth	0	373
Turners Beach - Forth	1	2925
King Island	0	210
King Island	1	1240
North West	0	488
North West	1	3290
Smithton	0	366
Smithton	1	3197
Waratah	0	440
Waratah	1	3091
West Coast (Tas.)	0	468
West Coast (Tas.)	1	3304
Migratory - Offshore - Shipping (Tas.)	0	6
Migratory - Offshore - Shipping (Tas.)	1	6
No usual address (Tas.)	0	161
No usual address (Tas.)	1	973
Darwin Airport	0	16
Darwin Airport	1	4
Darwin City	0	3275
Darwin City	1	3063
Fannie Bay - The Gardens	0	1005
Fannie Bay - The Gardens	1	2298
Larrakeyah	0	1419
Larrakeyah	1	2127
Ludmilla - The Narrows	0	580
Ludmilla - The Narrows	1	1825
Parap	0	905
Parap	1	1742
Stuart Park	0	1543
Stuart Park	1	2238
Woolner - Bayview - Winnellie	0	892
Woolner - Bayview - Winnellie	1	1792
Alawa	0	789
Alawa	1	1113
Anula	0	595
Anula	1	1592
Berrimah	0	537
Berrimah	1	958
Brinkin - Nakara	0	1626
Brinkin - Nakara	1	1593
Charles Darwin	1	3
Coconut Grove	0	1246
Coconut Grove	1	1432
East Arm	0	6
East Arm	1	15
Jingili	0	450
Jingili	1	1283
Karama	0	1479
Karama	1	2944
Leanyer	0	1435
Leanyer	1	2810
Lyons (NT)	0	2238
Lyons (NT)	1	3460
Malak - Marrara	0	1130
Malak - Marrara	1	2859
Millner	0	979
Millner	1	1366
Moil	0	632
Moil	1	1229
Nightcliff	0	1355
Nightcliff	1	2285
Rapid Creek	0	1074
Rapid Creek	1	2049
Tiwi	0	772
Tiwi	1	1462
Wagaman	0	876
Wagaman	1	1013
Wanguri	0	512
Wanguri	1	1160
Wulagi	0	565
Wulagi	1	1698
Howard Springs	0	585
Howard Springs	1	4174
Humpty Doo	0	1076
Humpty Doo	1	6624
Koolpinyah	0	4
Koolpinyah	1	6
Virginia	0	509
Virginia	1	2363
Weddell	0	547
Weddell	1	2987
Bakewell	0	715
Bakewell	1	2140
Driver	0	643
Driver	1	1862
Durack - Marlow Lagoon	0	1061
Durack - Marlow Lagoon	1	3197
Gray	0	657
Gray	1	2071
Moulden	0	398
Moulden	1	2114
Palmerston - North	0	947
Palmerston - North	1	3243
Palmerston - South	0	1968
Palmerston - South	1	4079
Rosebery - Bellamack	0	1345
Rosebery - Bellamack	1	4605
Woodroffe	0	517
Woodroffe	1	2367
Charles	0	831
Charles	1	3110
East Side	0	1313
East Side	1	3833
Flynn (NT)	0	1272
Flynn (NT)	1	3001
Larapinta	0	1339
Larapinta	1	3340
Mount Johns	0	1601
Mount Johns	1	2142
Petermann - Simpson	0	271
Petermann - Simpson	1	1444
Ross	0	447
Ross	1	1953
Sandover - Plenty	0	92
Sandover - Plenty	1	3627
Tanami	0	91
Tanami	1	2566
Yuendumu - Anmatjere	0	55
Yuendumu - Anmatjere	1	1692
Barkly	0	85
Barkly	1	2022
Tennant Creek	0	461
Tennant Creek	1	2333
Alligator	0	606
Alligator	1	2863
Daly	0	92
Daly	1	1605
Thamarrurr	0	49
Thamarrurr	1	2006
Tiwi Islands	0	53
Tiwi Islands	1	2158
West Arnhem	0	113
West Arnhem	1	4954
Anindilyakwa	0	155
Anindilyakwa	1	2101
East Arnhem	0	129
East Arnhem	1	6655
Nhulunbuy	0	495
Nhulunbuy	1	2079
Elsey	0	123
Elsey	1	1990
Gulf	0	118
Gulf	1	3546
Katherine	0	1472
Katherine	1	6833
Victoria River	0	82
Victoria River	1	2296
Migratory - Offshore - Shipping (NT)	0	22
Migratory - Offshore - Shipping (NT)	1	56
No usual address (NT)	0	492
No usual address (NT)	1	2106
Aranda	0	669
Aranda	1	1854
Belconnen	0	4284
Belconnen	1	3843
Bruce	0	2916
Bruce	1	4367
Charnwood	0	660
Charnwood	1	2272
Cook	0	711
Cook	1	2147
Dunlop	0	1524
Dunlop	1	5550
Evatt	0	1110
Evatt	1	4307
Florey	0	1521
Florey	1	3131
Flynn (ACT)	0	729
Flynn (ACT)	1	2850
Fraser	0	359
Fraser	1	1728
Giralang	0	739
Giralang	1	2543
Gooromon	1	3
Hawker	0	769
Hawker	1	2147
Higgins	0	768
Higgins	1	2458
Holt	0	1424
Holt	1	4029
Kaleen	0	2240
Kaleen	1	5210
Latham	0	742
Latham	1	2882
Lawson	0	1361
Lawson	1	1205
Macgregor (ACT)	0	1864
Macgregor (ACT)	1	5020
Macquarie	0	937
Macquarie	1	2000
McKellar	0	819
McKellar	1	1823
Melba	0	718
Melba	1	2558
Page	0	945
Page	1	1963
Scullin	0	803
Scullin	1	2156
Spence	0	417
Spence	1	2080
Weetangera	0	664
Weetangera	1	2071
Molonglo Corridor	1	13
Strathnairn	0	350
Strathnairn	1	329
West Belconnen	0	11
West Belconnen	1	9
Hume	0	50
Hume	1	321
Kowen	1	20
Canberra East	0	214
Canberra East	1	554
Canberra Airport	0	26
Canberra Airport	1	75
Majura	0	50
Majura	1	197
Amaroo	0	1576
Amaroo	1	4384
Bonner	0	2963
Bonner	1	4142
Casey	0	2033
Casey	1	4261
Crace	0	1771
Crace	1	2927
Forde	0	1375
Forde	1	2939
Franklin	0	3704
Franklin	1	3519
Gungahlin	0	4127
Gungahlin	1	4157
Hall	0	40
Hall	1	259
Harrison	0	3412
Harrison	1	4600
Mitchell	0	3
Ngunnawal	0	3051
Ngunnawal	1	7586
Nicholls	0	1960
Nicholls	1	4619
Palmerston	0	1744
Palmerston	1	3665
Jacka	0	321
Jacka	1	369
Kenny	1	7
Moncrieff	0	2266
Moncrieff	1	2852
Taylor	0	1194
Taylor	1	955
Throsby	0	1202
Throsby	1	1150
Acton	0	746
Acton	1	1613
Ainslie	0	1182
Ainslie	1	4029
Braddon	0	2144
Braddon	1	3926
Civic	0	2144
Civic	1	2155
Dickson	0	989
Dickson	1	2189
Downer	0	1238
Downer	1	2907
Hackett	0	664
Hackett	1	2475
Lyneham	0	1868
Lyneham	1	3517
O'Connor (ACT)	0	1478
O'Connor (ACT)	1	4289
Turner	0	1414
Turner	1	2911
Watson	0	1762
Watson	1	4753
Campbell	0	1021
Campbell	1	3315
Duntroon	0	314
Duntroon	1	1311
Reid	0	458
Reid	1	986
Deakin	0	827
Deakin	1	2166
Forrest	0	460
Forrest	1	1317
Griffith (ACT)	0	1426
Griffith (ACT)	1	3722
Narrabundah	0	1821
Narrabundah	1	4274
Red Hill (ACT)	0	904
Red Hill (ACT)	1	2150
Yarralumla	0	885
Yarralumla	1	2116
Barton	0	503
Barton	1	1217
Fyshwick	0	11
Fyshwick	1	36
Kingston (ACT)	0	1603
Kingston (ACT)	1	4363
Banks	0	927
Banks	1	4049
Bonython	0	942
Bonython	1	2785
Calwell	0	1060
Calwell	1	4489
Chisholm	0	973
Chisholm	1	4136
Conder	0	1015
Conder	1	3963
Fadden	0	707
Fadden	1	2263
Gilmore	0	488
Gilmore	1	2151
Gordon (ACT)	0	1643
Gordon (ACT)	1	6027
Gowrie (ACT)	0	638
Gowrie (ACT)	1	2429
Greenway	0	1286
Greenway	1	2665
Isabella Plains	0	997
Isabella Plains	1	3227
Kambah	0	3235
Kambah	1	11891
Macarthur	0	238
Macarthur	1	1161
Monash	0	1420
Monash	1	4079
Oxley (ACT)	0	316
Oxley (ACT)	1	1328
Richardson	0	644
Richardson	1	2311
Theodore	0	671
Theodore	1	3042
Tuggeranong	0	5
Tuggeranong	1	28
Wanniassa	0	1760
Wanniassa	1	5897
Tuggeranong - West	0	4
Tuggeranong - West	1	9
Chapman	0	638
Chapman	1	2170
Duffy	0	697
Duffy	1	2599
Fisher	0	720
Fisher	1	2372
Holder	0	641
Holder	1	2075
Rivett	0	697
Rivett	1	2521
Stirling	0	553
Stirling	1	1573
Waramanga	0	603
Waramanga	1	2062
Weston	0	1011
Weston	1	2850
Chifley	0	806
Chifley	1	1803
Curtin	0	1335
Curtin	1	4087
Farrer	0	980
Farrer	1	2658
Garran	0	1261
Garran	1	2295
Hughes	0	819
Hughes	1	2287
Isaacs	0	846
Isaacs	1	1466
Lyons (ACT)	0	1152
Lyons (ACT)	1	1981
Mawson	0	1175
Mawson	1	2133
O'Malley	0	405
O'Malley	1	492
Pearce	0	659
Pearce	1	1950
Phillip	0	2276
Phillip	1	2712
Torrens	0	589
Torrens	1	1752
Arboretum	0	5
Arboretum	1	6
Coombs	0	2065
Coombs	1	2646
Denman Prospect	0	1152
Denman Prospect	1	1538
Wright	0	1456
Wright	1	2232
Whitlam	0	4
Whitlam	1	4
ACT - South West	0	53
ACT - South West	1	476
Namadgi	1	54
No usual address (ACT)	0	121
No usual address (ACT)	1	384
Christmas Island	0	739
Christmas Island	1	690
Cocos (Keeling) Islands	0	51
Cocos (Keeling) Islands	1	436
Jervis Bay	0	15
Jervis Bay	1	203
Norfolk Island	0	572
Norfolk Island	1	1345
No usual address (OT)	1	12
