SA2_NAME21	CountryOfBirth	persons
Ormeau (East) - Stapylton	VNM	10
Ormeau (East) - Stapylton	WSM	22
Ormeau (East) - Stapylton	ZAF	158
Ormeau (East) - Stapylton	ZWE	23
Ormeau (West) - Yatala		668
Ormeau (West) - Yatala	AFG	4
Ormeau (West) - Yatala	AUS	8689
Ormeau (West) - Yatala	CAN	27
Ormeau (West) - Yatala	CHL	5
Ormeau (West) - Yatala	CHN	32
Ormeau (West) - Yatala	DEU	41
Ormeau (West) - Yatala	EGY	6
Ormeau (West) - Yatala	FJI	38
Ormeau (West) - Yatala	FRA	6
Ormeau (West) - Yatala	GBR	703
Ormeau (West) - Yatala	GRC	4
Ormeau (West) - Yatala	HKG	10
Ormeau (West) - Yatala	HRV	3
Ormeau (West) - Yatala	IDN	5
Ormeau (West) - Yatala	IND	114
Ormeau (West) - Yatala	IRL	19
Ormeau (West) - Yatala	ITA	16
Ormeau (West) - Yatala	JPN	19
Ormeau (West) - Yatala	KHM	23
Ormeau (West) - Yatala	KOR	20
Ormeau (West) - Yatala	LBN	3
Ormeau (West) - Yatala	LKA	4
Ormeau (West) - Yatala	MLT	7
Ormeau (West) - Yatala	MMR	5
Ormeau (West) - Yatala	MUS	4
Ormeau (West) - Yatala	MYS	19
Ormeau (West) - Yatala	NLD	28
Ormeau (West) - Yatala	NPL	6
Ormeau (West) - Yatala	NZL	889
Ormeau (West) - Yatala	PAK	13
Ormeau (West) - Yatala	PHL	51
Ormeau (West) - Yatala	PNG	21
Ormeau (West) - Yatala	POL	17
Ormeau (West) - Yatala	SGP	9
Ormeau (West) - Yatala	THA	19
Ormeau (West) - Yatala	TUR	21
Ormeau (West) - Yatala	TWN	4
Ormeau (West) - Yatala	USA	30
Ormeau (West) - Yatala	VNM	9
Ormeau (West) - Yatala	WSM	8
Ormeau (West) - Yatala	ZAF	212
Ormeau (West) - Yatala	ZWE	25
Pimpama - North		731
Pimpama - North	AUS	6187
Pimpama - North	BGD	3
Pimpama - North	BIH	8
Pimpama - North	BRA	9
Pimpama - North	CAN	26
Pimpama - North	CHL	5
Pimpama - North	CHN	66
Pimpama - North	DEU	44
Pimpama - North	EGY	9
Pimpama - North	FJI	25
Pimpama - North	FRA	7
Pimpama - North	GBR	518
Pimpama - North	GRC	4
Pimpama - North	HKG	24
Pimpama - North	HRV	10
Pimpama - North	IDN	11
Pimpama - North	IND	481
Pimpama - North	IRL	20
Pimpama - North	IRN	21
Pimpama - North	IRQ	12
Pimpama - North	ITA	15
Pimpama - North	JPN	13
Pimpama - North	KHM	7
Pimpama - North	KOR	86
Pimpama - North	LBN	3
Pimpama - North	LKA	14
Pimpama - North	MLT	3
Pimpama - North	MUS	4
Pimpama - North	MYS	21
Pimpama - North	NLD	30
Pimpama - North	NPL	14
Pimpama - North	NZL	977
Pimpama - North	PAK	33
Pimpama - North	PHL	105
Pimpama - North	PNG	14
Pimpama - North	POL	5
Pimpama - North	SGP	11
Pimpama - North	THA	24
Pimpama - North	TUR	20
Pimpama - North	TWN	12
Pimpama - North	USA	43
Pimpama - North	VNM	14
Pimpama - North	WSM	11
Pimpama - North	ZAF	184
Pimpama - North	ZWE	43
Pimpama - South		1086
Pimpama - South	AFG	6
Pimpama - South	AUS	6647
Pimpama - South	BGD	9
Pimpama - South	BIH	13
Pimpama - South	BRA	19
Pimpama - South	CAN	29
Pimpama - South	CHL	12
Pimpama - South	CHN	100
Pimpama - South	DEU	20
Pimpama - South	EGY	6
Pimpama - South	FJI	18
Pimpama - South	FRA	6
Pimpama - South	GBR	284
Pimpama - South	HKG	13
Pimpama - South	HRV	5
Pimpama - South	IDN	13
Pimpama - South	IND	335
Pimpama - South	IRL	7
Pimpama - South	IRN	29
Pimpama - South	IRQ	8
Pimpama - South	ITA	4
Pimpama - South	JPN	19
Pimpama - South	KHM	5
Pimpama - South	KOR	61
Pimpama - South	LKA	13
Pimpama - South	MMR	5
Pimpama - South	MUS	3
Pimpama - South	MYS	29
Pimpama - South	NLD	5
Pimpama - South	NPL	19
Pimpama - South	NZL	1232
Pimpama - South	PAK	23
Pimpama - South	PHL	94
Pimpama - South	PNG	10
Pimpama - South	POL	9
Pimpama - South	SGP	8
Pimpama - South	THA	25
Pimpama - South	TUR	12
Pimpama - South	TWN	12
Pimpama - South	USA	31
Pimpama - South	VNM	21
Pimpama - South	WSM	32
Pimpama - South	ZAF	124
Pimpama - South	ZWE	31
Upper Coomera (South) - Wongawallan		636
Upper Coomera (South) - Wongawallan	AUS	7818
Upper Coomera (South) - Wongawallan	BIH	7
Upper Coomera (South) - Wongawallan	BRA	6
Upper Coomera (South) - Wongawallan	CAN	35
Upper Coomera (South) - Wongawallan	CHL	14
Upper Coomera (South) - Wongawallan	CHN	48
Upper Coomera (South) - Wongawallan	DEU	48
Upper Coomera (South) - Wongawallan	EGY	5
Upper Coomera (South) - Wongawallan	FJI	14
Upper Coomera (South) - Wongawallan	FRA	11
Upper Coomera (South) - Wongawallan	GBR	884
Upper Coomera (South) - Wongawallan	HKG	7
Upper Coomera (South) - Wongawallan	HRV	13
Upper Coomera (South) - Wongawallan	IDN	10
Upper Coomera (South) - Wongawallan	IND	106
Upper Coomera (South) - Wongawallan	IRL	33
Upper Coomera (South) - Wongawallan	IRN	9
Upper Coomera (South) - Wongawallan	ITA	15
Upper Coomera (South) - Wongawallan	JPN	16
Upper Coomera (South) - Wongawallan	KOR	46
Upper Coomera (South) - Wongawallan	LBN	8
Upper Coomera (South) - Wongawallan	LKA	15
Upper Coomera (South) - Wongawallan	MKD	10
Upper Coomera (South) - Wongawallan	MLT	9
Upper Coomera (South) - Wongawallan	MUS	11
Upper Coomera (South) - Wongawallan	MYS	26
Upper Coomera (South) - Wongawallan	NLD	32
Upper Coomera (South) - Wongawallan	NPL	4
Upper Coomera (South) - Wongawallan	NZL	1008
Upper Coomera (South) - Wongawallan	PAK	10
Upper Coomera (South) - Wongawallan	PHL	58
Upper Coomera (South) - Wongawallan	PNG	14
Upper Coomera (South) - Wongawallan	POL	16
Upper Coomera (South) - Wongawallan	SGP	18
Upper Coomera (South) - Wongawallan	THA	20
Upper Coomera (South) - Wongawallan	TUR	10
Upper Coomera (South) - Wongawallan	TWN	17
Upper Coomera (South) - Wongawallan	USA	44
Upper Coomera (South) - Wongawallan	VNM	22
Upper Coomera (South) - Wongawallan	WSM	13
Upper Coomera (South) - Wongawallan	ZAF	221
Upper Coomera (South) - Wongawallan	ZWE	51
Upper Coomera - North		1418
Upper Coomera - North	AFG	10
Upper Coomera - North	AUS	13474
Upper Coomera - North	BIH	24
Upper Coomera - North	BRA	11
Upper Coomera - North	CAN	34
Upper Coomera - North	CHL	8
Upper Coomera - North	CHN	179
Upper Coomera - North	DEU	72
Upper Coomera - North	EGY	16
Upper Coomera - North	FJI	55
Upper Coomera - North	FRA	17
Upper Coomera - North	GBR	920
Upper Coomera - North	GRC	13
Upper Coomera - North	HKG	23
Upper Coomera - North	HRV	23
Upper Coomera - North	IDN	26
Upper Coomera - North	IND	239
Upper Coomera - North	IRL	43
Upper Coomera - North	IRN	29
Upper Coomera - North	IRQ	11
Upper Coomera - North	ITA	17
Upper Coomera - North	JPN	77
Upper Coomera - North	KHM	12
Upper Coomera - North	KOR	120
Upper Coomera - North	LBN	11
Upper Coomera - North	LKA	31
Upper Coomera - North	MKD	3
Upper Coomera - North	MLT	6
Upper Coomera - North	MUS	15
Upper Coomera - North	MYS	49
Upper Coomera - North	NLD	38
Upper Coomera - North	NPL	24
Upper Coomera - North	NZL	2340
Upper Coomera - North	PAK	21
Upper Coomera - North	PHL	210
Upper Coomera - North	PNG	23
Upper Coomera - North	POL	20
Upper Coomera - North	SGP	30
Upper Coomera - North	THA	48
Upper Coomera - North	TUR	15
Upper Coomera - North	TWN	33
Upper Coomera - North	USA	58
Upper Coomera - North	VNM	30
Upper Coomera - North	WSM	30
Upper Coomera - North	ZAF	340
Upper Coomera - North	ZWE	42
Willow Vale - Pimpama (West)		516
Willow Vale - Pimpama (West)	AUS	4868
Willow Vale - Pimpama (West)	BRA	12
Willow Vale - Pimpama (West)	CAN	29
Willow Vale - Pimpama (West)	CHL	3
Willow Vale - Pimpama (West)	CHN	42
Willow Vale - Pimpama (West)	DEU	11
Willow Vale - Pimpama (West)	FJI	28
Willow Vale - Pimpama (West)	FRA	5
Willow Vale - Pimpama (West)	GBR	318
Willow Vale - Pimpama (West)	GRC	3
Willow Vale - Pimpama (West)	HKG	14
Willow Vale - Pimpama (West)	HRV	3
Willow Vale - Pimpama (West)	IDN	11
Willow Vale - Pimpama (West)	IND	64
Willow Vale - Pimpama (West)	IRL	10
Willow Vale - Pimpama (West)	IRN	3
Willow Vale - Pimpama (West)	ITA	11
Willow Vale - Pimpama (West)	JPN	20
Willow Vale - Pimpama (West)	KOR	40
Willow Vale - Pimpama (West)	LBN	4
Willow Vale - Pimpama (West)	LKA	10
Willow Vale - Pimpama (West)	MLT	5
Willow Vale - Pimpama (West)	MYS	16
Willow Vale - Pimpama (West)	NLD	4
Willow Vale - Pimpama (West)	NPL	4
Willow Vale - Pimpama (West)	NZL	665
Willow Vale - Pimpama (West)	PAK	4
Willow Vale - Pimpama (West)	PHL	59
Willow Vale - Pimpama (West)	PNG	6
Willow Vale - Pimpama (West)	POL	15
Willow Vale - Pimpama (West)	SGP	9
Willow Vale - Pimpama (West)	THA	8
Willow Vale - Pimpama (West)	TUR	4
Willow Vale - Pimpama (West)	TWN	10
Willow Vale - Pimpama (West)	USA	22
Willow Vale - Pimpama (West)	VNM	3
Willow Vale - Pimpama (West)	WSM	7
Willow Vale - Pimpama (West)	ZAF	148
Willow Vale - Pimpama (West)	ZWE	5
Clear Island Waters		361
Clear Island Waters	AUS	2534
Clear Island Waters	BIH	8
Clear Island Waters	BRA	32
Clear Island Waters	CAN	9
Clear Island Waters	CHN	258
Clear Island Waters	DEU	37
Clear Island Waters	EGY	7
Clear Island Waters	FJI	12
Clear Island Waters	FRA	10
Clear Island Waters	GBR	287
Clear Island Waters	GRC	7
Clear Island Waters	HKG	25
Clear Island Waters	HRV	13
Clear Island Waters	IDN	9
Clear Island Waters	IND	70
Clear Island Waters	IRL	9
Clear Island Waters	IRN	27
Clear Island Waters	IRQ	3
Clear Island Waters	ITA	35
Clear Island Waters	JPN	38
Clear Island Waters	KHM	6
Clear Island Waters	KOR	22
Clear Island Waters	LKA	10
Clear Island Waters	MLT	6
Clear Island Waters	MMR	3
Clear Island Waters	MYS	47
Clear Island Waters	NLD	17
Clear Island Waters	NZL	218
Clear Island Waters	PHL	26
Clear Island Waters	POL	14
Clear Island Waters	SGP	9
Clear Island Waters	THA	15
Clear Island Waters	TWN	72
Clear Island Waters	USA	25
Clear Island Waters	VNM	12
Clear Island Waters	WSM	3
Clear Island Waters	ZAF	93
Clear Island Waters	ZWE	9
Merrimac		671
Merrimac	AUS	4609
Merrimac	BIH	31
Merrimac	BRA	44
Merrimac	CAN	18
Merrimac	CHL	7
Merrimac	CHN	91
Merrimac	DEU	37
Merrimac	EGY	4
Merrimac	FJI	14
Merrimac	FRA	21
Merrimac	GBR	357
Merrimac	GRC	10
Merrimac	HKG	43
Merrimac	HRV	14
Merrimac	IDN	14
Merrimac	IND	50
Merrimac	IRL	25
Merrimac	IRN	12
Merrimac	IRQ	7
Merrimac	ITA	28
Merrimac	JPN	119
Merrimac	KOR	38
Merrimac	LBN	6
Merrimac	LKA	12
Merrimac	MKD	3
Merrimac	MLT	7
Merrimac	MMR	4
Merrimac	MUS	13
Merrimac	MYS	26
Merrimac	NLD	9
Merrimac	NPL	10
Merrimac	NZL	532
Merrimac	PHL	70
Merrimac	PNG	4
Merrimac	POL	14
Merrimac	SGP	16
Merrimac	THA	41
Merrimac	TUR	3
Merrimac	TWN	22
Merrimac	USA	33
Merrimac	VNM	8
Merrimac	WSM	3
Merrimac	ZAF	110
Merrimac	ZWE	13
Varsity Lakes		1321
Varsity Lakes	AUS	10302
Varsity Lakes	BIH	20
Varsity Lakes	BRA	315
Varsity Lakes	CAN	100
Varsity Lakes	CHL	25
Varsity Lakes	CHN	517
Varsity Lakes	DEU	60
Varsity Lakes	EGY	22
Varsity Lakes	FJI	29
Varsity Lakes	FRA	39
Varsity Lakes	GBR	803
Varsity Lakes	GRC	10
Varsity Lakes	HKG	112
Varsity Lakes	HRV	29
Varsity Lakes	IDN	43
Varsity Lakes	IND	169
Varsity Lakes	IRL	43
Varsity Lakes	IRN	19
Varsity Lakes	IRQ	3
Varsity Lakes	ITA	47
Varsity Lakes	JPN	228
Varsity Lakes	KHM	5
Varsity Lakes	KOR	120
Varsity Lakes	LBN	17
Varsity Lakes	LKA	51
Varsity Lakes	MKD	16
Varsity Lakes	MLT	13
Varsity Lakes	MMR	3
Varsity Lakes	MUS	20
Varsity Lakes	MYS	131
Varsity Lakes	NLD	48
Varsity Lakes	NPL	3
Varsity Lakes	NZL	1048
Varsity Lakes	PAK	9
Varsity Lakes	PHL	207
Varsity Lakes	PNG	35
Varsity Lakes	POL	35
Varsity Lakes	SGP	41
Varsity Lakes	THA	71
Varsity Lakes	TUR	9
Varsity Lakes	TWN	69
Varsity Lakes	USA	100
Varsity Lakes	VNM	52
Varsity Lakes	WSM	4
Varsity Lakes	ZAF	247
Varsity Lakes	ZWE	32
Robina - East		1049
Robina - East	AUS	10640
Robina - East	BGD	6
Robina - East	BIH	9
Robina - East	BRA	149
Robina - East	CAN	86
Robina - East	CHL	7
Robina - East	CHN	453
Robina - East	DEU	75
Robina - East	EGY	26
Robina - East	FJI	44
Robina - East	FRA	35
Robina - East	GBR	1145
Robina - East	GRC	16
Robina - East	HKG	98
Robina - East	HRV	28
Robina - East	IDN	51
Robina - East	IND	174
Robina - East	IRL	53
Robina - East	IRN	34
Robina - East	IRQ	4
Robina - East	ITA	60
Robina - East	JPN	166
Robina - East	KHM	11
Robina - East	KOR	93
Robina - East	LBN	13
Robina - East	LKA	35
Robina - East	MKD	17
Robina - East	MLT	27
Robina - East	MMR	9
Robina - East	MUS	4
Robina - East	MYS	89
Robina - East	NLD	68
Robina - East	NPL	12
Robina - East	NZL	1103
Robina - East	PAK	10
Robina - East	PHL	155
Robina - East	PNG	30
Robina - East	POL	35
Robina - East	SGP	27
Robina - East	THA	77
Robina - East	TUR	18
Robina - East	TWN	81
Robina - East	USA	89
Robina - East	VNM	35
Robina - East	WSM	11
Robina - East	ZAF	354
Robina - East	ZWE	46
Robina - West		663
Robina - West	AUS	5376
Robina - West	BGD	5
Robina - West	BIH	5
Robina - West	BRA	77
Robina - West	CAN	51
Robina - West	CHL	15
Robina - West	CHN	273
Robina - West	DEU	60
Robina - West	EGY	24
Robina - West	FJI	12
Robina - West	FRA	16
Robina - West	GBR	624
Robina - West	GRC	3
Robina - West	HKG	47
Robina - West	HRV	11
Robina - West	IDN	23
Robina - West	IND	47
Robina - West	IRL	28
Robina - West	IRN	32
Robina - West	ITA	27
Robina - West	JPN	114
Robina - West	KHM	3
Robina - West	KOR	84
Robina - West	LKA	14
Robina - West	MKD	5
Robina - West	MLT	15
Robina - West	MMR	7
Robina - West	MUS	11
Robina - West	MYS	52
Robina - West	NLD	41
Robina - West	NPL	13
Robina - West	NZL	601
Robina - West	PAK	9
Robina - West	PHL	71
Robina - West	PNG	7
Robina - West	POL	19
Robina - West	SGP	21
Robina - West	THA	29
Robina - West	TUR	6
Robina - West	TWN	34
Robina - West	USA	47
Robina - West	VNM	25
Robina - West	ZAF	139
Robina - West	ZWE	15
Ashmore		1393
Ashmore	AUS	7761
Ashmore	BGD	9
Ashmore	BIH	20
Ashmore	BRA	29
Ashmore	CAN	39
Ashmore	CHL	16
Ashmore	CHN	132
Ashmore	DEU	68
Ashmore	EGY	19
Ashmore	FJI	19
Ashmore	FRA	34
Ashmore	GBR	657
Ashmore	GRC	21
Ashmore	HKG	30
Ashmore	HRV	22
Ashmore	IDN	11
Ashmore	IND	80
Ashmore	IRL	29
Ashmore	IRN	50
Ashmore	IRQ	3
Ashmore	ITA	45
Ashmore	JPN	181
Ashmore	KHM	6
Ashmore	KOR	63
Ashmore	LBN	9
Ashmore	LKA	41
Ashmore	MKD	7
Ashmore	MLT	7
Ashmore	MMR	5
Ashmore	MUS	13
Ashmore	MYS	51
Ashmore	NLD	37
Ashmore	NPL	5
Ashmore	NZL	924
Ashmore	PAK	6
Ashmore	PHL	117
Ashmore	PNG	37
Ashmore	POL	22
Ashmore	SGP	26
Ashmore	THA	53
Ashmore	TUR	7
Ashmore	TWN	36
Ashmore	USA	76
Ashmore	VNM	36
Ashmore	WSM	4
Ashmore	ZAF	141
Ashmore	ZWE	12
Molendinar		551
Molendinar	AFG	3
Molendinar	AUS	3833
Molendinar	BGD	3
Molendinar	BIH	35
Molendinar	BRA	13
Molendinar	CAN	19
Molendinar	CHN	294
Molendinar	DEU	35
Molendinar	EGY	12
Molendinar	FJI	18
Molendinar	FRA	9
Molendinar	GBR	246
Molendinar	GRC	5
Molendinar	HKG	31
Molendinar	HRV	17
Molendinar	IDN	13
Molendinar	IND	130
Molendinar	IRL	19
Molendinar	IRN	10
Molendinar	IRQ	10
Molendinar	ITA	16
Molendinar	JPN	65
Molendinar	KHM	8
Molendinar	KOR	130
Molendinar	LBN	3
Molendinar	LKA	19
Molendinar	MKD	3
Molendinar	MLT	5
Molendinar	MMR	4
Molendinar	MUS	9
Molendinar	MYS	39
Molendinar	NLD	3
Molendinar	NPL	10
Molendinar	NZL	441
Molendinar	PAK	10
Molendinar	PHL	114
Molendinar	PNG	7
Molendinar	POL	7
Molendinar	SGP	14
Molendinar	THA	29
Molendinar	TUR	7
Molendinar	TWN	66
Molendinar	USA	16
Molendinar	VNM	38
Molendinar	WSM	3
Molendinar	ZAF	64
Molendinar	ZWE	13
Parkwood		681
Parkwood	AFG	11
Parkwood	AUS	5599
Parkwood	BGD	22
Parkwood	BIH	16
Parkwood	BRA	26
Parkwood	CAN	26
Parkwood	CHL	6
Parkwood	CHN	228
Parkwood	DEU	41
Parkwood	EGY	11
Parkwood	FJI	14
Parkwood	FRA	12
Parkwood	GBR	390
Parkwood	GRC	5
Parkwood	HKG	41
Parkwood	HRV	14
Parkwood	IDN	36
Parkwood	IND	95
Parkwood	IRL	19
Parkwood	IRN	23
Parkwood	IRQ	3
Parkwood	ITA	29
Parkwood	JPN	74
Parkwood	KOR	61
Parkwood	LBN	3
Parkwood	LKA	21
Parkwood	MLT	7
Parkwood	MUS	6
Parkwood	MYS	39
Parkwood	NLD	14
Parkwood	NPL	8
Parkwood	NZL	737
Parkwood	PAK	17
Parkwood	PHL	133
Parkwood	PNG	12
Parkwood	POL	10
Parkwood	SGP	24
Parkwood	THA	34
Parkwood	TUR	5
Parkwood	TWN	36
Parkwood	USA	40
Parkwood	VNM	57
Parkwood	WSM	4
Parkwood	ZAF	100
Parkwood	ZWE	21
Southport - North		2521
Southport - North	AFG	9
Southport - North	AUS	9183
Southport - North	BGD	28
Southport - North	BIH	62
Southport - North	BRA	138
Southport - North	CAN	93
Southport - North	CHL	48
Southport - North	CHN	619
Southport - North	DEU	96
Southport - North	EGY	36
Southport - North	FJI	43
Southport - North	FRA	38
Southport - North	GBR	724
Southport - North	GRC	11
Southport - North	HKG	100
Southport - North	HRV	51
Southport - North	IDN	71
Southport - North	IND	478
Southport - North	IRL	36
Southport - North	IRN	49
Southport - North	IRQ	25
Southport - North	ITA	56
Southport - North	JPN	287
Southport - North	KHM	16
Southport - North	KOR	482
Southport - North	LBN	10
Southport - North	LKA	50
Southport - North	MKD	3
Southport - North	MLT	11
Southport - North	MMR	10
Southport - North	MUS	9
Southport - North	MYS	96
Southport - North	NLD	54
Southport - North	NPL	107
Southport - North	NZL	1068
Southport - North	PAK	48
Southport - North	PHL	418
Southport - North	PNG	39
Southport - North	POL	25
Southport - North	SGP	47
Southport - North	THA	98
Southport - North	TUR	24
Southport - North	TWN	120
Southport - North	USA	78
Southport - North	VNM	115
Southport - North	WSM	8
Southport - North	ZAF	121
Southport - North	ZWE	33
Southport - South		1990
Southport - South	AFG	8
Southport - South	AUS	10702
Southport - South	BGD	17
Southport - South	BIH	85
Southport - South	BRA	127
Southport - South	CAN	121
Southport - South	CHL	25
Southport - South	CHN	517
Southport - South	DEU	97
Southport - South	EGY	29
Southport - South	FJI	50
Southport - South	FRA	45
Southport - South	GBR	892
Southport - South	GRC	18
Southport - South	HKG	122
Southport - South	HRV	40
Southport - South	IDN	59
Southport - South	IND	391
Southport - South	IRL	33
Southport - South	IRN	46
Southport - South	IRQ	22
Southport - South	ITA	76
Southport - South	JPN	302
Southport - South	KHM	10
Southport - South	KOR	388
Southport - South	LBN	14
Southport - South	LKA	46
Southport - South	MKD	16
Southport - South	MLT	10
Southport - South	MMR	5
Southport - South	MUS	11
Southport - South	MYS	90
Southport - South	NLD	42
Southport - South	NPL	127
Southport - South	NZL	1110
Southport - South	PAK	12
Southport - South	PHL	360
Southport - South	PNG	49
Southport - South	POL	54
Southport - South	SGP	37
Southport - South	THA	141
Southport - South	TUR	21
Southport - South	TWN	142
Southport - South	USA	96
Southport - South	VNM	97
Southport - South	WSM	9
Southport - South	ZAF	146
Southport - South	ZWE	28
Benowa		890
Benowa	AUS	5718
Benowa	BGD	10
Benowa	BIH	11
Benowa	BRA	32
Benowa	CAN	35
Benowa	CHL	11
Benowa	CHN	411
Benowa	DEU	40
Benowa	EGY	30
Benowa	FJI	35
Benowa	FRA	19
Benowa	GBR	524
Benowa	GRC	23
Benowa	HKG	83
Benowa	HRV	31
Benowa	IDN	17
Benowa	IND	137
Benowa	IRL	27
Benowa	IRN	61
Benowa	IRQ	12
Benowa	ITA	43
Benowa	JPN	159
Benowa	KHM	10
Benowa	KOR	187
Benowa	LBN	7
Benowa	LKA	21
Benowa	MKD	9
Benowa	MLT	6
Benowa	MUS	5
Benowa	MYS	51
Benowa	NLD	31
Benowa	NPL	9
Benowa	NZL	586
Benowa	PAK	13
Benowa	PHL	72
Benowa	PNG	32
Benowa	POL	17
Benowa	SGP	28
Benowa	THA	39
Benowa	TUR	5
Benowa	TWN	118
Benowa	USA	69
Benowa	VNM	56
Benowa	WSM	4
Benowa	ZAF	139
Benowa	ZWE	12
Bundall		422
Bundall	AUS	3115
Bundall	BIH	4
Bundall	BRA	62
Bundall	CAN	15
Bundall	CHL	9
Bundall	CHN	145
Bundall	DEU	24
Bundall	EGY	12
Bundall	FJI	4
Bundall	FRA	17
Bundall	GBR	243
Bundall	GRC	8
Bundall	HKG	28
Bundall	HRV	10
Bundall	IDN	5
Bundall	IND	51
Bundall	IRL	10
Bundall	IRN	24
Bundall	IRQ	3
Bundall	ITA	25
Bundall	JPN	56
Bundall	KOR	10
Bundall	LBN	8
Bundall	MKD	4
Bundall	MLT	4
Bundall	MYS	10
Bundall	NLD	21
Bundall	NPL	6
Bundall	NZL	290
Bundall	PHL	25
Bundall	PNG	5
Bundall	POL	24
Bundall	SGP	12
Bundall	THA	11
Bundall	TUR	9
Bundall	TWN	37
Bundall	USA	26
Bundall	VNM	22
Bundall	WSM	4
Bundall	ZAF	65
Bundall	ZWE	5
Main Beach		584
Main Beach	AUS	2489
Main Beach	BRA	35
Main Beach	CAN	18
Main Beach	CHL	4
Main Beach	CHN	19
Main Beach	DEU	27
Main Beach	EGY	9
Main Beach	FRA	20
Main Beach	GBR	230
Main Beach	GRC	5
Main Beach	HKG	9
Main Beach	HRV	7
Main Beach	IDN	3
Main Beach	IND	13
Main Beach	IRL	16
Main Beach	IRN	3
Main Beach	ITA	32
Main Beach	JPN	31
Main Beach	KOR	6
Main Beach	LKA	3
Main Beach	MKD	4
Main Beach	MLT	5
Main Beach	MYS	8
Main Beach	NLD	20
Main Beach	NZL	238
Main Beach	PHL	28
Main Beach	PNG	8
Main Beach	POL	10
Main Beach	SGP	12
Main Beach	THA	4
Main Beach	TWN	6
Main Beach	USA	30
Main Beach	WSM	4
Main Beach	ZAF	64
Main Beach	ZWE	10
Surfers Paradise - North		2233
Surfers Paradise - North	AUS	5789
Surfers Paradise - North	BGD	7
Surfers Paradise - North	BIH	13
Surfers Paradise - North	BRA	385
Surfers Paradise - North	CAN	59
Surfers Paradise - North	CHL	47
Surfers Paradise - North	CHN	184
Surfers Paradise - North	DEU	92
Surfers Paradise - North	EGY	39
Surfers Paradise - North	FJI	27
Surfers Paradise - North	FRA	47
Surfers Paradise - North	GBR	626
Surfers Paradise - North	GRC	36
Surfers Paradise - North	HKG	37
Surfers Paradise - North	HRV	18
Surfers Paradise - North	IDN	42
Surfers Paradise - North	IND	317
Surfers Paradise - North	IRL	41
Surfers Paradise - North	IRN	51
Surfers Paradise - North	IRQ	12
Surfers Paradise - North	ITA	99
Surfers Paradise - North	JPN	170
Surfers Paradise - North	KHM	3
Surfers Paradise - North	KOR	73
Surfers Paradise - North	LBN	14
Surfers Paradise - North	LKA	33
Surfers Paradise - North	MKD	29
Surfers Paradise - North	MLT	7
Surfers Paradise - North	MUS	13
Surfers Paradise - North	MYS	45
Surfers Paradise - North	NLD	36
Surfers Paradise - North	NPL	111
Surfers Paradise - North	NZL	777
Surfers Paradise - North	PAK	16
Surfers Paradise - North	PHL	181
Surfers Paradise - North	PNG	9
Surfers Paradise - North	POL	33
Surfers Paradise - North	SGP	22
Surfers Paradise - North	THA	57
Surfers Paradise - North	TUR	24
Surfers Paradise - North	TWN	74
Surfers Paradise - North	USA	90
Surfers Paradise - North	VNM	50
Surfers Paradise - North	WSM	4
Surfers Paradise - North	ZAF	98
Surfers Paradise - North	ZWE	15
Surfers Paradise - South		2784
Surfers Paradise - South	AUS	6706
Surfers Paradise - South	BGD	10
Surfers Paradise - South	BIH	13
Surfers Paradise - South	BRA	664
Surfers Paradise - South	CAN	53
Surfers Paradise - South	CHL	98
Surfers Paradise - South	CHN	149
Surfers Paradise - South	DEU	81
Surfers Paradise - South	EGY	24
Surfers Paradise - South	FJI	23
Surfers Paradise - South	FRA	67
Surfers Paradise - South	GBR	608
Surfers Paradise - South	GRC	25
Surfers Paradise - South	HKG	56
Surfers Paradise - South	HRV	27
Surfers Paradise - South	IDN	43
Surfers Paradise - South	IND	485
Surfers Paradise - South	IRL	48
Surfers Paradise - South	IRN	43
Surfers Paradise - South	IRQ	7
Surfers Paradise - South	ITA	136
Surfers Paradise - South	JPN	161
Surfers Paradise - South	KOR	54
Surfers Paradise - South	LBN	18
Surfers Paradise - South	LKA	12
Surfers Paradise - South	MKD	26
Surfers Paradise - South	MLT	9
Surfers Paradise - South	MMR	9
Surfers Paradise - South	MUS	8
Surfers Paradise - South	MYS	34
Surfers Paradise - South	NLD	41
Surfers Paradise - South	NPL	196
Surfers Paradise - South	NZL	805
Surfers Paradise - South	PAK	13
Surfers Paradise - South	PHL	183
Surfers Paradise - South	PNG	28
Surfers Paradise - South	POL	41
Surfers Paradise - South	SGP	23
Surfers Paradise - South	THA	103
Surfers Paradise - South	TUR	29
Surfers Paradise - South	TWN	59
Surfers Paradise - South	USA	66
Surfers Paradise - South	VNM	39
Surfers Paradise - South	WSM	4
Surfers Paradise - South	ZAF	112
Surfers Paradise - South	ZWE	13
Darra - Sumner		407
Darra - Sumner	AFG	5
Darra - Sumner	AUS	2663
Darra - Sumner	BGD	39
Darra - Sumner	BRA	11
Darra - Sumner	CAN	3
Darra - Sumner	CHL	11
Darra - Sumner	CHN	28
Darra - Sumner	DEU	23
Darra - Sumner	EGY	7
Darra - Sumner	FJI	23
Darra - Sumner	FRA	5
Darra - Sumner	GBR	103
Darra - Sumner	HKG	5
Darra - Sumner	IDN	12
Darra - Sumner	IND	130
Darra - Sumner	IRL	12
Darra - Sumner	IRN	13
Darra - Sumner	IRQ	20
Darra - Sumner	ITA	12
Darra - Sumner	JPN	16
Darra - Sumner	KHM	5
