SA2_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Sippy Downs	Flat/apartment	4-8 storey block	2	209
Sippy Downs	Flat/apartment	4-8 storey block	3	122
Sippy Downs	Separate house			26
Sippy Downs	Separate house		1	9
Sippy Downs	Separate house		2	13
Sippy Downs	Separate house		3	652
Sippy Downs	Separate house		4	1568
Sippy Downs	Separate house		5	183
Sippy Downs	Separate house		6	26
Aroona - Currimundi		1 storey		15
Aroona - Currimundi		1 storey	0	3
Aroona - Currimundi		1 storey	1	9
Aroona - Currimundi		1 storey	2	244
Aroona - Currimundi		1 storey	3	93
Aroona - Currimundi		1 storey	4	3
Aroona - Currimundi		2 storeys or more	2	22
Aroona - Currimundi		2 storeys or more	3	72
Aroona - Currimundi	Flat/apartment	1 or 2 storey block	2	10
Aroona - Currimundi	Flat/apartment	1 or 2 storey block	3	8
Aroona - Currimundi	Flat/apartment	3 storey block	2	3
Aroona - Currimundi	Flat/apartment	9 or more storey block	3	3
Aroona - Currimundi	Flat/apartment	Attached to a house	1	6
Aroona - Currimundi	Separate house			33
Aroona - Currimundi	Separate house		0	7
Aroona - Currimundi	Separate house		1	7
Aroona - Currimundi	Separate house		2	106
Aroona - Currimundi	Separate house		3	1554
Aroona - Currimundi	Separate house		4	1297
Aroona - Currimundi	Separate house		5	207
Aroona - Currimundi	Separate house		6	48
Buddina - Minyama		1 storey		7
Buddina - Minyama		1 storey	1	15
Buddina - Minyama		1 storey	2	282
Buddina - Minyama		1 storey	3	75
Buddina - Minyama		1 storey	4	3
Buddina - Minyama		2 storeys or more	1	18
Buddina - Minyama		2 storeys or more	2	26
Buddina - Minyama		2 storeys or more	3	56
Buddina - Minyama		2 storeys or more	4	14
Buddina - Minyama	(Other)		0	9
Buddina - Minyama	(Other)		1	14
Buddina - Minyama	(Other)		2	7
Buddina - Minyama	Flat/apartment	1 or 2 storey block	2	18
Buddina - Minyama	Flat/apartment	3 storey block	1	5
Buddina - Minyama	Flat/apartment	3 storey block	2	28
Buddina - Minyama	Flat/apartment	3 storey block	3	17
Buddina - Minyama	Flat/apartment	4-8 storey block		3
Buddina - Minyama	Flat/apartment	4-8 storey block	1	15
Buddina - Minyama	Flat/apartment	4-8 storey block	2	75
Buddina - Minyama	Flat/apartment	4-8 storey block	3	111
Buddina - Minyama	Flat/apartment	9 or more storey block	2	14
Buddina - Minyama	Flat/apartment	9 or more storey block	3	4
Buddina - Minyama	Separate house			22
Buddina - Minyama	Separate house		2	42
Buddina - Minyama	Separate house		3	725
Buddina - Minyama	Separate house		4	791
Buddina - Minyama	Separate house		5	212
Buddina - Minyama	Separate house		6	27
Caloundra - Kings Beach				3
Caloundra - Kings Beach			2	4
Caloundra - Kings Beach			3	4
Caloundra - Kings Beach		1 storey		3
Caloundra - Kings Beach		1 storey	1	4
Caloundra - Kings Beach		1 storey	2	171
Caloundra - Kings Beach		1 storey	3	85
Caloundra - Kings Beach		1 storey	4	4
Caloundra - Kings Beach		2 storeys or more	0	4
Caloundra - Kings Beach		2 storeys or more	1	10
Caloundra - Kings Beach		2 storeys or more	2	86
Caloundra - Kings Beach		2 storeys or more	3	125
Caloundra - Kings Beach		2 storeys or more	4	7
Caloundra - Kings Beach	(Other)		1	10
Caloundra - Kings Beach	(Other)		2	3
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block		16
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	0	14
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	1	114
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	2	144
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	3	56
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	4	4
Caloundra - Kings Beach	Flat/apartment	1 or 2 storey block	6	3
Caloundra - Kings Beach	Flat/apartment	3 storey block		10
Caloundra - Kings Beach	Flat/apartment	3 storey block	1	23
Caloundra - Kings Beach	Flat/apartment	3 storey block	2	315
Caloundra - Kings Beach	Flat/apartment	3 storey block	3	78
Caloundra - Kings Beach	Flat/apartment	4-8 storey block		10
Caloundra - Kings Beach	Flat/apartment	4-8 storey block	1	63
Caloundra - Kings Beach	Flat/apartment	4-8 storey block	2	583
Caloundra - Kings Beach	Flat/apartment	4-8 storey block	3	298
Caloundra - Kings Beach	Flat/apartment	4-8 storey block	4	8
Caloundra - Kings Beach	Flat/apartment	9 or more storey block	1	36
Caloundra - Kings Beach	Flat/apartment	9 or more storey block	2	172
Caloundra - Kings Beach	Flat/apartment	9 or more storey block	3	301
Caloundra - Kings Beach	Flat/apartment	9 or more storey block	4	5
Caloundra - Kings Beach	Separate house			12
Caloundra - Kings Beach	Separate house		1	15
Caloundra - Kings Beach	Separate house		2	71
Caloundra - Kings Beach	Separate house		3	258
Caloundra - Kings Beach	Separate house		4	108
Caloundra - Kings Beach	Separate house		5	31
Caloundra - Kings Beach	Separate house		6	10
Golden Beach - Pelican Waters			3	3
Golden Beach - Pelican Waters		1 storey		5
Golden Beach - Pelican Waters		1 storey	2	165
Golden Beach - Pelican Waters		1 storey	3	127
Golden Beach - Pelican Waters		2 storeys or more		5
Golden Beach - Pelican Waters		2 storeys or more	2	44
Golden Beach - Pelican Waters		2 storeys or more	3	125
Golden Beach - Pelican Waters		2 storeys or more	4	29
Golden Beach - Pelican Waters		2 storeys or more	5	6
Golden Beach - Pelican Waters	(Other)		0	4
Golden Beach - Pelican Waters	(Other)		1	23
Golden Beach - Pelican Waters	(Other)		2	4
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block		8
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block	0	3
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block	1	82
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block	2	83
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block	3	42
Golden Beach - Pelican Waters	Flat/apartment	1 or 2 storey block	4	3
Golden Beach - Pelican Waters	Flat/apartment	3 storey block	1	11
Golden Beach - Pelican Waters	Flat/apartment	3 storey block	2	24
Golden Beach - Pelican Waters	Flat/apartment	3 storey block	3	16
Golden Beach - Pelican Waters	Flat/apartment	4-8 storey block		6
Golden Beach - Pelican Waters	Flat/apartment	4-8 storey block	1	13
Golden Beach - Pelican Waters	Flat/apartment	4-8 storey block	2	193
Golden Beach - Pelican Waters	Flat/apartment	4-8 storey block	3	178
Golden Beach - Pelican Waters	Flat/apartment	4-8 storey block	4	14
Golden Beach - Pelican Waters	Flat/apartment	9 or more storey block		9
Golden Beach - Pelican Waters	Flat/apartment	9 or more storey block	0	10
Golden Beach - Pelican Waters	Flat/apartment	9 or more storey block	1	30
Golden Beach - Pelican Waters	Flat/apartment	9 or more storey block	2	75
Golden Beach - Pelican Waters	Flat/apartment	9 or more storey block	3	78
Golden Beach - Pelican Waters	Flat/apartment	Attached to a house	1	4
Golden Beach - Pelican Waters	Separate house			49
Golden Beach - Pelican Waters	Separate house		0	5
Golden Beach - Pelican Waters	Separate house		1	13
Golden Beach - Pelican Waters	Separate house		2	172
Golden Beach - Pelican Waters	Separate house		3	1255
Golden Beach - Pelican Waters	Separate house		4	1986
Golden Beach - Pelican Waters	Separate house		5	383
Golden Beach - Pelican Waters	Separate house		6	46
Moffat Beach - Battery Hill			1	6
Moffat Beach - Battery Hill			2	4
Moffat Beach - Battery Hill		1 storey		10
Moffat Beach - Battery Hill		1 storey	1	16
Moffat Beach - Battery Hill		1 storey	2	183
Moffat Beach - Battery Hill		1 storey	3	65
Moffat Beach - Battery Hill		2 storeys or more	1	35
Moffat Beach - Battery Hill		2 storeys or more	2	78
Moffat Beach - Battery Hill		2 storeys or more	3	120
Moffat Beach - Battery Hill		2 storeys or more	4	9
Moffat Beach - Battery Hill		2 storeys or more	6	3
Moffat Beach - Battery Hill	(Other)			3
Moffat Beach - Battery Hill	(Other)		0	3
Moffat Beach - Battery Hill	(Other)		1	20
Moffat Beach - Battery Hill	(Other)		2	33
Moffat Beach - Battery Hill	(Other)		3	6
Moffat Beach - Battery Hill	(Other)		4	7
Moffat Beach - Battery Hill	Flat/apartment	1 or 2 storey block		4
Moffat Beach - Battery Hill	Flat/apartment	1 or 2 storey block	1	9
Moffat Beach - Battery Hill	Flat/apartment	1 or 2 storey block	2	55
Moffat Beach - Battery Hill	Flat/apartment	1 or 2 storey block	3	20
Moffat Beach - Battery Hill	Flat/apartment	3 storey block	1	27
Moffat Beach - Battery Hill	Flat/apartment	3 storey block	2	67
Moffat Beach - Battery Hill	Flat/apartment	3 storey block	3	18
Moffat Beach - Battery Hill	Flat/apartment	4-8 storey block	1	3
Moffat Beach - Battery Hill	Flat/apartment	4-8 storey block	2	39
Moffat Beach - Battery Hill	Flat/apartment	4-8 storey block	3	15
Moffat Beach - Battery Hill	Separate house			13
Moffat Beach - Battery Hill	Separate house		1	21
Moffat Beach - Battery Hill	Separate house		2	166
Moffat Beach - Battery Hill	Separate house		3	1017
Moffat Beach - Battery Hill	Separate house		4	848
Moffat Beach - Battery Hill	Separate house		5	175
Moffat Beach - Battery Hill	Separate house		6	43
Parrearra - Warana		1 storey		6
Parrearra - Warana		1 storey	0	3
Parrearra - Warana		1 storey	1	17
Parrearra - Warana		1 storey	2	513
Parrearra - Warana		1 storey	3	145
Parrearra - Warana		1 storey	4	4
Parrearra - Warana		2 storeys or more	3	12
Parrearra - Warana		2 storeys or more	4	4
Parrearra - Warana	(Other)		1	3
Parrearra - Warana	Flat/apartment	1 or 2 storey block	1	10
Parrearra - Warana	Flat/apartment	1 or 2 storey block	2	41
Parrearra - Warana	Flat/apartment	1 or 2 storey block	3	30
Parrearra - Warana	Flat/apartment	1 or 2 storey block	4	5
Parrearra - Warana	Flat/apartment	3 storey block		4
Parrearra - Warana	Flat/apartment	3 storey block	2	80
Parrearra - Warana	Flat/apartment	3 storey block	3	113
Parrearra - Warana	Flat/apartment	3 storey block	4	8
Parrearra - Warana	Flat/apartment	4-8 storey block		3
Parrearra - Warana	Flat/apartment	4-8 storey block	1	25
Parrearra - Warana	Flat/apartment	4-8 storey block	2	154
Parrearra - Warana	Flat/apartment	4-8 storey block	3	107
Parrearra - Warana	Flat/apartment	4-8 storey block	4	14
Parrearra - Warana	Separate house			17
Parrearra - Warana	Separate house		0	6
Parrearra - Warana	Separate house		2	67
Parrearra - Warana	Separate house		3	1202
Parrearra - Warana	Separate house		4	1140
Parrearra - Warana	Separate house		5	213
Parrearra - Warana	Separate house		6	34
Wurtulla - Birtinya			1	5
Wurtulla - Birtinya			3	3
Wurtulla - Birtinya		1 storey		4
Wurtulla - Birtinya		1 storey	1	16
Wurtulla - Birtinya		1 storey	2	124
Wurtulla - Birtinya		1 storey	3	67
Wurtulla - Birtinya		1 storey	4	10
Wurtulla - Birtinya		2 storeys or more		4
Wurtulla - Birtinya		2 storeys or more	1	8
Wurtulla - Birtinya		2 storeys or more	2	46
Wurtulla - Birtinya		2 storeys or more	3	148
Wurtulla - Birtinya		2 storeys or more	4	60
Wurtulla - Birtinya		2 storeys or more	5	4
Wurtulla - Birtinya	Flat/apartment	1 or 2 storey block	2	4
Wurtulla - Birtinya	Flat/apartment	3 storey block	1	11
Wurtulla - Birtinya	Flat/apartment	3 storey block	2	40
Wurtulla - Birtinya	Flat/apartment	3 storey block	3	12
Wurtulla - Birtinya	Flat/apartment	4-8 storey block		3
Wurtulla - Birtinya	Flat/apartment	4-8 storey block	0	11
Wurtulla - Birtinya	Flat/apartment	4-8 storey block	1	120
Wurtulla - Birtinya	Flat/apartment	4-8 storey block	2	483
Wurtulla - Birtinya	Flat/apartment	4-8 storey block	3	87
Wurtulla - Birtinya	Flat/apartment	4-8 storey block	4	4
Wurtulla - Birtinya	Flat/apartment	9 or more storey block		3
Wurtulla - Birtinya	Flat/apartment	9 or more storey block	1	9
Wurtulla - Birtinya	Flat/apartment	9 or more storey block	2	38
Wurtulla - Birtinya	Flat/apartment	9 or more storey block	3	6
Wurtulla - Birtinya	Separate house			34
Wurtulla - Birtinya	Separate house		1	10
Wurtulla - Birtinya	Separate house		2	47
Wurtulla - Birtinya	Separate house		3	1146
Wurtulla - Birtinya	Separate house		4	1220
Wurtulla - Birtinya	Separate house		5	184
Wurtulla - Birtinya	Separate house		6	19
Caloundra West - Baringa			1	3
Caloundra West - Baringa			4	3
Caloundra West - Baringa		1 storey		3
Caloundra West - Baringa		1 storey	2	53
Caloundra West - Baringa		1 storey	3	210
Caloundra West - Baringa		1 storey	4	52
Caloundra West - Baringa		1 storey	5	5
Caloundra West - Baringa		2 storeys or more		10
Caloundra West - Baringa		2 storeys or more	1	3
Caloundra West - Baringa		2 storeys or more	2	49
Caloundra West - Baringa		2 storeys or more	3	246
Caloundra West - Baringa		2 storeys or more	4	40
Caloundra West - Baringa	(Other)			6
Caloundra West - Baringa	(Other)		0	11
Caloundra West - Baringa	(Other)		1	31
Caloundra West - Baringa	(Other)		2	15
Caloundra West - Baringa	Flat/apartment	1 or 2 storey block	2	3
Caloundra West - Baringa	Flat/apartment	1 or 2 storey block	3	6
Caloundra West - Baringa	Flat/apartment	Attached to a house	1	4
Caloundra West - Baringa	Flat/apartment	Attached to a house	2	3
Caloundra West - Baringa	Separate house			39
Caloundra West - Baringa	Separate house		0	4
Caloundra West - Baringa	Separate house		1	11
Caloundra West - Baringa	Separate house		2	149
Caloundra West - Baringa	Separate house		3	1634
Caloundra West - Baringa	Separate house		4	2468
Caloundra West - Baringa	Separate house		5	260
Caloundra West - Baringa	Separate house		6	45
Meridan Plains - Little Mountain (North)		1 storey		4
Meridan Plains - Little Mountain (North)		1 storey	1	15
Meridan Plains - Little Mountain (North)		1 storey	2	278
Meridan Plains - Little Mountain (North)		1 storey	3	235
Meridan Plains - Little Mountain (North)		1 storey	4	11
Meridan Plains - Little Mountain (North)		2 storeys or more		3
Meridan Plains - Little Mountain (North)		2 storeys or more	1	45
Meridan Plains - Little Mountain (North)		2 storeys or more	2	148
Meridan Plains - Little Mountain (North)		2 storeys or more	3	170
Meridan Plains - Little Mountain (North)		2 storeys or more	4	15
Meridan Plains - Little Mountain (North)		2 storeys or more	5	4
Meridan Plains - Little Mountain (North)	(Other)		1	3
Meridan Plains - Little Mountain (North)	(Other)		2	28
Meridan Plains - Little Mountain (North)	(Other)		3	10
Meridan Plains - Little Mountain (North)	Flat/apartment	1 or 2 storey block		3
Meridan Plains - Little Mountain (North)	Flat/apartment	1 or 2 storey block	1	5
Meridan Plains - Little Mountain (North)	Flat/apartment	1 or 2 storey block	2	39
Meridan Plains - Little Mountain (North)	Flat/apartment	1 or 2 storey block	3	60
Meridan Plains - Little Mountain (North)	Flat/apartment	1 or 2 storey block	4	3
Meridan Plains - Little Mountain (North)	Separate house			56
Meridan Plains - Little Mountain (North)	Separate house		0	8
Meridan Plains - Little Mountain (North)	Separate house		1	70
Meridan Plains - Little Mountain (North)	Separate house		2	621
Meridan Plains - Little Mountain (North)	Separate house		3	1138
Meridan Plains - Little Mountain (North)	Separate house		4	1866
Meridan Plains - Little Mountain (North)	Separate house		5	325
Meridan Plains - Little Mountain (North)	Separate house		6	48
Coolum Beach				6
Coolum Beach			2	7
Coolum Beach			3	5
Coolum Beach		1 storey	1	14
Coolum Beach		1 storey	2	118
Coolum Beach		1 storey	3	74
Coolum Beach		1 storey	4	7
Coolum Beach		2 storeys or more		9
Coolum Beach		2 storeys or more	1	44
Coolum Beach		2 storeys or more	2	277
Coolum Beach		2 storeys or more	3	443
Coolum Beach		2 storeys or more	4	26
Coolum Beach		2 storeys or more	6	5
Coolum Beach	(Other)		0	9
Coolum Beach	(Other)		1	12
Coolum Beach	(Other)		2	10
Coolum Beach	Flat/apartment	1 or 2 storey block		9
Coolum Beach	Flat/apartment	1 or 2 storey block	1	37
Coolum Beach	Flat/apartment	1 or 2 storey block	2	90
Coolum Beach	Flat/apartment	1 or 2 storey block	3	81
Coolum Beach	Flat/apartment	1 or 2 storey block	4	4
Coolum Beach	Flat/apartment	3 storey block		4
Coolum Beach	Flat/apartment	3 storey block	1	17
Coolum Beach	Flat/apartment	3 storey block	2	127
Coolum Beach	Flat/apartment	3 storey block	3	106
Coolum Beach	Flat/apartment	4-8 storey block		8
Coolum Beach	Flat/apartment	4-8 storey block	1	35
Coolum Beach	Flat/apartment	4-8 storey block	2	133
Coolum Beach	Flat/apartment	4-8 storey block	3	75
Coolum Beach	Flat/apartment	9 or more storey block	1	4
Coolum Beach	Flat/apartment	9 or more storey block	2	18
Coolum Beach	Flat/apartment	9 or more storey block	3	4
Coolum Beach	Flat/apartment	Attached to a house	1	11
Coolum Beach	Flat/apartment	Attached to a house	2	3
Coolum Beach	Flat/apartment	Attached to a house	4	3
Coolum Beach	Separate house			54
Coolum Beach	Separate house		0	6
Coolum Beach	Separate house		1	55
Coolum Beach	Separate house		2	294
Coolum Beach	Separate house		3	1888
Coolum Beach	Separate house		4	1614
Coolum Beach	Separate house		5	305
Coolum Beach	Separate house		6	45
Marcoola - Mudjimba			2	4
Marcoola - Mudjimba			3	5
Marcoola - Mudjimba			4	4
Marcoola - Mudjimba		1 storey		10
Marcoola - Mudjimba		1 storey	1	7
Marcoola - Mudjimba		1 storey	2	296
Marcoola - Mudjimba		1 storey	3	95
Marcoola - Mudjimba		1 storey	4	6
Marcoola - Mudjimba		2 storeys or more		5
Marcoola - Mudjimba		2 storeys or more	0	4
Marcoola - Mudjimba		2 storeys or more	1	34
Marcoola - Mudjimba		2 storeys or more	2	120
Marcoola - Mudjimba		2 storeys or more	3	348
Marcoola - Mudjimba		2 storeys or more	4	25
Marcoola - Mudjimba	(Other)			4
Marcoola - Mudjimba	(Other)		0	6
Marcoola - Mudjimba	(Other)		1	18
Marcoola - Mudjimba	(Other)		2	3
Marcoola - Mudjimba	(Other)		4	5
Marcoola - Mudjimba	Flat/apartment	1 or 2 storey block		5
Marcoola - Mudjimba	Flat/apartment	1 or 2 storey block	1	28
Marcoola - Mudjimba	Flat/apartment	1 or 2 storey block	2	156
Marcoola - Mudjimba	Flat/apartment	1 or 2 storey block	3	85
Marcoola - Mudjimba	Flat/apartment	3 storey block		4
Marcoola - Mudjimba	Flat/apartment	3 storey block	0	3
Marcoola - Mudjimba	Flat/apartment	3 storey block	1	4
Marcoola - Mudjimba	Flat/apartment	3 storey block	2	92
Marcoola - Mudjimba	Flat/apartment	3 storey block	3	73
Marcoola - Mudjimba	Flat/apartment	3 storey block	4	9
Marcoola - Mudjimba	Flat/apartment	3 storey block	5	3
Marcoola - Mudjimba	Flat/apartment	4-8 storey block		6
Marcoola - Mudjimba	Flat/apartment	4-8 storey block	2	103
Marcoola - Mudjimba	Flat/apartment	4-8 storey block	3	145
Marcoola - Mudjimba	Flat/apartment	9 or more storey block	0	9
Marcoola - Mudjimba	Flat/apartment	9 or more storey block	1	9
Marcoola - Mudjimba	Flat/apartment	9 or more storey block	2	5
Marcoola - Mudjimba	Flat/apartment	Attached to a house	1	6
Marcoola - Mudjimba	Separate house			26
Marcoola - Mudjimba	Separate house		1	38
Marcoola - Mudjimba	Separate house		2	198
Marcoola - Mudjimba	Separate house		3	1286
Marcoola - Mudjimba	Separate house		4	1147
Marcoola - Mudjimba	Separate house		5	181
Marcoola - Mudjimba	Separate house		6	32
Maroochydore - Kuluin			1	10
Maroochydore - Kuluin			2	18
Maroochydore - Kuluin			3	26
Maroochydore - Kuluin		1 storey		3
Maroochydore - Kuluin		1 storey	1	10
Maroochydore - Kuluin		1 storey	2	360
Maroochydore - Kuluin		1 storey	3	239
Maroochydore - Kuluin		1 storey	4	7
Maroochydore - Kuluin		2 storeys or more		30
Maroochydore - Kuluin		2 storeys or more	0	18
Maroochydore - Kuluin		2 storeys or more	1	109
Maroochydore - Kuluin		2 storeys or more	2	619
Maroochydore - Kuluin		2 storeys or more	3	745
Maroochydore - Kuluin		2 storeys or more	4	63
Maroochydore - Kuluin		2 storeys or more	6	5
Maroochydore - Kuluin	(Other)			7
Maroochydore - Kuluin	(Other)		0	7
Maroochydore - Kuluin	(Other)		1	47
Maroochydore - Kuluin	(Other)		2	29
Maroochydore - Kuluin	(Other)		3	8
Maroochydore - Kuluin	(Other)		4	6
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block		12
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	0	10
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	1	128
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	2	457
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	3	193
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	4	9
Maroochydore - Kuluin	Flat/apartment	1 or 2 storey block	6	3
Maroochydore - Kuluin	Flat/apartment	3 storey block		9
Maroochydore - Kuluin	Flat/apartment	3 storey block	1	48
Maroochydore - Kuluin	Flat/apartment	3 storey block	2	312
Maroochydore - Kuluin	Flat/apartment	3 storey block	3	191
Maroochydore - Kuluin	Flat/apartment	3 storey block	4	3
Maroochydore - Kuluin	Flat/apartment	4-8 storey block		4
Maroochydore - Kuluin	Flat/apartment	4-8 storey block	1	138
Maroochydore - Kuluin	Flat/apartment	4-8 storey block	2	544
Maroochydore - Kuluin	Flat/apartment	4-8 storey block	3	364
Maroochydore - Kuluin	Flat/apartment	4-8 storey block	4	9
Maroochydore - Kuluin	Flat/apartment	9 or more storey block		19
Maroochydore - Kuluin	Flat/apartment	9 or more storey block	0	3
Maroochydore - Kuluin	Flat/apartment	9 or more storey block	1	51
Maroochydore - Kuluin	Flat/apartment	9 or more storey block	2	512
Maroochydore - Kuluin	Flat/apartment	9 or more storey block	3	202
Maroochydore - Kuluin	Flat/apartment	9 or more storey block	4	11
Maroochydore - Kuluin	Flat/apartment	Attached to a house	1	8
Maroochydore - Kuluin	Flat/apartment	Attached to a house	2	5
Maroochydore - Kuluin	Flat/apartment	Attached to a house	3	4
Maroochydore - Kuluin	Separate house			64
Maroochydore - Kuluin	Separate house		0	7
Maroochydore - Kuluin	Separate house		1	62
Maroochydore - Kuluin	Separate house		2	360
Maroochydore - Kuluin	Separate house		3	2066
Maroochydore - Kuluin	Separate house		4	1310
Maroochydore - Kuluin	Separate house		5	227
Maroochydore - Kuluin	Separate house		6	36
Mooloolaba - Alexandra Headland				3
Mooloolaba - Alexandra Headland			1	16
Mooloolaba - Alexandra Headland			2	9
Mooloolaba - Alexandra Headland			3	9
Mooloolaba - Alexandra Headland		1 storey	2	71
Mooloolaba - Alexandra Headland		1 storey	3	54
Mooloolaba - Alexandra Headland		2 storeys or more	1	4
Mooloolaba - Alexandra Headland		2 storeys or more	2	116
Mooloolaba - Alexandra Headland		2 storeys or more	3	254
Mooloolaba - Alexandra Headland		2 storeys or more	4	45
Mooloolaba - Alexandra Headland		2 storeys or more	5	3
Mooloolaba - Alexandra Headland	(Other)			3
Mooloolaba - Alexandra Headland	(Other)		0	11
Mooloolaba - Alexandra Headland	(Other)		1	38
Mooloolaba - Alexandra Headland	(Other)		2	25
Mooloolaba - Alexandra Headland	(Other)		3	7
Mooloolaba - Alexandra Headland	(Other)		4	5
Mooloolaba - Alexandra Headland	Flat/apartment	1 or 2 storey block		22
Mooloolaba - Alexandra Headland	Flat/apartment	1 or 2 storey block	0	20
Mooloolaba - Alexandra Headland	Flat/apartment	1 or 2 storey block	1	107
Mooloolaba - Alexandra Headland	Flat/apartment	1 or 2 storey block	2	602
Mooloolaba - Alexandra Headland	Flat/apartment	1 or 2 storey block	3	215
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block		15
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block	0	7
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block	1	81
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block	2	476
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block	3	130
Mooloolaba - Alexandra Headland	Flat/apartment	3 storey block	4	5
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block		7
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block	0	9
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block	1	141
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block	2	354
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block	3	130
Mooloolaba - Alexandra Headland	Flat/apartment	4-8 storey block	4	10
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block		6
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block	0	3
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block	1	25
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block	2	131
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block	3	124
Mooloolaba - Alexandra Headland	Flat/apartment	9 or more storey block	4	7
Mooloolaba - Alexandra Headland	Flat/apartment	Attached to a house	2	4
Mooloolaba - Alexandra Headland	Separate house			18
Mooloolaba - Alexandra Headland	Separate house		0	4
Mooloolaba - Alexandra Headland	Separate house		1	24
Mooloolaba - Alexandra Headland	Separate house		2	73
Mooloolaba - Alexandra Headland	Separate house		3	810
Mooloolaba - Alexandra Headland	Separate house		4	811
Mooloolaba - Alexandra Headland	Separate house		5	212
Mooloolaba - Alexandra Headland	Separate house		6	40
Noosa Heads			1	3
Noosa Heads			3	6
Noosa Heads		1 storey	2	5
Noosa Heads		1 storey	3	5
Noosa Heads		2 storeys or more		3
Noosa Heads		2 storeys or more	1	26
Noosa Heads		2 storeys or more	2	75
Noosa Heads		2 storeys or more	3	44
Noosa Heads		2 storeys or more	4	3
Noosa Heads	Flat/apartment	1 or 2 storey block	1	5
Noosa Heads	Flat/apartment	1 or 2 storey block	2	52
Noosa Heads	Flat/apartment	1 or 2 storey block	3	23
Noosa Heads	Flat/apartment	1 or 2 storey block	4	3
Noosa Heads	Flat/apartment	3 storey block	1	6
Noosa Heads	Flat/apartment	3 storey block	2	109
Noosa Heads	Flat/apartment	3 storey block	3	27
Noosa Heads	Flat/apartment	3 storey block	4	3
Noosa Heads	Flat/apartment	4-8 storey block	2	25
Noosa Heads	Flat/apartment	4-8 storey block	3	117
Noosa Heads	Flat/apartment	Attached to a house	1	4
Noosa Heads	Separate house			23
Noosa Heads	Separate house		1	15
Noosa Heads	Separate house		2	84
Noosa Heads	Separate house		3	644
Noosa Heads	Separate house		4	581
Noosa Heads	Separate house		5	68
Noosa Heads	Separate house		6	13
Noosaville			0	5
Noosaville			1	37
Noosaville			2	3
Noosaville			3	4
Noosaville		1 storey		15
Noosaville		1 storey	0	14
Noosaville		1 storey	1	10
Noosaville		1 storey	2	184
Noosaville		1 storey	3	195
Noosaville		1 storey	4	3
Noosaville		2 storeys or more		4
Noosaville		2 storeys or more	0	4
Noosaville		2 storeys or more	1	17
Noosaville		2 storeys or more	2	312
Noosaville		2 storeys or more	3	339
Noosaville		2 storeys or more	4	15
Noosaville	(Other)		1	3
Noosaville	(Other)		2	8
Noosaville	Flat/apartment	1 or 2 storey block		10
Noosaville	Flat/apartment	1 or 2 storey block	1	47
Noosaville	Flat/apartment	1 or 2 storey block	2	166
Noosaville	Flat/apartment	1 or 2 storey block	3	50
Noosaville	Flat/apartment	1 or 2 storey block	4	5
Noosaville	Flat/apartment	3 storey block		4
Noosaville	Flat/apartment	3 storey block	1	19
Noosaville	Flat/apartment	3 storey block	2	84
Noosaville	Flat/apartment	3 storey block	3	41
Noosaville	Flat/apartment	4-8 storey block	3	3
Noosaville	Flat/apartment	Attached to a house	1	5
Noosaville	Flat/apartment	Attached to a house	5	6
Noosaville	Separate house			24
Noosaville	Separate house		0	4
Noosaville	Separate house		1	19
Noosaville	Separate house		2	150
Noosaville	Separate house		3	842
Noosaville	Separate house		4	1131
Noosaville	Separate house		5	198
Noosaville	Separate house		6	18
