SA2_NAME21	BornAust	Sex	persons
Highton	1	F	9730
Highton	1	M	9051
Lara	0	F	1657
Lara	0	M	1924
Lara	1	F	7958
Lara	1	M	8530
Leopold	0	F	935
Leopold	0	M	849
Leopold	1	F	5679
Leopold	1	M	5365
Newcomb - Moolap	0	F	1199
Newcomb - Moolap	0	M	1009
Newcomb - Moolap	1	F	6348
Newcomb - Moolap	1	M	5833
Newtown (Vic.)	0	F	764
Newtown (Vic.)	0	M	757
Newtown (Vic.)	1	F	4450
Newtown (Vic.)	1	M	4140
North Geelong - Bell Park	0	F	2339
North Geelong - Bell Park	0	M	2069
North Geelong - Bell Park	1	F	5414
North Geelong - Bell Park	1	M	5220
Charlemont	0	F	960
Charlemont	0	M	942
Charlemont	1	F	4260
Charlemont	1	M	3776
Corio - Lovely Banks	0	F	2271
Corio - Lovely Banks	0	M	2308
Corio - Lovely Banks	1	F	6262
Corio - Lovely Banks	1	M	6021
Grovedale - Mount Duneed	0	F	2256
Grovedale - Mount Duneed	0	M	2215
Grovedale - Mount Duneed	1	F	10095
Grovedale - Mount Duneed	1	M	9330
Norlane	0	F	1178
Norlane	0	M	1118
Norlane	1	F	2918
Norlane	1	M	2792
Clifton Springs	0	F	1335
Clifton Springs	0	M	1217
Clifton Springs	1	F	7065
Clifton Springs	1	M	6594
Lorne - Anglesea	0	F	402
Lorne - Anglesea	0	M	337
Lorne - Anglesea	1	F	2490
Lorne - Anglesea	1	M	2544
Portarlington	0	F	793
Portarlington	0	M	779
Portarlington	1	F	3749
Portarlington	1	M	3482
Point Lonsdale - Queenscliff	0	F	309
Point Lonsdale - Queenscliff	0	M	319
Point Lonsdale - Queenscliff	1	F	2439
Point Lonsdale - Queenscliff	1	M	2078
Torquay	0	F	1627
Torquay	0	M	1486
Torquay	1	F	10383
Torquay	1	M	10050
Barwon Heads - Armstrong Creek	0	F	846
Barwon Heads - Armstrong Creek	0	M	811
Barwon Heads - Armstrong Creek	1	F	4703
Barwon Heads - Armstrong Creek	1	M	4461
Ocean Grove	0	F	1171
Ocean Grove	0	M	1053
Ocean Grove	1	F	8535
Ocean Grove	1	M	7720
Alexandra	0	F	434
Alexandra	0	M	407
Alexandra	1	F	2702
Alexandra	1	M	2789
Euroa	0	F	342
Euroa	0	M	287
Euroa	1	F	2852
Euroa	1	M	2713
Kilmore - Broadford	0	F	946
Kilmore - Broadford	0	M	812
Kilmore - Broadford	1	F	6461
Kilmore - Broadford	1	M	6407
Mansfield (Vic.)	0	F	649
Mansfield (Vic.)	0	M	549
Mansfield (Vic.)	1	F	4211
Mansfield (Vic.)	1	M	4161
Nagambie	0	F	262
Nagambie	0	M	233
Nagambie	1	F	1785
Nagambie	1	M	1867
Seymour	0	F	365
Seymour	0	M	373
Seymour	1	F	2662
Seymour	1	M	2555
Seymour Surrounds	0	F	211
Seymour Surrounds	0	M	260
Seymour Surrounds	1	F	1736
Seymour Surrounds	1	M	2057
Upper Yarra Valley	0	F	9
Upper Yarra Valley	0	M	7
Upper Yarra Valley	1	F	90
Upper Yarra Valley	1	M	90
Yea	0	F	222
Yea	0	M	226
Yea	1	F	1540
Yea	1	M	1633
Benalla	0	F	573
Benalla	0	M	488
Benalla	1	F	4620
Benalla	1	M	4193
Benalla Surrounds	0	F	164
Benalla Surrounds	0	M	137
Benalla Surrounds	1	F	1507
Benalla Surrounds	1	M	1628
Rutherglen	0	F	144
Rutherglen	0	M	127
Rutherglen	1	F	1796
Rutherglen	1	M	1770
Wangaratta	0	F	1056
Wangaratta	0	M	894
Wangaratta	1	F	8820
Wangaratta	1	M	7936
Wangaratta Surrounds	0	F	375
Wangaratta Surrounds	0	M	375
Wangaratta Surrounds	1	F	4201
Wangaratta Surrounds	1	M	4254
Beechworth	0	F	309
Beechworth	0	M	283
Beechworth	1	F	2087
Beechworth	1	M	2047
Bright - Mount Beauty	0	F	657
Bright - Mount Beauty	0	M	606
Bright - Mount Beauty	1	F	3397
Bright - Mount Beauty	1	M	3427
Chiltern - Indigo Valley	0	F	141
Chiltern - Indigo Valley	0	M	112
Chiltern - Indigo Valley	1	F	1349
Chiltern - Indigo Valley	1	M	1322
Myrtleford	0	F	368
Myrtleford	0	M	312
Myrtleford	1	F	1890
Myrtleford	1	M	1890
Towong	0	F	275
Towong	0	M	251
Towong	1	F	2501
Towong	1	M	2595
West Wodonga	0	F	790
West Wodonga	0	M	692
West Wodonga	1	F	6774
West Wodonga	1	M	6313
Yackandandah	0	F	201
Yackandandah	0	M	181
Yackandandah	1	F	2262
Yackandandah	1	M	2213
Baranduda - Leneva	0	F	742
Baranduda - Leneva	0	M	757
Baranduda - Leneva	1	F	5535
Baranduda - Leneva	1	M	5392
Wodonga	0	F	984
Wodonga	0	M	955
Wodonga	1	F	6278
Wodonga	1	M	5891
Drouin	0	F	1273
Drouin	0	M	1147
Drouin	1	F	8363
Drouin	1	M	7844
Mount Baw Baw Region	0	F	325
Mount Baw Baw Region	0	M	308
Mount Baw Baw Region	1	F	2632
Mount Baw Baw Region	1	M	2771
Trafalgar (Vic.)	0	F	467
Trafalgar (Vic.)	0	M	415
Trafalgar (Vic.)	1	F	3514
Trafalgar (Vic.)	1	M	3436
Warragul	0	F	1614
Warragul	0	M	1423
Warragul	1	F	9718
Warragul	1	M	9015
Bairnsdale	0	F	961
Bairnsdale	0	M	810
Bairnsdale	1	F	6654
Bairnsdale	1	M	6087
Bruthen - Omeo	0	F	364
Bruthen - Omeo	0	M	373
Bruthen - Omeo	1	F	3357
Bruthen - Omeo	1	M	3476
Lakes Entrance	0	F	797
Lakes Entrance	0	M	706
Lakes Entrance	1	F	4292
Lakes Entrance	1	M	4292
Orbost	0	F	370
Orbost	0	M	327
Orbost	1	F	2543
Orbost	1	M	2703
Paynesville	0	F	570
Paynesville	0	M	523
Paynesville	1	F	2852
Paynesville	1	M	2610
Foster	0	F	629
Foster	0	M	576
Foster	1	F	3647
Foster	1	M	3723
French Island	0	F	15
French Island	0	M	4
French Island	1	F	49
French Island	1	M	51
Korumburra	0	F	586
Korumburra	0	M	515
Korumburra	1	F	4034
Korumburra	1	M	4048
Leongatha	0	F	687
Leongatha	0	M	556
Leongatha	1	F	4806
Leongatha	1	M	4641
Phillip Island	0	F	1207
Phillip Island	0	M	1162
Phillip Island	1	F	5323
Phillip Island	1	M	4969
Wilsons Promontory	1	F	10
Wilsons Promontory	1	M	7
Wonthaggi - Inverloch	0	F	1973
Wonthaggi - Inverloch	0	M	1821
Wonthaggi - Inverloch	1	F	10763
Wonthaggi - Inverloch	1	M	10300
Churchill	0	F	638
Churchill	0	M	645
Churchill	1	F	4880
Churchill	1	M	4833
Moe - Newborough	0	F	1200
Moe - Newborough	0	M	1087
Moe - Newborough	1	F	6964
Moe - Newborough	1	M	6662
Morwell	0	F	1232
Morwell	0	M	1081
Morwell	1	F	5214
Morwell	1	M	5185
Yallourn North - Glengarry	0	F	147
Yallourn North - Glengarry	0	M	159
Yallourn North - Glengarry	1	F	2033
Yallourn North - Glengarry	1	M	2038
Traralgon - East	0	F	804
Traralgon - East	0	M	701
Traralgon - East	1	F	4991
Traralgon - East	1	M	4666
Traralgon - West	0	F	1159
Traralgon - West	0	M	1006
Traralgon - West	1	F	7136
Traralgon - West	1	M	6663
Alps - West	1	F	8
Alps - West	1	M	10
Longford - Loch Sport	0	F	315
Longford - Loch Sport	0	M	338
Longford - Loch Sport	1	F	1782
Longford - Loch Sport	1	M	2085
Maffra	0	F	633
Maffra	0	M	578
Maffra	1	F	6231
Maffra	1	M	6151
Rosedale	0	F	184
Rosedale	0	M	416
Rosedale	1	F	1632
Rosedale	1	M	2200
Sale	0	F	1062
Sale	0	M	883
Sale	1	F	6476
Sale	1	M	5990
Yarram	0	F	327
Yarram	0	M	301
Yarram	1	F	2211
Yarram	1	M	2217
Brunswick East	0	F	2145
Brunswick East	0	M	1696
Brunswick East	1	F	4400
Brunswick East	1	M	3998
Brunswick West	0	F	2294
Brunswick West	0	M	2012
Brunswick West	1	F	4965
Brunswick West	1	M	4558
Pascoe Vale South	0	F	1229
Pascoe Vale South	0	M	1142
Pascoe Vale South	1	F	4019
Pascoe Vale South	1	M	3736
Brunswick - North	0	F	2095
Brunswick - North	0	M	1863
Brunswick - North	1	F	4391
Brunswick - North	1	M	4203
Brunswick - South	0	F	2074
Brunswick - South	0	M	1861
Brunswick - South	1	F	4415
Brunswick - South	1	M	4198
Coburg - East	0	F	2114
Coburg - East	0	M	1930
Coburg - East	1	F	4141
Coburg - East	1	M	3877
Coburg - West	0	F	2005
Coburg - West	0	M	1844
Coburg - West	1	F	5025
Coburg - West	1	M	4786
Alphington - Fairfield	0	F	1112
Alphington - Fairfield	0	M	923
Alphington - Fairfield	1	F	3487
Alphington - Fairfield	1	M	3213
Thornbury	0	F	2699
Thornbury	0	M	2350
Thornbury	1	F	6934
Thornbury	1	M	6405
Northcote - East	0	F	1933
Northcote - East	0	M	1694
Northcote - East	1	F	5696
Northcote - East	1	M	5251
Northcote - West	0	F	1376
Northcote - West	0	M	1175
Northcote - West	1	F	3919
Northcote - West	1	M	3477
Ascot Vale	0	F	2216
Ascot Vale	0	M	1971
Ascot Vale	1	F	5118
Ascot Vale	1	M	5099
Flemington	0	F	1806
Flemington	0	M	1525
Flemington	1	F	2572
Flemington	1	M	2496
Moonee Ponds	0	F	2437
Moonee Ponds	0	M	2141
Moonee Ponds	1	F	5716
Moonee Ponds	1	M	5410
Essendon (West) - Aberfeldie	0	F	2004
Essendon (West) - Aberfeldie	0	M	1768
Essendon (West) - Aberfeldie	1	F	6008
Essendon (West) - Aberfeldie	1	M	5774
Essendon - East	0	F	1626
Essendon - East	0	M	1525
Essendon - East	1	F	4462
Essendon - East	1	M	4170
Carlton	0	F	4751
Carlton	0	M	4352
Carlton	1	F	3170
Carlton	1	M	3260
Docklands	0	F	4782
Docklands	0	M	4750
Docklands	1	F	2006
Docklands	1	M	2594
East Melbourne	0	F	710
East Melbourne	0	M	639
East Melbourne	1	F	1698
East Melbourne	1	M	1590
Flemington Racecourse	0	F	12
Flemington Racecourse	0	M	21
Flemington Racecourse	1	F	19
Flemington Racecourse	1	M	20
Kensington (Vic.)	0	F	1771
Kensington (Vic.)	0	M	1565
Kensington (Vic.)	1	F	3539
Kensington (Vic.)	1	M	3476
Parkville	0	F	1408
Parkville	0	M	1287
Parkville	1	F	2187
Parkville	1	M	1987
South Yarra - West	0	F	1114
South Yarra - West	0	M	991
South Yarra - West	1	F	2003
South Yarra - West	1	M	1788
Melbourne CBD - East	0	F	2991
Melbourne CBD - East	0	M	2769
Melbourne CBD - East	1	F	1369
Melbourne CBD - East	1	M	1652
Melbourne CBD - North	0	F	6748
Melbourne CBD - North	0	M	5970
Melbourne CBD - North	1	F	1178
Melbourne CBD - North	1	M	1536
Melbourne CBD - West	0	F	5576
Melbourne CBD - West	0	M	5226
Melbourne CBD - West	1	F	1505
Melbourne CBD - West	1	M	2039
North Melbourne	0	F	3560
North Melbourne	0	M	3071
North Melbourne	1	F	3764
North Melbourne	1	M	3871
Southbank (West) - South Wharf	0	F	1943
Southbank (West) - South Wharf	0	M	1808
Southbank (West) - South Wharf	1	F	1028
Southbank (West) - South Wharf	1	M	1248
Southbank - East	0	F	5197
Southbank - East	0	M	4871
Southbank - East	1	F	2348
Southbank - East	1	M	2883
West Melbourne - Residential	0	F	2062
West Melbourne - Residential	0	M	1971
West Melbourne - Residential	1	F	1383
West Melbourne - Residential	1	M	1670
Albert Park	0	F	2821
Albert Park	0	M	2567
Albert Park	1	F	4984
Albert Park	1	M	4740
Elwood	0	F	2070
Elwood	0	M	1857
Elwood	1	F	5315
Elwood	1	M	4724
Port Melbourne	0	F	2537
Port Melbourne	0	M	2139
Port Melbourne	1	F	5537
Port Melbourne	1	M	5089
St Kilda East	0	F	2538
St Kilda East	0	M	2584
St Kilda East	1	F	5084
St Kilda East	1	M	4726
Port Melbourne Industrial	0	F	413
Port Melbourne Industrial	0	M	432
Port Melbourne Industrial	1	F	366
Port Melbourne Industrial	1	M	441
South Melbourne	0	F	2148
South Melbourne	0	M	1957
South Melbourne	1	F	3474
South Melbourne	1	M	3459
St Kilda - Central	0	F	2274
St Kilda - Central	0	M	2250
St Kilda - Central	1	F	3212
St Kilda - Central	1	M	3222
St Kilda - West	0	F	2629
St Kilda - West	0	M	2513
St Kilda - West	1	F	3718
St Kilda - West	1	M	3757
Armadale	0	F	1454
Armadale	0	M	1230
Armadale	1	F	3420
Armadale	1	M	2860
Prahran - Windsor	0	F	3148
Prahran - Windsor	0	M	2917
Prahran - Windsor	1	F	6146
Prahran - Windsor	1	M	5969
Toorak	0	F	2180
Toorak	0	M	1813
Toorak	1	F	4320
Toorak	1	M	3823
South Yarra - North	0	F	2556
South Yarra - North	0	M	2189
South Yarra - North	1	F	2820
South Yarra - North	1	M	2779
South Yarra - South	0	F	1949
South Yarra - South	0	M	1634
South Yarra - South	1	F	2969
South Yarra - South	1	M	2749
Abbotsford	0	F	1584
Abbotsford	0	M	1507
Abbotsford	1	F	2651
Abbotsford	1	M	2855
Carlton North - Princes Hill	0	F	980
Carlton North - Princes Hill	0	M	874
Carlton North - Princes Hill	1	F	3224
Carlton North - Princes Hill	1	M	2829
Collingwood	0	F	1621
Collingwood	0	M	1576
Collingwood	1	F	2569
Collingwood	1	M	2791
Fitzroy	0	F	1711
Fitzroy	0	M	1556
Fitzroy	1	F	3210
Fitzroy	1	M	3075
Fitzroy North	0	F	1736
Fitzroy North	0	M	1428
Fitzroy North	1	F	4835
Fitzroy North	1	M	4254
Clifton Hill - Alphington	0	F	1123
Clifton Hill - Alphington	0	M	998
Clifton Hill - Alphington	1	F	3738
Clifton Hill - Alphington	1	M	3646
Richmond (South) - Cremorne	0	F	2253
Richmond (South) - Cremorne	0	M	1990
Richmond (South) - Cremorne	1	F	6408
Richmond (South) - Cremorne	1	M	6274
Richmond - North	0	F	2862
Richmond - North	0	M	2280
Richmond - North	1	F	3882
Richmond - North	1	M	4075
Ashburton (Vic.)	0	F	1206
Ashburton (Vic.)	0	M	1023
Ashburton (Vic.)	1	F	2700
Ashburton (Vic.)	1	M	2804
Balwyn	0	F	3919
Balwyn	0	M	3225
Balwyn	1	F	4460
Balwyn	1	M	4100
Balwyn North	0	F	4870
Balwyn North	0	M	4293
Balwyn North	1	F	5637
Balwyn North	1	M	5825
Camberwell	0	F	3621
Camberwell	0	M	2998
Camberwell	1	F	7310
Camberwell	1	M	6710
Glen Iris - East	0	F	2380
Glen Iris - East	0	M	2089
Glen Iris - East	1	F	6037
Glen Iris - East	1	M	5903
Hawthorn East	0	F	2628
Hawthorn East	0	M	2228
Hawthorn East	1	F	5353
Hawthorn East	1	M	4971
Kew East	0	F	990
Kew East	0	M	828
Kew East	1	F	2224
Kew East	1	M	2291
Surrey Hills (West) - Canterbury	0	F	2484
Surrey Hills (West) - Canterbury	0	M	2054
Surrey Hills (West) - Canterbury	1	F	5724
Surrey Hills (West) - Canterbury	1	M	5273
Hawthorn - North	0	F	1302
Hawthorn - North	0	M	1167
Hawthorn - North	1	F	3647
Hawthorn - North	1	M	3388
Hawthorn - South	0	F	1982
Hawthorn - South	0	M	1722
Hawthorn - South	1	F	3989
Hawthorn - South	1	M	3832
Kew - South	0	F	1919
Kew - South	0	M	1610
Kew - South	1	F	4000
Kew - South	1	M	3783
Kew - West	0	F	2162
Kew - West	0	M	1848
Kew - West	1	F	4320
Kew - West	1	M	4219
Bulleen	0	F	2490
Bulleen	0	M	2154
Bulleen	1	F	3124
Bulleen	1	M	3207
Doncaster	0	F	7231
Doncaster	0	M	6339
Doncaster	1	F	5235
Doncaster	1	M	5191
Templestowe	0	F	3821
Templestowe	0	M	3400
Templestowe	1	F	4695
Templestowe	1	M	4555
Templestowe Lower	0	F	3047
Templestowe Lower	0	M	2606
Templestowe Lower	1	F	4122
Templestowe Lower	1	M	3993
Doncaster East - North	0	F	4177
Doncaster East - North	0	M	3800
Doncaster East - North	1	F	3691
Doncaster East - North	1	M	3677
Doncaster East - South	0	F	4393
Doncaster East - South	0	M	3817
Doncaster East - South	1	F	3434
Doncaster East - South	1	M	3277
Blackburn	0	F	3894
Blackburn	0	M	3542
Blackburn	1	F	7141
Blackburn	1	M	6976
Blackburn South	0	F	2166
Blackburn South	0	M	1870
Blackburn South	1	F	3287
Blackburn South	1	M	3295
Box Hill	0	F	6390
Box Hill	0	M	5792
Box Hill	1	F	4806
Box Hill	1	M	4593
Box Hill North	0	F	4153
Box Hill North	0	M	3684
Box Hill North	1	F	4933
Box Hill North	1	M	4855
Burwood (Vic.)	0	F	3081
Burwood (Vic.)	0	M	2840
Burwood (Vic.)	1	F	3066
Burwood (Vic.)	1	M	2689
Burwood East	0	F	2871
Burwood East	0	M	2691
Burwood East	1	F	2424
Burwood East	1	M	2413
Surrey Hills (East) - Mont Albert	0	F	1664
Surrey Hills (East) - Mont Albert	0	M	1379
Surrey Hills (East) - Mont Albert	1	F	3518
Surrey Hills (East) - Mont Albert	1	M	3316
Beaumaris	0	F	1750
Beaumaris	0	M	1578
Beaumaris	1	F	5341
Beaumaris	1	M	4983
Brighton (Vic.)	0	F	3336
Brighton (Vic.)	0	M	2898
Brighton (Vic.)	1	F	8261
Brighton (Vic.)	1	M	7464
Brighton East	0	F	2585
Brighton East	0	M	2317
Brighton East	1	F	5698
Brighton East	1	M	5437
Highett (West) - Cheltenham	0	F	1856
Highett (West) - Cheltenham	0	M	1624
Highett (West) - Cheltenham	1	F	4503
Highett (West) - Cheltenham	1	M	4111
Hampton	0	F	2705
Hampton	0	M	2356
Hampton	1	F	6353
Hampton	1	M	6134
Sandringham - Black Rock	0	F	2381
Sandringham - Black Rock	0	M	2055
Sandringham - Black Rock	1	F	6435
Sandringham - Black Rock	1	M	5883
Bentleigh - McKinnon	0	F	4917
Bentleigh - McKinnon	0	M	4252
Bentleigh - McKinnon	1	F	7578
Bentleigh - McKinnon	1	M	7379
Carnegie	0	F	4243
Carnegie	0	M	3808
Carnegie	1	F	5037
Carnegie	1	M	4937
Caulfield - North	0	F	4137
Caulfield - North	0	M	3676
Caulfield - North	1	F	6930
Caulfield - North	1	M	6705
Caulfield - South	0	F	3593
Caulfield - South	0	M	3275
Caulfield - South	1	F	5428
Caulfield - South	1	M	5178
Elsternwick	0	F	1914
Elsternwick	0	M	1601
Elsternwick	1	F	4189
Elsternwick	1	M	3836
Hughesdale	0	F	1580
Hughesdale	0	M	1379
Hughesdale	1	F	2222
Hughesdale	1	M	2162
Murrumbeena	0	F	1672
Murrumbeena	0	M	1503
Murrumbeena	1	F	2971
Murrumbeena	1	M	2994
Ormond - Glen Huntly	0	F	2830
Ormond - Glen Huntly	0	M	2756
Ormond - Glen Huntly	1	F	3577
Ormond - Glen Huntly	1	M	3521
Bentleigh East - North	0	F	3224
Bentleigh East - North	0	M	2959
Bentleigh East - North	1	F	5031
Bentleigh East - North	1	M	4902
Bentleigh East - South	0	F	2459
Bentleigh East - South	0	M	2231
Bentleigh East - South	1	F	4521
Bentleigh East - South	1	M	4514
Aspendale Gardens - Waterways	0	F	1648
Aspendale Gardens - Waterways	0	M	1460
Aspendale Gardens - Waterways	1	F	2713
Aspendale Gardens - Waterways	1	M	2874
Braeside	0	M	7
Braeside	1	F	4
Braeside	1	M	12
Carrum - Patterson Lakes	0	F	1613
Carrum - Patterson Lakes	0	M	1377
Carrum - Patterson Lakes	1	F	4425
Carrum - Patterson Lakes	1	M	4252
Chelsea - Bonbeach	0	F	1957
Chelsea - Bonbeach	0	M	1654
Chelsea - Bonbeach	1	F	5775
Chelsea - Bonbeach	1	M	5153
Chelsea Heights	0	F	708
Chelsea Heights	0	M	645
Chelsea Heights	1	F	1990
Chelsea Heights	1	M	1860
Highett (East) - Cheltenham	0	F	4099
Highett (East) - Cheltenham	0	M	3504
Highett (East) - Cheltenham	1	F	8044
Highett (East) - Cheltenham	1	M	7615
Edithvale - Aspendale	0	F	1394
Edithvale - Aspendale	0	M	1237
Edithvale - Aspendale	1	F	5371
Edithvale - Aspendale	1	M	5172
Mentone	0	F	2051
Mentone	0	M	1748
Mentone	1	F	4719
Mentone	1	M	4339
Moorabbin - Heatherton	0	F	1669
Moorabbin - Heatherton	0	M	1527
Moorabbin - Heatherton	1	F	2803
Moorabbin - Heatherton	1	M	2792
Moorabbin Airport	0	M	20
Mordialloc - Parkdale	0	F	2790
Mordialloc - Parkdale	0	M	2395
Mordialloc - Parkdale	1	F	8079
Mordialloc - Parkdale	1	M	7379
Malvern - Glen Iris	0	F	2906
Malvern - Glen Iris	0	M	2475
Malvern - Glen Iris	1	F	7503
Malvern - Glen Iris	1	M	6751
Malvern East	0	F	3442
Malvern East	0	M	3070
Malvern East	1	F	7475
Malvern East	1	M	7305
Bundoora - East	0	F	1528
Bundoora - East	0	M	1513
Bundoora - East	1	F	3111
Bundoora - East	1	M	3356
Greensborough	0	F	2199
Greensborough	0	M	1963
Greensborough	1	F	8260
Greensborough	1	M	7889
Heidelberg - Rosanna	0	F	2386
Heidelberg - Rosanna	0	M	1986
Heidelberg - Rosanna	1	F	5710
Heidelberg - Rosanna	1	M	5475
Heidelberg West	0	F	2339
Heidelberg West	0	M	2203
Heidelberg West	1	F	4768
Heidelberg West	1	M	4647
Ivanhoe	0	F	1792
Ivanhoe	0	M	1536
Ivanhoe	1	F	4633
Ivanhoe	1	M	4117
Ivanhoe East - Eaglemont	0	F	885
Ivanhoe East - Eaglemont	0	M	822
Ivanhoe East - Eaglemont	1	F	2951
Ivanhoe East - Eaglemont	1	M	2873
Montmorency - Briar Hill	0	F	1473
Montmorency - Briar Hill	0	M	1326
Montmorency - Briar Hill	1	F	6939
Montmorency - Briar Hill	1	M	6369
Viewbank - Yallambie	0	F	2612
Viewbank - Yallambie	0	M	2372
Viewbank - Yallambie	1	F	6757
Viewbank - Yallambie	1	M	6579
Watsonia	0	F	1032
Watsonia	0	M	951
Watsonia	1	F	3541
Watsonia	1	M	3448
Kingsbury	0	F	2112
Kingsbury	0	M	2209
Kingsbury	1	F	2849
Kingsbury	1	M	2738
Preston - East	0	F	3678
Preston - East	0	M	3327
Preston - East	1	F	6570
Preston - East	1	M	6282
Preston - West	0	F	1948
Preston - West	0	M	1851
Preston - West	1	F	4376
Preston - West	1	M	4124
Reservoir - North East	0	F	2907
Reservoir - North East	0	M	2709
Reservoir - North East	1	F	4277
Reservoir - North East	1	M	4119
Reservoir - North West	0	F	1931
Reservoir - North West	0	M	1816
Reservoir - North West	1	F	2661
Reservoir - North West	1	M	2788
Reservoir - South East	0	F	2279
Reservoir - South East	0	M	2172
Reservoir - South East	1	F	3785
Reservoir - South East	1	M	3708
Reservoir - South West	0	F	2254
Reservoir - South West	0	M	2229
Reservoir - South West	1	F	4543
Reservoir - South West	1	M	4453
Eltham	0	F	2232
Eltham	0	M	2071
Eltham	1	F	9451
Eltham	1	M	9116
Hurstbridge	0	F	217
Hurstbridge	0	M	208
Hurstbridge	1	F	1523
Hurstbridge	1	M	1532
Kinglake	0	F	204
Kinglake	0	M	215
Kinglake	1	F	1591
Kinglake	1	M	1776
Panton Hill - St Andrews	0	F	308
Panton Hill - St Andrews	0	M	313
Panton Hill - St Andrews	1	F	2058
Panton Hill - St Andrews	1	M	2085
Plenty - Yarrambat	0	F	969
Plenty - Yarrambat	0	M	873
Plenty - Yarrambat	1	F	3669
Plenty - Yarrambat	1	M	3742
Research - North Warrandyte	0	F	498
Research - North Warrandyte	0	M	501
Research - North Warrandyte	1	F	2888
Research - North Warrandyte	1	M	2839
Wattle Glen - Diamond Creek	0	F	1043
Wattle Glen - Diamond Creek	0	M	1052
Wattle Glen - Diamond Creek	1	F	6096
Wattle Glen - Diamond Creek	1	M	5904
Bundoora - North	0	F	1388
Bundoora - North	0	M	1381
Bundoora - North	1	F	2166
Bundoora - North	1	M	2108
Bundoora - West	0	F	1290
Bundoora - West	0	M	1387
Bundoora - West	1	F	1577
Bundoora - West	1	M	1623
Mill Park - North	0	F	3183
Mill Park - North	0	M	3004
Mill Park - North	1	F	5396
Mill Park - North	1	M	5290
Mill Park - South	0	F	2134
Mill Park - South	0	M	2048
Mill Park - South	1	F	3296
Mill Park - South	1	M	3383
Thomastown	0	F	5259
Thomastown	0	M	5065
Thomastown	1	F	4218
Thomastown	1	M	4495
Wallan	0	F	2101
Wallan	0	M	2170
Wallan	1	F	8524
Wallan	1	M	8691
Whittlesea	0	F	993
Whittlesea	0	M	1002
Whittlesea	1	F	3992
Whittlesea	1	M	3915
Epping - East	0	F	2219
Epping - East	0	M	2252
Epping - East	1	F	3811
Epping - East	1	M	3755
Epping - South	0	F	1740
Epping - South	0	M	1687
Epping - South	1	F	2162
Epping - South	1	M	2150
Epping (Vic.) - West	0	F	2743
Epping (Vic.) - West	0	M	2742
Epping (Vic.) - West	1	F	3090
Epping (Vic.) - West	1	M	3096
South Morang - North	0	F	1981
South Morang - North	0	M	1932
South Morang - North	1	F	4269
South Morang - North	1	M	4116
South Morang - South	0	F	2065
South Morang - South	0	M	1898
South Morang - South	1	F	4057
South Morang - South	1	M	3994
Wollert	0	F	6015
Wollert	0	M	6182
Wollert	1	F	5673
Wollert	1	M	5663
Doreen - North	0	F	1460
Doreen - North	0	M	1396
Doreen - North	1	F	6684
Doreen - North	1	M	6355
Doreen - South	0	F	1264
Doreen - South	0	M	1251
Doreen - South	1	F	4001
Doreen - South	1	M	3704
Lalor - East	0	F	2513
Lalor - East	0	M	2444
Lalor - East	1	F	2133
Lalor - East	1	M	2286
Lalor - West	0	F	3240
Lalor - West	0	M	2958
Lalor - West	1	F	3228
Lalor - West	1	M	3365
Mernda - North	0	F	2003
Mernda - North	0	M	1933
Mernda - North	1	F	3681
Mernda - North	1	M	3455
Mernda - South	0	F	2154
Mernda - South	0	M	2125
Mernda - South	1	F	3711
Mernda - South	1	M	3545
Airport West	0	F	1097
Airport West	0	M	962
Airport West	1	F	2991
Airport West	1	M	2907
Essendon Airport	0	F	5
Essendon Airport	1	M	3
Keilor	0	F	1096
Keilor	0	M	980
Keilor	1	F	3079
Keilor	1	M	3102
Niddrie - Essendon West	0	F	816
Niddrie - Essendon West	0	M	727
Niddrie - Essendon West	1	F	2922
Niddrie - Essendon West	1	M	2757
Strathmore	0	F	1003
Strathmore	0	M	940
Strathmore	1	F	3925
Strathmore	1	M	3928
Avondale Heights	0	F	2678
Avondale Heights	0	M	2249
Avondale Heights	1	F	3436
Avondale Heights	1	M	3528
Keilor East	0	F	2347
Keilor East	0	M	2025
Keilor East	1	F	5173
Keilor East	1	M	5030
Gisborne	0	F	929
Gisborne	0	M	905
Gisborne	1	F	6015
Gisborne	1	M	5859
Macedon	0	F	269
Macedon	0	M	259
Macedon	1	F	1314
Macedon	1	M	1459
Riddells Creek	0	F	274
Riddells Creek	0	M	222
Riddells Creek	1	F	1951
Riddells Creek	1	M	1832
Romsey	0	F	544
Romsey	0	M	567
Romsey	1	F	4536
Romsey	1	M	4433
Coburg North	0	F	1342
