SA2_NAME21	AgeStudent	Sex	students
Worongary - Tallai	0-4	M	76
Worongary - Tallai	5-14	F	503
Worongary - Tallai	5-14	M	610
Worongary - Tallai	15-19	F	238
Worongary - Tallai	15-19	M	263
Worongary - Tallai	20-24	F	84
Worongary - Tallai	20-24	M	88
Worongary - Tallai	25+	F	186
Worongary - Tallai	25+	M	86
Coomera	0-4	F	250
Coomera	0-4	M	242
Coomera	5-14	F	1520
Coomera	5-14	M	1595
Coomera	15-19	F	521
Coomera	15-19	M	475
Coomera	20-24	F	276
Coomera	20-24	M	203
Coomera	25+	F	599
Coomera	25+	M	301
Helensvale	0-4	F	169
Helensvale	0-4	M	166
Helensvale	5-14	F	1182
Helensvale	5-14	M	1160
Helensvale	15-19	F	493
Helensvale	15-19	M	565
Helensvale	20-24	F	227
Helensvale	20-24	M	206
Helensvale	25+	F	431
Helensvale	25+	M	210
Hope Island	0-4	F	86
Hope Island	0-4	M	89
Hope Island	5-14	F	646
Hope Island	5-14	M	604
Hope Island	15-19	F	288
Hope Island	15-19	M	276
Hope Island	20-24	F	169
Hope Island	20-24	M	117
Hope Island	25+	F	281
Hope Island	25+	M	144
Jacobs Well - Alberton	0-4	F	33
Jacobs Well - Alberton	0-4	M	49
Jacobs Well - Alberton	5-14	F	269
Jacobs Well - Alberton	5-14	M	271
Jacobs Well - Alberton	15-19	F	94
Jacobs Well - Alberton	15-19	M	81
Jacobs Well - Alberton	20-24	F	33
Jacobs Well - Alberton	20-24	M	22
Jacobs Well - Alberton	25+	F	71
Jacobs Well - Alberton	25+	M	42
Oxenford - Maudsland	0-4	F	172
Oxenford - Maudsland	0-4	M	196
Oxenford - Maudsland	5-14	F	1277
Oxenford - Maudsland	5-14	M	1404
Oxenford - Maudsland	15-19	F	488
Oxenford - Maudsland	15-19	M	477
Oxenford - Maudsland	20-24	F	167
Oxenford - Maudsland	20-24	M	157
Oxenford - Maudsland	25+	F	399
Oxenford - Maudsland	25+	M	200
Ormeau (East) - Stapylton	0-4	F	141
Ormeau (East) - Stapylton	0-4	M	140
Ormeau (East) - Stapylton	5-14	F	890
Ormeau (East) - Stapylton	5-14	M	974
Ormeau (East) - Stapylton	15-19	F	301
Ormeau (East) - Stapylton	15-19	M	273
Ormeau (East) - Stapylton	20-24	F	78
Ormeau (East) - Stapylton	20-24	M	76
Ormeau (East) - Stapylton	25+	F	279
Ormeau (East) - Stapylton	25+	M	124
Ormeau (West) - Yatala	0-4	F	122
Ormeau (West) - Yatala	0-4	M	116
Ormeau (West) - Yatala	5-14	F	916
Ormeau (West) - Yatala	5-14	M	949
Ormeau (West) - Yatala	15-19	F	350
Ormeau (West) - Yatala	15-19	M	303
Ormeau (West) - Yatala	20-24	F	145
Ormeau (West) - Yatala	20-24	M	90
Ormeau (West) - Yatala	25+	F	254
Ormeau (West) - Yatala	25+	M	135
Pimpama - North	0-4	F	131
Pimpama - North	0-4	M	150
Pimpama - North	5-14	F	685
Pimpama - North	5-14	M	763
Pimpama - North	15-19	F	173
Pimpama - North	15-19	M	186
Pimpama - North	20-24	F	86
Pimpama - North	20-24	M	68
Pimpama - North	25+	F	294
Pimpama - North	25+	M	139
Pimpama - South	0-4	F	164
Pimpama - South	0-4	M	157
Pimpama - South	5-14	F	809
Pimpama - South	5-14	M	879
Pimpama - South	15-19	F	204
Pimpama - South	15-19	M	170
Pimpama - South	20-24	F	139
Pimpama - South	20-24	M	77
Pimpama - South	25+	F	355
Pimpama - South	25+	M	160
Upper Coomera (South) - Wongawallan	0-4	F	136
Upper Coomera (South) - Wongawallan	0-4	M	149
Upper Coomera (South) - Wongawallan	5-14	F	964
Upper Coomera (South) - Wongawallan	5-14	M	1014
Upper Coomera (South) - Wongawallan	15-19	F	320
Upper Coomera (South) - Wongawallan	15-19	M	283
Upper Coomera (South) - Wongawallan	20-24	F	97
Upper Coomera (South) - Wongawallan	20-24	M	79
Upper Coomera (South) - Wongawallan	25+	F	262
Upper Coomera (South) - Wongawallan	25+	M	132
Upper Coomera - North	0-4	F	198
Upper Coomera - North	0-4	M	261
Upper Coomera - North	5-14	F	1660
Upper Coomera - North	5-14	M	1662
Upper Coomera - North	15-19	F	542
Upper Coomera - North	15-19	M	550
Upper Coomera - North	20-24	F	208
Upper Coomera - North	20-24	M	147
Upper Coomera - North	25+	F	553
Upper Coomera - North	25+	M	231
Willow Vale - Pimpama (West)	0-4	F	115
Willow Vale - Pimpama (West)	0-4	M	103
Willow Vale - Pimpama (West)	5-14	F	495
Willow Vale - Pimpama (West)	5-14	M	512
Willow Vale - Pimpama (West)	15-19	F	174
Willow Vale - Pimpama (West)	15-19	M	136
Willow Vale - Pimpama (West)	20-24	F	86
Willow Vale - Pimpama (West)	20-24	M	55
Willow Vale - Pimpama (West)	25+	F	211
Willow Vale - Pimpama (West)	25+	M	104
Clear Island Waters	0-4	F	19
Clear Island Waters	0-4	M	28
Clear Island Waters	5-14	F	219
Clear Island Waters	5-14	M	228
Clear Island Waters	15-19	F	109
Clear Island Waters	15-19	M	100
Clear Island Waters	20-24	F	45
Clear Island Waters	20-24	M	57
Clear Island Waters	25+	F	94
Clear Island Waters	25+	M	66
Merrimac	0-4	F	54
Merrimac	0-4	M	70
Merrimac	5-14	F	460
Merrimac	5-14	M	442
Merrimac	15-19	F	176
Merrimac	15-19	M	155
Merrimac	20-24	F	97
Merrimac	20-24	M	65
Merrimac	25+	F	204
Merrimac	25+	M	101
Varsity Lakes	0-4	F	134
Varsity Lakes	0-4	M	146
Varsity Lakes	5-14	F	1021
Varsity Lakes	5-14	M	979
Varsity Lakes	15-19	F	411
Varsity Lakes	15-19	M	405
Varsity Lakes	20-24	F	332
Varsity Lakes	20-24	M	243
Varsity Lakes	25+	F	554
Varsity Lakes	25+	M	328
Robina - East	0-4	F	125
Robina - East	0-4	M	140
Robina - East	5-14	F	1007
Robina - East	5-14	M	1053
Robina - East	15-19	F	529
Robina - East	15-19	M	478
Robina - East	20-24	F	314
Robina - East	20-24	M	293
Robina - East	25+	F	453
Robina - East	25+	M	325
Robina - West	0-4	F	60
Robina - West	0-4	M	64
Robina - West	5-14	F	445
Robina - West	5-14	M	384
Robina - West	15-19	F	196
Robina - West	15-19	M	158
Robina - West	20-24	F	147
Robina - West	20-24	M	105
Robina - West	25+	F	254
Robina - West	25+	M	157
Ashmore	0-4	F	93
Ashmore	0-4	M	109
Ashmore	5-14	F	683
Ashmore	5-14	M	661
Ashmore	15-19	F	317
Ashmore	15-19	M	285
Ashmore	20-24	F	134
Ashmore	20-24	M	137
Ashmore	25+	F	324
Ashmore	25+	M	170
Molendinar	0-4	F	52
Molendinar	0-4	M	47
Molendinar	5-14	F	399
Molendinar	5-14	M	396
Molendinar	15-19	F	170
Molendinar	15-19	M	183
Molendinar	20-24	F	95
Molendinar	20-24	M	108
Molendinar	25+	F	188
Molendinar	25+	M	106
Parkwood	0-4	F	55
Parkwood	0-4	M	70
Parkwood	5-14	F	467
Parkwood	5-14	M	520
Parkwood	15-19	F	232
Parkwood	15-19	M	239
Parkwood	20-24	F	199
Parkwood	20-24	M	185
Parkwood	25+	F	270
Parkwood	25+	M	197
Southport - North	0-4	F	67
Southport - North	0-4	M	85
Southport - North	5-14	F	471
Southport - North	5-14	M	470
Southport - North	15-19	F	467
Southport - North	15-19	M	265
Southport - North	20-24	F	673
Southport - North	20-24	M	491
Southport - North	25+	F	850
Southport - North	25+	M	641
Southport - South	0-4	F	101
Southport - South	0-4	M	120
Southport - South	5-14	F	694
Southport - South	5-14	M	922
Southport - South	15-19	F	370
Southport - South	15-19	M	501
Southport - South	20-24	F	423
Southport - South	20-24	M	334
Southport - South	25+	F	762
Southport - South	25+	M	550
Benowa	0-4	F	71
Benowa	0-4	M	85
Benowa	5-14	F	634
Benowa	5-14	M	699
Benowa	15-19	F	307
Benowa	15-19	M	290
Benowa	20-24	F	105
Benowa	20-24	M	105
Benowa	25+	F	216
Benowa	25+	M	119
Bundall	0-4	F	39
Bundall	0-4	M	35
Bundall	5-14	F	300
Bundall	5-14	M	318
Bundall	15-19	F	117
Bundall	15-19	M	155
Bundall	20-24	F	53
Bundall	20-24	M	52
Bundall	25+	F	121
Bundall	25+	M	80
Main Beach	0-4	F	14
Main Beach	0-4	M	7
Main Beach	5-14	F	71
Main Beach	5-14	M	71
Main Beach	15-19	F	46
Main Beach	15-19	M	41
Main Beach	20-24	F	50
Main Beach	20-24	M	44
Main Beach	25+	F	97
Main Beach	25+	M	55
Surfers Paradise - North	0-4	F	43
Surfers Paradise - North	0-4	M	32
Surfers Paradise - North	5-14	F	204
Surfers Paradise - North	5-14	M	213
Surfers Paradise - North	15-19	F	127
Surfers Paradise - North	15-19	M	110
Surfers Paradise - North	20-24	F	188
Surfers Paradise - North	20-24	M	137
Surfers Paradise - North	25+	F	550
Surfers Paradise - North	25+	M	431
Surfers Paradise - South	0-4	F	53
Surfers Paradise - South	0-4	M	68
Surfers Paradise - South	5-14	F	321
Surfers Paradise - South	5-14	M	359
Surfers Paradise - South	15-19	F	149
Surfers Paradise - South	15-19	M	133
Surfers Paradise - South	20-24	F	248
Surfers Paradise - South	20-24	M	219
Surfers Paradise - South	25+	F	674
Surfers Paradise - South	25+	M	605
Darra - Sumner	0-4	F	37
Darra - Sumner	0-4	M	49
Darra - Sumner	5-14	F	244
Darra - Sumner	5-14	M	299
Darra - Sumner	15-19	F	105
Darra - Sumner	15-19	M	89
Darra - Sumner	20-24	F	58
Darra - Sumner	20-24	M	48
Darra - Sumner	25+	F	144
Darra - Sumner	25+	M	101
Durack	0-4	F	40
Durack	0-4	M	57
Durack	5-14	F	422
Durack	5-14	M	493
Durack	15-19	F	202
Durack	15-19	M	183
Durack	20-24	F	116
Durack	20-24	M	88
Durack	25+	F	228
Durack	25+	M	125
Inala - Richlands	0-4	F	155
Inala - Richlands	0-4	M	163
Inala - Richlands	5-14	F	1260
Inala - Richlands	5-14	M	1340
Inala - Richlands	15-19	F	481
Inala - Richlands	15-19	M	462
Inala - Richlands	20-24	F	283
Inala - Richlands	20-24	M	234
Inala - Richlands	25+	F	564
Inala - Richlands	25+	M	328
Oxley (Qld)	0-4	F	97
Oxley (Qld)	0-4	M	86
Oxley (Qld)	5-14	F	563
Oxley (Qld)	5-14	M	533
Oxley (Qld)	15-19	F	239
Oxley (Qld)	15-19	M	217
Oxley (Qld)	20-24	F	128
Oxley (Qld)	20-24	M	104
Oxley (Qld)	25+	F	256
Oxley (Qld)	25+	M	191
Wacol	0-4	F	20
Wacol	0-4	M	26
Wacol	5-14	F	179
Wacol	5-14	M	170
Wacol	15-19	F	68
Wacol	15-19	M	78
Wacol	20-24	F	21
Wacol	20-24	M	17
Wacol	25+	F	51
Wacol	25+	M	27
Doolandella	0-4	F	95
Doolandella	0-4	M	100
Doolandella	5-14	F	595
Doolandella	5-14	M	603
Doolandella	15-19	F	209
Doolandella	15-19	M	206
Doolandella	20-24	F	147
Doolandella	20-24	M	132
Doolandella	25+	F	244
Doolandella	25+	M	156
Forest Lake - Ellen Grove	0-4	F	180
Forest Lake - Ellen Grove	0-4	M	194
Forest Lake - Ellen Grove	5-14	F	1429
Forest Lake - Ellen Grove	5-14	M	1512
Forest Lake - Ellen Grove	15-19	F	679
Forest Lake - Ellen Grove	15-19	M	618
Forest Lake - Ellen Grove	20-24	F	329
Forest Lake - Ellen Grove	20-24	M	269
Forest Lake - Ellen Grove	25+	F	603
Forest Lake - Ellen Grove	25+	M	336
Boonah	0-4	F	59
Boonah	0-4	M	48
Boonah	5-14	F	675
Boonah	5-14	M	741
Boonah	15-19	F	283
Boonah	15-19	M	263
Boonah	20-24	F	73
Boonah	20-24	M	39
Boonah	25+	F	163
Boonah	25+	M	65
Esk	0-4	F	22
Esk	0-4	M	22
Esk	5-14	F	229
Esk	5-14	M	222
Esk	15-19	F	88
Esk	15-19	M	84
Esk	20-24	F	13
Esk	20-24	M	13
Esk	25+	F	74
Esk	25+	M	23
Lockyer Valley - East	0-4	F	135
Lockyer Valley - East	0-4	M	173
Lockyer Valley - East	5-14	F	1250
Lockyer Valley - East	5-14	M	1433
Lockyer Valley - East	15-19	F	441
Lockyer Valley - East	15-19	M	393
Lockyer Valley - East	20-24	F	206
Lockyer Valley - East	20-24	M	94
Lockyer Valley - East	25+	F	394
Lockyer Valley - East	25+	M	163
Lowood	0-4	F	105
Lowood	0-4	M	102
Lowood	5-14	F	978
Lowood	5-14	M	1042
Lowood	15-19	F	323
Lowood	15-19	M	283
Lowood	20-24	F	81
Lowood	20-24	M	52
Lowood	25+	F	261
Lowood	25+	M	92
Rosewood	0-4	F	93
Rosewood	0-4	M	90
Rosewood	5-14	F	834
Rosewood	5-14	M	777
Rosewood	15-19	F	279
Rosewood	15-19	M	258
Rosewood	20-24	F	120
Rosewood	20-24	M	72
Rosewood	25+	F	214
Rosewood	25+	M	90
Brassall	0-4	F	96
Brassall	0-4	M	113
Brassall	5-14	F	826
Brassall	5-14	M	859
Brassall	15-19	F	305
Brassall	15-19	M	251
Brassall	20-24	F	107
Brassall	20-24	M	75
Brassall	25+	F	289
Brassall	25+	M	129
Bundamba	0-4	F	63
Bundamba	0-4	M	73
Bundamba	5-14	F	531
Bundamba	5-14	M	599
Bundamba	15-19	F	187
Bundamba	15-19	M	149
Bundamba	20-24	F	72
Bundamba	20-24	M	41
Bundamba	25+	F	239
Bundamba	25+	M	105
Churchill - Yamanto	0-4	F	66
Churchill - Yamanto	0-4	M	59
Churchill - Yamanto	5-14	F	485
Churchill - Yamanto	5-14	M	499
Churchill - Yamanto	15-19	F	198
Churchill - Yamanto	15-19	M	155
Churchill - Yamanto	20-24	F	53
Churchill - Yamanto	20-24	M	39
Churchill - Yamanto	25+	F	153
Churchill - Yamanto	25+	M	78
Ipswich - Central	0-4	F	44
Ipswich - Central	0-4	M	48
Ipswich - Central	5-14	F	361
Ipswich - Central	5-14	M	383
Ipswich - Central	15-19	F	156
Ipswich - Central	15-19	M	199
Ipswich - Central	20-24	F	47
Ipswich - Central	20-24	M	56
Ipswich - Central	25+	F	178
Ipswich - Central	25+	M	96
Ipswich - East	0-4	F	117
Ipswich - East	0-4	M	133
Ipswich - East	5-14	F	1000
Ipswich - East	5-14	M	1093
Ipswich - East	15-19	F	346
Ipswich - East	15-19	M	325
Ipswich - East	20-24	F	138
Ipswich - East	20-24	M	80
Ipswich - East	25+	F	414
Ipswich - East	25+	M	220
Ipswich - North	0-4	F	41
Ipswich - North	0-4	M	36
Ipswich - North	5-14	F	303
Ipswich - North	5-14	M	326
Ipswich - North	15-19	F	148
Ipswich - North	15-19	M	145
Ipswich - North	20-24	F	30
Ipswich - North	20-24	M	43
Ipswich - North	25+	F	119
Ipswich - North	25+	M	56
Karalee - Barellan Point	0-4	F	67
Karalee - Barellan Point	0-4	M	68
Karalee - Barellan Point	5-14	F	506
Karalee - Barellan Point	5-14	M	553
Karalee - Barellan Point	15-19	F	157
Karalee - Barellan Point	15-19	M	192
Karalee - Barellan Point	20-24	F	76
Karalee - Barellan Point	20-24	M	47
Karalee - Barellan Point	25+	F	151
Karalee - Barellan Point	25+	M	77
Karana Downs	0-4	F	48
Karana Downs	0-4	M	35
Karana Downs	5-14	F	433
Karana Downs	5-14	M	449
Karana Downs	15-19	F	191
Karana Downs	15-19	M	227
Karana Downs	20-24	F	56
Karana Downs	20-24	M	49
Karana Downs	25+	F	167
Karana Downs	25+	M	79
Leichhardt - One Mile	0-4	F	71
Leichhardt - One Mile	0-4	M	71
Leichhardt - One Mile	5-14	F	612
Leichhardt - One Mile	5-14	M	598
Leichhardt - One Mile	15-19	F	175
Leichhardt - One Mile	15-19	M	160
Leichhardt - One Mile	20-24	F	65
Leichhardt - One Mile	20-24	M	37
Leichhardt - One Mile	25+	F	214
Leichhardt - One Mile	25+	M	90
North Ipswich - Tivoli	0-4	F	30
North Ipswich - Tivoli	0-4	M	63
North Ipswich - Tivoli	5-14	F	304
North Ipswich - Tivoli	5-14	M	406
North Ipswich - Tivoli	15-19	F	97
North Ipswich - Tivoli	15-19	M	110
North Ipswich - Tivoli	20-24	F	44
North Ipswich - Tivoli	20-24	M	28
North Ipswich - Tivoli	25+	F	166
North Ipswich - Tivoli	25+	M	78
Raceview	0-4	F	122
Raceview	0-4	M	145
Raceview	5-14	F	1057
Raceview	5-14	M	1142
Raceview	15-19	F	368
Raceview	15-19	M	345
Raceview	20-24	F	115
Raceview	20-24	M	80
Raceview	25+	F	332
Raceview	25+	M	143
Ripley	0-4	F	148
Ripley	0-4	M	186
Ripley	5-14	F	979
Ripley	5-14	M	1008
Ripley	15-19	F	267
Ripley	15-19	M	227
Ripley	20-24	F	169
Ripley	20-24	M	89
Ripley	25+	F	420
Ripley	25+	M	226
Riverview	0-4	F	18
Riverview	0-4	M	8
Riverview	5-14	F	195
Riverview	5-14	M	182
Riverview	15-19	F	43
Riverview	15-19	M	48
Riverview	20-24	F	15
Riverview	20-24	M	11
Riverview	25+	F	59
Riverview	25+	M	28
Camira - Gailes	0-4	F	64
Camira - Gailes	0-4	M	76
Camira - Gailes	5-14	F	571
Camira - Gailes	5-14	M	596
Camira - Gailes	15-19	F	207
Camira - Gailes	15-19	M	207
Camira - Gailes	20-24	F	82
Camira - Gailes	20-24	M	55
Camira - Gailes	25+	F	205
Camira - Gailes	25+	M	96
Carole Park	25+	M	4
Collingwood Park - Redbank	0-4	F	130
Collingwood Park - Redbank	0-4	M	127
Collingwood Park - Redbank	5-14	F	900
Collingwood Park - Redbank	5-14	M	914
Collingwood Park - Redbank	15-19	F	259
Collingwood Park - Redbank	15-19	M	273
Collingwood Park - Redbank	20-24	F	120
Collingwood Park - Redbank	20-24	M	67
Collingwood Park - Redbank	25+	F	306
Collingwood Park - Redbank	25+	M	170
Goodna	0-4	F	76
Goodna	0-4	M	85
Goodna	5-14	F	757
Goodna	5-14	M	851
Goodna	15-19	F	242
Goodna	15-19	M	243
Goodna	20-24	F	106
Goodna	20-24	M	72
Goodna	25+	F	244
Goodna	25+	M	128
Redbank Plains	0-4	F	272
Redbank Plains	0-4	M	261
Redbank Plains	5-14	F	1975
Redbank Plains	5-14	M	2170
Redbank Plains	15-19	F	606
Redbank Plains	15-19	M	491
Redbank Plains	20-24	F	281
Redbank Plains	20-24	M	159
Redbank Plains	25+	F	665
Redbank Plains	25+	M	333
Springfield	0-4	F	89
Springfield	0-4	M	71
Springfield	5-14	F	583
Springfield	5-14	M	615
Springfield	15-19	F	239
Springfield	15-19	M	198
Springfield	20-24	F	75
Springfield	20-24	M	64
Springfield	25+	F	177
Springfield	25+	M	118
Springfield Lakes	0-4	F	302
Springfield Lakes	0-4	M	342
Springfield Lakes	5-14	F	1979
Springfield Lakes	5-14	M	2098
Springfield Lakes	15-19	F	613
Springfield Lakes	15-19	M	584
Springfield Lakes	20-24	F	270
Springfield Lakes	20-24	M	205
Springfield Lakes	25+	F	801
Springfield Lakes	25+	M	450
Augustine Heights - Brookwater	0-4	F	117
Augustine Heights - Brookwater	0-4	M	124
Augustine Heights - Brookwater	5-14	F	783
Augustine Heights - Brookwater	5-14	M	854
Augustine Heights - Brookwater	15-19	F	288
Augustine Heights - Brookwater	15-19	M	245
Augustine Heights - Brookwater	20-24	F	109
Augustine Heights - Brookwater	20-24	M	94
Augustine Heights - Brookwater	25+	F	221
Augustine Heights - Brookwater	25+	M	136
Bellbird Park	0-4	F	96
Bellbird Park	0-4	M	110
Bellbird Park	5-14	F	710
Bellbird Park	5-14	M	723
Bellbird Park	15-19	F	194
Bellbird Park	15-19	M	184
Bellbird Park	20-24	F	92
Bellbird Park	20-24	M	55
Bellbird Park	25+	F	261
Bellbird Park	25+	M	133
Beaudesert	0-4	F	74
Beaudesert	0-4	M	91
Beaudesert	5-14	F	853
Beaudesert	5-14	M	918
Beaudesert	15-19	F	308
Beaudesert	15-19	M	264
Beaudesert	20-24	F	75
Beaudesert	20-24	M	47
Beaudesert	25+	F	221
Beaudesert	25+	M	81
Beenleigh	0-4	F	60
Beenleigh	0-4	M	51
Beenleigh	5-14	F	417
Beenleigh	5-14	M	430
Beenleigh	15-19	F	128
Beenleigh	15-19	M	134
Beenleigh	20-24	F	75
Beenleigh	20-24	M	53
Beenleigh	25+	F	158
Beenleigh	25+	M	90
Eagleby	0-4	F	110
Eagleby	0-4	M	118
Eagleby	5-14	F	798
Eagleby	5-14	M	782
Eagleby	15-19	F	183
Eagleby	15-19	M	215
Eagleby	20-24	F	85
Eagleby	20-24	M	62
Eagleby	25+	F	278
Eagleby	25+	M	124
Edens Landing - Holmview	0-4	F	100
Edens Landing - Holmview	0-4	M	108
Edens Landing - Holmview	5-14	F	592
Edens Landing - Holmview	5-14	M	672
Edens Landing - Holmview	15-19	F	199
Edens Landing - Holmview	15-19	M	204
Edens Landing - Holmview	20-24	F	100
Edens Landing - Holmview	20-24	M	78
Edens Landing - Holmview	25+	F	253
Edens Landing - Holmview	25+	M	114
Mount Warren Park	0-4	F	41
Mount Warren Park	0-4	M	52
Mount Warren Park	5-14	F	336
Mount Warren Park	5-14	M	319
Mount Warren Park	15-19	F	89
Mount Warren Park	15-19	M	118
Mount Warren Park	20-24	F	34
Mount Warren Park	20-24	M	22
Mount Warren Park	25+	F	130
Mount Warren Park	25+	M	67
Wolffdene - Bahrs Scrub	0-4	F	96
Wolffdene - Bahrs Scrub	0-4	M	89
Wolffdene - Bahrs Scrub	5-14	F	620
Wolffdene - Bahrs Scrub	5-14	M	652
Wolffdene - Bahrs Scrub	15-19	F	216
Wolffdene - Bahrs Scrub	15-19	M	198
Wolffdene - Bahrs Scrub	20-24	F	107
Wolffdene - Bahrs Scrub	20-24	M	60
Wolffdene - Bahrs Scrub	25+	F	204
Wolffdene - Bahrs Scrub	25+	M	91
Boronia Heights - Park Ridge	0-4	F	172
Boronia Heights - Park Ridge	0-4	M	171
Boronia Heights - Park Ridge	5-14	F	1179
Boronia Heights - Park Ridge	5-14	M	1184
Boronia Heights - Park Ridge	15-19	F	372
Boronia Heights - Park Ridge	15-19	M	327
Boronia Heights - Park Ridge	20-24	F	197
Boronia Heights - Park Ridge	20-24	M	161
Boronia Heights - Park Ridge	25+	F	470
Boronia Heights - Park Ridge	25+	M	235
Browns Plains	0-4	F	70
Browns Plains	0-4	M	62
Browns Plains	5-14	F	542
Browns Plains	5-14	M	622
Browns Plains	15-19	F	172
Browns Plains	15-19	M	187
Browns Plains	20-24	F	76
Browns Plains	20-24	M	52
Browns Plains	25+	F	200
Browns Plains	25+	M	105
Chambers Flat - Logan Reserve	0-4	F	90
Chambers Flat - Logan Reserve	0-4	M	87
Chambers Flat - Logan Reserve	5-14	F	530
Chambers Flat - Logan Reserve	5-14	M	562
Chambers Flat - Logan Reserve	15-19	F	188
Chambers Flat - Logan Reserve	15-19	M	174
Chambers Flat - Logan Reserve	20-24	F	119
Chambers Flat - Logan Reserve	20-24	M	72
Chambers Flat - Logan Reserve	25+	F	203
Chambers Flat - Logan Reserve	25+	M	121
Crestmead	0-4	F	107
Crestmead	0-4	M	118
Crestmead	5-14	F	950
Crestmead	5-14	M	1037
Crestmead	15-19	F	313
Crestmead	15-19	M	312
Crestmead	20-24	F	97
Crestmead	20-24	M	54
Crestmead	25+	F	254
Crestmead	25+	M	118
Hillcrest	0-4	F	70
Hillcrest	0-4	M	81
Hillcrest	5-14	F	570
Hillcrest	5-14	M	580
Hillcrest	15-19	F	189
Hillcrest	15-19	M	194
Hillcrest	20-24	F	86
Hillcrest	20-24	M	99
Hillcrest	25+	F	177
Hillcrest	25+	M	102
Marsden	0-4	F	127
Marsden	0-4	M	154
Marsden	5-14	F	1279
Marsden	5-14	M	1369
Marsden	15-19	F	490
Marsden	15-19	M	409
Marsden	20-24	F	176
Marsden	20-24	M	101
Marsden	25+	F	346
Marsden	25+	M	181
Munruben - Park Ridge South	0-4	F	15
Munruben - Park Ridge South	0-4	M	32
Munruben - Park Ridge South	5-14	F	270
Munruben - Park Ridge South	5-14	M	271
Munruben - Park Ridge South	15-19	F	132
Munruben - Park Ridge South	15-19	M	130
Munruben - Park Ridge South	20-24	F	41
Munruben - Park Ridge South	20-24	M	32
Munruben - Park Ridge South	25+	F	66
Munruben - Park Ridge South	25+	M	42
Regents Park - Heritage Park	0-4	F	145
Regents Park - Heritage Park	0-4	M	153
Regents Park - Heritage Park	5-14	F	1190
Regents Park - Heritage Park	5-14	M	1169
Regents Park - Heritage Park	15-19	F	404
Regents Park - Heritage Park	15-19	M	403
Regents Park - Heritage Park	20-24	F	148
Regents Park - Heritage Park	20-24	M	135
Regents Park - Heritage Park	25+	F	370
Regents Park - Heritage Park	25+	M	184
Logan Village	0-4	F	69
Logan Village	0-4	M	64
Logan Village	5-14	F	547
Logan Village	5-14	M	581
Logan Village	15-19	F	206
Logan Village	15-19	M	232
Logan Village	20-24	F	69
Logan Village	20-24	M	36
Logan Village	25+	F	149
Logan Village	25+	M	59
Flagstone (East) - Riverbend	0-4	F	71
Flagstone (East) - Riverbend	0-4	M	61
Flagstone (East) - Riverbend	5-14	F	547
Flagstone (East) - Riverbend	5-14	M	579
Flagstone (East) - Riverbend	15-19	F	180
Flagstone (East) - Riverbend	15-19	M	155
Flagstone (East) - Riverbend	20-24	F	44
Flagstone (East) - Riverbend	20-24	M	22
Flagstone (East) - Riverbend	25+	F	140
Flagstone (East) - Riverbend	25+	M	42
Flagstone (West) - New Beith	0-4	F	123
Flagstone (West) - New Beith	0-4	M	129
Flagstone (West) - New Beith	5-14	F	874
Flagstone (West) - New Beith	5-14	M	918
Flagstone (West) - New Beith	15-19	F	287
Flagstone (West) - New Beith	15-19	M	274
Flagstone (West) - New Beith	20-24	F	106
Flagstone (West) - New Beith	20-24	M	76
Flagstone (West) - New Beith	25+	F	220
Flagstone (West) - New Beith	25+	M	103
Greenbank - North Maclean	0-4	F	63
Greenbank - North Maclean	0-4	M	69
Greenbank - North Maclean	5-14	F	474
Greenbank - North Maclean	5-14	M	511
Greenbank - North Maclean	15-19	F	223
Greenbank - North Maclean	15-19	M	196
Greenbank - North Maclean	20-24	F	71
Greenbank - North Maclean	20-24	M	45
Greenbank - North Maclean	25+	F	150
Greenbank - North Maclean	25+	M	74
Jimboomba - Glenlogan	0-4	F	147
Jimboomba - Glenlogan	0-4	M	175
Jimboomba - Glenlogan	5-14	F	1350
Jimboomba - Glenlogan	5-14	M	1341
Jimboomba - Glenlogan	15-19	F	452
Jimboomba - Glenlogan	15-19	M	448
Jimboomba - Glenlogan	20-24	F	124
Jimboomba - Glenlogan	20-24	M	96
Jimboomba - Glenlogan	25+	F	351
Jimboomba - Glenlogan	25+	M	107
Yarrabilba	0-4	F	169
Yarrabilba	0-4	M	169
Yarrabilba	5-14	F	1028
Yarrabilba	5-14	M	1046
Yarrabilba	15-19	F	190
Yarrabilba	15-19	M	166
Yarrabilba	20-24	F	105
Yarrabilba	20-24	M	50
Yarrabilba	25+	F	298
Yarrabilba	25+	M	116
Bethania - Waterford	0-4	F	99
Bethania - Waterford	0-4	M	114
Bethania - Waterford	5-14	F	731
Bethania - Waterford	5-14	M	698
Bethania - Waterford	15-19	F	241
Bethania - Waterford	15-19	M	222
Bethania - Waterford	20-24	F	98
Bethania - Waterford	20-24	M	49
Bethania - Waterford	25+	F	288
Bethania - Waterford	25+	M	133
Cornubia - Carbrook	0-4	F	69
Cornubia - Carbrook	0-4	M	100
Cornubia - Carbrook	5-14	F	596
Cornubia - Carbrook	5-14	M	622
Cornubia - Carbrook	15-19	F	260
Cornubia - Carbrook	15-19	M	269
Cornubia - Carbrook	20-24	F	82
Cornubia - Carbrook	20-24	M	75
Cornubia - Carbrook	25+	F	170
Cornubia - Carbrook	25+	M	86
Loganholme - Tanah Merah	0-4	F	101
Loganholme - Tanah Merah	0-4	M	128
