SA2_NAME16	EduInstitutionType	Sex	students
Burnside Heights	Technical or Further Educational Institution	F	72
Burnside Heights	Technical or Further Educational Institution	M	53
Burnside Heights	University or other tertiary	F	165
Burnside Heights	University or other tertiary	M	120
Caroline Springs		F	572
Caroline Springs		M	543
Caroline Springs	Infants/Primary	F	1047
Caroline Springs	Infants/Primary	M	1103
Caroline Springs	Pre-school	F	244
Caroline Springs	Pre-school	M	233
Caroline Springs	Secondary	F	963
Caroline Springs	Secondary	M	998
Caroline Springs	Technical or Further Educational Institution	F	222
Caroline Springs	Technical or Further Educational Institution	M	219
Caroline Springs	University or other tertiary	F	622
Caroline Springs	University or other tertiary	M	479
Brookfield		F	358
Brookfield		M	289
Brookfield	Infants/Primary	F	581
Brookfield	Infants/Primary	M	586
Brookfield	Pre-school	F	123
Brookfield	Pre-school	M	145
Brookfield	Secondary	F	391
Brookfield	Secondary	M	354
Brookfield	Technical or Further Educational Institution	F	98
Brookfield	Technical or Further Educational Institution	M	101
Brookfield	University or other tertiary	F	178
Brookfield	University or other tertiary	M	123
Cobblebank - Strathtulloh		F	320
Cobblebank - Strathtulloh		M	279
Cobblebank - Strathtulloh	Infants/Primary	F	431
Cobblebank - Strathtulloh	Infants/Primary	M	453
Cobblebank - Strathtulloh	Pre-school	F	149
Cobblebank - Strathtulloh	Pre-school	M	156
Cobblebank - Strathtulloh	Secondary	F	202
Cobblebank - Strathtulloh	Secondary	M	176
Cobblebank - Strathtulloh	Technical or Further Educational Institution	F	147
Cobblebank - Strathtulloh	Technical or Further Educational Institution	M	115
Cobblebank - Strathtulloh	University or other tertiary	F	156
Cobblebank - Strathtulloh	University or other tertiary	M	97
Eynesbury - Exford		F	43
Eynesbury - Exford		M	44
Eynesbury - Exford	Infants/Primary	F	190
Eynesbury - Exford	Infants/Primary	M	230
Eynesbury - Exford	Pre-school	F	48
Eynesbury - Exford	Pre-school	M	67
Eynesbury - Exford	Secondary	F	147
Eynesbury - Exford	Secondary	M	116
Eynesbury - Exford	Technical or Further Educational Institution	F	24
Eynesbury - Exford	Technical or Further Educational Institution	M	25
Eynesbury - Exford	University or other tertiary	F	73
Eynesbury - Exford	University or other tertiary	M	30
Fraser Rise - Plumpton		F	284
Fraser Rise - Plumpton		M	216
Fraser Rise - Plumpton	Infants/Primary	F	538
Fraser Rise - Plumpton	Infants/Primary	M	581
Fraser Rise - Plumpton	Pre-school	F	198
Fraser Rise - Plumpton	Pre-school	M	171
Fraser Rise - Plumpton	Secondary	F	387
Fraser Rise - Plumpton	Secondary	M	400
Fraser Rise - Plumpton	Technical or Further Educational Institution	F	107
Fraser Rise - Plumpton	Technical or Further Educational Institution	M	111
Fraser Rise - Plumpton	University or other tertiary	F	242
Fraser Rise - Plumpton	University or other tertiary	M	163
Hillside		F	337
Hillside		M	341
Hillside	Infants/Primary	F	733
Hillside	Infants/Primary	M	749
Hillside	Pre-school	F	168
Hillside	Pre-school	M	166
Hillside	Secondary	F	720
Hillside	Secondary	M	728
Hillside	Technical or Further Educational Institution	F	182
Hillside	Technical or Further Educational Institution	M	203
Hillside	University or other tertiary	F	505
Hillside	University or other tertiary	M	370
Kurunjang - Toolern Vale		F	390
Kurunjang - Toolern Vale		M	360
Kurunjang - Toolern Vale	Infants/Primary	F	568
Kurunjang - Toolern Vale	Infants/Primary	M	569
Kurunjang - Toolern Vale	Pre-school	F	159
Kurunjang - Toolern Vale	Pre-school	M	132
Kurunjang - Toolern Vale	Secondary	F	414
Kurunjang - Toolern Vale	Secondary	M	421
Kurunjang - Toolern Vale	Technical or Further Educational Institution	F	135
Kurunjang - Toolern Vale	Technical or Further Educational Institution	M	124
Kurunjang - Toolern Vale	University or other tertiary	F	229
Kurunjang - Toolern Vale	University or other tertiary	M	108
Melton		F	449
Melton		M	444
Melton	Infants/Primary	F	272
Melton	Infants/Primary	M	330
Melton	Pre-school	F	74
Melton	Pre-school	M	64
Melton	Secondary	F	200
Melton	Secondary	M	221
Melton	Technical or Further Educational Institution	F	70
Melton	Technical or Further Educational Institution	M	63
Melton	University or other tertiary	F	120
Melton	University or other tertiary	M	73
Melton South - Weir Views		F	906
Melton South - Weir Views		M	827
Melton South - Weir Views	Infants/Primary	F	871
Melton South - Weir Views	Infants/Primary	M	903
Melton South - Weir Views	Pre-school	F	269
Melton South - Weir Views	Pre-school	M	221
Melton South - Weir Views	Secondary	F	521
Melton South - Weir Views	Secondary	M	486
Melton South - Weir Views	Technical or Further Educational Institution	F	241
Melton South - Weir Views	Technical or Further Educational Institution	M	193
Melton South - Weir Views	University or other tertiary	F	286
Melton South - Weir Views	University or other tertiary	M	171
Hoppers Crossing - North		F	546
Hoppers Crossing - North		M	567
Hoppers Crossing - North	Infants/Primary	F	752
Hoppers Crossing - North	Infants/Primary	M	741
Hoppers Crossing - North	Pre-school	F	177
Hoppers Crossing - North	Pre-school	M	176
Hoppers Crossing - North	Secondary	F	625
Hoppers Crossing - North	Secondary	M	681
Hoppers Crossing - North	Technical or Further Educational Institution	F	250
Hoppers Crossing - North	Technical or Further Educational Institution	M	239
Hoppers Crossing - North	University or other tertiary	F	478
Hoppers Crossing - North	University or other tertiary	M	327
Hoppers Crossing - South		F	723
Hoppers Crossing - South		M	779
Hoppers Crossing - South	Infants/Primary	F	770
Hoppers Crossing - South	Infants/Primary	M	892
Hoppers Crossing - South	Pre-school	F	168
Hoppers Crossing - South	Pre-school	M	210
Hoppers Crossing - South	Secondary	F	567
Hoppers Crossing - South	Secondary	M	606
Hoppers Crossing - South	Technical or Further Educational Institution	F	276
Hoppers Crossing - South	Technical or Further Educational Institution	M	248
Hoppers Crossing - South	University or other tertiary	F	433
Hoppers Crossing - South	University or other tertiary	M	332
Laverton		F	477
Laverton		M	619
Laverton	Infants/Primary	F	453
Laverton	Infants/Primary	M	459
Laverton	Pre-school	F	133
Laverton	Pre-school	M	158
Laverton	Secondary	F	269
Laverton	Secondary	M	270
Laverton	Technical or Further Educational Institution	F	178
Laverton	Technical or Further Educational Institution	M	220
Laverton	University or other tertiary	F	331
Laverton	University or other tertiary	M	330
Werribee - South		F	621
Werribee - South		M	611
Werribee - South	Infants/Primary	F	673
Werribee - South	Infants/Primary	M	676
Werribee - South	Pre-school	F	165
Werribee - South	Pre-school	M	190
Werribee - South	Secondary	F	497
Werribee - South	Secondary	M	542
Werribee - South	Technical or Further Educational Institution	F	220
Werribee - South	Technical or Further Educational Institution	M	179
Werribee - South	University or other tertiary	F	394
Werribee - South	University or other tertiary	M	283
Point Cook - East		F	623
Point Cook - East		M	655
Point Cook - East	Infants/Primary	F	1149
Point Cook - East	Infants/Primary	M	1273
Point Cook - East	Pre-school	F	313
Point Cook - East	Pre-school	M	330
Point Cook - East	Secondary	F	649
Point Cook - East	Secondary	M	741
Point Cook - East	Technical or Further Educational Institution	F	258
Point Cook - East	Technical or Further Educational Institution	M	202
Point Cook - East	University or other tertiary	F	551
Point Cook - East	University or other tertiary	M	401
Point Cook - South		F	527
Point Cook - South		M	495
Point Cook - South	Infants/Primary	F	1516
Point Cook - South	Infants/Primary	M	1617
Point Cook - South	Pre-school	F	390
Point Cook - South	Pre-school	M	429
Point Cook - South	Secondary	F	597
Point Cook - South	Secondary	M	677
Point Cook - South	Technical or Further Educational Institution	F	268
Point Cook - South	Technical or Further Educational Institution	M	192
Point Cook - South	University or other tertiary	F	419
Point Cook - South	University or other tertiary	M	330
Werribee - East		F	903
Werribee - East		M	819
Werribee - East	Infants/Primary	F	757
Werribee - East	Infants/Primary	M	790
Werribee - East	Pre-school	F	180
Werribee - East	Pre-school	M	180
Werribee - East	Secondary	F	602
Werribee - East	Secondary	M	600
Werribee - East	Technical or Further Educational Institution	F	267
Werribee - East	Technical or Further Educational Institution	M	247
Werribee - East	University or other tertiary	F	410
Werribee - East	University or other tertiary	M	248
Werribee - West		F	777
Werribee - West		M	742
Werribee - West	Infants/Primary	F	987
Werribee - West	Infants/Primary	M	1029
Werribee - West	Pre-school	F	287
Werribee - West	Pre-school	M	356
Werribee - West	Secondary	F	640
Werribee - West	Secondary	M	682
Werribee - West	Technical or Further Educational Institution	F	365
Werribee - West	Technical or Further Educational Institution	M	290
Werribee - West	University or other tertiary	F	538
Werribee - West	University or other tertiary	M	344
Manor Lakes - Quandong		F	323
Manor Lakes - Quandong		M	288
Manor Lakes - Quandong	Infants/Primary	F	683
Manor Lakes - Quandong	Infants/Primary	M	699
Manor Lakes - Quandong	Pre-school	F	176
Manor Lakes - Quandong	Pre-school	M	210
Manor Lakes - Quandong	Secondary	F	394
Manor Lakes - Quandong	Secondary	M	396
Manor Lakes - Quandong	Technical or Further Educational Institution	F	198
Manor Lakes - Quandong	Technical or Further Educational Institution	M	101
Manor Lakes - Quandong	University or other tertiary	F	236
Manor Lakes - Quandong	University or other tertiary	M	189
Point Cook - North East		F	394
Point Cook - North East		M	374
Point Cook - North East	Infants/Primary	F	709
Point Cook - North East	Infants/Primary	M	777
Point Cook - North East	Pre-school	F	136
Point Cook - North East	Pre-school	M	164
Point Cook - North East	Secondary	F	619
Point Cook - North East	Secondary	M	714
Point Cook - North East	Technical or Further Educational Institution	F	159
Point Cook - North East	Technical or Further Educational Institution	M	162
Point Cook - North East	University or other tertiary	F	389
Point Cook - North East	University or other tertiary	M	311
Point Cook - North West		F	252
Point Cook - North West		M	226
Point Cook - North West	Infants/Primary	F	590
Point Cook - North West	Infants/Primary	M	638
Point Cook - North West	Pre-school	F	138
Point Cook - North West	Pre-school	M	144
Point Cook - North West	Secondary	F	348
Point Cook - North West	Secondary	M	373
Point Cook - North West	Technical or Further Educational Institution	F	134
Point Cook - North West	Technical or Further Educational Institution	M	120
Point Cook - North West	University or other tertiary	F	264
Point Cook - North West	University or other tertiary	M	221
Tarneit (West) - Mount Cottrell		F	444
Tarneit (West) - Mount Cottrell		M	453
Tarneit (West) - Mount Cottrell	Infants/Primary	F	640
Tarneit (West) - Mount Cottrell	Infants/Primary	M	636
Tarneit (West) - Mount Cottrell	Pre-school	F	167
Tarneit (West) - Mount Cottrell	Pre-school	M	206
Tarneit (West) - Mount Cottrell	Secondary	F	268
Tarneit (West) - Mount Cottrell	Secondary	M	244
Tarneit (West) - Mount Cottrell	Technical or Further Educational Institution	F	169
Tarneit (West) - Mount Cottrell	Technical or Further Educational Institution	M	197
Tarneit (West) - Mount Cottrell	University or other tertiary	F	255
Tarneit (West) - Mount Cottrell	University or other tertiary	M	225
Tarneit - Central		F	1152
Tarneit - Central		M	1214
Tarneit - Central	Infants/Primary	F	1754
Tarneit - Central	Infants/Primary	M	1840
Tarneit - Central	Pre-school	F	441
Tarneit - Central	Pre-school	M	450
Tarneit - Central	Secondary	F	983
Tarneit - Central	Secondary	M	1039
Tarneit - Central	Technical or Further Educational Institution	F	461
Tarneit - Central	Technical or Further Educational Institution	M	453
Tarneit - Central	University or other tertiary	F	829
Tarneit - Central	University or other tertiary	M	678
Tarneit - North		F	319
Tarneit - North		M	357
Tarneit - North	Infants/Primary	F	400
Tarneit - North	Infants/Primary	M	443
Tarneit - North	Pre-school	F	120
Tarneit - North	Pre-school	M	142
Tarneit - North	Secondary	F	133
Tarneit - North	Secondary	M	147
Tarneit - North	Technical or Further Educational Institution	F	130
Tarneit - North	Technical or Further Educational Institution	M	175
Tarneit - North	University or other tertiary	F	204
Tarneit - North	University or other tertiary	M	160
Tarneit - South		F	451
Tarneit - South		M	397
Tarneit - South	Infants/Primary	F	738
Tarneit - South	Infants/Primary	M	683
Tarneit - South	Pre-school	F	170
Tarneit - South	Pre-school	M	184
Tarneit - South	Secondary	F	458
Tarneit - South	Secondary	M	457
Tarneit - South	Technical or Further Educational Institution	F	172
Tarneit - South	Technical or Further Educational Institution	M	175
Tarneit - South	University or other tertiary	F	322
Tarneit - South	University or other tertiary	M	220
Truganina - North		F	324
Truganina - North		M	1376
Truganina - North	Infants/Primary	F	449
Truganina - North	Infants/Primary	M	479
Truganina - North	Pre-school	F	145
Truganina - North	Pre-school	M	138
Truganina - North	Secondary	F	167
Truganina - North	Secondary	M	150
Truganina - North	Technical or Further Educational Institution	F	139
Truganina - North	Technical or Further Educational Institution	M	184
Truganina - North	University or other tertiary	F	217
Truganina - North	University or other tertiary	M	197
Truganina - South East		F	337
Truganina - South East		M	355
Truganina - South East	Infants/Primary	F	566
Truganina - South East	Infants/Primary	M	591
Truganina - South East	Pre-school	F	173
Truganina - South East	Pre-school	M	223
Truganina - South East	Secondary	F	214
Truganina - South East	Secondary	M	236
Truganina - South East	Technical or Further Educational Institution	F	142
Truganina - South East	Technical or Further Educational Institution	M	173
Truganina - South East	University or other tertiary	F	247
Truganina - South East	University or other tertiary	M	202
Truganina - South West		F	861
Truganina - South West		M	948
Truganina - South West	Infants/Primary	F	1225
Truganina - South West	Infants/Primary	M	1300
Truganina - South West	Pre-school	F	319
Truganina - South West	Pre-school	M	340
Truganina - South West	Secondary	F	678
Truganina - South West	Secondary	M	653
Truganina - South West	Technical or Further Educational Institution	F	267
Truganina - South West	Technical or Further Educational Institution	M	296
Truganina - South West	University or other tertiary	F	467
Truganina - South West	University or other tertiary	M	394
Wyndham Vale - North		F	421
Wyndham Vale - North		M	385
Wyndham Vale - North	Infants/Primary	F	488
Wyndham Vale - North	Infants/Primary	M	463
Wyndham Vale - North	Pre-school	F	142
Wyndham Vale - North	Pre-school	M	155
Wyndham Vale - North	Secondary	F	258
Wyndham Vale - North	Secondary	M	253
Wyndham Vale - North	Technical or Further Educational Institution	F	193
Wyndham Vale - North	Technical or Further Educational Institution	M	140
Wyndham Vale - North	University or other tertiary	F	244
Wyndham Vale - North	University or other tertiary	M	137
Wyndham Vale - South		F	416
Wyndham Vale - South		M	438
Wyndham Vale - South	Infants/Primary	F	737
Wyndham Vale - South	Infants/Primary	M	792
Wyndham Vale - South	Pre-school	F	168
Wyndham Vale - South	Pre-school	M	192
Wyndham Vale - South	Secondary	F	493
Wyndham Vale - South	Secondary	M	520
Wyndham Vale - South	Technical or Further Educational Institution	F	197
Wyndham Vale - South	Technical or Further Educational Institution	M	177
Wyndham Vale - South	University or other tertiary	F	274
Wyndham Vale - South	University or other tertiary	M	174
Carrum Downs		F	642
Carrum Downs		M	591
Carrum Downs	Infants/Primary	F	864
Carrum Downs	Infants/Primary	M	904
Carrum Downs	Pre-school	F	264
Carrum Downs	Pre-school	M	271
Carrum Downs	Secondary	F	635
Carrum Downs	Secondary	M	676
Carrum Downs	Technical or Further Educational Institution	F	310
Carrum Downs	Technical or Further Educational Institution	M	280
Carrum Downs	University or other tertiary	F	419
Carrum Downs	University or other tertiary	M	227
Frankston		F	937
Frankston		M	936
Frankston	Infants/Primary	F	802
Frankston	Infants/Primary	M	783
Frankston	Pre-school	F	232
Frankston	Pre-school	M	259
Frankston	Secondary	F	602
Frankston	Secondary	M	661
Frankston	Technical or Further Educational Institution	F	384
Frankston	Technical or Further Educational Institution	M	308
Frankston	University or other tertiary	F	651
Frankston	University or other tertiary	M	364
Frankston North		F	963
Frankston North		M	947
Frankston North	Infants/Primary	F	679
Frankston North	Infants/Primary	M	727
Frankston North	Pre-school	F	190
Frankston North	Pre-school	M	219
Frankston North	Secondary	F	460
Frankston North	Secondary	M	500
Frankston North	Technical or Further Educational Institution	F	323
Frankston North	Technical or Further Educational Institution	M	222
Frankston North	University or other tertiary	F	351
Frankston North	University or other tertiary	M	168
Frankston South		F	427
Frankston South		M	394
Frankston South	Infants/Primary	F	857
Frankston South	Infants/Primary	M	875
Frankston South	Pre-school	F	219
Frankston South	Pre-school	M	240
Frankston South	Secondary	F	727
Frankston South	Secondary	M	749
Frankston South	Technical or Further Educational Institution	F	174
Frankston South	Technical or Further Educational Institution	M	173
Frankston South	University or other tertiary	F	433
Frankston South	University or other tertiary	M	254
Langwarrin		F	524
Langwarrin		M	491
Langwarrin	Infants/Primary	F	1078
Langwarrin	Infants/Primary	M	1148
Langwarrin	Pre-school	F	318
Langwarrin	Pre-school	M	338
Langwarrin	Secondary	F	881
Langwarrin	Secondary	M	920
Langwarrin	Technical or Further Educational Institution	F	301
Langwarrin	Technical or Further Educational Institution	M	299
Langwarrin	University or other tertiary	F	494
Langwarrin	University or other tertiary	M	237
Seaford (Vic.)		F	611
Seaford (Vic.)		M	543
Seaford (Vic.)	Infants/Primary	F	561
Seaford (Vic.)	Infants/Primary	M	652
Seaford (Vic.)	Pre-school	F	213
Seaford (Vic.)	Pre-school	M	237
Seaford (Vic.)	Secondary	F	412
Seaford (Vic.)	Secondary	M	449
Seaford (Vic.)	Technical or Further Educational Institution	F	240
Seaford (Vic.)	Technical or Further Educational Institution	M	196
Seaford (Vic.)	University or other tertiary	F	306
Seaford (Vic.)	University or other tertiary	M	176
Skye - Sandhurst		F	268
Skye - Sandhurst		M	257
Skye - Sandhurst	Infants/Primary	F	618
Skye - Sandhurst	Infants/Primary	M	689
Skye - Sandhurst	Pre-school	F	187
Skye - Sandhurst	Pre-school	M	196
Skye - Sandhurst	Secondary	F	504
Skye - Sandhurst	Secondary	M	517
Skye - Sandhurst	Technical or Further Educational Institution	F	162
Skye - Sandhurst	Technical or Further Educational Institution	M	179
Skye - Sandhurst	University or other tertiary	F	293
Skye - Sandhurst	University or other tertiary	M	179
Dromana		F	505
Dromana		M	445
Dromana	Infants/Primary	F	367
Dromana	Infants/Primary	M	390
Dromana	Pre-school	F	107
Dromana	Pre-school	M	109
Dromana	Secondary	F	372
Dromana	Secondary	M	372
Dromana	Technical or Further Educational Institution	F	110
Dromana	Technical or Further Educational Institution	M	118
Dromana	University or other tertiary	F	235
Dromana	University or other tertiary	M	101
Flinders		F	239
Flinders		M	244
Flinders	Infants/Primary	F	151
Flinders	Infants/Primary	M	197
Flinders	Pre-school	F	50
Flinders	Pre-school	M	50
Flinders	Secondary	F	160
Flinders	Secondary	M	170
Flinders	Technical or Further Educational Institution	F	45
Flinders	Technical or Further Educational Institution	M	29
Flinders	University or other tertiary	F	101
Flinders	University or other tertiary	M	60
Hastings - Somers		F	845
Hastings - Somers		M	902
Hastings - Somers	Infants/Primary	F	938
Hastings - Somers	Infants/Primary	M	953
Hastings - Somers	Pre-school	F	217
Hastings - Somers	Pre-school	M	281
Hastings - Somers	Secondary	F	736
Hastings - Somers	Secondary	M	687
Hastings - Somers	Technical or Further Educational Institution	F	281
Hastings - Somers	Technical or Further Educational Institution	M	360
Hastings - Somers	University or other tertiary	F	348
Hastings - Somers	University or other tertiary	M	161
Mount Eliza		F	351
Mount Eliza		M	349
Mount Eliza	Infants/Primary	F	943
Mount Eliza	Infants/Primary	M	1003
Mount Eliza	Pre-school	F	206
Mount Eliza	Pre-school	M	233
Mount Eliza	Secondary	F	892
Mount Eliza	Secondary	M	868
Mount Eliza	Technical or Further Educational Institution	F	153
Mount Eliza	Technical or Further Educational Institution	M	135
Mount Eliza	University or other tertiary	F	454
Mount Eliza	University or other tertiary	M	328
Mount Martha		F	449
Mount Martha		M	379
Mount Martha	Infants/Primary	F	921
Mount Martha	Infants/Primary	M	990
Mount Martha	Pre-school	F	221
Mount Martha	Pre-school	M	222
Mount Martha	Secondary	F	830
Mount Martha	Secondary	M	879
Mount Martha	Technical or Further Educational Institution	F	200
Mount Martha	Technical or Further Educational Institution	M	187
Mount Martha	University or other tertiary	F	414
Mount Martha	University or other tertiary	M	268
Point Nepean		F	904
Point Nepean		M	865
Point Nepean	Infants/Primary	F	564
Point Nepean	Infants/Primary	M	615
Point Nepean	Pre-school	F	131
Point Nepean	Pre-school	M	159
Point Nepean	Secondary	F	460
Point Nepean	Secondary	M	455
Point Nepean	Technical or Further Educational Institution	F	189
Point Nepean	Technical or Further Educational Institution	M	158
Point Nepean	University or other tertiary	F	281
Point Nepean	University or other tertiary	M	150
Rosebud - McCrae		F	998
Rosebud - McCrae		M	873
Rosebud - McCrae	Infants/Primary	F	717
Rosebud - McCrae	Infants/Primary	M	733
Rosebud - McCrae	Pre-school	F	172
Rosebud - McCrae	Pre-school	M	199
Rosebud - McCrae	Secondary	F	542
Rosebud - McCrae	Secondary	M	546
Rosebud - McCrae	Technical or Further Educational Institution	F	235
Rosebud - McCrae	Technical or Further Educational Institution	M	177
Rosebud - McCrae	University or other tertiary	F	278
Rosebud - McCrae	University or other tertiary	M	142
Somerville		F	472
Somerville		M	418
Somerville	Infants/Primary	F	643
Somerville	Infants/Primary	M	728
Somerville	Pre-school	F	207
Somerville	Pre-school	M	206
Somerville	Secondary	F	584
Somerville	Secondary	M	632
Somerville	Technical or Further Educational Institution	F	216
Somerville	Technical or Further Educational Institution	M	201
Somerville	University or other tertiary	F	349
Somerville	University or other tertiary	M	174
Mornington - East		F	363
Mornington - East		M	309
Mornington - East	Infants/Primary	F	609
Mornington - East	Infants/Primary	M	653
Mornington - East	Pre-school	F	137
Mornington - East	Pre-school	M	199
Mornington - East	Secondary	F	540
Mornington - East	Secondary	M	550
Mornington - East	Technical or Further Educational Institution	F	191
Mornington - East	Technical or Further Educational Institution	M	140
Mornington - East	University or other tertiary	F	254
Mornington - East	University or other tertiary	M	167
Mornington - West		F	456
Mornington - West		M	301
Mornington - West	Infants/Primary	F	260
Mornington - West	Infants/Primary	M	255
Mornington - West	Pre-school	F	77
Mornington - West	Pre-school	M	65
Mornington - West	Secondary	F	210
Mornington - West	Secondary	M	253
Mornington - West	Technical or Further Educational Institution	F	75
Mornington - West	Technical or Further Educational Institution	M	83
Mornington - West	University or other tertiary	F	200
Mornington - West	University or other tertiary	M	95
Ararat		F	267
Ararat		M	1006
Ararat	Infants/Primary	F	253
Ararat	Infants/Primary	M	260
Ararat	Pre-school	F	63
Ararat	Pre-school	M	94
Ararat	Secondary	F	205
Ararat	Secondary	M	203
Ararat	Technical or Further Educational Institution	F	79
Ararat	Technical or Further Educational Institution	M	62
Ararat	University or other tertiary	F	83
Ararat	University or other tertiary	M	26
Ararat Surrounds		F	138
Ararat Surrounds		M	156
Ararat Surrounds	Infants/Primary	F	128
Ararat Surrounds	Infants/Primary	M	131
Ararat Surrounds	Pre-school	F	37
Ararat Surrounds	Pre-school	M	31
Ararat Surrounds	Secondary	F	83
Ararat Surrounds	Secondary	M	92
Ararat Surrounds	Technical or Further Educational Institution	F	12
Ararat Surrounds	Technical or Further Educational Institution	M	7
Ararat Surrounds	University or other tertiary	F	28
Ararat Surrounds	University or other tertiary	M	7
Horsham		F	549
Horsham		M	533
Horsham	Infants/Primary	F	667
Horsham	Infants/Primary	M	733
Horsham	Pre-school	F	188
Horsham	Pre-school	M	180
Horsham	Secondary	F	517
Horsham	Secondary	M	576
Horsham	Technical or Further Educational Institution	F	161
Horsham	Technical or Further Educational Institution	M	132
Horsham	University or other tertiary	F	261
Horsham	University or other tertiary	M	107
Horsham Surrounds		F	109
Horsham Surrounds		M	131
Horsham Surrounds	Infants/Primary	F	123
Horsham Surrounds	Infants/Primary	M	148
Horsham Surrounds	Pre-school	F	24
Horsham Surrounds	Pre-school	M	19
Horsham Surrounds	Secondary	F	127
Horsham Surrounds	Secondary	M	118
Horsham Surrounds	Technical or Further Educational Institution	F	37
Horsham Surrounds	Technical or Further Educational Institution	M	32
Horsham Surrounds	University or other tertiary	F	40
Horsham Surrounds	University or other tertiary	M	27
Nhill Region		F	256
Nhill Region		M	248
Nhill Region	Infants/Primary	F	219
Nhill Region	Infants/Primary	M	206
Nhill Region	Pre-school	F	67
Nhill Region	Pre-school	M	59
Nhill Region	Secondary	F	173
Nhill Region	Secondary	M	203
Nhill Region	Technical or Further Educational Institution	F	56
Nhill Region	Technical or Further Educational Institution	M	43
Nhill Region	University or other tertiary	F	70
Nhill Region	University or other tertiary	M	28
St Arnaud		F	173
St Arnaud		M	147
St Arnaud	Infants/Primary	F	111
St Arnaud	Infants/Primary	M	103
St Arnaud	Pre-school	F	27
St Arnaud	Pre-school	M	35
St Arnaud	Secondary	F	83
St Arnaud	Secondary	M	76
St Arnaud	Technical or Further Educational Institution	F	28
St Arnaud	Technical or Further Educational Institution	M	15
St Arnaud	University or other tertiary	F	26
St Arnaud	University or other tertiary	M	13
Stawell		F	417
Stawell		M	463
Stawell	Infants/Primary	F	255
Stawell	Infants/Primary	M	296
Stawell	Pre-school	F	68
Stawell	Pre-school	M	79
Stawell	Secondary	F	214
Stawell	Secondary	M	224
Stawell	Technical or Further Educational Institution	F	85
Stawell	Technical or Further Educational Institution	M	54
Stawell	University or other tertiary	F	83
Stawell	University or other tertiary	M	29
West Wimmera		F	152
West Wimmera		M	142
West Wimmera	Infants/Primary	F	81
West Wimmera	Infants/Primary	M	104
West Wimmera	Pre-school	F	34
West Wimmera	Pre-school	M	29
West Wimmera	Secondary	F	60
West Wimmera	Secondary	M	53
West Wimmera	Technical or Further Educational Institution	F	6
West Wimmera	Technical or Further Educational Institution	M	12
West Wimmera	University or other tertiary	F	13
West Wimmera	University or other tertiary	M	3
Yarriambiack		F	288
Yarriambiack		M	282
Yarriambiack	Infants/Primary	F	205
Yarriambiack	Infants/Primary	M	239
Yarriambiack	Pre-school	F	47
Yarriambiack	Pre-school	M	62
Yarriambiack	Secondary	F	197
Yarriambiack	Secondary	M	204
Yarriambiack	Technical or Further Educational Institution	F	53
Yarriambiack	Technical or Further Educational Institution	M	31
Yarriambiack	University or other tertiary	F	59
Yarriambiack	University or other tertiary	M	18
Irymple		F	320
Irymple		M	332
Irymple	Infants/Primary	F	332
Irymple	Infants/Primary	M	366
Irymple	Pre-school	F	76
Irymple	Pre-school	M	88
Irymple	Secondary	F	293
Irymple	Secondary	M	268
Irymple	Technical or Further Educational Institution	F	69
Irymple	Technical or Further Educational Institution	M	61
Irymple	University or other tertiary	F	89
Irymple	University or other tertiary	M	37
Merbein		F	262
Merbein		M	266
Merbein	Infants/Primary	F	211
Merbein	Infants/Primary	M	211
Merbein	Pre-school	F	44
Merbein	Pre-school	M	54
Merbein	Secondary	F	153
Merbein	Secondary	M	166
Merbein	Technical or Further Educational Institution	F	43
Merbein	Technical or Further Educational Institution	M	30
Merbein	University or other tertiary	F	51
Merbein	University or other tertiary	M	9
Mildura Surrounds		F	201
Mildura Surrounds		M	229
Mildura Surrounds	Infants/Primary	F	117
Mildura Surrounds	Infants/Primary	M	149
Mildura Surrounds	Pre-school	F	28
Mildura Surrounds	Pre-school	M	33
Mildura Surrounds	Secondary	F	104
Mildura Surrounds	Secondary	M	117
Mildura Surrounds	Technical or Further Educational Institution	F	35
Mildura Surrounds	Technical or Further Educational Institution	M	24
Mildura Surrounds	University or other tertiary	F	36
Mildura Surrounds	University or other tertiary	M	8
Red Cliffs		F	271
Red Cliffs		M	310
Red Cliffs	Infants/Primary	F	253
Red Cliffs	Infants/Primary	M	271
Red Cliffs	Pre-school	F	68
Red Cliffs	Pre-school	M	57
Red Cliffs	Secondary	F	203
Red Cliffs	Secondary	M	175
Red Cliffs	Technical or Further Educational Institution	F	94
Red Cliffs	Technical or Further Educational Institution	M	60
Red Cliffs	University or other tertiary	F	54
Red Cliffs	University or other tertiary	M	18
Mildura - North		F	884
Mildura - North		M	835
Mildura - North	Infants/Primary	F	655
Mildura - North	Infants/Primary	M	662
Mildura - North	Pre-school	F	176
Mildura - North	Pre-school	M	186
Mildura - North	Secondary	F	510
Mildura - North	Secondary	M	520
Mildura - North	Technical or Further Educational Institution	F	275
Mildura - North	Technical or Further Educational Institution	M	211
Mildura - North	University or other tertiary	F	214
Mildura - North	University or other tertiary	M	100
Mildura - South		F	646
Mildura - South		M	674
Mildura - South	Infants/Primary	F	678
Mildura - South	Infants/Primary	M	656
Mildura - South	Pre-school	F	185
Mildura - South	Pre-school	M	199
Mildura - South	Secondary	F	460
Mildura - South	Secondary	M	479
Mildura - South	Technical or Further Educational Institution	F	241
Mildura - South	Technical or Further Educational Institution	M	179
Mildura - South	University or other tertiary	F	221
