SA2_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Harvey	Real estate agent	11812	41
Harvey	Real estate agent	14437	112
Harvey	Real estate agent	18375	70
Harvey	Real estate agent	23625	8
Harvey	Real estate agent	28875	5
Harvey	State or territory housing authority	3937	3
Harvey	State or territory housing authority	5250	34
Harvey	State or territory housing authority	7875	12
Harvey	State or territory housing authority	10500	11
Harvey	State or territory housing authority	11812	6
Harvey	State or territory housing authority	14437	7
East Bunbury - Glen Iris	(Other)	52	4
East Bunbury - Glen Iris	(Other)	3937	4
East Bunbury - Glen Iris	(Other)	5250	4
East Bunbury - Glen Iris	(Other)	7875	4
East Bunbury - Glen Iris	(Other)	11812	4
East Bunbury - Glen Iris	(Other)	14437	6
East Bunbury - Glen Iris	(Other)	18375	6
East Bunbury - Glen Iris	Co-op/church group etc	7875	19
East Bunbury - Glen Iris	Co-op/church group etc	11812	3
East Bunbury - Glen Iris	Co-op/church group etc	14437	7
East Bunbury - Glen Iris	Co-op/church group etc	18375	3
East Bunbury - Glen Iris	Person not in same household	5250	13
East Bunbury - Glen Iris	Person not in same household	7875	16
East Bunbury - Glen Iris	Person not in same household	10500	25
East Bunbury - Glen Iris	Person not in same household	11812	48
East Bunbury - Glen Iris	Person not in same household	14437	91
East Bunbury - Glen Iris	Person not in same household	18375	55
East Bunbury - Glen Iris	Person not in same household	23625	3
East Bunbury - Glen Iris	Real estate agent	5250	9
East Bunbury - Glen Iris	Real estate agent	7875	4
East Bunbury - Glen Iris	Real estate agent	10500	6
East Bunbury - Glen Iris	Real estate agent	11812	60
East Bunbury - Glen Iris	Real estate agent	14437	180
East Bunbury - Glen Iris	Real estate agent	18375	152
East Bunbury - Glen Iris	Real estate agent	23625	19
East Bunbury - Glen Iris	State or territory housing authority	3937	5
East Bunbury - Glen Iris	State or territory housing authority	5250	26
East Bunbury - Glen Iris	State or territory housing authority	7875	27
East Bunbury - Glen Iris	State or territory housing authority	10500	9
East Bunbury - Glen Iris	State or territory housing authority	11812	16
East Bunbury - Glen Iris	State or territory housing authority	14437	10
Waroona		18375	3
Waroona	(Other)	5250	3
Waroona	(Other)	10500	7
Waroona	(Other)	11812	8
Waroona	(Other)	14437	10
Waroona	(Other)	18375	6
Waroona	Co-op/church group etc	11812	4
Waroona	Co-op/church group etc	14437	3
Waroona	Person not in same household	5250	5
Waroona	Person not in same household	7875	7
Waroona	Person not in same household	10500	15
Waroona	Person not in same household	11812	26
Waroona	Person not in same household	14437	23
Waroona	Person not in same household	18375	5
Waroona	Person not in same household	23625	3
Waroona	Person not in same household	28875	4
Waroona	Real estate agent	10500	10
Waroona	Real estate agent	11812	21
Waroona	Real estate agent	14437	36
Waroona	Real estate agent	18375	19
Waroona	Real estate agent	23625	3
Waroona	Real estate agent	28875	3
Waroona	State or territory housing authority	5250	10
Waroona	State or territory housing authority	7875	3
Waroona	State or territory housing authority	11812	5
Dalyellup		18375	5
Dalyellup	(Other)	14437	3
Dalyellup	(Other)	18375	6
Dalyellup	Co-op/church group etc	5250	15
Dalyellup	Co-op/church group etc	7875	34
Dalyellup	Co-op/church group etc	10500	8
Dalyellup	Co-op/church group etc	11812	6
Dalyellup	Person not in same household	7875	5
Dalyellup	Person not in same household	10500	8
Dalyellup	Person not in same household	11812	17
Dalyellup	Person not in same household	14437	58
Dalyellup	Person not in same household	18375	77
Dalyellup	Person not in same household	23625	16
Dalyellup	Real estate agent	10500	3
Dalyellup	Real estate agent	11812	5
Dalyellup	Real estate agent	14437	77
Dalyellup	Real estate agent	18375	334
Dalyellup	Real estate agent	23625	58
Dalyellup	Real estate agent	28875	11
Dalyellup	State or territory housing authority	3937	4
Dalyellup	State or territory housing authority	5250	49
Dalyellup	State or territory housing authority	7875	36
Dalyellup	State or territory housing authority	10500	16
Dalyellup	State or territory housing authority	11812	22
Dalyellup	State or territory housing authority	14437	8
Gelorup - Stratham	Person not in same household	7875	5
Gelorup - Stratham	Person not in same household	10500	4
Gelorup - Stratham	Person not in same household	18375	5
Gelorup - Stratham	Person not in same household	23625	10
Gelorup - Stratham	Real estate agent	11812	3
Gelorup - Stratham	Real estate agent	14437	4
Gelorup - Stratham	Real estate agent	18375	12
Gelorup - Stratham	Real estate agent	23625	12
South Bunbury - Bunbury		7875	7
South Bunbury - Bunbury	(Other)	3937	5
South Bunbury - Bunbury	(Other)	7875	17
South Bunbury - Bunbury	(Other)	11812	16
South Bunbury - Bunbury	(Other)	14437	15
South Bunbury - Bunbury	(Other)	18375	6
South Bunbury - Bunbury	Co-op/church group etc	3937	4
South Bunbury - Bunbury	Co-op/church group etc	5250	13
South Bunbury - Bunbury	Co-op/church group etc	7875	47
South Bunbury - Bunbury	Co-op/church group etc	10500	9
South Bunbury - Bunbury	Co-op/church group etc	11812	3
South Bunbury - Bunbury	Person not in same household	3937	4
South Bunbury - Bunbury	Person not in same household	5250	12
South Bunbury - Bunbury	Person not in same household	7875	28
South Bunbury - Bunbury	Person not in same household	10500	28
South Bunbury - Bunbury	Person not in same household	11812	86
South Bunbury - Bunbury	Person not in same household	14437	169
South Bunbury - Bunbury	Person not in same household	18375	96
South Bunbury - Bunbury	Person not in same household	23625	22
South Bunbury - Bunbury	Person not in same household	28875	4
South Bunbury - Bunbury	Person not in same household	34125	3
South Bunbury - Bunbury	Real estate agent	5250	3
South Bunbury - Bunbury	Real estate agent	7875	21
South Bunbury - Bunbury	Real estate agent	10500	42
South Bunbury - Bunbury	Real estate agent	11812	128
South Bunbury - Bunbury	Real estate agent	14437	379
South Bunbury - Bunbury	Real estate agent	18375	318
South Bunbury - Bunbury	Real estate agent	23625	94
South Bunbury - Bunbury	Real estate agent	28875	32
South Bunbury - Bunbury	Real estate agent	34125	13
South Bunbury - Bunbury	Real estate agent	39375	3
South Bunbury - Bunbury	State or territory housing authority	3937	8
South Bunbury - Bunbury	State or territory housing authority	5250	28
South Bunbury - Bunbury	State or territory housing authority	7875	17
South Bunbury - Bunbury	State or territory housing authority	10500	15
South Bunbury - Bunbury	State or territory housing authority	11812	9
Withers - Usher	(Other)	10500	3
Withers - Usher	(Other)	11812	3
Withers - Usher	(Other)	14437	5
Withers - Usher	Co-op/church group etc	5250	5
Withers - Usher	Co-op/church group etc	7875	5
Withers - Usher	Co-op/church group etc	10500	7
Withers - Usher	Co-op/church group etc	11812	3
Withers - Usher	Co-op/church group etc	14437	3
Withers - Usher	Person not in same household	5250	5
Withers - Usher	Person not in same household	7875	6
Withers - Usher	Person not in same household	10500	20
Withers - Usher	Person not in same household	11812	36
Withers - Usher	Person not in same household	14437	69
Withers - Usher	Person not in same household	18375	17
Withers - Usher	Real estate agent	7875	14
Withers - Usher	Real estate agent	10500	39
Withers - Usher	Real estate agent	11812	92
Withers - Usher	Real estate agent	14437	129
Withers - Usher	Real estate agent	18375	64
Withers - Usher	Real estate agent	23625	8
Withers - Usher	State or territory housing authority	52	11
Withers - Usher	State or territory housing authority	3937	15
Withers - Usher	State or territory housing authority	5250	92
Withers - Usher	State or territory housing authority	7875	53
Withers - Usher	State or territory housing authority	10500	18
Withers - Usher	State or territory housing authority	11812	21
Withers - Usher	State or territory housing authority	14437	15
Withers - Usher	State or territory housing authority	18375	4
Bridgetown - Boyup Brook	(Other)	52	12
Bridgetown - Boyup Brook	(Other)	7875	5
Bridgetown - Boyup Brook	(Other)	10500	4
Bridgetown - Boyup Brook	(Other)	11812	8
Bridgetown - Boyup Brook	(Other)	14437	5
Bridgetown - Boyup Brook	Co-op/church group etc	7875	11
Bridgetown - Boyup Brook	Co-op/church group etc	10500	3
Bridgetown - Boyup Brook	Co-op/church group etc	11812	6
Bridgetown - Boyup Brook	Person not in same household	52	3
Bridgetown - Boyup Brook	Person not in same household	5250	15
Bridgetown - Boyup Brook	Person not in same household	7875	17
Bridgetown - Boyup Brook	Person not in same household	10500	17
Bridgetown - Boyup Brook	Person not in same household	11812	29
Bridgetown - Boyup Brook	Person not in same household	14437	38
Bridgetown - Boyup Brook	Person not in same household	18375	23
Bridgetown - Boyup Brook	Real estate agent	7875	11
Bridgetown - Boyup Brook	Real estate agent	10500	15
Bridgetown - Boyup Brook	Real estate agent	11812	20
Bridgetown - Boyup Brook	Real estate agent	14437	62
Bridgetown - Boyup Brook	Real estate agent	18375	52
Bridgetown - Boyup Brook	Real estate agent	23625	3
Bridgetown - Boyup Brook	State or territory housing authority	3937	5
Bridgetown - Boyup Brook	State or territory housing authority	5250	18
Bridgetown - Boyup Brook	State or territory housing authority	7875	13
Bridgetown - Boyup Brook	State or territory housing authority	10500	4
Bridgetown - Boyup Brook	State or territory housing authority	11812	11
Bridgetown - Boyup Brook	State or territory housing authority	14437	6
Donnybrook - Balingup	(Other)	5250	5
Donnybrook - Balingup	(Other)	7875	4
Donnybrook - Balingup	(Other)	10500	3
Donnybrook - Balingup	(Other)	11812	3
Donnybrook - Balingup	(Other)	14437	3
Donnybrook - Balingup	Co-op/church group etc	7875	3
Donnybrook - Balingup	Person not in same household	3937	3
Donnybrook - Balingup	Person not in same household	5250	8
Donnybrook - Balingup	Person not in same household	7875	20
Donnybrook - Balingup	Person not in same household	10500	19
Donnybrook - Balingup	Person not in same household	11812	27
Donnybrook - Balingup	Person not in same household	14437	45
Donnybrook - Balingup	Person not in same household	18375	22
Donnybrook - Balingup	Person not in same household	23625	6
Donnybrook - Balingup	Real estate agent	10500	3
Donnybrook - Balingup	Real estate agent	11812	16
Donnybrook - Balingup	Real estate agent	14437	41
Donnybrook - Balingup	Real estate agent	18375	42
Donnybrook - Balingup	Real estate agent	23625	7
Donnybrook - Balingup	State or territory housing authority	5250	7
Donnybrook - Balingup	State or territory housing authority	7875	9
Donnybrook - Balingup	State or territory housing authority	14437	8
Manjimup	(Other)	5250	4
Manjimup	(Other)	7875	16
Manjimup	(Other)	10500	6
Manjimup	(Other)	11812	11
Manjimup	(Other)	14437	6
Manjimup	Co-op/church group etc	52	3
Manjimup	Co-op/church group etc	5250	5
Manjimup	Co-op/church group etc	7875	18
Manjimup	Co-op/church group etc	10500	9
Manjimup	Person not in same household	52	5
Manjimup	Person not in same household	5250	10
Manjimup	Person not in same household	7875	31
Manjimup	Person not in same household	10500	16
Manjimup	Person not in same household	11812	30
Manjimup	Person not in same household	14437	38
Manjimup	Person not in same household	18375	13
Manjimup	Real estate agent	5250	13
Manjimup	Real estate agent	7875	35
Manjimup	Real estate agent	10500	40
Manjimup	Real estate agent	11812	48
Manjimup	Real estate agent	14437	95
Manjimup	Real estate agent	18375	56
Manjimup	Real estate agent	23625	6
Manjimup	State or territory housing authority	52	12
Manjimup	State or territory housing authority	3937	5
Manjimup	State or territory housing authority	5250	53
Manjimup	State or territory housing authority	7875	18
Manjimup	State or territory housing authority	10500	8
Manjimup	State or territory housing authority	11812	20
Manjimup	State or territory housing authority	14437	11
Manjimup	State or territory housing authority	18375	5
Pemberton	(Other)	52	9
Pemberton	(Other)	5250	4
Pemberton	(Other)	7875	7
Pemberton	(Other)	10500	6
Pemberton	(Other)	11812	4
Pemberton	Co-op/church group etc	5250	3
Pemberton	Co-op/church group etc	7875	9
Pemberton	Co-op/church group etc	14437	3
Pemberton	Person not in same household	52	6
Pemberton	Person not in same household	5250	11
Pemberton	Person not in same household	7875	17
Pemberton	Person not in same household	10500	14
Pemberton	Person not in same household	11812	20
Pemberton	Person not in same household	14437	34
Pemberton	Person not in same household	18375	10
Pemberton	Person not in same household	23625	3
Pemberton	Real estate agent	7875	18
Pemberton	Real estate agent	10500	12
Pemberton	Real estate agent	11812	25
Pemberton	Real estate agent	14437	37
Pemberton	Real estate agent	18375	10
Pemberton	State or territory housing authority	5250	5
Pemberton	State or territory housing authority	10500	3
Pemberton	State or territory housing authority	11812	8
Pemberton	State or territory housing authority	14437	5
Dawesville - Bouvard	(Other)	7875	3
Dawesville - Bouvard	(Other)	10500	6
Dawesville - Bouvard	(Other)	18375	7
Dawesville - Bouvard	(Other)	23625	5
Dawesville - Bouvard	Co-op/church group etc	7875	9
Dawesville - Bouvard	Co-op/church group etc	11812	3
Dawesville - Bouvard	Person not in same household	5250	8
Dawesville - Bouvard	Person not in same household	7875	6
Dawesville - Bouvard	Person not in same household	10500	5
Dawesville - Bouvard	Person not in same household	11812	20
Dawesville - Bouvard	Person not in same household	14437	37
Dawesville - Bouvard	Person not in same household	18375	42
Dawesville - Bouvard	Person not in same household	23625	13
Dawesville - Bouvard	Real estate agent	7875	7
Dawesville - Bouvard	Real estate agent	10500	3
Dawesville - Bouvard	Real estate agent	11812	16
Dawesville - Bouvard	Real estate agent	14437	68
Dawesville - Bouvard	Real estate agent	18375	104
Dawesville - Bouvard	Real estate agent	23625	43
Dawesville - Bouvard	Real estate agent	28875	4
Dawesville - Bouvard	Real estate agent	34125	3
Dawesville - Bouvard	State or territory housing authority	5250	5
Dawesville - Bouvard	State or territory housing authority	7875	9
Dawesville - Bouvard	State or territory housing authority	10500	3
Dawesville - Bouvard	State or territory housing authority	11812	4
Falcon - Wannanup	(Other)	11812	6
Falcon - Wannanup	(Other)	14437	3
Falcon - Wannanup	(Other)	23625	4
Falcon - Wannanup	Co-op/church group etc	5250	3
Falcon - Wannanup	Co-op/church group etc	7875	4
Falcon - Wannanup	Person not in same household	52	5
Falcon - Wannanup	Person not in same household	5250	7
Falcon - Wannanup	Person not in same household	7875	21
Falcon - Wannanup	Person not in same household	10500	32
Falcon - Wannanup	Person not in same household	11812	45
Falcon - Wannanup	Person not in same household	14437	98
Falcon - Wannanup	Person not in same household	18375	49
Falcon - Wannanup	Person not in same household	23625	10
Falcon - Wannanup	Person not in same household	28875	3
Falcon - Wannanup	Real estate agent	5250	5
Falcon - Wannanup	Real estate agent	7875	13
Falcon - Wannanup	Real estate agent	10500	13
Falcon - Wannanup	Real estate agent	11812	47
Falcon - Wannanup	Real estate agent	14437	182
Falcon - Wannanup	Real estate agent	18375	158
Falcon - Wannanup	Real estate agent	23625	71
Falcon - Wannanup	Real estate agent	28875	12
Falcon - Wannanup	Real estate agent	34125	4
Falcon - Wannanup	State or territory housing authority	7875	3
Falcon - Wannanup	State or territory housing authority	11812	3
Greenfields		14437	4
Greenfields	(Other)	5250	5
Greenfields	(Other)	7875	3
Greenfields	(Other)	11812	4
Greenfields	(Other)	14437	11
Greenfields	(Other)	18375	4
Greenfields	Co-op/church group etc	5250	3
Greenfields	Co-op/church group etc	7875	6
Greenfields	Co-op/church group etc	10500	8
Greenfields	Co-op/church group etc	11812	4
Greenfields	Co-op/church group etc	14437	4
Greenfields	Co-op/church group etc	18375	3
Greenfields	Person not in same household	3937	4
Greenfields	Person not in same household	5250	13
Greenfields	Person not in same household	7875	16
Greenfields	Person not in same household	10500	26
Greenfields	Person not in same household	11812	62
Greenfields	Person not in same household	14437	113
Greenfields	Person not in same household	18375	53
Greenfields	Real estate agent	5250	3
Greenfields	Real estate agent	10500	13
Greenfields	Real estate agent	11812	84
Greenfields	Real estate agent	14437	242
Greenfields	Real estate agent	18375	81
Greenfields	Real estate agent	23625	4
Greenfields	State or territory housing authority	52	8
Greenfields	State or territory housing authority	3937	8
Greenfields	State or territory housing authority	5250	35
Greenfields	State or territory housing authority	7875	35
Greenfields	State or territory housing authority	10500	14
Greenfields	State or territory housing authority	11812	19
Greenfields	State or territory housing authority	14437	6
Halls Head - Erskine	(Other)	5250	9
Halls Head - Erskine	(Other)	7875	10
Halls Head - Erskine	(Other)	10500	7
Halls Head - Erskine	(Other)	11812	3
Halls Head - Erskine	(Other)	14437	13
Halls Head - Erskine	(Other)	18375	21
Halls Head - Erskine	Co-op/church group etc	7875	14
Halls Head - Erskine	Co-op/church group etc	10500	5
Halls Head - Erskine	Co-op/church group etc	14437	5
Halls Head - Erskine	Co-op/church group etc	18375	26
Halls Head - Erskine	Co-op/church group etc	23625	3
Halls Head - Erskine	Person not in same household	5250	18
Halls Head - Erskine	Person not in same household	7875	14
Halls Head - Erskine	Person not in same household	10500	22
Halls Head - Erskine	Person not in same household	11812	47
Halls Head - Erskine	Person not in same household	14437	131
Halls Head - Erskine	Person not in same household	18375	119
Halls Head - Erskine	Person not in same household	23625	31
Halls Head - Erskine	Person not in same household	28875	4
Halls Head - Erskine	Person not in same household	34125	3
Halls Head - Erskine	Person not in same household	49875	3
Halls Head - Erskine	Real estate agent	52	4
Halls Head - Erskine	Real estate agent	7875	33
Halls Head - Erskine	Real estate agent	10500	14
Halls Head - Erskine	Real estate agent	11812	78
Halls Head - Erskine	Real estate agent	14437	284
Halls Head - Erskine	Real estate agent	18375	395
Halls Head - Erskine	Real estate agent	23625	128
Halls Head - Erskine	Real estate agent	28875	25
Halls Head - Erskine	Real estate agent	34125	10
Halls Head - Erskine	Real estate agent	39375	4
Halls Head - Erskine	State or territory housing authority	5250	3
Halls Head - Erskine	State or territory housing authority	7875	10
Halls Head - Erskine	State or territory housing authority	10500	4
Halls Head - Erskine	State or territory housing authority	14437	6
Halls Head - Erskine	State or territory housing authority	18375	3
Mandurah		10500	4
Mandurah		11812	5
Mandurah		14437	4
Mandurah	(Other)	52	3
Mandurah	(Other)	7875	4
Mandurah	(Other)	10500	10
Mandurah	(Other)	11812	22
Mandurah	(Other)	14437	16
Mandurah	(Other)	18375	12
Mandurah	(Other)	23625	5
Mandurah	Co-op/church group etc	3937	3
Mandurah	Co-op/church group etc	5250	8
Mandurah	Co-op/church group etc	7875	30
Mandurah	Co-op/church group etc	10500	6
Mandurah	Co-op/church group etc	11812	6
Mandurah	Co-op/church group etc	14437	11
Mandurah	Co-op/church group etc	18375	9
Mandurah	Co-op/church group etc	23625	3
Mandurah	Person not in same household	52	5
Mandurah	Person not in same household	5250	13
Mandurah	Person not in same household	7875	41
Mandurah	Person not in same household	10500	57
Mandurah	Person not in same household	11812	138
Mandurah	Person not in same household	14437	162
Mandurah	Person not in same household	18375	54
Mandurah	Person not in same household	23625	20
Mandurah	Person not in same household	28875	6
Mandurah	Real estate agent	52	4
Mandurah	Real estate agent	5250	10
Mandurah	Real estate agent	7875	67
Mandurah	Real estate agent	10500	83
Mandurah	Real estate agent	11812	355
Mandurah	Real estate agent	14437	505
Mandurah	Real estate agent	18375	197
Mandurah	Real estate agent	23625	55
Mandurah	Real estate agent	28875	28
Mandurah	Real estate agent	34125	5
Mandurah	Real estate agent	39375	3
Mandurah	State or territory housing authority	52	7
Mandurah	State or territory housing authority	3937	20
Mandurah	State or territory housing authority	5250	101
Mandurah	State or territory housing authority	7875	70
Mandurah	State or territory housing authority	10500	23
Mandurah	State or territory housing authority	11812	9
Mandurah	State or territory housing authority	14437	4
Mandurah	State or territory housing authority	18375	3
Mandurah	State or territory housing authority	23625	5
Mandurah - East	(Other)	10500	5
Mandurah - East	(Other)	11812	5
Mandurah - East	(Other)	14437	4
Mandurah - East	(Other)	18375	3
Mandurah - East	(Other)	23625	3
Mandurah - East	Person not in same household	52	3
Mandurah - East	Person not in same household	5250	3
Mandurah - East	Person not in same household	7875	18
Mandurah - East	Person not in same household	10500	19
Mandurah - East	Person not in same household	11812	26
Mandurah - East	Person not in same household	14437	38
Mandurah - East	Person not in same household	18375	34
Mandurah - East	Person not in same household	23625	6
Mandurah - East	Real estate agent	7875	10
Mandurah - East	Real estate agent	10500	15
Mandurah - East	Real estate agent	11812	23
Mandurah - East	Real estate agent	14437	140
Mandurah - East	Real estate agent	18375	107
Mandurah - East	Real estate agent	23625	30
Mandurah - North		14437	4
Mandurah - North	(Other)	5250	4
Mandurah - North	(Other)	11812	5
Mandurah - North	(Other)	14437	6
Mandurah - North	(Other)	18375	12
Mandurah - North	Co-op/church group etc	5250	22
Mandurah - North	Co-op/church group etc	7875	12
Mandurah - North	Co-op/church group etc	10500	8
Mandurah - North	Co-op/church group etc	11812	31
Mandurah - North	Co-op/church group etc	14437	6
Mandurah - North	Person not in same household	5250	6
Mandurah - North	Person not in same household	7875	17
Mandurah - North	Person not in same household	10500	24
Mandurah - North	Person not in same household	11812	39
Mandurah - North	Person not in same household	14437	121
Mandurah - North	Person not in same household	18375	141
Mandurah - North	Person not in same household	23625	35
Mandurah - North	Person not in same household	28875	5
Mandurah - North	Real estate agent	5250	3
Mandurah - North	Real estate agent	7875	8
Mandurah - North	Real estate agent	10500	5
Mandurah - North	Real estate agent	11812	19
Mandurah - North	Real estate agent	14437	237
Mandurah - North	Real estate agent	18375	526
Mandurah - North	Real estate agent	23625	122
Mandurah - North	Real estate agent	28875	18
Mandurah - North	Real estate agent	34125	3
Mandurah - North	State or territory housing authority	5250	15
Mandurah - North	State or territory housing authority	7875	17
Mandurah - North	State or territory housing authority	10500	6
Mandurah - North	State or territory housing authority	11812	12
Mandurah - North	State or territory housing authority	14437	5
Mandurah - North	State or territory housing authority	18375	4
Mandurah - South		5250	5
Mandurah - South		11812	3
Mandurah - South	(Other)	11812	9
Mandurah - South	(Other)	14437	7
Mandurah - South	(Other)	18375	8
Mandurah - South	Co-op/church group etc	3937	4
Mandurah - South	Co-op/church group etc	5250	24
Mandurah - South	Co-op/church group etc	7875	52
Mandurah - South	Co-op/church group etc	10500	19
Mandurah - South	Co-op/church group etc	11812	8
Mandurah - South	Co-op/church group etc	14437	5
Mandurah - South	Co-op/church group etc	18375	3
Mandurah - South	Person not in same household	5250	3
Mandurah - South	Person not in same household	7875	10
Mandurah - South	Person not in same household	10500	27
Mandurah - South	Person not in same household	11812	92
Mandurah - South	Person not in same household	14437	102
Mandurah - South	Person not in same household	18375	59
Mandurah - South	Person not in same household	23625	6
Mandurah - South	Person not in same household	28875	3
Mandurah - South	Real estate agent	5250	4
Mandurah - South	Real estate agent	7875	12
Mandurah - South	Real estate agent	10500	28
Mandurah - South	Real estate agent	11812	126
Mandurah - South	Real estate agent	14437	255
Mandurah - South	Real estate agent	18375	202
Mandurah - South	Real estate agent	23625	34
Mandurah - South	Real estate agent	28875	11
Mandurah - South	Real estate agent	34125	5
Mandurah - South	State or territory housing authority	52	6
Mandurah - South	State or territory housing authority	3937	4
Mandurah - South	State or territory housing authority	5250	65
Mandurah - South	State or territory housing authority	7875	60
Mandurah - South	State or territory housing authority	10500	30
Mandurah - South	State or territory housing authority	11812	22
Mandurah - South	State or territory housing authority	14437	3
Mandurah - South	State or territory housing authority	18375	7
Pinjarra		10500	3
Pinjarra	(Other)	52	4
Pinjarra	(Other)	3937	3
Pinjarra	(Other)	5250	4
Pinjarra	(Other)	7875	7
Pinjarra	(Other)	10500	12
Pinjarra	(Other)	11812	11
Pinjarra	(Other)	14437	3
Pinjarra	(Other)	18375	7
Pinjarra	Co-op/church group etc	5250	5
Pinjarra	Co-op/church group etc	7875	7
Pinjarra	Person not in same household	52	3
Pinjarra	Person not in same household	5250	15
Pinjarra	Person not in same household	7875	15
Pinjarra	Person not in same household	10500	33
Pinjarra	Person not in same household	11812	46
Pinjarra	Person not in same household	14437	71
Pinjarra	Person not in same household	18375	43
Pinjarra	Person not in same household	23625	9
Pinjarra	Person not in same household	28875	3
Pinjarra	Real estate agent	7875	9
Pinjarra	Real estate agent	10500	7
Pinjarra	Real estate agent	11812	41
Pinjarra	Real estate agent	14437	124
Pinjarra	Real estate agent	18375	88
Pinjarra	Real estate agent	23625	12
Pinjarra	Real estate agent	28875	8
Pinjarra	State or territory housing authority	52	4
Pinjarra	State or territory housing authority	3937	3
Pinjarra	State or territory housing authority	5250	10
Pinjarra	State or territory housing authority	7875	14
Pinjarra	State or territory housing authority	10500	8
Pinjarra	State or territory housing authority	11812	6
Pinjarra	State or territory housing authority	14437	3
City Beach	(Other)	5250	3
City Beach	(Other)	39375	4
City Beach	Person not in same household	7875	4
City Beach	Person not in same household	14437	6
City Beach	Person not in same household	18375	3
City Beach	Person not in same household	23625	7
City Beach	Person not in same household	28875	10
City Beach	Person not in same household	34125	11
City Beach	Person not in same household	39375	5
City Beach	Person not in same household	44625	4
City Beach	Person not in same household	49875	13
City Beach	Real estate agent	18375	4
City Beach	Real estate agent	23625	13
City Beach	Real estate agent	28875	20
City Beach	Real estate agent	34125	25
City Beach	Real estate agent	39375	27
City Beach	Real estate agent	44625	20
City Beach	Real estate agent	49875	58
Claremont (WA)	(Other)	34125	5
Claremont (WA)	Co-op/church group etc	5250	3
Claremont (WA)	Co-op/church group etc	7875	5
Claremont (WA)	Co-op/church group etc	10500	3
Claremont (WA)	Person not in same household	52	4
Claremont (WA)	Person not in same household	5250	10
Claremont (WA)	Person not in same household	7875	11
Claremont (WA)	Person not in same household	10500	7
Claremont (WA)	Person not in same household	11812	14
Claremont (WA)	Person not in same household	14437	45
Claremont (WA)	Person not in same household	18375	58
Claremont (WA)	Person not in same household	23625	43
Claremont (WA)	Person not in same household	28875	23
Claremont (WA)	Person not in same household	34125	16
Claremont (WA)	Person not in same household	39375	14
Claremont (WA)	Person not in same household	44625	5
Claremont (WA)	Person not in same household	49875	17
Claremont (WA)	Real estate agent	7875	6
Claremont (WA)	Real estate agent	10500	12
Claremont (WA)	Real estate agent	11812	37
Claremont (WA)	Real estate agent	14437	89
Claremont (WA)	Real estate agent	18375	185
Claremont (WA)	Real estate agent	23625	172
Claremont (WA)	Real estate agent	28875	139
Claremont (WA)	Real estate agent	34125	69
Claremont (WA)	Real estate agent	39375	33
Claremont (WA)	Real estate agent	44625	31
Claremont (WA)	Real estate agent	49875	79
Claremont (WA)	State or territory housing authority	52	10
Claremont (WA)	State or territory housing authority	3937	8
Claremont (WA)	State or territory housing authority	5250	34
Claremont (WA)	State or territory housing authority	7875	3
Claremont (WA)	State or territory housing authority	10500	5
Claremont (WA)	State or territory housing authority	11812	4
Claremont (WA)	State or territory housing authority	14437	4
Cottesloe	Person not in same household	7875	8
Cottesloe	Person not in same household	10500	8
Cottesloe	Person not in same household	11812	9
Cottesloe	Person not in same household	14437	26
Cottesloe	Person not in same household	18375	31
Cottesloe	Person not in same household	23625	45
Cottesloe	Person not in same household	28875	31
Cottesloe	Person not in same household	34125	18
Cottesloe	Person not in same household	39375	9
Cottesloe	Person not in same household	44625	7
Cottesloe	Person not in same household	49875	26
Cottesloe	Real estate agent	7875	3
Cottesloe	Real estate agent	10500	3
Cottesloe	Real estate agent	11812	5
Cottesloe	Real estate agent	14437	35
Cottesloe	Real estate agent	18375	73
Cottesloe	Real estate agent	23625	98
Cottesloe	Real estate agent	28875	53
Cottesloe	Real estate agent	34125	45
Cottesloe	Real estate agent	39375	42
Cottesloe	Real estate agent	44625	33
Cottesloe	Real estate agent	49875	128
Floreat	Person not in same household	5250	3
Floreat	Person not in same household	11812	6
Floreat	Person not in same household	14437	10
Floreat	Person not in same household	18375	13
Floreat	Person not in same household	23625	23
Floreat	Person not in same household	28875	17
Floreat	Person not in same household	34125	10
Floreat	Person not in same household	39375	3
Floreat	Person not in same household	44625	6
Floreat	Person not in same household	49875	3
Floreat	Real estate agent	14437	4
Floreat	Real estate agent	18375	14
Floreat	Real estate agent	23625	46
Floreat	Real estate agent	28875	48
Floreat	Real estate agent	34125	36
Floreat	Real estate agent	39375	23
Floreat	Real estate agent	44625	24
Floreat	Real estate agent	49875	36
Mosman Park - Peppermint Grove	(Other)	14437	7
Mosman Park - Peppermint Grove	(Other)	18375	5
Mosman Park - Peppermint Grove	(Other)	23625	3
Mosman Park - Peppermint Grove	Co-op/church group etc	52	4
Mosman Park - Peppermint Grove	Co-op/church group etc	7875	5
Mosman Park - Peppermint Grove	Co-op/church group etc	10500	4
Mosman Park - Peppermint Grove	Co-op/church group etc	11812	5
Mosman Park - Peppermint Grove	Person not in same household	7875	12
Mosman Park - Peppermint Grove	Person not in same household	10500	19
Mosman Park - Peppermint Grove	Person not in same household	11812	33
Mosman Park - Peppermint Grove	Person not in same household	14437	54
Mosman Park - Peppermint Grove	Person not in same household	18375	55
Mosman Park - Peppermint Grove	Person not in same household	23625	29
