SA2_NAME16	AgeStudent	students
Royal Park - Hendon - Albert Park	0-4	115
Royal Park - Hendon - Albert Park	5-14	606
Royal Park - Hendon - Albert Park	15-19	266
Royal Park - Hendon - Albert Park	20-24	152
Royal Park - Hendon - Albert Park	25+	272
Seaton - Grange	0-4	214
Seaton - Grange	5-14	1605
Seaton - Grange	15-19	640
Seaton - Grange	20-24	405
Seaton - Grange	25+	638
West Lakes	0-4	197
West Lakes	5-14	1321
West Lakes	15-19	529
West Lakes	20-24	283
West Lakes	25+	441
Woodville - Cheltenham	0-4	293
Woodville - Cheltenham	5-14	1888
Woodville - Cheltenham	15-19	841
Woodville - Cheltenham	20-24	691
Woodville - Cheltenham	25+	1036
Largs Bay - Semaphore	0-4	198
Largs Bay - Semaphore	5-14	1335
Largs Bay - Semaphore	15-19	542
Largs Bay - Semaphore	20-24	280
Largs Bay - Semaphore	25+	610
North Haven	0-4	215
North Haven	5-14	1467
North Haven	15-19	529
North Haven	20-24	268
North Haven	25+	482
Port Adelaide	0-4	158
Port Adelaide	5-14	1032
Port Adelaide	15-19	456
Port Adelaide	20-24	260
Port Adelaide	25+	514
The Parks	0-4	255
The Parks	5-14	1969
The Parks	15-19	922
The Parks	20-24	751
The Parks	25+	1051
Fulham	0-4	36
Fulham	5-14	352
Fulham	15-19	165
Fulham	20-24	69
Fulham	25+	111
Lockleys	0-4	202
Lockleys	5-14	1327
Lockleys	15-19	518
Lockleys	20-24	460
Lockleys	25+	650
Plympton	0-4	373
Plympton	5-14	2389
Plympton	15-19	1069
Plympton	20-24	1200
Plympton	25+	1747
Richmond (SA)	0-4	225
Richmond (SA)	5-14	1419
Richmond (SA)	15-19	622
Richmond (SA)	20-24	742
Richmond (SA)	25+	1219
West Beach	0-4	80
West Beach	5-14	534
West Beach	15-19	243
West Beach	20-24	151
West Beach	25+	181
Barossa - Angaston	0-4	80
Barossa - Angaston	5-14	847
Barossa - Angaston	15-19	290
Barossa - Angaston	20-24	57
Barossa - Angaston	25+	151
Light	0-4	139
Light	5-14	1286
Light	15-19	471
Light	20-24	218
Light	25+	241
Lyndoch	0-4	87
Lyndoch	5-14	902
Lyndoch	15-19	309
Lyndoch	20-24	98
Lyndoch	25+	184
Mallala	0-4	40
Mallala	5-14	366
Mallala	15-19	120
Mallala	20-24	29
Mallala	25+	67
Nuriootpa	0-4	104
Nuriootpa	5-14	792
Nuriootpa	15-19	339
Nuriootpa	20-24	87
Nuriootpa	25+	193
Tanunda	0-4	75
Tanunda	5-14	517
Tanunda	15-19	168
Tanunda	20-24	55
Tanunda	25+	121
Clare	0-4	55
Clare	5-14	448
Clare	15-19	154
Clare	20-24	38
Clare	25+	97
Gilbert Valley	0-4	51
Gilbert Valley	5-14	553
Gilbert Valley	15-19	177
Gilbert Valley	20-24	53
Gilbert Valley	25+	98
Goyder	0-4	25
Goyder	5-14	418
Goyder	15-19	139
Goyder	20-24	23
Goyder	25+	73
Wakefield - Barunga West	0-4	108
Wakefield - Barunga West	5-14	1103
Wakefield - Barunga West	15-19	352
Wakefield - Barunga West	20-24	69
Wakefield - Barunga West	25+	169
Jamestown	0-4	60
Jamestown	5-14	536
Jamestown	15-19	139
Jamestown	20-24	40
Jamestown	25+	77
Peterborough - Mount Remarkable	0-4	44
Peterborough - Mount Remarkable	5-14	456
Peterborough - Mount Remarkable	15-19	156
Peterborough - Mount Remarkable	20-24	19
Peterborough - Mount Remarkable	25+	85
Port Pirie	0-4	149
Port Pirie	5-14	1492
Port Pirie	15-19	544
Port Pirie	20-24	135
Port Pirie	25+	282
Port Pirie Surrounds	0-4	35
Port Pirie Surrounds	5-14	460
Port Pirie Surrounds	15-19	119
Port Pirie Surrounds	20-24	26
Port Pirie Surrounds	25+	53
Kadina	0-4	68
Kadina	5-14	628
Kadina	15-19	218
Kadina	20-24	47
Kadina	25+	114
Moonta	0-4	38
Moonta	5-14	389
Moonta	15-19	111
Moonta	20-24	24
Moonta	25+	87
Wallaroo	0-4	35
Wallaroo	5-14	355
Wallaroo	15-19	103
Wallaroo	20-24	22
Wallaroo	25+	59
Yorke Peninsula - North	0-4	64
Yorke Peninsula - North	5-14	668
Yorke Peninsula - North	15-19	179
Yorke Peninsula - North	20-24	48
Yorke Peninsula - North	25+	114
Yorke Peninsula - South	0-4	32
Yorke Peninsula - South	5-14	317
Yorke Peninsula - South	15-19	89
Yorke Peninsula - South	20-24	18
Yorke Peninsula - South	25+	58
Ceduna	0-4	57
Ceduna	5-14	311
Ceduna	15-19	67
Ceduna	20-24	17
Ceduna	25+	62
Eyre Peninsula	0-4	75
Eyre Peninsula	5-14	773
Eyre Peninsula	15-19	239
Eyre Peninsula	20-24	20
Eyre Peninsula	25+	116
Kimba - Cleve - Franklin Harbour	0-4	46
Kimba - Cleve - Franklin Harbour	5-14	528
Kimba - Cleve - Franklin Harbour	15-19	105
Kimba - Cleve - Franklin Harbour	20-24	29
Kimba - Cleve - Franklin Harbour	25+	55
Le Hunte - Elliston	0-4	30
Le Hunte - Elliston	5-14	284
Le Hunte - Elliston	15-19	64
Le Hunte - Elliston	20-24	11
Le Hunte - Elliston	25+	26
Port Lincoln	0-4	204
Port Lincoln	5-14	1905
Port Lincoln	15-19	625
Port Lincoln	20-24	133
Port Lincoln	25+	390
West Coast (SA)	0-4	48
West Coast (SA)	5-14	445
West Coast (SA)	15-19	94
West Coast (SA)	20-24	11
West Coast (SA)	25+	53
Western	5-14	5
Whyalla	0-4	312
Whyalla	5-14	2421
Whyalla	15-19	819
Whyalla	20-24	215
Whyalla	25+	555
APY Lands	0-4	70
APY Lands	5-14	322
APY Lands	15-19	69
APY Lands	20-24	12
APY Lands	25+	24
Coober Pedy	0-4	9
Coober Pedy	5-14	93
Coober Pedy	15-19	35
Coober Pedy	25+	50
Quorn - Lake Gilles	0-4	30
Quorn - Lake Gilles	5-14	165
Quorn - Lake Gilles	15-19	53
Quorn - Lake Gilles	20-24	8
Quorn - Lake Gilles	25+	44
Outback	0-4	18
Outback	5-14	150
Outback	15-19	27
Outback	20-24	15
Outback	25+	30
Port Augusta	0-4	202
Port Augusta	5-14	1545
Port Augusta	15-19	472
Port Augusta	20-24	91
Port Augusta	25+	332
Roxby Downs	0-4	63
Roxby Downs	5-14	579
Roxby Downs	15-19	112
Roxby Downs	20-24	22
Roxby Downs	25+	141
Goolwa - Port Elliot	0-4	90
Goolwa - Port Elliot	5-14	914
Goolwa - Port Elliot	15-19	339
Goolwa - Port Elliot	20-24	85
Goolwa - Port Elliot	25+	272
Kangaroo Island	0-4	51
Kangaroo Island	5-14	490
Kangaroo Island	15-19	107
Kangaroo Island	20-24	18
Kangaroo Island	25+	97
Strathalbyn	0-4	106
Strathalbyn	5-14	920
Strathalbyn	15-19	344
Strathalbyn	20-24	109
Strathalbyn	25+	219
Strathalbyn Surrounds	0-4	73
Strathalbyn Surrounds	5-14	892
Strathalbyn Surrounds	15-19	360
Strathalbyn Surrounds	20-24	94
Strathalbyn Surrounds	25+	189
Victor Harbor	0-4	136
Victor Harbor	5-14	1336
Victor Harbor	15-19	472
Victor Harbor	20-24	110
Victor Harbor	25+	356
Yankalilla	0-4	52
Yankalilla	5-14	615
Yankalilla	15-19	208
Yankalilla	20-24	42
Yankalilla	25+	142
Grant	0-4	61
Grant	5-14	691
Grant	15-19	222
Grant	20-24	49
Grant	25+	110
Kingston - Robe	0-4	30
Kingston - Robe	5-14	348
Kingston - Robe	15-19	109
Kingston - Robe	20-24	38
Kingston - Robe	25+	52
Millicent	0-4	42
Millicent	5-14	541
Millicent	15-19	252
Millicent	20-24	42
Millicent	25+	88
Naracoorte	0-4	81
Naracoorte	5-14	744
Naracoorte	15-19	202
Naracoorte	20-24	56
Naracoorte	25+	150
Naracoorte Surrounds	0-4	26
Naracoorte Surrounds	5-14	290
Naracoorte Surrounds	15-19	96
Naracoorte Surrounds	20-24	20
Naracoorte Surrounds	25+	36
Penola	0-4	31
Penola	5-14	375
Penola	15-19	110
Penola	20-24	22
Penola	25+	66
Tatiara	0-4	82
Tatiara	5-14	811
Tatiara	15-19	226
Tatiara	20-24	63
Tatiara	25+	151
Wattle Range	0-4	52
Wattle Range	5-14	367
Wattle Range	15-19	131
Wattle Range	20-24	13
Wattle Range	25+	54
Mount Gambier - East	0-4	230
Mount Gambier - East	5-14	1817
Mount Gambier - East	15-19	643
Mount Gambier - East	20-24	127
Mount Gambier - East	25+	471
Mount Gambier - West	0-4	204
Mount Gambier - West	5-14	1655
Mount Gambier - West	15-19	610
Mount Gambier - West	20-24	146
Mount Gambier - West	25+	474
Barmera	0-4	55
Barmera	5-14	723
Barmera	15-19	240
Barmera	20-24	47
Barmera	25+	115
Berri	0-4	45
Berri	5-14	434
Berri	15-19	171
Berri	20-24	35
Berri	25+	109
Karoonda - Lameroo	0-4	29
Karoonda - Lameroo	5-14	310
Karoonda - Lameroo	15-19	107
Karoonda - Lameroo	20-24	13
Karoonda - Lameroo	25+	53
Loxton	0-4	56
Loxton	5-14	660
Loxton	15-19	203
Loxton	20-24	39
Loxton	25+	143
Loxton Surrounds	0-4	15
Loxton Surrounds	5-14	178
Loxton Surrounds	15-19	60
Loxton Surrounds	20-24	7
Loxton Surrounds	25+	41
Mannum	0-4	53
Mannum	5-14	542
Mannum	15-19	199
Mannum	20-24	40
Mannum	25+	133
Murray Bridge	0-4	228
Murray Bridge	5-14	1928
Murray Bridge	15-19	682
Murray Bridge	20-24	174
Murray Bridge	25+	479
Murray Bridge Surrounds	0-4	36
Murray Bridge Surrounds	5-14	406
Murray Bridge Surrounds	15-19	147
Murray Bridge Surrounds	20-24	36
Murray Bridge Surrounds	25+	55
Renmark	0-4	42
Renmark	5-14	445
Renmark	15-19	163
Renmark	20-24	42
Renmark	25+	133
Renmark Surrounds	0-4	59
Renmark Surrounds	5-14	553
Renmark Surrounds	15-19	203
Renmark Surrounds	20-24	47
Renmark Surrounds	25+	82
The Coorong	0-4	52
The Coorong	5-14	552
The Coorong	15-19	170
The Coorong	20-24	31
The Coorong	25+	88
Waikerie	0-4	56
Waikerie	5-14	654
Waikerie	15-19	212
Waikerie	20-24	46
Waikerie	25+	96
No usual address (SA)	0-4	25
No usual address (SA)	5-14	200
No usual address (SA)	15-19	92
No usual address (SA)	20-24	39
No usual address (SA)	25+	94
Augusta	0-4	95
Augusta	5-14	762
Augusta	15-19	174
Augusta	20-24	22
Augusta	25+	172
Busselton Surrounds	0-4	163
Busselton Surrounds	5-14	1635
Busselton Surrounds	15-19	437
Busselton Surrounds	20-24	73
Busselton Surrounds	25+	347
Margaret River	0-4	153
Margaret River	5-14	1399
Margaret River	15-19	396
Margaret River	20-24	52
Margaret River	25+	351
Busselton - East	0-4	112
Busselton - East	5-14	1109
Busselton - East	15-19	366
Busselton - East	20-24	70
Busselton - East	25+	253
Busselton - West	0-4	276
Busselton - West	5-14	2479
Busselton - West	15-19	804
Busselton - West	20-24	147
Busselton - West	25+	499
Australind - Leschenault	0-4	380
Australind - Leschenault	5-14	2937
Australind - Leschenault	15-19	913
Australind - Leschenault	20-24	158
Australind - Leschenault	25+	501
Capel	0-4	70
Capel	5-14	734
Capel	15-19	214
Capel	20-24	36
Capel	25+	135
College Grove - Carey Park	0-4	94
College Grove - Carey Park	5-14	670
College Grove - Carey Park	15-19	222
College Grove - Carey Park	20-24	79
College Grove - Carey Park	25+	182
Collie	0-4	108
Collie	5-14	981
Collie	15-19	330
Collie	20-24	50
Collie	25+	158
Dardanup	0-4	29
Dardanup	5-14	420
Dardanup	15-19	143
Dardanup	20-24	20
Dardanup	25+	65
Eaton - Pelican Point	0-4	242
Eaton - Pelican Point	5-14	1591
Eaton - Pelican Point	15-19	477
Eaton - Pelican Point	20-24	124
Eaton - Pelican Point	25+	333
Harvey	0-4	103
Harvey	5-14	1095
Harvey	15-19	388
Harvey	20-24	65
Harvey	25+	193
East Bunbury - Glen Iris	0-4	102
East Bunbury - Glen Iris	5-14	825
East Bunbury - Glen Iris	15-19	239
East Bunbury - Glen Iris	20-24	80
East Bunbury - Glen Iris	25+	182
Waroona	0-4	47
Waroona	5-14	457
Waroona	15-19	165
Waroona	20-24	31
Waroona	25+	72
Dalyellup	0-4	198
Dalyellup	5-14	1654
Dalyellup	15-19	570
Dalyellup	20-24	130
Dalyellup	25+	352
Gelorup - Stratham	0-4	32
Gelorup - Stratham	5-14	442
Gelorup - Stratham	15-19	206
Gelorup - Stratham	20-24	41
Gelorup - Stratham	25+	70
South Bunbury - Bunbury	0-4	148
South Bunbury - Bunbury	5-14	1277
South Bunbury - Bunbury	15-19	478
South Bunbury - Bunbury	20-24	114
South Bunbury - Bunbury	25+	384
Withers - Usher	0-4	73
Withers - Usher	5-14	585
Withers - Usher	15-19	175
Withers - Usher	20-24	47
Withers - Usher	25+	135
Bridgetown - Boyup Brook	0-4	85
Bridgetown - Boyup Brook	5-14	806
Bridgetown - Boyup Brook	15-19	216
Bridgetown - Boyup Brook	20-24	38
Bridgetown - Boyup Brook	25+	127
Donnybrook - Balingup	0-4	70
Donnybrook - Balingup	5-14	660
Donnybrook - Balingup	15-19	208
Donnybrook - Balingup	20-24	31
Donnybrook - Balingup	25+	122
Manjimup	0-4	82
Manjimup	5-14	649
Manjimup	15-19	217
Manjimup	20-24	29
Manjimup	25+	87
Pemberton	0-4	49
Pemberton	5-14	432
Pemberton	15-19	159
Pemberton	20-24	11
Pemberton	25+	80
Dawesville - Bouvard	0-4	138
Dawesville - Bouvard	5-14	1125
Dawesville - Bouvard	15-19	366
Dawesville - Bouvard	20-24	86
Dawesville - Bouvard	25+	220
Falcon - Wannanup	0-4	133
Falcon - Wannanup	5-14	1005
Falcon - Wannanup	15-19	375
Falcon - Wannanup	20-24	124
Falcon - Wannanup	25+	235
Greenfields	0-4	139
Greenfields	5-14	1089
Greenfields	15-19	334
Greenfields	20-24	116
Greenfields	25+	208
Halls Head - Erskine	0-4	289
Halls Head - Erskine	5-14	2164
Halls Head - Erskine	15-19	846
Halls Head - Erskine	20-24	283
Halls Head - Erskine	25+	514
Mandurah	0-4	109
Mandurah	5-14	691
Mandurah	15-19	260
Mandurah	20-24	126
Mandurah	25+	279
Mandurah - East	0-4	72
Mandurah - East	5-14	680
Mandurah - East	15-19	241
Mandurah - East	20-24	76
Mandurah - East	25+	130
Mandurah - North	0-4	432
Mandurah - North	5-14	3157
Mandurah - North	15-19	1003
Mandurah - North	20-24	336
Mandurah - North	25+	672
Mandurah - South	0-4	117
Mandurah - South	5-14	1066
Mandurah - South	15-19	380
Mandurah - South	20-24	120
Mandurah - South	25+	285
Pinjarra	0-4	140
Pinjarra	5-14	1320
Pinjarra	15-19	408
Pinjarra	20-24	78
Pinjarra	25+	246
City Beach	0-4	74
City Beach	5-14	984
City Beach	15-19	548
City Beach	20-24	253
City Beach	25+	169
Claremont (WA)	0-4	124
Claremont (WA)	5-14	914
Claremont (WA)	15-19	547
Claremont (WA)	20-24	356
Claremont (WA)	25+	422
Cottesloe	0-4	119
Cottesloe	5-14	834
Cottesloe	15-19	496
Cottesloe	20-24	259
Cottesloe	25+	263
Floreat	0-4	168
Floreat	5-14	1448
Floreat	15-19	671
Floreat	20-24	283
Floreat	25+	245
Mosman Park - Peppermint Grove	0-4	149
Mosman Park - Peppermint Grove	5-14	1288
Mosman Park - Peppermint Grove	15-19	775
Mosman Park - Peppermint Grove	20-24	389
Mosman Park - Peppermint Grove	25+	466
Nedlands - Dalkeith - Crawley	0-4	264
Nedlands - Dalkeith - Crawley	5-14	2277
Nedlands - Dalkeith - Crawley	15-19	1654
Nedlands - Dalkeith - Crawley	20-24	1693
Nedlands - Dalkeith - Crawley	25+	1132
Swanbourne - Mount Claremont	0-4	174
Swanbourne - Mount Claremont	5-14	1412
Swanbourne - Mount Claremont	15-19	747
Swanbourne - Mount Claremont	20-24	324
Swanbourne - Mount Claremont	25+	314
Kings Park (WA)	20-24	3
Mount Hawthorn - Leederville	0-4	250
Mount Hawthorn - Leederville	5-14	1473
Mount Hawthorn - Leederville	15-19	514
Mount Hawthorn - Leederville	20-24	330
Mount Hawthorn - Leederville	25+	551
Mount Lawley - Inglewood	0-4	257
Mount Lawley - Inglewood	5-14	1577
Mount Lawley - Inglewood	15-19	776
Mount Lawley - Inglewood	20-24	701
Mount Lawley - Inglewood	25+	1012
North Perth	0-4	140
North Perth	5-14	950
North Perth	15-19	333
North Perth	20-24	296
North Perth	25+	507
Subiaco - Shenton Park	0-4	284
Subiaco - Shenton Park	5-14	1846
Subiaco - Shenton Park	15-19	722
Subiaco - Shenton Park	20-24	546
Subiaco - Shenton Park	25+	929
Wembley - West Leederville - Glendalough	0-4	328
Wembley - West Leederville - Glendalough	5-14	2278
Wembley - West Leederville - Glendalough	15-19	754
Wembley - West Leederville - Glendalough	20-24	569
Wembley - West Leederville - Glendalough	25+	1254
East Perth	0-4	103
East Perth	5-14	392
East Perth	15-19	196
East Perth	20-24	507
East Perth	25+	996
Perth (North) - Highgate	0-4	114
Perth (North) - Highgate	5-14	536
Perth (North) - Highgate	15-19	159
Perth (North) - Highgate	20-24	473
Perth (North) - Highgate	25+	1123
Perth (West) - Northbridge	0-4	67
Perth (West) - Northbridge	5-14	304
Perth (West) - Northbridge	15-19	186
Perth (West) - Northbridge	20-24	696
Perth (West) - Northbridge	25+	1203
Bassendean - Eden Hill - Ashfield	0-4	275
Bassendean - Eden Hill - Ashfield	5-14	1678
Bassendean - Eden Hill - Ashfield	15-19	566
Bassendean - Eden Hill - Ashfield	20-24	304
Bassendean - Eden Hill - Ashfield	25+	647
Bayswater - Embleton - Bedford	0-4	474
Bayswater - Embleton - Bedford	5-14	2580
Bayswater - Embleton - Bedford	15-19	931
Bayswater - Embleton - Bedford	20-24	563
Bayswater - Embleton - Bedford	25+	1135
Maylands	0-4	197
Maylands	5-14	953
Maylands	15-19	313
Maylands	20-24	368
Maylands	25+	1006
Morley	0-4	366
Morley	5-14	2197
Morley	15-19	886
Morley	20-24	588
Morley	25+	971
Noranda	0-4	122
Noranda	5-14	837
Noranda	15-19	396
Noranda	20-24	213
Noranda	25+	233
Chidlow	0-4	28
Chidlow	5-14	313
Chidlow	15-19	162
Chidlow	20-24	30
Chidlow	25+	79
Glen Forrest - Darlington	0-4	109
Glen Forrest - Darlington	5-14	962
Glen Forrest - Darlington	15-19	371
Glen Forrest - Darlington	20-24	143
Glen Forrest - Darlington	25+	241
Helena Valley - Koongamia	0-4	103
Helena Valley - Koongamia	5-14	622
Helena Valley - Koongamia	15-19	228
Helena Valley - Koongamia	20-24	113
Helena Valley - Koongamia	25+	156
Malmalling - Reservoir	15-19	4
Mundaring	0-4	173
Mundaring	5-14	1654
Mundaring	15-19	693
Mundaring	20-24	194
Mundaring	25+	396
Swan View - Greenmount - Midvale	0-4	192
Swan View - Greenmount - Midvale	5-14	1379
Swan View - Greenmount - Midvale	15-19	482
Swan View - Greenmount - Midvale	20-24	193
Swan View - Greenmount - Midvale	25+	363
Ballajura	0-4	296
Ballajura	5-14	2307
Ballajura	15-19	987
Ballajura	20-24	483
Ballajura	25+	620
Beechboro	0-4	458
Beechboro	5-14	2871
Beechboro	15-19	1006
Beechboro	20-24	483
Beechboro	25+	857
Bullsbrook	0-4	81
Bullsbrook	5-14	700
Bullsbrook	15-19	247
Bullsbrook	20-24	68
Bullsbrook	25+	118
Gidgegannup	0-4	28
Gidgegannup	5-14	304
Gidgegannup	15-19	156
Gidgegannup	20-24	43
Gidgegannup	25+	73
Hazelmere - Guildford	0-4	114
Hazelmere - Guildford	5-14	651
Hazelmere - Guildford	15-19	198
Hazelmere - Guildford	20-24	86
Hazelmere - Guildford	25+	199
Lockridge - Kiara	0-4	292
Lockridge - Kiara	5-14	1671
Lockridge - Kiara	15-19	486
Lockridge - Kiara	20-24	240
Lockridge - Kiara	25+	490
Middle Swan - Herne Hill	0-4	106
Middle Swan - Herne Hill	5-14	624
Middle Swan - Herne Hill	15-19	226
Middle Swan - Herne Hill	20-24	104
Middle Swan - Herne Hill	25+	171
Midland - Guildford	0-4	125
Midland - Guildford	5-14	913
Midland - Guildford	15-19	381
Midland - Guildford	20-24	222
Midland - Guildford	25+	439
Stratton - Jane Brook	0-4	134
Stratton - Jane Brook	5-14	956
Stratton - Jane Brook	15-19	352
Stratton - Jane Brook	20-24	124
Stratton - Jane Brook	25+	212
The Vines	0-4	286
The Vines	5-14	1969
The Vines	15-19	668
The Vines	20-24	224
The Vines	25+	394
Aveley	0-4	402
Aveley	5-14	2565
Aveley	15-19	773
Aveley	20-24	275
Aveley	25+	581
Brabham - Henley Brook	0-4	336
Brabham - Henley Brook	5-14	1458
Brabham - Henley Brook	15-19	432
Brabham - Henley Brook	20-24	216
Brabham - Henley Brook	25+	540
Ellenbrook	0-4	415
Ellenbrook	5-14	3160
Ellenbrook	15-19	988
Ellenbrook	20-24	347
Ellenbrook	25+	596
Craigie - Beldon	0-4	236
Craigie - Beldon	5-14	1214
Craigie - Beldon	15-19	361
Craigie - Beldon	20-24	188
Craigie - Beldon	25+	376
Currambine - Kinross	0-4	220
Currambine - Kinross	5-14	1817
Currambine - Kinross	15-19	784
Currambine - Kinross	20-24	385
Currambine - Kinross	25+	471
Duncraig	0-4	293
Duncraig	5-14	2508
Duncraig	15-19	922
Duncraig	20-24	319
Duncraig	25+	421
Greenwood - Warwick	0-4	260
Greenwood - Warwick	5-14	1643
Greenwood - Warwick	15-19	651
Greenwood - Warwick	20-24	276
Greenwood - Warwick	25+	448
Heathridge - Connolly	0-4	194
Heathridge - Connolly	5-14	1270
Heathridge - Connolly	15-19	434
Heathridge - Connolly	20-24	221
Heathridge - Connolly	25+	372
Hillarys	0-4	176
Hillarys	5-14	1487
Hillarys	15-19	698
Hillarys	20-24	325
Hillarys	25+	297
Iluka - Burns Beach	0-4	151
Iluka - Burns Beach	5-14	1346
Iluka - Burns Beach	15-19	721
Iluka - Burns Beach	20-24	302
Iluka - Burns Beach	25+	267
Joondalup - Edgewater	0-4	213
Joondalup - Edgewater	5-14	1357
Joondalup - Edgewater	15-19	568
Joondalup - Edgewater	20-24	551
Joondalup - Edgewater	25+	733
Kingsley	0-4	242
Kingsley	5-14	1713
Kingsley	15-19	635
Kingsley	20-24	263
Kingsley	25+	344
Mullaloo - Kallaroo	0-4	175
Mullaloo - Kallaroo	5-14	1486
Mullaloo - Kallaroo	15-19	675
Mullaloo - Kallaroo	20-24	270
Mullaloo - Kallaroo	25+	335
Ocean Reef	0-4	115
Ocean Reef	5-14	1060
Ocean Reef	15-19	490
Ocean Reef	20-24	218
Ocean Reef	25+	237
Padbury	0-4	206
Padbury	5-14	1132
Padbury	15-19	368
Padbury	20-24	150
Padbury	25+	316
Sorrento - Marmion	0-4	164
Sorrento - Marmion	5-14	1361
Sorrento - Marmion	15-19	581
Sorrento - Marmion	20-24	265
Sorrento - Marmion	25+	257
Woodvale	0-4	146
Woodvale	5-14	1293
Woodvale	15-19	568
Woodvale	20-24	257
Woodvale	25+	232
Balcatta - Hamersley	0-4	276
Balcatta - Hamersley	5-14	1621
Balcatta - Hamersley	15-19	579
Balcatta - Hamersley	20-24	323
Balcatta - Hamersley	25+	689
Balga - Mirrabooka	0-4	367
Balga - Mirrabooka	5-14	2527
Balga - Mirrabooka	15-19	876
Balga - Mirrabooka	20-24	629
Balga - Mirrabooka	25+	1243
Innaloo - Doubleview	0-4	348
Innaloo - Doubleview	5-14	1681
Innaloo - Doubleview	15-19	675
Innaloo - Doubleview	20-24	456
Innaloo - Doubleview	25+	888
Karrinyup - Gwelup - Carine	0-4	491
Karrinyup - Gwelup - Carine	5-14	3261
Karrinyup - Gwelup - Carine	15-19	1237
Karrinyup - Gwelup - Carine	20-24	500
Karrinyup - Gwelup - Carine	25+	633
Nollamara - Westminster	0-4	353
Nollamara - Westminster	5-14	1740
Nollamara - Westminster	15-19	539
Nollamara - Westminster	20-24	532
Nollamara - Westminster	25+	1287
Osborne Park Industrial	5-14	9
Osborne Park Industrial	20-24	6
Osborne Park Industrial	25+	21
Scarborough	0-4	252
Scarborough	5-14	1430
Scarborough	15-19	556
Scarborough	20-24	380
Scarborough	25+	979
Stirling - Osborne Park	0-4	223
Stirling - Osborne Park	5-14	1439
Stirling - Osborne Park	15-19	557
Stirling - Osborne Park	20-24	408
Stirling - Osborne Park	25+	680
Trigg - North Beach - Watermans Bay	0-4	141
Trigg - North Beach - Watermans Bay	5-14	952
Trigg - North Beach - Watermans Bay	15-19	390
Trigg - North Beach - Watermans Bay	20-24	227
Trigg - North Beach - Watermans Bay	25+	205
Tuart Hill - Joondanna	0-4	179
Tuart Hill - Joondanna	5-14	862
Tuart Hill - Joondanna	15-19	311
Tuart Hill - Joondanna	20-24	313
Tuart Hill - Joondanna	25+	825
Wembley Downs - Churchlands - Woodlands	0-4	259
Wembley Downs - Churchlands - Woodlands	5-14	2247
Wembley Downs - Churchlands - Woodlands	15-19	1046
Wembley Downs - Churchlands - Woodlands	20-24	462
Wembley Downs - Churchlands - Woodlands	25+	504
Yokine - Coolbinia - Menora	0-4	242
Yokine - Coolbinia - Menora	5-14	1582
Yokine - Coolbinia - Menora	15-19	637
Yokine - Coolbinia - Menora	20-24	519
Yokine - Coolbinia - Menora	25+	837
Dianella - North	0-4	168
Dianella - North	5-14	1257
Dianella - North	15-19	635
Dianella - North	20-24	375
Dianella - North	25+	398
Dianella - South	0-4	198
Dianella - South	5-14	1204
Dianella - South	15-19	499
Dianella - South	20-24	342
Dianella - South	25+	536
Alexander Heights - Koondoola	0-4	173
Alexander Heights - Koondoola	5-14	1433
Alexander Heights - Koondoola	15-19	585
Alexander Heights - Koondoola	20-24	348
Alexander Heights - Koondoola	25+	415
Butler - Merriwa - Ridgewood	0-4	451
Butler - Merriwa - Ridgewood	5-14	3427
Butler - Merriwa - Ridgewood	15-19	1242
Butler - Merriwa - Ridgewood	20-24	479
Butler - Merriwa - Ridgewood	25+	825
Carramar	0-4	472
Carramar	5-14	3032
Carramar	15-19	1035
Carramar	20-24	397
Carramar	25+	684
Clarkson	0-4	300
Clarkson	5-14	1787
Clarkson	15-19	543
Clarkson	20-24	299
Clarkson	25+	579
Girrawheen	0-4	139
Girrawheen	5-14	1039
Girrawheen	15-19	398
Girrawheen	20-24	213
Girrawheen	25+	408
Marangaroo	0-4	154
Marangaroo	5-14	1227
Marangaroo	15-19	493
Marangaroo	20-24	253
Marangaroo	25+	355
Mindarie - Quinns Rocks - Jindalee	0-4	324
Mindarie - Quinns Rocks - Jindalee	5-14	2641
Mindarie - Quinns Rocks - Jindalee	15-19	1308
Mindarie - Quinns Rocks - Jindalee	20-24	550
Mindarie - Quinns Rocks - Jindalee	25+	629
Tapping - Ashby - Sinagra	0-4	272
Tapping - Ashby - Sinagra	5-14	2146
Tapping - Ashby - Sinagra	15-19	711
Tapping - Ashby - Sinagra	20-24	303
Tapping - Ashby - Sinagra	25+	436
Alkimos - Eglinton	0-4	414
Alkimos - Eglinton	5-14	2166
Alkimos - Eglinton	15-19	521
Alkimos - Eglinton	20-24	259
Alkimos - Eglinton	25+	614
Carabooda - Pinjar	5-14	92
Carabooda - Pinjar	15-19	35
Carabooda - Pinjar	20-24	15
Carabooda - Pinjar	25+	21
Two Rocks	0-4	76
Two Rocks	5-14	567
Two Rocks	15-19	136
Two Rocks	20-24	28
Two Rocks	25+	121
Yanchep	0-4	271
Yanchep	5-14	1757
Yanchep	15-19	457
Yanchep	20-24	123
Yanchep	25+	354
Hocking - Pearsall	0-4	284
Hocking - Pearsall	5-14	1775
Hocking - Pearsall	15-19	660
Hocking - Pearsall	20-24	283
Hocking - Pearsall	25+	367
Landsdale	0-4	386
Landsdale	5-14	2476
Landsdale	15-19	821
Landsdale	20-24	405
Landsdale	25+	538
Madeley - Darch	0-4	262
