SA2_NAME16	PrivateDwelling	Sex	persons
Mermaid Waters	1	M	6033
Miami	0	F	298
Miami	0	M	310
Miami	1	F	3641
Miami	1	M	3245
Coolangatta	0	F	873
Coolangatta	0	M	902
Coolangatta	1	F	2927
Coolangatta	1	M	2677
Currumbin - Tugun	0	F	725
Currumbin - Tugun	0	M	657
Currumbin - Tugun	1	F	5786
Currumbin - Tugun	1	M	5394
Currumbin Waters	0	F	221
Currumbin Waters	0	M	165
Currumbin Waters	1	F	4829
Currumbin Waters	1	M	4450
Elanora	0	F	224
Elanora	0	M	217
Elanora	1	F	6207
Elanora	1	M	5714
Palm Beach	0	F	667
Palm Beach	0	M	633
Palm Beach	1	F	7984
Palm Beach	1	M	7211
Arundel	0	F	277
Arundel	0	M	234
Arundel	1	F	5433
Arundel	1	M	5169
Biggera Waters	0	F	520
Biggera Waters	0	M	427
Biggera Waters	1	F	4848
Biggera Waters	1	M	4161
Coombabah	0	F	337
Coombabah	0	M	232
Coombabah	1	F	5172
Coombabah	1	M	4450
Labrador	0	F	1036
Labrador	0	M	970
Labrador	1	F	8806
Labrador	1	M	7736
Paradise Point - Hollywell	0	F	307
Paradise Point - Hollywell	0	M	312
Paradise Point - Hollywell	1	F	4801
Paradise Point - Hollywell	1	M	4432
Runaway Bay	0	F	268
Runaway Bay	0	M	234
Runaway Bay	1	F	4568
Runaway Bay	1	M	4177
Guanaba - Springbrook	0	F	236
Guanaba - Springbrook	0	M	153
Guanaba - Springbrook	1	F	1981
Guanaba - Springbrook	1	M	2044
Tamborine - Canungra	0	F	752
Tamborine - Canungra	0	M	797
Tamborine - Canungra	1	F	7420
Tamborine - Canungra	1	M	7050
Currumbin Valley - Tallebudgera	0	F	291
Currumbin Valley - Tallebudgera	0	M	182
Currumbin Valley - Tallebudgera	1	F	3588
Currumbin Valley - Tallebudgera	1	M	3473
Mudgeeraba - Bonogin	0	F	332
Mudgeeraba - Bonogin	0	M	315
Mudgeeraba - Bonogin	1	F	9567
Mudgeeraba - Bonogin	1	M	9101
Reedy Creek - Andrews	0	F	162
Reedy Creek - Andrews	0	M	145
Reedy Creek - Andrews	1	F	4429
Reedy Creek - Andrews	1	M	3994
Carrara	0	F	310
Carrara	0	M	407
Carrara	1	F	6519
Carrara	1	M	6077
Highland Park	0	F	101
Highland Park	0	M	121
Highland Park	1	F	4119
Highland Park	1	M	3956
Nerang - Mount Nathan	0	F	487
Nerang - Mount Nathan	0	M	449
Nerang - Mount Nathan	1	F	10200
Nerang - Mount Nathan	1	M	9907
Pacific Pines - Gaven	0	F	260
Pacific Pines - Gaven	0	M	240
Pacific Pines - Gaven	1	F	9009
Pacific Pines - Gaven	1	M	8610
Worongary - Tallai	0	F	258
Worongary - Tallai	0	M	223
Worongary - Tallai	1	F	3964
Worongary - Tallai	1	M	3976
Coomera	0	F	671
Coomera	0	M	651
Coomera	1	F	9658
Coomera	1	M	9101
Helensvale	0	F	407
Helensvale	0	M	352
Helensvale	1	F	9281
Helensvale	1	M	8710
Hope Island	0	F	675
Hope Island	0	M	588
Hope Island	1	F	6868
Hope Island	1	M	6491
Jacobs Well - Alberton	0	F	94
Jacobs Well - Alberton	0	M	118
Jacobs Well - Alberton	1	F	2121
Jacobs Well - Alberton	1	M	2241
Oxenford - Maudsland	0	F	232
Oxenford - Maudsland	0	M	230
Oxenford - Maudsland	1	F	8786
Oxenford - Maudsland	1	M	8481
Ormeau (East) - Stapylton	0	F	250
Ormeau (East) - Stapylton	0	M	211
Ormeau (East) - Stapylton	1	F	5163
Ormeau (East) - Stapylton	1	M	4935
Ormeau (West) - Yatala	0	F	183
Ormeau (West) - Yatala	0	M	208
Ormeau (West) - Yatala	1	F	5798
Ormeau (West) - Yatala	1	M	5604
Pimpama - North	0	F	303
Pimpama - North	0	M	291
Pimpama - North	1	F	4655
Pimpama - North	1	M	4546
Pimpama - South	0	F	431
Pimpama - South	0	M	424
Pimpama - South	1	F	4922
Pimpama - South	1	M	4672
Upper Coomera (South) - Wongawallan	0	F	162
Upper Coomera (South) - Wongawallan	0	M	183
Upper Coomera (South) - Wongawallan	1	F	5598
Upper Coomera (South) - Wongawallan	1	M	5393
Upper Coomera - North	0	F	500
Upper Coomera - North	0	M	495
Upper Coomera - North	1	F	9791
Upper Coomera - North	1	M	9380
Willow Vale - Pimpama (West)	0	F	164
Willow Vale - Pimpama (West)	0	M	174
Willow Vale - Pimpama (West)	1	F	3433
Willow Vale - Pimpama (West)	1	M	3171
Clear Island Waters	0	F	174
Clear Island Waters	0	M	123
Clear Island Waters	1	F	2130
Clear Island Waters	1	M	1930
Merrimac	0	F	353
Merrimac	0	M	262
Merrimac	1	F	3441
Merrimac	1	M	3119
Varsity Lakes	0	F	494
Varsity Lakes	0	M	372
Varsity Lakes	1	F	8251
Varsity Lakes	1	M	7304
Robina - East	0	F	631
Robina - East	0	M	491
Robina - East	1	F	8129
Robina - East	1	M	7553
Robina - West	0	F	428
Robina - West	0	M	356
Robina - West	1	F	4485
Robina - West	1	M	3741
Ashmore	0	F	532
Ashmore	0	M	431
Ashmore	1	F	5907
Ashmore	1	M	5402
Molendinar	0	F	142
Molendinar	0	M	164
Molendinar	1	F	3064
Molendinar	1	M	3056
Parkwood	0	F	277
Parkwood	0	M	246
Parkwood	1	F	4056
Parkwood	1	M	4204
Southport - North	0	F	1805
Southport - North	0	M	1605
Southport - North	1	F	7982
Southport - North	1	M	7250
Southport - South	0	F	819
Southport - South	0	M	1042
Southport - South	1	F	8797
Southport - South	1	M	8191
Benowa	0	F	391
Benowa	0	M	277
Benowa	1	F	4815
Benowa	1	M	4480
Bundall	0	F	118
Bundall	0	M	112
Bundall	1	F	2379
Bundall	1	M	2288
Main Beach	0	F	651
Main Beach	0	M	618
Main Beach	1	F	1753
Main Beach	1	M	1683
Surfers Paradise - North	0	F	1386
Surfers Paradise - North	0	M	1532
Surfers Paradise - North	1	F	5137
Surfers Paradise - North	1	M	5079
Surfers Paradise - South	0	F	1890
Surfers Paradise - South	0	M	1946
Surfers Paradise - South	1	F	5643
Surfers Paradise - South	1	M	6012
Darra - Sumner	0	F	72
Darra - Sumner	0	M	108
Darra - Sumner	1	F	2179
Darra - Sumner	1	M	2312
Durack	0	F	208
Durack	0	M	157
Durack	1	F	4037
Durack	1	M	3783
Inala - Richlands	0	F	615
Inala - Richlands	0	M	621
Inala - Richlands	1	F	9456
Inala - Richlands	1	M	9108
Oxley (Qld)	0	F	254
Oxley (Qld)	0	M	219
Oxley (Qld)	1	F	4197
Oxley (Qld)	1	M	3931
Wacol	0	F	425
Wacol	0	M	3439
Wacol	1	F	1266
Wacol	1	M	1248
Doolandella	0	F	154
Doolandella	0	M	148
Doolandella	1	F	4240
Doolandella	1	M	3997
Forest Lake - Ellen Grove	0	F	383
Forest Lake - Ellen Grove	0	M	314
Forest Lake - Ellen Grove	1	F	11179
Forest Lake - Ellen Grove	1	M	10422
Boonah	0	F	511
Boonah	0	M	501
Boonah	1	F	5855
Boonah	1	M	5712
Esk	0	F	169
Esk	0	M	170
Esk	1	F	2395
Esk	1	M	2313
Lockyer Valley - East	0	F	869
Lockyer Valley - East	0	M	559
Lockyer Valley - East	1	F	9842
Lockyer Valley - East	1	M	9702
Lowood	0	F	309
Lowood	0	M	404
Lowood	1	F	6689
Lowood	1	M	6673
Rosewood	0	F	724
Rosewood	0	M	1738
Rosewood	1	F	5974
Rosewood	1	M	5773
Brassall	0	F	351
Brassall	0	M	324
Brassall	1	F	5971
Brassall	1	M	5417
Bundamba	0	F	276
Bundamba	0	M	267
Bundamba	1	F	4359
Bundamba	1	M	4356
Churchill - Yamanto	0	F	129
Churchill - Yamanto	0	M	144
Churchill - Yamanto	1	F	3364
Churchill - Yamanto	1	M	3107
Ipswich - Central	0	F	589
Ipswich - Central	0	M	716
Ipswich - Central	1	F	2926
Ipswich - Central	1	M	2885
Ipswich - East	0	F	603
Ipswich - East	0	M	580
Ipswich - East	1	F	8541
Ipswich - East	1	M	8174
Ipswich - North	0	F	43
Ipswich - North	0	M	51
Ipswich - North	1	F	2169
Ipswich - North	1	M	2208
Karalee - Barellan Point	0	F	69
Karalee - Barellan Point	0	M	63
Karalee - Barellan Point	1	F	3232
Karalee - Barellan Point	1	M	3226
Karana Downs	0	F	33
Karana Downs	0	M	28
Karana Downs	1	F	2953
Karana Downs	1	M	2902
Leichhardt - One Mile	0	F	218
Leichhardt - One Mile	0	M	182
Leichhardt - One Mile	1	F	4067
Leichhardt - One Mile	1	M	3750
North Ipswich - Tivoli	0	F	254
North Ipswich - Tivoli	0	M	246
North Ipswich - Tivoli	1	F	2903
North Ipswich - Tivoli	1	M	2929
Raceview	0	F	352
Raceview	0	M	256
Raceview	1	F	7478
Raceview	1	M	6928
Ripley	0	F	204
Ripley	0	M	201
Ripley	1	F	6341
Ripley	1	M	5890
Riverview	0	F	264
Riverview	0	M	235
Riverview	1	F	1286
Riverview	1	M	1254
Camira - Gailes	0	F	170
Camira - Gailes	0	M	200
Camira - Gailes	1	F	4364
Camira - Gailes	1	M	4412
Carole Park	0	M	3
Carole Park	1	M	4
Collingwood Park - Redbank	0	F	240
Collingwood Park - Redbank	0	M	263
Collingwood Park - Redbank	1	F	5653
Collingwood Park - Redbank	1	M	5445
Goodna	0	F	430
Goodna	0	M	449
Goodna	1	F	4991
Goodna	1	M	4973
Redbank Plains	0	F	651
Redbank Plains	0	M	647
Redbank Plains	1	F	11655
Redbank Plains	1	M	11256
Springfield	0	F	102
Springfield	0	M	90
Springfield	1	F	3645
Springfield	1	M	3464
Springfield Lakes	0	F	302
Springfield Lakes	0	M	321
Springfield Lakes	1	F	11646
Springfield Lakes	1	M	10991
Augustine Heights - Brookwater	0	F	109
Augustine Heights - Brookwater	0	M	99
Augustine Heights - Brookwater	1	F	4431
Augustine Heights - Brookwater	1	M	4279
Bellbird Park	0	F	237
Bellbird Park	0	M	218
Bellbird Park	1	F	4380
Bellbird Park	1	M	4254
Beaudesert	0	F	573
Beaudesert	0	M	770
Beaudesert	1	F	6808
Beaudesert	1	M	6487
Beenleigh	0	F	422
Beenleigh	0	M	483
Beenleigh	1	F	3777
Beenleigh	1	M	3743
Eagleby	0	F	648
Eagleby	0	M	635
Eagleby	1	F	6310
Eagleby	1	M	5934
Edens Landing - Holmview	0	F	240
Edens Landing - Holmview	0	M	234
Edens Landing - Holmview	1	F	4585
Edens Landing - Holmview	1	M	4379
Mount Warren Park	0	F	195
Mount Warren Park	0	M	166
Mount Warren Park	1	F	2701
Mount Warren Park	1	M	2621
Wolffdene - Bahrs Scrub	0	F	152
Wolffdene - Bahrs Scrub	0	M	140
Wolffdene - Bahrs Scrub	1	F	4416
Wolffdene - Bahrs Scrub	1	M	4197
Boronia Heights - Park Ridge	0	F	712
Boronia Heights - Park Ridge	0	M	653
Boronia Heights - Park Ridge	1	F	9160
Boronia Heights - Park Ridge	1	M	8517
Browns Plains	0	F	395
Browns Plains	0	M	385
Browns Plains	1	F	3716
Browns Plains	1	M	3646
Chambers Flat - Logan Reserve	0	F	385
Chambers Flat - Logan Reserve	0	M	317
Chambers Flat - Logan Reserve	1	F	4120
Chambers Flat - Logan Reserve	1	M	3994
Crestmead	0	F	455
Crestmead	0	M	439
Crestmead	1	F	5622
Crestmead	1	M	5526
Hillcrest	0	F	236
Hillcrest	0	M	236
Hillcrest	1	F	4134
Hillcrest	1	M	4182
Marsden	0	F	613
Marsden	0	M	627
Marsden	1	F	7442
Marsden	1	M	7191
Munruben - Park Ridge South	0	F	64
Munruben - Park Ridge South	0	M	59
Munruben - Park Ridge South	1	F	2061
Munruben - Park Ridge South	1	M	2183
Regents Park - Heritage Park	0	F	194
Regents Park - Heritage Park	0	M	168
Regents Park - Heritage Park	1	F	7914
Regents Park - Heritage Park	1	M	7599
Logan Village	0	F	159
Logan Village	0	M	164
Logan Village	1	F	4063
Logan Village	1	M	4055
Flagstone (East) - Riverbend	0	F	242
Flagstone (East) - Riverbend	0	M	220
Flagstone (East) - Riverbend	1	F	3094
Flagstone (East) - Riverbend	1	M	2993
Flagstone (West) - New Beith	0	F	62
Flagstone (West) - New Beith	0	M	63
Flagstone (West) - New Beith	1	F	4930
Flagstone (West) - New Beith	1	M	4908
Greenbank - North Maclean	0	F	136
Greenbank - North Maclean	0	M	142
Greenbank - North Maclean	1	F	3619
Greenbank - North Maclean	1	M	3660
Jimboomba - Glenlogan	0	F	452
Jimboomba - Glenlogan	0	M	438
Jimboomba - Glenlogan	1	F	8455
Jimboomba - Glenlogan	1	M	8439
Yarrabilba	0	F	290
Yarrabilba	0	M	262
Yarrabilba	1	F	5306
Yarrabilba	1	M	4761
Bethania - Waterford	0	F	663
Bethania - Waterford	0	M	492
Bethania - Waterford	1	F	5848
Bethania - Waterford	1	M	5019
Cornubia - Carbrook	0	F	155
Cornubia - Carbrook	0	M	130
Cornubia - Carbrook	1	F	4376
Cornubia - Carbrook	1	M	4351
Loganholme - Tanah Merah	0	F	194
Loganholme - Tanah Merah	0	M	201
Loganholme - Tanah Merah	1	F	5554
Loganholme - Tanah Merah	1	M	5508
Loganlea	0	F	764
Loganlea	0	M	696
Loganlea	1	F	5427
Loganlea	1	M	5162
Shailer Park	0	F	124
Shailer Park	0	M	104
Shailer Park	1	F	5876
Shailer Park	1	M	5780
Waterford West	0	F	351
Waterford West	0	M	365
Waterford West	1	F	3655
Waterford West	1	M	3367
Daisy Hill	0	F	113
Daisy Hill	0	M	98
Daisy Hill	1	F	3394
Daisy Hill	1	M	3246
Kingston (Qld)	0	F	488
Kingston (Qld)	0	M	544
Kingston (Qld)	1	F	4617
Kingston (Qld)	1	M	4665
Logan Central	0	F	254
Logan Central	0	M	307
Logan Central	1	F	2832
Logan Central	1	M	2926
Rochedale South - Priestdale	0	F	181
Rochedale South - Priestdale	0	M	165
Rochedale South - Priestdale	1	F	7554
Rochedale South - Priestdale	1	M	7353
Slacks Creek	0	F	394
Slacks Creek	0	M	369
Slacks Creek	1	F	4716
Slacks Creek	1	M	4789
Springwood	0	F	314
Springwood	0	M	261
Springwood	1	F	4700
Springwood	1	M	4477
Underwood	0	F	114
Underwood	0	M	122
Underwood	1	F	3241
Underwood	1	M	3298
Woodridge	0	F	737
Woodridge	0	M	737
Woodridge	1	F	5683
Woodridge	1	M	5732
Bowen	0	F	1131
Bowen	0	M	1239
Bowen	1	F	4294
Bowen	1	M	4275
Broadsound - Nebo	0	F	2063
Broadsound - Nebo	0	M	6458
Broadsound - Nebo	1	F	2737
Broadsound - Nebo	1	M	3074
Clermont	0	F	529
Clermont	0	M	1454
Clermont	1	F	1577
Clermont	1	M	1564
Collinsville	0	F	395
Collinsville	0	M	1567
Collinsville	1	F	1513
Collinsville	1	M	1603
Moranbah	0	F	1155
Moranbah	0	M	4799
Moranbah	1	F	3602
Moranbah	1	M	3741
Andergrove - Beaconsfield	0	F	564
Andergrove - Beaconsfield	0	M	476
Andergrove - Beaconsfield	1	F	7436
Andergrove - Beaconsfield	1	M	6884
East Mackay	0	F	254
East Mackay	0	M	270
East Mackay	1	F	1602
East Mackay	1	M	1658
Eimeo - Rural View	0	F	492
Eimeo - Rural View	0	M	462
Eimeo - Rural View	1	F	6159
Eimeo - Rural View	1	M	5827
Eungella Hinterland	0	F	3
Eungella Hinterland	0	M	3
Eungella Hinterland	1	F	4
Eungella Hinterland	1	M	4
Mackay	0	F	486
Mackay	0	M	774
Mackay	1	F	1480
Mackay	1	M	1577
Mackay Harbour	0	F	83
Mackay Harbour	0	M	113
Mackay Harbour	1	F	258
Mackay Harbour	1	M	264
Mount Pleasant - Glenella	0	F	267
Mount Pleasant - Glenella	0	M	271
Mount Pleasant - Glenella	1	F	5479
Mount Pleasant - Glenella	1	M	5146
North Mackay	0	F	302
North Mackay	0	M	284
North Mackay	1	F	2916
North Mackay	1	M	2776
Ooralea - Bakers Creek	0	F	350
Ooralea - Bakers Creek	0	M	321
Ooralea - Bakers Creek	1	F	2607
Ooralea - Bakers Creek	1	M	2603
Pioneer Valley	0	F	536
Pioneer Valley	0	M	493
Pioneer Valley	1	F	3907
Pioneer Valley	1	M	3759
Sarina	0	F	578
Sarina	0	M	703
Sarina	1	F	5219
Sarina	1	M	5221
Seaforth - Calen	0	F	529
Seaforth - Calen	0	M	557
Seaforth - Calen	1	F	3451
Seaforth - Calen	1	M	3681
Shoal Point - Bucasia	0	F	177
Shoal Point - Bucasia	0	M	187
Shoal Point - Bucasia	1	F	2842
Shoal Point - Bucasia	1	M	2663
Slade Point	0	F	116
Slade Point	0	M	110
Slade Point	1	F	1642
Slade Point	1	M	1533
South Mackay	0	F	189
South Mackay	0	M	199
South Mackay	1	F	3278
South Mackay	1	M	3094
Walkerston - Eton	0	F	297
Walkerston - Eton	0	M	310
Walkerston - Eton	1	F	3761
Walkerston - Eton	1	M	3792
West Mackay	0	F	632
West Mackay	0	M	786
West Mackay	1	F	2811
West Mackay	1	M	2673
Airlie - Whitsundays	0	F	3302
Airlie - Whitsundays	0	M	3434
Airlie - Whitsundays	1	F	5410
Airlie - Whitsundays	1	M	5404
Proserpine	0	F	663
Proserpine	0	M	669
Proserpine	1	F	3868
Proserpine	1	M	3984
Beachmere - Sandstone Point	0	F	419
Beachmere - Sandstone Point	0	M	405
Beachmere - Sandstone Point	1	F	7920
Beachmere - Sandstone Point	1	M	7533
Bribie Island	0	F	602
Bribie Island	0	M	508
Bribie Island	1	F	10170
Bribie Island	1	M	9052
Burpengary - East	0	F	138
Burpengary - East	0	M	123
Burpengary - East	1	F	3163
Burpengary - East	1	M	3095
Caboolture - South	0	F	841
Caboolture - South	0	M	709
Caboolture - South	1	F	11525
Caboolture - South	1	M	10367
Elimbah	0	F	55
Elimbah	0	M	72
Elimbah	1	F	2005
Elimbah	1	M	2060
Morayfield - East	0	F	259
Morayfield - East	0	M	231
Morayfield - East	1	F	5431
Morayfield - East	1	M	5112
Wamuran	0	F	126
Wamuran	0	M	165
Wamuran	1	F	1936
Wamuran	1	M	1939
Caboolture - East	0	F	834
Caboolture - East	0	M	788
Caboolture - East	1	F	8382
Caboolture - East	1	M	7743
Caboolture - West	0	F	512
Caboolture - West	0	M	427
Caboolture - West	1	F	5696
Caboolture - West	1	M	5404
Kilcoy	0	F	344
Kilcoy	0	M	426
Kilcoy	1	F	2527
Kilcoy	1	M	2609
Woodford - D'Aguilar	0	F	250
Woodford - D'Aguilar	0	M	1642
Woodford - D'Aguilar	1	F	3597
Woodford - D'Aguilar	1	M	3483
Burpengary	0	F	369
Burpengary	0	M	351
Burpengary	1	F	7948
Burpengary	1	M	7571
Deception Bay	0	F	657
Deception Bay	0	M	596
Deception Bay	1	F	10910
Deception Bay	1	M	10212
Morayfield	0	F	93
Morayfield	0	M	102
Morayfield	1	F	2828
Morayfield	1	M	2744
Narangba	0	F	367
Narangba	0	M	292
Narangba	1	F	10179
Narangba	1	M	9792
Upper Caboolture	0	F	49
Upper Caboolture	0	M	39
Upper Caboolture	1	F	1550
Upper Caboolture	1	M	1539
Clontarf	0	F	243
Clontarf	0	M	249
Clontarf	1	F	3985
Clontarf	1	M	3781
Margate - Woody Point	0	F	357
Margate - Woody Point	0	M	363
Margate - Woody Point	1	F	5819
Margate - Woody Point	1	M	5271
Redcliffe	0	F	405
Redcliffe	0	M	406
Redcliffe	1	F	5103
Redcliffe	1	M	4565
Rothwell - Kippa-Ring	0	F	704
Rothwell - Kippa-Ring	0	M	506
Rothwell - Kippa-Ring	1	F	8561
Rothwell - Kippa-Ring	1	M	7587
Moreton Island	0	F	179
Moreton Island	0	M	267
Moreton Island	1	F	54
Moreton Island	1	M	84
Scarborough - Newport	0	F	327
Scarborough - Newport	0	M	254
Scarborough - Newport	1	F	7603
Scarborough - Newport	1	M	6884
Albany Creek	0	F	114
Albany Creek	0	M	96
Albany Creek	1	F	8181
Albany Creek	1	M	7779
Cashmere	0	F	132
Cashmere	0	M	125
Cashmere	1	F	9683
Cashmere	1	M	9415
Dayboro	0	F	237
Dayboro	0	M	227
Dayboro	1	F	4351
Dayboro	1	M	4322
Eatons Hill	0	F	35
Eatons Hill	0	M	30
Eatons Hill	1	F	3827
Eatons Hill	1	M	3819
The Hills District	0	F	240
The Hills District	0	M	201
The Hills District	1	F	11881
The Hills District	1	M	11567
Samford Valley	0	F	150
Samford Valley	0	M	150
Samford Valley	1	F	5977
Samford Valley	1	M	5959
Murrumba Downs - Griffin	0	F	319
Murrumba Downs - Griffin	0	M	299
Murrumba Downs - Griffin	1	F	11435
Murrumba Downs - Griffin	1	M	10788
Dakabin	0	F	134
Dakabin	0	M	152
Dakabin	1	F	2531
Dakabin	1	M	2407
Kallangur	0	F	571
Kallangur	0	M	474
Kallangur	1	F	10560
Kallangur	1	M	9933
Mango Hill	0	F	222
Mango Hill	0	M	186
Mango Hill	1	F	7390
Mango Hill	1	M	6961
North Lakes	0	F	461
North Lakes	0	M	309
North Lakes	1	F	11389
North Lakes	1	M	10610
Bray Park	0	F	217
Bray Park	0	M	174
Bray Park	1	F	4970
Bray Park	1	M	4818
Lawnton	0	F	220
Lawnton	0	M	139
Lawnton	1	F	3420
Lawnton	1	M	3263
Petrie	0	F	109
Petrie	0	M	109
Petrie	1	F	4275
Petrie	1	M	4141
Strathpine - Brendale	0	F	303
Strathpine - Brendale	0	M	324
Strathpine - Brendale	1	F	6532
Strathpine - Brendale	1	M	6458
Aurukun	0	F	16
Aurukun	0	M	50
Aurukun	1	F	531
Aurukun	1	M	485
Cape York	0	F	1709
Cape York	0	M	2371
Cape York	1	F	3178
Cape York	1	M	3312
Croydon - Etheridge	0	F	530
Croydon - Etheridge	0	M	618
Croydon - Etheridge	1	F	385
Croydon - Etheridge	1	M	427
Kowanyama - Pormpuraaw	0	F	92
Kowanyama - Pormpuraaw	0	M	206
Kowanyama - Pormpuraaw	1	F	772
Kowanyama - Pormpuraaw	1	M	716
Northern Peninsula	0	F	323
Northern Peninsula	0	M	377
Northern Peninsula	1	F	1290
Northern Peninsula	1	M	1216
Tablelands	0	F	485
Tablelands	0	M	1683
Tablelands	1	F	2080
Tablelands	1	M	2263
Torres	0	F	299
Torres	0	M	427
Torres	1	F	1540
Torres	1	M	1463
Torres Strait Islands	0	F	98
Torres Strait Islands	0	M	138
Torres Strait Islands	1	F	1865
Torres Strait Islands	1	M	1833
Weipa	0	F	390
Weipa	0	M	657
Weipa	1	F	1688
Weipa	1	M	1801
Carpentaria	0	F	1267
Carpentaria	0	M	1654
Carpentaria	1	F	2089
Carpentaria	1	M	2134
Mount Isa	0	F	1485
Mount Isa	0	M	2083
Mount Isa	1	F	8172
Mount Isa	1	M	8381
Mount Isa Surrounds	0	F	1193
Mount Isa Surrounds	0	M	2556
Mount Isa Surrounds	1	F	1395
Mount Isa Surrounds	1	M	1478
Northern Highlands	0	F	740
Northern Highlands	0	M	1379
Northern Highlands	1	F	1241
Northern Highlands	1	M	1208
Barcaldine - Blackall	0	F	708
Barcaldine - Blackall	0	M	779
Barcaldine - Blackall	1	F	2052
Barcaldine - Blackall	1	M	2066
Charleville	0	F	475
Charleville	0	M	476
Charleville	1	F	1748
Charleville	1	M	1634
Far Central West	0	F	737
Far Central West	0	M	838
Far Central West	1	F	864
Far Central West	1	M	820
Far South West	0	F	412
Far South West	0	M	567
Far South West	1	F	1215
Far South West	1	M	1241
Longreach	0	F	610
Longreach	0	M	623
Longreach	1	F	1546
Longreach	1	M	1499
Buderim - North	0	F	414
Buderim - North	0	M	284
Buderim - North	1	F	9035
Buderim - North	1	M	7863
Buderim - South	0	F	459
Buderim - South	0	M	349
Buderim - South	1	F	8700
Buderim - South	1	M	7795
Mountain Creek	0	F	164
Mountain Creek	0	M	174
Mountain Creek	1	F	5954
Mountain Creek	1	M	5415
Sippy Downs	0	F	768
Sippy Downs	0	M	595
Sippy Downs	1	F	5363
Sippy Downs	1	M	4640
Aroona - Currimundi	0	F	220
Aroona - Currimundi	0	M	161
Aroona - Currimundi	1	F	4984
Aroona - Currimundi	1	M	4566
Buddina - Minyama	0	F	251
Buddina - Minyama	0	M	257
Buddina - Minyama	1	F	3279
Buddina - Minyama	1	M	3082
Caloundra - Kings Beach	0	F	750
Caloundra - Kings Beach	0	M	841
Caloundra - Kings Beach	1	F	3263
Caloundra - Kings Beach	1	M	2859
Golden Beach - Pelican Waters	0	F	433
Golden Beach - Pelican Waters	0	M	369
Golden Beach - Pelican Waters	1	F	6438
Golden Beach - Pelican Waters	1	M	5805
Moffat Beach - Battery Hill	0	F	398
Moffat Beach - Battery Hill	0	M	410
Moffat Beach - Battery Hill	1	F	3873
Moffat Beach - Battery Hill	1	M	3534
Parrearra - Warana	0	F	344
Parrearra - Warana	0	M	268
Parrearra - Warana	1	F	5026
Parrearra - Warana	1	M	4571
Wurtulla - Birtinya	0	F	507
Wurtulla - Birtinya	0	M	454
Wurtulla - Birtinya	1	F	5207
Wurtulla - Birtinya	1	M	4710
Caloundra West - Baringa	0	F	200
Caloundra West - Baringa	0	M	193
Caloundra West - Baringa	1	F	7988
Caloundra West - Baringa	1	M	7074
Meridan Plains - Little Mountain (North)	0	F	466
Meridan Plains - Little Mountain (North)	0	M	365
Meridan Plains - Little Mountain (North)	1	F	7135
Meridan Plains - Little Mountain (North)	1	M	6159
Coolum Beach	0	F	822
Coolum Beach	0	M	738
Coolum Beach	1	F	7564
Coolum Beach	1	M	7130
Marcoola - Mudjimba	0	F	796
Marcoola - Mudjimba	0	M	789
Marcoola - Mudjimba	1	F	5558
Marcoola - Mudjimba	1	M	5254
Maroochydore - Kuluin	0	F	2039
Maroochydore - Kuluin	0	M	1896
Maroochydore - Kuluin	1	F	11050
Maroochydore - Kuluin	1	M	9748
Mooloolaba - Alexandra Headland	0	F	1029
Mooloolaba - Alexandra Headland	0	M	996
Mooloolaba - Alexandra Headland	1	F	5777
Mooloolaba - Alexandra Headland	1	M	5478
Noosa Heads	0	F	884
Noosa Heads	0	M	883
Noosa Heads	1	F	2324
Noosa Heads	1	M	2161
Noosaville	0	F	805
Noosaville	0	M	783
Noosaville	1	F	4560
Noosaville	1	M	4004
Sunshine Beach	0	F	343
Sunshine Beach	0	M	363
Sunshine Beach	1	F	3269
Sunshine Beach	1	M	3126
Tewantin	0	F	489
Tewantin	0	M	398
Tewantin	1	F	5086
Tewantin	1	M	4570
Peregian Beach - Marcus Beach	0	F	149
Peregian Beach - Marcus Beach	0	M	157
Peregian Beach - Marcus Beach	1	F	1968
Peregian Beach - Marcus Beach	1	M	1878
Peregian Springs	0	F	288
Peregian Springs	0	M	196
Peregian Springs	1	F	5285
Peregian Springs	1	M	4816
Beerwah	0	F	254
Beerwah	0	M	266
Beerwah	1	F	4454
Beerwah	1	M	4142
Caloundra Hinterland	0	F	480
Caloundra Hinterland	0	M	421
Caloundra Hinterland	1	F	4324
Caloundra Hinterland	1	M	3986
Glass House Mountains	0	F	136
Glass House Mountains	0	M	152
Glass House Mountains	1	F	3118
Glass House Mountains	1	M	2990
Landsborough	0	F	349
Landsborough	0	M	314
Landsborough	1	F	7602
Landsborough	1	M	7094
Maroochy Hinterland	0	F	235
Maroochy Hinterland	0	M	244
Maroochy Hinterland	1	F	3207
Maroochy Hinterland	1	M	3071
Palmwoods	0	F	360
Palmwoods	0	M	352
Palmwoods	1	F	5606
Palmwoods	1	M	5216
Bli Bli	0	F	211
Bli Bli	0	M	176
Bli Bli	1	F	5209
Bli Bli	1	M	4919
Diddillibah - Rosemount	0	F	124
Diddillibah - Rosemount	0	M	129
Diddillibah - Rosemount	1	F	2099
Diddillibah - Rosemount	1	M	2112
Eumundi - Yandina	0	F	303
Eumundi - Yandina	0	M	309
Eumundi - Yandina	1	F	5845
Eumundi - Yandina	1	M	5698
Nambour	0	F	776
Nambour	0	M	715
Nambour	1	F	10916
