SA2_NAME16	MaxSchoolingCompleted	Sex	persons
Stirling - Osborne Park	Year 11	M	449
Stirling - Osborne Park	Year 12	F	4047
Stirling - Osborne Park	Year 12	M	3870
Trigg - North Beach - Watermans Bay	Did not go to school	F	5
Trigg - North Beach - Watermans Bay	Did not go to school	M	7
Trigg - North Beach - Watermans Bay	Year 8	F	42
Trigg - North Beach - Watermans Bay	Year 8	M	46
Trigg - North Beach - Watermans Bay	Year 9	F	121
Trigg - North Beach - Watermans Bay	Year 9	M	109
Trigg - North Beach - Watermans Bay	Year 10	F	545
Trigg - North Beach - Watermans Bay	Year 10	M	458
Trigg - North Beach - Watermans Bay	Year 11	F	241
Trigg - North Beach - Watermans Bay	Year 11	M	235
Trigg - North Beach - Watermans Bay	Year 12	F	2318
Trigg - North Beach - Watermans Bay	Year 12	M	2186
Tuart Hill - Joondanna	Did not go to school	F	55
Tuart Hill - Joondanna	Did not go to school	M	34
Tuart Hill - Joondanna	Year 8	F	225
Tuart Hill - Joondanna	Year 8	M	148
Tuart Hill - Joondanna	Year 9	F	155
Tuart Hill - Joondanna	Year 9	M	124
Tuart Hill - Joondanna	Year 10	F	742
Tuart Hill - Joondanna	Year 10	M	686
Tuart Hill - Joondanna	Year 11	F	369
Tuart Hill - Joondanna	Year 11	M	379
Tuart Hill - Joondanna	Year 12	F	4001
Tuart Hill - Joondanna	Year 12	M	3527
Wembley Downs - Churchlands - Woodlands	Did not go to school	F	21
Wembley Downs - Churchlands - Woodlands	Did not go to school	M	13
Wembley Downs - Churchlands - Woodlands	Year 8	F	112
Wembley Downs - Churchlands - Woodlands	Year 8	M	61
Wembley Downs - Churchlands - Woodlands	Year 9	F	216
Wembley Downs - Churchlands - Woodlands	Year 9	M	230
Wembley Downs - Churchlands - Woodlands	Year 10	F	764
Wembley Downs - Churchlands - Woodlands	Year 10	M	625
Wembley Downs - Churchlands - Woodlands	Year 11	F	365
Wembley Downs - Churchlands - Woodlands	Year 11	M	386
Wembley Downs - Churchlands - Woodlands	Year 12	F	4574
Wembley Downs - Churchlands - Woodlands	Year 12	M	4308
Yokine - Coolbinia - Menora	Did not go to school	F	72
Yokine - Coolbinia - Menora	Did not go to school	M	53
Yokine - Coolbinia - Menora	Year 8	F	287
Yokine - Coolbinia - Menora	Year 8	M	180
Yokine - Coolbinia - Menora	Year 9	F	284
Yokine - Coolbinia - Menora	Year 9	M	221
Yokine - Coolbinia - Menora	Year 10	F	1048
Yokine - Coolbinia - Menora	Year 10	M	883
Yokine - Coolbinia - Menora	Year 11	F	526
Yokine - Coolbinia - Menora	Year 11	M	476
Yokine - Coolbinia - Menora	Year 12	F	5113
Yokine - Coolbinia - Menora	Year 12	M	4677
Dianella - North	Did not go to school	F	108
Dianella - North	Did not go to school	M	84
Dianella - North	Year 8	F	342
Dianella - North	Year 8	M	236
Dianella - North	Year 9	F	245
Dianella - North	Year 9	M	194
Dianella - North	Year 10	F	815
Dianella - North	Year 10	M	769
Dianella - North	Year 11	F	382
Dianella - North	Year 11	M	357
Dianella - North	Year 12	F	3150
Dianella - North	Year 12	M	3034
Dianella - South	Did not go to school	F	47
Dianella - South	Did not go to school	M	46
Dianella - South	Year 8	F	247
Dianella - South	Year 8	M	152
Dianella - South	Year 9	F	207
Dianella - South	Year 9	M	174
Dianella - South	Year 10	F	916
Dianella - South	Year 10	M	829
Dianella - South	Year 11	F	426
Dianella - South	Year 11	M	402
Dianella - South	Year 12	F	3631
Dianella - South	Year 12	M	3293
Alexander Heights - Koondoola	Did not go to school	F	208
Alexander Heights - Koondoola	Did not go to school	M	173
Alexander Heights - Koondoola	Year 8	F	275
Alexander Heights - Koondoola	Year 8	M	223
Alexander Heights - Koondoola	Year 9	F	240
Alexander Heights - Koondoola	Year 9	M	245
Alexander Heights - Koondoola	Year 10	F	956
Alexander Heights - Koondoola	Year 10	M	988
Alexander Heights - Koondoola	Year 11	F	428
Alexander Heights - Koondoola	Year 11	M	493
Alexander Heights - Koondoola	Year 12	F	2404
Alexander Heights - Koondoola	Year 12	M	2329
Butler - Merriwa - Ridgewood	Did not go to school	F	66
Butler - Merriwa - Ridgewood	Did not go to school	M	49
Butler - Merriwa - Ridgewood	Year 8	F	214
Butler - Merriwa - Ridgewood	Year 8	M	184
Butler - Merriwa - Ridgewood	Year 9	F	508
Butler - Merriwa - Ridgewood	Year 9	M	466
Butler - Merriwa - Ridgewood	Year 10	F	2115
Butler - Merriwa - Ridgewood	Year 10	M	1976
Butler - Merriwa - Ridgewood	Year 11	F	1133
Butler - Merriwa - Ridgewood	Year 11	M	1093
Butler - Merriwa - Ridgewood	Year 12	F	5141
Butler - Merriwa - Ridgewood	Year 12	M	4270
Carramar	Did not go to school	F	56
Carramar	Did not go to school	M	34
Carramar	Year 8	F	99
Carramar	Year 8	M	84
Carramar	Year 9	F	261
Carramar	Year 9	M	272
Carramar	Year 10	F	1240
Carramar	Year 10	M	1381
Carramar	Year 11	F	763
Carramar	Year 11	M	793
Carramar	Year 12	F	4537
Carramar	Year 12	M	3836
Clarkson	Did not go to school	F	46
Clarkson	Did not go to school	M	24
Clarkson	Year 8	F	110
Clarkson	Year 8	M	80
Clarkson	Year 9	F	178
Clarkson	Year 9	M	203
Clarkson	Year 10	F	974
Clarkson	Year 10	M	1031
Clarkson	Year 11	F	578
Clarkson	Year 11	M	590
Clarkson	Year 12	F	3498
Clarkson	Year 12	M	3006
Girrawheen	Did not go to school	F	139
Girrawheen	Did not go to school	M	112
Girrawheen	Year 8	F	242
Girrawheen	Year 8	M	199
Girrawheen	Year 9	F	185
Girrawheen	Year 9	M	201
Girrawheen	Year 10	F	721
Girrawheen	Year 10	M	755
Girrawheen	Year 11	F	332
Girrawheen	Year 11	M	350
Girrawheen	Year 12	F	1761
Girrawheen	Year 12	M	1688
Marangaroo	Did not go to school	F	152
Marangaroo	Did not go to school	M	114
Marangaroo	Year 8	F	279
Marangaroo	Year 8	M	206
Marangaroo	Year 9	F	213
Marangaroo	Year 9	M	186
Marangaroo	Year 10	F	823
Marangaroo	Year 10	M	850
Marangaroo	Year 11	F	385
Marangaroo	Year 11	M	430
Marangaroo	Year 12	F	2221
Marangaroo	Year 12	M	2127
Mindarie - Quinns Rocks - Jindalee	Did not go to school	F	27
Mindarie - Quinns Rocks - Jindalee	Did not go to school	M	14
Mindarie - Quinns Rocks - Jindalee	Year 8	F	125
Mindarie - Quinns Rocks - Jindalee	Year 8	M	129
Mindarie - Quinns Rocks - Jindalee	Year 9	F	314
Mindarie - Quinns Rocks - Jindalee	Year 9	M	316
Mindarie - Quinns Rocks - Jindalee	Year 10	F	1540
Mindarie - Quinns Rocks - Jindalee	Year 10	M	1704
Mindarie - Quinns Rocks - Jindalee	Year 11	F	934
Mindarie - Quinns Rocks - Jindalee	Year 11	M	899
Mindarie - Quinns Rocks - Jindalee	Year 12	F	5379
Mindarie - Quinns Rocks - Jindalee	Year 12	M	4729
Neerabup National Park	Year 11	M	4
Tapping - Ashby - Sinagra	Did not go to school	F	23
Tapping - Ashby - Sinagra	Did not go to school	M	12
Tapping - Ashby - Sinagra	Year 8	F	116
Tapping - Ashby - Sinagra	Year 8	M	87
Tapping - Ashby - Sinagra	Year 9	F	202
Tapping - Ashby - Sinagra	Year 9	M	234
Tapping - Ashby - Sinagra	Year 10	F	1000
Tapping - Ashby - Sinagra	Year 10	M	1150
Tapping - Ashby - Sinagra	Year 11	F	553
Tapping - Ashby - Sinagra	Year 11	M	566
Tapping - Ashby - Sinagra	Year 12	F	3275
Tapping - Ashby - Sinagra	Year 12	M	2797
Alkimos - Eglinton	Did not go to school	F	24
Alkimos - Eglinton	Did not go to school	M	9
Alkimos - Eglinton	Year 8	F	56
Alkimos - Eglinton	Year 8	M	50
Alkimos - Eglinton	Year 9	F	156
Alkimos - Eglinton	Year 9	M	155
Alkimos - Eglinton	Year 10	F	930
Alkimos - Eglinton	Year 10	M	941
Alkimos - Eglinton	Year 11	F	582
Alkimos - Eglinton	Year 11	M	561
Alkimos - Eglinton	Year 12	F	3401
Alkimos - Eglinton	Year 12	M	2777
Carabooda - Pinjar	Did not go to school	F	4
Carabooda - Pinjar	Year 8	F	4
Carabooda - Pinjar	Year 8	M	10
Carabooda - Pinjar	Year 9	F	20
Carabooda - Pinjar	Year 9	M	26
Carabooda - Pinjar	Year 10	F	63
Carabooda - Pinjar	Year 10	M	82
Carabooda - Pinjar	Year 11	F	24
Carabooda - Pinjar	Year 11	M	33
Carabooda - Pinjar	Year 12	F	144
Carabooda - Pinjar	Year 12	M	148
Two Rocks	Did not go to school	F	3
Two Rocks	Did not go to school	M	4
Two Rocks	Year 8	F	24
Two Rocks	Year 8	M	35
Two Rocks	Year 9	F	76
Two Rocks	Year 9	M	87
Two Rocks	Year 10	F	353
Two Rocks	Year 10	M	460
Two Rocks	Year 11	F	182
Two Rocks	Year 11	M	178
Two Rocks	Year 12	F	687
Two Rocks	Year 12	M	572
Yanchep	Did not go to school	F	12
Yanchep	Did not go to school	M	15
Yanchep	Year 8	F	80
Yanchep	Year 8	M	67
Yanchep	Year 9	F	164
Yanchep	Year 9	M	216
Yanchep	Year 10	F	974
Yanchep	Year 10	M	1028
Yanchep	Year 11	F	483
Yanchep	Year 11	M	505
Yanchep	Year 12	F	2257
Yanchep	Year 12	M	1814
Hocking - Pearsall	Did not go to school	F	43
Hocking - Pearsall	Did not go to school	M	33
Hocking - Pearsall	Year 8	F	129
Hocking - Pearsall	Year 8	M	110
Hocking - Pearsall	Year 9	F	199
Hocking - Pearsall	Year 9	M	219
Hocking - Pearsall	Year 10	F	1003
Hocking - Pearsall	Year 10	M	1110
Hocking - Pearsall	Year 11	F	532
Hocking - Pearsall	Year 11	M	542
Hocking - Pearsall	Year 12	F	3249
Hocking - Pearsall	Year 12	M	2751
Landsdale	Did not go to school	F	104
Landsdale	Did not go to school	M	80
Landsdale	Year 8	F	149
Landsdale	Year 8	M	122
Landsdale	Year 9	F	194
Landsdale	Year 9	M	212
Landsdale	Year 10	F	859
Landsdale	Year 10	M	925
Landsdale	Year 11	F	500
Landsdale	Year 11	M	530
Landsdale	Year 12	F	3891
Landsdale	Year 12	M	3592
Madeley - Darch	Did not go to school	F	87
Madeley - Darch	Did not go to school	M	60
Madeley - Darch	Year 8	F	178
Madeley - Darch	Year 8	M	130
Madeley - Darch	Year 9	F	221
Madeley - Darch	Year 9	M	208
Madeley - Darch	Year 10	F	980
Madeley - Darch	Year 10	M	898
Madeley - Darch	Year 11	F	469
Madeley - Darch	Year 11	M	522
Madeley - Darch	Year 12	F	3600
Madeley - Darch	Year 12	M	3346
Wanneroo - Sinagra	Did not go to school	F	29
Wanneroo - Sinagra	Did not go to school	M	37
Wanneroo - Sinagra	Year 8	F	165
Wanneroo - Sinagra	Year 8	M	134
Wanneroo - Sinagra	Year 9	F	262
Wanneroo - Sinagra	Year 9	M	299
Wanneroo - Sinagra	Year 10	F	1258
Wanneroo - Sinagra	Year 10	M	1407
Wanneroo - Sinagra	Year 11	F	678
Wanneroo - Sinagra	Year 11	M	680
Wanneroo - Sinagra	Year 12	F	3295
Wanneroo - Sinagra	Year 12	M	2811
Armadale - Wungong - Brookdale	Did not go to school	F	56
Armadale - Wungong - Brookdale	Did not go to school	M	66
Armadale - Wungong - Brookdale	Year 8	F	307
Armadale - Wungong - Brookdale	Year 8	M	277
Armadale - Wungong - Brookdale	Year 9	F	501
Armadale - Wungong - Brookdale	Year 9	M	540
Armadale - Wungong - Brookdale	Year 10	F	2298
Armadale - Wungong - Brookdale	Year 10	M	2291
Armadale - Wungong - Brookdale	Year 11	F	1108
Armadale - Wungong - Brookdale	Year 11	M	1003
Armadale - Wungong - Brookdale	Year 12	F	4370
Armadale - Wungong - Brookdale	Year 12	M	3631
Camillo - Champion Lakes	Did not go to school	F	39
Camillo - Champion Lakes	Did not go to school	M	35
Camillo - Champion Lakes	Year 8	F	64
Camillo - Champion Lakes	Year 8	M	88
Camillo - Champion Lakes	Year 9	F	135
Camillo - Champion Lakes	Year 9	M	168
Camillo - Champion Lakes	Year 10	F	631
Camillo - Champion Lakes	Year 10	M	658
Camillo - Champion Lakes	Year 11	F	307
Camillo - Champion Lakes	Year 11	M	293
Camillo - Champion Lakes	Year 12	F	985
Camillo - Champion Lakes	Year 12	M	901
Kelmscott	Did not go to school	F	31
Kelmscott	Did not go to school	M	28
Kelmscott	Year 8	F	132
Kelmscott	Year 8	M	134
Kelmscott	Year 9	F	236
Kelmscott	Year 9	M	242
Kelmscott	Year 10	F	1068
Kelmscott	Year 10	M	1154
Kelmscott	Year 11	F	485
Kelmscott	Year 11	M	505
Kelmscott	Year 12	F	2118
Kelmscott	Year 12	M	1858
Mount Nasura - Mount Richon - Bedfordale	Did not go to school	F	5
Mount Nasura - Mount Richon - Bedfordale	Did not go to school	M	8
Mount Nasura - Mount Richon - Bedfordale	Year 8	F	72
Mount Nasura - Mount Richon - Bedfordale	Year 8	M	82
Mount Nasura - Mount Richon - Bedfordale	Year 9	F	163
Mount Nasura - Mount Richon - Bedfordale	Year 9	M	181
Mount Nasura - Mount Richon - Bedfordale	Year 10	F	814
Mount Nasura - Mount Richon - Bedfordale	Year 10	M	971
Mount Nasura - Mount Richon - Bedfordale	Year 11	F	405
Mount Nasura - Mount Richon - Bedfordale	Year 11	M	397
Mount Nasura - Mount Richon - Bedfordale	Year 12	F	1830
Mount Nasura - Mount Richon - Bedfordale	Year 12	M	1591
Roleystone	Did not go to school	F	6
Roleystone	Did not go to school	M	6
Roleystone	Year 8	F	41
Roleystone	Year 8	M	41
Roleystone	Year 9	F	113
Roleystone	Year 9	M	136
Roleystone	Year 10	F	648
Roleystone	Year 10	M	754
Roleystone	Year 11	F	309
Roleystone	Year 11	M	362
Roleystone	Year 12	F	1769
Roleystone	Year 12	M	1553
Seville Grove	Did not go to school	F	58
Seville Grove	Did not go to school	M	37
Seville Grove	Year 8	F	116
Seville Grove	Year 8	M	122
Seville Grove	Year 9	F	213
Seville Grove	Year 9	M	221
Seville Grove	Year 10	F	938
Seville Grove	Year 10	M	1017
Seville Grove	Year 11	F	500
Seville Grove	Year 11	M	476
Seville Grove	Year 12	F	2191
Seville Grove	Year 12	M	1915
Harrisdale	Did not go to school	F	23
Harrisdale	Did not go to school	M	15
Harrisdale	Year 8	F	58
Harrisdale	Year 8	M	47
Harrisdale	Year 9	F	122
Harrisdale	Year 9	M	119
Harrisdale	Year 10	F	543
Harrisdale	Year 10	M	557
Harrisdale	Year 11	F	305
Harrisdale	Year 11	M	310
Harrisdale	Year 12	F	3093
Harrisdale	Year 12	M	2840
Piara Waters - Forrestdale	Did not go to school	F	37
Piara Waters - Forrestdale	Did not go to school	M	23
Piara Waters - Forrestdale	Year 8	F	82
Piara Waters - Forrestdale	Year 8	M	58
Piara Waters - Forrestdale	Year 9	F	138
Piara Waters - Forrestdale	Year 9	M	157
Piara Waters - Forrestdale	Year 10	F	684
Piara Waters - Forrestdale	Year 10	M	731
Piara Waters - Forrestdale	Year 11	F	386
Piara Waters - Forrestdale	Year 11	M	425
Piara Waters - Forrestdale	Year 12	F	4298
Piara Waters - Forrestdale	Year 12	M	3880
Belmont - Ascot - Redcliffe	Did not go to school	F	69
Belmont - Ascot - Redcliffe	Did not go to school	M	64
Belmont - Ascot - Redcliffe	Year 8	F	209
Belmont - Ascot - Redcliffe	Year 8	M	179
Belmont - Ascot - Redcliffe	Year 9	F	212
Belmont - Ascot - Redcliffe	Year 9	M	271
Belmont - Ascot - Redcliffe	Year 10	F	1050
Belmont - Ascot - Redcliffe	Year 10	M	1168
Belmont - Ascot - Redcliffe	Year 11	F	506
Belmont - Ascot - Redcliffe	Year 11	M	587
Belmont - Ascot - Redcliffe	Year 12	F	3660
Belmont - Ascot - Redcliffe	Year 12	M	3583
East Victoria Park - Carlisle	Did not go to school	F	56
East Victoria Park - Carlisle	Did not go to school	M	62
East Victoria Park - Carlisle	Year 8	F	169
East Victoria Park - Carlisle	Year 8	M	125
East Victoria Park - Carlisle	Year 9	F	187
East Victoria Park - Carlisle	Year 9	M	185
East Victoria Park - Carlisle	Year 10	F	797
East Victoria Park - Carlisle	Year 10	M	916
East Victoria Park - Carlisle	Year 11	F	456
East Victoria Park - Carlisle	Year 11	M	487
East Victoria Park - Carlisle	Year 12	F	5065
East Victoria Park - Carlisle	Year 12	M	4930
Victoria Park - Lathlain - Burswood	Did not go to school	F	40
Victoria Park - Lathlain - Burswood	Did not go to school	M	33
Victoria Park - Lathlain - Burswood	Year 8	F	125
Victoria Park - Lathlain - Burswood	Year 8	M	92
Victoria Park - Lathlain - Burswood	Year 9	F	127
Victoria Park - Lathlain - Burswood	Year 9	M	157
Victoria Park - Lathlain - Burswood	Year 10	F	751
Victoria Park - Lathlain - Burswood	Year 10	M	841
Victoria Park - Lathlain - Burswood	Year 11	F	401
Victoria Park - Lathlain - Burswood	Year 11	M	498
Victoria Park - Lathlain - Burswood	Year 12	F	4880
Victoria Park - Lathlain - Burswood	Year 12	M	4872
Cloverdale	Did not go to school	F	43
Cloverdale	Did not go to school	M	43
Cloverdale	Year 8	F	136
Cloverdale	Year 8	M	122
Cloverdale	Year 9	F	146
Cloverdale	Year 9	M	152
Cloverdale	Year 10	F	615
Cloverdale	Year 10	M	633
Cloverdale	Year 11	F	281
Cloverdale	Year 11	M	331
Cloverdale	Year 12	F	2154
Cloverdale	Year 12	M	2038
Kewdale	Did not go to school	F	33
Kewdale	Did not go to school	M	36
Kewdale	Year 8	F	139
Kewdale	Year 8	M	102
Kewdale	Year 9	F	123
Kewdale	Year 9	M	128
Kewdale	Year 10	F	509
Kewdale	Year 10	M	537
Kewdale	Year 11	F	261
Kewdale	Year 11	M	247
Kewdale	Year 12	F	1782
Kewdale	Year 12	M	1714
Rivervale	Did not go to school	F	35
Rivervale	Did not go to school	M	42
Rivervale	Year 8	F	125
Rivervale	Year 8	M	100
Rivervale	Year 9	F	135
Rivervale	Year 9	M	120
Rivervale	Year 10	F	596
Rivervale	Year 10	M	653
Rivervale	Year 11	F	347
Rivervale	Year 11	M	402
Rivervale	Year 12	F	3062
Rivervale	Year 12	M	3177
Bentley - Wilson - St James	Did not go to school	F	99
Bentley - Wilson - St James	Did not go to school	M	62
Bentley - Wilson - St James	Year 8	F	315
Bentley - Wilson - St James	Year 8	M	233
Bentley - Wilson - St James	Year 9	F	296
Bentley - Wilson - St James	Year 9	M	227
Bentley - Wilson - St James	Year 10	F	1079
Bentley - Wilson - St James	Year 10	M	982
Bentley - Wilson - St James	Year 11	F	482
Bentley - Wilson - St James	Year 11	M	525
Bentley - Wilson - St James	Year 12	F	5758
Bentley - Wilson - St James	Year 12	M	6229
Canning Vale - West	Did not go to school	F	30
Canning Vale - West	Did not go to school	M	21
Canning Vale - West	Year 8	F	93
Canning Vale - West	Year 8	M	73
Canning Vale - West	Year 9	F	153
Canning Vale - West	Year 9	M	145
Canning Vale - West	Year 10	F	658
Canning Vale - West	Year 10	M	626
Canning Vale - West	Year 11	F	359
Canning Vale - West	Year 11	M	359
Canning Vale - West	Year 12	F	2887
Canning Vale - West	Year 12	M	2685
Cannington - Queens Park	Did not go to school	F	145
Cannington - Queens Park	Did not go to school	M	100
Cannington - Queens Park	Year 8	F	281
Cannington - Queens Park	Year 8	M	248
Cannington - Queens Park	Year 9	F	254
Cannington - Queens Park	Year 9	M	260
Cannington - Queens Park	Year 10	F	938
Cannington - Queens Park	Year 10	M	980
Cannington - Queens Park	Year 11	F	492
Cannington - Queens Park	Year 11	M	535
Cannington - Queens Park	Year 12	F	5533
Cannington - Queens Park	Year 12	M	5739
Parkwood - Ferndale - Lynwood	Did not go to school	F	70
Parkwood - Ferndale - Lynwood	Did not go to school	M	49
Parkwood - Ferndale - Lynwood	Year 8	F	206
Parkwood - Ferndale - Lynwood	Year 8	M	190
Parkwood - Ferndale - Lynwood	Year 9	F	195
Parkwood - Ferndale - Lynwood	Year 9	M	219
Parkwood - Ferndale - Lynwood	Year 10	F	1062
Parkwood - Ferndale - Lynwood	Year 10	M	976
Parkwood - Ferndale - Lynwood	Year 11	F	496
Parkwood - Ferndale - Lynwood	Year 11	M	529
Parkwood - Ferndale - Lynwood	Year 12	F	3595
Parkwood - Ferndale - Lynwood	Year 12	M	3450
Riverton - Shelley - Rossmoyne	Did not go to school	F	41
Riverton - Shelley - Rossmoyne	Did not go to school	M	22
Riverton - Shelley - Rossmoyne	Year 8	F	148
Riverton - Shelley - Rossmoyne	Year 8	M	113
Riverton - Shelley - Rossmoyne	Year 9	F	230
Riverton - Shelley - Rossmoyne	Year 9	M	214
Riverton - Shelley - Rossmoyne	Year 10	F	868
Riverton - Shelley - Rossmoyne	Year 10	M	717
Riverton - Shelley - Rossmoyne	Year 11	F	407
Riverton - Shelley - Rossmoyne	Year 11	M	376
Riverton - Shelley - Rossmoyne	Year 12	F	4270
Riverton - Shelley - Rossmoyne	Year 12	M	3933
Welshpool	Year 12	M	4
Willetton	Did not go to school	F	62
Willetton	Did not go to school	M	44
Willetton	Year 8	F	168
Willetton	Year 8	M	141
Willetton	Year 9	F	275
Willetton	Year 9	M	282
Willetton	Year 10	F	1058
Willetton	Year 10	M	989
Willetton	Year 11	F	539
Willetton	Year 11	M	540
Willetton	Year 12	F	5410
Willetton	Year 12	M	5098
Beckenham - Kenwick - Langford	Did not go to school	F	176
Beckenham - Kenwick - Langford	Did not go to school	M	173
Beckenham - Kenwick - Langford	Year 8	F	317
Beckenham - Kenwick - Langford	Year 8	M	321
Beckenham - Kenwick - Langford	Year 9	F	323
Beckenham - Kenwick - Langford	Year 9	M	398
Beckenham - Kenwick - Langford	Year 10	F	1386
Beckenham - Kenwick - Langford	Year 10	M	1523
Beckenham - Kenwick - Langford	Year 11	F	598
Beckenham - Kenwick - Langford	Year 11	M	708
Beckenham - Kenwick - Langford	Year 12	F	4575
Beckenham - Kenwick - Langford	Year 12	M	4623
Canning Vale - East	Did not go to school	F	118
Canning Vale - East	Did not go to school	M	103
Canning Vale - East	Year 8	F	265
Canning Vale - East	Year 8	M	223
Canning Vale - East	Year 9	F	338
Canning Vale - East	Year 9	M	320
Canning Vale - East	Year 10	F	1433
Canning Vale - East	Year 10	M	2015
Canning Vale - East	Year 11	F	708
Canning Vale - East	Year 11	M	710
Canning Vale - East	Year 12	F	6302
Canning Vale - East	Year 12	M	6131
Gosnells	Did not go to school	F	189
Gosnells	Did not go to school	M	178
Gosnells	Year 8	F	383
Gosnells	Year 8	M	378
Gosnells	Year 9	F	477
Gosnells	Year 9	M	509
Gosnells	Year 10	F	2096
Gosnells	Year 10	M	2074
Gosnells	Year 11	F	915
Gosnells	Year 11	M	906
Gosnells	Year 12	F	3822
Gosnells	Year 12	M	3521
Huntingdale - Southern River	Did not go to school	F	106
Huntingdale - Southern River	Did not go to school	M	85
Huntingdale - Southern River	Year 8	F	195
Huntingdale - Southern River	Year 8	M	173
Huntingdale - Southern River	Year 9	F	321
Huntingdale - Southern River	Year 9	M	372
Huntingdale - Southern River	Year 10	F	1579
Huntingdale - Southern River	Year 10	M	1645
Huntingdale - Southern River	Year 11	F	785
Huntingdale - Southern River	Year 11	M	783
Huntingdale - Southern River	Year 12	F	5237
Huntingdale - Southern River	Year 12	M	4612
Maddington - Orange Grove - Martin	Did not go to school	F	180
Maddington - Orange Grove - Martin	Did not go to school	M	174
Maddington - Orange Grove - Martin	Year 8	F	267
Maddington - Orange Grove - Martin	Year 8	M	266
Maddington - Orange Grove - Martin	Year 9	F	288
Maddington - Orange Grove - Martin	Year 9	M	275
Maddington - Orange Grove - Martin	Year 10	F	1267
Maddington - Orange Grove - Martin	Year 10	M	1372
Maddington - Orange Grove - Martin	Year 11	F	500
Maddington - Orange Grove - Martin	Year 11	M	595
Maddington - Orange Grove - Martin	Year 12	F	2940
Maddington - Orange Grove - Martin	Year 12	M	2818
Thornlie	Did not go to school	F	157
Thornlie	Did not go to school	M	100
Thornlie	Year 8	F	354
Thornlie	Year 8	M	304
Thornlie	Year 9	F	420
Thornlie	Year 9	M	461
Thornlie	Year 10	F	2056
Thornlie	Year 10	M	2096
Thornlie	Year 11	F	996
Thornlie	Year 11	M	978
Thornlie	Year 12	F	5232
Thornlie	Year 12	M	4976
Forrestfield - Wattle Grove	Did not go to school	F	75
Forrestfield - Wattle Grove	Did not go to school	M	56
Forrestfield - Wattle Grove	Year 8	F	216
Forrestfield - Wattle Grove	Year 8	M	192
Forrestfield - Wattle Grove	Year 9	F	368
Forrestfield - Wattle Grove	Year 9	M	433
Forrestfield - Wattle Grove	Year 10	F	1657
Forrestfield - Wattle Grove	Year 10	M	1771
Forrestfield - Wattle Grove	Year 11	F	812
Forrestfield - Wattle Grove	Year 11	M	875
Forrestfield - Wattle Grove	Year 12	F	4275
Forrestfield - Wattle Grove	Year 12	M	3788
High Wycombe	Did not go to school	F	27
High Wycombe	Did not go to school	M	33
High Wycombe	Year 8	F	134
High Wycombe	Year 8	M	137
High Wycombe	Year 9	F	232
High Wycombe	Year 9	M	290
High Wycombe	Year 10	F	1291
High Wycombe	Year 10	M	1375
High Wycombe	Year 11	F	632
High Wycombe	Year 11	M	614
High Wycombe	Year 12	F	2487
High Wycombe	Year 12	M	2073
Kalamunda - Maida Vale - Gooseberry Hill	Did not go to school	F	17
Kalamunda - Maida Vale - Gooseberry Hill	Did not go to school	M	19
Kalamunda - Maida Vale - Gooseberry Hill	Year 8	F	123
Kalamunda - Maida Vale - Gooseberry Hill	Year 8	M	128
Kalamunda - Maida Vale - Gooseberry Hill	Year 9	F	246
Kalamunda - Maida Vale - Gooseberry Hill	Year 9	M	269
Kalamunda - Maida Vale - Gooseberry Hill	Year 10	F	1316
Kalamunda - Maida Vale - Gooseberry Hill	Year 10	M	1330
Kalamunda - Maida Vale - Gooseberry Hill	Year 11	F	600
Kalamunda - Maida Vale - Gooseberry Hill	Year 11	M	618
Kalamunda - Maida Vale - Gooseberry Hill	Year 12	F	3899
Kalamunda - Maida Vale - Gooseberry Hill	Year 12	M	3484
Lesmurdie - Bickley - Carmel	Did not go to school	F	16
Lesmurdie - Bickley - Carmel	Did not go to school	M	14
Lesmurdie - Bickley - Carmel	Year 8	F	113
Lesmurdie - Bickley - Carmel	Year 8	M	120
Lesmurdie - Bickley - Carmel	Year 9	F	188
Lesmurdie - Bickley - Carmel	Year 9	M	243
Lesmurdie - Bickley - Carmel	Year 10	F	939
Lesmurdie - Bickley - Carmel	Year 10	M	1088
Lesmurdie - Bickley - Carmel	Year 11	F	447
Lesmurdie - Bickley - Carmel	Year 11	M	487
Lesmurdie - Bickley - Carmel	Year 12	F	2895
Lesmurdie - Bickley - Carmel	Year 12	M	2498
Byford	Did not go to school	F	17
Byford	Did not go to school	M	21
Byford	Year 8	F	126
Byford	Year 8	M	125
Byford	Year 9	F	309
Byford	Year 9	M	401
Byford	Year 10	F	1770
Byford	Year 10	M	1893
Byford	Year 11	F	944
Byford	Year 11	M	946
Byford	Year 12	F	4157
Byford	Year 12	M	3250
Mundijong	Did not go to school	M	13
Mundijong	Year 8	F	53
Mundijong	Year 8	M	96
Mundijong	Year 9	F	140
Mundijong	Year 9	M	219
Mundijong	Year 10	F	729
Mundijong	Year 10	M	871
Mundijong	Year 11	F	356
Mundijong	Year 11	M	363
Mundijong	Year 12	F	1440
Mundijong	Year 12	M	1116
Serpentine - Jarrahdale	Did not go to school	F	8
Serpentine - Jarrahdale	Did not go to school	M	19
Serpentine - Jarrahdale	Year 8	F	25
Serpentine - Jarrahdale	Year 8	M	47
Serpentine - Jarrahdale	Year 9	F	77
Serpentine - Jarrahdale	Year 9	M	105
Serpentine - Jarrahdale	Year 10	F	447
Serpentine - Jarrahdale	Year 10	M	739
Serpentine - Jarrahdale	Year 11	F	231
