SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Trigg - North Beach - Watermans Bay	0	4	3
Trigg - North Beach - Watermans Bay	0	5	5
Trigg - North Beach - Watermans Bay	1	2	1077
Trigg - North Beach - Watermans Bay	1	3	394
Trigg - North Beach - Watermans Bay	1	4	499
Trigg - North Beach - Watermans Bay	1	5	201
Trigg - North Beach - Watermans Bay	1	6	40
Tuart Hill - Joondanna	0	1	2520
Tuart Hill - Joondanna	0	2	236
Tuart Hill - Joondanna	0	3	49
Tuart Hill - Joondanna	0	4	14
Tuart Hill - Joondanna	0	5	5
Tuart Hill - Joondanna	1	2	1797
Tuart Hill - Joondanna	1	3	730
Tuart Hill - Joondanna	1	4	518
Tuart Hill - Joondanna	1	5	130
Tuart Hill - Joondanna	1	6	52
Wembley Downs - Churchlands - Woodlands	0	1	1207
Wembley Downs - Churchlands - Woodlands	0	2	91
Wembley Downs - Churchlands - Woodlands	0	3	22
Wembley Downs - Churchlands - Woodlands	0	4	11
Wembley Downs - Churchlands - Woodlands	0	5	3
Wembley Downs - Churchlands - Woodlands	1	2	1572
Wembley Downs - Churchlands - Woodlands	1	3	804
Wembley Downs - Churchlands - Woodlands	1	4	1179
Wembley Downs - Churchlands - Woodlands	1	5	372
Wembley Downs - Churchlands - Woodlands	1	6	100
Yokine - Coolbinia - Menora	0	1	2506
Yokine - Coolbinia - Menora	0	2	189
Yokine - Coolbinia - Menora	0	3	58
Yokine - Coolbinia - Menora	0	4	19
Yokine - Coolbinia - Menora	0	5	4
Yokine - Coolbinia - Menora	0	6	5
Yokine - Coolbinia - Menora	1	2	2164
Yokine - Coolbinia - Menora	1	3	951
Yokine - Coolbinia - Menora	1	4	885
Yokine - Coolbinia - Menora	1	5	276
Yokine - Coolbinia - Menora	1	6	104
Dianella - North	0	1	969
Dianella - North	0	2	60
Dianella - North	0	3	15
Dianella - North	0	4	6
Dianella - North	0	6	3
Dianella - North	1	2	1306
Dianella - North	1	3	690
Dianella - North	1	4	737
Dianella - North	1	5	330
Dianella - North	1	6	162
Dianella - South	0	1	1937
Dianella - South	0	2	165
Dianella - South	0	3	43
Dianella - South	0	4	19
Dianella - South	0	5	12
Dianella - South	1	2	1639
Dianella - South	1	3	776
Dianella - South	1	4	673
Dianella - South	1	5	216
Dianella - South	1	6	76
Alexander Heights - Koondoola	0	1	817
Alexander Heights - Koondoola	0	2	70
Alexander Heights - Koondoola	0	3	11
Alexander Heights - Koondoola	0	4	4
Alexander Heights - Koondoola	0	5	9
Alexander Heights - Koondoola	1	2	1144
Alexander Heights - Koondoola	1	3	689
Alexander Heights - Koondoola	1	4	629
Alexander Heights - Koondoola	1	5	337
Alexander Heights - Koondoola	1	6	249
Butler - Merriwa - Ridgewood	0	1	1931
Butler - Merriwa - Ridgewood	0	2	159
Butler - Merriwa - Ridgewood	0	3	26
Butler - Merriwa - Ridgewood	0	4	5
Butler - Merriwa - Ridgewood	1	2	2390
Butler - Merriwa - Ridgewood	1	3	1386
Butler - Merriwa - Ridgewood	1	4	1401
Butler - Merriwa - Ridgewood	1	5	664
Butler - Merriwa - Ridgewood	1	6	353
Carramar	0	1	892
Carramar	0	2	102
Carramar	0	3	21
Carramar	0	4	4
Carramar	0	6	4
Carramar	1	2	1565
Carramar	1	3	1250
Carramar	1	4	1403
Carramar	1	5	554
Carramar	1	6	288
Clarkson	0	1	1119
Clarkson	0	2	143
Clarkson	0	3	29
Clarkson	1	2	1505
Clarkson	1	3	951
Clarkson	1	4	786
Clarkson	1	5	348
Clarkson	1	6	155
Girrawheen	0	1	971
Girrawheen	0	2	115
Girrawheen	0	3	37
Girrawheen	0	4	4
Girrawheen	1	2	842
Girrawheen	1	3	478
Girrawheen	1	4	425
Girrawheen	1	5	202
Girrawheen	1	6	181
Marangaroo	0	1	758
Marangaroo	0	2	66
Marangaroo	0	3	13
Marangaroo	0	4	4
Marangaroo	0	5	5
Marangaroo	1	2	1006
Marangaroo	1	3	618
Marangaroo	1	4	601
Marangaroo	1	5	290
Marangaroo	1	6	185
Mindarie - Quinns Rocks - Jindalee	0	1	1028
Mindarie - Quinns Rocks - Jindalee	0	2	80
Mindarie - Quinns Rocks - Jindalee	0	3	15
Mindarie - Quinns Rocks - Jindalee	1	2	2258
Mindarie - Quinns Rocks - Jindalee	1	3	1335
Mindarie - Quinns Rocks - Jindalee	1	4	1511
Mindarie - Quinns Rocks - Jindalee	1	5	566
Mindarie - Quinns Rocks - Jindalee	1	6	218
Tapping - Ashby - Sinagra	0	1	802
Tapping - Ashby - Sinagra	0	2	52
Tapping - Ashby - Sinagra	0	3	14
Tapping - Ashby - Sinagra	0	4	6
Tapping - Ashby - Sinagra	1	2	1278
Tapping - Ashby - Sinagra	1	3	837
Tapping - Ashby - Sinagra	1	4	975
Tapping - Ashby - Sinagra	1	5	435
Tapping - Ashby - Sinagra	1	6	183
Alkimos - Eglinton	0	1	847
Alkimos - Eglinton	0	2	63
Alkimos - Eglinton	0	3	8
Alkimos - Eglinton	1	2	1336
Alkimos - Eglinton	1	3	995
Alkimos - Eglinton	1	4	980
Alkimos - Eglinton	1	5	396
Alkimos - Eglinton	1	6	138
Carabooda - Pinjar	0	1	34
Carabooda - Pinjar	0	2	4
Carabooda - Pinjar	1	2	67
Carabooda - Pinjar	1	3	33
Carabooda - Pinjar	1	4	48
Carabooda - Pinjar	1	5	16
Carabooda - Pinjar	1	6	10
Two Rocks	0	1	334
Two Rocks	0	2	22
Two Rocks	0	3	4
Two Rocks	1	2	427
Two Rocks	1	3	171
Two Rocks	1	4	227
Two Rocks	1	5	107
Two Rocks	1	6	56
Yanchep	0	1	740
Yanchep	0	2	58
Yanchep	0	3	4
Yanchep	0	5	7
Yanchep	1	2	1127
Yanchep	1	3	669
Yanchep	1	4	661
Yanchep	1	5	313
Yanchep	1	6	153
Hocking - Pearsall	0	1	811
Hocking - Pearsall	0	2	75
Hocking - Pearsall	0	3	12
Hocking - Pearsall	0	4	3
Hocking - Pearsall	1	2	1408
Hocking - Pearsall	1	3	827
Hocking - Pearsall	1	4	930
Hocking - Pearsall	1	5	365
Hocking - Pearsall	1	6	134
Landsdale	0	1	467
Landsdale	0	2	44
Landsdale	0	3	8
Landsdale	0	6	4
Landsdale	1	2	1059
Landsdale	1	3	967
Landsdale	1	4	1351
Landsdale	1	5	477
Landsdale	1	6	263
Madeley - Darch	0	1	689
Madeley - Darch	0	2	40
Madeley - Darch	0	3	9
Madeley - Darch	0	4	5
Madeley - Darch	1	2	1141
Madeley - Darch	1	3	797
Madeley - Darch	1	4	1205
Madeley - Darch	1	5	430
Madeley - Darch	1	6	204
Wanneroo - Sinagra	0	1	1354
Wanneroo - Sinagra	0	2	113
Wanneroo - Sinagra	0	3	21
Wanneroo - Sinagra	1	2	1645
Wanneroo - Sinagra	1	3	920
Wanneroo - Sinagra	1	4	903
Wanneroo - Sinagra	1	5	324
Wanneroo - Sinagra	1	6	163
Armadale - Wungong - Brookdale	0	1	2586
Armadale - Wungong - Brookdale	0	2	279
Armadale - Wungong - Brookdale	0	3	28
Armadale - Wungong - Brookdale	0	4	10
Armadale - Wungong - Brookdale	0	6	7
Armadale - Wungong - Brookdale	1	2	2444
Armadale - Wungong - Brookdale	1	3	1328
Armadale - Wungong - Brookdale	1	4	1091
Armadale - Wungong - Brookdale	1	5	528
Armadale - Wungong - Brookdale	1	6	342
Camillo - Champion Lakes	0	1	550
Camillo - Champion Lakes	0	2	55
Camillo - Champion Lakes	0	3	15
Camillo - Champion Lakes	1	2	630
Camillo - Champion Lakes	1	3	377
Camillo - Champion Lakes	1	4	266
Camillo - Champion Lakes	1	5	114
Camillo - Champion Lakes	1	6	103
Kelmscott	0	1	1227
Kelmscott	0	2	113
Kelmscott	0	3	15
Kelmscott	0	4	6
Kelmscott	0	5	6
Kelmscott	1	2	1309
Kelmscott	1	3	580
Kelmscott	1	4	505
Kelmscott	1	5	213
Kelmscott	1	6	122
Mount Nasura - Mount Richon - Bedfordale	0	1	559
Mount Nasura - Mount Richon - Bedfordale	0	2	54
Mount Nasura - Mount Richon - Bedfordale	1	2	1137
Mount Nasura - Mount Richon - Bedfordale	1	3	472
Mount Nasura - Mount Richon - Bedfordale	1	4	427
Mount Nasura - Mount Richon - Bedfordale	1	5	198
Mount Nasura - Mount Richon - Bedfordale	1	6	128
Roleystone	0	1	417
Roleystone	0	2	29
Roleystone	0	3	9
Roleystone	1	2	986
Roleystone	1	3	412
Roleystone	1	4	465
Roleystone	1	5	193
Roleystone	1	6	76
Seville Grove	0	1	643
Seville Grove	0	2	66
Seville Grove	0	3	10
Seville Grove	1	2	913
Seville Grove	1	3	649
Seville Grove	1	4	696
Seville Grove	1	5	352
Seville Grove	1	6	253
Harrisdale	0	1	392
Harrisdale	0	2	43
Harrisdale	0	3	7
Harrisdale	0	4	4
Harrisdale	1	2	775
Harrisdale	1	3	747
Harrisdale	1	4	1093
Harrisdale	1	5	392
Harrisdale	1	6	133
Piara Waters - Forrestdale	0	1	580
Piara Waters - Forrestdale	0	2	73
Piara Waters - Forrestdale	0	3	13
Piara Waters - Forrestdale	0	4	7
Piara Waters - Forrestdale	1	2	1046
Piara Waters - Forrestdale	1	3	1041
Piara Waters - Forrestdale	1	4	1454
Piara Waters - Forrestdale	1	5	490
Piara Waters - Forrestdale	1	6	238
Belmont - Ascot - Redcliffe	0	1	1852
Belmont - Ascot - Redcliffe	0	2	228
Belmont - Ascot - Redcliffe	0	3	76
Belmont - Ascot - Redcliffe	0	4	28
Belmont - Ascot - Redcliffe	0	5	8
Belmont - Ascot - Redcliffe	1	2	1779
Belmont - Ascot - Redcliffe	1	3	858
Belmont - Ascot - Redcliffe	1	4	662
Belmont - Ascot - Redcliffe	1	5	272
Belmont - Ascot - Redcliffe	1	6	113
East Victoria Park - Carlisle	0	1	2158
East Victoria Park - Carlisle	0	2	342
East Victoria Park - Carlisle	0	3	146
East Victoria Park - Carlisle	0	4	44
East Victoria Park - Carlisle	0	5	19
East Victoria Park - Carlisle	0	6	13
East Victoria Park - Carlisle	1	2	2085
East Victoria Park - Carlisle	1	3	1032
East Victoria Park - Carlisle	1	4	858
East Victoria Park - Carlisle	1	5	210
East Victoria Park - Carlisle	1	6	103
Victoria Park - Lathlain - Burswood	0	1	2414
Victoria Park - Lathlain - Burswood	0	2	331
Victoria Park - Lathlain - Burswood	0	3	125
Victoria Park - Lathlain - Burswood	0	4	34
Victoria Park - Lathlain - Burswood	0	5	6
Victoria Park - Lathlain - Burswood	0	6	6
Victoria Park - Lathlain - Burswood	1	2	2183
Victoria Park - Lathlain - Burswood	1	3	883
Victoria Park - Lathlain - Burswood	1	4	693
Victoria Park - Lathlain - Burswood	1	5	190
Victoria Park - Lathlain - Burswood	1	6	52
Cloverdale	0	1	1033
Cloverdale	0	2	140
Cloverdale	0	3	38
Cloverdale	0	4	12
Cloverdale	0	5	11
Cloverdale	0	6	3
Cloverdale	1	2	932
Cloverdale	1	3	529
Cloverdale	1	4	432
Cloverdale	1	5	166
Cloverdale	1	6	110
Kewdale	0	1	836
Kewdale	0	2	107
Kewdale	0	3	37
Kewdale	0	4	9
Kewdale	0	5	12
Kewdale	0	6	3
Kewdale	1	2	818
Kewdale	1	3	422
Kewdale	1	4	362
Kewdale	1	5	157
Kewdale	1	6	101
Rivervale	0	1	1875
Rivervale	0	2	236
Rivervale	0	3	83
Rivervale	0	4	32
Rivervale	0	5	7
Rivervale	1	2	1484
Rivervale	1	3	524
Rivervale	1	4	440
Rivervale	1	5	120
Rivervale	1	6	72
Bentley - Wilson - St James	0	1	2543
Bentley - Wilson - St James	0	2	352
Bentley - Wilson - St James	0	3	268
Bentley - Wilson - St James	0	4	183
Bentley - Wilson - St James	0	5	89
Bentley - Wilson - St James	0	6	54
Bentley - Wilson - St James	1	2	1895
Bentley - Wilson - St James	1	3	936
Bentley - Wilson - St James	1	4	825
Bentley - Wilson - St James	1	5	361
Bentley - Wilson - St James	1	6	190
Canning Vale - West	0	1	329
Canning Vale - West	0	2	29
Canning Vale - West	0	3	11
Canning Vale - West	0	4	4
Canning Vale - West	0	6	3
Canning Vale - West	1	2	955
Canning Vale - West	1	3	647
Canning Vale - West	1	4	763
Canning Vale - West	1	5	308
Canning Vale - West	1	6	160
Cannington - Queens Park	0	1	1755
Cannington - Queens Park	0	2	316
Cannington - Queens Park	0	3	154
Cannington - Queens Park	0	4	68
Cannington - Queens Park	0	5	20
Cannington - Queens Park	0	6	7
Cannington - Queens Park	1	2	1756
Cannington - Queens Park	1	3	1254
Cannington - Queens Park	1	4	1097
Cannington - Queens Park	1	5	460
Cannington - Queens Park	1	6	333
Parkwood - Ferndale - Lynwood	0	1	1410
Parkwood - Ferndale - Lynwood	0	2	117
Parkwood - Ferndale - Lynwood	0	3	42
Parkwood - Ferndale - Lynwood	0	4	16
Parkwood - Ferndale - Lynwood	0	5	3
Parkwood - Ferndale - Lynwood	1	2	1705
Parkwood - Ferndale - Lynwood	1	3	879
Parkwood - Ferndale - Lynwood	1	4	828
Parkwood - Ferndale - Lynwood	1	5	280
Parkwood - Ferndale - Lynwood	1	6	128
Riverton - Shelley - Rossmoyne	0	1	1018
Riverton - Shelley - Rossmoyne	0	2	52
Riverton - Shelley - Rossmoyne	0	3	10
Riverton - Shelley - Rossmoyne	0	4	11
Riverton - Shelley - Rossmoyne	0	5	3
Riverton - Shelley - Rossmoyne	0	6	4
Riverton - Shelley - Rossmoyne	1	2	1410
Riverton - Shelley - Rossmoyne	1	3	819
Riverton - Shelley - Rossmoyne	1	4	1081
Riverton - Shelley - Rossmoyne	1	5	454
Riverton - Shelley - Rossmoyne	1	6	140
Welshpool	0	1	6
Willetton	0	1	882
Willetton	0	2	67
Willetton	0	3	24
Willetton	0	4	3
Willetton	0	5	3
Willetton	1	2	1493
Willetton	1	3	1122
Willetton	1	4	1682
Willetton	1	5	625
Willetton	1	6	258
Beckenham - Kenwick - Langford	0	1	1787
Beckenham - Kenwick - Langford	0	2	231
Beckenham - Kenwick - Langford	0	3	82
Beckenham - Kenwick - Langford	0	4	30
Beckenham - Kenwick - Langford	0	5	10
Beckenham - Kenwick - Langford	0	6	10
Beckenham - Kenwick - Langford	1	2	1824
Beckenham - Kenwick - Langford	1	3	1209
Beckenham - Kenwick - Langford	1	4	1037
Beckenham - Kenwick - Langford	1	5	539
Beckenham - Kenwick - Langford	1	6	366
Canning Vale - East	0	1	906
Canning Vale - East	0	2	85
Canning Vale - East	0	3	29
Canning Vale - East	0	4	19
Canning Vale - East	0	5	5
Canning Vale - East	1	2	1816
Canning Vale - East	1	3	1397
Canning Vale - East	1	4	1874
Canning Vale - East	1	5	711
Canning Vale - East	1	6	390
Gosnells	0	1	2500
Gosnells	0	2	224
Gosnells	0	3	42
Gosnells	0	4	21
Gosnells	0	5	8
Gosnells	0	6	4
Gosnells	1	2	2085
Gosnells	1	3	1124
Gosnells	1	4	1036
Gosnells	1	5	499
Gosnells	1	6	338
Huntingdale - Southern River	0	1	966
Huntingdale - Southern River	0	2	100
Huntingdale - Southern River	0	3	15
Huntingdale - Southern River	0	4	3
Huntingdale - Southern River	1	2	1679
Huntingdale - Southern River	1	3	1309
Huntingdale - Southern River	1	4	1661
Huntingdale - Southern River	1	5	718
Huntingdale - Southern River	1	6	395
Maddington - Orange Grove - Martin	0	1	1401
Maddington - Orange Grove - Martin	0	2	138
Maddington - Orange Grove - Martin	0	3	33
Maddington - Orange Grove - Martin	0	4	18
Maddington - Orange Grove - Martin	0	5	8
Maddington - Orange Grove - Martin	0	6	3
Maddington - Orange Grove - Martin	1	2	1350
Maddington - Orange Grove - Martin	1	3	758
Maddington - Orange Grove - Martin	1	4	761
Maddington - Orange Grove - Martin	1	5	396
Maddington - Orange Grove - Martin	1	6	315
Thornlie	0	1	1764
Thornlie	0	2	181
Thornlie	0	3	31
Thornlie	0	4	16
Thornlie	0	5	9
Thornlie	1	2	2651
Thornlie	1	3	1437
Thornlie	1	4	1334
Thornlie	1	5	610
Thornlie	1	6	369
Forrestfield - Wattle Grove	0	1	1560
Forrestfield - Wattle Grove	0	2	160
Forrestfield - Wattle Grove	0	3	35
Forrestfield - Wattle Grove	0	4	5
Forrestfield - Wattle Grove	0	5	5
Forrestfield - Wattle Grove	0	6	4
Forrestfield - Wattle Grove	1	2	2071
Forrestfield - Wattle Grove	1	3	1142
Forrestfield - Wattle Grove	1	4	1243
Forrestfield - Wattle Grove	1	5	542
Forrestfield - Wattle Grove	1	6	229
High Wycombe	0	1	1127
High Wycombe	0	2	114
High Wycombe	0	3	7
High Wycombe	1	2	1460
High Wycombe	1	3	757
High Wycombe	1	4	673
High Wycombe	1	5	296
High Wycombe	1	6	124
Kalamunda - Maida Vale - Gooseberry Hill	0	1	1225
Kalamunda - Maida Vale - Gooseberry Hill	0	2	72
Kalamunda - Maida Vale - Gooseberry Hill	0	3	15
Kalamunda - Maida Vale - Gooseberry Hill	1	2	2215
Kalamunda - Maida Vale - Gooseberry Hill	1	3	860
Kalamunda - Maida Vale - Gooseberry Hill	1	4	875
Kalamunda - Maida Vale - Gooseberry Hill	1	5	337
Kalamunda - Maida Vale - Gooseberry Hill	1	6	154
Lesmurdie - Bickley - Carmel	0	1	708
Lesmurdie - Bickley - Carmel	0	2	44
Lesmurdie - Bickley - Carmel	0	3	3
Lesmurdie - Bickley - Carmel	0	4	4
Lesmurdie - Bickley - Carmel	1	2	1317
Lesmurdie - Bickley - Carmel	1	3	606
Lesmurdie - Bickley - Carmel	1	4	739
Lesmurdie - Bickley - Carmel	1	5	376
Lesmurdie - Bickley - Carmel	1	6	134
Byford	0	1	977
Byford	0	2	119
Byford	0	3	14
Byford	0	4	5
Byford	1	2	1736
Byford	1	3	1203
Byford	1	4	1411
Byford	1	5	662
Byford	1	6	371
Mundijong	0	1	298
Mundijong	0	2	30
Mundijong	0	3	4
Mundijong	0	5	5
Mundijong	1	2	756
Mundijong	1	3	386
Mundijong	1	4	419
Mundijong	1	5	236
Mundijong	1	6	146
Serpentine - Jarrahdale	0	1	262
Serpentine - Jarrahdale	0	2	20
Serpentine - Jarrahdale	0	3	5
Serpentine - Jarrahdale	1	2	563
Serpentine - Jarrahdale	1	3	203
Serpentine - Jarrahdale	1	4	223
Serpentine - Jarrahdale	1	5	102
Serpentine - Jarrahdale	1	6	77
Como	0	1	2335
Como	0	2	273
Como	0	3	99
Como	0	4	14
Como	0	5	6
Como	1	2	2125
Como	1	3	759
Como	1	4	632
Como	1	5	173
Como	1	6	47
Manning - Waterford	0	1	875
Manning - Waterford	0	2	97
Manning - Waterford	0	3	47
Manning - Waterford	0	4	20
Manning - Waterford	0	5	11
Manning - Waterford	0	6	9
Manning - Waterford	1	2	1227
Manning - Waterford	1	3	653
Manning - Waterford	1	4	691
Manning - Waterford	1	5	246
Manning - Waterford	1	6	84
South Perth - Kensington	0	1	2435
South Perth - Kensington	0	2	253
South Perth - Kensington	0	3	87
South Perth - Kensington	0	4	22
South Perth - Kensington	1	2	2385
South Perth - Kensington	1	3	863
South Perth - Kensington	1	4	851
South Perth - Kensington	1	5	275
South Perth - Kensington	1	6	60
Banjup	0	1	964
Banjup	0	2	127
Banjup	0	3	26
Banjup	0	4	9
Banjup	0	5	4
Banjup	1	2	1889
Banjup	1	3	1404
Banjup	1	4	1789
Banjup	1	5	645
Banjup	1	6	208
Bibra Industrial	0	1	4
Coogee	0	1	730
Coogee	0	2	38
Coogee	0	3	6
Coogee	1	2	1169
Coogee	1	3	612
Coogee	1	4	657
Coogee	1	5	241
Coogee	1	6	86
Coolbellup	0	1	1092
Coolbellup	0	2	106
Coolbellup	0	3	28
Coolbellup	0	4	13
Coolbellup	1	2	1033
Coolbellup	1	3	549
Coolbellup	1	4	456
Coolbellup	1	5	146
Coolbellup	1	6	53
Hamilton Hill	0	1	1659
Hamilton Hill	0	2	188
Hamilton Hill	0	3	50
Hamilton Hill	0	4	21
Hamilton Hill	0	5	4
Hamilton Hill	1	2	1468
Hamilton Hill	1	3	701
Hamilton Hill	1	4	516
Hamilton Hill	1	5	137
Hamilton Hill	1	6	69
Henderson	0	1	5
North Coogee	0	1	378
North Coogee	0	2	34
North Coogee	1	2	599
North Coogee	1	3	189
North Coogee	1	4	197
North Coogee	1	5	62
North Coogee	1	6	16
South Lake - Cockburn Central	0	1	1250
South Lake - Cockburn Central	0	2	143
South Lake - Cockburn Central	0	3	43
South Lake - Cockburn Central	0	4	10
South Lake - Cockburn Central	0	5	5
South Lake - Cockburn Central	1	2	1461
South Lake - Cockburn Central	1	3	711
South Lake - Cockburn Central	1	4	644
South Lake - Cockburn Central	1	5	217
South Lake - Cockburn Central	1	6	109
Spearwood	0	1	1386
Spearwood	0	2	128
Spearwood	0	3	28
Spearwood	0	4	5
Spearwood	0	5	4
Spearwood	1	2	1486
Spearwood	1	3	715
Spearwood	1	4	560
Spearwood	1	5	187
Spearwood	1	6	79
Success - Hammond Park	0	1	1095
Success - Hammond Park	0	2	122
Success - Hammond Park	0	3	43
Success - Hammond Park	0	4	10
Success - Hammond Park	1	2	1582
Success - Hammond Park	1	3	1183
Success - Hammond Park	1	4	1321
Success - Hammond Park	1	5	449
Success - Hammond Park	1	6	213
Yangebup	0	1	621
Yangebup	0	2	45
Yangebup	0	3	16
Yangebup	1	2	845
Yangebup	1	3	492
Yangebup	1	4	516
Yangebup	1	5	176
Yangebup	1	6	77
Beeliar - Wattleup	0	1	643
Beeliar - Wattleup	0	2	66
Beeliar - Wattleup	0	3	16
Beeliar - Wattleup	0	4	5
Beeliar - Wattleup	1	2	1052
Beeliar - Wattleup	1	3	621
Beeliar - Wattleup	1	4	715
Beeliar - Wattleup	1	5	288
Beeliar - Wattleup	1	6	106
Jandakot	0	1	121
Jandakot	0	2	10
Jandakot	0	3	4
Jandakot	1	2	300
Jandakot	1	3	154
Jandakot	1	4	165
Jandakot	1	5	79
Jandakot	1	6	20
East Fremantle	0	1	777
East Fremantle	0	2	63
East Fremantle	0	3	17
East Fremantle	0	4	4
East Fremantle	1	2	904
East Fremantle	1	3	413
East Fremantle	1	4	509
East Fremantle	1	5	172
East Fremantle	1	6	51
Fremantle	0	1	2615
Fremantle	0	2	274
Fremantle	0	3	114
Fremantle	0	4	36
Fremantle	0	5	5
Fremantle	1	2	2266
Fremantle	1	3	858
Fremantle	1	4	690
Fremantle	1	5	185
Fremantle	1	6	45
Fremantle - South	0	1	1787
Fremantle - South	0	2	195
Fremantle - South	0	3	64
Fremantle - South	0	4	35
Fremantle - South	0	5	6
Fremantle - South	0	6	4
Fremantle - South	1	2	1965
Fremantle - South	1	3	869
Fremantle - South	1	4	832
Fremantle - South	1	5	275
Fremantle - South	1	6	83
O'Connor (WA)	0	1	5
Wellard (West) - Bertram	0	1	951
Wellard (West) - Bertram	0	2	149
Wellard (West) - Bertram	0	3	28
Wellard (West) - Bertram	0	4	9
Wellard (West) - Bertram	0	5	6
Wellard (West) - Bertram	1	2	1416
Wellard (West) - Bertram	1	3	1111
Wellard (West) - Bertram	1	4	1244
Wellard (West) - Bertram	1	5	588
Wellard (West) - Bertram	1	6	296
Calista	0	1	958
Calista	0	2	102
Calista	0	3	14
Calista	0	5	5
Calista	1	2	798
Calista	1	3	413
Calista	1	4	320
Calista	1	5	159
Calista	1	6	117
Hope Valley - Postans	1	2	7
Hope Valley - Postans	1	4	6
Kwinana Industrial	0	1	5
Kwinana Industrial	1	2	4
Parmelia - Orelia	0	1	1291
Parmelia - Orelia	0	2	127
Parmelia - Orelia	0	3	16
Parmelia - Orelia	0	4	4
Parmelia - Orelia	1	2	1254
Parmelia - Orelia	1	3	650
Parmelia - Orelia	1	4	555
Parmelia - Orelia	1	5	254
Parmelia - Orelia	1	6	153
Casuarina - Wandi	0	1	382
Casuarina - Wandi	0	2	54
Casuarina - Wandi	0	3	13
Casuarina - Wandi	0	4	8
Casuarina - Wandi	1	2	794
Casuarina - Wandi	1	3	550
Casuarina - Wandi	1	4	555
Casuarina - Wandi	1	5	194
Casuarina - Wandi	1	6	108
Applecross - Ardross	0	1	1014
Applecross - Ardross	0	2	70
Applecross - Ardross	0	3	29
Applecross - Ardross	0	4	7
Applecross - Ardross	0	5	5
Applecross - Ardross	1	2	1474
Applecross - Ardross	1	3	691
Applecross - Ardross	1	4	758
Applecross - Ardross	1	5	284
Applecross - Ardross	1	6	85
Bateman	0	1	213
Bateman	0	2	14
Bateman	0	3	10
Bateman	0	6	3
Bateman	1	2	397
Bateman	1	3	221
Bateman	1	4	259
Bateman	1	5	123
Bateman	1	6	39
Bicton - Palmyra	0	1	2062
Bicton - Palmyra	0	2	138
Bicton - Palmyra	0	3	28
Bicton - Palmyra	0	4	5
Bicton - Palmyra	0	5	5
Bicton - Palmyra	1	2	1887
Bicton - Palmyra	1	3	799
Bicton - Palmyra	1	4	860
Bicton - Palmyra	1	5	278
Bicton - Palmyra	1	6	60
Booragoon	0	1	1531
Booragoon	0	2	100
Booragoon	0	3	35
Booragoon	0	4	15
Booragoon	0	5	6
Booragoon	1	2	1837
Booragoon	1	3	874
Booragoon	1	4	1030
Booragoon	1	5	379
Booragoon	1	6	122
Bull Creek	0	1	643
Bull Creek	0	2	39
Bull Creek	0	3	9
Bull Creek	0	5	3
Bull Creek	1	2	869
Bull Creek	1	3	457
Bull Creek	1	4	555
Bull Creek	1	5	207
Bull Creek	1	6	86
Leeming	0	1	567
Leeming	0	2	32
Leeming	0	3	9
Leeming	0	4	6
Leeming	0	5	3
Leeming	1	2	1328
Leeming	1	3	689
Leeming	1	4	807
Leeming	1	5	297
Leeming	1	6	90
Melville	0	1	1576
Melville	0	2	92
Melville	0	3	30
Melville	0	4	9
Melville	0	5	3
Melville	1	2	1925
Melville	1	3	978
Melville	1	4	1237
Melville	1	5	449
Melville	1	6	111
Murdoch - Kardinya	0	1	979
Murdoch - Kardinya	0	2	104
Murdoch - Kardinya	0	3	68
Murdoch - Kardinya	0	4	29
Murdoch - Kardinya	0	5	15
Murdoch - Kardinya	0	6	10
Murdoch - Kardinya	1	2	1586
Murdoch - Kardinya	1	3	721
Murdoch - Kardinya	1	4	679
Murdoch - Kardinya	1	5	232
Murdoch - Kardinya	1	6	90
Willagee	0	1	700
Willagee	0	2	62
Willagee	0	3	22
Willagee	0	4	14
Willagee	1	2	592
Willagee	1	3	284
Willagee	1	4	321
Willagee	1	5	100
Willagee	1	6	24
Winthrop	0	1	191
Winthrop	0	2	16
Winthrop	0	3	7
Winthrop	0	4	3
Winthrop	1	2	680
Winthrop	1	3	379
Winthrop	1	4	426
Winthrop	1	5	181
Winthrop	1	6	87
Cooloongup	0	1	940
Cooloongup	0	2	89
Cooloongup	0	3	16
Cooloongup	1	2	1095
Cooloongup	1	3	500
Cooloongup	1	4	363
Cooloongup	1	5	178
Cooloongup	1	6	97
Port Kennedy	0	1	755
Port Kennedy	0	2	88
Port Kennedy	0	3	8
Port Kennedy	1	2	1380
Port Kennedy	1	3	831
Port Kennedy	1	4	859
Port Kennedy	1	5	371
Port Kennedy	1	6	192
Rockingham	0	1	2893
Rockingham	0	2	189
Rockingham	0	3	13
Rockingham	0	5	3
Rockingham	1	2	2345
Rockingham	1	3	780
Rockingham	1	4	529
Rockingham	1	5	226
Rockingham	1	6	109
Safety Bay - Shoalwater	0	1	1543
Safety Bay - Shoalwater	0	2	84
Safety Bay - Shoalwater	0	3	14
Safety Bay - Shoalwater	1	2	1663
Safety Bay - Shoalwater	1	3	674
Safety Bay - Shoalwater	1	4	607
Safety Bay - Shoalwater	1	5	215
Safety Bay - Shoalwater	1	6	87
Singleton - Golden Bay - Secret Harbour	0	1	1049
Singleton - Golden Bay - Secret Harbour	0	2	97
Singleton - Golden Bay - Secret Harbour	0	3	21
