SA2_NAME16	HomeCensusNight	Sex	persons
Charlestown - Dudley	0	F	416
Charlestown - Dudley	0	M	531
Charlestown - Dudley	1	F	12388
Charlestown - Dudley	1	M	11918
Glendale - Cardiff - Hillsborough	0	F	350
Glendale - Cardiff - Hillsborough	0	M	408
Glendale - Cardiff - Hillsborough	1	F	12116
Glendale - Cardiff - Hillsborough	1	M	11708
Mount Hutton - Windale	0	F	144
Mount Hutton - Windale	0	M	165
Mount Hutton - Windale	1	F	4923
Mount Hutton - Windale	1	M	4280
Redhead	0	F	88
Redhead	0	M	83
Redhead	1	F	1900
Redhead	1	M	1712
Swansea - Caves Beach	0	F	239
Swansea - Caves Beach	0	M	288
Swansea - Caves Beach	1	F	6183
Swansea - Caves Beach	1	M	5854
Valentine - Eleebana	0	F	207
Valentine - Eleebana	0	M	249
Valentine - Eleebana	1	F	6200
Valentine - Eleebana	1	M	5913
Warners Bay - Boolaroo	0	F	255
Warners Bay - Boolaroo	0	M	314
Warners Bay - Boolaroo	1	F	7463
Warners Bay - Boolaroo	1	M	6662
Bolton Point - Teralba	0	F	192
Bolton Point - Teralba	0	M	214
Bolton Point - Teralba	1	F	4997
Bolton Point - Teralba	1	M	4739
Bonnells Bay - Silverwater	0	F	201
Bonnells Bay - Silverwater	0	M	220
Bonnells Bay - Silverwater	1	F	4757
Bonnells Bay - Silverwater	1	M	4516
Edgeworth - Cameron Park	0	F	214
Edgeworth - Cameron Park	0	M	265
Edgeworth - Cameron Park	1	F	8237
Edgeworth - Cameron Park	1	M	7663
Morisset - Cooranbong	0	F	362
Morisset - Cooranbong	0	M	369
Morisset - Cooranbong	1	F	8991
Morisset - Cooranbong	1	M	8413
Toronto - Awaba	0	F	331
Toronto - Awaba	0	M	327
Toronto - Awaba	1	F	6858
Toronto - Awaba	1	M	6441
Wangi Wangi - Rathmines	0	F	212
Wangi Wangi - Rathmines	0	M	236
Wangi Wangi - Rathmines	1	F	4510
Wangi Wangi - Rathmines	1	M	4513
West Wallsend - Barnsley - Killingworth	0	F	131
West Wallsend - Barnsley - Killingworth	0	M	139
West Wallsend - Barnsley - Killingworth	1	F	3536
West Wallsend - Barnsley - Killingworth	1	M	3446
Adamstown - Kotara	0	F	249
Adamstown - Kotara	0	M	325
Adamstown - Kotara	1	F	8164
Adamstown - Kotara	1	M	7863
Beresfield - Hexham	0	F	168
Beresfield - Hexham	0	M	173
Beresfield - Hexham	1	F	4200
Beresfield - Hexham	1	M	4019
Hamilton - Broadmeadow	0	F	310
Hamilton - Broadmeadow	0	M	284
Hamilton - Broadmeadow	1	F	6191
Hamilton - Broadmeadow	1	M	5981
Lambton - New Lambton	0	F	327
Lambton - New Lambton	0	M	405
Lambton - New Lambton	1	F	8517
Lambton - New Lambton	1	M	8093
Maryland - Fletcher - Minmi	0	F	188
Maryland - Fletcher - Minmi	0	M	247
Maryland - Fletcher - Minmi	1	F	8082
Maryland - Fletcher - Minmi	1	M	7909
Mayfield - Warabrook	0	F	279
Mayfield - Warabrook	0	M	269
Mayfield - Warabrook	1	F	7631
Mayfield - Warabrook	1	M	7346
Merewether - The Junction	0	F	345
Merewether - The Junction	0	M	356
Merewether - The Junction	1	F	7004
Merewether - The Junction	1	M	6790
Newcastle - Cooks Hill	0	F	463
Newcastle - Cooks Hill	0	M	472
Newcastle - Cooks Hill	1	F	6047
Newcastle - Cooks Hill	1	M	5825
Newcastle Port - Kooragang	0	F	6
Newcastle Port - Kooragang	1	F	11
Newcastle Port - Kooragang	1	M	6
Shortland - Jesmond	0	F	385
Shortland - Jesmond	0	M	358
Shortland - Jesmond	1	F	5797
Shortland - Jesmond	1	M	6057
Stockton - Fullerton Cove	0	F	157
Stockton - Fullerton Cove	0	M	189
Stockton - Fullerton Cove	1	F	4324
Stockton - Fullerton Cove	1	M	4155
Wallsend - Elermore Vale	0	F	403
Wallsend - Elermore Vale	0	M	391
Wallsend - Elermore Vale	1	F	10569
Wallsend - Elermore Vale	1	M	9592
Waratah - North Lambton	0	F	227
Waratah - North Lambton	0	M	228
Waratah - North Lambton	1	F	6395
Waratah - North Lambton	1	M	6030
Wickham - Carrington - Tighes Hill	0	F	232
Wickham - Carrington - Tighes Hill	0	M	270
Wickham - Carrington - Tighes Hill	1	F	4420
Wickham - Carrington - Tighes Hill	1	M	4244
Ballina	0	F	389
Ballina	0	M	388
Ballina	1	F	9474
Ballina	1	M	8371
Ballina Surrounds	0	F	313
Ballina Surrounds	0	M	342
Ballina Surrounds	1	F	9056
Ballina Surrounds	1	M	8624
Bangalow	0	F	140
Bangalow	0	M	143
Bangalow	1	F	3438
Bangalow	1	M	3245
Brunswick Heads - Ocean Shores	0	F	239
Brunswick Heads - Ocean Shores	0	M	204
Brunswick Heads - Ocean Shores	1	F	4718
Brunswick Heads - Ocean Shores	1	M	4012
Byron Bay	0	F	341
Byron Bay	0	M	346
Byron Bay	1	F	5307
Byron Bay	1	M	4921
Evans Head	0	F	112
Evans Head	0	M	162
Evans Head	1	F	2695
Evans Head	1	M	2670
Lennox Head - Skennars Head	0	F	214
Lennox Head - Skennars Head	0	M	203
Lennox Head - Skennars Head	1	F	4526
Lennox Head - Skennars Head	1	M	4297
Mullumbimby	0	F	186
Mullumbimby	0	M	218
Mullumbimby	1	F	4348
Mullumbimby	1	M	4143
Casino	0	F	179
Casino	0	M	225
Casino	1	F	6143
Casino	1	M	5751
Casino Surrounds	0	F	146
Casino Surrounds	0	M	159
Casino Surrounds	1	F	3518
Casino Surrounds	1	M	3551
Goonellabah	0	F	208
Goonellabah	0	M	204
Goonellabah	1	F	7005
Goonellabah	1	M	6172
Kyogle	0	F	139
Kyogle	0	M	173
Kyogle	1	F	3707
Kyogle	1	M	3594
Lismore	0	F	299
Lismore	0	M	309
Lismore	1	F	7424
Lismore	1	M	7192
Lismore Surrounds	0	F	262
Lismore Surrounds	0	M	318
Lismore Surrounds	1	F	7517
Lismore Surrounds	1	M	7693
Kingscliff - Fingal Head	0	F	346
Kingscliff - Fingal Head	0	M	386
Kingscliff - Fingal Head	1	F	7305
Kingscliff - Fingal Head	1	M	6785
Murwillumbah	0	F	198
Murwillumbah	0	M	197
Murwillumbah	1	F	4808
Murwillumbah	1	M	4301
Murwillumbah Surrounds	0	F	201
Murwillumbah Surrounds	0	M	240
Murwillumbah Surrounds	1	F	4874
Murwillumbah Surrounds	1	M	5035
Pottsville	0	F	304
Pottsville	0	M	330
Pottsville	1	F	6947
Pottsville	1	M	6497
Tweed Heads	0	F	401
Tweed Heads	0	M	412
Tweed Heads	1	F	10333
Tweed Heads	1	M	9421
Banora Point	0	F	288
Banora Point	0	M	290
Banora Point	1	F	8391
Banora Point	1	M	7347
Terranora - North Tumbulgum	0	F	48
Terranora - North Tumbulgum	0	M	71
Terranora - North Tumbulgum	1	F	1608
Terranora - North Tumbulgum	1	M	1604
Tweed Heads South	0	F	171
Tweed Heads South	0	M	167
Tweed Heads South	1	F	4361
Tweed Heads South	1	M	3719
Griffith (NSW)	0	F	310
Griffith (NSW)	0	M	351
Griffith (NSW)	1	F	10057
Griffith (NSW)	1	M	9852
Griffith Surrounds	0	F	246
Griffith Surrounds	0	M	317
Griffith Surrounds	1	F	5861
Griffith Surrounds	1	M	6335
Leeton	0	F	203
Leeton	0	M	197
Leeton	1	F	5049
Leeton	1	M	4885
Narrandera	0	F	137
Narrandera	0	M	171
Narrandera	1	F	2837
Narrandera	1	M	2750
Tumbarumba	0	F	95
Tumbarumba	0	M	117
Tumbarumba	1	F	1581
Tumbarumba	1	M	1732
Tumut	0	F	133
Tumut	0	M	162
Tumut	1	F	3290
Tumut	1	M	3090
Tumut Surrounds	0	F	96
Tumut Surrounds	0	M	141
Tumut Surrounds	1	F	2219
Tumut Surrounds	1	M	2289
Cootamundra	0	F	152
Cootamundra	0	M	199
Cootamundra	1	F	3762
Cootamundra	1	M	3583
Gundagai	0	F	99
Gundagai	0	M	107
Gundagai	1	F	1720
Gundagai	1	M	1791
Junee	0	F	85
Junee	0	M	121
Junee	1	F	2636
Junee	1	M	3509
Temora	0	F	168
Temora	0	M	193
Temora	1	F	3185
Temora	1	M	3052
Wagga Wagga - East	0	F	340
Wagga Wagga - East	0	M	357
Wagga Wagga - East	1	F	8383
Wagga Wagga - East	1	M	7836
Wagga Wagga - North	0	F	104
Wagga Wagga - North	0	M	113
Wagga Wagga - North	1	F	2889
Wagga Wagga - North	1	M	2494
Wagga Wagga - South	0	F	402
Wagga Wagga - South	0	M	436
Wagga Wagga - South	1	F	11292
Wagga Wagga - South	1	M	10393
Wagga Wagga - West	0	F	251
Wagga Wagga - West	0	M	289
Wagga Wagga - West	1	F	5913
Wagga Wagga - West	1	M	5512
Wagga Wagga Surrounds	0	F	273
Wagga Wagga Surrounds	0	M	356
Wagga Wagga Surrounds	1	F	8530
Wagga Wagga Surrounds	1	M	8631
Berry - Kangaroo Valley	0	F	181
Berry - Kangaroo Valley	0	M	204
Berry - Kangaroo Valley	1	F	4697
Berry - Kangaroo Valley	1	M	4404
Callala Bay - Currarong	0	F	128
Callala Bay - Currarong	0	M	123
Callala Bay - Currarong	1	F	1685
Callala Bay - Currarong	1	M	1700
Culburra Beach	0	F	123
Culburra Beach	0	M	180
Culburra Beach	1	F	2402
Culburra Beach	1	M	2400
Ettrema - Sassafras - Budawang	0	M	4
Ettrema - Sassafras - Budawang	1	F	24
Ettrema - Sassafras - Budawang	1	M	36
Huskisson - Vincentia	0	F	192
Huskisson - Vincentia	0	M	187
Huskisson - Vincentia	1	F	2365
Huskisson - Vincentia	1	M	2097
North Nowra - Bomaderry	0	F	294
North Nowra - Bomaderry	0	M	383
North Nowra - Bomaderry	1	F	7912
North Nowra - Bomaderry	1	M	7511
Nowra	0	F	359
Nowra	0	M	449
Nowra	1	F	10806
Nowra	1	M	10969
St Georges Basin - Erowal Bay	0	F	316
St Georges Basin - Erowal Bay	0	M	381
St Georges Basin - Erowal Bay	1	F	7479
St Georges Basin - Erowal Bay	1	M	7083
Sussex Inlet - Berrara	0	F	137
Sussex Inlet - Berrara	0	M	149
Sussex Inlet - Berrara	1	F	2203
Sussex Inlet - Berrara	1	M	2200
Tomerong - Wandandian - Woollamia	0	F	69
Tomerong - Wandandian - Woollamia	0	M	77
Tomerong - Wandandian - Woollamia	1	F	1717
Tomerong - Wandandian - Woollamia	1	M	1847
Ulladulla	0	F	424
Ulladulla	0	M	430
Ulladulla	1	F	8380
Ulladulla	1	M	7789
Ulladulla Surrounds	0	F	211
Ulladulla Surrounds	0	M	251
Ulladulla Surrounds	1	F	2619
Ulladulla Surrounds	1	M	2743
Bowral	0	F	281
Bowral	0	M	256
Bowral	1	F	7020
Bowral	1	M	6074
Hill Top - Colo Vale	0	F	75
Hill Top - Colo Vale	0	M	122
Hill Top - Colo Vale	1	F	3105
Hill Top - Colo Vale	1	M	3098
Mittagong	0	F	221
Mittagong	0	M	178
Mittagong	1	F	5544
Mittagong	1	M	4987
Moss Vale - Berrima	0	F	168
Moss Vale - Berrima	0	M	178
Moss Vale - Berrima	1	F	5356
Moss Vale - Berrima	1	M	4945
Robertson - Fitzroy Falls	0	F	83
Robertson - Fitzroy Falls	0	M	106
Robertson - Fitzroy Falls	1	F	1814
Robertson - Fitzroy Falls	1	M	1832
Southern Highlands	0	F	139
Southern Highlands	0	M	152
Southern Highlands	1	F	3579
Southern Highlands	1	M	3380
Baulkham Hills - East	0	F	205
Baulkham Hills - East	0	M	207
Baulkham Hills - East	1	F	12362
Baulkham Hills - East	1	M	11950
Baulkham Hills (West) - Bella Vista	0	F	153
Baulkham Hills (West) - Bella Vista	0	M	174
Baulkham Hills (West) - Bella Vista	1	F	10796
Baulkham Hills (West) - Bella Vista	1	M	10569
Glenhaven	0	F	90
Glenhaven	0	M	85
Glenhaven	1	F	3191
Glenhaven	1	M	2996
West Pennant Hills	0	F	118
West Pennant Hills	0	M	129
West Pennant Hills	1	F	6274
West Pennant Hills	1	M	6156
Castle Hill - Central	0	F	75
Castle Hill - Central	0	M	73
Castle Hill - Central	1	F	3893
Castle Hill - Central	1	M	3635
Castle Hill - East	0	F	59
Castle Hill - East	0	M	37
Castle Hill - East	1	F	3051
Castle Hill - East	1	M	2525
Castle Hill - North	0	F	109
Castle Hill - North	0	M	109
Castle Hill - North	1	F	6056
Castle Hill - North	1	M	5919
Castle Hill - South	0	F	84
Castle Hill - South	0	M	99
Castle Hill - South	1	F	5273
Castle Hill - South	1	M	4959
Castle Hill - West	0	F	43
Castle Hill - West	0	M	41
Castle Hill - West	1	F	2617
Castle Hill - West	1	M	2483
Cherrybrook	0	F	136
Cherrybrook	0	M	140
Cherrybrook	1	F	9530
Cherrybrook	1	M	9279
Kellyville - East	0	F	115
Kellyville - East	0	M	120
Kellyville - East	1	F	8842
Kellyville - East	1	M	8633
Kellyville - West	0	F	182
Kellyville - West	0	M	132
Kellyville - West	1	F	5641
Kellyville - West	1	M	5421
Dural - Kenthurst - Wisemans Ferry	0	F	233
Dural - Kenthurst - Wisemans Ferry	0	M	280
Dural - Kenthurst - Wisemans Ferry	1	F	10877
Dural - Kenthurst - Wisemans Ferry	1	M	11091
Galston - Laughtondale	0	F	70
Galston - Laughtondale	0	M	94
Galston - Laughtondale	1	F	2656
Galston - Laughtondale	1	M	2613
Bilpin - Colo - St Albans	0	F	47
Bilpin - Colo - St Albans	0	M	73
Bilpin - Colo - St Albans	1	F	1300
Bilpin - Colo - St Albans	1	M	1425
Kurrajong Heights - Ebenezer	0	F	235
Kurrajong Heights - Ebenezer	0	M	334
Kurrajong Heights - Ebenezer	1	F	10719
Kurrajong Heights - Ebenezer	1	M	10876
Pitt Town - McGraths Hill	0	F	132
Pitt Town - McGraths Hill	0	M	163
Pitt Town - McGraths Hill	1	F	5473
Pitt Town - McGraths Hill	1	M	5648
Box Hill - Nelson	0	F	69
Box Hill - Nelson	0	M	59
Box Hill - Nelson	1	F	5172
Box Hill - Nelson	1	M	4984
North Kellyville	0	F	117
North Kellyville	0	M	125
North Kellyville	1	F	8722
North Kellyville	1	M	8434
Rouse Hill - Beaumont Hills	0	F	101
Rouse Hill - Beaumont Hills	0	M	121
Rouse Hill - Beaumont Hills	1	F	8711
Rouse Hill - Beaumont Hills	1	M	8640
Blacktown (East) - Kings Park	0	F	151
Blacktown (East) - Kings Park	0	M	148
Blacktown (East) - Kings Park	1	F	8162
Blacktown (East) - Kings Park	1	M	8569
Blacktown (North) - Marayong	0	F	157
Blacktown (North) - Marayong	0	M	208
Blacktown (North) - Marayong	1	F	10090
Blacktown (North) - Marayong	1	M	10124
Doonside - Woodcroft	0	F	208
Doonside - Woodcroft	0	M	202
Doonside - Woodcroft	1	F	11558
Doonside - Woodcroft	1	M	11419
Lalor Park - Kings Langley	0	F	208
Lalor Park - Kings Langley	0	M	224
Lalor Park - Kings Langley	1	F	12453
Lalor Park - Kings Langley	1	M	12485
Blacktown - South	0	F	95
Blacktown - South	0	M	134
Blacktown - South	1	F	6171
Blacktown - South	1	M	6247
Blacktown - West	0	F	160
Blacktown - West	0	M	161
Blacktown - West	1	F	8397
Blacktown - West	1	M	8426
Seven Hills - Prospect	0	F	132
Seven Hills - Prospect	0	M	111
Seven Hills - Prospect	1	F	7260
Seven Hills - Prospect	1	M	7359
Toongabbie - West	0	F	100
Toongabbie - West	0	M	87
Toongabbie - West	1	F	5610
Toongabbie - West	1	M	5775
Glenwood	0	F	82
Glenwood	0	M	81
Glenwood	1	F	7888
Glenwood	1	M	7785
Acacia Gardens	0	F	28
Acacia Gardens	0	M	25
Acacia Gardens	1	F	1811
Acacia Gardens	1	M	1798
Quakers Hill	0	F	162
Quakers Hill	0	M	143
Quakers Hill	1	F	12238
Quakers Hill	1	M	12127
Kellyville Ridge - The Ponds	0	F	103
Kellyville Ridge - The Ponds	0	M	126
Kellyville Ridge - The Ponds	1	F	10526
Kellyville Ridge - The Ponds	1	M	10301
Marsden Park - Shanes Park	0	F	64
Marsden Park - Shanes Park	0	M	69
Marsden Park - Shanes Park	1	F	7729
Marsden Park - Shanes Park	1	M	7659
Riverstone	0	F	114
Riverstone	0	M	120
Riverstone	1	F	6814
Riverstone	1	M	6802
Schofields (West) - Colebee	0	F	40
Schofields (West) - Colebee	0	M	70
Schofields (West) - Colebee	1	F	4938
Schofields (West) - Colebee	1	M	4968
Schofields - East	0	F	135
Schofields - East	0	M	149
Schofields - East	1	F	12558
Schofields - East	1	M	12283
Stanhope Gardens - Parklea	0	F	64
Stanhope Gardens - Parklea	0	M	68
Stanhope Gardens - Parklea	1	F	5871
Stanhope Gardens - Parklea	1	M	7030
Bidwill - Hebersham - Emerton	0	F	205
Bidwill - Hebersham - Emerton	0	M	236
Bidwill - Hebersham - Emerton	1	F	9297
Bidwill - Hebersham - Emerton	1	M	8790
Glendenning - Dean Park	0	F	69
Glendenning - Dean Park	0	M	83
Glendenning - Dean Park	1	F	4157
Glendenning - Dean Park	1	M	4059
Hassall Grove - Plumpton	0	F	165
Hassall Grove - Plumpton	0	M	174
Hassall Grove - Plumpton	1	F	10614
Hassall Grove - Plumpton	1	M	10455
Lethbridge Park - Tregear	0	F	202
Lethbridge Park - Tregear	0	M	302
Lethbridge Park - Tregear	1	F	10858
Lethbridge Park - Tregear	1	M	10189
Mount Druitt - Whalan	0	F	198
Mount Druitt - Whalan	0	M	226
Mount Druitt - Whalan	1	F	11401
Mount Druitt - Whalan	1	M	11093
Prospect Reservoir	0	F	4
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	5
Rooty Hill - Minchinbury	0	F	150
Rooty Hill - Minchinbury	0	M	173
Rooty Hill - Minchinbury	1	F	11484
Rooty Hill - Minchinbury	1	M	11020
Banksmeadow	0	F	10
Banksmeadow	0	M	4
Banksmeadow	1	F	269
Banksmeadow	1	M	225
Botany	0	F	173
Botany	0	M	190
Botany	1	F	6373
Botany	1	M	6223
Pagewood - Hillsdale - Daceyville	0	F	192
Pagewood - Hillsdale - Daceyville	0	M	230
Pagewood - Hillsdale - Daceyville	1	F	7297
Pagewood - Hillsdale - Daceyville	1	M	7037
Port Botany Industrial	1	F	4
Port Botany Industrial	1	M	5
Sydney Airport	1	F	6
Sydney Airport	1	M	13
Eastlakes	0	F	96
Eastlakes	0	M	83
Eastlakes	1	F	4384
Eastlakes	1	M	4372
Mascot	0	F	261
Mascot	0	M	316
Mascot	1	F	10271
Mascot	1	M	10725
Petersham - Stanmore	0	F	421
Petersham - Stanmore	0	M	419
Petersham - Stanmore	1	F	9562
Petersham - Stanmore	1	M	9503
Sydenham - Tempe - St Peters	0	F	125
Sydenham - Tempe - St Peters	0	M	151
Sydenham - Tempe - St Peters	1	F	3897
Sydenham - Tempe - St Peters	1	M	4105
Marrickville - North	0	F	220
Marrickville - North	0	M	231
Marrickville - North	1	F	5993
Marrickville - North	1	M	5871
Marrickville - South	0	F	264
Marrickville - South	0	M	248
Marrickville - South	1	F	7074
Marrickville - South	1	M	6693
Darlinghurst	0	F	302
Darlinghurst	0	M	370
Darlinghurst	1	F	4166
Darlinghurst	1	M	5780
Erskineville - Alexandria	0	F	375
Erskineville - Alexandria	0	M	379
Erskineville - Alexandria	1	F	8871
Erskineville - Alexandria	1	M	9504
Glebe - Forest Lodge	0	F	565
Glebe - Forest Lodge	0	M	421
Glebe - Forest Lodge	1	F	9846
Glebe - Forest Lodge	1	M	9435
Potts Point - Woolloomooloo	0	F	555
Potts Point - Woolloomooloo	0	M	612
Potts Point - Woolloomooloo	1	F	7870
Potts Point - Woolloomooloo	1	M	9148
Surry Hills	0	F	358
Surry Hills	0	M	479
Surry Hills	1	F	6256
Surry Hills	1	M	8742
Camperdown - Darlington	0	F	363
Camperdown - Darlington	0	M	284
Camperdown - Darlington	1	F	3723
Camperdown - Darlington	1	M	3964
Chippendale	0	F	160
Chippendale	0	M	157
Chippendale	1	F	3689
Chippendale	1	M	3803
Newtown (NSW)	0	F	378
Newtown (NSW)	0	M	300
Newtown (NSW)	1	F	6820
Newtown (NSW)	1	M	7168
Pyrmont	0	F	239
Pyrmont	0	M	259
Pyrmont	1	F	6029
Pyrmont	1	M	6125
Redfern	0	F	333
Redfern	0	M	302
Redfern	1	F	5937
Redfern	1	M	7093
Rosebery - Beaconsfield	0	F	182
Rosebery - Beaconsfield	0	M	156
Rosebery - Beaconsfield	1	F	5896
Rosebery - Beaconsfield	1	M	6046
Sydney (North) - Millers Point	0	F	245
Sydney (North) - Millers Point	0	M	285
Sydney (North) - Millers Point	1	F	3512
Sydney (North) - Millers Point	1	M	3958
Sydney (South) - Haymarket	0	F	347
Sydney (South) - Haymarket	0	M	274
Sydney (South) - Haymarket	1	F	9607
Sydney (South) - Haymarket	1	M	9698
Ultimo	0	F	133
Ultimo	0	M	132
Ultimo	1	F	3510
Ultimo	1	M	3634
Waterloo	0	F	267
Waterloo	0	M	322
Waterloo	1	F	7267
Waterloo	1	M	8526
Zetland	0	F	193
Zetland	0	M	195
Zetland	1	F	5944
Zetland	1	M	6297
Bondi - Tamarama - Bronte	0	F	455
Bondi - Tamarama - Bronte	0	M	446
Bondi - Tamarama - Bronte	1	F	9332
Bondi - Tamarama - Bronte	1	M	8826
Bondi Beach - North Bondi	0	F	513
Bondi Beach - North Bondi	0	M	455
Bondi Beach - North Bondi	1	F	10010
Bondi Beach - North Bondi	1	M	9729
Bondi Junction - Waverly	0	F	366
Bondi Junction - Waverly	0	M	323
Bondi Junction - Waverly	1	F	8891
Bondi Junction - Waverly	1	M	8138
Dover Heights	0	F	161
Dover Heights	0	M	159
Dover Heights	1	F	5603
Dover Heights	1	M	5198
Paddington - Moore Park	0	F	565
Paddington - Moore Park	0	M	471
Paddington - Moore Park	1	F	7138
Paddington - Moore Park	1	M	6623
Rose Bay - Vaucluse - Watsons Bay	0	F	297
Rose Bay - Vaucluse - Watsons Bay	0	M	290
Rose Bay - Vaucluse - Watsons Bay	1	F	5957
Rose Bay - Vaucluse - Watsons Bay	1	M	5384
Woollahra	0	F	311
Woollahra	0	M	225
Woollahra	1	F	3797
Woollahra	1	M	3126
Bellevue Hill	0	F	397
Bellevue Hill	0	M	382
Bellevue Hill	1	F	7202
Bellevue Hill	1	M	6443
Double Bay - Darling Point	0	F	348
Double Bay - Darling Point	0	M	261
Double Bay - Darling Point	1	F	5115
Double Bay - Darling Point	1	M	4231
Kensington (NSW)	0	F	277
Kensington (NSW)	0	M	268
Kensington (NSW)	1	F	5623
Kensington (NSW)	1	M	5642
Kingsford	0	F	194
Kingsford	0	M	183
Kingsford	1	F	6477
Kingsford	1	M	6754
Maroubra - North	0	F	166
Maroubra - North	0	M	162
Maroubra - North	1	F	4885
Maroubra - North	1	M	4580
Maroubra - South	0	F	127
Maroubra - South	0	M	180
Maroubra - South	1	F	5653
Maroubra - South	1	M	5122
Maroubra - West	0	F	106
Maroubra - West	0	M	125
Maroubra - West	1	F	4944
Maroubra - West	1	M	4675
Randwick - North	0	F	513
Randwick - North	0	M	376
Randwick - North	1	F	8095
Randwick - North	1	M	7219
Randwick - South	0	F	282
Randwick - South	0	M	262
Randwick - South	1	F	6423
Randwick - South	1	M	5771
Coogee - Clovelly	0	F	450
Coogee - Clovelly	0	M	399
Coogee - Clovelly	1	F	9864
Coogee - Clovelly	1	M	8803
Malabar - La Perouse	0	F	142
Malabar - La Perouse	0	M	170
Malabar - La Perouse	1	F	4768
Malabar - La Perouse	1	M	5531
Matraville - Chifley	0	F	173
Matraville - Chifley	0	M	153
Matraville - Chifley	1	F	6741
Matraville - Chifley	1	M	6341
South Coogee	0	F	84
South Coogee	0	M	82
South Coogee	1	F	2875
South Coogee	1	M	2568
Bass Hill - Georges Hall	0	F	212
Bass Hill - Georges Hall	0	M	271
Bass Hill - Georges Hall	1	F	11784
Bass Hill - Georges Hall	1	M	11591
Chullora	0	F	9
Chullora	0	M	14
Chullora	1	F	735
Chullora	1	M	713
Condell Park	0	F	115
Condell Park	0	M	124
Condell Park	1	F	6249
Condell Park	1	M	6283
Padstow	0	F	178
Padstow	0	M	182
Padstow	1	F	8577
Padstow	1	M	8266
Revesby	0	F	191
Revesby	0	M	158
Revesby	1	F	8874
Revesby	1	M	8444
Yagoona - Birrong	0	F	226
Yagoona - Birrong	0	M	244
Yagoona - Birrong	1	F	11047
Yagoona - Birrong	1	M	10964
Bankstown - North	0	F	178
Bankstown - North	0	M	182
Bankstown - North	1	F	8470
Bankstown - North	1	M	8152
Bankstown - South	0	F	194
Bankstown - South	0	M	215
Bankstown - South	1	F	9029
Bankstown - South	1	M	8998
Greenacre - North	0	F	143
Greenacre - North	0	M	144
Greenacre - North	1	F	7188
Greenacre - North	1	M	7172
Greenacre - South	0	F	120
Greenacre - South	0	M	114
Greenacre - South	1	F	6663
Greenacre - South	1	M	6519
Panania (North) - Milperra	0	F	127
Panania (North) - Milperra	0	M	126
Panania (North) - Milperra	1	F	5565
Panania (North) - Milperra	1	M	5510
Panania (South) - Picnic Point	0	F	178
Panania (South) - Picnic Point	0	M	191
Panania (South) - Picnic Point	1	F	8071
Panania (South) - Picnic Point	1	M	7549
Belmore - Belfield	0	F	272
Belmore - Belfield	0	M	299
Belmore - Belfield	1	F	9901
Belmore - Belfield	1	M	9860
Punchbowl	0	F	186
Punchbowl	0	M	207
Punchbowl	1	F	10248
Punchbowl	1	M	10901
Roselands	0	F	137
Roselands	0	M	143
Roselands	1	F	7205
Roselands	1	M	7090
Lakemba	0	F	144
Lakemba	0	M	181
Lakemba	1	F	7594
Lakemba	1	M	9170
Wiley Park	0	F	75
Wiley Park	0	M	110
Wiley Park	1	F	4681
Wiley Park	1	M	5275
Campsie - North	0	F	166
Campsie - North	0	M	155
Campsie - North	1	F	5528
Campsie - North	1	M	6056
Campsie - South	0	F	86
Campsie - South	0	M	95
Campsie - South	1	F	4247
Campsie - South	1	M	4637
Canterbury - South	0	F	134
Canterbury - South	0	M	124
Canterbury - South	1	F	6081
Canterbury - South	1	M	5877
Earlwood	0	F	193
Earlwood	0	M	200
Earlwood	1	F	8901
Earlwood	1	M	8677
Kingsgrove - North	0	F	82
Kingsgrove - North	0	M	59
Kingsgrove - North	1	F	3081
Kingsgrove - North	1	M	3032
Narwee - Beverly Hills	0	F	137
Narwee - Beverly Hills	0	M	139
Narwee - Beverly Hills	1	F	6912
Narwee - Beverly Hills	1	M	6604
Oatley - Hurstville Grove	0	F	148
Oatley - Hurstville Grove	0	M	161
Oatley - Hurstville Grove	1	F	6240
Oatley - Hurstville Grove	1	M	6045
Peakhurst - Lugarno	0	F	239
Peakhurst - Lugarno	0	M	247
Peakhurst - Lugarno	1	F	10126
Peakhurst - Lugarno	1	M	9611
Riverwood	0	F	132
Riverwood	0	M	120
Riverwood	1	F	5712
Riverwood	1	M	5648
South Hurstville - Blakehurst	0	F	263
South Hurstville - Blakehurst	0	M	255
South Hurstville - Blakehurst	1	F	12513
South Hurstville - Blakehurst	1	M	12224
Hurstville - Central	0	F	124
Hurstville - Central	0	M	103
Hurstville - Central	1	F	5873
Hurstville - Central	1	M	5938
Hurstville - North	0	F	116
Hurstville - North	0	M	106
Hurstville - North	1	F	5990
Hurstville - North	1	M	5903
Mortdale - Oatley	0	F	177
Mortdale - Oatley	0	M	143
Mortdale - Oatley	1	F	7366
Mortdale - Oatley	1	M	7025
Penshurst	0	F	110
Penshurst	0	M	95
Penshurst	1	F	4789
Penshurst	1	M	4537
Kingsgrove (South) - Bardwell Park	0	F	135
Kingsgrove (South) - Bardwell Park	0	M	127
Kingsgrove (South) - Bardwell Park	1	F	6496
Kingsgrove (South) - Bardwell Park	1	M	6211
Kogarah	0	F	221
Kogarah	0	M	165
