SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Belmont South - Blacksmiths	1	M	2588
Charlestown - Dudley	0	F	936
Charlestown - Dudley	0	M	795
Charlestown - Dudley	1	F	11458
Charlestown - Dudley	1	M	11207
Glendale - Cardiff - Hillsborough	0	F	851
Glendale - Cardiff - Hillsborough	0	M	705
Glendale - Cardiff - Hillsborough	1	F	11198
Glendale - Cardiff - Hillsborough	1	M	10991
Mount Hutton - Windale	0	F	239
Mount Hutton - Windale	0	M	212
Mount Hutton - Windale	1	F	4482
Mount Hutton - Windale	1	M	3932
Redhead	0	F	87
Redhead	0	M	70
Redhead	1	F	1768
Redhead	1	M	1629
Swansea - Caves Beach	0	F	255
Swansea - Caves Beach	0	M	196
Swansea - Caves Beach	1	F	5962
Swansea - Caves Beach	1	M	5716
Valentine - Eleebana	0	F	311
Valentine - Eleebana	0	M	280
Valentine - Eleebana	1	F	5976
Valentine - Eleebana	1	M	5747
Warners Bay - Boolaroo	0	F	466
Warners Bay - Boolaroo	0	M	401
Warners Bay - Boolaroo	1	F	7007
Warners Bay - Boolaroo	1	M	6333
Bolton Point - Teralba	0	F	254
Bolton Point - Teralba	0	M	205
Bolton Point - Teralba	1	F	4625
Bolton Point - Teralba	1	M	4442
Bonnells Bay - Silverwater	0	F	216
Bonnells Bay - Silverwater	0	M	194
Bonnells Bay - Silverwater	1	F	4569
Bonnells Bay - Silverwater	1	M	4367
Edgeworth - Cameron Park	0	F	829
Edgeworth - Cameron Park	0	M	800
Edgeworth - Cameron Park	1	F	7328
Edgeworth - Cameron Park	1	M	6835
Morisset - Cooranbong	0	F	459
Morisset - Cooranbong	0	M	400
Morisset - Cooranbong	1	F	8450
Morisset - Cooranbong	1	M	8005
Toronto - Awaba	0	F	296
Toronto - Awaba	0	M	228
Toronto - Awaba	1	F	6605
Toronto - Awaba	1	M	6251
Wangi Wangi - Rathmines	0	F	201
Wangi Wangi - Rathmines	0	M	137
Wangi Wangi - Rathmines	1	F	4346
Wangi Wangi - Rathmines	1	M	4391
West Wallsend - Barnsley - Killingworth	0	F	95
West Wallsend - Barnsley - Killingworth	0	M	76
West Wallsend - Barnsley - Killingworth	1	F	3458
West Wallsend - Barnsley - Killingworth	1	M	3391
Adamstown - Kotara	0	F	722
Adamstown - Kotara	0	M	636
Adamstown - Kotara	1	F	7459
Adamstown - Kotara	1	M	7308
Beresfield - Hexham	0	F	236
Beresfield - Hexham	0	M	177
Beresfield - Hexham	1	F	3960
Beresfield - Hexham	1	M	3809
Hamilton - Broadmeadow	0	F	701
Hamilton - Broadmeadow	0	M	649
Hamilton - Broadmeadow	1	F	5415
Hamilton - Broadmeadow	1	M	5166
Lambton - New Lambton	0	F	772
Lambton - New Lambton	0	M	687
Lambton - New Lambton	1	F	7785
Lambton - New Lambton	1	M	7488
Maryland - Fletcher - Minmi	0	F	1347
Maryland - Fletcher - Minmi	0	M	1359
Maryland - Fletcher - Minmi	1	F	6707
Maryland - Fletcher - Minmi	1	M	6573
Mayfield - Warabrook	0	F	738
Mayfield - Warabrook	0	M	714
Mayfield - Warabrook	1	F	6839
Mayfield - Warabrook	1	M	6532
Merewether - The Junction	0	F	501
Merewether - The Junction	0	M	401
Merewether - The Junction	1	F	6644
Merewether - The Junction	1	M	6524
Newcastle - Cooks Hill	0	F	679
Newcastle - Cooks Hill	0	M	582
Newcastle - Cooks Hill	1	F	5542
Newcastle - Cooks Hill	1	M	5380
Newcastle Port - Kooragang	1	F	15
Newcastle Port - Kooragang	1	M	9
Shortland - Jesmond	0	F	1172
Shortland - Jesmond	0	M	1398
Shortland - Jesmond	1	F	4313
Shortland - Jesmond	1	M	4342
Stockton - Fullerton Cove	0	F	191
Stockton - Fullerton Cove	0	M	145
Stockton - Fullerton Cove	1	F	4029
Stockton - Fullerton Cove	1	M	3955
Wallsend - Elermore Vale	0	F	1249
Wallsend - Elermore Vale	0	M	1208
Wallsend - Elermore Vale	1	F	9269
Wallsend - Elermore Vale	1	M	8377
Waratah - North Lambton	0	F	700
Waratah - North Lambton	0	M	690
Waratah - North Lambton	1	F	5417
Waratah - North Lambton	1	M	5232
Wickham - Carrington - Tighes Hill	0	F	303
Wickham - Carrington - Tighes Hill	0	M	312
Wickham - Carrington - Tighes Hill	1	F	4197
Wickham - Carrington - Tighes Hill	1	M	4006
Ballina	0	F	498
Ballina	0	M	397
Ballina	1	F	8676
Ballina	1	M	7793
Ballina Surrounds	0	F	453
Ballina Surrounds	0	M	344
Ballina Surrounds	1	F	8493
Ballina Surrounds	1	M	8187
Bangalow	0	F	244
Bangalow	0	M	199
Bangalow	1	F	2920
Bangalow	1	M	2786
Brunswick Heads - Ocean Shores	0	F	423
Brunswick Heads - Ocean Shores	0	M	323
Brunswick Heads - Ocean Shores	1	F	4130
Brunswick Heads - Ocean Shores	1	M	3551
Byron Bay	0	F	824
Byron Bay	0	M	681
Byron Bay	1	F	4348
Byron Bay	1	M	4128
Evans Head	0	F	76
Evans Head	0	M	65
Evans Head	1	F	2482
Evans Head	1	M	2477
Lennox Head - Skennars Head	0	F	277
Lennox Head - Skennars Head	0	M	217
Lennox Head - Skennars Head	1	F	4244
Lennox Head - Skennars Head	1	M	4068
Mullumbimby	0	F	384
Mullumbimby	0	M	377
Mullumbimby	1	F	3574
Mullumbimby	1	M	3413
Casino	0	F	186
Casino	0	M	109
Casino	1	F	5595
Casino	1	M	5310
Casino Surrounds	0	F	93
Casino Surrounds	0	M	78
Casino Surrounds	1	F	3168
Casino Surrounds	1	M	3200
Goonellabah	0	F	455
Goonellabah	0	M	378
Goonellabah	1	F	6370
Goonellabah	1	M	5669
Kyogle	0	F	138
Kyogle	0	M	116
Kyogle	1	F	3336
Kyogle	1	M	3297
Lismore	0	F	438
Lismore	0	M	388
Lismore	1	F	6720
Lismore	1	M	6516
Lismore Surrounds	0	F	377
Lismore Surrounds	0	M	316
Lismore Surrounds	1	F	6727
Lismore Surrounds	1	M	6983
Kingscliff - Fingal Head	0	F	340
Kingscliff - Fingal Head	0	M	245
Kingscliff - Fingal Head	1	F	6925
Kingscliff - Fingal Head	1	M	6545
Murwillumbah	0	F	266
Murwillumbah	0	M	190
Murwillumbah	1	F	4361
Murwillumbah	1	M	3971
Murwillumbah Surrounds	0	F	227
Murwillumbah Surrounds	0	M	181
Murwillumbah Surrounds	1	F	4292
Murwillumbah Surrounds	1	M	4480
Pottsville	0	F	279
Pottsville	0	M	275
Pottsville	1	F	6488
Pottsville	1	M	6088
Tweed Heads	0	F	796
Tweed Heads	0	M	602
Tweed Heads	1	F	9046
Tweed Heads	1	M	8372
Banora Point	0	F	412
Banora Point	0	M	324
Banora Point	1	F	7893
Banora Point	1	M	6959
Terranora - North Tumbulgum	0	F	74
Terranora - North Tumbulgum	0	M	51
Terranora - North Tumbulgum	1	F	1527
Terranora - North Tumbulgum	1	M	1543
Tweed Heads South	0	F	331
Tweed Heads South	0	M	271
Tweed Heads South	1	F	3947
Tweed Heads South	1	M	3387
Griffith (NSW)	0	F	2777
Griffith (NSW)	0	M	2845
Griffith (NSW)	1	F	6897
Griffith (NSW)	1	M	6630
Griffith Surrounds	0	F	507
Griffith Surrounds	0	M	577
Griffith Surrounds	1	F	4904
Griffith Surrounds	1	M	5273
Leeton	0	F	542
Leeton	0	M	512
Leeton	1	F	4342
Leeton	1	M	4199
Narrandera	0	F	107
Narrandera	0	M	95
Narrandera	1	F	2587
Narrandera	1	M	2513
Tumbarumba	0	F	55
Tumbarumba	0	M	43
Tumbarumba	1	F	1494
Tumbarumba	1	M	1529
Tumut	0	F	185
Tumut	0	M	168
Tumut	1	F	3005
Tumut	1	M	2847
Tumut Surrounds	0	F	97
Tumut Surrounds	0	M	102
Tumut Surrounds	1	F	2014
Tumut Surrounds	1	M	2114
Cootamundra	0	F	96
Cootamundra	0	M	94
Cootamundra	1	F	3585
Cootamundra	1	M	3443
Gundagai	0	F	71
Gundagai	0	M	98
Gundagai	1	F	1558
Gundagai	1	M	1588
Junee	0	F	113
Junee	0	M	185
Junee	1	F	2443
Junee	1	M	2448
Temora	0	F	94
Temora	0	M	79
Temora	1	F	3067
Temora	1	M	3003
Wagga Wagga - East	0	F	604
Wagga Wagga - East	0	M	585
Wagga Wagga - East	1	F	7793
Wagga Wagga - East	1	M	7271
Wagga Wagga - North	0	F	330
Wagga Wagga - North	0	M	356
Wagga Wagga - North	1	F	2503
Wagga Wagga - North	1	M	2121
Wagga Wagga - South	0	F	1220
Wagga Wagga - South	0	M	1204
Wagga Wagga - South	1	F	9903
Wagga Wagga - South	1	M	9066
Wagga Wagga - West	0	F	548
Wagga Wagga - West	0	M	638
Wagga Wagga - West	1	F	5200
Wagga Wagga - West	1	M	4732
Wagga Wagga Surrounds	0	F	380
Wagga Wagga Surrounds	0	M	402
Wagga Wagga Surrounds	1	F	7839
Wagga Wagga Surrounds	1	M	7868
Berry - Kangaroo Valley	0	F	148
Berry - Kangaroo Valley	0	M	125
Berry - Kangaroo Valley	1	F	4501
Berry - Kangaroo Valley	1	M	4235
Callala Bay - Currarong	0	F	100
Callala Bay - Currarong	0	M	87
Callala Bay - Currarong	1	F	1631
Callala Bay - Currarong	1	M	1668
Culburra Beach	0	F	100
Culburra Beach	0	M	98
Culburra Beach	1	F	2323
Culburra Beach	1	M	2380
Ettrema - Sassafras - Budawang	1	F	21
Ettrema - Sassafras - Budawang	1	M	35
Huskisson - Vincentia	0	F	206
Huskisson - Vincentia	0	M	176
Huskisson - Vincentia	1	F	2234
Huskisson - Vincentia	1	M	1988
North Nowra - Bomaderry	0	F	468
North Nowra - Bomaderry	0	M	366
North Nowra - Bomaderry	1	F	7306
North Nowra - Bomaderry	1	M	7102
Nowra	0	F	797
Nowra	0	M	734
Nowra	1	F	9510
Nowra	1	M	9032
St Georges Basin - Erowal Bay	0	F	371
St Georges Basin - Erowal Bay	0	M	350
St Georges Basin - Erowal Bay	1	F	6970
St Georges Basin - Erowal Bay	1	M	6637
Sussex Inlet - Berrara	0	F	85
Sussex Inlet - Berrara	0	M	62
Sussex Inlet - Berrara	1	F	2070
Sussex Inlet - Berrara	1	M	2124
Tomerong - Wandandian - Woollamia	0	F	86
Tomerong - Wandandian - Woollamia	0	M	77
Tomerong - Wandandian - Woollamia	1	F	1581
Tomerong - Wandandian - Woollamia	1	M	1703
Ulladulla	0	F	390
Ulladulla	0	M	313
Ulladulla	1	F	7944
Ulladulla	1	M	7435
Ulladulla Surrounds	0	F	84
Ulladulla Surrounds	0	M	67
Ulladulla Surrounds	1	F	2586
Ulladulla Surrounds	1	M	2740
Bowral	0	F	521
Bowral	0	M	422
Bowral	1	F	6389
Bowral	1	M	5599
Hill Top - Colo Vale	0	F	142
Hill Top - Colo Vale	0	M	128
Hill Top - Colo Vale	1	F	2955
Hill Top - Colo Vale	1	M	2974
Mittagong	0	F	594
Mittagong	0	M	558
Mittagong	1	F	4926
Mittagong	1	M	4368
Moss Vale - Berrima	0	F	416
Moss Vale - Berrima	0	M	417
Moss Vale - Berrima	1	F	4783
Moss Vale - Berrima	1	M	4406
Robertson - Fitzroy Falls	0	F	69
Robertson - Fitzroy Falls	0	M	64
Robertson - Fitzroy Falls	1	F	1715
Robertson - Fitzroy Falls	1	M	1759
Southern Highlands	0	F	204
Southern Highlands	0	M	161
Southern Highlands	1	F	3320
Southern Highlands	1	M	3162
Baulkham Hills - East	0	F	5450
Baulkham Hills - East	0	M	5069
Baulkham Hills - East	1	F	6783
Baulkham Hills - East	1	M	6746
Baulkham Hills (West) - Bella Vista	0	F	4888
Baulkham Hills (West) - Bella Vista	0	M	4623
Baulkham Hills (West) - Bella Vista	1	F	5768
Baulkham Hills (West) - Bella Vista	1	M	5840
Glenhaven	0	F	472
Glenhaven	0	M	440
Glenhaven	1	F	2744
Glenhaven	1	M	2582
West Pennant Hills	0	F	2837
West Pennant Hills	0	M	2543
West Pennant Hills	1	F	3446
West Pennant Hills	1	M	3615
Castle Hill - Central	0	F	1835
Castle Hill - Central	0	M	1565
Castle Hill - Central	1	F	2017
Castle Hill - Central	1	M	2030
Castle Hill - East	0	F	1123
Castle Hill - East	0	M	1065
Castle Hill - East	1	F	1700
Castle Hill - East	1	M	1337
Castle Hill - North	0	F	2531
Castle Hill - North	0	M	2280
Castle Hill - North	1	F	3469
Castle Hill - North	1	M	3587
Castle Hill - South	0	F	2471
Castle Hill - South	0	M	2119
Castle Hill - South	1	F	2736
Castle Hill - South	1	M	2797
Castle Hill - West	0	F	1267
Castle Hill - West	0	M	1125
Castle Hill - West	1	F	1351
Castle Hill - West	1	M	1340
Cherrybrook	0	F	4787
Cherrybrook	0	M	4509
Cherrybrook	1	F	4588
Cherrybrook	1	M	4700
Kellyville - East	0	F	3322
Kellyville - East	0	M	3117
Kellyville - East	1	F	5478
Kellyville - East	1	M	5467
Kellyville - West	0	F	2880
Kellyville - West	0	M	2701
Kellyville - West	1	F	2714
Kellyville - West	1	M	2682
Dural - Kenthurst - Wisemans Ferry	0	F	2144
Dural - Kenthurst - Wisemans Ferry	0	M	2062
Dural - Kenthurst - Wisemans Ferry	1	F	8642
Dural - Kenthurst - Wisemans Ferry	1	M	8931
Galston - Laughtondale	0	F	262
Galston - Laughtondale	0	M	252
Galston - Laughtondale	1	F	2351
Galston - Laughtondale	1	M	2337
Bilpin - Colo - St Albans	0	F	58
Bilpin - Colo - St Albans	0	M	65
Bilpin - Colo - St Albans	1	F	1172
Bilpin - Colo - St Albans	1	M	1280
Kurrajong Heights - Ebenezer	0	F	580
Kurrajong Heights - Ebenezer	0	M	536
Kurrajong Heights - Ebenezer	1	F	10076
Kurrajong Heights - Ebenezer	1	M	10344
Pitt Town - McGraths Hill	0	F	490
Pitt Town - McGraths Hill	0	M	499
Pitt Town - McGraths Hill	1	F	4898
Pitt Town - McGraths Hill	1	M	5096
Box Hill - Nelson	0	F	2229
Box Hill - Nelson	0	M	2078
Box Hill - Nelson	1	F	2840
Box Hill - Nelson	1	M	2807
North Kellyville	0	F	3870
North Kellyville	0	M	3630
North Kellyville	1	F	4672
North Kellyville	1	M	4549
Rouse Hill - Beaumont Hills	0	F	3280
Rouse Hill - Beaumont Hills	0	M	3007
Rouse Hill - Beaumont Hills	1	F	5367
Rouse Hill - Beaumont Hills	1	M	5598
Blacktown (East) - Kings Park	0	F	4497
Blacktown (East) - Kings Park	0	M	4626
Blacktown (East) - Kings Park	1	F	3207
Blacktown (East) - Kings Park	1	M	3480
Blacktown (North) - Marayong	0	F	5083
Blacktown (North) - Marayong	0	M	4886
Blacktown (North) - Marayong	1	F	4573
Blacktown (North) - Marayong	1	M	4772
Doonside - Woodcroft	0	F	6336
Doonside - Woodcroft	0	M	6076
Doonside - Woodcroft	1	F	4752
Doonside - Woodcroft	1	M	4874
Lalor Park - Kings Langley	0	F	3907
Lalor Park - Kings Langley	0	M	3893
Lalor Park - Kings Langley	1	F	8087
Lalor Park - Kings Langley	1	M	8120
Blacktown - South	0	F	3195
Blacktown - South	0	M	3259
Blacktown - South	1	F	2691
Blacktown - South	1	M	2741
Blacktown - West	0	F	4399
Blacktown - West	0	M	4240
Blacktown - West	1	F	3596
Blacktown - West	1	M	3780
Seven Hills - Prospect	0	F	3617
Seven Hills - Prospect	0	M	3532
Seven Hills - Prospect	1	F	3403
Seven Hills - Prospect	1	M	3578
Toongabbie - West	0	F	3273
Toongabbie - West	0	M	3276
Toongabbie - West	1	F	2148
Toongabbie - West	1	M	2270
Glenwood	0	F	4355
Glenwood	0	M	4116
Glenwood	1	F	3450
Glenwood	1	M	3567
Acacia Gardens	0	F	869
Acacia Gardens	0	M	866
Acacia Gardens	1	F	949
Acacia Gardens	1	M	938
Quakers Hill	0	F	5491
Quakers Hill	0	M	5374
Quakers Hill	1	F	6447
Quakers Hill	1	M	6390
Kellyville Ridge - The Ponds	0	F	4956
Kellyville Ridge - The Ponds	0	M	4765
Kellyville Ridge - The Ponds	1	F	5381
Kellyville Ridge - The Ponds	1	M	5365
Marsden Park - Shanes Park	0	F	4584
Marsden Park - Shanes Park	0	M	4511
Marsden Park - Shanes Park	1	F	2853
Marsden Park - Shanes Park	1	M	2875
Riverstone	0	F	2286
Riverstone	0	M	2127
Riverstone	1	F	4265
Riverstone	1	M	4370
Schofields (West) - Colebee	0	F	2740
Schofields (West) - Colebee	0	M	2685
Schofields (West) - Colebee	1	F	2047
Schofields (West) - Colebee	1	M	2144
Schofields - East	0	F	7378
Schofields - East	0	M	7095
Schofields - East	1	F	4716
Schofields - East	1	M	4719
Stanhope Gardens - Parklea	0	F	2909
Stanhope Gardens - Parklea	0	M	2756
Stanhope Gardens - Parklea	1	F	2851
Stanhope Gardens - Parklea	1	M	2891
Bidwill - Hebersham - Emerton	0	F	2916
Bidwill - Hebersham - Emerton	0	M	2675
Bidwill - Hebersham - Emerton	1	F	5448
Bidwill - Hebersham - Emerton	1	M	5293
Glendenning - Dean Park	0	F	1966
Glendenning - Dean Park	0	M	1873
Glendenning - Dean Park	1	F	2078
Glendenning - Dean Park	1	M	2075
Hassall Grove - Plumpton	0	F	5339
Hassall Grove - Plumpton	0	M	4964
Hassall Grove - Plumpton	1	F	4817
Hassall Grove - Plumpton	1	M	5069
Lethbridge Park - Tregear	0	F	3144
Lethbridge Park - Tregear	0	M	2909
Lethbridge Park - Tregear	1	F	6843
Lethbridge Park - Tregear	1	M	6478
Mount Druitt - Whalan	0	F	5997
Mount Druitt - Whalan	0	M	5785
Mount Druitt - Whalan	1	F	4620
Mount Druitt - Whalan	1	M	4577
Prospect Reservoir	0	M	3
Prospect Reservoir	1	M	3
Rooty Hill - Minchinbury	0	F	5720
Rooty Hill - Minchinbury	0	M	5336
Rooty Hill - Minchinbury	1	F	5086
Rooty Hill - Minchinbury	1	M	5150
Banksmeadow	0	F	109
Banksmeadow	0	M	77
Banksmeadow	1	F	123
Banksmeadow	1	M	113
Botany	0	F	1704
Botany	0	M	1527
Botany	1	F	4487
Botany	1	M	4527
Pagewood - Hillsdale - Daceyville	0	F	3188
Pagewood - Hillsdale - Daceyville	0	M	2957
Pagewood - Hillsdale - Daceyville	1	F	3813
Pagewood - Hillsdale - Daceyville	1	M	3827
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	4
Sydney Airport	0	F	7
Sydney Airport	0	M	7
Sydney Airport	1	M	3
Eastlakes	0	F	2503
Eastlakes	0	M	2247
Eastlakes	1	F	1730
Eastlakes	1	M	1952
Mascot	0	F	6176
Mascot	0	M	5928
Mascot	1	F	3742
Mascot	1	M	4437
Petersham - Stanmore	0	F	2051
Petersham - Stanmore	0	M	1778
Petersham - Stanmore	1	F	7513
Petersham - Stanmore	1	M	7588
Sydenham - Tempe - St Peters	0	F	1133
Sydenham - Tempe - St Peters	0	M	1057
Sydenham - Tempe - St Peters	1	F	2745
Sydenham - Tempe - St Peters	1	M	3032
Marrickville - North	0	F	1817
Marrickville - North	0	M	1683
Marrickville - North	1	F	4117
Marrickville - North	1	M	4092
Marrickville - South	0	F	2835
Marrickville - South	0	M	2494
Marrickville - South	1	F	4191
Marrickville - South	1	M	4094
Darlinghurst	0	F	1021
Darlinghurst	0	M	1186
Darlinghurst	1	F	3174
Darlinghurst	1	M	4451
Erskineville - Alexandria	0	F	1964
Erskineville - Alexandria	0	M	1861
Erskineville - Alexandria	1	F	6891
Erskineville - Alexandria	1	M	7559
Glebe - Forest Lodge	0	F	2842
Glebe - Forest Lodge	0	M	2310
Glebe - Forest Lodge	1	F	6936
Glebe - Forest Lodge	1	M	6854
Potts Point - Woolloomooloo	0	F	1644
Potts Point - Woolloomooloo	0	M	1662
Potts Point - Woolloomooloo	1	F	5999
Potts Point - Woolloomooloo	1	M	7136
Surry Hills	0	F	1956
Surry Hills	0	M	2090
Surry Hills	1	F	4180
Surry Hills	1	M	6387
Camperdown - Darlington	0	F	930
Camperdown - Darlington	0	M	825
Camperdown - Darlington	1	F	2968
Camperdown - Darlington	1	M	3182
Chippendale	0	F	2208
Chippendale	0	M	1888
Chippendale	1	F	1320
Chippendale	1	M	1729
Newtown (NSW)	0	F	1285
Newtown (NSW)	0	M	1208
Newtown (NSW)	1	F	5588
Newtown (NSW)	1	M	5874
Pyrmont	0	F	2727
Pyrmont	0	M	2323
Pyrmont	1	F	3093
Pyrmont	1	M	3565
Redfern	0	F	1854
Redfern	0	M	1832
Redfern	1	F	3931
Redfern	1	M	4932
Rosebery - Beaconsfield	0	F	2732
Rosebery - Beaconsfield	0	M	2455
Rosebery - Beaconsfield	1	F	3034
Rosebery - Beaconsfield	1	M	3390
Sydney (North) - Millers Point	0	F	1554
Sydney (North) - Millers Point	0	M	1447
Sydney (North) - Millers Point	1	F	1941
Sydney (North) - Millers Point	1	M	2438
Sydney (South) - Haymarket	0	F	7422
Sydney (South) - Haymarket	0	M	6441
Sydney (South) - Haymarket	1	F	1696
Sydney (South) - Haymarket	1	M	2670
Ultimo	0	F	2280
Ultimo	0	M	2019
Ultimo	1	F	1093
Ultimo	1	M	1460
Waterloo	0	F	3327
Waterloo	0	M	3152
Waterloo	1	F	3602
Waterloo	1	M	4888
Zetland	0	F	3284
Zetland	0	M	2993
Zetland	1	F	2530
Zetland	1	M	3179
Bondi - Tamarama - Bronte	0	F	2007
Bondi - Tamarama - Bronte	0	M	1663
Bondi - Tamarama - Bronte	1	F	7181
Bondi - Tamarama - Bronte	1	M	7042
Bondi Beach - North Bondi	0	F	2166
Bondi Beach - North Bondi	0	M	1846
Bondi Beach - North Bondi	1	F	7725
Bondi Beach - North Bondi	1	M	7695
Bondi Junction - Waverly	0	F	2334
Bondi Junction - Waverly	0	M	1843
Bondi Junction - Waverly	1	F	6300
Bondi Junction - Waverly	1	M	6052
Dover Heights	0	F	1346
Dover Heights	0	M	1163
Dover Heights	1	F	4179
Dover Heights	1	M	3980
Paddington - Moore Park	0	F	1083
Paddington - Moore Park	0	M	843
Paddington - Moore Park	1	F	6253
Paddington - Moore Park	1	M	5913
Rose Bay - Vaucluse - Watsons Bay	0	F	1135
Rose Bay - Vaucluse - Watsons Bay	0	M	928
Rose Bay - Vaucluse - Watsons Bay	1	F	4794
Rose Bay - Vaucluse - Watsons Bay	1	M	4420
Woollahra	0	F	626
Woollahra	0	M	485
Woollahra	1	F	3257
Woollahra	1	M	2688
Bellevue Hill	0	F	1341
Bellevue Hill	0	M	1095
Bellevue Hill	1	F	5904
Bellevue Hill	1	M	5406
Double Bay - Darling Point	0	F	867
Double Bay - Darling Point	0	M	670
Double Bay - Darling Point	1	F	4296
Double Bay - Darling Point	1	M	3588
Kensington (NSW)	0	F	2365
Kensington (NSW)	0	M	2200
Kensington (NSW)	1	F	3207
Kensington (NSW)	1	M	3338
Kingsford	0	F	3027
Kingsford	0	M	2993
Kingsford	1	F	3348
Kingsford	1	M	3610
Maroubra - North	0	F	1700
Maroubra - North	0	M	1444
Maroubra - North	1	F	3051
Maroubra - North	1	M	3019
Maroubra - South	0	F	1848
Maroubra - South	0	M	1516
Maroubra - South	1	F	3576
Maroubra - South	1	M	3429
Maroubra - West	0	F	2300
Maroubra - West	0	M	1880
Maroubra - West	1	F	2581
Maroubra - West	1	M	2746
Randwick - North	0	F	1770
Randwick - North	0	M	1368
Randwick - North	1	F	6339
Randwick - North	1	M	5801
Randwick - South	0	F	1586
Randwick - South	0	M	1323
Randwick - South	1	F	4772
Randwick - South	1	M	4347
Coogee - Clovelly	0	F	1587
Coogee - Clovelly	0	M	1313
Coogee - Clovelly	1	F	8273
Coogee - Clovelly	1	M	7464
Malabar - La Perouse	0	F	1167
Malabar - La Perouse	0	M	994
Malabar - La Perouse	1	F	3454
Malabar - La Perouse	1	M	3413
Matraville - Chifley	0	F	1998
Matraville - Chifley	0	M	1673
Matraville - Chifley	1	F	4526
Matraville - Chifley	1	M	4451
South Coogee	0	F	698
South Coogee	0	M	569
South Coogee	1	F	2080
South Coogee	1	M	1921
Bass Hill - Georges Hall	0	F	6594
Bass Hill - Georges Hall	0	M	6309
Bass Hill - Georges Hall	1	F	4318
Bass Hill - Georges Hall	1	M	4401
Chullora	0	F	506
Chullora	0	M	463
Chullora	1	F	189
Chullora	1	M	216
Condell Park	0	F	4116
Condell Park	0	M	3951
Condell Park	1	F	1754
Condell Park	1	M	1965
Padstow	0	F	3675
Padstow	0	M	3444
Padstow	1	F	4695
Padstow	1	M	4611
Revesby	0	F	4342
Revesby	0	M	3998
Revesby	1	F	4242
Revesby	1	M	4203
Yagoona - Birrong	0	F	7433
Yagoona - Birrong	0	M	7129
Yagoona - Birrong	1	F	3036
Yagoona - Birrong	1	M	3271
Bankstown - North	0	F	6377
Bankstown - North	0	M	6073
Bankstown - North	1	F	1571
Bankstown - North	1	M	1657
Bankstown - South	0	F	6889
Bankstown - South	0	M	6722
Bankstown - South	1	F	1515
Bankstown - South	1	M	1662
Greenacre - North	0	F	4708
Greenacre - North	0	M	4608
Greenacre - North	1	F	2063
Greenacre - North	1	M	2140
Greenacre - South	0	F	4636
Greenacre - South	0	M	4504
Greenacre - South	1	F	1612
Greenacre - South	1	M	1610
Panania (North) - Milperra	0	F	1849
Panania (North) - Milperra	0	M	1803
Panania (North) - Milperra	1	F	3627
Panania (North) - Milperra	1	M	3638
Panania (South) - Picnic Point	0	F	2780
Panania (South) - Picnic Point	0	M	2349
Panania (South) - Picnic Point	1	F	5214
Panania (South) - Picnic Point	1	M	5138
Belmore - Belfield	0	F	6109
Belmore - Belfield	0	M	5822
Belmore - Belfield	1	F	3265
Belmore - Belfield	1	M	3522
Punchbowl	0	F	7269
Punchbowl	0	M	7662
Punchbowl	1	F	2369
Punchbowl	1	M	2586
Roselands	0	F	4328
Roselands	0	M	4202
Roselands	1	F	2645
Roselands	1	M	2672
Lakemba	0	F	5624
Lakemba	0	M	6841
Lakemba	1	F	1273
Lakemba	1	M	1556
Wiley Park	0	F	3391
Wiley Park	0	M	3949
Wiley Park	1	F	890
Wiley Park	1	M	934
Campsie - North	0	F	4365
Campsie - North	0	M	4556
Campsie - North	1	F	989
Campsie - North	1	M	1226
Campsie - South	0	F	3153
Campsie - South	0	M	3337
Campsie - South	1	F	680
Campsie - South	1	M	848
Canterbury - South	0	F	3701
Canterbury - South	0	M	3452
Canterbury - South	1	F	1982
Canterbury - South	1	M	2079
Earlwood	0	F	4330
Earlwood	0	M	3958
Earlwood	1	F	4374
Earlwood	1	M	4581
Kingsgrove - North	0	F	1797
Kingsgrove - North	0	M	1653
Kingsgrove - North	1	F	1228
Kingsgrove - North	1	M	1308
Narwee - Beverly Hills	0	F	4212
Narwee - Beverly Hills	0	M	3854
Narwee - Beverly Hills	1	F	2508
Narwee - Beverly Hills	1	M	2597
Oatley - Hurstville Grove	0	F	2400
Oatley - Hurstville Grove	0	M	2199
Oatley - Hurstville Grove	1	F	3803
Oatley - Hurstville Grove	1	M	3851
Peakhurst - Lugarno	0	F	3615
Peakhurst - Lugarno	0	M	3193
Peakhurst - Lugarno	1	F	6238
Peakhurst - Lugarno	1	M	6206
Riverwood	0	F	3777
Riverwood	0	M	3469
Riverwood	1	F	1652
Riverwood	1	M	1897
South Hurstville - Blakehurst	0	F	7524
South Hurstville - Blakehurst	0	M	7104
South Hurstville - Blakehurst	1	F	4687
South Hurstville - Blakehurst	1	M	4816
Hurstville - Central	0	F	4902
Hurstville - Central	0	M	4761
Hurstville - Central	1	F	795
Hurstville - Central	1	M	957
Hurstville - North	0	F	4360
Hurstville - North	0	M	4071
Hurstville - North	1	F	1418
Hurstville - North	1	M	1659
Mortdale - Oatley	0	F	2808
Mortdale - Oatley	0	M	2500
Mortdale - Oatley	1	F	4460
Mortdale - Oatley	1	M	4429
Penshurst	0	F	2728
Penshurst	0	M	2597
Penshurst	1	F	1799
Penshurst	1	M	1756
