SA2_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Kings Park (Vic.)	0	1	1	1	108
Kings Park (Vic.)	1	0	0	1	1558
Kings Park (Vic.)	1	0	1	0	392
Kings Park (Vic.)	1	0	1	1	433
Kings Park (Vic.)	1	1	0	0	3057
Kings Park (Vic.)	1	1	0	1	263
Kings Park (Vic.)	1	1	1	0	788
Kings Park (Vic.)	1	1	1	1	276
St Albans - North					420
St Albans - North	0	0	0	1	1250
St Albans - North	0	0	1	0	313
St Albans - North	0	0	1	1	239
St Albans - North	0	1	0	0	1066
St Albans - North	0	1	0	1	172
St Albans - North	0	1	1	0	325
St Albans - North	0	1	1	1	112
St Albans - North	1	0	0	1	1524
St Albans - North	1	0	1	0	565
St Albans - North	1	0	1	1	421
St Albans - North	1	1	0	0	4324
St Albans - North	1	1	0	1	270
St Albans - North	1	1	1	0	897
St Albans - North	1	1	1	1	276
St Albans - South					330
St Albans - South	0	0	0	1	1063
St Albans - South	0	0	1	0	257
St Albans - South	0	0	1	1	185
St Albans - South	0	1	0	0	837
St Albans - South	0	1	0	1	135
St Albans - South	0	1	1	0	329
St Albans - South	0	1	1	1	99
St Albans - South	1	0	0	1	1560
St Albans - South	1	0	1	0	559
St Albans - South	1	0	1	1	535
St Albans - South	1	1	0	0	3229
St Albans - South	1	1	0	1	232
St Albans - South	1	1	1	0	844
St Albans - South	1	1	1	1	184
Sunshine					202
Sunshine	0	0	0	1	480
Sunshine	0	0	1	0	119
Sunshine	0	0	1	1	62
Sunshine	0	1	0	0	376
Sunshine	0	1	0	1	55
Sunshine	0	1	1	0	74
Sunshine	0	1	1	1	48
Sunshine	1	0	0	1	595
Sunshine	1	0	1	0	200
Sunshine	1	0	1	1	207
Sunshine	1	1	0	0	2305
Sunshine	1	1	0	1	74
Sunshine	1	1	1	0	326
Sunshine	1	1	1	1	55
Sunshine North					183
Sunshine North	0	0	0	1	718
Sunshine North	0	0	1	0	170
Sunshine North	0	0	1	1	155
Sunshine North	0	1	0	0	556
Sunshine North	0	1	0	1	95
Sunshine North	0	1	1	0	187
Sunshine North	0	1	1	1	86
Sunshine North	1	0	0	1	1147
Sunshine North	1	0	1	0	425
Sunshine North	1	0	1	1	460
Sunshine North	1	1	0	0	2546
Sunshine North	1	1	0	1	191
Sunshine North	1	1	1	0	603
Sunshine North	1	1	1	1	135
Sunshine West					275
Sunshine West	0	0	0	1	1219
Sunshine West	0	0	1	0	205
Sunshine West	0	0	1	1	226
Sunshine West	0	1	0	0	858
Sunshine West	0	1	0	1	107
Sunshine West	0	1	1	0	297
Sunshine West	0	1	1	1	132
Sunshine West	1	0	0	1	1869
Sunshine West	1	0	1	0	571
Sunshine West	1	0	1	1	562
Sunshine West	1	1	0	0	3925
Sunshine West	1	1	0	1	307
Sunshine West	1	1	1	0	892
Sunshine West	1	1	1	1	241
Sydenham					131
Sydenham	0	0	0	1	598
Sydenham	0	0	1	0	159
Sydenham	0	0	1	1	121
Sydenham	0	1	0	0	503
Sydenham	0	1	0	1	89
Sydenham	0	1	1	0	109
Sydenham	0	1	1	1	35
Sydenham	1	0	0	1	1203
Sydenham	1	0	1	0	553
Sydenham	1	0	1	1	577
Sydenham	1	1	0	0	2637
Sydenham	1	1	0	1	228
Sydenham	1	1	1	0	701
Sydenham	1	1	1	1	157
Taylors Lakes					89
Taylors Lakes	0	0	0	1	709
Taylors Lakes	0	0	1	0	172
Taylors Lakes	0	0	1	1	130
Taylors Lakes	0	1	0	0	442
Taylors Lakes	0	1	0	1	24
Taylors Lakes	0	1	1	0	125
Taylors Lakes	0	1	1	1	28
Taylors Lakes	1	0	0	1	3101
Taylors Lakes	1	0	1	0	1261
Taylors Lakes	1	0	1	1	1133
Taylors Lakes	1	1	0	0	3125
Taylors Lakes	1	1	0	1	186
Taylors Lakes	1	1	1	0	1271
Taylors Lakes	1	1	1	1	236
Deer Park					267
Deer Park	0	0	0	1	988
Deer Park	0	0	1	0	195
Deer Park	0	0	1	1	165
Deer Park	0	1	0	0	875
Deer Park	0	1	0	1	104
Deer Park	0	1	1	0	294
Deer Park	0	1	1	1	84
Deer Park	1	0	0	1	1487
Deer Park	1	0	1	0	458
Deer Park	1	0	1	1	476
Deer Park	1	1	0	0	4858
Deer Park	1	1	0	1	324
Deer Park	1	1	1	0	886
Deer Park	1	1	1	1	366
Derrimut					57
Derrimut	0	0	0	1	248
Derrimut	0	0	1	0	65
Derrimut	0	0	1	1	92
Derrimut	0	1	0	0	386
Derrimut	0	1	0	1	34
Derrimut	0	1	1	0	116
Derrimut	0	1	1	1	45
Derrimut	1	0	0	1	536
Derrimut	1	0	1	0	395
Derrimut	1	0	1	1	243
Derrimut	1	1	0	0	3447
Derrimut	1	1	0	1	158
Derrimut	1	1	1	0	891
Derrimut	1	1	1	1	198
Altona					130
Altona	0	0	0	1	492
Altona	0	0	1	0	153
Altona	0	0	1	1	79
Altona	0	1	0	0	465
Altona	0	1	0	1	30
Altona	0	1	1	0	107
Altona	0	1	1	1	7
Altona	1	0	0	1	794
Altona	1	0	1	0	495
Altona	1	0	1	1	277
Altona	1	1	0	0	3731
Altona	1	1	0	1	78
Altona	1	1	1	0	595
Altona	1	1	1	1	85
Altona Meadows					196
Altona Meadows	0	0	0	1	1031
Altona Meadows	0	0	1	0	206
Altona Meadows	0	0	1	1	149
Altona Meadows	0	1	0	0	815
Altona Meadows	0	1	0	1	88
Altona Meadows	0	1	1	0	168
Altona Meadows	0	1	1	1	28
Altona Meadows	1	0	0	1	1910
Altona Meadows	1	0	1	0	635
Altona Meadows	1	0	1	1	474
Altona Meadows	1	1	0	0	4275
Altona Meadows	1	1	0	1	203
Altona Meadows	1	1	1	0	802
Altona Meadows	1	1	1	1	148
Altona North					210
Altona North	0	0	0	1	747
Altona North	0	0	1	0	156
Altona North	0	0	1	1	87
Altona North	0	1	0	0	545
Altona North	0	1	0	1	48
Altona North	0	1	1	0	164
Altona North	0	1	1	1	45
Altona North	1	0	0	1	895
Altona North	1	0	1	0	307
Altona North	1	0	1	1	334
Altona North	1	1	0	0	4109
Altona North	1	1	0	1	231
Altona North	1	1	1	0	633
Altona North	1	1	1	1	213
Newport					187
Newport	0	0	0	1	559
Newport	0	0	1	0	187
Newport	0	0	1	1	110
Newport	0	1	0	0	528
Newport	0	1	0	1	61
Newport	0	1	1	0	201
Newport	0	1	1	1	20
Newport	1	0	0	1	969
Newport	1	0	1	0	731
Newport	1	0	1	1	422
Newport	1	1	0	0	6780
Newport	1	1	0	1	100
Newport	1	1	1	0	938
Newport	1	1	1	1	129
Seabrook					37
Seabrook	0	0	0	1	211
Seabrook	0	0	1	0	60
Seabrook	0	0	1	1	21
Seabrook	0	1	0	0	189
Seabrook	0	1	0	1	23
Seabrook	0	1	1	0	56
Seabrook	0	1	1	1	5
Seabrook	1	0	0	1	519
Seabrook	1	0	1	0	262
Seabrook	1	0	1	1	164
Seabrook	1	1	0	0	1638
Seabrook	1	1	0	1	58
Seabrook	1	1	1	0	243
Seabrook	1	1	1	1	52
Williamstown					118
Williamstown	0	0	0	1	400
Williamstown	0	0	1	0	180
Williamstown	0	0	1	1	94
Williamstown	0	1	0	0	462
Williamstown	0	1	0	1	25
Williamstown	0	1	1	0	126
Williamstown	0	1	1	1	38
Williamstown	1	0	0	1	1097
Williamstown	1	0	1	0	1139
Williamstown	1	0	1	1	589
Williamstown	1	1	0	0	4122
Williamstown	1	1	0	1	80
Williamstown	1	1	1	0	1170
Williamstown	1	1	1	1	134
Braybrook					402
Braybrook	0	0	0	1	1001
Braybrook	0	0	1	0	271
Braybrook	0	0	1	1	183
Braybrook	0	1	0	0	762
Braybrook	0	1	0	1	170
Braybrook	0	1	1	0	290
Braybrook	0	1	1	1	57
Braybrook	1	0	0	1	1111
Braybrook	1	0	1	0	650
Braybrook	1	0	1	1	441
Braybrook	1	1	0	0	4188
Braybrook	1	1	0	1	172
Braybrook	1	1	1	0	853
Braybrook	1	1	1	1	131
Footscray					347
Footscray	0	0	0	1	585
Footscray	0	0	1	0	163
Footscray	0	0	1	1	43
Footscray	0	1	0	0	532
Footscray	0	1	0	1	22
Footscray	0	1	1	0	59
Footscray	0	1	1	1	19
Footscray	1	0	0	1	481
Footscray	1	0	1	0	292
Footscray	1	0	1	1	147
Footscray	1	1	0	0	2970
Footscray	1	1	0	1	15
Footscray	1	1	1	0	288
Footscray	1	1	1	1	45
Maribyrnong					185
Maribyrnong	0	0	0	1	394
Maribyrnong	0	0	1	0	136
Maribyrnong	0	0	1	1	105
Maribyrnong	0	1	0	0	329
Maribyrnong	0	1	0	1	36
Maribyrnong	0	1	1	0	109
Maribyrnong	0	1	1	1	15
Maribyrnong	1	0	0	1	909
Maribyrnong	1	0	1	0	616
Maribyrnong	1	0	1	1	382
Maribyrnong	1	1	0	0	2776
Maribyrnong	1	1	0	1	79
Maribyrnong	1	1	1	0	607
Maribyrnong	1	1	1	1	85
Seddon - Kingsville					151
Seddon - Kingsville	0	0	0	1	257
Seddon - Kingsville	0	0	1	0	61
Seddon - Kingsville	0	0	1	1	48
Seddon - Kingsville	0	1	0	0	273
Seddon - Kingsville	0	1	0	1	17
Seddon - Kingsville	0	1	1	0	30
Seddon - Kingsville	0	1	1	1	6
Seddon - Kingsville	1	0	0	1	352
Seddon - Kingsville	1	0	1	0	306
Seddon - Kingsville	1	0	1	1	123
Seddon - Kingsville	1	1	0	0	3129
Seddon - Kingsville	1	1	0	1	30
Seddon - Kingsville	1	1	1	0	342
Seddon - Kingsville	1	1	1	1	8
West Footscray - Tottenham					146
West Footscray - Tottenham	0	0	0	1	358
West Footscray - Tottenham	0	0	1	0	143
West Footscray - Tottenham	0	0	1	1	42
West Footscray - Tottenham	0	1	0	0	375
West Footscray - Tottenham	0	1	0	1	26
West Footscray - Tottenham	0	1	1	0	114
West Footscray - Tottenham	0	1	1	1	17
West Footscray - Tottenham	1	0	0	1	527
West Footscray - Tottenham	1	0	1	0	331
West Footscray - Tottenham	1	0	1	1	185
West Footscray - Tottenham	1	1	0	0	3302
West Footscray - Tottenham	1	1	0	1	57
West Footscray - Tottenham	1	1	1	0	409
West Footscray - Tottenham	1	1	1	1	32
Yarraville					178
Yarraville	0	0	0	1	494
Yarraville	0	0	1	0	112
Yarraville	0	0	1	1	77
Yarraville	0	1	0	0	389
Yarraville	0	1	0	1	60
Yarraville	0	1	1	0	117
Yarraville	0	1	1	1	9
Yarraville	1	0	0	1	701
Yarraville	1	0	1	0	628
Yarraville	1	0	1	1	367
Yarraville	1	1	0	0	4967
Yarraville	1	1	0	1	49
Yarraville	1	1	1	0	736
Yarraville	1	1	1	1	36
Bacchus Marsh					176
Bacchus Marsh	0	0	0	1	829
Bacchus Marsh	0	0	1	0	216
Bacchus Marsh	0	0	1	1	184
Bacchus Marsh	0	1	0	0	1259
Bacchus Marsh	0	1	0	1	150
Bacchus Marsh	0	1	1	0	348
Bacchus Marsh	0	1	1	1	75
Bacchus Marsh	1	0	0	1	1880
Bacchus Marsh	1	0	1	0	690
Bacchus Marsh	1	0	1	1	615
Bacchus Marsh	1	1	0	0	7045
Bacchus Marsh	1	1	0	1	392
Bacchus Marsh	1	1	1	0	1333
Bacchus Marsh	1	1	1	1	288
Melton West					141
Melton West	0	0	0	1	887
Melton West	0	0	1	0	165
Melton West	0	0	1	1	184
Melton West	0	1	0	0	1484
Melton West	0	1	0	1	238
Melton West	0	1	1	0	483
Melton West	0	1	1	1	175
Melton West	1	0	0	1	1346
Melton West	1	0	1	0	505
Melton West	1	0	1	1	516
Melton West	1	1	0	0	6350
Melton West	1	1	0	1	448
Melton West	1	1	1	0	1259
Melton West	1	1	1	1	564
Rockbank - Mount Cottrell					114
Rockbank - Mount Cottrell	0	0	0	1	296
Rockbank - Mount Cottrell	0	0	1	0	49
Rockbank - Mount Cottrell	0	0	1	1	55
Rockbank - Mount Cottrell	0	1	0	0	597
Rockbank - Mount Cottrell	0	1	0	1	59
Rockbank - Mount Cottrell	0	1	1	0	146
Rockbank - Mount Cottrell	0	1	1	1	54
Rockbank - Mount Cottrell	1	0	0	1	519
Rockbank - Mount Cottrell	1	0	1	0	304
Rockbank - Mount Cottrell	1	0	1	1	294
Rockbank - Mount Cottrell	1	1	0	0	7504
Rockbank - Mount Cottrell	1	1	0	1	151
Rockbank - Mount Cottrell	1	1	1	0	834
Rockbank - Mount Cottrell	1	1	1	1	212
Taylors Hill					93
Taylors Hill	0	0	0	1	451
Taylors Hill	0	0	1	0	195
Taylors Hill	0	0	1	1	204
Taylors Hill	0	1	0	0	616
Taylors Hill	0	1	0	1	43
Taylors Hill	0	1	1	0	229
Taylors Hill	0	1	1	1	109
Taylors Hill	1	0	0	1	1801
Taylors Hill	1	0	1	0	1088
Taylors Hill	1	0	1	1	1050
Taylors Hill	1	1	0	0	6962
Taylors Hill	1	1	0	1	335
Taylors Hill	1	1	1	0	2395
Taylors Hill	1	1	1	1	415
Burnside					36
Burnside	0	0	0	1	153
Burnside	0	0	1	0	55
Burnside	0	0	1	1	59
Burnside	0	1	0	0	169
Burnside	0	1	0	1	27
Burnside	0	1	1	0	27
Burnside	0	1	1	1	27
Burnside	1	0	0	1	641
Burnside	1	0	1	0	300
Burnside	1	0	1	1	289
Burnside	1	1	0	0	1758
Burnside	1	1	0	1	84
Burnside	1	1	1	0	528
Burnside	1	1	1	1	110
Burnside Heights					38
Burnside Heights	0	0	0	1	156
Burnside Heights	0	0	1	0	80
Burnside Heights	0	0	1	1	42
Burnside Heights	0	1	0	0	260
Burnside Heights	0	1	0	1	32
Burnside Heights	0	1	1	0	81
Burnside Heights	0	1	1	1	25
Burnside Heights	1	0	0	1	506
Burnside Heights	1	0	1	0	301
Burnside Heights	1	0	1	1	232
Burnside Heights	1	1	0	0	2755
Burnside Heights	1	1	0	1	113
Burnside Heights	1	1	1	0	681
Burnside Heights	1	1	1	1	103
Caroline Springs					139
Caroline Springs	0	0	0	1	638
Caroline Springs	0	0	1	0	276
Caroline Springs	0	0	1	1	224
Caroline Springs	0	1	0	0	743
Caroline Springs	0	1	0	1	122
Caroline Springs	0	1	1	0	332
Caroline Springs	0	1	1	1	117
Caroline Springs	1	0	0	1	1745
Caroline Springs	1	0	1	0	1227
Caroline Springs	1	0	1	1	994
Caroline Springs	1	1	0	0	6283
Caroline Springs	1	1	0	1	305
Caroline Springs	1	1	1	0	1995
Caroline Springs	1	1	1	1	332
Brookfield					67
Brookfield	0	0	0	1	360
Brookfield	0	0	1	0	72
Brookfield	0	0	1	1	68
Brookfield	0	1	0	0	488
Brookfield	0	1	0	1	79
Brookfield	0	1	1	0	195
Brookfield	0	1	1	1	94
Brookfield	1	0	0	1	709
Brookfield	1	0	1	0	264
Brookfield	1	0	1	1	271
Brookfield	1	1	0	0	3297
Brookfield	1	1	0	1	227
Brookfield	1	1	1	0	645
Brookfield	1	1	1	1	230
Cobblebank - Strathtulloh					74
Cobblebank - Strathtulloh	0	0	0	1	90
Cobblebank - Strathtulloh	0	0	1	0	35
Cobblebank - Strathtulloh	0	0	1	1	33
Cobblebank - Strathtulloh	0	1	0	0	431
Cobblebank - Strathtulloh	0	1	0	1	49
Cobblebank - Strathtulloh	0	1	1	0	87
Cobblebank - Strathtulloh	0	1	1	1	33
Cobblebank - Strathtulloh	1	0	0	1	204
Cobblebank - Strathtulloh	1	0	1	0	130
Cobblebank - Strathtulloh	1	0	1	1	131
Cobblebank - Strathtulloh	1	1	0	0	3837
Cobblebank - Strathtulloh	1	1	0	1	83
Cobblebank - Strathtulloh	1	1	1	0	388
Cobblebank - Strathtulloh	1	1	1	1	67
Eynesbury - Exford					4
Eynesbury - Exford	0	0	0	1	50
Eynesbury - Exford	0	0	1	0	15
Eynesbury - Exford	0	1	0	0	116
Eynesbury - Exford	0	1	0	1	7
Eynesbury - Exford	0	1	1	0	32
Eynesbury - Exford	1	0	0	1	167
Eynesbury - Exford	1	0	1	0	144
Eynesbury - Exford	1	0	1	1	88
Eynesbury - Exford	1	1	0	0	1348
Eynesbury - Exford	1	1	0	1	30
Eynesbury - Exford	1	1	1	0	249
Eynesbury - Exford	1	1	1	1	14
Fraser Rise - Plumpton					53
Fraser Rise - Plumpton	0	0	0	1	268
Fraser Rise - Plumpton	0	0	1	0	94
Fraser Rise - Plumpton	0	0	1	1	116
Fraser Rise - Plumpton	0	1	0	0	433
Fraser Rise - Plumpton	0	1	0	1	55
Fraser Rise - Plumpton	0	1	1	0	130
Fraser Rise - Plumpton	0	1	1	1	44
Fraser Rise - Plumpton	1	0	0	1	544
Fraser Rise - Plumpton	1	0	1	0	377
Fraser Rise - Plumpton	1	0	1	1	316
Fraser Rise - Plumpton	1	1	0	0	4464
Fraser Rise - Plumpton	1	1	0	1	137
Fraser Rise - Plumpton	1	1	1	0	771
Fraser Rise - Plumpton	1	1	1	1	135
Hillside					111
Hillside	0	0	0	1	661
Hillside	0	0	1	0	161
Hillside	0	0	1	1	166
Hillside	0	1	0	0	511
Hillside	0	1	0	1	73
Hillside	0	1	1	0	173
Hillside	0	1	1	1	83
Hillside	1	0	0	1	2164
Hillside	1	0	1	0	1002
Hillside	1	0	1	1	1050
Hillside	1	1	0	0	4251
Hillside	1	1	0	1	331
Hillside	1	1	1	0	1455
Hillside	1	1	1	1	346
Kurunjang - Toolern Vale					103
Kurunjang - Toolern Vale	0	0	0	1	499
Kurunjang - Toolern Vale	0	0	1	0	125
Kurunjang - Toolern Vale	0	0	1	1	79
Kurunjang - Toolern Vale	0	1	0	0	806
Kurunjang - Toolern Vale	0	1	0	1	87
Kurunjang - Toolern Vale	0	1	1	0	199
Kurunjang - Toolern Vale	0	1	1	1	84
Kurunjang - Toolern Vale	1	0	0	1	987
Kurunjang - Toolern Vale	1	0	1	0	332
Kurunjang - Toolern Vale	1	0	1	1	343
Kurunjang - Toolern Vale	1	1	0	0	2903
Kurunjang - Toolern Vale	1	1	0	1	227
Kurunjang - Toolern Vale	1	1	1	0	699
Kurunjang - Toolern Vale	1	1	1	1	236
Melton					119
Melton	0	0	0	1	485
Melton	0	0	1	0	84
Melton	0	0	1	1	52
Melton	0	1	0	0	566
Melton	0	1	0	1	63
Melton	0	1	1	0	113
Melton	0	1	1	1	39
Melton	1	0	0	1	568
Melton	1	0	1	0	174
Melton	1	0	1	1	108
Melton	1	1	0	0	1462
Melton	1	1	0	1	134
Melton	1	1	1	0	316
Melton	1	1	1	1	98
Melton South - Weir Views					174
Melton South - Weir Views	0	0	0	1	729
Melton South - Weir Views	0	0	1	0	145
Melton South - Weir Views	0	0	1	1	86
Melton South - Weir Views	0	1	0	0	1266
Melton South - Weir Views	0	1	0	1	144
Melton South - Weir Views	0	1	1	0	223
Melton South - Weir Views	0	1	1	1	131
Melton South - Weir Views	1	0	0	1	730
Melton South - Weir Views	1	0	1	0	212
Melton South - Weir Views	1	0	1	1	286
Melton South - Weir Views	1	1	0	0	5227
Melton South - Weir Views	1	1	0	1	303
Melton South - Weir Views	1	1	1	0	872
Melton South - Weir Views	1	1	1	1	357
Hoppers Crossing - North					175
Hoppers Crossing - North	0	0	0	1	778
Hoppers Crossing - North	0	0	1	0	238
Hoppers Crossing - North	0	0	1	1	161
Hoppers Crossing - North	0	1	0	0	798
Hoppers Crossing - North	0	1	0	1	78
Hoppers Crossing - North	0	1	1	0	265
Hoppers Crossing - North	0	1	1	1	58
Hoppers Crossing - North	1	0	0	1	2115
Hoppers Crossing - North	1	0	1	0	821
Hoppers Crossing - North	1	0	1	1	814
Hoppers Crossing - North	1	1	0	0	4376
Hoppers Crossing - North	1	1	0	1	333
Hoppers Crossing - North	1	1	1	0	1096
Hoppers Crossing - North	1	1	1	1	292
Hoppers Crossing - South					205
Hoppers Crossing - South	0	0	0	1	887
Hoppers Crossing - South	0	0	1	0	188
Hoppers Crossing - South	0	0	1	1	162
Hoppers Crossing - South	0	1	0	0	842
Hoppers Crossing - South	0	1	0	1	97
Hoppers Crossing - South	0	1	1	0	279
Hoppers Crossing - South	0	1	1	1	102
Hoppers Crossing - South	1	0	0	1	1684
Hoppers Crossing - South	1	0	1	0	671
Hoppers Crossing - South	1	0	1	1	496
Hoppers Crossing - South	1	1	0	0	4613
Hoppers Crossing - South	1	1	0	1	294
Hoppers Crossing - South	1	1	1	0	1001
Hoppers Crossing - South	1	1	1	1	406
Laverton					170
Laverton	0	0	0	1	380
Laverton	0	0	1	0	100
Laverton	0	0	1	1	109
Laverton	0	1	0	0	338
Laverton	0	1	0	1	25
Laverton	0	1	1	0	86
Laverton	0	1	1	1	59
Laverton	1	0	0	1	468
Laverton	1	0	1	0	305
Laverton	1	0	1	1	198
Laverton	1	1	0	0	3886
Laverton	1	1	0	1	74
Laverton	1	1	1	0	489
Laverton	1	1	1	1	154
Werribee - South					178
Werribee - South	0	0	0	1	667
Werribee - South	0	0	1	0	189
Werribee - South	0	0	1	1	104
Werribee - South	0	1	0	0	607
Werribee - South	0	1	0	1	41
Werribee - South	0	1	1	0	147
Werribee - South	0	1	1	1	57
Werribee - South	1	0	0	1	1147
Werribee - South	1	0	1	0	529
Werribee - South	1	0	1	1	387
Werribee - South	1	1	0	0	4598
Werribee - South	1	1	0	1	171
Werribee - South	1	1	1	0	1068
Werribee - South	1	1	1	1	190
Point Cook - East					130
Point Cook - East	0	0	0	1	278
Point Cook - East	0	0	1	0	200
Point Cook - East	0	0	1	1	103
Point Cook - East	0	1	0	0	906
Point Cook - East	0	1	0	1	95
Point Cook - East	0	1	1	0	226
Point Cook - East	0	1	1	1	55
Point Cook - East	1	0	0	1	994
Point Cook - East	1	0	1	0	830
Point Cook - East	1	0	1	1	576
Point Cook - East	1	1	0	0	8071
Point Cook - East	1	1	0	1	284
Point Cook - East	1	1	1	0	1328
Point Cook - East	1	1	1	1	297
Point Cook - South					117
Point Cook - South	0	0	0	1	296
Point Cook - South	0	0	1	0	141
Point Cook - South	0	0	1	1	104
Point Cook - South	0	1	0	0	705
Point Cook - South	0	1	0	1	98
Point Cook - South	0	1	1	0	160
Point Cook - South	0	1	1	1	71
Point Cook - South	1	0	0	1	550
Point Cook - South	1	0	1	0	588
Point Cook - South	1	0	1	1	321
Point Cook - South	1	1	0	0	10747
Point Cook - South	1	1	0	1	165
Point Cook - South	1	1	1	0	1305
Point Cook - South	1	1	1	1	189
Werribee - East					272
Werribee - East	0	0	0	1	984
Werribee - East	0	0	1	0	216
Werribee - East	0	0	1	1	207
Werribee - East	0	1	0	0	1121
Werribee - East	0	1	0	1	151
Werribee - East	0	1	1	0	198
Werribee - East	0	1	1	1	86
Werribee - East	1	0	0	1	1389
Werribee - East	1	0	1	0	538
Werribee - East	1	0	1	1	570
Werribee - East	1	1	0	0	4622
Werribee - East	1	1	0	1	272
Werribee - East	1	1	1	0	832
Werribee - East	1	1	1	1	304
Werribee - West					246
Werribee - West	0	0	0	1	774
Werribee - West	0	0	1	0	151
Werribee - West	0	0	1	1	140
Werribee - West	0	1	0	0	1203
Werribee - West	0	1	0	1	156
Werribee - West	0	1	1	0	258
Werribee - West	0	1	1	1	100
Werribee - West	1	0	0	1	1391
Werribee - West	1	0	1	0	689
Werribee - West	1	0	1	1	495
Werribee - West	1	1	0	0	7629
Werribee - West	1	1	0	1	244
Werribee - West	1	1	1	0	1118
Werribee - West	1	1	1	1	236
Manor Lakes - Quandong					73
Manor Lakes - Quandong	0	0	0	1	144
Manor Lakes - Quandong	0	0	1	0	104
Manor Lakes - Quandong	0	0	1	1	53
Manor Lakes - Quandong	0	1	0	0	494
Manor Lakes - Quandong	0	1	0	1	55
Manor Lakes - Quandong	0	1	1	0	156
Manor Lakes - Quandong	0	1	1	1	66
Manor Lakes - Quandong	1	0	0	1	337
Manor Lakes - Quandong	1	0	1	0	301
Manor Lakes - Quandong	1	0	1	1	210
Manor Lakes - Quandong	1	1	0	0	5337
Manor Lakes - Quandong	1	1	0	1	141
Manor Lakes - Quandong	1	1	1	0	665
Manor Lakes - Quandong	1	1	1	1	177
Point Cook - North East					64
Point Cook - North East	0	0	0	1	385
Point Cook - North East	0	0	1	0	146
Point Cook - North East	0	0	1	1	112
Point Cook - North East	0	1	0	0	481
Point Cook - North East	0	1	0	1	48
Point Cook - North East	0	1	1	0	211
Point Cook - North East	0	1	1	1	21
Point Cook - North East	1	0	0	1	949
Point Cook - North East	1	0	1	0	782
Point Cook - North East	1	0	1	1	615
Point Cook - North East	1	1	0	0	4722
Point Cook - North East	1	1	0	1	197
Point Cook - North East	1	1	1	0	1358
Point Cook - North East	1	1	1	1	214
Point Cook - North West					80
Point Cook - North West	0	0	0	1	208
Point Cook - North West	0	0	1	0	113
Point Cook - North West	0	0	1	1	65
Point Cook - North West	0	1	0	0	316
Point Cook - North West	0	1	0	1	48
Point Cook - North West	0	1	1	0	123
Point Cook - North West	0	1	1	1	32
Point Cook - North West	1	0	0	1	481
Point Cook - North West	1	0	1	0	429
Point Cook - North West	1	0	1	1	248
Point Cook - North West	1	1	0	0	3959
Point Cook - North West	1	1	0	1	167
Point Cook - North West	1	1	1	0	827
Point Cook - North West	1	1	1	1	92
Tarneit (West) - Mount Cottrell					124
Tarneit (West) - Mount Cottrell	0	0	0	1	134
Tarneit (West) - Mount Cottrell	0	0	1	0	25
Tarneit (West) - Mount Cottrell	0	0	1	1	51
Tarneit (West) - Mount Cottrell	0	1	0	0	400
Tarneit (West) - Mount Cottrell	0	1	0	1	25
Tarneit (West) - Mount Cottrell	0	1	1	0	117
Tarneit (West) - Mount Cottrell	0	1	1	1	27
Tarneit (West) - Mount Cottrell	1	0	0	1	181
Tarneit (West) - Mount Cottrell	1	0	1	0	203
Tarneit (West) - Mount Cottrell	1	0	1	1	71
Tarneit (West) - Mount Cottrell	1	1	0	0	5432
Tarneit (West) - Mount Cottrell	1	1	0	1	91
Tarneit (West) - Mount Cottrell	1	1	1	0	675
Tarneit (West) - Mount Cottrell	1	1	1	1	84
Tarneit - Central					282
Tarneit - Central	0	0	0	1	421
Tarneit - Central	0	0	1	0	161
Tarneit - Central	0	0	1	1	172
Tarneit - Central	0	1	0	0	924
Tarneit - Central	0	1	0	1	136
Tarneit - Central	0	1	1	0	280
Tarneit - Central	0	1	1	1	157
Tarneit - Central	1	0	0	1	1229
Tarneit - Central	1	0	1	0	1052
Tarneit - Central	1	0	1	1	762
Tarneit - Central	1	1	0	0	12500
Tarneit - Central	1	1	0	1	367
Tarneit - Central	1	1	1	0	2303
Tarneit - Central	1	1	1	1	573
Tarneit - North					91
Tarneit - North	0	0	0	1	51
Tarneit - North	0	0	1	0	31
Tarneit - North	0	0	1	1	50
Tarneit - North	0	1	0	0	245
Tarneit - North	0	1	0	1	28
Tarneit - North	0	1	1	0	32
Tarneit - North	0	1	1	1	24
Tarneit - North	1	0	0	1	126
Tarneit - North	1	0	1	0	167
Tarneit - North	1	0	1	1	91
Tarneit - North	1	1	0	0	3866
Tarneit - North	1	1	0	1	32
Tarneit - North	1	1	1	0	303
Tarneit - North	1	1	1	1	87
Tarneit - South					83
Tarneit - South	0	0	0	1	267
Tarneit - South	0	0	1	0	109
Tarneit - South	0	0	1	1	115
Tarneit - South	0	1	0	0	419
Tarneit - South	0	1	0	1	39
Tarneit - South	0	1	1	0	157
Tarneit - South	0	1	1	1	82
Tarneit - South	1	0	0	1	523
Tarneit - South	1	0	1	0	360
Tarneit - South	1	0	1	1	356
Tarneit - South	1	1	0	0	4644
Tarneit - South	1	1	0	1	109
Tarneit - South	1	1	1	0	979
Tarneit - South	1	1	1	1	280
Truganina - North					111
Truganina - North	0	0	0	1	102
Truganina - North	0	0	1	0	30
Truganina - North	0	0	1	1	16
Truganina - North	0	1	0	0	301
Truganina - North	0	1	0	1	44
Truganina - North	0	1	1	0	20
Truganina - North	0	1	1	1	7
