SA2_NAME21	Age	persons
Daintree	45-54	1007
Daintree	55-64	1127
Daintree	65-74	877
Daintree	75-84	402
Daintree	85+	107
Port Douglas	0-4	197
Port Douglas	5-14	421
Port Douglas	15-19	192
Port Douglas	20-24	257
Port Douglas	25-34	964
Port Douglas	35-44	728
Port Douglas	45-54	745
Port Douglas	55-64	901
Port Douglas	65-74	754
Port Douglas	75-84	336
Port Douglas	85+	76
Atherton	0-4	508
Atherton	5-14	1485
Atherton	15-19	710
Atherton	20-24	488
Atherton	25-34	1330
Atherton	35-44	1177
Atherton	45-54	1405
Atherton	55-64	1509
Atherton	65-74	1642
Atherton	75-84	972
Atherton	85+	405
Herberton	0-4	197
Herberton	5-14	699
Herberton	15-19	348
Herberton	20-24	185
Herberton	25-34	418
Herberton	35-44	446
Herberton	45-54	736
Herberton	55-64	1062
Herberton	65-74	899
Herberton	75-84	430
Herberton	85+	112
Kuranda	0-4	218
Kuranda	5-14	632
Kuranda	15-19	283
Kuranda	20-24	120
Kuranda	25-34	374
Kuranda	35-44	610
Kuranda	45-54	720
Kuranda	55-64	882
Kuranda	65-74	634
Kuranda	75-84	291
Kuranda	85+	63
Malanda - Yungaburra	0-4	366
Malanda - Yungaburra	5-14	1196
Malanda - Yungaburra	15-19	473
Malanda - Yungaburra	20-24	251
Malanda - Yungaburra	25-34	590
Malanda - Yungaburra	35-44	957
Malanda - Yungaburra	45-54	1226
Malanda - Yungaburra	55-64	1563
Malanda - Yungaburra	65-74	1525
Malanda - Yungaburra	75-84	749
Malanda - Yungaburra	85+	203
Mareeba	0-4	643
Mareeba	5-14	1530
Mareeba	15-19	658
Mareeba	20-24	602
Mareeba	25-34	1581
Mareeba	35-44	1255
Mareeba	45-54	1481
Mareeba	55-64	1450
Mareeba	65-74	1340
Mareeba	75-84	954
Mareeba	85+	340
Balonne	0-4	297
Balonne	5-14	566
Balonne	15-19	252
Balonne	20-24	262
Balonne	25-34	551
Balonne	35-44	468
Balonne	45-54	598
Balonne	55-64	604
Balonne	65-74	435
Balonne	75-84	214
Balonne	85+	74
Chinchilla	0-4	618
Chinchilla	5-14	1381
Chinchilla	15-19	510
Chinchilla	20-24	516
Chinchilla	25-34	1366
Chinchilla	35-44	1097
Chinchilla	45-54	1012
Chinchilla	55-64	962
Chinchilla	65-74	747
Chinchilla	75-84	437
Chinchilla	85+	143
Goondiwindi	0-4	436
Goondiwindi	5-14	913
Goondiwindi	15-19	358
Goondiwindi	20-24	360
Goondiwindi	25-34	777
Goondiwindi	35-44	787
Goondiwindi	45-54	723
Goondiwindi	55-64	753
Goondiwindi	65-74	607
Goondiwindi	75-84	359
Goondiwindi	85+	137
Inglewood - Waggamba	0-4	263
Inglewood - Waggamba	5-14	541
Inglewood - Waggamba	15-19	190
Inglewood - Waggamba	20-24	174
Inglewood - Waggamba	25-34	425
Inglewood - Waggamba	35-44	430
Inglewood - Waggamba	45-54	522
Inglewood - Waggamba	55-64	618
Inglewood - Waggamba	65-74	490
Inglewood - Waggamba	75-84	304
Inglewood - Waggamba	85+	97
Miles - Wandoan	0-4	303
Miles - Wandoan	5-14	523
Miles - Wandoan	15-19	216
Miles - Wandoan	20-24	224
Miles - Wandoan	25-34	635
Miles - Wandoan	35-44	477
Miles - Wandoan	45-54	523
Miles - Wandoan	55-64	529
Miles - Wandoan	65-74	413
Miles - Wandoan	75-84	266
Miles - Wandoan	85+	73
Roma	0-4	475
Roma	5-14	999
Roma	15-19	417
Roma	20-24	551
Roma	25-34	958
Roma	35-44	908
Roma	45-54	817
Roma	55-64	779
Roma	65-74	515
Roma	75-84	289
Roma	85+	120
Roma Surrounds	0-4	374
Roma Surrounds	5-14	871
Roma Surrounds	15-19	296
Roma Surrounds	20-24	240
Roma Surrounds	25-34	652
Roma Surrounds	35-44	691
Roma Surrounds	45-54	834
Roma Surrounds	55-64	878
Roma Surrounds	65-74	672
Roma Surrounds	75-84	359
Roma Surrounds	85+	109
Tara	0-4	201
Tara	5-14	470
Tara	15-19	189
Tara	20-24	177
Tara	25-34	356
Tara	35-44	393
Tara	45-54	587
Tara	55-64	642
Tara	65-74	560
Tara	75-84	228
Tara	85+	47
Crows Nest - Rosalie	0-4	422
Crows Nest - Rosalie	5-14	1133
Crows Nest - Rosalie	15-19	484
Crows Nest - Rosalie	20-24	332
Crows Nest - Rosalie	25-34	726
Crows Nest - Rosalie	35-44	859
Crows Nest - Rosalie	45-54	1163
Crows Nest - Rosalie	55-64	1524
Crows Nest - Rosalie	65-74	1408
Crows Nest - Rosalie	75-84	884
Crows Nest - Rosalie	85+	237
Jondaryan	0-4	440
Jondaryan	5-14	1112
Jondaryan	15-19	499
Jondaryan	20-24	428
Jondaryan	25-34	835
Jondaryan	35-44	859
Jondaryan	45-54	995
Jondaryan	55-64	1067
Jondaryan	65-74	820
Jondaryan	75-84	450
Jondaryan	85+	163
Millmerran	0-4	157
Millmerran	5-14	355
Millmerran	15-19	187
Millmerran	20-24	121
Millmerran	25-34	365
Millmerran	35-44	334
Millmerran	45-54	462
Millmerran	55-64	516
Millmerran	65-74	394
Millmerran	75-84	251
Millmerran	85+	81
Pittsworth	0-4	383
Pittsworth	5-14	799
Pittsworth	15-19	375
Pittsworth	20-24	321
Pittsworth	25-34	562
Pittsworth	35-44	603
Pittsworth	45-54	734
Pittsworth	55-64	751
Pittsworth	65-74	633
Pittsworth	75-84	407
Pittsworth	85+	224
Wambo	0-4	1096
Wambo	5-14	2654
Wambo	15-19	1127
Wambo	20-24	1003
Wambo	25-34	2054
Wambo	35-44	1992
Wambo	45-54	2186
Wambo	55-64	2028
Wambo	65-74	1617
Wambo	75-84	898
Wambo	85+	356
Clifton - Greenmount	0-4	269
Clifton - Greenmount	5-14	689
Clifton - Greenmount	15-19	264
Clifton - Greenmount	20-24	225
Clifton - Greenmount	25-34	478
Clifton - Greenmount	35-44	520
Clifton - Greenmount	45-54	693
Clifton - Greenmount	55-64	745
Clifton - Greenmount	65-74	694
Clifton - Greenmount	75-84	406
Clifton - Greenmount	85+	121
Southern Downs - East	0-4	172
Southern Downs - East	5-14	498
Southern Downs - East	15-19	249
Southern Downs - East	20-24	161
Southern Downs - East	25-34	310
Southern Downs - East	35-44	414
Southern Downs - East	45-54	622
Southern Downs - East	55-64	769
Southern Downs - East	65-74	737
Southern Downs - East	75-84	312
Southern Downs - East	85+	115
Southern Downs - West	0-4	204
Southern Downs - West	5-14	616
Southern Downs - West	15-19	265
Southern Downs - West	20-24	174
Southern Downs - West	25-34	377
Southern Downs - West	35-44	490
Southern Downs - West	45-54	702
Southern Downs - West	55-64	822
Southern Downs - West	65-74	809
Southern Downs - West	75-84	409
Southern Downs - West	85+	115
Stanthorpe	0-4	187
Stanthorpe	5-14	615
Stanthorpe	15-19	275
Stanthorpe	20-24	195
Stanthorpe	25-34	515
Stanthorpe	35-44	504
Stanthorpe	45-54	599
Stanthorpe	55-64	719
Stanthorpe	65-74	883
Stanthorpe	75-84	554
Stanthorpe	85+	236
Stanthorpe Surrounds	0-4	258
Stanthorpe Surrounds	5-14	798
Stanthorpe Surrounds	15-19	341
Stanthorpe Surrounds	20-24	220
Stanthorpe Surrounds	25-34	531
Stanthorpe Surrounds	35-44	654
Stanthorpe Surrounds	45-54	808
Stanthorpe Surrounds	55-64	1084
Stanthorpe Surrounds	65-74	1036
Stanthorpe Surrounds	75-84	430
Stanthorpe Surrounds	85+	78
Warwick	0-4	848
Warwick	5-14	2047
Warwick	15-19	931
Warwick	20-24	854
Warwick	25-34	1729
Warwick	35-44	1436
Warwick	45-54	1765
Warwick	55-64	2051
Warwick	65-74	2027
Warwick	75-84	1366
Warwick	85+	465
Central Highlands - East	0-4	582
Central Highlands - East	5-14	1141
Central Highlands - East	15-19	481
Central Highlands - East	20-24	481
Central Highlands - East	25-34	1199
Central Highlands - East	35-44	1068
Central Highlands - East	45-54	975
Central Highlands - East	55-64	729
Central Highlands - East	65-74	331
Central Highlands - East	75-84	135
Central Highlands - East	85+	16
Central Highlands - West	0-4	482
Central Highlands - West	5-14	1083
Central Highlands - West	15-19	330
Central Highlands - West	20-24	402
Central Highlands - West	25-34	924
Central Highlands - West	35-44	966
Central Highlands - West	45-54	979
Central Highlands - West	55-64	1174
Central Highlands - West	65-74	788
Central Highlands - West	75-84	392
Central Highlands - West	85+	93
Emerald	0-4	1084
Emerald	5-14	2473
Emerald	15-19	944
Emerald	20-24	947
Emerald	25-34	2239
Emerald	35-44	2217
Emerald	45-54	1763
Emerald	55-64	1437
Emerald	65-74	646
Emerald	75-84	254
Emerald	85+	79
Berserker	0-4	429
Berserker	5-14	972
Berserker	15-19	432
Berserker	20-24	568
Berserker	25-34	1077
Berserker	35-44	867
Berserker	45-54	817
Berserker	55-64	799
Berserker	65-74	584
Berserker	75-84	327
Berserker	85+	147
Bouldercombe	0-4	91
Bouldercombe	5-14	261
Bouldercombe	15-19	127
Bouldercombe	20-24	68
Bouldercombe	25-34	152
Bouldercombe	35-44	237
Bouldercombe	45-54	268
Bouldercombe	55-64	346
Bouldercombe	65-74	266
Bouldercombe	75-84	109
Bouldercombe	85+	20
Emu Park	0-4	286
Emu Park	5-14	737
Emu Park	15-19	278
Emu Park	20-24	174
Emu Park	25-34	530
Emu Park	35-44	612
Emu Park	45-54	650
Emu Park	55-64	925
Emu Park	65-74	932
Emu Park	75-84	523
Emu Park	85+	158
Frenchville - Mount Archer	0-4	600
Frenchville - Mount Archer	5-14	1236
Frenchville - Mount Archer	15-19	531
Frenchville - Mount Archer	20-24	555
Frenchville - Mount Archer	25-34	1260
Frenchville - Mount Archer	35-44	1193
Frenchville - Mount Archer	45-54	1087
Frenchville - Mount Archer	55-64	1058
Frenchville - Mount Archer	65-74	841
Frenchville - Mount Archer	75-84	512
Frenchville - Mount Archer	85+	188
Glenlee - Rockyview	0-4	247
Glenlee - Rockyview	5-14	665
Glenlee - Rockyview	15-19	328
Glenlee - Rockyview	20-24	321
Glenlee - Rockyview	25-34	707
Glenlee - Rockyview	35-44	807
Glenlee - Rockyview	45-54	795
Glenlee - Rockyview	55-64	708
Glenlee - Rockyview	65-74	435
Glenlee - Rockyview	75-84	175
Glenlee - Rockyview	85+	29
Gracemere	0-4	1009
Gracemere	5-14	2204
Gracemere	15-19	828
Gracemere	20-24	762
Gracemere	25-34	1774
Gracemere	35-44	1768
Gracemere	45-54	1304
Gracemere	55-64	1275
Gracemere	65-74	924
Gracemere	75-84	405
Gracemere	85+	126
Lakes Creek	0-4	300
Lakes Creek	5-14	698
Lakes Creek	15-19	319
Lakes Creek	20-24	314
Lakes Creek	25-34	754
Lakes Creek	35-44	646
Lakes Creek	45-54	574
Lakes Creek	55-64	586
Lakes Creek	65-74	396
Lakes Creek	75-84	215
Lakes Creek	85+	74
Mount Morgan	0-4	103
Mount Morgan	5-14	304
Mount Morgan	15-19	129
Mount Morgan	20-24	142
Mount Morgan	25-34	216
Mount Morgan	35-44	259
Mount Morgan	45-54	384
Mount Morgan	55-64	568
Mount Morgan	65-74	535
Mount Morgan	75-84	245
Mount Morgan	85+	65
Norman Gardens	0-4	635
Norman Gardens	5-14	1552
Norman Gardens	15-19	689
Norman Gardens	20-24	662
Norman Gardens	25-34	1441
Norman Gardens	35-44	1482
Norman Gardens	45-54	1293
Norman Gardens	55-64	1238
Norman Gardens	65-74	915
Norman Gardens	75-84	611
Norman Gardens	85+	191
Park Avenue	0-4	329
Park Avenue	5-14	720
Park Avenue	15-19	312
Park Avenue	20-24	366
Park Avenue	25-34	788
Park Avenue	35-44	619
Park Avenue	45-54	571
Park Avenue	55-64	552
Park Avenue	65-74	512
Park Avenue	75-84	343
Park Avenue	85+	166
Parkhurst - Kawana	0-4	510
Parkhurst - Kawana	5-14	1127
Parkhurst - Kawana	15-19	481
Parkhurst - Kawana	20-24	480
Parkhurst - Kawana	25-34	1064
Parkhurst - Kawana	35-44	1064
Parkhurst - Kawana	45-54	819
Parkhurst - Kawana	55-64	804
Parkhurst - Kawana	65-74	600
Parkhurst - Kawana	75-84	317
Parkhurst - Kawana	85+	205
Rockhampton - West	0-4	337
Rockhampton - West	5-14	685
Rockhampton - West	15-19	383
Rockhampton - West	20-24	378
Rockhampton - West	25-34	849
Rockhampton - West	35-44	636
Rockhampton - West	45-54	743
Rockhampton - West	55-64	708
Rockhampton - West	65-74	590
Rockhampton - West	75-84	415
Rockhampton - West	85+	175
Rockhampton City	0-4	163
Rockhampton City	5-14	341
Rockhampton City	15-19	180
Rockhampton City	20-24	264
Rockhampton City	25-34	481
Rockhampton City	35-44	397
Rockhampton City	45-54	436
Rockhampton City	55-64	505
Rockhampton City	65-74	334
Rockhampton City	75-84	189
Rockhampton City	85+	71
Rockhampton Surrounds - East	0-4	179
Rockhampton Surrounds - East	5-14	437
Rockhampton Surrounds - East	15-19	209
Rockhampton Surrounds - East	20-24	155
Rockhampton Surrounds - East	25-34	308
Rockhampton Surrounds - East	35-44	404
Rockhampton Surrounds - East	45-54	467
Rockhampton Surrounds - East	55-64	615
Rockhampton Surrounds - East	65-74	486
Rockhampton Surrounds - East	75-84	198
Rockhampton Surrounds - East	85+	43
Rockhampton Surrounds - North	0-4	215
Rockhampton Surrounds - North	5-14	624
Rockhampton Surrounds - North	15-19	312
Rockhampton Surrounds - North	20-24	171
Rockhampton Surrounds - North	25-34	421
Rockhampton Surrounds - North	35-44	562
Rockhampton Surrounds - North	45-54	658
Rockhampton Surrounds - North	55-64	774
Rockhampton Surrounds - North	65-74	590
Rockhampton Surrounds - North	75-84	226
Rockhampton Surrounds - North	85+	51
Rockhampton Surrounds - West	0-4	175
Rockhampton Surrounds - West	5-14	371
Rockhampton Surrounds - West	15-19	185
Rockhampton Surrounds - West	20-24	140
Rockhampton Surrounds - West	25-34	330
Rockhampton Surrounds - West	35-44	370
Rockhampton Surrounds - West	45-54	403
Rockhampton Surrounds - West	55-64	483
Rockhampton Surrounds - West	65-74	372
Rockhampton Surrounds - West	75-84	146
Rockhampton Surrounds - West	85+	30
Shoalwater Bay	5-14	5
Shoalwater Bay	35-44	3
Shoalwater Bay	55-64	4
Shoalwater Bay	65-74	10
Shoalwater Bay	75-84	3
The Range - Allenstown	0-4	369
The Range - Allenstown	5-14	1128
The Range - Allenstown	15-19	757
The Range - Allenstown	20-24	513
The Range - Allenstown	25-34	959
The Range - Allenstown	35-44	853
The Range - Allenstown	45-54	1011
The Range - Allenstown	55-64	945
The Range - Allenstown	65-74	639
The Range - Allenstown	75-84	512
The Range - Allenstown	85+	306
Yeppoon	0-4	1044
Yeppoon	5-14	2689
Yeppoon	15-19	1289
Yeppoon	20-24	965
Yeppoon	25-34	2190
Yeppoon	35-44	2410
Yeppoon	45-54	2646
Yeppoon	55-64	2926
Yeppoon	65-74	2302
Yeppoon	75-84	1310
Yeppoon	85+	480
Banana	0-4	584
Banana	5-14	1264
Banana	15-19	447
Banana	20-24	454
Banana	25-34	1023
Banana	35-44	1129
Banana	45-54	1104
Banana	55-64	1237
Banana	65-74	880
Banana	75-84	559
Banana	85+	147
Biloela	0-4	369
Biloela	5-14	841
Biloela	15-19	359
Biloela	20-24	362
Biloela	25-34	820
Biloela	35-44	815
Biloela	45-54	720
Biloela	55-64	646
Biloela	65-74	394
Biloela	75-84	246
Biloela	85+	120
Agnes Water - Miriam Vale	0-4	252
Agnes Water - Miriam Vale	5-14	749
Agnes Water - Miriam Vale	15-19	283
Agnes Water - Miriam Vale	20-24	164
Agnes Water - Miriam Vale	25-34	446
Agnes Water - Miriam Vale	35-44	738
Agnes Water - Miriam Vale	45-54	1104
Agnes Water - Miriam Vale	55-64	1475
Agnes Water - Miriam Vale	65-74	1129
Agnes Water - Miriam Vale	75-84	403
Agnes Water - Miriam Vale	85+	67
Boyne Island - Tannum Sands	0-4	618
Boyne Island - Tannum Sands	5-14	1616
Boyne Island - Tannum Sands	15-19	696
Boyne Island - Tannum Sands	20-24	412
Boyne Island - Tannum Sands	25-34	1101
Boyne Island - Tannum Sands	35-44	1307
Boyne Island - Tannum Sands	45-54	1551
Boyne Island - Tannum Sands	55-64	1426
Boyne Island - Tannum Sands	65-74	889
Boyne Island - Tannum Sands	75-84	353
Boyne Island - Tannum Sands	85+	91
Callemondah	35-44	3
Callemondah	45-54	4
Callemondah	55-64	8
Callemondah	65-74	5
Callemondah	75-84	6
Callemondah	85+	4
Clinton - New Auckland	0-4	1107
Clinton - New Auckland	5-14	2437
Clinton - New Auckland	15-19	966
Clinton - New Auckland	20-24	831
Clinton - New Auckland	25-34	2142
Clinton - New Auckland	35-44	1998
Clinton - New Auckland	45-54	1774
Clinton - New Auckland	55-64	1464
Clinton - New Auckland	65-74	859
Clinton - New Auckland	75-84	407
Clinton - New Auckland	85+	182
Gladstone	0-4	338
Gladstone	5-14	661
Gladstone	15-19	380
Gladstone	20-24	405
Gladstone	25-34	834
Gladstone	35-44	818
Gladstone	45-54	915
Gladstone	55-64	894
Gladstone	65-74	578
Gladstone	75-84	267
Gladstone	85+	89
Gladstone Hinterland	0-4	779
Gladstone Hinterland	5-14	1982
Gladstone Hinterland	15-19	721
Gladstone Hinterland	20-24	443
Gladstone Hinterland	25-34	1317
Gladstone Hinterland	35-44	1527
Gladstone Hinterland	45-54	1660
Gladstone Hinterland	55-64	1528
Gladstone Hinterland	65-74	1077
Gladstone Hinterland	75-84	402
Gladstone Hinterland	85+	94
Kin Kora - Sun Valley	0-4	227
Kin Kora - Sun Valley	5-14	543
Kin Kora - Sun Valley	15-19	247
Kin Kora - Sun Valley	20-24	169
Kin Kora - Sun Valley	25-34	435
Kin Kora - Sun Valley	35-44	447
Kin Kora - Sun Valley	45-54	551
Kin Kora - Sun Valley	55-64	463
Kin Kora - Sun Valley	65-74	291
Kin Kora - Sun Valley	75-84	124
Kin Kora - Sun Valley	85+	22
Telina - Toolooa	0-4	481
Telina - Toolooa	5-14	1019
Telina - Toolooa	15-19	423
Telina - Toolooa	20-24	412
Telina - Toolooa	25-34	931
Telina - Toolooa	35-44	880
Telina - Toolooa	45-54	859
Telina - Toolooa	55-64	743
Telina - Toolooa	65-74	429
Telina - Toolooa	75-84	166
Telina - Toolooa	85+	59
West Gladstone	0-4	259
West Gladstone	5-14	590
West Gladstone	15-19	284
West Gladstone	20-24	320
West Gladstone	25-34	632
West Gladstone	35-44	628
West Gladstone	45-54	640
West Gladstone	55-64	676
West Gladstone	65-74	464
West Gladstone	75-84	270
West Gladstone	85+	77
Broadbeach Waters	0-4	337
Broadbeach Waters	5-14	904
Broadbeach Waters	15-19	482
Broadbeach Waters	20-24	500
Broadbeach Waters	25-34	984
Broadbeach Waters	35-44	1034
Broadbeach Waters	45-54	1257
Broadbeach Waters	55-64	1080
Broadbeach Waters	65-74	898
Broadbeach Waters	75-84	481
Broadbeach Waters	85+	204
Burleigh Heads	0-4	357
Burleigh Heads	5-14	693
Burleigh Heads	15-19	325
Burleigh Heads	20-24	519
Burleigh Heads	25-34	1592
Burleigh Heads	35-44	1171
Burleigh Heads	45-54	1159
Burleigh Heads	55-64	1180
Burleigh Heads	65-74	1244
Burleigh Heads	75-84	648
Burleigh Heads	85+	277
Burleigh Waters	0-4	787
Burleigh Waters	5-14	1935
Burleigh Waters	15-19	782
Burleigh Waters	20-24	684
Burleigh Waters	25-34	1548
Burleigh Waters	35-44	2015
Burleigh Waters	45-54	2057
Burleigh Waters	55-64	1578
Burleigh Waters	65-74	1500
Burleigh Waters	75-84	1058
Burleigh Waters	85+	468
Mermaid Beach - Broadbeach	0-4	451
Mermaid Beach - Broadbeach	5-14	777
Mermaid Beach - Broadbeach	15-19	429
Mermaid Beach - Broadbeach	20-24	1096
Mermaid Beach - Broadbeach	25-34	3176
Mermaid Beach - Broadbeach	35-44	1843
Mermaid Beach - Broadbeach	45-54	1631
Mermaid Beach - Broadbeach	55-64	1955
Mermaid Beach - Broadbeach	65-74	1502
Mermaid Beach - Broadbeach	75-84	855
Mermaid Beach - Broadbeach	85+	294
Mermaid Waters	0-4	707
Mermaid Waters	5-14	1568
Mermaid Waters	15-19	710
Mermaid Waters	20-24	704
Mermaid Waters	25-34	1854
Mermaid Waters	35-44	1871
Mermaid Waters	45-54	1808
Mermaid Waters	55-64	1480
Mermaid Waters	65-74	1402
Mermaid Waters	75-84	808
Mermaid Waters	85+	288
Miami	0-4	426
Miami	5-14	647
Miami	15-19	308
Miami	20-24	496
Miami	25-34	1485
Miami	35-44	1171
Miami	45-54	977
Miami	55-64	805
Miami	65-74	649
Miami	75-84	359
Miami	85+	110
Coolangatta	0-4	219
Coolangatta	5-14	319
Coolangatta	15-19	188
Coolangatta	20-24	380
Coolangatta	25-34	1113
Coolangatta	35-44	699
Coolangatta	45-54	733
Coolangatta	55-64	1040
Coolangatta	65-74	1045
Coolangatta	75-84	491
Coolangatta	85+	274
Currumbin - Tugun	0-4	635
Currumbin - Tugun	5-14	1350
Currumbin - Tugun	15-19	580
Currumbin - Tugun	20-24	568
Currumbin - Tugun	25-34	1886
Currumbin - Tugun	35-44	1707
Currumbin - Tugun	45-54	1584
Currumbin - Tugun	55-64	1664
Currumbin - Tugun	65-74	1362
Currumbin - Tugun	75-84	685
Currumbin - Tugun	85+	307
Currumbin Waters	0-4	580
Currumbin Waters	5-14	1306
Currumbin Waters	15-19	601
Currumbin Waters	20-24	484
Currumbin Waters	25-34	926
Currumbin Waters	35-44	1235
Currumbin Waters	45-54	1377
Currumbin Waters	55-64	1272
Currumbin Waters	65-74	1052
Currumbin Waters	75-84	642
Currumbin Waters	85+	323
Elanora	0-4	705
Elanora	5-14	1677
Elanora	15-19	807
Elanora	20-24	679
Elanora	25-34	1185
Elanora	35-44	1708
Elanora	45-54	1737
Elanora	55-64	1453
Elanora	65-74	1350
Elanora	75-84	875
Elanora	85+	358
Palm Beach	0-4	818
Palm Beach	5-14	1791
Palm Beach	15-19	809
Palm Beach	20-24	898
Palm Beach	25-34	2637
Palm Beach	35-44	2355
Palm Beach	45-54	2128
Palm Beach	55-64	2016
Palm Beach	65-74	1698
Palm Beach	75-84	859
Palm Beach	85+	335
Arundel	0-4	585
Arundel	5-14	1321
Arundel	15-19	651
Arundel	20-24	763
Arundel	25-34	1323
Arundel	35-44	1432
Arundel	45-54	1480
Arundel	55-64	1364
Arundel	65-74	1179
Arundel	75-84	827
Arundel	85+	245
Biggera Waters	0-4	387
Biggera Waters	5-14	779
Biggera Waters	15-19	467
Biggera Waters	20-24	706
Biggera Waters	25-34	1553
Biggera Waters	35-44	1198
Biggera Waters	45-54	1340
Biggera Waters	55-64	1365
Biggera Waters	65-74	1231
Biggera Waters	75-84	682
Biggera Waters	85+	268
Coombabah	0-4	396
Coombabah	5-14	1025
Coombabah	15-19	420
Coombabah	20-24	412
Coombabah	25-34	994
Coombabah	35-44	1134
Coombabah	45-54	1175
Coombabah	55-64	1312
Coombabah	65-74	1696
Coombabah	75-84	1301
Coombabah	85+	441
Labrador	0-4	777
Labrador	5-14	1555
Labrador	15-19	775
Labrador	20-24	1130
Labrador	25-34	2660
Labrador	35-44	2385
Labrador	45-54	2492
Labrador	55-64	2512
Labrador	65-74	2342
Labrador	75-84	1430
Labrador	85+	573
Paradise Point - Hollywell	0-4	371
Paradise Point - Hollywell	5-14	877
Paradise Point - Hollywell	15-19	505
Paradise Point - Hollywell	20-24	426
Paradise Point - Hollywell	25-34	690
Paradise Point - Hollywell	35-44	962
Paradise Point - Hollywell	45-54	1489
Paradise Point - Hollywell	55-64	1706
Paradise Point - Hollywell	65-74	1751
Paradise Point - Hollywell	75-84	982
Paradise Point - Hollywell	85+	233
Runaway Bay	0-4	294
Runaway Bay	5-14	789
Runaway Bay	15-19	426
Runaway Bay	20-24	385
Runaway Bay	25-34	656
Runaway Bay	35-44	870
Runaway Bay	45-54	1320
Runaway Bay	55-64	1422
Runaway Bay	65-74	1541
Runaway Bay	75-84	1183
Runaway Bay	85+	423
Guanaba - Springbrook	0-4	223
Guanaba - Springbrook	5-14	508
Guanaba - Springbrook	15-19	225
Guanaba - Springbrook	20-24	183
Guanaba - Springbrook	25-34	464
Guanaba - Springbrook	35-44	594
Guanaba - Springbrook	45-54	670
Guanaba - Springbrook	55-64	759
Guanaba - Springbrook	65-74	530
Guanaba - Springbrook	75-84	225
Guanaba - Springbrook	85+	32
Tamborine - Canungra	0-4	732
Tamborine - Canungra	5-14	2015
Tamborine - Canungra	15-19	944
Tamborine - Canungra	20-24	589
Tamborine - Canungra	25-34	1263
Tamborine - Canungra	35-44	1918
Tamborine - Canungra	45-54	2434
Tamborine - Canungra	55-64	2428
Tamborine - Canungra	65-74	2058
Tamborine - Canungra	75-84	1050
Tamborine - Canungra	85+	262
Currumbin Valley - Tallebudgera	0-4	381
Currumbin Valley - Tallebudgera	5-14	1185
Currumbin Valley - Tallebudgera	15-19	458
Currumbin Valley - Tallebudgera	20-24	364
Currumbin Valley - Tallebudgera	25-34	624
Currumbin Valley - Tallebudgera	35-44	1011
Currumbin Valley - Tallebudgera	45-54	1149
Currumbin Valley - Tallebudgera	55-64	1121
Currumbin Valley - Tallebudgera	65-74	842
Currumbin Valley - Tallebudgera	75-84	366
Currumbin Valley - Tallebudgera	85+	160
Mudgeeraba - Bonogin	0-4	1171
Mudgeeraba - Bonogin	5-14	3213
Mudgeeraba - Bonogin	15-19	1419
Mudgeeraba - Bonogin	20-24	918
Mudgeeraba - Bonogin	25-34	1816
Mudgeeraba - Bonogin	35-44	2838
Mudgeeraba - Bonogin	45-54	3058
Mudgeeraba - Bonogin	55-64	2304
Mudgeeraba - Bonogin	65-74	1677
Mudgeeraba - Bonogin	75-84	880
Mudgeeraba - Bonogin	85+	265
Reedy Creek - Andrews	0-4	542
Reedy Creek - Andrews	5-14	1500
Reedy Creek - Andrews	15-19	704
Reedy Creek - Andrews	20-24	513
Reedy Creek - Andrews	25-34	888
Reedy Creek - Andrews	35-44	1375
Reedy Creek - Andrews	45-54	1418
Reedy Creek - Andrews	55-64	830
Reedy Creek - Andrews	65-74	661
Reedy Creek - Andrews	75-84	313
Reedy Creek - Andrews	85+	63
Carrara	0-4	653
Carrara	5-14	1529
Carrara	15-19	712
Carrara	20-24	651
Carrara	25-34	1665
Carrara	35-44	1719
Carrara	45-54	1781
Carrara	55-64	1699
Carrara	65-74	1573
Carrara	75-84	938
Carrara	85+	228
Highland Park	0-4	514
Highland Park	5-14	1061
Highland Park	15-19	517
Highland Park	20-24	408
Highland Park	25-34	1047
Highland Park	35-44	1149
Highland Park	45-54	1105
Highland Park	55-64	1083
Highland Park	65-74	816
Highland Park	75-84	541
Highland Park	85+	185
Nerang - Mount Nathan	0-4	1208
Nerang - Mount Nathan	5-14	2768
Nerang - Mount Nathan	15-19	1221
Nerang - Mount Nathan	20-24	1161
Nerang - Mount Nathan	25-34	2774
Nerang - Mount Nathan	35-44	2907
Nerang - Mount Nathan	45-54	2874
Nerang - Mount Nathan	55-64	2475
Nerang - Mount Nathan	65-74	2092
Nerang - Mount Nathan	75-84	1270
Nerang - Mount Nathan	85+	512
Pacific Pines - Gaven	0-4	1182
Pacific Pines - Gaven	5-14	3018
Pacific Pines - Gaven	15-19	1363
Pacific Pines - Gaven	20-24	1182
Pacific Pines - Gaven	25-34	2280
Pacific Pines - Gaven	35-44	2951
Pacific Pines - Gaven	45-54	2743
Pacific Pines - Gaven	55-64	1856
Pacific Pines - Gaven	65-74	1132
Pacific Pines - Gaven	75-84	521
Pacific Pines - Gaven	85+	81
Worongary - Tallai	0-4	432
Worongary - Tallai	5-14	1201
Worongary - Tallai	15-19	638
Worongary - Tallai	20-24	449
Worongary - Tallai	25-34	693
Worongary - Tallai	35-44	1058
Worongary - Tallai	45-54	1320
Worongary - Tallai	55-64	1195
Worongary - Tallai	65-74	882
Worongary - Tallai	75-84	470
