SA3_NAME21	MaxSchoolingCompleted	Sex	persons
Darling Downs (West) - Maranoa	Year 9	F	889
Darling Downs (West) - Maranoa	Year 9	M	1284
Darling Downs (West) - Maranoa	Year 10	F	4248
Darling Downs (West) - Maranoa	Year 10	M	5047
Darling Downs (West) - Maranoa	Year 11	F	1197
Darling Downs (West) - Maranoa	Year 11	M	1202
Darling Downs (West) - Maranoa	Year 12	F	7978
Darling Downs (West) - Maranoa	Year 12	M	6380
Darling Downs - East	Did not go to school	F	59
Darling Downs - East	Did not go to school	M	78
Darling Downs - East	Year 8	F	1047
Darling Downs - East	Year 8	M	1396
Darling Downs - East	Year 9	F	1032
Darling Downs - East	Year 9	M	1367
Darling Downs - East	Year 10	F	4752
Darling Downs - East	Year 10	M	5437
Darling Downs - East	Year 11	F	1247
Darling Downs - East	Year 11	M	1230
Darling Downs - East	Year 12	F	7340
Darling Downs - East	Year 12	M	5896
Granite Belt	Did not go to school	F	79
Granite Belt	Did not go to school	M	99
Granite Belt	Year 8	F	1049
Granite Belt	Year 8	M	1230
Granite Belt	Year 9	F	1136
Granite Belt	Year 9	M	1285
Granite Belt	Year 10	F	5120
Granite Belt	Year 10	M	5121
Granite Belt	Year 11	F	1299
Granite Belt	Year 11	M	1255
Granite Belt	Year 12	F	7365
Granite Belt	Year 12	M	6138
Central Highlands (Qld)	Did not go to school	F	26
Central Highlands (Qld)	Did not go to school	M	47
Central Highlands (Qld)	Year 8	F	314
Central Highlands (Qld)	Year 8	M	478
Central Highlands (Qld)	Year 9	F	489
Central Highlands (Qld)	Year 9	M	677
Central Highlands (Qld)	Year 10	F	2420
Central Highlands (Qld)	Year 10	M	3001
Central Highlands (Qld)	Year 11	F	842
Central Highlands (Qld)	Year 11	M	997
Central Highlands (Qld)	Year 12	F	5266
Central Highlands (Qld)	Year 12	M	4604
Rockhampton	Did not go to school	F	184
Rockhampton	Did not go to school	M	236
Rockhampton	Year 8	F	2701
Rockhampton	Year 8	M	2900
Rockhampton	Year 9	F	2589
Rockhampton	Year 9	M	3138
Rockhampton	Year 10	F	12693
Rockhampton	Year 10	M	13349
Rockhampton	Year 11	F	3701
Rockhampton	Year 11	M	3794
Rockhampton	Year 12	F	23401
Rockhampton	Year 12	M	19914
Biloela	Did not go to school	F	17
Biloela	Did not go to school	M	21
Biloela	Year 8	F	312
Biloela	Year 8	M	435
Biloela	Year 9	F	284
Biloela	Year 9	M	420
Biloela	Year 10	F	1281
Biloela	Year 10	M	1650
Biloela	Year 11	F	367
Biloela	Year 11	M	449
Biloela	Year 12	F	2518
Biloela	Year 12	M	2008
Gladstone	Did not go to school	F	51
Gladstone	Did not go to school	M	84
Gladstone	Year 8	F	986
Gladstone	Year 8	M	1166
Gladstone	Year 9	F	1421
Gladstone	Year 9	M	1668
Gladstone	Year 10	F	6530
Gladstone	Year 10	M	7303
Gladstone	Year 11	F	2345
Gladstone	Year 11	M	2597
Gladstone	Year 12	F	11551
Gladstone	Year 12	M	10159
Broadbeach - Burleigh	Did not go to school	F	87
Broadbeach - Burleigh	Did not go to school	M	77
Broadbeach - Burleigh	Year 8	F	701
Broadbeach - Burleigh	Year 8	M	586
Broadbeach - Burleigh	Year 9	F	1090
Broadbeach - Burleigh	Year 9	M	999
Broadbeach - Burleigh	Year 10	F	5358
Broadbeach - Burleigh	Year 10	M	4783
Broadbeach - Burleigh	Year 11	F	2007
Broadbeach - Burleigh	Year 11	M	2099
Broadbeach - Burleigh	Year 12	F	18414
Broadbeach - Burleigh	Year 12	M	16291
Coolangatta	Did not go to school	F	37
Coolangatta	Did not go to school	M	55
Coolangatta	Year 8	F	637
Coolangatta	Year 8	M	592
Coolangatta	Year 9	F	1146
Coolangatta	Year 9	M	1107
Coolangatta	Year 10	F	5498
Coolangatta	Year 10	M	5327
Coolangatta	Year 11	F	1848
Coolangatta	Year 11	M	1911
Coolangatta	Year 12	F	14480
Coolangatta	Year 12	M	12273
Gold Coast - North	Did not go to school	F	176
Gold Coast - North	Did not go to school	M	128
Gold Coast - North	Year 8	F	1232
Gold Coast - North	Year 8	M	895
Gold Coast - North	Year 9	F	1536
Gold Coast - North	Year 9	M	1475
Gold Coast - North	Year 10	F	7264
Gold Coast - North	Year 10	M	6261
Gold Coast - North	Year 11	F	2493
Gold Coast - North	Year 11	M	2384
Gold Coast - North	Year 12	F	16861
Gold Coast - North	Year 12	M	14743
Gold Coast Hinterland	Did not go to school	F	15
Gold Coast Hinterland	Did not go to school	M	14
Gold Coast Hinterland	Year 8	F	169
Gold Coast Hinterland	Year 8	M	221
Gold Coast Hinterland	Year 9	F	365
Gold Coast Hinterland	Year 9	M	432
Gold Coast Hinterland	Year 10	F	1857
Gold Coast Hinterland	Year 10	M	1931
Gold Coast Hinterland	Year 11	F	656
Gold Coast Hinterland	Year 11	M	701
Gold Coast Hinterland	Year 12	F	4898
Gold Coast Hinterland	Year 12	M	4248
Mudgeeraba - Tallebudgera	Did not go to school	F	47
Mudgeeraba - Tallebudgera	Did not go to school	M	35
Mudgeeraba - Tallebudgera	Year 8	F	295
Mudgeeraba - Tallebudgera	Year 8	M	352
Mudgeeraba - Tallebudgera	Year 9	F	627
Mudgeeraba - Tallebudgera	Year 9	M	698
Mudgeeraba - Tallebudgera	Year 10	F	2918
Mudgeeraba - Tallebudgera	Year 10	M	2968
Mudgeeraba - Tallebudgera	Year 11	F	1161
Mudgeeraba - Tallebudgera	Year 11	M	1188
Mudgeeraba - Tallebudgera	Year 12	F	8820
Mudgeeraba - Tallebudgera	Year 12	M	7500
Nerang	Did not go to school	F	93
Nerang	Did not go to school	M	83
Nerang	Year 8	F	765
Nerang	Year 8	M	748
Nerang	Year 9	F	1401
Nerang	Year 9	M	1624
Nerang	Year 10	F	6336
Nerang	Year 10	M	6374
Nerang	Year 11	F	2423
Nerang	Year 11	M	2554
Nerang	Year 12	F	16337
Nerang	Year 12	M	14355
Ormeau - Oxenford	Did not go to school	F	237
Ormeau - Oxenford	Did not go to school	M	207
Ormeau - Oxenford	Year 8	F	1366
Ormeau - Oxenford	Year 8	M	1490
Ormeau - Oxenford	Year 9	F	2980
Ormeau - Oxenford	Year 9	M	3238
Ormeau - Oxenford	Year 10	F	12980
Ormeau - Oxenford	Year 10	M	12912
Ormeau - Oxenford	Year 11	F	5520
Ormeau - Oxenford	Year 11	M	5707
Ormeau - Oxenford	Year 12	F	36196
Ormeau - Oxenford	Year 12	M	31862
Robina	Did not go to school	F	96
Robina	Did not go to school	M	89
Robina	Year 8	F	601
Robina	Year 8	M	474
Robina	Year 9	F	892
Robina	Year 9	M	827
Robina	Year 10	F	4267
Robina	Year 10	M	3555
Robina	Year 11	F	1780
Robina	Year 11	M	1635
Robina	Year 12	F	14822
Robina	Year 12	M	12912
Southport	Did not go to school	F	142
Southport	Did not go to school	M	116
Southport	Year 8	F	792
Southport	Year 8	M	745
Southport	Year 9	F	1137
Southport	Year 9	M	1179
Southport	Year 10	F	4915
Southport	Year 10	M	4487
Southport	Year 11	F	2001
Southport	Year 11	M	2077
Southport	Year 12	F	17240
Southport	Year 12	M	15799
Surfers Paradise	Did not go to school	F	81
Surfers Paradise	Did not go to school	M	86
Surfers Paradise	Year 8	F	408
Surfers Paradise	Year 8	M	382
Surfers Paradise	Year 9	F	680
Surfers Paradise	Year 9	M	678
Surfers Paradise	Year 10	F	3255
Surfers Paradise	Year 10	M	3024
Surfers Paradise	Year 11	F	1396
Surfers Paradise	Year 11	M	1489
Surfers Paradise	Year 12	F	12121
Surfers Paradise	Year 12	M	12034
Forest Lake - Oxley	Did not go to school	F	990
Forest Lake - Oxley	Did not go to school	M	679
Forest Lake - Oxley	Year 8	F	1785
Forest Lake - Oxley	Year 8	M	1457
Forest Lake - Oxley	Year 9	F	1352
Forest Lake - Oxley	Year 9	M	1221
Forest Lake - Oxley	Year 10	F	4837
Forest Lake - Oxley	Year 10	M	6311
Forest Lake - Oxley	Year 11	F	1894
Forest Lake - Oxley	Year 11	M	2023
Forest Lake - Oxley	Year 12	F	18234
Forest Lake - Oxley	Year 12	M	17700
Ipswich Hinterland	Did not go to school	F	93
Ipswich Hinterland	Did not go to school	M	132
Ipswich Hinterland	Year 8	F	1624
Ipswich Hinterland	Year 8	M	1902
Ipswich Hinterland	Year 9	F	1728
Ipswich Hinterland	Year 9	M	2186
Ipswich Hinterland	Year 10	F	7717
Ipswich Hinterland	Year 10	M	8822
Ipswich Hinterland	Year 11	F	2144
Ipswich Hinterland	Year 11	M	2122
Ipswich Hinterland	Year 12	F	11959
Ipswich Hinterland	Year 12	M	9921
Ipswich Inner	Did not go to school	F	214
Ipswich Inner	Did not go to school	M	233
Ipswich Inner	Year 8	F	2432
Ipswich Inner	Year 8	M	2183
Ipswich Inner	Year 9	F	2616
Ipswich Inner	Year 9	M	2763
Ipswich Inner	Year 10	F	11352
Ipswich Inner	Year 10	M	11081
Ipswich Inner	Year 11	F	3501
Ipswich Inner	Year 11	M	3778
Ipswich Inner	Year 12	F	24373
Ipswich Inner	Year 12	M	21355
Springfield - Redbank	Did not go to school	F	449
Springfield - Redbank	Did not go to school	M	295
Springfield - Redbank	Year 8	F	1211
Springfield - Redbank	Year 8	M	1149
Springfield - Redbank	Year 9	F	1680
Springfield - Redbank	Year 9	M	1874
Springfield - Redbank	Year 10	F	7214
Springfield - Redbank	Year 10	M	7214
Springfield - Redbank	Year 11	F	3232
Springfield - Redbank	Year 11	M	3247
Springfield - Redbank	Year 12	F	23764
Springfield - Redbank	Year 12	M	21543
Beaudesert	Did not go to school	F	22
Beaudesert	Did not go to school	M	25
Beaudesert	Year 8	F	398
Beaudesert	Year 8	M	470
Beaudesert	Year 9	F	398
Beaudesert	Year 9	M	482
Beaudesert	Year 10	F	1703
Beaudesert	Year 10	M	1800
Beaudesert	Year 11	F	485
Beaudesert	Year 11	M	479
Beaudesert	Year 12	F	2574
Beaudesert	Year 12	M	2088
Beenleigh	Did not go to school	F	147
Beenleigh	Did not go to school	M	125
Beenleigh	Year 8	F	838
Beenleigh	Year 8	M	801
Beenleigh	Year 9	F	1127
Beenleigh	Year 9	M	1239
Beenleigh	Year 10	F	4623
Beenleigh	Year 10	M	4422
Beenleigh	Year 11	F	1544
Beenleigh	Year 11	M	1635
Beenleigh	Year 12	F	9063
Beenleigh	Year 12	M	8127
Browns Plains	Did not go to school	F	697
Browns Plains	Did not go to school	M	553
Browns Plains	Year 8	F	1511
Browns Plains	Year 8	M	1424
Browns Plains	Year 9	F	1891
Browns Plains	Year 9	M	2127
Browns Plains	Year 10	F	7953
Browns Plains	Year 10	M	7939
Browns Plains	Year 11	F	2896
Browns Plains	Year 11	M	3107
Browns Plains	Year 12	F	18949
Browns Plains	Year 12	M	16987
Jimboomba	Did not go to school	F	159
Jimboomba	Did not go to school	M	121
Jimboomba	Year 8	F	572
Jimboomba	Year 8	M	713
Jimboomba	Year 9	F	1221
Jimboomba	Year 9	M	1586
Jimboomba	Year 10	F	5633
Jimboomba	Year 10	M	6277
Jimboomba	Year 11	F	2094
Jimboomba	Year 11	M	2166
Jimboomba	Year 12	F	12596
Jimboomba	Year 12	M	10582
Loganlea - Carbrook	Did not go to school	F	283
Loganlea - Carbrook	Did not go to school	M	262
Loganlea - Carbrook	Year 8	F	1109
Loganlea - Carbrook	Year 8	M	922
Loganlea - Carbrook	Year 9	F	1320
Loganlea - Carbrook	Year 9	M	1399
Loganlea - Carbrook	Year 10	F	5546
Loganlea - Carbrook	Year 10	M	5341
Loganlea - Carbrook	Year 11	F	2047
Loganlea - Carbrook	Year 11	M	2085
Loganlea - Carbrook	Year 12	F	14232
Loganlea - Carbrook	Year 12	M	12807
Springwood - Kingston	Did not go to school	F	715
Springwood - Kingston	Did not go to school	M	670
Springwood - Kingston	Year 8	F	1658
Springwood - Kingston	Year 8	M	1598
Springwood - Kingston	Year 9	F	1515
Springwood - Kingston	Year 9	M	1615
Springwood - Kingston	Year 10	F	6250
Springwood - Kingston	Year 10	M	5950
Springwood - Kingston	Year 11	F	2155
Springwood - Kingston	Year 11	M	2421
Springwood - Kingston	Year 12	F	16562
Springwood - Kingston	Year 12	M	15938
Bowen Basin - North	Did not go to school	F	53
Bowen Basin - North	Did not go to school	M	75
Bowen Basin - North	Year 8	F	492
Bowen Basin - North	Year 8	M	677
Bowen Basin - North	Year 9	F	629
Bowen Basin - North	Year 9	M	842
Bowen Basin - North	Year 10	F	3021
Bowen Basin - North	Year 10	M	3914
Bowen Basin - North	Year 11	F	950
Bowen Basin - North	Year 11	M	1227
Bowen Basin - North	Year 12	F	5845
Bowen Basin - North	Year 12	M	5079
Mackay	Did not go to school	F	136
Mackay	Did not go to school	M	144
Mackay	Year 8	F	2133
Mackay	Year 8	M	2454
Mackay	Year 9	F	2549
Mackay	Year 9	M	2921
Mackay	Year 10	F	12320
Mackay	Year 10	M	13685
Mackay	Year 11	F	3957
Mackay	Year 11	M	4281
Mackay	Year 12	F	23062
Mackay	Year 12	M	19333
Whitsunday	Did not go to school	F	28
Whitsunday	Did not go to school	M	33
Whitsunday	Year 8	F	241
Whitsunday	Year 8	M	317
Whitsunday	Year 9	F	408
Whitsunday	Year 9	M	567
Whitsunday	Year 10	F	2092
Whitsunday	Year 10	M	2516
Whitsunday	Year 11	F	791
Whitsunday	Year 11	M	965
Whitsunday	Year 12	F	4916
Whitsunday	Year 12	M	4180
Bribie - Beachmere	Did not go to school	F	45
Bribie - Beachmere	Did not go to school	M	46
Bribie - Beachmere	Year 8	F	1031
Bribie - Beachmere	Year 8	M	1000
Bribie - Beachmere	Year 9	F	1176
Bribie - Beachmere	Year 9	M	1242
Bribie - Beachmere	Year 10	F	5747
Bribie - Beachmere	Year 10	M	5174
Bribie - Beachmere	Year 11	F	1436
Bribie - Beachmere	Year 11	M	1404
Bribie - Beachmere	Year 12	F	6633
Bribie - Beachmere	Year 12	M	5873
Caboolture	Did not go to school	F	169
Caboolture	Did not go to school	M	178
Caboolture	Year 8	F	1541
Caboolture	Year 8	M	1580
Caboolture	Year 9	F	2122
Caboolture	Year 9	M	2255
Caboolture	Year 10	F	8465
Caboolture	Year 10	M	8170
Caboolture	Year 11	F	2850
Caboolture	Year 11	M	2757
Caboolture	Year 12	F	15122
Caboolture	Year 12	M	12599
Caboolture Hinterland	Did not go to school	F	16
Caboolture Hinterland	Did not go to school	M	22
Caboolture Hinterland	Year 8	F	268
Caboolture Hinterland	Year 8	M	380
Caboolture Hinterland	Year 9	F	280
Caboolture Hinterland	Year 9	M	422
Caboolture Hinterland	Year 10	F	1491
Caboolture Hinterland	Year 10	M	2679
Caboolture Hinterland	Year 11	F	439
Caboolture Hinterland	Year 11	M	426
Caboolture Hinterland	Year 12	F	2506
Caboolture Hinterland	Year 12	M	2323
Narangba - Burpengary	Did not go to school	F	89
Narangba - Burpengary	Did not go to school	M	133
Narangba - Burpengary	Year 8	F	1158
Narangba - Burpengary	Year 8	M	1141
Narangba - Burpengary	Year 9	F	1680
Narangba - Burpengary	Year 9	M	1778
Narangba - Burpengary	Year 10	F	7192
Narangba - Burpengary	Year 10	M	7148
Narangba - Burpengary	Year 11	F	2349
Narangba - Burpengary	Year 11	M	2394
Narangba - Burpengary	Year 12	F	14287
Narangba - Burpengary	Year 12	M	12342
Redcliffe	Did not go to school	F	114
Redcliffe	Did not go to school	M	112
Redcliffe	Year 8	F	1366
Redcliffe	Year 8	M	1180
Redcliffe	Year 9	F	1537
Redcliffe	Year 9	M	1572
Redcliffe	Year 10	F	7544
Redcliffe	Year 10	M	6583
Redcliffe	Year 11	F	2269
Redcliffe	Year 11	M	2203
Redcliffe	Year 12	F	13832
Redcliffe	Year 12	M	11972
The Hills District	Did not go to school	F	50
The Hills District	Did not go to school	M	66
The Hills District	Year 8	F	825
The Hills District	Year 8	M	752
The Hills District	Year 9	F	1170
The Hills District	Year 9	M	1268
The Hills District	Year 10	F	6737
The Hills District	Year 10	M	6546
The Hills District	Year 11	F	2335
The Hills District	Year 11	M	2735
The Hills District	Year 12	F	24180
The Hills District	Year 12	M	22399
North Lakes	Did not go to school	F	135
North Lakes	Did not go to school	M	132
North Lakes	Year 8	F	977
North Lakes	Year 8	M	874
North Lakes	Year 9	F	1470
North Lakes	Year 9	M	1476
North Lakes	Year 10	F	6778
North Lakes	Year 10	M	6134
North Lakes	Year 11	F	2715
North Lakes	Year 11	M	2780
North Lakes	Year 12	F	21594
North Lakes	Year 12	M	18808
Strathpine	Did not go to school	F	105
Strathpine	Did not go to school	M	97
Strathpine	Year 8	F	684
Strathpine	Year 8	M	581
Strathpine	Year 9	F	756
Strathpine	Year 9	M	821
Strathpine	Year 10	F	3872
Strathpine	Year 10	M	3738
Strathpine	Year 11	F	1213
Strathpine	Year 11	M	1276
Strathpine	Year 12	F	8949
Strathpine	Year 12	M	8266
Far North	Did not go to school	F	62
Far North	Did not go to school	M	98
Far North	Year 8	F	607
Far North	Year 8	M	804
Far North	Year 9	F	595
Far North	Year 9	M	886
Far North	Year 10	F	2417
Far North	Year 10	M	3756
Far North	Year 11	F	1283
Far North	Year 11	M	1158
Far North	Year 12	F	5050
Far North	Year 12	M	4442
Outback - North	Did not go to school	F	92
Outback - North	Did not go to school	M	108
Outback - North	Year 8	F	507
Outback - North	Year 8	M	773
Outback - North	Year 9	F	551
Outback - North	Year 9	M	772
Outback - North	Year 10	F	2485
Outback - North	Year 10	M	3144
Outback - North	Year 11	F	909
Outback - North	Year 11	M	987
Outback - North	Year 12	F	5372
Outback - North	Year 12	M	4691
Outback - South	Did not go to school	F	29
Outback - South	Did not go to school	M	45
Outback - South	Year 8	F	445
Outback - South	Year 8	M	648
Outback - South	Year 9	F	306
Outback - South	Year 9	M	548
Outback - South	Year 10	F	1721
Outback - South	Year 10	M	1986
Outback - South	Year 11	F	490
Outback - South	Year 11	M	427
Outback - South	Year 12	F	3273
Outback - South	Year 12	M	2354
Buderim	Did not go to school	F	42
Buderim	Did not go to school	M	43
Buderim	Year 8	F	630
Buderim	Year 8	M	530
Buderim	Year 9	F	1047
Buderim	Year 9	M	996
Buderim	Year 10	F	5171
Buderim	Year 10	M	4419
Buderim	Year 11	F	2096
Buderim	Year 11	M	1944
Buderim	Year 12	F	15434
Buderim	Year 12	M	13063
Caloundra	Did not go to school	F	88
Caloundra	Did not go to school	M	95
Caloundra	Year 8	F	1538
Caloundra	Year 8	M	1369
Caloundra	Year 9	F	2017
Caloundra	Year 9	M	1932
Caloundra	Year 10	F	10554
Caloundra	Year 10	M	8984
Caloundra	Year 11	F	3425
Caloundra	Year 11	M	3220
Caloundra	Year 12	F	22426
Caloundra	Year 12	M	19469
Maroochy	Did not go to school	F	61
Maroochy	Did not go to school	M	59
Maroochy	Year 8	F	788
Maroochy	Year 8	M	677
Maroochy	Year 9	F	1133
Maroochy	Year 9	M	1156
Maroochy	Year 10	F	6349
Maroochy	Year 10	M	5724
Maroochy	Year 11	F	2197
Maroochy	Year 11	M	2263
Maroochy	Year 12	F	16241
Maroochy	Year 12	M	14172
Noosa	Did not go to school	F	41
Noosa	Did not go to school	M	40
Noosa	Year 8	F	467
Noosa	Year 8	M	375
Noosa	Year 9	F	847
Noosa	Year 9	M	799
Noosa	Year 10	F	4019
Noosa	Year 10	M	3579
Noosa	Year 11	F	1800
Noosa	Year 11	M	1712
Noosa	Year 12	F	12060
Noosa	Year 12	M	10740
Sunshine Coast Hinterland	Did not go to school	F	52
Sunshine Coast Hinterland	Did not go to school	M	54
Sunshine Coast Hinterland	Year 8	F	689
Sunshine Coast Hinterland	Year 8	M	851
Sunshine Coast Hinterland	Year 9	F	1112
Sunshine Coast Hinterland	Year 9	M	1296
Sunshine Coast Hinterland	Year 10	F	5897
Sunshine Coast Hinterland	Year 10	M	6057
Sunshine Coast Hinterland	Year 11	F	1958
Sunshine Coast Hinterland	Year 11	M	2021
Sunshine Coast Hinterland	Year 12	F	13870
Sunshine Coast Hinterland	Year 12	M	11644
Nambour	Did not go to school	F	69
Nambour	Did not go to school	M	81
Nambour	Year 8	F	710
Nambour	Year 8	M	751
Nambour	Year 9	F	954
Nambour	Year 9	M	1123
Nambour	Year 10	F	5139
Nambour	Year 10	M	4973
Nambour	Year 11	F	1750
Nambour	Year 11	M	1884
Nambour	Year 12	F	11140
Nambour	Year 12	M	9477
Noosa Hinterland	Did not go to school	F	12
Noosa Hinterland	Did not go to school	M	23
Noosa Hinterland	Year 8	F	267
Noosa Hinterland	Year 8	M	339
Noosa Hinterland	Year 9	F	458
Noosa Hinterland	Year 9	M	546
Noosa Hinterland	Year 10	F	2407
Noosa Hinterland	Year 10	M	2517
Noosa Hinterland	Year 11	F	899
Noosa Hinterland	Year 11	M	877
Noosa Hinterland	Year 12	F	5549
Noosa Hinterland	Year 12	M	4947
Toowoomba	Did not go to school	F	798
Toowoomba	Did not go to school	M	541
Toowoomba	Year 8	F	3702
Toowoomba	Year 8	M	3582
Toowoomba	Year 9	F	3391
Toowoomba	Year 9	M	3532
Toowoomba	Year 10	F	16213
Toowoomba	Year 10	M	15212
Toowoomba	Year 11	F	4655
Toowoomba	Year 11	M	4539
Toowoomba	Year 12	F	35836
Toowoomba	Year 12	M	30537
Charters Towers - Ayr - Ingham	Did not go to school	F	66
Charters Towers - Ayr - Ingham	Did not go to school	M	94
Charters Towers - Ayr - Ingham	Year 8	F	1269
Charters Towers - Ayr - Ingham	Year 8	M	1461
Charters Towers - Ayr - Ingham	Year 9	F	1042
Charters Towers - Ayr - Ingham	Year 9	M	1256
Charters Towers - Ayr - Ingham	Year 10	F	4765
Charters Towers - Ayr - Ingham	Year 10	M	5064
Charters Towers - Ayr - Ingham	Year 11	F	1408
Charters Towers - Ayr - Ingham	Year 11	M	1453
Charters Towers - Ayr - Ingham	Year 12	F	6620
Charters Towers - Ayr - Ingham	Year 12	M	5643
Townsville	Did not go to school	F	361
Townsville	Did not go to school	M	371
Townsville	Year 8	F	2853
Townsville	Year 8	M	2869
Townsville	Year 9	F	3658
Townsville	Year 9	M	3903
Townsville	Year 10	F	17361
Townsville	Year 10	M	17576
Townsville	Year 11	F	6037
Townsville	Year 11	M	6569
Townsville	Year 12	F	42880
Townsville	Year 12	M	38311
Bundaberg	Did not go to school	F	215
Bundaberg	Did not go to school	M	253
Bundaberg	Year 8	F	2750
Bundaberg	Year 8	M	2946
Bundaberg	Year 9	F	2771
Bundaberg	Year 9	M	3062
Bundaberg	Year 10	F	12142
Bundaberg	Year 10	M	11625
Bundaberg	Year 11	F	3209
Bundaberg	Year 11	M	3130
Bundaberg	Year 12	F	16366
Bundaberg	Year 12	M	13826
Burnett	Did not go to school	F	77
Burnett	Did not go to school	M	104
Burnett	Year 8	F	1540
Burnett	Year 8	M	1987
Burnett	Year 9	F	1466
Burnett	Year 9	M	1903
Burnett	Year 10	F	6127
Burnett	Year 10	M	6546
Burnett	Year 11	F	1588
Burnett	Year 11	M	1503
Burnett	Year 12	F	7722
Burnett	Year 12	M	6195
Gympie - Cooloola	Did not go to school	F	64
Gympie - Cooloola	Did not go to school	M	81
Gympie - Cooloola	Year 8	F	1280
Gympie - Cooloola	Year 8	M	1480
Gympie - Cooloola	Year 9	F	1498
Gympie - Cooloola	Year 9	M	1777
Gympie - Cooloola	Year 10	F	6925
Gympie - Cooloola	Year 10	M	7063
Gympie - Cooloola	Year 11	F	1942
Gympie - Cooloola	Year 11	M	1916
Gympie - Cooloola	Year 12	F	9096
Gympie - Cooloola	Year 12	M	7615
Hervey Bay	Did not go to school	F	88
Hervey Bay	Did not go to school	M	91
Hervey Bay	Year 8	F	1542
Hervey Bay	Year 8	M	1629
Hervey Bay	Year 9	F	2109
Hervey Bay	Year 9	M	2066
Hervey Bay	Year 10	F	8570
Hervey Bay	Year 10	M	7645
Hervey Bay	Year 11	F	2442
Hervey Bay	Year 11	M	2334
Hervey Bay	Year 12	F	11645
Hervey Bay	Year 12	M	9578
Maryborough	Did not go to school	F	72
Maryborough	Did not go to school	M	99
Maryborough	Year 8	F	1288
Maryborough	Year 8	M	1628
Maryborough	Year 9	F	1545
Maryborough	Year 9	M	1703
Maryborough	Year 10	F	6834
Maryborough	Year 10	M	7342
Maryborough	Year 11	F	1685
Maryborough	Year 11	M	1645
Maryborough	Year 12	F	7084
Maryborough	Year 12	M	6308
Migratory - Offshore - Shipping (Qld)	Year 10	M	18
Migratory - Offshore - Shipping (Qld)	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	Year 12	M	23
No usual address (Qld)	Did not go to school	F	27
No usual address (Qld)	Did not go to school	M	42
No usual address (Qld)	Year 8	F	151
No usual address (Qld)	Year 8	M	278
No usual address (Qld)	Year 9	F	304
No usual address (Qld)	Year 9	M	441
No usual address (Qld)	Year 10	F	1272
No usual address (Qld)	Year 10	M	1513
No usual address (Qld)	Year 11	F	494
No usual address (Qld)	Year 11	M	535
No usual address (Qld)	Year 12	F	2483
No usual address (Qld)	Year 12	M	2202
Adelaide City	Did not go to school	F	57
Adelaide City	Did not go to school	M	65
Adelaide City	Year 8	F	132
Adelaide City	Year 8	M	126
Adelaide City	Year 9	F	185
Adelaide City	Year 9	M	177
Adelaide City	Year 10	F	562
Adelaide City	Year 10	M	749
Adelaide City	Year 11	F	848
Adelaide City	Year 11	M	910
Adelaide City	Year 12	F	8845
Adelaide City	Year 12	M	8988
Adelaide Hills	Did not go to school	F	43
Adelaide Hills	Did not go to school	M	56
Adelaide Hills	Year 8	F	717
Adelaide Hills	Year 8	M	783
Adelaide Hills	Year 9	F	1258
Adelaide Hills	Year 9	M	1364
Adelaide Hills	Year 10	F	4153
Adelaide Hills	Year 10	M	4490
Adelaide Hills	Year 11	F	5159
Adelaide Hills	Year 11	M	5761
Adelaide Hills	Year 12	F	20397
Adelaide Hills	Year 12	M	17516
Burnside	Did not go to school	F	105
Burnside	Did not go to school	M	61
Burnside	Year 8	F	491
Burnside	Year 8	M	340
Burnside	Year 9	F	564
Burnside	Year 9	M	504
Burnside	Year 10	F	1742
Burnside	Year 10	M	1291
Burnside	Year 11	F	2156
Burnside	Year 11	M	1803
Burnside	Year 12	F	14575
Burnside	Year 12	M	13529
Campbelltown (SA)	Did not go to school	F	327
Campbelltown (SA)	Did not go to school	M	189
Campbelltown (SA)	Year 8	F	1519
Campbelltown (SA)	Year 8	M	1115
Campbelltown (SA)	Year 9	F	844
Campbelltown (SA)	Year 9	M	766
Campbelltown (SA)	Year 10	F	2476
Campbelltown (SA)	Year 10	M	2323
Campbelltown (SA)	Year 11	F	2929
Campbelltown (SA)	Year 11	M	3025
Campbelltown (SA)	Year 12	F	15046
Campbelltown (SA)	Year 12	M	13841
Norwood - Payneham - St Peters	Did not go to school	F	180
Norwood - Payneham - St Peters	Did not go to school	M	94
Norwood - Payneham - St Peters	Year 8	F	758
Norwood - Payneham - St Peters	Year 8	M	524
Norwood - Payneham - St Peters	Year 9	F	481
Norwood - Payneham - St Peters	Year 9	M	468
Norwood - Payneham - St Peters	Year 10	F	1453
Norwood - Payneham - St Peters	Year 10	M	1199
Norwood - Payneham - St Peters	Year 11	F	1746
Norwood - Payneham - St Peters	Year 11	M	1682
Norwood - Payneham - St Peters	Year 12	F	11429
Norwood - Payneham - St Peters	Year 12	M	10755
Prospect - Walkerville	Did not go to school	F	114
Prospect - Walkerville	Did not go to school	M	60
Prospect - Walkerville	Year 8	F	452
Prospect - Walkerville	Year 8	M	336
Prospect - Walkerville	Year 9	F	383
Prospect - Walkerville	Year 9	M	325
Prospect - Walkerville	Year 10	F	1072
Prospect - Walkerville	Year 10	M	977
Prospect - Walkerville	Year 11	F	1422
Prospect - Walkerville	Year 11	M	1466
Prospect - Walkerville	Year 12	F	9000
Prospect - Walkerville	Year 12	M	8619
Unley	Did not go to school	F	99
Unley	Did not go to school	M	71
Unley	Year 8	F	554
