SA3_NAME16	Religion	Denomination	Sex	persons
Baw Baw	Christianity	Brethren	F	71
Baw Baw	Christianity	Brethren	M	64
Baw Baw	Christianity	Catholic	F	5074
Baw Baw	Christianity	Catholic	M	4538
Baw Baw	Christianity	Churches Of Christ	F	72
Baw Baw	Christianity	Churches Of Christ	M	45
Baw Baw	Christianity	Eastern Orthodox	F	125
Baw Baw	Christianity	Eastern Orthodox	M	123
Baw Baw	Christianity	Jehovah's Witnesses	F	142
Baw Baw	Christianity	Jehovah's Witnesses	M	119
Baw Baw	Christianity	Latter Day Saints	F	53
Baw Baw	Christianity	Latter Day Saints	M	59
Baw Baw	Christianity	Lutheran	F	77
Baw Baw	Christianity	Lutheran	M	55
Baw Baw	Christianity	Oriental Orthodox	F	9
Baw Baw	Christianity	Oriental Orthodox	M	6
Baw Baw	Christianity	Pentecostal	F	222
Baw Baw	Christianity	Pentecostal	M	194
Baw Baw	Christianity	Presbyterian Reformed	F	862
Baw Baw	Christianity	Presbyterian Reformed	M	741
Baw Baw	Christianity	Protestant (Other)	F	271
Baw Baw	Christianity	Protestant (Other)	M	256
Baw Baw	Christianity	Salvation Army	F	77
Baw Baw	Christianity	Salvation Army	M	52
Baw Baw	Christianity	Seventh Day Adventist	F	88
Baw Baw	Christianity	Seventh Day Adventist	M	61
Baw Baw	Christianity	Uniting Church	F	1165
Baw Baw	Christianity	Uniting Church	M	874
Baw Baw	Hinduism		F	106
Baw Baw	Hinduism		M	119
Baw Baw	Islam		F	97
Baw Baw	Islam		M	100
Baw Baw	Judaism		F	17
Baw Baw	Judaism		M	15
Baw Baw	No religion		F	13660
Baw Baw	No religion		M	14200
Gippsland - East	(Other)		F	2252
Gippsland - East	(Other)		M	2382
Gippsland - East	(Other)	(Other)	F	101
Gippsland - East	(Other)	(Other)	M	56
Gippsland - East	(Other)	Australian Aboriginal Traditional	M	5
Gippsland - East	(Other)	Other spiritual beliefs	F	51
Gippsland - East	(Other)	Other spiritual beliefs	M	38
Gippsland - East	(Other)	Secular beliefs	F	63
Gippsland - East	(Other)	Secular beliefs	M	77
Gippsland - East	(Other)	Sikhism	F	45
Gippsland - East	(Other)	Sikhism	M	40
Gippsland - East	Buddhism		F	207
Gippsland - East	Buddhism		M	131
Gippsland - East	Christianity		F	480
Gippsland - East	Christianity		M	437
Gippsland - East	Christianity	(Other)	F	21
Gippsland - East	Christianity	(Other)	M	18
Gippsland - East	Christianity	Anglican	F	3401
Gippsland - East	Christianity	Anglican	M	2948
Gippsland - East	Christianity	Baptist	F	288
Gippsland - East	Christianity	Baptist	M	278
Gippsland - East	Christianity	Brethren	F	77
Gippsland - East	Christianity	Brethren	M	76
Gippsland - East	Christianity	Catholic	F	3869
Gippsland - East	Christianity	Catholic	M	3266
Gippsland - East	Christianity	Churches Of Christ	F	21
Gippsland - East	Christianity	Churches Of Christ	M	10
Gippsland - East	Christianity	Eastern Orthodox	F	86
Gippsland - East	Christianity	Eastern Orthodox	M	76
Gippsland - East	Christianity	Jehovah's Witnesses	F	173
Gippsland - East	Christianity	Jehovah's Witnesses	M	139
Gippsland - East	Christianity	Latter Day Saints	F	22
Gippsland - East	Christianity	Latter Day Saints	M	22
Gippsland - East	Christianity	Lutheran	F	72
Gippsland - East	Christianity	Lutheran	M	51
Gippsland - East	Christianity	Oriental Orthodox	F	7
Gippsland - East	Christianity	Oriental Orthodox	M	8
Gippsland - East	Christianity	Pentecostal	F	268
Gippsland - East	Christianity	Pentecostal	M	222
Gippsland - East	Christianity	Presbyterian Reformed	F	590
Gippsland - East	Christianity	Presbyterian Reformed	M	560
Gippsland - East	Christianity	Protestant (Other)	F	42
Gippsland - East	Christianity	Protestant (Other)	M	52
Gippsland - East	Christianity	Salvation Army	F	46
Gippsland - East	Christianity	Salvation Army	M	45
Gippsland - East	Christianity	Seventh Day Adventist	F	66
Gippsland - East	Christianity	Seventh Day Adventist	M	57
Gippsland - East	Christianity	Uniting Church	F	1123
Gippsland - East	Christianity	Uniting Church	M	810
Gippsland - East	Hinduism		F	73
Gippsland - East	Hinduism		M	67
Gippsland - East	Islam		F	47
Gippsland - East	Islam		M	61
Gippsland - East	Judaism		F	15
Gippsland - East	Judaism		M	9
Gippsland - East	No religion		F	11309
Gippsland - East	No religion		M	12065
Gippsland - South West	(Other)		F	3073
Gippsland - South West	(Other)		M	3081
Gippsland - South West	(Other)	(Other)	F	152
Gippsland - South West	(Other)	(Other)	M	79
Gippsland - South West	(Other)	Australian Aboriginal Traditional	M	5
Gippsland - South West	(Other)	Other spiritual beliefs	F	120
Gippsland - South West	(Other)	Other spiritual beliefs	M	74
Gippsland - South West	(Other)	Secular beliefs	F	105
Gippsland - South West	(Other)	Secular beliefs	M	130
Gippsland - South West	(Other)	Sikhism	F	47
Gippsland - South West	(Other)	Sikhism	M	55
Gippsland - South West	Buddhism		F	352
Gippsland - South West	Buddhism		M	210
Gippsland - South West	Christianity		F	724
Gippsland - South West	Christianity		M	644
Gippsland - South West	Christianity	(Other)	F	35
Gippsland - South West	Christianity	(Other)	M	27
Gippsland - South West	Christianity	Anglican	F	4440
Gippsland - South West	Christianity	Anglican	M	3670
Gippsland - South West	Christianity	Baptist	F	539
Gippsland - South West	Christianity	Baptist	M	459
Gippsland - South West	Christianity	Brethren	F	5
Gippsland - South West	Christianity	Catholic	F	5929
Gippsland - South West	Christianity	Catholic	M	5305
Gippsland - South West	Christianity	Churches Of Christ	F	27
Gippsland - South West	Christianity	Churches Of Christ	M	24
Gippsland - South West	Christianity	Eastern Orthodox	F	213
Gippsland - South West	Christianity	Eastern Orthodox	M	226
Gippsland - South West	Christianity	Jehovah's Witnesses	F	123
Gippsland - South West	Christianity	Jehovah's Witnesses	M	86
Gippsland - South West	Christianity	Latter Day Saints	F	39
Gippsland - South West	Christianity	Latter Day Saints	M	41
Gippsland - South West	Christianity	Lutheran	F	104
Gippsland - South West	Christianity	Lutheran	M	85
Gippsland - South West	Christianity	Oriental Orthodox	F	5
Gippsland - South West	Christianity	Oriental Orthodox	M	15
Gippsland - South West	Christianity	Pentecostal	F	211
Gippsland - South West	Christianity	Pentecostal	M	172
Gippsland - South West	Christianity	Presbyterian Reformed	F	729
Gippsland - South West	Christianity	Presbyterian Reformed	M	660
Gippsland - South West	Christianity	Protestant (Other)	F	90
Gippsland - South West	Christianity	Protestant (Other)	M	74
Gippsland - South West	Christianity	Salvation Army	F	87
Gippsland - South West	Christianity	Salvation Army	M	42
Gippsland - South West	Christianity	Seventh Day Adventist	F	58
Gippsland - South West	Christianity	Seventh Day Adventist	M	48
Gippsland - South West	Christianity	Uniting Church	F	1692
Gippsland - South West	Christianity	Uniting Church	M	1263
Gippsland - South West	Hinduism		F	98
Gippsland - South West	Hinduism		M	117
Gippsland - South West	Islam		F	37
Gippsland - South West	Islam		M	49
Gippsland - South West	Judaism		F	33
Gippsland - South West	Judaism		M	34
Gippsland - South West	No religion		F	17451
Gippsland - South West	No religion		M	18385
Latrobe Valley	(Other)		F	3437
Latrobe Valley	(Other)		M	3546
Latrobe Valley	(Other)	(Other)	F	152
Latrobe Valley	(Other)	(Other)	M	115
Latrobe Valley	(Other)	Australian Aboriginal Traditional	M	3
Latrobe Valley	(Other)	Other spiritual beliefs	F	85
Latrobe Valley	(Other)	Other spiritual beliefs	M	41
Latrobe Valley	(Other)	Secular beliefs	F	98
Latrobe Valley	(Other)	Secular beliefs	M	110
Latrobe Valley	(Other)	Sikhism	F	70
Latrobe Valley	(Other)	Sikhism	M	77
Latrobe Valley	Buddhism		F	312
Latrobe Valley	Buddhism		M	230
Latrobe Valley	Christianity		F	833
Latrobe Valley	Christianity		M	695
Latrobe Valley	Christianity	(Other)	F	22
Latrobe Valley	Christianity	(Other)	M	24
Latrobe Valley	Christianity	Anglican	F	4393
Latrobe Valley	Christianity	Anglican	M	3422
Latrobe Valley	Christianity	Baptist	F	363
Latrobe Valley	Christianity	Baptist	M	313
Latrobe Valley	Christianity	Brethren	F	66
Latrobe Valley	Christianity	Brethren	M	55
Latrobe Valley	Christianity	Catholic	F	7832
Latrobe Valley	Christianity	Catholic	M	6827
Latrobe Valley	Christianity	Churches Of Christ	F	24
Latrobe Valley	Christianity	Churches Of Christ	M	16
Latrobe Valley	Christianity	Eastern Orthodox	F	369
Latrobe Valley	Christianity	Eastern Orthodox	M	357
Latrobe Valley	Christianity	Jehovah's Witnesses	F	213
Latrobe Valley	Christianity	Jehovah's Witnesses	M	151
Latrobe Valley	Christianity	Latter Day Saints	F	87
Latrobe Valley	Christianity	Latter Day Saints	M	82
Latrobe Valley	Christianity	Lutheran	F	131
Latrobe Valley	Christianity	Lutheran	M	88
Latrobe Valley	Christianity	Oriental Orthodox	F	12
Latrobe Valley	Christianity	Oriental Orthodox	M	10
Latrobe Valley	Christianity	Pentecostal	F	370
Latrobe Valley	Christianity	Pentecostal	M	305
Latrobe Valley	Christianity	Presbyterian Reformed	F	934
Latrobe Valley	Christianity	Presbyterian Reformed	M	759
Latrobe Valley	Christianity	Protestant (Other)	F	103
Latrobe Valley	Christianity	Protestant (Other)	M	78
Latrobe Valley	Christianity	Salvation Army	F	115
Latrobe Valley	Christianity	Salvation Army	M	71
Latrobe Valley	Christianity	Seventh Day Adventist	F	65
Latrobe Valley	Christianity	Seventh Day Adventist	M	55
Latrobe Valley	Christianity	Uniting Church	F	1122
Latrobe Valley	Christianity	Uniting Church	M	798
Latrobe Valley	Hinduism		F	158
Latrobe Valley	Hinduism		M	170
Latrobe Valley	Islam		F	265
Latrobe Valley	Islam		M	312
Latrobe Valley	Judaism		F	22
Latrobe Valley	Judaism		M	19
Latrobe Valley	No religion		F	17756
Latrobe Valley	No religion		M	19006
Wellington	(Other)		F	1930
Wellington	(Other)		M	2824
Wellington	(Other)	(Other)	F	98
Wellington	(Other)	(Other)	M	53
Wellington	(Other)	Other spiritual beliefs	F	33
Wellington	(Other)	Other spiritual beliefs	M	27
Wellington	(Other)	Secular beliefs	F	55
Wellington	(Other)	Secular beliefs	M	68
Wellington	(Other)	Sikhism	F	41
Wellington	(Other)	Sikhism	M	44
Wellington	Buddhism		F	173
Wellington	Buddhism		M	119
Wellington	Christianity		F	483
Wellington	Christianity		M	412
Wellington	Christianity	(Other)	F	9
Wellington	Christianity	(Other)	M	10
Wellington	Christianity	Anglican	F	3479
Wellington	Christianity	Anglican	M	2908
Wellington	Christianity	Baptist	F	296
Wellington	Christianity	Baptist	M	255
Wellington	Christianity	Brethren	F	37
Wellington	Christianity	Brethren	M	31
Wellington	Christianity	Catholic	F	4090
Wellington	Christianity	Catholic	M	3572
Wellington	Christianity	Churches Of Christ	F	17
Wellington	Christianity	Churches Of Christ	M	10
Wellington	Christianity	Eastern Orthodox	F	68
Wellington	Christianity	Eastern Orthodox	M	78
Wellington	Christianity	Jehovah's Witnesses	F	65
Wellington	Christianity	Jehovah's Witnesses	M	48
Wellington	Christianity	Latter Day Saints	F	32
Wellington	Christianity	Latter Day Saints	M	30
Wellington	Christianity	Lutheran	F	53
Wellington	Christianity	Lutheran	M	47
Wellington	Christianity	Oriental Orthodox	F	4
Wellington	Christianity	Oriental Orthodox	M	7
Wellington	Christianity	Pentecostal	F	84
Wellington	Christianity	Pentecostal	M	67
Wellington	Christianity	Presbyterian Reformed	F	434
Wellington	Christianity	Presbyterian Reformed	M	444
Wellington	Christianity	Protestant (Other)	F	59
Wellington	Christianity	Protestant (Other)	M	52
Wellington	Christianity	Salvation Army	F	16
Wellington	Christianity	Salvation Army	M	13
Wellington	Christianity	Seventh Day Adventist	F	40
Wellington	Christianity	Seventh Day Adventist	M	40
Wellington	Christianity	Uniting Church	F	1005
Wellington	Christianity	Uniting Church	M	761
Wellington	Hinduism		F	78
Wellington	Hinduism		M	99
Wellington	Islam		F	66
Wellington	Islam		M	72
Wellington	Judaism		F	5
Wellington	Judaism		M	9
Wellington	No religion		F	9835
Wellington	No religion		M	10835
Brunswick - Coburg	(Other)		F	2079
Brunswick - Coburg	(Other)		M	2357
Brunswick - Coburg	(Other)	(Other)	F	212
Brunswick - Coburg	(Other)	(Other)	M	165
Brunswick - Coburg	(Other)	Australian Aboriginal Traditional	F	3
Brunswick - Coburg	(Other)	Australian Aboriginal Traditional	M	6
Brunswick - Coburg	(Other)	Other spiritual beliefs	F	175
Brunswick - Coburg	(Other)	Other spiritual beliefs	M	80
Brunswick - Coburg	(Other)	Secular beliefs	F	340
Brunswick - Coburg	(Other)	Secular beliefs	M	381
Brunswick - Coburg	(Other)	Sikhism	F	49
Brunswick - Coburg	(Other)	Sikhism	M	59
Brunswick - Coburg	Buddhism		F	970
Brunswick - Coburg	Buddhism		M	675
Brunswick - Coburg	Christianity		F	607
Brunswick - Coburg	Christianity		M	506
Brunswick - Coburg	Christianity	(Other)	F	25
Brunswick - Coburg	Christianity	(Other)	M	7
Brunswick - Coburg	Christianity	Anglican	F	1256
Brunswick - Coburg	Christianity	Anglican	M	954
Brunswick - Coburg	Christianity	Assyrian Apostolic	F	31
Brunswick - Coburg	Christianity	Assyrian Apostolic	M	22
Brunswick - Coburg	Christianity	Baptist	F	188
Brunswick - Coburg	Christianity	Baptist	M	143
Brunswick - Coburg	Christianity	Catholic	F	9591
Brunswick - Coburg	Christianity	Catholic	M	8195
Brunswick - Coburg	Christianity	Churches Of Christ	F	13
Brunswick - Coburg	Christianity	Churches Of Christ	M	11
Brunswick - Coburg	Christianity	Eastern Orthodox	F	3269
Brunswick - Coburg	Christianity	Eastern Orthodox	M	3022
Brunswick - Coburg	Christianity	Jehovah's Witnesses	F	67
Brunswick - Coburg	Christianity	Jehovah's Witnesses	M	72
Brunswick - Coburg	Christianity	Latter Day Saints	F	14
Brunswick - Coburg	Christianity	Latter Day Saints	M	21
Brunswick - Coburg	Christianity	Lutheran	F	72
Brunswick - Coburg	Christianity	Lutheran	M	51
Brunswick - Coburg	Christianity	Oriental Orthodox	F	59
Brunswick - Coburg	Christianity	Oriental Orthodox	M	67
Brunswick - Coburg	Christianity	Pentecostal	F	148
Brunswick - Coburg	Christianity	Pentecostal	M	117
Brunswick - Coburg	Christianity	Presbyterian Reformed	F	172
Brunswick - Coburg	Christianity	Presbyterian Reformed	M	167
Brunswick - Coburg	Christianity	Protestant (Other)	F	94
Brunswick - Coburg	Christianity	Protestant (Other)	M	70
Brunswick - Coburg	Christianity	Salvation Army	F	18
Brunswick - Coburg	Christianity	Salvation Army	M	22
Brunswick - Coburg	Christianity	Seventh Day Adventist	F	22
Brunswick - Coburg	Christianity	Seventh Day Adventist	M	7
Brunswick - Coburg	Christianity	Uniting Church	F	442
Brunswick - Coburg	Christianity	Uniting Church	M	299
Brunswick - Coburg	Hinduism		F	669
Brunswick - Coburg	Hinduism		M	854
Brunswick - Coburg	Islam		F	1759
Brunswick - Coburg	Islam		M	1791
Brunswick - Coburg	Judaism		F	173
Brunswick - Coburg	Judaism		M	104
Brunswick - Coburg	No religion		F	24214
Brunswick - Coburg	No religion		M	22916
Darebin - South	(Other)		F	1253
Darebin - South	(Other)		M	1316
Darebin - South	(Other)	(Other)	F	93
Darebin - South	(Other)	(Other)	M	72
Darebin - South	(Other)	Australian Aboriginal Traditional	F	3
Darebin - South	(Other)	Australian Aboriginal Traditional	M	6
Darebin - South	(Other)	Other spiritual beliefs	F	119
Darebin - South	(Other)	Other spiritual beliefs	M	62
Darebin - South	(Other)	Secular beliefs	F	206
Darebin - South	(Other)	Secular beliefs	M	215
Darebin - South	(Other)	Sikhism	F	31
Darebin - South	(Other)	Sikhism	M	34
Darebin - South	Buddhism		F	538
Darebin - South	Buddhism		M	340
Darebin - South	Christianity		F	389
Darebin - South	Christianity		M	285
Darebin - South	Christianity	(Other)	F	14
Darebin - South	Christianity	(Other)	M	8
Darebin - South	Christianity	Anglican	F	831
Darebin - South	Christianity	Anglican	M	712
Darebin - South	Christianity	Baptist	F	103
Darebin - South	Christianity	Baptist	M	82
Darebin - South	Christianity	Catholic	F	4676
Darebin - South	Christianity	Catholic	M	3881
Darebin - South	Christianity	Churches Of Christ	F	24
Darebin - South	Christianity	Churches Of Christ	M	15
Darebin - South	Christianity	Eastern Orthodox	F	2567
Darebin - South	Christianity	Eastern Orthodox	M	2340
Darebin - South	Christianity	Jehovah's Witnesses	F	48
Darebin - South	Christianity	Jehovah's Witnesses	M	17
Darebin - South	Christianity	Latter Day Saints	F	9
Darebin - South	Christianity	Latter Day Saints	M	12
Darebin - South	Christianity	Lutheran	F	48
Darebin - South	Christianity	Lutheran	M	39
Darebin - South	Christianity	Oriental Orthodox	F	23
Darebin - South	Christianity	Oriental Orthodox	M	29
Darebin - South	Christianity	Pentecostal	F	49
Darebin - South	Christianity	Pentecostal	M	32
Darebin - South	Christianity	Presbyterian Reformed	F	129
Darebin - South	Christianity	Presbyterian Reformed	M	98
Darebin - South	Christianity	Protestant (Other)	F	45
Darebin - South	Christianity	Protestant (Other)	M	25
Darebin - South	Christianity	Salvation Army	F	22
Darebin - South	Christianity	Salvation Army	M	16
Darebin - South	Christianity	Seventh Day Adventist	F	3
Darebin - South	Christianity	Uniting Church	F	301
Darebin - South	Christianity	Uniting Church	M	198
Darebin - South	Hinduism		F	183
Darebin - South	Hinduism		M	248
Darebin - South	Islam		F	350
Darebin - South	Islam		M	352
Darebin - South	Judaism		F	147
Darebin - South	Judaism		M	101
Darebin - South	No religion		F	15780
Darebin - South	No religion		M	14728
Essendon	(Other)		F	1948
Essendon	(Other)		M	2019
Essendon	(Other)	(Other)	F	110
Essendon	(Other)	(Other)	M	93
Essendon	(Other)	Other spiritual beliefs	F	68
Essendon	(Other)	Other spiritual beliefs	M	38
Essendon	(Other)	Secular beliefs	F	118
Essendon	(Other)	Secular beliefs	M	136
Essendon	(Other)	Sikhism	F	66
Essendon	(Other)	Sikhism	M	69
Essendon	Buddhism		F	993
Essendon	Buddhism		M	693
Essendon	Christianity		F	669
Essendon	Christianity		M	519
Essendon	Christianity	(Other)	F	9
Essendon	Christianity	(Other)	M	4
Essendon	Christianity	Anglican	F	1710
Essendon	Christianity	Anglican	M	1329
Essendon	Christianity	Assyrian Apostolic	M	5
Essendon	Christianity	Baptist	F	270
Essendon	Christianity	Baptist	M	256
Essendon	Christianity	Catholic	F	11324
Essendon	Christianity	Catholic	M	10099
Essendon	Christianity	Churches Of Christ	F	21
Essendon	Christianity	Churches Of Christ	M	27
Essendon	Christianity	Eastern Orthodox	F	1639
Essendon	Christianity	Eastern Orthodox	M	1441
Essendon	Christianity	Jehovah's Witnesses	F	74
Essendon	Christianity	Jehovah's Witnesses	M	49
Essendon	Christianity	Latter Day Saints	F	15
Essendon	Christianity	Latter Day Saints	M	16
Essendon	Christianity	Lutheran	F	86
Essendon	Christianity	Lutheran	M	53
Essendon	Christianity	Oriental Orthodox	F	188
Essendon	Christianity	Oriental Orthodox	M	134
Essendon	Christianity	Pentecostal	F	180
Essendon	Christianity	Pentecostal	M	122
Essendon	Christianity	Presbyterian Reformed	F	312
Essendon	Christianity	Presbyterian Reformed	M	261
Essendon	Christianity	Protestant (Other)	F	77
Essendon	Christianity	Protestant (Other)	M	63
Essendon	Christianity	Salvation Army	F	13
Essendon	Christianity	Salvation Army	M	10
Essendon	Christianity	Seventh Day Adventist	F	11
Essendon	Christianity	Seventh Day Adventist	M	9
Essendon	Christianity	Uniting Church	F	666
Essendon	Christianity	Uniting Church	M	499
Essendon	Hinduism		F	832
Essendon	Hinduism		M	1070
Essendon	Islam		F	1430
Essendon	Islam		M	1370
Essendon	Judaism		F	47
Essendon	Judaism		M	45
Essendon	No religion		F	12537
Essendon	No religion		M	12857
Melbourne City	(Other)		F	6797
Melbourne City	(Other)		M	7319
Melbourne City	(Other)	(Other)	F	354
Melbourne City	(Other)	(Other)	M	310
Melbourne City	(Other)	Australian Aboriginal Traditional	F	3
Melbourne City	(Other)	Australian Aboriginal Traditional	M	3
Melbourne City	(Other)	Other spiritual beliefs	F	184
Melbourne City	(Other)	Other spiritual beliefs	M	151
Melbourne City	(Other)	Secular beliefs	F	392
Melbourne City	(Other)	Secular beliefs	M	510
Melbourne City	(Other)	Sikhism	F	217
Melbourne City	(Other)	Sikhism	M	269
Melbourne City	Buddhism		F	5495
Melbourne City	Buddhism		M	3935
Melbourne City	Christianity		F	1886
Melbourne City	Christianity		M	1418
Melbourne City	Christianity	(Other)	F	36
Melbourne City	Christianity	(Other)	M	32
Melbourne City	Christianity	Anglican	F	2369
Melbourne City	Christianity	Anglican	M	2209
Melbourne City	Christianity	Assyrian Apostolic	F	10
