SA3_NAME16	Age	MaritalStatus	Sex	responses
Brisbane Inner - East	25-34	Separated	F	68
Brisbane Inner - East	25-34	Separated	M	41
Brisbane Inner - East	25-34	Widowed	F	4
Brisbane Inner - East	25-34	Widowed	M	5
Brisbane Inner - East	35-44	Divorced	F	306
Brisbane Inner - East	35-44	Divorced	M	230
Brisbane Inner - East	35-44	Married	F	2180
Brisbane Inner - East	35-44	Married	M	2045
Brisbane Inner - East	35-44	Separated	F	142
Brisbane Inner - East	35-44	Separated	M	94
Brisbane Inner - East	35-44	Widowed	F	12
Brisbane Inner - East	35-44	Widowed	M	3
Brisbane Inner - East	45-54	Divorced	F	503
Brisbane Inner - East	45-54	Divorced	M	354
Brisbane Inner - East	45-54	Married	F	1949
Brisbane Inner - East	45-54	Married	M	1970
Brisbane Inner - East	45-54	Separated	F	178
Brisbane Inner - East	45-54	Separated	M	162
Brisbane Inner - East	45-54	Widowed	F	39
Brisbane Inner - East	45-54	Widowed	M	12
Brisbane Inner - East	55-64	Divorced	F	495
Brisbane Inner - East	55-64	Divorced	M	346
Brisbane Inner - East	55-64	Married	F	1327
Brisbane Inner - East	55-64	Married	M	1432
Brisbane Inner - East	55-64	Separated	F	108
Brisbane Inner - East	55-64	Separated	M	93
Brisbane Inner - East	55-64	Widowed	F	101
Brisbane Inner - East	55-64	Widowed	M	27
Brisbane Inner - East	65-74	Divorced	F	331
Brisbane Inner - East	65-74	Divorced	M	212
Brisbane Inner - East	65-74	Married	F	683
Brisbane Inner - East	65-74	Married	M	831
Brisbane Inner - East	65-74	Separated	F	59
Brisbane Inner - East	65-74	Separated	M	39
Brisbane Inner - East	65-74	Widowed	F	177
Brisbane Inner - East	65-74	Widowed	M	48
Brisbane Inner - East	75-84	Divorced	F	135
Brisbane Inner - East	75-84	Divorced	M	90
Brisbane Inner - East	75-84	Married	F	250
Brisbane Inner - East	75-84	Married	M	320
Brisbane Inner - East	75-84	Separated	F	24
Brisbane Inner - East	75-84	Separated	M	20
Brisbane Inner - East	75-84	Widowed	F	200
Brisbane Inner - East	75-84	Widowed	M	66
Brisbane Inner - East	85+	Divorced	F	29
Brisbane Inner - East	85+	Divorced	M	10
Brisbane Inner - East	85+	Married	F	38
Brisbane Inner - East	85+	Married	M	104
Brisbane Inner - East	85+	Separated	M	3
Brisbane Inner - East	85+	Widowed	F	234
Brisbane Inner - East	85+	Widowed	M	63
Brisbane Inner - North	15-19	Widowed	M	3
Brisbane Inner - North	20-24	Divorced	F	3
Brisbane Inner - North	20-24	Divorced	M	5
Brisbane Inner - North	20-24	Married	F	187
Brisbane Inner - North	20-24	Married	M	78
Brisbane Inner - North	20-24	Separated	F	11
Brisbane Inner - North	20-24	Separated	M	9
Brisbane Inner - North	20-24	Widowed	M	5
Brisbane Inner - North	25-34	Divorced	F	252
Brisbane Inner - North	25-34	Divorced	M	147
Brisbane Inner - North	25-34	Married	F	2652
Brisbane Inner - North	25-34	Married	M	2122
Brisbane Inner - North	25-34	Separated	F	169
Brisbane Inner - North	25-34	Separated	M	109
Brisbane Inner - North	25-34	Widowed	F	14
Brisbane Inner - North	25-34	Widowed	M	12
Brisbane Inner - North	35-44	Divorced	F	646
Brisbane Inner - North	35-44	Divorced	M	504
Brisbane Inner - North	35-44	Married	F	3971
Brisbane Inner - North	35-44	Married	M	3802
Brisbane Inner - North	35-44	Separated	F	273
Brisbane Inner - North	35-44	Separated	M	249
Brisbane Inner - North	35-44	Widowed	F	28
Brisbane Inner - North	35-44	Widowed	M	9
Brisbane Inner - North	45-54	Divorced	F	1013
Brisbane Inner - North	45-54	Divorced	M	797
Brisbane Inner - North	45-54	Married	F	3718
Brisbane Inner - North	45-54	Married	M	3656
Brisbane Inner - North	45-54	Separated	F	365
Brisbane Inner - North	45-54	Separated	M	338
Brisbane Inner - North	45-54	Widowed	F	62
Brisbane Inner - North	45-54	Widowed	M	29
Brisbane Inner - North	55-64	Divorced	F	1050
Brisbane Inner - North	55-64	Divorced	M	821
Brisbane Inner - North	55-64	Married	F	2575
Brisbane Inner - North	55-64	Married	M	2814
Brisbane Inner - North	55-64	Separated	F	239
Brisbane Inner - North	55-64	Separated	M	228
Brisbane Inner - North	55-64	Widowed	F	173
Brisbane Inner - North	55-64	Widowed	M	62
Brisbane Inner - North	65-74	Divorced	F	726
Brisbane Inner - North	65-74	Divorced	M	548
Brisbane Inner - North	65-74	Married	F	1601
Brisbane Inner - North	65-74	Married	M	1836
Brisbane Inner - North	65-74	Separated	F	120
Brisbane Inner - North	65-74	Separated	M	113
Brisbane Inner - North	65-74	Widowed	F	375
Brisbane Inner - North	65-74	Widowed	M	107
Brisbane Inner - North	75-84	Divorced	F	292
Brisbane Inner - North	75-84	Divorced	M	193
Brisbane Inner - North	75-84	Married	F	723
Brisbane Inner - North	75-84	Married	M	984
Brisbane Inner - North	75-84	Separated	F	35
Brisbane Inner - North	75-84	Separated	M	44
Brisbane Inner - North	75-84	Widowed	F	614
Brisbane Inner - North	75-84	Widowed	M	162
Brisbane Inner - North	85+	Divorced	F	65
Brisbane Inner - North	85+	Divorced	M	31
Brisbane Inner - North	85+	Married	F	136
Brisbane Inner - North	85+	Married	M	260
Brisbane Inner - North	85+	Separated	F	5
Brisbane Inner - North	85+	Separated	M	13
Brisbane Inner - North	85+	Widowed	F	639
Brisbane Inner - North	85+	Widowed	M	147
Brisbane Inner - West	20-24	Divorced	F	5
Brisbane Inner - West	20-24	Divorced	M	4
Brisbane Inner - West	20-24	Married	F	50
Brisbane Inner - West	20-24	Married	M	27
Brisbane Inner - West	20-24	Separated	F	3
Brisbane Inner - West	25-34	Divorced	F	77
Brisbane Inner - West	25-34	Divorced	M	58
Brisbane Inner - West	25-34	Married	F	1156
Brisbane Inner - West	25-34	Married	M	886
Brisbane Inner - West	25-34	Separated	F	58
Brisbane Inner - West	25-34	Separated	M	52
Brisbane Inner - West	25-34	Widowed	F	4
Brisbane Inner - West	35-44	Divorced	F	263
Brisbane Inner - West	35-44	Divorced	M	212
Brisbane Inner - West	35-44	Married	F	2710
Brisbane Inner - West	35-44	Married	M	2463
Brisbane Inner - West	35-44	Separated	F	158
Brisbane Inner - West	35-44	Separated	M	95
Brisbane Inner - West	35-44	Widowed	F	17
Brisbane Inner - West	35-44	Widowed	M	10
Brisbane Inner - West	45-54	Divorced	F	515
Brisbane Inner - West	45-54	Divorced	M	409
Brisbane Inner - West	45-54	Married	F	2769
Brisbane Inner - West	45-54	Married	M	2779
Brisbane Inner - West	45-54	Separated	F	177
Brisbane Inner - West	45-54	Separated	M	193
Brisbane Inner - West	45-54	Widowed	F	46
Brisbane Inner - West	45-54	Widowed	M	20
Brisbane Inner - West	55-64	Divorced	F	562
Brisbane Inner - West	55-64	Divorced	M	367
Brisbane Inner - West	55-64	Married	F	1822
Brisbane Inner - West	55-64	Married	M	1888
Brisbane Inner - West	55-64	Separated	F	98
Brisbane Inner - West	55-64	Separated	M	116
Brisbane Inner - West	55-64	Widowed	F	86
Brisbane Inner - West	55-64	Widowed	M	23
Brisbane Inner - West	65-74	Divorced	F	448
Brisbane Inner - West	65-74	Divorced	M	245
Brisbane Inner - West	65-74	Married	F	1126
Brisbane Inner - West	65-74	Married	M	1315
Brisbane Inner - West	65-74	Separated	F	52
Brisbane Inner - West	65-74	Separated	M	58
Brisbane Inner - West	65-74	Widowed	F	207
Brisbane Inner - West	65-74	Widowed	M	46
Brisbane Inner - West	75-84	Divorced	F	173
Brisbane Inner - West	75-84	Divorced	M	87
Brisbane Inner - West	75-84	Married	F	435
Brisbane Inner - West	75-84	Married	M	593
Brisbane Inner - West	75-84	Separated	F	21
Brisbane Inner - West	75-84	Separated	M	14
Brisbane Inner - West	75-84	Widowed	F	283
Brisbane Inner - West	75-84	Widowed	M	85
Brisbane Inner - West	85+	Divorced	F	44
Brisbane Inner - West	85+	Divorced	M	11
Brisbane Inner - West	85+	Married	F	59
Brisbane Inner - West	85+	Married	M	124
Brisbane Inner - West	85+	Widowed	F	284
Brisbane Inner - West	85+	Widowed	M	91
Cairns - North	15-19	Separated	M	3
Cairns - North	20-24	Married	F	27
Cairns - North	20-24	Married	M	11
Cairns - North	20-24	Separated	F	6
Cairns - North	25-34	Divorced	F	76
Cairns - North	25-34	Divorced	M	35
Cairns - North	25-34	Married	F	1060
Cairns - North	25-34	Married	M	715
Cairns - North	25-34	Separated	F	73
Cairns - North	25-34	Separated	M	44
Cairns - North	25-34	Widowed	F	4
Cairns - North	25-34	Widowed	M	7
Cairns - North	35-44	Divorced	F	387
Cairns - North	35-44	Divorced	M	245
Cairns - North	35-44	Married	F	2447
Cairns - North	35-44	Married	M	2071
Cairns - North	35-44	Separated	F	210
Cairns - North	35-44	Separated	M	141
Cairns - North	35-44	Widowed	F	29
Cairns - North	35-44	Widowed	M	12
Cairns - North	45-54	Divorced	F	768
Cairns - North	45-54	Divorced	M	517
Cairns - North	45-54	Married	F	2606
Cairns - North	45-54	Married	M	2490
Cairns - North	45-54	Separated	F	303
Cairns - North	45-54	Separated	M	192
Cairns - North	45-54	Widowed	F	66
Cairns - North	45-54	Widowed	M	26
Cairns - North	55-64	Divorced	F	840
Cairns - North	55-64	Divorced	M	643
Cairns - North	55-64	Married	F	2235
Cairns - North	55-64	Married	M	2373
Cairns - North	55-64	Separated	F	220
Cairns - North	55-64	Separated	M	211
Cairns - North	55-64	Widowed	F	204
Cairns - North	55-64	Widowed	M	43
Cairns - North	65-74	Divorced	F	607
Cairns - North	65-74	Divorced	M	520
Cairns - North	65-74	Married	F	1536
Cairns - North	65-74	Married	M	1849
Cairns - North	65-74	Separated	F	110
Cairns - North	65-74	Separated	M	116
Cairns - North	65-74	Widowed	F	362
Cairns - North	65-74	Widowed	M	115
Cairns - North	75-84	Divorced	F	199
Cairns - North	75-84	Divorced	M	180
Cairns - North	75-84	Married	F	542
Cairns - North	75-84	Married	M	807
Cairns - North	75-84	Separated	F	27
Cairns - North	75-84	Separated	M	42
Cairns - North	75-84	Widowed	F	410
Cairns - North	75-84	Widowed	M	130
Cairns - North	85+	Divorced	F	32
Cairns - North	85+	Divorced	M	22
Cairns - North	85+	Married	F	87
Cairns - North	85+	Married	M	169
Cairns - North	85+	Separated	F	9
Cairns - North	85+	Separated	M	12
Cairns - North	85+	Widowed	F	262
Cairns - North	85+	Widowed	M	88
Cairns - South	15-19	Married	F	3
Cairns - South	15-19	Married	M	3
Cairns - South	20-24	Divorced	F	4
Cairns - South	20-24	Married	F	124
Cairns - South	20-24	Married	M	83
Cairns - South	20-24	Separated	F	17
Cairns - South	20-24	Separated	M	9
Cairns - South	20-24	Widowed	F	4
Cairns - South	20-24	Widowed	M	3
Cairns - South	25-34	Divorced	F	179
Cairns - South	25-34	Divorced	M	111
Cairns - South	25-34	Married	F	2147
Cairns - South	25-34	Married	M	1621
Cairns - South	25-34	Separated	F	205
Cairns - South	25-34	Separated	M	113
Cairns - South	25-34	Widowed	F	25
Cairns - South	25-34	Widowed	M	13
Cairns - South	35-44	Divorced	F	650
Cairns - South	35-44	Divorced	M	436
Cairns - South	35-44	Married	F	3494
Cairns - South	35-44	Married	M	2962
Cairns - South	35-44	Separated	F	402
Cairns - South	35-44	Separated	M	306
Cairns - South	35-44	Widowed	F	47
Cairns - South	35-44	Widowed	M	18
Cairns - South	45-54	Divorced	F	1183
Cairns - South	45-54	Divorced	M	956
Cairns - South	45-54	Married	F	3545
Cairns - South	45-54	Married	M	3422
Cairns - South	45-54	Separated	F	468
Cairns - South	45-54	Separated	M	405
Cairns - South	45-54	Widowed	F	184
Cairns - South	45-54	Widowed	M	44
Cairns - South	55-64	Divorced	F	1416
Cairns - South	55-64	Divorced	M	1130
Cairns - South	55-64	Married	F	3005
Cairns - South	55-64	Married	M	3182
Cairns - South	55-64	Separated	F	386
Cairns - South	55-64	Separated	M	353
Cairns - South	55-64	Widowed	F	379
Cairns - South	55-64	Widowed	M	125
Cairns - South	65-74	Divorced	F	1070
Cairns - South	65-74	Divorced	M	956
Cairns - South	65-74	Married	F	2304
Cairns - South	65-74	Married	M	2675
Cairns - South	65-74	Separated	F	240
Cairns - South	65-74	Separated	M	262
Cairns - South	65-74	Widowed	F	773
Cairns - South	65-74	Widowed	M	236
Cairns - South	75-84	Divorced	F	399
Cairns - South	75-84	Divorced	M	373
Cairns - South	75-84	Married	F	938
Cairns - South	75-84	Married	M	1356
Cairns - South	75-84	Separated	F	68
Cairns - South	75-84	Separated	M	94
Cairns - South	75-84	Widowed	F	956
Cairns - South	75-84	Widowed	M	260
Cairns - South	85+	Divorced	F	80
Cairns - South	85+	Divorced	M	65
Cairns - South	85+	Married	F	161
Cairns - South	85+	Married	M	326
Cairns - South	85+	Separated	F	7
Cairns - South	85+	Separated	M	18
Cairns - South	85+	Widowed	F	743
Cairns - South	85+	Widowed	M	222
Innisfail - Cassowary Coast	15-19	Married	F	3
Innisfail - Cassowary Coast	15-19	Married	M	4
Innisfail - Cassowary Coast	20-24	Married	F	42
Innisfail - Cassowary Coast	20-24	Married	M	17
Innisfail - Cassowary Coast	25-34	Divorced	F	35
Innisfail - Cassowary Coast	25-34	Divorced	M	35
Innisfail - Cassowary Coast	25-34	Married	F	647
Innisfail - Cassowary Coast	25-34	Married	M	493
Innisfail - Cassowary Coast	25-34	Separated	F	46
Innisfail - Cassowary Coast	25-34	Separated	M	18
Innisfail - Cassowary Coast	25-34	Widowed	F	3
Innisfail - Cassowary Coast	25-34	Widowed	M	4
Innisfail - Cassowary Coast	35-44	Divorced	F	104
Innisfail - Cassowary Coast	35-44	Divorced	M	84
Innisfail - Cassowary Coast	35-44	Married	F	1008
Innisfail - Cassowary Coast	35-44	Married	M	908
Innisfail - Cassowary Coast	35-44	Separated	F	96
Innisfail - Cassowary Coast	35-44	Separated	M	58
Innisfail - Cassowary Coast	35-44	Widowed	F	13
Innisfail - Cassowary Coast	35-44	Widowed	M	6
Innisfail - Cassowary Coast	45-54	Divorced	F	289
Innisfail - Cassowary Coast	45-54	Divorced	M	210
Innisfail - Cassowary Coast	45-54	Married	F	1177
Innisfail - Cassowary Coast	45-54	Married	M	1115
Innisfail - Cassowary Coast	45-54	Separated	F	113
Innisfail - Cassowary Coast	45-54	Separated	M	122
Innisfail - Cassowary Coast	45-54	Widowed	F	57
Innisfail - Cassowary Coast	45-54	Widowed	M	17
Innisfail - Cassowary Coast	55-64	Divorced	F	429
Innisfail - Cassowary Coast	55-64	Divorced	M	465
Innisfail - Cassowary Coast	55-64	Married	F	1587
Innisfail - Cassowary Coast	55-64	Married	M	1496
Innisfail - Cassowary Coast	55-64	Separated	F	135
Innisfail - Cassowary Coast	55-64	Separated	M	160
Innisfail - Cassowary Coast	55-64	Widowed	F	141
Innisfail - Cassowary Coast	55-64	Widowed	M	56
Innisfail - Cassowary Coast	65-74	Divorced	F	323
Innisfail - Cassowary Coast	65-74	Divorced	M	479
Innisfail - Cassowary Coast	65-74	Married	F	1284
Innisfail - Cassowary Coast	65-74	Married	M	1471
Innisfail - Cassowary Coast	65-74	Separated	F	86
Innisfail - Cassowary Coast	65-74	Separated	M	119
Innisfail - Cassowary Coast	65-74	Widowed	F	303
Innisfail - Cassowary Coast	65-74	Widowed	M	111
Innisfail - Cassowary Coast	75-84	Divorced	F	109
Innisfail - Cassowary Coast	75-84	Divorced	M	164
Innisfail - Cassowary Coast	75-84	Married	F	553
Innisfail - Cassowary Coast	75-84	Married	M	760
Innisfail - Cassowary Coast	75-84	Separated	F	12
Innisfail - Cassowary Coast	75-84	Separated	M	39
Innisfail - Cassowary Coast	75-84	Widowed	F	417
Innisfail - Cassowary Coast	75-84	Widowed	M	117
Innisfail - Cassowary Coast	85+	Divorced	F	13
Innisfail - Cassowary Coast	85+	Divorced	M	38
Innisfail - Cassowary Coast	85+	Married	F	76
Innisfail - Cassowary Coast	85+	Married	M	203
Innisfail - Cassowary Coast	85+	Separated	F	3
Innisfail - Cassowary Coast	85+	Separated	M	3
Innisfail - Cassowary Coast	85+	Widowed	F	356
Innisfail - Cassowary Coast	85+	Widowed	M	94
Port Douglas - Daintree	20-24	Married	F	3
Port Douglas - Daintree	20-24	Married	M	7
Port Douglas - Daintree	20-24	Separated	M	3
Port Douglas - Daintree	25-34	Divorced	F	14
Port Douglas - Daintree	25-34	Divorced	M	8
Port Douglas - Daintree	25-34	Married	F	151
Port Douglas - Daintree	25-34	Married	M	108
Port Douglas - Daintree	25-34	Separated	F	11
Port Douglas - Daintree	25-34	Separated	M	3
Port Douglas - Daintree	35-44	Divorced	F	63
Port Douglas - Daintree	35-44	Divorced	M	45
Port Douglas - Daintree	35-44	Married	F	366
Port Douglas - Daintree	35-44	Married	M	269
Port Douglas - Daintree	35-44	Separated	F	34
Port Douglas - Daintree	35-44	Separated	M	20
Port Douglas - Daintree	35-44	Widowed	F	7
Port Douglas - Daintree	35-44	Widowed	M	3
Port Douglas - Daintree	45-54	Divorced	F	120
Port Douglas - Daintree	45-54	Divorced	M	93
Port Douglas - Daintree	45-54	Married	F	419
Port Douglas - Daintree	45-54	Married	M	405
Port Douglas - Daintree	45-54	Separated	F	59
Port Douglas - Daintree	45-54	Separated	M	51
Port Douglas - Daintree	45-54	Widowed	F	5
Port Douglas - Daintree	45-54	Widowed	M	5
Port Douglas - Daintree	55-64	Divorced	F	195
Port Douglas - Daintree	55-64	Divorced	M	183
Port Douglas - Daintree	55-64	Married	F	532
Port Douglas - Daintree	55-64	Married	M	529
Port Douglas - Daintree	55-64	Separated	F	46
Port Douglas - Daintree	55-64	Separated	M	46
Port Douglas - Daintree	55-64	Widowed	F	51
Port Douglas - Daintree	55-64	Widowed	M	15
Port Douglas - Daintree	65-74	Divorced	F	168
Port Douglas - Daintree	65-74	Divorced	M	218
Port Douglas - Daintree	65-74	Married	F	398
Port Douglas - Daintree	65-74	Married	M	462
Port Douglas - Daintree	65-74	Separated	F	32
Port Douglas - Daintree	65-74	Separated	M	65
Port Douglas - Daintree	65-74	Widowed	F	99
Port Douglas - Daintree	65-74	Widowed	M	41
Port Douglas - Daintree	75-84	Divorced	F	46
Port Douglas - Daintree	75-84	Divorced	M	77
Port Douglas - Daintree	75-84	Married	F	167
Port Douglas - Daintree	75-84	Married	M	233
Port Douglas - Daintree	75-84	Separated	F	4
Port Douglas - Daintree	75-84	Separated	M	13
Port Douglas - Daintree	75-84	Widowed	F	112
Port Douglas - Daintree	75-84	Widowed	M	48
Port Douglas - Daintree	85+	Divorced	F	12
Port Douglas - Daintree	85+	Divorced	M	15
Port Douglas - Daintree	85+	Married	F	14
Port Douglas - Daintree	85+	Married	M	40
Port Douglas - Daintree	85+	Separated	F	3
Port Douglas - Daintree	85+	Separated	M	5
Port Douglas - Daintree	85+	Widowed	F	60
Port Douglas - Daintree	85+	Widowed	M	27
Tablelands (East) - Kuranda	20-24	Divorced	F	6
Tablelands (East) - Kuranda	20-24	Divorced	M	4
Tablelands (East) - Kuranda	20-24	Married	F	32
Tablelands (East) - Kuranda	20-24	Married	M	12
Tablelands (East) - Kuranda	20-24	Separated	M	4
Tablelands (East) - Kuranda	25-34	Divorced	F	36
Tablelands (East) - Kuranda	25-34	Divorced	M	17
Tablelands (East) - Kuranda	25-34	Married	F	681
Tablelands (East) - Kuranda	25-34	Married	M	523
Tablelands (East) - Kuranda	25-34	Separated	F	73
Tablelands (East) - Kuranda	25-34	Separated	M	38
Tablelands (East) - Kuranda	25-34	Widowed	F	13
Tablelands (East) - Kuranda	25-34	Widowed	M	3
Tablelands (East) - Kuranda	35-44	Divorced	F	183
Tablelands (East) - Kuranda	35-44	Divorced	M	129
Tablelands (East) - Kuranda	35-44	Married	F	1213
Tablelands (East) - Kuranda	35-44	Married	M	999
Tablelands (East) - Kuranda	35-44	Separated	F	136
Tablelands (East) - Kuranda	35-44	Separated	M	78
Tablelands (East) - Kuranda	35-44	Widowed	F	14
Tablelands (East) - Kuranda	35-44	Widowed	M	3
Tablelands (East) - Kuranda	45-54	Divorced	F	500
Tablelands (East) - Kuranda	45-54	Divorced	M	308
Tablelands (East) - Kuranda	45-54	Married	F	1475
Tablelands (East) - Kuranda	45-54	Married	M	1362
Tablelands (East) - Kuranda	45-54	Separated	F	173
Tablelands (East) - Kuranda	45-54	Separated	M	124
Tablelands (East) - Kuranda	45-54	Widowed	F	51
Tablelands (East) - Kuranda	45-54	Widowed	M	22
Tablelands (East) - Kuranda	55-64	Divorced	F	662
Tablelands (East) - Kuranda	55-64	Divorced	M	576
Tablelands (East) - Kuranda	55-64	Married	F	1829
Tablelands (East) - Kuranda	55-64	Married	M	1681
Tablelands (East) - Kuranda	55-64	Separated	F	162
Tablelands (East) - Kuranda	55-64	Separated	M	145
Tablelands (East) - Kuranda	55-64	Widowed	F	170
Tablelands (East) - Kuranda	55-64	Widowed	M	61
Tablelands (East) - Kuranda	65-74	Divorced	F	518
Tablelands (East) - Kuranda	65-74	Divorced	M	572
Tablelands (East) - Kuranda	65-74	Married	F	1737
Tablelands (East) - Kuranda	65-74	Married	M	1846
Tablelands (East) - Kuranda	65-74	Separated	F	98
Tablelands (East) - Kuranda	65-74	Separated	M	157
Tablelands (East) - Kuranda	65-74	Widowed	F	424
Tablelands (East) - Kuranda	65-74	Widowed	M	136
Tablelands (East) - Kuranda	75-84	Divorced	F	211
Tablelands (East) - Kuranda	75-84	Divorced	M	236
Tablelands (East) - Kuranda	75-84	Married	F	815
Tablelands (East) - Kuranda	75-84	Married	M	1141
Tablelands (East) - Kuranda	75-84	Separated	F	31
Tablelands (East) - Kuranda	75-84	Separated	M	62
Tablelands (East) - Kuranda	75-84	Widowed	F	568
Tablelands (East) - Kuranda	75-84	Widowed	M	194
Tablelands (East) - Kuranda	85+	Divorced	F	31
Tablelands (East) - Kuranda	85+	Divorced	M	27
Tablelands (East) - Kuranda	85+	Married	F	132
Tablelands (East) - Kuranda	85+	Married	M	285
Tablelands (East) - Kuranda	85+	Separated	F	4
Tablelands (East) - Kuranda	85+	Separated	M	12
Tablelands (East) - Kuranda	85+	Widowed	F	439
Tablelands (East) - Kuranda	85+	Widowed	M	142
Darling Downs (West) - Maranoa	15-19	Married	F	4
Darling Downs (West) - Maranoa	20-24	Married	F	60
Darling Downs (West) - Maranoa	20-24	Married	M	34
Darling Downs (West) - Maranoa	20-24	Separated	F	11
Darling Downs (West) - Maranoa	20-24	Separated	M	7
Darling Downs (West) - Maranoa	25-34	Divorced	F	51
Darling Downs (West) - Maranoa	25-34	Divorced	M	55
Darling Downs (West) - Maranoa	25-34	Married	F	1071
Darling Downs (West) - Maranoa	25-34	Married	M	852
Darling Downs (West) - Maranoa	25-34	Separated	F	83
Darling Downs (West) - Maranoa	25-34	Separated	M	64
Darling Downs (West) - Maranoa	25-34	Widowed	F	10
Darling Downs (West) - Maranoa	25-34	Widowed	M	3
Darling Downs (West) - Maranoa	35-44	Divorced	F	177
Darling Downs (West) - Maranoa	35-44	Divorced	M	151
Darling Downs (West) - Maranoa	35-44	Married	F	1603
Darling Downs (West) - Maranoa	35-44	Married	M	1463
Darling Downs (West) - Maranoa	35-44	Separated	F	155
Darling Downs (West) - Maranoa	35-44	Separated	M	101
Darling Downs (West) - Maranoa	35-44	Widowed	F	22
Darling Downs (West) - Maranoa	35-44	Widowed	M	4
Darling Downs (West) - Maranoa	45-54	Divorced	F	323
Darling Downs (West) - Maranoa	45-54	Divorced	M	288
Darling Downs (West) - Maranoa	45-54	Married	F	1770
Darling Downs (West) - Maranoa	45-54	Married	M	1724
Darling Downs (West) - Maranoa	45-54	Separated	F	166
Darling Downs (West) - Maranoa	45-54	Separated	M	169
Darling Downs (West) - Maranoa	45-54	Widowed	F	50
Darling Downs (West) - Maranoa	45-54	Widowed	M	21
Darling Downs (West) - Maranoa	55-64	Divorced	F	428
Darling Downs (West) - Maranoa	55-64	Divorced	M	502
Darling Downs (West) - Maranoa	55-64	Married	F	1719
Darling Downs (West) - Maranoa	55-64	Married	M	1768
Darling Downs (West) - Maranoa	55-64	Separated	F	160
Darling Downs (West) - Maranoa	55-64	Separated	M	181
Darling Downs (West) - Maranoa	55-64	Widowed	F	188
Darling Downs (West) - Maranoa	55-64	Widowed	M	69
Darling Downs (West) - Maranoa	65-74	Divorced	F	281
Darling Downs (West) - Maranoa	65-74	Divorced	M	434
Darling Downs (West) - Maranoa	65-74	Married	F	1237
Darling Downs (West) - Maranoa	65-74	Married	M	1476
Darling Downs (West) - Maranoa	65-74	Separated	F	74
Darling Downs (West) - Maranoa	65-74	Separated	M	157
Darling Downs (West) - Maranoa	65-74	Widowed	F	351
Darling Downs (West) - Maranoa	65-74	Widowed	M	115
Darling Downs (West) - Maranoa	75-84	Divorced	F	89
Darling Downs (West) - Maranoa	75-84	Divorced	M	138
Darling Downs (West) - Maranoa	75-84	Married	F	564
Darling Downs (West) - Maranoa	75-84	Married	M	764
Darling Downs (West) - Maranoa	75-84	Separated	F	31
Darling Downs (West) - Maranoa	75-84	Separated	M	56
Darling Downs (West) - Maranoa	75-84	Widowed	F	545
Darling Downs (West) - Maranoa	75-84	Widowed	M	156
Darling Downs (West) - Maranoa	85+	Divorced	F	5
Darling Downs (West) - Maranoa	85+	Divorced	M	19
Darling Downs (West) - Maranoa	85+	Married	F	95
Darling Downs (West) - Maranoa	85+	Married	M	163
Darling Downs (West) - Maranoa	85+	Separated	F	3
Darling Downs (West) - Maranoa	85+	Separated	M	8
Darling Downs (West) - Maranoa	85+	Widowed	F	353
Darling Downs (West) - Maranoa	85+	Widowed	M	116
Darling Downs - East	20-24	Married	F	90
Darling Downs - East	20-24	Married	M	51
Darling Downs - East	20-24	Separated	F	7
Darling Downs - East	25-34	Divorced	F	47
Darling Downs - East	25-34	Divorced	M	36
Darling Downs - East	25-34	Married	F	927
Darling Downs - East	25-34	Married	M	737
Darling Downs - East	25-34	Separated	F	85
Darling Downs - East	25-34	Separated	M	43
Darling Downs - East	25-34	Widowed	F	13
Darling Downs - East	25-34	Widowed	M	4
Darling Downs - East	35-44	Divorced	F	187
Darling Downs - East	35-44	Divorced	M	139
Darling Downs - East	35-44	Married	F	1441
Darling Downs - East	35-44	Married	M	1372
Darling Downs - East	35-44	Separated	F	145
Darling Downs - East	35-44	Separated	M	106
Darling Downs - East	35-44	Widowed	F	27
Darling Downs - East	35-44	Widowed	M	10
Darling Downs - East	45-54	Divorced	F	373
Darling Downs - East	45-54	Divorced	M	306
Darling Downs - East	45-54	Married	F	1754
Darling Downs - East	45-54	Married	M	1593
Darling Downs - East	45-54	Separated	F	173
Darling Downs - East	45-54	Separated	M	171
Darling Downs - East	45-54	Widowed	F	62
Darling Downs - East	45-54	Widowed	M	24
Darling Downs - East	55-64	Divorced	F	426
Darling Downs - East	55-64	Divorced	M	444
Darling Downs - East	55-64	Married	F	1929
Darling Downs - East	55-64	Married	M	1907
Darling Downs - East	55-64	Separated	F	144
Darling Downs - East	55-64	Separated	M	187
Darling Downs - East	55-64	Widowed	F	172
Darling Downs - East	55-64	Widowed	M	63
Darling Downs - East	65-74	Divorced	F	335
Darling Downs - East	65-74	Divorced	M	390
Darling Downs - East	65-74	Married	F	1522
Darling Downs - East	65-74	Married	M	1675
Darling Downs - East	65-74	Separated	F	80
Darling Downs - East	65-74	Separated	M	140
Darling Downs - East	65-74	Widowed	F	309
Darling Downs - East	65-74	Widowed	M	126
Darling Downs - East	75-84	Divorced	F	119
Darling Downs - East	75-84	Divorced	M	140
Darling Downs - East	75-84	Married	F	734
Darling Downs - East	75-84	Married	M	988
Darling Downs - East	75-84	Separated	F	29
Darling Downs - East	75-84	Separated	M	56
Darling Downs - East	75-84	Widowed	F	517
Darling Downs - East	75-84	Widowed	M	179
Darling Downs - East	85+	Divorced	F	30
Darling Downs - East	85+	Divorced	M	16
Darling Downs - East	85+	Married	F	124
