SA3_NAME21	EduInstitutionType	Sex	students
Noosa Hinterland	Technical or Further Educational Institution	F	212
Noosa Hinterland	Technical or Further Educational Institution	M	192
Noosa Hinterland	University or other tertiary	F	369
Noosa Hinterland	University or other tertiary	M	151
Toowoomba		F	4965
Toowoomba		M	5015
Toowoomba	Infants/Primary	F	6809
Toowoomba	Infants/Primary	M	7193
Toowoomba	Pre-school	F	1246
Toowoomba	Pre-school	M	1294
Toowoomba	Secondary	F	6273
Toowoomba	Secondary	M	6430
Toowoomba	Technical or Further Educational Institution	F	2275
Toowoomba	Technical or Further Educational Institution	M	1755
Toowoomba	University or other tertiary	F	4208
Toowoomba	University or other tertiary	M	2458
Charters Towers - Ayr - Ingham		F	2065
Charters Towers - Ayr - Ingham		M	2371
Charters Towers - Ayr - Ingham	Infants/Primary	F	1563
Charters Towers - Ayr - Ingham	Infants/Primary	M	1562
Charters Towers - Ayr - Ingham	Pre-school	F	190
Charters Towers - Ayr - Ingham	Pre-school	M	240
Charters Towers - Ayr - Ingham	Secondary	F	1389
Charters Towers - Ayr - Ingham	Secondary	M	1459
Charters Towers - Ayr - Ingham	Technical or Further Educational Institution	F	259
Charters Towers - Ayr - Ingham	Technical or Further Educational Institution	M	191
Charters Towers - Ayr - Ingham	University or other tertiary	F	379
Charters Towers - Ayr - Ingham	University or other tertiary	M	151
Townsville		F	7370
Townsville		M	9816
Townsville	Infants/Primary	F	7880
Townsville	Infants/Primary	M	8356
Townsville	Pre-school	F	1409
Townsville	Pre-school	M	1621
Townsville	Secondary	F	6795
Townsville	Secondary	M	6544
Townsville	Technical or Further Educational Institution	F	2146
Townsville	Technical or Further Educational Institution	M	1606
Townsville	University or other tertiary	F	6005
Townsville	University or other tertiary	M	3335
Bundaberg		F	3339
Bundaberg		M	3535
Bundaberg	Infants/Primary	F	3269
Bundaberg	Infants/Primary	M	3542
Bundaberg	Pre-school	F	523
Bundaberg	Pre-school	M	532
Bundaberg	Secondary	F	2997
Bundaberg	Secondary	M	3095
Bundaberg	Technical or Further Educational Institution	F	868
Bundaberg	Technical or Further Educational Institution	M	583
Bundaberg	University or other tertiary	F	1298
Bundaberg	University or other tertiary	M	612
Burnett		F	2488
Burnett		M	2645
Burnett	Infants/Primary	F	1688
Burnett	Infants/Primary	M	1881
Burnett	Pre-school	F	252
Burnett	Pre-school	M	260
Burnett	Secondary	F	1477
Burnett	Secondary	M	1539
Burnett	Technical or Further Educational Institution	F	400
Burnett	Technical or Further Educational Institution	M	237
Burnett	University or other tertiary	F	491
Burnett	University or other tertiary	M	150
Gympie - Cooloola		F	2026
Gympie - Cooloola		M	2169
Gympie - Cooloola	Infants/Primary	F	1829
Gympie - Cooloola	Infants/Primary	M	1956
Gympie - Cooloola	Pre-school	F	300
Gympie - Cooloola	Pre-school	M	324
Gympie - Cooloola	Secondary	F	1685
Gympie - Cooloola	Secondary	M	1755
Gympie - Cooloola	Technical or Further Educational Institution	F	552
Gympie - Cooloola	Technical or Further Educational Institution	M	285
Gympie - Cooloola	University or other tertiary	F	659
Gympie - Cooloola	University or other tertiary	M	240
Hervey Bay		F	2219
Hervey Bay		M	2081
Hervey Bay	Infants/Primary	F	2220
Hervey Bay	Infants/Primary	M	2301
Hervey Bay	Pre-school	F	410
Hervey Bay	Pre-school	M	383
Hervey Bay	Secondary	F	2006
Hervey Bay	Secondary	M	1963
Hervey Bay	Technical or Further Educational Institution	F	650
Hervey Bay	Technical or Further Educational Institution	M	398
Hervey Bay	University or other tertiary	F	818
Hervey Bay	University or other tertiary	M	333
Maryborough		F	1754
Maryborough		M	2541
Maryborough	Infants/Primary	F	1513
Maryborough	Infants/Primary	M	1576
Maryborough	Pre-school	F	228
Maryborough	Pre-school	M	223
Maryborough	Secondary	F	1312
Maryborough	Secondary	M	1452
Maryborough	Technical or Further Educational Institution	F	485
Maryborough	Technical or Further Educational Institution	M	266
Maryborough	University or other tertiary	F	466
Maryborough	University or other tertiary	M	175
Migratory - Offshore - Shipping (Qld)		F	24
Migratory - Offshore - Shipping (Qld)		M	115
No usual address (Qld)		F	1503
No usual address (Qld)		M	2196
No usual address (Qld)	Infants/Primary	F	259
No usual address (Qld)	Infants/Primary	M	251
No usual address (Qld)	Pre-school	F	35
No usual address (Qld)	Pre-school	M	39
No usual address (Qld)	Secondary	F	148
No usual address (Qld)	Secondary	M	139
No usual address (Qld)	Technical or Further Educational Institution	F	155
No usual address (Qld)	Technical or Further Educational Institution	M	83
No usual address (Qld)	University or other tertiary	F	150
No usual address (Qld)	University or other tertiary	M	93
Adelaide City		F	1025
Adelaide City		M	1332
Adelaide City	Infants/Primary	F	314
Adelaide City	Infants/Primary	M	358
Adelaide City	Pre-school	F	83
Adelaide City	Pre-school	M	74
Adelaide City	Secondary	F	246
Adelaide City	Secondary	M	228
Adelaide City	Technical or Further Educational Institution	F	398
Adelaide City	Technical or Further Educational Institution	M	356
Adelaide City	University or other tertiary	F	3013
Adelaide City	University or other tertiary	M	2704
Adelaide Hills		F	1938
Adelaide Hills		M	1945
Adelaide Hills	Infants/Primary	F	3588
Adelaide Hills	Infants/Primary	M	3793
Adelaide Hills	Pre-school	F	633
Adelaide Hills	Pre-school	M	680
Adelaide Hills	Secondary	F	2724
Adelaide Hills	Secondary	M	2724
Adelaide Hills	Technical or Further Educational Institution	F	728
Adelaide Hills	Technical or Further Educational Institution	M	707
Adelaide Hills	University or other tertiary	F	2225
Adelaide Hills	University or other tertiary	M	1251
Burnside		F	717
Burnside		M	640
Burnside	Infants/Primary	F	2114
Burnside	Infants/Primary	M	2143
Burnside	Pre-school	F	403
Burnside	Pre-school	M	413
Burnside	Secondary	F	1789
Burnside	Secondary	M	1813
Burnside	Technical or Further Educational Institution	F	480
Burnside	Technical or Further Educational Institution	M	328
Burnside	University or other tertiary	F	1745
Burnside	University or other tertiary	M	1542
Campbelltown (SA)		F	1139
Campbelltown (SA)		M	1108
Campbelltown (SA)	Infants/Primary	F	2159
Campbelltown (SA)	Infants/Primary	M	2446
Campbelltown (SA)	Pre-school	F	382
Campbelltown (SA)	Pre-school	M	478
Campbelltown (SA)	Secondary	F	1520
Campbelltown (SA)	Secondary	M	1581
Campbelltown (SA)	Technical or Further Educational Institution	F	692
Campbelltown (SA)	Technical or Further Educational Institution	M	562
Campbelltown (SA)	University or other tertiary	F	1965
Campbelltown (SA)	University or other tertiary	M	1639
Norwood - Payneham - St Peters		F	800
Norwood - Payneham - St Peters		M	797
Norwood - Payneham - St Peters	Infants/Primary	F	1333
Norwood - Payneham - St Peters	Infants/Primary	M	1339
Norwood - Payneham - St Peters	Pre-school	F	274
Norwood - Payneham - St Peters	Pre-school	M	258
Norwood - Payneham - St Peters	Secondary	F	969
Norwood - Payneham - St Peters	Secondary	M	1199
Norwood - Payneham - St Peters	Technical or Further Educational Institution	F	414
Norwood - Payneham - St Peters	Technical or Further Educational Institution	M	366
Norwood - Payneham - St Peters	University or other tertiary	F	1608
Norwood - Payneham - St Peters	University or other tertiary	M	1375
Prospect - Walkerville		F	607
Prospect - Walkerville		M	616
Prospect - Walkerville	Infants/Primary	F	1242
Prospect - Walkerville	Infants/Primary	M	1356
Prospect - Walkerville	Pre-school	F	257
Prospect - Walkerville	Pre-school	M	253
Prospect - Walkerville	Secondary	F	954
Prospect - Walkerville	Secondary	M	894
Prospect - Walkerville	Technical or Further Educational Institution	F	301
Prospect - Walkerville	Technical or Further Educational Institution	M	337
Prospect - Walkerville	University or other tertiary	F	1256
Prospect - Walkerville	University or other tertiary	M	1031
Unley		F	670
Unley		M	561
Unley	Infants/Primary	F	1462
Unley	Infants/Primary	M	1639
Unley	Pre-school	F	322
Unley	Pre-school	M	351
Unley	Secondary	F	1261
Unley	Secondary	M	1156
Unley	Technical or Further Educational Institution	F	348
Unley	Technical or Further Educational Institution	M	332
Unley	University or other tertiary	F	1651
Unley	University or other tertiary	M	1292
Gawler - Two Wells		F	941
Gawler - Two Wells		M	882
Gawler - Two Wells	Infants/Primary	F	1646
Gawler - Two Wells	Infants/Primary	M	1764
Gawler - Two Wells	Pre-school	F	285
Gawler - Two Wells	Pre-school	M	289
Gawler - Two Wells	Secondary	F	1224
Gawler - Two Wells	Secondary	M	1285
Gawler - Two Wells	Technical or Further Educational Institution	F	429
Gawler - Two Wells	Technical or Further Educational Institution	M	349
Gawler - Two Wells	University or other tertiary	F	775
Gawler - Two Wells	University or other tertiary	M	428
Playford		F	3549
Playford		M	3441
Playford	Infants/Primary	F	5382
Playford	Infants/Primary	M	5625
Playford	Pre-school	F	927
Playford	Pre-school	M	989
Playford	Secondary	F	3072
Playford	Secondary	M	3255
Playford	Technical or Further Educational Institution	F	1461
Playford	Technical or Further Educational Institution	M	986
Playford	University or other tertiary	F	1813
Playford	University or other tertiary	M	1070
Port Adelaide - East		F	2188
Port Adelaide - East		M	2672
Port Adelaide - East	Infants/Primary	F	3080
Port Adelaide - East	Infants/Primary	M	3294
Port Adelaide - East	Pre-school	F	645
Port Adelaide - East	Pre-school	M	794
Port Adelaide - East	Secondary	F	2010
Port Adelaide - East	Secondary	M	1945
Port Adelaide - East	Technical or Further Educational Institution	F	1259
Port Adelaide - East	Technical or Further Educational Institution	M	1080
Port Adelaide - East	University or other tertiary	F	2628
Port Adelaide - East	University or other tertiary	M	2289
Salisbury		F	4043
Salisbury		M	3967
Salisbury	Infants/Primary	F	6668
Salisbury	Infants/Primary	M	7025
Salisbury	Pre-school	F	1183
Salisbury	Pre-school	M	1275
Salisbury	Secondary	F	4498
Salisbury	Secondary	M	4617
Salisbury	Technical or Further Educational Institution	F	2181
Salisbury	Technical or Further Educational Institution	M	1637
Salisbury	University or other tertiary	F	3519
Salisbury	University or other tertiary	M	2770
Tea Tree Gully		F	1725
Tea Tree Gully		M	1700
Tea Tree Gully	Infants/Primary	F	4113
Tea Tree Gully	Infants/Primary	M	4402
Tea Tree Gully	Pre-school	F	704
Tea Tree Gully	Pre-school	M	728
Tea Tree Gully	Secondary	F	2858
Tea Tree Gully	Secondary	M	2976
Tea Tree Gully	Technical or Further Educational Institution	F	1078
Tea Tree Gully	Technical or Further Educational Institution	M	996
Tea Tree Gully	University or other tertiary	F	2509
Tea Tree Gully	University or other tertiary	M	1791
Holdfast Bay		F	779
Holdfast Bay		M	699
Holdfast Bay	Infants/Primary	F	1115
Holdfast Bay	Infants/Primary	M	1262
Holdfast Bay	Pre-school	F	228
Holdfast Bay	Pre-school	M	226
Holdfast Bay	Secondary	F	964
Holdfast Bay	Secondary	M	1005
Holdfast Bay	Technical or Further Educational Institution	F	306
Holdfast Bay	Technical or Further Educational Institution	M	316
Holdfast Bay	University or other tertiary	F	1102
Holdfast Bay	University or other tertiary	M	759
Marion		F	1853
Marion		M	1881
Marion	Infants/Primary	F	3720
Marion	Infants/Primary	M	3875
Marion	Pre-school	F	804
Marion	Pre-school	M	878
Marion	Secondary	F	2523
Marion	Secondary	M	2547
Marion	Technical or Further Educational Institution	F	1186
Marion	Technical or Further Educational Institution	M	1107
Marion	University or other tertiary	F	3588
Marion	University or other tertiary	M	2465
Mitcham		F	1057
Mitcham		M	1001
Mitcham	Infants/Primary	F	2841
Mitcham	Infants/Primary	M	3059
Mitcham	Pre-school	F	563
Mitcham	Pre-school	M	664
Mitcham	Secondary	F	2266
Mitcham	Secondary	M	2275
Mitcham	Technical or Further Educational Institution	F	541
Mitcham	Technical or Further Educational Institution	M	555
Mitcham	University or other tertiary	F	2861
Mitcham	University or other tertiary	M	2150
Onkaparinga		F	4276
Onkaparinga		M	4156
Onkaparinga	Infants/Primary	F	7554
Onkaparinga	Infants/Primary	M	8098
Onkaparinga	Pre-school	F	1368
Onkaparinga	Pre-school	M	1462
Onkaparinga	Secondary	F	5190
Onkaparinga	Secondary	M	5450
Onkaparinga	Technical or Further Educational Institution	F	2061
Onkaparinga	Technical or Further Educational Institution	M	1659
Onkaparinga	University or other tertiary	F	4053
Onkaparinga	University or other tertiary	M	2278
Charles Sturt		F	2706
Charles Sturt		M	2584
Charles Sturt	Infants/Primary	F	4120
Charles Sturt	Infants/Primary	M	4467
Charles Sturt	Pre-school	F	858
Charles Sturt	Pre-school	M	904
Charles Sturt	Secondary	F	2987
Charles Sturt	Secondary	M	3087
Charles Sturt	Technical or Further Educational Institution	F	1392
Charles Sturt	Technical or Further Educational Institution	M	1203
Charles Sturt	University or other tertiary	F	3697
Charles Sturt	University or other tertiary	M	2804
Port Adelaide - West		F	1565
Port Adelaide - West		M	1645
Port Adelaide - West	Infants/Primary	F	2160
Port Adelaide - West	Infants/Primary	M	2209
Port Adelaide - West	Pre-school	F	407
Port Adelaide - West	Pre-school	M	483
Port Adelaide - West	Secondary	F	1537
Port Adelaide - West	Secondary	M	1603
Port Adelaide - West	Technical or Further Educational Institution	F	834
Port Adelaide - West	Technical or Further Educational Institution	M	702
Port Adelaide - West	University or other tertiary	F	1670
Port Adelaide - West	University or other tertiary	M	1118
West Torrens		F	1328
West Torrens		M	1369
West Torrens	Infants/Primary	F	2226
West Torrens	Infants/Primary	M	2334
West Torrens	Pre-school	F	468
West Torrens	Pre-school	M	502
West Torrens	Secondary	F	1649
West Torrens	Secondary	M	1625
West Torrens	Technical or Further Educational Institution	F	898
West Torrens	Technical or Further Educational Institution	M	882
West Torrens	University or other tertiary	F	2777
West Torrens	University or other tertiary	M	2073
Barossa		F	1053
Barossa		M	1025
Barossa	Infants/Primary	F	1699
Barossa	Infants/Primary	M	1883
Barossa	Pre-school	F	290
Barossa	Pre-school	M	314
Barossa	Secondary	F	1143
Barossa	Secondary	M	1265
Barossa	Technical or Further Educational Institution	F	414
Barossa	Technical or Further Educational Institution	M	285
Barossa	University or other tertiary	F	681
Barossa	University or other tertiary	M	284
Lower North		F	782
Lower North		M	789
Lower North	Infants/Primary	F	903
Lower North	Infants/Primary	M	984
Lower North	Pre-school	F	145
Lower North	Pre-school	M	154
Lower North	Secondary	F	676
Lower North	Secondary	M	620
Lower North	Technical or Further Educational Institution	F	211
Lower North	Technical or Further Educational Institution	M	138
Lower North	University or other tertiary	F	224
Lower North	University or other tertiary	M	82
Mid North		F	984
Mid North		M	999
Mid North	Infants/Primary	F	1059
Mid North	Infants/Primary	M	1078
Mid North	Pre-school	F	158
Mid North	Pre-school	M	166
Mid North	Secondary	F	801
Mid North	Secondary	M	805
Mid North	Technical or Further Educational Institution	F	255
Mid North	Technical or Further Educational Institution	M	171
Mid North	University or other tertiary	F	237
Mid North	University or other tertiary	M	93
Yorke Peninsula		F	1028
Yorke Peninsula		M	1128
Yorke Peninsula	Infants/Primary	F	818
Yorke Peninsula	Infants/Primary	M	932
Yorke Peninsula	Pre-school	F	134
Yorke Peninsula	Pre-school	M	132
Yorke Peninsula	Secondary	F	561
Yorke Peninsula	Secondary	M	594
Yorke Peninsula	Technical or Further Educational Institution	F	184
Yorke Peninsula	Technical or Further Educational Institution	M	122
Yorke Peninsula	University or other tertiary	F	210
Yorke Peninsula	University or other tertiary	M	47
Eyre Peninsula and South West		F	2145
Eyre Peninsula and South West		M	2428
Eyre Peninsula and South West	Infants/Primary	F	2439
Eyre Peninsula and South West	Infants/Primary	M	2652
Eyre Peninsula and South West	Pre-school	F	455
Eyre Peninsula and South West	Pre-school	M	450
Eyre Peninsula and South West	Secondary	F	1583
Eyre Peninsula and South West	Secondary	M	1595
Eyre Peninsula and South West	Technical or Further Educational Institution	F	520
Eyre Peninsula and South West	Technical or Further Educational Institution	M	379
Eyre Peninsula and South West	University or other tertiary	F	609
Eyre Peninsula and South West	University or other tertiary	M	198
Outback - North and East		F	1205
Outback - North and East		M	2045
Outback - North and East	Infants/Primary	F	1145
Outback - North and East	Infants/Primary	M	1099
Outback - North and East	Pre-school	F	219
Outback - North and East	Pre-school	M	215
Outback - North and East	Secondary	F	599
Outback - North and East	Secondary	M	636
Outback - North and East	Technical or Further Educational Institution	F	212
Outback - North and East	Technical or Further Educational Institution	M	174
Outback - North and East	University or other tertiary	F	261
Outback - North and East	University or other tertiary	M	111
Fleurieu - Kangaroo Island		F	1671
Fleurieu - Kangaroo Island		M	1588
Fleurieu - Kangaroo Island	Infants/Primary	F	1858
Fleurieu - Kangaroo Island	Infants/Primary	M	1950
Fleurieu - Kangaroo Island	Pre-school	F	287
Fleurieu - Kangaroo Island	Pre-school	M	342
Fleurieu - Kangaroo Island	Secondary	F	1382
Fleurieu - Kangaroo Island	Secondary	M	1350
Fleurieu - Kangaroo Island	Technical or Further Educational Institution	F	475
Fleurieu - Kangaroo Island	Technical or Further Educational Institution	M	354
Fleurieu - Kangaroo Island	University or other tertiary	F	659
Fleurieu - Kangaroo Island	University or other tertiary	M	273
Limestone Coast		F	2410
Limestone Coast		M	3033
Limestone Coast	Infants/Primary	F	2856
Limestone Coast	Infants/Primary	M	3012
Limestone Coast	Pre-school	F	485
Limestone Coast	Pre-school	M	503
Limestone Coast	Secondary	F	1849
Limestone Coast	Secondary	M	1945
Limestone Coast	Technical or Further Educational Institution	F	719
Limestone Coast	Technical or Further Educational Institution	M	548
Limestone Coast	University or other tertiary	F	790
Limestone Coast	University or other tertiary	M	209
Murray and Mallee		F	2602
Murray and Mallee		M	3452
Murray and Mallee	Infants/Primary	F	2856
Murray and Mallee	Infants/Primary	M	2900
Murray and Mallee	Pre-school	F	432
Murray and Mallee	Pre-school	M	432
Murray and Mallee	Secondary	F	1776
Murray and Mallee	Secondary	M	1859
Murray and Mallee	Technical or Further Educational Institution	F	674
Murray and Mallee	Technical or Further Educational Institution	M	497
Murray and Mallee	University or other tertiary	F	660
Murray and Mallee	University or other tertiary	M	286
Migratory - Offshore - Shipping (SA)		M	5
No usual address (SA)		F	332
No usual address (SA)		M	515
No usual address (SA)	Infants/Primary	F	80
No usual address (SA)	Infants/Primary	M	80
No usual address (SA)	Pre-school	F	13
No usual address (SA)	Pre-school	M	13
No usual address (SA)	Secondary	F	79
No usual address (SA)	Secondary	M	37
No usual address (SA)	Technical or Further Educational Institution	F	27
No usual address (SA)	Technical or Further Educational Institution	M	28
No usual address (SA)	University or other tertiary	F	38
No usual address (SA)	University or other tertiary	M	31
Augusta - Margaret River - Busselton		F	2019
Augusta - Margaret River - Busselton		M	2191
Augusta - Margaret River - Busselton	Infants/Primary	F	2368
Augusta - Margaret River - Busselton	Infants/Primary	M	2597
Augusta - Margaret River - Busselton	Pre-school	F	479
Augusta - Margaret River - Busselton	Pre-school	M	455
Augusta - Margaret River - Busselton	Secondary	F	1949
Augusta - Margaret River - Busselton	Secondary	M	2013
Augusta - Margaret River - Busselton	Technical or Further Educational Institution	F	646
Augusta - Margaret River - Busselton	Technical or Further Educational Institution	M	499
Augusta - Margaret River - Busselton	University or other tertiary	F	691
Augusta - Margaret River - Busselton	University or other tertiary	M	209
Bunbury		F	3430
Bunbury		M	4357
Bunbury	Infants/Primary	F	4302
Bunbury	Infants/Primary	M	4756
Bunbury	Pre-school	F	867
Bunbury	Pre-school	M	918
Bunbury	Secondary	F	3902
Bunbury	Secondary	M	3879
Bunbury	Technical or Further Educational Institution	F	1341
Bunbury	Technical or Further Educational Institution	M	1043
Bunbury	University or other tertiary	F	1275
Bunbury	University or other tertiary	M	491
Manjimup		F	967
Manjimup		M	1064
Manjimup	Infants/Primary	F	830
Manjimup	Infants/Primary	M	892
Manjimup	Pre-school	F	165
Manjimup	Pre-school	M	162
Manjimup	Secondary	F	719
Manjimup	Secondary	M	692
Manjimup	Technical or Further Educational Institution	F	223
Manjimup	Technical or Further Educational Institution	M	146
Manjimup	University or other tertiary	F	151
Manjimup	University or other tertiary	M	55
Mandurah		F	3647
Mandurah		M	3984
Mandurah	Infants/Primary	F	4204
Mandurah	Infants/Primary	M	4172
Mandurah	Pre-school	F	781
Mandurah	Pre-school	M	790
Mandurah	Secondary	F	3341
Mandurah	Secondary	M	3409
Mandurah	Technical or Further Educational Institution	F	1303
Mandurah	Technical or Further Educational Institution	M	930
Mandurah	University or other tertiary	F	1707
Mandurah	University or other tertiary	M	764
Cottesloe - Claremont		F	1660
Cottesloe - Claremont		M	1604
Cottesloe - Claremont	Infants/Primary	F	2852
Cottesloe - Claremont	Infants/Primary	M	3030
Cottesloe - Claremont	Pre-school	F	535
Cottesloe - Claremont	Pre-school	M	587
Cottesloe - Claremont	Secondary	F	3195
Cottesloe - Claremont	Secondary	M	3317
Cottesloe - Claremont	Technical or Further Educational Institution	F	447
Cottesloe - Claremont	Technical or Further Educational Institution	M	340
Cottesloe - Claremont	University or other tertiary	F	3903
Cottesloe - Claremont	University or other tertiary	M	3579
Perth City		F	3580
Perth City		M	4210
Perth City	Infants/Primary	F	3190
Perth City	Infants/Primary	M	3251
Perth City	Pre-school	F	703
Perth City	Pre-school	M	867
Perth City	Secondary	F	2481
Perth City	Secondary	M	2550
Perth City	Technical or Further Educational Institution	F	1683
Perth City	Technical or Further Educational Institution	M	1290
Perth City	University or other tertiary	F	4978
Perth City	University or other tertiary	M	3924
Bayswater - Bassendean		F	2258
Bayswater - Bassendean		M	2545
Bayswater - Bassendean	Infants/Primary	F	2753
Bayswater - Bassendean	Infants/Primary	M	2920
Bayswater - Bassendean	Pre-school	F	686
Bayswater - Bassendean	Pre-school	M	769
Bayswater - Bassendean	Secondary	F	2133
Bayswater - Bassendean	Secondary	M	2390
Bayswater - Bassendean	Technical or Further Educational Institution	F	1104
Bayswater - Bassendean	Technical or Further Educational Institution	M	931
Bayswater - Bassendean	University or other tertiary	F	2358
Bayswater - Bassendean	University or other tertiary	M	1871
Mundaring		F	1189
Mundaring		M	3203
Mundaring	Infants/Primary	F	1571
Mundaring	Infants/Primary	M	1700
Mundaring	Pre-school	F	300
Mundaring	Pre-school	M	343
Mundaring	Secondary	F	1420
Mundaring	Secondary	M	1525
Mundaring	Technical or Further Educational Institution	F	465
Mundaring	Technical or Further Educational Institution	M	407
Mundaring	University or other tertiary	F	841
Mundaring	University or other tertiary	M	462
Swan		F	4405
Swan		M	4563
Swan	Infants/Primary	F	6839
Swan	Infants/Primary	M	7359
Swan	Pre-school	F	1403
Swan	Pre-school	M	1592
Swan	Secondary	F	5136
Swan	Secondary	M	5545
Swan	Technical or Further Educational Institution	F	2040
Swan	Technical or Further Educational Institution	M	1587
Swan	University or other tertiary	F	3171
Swan	University or other tertiary	M	2104
Joondalup		F	2961
Joondalup		M	3404
Joondalup	Infants/Primary	F	6793
Joondalup	Infants/Primary	M	7243
Joondalup	Pre-school	F	1258
Joondalup	Pre-school	M	1386
Joondalup	Secondary	F	6041
Joondalup	Secondary	M	6392
Joondalup	Technical or Further Educational Institution	F	1522
Joondalup	Technical or Further Educational Institution	M	1514
Joondalup	University or other tertiary	F	4361
Joondalup	University or other tertiary	M	3244
Stirling		F	6089
Stirling		M	6183
Stirling	Infants/Primary	F	7476
Stirling	Infants/Primary	M	7835
Stirling	Pre-school	F	1692
Stirling	Pre-school	M	1822
Stirling	Secondary	F	5955
Stirling	Secondary	M	6234
Stirling	Technical or Further Educational Institution	F	2749
Stirling	Technical or Further Educational Institution	M	2182
Stirling	University or other tertiary	F	6206
Stirling	University or other tertiary	M	4749
Wanneroo		F	5406
Wanneroo		M	6024
Wanneroo	Infants/Primary	F	10108
Wanneroo	Infants/Primary	M	10704
Wanneroo	Pre-school	F	1958
Wanneroo	Pre-school	M	2105
Wanneroo	Secondary	F	7838
Wanneroo	Secondary	M	8189
Wanneroo	Technical or Further Educational Institution	F	2822
Wanneroo	Technical or Further Educational Institution	M	2227
Wanneroo	University or other tertiary	F	4997
Wanneroo	University or other tertiary	M	3163
Armadale		F	2919
Armadale		M	3097
Armadale	Infants/Primary	F	4737
Armadale	Infants/Primary	M	4995
Armadale	Pre-school	F	958
Armadale	Pre-school	M	1090
Armadale	Secondary	F	3199
Armadale	Secondary	M	3223
Armadale	Technical or Further Educational Institution	F	1286
Armadale	Technical or Further Educational Institution	M	998
Armadale	University or other tertiary	F	1924
Armadale	University or other tertiary	M	1205
Belmont - Victoria Park		F	2670
Belmont - Victoria Park		M	3140
Belmont - Victoria Park	Infants/Primary	F	2303
Belmont - Victoria Park	Infants/Primary	M	2407
Belmont - Victoria Park	Pre-school	F	528
Belmont - Victoria Park	Pre-school	M	575
Belmont - Victoria Park	Secondary	F	1592
Belmont - Victoria Park	Secondary	M	1698
Belmont - Victoria Park	Technical or Further Educational Institution	F	1282
Belmont - Victoria Park	Technical or Further Educational Institution	M	1047
Belmont - Victoria Park	University or other tertiary	F	2699
Belmont - Victoria Park	University or other tertiary	M	2089
Canning		F	2885
Canning		M	2878
Canning	Infants/Primary	F	3888
Canning	Infants/Primary	M	4179
Canning	Pre-school	F	781
Canning	Pre-school	M	780
Canning	Secondary	F	3434
Canning	Secondary	M	3615
Canning	Technical or Further Educational Institution	F	1491
Canning	Technical or Further Educational Institution	M	1454
Canning	University or other tertiary	F	4089
Canning	University or other tertiary	M	3721
Gosnells		F	3958
Gosnells		M	4984
Gosnells	Infants/Primary	F	5808
Gosnells	Infants/Primary	M	5998
Gosnells	Pre-school	F	1138
Gosnells	Pre-school	M	1158
Gosnells	Secondary	F	4298
Gosnells	Secondary	M	4555
Gosnells	Technical or Further Educational Institution	F	1998
Gosnells	Technical or Further Educational Institution	M	1567
Gosnells	University or other tertiary	F	3054
Gosnells	University or other tertiary	M	2325
Kalamunda		F	1399
Kalamunda		M	1596
Kalamunda	Infants/Primary	F	2520
Kalamunda	Infants/Primary	M	2661
Kalamunda	Pre-school	F	477
Kalamunda	Pre-school	M	493
Kalamunda	Secondary	F	2104
Kalamunda	Secondary	M	2203
Kalamunda	Technical or Further Educational Institution	F	653
Kalamunda	Technical or Further Educational Institution	M	616
Kalamunda	University or other tertiary	F	1236
Kalamunda	University or other tertiary	M	775
Serpentine - Jarrahdale		F	802
Serpentine - Jarrahdale		M	1285
Serpentine - Jarrahdale	Infants/Primary	F	1723
Serpentine - Jarrahdale	Infants/Primary	M	1805
Serpentine - Jarrahdale	Pre-school	F	359
Serpentine - Jarrahdale	Pre-school	M	372
Serpentine - Jarrahdale	Secondary	F	1148
Serpentine - Jarrahdale	Secondary	M	1221
Serpentine - Jarrahdale	Technical or Further Educational Institution	F	419
Serpentine - Jarrahdale	Technical or Further Educational Institution	M	329
Serpentine - Jarrahdale	University or other tertiary	F	542
Serpentine - Jarrahdale	University or other tertiary	M	263
South Perth		F	1285
South Perth		M	1216
South Perth	Infants/Primary	F	1202
South Perth	Infants/Primary	M	1386
South Perth	Pre-school	F	314
South Perth	Pre-school	M	358
South Perth	Secondary	F	1182
South Perth	Secondary	M	1542
South Perth	Technical or Further Educational Institution	F	465
South Perth	Technical or Further Educational Institution	M	404
South Perth	University or other tertiary	F	1971
South Perth	University or other tertiary	M	1763
Cockburn		F	2799
Cockburn		M	3177
Cockburn	Infants/Primary	F	4976
Cockburn	Infants/Primary	M	4989
Cockburn	Pre-school	F	1041
Cockburn	Pre-school	M	1182
Cockburn	Secondary	F	3632
Cockburn	Secondary	M	3845
Cockburn	Technical or Further Educational Institution	F	1422
Cockburn	Technical or Further Educational Institution	M	1217
Cockburn	University or other tertiary	F	3366
Cockburn	University or other tertiary	M	2080
Fremantle		F	1295
Fremantle		M	1420
Fremantle	Infants/Primary	F	1228
Fremantle	Infants/Primary	M	1202
Fremantle	Pre-school	F	300
Fremantle	Pre-school	M	311
Fremantle	Secondary	F	1161
Fremantle	Secondary	M	1113
Fremantle	Technical or Further Educational Institution	F	351
Fremantle	Technical or Further Educational Institution	M	279
Fremantle	University or other tertiary	F	1487
Fremantle	University or other tertiary	M	968
Kwinana		F	1322
Kwinana		M	2732
Kwinana	Infants/Primary	F	2116
Kwinana	Infants/Primary	M	2286
Kwinana	Pre-school	F	507
Kwinana	Pre-school	M	484
Kwinana	Secondary	F	1370
Kwinana	Secondary	M	1533
