SA3_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Brimbank	15-17	1	Both	869
Brimbank	15-17	1	Father only	217
Brimbank	15-17	1	Mother only	314
Brimbank	15-17	1	Neither	2489
Brimbank	18-20	0		17
Brimbank	18-20	0	Both	150
Brimbank	18-20	0	Father only	43
Brimbank	18-20	0	Mother only	55
Brimbank	18-20	0	Neither	669
Brimbank	18-20	1		5
Brimbank	18-20	1	Both	509
Brimbank	18-20	1	Father only	141
Brimbank	18-20	1	Mother only	151
Brimbank	18-20	1	Neither	1775
Brimbank	21-24	0		11
Brimbank	21-24	0	Both	92
Brimbank	21-24	0	Father only	31
Brimbank	21-24	0	Mother only	23
Brimbank	21-24	0	Neither	411
Brimbank	21-24	1		5
Brimbank	21-24	1	Both	235
Brimbank	21-24	1	Father only	65
Brimbank	21-24	1	Mother only	107
Brimbank	21-24	1	Neither	1127
Hobsons Bay	0-4	0		25
Hobsons Bay	0-4	0	Both	178
Hobsons Bay	0-4	0	Father only	49
Hobsons Bay	0-4	0	Mother only	66
Hobsons Bay	0-4	0	Neither	94
Hobsons Bay	0-4	1		16
Hobsons Bay	0-4	1	Both	2347
Hobsons Bay	0-4	1	Father only	661
Hobsons Bay	0-4	1	Mother only	620
Hobsons Bay	0-4	1	Neither	1149
Hobsons Bay	5-9	0		27
Hobsons Bay	5-9	0	Both	349
Hobsons Bay	5-9	0	Father only	61
Hobsons Bay	5-9	0	Mother only	123
Hobsons Bay	5-9	0	Neither	157
Hobsons Bay	5-9	1		10
Hobsons Bay	5-9	1	Both	2218
Hobsons Bay	5-9	1	Father only	575
Hobsons Bay	5-9	1	Mother only	571
Hobsons Bay	5-9	1	Neither	1171
Hobsons Bay	10-12	0		8
Hobsons Bay	10-12	0	Both	290
Hobsons Bay	10-12	0	Father only	61
Hobsons Bay	10-12	0	Mother only	88
Hobsons Bay	10-12	0	Neither	101
Hobsons Bay	10-12	1		4
Hobsons Bay	10-12	1	Both	1274
Hobsons Bay	10-12	1	Father only	279
Hobsons Bay	10-12	1	Mother only	348
Hobsons Bay	10-12	1	Neither	548
Hobsons Bay	13-14	0		11
Hobsons Bay	13-14	0	Both	212
Hobsons Bay	13-14	0	Father only	42
Hobsons Bay	13-14	0	Mother only	67
Hobsons Bay	13-14	0	Neither	81
Hobsons Bay	13-14	1	Both	776
Hobsons Bay	13-14	1	Father only	156
Hobsons Bay	13-14	1	Mother only	210
Hobsons Bay	13-14	1	Neither	322
Hobsons Bay	15-17	0		3
Hobsons Bay	15-17	0	Both	269
Hobsons Bay	15-17	0	Father only	40
Hobsons Bay	15-17	0	Mother only	89
Hobsons Bay	15-17	0	Neither	98
Hobsons Bay	15-17	1		3
Hobsons Bay	15-17	1	Both	973
Hobsons Bay	15-17	1	Father only	205
Hobsons Bay	15-17	1	Mother only	258
Hobsons Bay	15-17	1	Neither	378
Hobsons Bay	18-20	0		8
Hobsons Bay	18-20	0	Both	140
Hobsons Bay	18-20	0	Father only	34
Hobsons Bay	18-20	0	Mother only	47
Hobsons Bay	18-20	0	Neither	65
Hobsons Bay	18-20	1	Both	575
Hobsons Bay	18-20	1	Father only	131
Hobsons Bay	18-20	1	Mother only	132
Hobsons Bay	18-20	1	Neither	237
Hobsons Bay	21-24	0		4
Hobsons Bay	21-24	0	Both	92
Hobsons Bay	21-24	0	Father only	15
Hobsons Bay	21-24	0	Mother only	31
Hobsons Bay	21-24	0	Neither	40
Hobsons Bay	21-24	1	Both	306
Hobsons Bay	21-24	1	Father only	50
Hobsons Bay	21-24	1	Mother only	65
Hobsons Bay	21-24	1	Neither	146
Maribyrnong	0-4	0		18
Maribyrnong	0-4	0	Both	119
Maribyrnong	0-4	0	Father only	41
Maribyrnong	0-4	0	Mother only	56
Maribyrnong	0-4	0	Neither	140
Maribyrnong	0-4	1		10
Maribyrnong	0-4	1	Both	1793
Maribyrnong	0-4	1	Father only	632
Maribyrnong	0-4	1	Mother only	508
Maribyrnong	0-4	1	Neither	1385
Maribyrnong	5-9	0		27
Maribyrnong	5-9	0	Both	227
Maribyrnong	5-9	0	Father only	54
Maribyrnong	5-9	0	Mother only	94
Maribyrnong	5-9	0	Neither	246
Maribyrnong	5-9	1		8
Maribyrnong	5-9	1	Both	1474
Maribyrnong	5-9	1	Father only	435
Maribyrnong	5-9	1	Mother only	422
Maribyrnong	5-9	1	Neither	1222
Maribyrnong	10-12	0		14
Maribyrnong	10-12	0	Both	177
Maribyrnong	10-12	0	Father only	33
Maribyrnong	10-12	0	Mother only	59
Maribyrnong	10-12	0	Neither	178
Maribyrnong	10-12	1		7
Maribyrnong	10-12	1	Both	758
Maribyrnong	10-12	1	Father only	194
Maribyrnong	10-12	1	Mother only	224
Maribyrnong	10-12	1	Neither	626
Maribyrnong	13-14	0		12
Maribyrnong	13-14	0	Both	115
Maribyrnong	13-14	0	Father only	19
Maribyrnong	13-14	0	Mother only	45
Maribyrnong	13-14	0	Neither	137
Maribyrnong	13-14	1		6
Maribyrnong	13-14	1	Both	449
Maribyrnong	13-14	1	Father only	94
Maribyrnong	13-14	1	Mother only	111
Maribyrnong	13-14	1	Neither	407
Maribyrnong	15-17	0	Both	151
Maribyrnong	15-17	0	Father only	43
Maribyrnong	15-17	0	Mother only	52
Maribyrnong	15-17	0	Neither	195
Maribyrnong	15-17	1		8
Maribyrnong	15-17	1	Both	515
Maribyrnong	15-17	1	Father only	120
Maribyrnong	15-17	1	Mother only	151
Maribyrnong	15-17	1	Neither	528
Maribyrnong	18-20	0		6
Maribyrnong	18-20	0	Both	63
Maribyrnong	18-20	0	Father only	23
Maribyrnong	18-20	0	Mother only	15
Maribyrnong	18-20	0	Neither	181
Maribyrnong	18-20	1		5
Maribyrnong	18-20	1	Both	267
Maribyrnong	18-20	1	Father only	52
Maribyrnong	18-20	1	Mother only	68
Maribyrnong	18-20	1	Neither	400
Maribyrnong	21-24	0	Both	35
Maribyrnong	21-24	0	Father only	10
Maribyrnong	21-24	0	Mother only	16
Maribyrnong	21-24	0	Neither	107
Maribyrnong	21-24	1	Both	115
Maribyrnong	21-24	1	Father only	27
Maribyrnong	21-24	1	Mother only	34
Maribyrnong	21-24	1	Neither	238
Melton - Bacchus Marsh	0-4	0		60
Melton - Bacchus Marsh	0-4	0	Both	1070
Melton - Bacchus Marsh	0-4	0	Father only	117
Melton - Bacchus Marsh	0-4	0	Mother only	201
Melton - Bacchus Marsh	0-4	0	Neither	513
Melton - Bacchus Marsh	0-4	1		48
Melton - Bacchus Marsh	0-4	1	Both	5052
Melton - Bacchus Marsh	0-4	1	Father only	813
Melton - Bacchus Marsh	0-4	1	Mother only	977
Melton - Bacchus Marsh	0-4	1	Neither	6004
Melton - Bacchus Marsh	5-9	0		62
Melton - Bacchus Marsh	5-9	0	Both	1450
Melton - Bacchus Marsh	5-9	0	Father only	132
Melton - Bacchus Marsh	5-9	0	Mother only	251
Melton - Bacchus Marsh	5-9	0	Neither	801
Melton - Bacchus Marsh	5-9	1		69
Melton - Bacchus Marsh	5-9	1	Both	4961
Melton - Bacchus Marsh	5-9	1	Father only	848
Melton - Bacchus Marsh	5-9	1	Mother only	868
Melton - Bacchus Marsh	5-9	1	Neither	6348
Melton - Bacchus Marsh	10-12	0		36
Melton - Bacchus Marsh	10-12	0	Both	964
Melton - Bacchus Marsh	10-12	0	Father only	107
Melton - Bacchus Marsh	10-12	0	Mother only	170
Melton - Bacchus Marsh	10-12	0	Neither	511
Melton - Bacchus Marsh	10-12	1		25
Melton - Bacchus Marsh	10-12	1	Both	2883
Melton - Bacchus Marsh	10-12	1	Father only	435
Melton - Bacchus Marsh	10-12	1	Mother only	506
Melton - Bacchus Marsh	10-12	1	Neither	3183
Melton - Bacchus Marsh	13-14	0		30
Melton - Bacchus Marsh	13-14	0	Both	634
Melton - Bacchus Marsh	13-14	0	Father only	98
Melton - Bacchus Marsh	13-14	0	Mother only	126
Melton - Bacchus Marsh	13-14	0	Neither	339
Melton - Bacchus Marsh	13-14	1		17
Melton - Bacchus Marsh	13-14	1	Both	1909
Melton - Bacchus Marsh	13-14	1	Father only	286
Melton - Bacchus Marsh	13-14	1	Mother only	357
Melton - Bacchus Marsh	13-14	1	Neither	1859
Melton - Bacchus Marsh	15-17	0		19
Melton - Bacchus Marsh	15-17	0	Both	773
Melton - Bacchus Marsh	15-17	0	Father only	121
Melton - Bacchus Marsh	15-17	0	Mother only	171
Melton - Bacchus Marsh	15-17	0	Neither	441
Melton - Bacchus Marsh	15-17	1		12
Melton - Bacchus Marsh	15-17	1	Both	2226
Melton - Bacchus Marsh	15-17	1	Father only	303
Melton - Bacchus Marsh	15-17	1	Mother only	428
Melton - Bacchus Marsh	15-17	1	Neither	2283
Melton - Bacchus Marsh	18-20	0		7
Melton - Bacchus Marsh	18-20	0	Both	264
Melton - Bacchus Marsh	18-20	0	Father only	46
Melton - Bacchus Marsh	18-20	0	Mother only	55
Melton - Bacchus Marsh	18-20	0	Neither	252
Melton - Bacchus Marsh	18-20	1	Both	882
Melton - Bacchus Marsh	18-20	1	Father only	147
Melton - Bacchus Marsh	18-20	1	Mother only	183
Melton - Bacchus Marsh	18-20	1	Neither	1429
Melton - Bacchus Marsh	21-24	0		5
Melton - Bacchus Marsh	21-24	0	Both	125
Melton - Bacchus Marsh	21-24	0	Father only	30
Melton - Bacchus Marsh	21-24	0	Mother only	26
Melton - Bacchus Marsh	21-24	0	Neither	182
Melton - Bacchus Marsh	21-24	1	Both	376
Melton - Bacchus Marsh	21-24	1	Father only	73
Melton - Bacchus Marsh	21-24	1	Mother only	100
Melton - Bacchus Marsh	21-24	1	Neither	783
Wyndham	0-4	0		96
Wyndham	0-4	0	Both	888
Wyndham	0-4	0	Father only	128
Wyndham	0-4	0	Mother only	293
Wyndham	0-4	0	Neither	1049
Wyndham	0-4	1		116
Wyndham	0-4	1	Both	3566
Wyndham	0-4	1	Father only	1145
Wyndham	0-4	1	Mother only	1193
Wyndham	0-4	1	Neither	16558
Wyndham	5-9	0		150
Wyndham	5-9	0	Both	1250
Wyndham	5-9	0	Father only	252
Wyndham	5-9	0	Mother only	324
Wyndham	5-9	0	Neither	1520
Wyndham	5-9	1		124
Wyndham	5-9	1	Both	3505
Wyndham	5-9	1	Father only	1056
Wyndham	5-9	1	Mother only	1124
Wyndham	5-9	1	Neither	16311
Wyndham	10-12	0		70
Wyndham	10-12	0	Both	812
Wyndham	10-12	0	Father only	129
Wyndham	10-12	0	Mother only	210
Wyndham	10-12	0	Neither	937
Wyndham	10-12	1		47
Wyndham	10-12	1	Both	2186
Wyndham	10-12	1	Father only	522
Wyndham	10-12	1	Mother only	570
Wyndham	10-12	1	Neither	7430
Wyndham	13-14	0		46
Wyndham	13-14	0	Both	600
Wyndham	13-14	0	Father only	126
Wyndham	13-14	0	Mother only	119
Wyndham	13-14	0	Neither	666
Wyndham	13-14	1		25
Wyndham	13-14	1	Both	1454
Wyndham	13-14	1	Father only	309
Wyndham	13-14	1	Mother only	345
Wyndham	13-14	1	Neither	3608
Wyndham	15-17	0		29
Wyndham	15-17	0	Both	743
Wyndham	15-17	0	Father only	147
Wyndham	15-17	0	Mother only	197
Wyndham	15-17	0	Neither	875
Wyndham	15-17	1		13
Wyndham	15-17	1	Both	1768
Wyndham	15-17	1	Father only	374
Wyndham	15-17	1	Mother only	452
Wyndham	15-17	1	Neither	4128
Wyndham	18-20	0		6
Wyndham	18-20	0	Both	257
Wyndham	18-20	0	Father only	53
Wyndham	18-20	0	Mother only	74
Wyndham	18-20	0	Neither	475
Wyndham	18-20	1		14
Wyndham	18-20	1	Both	764
Wyndham	18-20	1	Father only	169
Wyndham	18-20	1	Mother only	181
Wyndham	18-20	1	Neither	2306
Wyndham	21-24	0		8
Wyndham	21-24	0	Both	116
Wyndham	21-24	0	Father only	30
Wyndham	21-24	0	Mother only	41
Wyndham	21-24	0	Neither	312
Wyndham	21-24	1	Both	338
Wyndham	21-24	1	Father only	85
Wyndham	21-24	1	Mother only	92
Wyndham	21-24	1	Neither	1166
Frankston	0-4	0		41
Frankston	0-4	0	Both	819
Frankston	0-4	0	Father only	73
Frankston	0-4	0	Mother only	143
Frankston	0-4	0	Neither	85
Frankston	0-4	1		32
Frankston	0-4	1	Both	4562
Frankston	0-4	1	Father only	767
Frankston	0-4	1	Mother only	726
Frankston	0-4	1	Neither	876
Frankston	5-9	0		44
Frankston	5-9	0	Both	1301
Frankston	5-9	0	Father only	154
Frankston	5-9	0	Mother only	191
Frankston	5-9	0	Neither	132
Frankston	5-9	1		32
Frankston	5-9	1	Both	4033
Frankston	5-9	1	Father only	693
Frankston	5-9	1	Mother only	648
Frankston	5-9	1	Neither	1071
Frankston	10-12	0		33
Frankston	10-12	0	Both	854
Frankston	10-12	0	Father only	85
Frankston	10-12	0	Mother only	154
Frankston	10-12	0	Neither	114
Frankston	10-12	1		17
Frankston	10-12	1	Both	2110
Frankston	10-12	1	Father only	375
Frankston	10-12	1	Mother only	373
Frankston	10-12	1	Neither	639
Frankston	13-14	0		20
Frankston	13-14	0	Both	610
Frankston	13-14	0	Father only	54
Frankston	13-14	0	Mother only	131
Frankston	13-14	0	Neither	104
Frankston	13-14	1		12
Frankston	13-14	1	Both	1367
Frankston	13-14	1	Father only	218
Frankston	13-14	1	Mother only	243
Frankston	13-14	1	Neither	413
Frankston	15-17	0		17
Frankston	15-17	0	Both	704
Frankston	15-17	0	Father only	103
Frankston	15-17	0	Mother only	164
Frankston	15-17	0	Neither	181
Frankston	15-17	1	Both	1629
Frankston	15-17	1	Father only	288
Frankston	15-17	1	Mother only	316
Frankston	15-17	1	Neither	586
Frankston	18-20	0	Both	259
Frankston	18-20	0	Father only	52
Frankston	18-20	0	Mother only	56
Frankston	18-20	0	Neither	80
Frankston	18-20	1		3
Frankston	18-20	1	Both	646
Frankston	18-20	1	Father only	103
Frankston	18-20	1	Mother only	120
Frankston	18-20	1	Neither	316
Frankston	21-24	0	Both	115
Frankston	21-24	0	Father only	25
Frankston	21-24	0	Mother only	16
Frankston	21-24	0	Neither	50
Frankston	21-24	1	Both	286
Frankston	21-24	1	Father only	56
Frankston	21-24	1	Mother only	64
Frankston	21-24	1	Neither	171
Mornington Peninsula	0-4	0		36
Mornington Peninsula	0-4	0	Both	645
Mornington Peninsula	0-4	0	Father only	48
Mornington Peninsula	0-4	0	Mother only	87
Mornington Peninsula	0-4	0	Neither	28
Mornington Peninsula	0-4	1		19
Mornington Peninsula	0-4	1	Both	5017
Mornington Peninsula	0-4	1	Father only	601
Mornington Peninsula	0-4	1	Mother only	591
Mornington Peninsula	0-4	1	Neither	368
Mornington Peninsula	5-9	0		53
Mornington Peninsula	5-9	0	Both	1134
Mornington Peninsula	5-9	0	Father only	127
Mornington Peninsula	5-9	0	Mother only	157
Mornington Peninsula	5-9	0	Neither	77
Mornington Peninsula	5-9	1		23
Mornington Peninsula	5-9	1	Both	5122
Mornington Peninsula	5-9	1	Father only	692
Mornington Peninsula	5-9	1	Mother only	757
Mornington Peninsula	5-9	1	Neither	534
Mornington Peninsula	10-12	0		32
Mornington Peninsula	10-12	0	Both	780
Mornington Peninsula	10-12	0	Father only	96
Mornington Peninsula	10-12	0	Mother only	157
Mornington Peninsula	10-12	0	Neither	50
Mornington Peninsula	10-12	1		17
Mornington Peninsula	10-12	1	Both	3183
Mornington Peninsula	10-12	1	Father only	456
Mornington Peninsula	10-12	1	Mother only	525
Mornington Peninsula	10-12	1	Neither	378
Mornington Peninsula	13-14	0		15
Mornington Peninsula	13-14	0	Both	617
Mornington Peninsula	13-14	0	Father only	91
Mornington Peninsula	13-14	0	Mother only	109
Mornington Peninsula	13-14	0	Neither	49
Mornington Peninsula	13-14	1		16
Mornington Peninsula	13-14	1	Both	2115
Mornington Peninsula	13-14	1	Father only	269
Mornington Peninsula	13-14	1	Mother only	348
Mornington Peninsula	13-14	1	Neither	291
Mornington Peninsula	15-17	0		14
Mornington Peninsula	15-17	0	Both	802
Mornington Peninsula	15-17	0	Father only	112
Mornington Peninsula	15-17	0	Mother only	168
Mornington Peninsula	15-17	0	Neither	74
Mornington Peninsula	15-17	1		3
Mornington Peninsula	15-17	1	Both	2593
Mornington Peninsula	15-17	1	Father only	340
Mornington Peninsula	15-17	1	Mother only	462
Mornington Peninsula	15-17	1	Neither	408
Mornington Peninsula	18-20	0		4
Mornington Peninsula	18-20	0	Both	279
Mornington Peninsula	18-20	0	Father only	47
Mornington Peninsula	18-20	0	Mother only	59
Mornington Peninsula	18-20	0	Neither	41
Mornington Peninsula	18-20	1	Both	966
Mornington Peninsula	18-20	1	Father only	151
Mornington Peninsula	18-20	1	Mother only	164
Mornington Peninsula	18-20	1	Neither	215
Mornington Peninsula	21-24	0	Both	125
Mornington Peninsula	21-24	0	Father only	11
Mornington Peninsula	21-24	0	Mother only	30
Mornington Peninsula	21-24	0	Neither	24
Mornington Peninsula	21-24	1	Both	483
Mornington Peninsula	21-24	1	Father only	76
Mornington Peninsula	21-24	1	Mother only	67
Mornington Peninsula	21-24	1	Neither	102
Grampians	0-4	0		15
Grampians	0-4	0	Both	458
Grampians	0-4	0	Father only	3
Grampians	0-4	0	Mother only	21
Grampians	0-4	0	Neither	10
Grampians	0-4	1		11
Grampians	0-4	1	Both	2037
Grampians	0-4	1	Father only	123
Grampians	0-4	1	Mother only	66
Grampians	0-4	1	Neither	199
Grampians	5-9	0		17
Grampians	5-9	0	Both	583
Grampians	5-9	0	Father only	9
Grampians	5-9	0	Mother only	32
Grampians	5-9	0	Neither	16
Grampians	5-9	1		6
Grampians	5-9	1	Both	2021
Grampians	5-9	1	Father only	94
Grampians	5-9	1	Mother only	70
Grampians	5-9	1	Neither	189
Grampians	10-12	0		15
Grampians	10-12	0	Both	386
Grampians	10-12	0	Father only	8
Grampians	10-12	0	Mother only	19
Grampians	10-12	0	Neither	11
Grampians	10-12	1		4
Grampians	10-12	1	Both	1251
Grampians	10-12	1	Father only	65
Grampians	10-12	1	Mother only	40
Grampians	10-12	1	Neither	97
Grampians	13-14	0		14
Grampians	13-14	0	Both	300
Grampians	13-14	0	Father only	17
Grampians	13-14	0	Mother only	23
Grampians	13-14	0	Neither	10
Grampians	13-14	1	Both	831
Grampians	13-14	1	Father only	29
Grampians	13-14	1	Mother only	31
Grampians	13-14	1	Neither	63
Grampians	15-17	0		7
Grampians	15-17	0	Both	298
Grampians	15-17	0	Father only	13
Grampians	15-17	0	Mother only	28
Grampians	15-17	0	Neither	6
Grampians	15-17	1		10
Grampians	15-17	1	Both	992
Grampians	15-17	1	Father only	31
Grampians	15-17	1	Mother only	25
Grampians	15-17	1	Neither	75
Grampians	18-20	0	Both	59
Grampians	18-20	0	Mother only	5
Grampians	18-20	0	Neither	4
Grampians	18-20	1	Both	199
Grampians	18-20	1	Father only	8
Grampians	18-20	1	Mother only	4
Grampians	18-20	1	Neither	23
Grampians	21-24	0	Both	16
Grampians	21-24	1	Both	43
Grampians	21-24	1	Neither	5
Mildura	0-4	0		26
Mildura	0-4	0	Both	473
Mildura	0-4	0	Father only	15
Mildura	0-4	0	Mother only	33
Mildura	0-4	0	Neither	43
Mildura	0-4	1		18
Mildura	0-4	1	Both	1821
Mildura	0-4	1	Father only	131
Mildura	0-4	1	Mother only	101
Mildura	0-4	1	Neither	355
Mildura	5-9	0		29
Mildura	5-9	0	Both	689
Mildura	5-9	0	Father only	28
Mildura	5-9	0	Mother only	44
Mildura	5-9	0	Neither	39
Mildura	5-9	1		13
Mildura	5-9	1	Both	1907
Mildura	5-9	1	Father only	94
Mildura	5-9	1	Mother only	101
Mildura	5-9	1	Neither	344
Mildura	10-12	0		11
Mildura	10-12	0	Both	439
Mildura	10-12	0	Father only	18
Mildura	10-12	0	Mother only	23
Mildura	10-12	0	Neither	38
Mildura	10-12	1		11
Mildura	10-12	1	Both	1195
Mildura	10-12	1	Father only	50
Mildura	10-12	1	Mother only	52
Mildura	10-12	1	Neither	172
Mildura	13-14	0		13
Mildura	13-14	0	Both	325
Mildura	13-14	0	Father only	12
Mildura	13-14	0	Mother only	21
Mildura	13-14	0	Neither	18
Mildura	13-14	1		8
Mildura	13-14	1	Both	762
Mildura	13-14	1	Father only	35
Mildura	13-14	1	Mother only	31
Mildura	13-14	1	Neither	111
Mildura	15-17	0		8
Mildura	15-17	0	Both	364
Mildura	15-17	0	Father only	21
Mildura	15-17	0	Mother only	21
Mildura	15-17	0	Neither	30
Mildura	15-17	1	Both	901
Mildura	15-17	1	Father only	36
Mildura	15-17	1	Mother only	41
Mildura	15-17	1	Neither	154
Mildura	18-20	0	Both	86
Mildura	18-20	0	Father only	8
Mildura	18-20	0	Mother only	9
Mildura	18-20	0	Neither	19
Mildura	18-20	1	Both	225
Mildura	18-20	1	Father only	5
Mildura	18-20	1	Mother only	17
Mildura	18-20	1	Neither	39
Mildura	21-24	0	Both	16
Mildura	21-24	0	Neither	6
Mildura	21-24	1	Both	67
Mildura	21-24	1	Father only	4
Mildura	21-24	1	Neither	18
Murray River - Swan Hill	0-4	0		14
Murray River - Swan Hill	0-4	0	Both	235
Murray River - Swan Hill	0-4	0	Father only	3
Murray River - Swan Hill	0-4	0	Mother only	19
Murray River - Swan Hill	0-4	0	Neither	21
Murray River - Swan Hill	0-4	1		6
Murray River - Swan Hill	0-4	1	Both	1291
Murray River - Swan Hill	0-4	1	Father only	83
Murray River - Swan Hill	0-4	1	Mother only	43
Murray River - Swan Hill	0-4	1	Neither	177
Murray River - Swan Hill	5-9	0		9
Murray River - Swan Hill	5-9	0	Both	363
Murray River - Swan Hill	5-9	0	Father only	12
Murray River - Swan Hill	5-9	0	Mother only	33
Murray River - Swan Hill	5-9	0	Neither	19
Murray River - Swan Hill	5-9	1		7
Murray River - Swan Hill	5-9	1	Both	1229
Murray River - Swan Hill	5-9	1	Father only	90
Murray River - Swan Hill	5-9	1	Mother only	32
Murray River - Swan Hill	5-9	1	Neither	174
Murray River - Swan Hill	10-12	0		16
Murray River - Swan Hill	10-12	0	Both	241
Murray River - Swan Hill	10-12	0	Father only	8
Murray River - Swan Hill	10-12	0	Mother only	9
Murray River - Swan Hill	10-12	0	Neither	21
Murray River - Swan Hill	10-12	1		4
Murray River - Swan Hill	10-12	1	Both	814
Murray River - Swan Hill	10-12	1	Father only	44
Murray River - Swan Hill	10-12	1	Mother only	20
Murray River - Swan Hill	10-12	1	Neither	97
Murray River - Swan Hill	13-14	0	Both	196
Murray River - Swan Hill	13-14	0	Father only	4
Murray River - Swan Hill	13-14	0	Mother only	10
Murray River - Swan Hill	13-14	0	Neither	10
Murray River - Swan Hill	13-14	1	Both	530
Murray River - Swan Hill	13-14	1	Father only	24
Murray River - Swan Hill	13-14	1	Mother only	11
Murray River - Swan Hill	13-14	1	Neither	71
Murray River - Swan Hill	15-17	0		5
Murray River - Swan Hill	15-17	0	Both	178
Murray River - Swan Hill	15-17	0	Mother only	8
Murray River - Swan Hill	15-17	0	Neither	11
Murray River - Swan Hill	15-17	1	Both	656
Murray River - Swan Hill	15-17	1	Father only	25
Murray River - Swan Hill	15-17	1	Mother only	14
Murray River - Swan Hill	15-17	1	Neither	70
Murray River - Swan Hill	18-20	0	Both	37
Murray River - Swan Hill	18-20	0	Mother only	3
Murray River - Swan Hill	18-20	0	Neither	4
Murray River - Swan Hill	18-20	1	Both	147
Murray River - Swan Hill	18-20	1	Neither	18
Murray River - Swan Hill	21-24	0	Both	6
Murray River - Swan Hill	21-24	1	Both	44
Murray River - Swan Hill	21-24	1	Neither	4
Campaspe	0-4	0		17
Campaspe	0-4	0	Both	292
Campaspe	0-4	0	Father only	10
Campaspe	0-4	0	Mother only	26
Campaspe	0-4	1		12
Campaspe	0-4	1	Both	1250
Campaspe	0-4	1	Father only	52
Campaspe	0-4	1	Mother only	57
Campaspe	0-4	1	Neither	88
Campaspe	5-9	0		11
Campaspe	5-9	0	Both	415
Campaspe	5-9	0	Father only	16
Campaspe	5-9	0	Mother only	26
Campaspe	5-9	0	Neither	8
Campaspe	5-9	1		10
Campaspe	5-9	1	Both	1372
Campaspe	5-9	1	Father only	76
Campaspe	5-9	1	Mother only	51
Campaspe	5-9	1	Neither	108
Campaspe	10-12	0		8
Campaspe	10-12	0	Both	279
Campaspe	10-12	0	Father only	10
Campaspe	10-12	0	Mother only	24
Campaspe	10-12	0	Neither	10
Campaspe	10-12	1		4
Campaspe	10-12	1	Both	903
Campaspe	10-12	1	Father only	30
Campaspe	10-12	1	Mother only	26
Campaspe	10-12	1	Neither	55
Campaspe	13-14	0		6
Campaspe	13-14	0	Both	206
Campaspe	13-14	0	Father only	16
Campaspe	13-14	0	Mother only	10
Campaspe	13-14	0	Neither	3
Campaspe	13-14	1		5
Campaspe	13-14	1	Both	593
Campaspe	13-14	1	Father only	20
Campaspe	13-14	1	Mother only	23
Campaspe	13-14	1	Neither	31
Campaspe	15-17	0		5
Campaspe	15-17	0	Both	242
Campaspe	15-17	0	Father only	12
Campaspe	15-17	0	Mother only	12
Campaspe	15-17	0	Neither	9
Campaspe	15-17	1	Both	744
Campaspe	15-17	1	Father only	23
Campaspe	15-17	1	Mother only	22
Campaspe	15-17	1	Neither	50
Campaspe	18-20	0	Both	39
Campaspe	18-20	1	Both	187
Campaspe	18-20	1	Father only	7
Campaspe	18-20	1	Mother only	9
Campaspe	18-20	1	Neither	11
Campaspe	21-24	0	Both	7
Campaspe	21-24	1	Both	58
Campaspe	21-24	1	Mother only	3
Moira	0-4	0		9
Moira	0-4	0	Both	205
Moira	0-4	0	Father only	9
Moira	0-4	0	Mother only	16
Moira	0-4	0	Neither	3
Moira	0-4	1		5
Moira	0-4	1	Both	930
Moira	0-4	1	Father only	65
Moira	0-4	1	Mother only	41
Moira	0-4	1	Neither	87
Moira	5-9	0		10
Moira	5-9	0	Both	310
Moira	5-9	0	Father only	11
Moira	5-9	0	Mother only	21
Moira	5-9	0	Neither	3
Moira	5-9	1		7
Moira	5-9	1	Both	1031
Moira	5-9	1	Father only	49
Moira	5-9	1	Mother only	44
Moira	5-9	1	Neither	76
Moira	10-12	0		3
Moira	10-12	0	Both	219
Moira	10-12	0	Father only	15
Moira	10-12	0	Mother only	8
Moira	10-12	0	Neither	11
Moira	10-12	1		3
Moira	10-12	1	Both	656
Moira	10-12	1	Father only	23
Moira	10-12	1	Mother only	27
Moira	10-12	1	Neither	48
Moira	13-14	0	Both	149
Moira	13-14	0	Father only	9
Moira	13-14	0	Mother only	4
Moira	13-14	0	Neither	4
Moira	13-14	1		4
Moira	13-14	1	Both	449
Moira	13-14	1	Father only	18
Moira	13-14	1	Mother only	11
Moira	13-14	1	Neither	32
Moira	15-17	0	Both	171
Moira	15-17	0	Father only	7
Moira	15-17	0	Mother only	6
Moira	15-17	0	Neither	4
Moira	15-17	1		4
Moira	15-17	1	Both	547
Moira	15-17	1	Father only	23
Moira	15-17	1	Mother only	16
Moira	15-17	1	Neither	45
Moira	18-20	0	Both	20
Moira	18-20	0	Neither	3
Moira	18-20	1	Both	128
Moira	18-20	1	Father only	6
Moira	18-20	1	Mother only	5
Moira	18-20	1	Neither	14
Moira	21-24	0	Both	10
Moira	21-24	1	Both	32
Moira	21-24	1	Mother only	5
Shepparton	0-4	0		32
Shepparton	0-4	0	Both	484
Shepparton	0-4	0	Father only	17
Shepparton	0-4	0	Mother only	49
Shepparton	0-4	0	Neither	58
Shepparton	0-4	1		19
Shepparton	0-4	1	Both	1880
Shepparton	0-4	1	Father only	176
Shepparton	0-4	1	Mother only	128
Shepparton	0-4	1	Neither	938
Shepparton	5-9	0		37
Shepparton	5-9	0	Both	776
Shepparton	5-9	0	Father only	34
Shepparton	5-9	0	Mother only	63
Shepparton	5-9	0	Neither	89
Shepparton	5-9	1		22
Shepparton	5-9	1	Both	1948
