SA3_NAME21	AgeStudent	Sex	students
Norwood - Payneham - St Peters	5-14	F	1809
Norwood - Payneham - St Peters	5-14	M	1806
Norwood - Payneham - St Peters	15-19	F	777
Norwood - Payneham - St Peters	15-19	M	988
Norwood - Payneham - St Peters	20-24	F	698
Norwood - Payneham - St Peters	20-24	M	704
Norwood - Payneham - St Peters	25+	F	1223
Norwood - Payneham - St Peters	25+	M	946
Prospect - Walkerville	0-4	F	248
Prospect - Walkerville	0-4	M	242
Prospect - Walkerville	5-14	F	1687
Prospect - Walkerville	5-14	M	1780
Prospect - Walkerville	15-19	F	761
Prospect - Walkerville	15-19	M	693
Prospect - Walkerville	20-24	F	573
Prospect - Walkerville	20-24	M	562
Prospect - Walkerville	25+	F	909
Prospect - Walkerville	25+	M	772
Unley	0-4	F	298
Unley	0-4	M	305
Unley	5-14	F	2048
Unley	5-14	M	2177
Unley	15-19	F	978
Unley	15-19	M	900
Unley	20-24	F	750
Unley	20-24	M	639
Unley	25+	F	1125
Unley	25+	M	862
Gawler - Two Wells	0-4	F	270
Gawler - Two Wells	0-4	M	260
Gawler - Two Wells	5-14	F	2256
Gawler - Two Wells	5-14	M	2376
Gawler - Two Wells	15-19	F	877
Gawler - Two Wells	15-19	M	911
Gawler - Two Wells	20-24	F	373
Gawler - Two Wells	20-24	M	293
Gawler - Two Wells	25+	F	761
Gawler - Two Wells	25+	M	378
Playford	0-4	F	825
Playford	0-4	M	895
Playford	5-14	F	6876
Playford	5-14	M	7199
Playford	15-19	F	2151
Playford	15-19	M	2169
Playford	20-24	F	1055
Playford	20-24	M	769
Playford	25+	F	2264
Playford	25+	M	1245
Port Adelaide - East	0-4	F	598
Port Adelaide - East	0-4	M	728
Port Adelaide - East	5-14	F	3998
Port Adelaide - East	5-14	M	4271
Port Adelaide - East	15-19	F	1560
Port Adelaide - East	15-19	M	1478
Port Adelaide - East	20-24	F	1251
Port Adelaide - East	20-24	M	1403
Port Adelaide - East	25+	F	2778
Port Adelaide - East	25+	M	1997
Salisbury	0-4	F	1035
Salisbury	0-4	M	1124
Salisbury	5-14	F	8768
Salisbury	5-14	M	9254
Salisbury	15-19	F	3385
Salisbury	15-19	M	3326
Salisbury	20-24	F	1959
Salisbury	20-24	M	1810
Salisbury	25+	F	3798
Salisbury	25+	M	2511
Tea Tree Gully	0-4	F	674
Tea Tree Gully	0-4	M	690
Tea Tree Gully	5-14	F	5459
Tea Tree Gully	5-14	M	5764
Tea Tree Gully	15-19	F	2224
Tea Tree Gully	15-19	M	2275
Tea Tree Gully	20-24	F	1133
Tea Tree Gully	20-24	M	1123
Tea Tree Gully	25+	F	2222
Tea Tree Gully	25+	M	1410
Holdfast Bay	0-4	F	206
Holdfast Bay	0-4	M	203
Holdfast Bay	5-14	F	1523
Holdfast Bay	5-14	M	1686
Holdfast Bay	15-19	F	796
Holdfast Bay	15-19	M	793
Holdfast Bay	20-24	F	477
Holdfast Bay	20-24	M	397
Holdfast Bay	25+	F	872
Holdfast Bay	25+	M	564
Marion	0-4	F	735
Marion	0-4	M	796
Marion	5-14	F	4916
Marion	5-14	M	5074
Marion	15-19	F	2011
Marion	15-19	M	2007
Marion	20-24	F	1662
Marion	20-24	M	1354
Marion	25+	F	2939
Marion	25+	M	2030
Mitcham	0-4	F	510
Mitcham	0-4	M	577
Mitcham	5-14	F	3901
Mitcham	5-14	M	4111
Mitcham	15-19	F	1878
Mitcham	15-19	M	1810
Mitcham	20-24	F	1253
Mitcham	20-24	M	1097
Mitcham	25+	F	1799
Mitcham	25+	M	1323
Onkaparinga	0-4	F	1234
Onkaparinga	0-4	M	1322
Onkaparinga	5-14	F	10016
Onkaparinga	5-14	M	10739
Onkaparinga	15-19	F	3908
Onkaparinga	15-19	M	3852
Onkaparinga	20-24	F	1813
Onkaparinga	20-24	M	1416
Onkaparinga	25+	F	4030
Onkaparinga	25+	M	2146
Charles Sturt	0-4	F	829
Charles Sturt	0-4	M	855
Charles Sturt	5-14	F	5512
Charles Sturt	5-14	M	5830
Charles Sturt	15-19	F	2319
Charles Sturt	15-19	M	2402
Charles Sturt	20-24	F	1821
Charles Sturt	20-24	M	1626
Charles Sturt	25+	F	3143
Charles Sturt	25+	M	2171
Port Adelaide - West	0-4	F	386
Port Adelaide - West	0-4	M	441
Port Adelaide - West	5-14	F	2859
Port Adelaide - West	5-14	M	2944
Port Adelaide - West	15-19	F	1231
Port Adelaide - West	15-19	M	1221
Port Adelaide - West	20-24	F	838
Port Adelaide - West	20-24	M	712
Port Adelaide - West	25+	F	1613
Port Adelaide - West	25+	M	1046
West Torrens	0-4	F	447
West Torrens	0-4	M	467
West Torrens	5-14	F	2949
West Torrens	5-14	M	3067
West Torrens	15-19	F	1357
West Torrens	15-19	M	1257
West Torrens	20-24	F	1415
West Torrens	20-24	M	1218
West Torrens	25+	F	2218
West Torrens	25+	M	1688
Barossa	0-4	F	262
Barossa	0-4	M	262
Barossa	5-14	F	2227
Barossa	5-14	M	2483
Barossa	15-19	F	819
Barossa	15-19	M	887
Barossa	20-24	F	344
Barossa	20-24	M	204
Barossa	25+	F	703
Barossa	25+	M	261
Lower North	0-4	F	116
Lower North	0-4	M	127
Lower North	5-14	F	1240
Lower North	5-14	M	1281
Lower North	15-19	F	436
Lower North	15-19	M	386
Lower North	20-24	F	104
Lower North	20-24	M	77
Lower North	25+	F	309
Lower North	25+	M	130
Mid North	0-4	F	138
Mid North	0-4	M	150
Mid North	5-14	F	1454
Mid North	5-14	M	1494
Mid North	15-19	F	480
Mid North	15-19	M	474
Mid North	20-24	F	141
Mid North	20-24	M	82
Mid North	25+	F	357
Mid North	25+	M	145
Yorke Peninsula	0-4	F	111
Yorke Peninsula	0-4	M	114
Yorke Peninsula	5-14	F	1132
Yorke Peninsula	5-14	M	1228
Yorke Peninsula	15-19	F	333
Yorke Peninsula	15-19	M	366
Yorke Peninsula	20-24	F	104
Yorke Peninsula	20-24	M	51
Yorke Peninsula	25+	F	315
Yorke Peninsula	25+	M	115
Eyre Peninsula and South West	0-4	F	388
Eyre Peninsula and South West	0-4	M	377
Eyre Peninsula and South West	5-14	F	3233
Eyre Peninsula and South West	5-14	M	3444
Eyre Peninsula and South West	15-19	F	1003
Eyre Peninsula and South West	15-19	M	1013
Eyre Peninsula and South West	20-24	F	272
Eyre Peninsula and South West	20-24	M	162
Eyre Peninsula and South West	25+	F	916
Eyre Peninsula and South West	25+	M	355
Outback - North and East	0-4	F	208
Outback - North and East	0-4	M	187
Outback - North and East	5-14	F	1438
Outback - North and East	5-14	M	1419
Outback - North and East	15-19	F	373
Outback - North and East	15-19	M	399
Outback - North and East	20-24	F	84
Outback - North and East	20-24	M	60
Outback - North and East	25+	F	415
Outback - North and East	25+	M	206
Fleurieu - Kangaroo Island	0-4	F	234
Fleurieu - Kangaroo Island	0-4	M	272
Fleurieu - Kangaroo Island	5-14	F	2538
Fleurieu - Kangaroo Island	5-14	M	2630
Fleurieu - Kangaroo Island	15-19	F	932
Fleurieu - Kangaroo Island	15-19	M	894
Fleurieu - Kangaroo Island	20-24	F	268
Fleurieu - Kangaroo Island	20-24	M	179
Fleurieu - Kangaroo Island	25+	F	885
Fleurieu - Kangaroo Island	25+	M	388
Limestone Coast	0-4	F	432
Limestone Coast	0-4	M	415
Limestone Coast	5-14	F	3669
Limestone Coast	5-14	M	3962
Limestone Coast	15-19	F	1300
Limestone Coast	15-19	M	1309
Limestone Coast	20-24	F	365
Limestone Coast	20-24	M	208
Limestone Coast	25+	F	1157
Limestone Coast	25+	M	486
Murray and Mallee	0-4	F	352
Murray and Mallee	0-4	M	371
Murray and Mallee	5-14	F	3667
Murray and Mallee	5-14	M	3722
Murray and Mallee	15-19	F	1246
Murray and Mallee	15-19	M	1304
Murray and Mallee	20-24	F	315
Murray and Mallee	20-24	M	226
Murray and Mallee	25+	F	1039
Murray and Mallee	25+	M	484
No usual address (SA)	0-4	F	13
No usual address (SA)	0-4	M	10
No usual address (SA)	5-14	F	110
No usual address (SA)	5-14	M	96
No usual address (SA)	15-19	F	61
No usual address (SA)	15-19	M	33
No usual address (SA)	20-24	F	22
No usual address (SA)	20-24	M	18
No usual address (SA)	25+	F	54
No usual address (SA)	25+	M	39
Augusta - Margaret River - Busselton	0-4	F	395
Augusta - Margaret River - Busselton	0-4	M	395
Augusta - Margaret River - Busselton	5-14	F	3576
Augusta - Margaret River - Busselton	5-14	M	3811
Augusta - Margaret River - Busselton	15-19	F	1033
Augusta - Margaret River - Busselton	15-19	M	1127
Augusta - Margaret River - Busselton	20-24	F	198
Augusta - Margaret River - Busselton	20-24	M	174
Augusta - Margaret River - Busselton	25+	F	1184
Augusta - Margaret River - Busselton	25+	M	435
Bunbury	0-4	F	767
Bunbury	0-4	M	850
Bunbury	5-14	F	6569
Bunbury	5-14	M	7100
Bunbury	15-19	F	2278
Bunbury	15-19	M	2249
Bunbury	20-24	F	559
Bunbury	20-24	M	402
Bunbury	25+	F	1968
Bunbury	25+	M	804
Manjimup	0-4	F	147
Manjimup	0-4	M	140
Manjimup	5-14	F	1225
Manjimup	5-14	M	1320
Manjimup	15-19	F	427
Manjimup	15-19	M	385
Manjimup	20-24	F	62
Manjimup	20-24	M	53
Manjimup	25+	F	312
Manjimup	25+	M	110
Mandurah	0-4	F	772
Mandurah	0-4	M	791
Mandurah	5-14	F	6118
Mandurah	5-14	M	6175
Mandurah	15-19	F	2180
Mandurah	15-19	M	2041
Mandurah	20-24	F	789
Mandurah	20-24	M	561
Mandurah	25+	F	1974
Mandurah	25+	M	808
Cottesloe - Claremont	0-4	F	516
Cottesloe - Claremont	0-4	M	564
Cottesloe - Claremont	5-14	F	4447
Cottesloe - Claremont	5-14	M	4721
Cottesloe - Claremont	15-19	F	2755
Cottesloe - Claremont	15-19	M	2694
Cottesloe - Claremont	20-24	F	1777
Cottesloe - Claremont	20-24	M	1776
Cottesloe - Claremont	25+	F	1723
Cottesloe - Claremont	25+	M	1286
Perth City	0-4	F	702
Perth City	0-4	M	833
Perth City	5-14	F	4616
Perth City	5-14	M	4751
Perth City	15-19	F	1867
Perth City	15-19	M	1772
Perth City	20-24	F	2315
Perth City	20-24	M	1801
Perth City	25+	F	4310
Perth City	25+	M	3267
Bayswater - Bassendean	0-4	F	671
Bayswater - Bassendean	0-4	M	760
Bayswater - Bassendean	5-14	F	3929
Bayswater - Bassendean	5-14	M	4315
Bayswater - Bassendean	15-19	F	1536
Bayswater - Bassendean	15-19	M	1550
Bayswater - Bassendean	20-24	F	1017
Bayswater - Bassendean	20-24	M	1012
Bayswater - Bassendean	25+	F	2349
Bayswater - Bassendean	25+	M	1640
Mundaring	0-4	F	305
Mundaring	0-4	M	307
Mundaring	5-14	F	2365
Mundaring	5-14	M	2567
Mundaring	15-19	F	954
Mundaring	15-19	M	978
Mundaring	20-24	F	364
Mundaring	20-24	M	317
Mundaring	25+	F	827
Mundaring	25+	M	394
Swan	0-4	F	1429
Swan	0-4	M	1637
Swan	5-14	F	9703
Swan	5-14	M	10441
Swan	15-19	F	3376
Swan	15-19	M	3526
Swan	20-24	F	1570
Swan	20-24	M	1345
Swan	25+	F	3420
Swan	25+	M	1878
Joondalup	0-4	F	1350
Joondalup	0-4	M	1446
Joondalup	5-14	F	10001
Joondalup	5-14	M	10683
Joondalup	15-19	F	4199
Joondalup	15-19	M	4272
Joondalup	20-24	F	2018
Joondalup	20-24	M	1986
Joondalup	25+	F	3182
Joondalup	25+	M	1932
Stirling	0-4	F	1719
Stirling	0-4	M	1774
Stirling	5-14	F	10665
Stirling	5-14	M	11148
Stirling	15-19	F	4194
Stirling	15-19	M	4355
Stirling	20-24	F	2932
Stirling	20-24	M	2533
Stirling	25+	F	5834
Stirling	25+	M	3881
Wanneroo	0-4	F	2106
Wanneroo	0-4	M	2196
Wanneroo	5-14	F	14360
Wanneroo	5-14	M	15280
Wanneroo	15-19	F	5240
Wanneroo	15-19	M	5196
Wanneroo	20-24	F	2477
Wanneroo	20-24	M	2148
Wanneroo	25+	F	4839
Wanneroo	25+	M	2454
Armadale	0-4	F	950
Armadale	0-4	M	1073
Armadale	5-14	F	6641
Armadale	5-14	M	6962
Armadale	15-19	F	2031
Armadale	15-19	M	1926
Armadale	20-24	F	896
Armadale	20-24	M	740
Armadale	25+	F	2181
Armadale	25+	M	1213
Belmont - Victoria Park	0-4	F	531
Belmont - Victoria Park	0-4	M	544
Belmont - Victoria Park	5-14	F	3229
Belmont - Victoria Park	5-14	M	3402
Belmont - Victoria Park	15-19	F	1186
Belmont - Victoria Park	15-19	M	1173
Belmont - Victoria Park	20-24	F	1266
Belmont - Victoria Park	20-24	M	1187
Belmont - Victoria Park	25+	F	2683
Belmont - Victoria Park	25+	M	1937
Canning	0-4	F	727
Canning	0-4	M	781
Canning	5-14	F	5674
Canning	5-14	M	6092
Canning	15-19	F	2644
Canning	15-19	M	2557
Canning	20-24	F	2151
Canning	20-24	M	2375
Canning	25+	F	3114
Canning	25+	M	2468
Gosnells	0-4	F	1155
Gosnells	0-4	M	1145
Gosnells	5-14	F	8096
Gosnells	5-14	M	8501
Gosnells	15-19	F	2962
Gosnells	15-19	M	3019
Gosnells	20-24	F	1745
Gosnells	20-24	M	1618
Gosnells	25+	F	3114
Gosnells	25+	M	1965
Kalamunda	0-4	F	462
Kalamunda	0-4	M	479
Kalamunda	5-14	F	3735
Kalamunda	5-14	M	3924
Kalamunda	15-19	F	1362
Kalamunda	15-19	M	1354
Kalamunda	20-24	F	574
Kalamunda	20-24	M	563
Kalamunda	25+	F	1138
Kalamunda	25+	M	626
Serpentine - Jarrahdale	0-4	F	342
Serpentine - Jarrahdale	0-4	M	385
Serpentine - Jarrahdale	5-14	F	2392
Serpentine - Jarrahdale	5-14	M	2593
Serpentine - Jarrahdale	15-19	F	735
Serpentine - Jarrahdale	15-19	M	648
Serpentine - Jarrahdale	20-24	F	253
Serpentine - Jarrahdale	20-24	M	189
Serpentine - Jarrahdale	25+	F	651
Serpentine - Jarrahdale	25+	M	299
South Perth	0-4	F	313
South Perth	0-4	M	334
South Perth	5-14	F	1840
South Perth	5-14	M	2179
South Perth	15-19	F	971
South Perth	15-19	M	1172
South Perth	20-24	F	974
South Perth	20-24	M	962
South Perth	25+	F	1222
South Perth	25+	M	956
Cockburn	0-4	F	1086
Cockburn	0-4	M	1219
Cockburn	5-14	F	6955
Cockburn	5-14	M	7160
Cockburn	15-19	F	2489
Cockburn	15-19	M	2439
Cockburn	20-24	F	1527
Cockburn	20-24	M	1226
Cockburn	25+	F	2945
Cockburn	25+	M	1696
Fremantle	0-4	F	290
Fremantle	0-4	M	311
Fremantle	5-14	F	1859
Fremantle	5-14	M	1831
Fremantle	15-19	F	836
Fremantle	15-19	M	755
Fremantle	20-24	F	607
Fremantle	20-24	M	438
Fremantle	25+	F	1143
Fremantle	25+	M	674
Kwinana	0-4	F	532
Kwinana	0-4	M	478
Kwinana	5-14	F	2932
Kwinana	5-14	M	3222
Kwinana	15-19	F	893
Kwinana	15-19	M	933
Kwinana	20-24	F	437
Kwinana	20-24	M	371
Kwinana	25+	F	1168
Kwinana	25+	M	647
Melville	0-4	F	810
Melville	0-4	M	860
Melville	5-14	F	6266
Melville	5-14	M	6530
Melville	15-19	F	2947
Melville	15-19	M	2806
Melville	20-24	F	1807
Melville	20-24	M	1695
Melville	25+	F	2300
Melville	25+	M	1578
Rockingham	0-4	F	1140
Rockingham	0-4	M	1368
Rockingham	5-14	F	9332
Rockingham	5-14	M	9688
Rockingham	15-19	F	3137
Rockingham	15-19	M	3138
Rockingham	20-24	F	1151
Rockingham	20-24	M	900
Rockingham	25+	F	3005
Rockingham	25+	M	1359
Albany	0-4	F	353
Albany	0-4	M	414
Albany	5-14	F	3479
Albany	5-14	M	3649
Albany	15-19	F	1220
Albany	15-19	M	1236
Albany	20-24	F	223
Albany	20-24	M	176
Albany	25+	F	1143
Albany	25+	M	440
Wheat Belt - North	0-4	F	317
Wheat Belt - North	0-4	M	315
Wheat Belt - North	5-14	F	2835
Wheat Belt - North	5-14	M	2940
Wheat Belt - North	15-19	F	855
Wheat Belt - North	15-19	M	879
Wheat Belt - North	20-24	F	188
Wheat Belt - North	20-24	M	157
Wheat Belt - North	25+	F	733
Wheat Belt - North	25+	M	258
Wheat Belt - South	0-4	F	122
Wheat Belt - South	0-4	M	103
Wheat Belt - South	5-14	F	1028
Wheat Belt - South	5-14	M	1086
Wheat Belt - South	15-19	F	281
Wheat Belt - South	15-19	M	246
Wheat Belt - South	20-24	F	73
Wheat Belt - South	20-24	M	44
Wheat Belt - South	25+	F	247
Wheat Belt - South	25+	M	76
Kimberley	0-4	F	244
Kimberley	0-4	M	274
Kimberley	5-14	F	2198
Kimberley	5-14	M	2298
Kimberley	15-19	F	503
Kimberley	15-19	M	439
Kimberley	20-24	F	106
Kimberley	20-24	M	69
Kimberley	25+	F	608
Kimberley	25+	M	271
East Pilbara	0-4	F	203
East Pilbara	0-4	M	212
East Pilbara	5-14	F	1465
East Pilbara	5-14	M	1482
East Pilbara	15-19	F	272
East Pilbara	15-19	M	296
East Pilbara	20-24	F	71
East Pilbara	20-24	M	80
East Pilbara	25+	F	493
East Pilbara	25+	M	300
West Pilbara	0-4	F	279
West Pilbara	0-4	M	334
West Pilbara	5-14	F	1957
West Pilbara	5-14	M	2101
West Pilbara	15-19	F	384
West Pilbara	15-19	M	458
West Pilbara	20-24	F	93
West Pilbara	20-24	M	65
West Pilbara	25+	F	580
West Pilbara	25+	M	297
Esperance	0-4	F	134
Esperance	0-4	M	114
Esperance	5-14	F	930
Esperance	5-14	M	945
Esperance	15-19	F	259
Esperance	15-19	M	273
Esperance	20-24	F	69
Esperance	20-24	M	46
Esperance	25+	F	230
Esperance	25+	M	92
Gascoyne	0-4	F	60
Gascoyne	0-4	M	62
Gascoyne	5-14	F	421
Gascoyne	5-14	M	484
Gascoyne	15-19	F	98
Gascoyne	15-19	M	103
Gascoyne	20-24	F	25
Gascoyne	20-24	M	23
Gascoyne	25+	F	154
Gascoyne	25+	M	63
Goldfields	0-4	F	338
Goldfields	0-4	M	309
Goldfields	5-14	F	2196
Goldfields	5-14	M	2340
Goldfields	15-19	F	543
Goldfields	15-19	M	581
Goldfields	20-24	F	165
Goldfields	20-24	M	167
Goldfields	25+	F	690
Goldfields	25+	M	476
Mid West	0-4	F	364
Mid West	0-4	M	339
Mid West	5-14	F	3052
Mid West	5-14	M	3216
Mid West	15-19	F	952
Mid West	15-19	M	939
Mid West	20-24	F	243
Mid West	20-24	M	159
Mid West	25+	F	1012
Mid West	25+	M	400
Migratory - Offshore - Shipping (WA)	25+	M	15
No usual address (WA)	0-4	F	17
No usual address (WA)	0-4	M	22
No usual address (WA)	5-14	F	164
No usual address (WA)	5-14	M	163
No usual address (WA)	15-19	F	44
No usual address (WA)	15-19	M	38
No usual address (WA)	20-24	F	33
No usual address (WA)	20-24	M	26
No usual address (WA)	25+	F	106
No usual address (WA)	25+	M	63
Brighton	0-4	F	167
Brighton	0-4	M	191
Brighton	5-14	F	1375
Brighton	5-14	M	1400
Brighton	15-19	F	393
Brighton	15-19	M	389
Brighton	20-24	F	136
Brighton	20-24	M	119
Brighton	25+	F	379
Brighton	25+	M	209
Hobart - North East	0-4	F	437
Hobart - North East	0-4	M	458
Hobart - North East	5-14	F	3206
Hobart - North East	5-14	M	3445
Hobart - North East	15-19	F	1174
Hobart - North East	15-19	M	1156
Hobart - North East	20-24	F	567
Hobart - North East	20-24	M	528
Hobart - North East	25+	F	1512
Hobart - North East	25+	M	1186
Hobart - North West	0-4	F	340
Hobart - North West	0-4	M	357
Hobart - North West	5-14	F	2983
Hobart - North West	5-14	M	3128
Hobart - North West	15-19	F	1086
Hobart - North West	15-19	M	1089
Hobart - North West	20-24	F	551
Hobart - North West	20-24	M	488
Hobart - North West	25+	F	1700
Hobart - North West	25+	M	1557
Hobart - South and West	0-4	F	283
Hobart - South and West	0-4	M	296
Hobart - South and West	5-14	F	2264
Hobart - South and West	5-14	M	2354
Hobart - South and West	15-19	F	883
Hobart - South and West	15-19	M	980
Hobart - South and West	20-24	F	377
Hobart - South and West	20-24	M	368
Hobart - South and West	25+	F	1169
Hobart - South and West	25+	M	762
Hobart Inner	0-4	F	353
Hobart Inner	0-4	M	354
Hobart Inner	5-14	F	2389
Hobart Inner	5-14	M	2553
Hobart Inner	15-19	F	1237
Hobart Inner	15-19	M	1241
Hobart Inner	20-24	F	1170
Hobart Inner	20-24	M	1141
Hobart Inner	25+	F	2720
Hobart Inner	25+	M	2211
Sorell - Dodges Ferry	0-4	F	126
Sorell - Dodges Ferry	0-4	M	117
Sorell - Dodges Ferry	5-14	F	1023
Sorell - Dodges Ferry	5-14	M	1005
Sorell - Dodges Ferry	15-19	F	294
Sorell - Dodges Ferry	15-19	M	353
Sorell - Dodges Ferry	20-24	F	103
Sorell - Dodges Ferry	20-24	M	105
Sorell - Dodges Ferry	25+	F	374
Sorell - Dodges Ferry	25+	M	238
Launceston	0-4	F	620
Launceston	0-4	M	596
Launceston	5-14	F	4705
Launceston	5-14	M	4972
Launceston	15-19	F	1906
Launceston	15-19	M	1861
Launceston	20-24	F	936
Launceston	20-24	M	858
Launceston	25+	F	2343
Launceston	25+	M	1795
Meander Valley - West Tamar	0-4	F	118
Meander Valley - West Tamar	0-4	M	124
Meander Valley - West Tamar	5-14	F	1217
Meander Valley - West Tamar	5-14	M	1362
Meander Valley - West Tamar	15-19	F	446
Meander Valley - West Tamar	15-19	M	468
Meander Valley - West Tamar	20-24	F	139
Meander Valley - West Tamar	20-24	M	87
Meander Valley - West Tamar	25+	F	423
Meander Valley - West Tamar	25+	M	169
North East	0-4	F	222
North East	0-4	M	233
North East	5-14	F	1938
North East	5-14	M	2077
North East	15-19	F	659
North East	15-19	M	675
North East	20-24	F	191
North East	20-24	M	133
North East	25+	F	589
North East	25+	M	310
Central Highlands (Tas.)	0-4	F	59
Central Highlands (Tas.)	0-4	M	77
Central Highlands (Tas.)	5-14	F	650
Central Highlands (Tas.)	5-14	M	670
Central Highlands (Tas.)	15-19	F	232
Central Highlands (Tas.)	15-19	M	242
Central Highlands (Tas.)	20-24	F	60
Central Highlands (Tas.)	20-24	M	46
Central Highlands (Tas.)	25+	F	186
Central Highlands (Tas.)	25+	M	102
Huon - Bruny Island	0-4	F	125
Huon - Bruny Island	0-4	M	111
Huon - Bruny Island	5-14	F	1156
Huon - Bruny Island	5-14	M	1143
Huon - Bruny Island	15-19	F	363
Huon - Bruny Island	15-19	M	392
Huon - Bruny Island	20-24	F	96
Huon - Bruny Island	20-24	M	79
Huon - Bruny Island	25+	F	433
Huon - Bruny Island	25+	M	265
South East Coast	0-4	F	38
South East Coast	0-4	M	17
South East Coast	5-14	F	242
South East Coast	5-14	M	247
South East Coast	15-19	F	75
South East Coast	15-19	M	83
South East Coast	20-24	F	19
South East Coast	20-24	M	23
South East Coast	25+	F	130
South East Coast	25+	M	86
Burnie - Ulverstone	0-4	F	275
Burnie - Ulverstone	0-4	M	288
Burnie - Ulverstone	5-14	F	2660
Burnie - Ulverstone	5-14	M	2800
Burnie - Ulverstone	15-19	F	1061
Burnie - Ulverstone	15-19	M	986
Burnie - Ulverstone	20-24	F	324
Burnie - Ulverstone	20-24	M	231
Burnie - Ulverstone	25+	F	931
Burnie - Ulverstone	25+	M	498
Devonport	0-4	F	293
Devonport	0-4	M	310
Devonport	5-14	F	2541
Devonport	5-14	M	2621
Devonport	15-19	F	920
Devonport	15-19	M	946
Devonport	20-24	F	288
Devonport	20-24	M	207
Devonport	25+	F	874
Devonport	25+	M	509
West Coast	0-4	F	92
West Coast	0-4	M	103
West Coast	5-14	F	938
West Coast	5-14	M	995
West Coast	15-19	F	304
West Coast	15-19	M	303
West Coast	20-24	F	59
West Coast	20-24	M	53
West Coast	25+	F	275
West Coast	25+	M	179
No usual address (Tas.)	0-4	M	6
No usual address (Tas.)	5-14	F	34
No usual address (Tas.)	5-14	M	36
No usual address (Tas.)	15-19	F	22
No usual address (Tas.)	15-19	M	12
No usual address (Tas.)	20-24	F	11
No usual address (Tas.)	20-24	M	9
No usual address (Tas.)	25+	F	32
No usual address (Tas.)	25+	M	18
Darwin City	0-4	F	173
Darwin City	0-4	M	190
Darwin City	5-14	F	1088
Darwin City	5-14	M	1093
Darwin City	15-19	F	378
Darwin City	15-19	M	334
Darwin City	20-24	F	318
Darwin City	20-24	M	277
Darwin City	25+	F	1325
Darwin City	25+	M	922
Darwin Suburbs	0-4	F	461
Darwin Suburbs	0-4	M	516
Darwin Suburbs	5-14	F	3340
Darwin Suburbs	5-14	M	3519
Darwin Suburbs	15-19	F	1073
Darwin Suburbs	15-19	M	1075
Darwin Suburbs	20-24	F	585
Darwin Suburbs	20-24	M	508
Darwin Suburbs	25+	F	2257
Darwin Suburbs	25+	M	1402
Litchfield	0-4	F	132
Litchfield	0-4	M	149
Litchfield	5-14	F	1203
Litchfield	5-14	M	1208
Litchfield	15-19	F	384
Litchfield	15-19	M	359
Litchfield	20-24	F	104
Litchfield	20-24	M	95
Litchfield	25+	F	464
Litchfield	25+	M	173
Palmerston	0-4	F	479
Palmerston	0-4	M	441
Palmerston	5-14	F	2663
Palmerston	5-14	M	2773
Palmerston	15-19	F	786
Palmerston	15-19	M	706
Palmerston	20-24	F	337
Palmerston	20-24	M	209
Palmerston	25+	F	1353
Palmerston	25+	M	637
Alice Springs	0-4	F	306
Alice Springs	0-4	M	324
Alice Springs	5-14	F	2224
Alice Springs	5-14	M	2407
Alice Springs	15-19	F	538
Alice Springs	15-19	M	568
Alice Springs	20-24	F	150
Alice Springs	20-24	M	98
Alice Springs	25+	F	1042
Alice Springs	25+	M	567
Barkly	0-4	F	46
Barkly	0-4	M	53
Barkly	5-14	F	339
Barkly	5-14	M	374
Barkly	15-19	F	70
Barkly	15-19	M	68
Barkly	20-24	F	16
Barkly	20-24	M	20
Barkly	25+	F	80
Barkly	25+	M	57
Daly - Tiwi - West Arnhem	0-4	F	112
Daly - Tiwi - West Arnhem	0-4	M	109
Daly - Tiwi - West Arnhem	5-14	F	1011
Daly - Tiwi - West Arnhem	5-14	M	1109
Daly - Tiwi - West Arnhem	15-19	F	217
Daly - Tiwi - West Arnhem	15-19	M	250
Daly - Tiwi - West Arnhem	20-24	F	18
Daly - Tiwi - West Arnhem	20-24	M	15
Daly - Tiwi - West Arnhem	25+	F	170
Daly - Tiwi - West Arnhem	25+	M	88
East Arnhem	0-4	F	135
East Arnhem	0-4	M	138
East Arnhem	5-14	F	886
East Arnhem	5-14	M	940
East Arnhem	15-19	F	204
East Arnhem	15-19	M	201
East Arnhem	20-24	F	34
East Arnhem	20-24	M	12
East Arnhem	25+	F	191
East Arnhem	25+	M	97
Katherine	0-4	F	151
Katherine	0-4	M	176
Katherine	5-14	F	1234
Katherine	5-14	M	1321
Katherine	15-19	F	234
Katherine	15-19	M	224
Katherine	20-24	F	76
Katherine	20-24	M	46
Katherine	25+	F	297
Katherine	25+	M	182
Migratory - Offshore - Shipping (NT)	25+	M	3
No usual address (NT)	0-4	F	8
No usual address (NT)	0-4	M	4
No usual address (NT)	5-14	F	72
No usual address (NT)	5-14	M	104
No usual address (NT)	15-19	F	12
No usual address (NT)	15-19	M	12
No usual address (NT)	20-24	F	7
No usual address (NT)	20-24	M	6
No usual address (NT)	25+	F	41
No usual address (NT)	25+	M	19
Belconnen	0-4	F	914
Belconnen	0-4	M	931
Belconnen	5-14	F	5934
Belconnen	5-14	M	6492
Belconnen	15-19	F	2311
Belconnen	15-19	M	2367
Belconnen	20-24	F	2201
Belconnen	20-24	M	1912
Belconnen	25+	F	3804
Belconnen	25+	M	3115
Canberra East	0-4	F	10
Canberra East	0-4	M	3
Canberra East	5-14	F	48
