SA3_NAME16	Age5yr	ChildrenEverBorn	females
Noosa	30-34	4	11
Noosa	35-39		99
Noosa	35-39	0	278
Noosa	35-39	1	247
Noosa	35-39	2	530
Noosa	35-39	3	188
Noosa	35-39	4	40
Noosa	35-39	5	3
Noosa	35-39	6	7
Noosa	40-44		100
Noosa	40-44	0	232
Noosa	40-44	1	253
Noosa	40-44	2	639
Noosa	40-44	3	269
Noosa	40-44	4	75
Noosa	40-44	5	18
Noosa	40-44	6	8
Noosa	45-49		91
Noosa	45-49	0	256
Noosa	45-49	1	277
Noosa	45-49	2	755
Noosa	45-49	3	320
Noosa	45-49	4	69
Noosa	45-49	5	15
Noosa	45-49	6	9
Noosa	50-54		86
Noosa	50-54	0	320
Noosa	50-54	1	238
Noosa	50-54	2	659
Noosa	50-54	3	312
Noosa	50-54	4	101
Noosa	50-54	5	16
Noosa	50-54	6	9
Noosa	55-59		90
Noosa	55-59	0	380
Noosa	55-59	1	249
Noosa	55-59	2	612
Noosa	55-59	3	310
Noosa	55-59	4	76
Noosa	55-59	5	24
Noosa	55-59	6	16
Noosa	60-64		66
Noosa	60-64	0	344
Noosa	60-64	1	254
Noosa	60-64	2	654
Noosa	60-64	3	337
Noosa	60-64	4	84
Noosa	60-64	5	23
Noosa	60-64	6	12
Noosa	65-69		56
Noosa	65-69	0	323
Noosa	65-69	1	215
Noosa	65-69	2	670
Noosa	65-69	3	371
Noosa	65-69	4	109
Noosa	65-69	5	16
Noosa	65-69	6	10
Noosa	70-74		107
Noosa	70-74	0	278
Noosa	70-74	1	208
Noosa	70-74	2	724
Noosa	70-74	3	380
Noosa	70-74	4	97
Noosa	70-74	5	22
Noosa	70-74	6	11
Noosa	75-79		109
Noosa	75-79	0	176
Noosa	75-79	1	103
Noosa	75-79	2	476
Noosa	75-79	3	289
Noosa	75-79	4	93
Noosa	75-79	5	23
Noosa	75-79	6	10
Noosa	80-84		93
Noosa	80-84	0	83
Noosa	80-84	1	63
Noosa	80-84	2	267
Noosa	80-84	3	184
Noosa	80-84	4	79
Noosa	80-84	5	38
Noosa	80-84	6	17
Noosa	85+		174
Noosa	85+	0	66
Noosa	85+	1	82
Noosa	85+	2	201
Noosa	85+	3	155
Noosa	85+	4	102
Noosa	85+	5	39
Noosa	85+	6	35
Sunshine Coast Hinterland	15-19		157
Sunshine Coast Hinterland	15-19	0	1513
Sunshine Coast Hinterland	15-19	1	9
Sunshine Coast Hinterland	20-24		100
Sunshine Coast Hinterland	20-24	0	1169
Sunshine Coast Hinterland	20-24	1	101
Sunshine Coast Hinterland	20-24	2	39
Sunshine Coast Hinterland	20-24	3	8
Sunshine Coast Hinterland	25-29		111
Sunshine Coast Hinterland	25-29	0	878
Sunshine Coast Hinterland	25-29	1	266
Sunshine Coast Hinterland	25-29	2	172
Sunshine Coast Hinterland	25-29	3	56
Sunshine Coast Hinterland	25-29	4	13
Sunshine Coast Hinterland	30-34		120
Sunshine Coast Hinterland	30-34	0	515
Sunshine Coast Hinterland	30-34	1	338
Sunshine Coast Hinterland	30-34	2	481
Sunshine Coast Hinterland	30-34	3	159
Sunshine Coast Hinterland	30-34	4	42
Sunshine Coast Hinterland	30-34	5	9
Sunshine Coast Hinterland	30-34	6	5
Sunshine Coast Hinterland	35-39		106
Sunshine Coast Hinterland	35-39	0	307
Sunshine Coast Hinterland	35-39	1	316
Sunshine Coast Hinterland	35-39	2	652
Sunshine Coast Hinterland	35-39	3	328
Sunshine Coast Hinterland	35-39	4	83
Sunshine Coast Hinterland	35-39	5	41
Sunshine Coast Hinterland	35-39	6	20
Sunshine Coast Hinterland	40-44		109
Sunshine Coast Hinterland	40-44	0	267
Sunshine Coast Hinterland	40-44	1	247
Sunshine Coast Hinterland	40-44	2	689
Sunshine Coast Hinterland	40-44	3	352
Sunshine Coast Hinterland	40-44	4	118
Sunshine Coast Hinterland	40-44	5	27
Sunshine Coast Hinterland	40-44	6	18
Sunshine Coast Hinterland	45-49		104
Sunshine Coast Hinterland	45-49	0	300
Sunshine Coast Hinterland	45-49	1	272
Sunshine Coast Hinterland	45-49	2	757
Sunshine Coast Hinterland	45-49	3	415
Sunshine Coast Hinterland	45-49	4	152
Sunshine Coast Hinterland	45-49	5	31
Sunshine Coast Hinterland	45-49	6	22
Sunshine Coast Hinterland	50-54		137
Sunshine Coast Hinterland	50-54	0	299
Sunshine Coast Hinterland	50-54	1	307
Sunshine Coast Hinterland	50-54	2	791
Sunshine Coast Hinterland	50-54	3	407
Sunshine Coast Hinterland	50-54	4	138
Sunshine Coast Hinterland	50-54	5	46
Sunshine Coast Hinterland	50-54	6	17
Sunshine Coast Hinterland	55-59		107
Sunshine Coast Hinterland	55-59	0	331
Sunshine Coast Hinterland	55-59	1	281
Sunshine Coast Hinterland	55-59	2	804
Sunshine Coast Hinterland	55-59	3	489
Sunshine Coast Hinterland	55-59	4	184
Sunshine Coast Hinterland	55-59	5	43
Sunshine Coast Hinterland	55-59	6	19
Sunshine Coast Hinterland	60-64		111
Sunshine Coast Hinterland	60-64	0	315
Sunshine Coast Hinterland	60-64	1	230
Sunshine Coast Hinterland	60-64	2	774
Sunshine Coast Hinterland	60-64	3	501
Sunshine Coast Hinterland	60-64	4	202
Sunshine Coast Hinterland	60-64	5	54
Sunshine Coast Hinterland	60-64	6	26
Sunshine Coast Hinterland	65-69		107
Sunshine Coast Hinterland	65-69	0	262
Sunshine Coast Hinterland	65-69	1	215
Sunshine Coast Hinterland	65-69	2	751
Sunshine Coast Hinterland	65-69	3	500
Sunshine Coast Hinterland	65-69	4	215
Sunshine Coast Hinterland	65-69	5	54
Sunshine Coast Hinterland	65-69	6	19
Sunshine Coast Hinterland	70-74		122
Sunshine Coast Hinterland	70-74	0	201
Sunshine Coast Hinterland	70-74	1	172
Sunshine Coast Hinterland	70-74	2	610
Sunshine Coast Hinterland	70-74	3	463
Sunshine Coast Hinterland	70-74	4	193
Sunshine Coast Hinterland	70-74	5	50
Sunshine Coast Hinterland	70-74	6	20
Sunshine Coast Hinterland	75-79		80
Sunshine Coast Hinterland	75-79	0	119
Sunshine Coast Hinterland	75-79	1	89
Sunshine Coast Hinterland	75-79	2	388
Sunshine Coast Hinterland	75-79	3	300
Sunshine Coast Hinterland	75-79	4	126
Sunshine Coast Hinterland	75-79	5	49
Sunshine Coast Hinterland	75-79	6	22
Sunshine Coast Hinterland	80-84		46
Sunshine Coast Hinterland	80-84	0	53
Sunshine Coast Hinterland	80-84	1	46
Sunshine Coast Hinterland	80-84	2	182
Sunshine Coast Hinterland	80-84	3	161
Sunshine Coast Hinterland	80-84	4	108
Sunshine Coast Hinterland	80-84	5	55
Sunshine Coast Hinterland	80-84	6	31
Sunshine Coast Hinterland	85+		66
Sunshine Coast Hinterland	85+	0	33
Sunshine Coast Hinterland	85+	1	42
Sunshine Coast Hinterland	85+	2	135
Sunshine Coast Hinterland	85+	3	152
Sunshine Coast Hinterland	85+	4	100
Sunshine Coast Hinterland	85+	5	49
Sunshine Coast Hinterland	85+	6	39
Nambour	15-19		115
Nambour	15-19	0	1276
Nambour	15-19	1	3
Nambour	20-24		96
Nambour	20-24	0	938
Nambour	20-24	1	75
Nambour	20-24	2	28
Nambour	20-24	3	4
Nambour	25-29		75
Nambour	25-29	0	763
Nambour	25-29	1	256
Nambour	25-29	2	184
Nambour	25-29	3	46
Nambour	25-29	4	12
Nambour	30-34		86
Nambour	30-34	0	480
Nambour	30-34	1	339
Nambour	30-34	2	448
Nambour	30-34	3	162
Nambour	30-34	4	42
Nambour	30-34	5	16
Nambour	30-34	6	7
Nambour	35-39		77
Nambour	35-39	0	294
Nambour	35-39	1	295
Nambour	35-39	2	594
Nambour	35-39	3	288
Nambour	35-39	4	77
Nambour	35-39	5	21
Nambour	35-39	6	8
Nambour	40-44		84
Nambour	40-44	0	254
Nambour	40-44	1	246
Nambour	40-44	2	630
Nambour	40-44	3	313
Nambour	40-44	4	107
Nambour	40-44	5	25
Nambour	40-44	6	17
Nambour	45-49		82
Nambour	45-49	0	273
Nambour	45-49	1	253
Nambour	45-49	2	645
Nambour	45-49	3	336
Nambour	45-49	4	132
Nambour	45-49	5	46
Nambour	45-49	6	26
Nambour	50-54		65
Nambour	50-54	0	274
Nambour	50-54	1	242
Nambour	50-54	2	614
Nambour	50-54	3	313
Nambour	50-54	4	132
Nambour	50-54	5	42
Nambour	50-54	6	21
Nambour	55-59		101
Nambour	55-59	0	258
Nambour	55-59	1	221
Nambour	55-59	2	616
Nambour	55-59	3	401
Nambour	55-59	4	140
Nambour	55-59	5	30
Nambour	55-59	6	31
Nambour	60-64		72
Nambour	60-64	0	210
Nambour	60-64	1	177
Nambour	60-64	2	624
Nambour	60-64	3	395
Nambour	60-64	4	154
Nambour	60-64	5	31
Nambour	60-64	6	38
Nambour	65-69		57
Nambour	65-69	0	157
Nambour	65-69	1	157
Nambour	65-69	2	515
Nambour	65-69	3	361
Nambour	65-69	4	141
Nambour	65-69	5	46
Nambour	65-69	6	28
Nambour	70-74		70
Nambour	70-74	0	111
Nambour	70-74	1	120
Nambour	70-74	2	502
Nambour	70-74	3	330
Nambour	70-74	4	134
Nambour	70-74	5	44
Nambour	70-74	6	11
Nambour	75-79		71
Nambour	75-79	0	73
Nambour	75-79	1	90
Nambour	75-79	2	357
Nambour	75-79	3	261
Nambour	75-79	4	116
Nambour	75-79	5	44
Nambour	75-79	6	19
Nambour	80-84		57
Nambour	80-84	0	38
Nambour	80-84	1	39
Nambour	80-84	2	155
Nambour	80-84	3	186
Nambour	80-84	4	89
Nambour	80-84	5	46
Nambour	80-84	6	24
Nambour	85+		104
Nambour	85+	0	49
Nambour	85+	1	34
Nambour	85+	2	113
Nambour	85+	3	141
Nambour	85+	4	105
Nambour	85+	5	49
Nambour	85+	6	46
Noosa Hinterland	15-19		58
Noosa Hinterland	15-19	0	628
Noosa Hinterland	20-24		41
Noosa Hinterland	20-24	0	301
Noosa Hinterland	20-24	1	20
Noosa Hinterland	20-24	2	5
Noosa Hinterland	25-29		26
Noosa Hinterland	25-29	0	187
Noosa Hinterland	25-29	1	49
Noosa Hinterland	25-29	2	42
Noosa Hinterland	25-29	3	9
Noosa Hinterland	25-29	4	5
Noosa Hinterland	30-34		42
Noosa Hinterland	30-34	0	180
Noosa Hinterland	30-34	1	92
Noosa Hinterland	30-34	2	124
Noosa Hinterland	30-34	3	46
Noosa Hinterland	30-34	4	21
Noosa Hinterland	35-39		58
Noosa Hinterland	35-39	0	131
Noosa Hinterland	35-39	1	102
Noosa Hinterland	35-39	2	238
Noosa Hinterland	35-39	3	99
Noosa Hinterland	35-39	4	26
Noosa Hinterland	35-39	6	3
Noosa Hinterland	40-44		46
Noosa Hinterland	40-44	0	118
Noosa Hinterland	40-44	1	94
Noosa Hinterland	40-44	2	305
Noosa Hinterland	40-44	3	159
Noosa Hinterland	40-44	4	58
Noosa Hinterland	40-44	5	8
Noosa Hinterland	40-44	6	9
Noosa Hinterland	45-49		61
Noosa Hinterland	45-49	0	144
Noosa Hinterland	45-49	1	126
Noosa Hinterland	45-49	2	369
Noosa Hinterland	45-49	3	162
Noosa Hinterland	45-49	4	60
Noosa Hinterland	45-49	5	14
Noosa Hinterland	45-49	6	11
Noosa Hinterland	50-54		55
Noosa Hinterland	50-54	0	165
Noosa Hinterland	50-54	1	123
Noosa Hinterland	50-54	2	370
Noosa Hinterland	50-54	3	192
Noosa Hinterland	50-54	4	57
Noosa Hinterland	50-54	5	9
Noosa Hinterland	50-54	6	13
Noosa Hinterland	55-59		74
Noosa Hinterland	55-59	0	190
Noosa Hinterland	55-59	1	126
Noosa Hinterland	55-59	2	428
Noosa Hinterland	55-59	3	205
Noosa Hinterland	55-59	4	82
Noosa Hinterland	55-59	5	14
Noosa Hinterland	55-59	6	6
Noosa Hinterland	60-64		59
Noosa Hinterland	60-64	0	166
Noosa Hinterland	60-64	1	152
Noosa Hinterland	60-64	2	366
Noosa Hinterland	60-64	3	251
Noosa Hinterland	60-64	4	84
Noosa Hinterland	60-64	5	16
Noosa Hinterland	60-64	6	10
Noosa Hinterland	65-69		46
Noosa Hinterland	65-69	0	133
Noosa Hinterland	65-69	1	96
Noosa Hinterland	65-69	2	381
Noosa Hinterland	65-69	3	199
Noosa Hinterland	65-69	4	66
Noosa Hinterland	65-69	5	20
Noosa Hinterland	65-69	6	9
Noosa Hinterland	70-74		40
Noosa Hinterland	70-74	0	79
Noosa Hinterland	70-74	1	86
Noosa Hinterland	70-74	2	326
Noosa Hinterland	70-74	3	183
Noosa Hinterland	70-74	4	71
Noosa Hinterland	70-74	5	17
Noosa Hinterland	70-74	6	4
Noosa Hinterland	75-79		40
Noosa Hinterland	75-79	0	39
Noosa Hinterland	75-79	1	42
Noosa Hinterland	75-79	2	183
Noosa Hinterland	75-79	3	121
Noosa Hinterland	75-79	4	56
Noosa Hinterland	75-79	5	22
Noosa Hinterland	75-79	6	8
Noosa Hinterland	80-84		27
Noosa Hinterland	80-84	0	30
Noosa Hinterland	80-84	1	19
Noosa Hinterland	80-84	2	72
Noosa Hinterland	80-84	3	64
Noosa Hinterland	80-84	4	36
Noosa Hinterland	80-84	5	21
Noosa Hinterland	80-84	6	10
Noosa Hinterland	85+		75
Noosa Hinterland	85+	0	8
Noosa Hinterland	85+	1	9
Noosa Hinterland	85+	2	48
Noosa Hinterland	85+	3	38
Noosa Hinterland	85+	4	37
Noosa Hinterland	85+	5	13
Noosa Hinterland	85+	6	9
Toowoomba	15-19		420
Toowoomba	15-19	0	4947
Toowoomba	15-19	1	55
Toowoomba	15-19	2	4
Toowoomba	20-24		431
Toowoomba	20-24	0	4146
Toowoomba	20-24	1	431
Toowoomba	20-24	2	167
Toowoomba	20-24	3	46
Toowoomba	20-24	4	13
Toowoomba	20-24	6	3
Toowoomba	25-29		383
Toowoomba	25-29	0	3245
Toowoomba	25-29	1	918
Toowoomba	25-29	2	697
Toowoomba	25-29	3	274
Toowoomba	25-29	4	93
Toowoomba	25-29	5	22
Toowoomba	25-29	6	12
Toowoomba	30-34		265
Toowoomba	30-34	0	1833
Toowoomba	30-34	1	1106
Toowoomba	30-34	2	1348
Toowoomba	30-34	3	658
Toowoomba	30-34	4	189
Toowoomba	30-34	5	68
Toowoomba	30-34	6	58
Toowoomba	35-39		274
Toowoomba	35-39	0	1002
Toowoomba	35-39	1	776
Toowoomba	35-39	2	1798
Toowoomba	35-39	3	964
Toowoomba	35-39	4	377
Toowoomba	35-39	5	126
Toowoomba	35-39	6	120
Toowoomba	40-44		222
Toowoomba	40-44	0	672
Toowoomba	40-44	1	561
Toowoomba	40-44	2	1588
Toowoomba	40-44	3	1041
Toowoomba	40-44	4	399
Toowoomba	40-44	5	138
Toowoomba	40-44	6	145
Toowoomba	45-49		214
Toowoomba	45-49	0	645
Toowoomba	45-49	1	601
Toowoomba	45-49	2	1623
Toowoomba	45-49	3	1081
Toowoomba	45-49	4	476
Toowoomba	45-49	5	153
Toowoomba	45-49	6	160
Toowoomba	50-54		220
Toowoomba	50-54	0	705
Toowoomba	50-54	1	593
Toowoomba	50-54	2	1739
Toowoomba	50-54	3	1148
Toowoomba	50-54	4	437
Toowoomba	50-54	5	158
Toowoomba	50-54	6	148
Toowoomba	55-59		273
Toowoomba	55-59	0	622
Toowoomba	55-59	1	487
Toowoomba	55-59	2	1600
Toowoomba	55-59	3	1129
Toowoomba	55-59	4	477
Toowoomba	55-59	5	164
Toowoomba	55-59	6	112
Toowoomba	60-64		211
Toowoomba	60-64	0	577
Toowoomba	60-64	1	446
Toowoomba	60-64	2	1583
Toowoomba	60-64	3	1237
Toowoomba	60-64	4	548
Toowoomba	60-64	5	151
Toowoomba	60-64	6	95
Toowoomba	65-69		229
Toowoomba	65-69	0	465
Toowoomba	65-69	1	369
Toowoomba	65-69	2	1405
Toowoomba	65-69	3	1161
Toowoomba	65-69	4	556
Toowoomba	65-69	5	174
Toowoomba	65-69	6	110
Toowoomba	70-74		228
Toowoomba	70-74	0	374
Toowoomba	70-74	1	314
Toowoomba	70-74	2	1346
Toowoomba	70-74	3	1069
Toowoomba	70-74	4	516
Toowoomba	70-74	5	155
Toowoomba	70-74	6	98
Toowoomba	75-79		242
Toowoomba	75-79	0	248
Toowoomba	75-79	1	203
Toowoomba	75-79	2	935
Toowoomba	75-79	3	853
Toowoomba	75-79	4	442
Toowoomba	75-79	5	154
Toowoomba	75-79	6	132
Toowoomba	80-84		230
Toowoomba	80-84	0	184
Toowoomba	80-84	1	106
Toowoomba	80-84	2	507
Toowoomba	80-84	3	541
Toowoomba	80-84	4	378
Toowoomba	80-84	5	165
Toowoomba	80-84	6	155
Toowoomba	85+		313
Toowoomba	85+	0	201
Toowoomba	85+	1	140
Toowoomba	85+	2	380
Toowoomba	85+	3	527
Toowoomba	85+	4	418
Toowoomba	85+	5	236
Toowoomba	85+	6	252
Charters Towers - Ayr - Ingham	15-19		187
Charters Towers - Ayr - Ingham	15-19	0	999
Charters Towers - Ayr - Ingham	15-19	1	17
Charters Towers - Ayr - Ingham	20-24		151
Charters Towers - Ayr - Ingham	20-24	0	669
Charters Towers - Ayr - Ingham	20-24	1	126
Charters Towers - Ayr - Ingham	20-24	2	45
Charters Towers - Ayr - Ingham	20-24	3	15
Charters Towers - Ayr - Ingham	25-29		149
Charters Towers - Ayr - Ingham	25-29	0	503
Charters Towers - Ayr - Ingham	25-29	1	166
Charters Towers - Ayr - Ingham	25-29	2	162
Charters Towers - Ayr - Ingham	25-29	3	54
Charters Towers - Ayr - Ingham	25-29	4	32
Charters Towers - Ayr - Ingham	25-29	5	10
Charters Towers - Ayr - Ingham	25-29	6	7
Charters Towers - Ayr - Ingham	30-34		111
Charters Towers - Ayr - Ingham	30-34	0	244
Charters Towers - Ayr - Ingham	30-34	1	156
Charters Towers - Ayr - Ingham	30-34	2	267
Charters Towers - Ayr - Ingham	30-34	3	160
Charters Towers - Ayr - Ingham	30-34	4	52
Charters Towers - Ayr - Ingham	30-34	5	18
Charters Towers - Ayr - Ingham	30-34	6	11
Charters Towers - Ayr - Ingham	35-39		141
Charters Towers - Ayr - Ingham	35-39	0	164
Charters Towers - Ayr - Ingham	35-39	1	121
Charters Towers - Ayr - Ingham	35-39	2	333
Charters Towers - Ayr - Ingham	35-39	3	224
Charters Towers - Ayr - Ingham	35-39	4	85
Charters Towers - Ayr - Ingham	35-39	5	39
Charters Towers - Ayr - Ingham	35-39	6	30
Charters Towers - Ayr - Ingham	40-44		115
Charters Towers - Ayr - Ingham	40-44	0	137
Charters Towers - Ayr - Ingham	40-44	1	110
Charters Towers - Ayr - Ingham	40-44	2	314
Charters Towers - Ayr - Ingham	40-44	3	240
Charters Towers - Ayr - Ingham	40-44	4	89
Charters Towers - Ayr - Ingham	40-44	5	36
Charters Towers - Ayr - Ingham	40-44	6	36
Charters Towers - Ayr - Ingham	45-49		137
Charters Towers - Ayr - Ingham	45-49	0	142
Charters Towers - Ayr - Ingham	45-49	1	111
Charters Towers - Ayr - Ingham	45-49	2	417
Charters Towers - Ayr - Ingham	45-49	3	260
Charters Towers - Ayr - Ingham	45-49	4	109
Charters Towers - Ayr - Ingham	45-49	5	45
Charters Towers - Ayr - Ingham	45-49	6	43
Charters Towers - Ayr - Ingham	50-54		148
Charters Towers - Ayr - Ingham	50-54	0	139
Charters Towers - Ayr - Ingham	50-54	1	139
Charters Towers - Ayr - Ingham	50-54	2	449
Charters Towers - Ayr - Ingham	50-54	3	292
Charters Towers - Ayr - Ingham	50-54	4	128
Charters Towers - Ayr - Ingham	50-54	5	51
Charters Towers - Ayr - Ingham	50-54	6	44
Charters Towers - Ayr - Ingham	55-59		128
Charters Towers - Ayr - Ingham	55-59	0	155
Charters Towers - Ayr - Ingham	55-59	1	124
Charters Towers - Ayr - Ingham	55-59	2	468
Charters Towers - Ayr - Ingham	55-59	3	329
Charters Towers - Ayr - Ingham	55-59	4	182
Charters Towers - Ayr - Ingham	55-59	5	56
Charters Towers - Ayr - Ingham	55-59	6	37
Charters Towers - Ayr - Ingham	60-64		110
Charters Towers - Ayr - Ingham	60-64	0	162
Charters Towers - Ayr - Ingham	60-64	1	108
Charters Towers - Ayr - Ingham	60-64	2	463
Charters Towers - Ayr - Ingham	60-64	3	331
Charters Towers - Ayr - Ingham	60-64	4	175
Charters Towers - Ayr - Ingham	60-64	5	58
Charters Towers - Ayr - Ingham	60-64	6	39
Charters Towers - Ayr - Ingham	65-69		101
Charters Towers - Ayr - Ingham	65-69	0	107
Charters Towers - Ayr - Ingham	65-69	1	103
Charters Towers - Ayr - Ingham	65-69	2	435
Charters Towers - Ayr - Ingham	65-69	3	383
Charters Towers - Ayr - Ingham	65-69	4	178
Charters Towers - Ayr - Ingham	65-69	5	53
Charters Towers - Ayr - Ingham	65-69	6	33
Charters Towers - Ayr - Ingham	70-74		117
Charters Towers - Ayr - Ingham	70-74	0	64
Charters Towers - Ayr - Ingham	70-74	1	80
Charters Towers - Ayr - Ingham	70-74	2	313
Charters Towers - Ayr - Ingham	70-74	3	362
Charters Towers - Ayr - Ingham	70-74	4	164
Charters Towers - Ayr - Ingham	70-74	5	55
Charters Towers - Ayr - Ingham	70-74	6	40
Charters Towers - Ayr - Ingham	75-79		104
Charters Towers - Ayr - Ingham	75-79	0	62
Charters Towers - Ayr - Ingham	75-79	1	56
Charters Towers - Ayr - Ingham	75-79	2	214
Charters Towers - Ayr - Ingham	75-79	3	223
Charters Towers - Ayr - Ingham	75-79	4	125
Charters Towers - Ayr - Ingham	75-79	5	59
Charters Towers - Ayr - Ingham	75-79	6	46
Charters Towers - Ayr - Ingham	80-84		98
Charters Towers - Ayr - Ingham	80-84	0	36
Charters Towers - Ayr - Ingham	80-84	1	31
Charters Towers - Ayr - Ingham	80-84	2	133
Charters Towers - Ayr - Ingham	80-84	3	170
Charters Towers - Ayr - Ingham	80-84	4	116
Charters Towers - Ayr - Ingham	80-84	5	58
Charters Towers - Ayr - Ingham	80-84	6	50
Charters Towers - Ayr - Ingham	85+		102
Charters Towers - Ayr - Ingham	85+	0	41
Charters Towers - Ayr - Ingham	85+	1	41
Charters Towers - Ayr - Ingham	85+	2	142
Charters Towers - Ayr - Ingham	85+	3	153
Charters Towers - Ayr - Ingham	85+	4	115
Charters Towers - Ayr - Ingham	85+	5	74
Charters Towers - Ayr - Ingham	85+	6	55
Townsville	15-19		608
Townsville	15-19	0	5797
Townsville	15-19	1	72
Townsville	15-19	2	10
Townsville	15-19	4	3
Townsville	20-24		696
Townsville	20-24	0	5565
Townsville	20-24	1	552
Townsville	20-24	2	182
Townsville	20-24	3	41
Townsville	20-24	4	8
Townsville	20-24	5	4
Townsville	20-24	6	3
Townsville	25-29		682
Townsville	25-29	0	3995
Townsville	25-29	1	1153
Townsville	25-29	2	813
Townsville	25-29	3	305
Townsville	25-29	4	83
Townsville	25-29	5	26
Townsville	25-29	6	13
Townsville	30-34		556
Townsville	30-34	0	2247
Townsville	30-34	1	1318
Townsville	30-34	2	1583
Townsville	30-34	3	657
Townsville	30-34	4	208
Townsville	30-34	5	98
Townsville	30-34	6	46
Townsville	35-39		559
Townsville	35-39	0	1368
Townsville	35-39	1	1099
Townsville	35-39	2	2103
Townsville	35-39	3	1094
Townsville	35-39	4	377
Townsville	35-39	5	150
Townsville	35-39	6	103
Townsville	40-44		429
Townsville	40-44	0	882
Townsville	40-44	1	823
Townsville	40-44	2	2121
Townsville	40-44	3	1082
Townsville	40-44	4	473
Townsville	40-44	5	167
Townsville	40-44	6	119
Townsville	45-49		428
Townsville	45-49	0	917
Townsville	45-49	1	830
Townsville	45-49	2	2201
Townsville	45-49	3	1180
Townsville	45-49	4	485
Townsville	45-49	5	162
Townsville	45-49	6	157
Townsville	50-54		441
Townsville	50-54	0	820
Townsville	50-54	1	808
Townsville	50-54	2	2092
Townsville	50-54	3	1308
Townsville	50-54	4	494
Townsville	50-54	5	174
Townsville	50-54	6	149
Townsville	55-59		331
Townsville	55-59	0	721
Townsville	55-59	1	689
Townsville	55-59	2	2069
Townsville	55-59	3	1298
Townsville	55-59	4	532
Townsville	55-59	5	170
Townsville	55-59	6	125
Townsville	60-64		319
Townsville	60-64	0	592
Townsville	60-64	1	613
Townsville	60-64	2	1915
Townsville	60-64	3	1266
Townsville	60-64	4	582
Townsville	60-64	5	137
Townsville	60-64	6	88
Townsville	65-69		276
Townsville	65-69	0	443
Townsville	65-69	1	453
Townsville	65-69	2	1558
Townsville	65-69	3	1118
Townsville	65-69	4	462
Townsville	65-69	5	151
Townsville	65-69	6	95
Townsville	70-74		234
Townsville	70-74	0	294
Townsville	70-74	1	346
Townsville	70-74	2	1306
Townsville	70-74	3	937
Townsville	70-74	4	435
Townsville	70-74	5	143
Townsville	70-74	6	90
Townsville	75-79		223
Townsville	75-79	0	216
Townsville	75-79	1	186
Townsville	75-79	2	784
Townsville	75-79	3	635
Townsville	75-79	4	349
Townsville	75-79	5	130
Townsville	75-79	6	98
Townsville	80-84		161
Townsville	80-84	0	133
Townsville	80-84	1	102
Townsville	80-84	2	403
Townsville	80-84	3	429
Townsville	80-84	4	289
Townsville	80-84	5	137
Townsville	80-84	6	99
Townsville	85+		277
Townsville	85+	0	96
Townsville	85+	1	121
Townsville	85+	2	294
Townsville	85+	3	346
Townsville	85+	4	277
Townsville	85+	5	134
Townsville	85+	6	142
Bundaberg	15-19		223
Bundaberg	15-19	0	2258
Bundaberg	15-19	1	33
Bundaberg	15-19	2	6
Bundaberg	20-24		192
Bundaberg	20-24	0	1697
Bundaberg	20-24	1	248
Bundaberg	20-24	2	108
Bundaberg	20-24	3	26
Bundaberg	20-24	4	4
Bundaberg	20-24	5	3
Bundaberg	25-29		229
Bundaberg	25-29	0	1254
Bundaberg	25-29	1	446
Bundaberg	25-29	2	356
Bundaberg	25-29	3	160
Bundaberg	25-29	4	46
Bundaberg	25-29	5	16
Bundaberg	25-29	6	6
Bundaberg	30-34		172
Bundaberg	30-34	0	719
Bundaberg	30-34	1	424
Bundaberg	30-34	2	695
Bundaberg	30-34	3	318
Bundaberg	30-34	4	128
Bundaberg	30-34	5	29
Bundaberg	30-34	6	23
Bundaberg	35-39		169
Bundaberg	35-39	0	399
Bundaberg	35-39	1	381
Bundaberg	35-39	2	844
Bundaberg	35-39	3	442
Bundaberg	35-39	4	182
Bundaberg	35-39	5	64
Bundaberg	35-39	6	47
Bundaberg	40-44		147
Bundaberg	40-44	0	353
Bundaberg	40-44	1	300
Bundaberg	40-44	2	827
Bundaberg	40-44	3	493
Bundaberg	40-44	4	238
Bundaberg	40-44	5	83
Bundaberg	40-44	6	71
Bundaberg	45-49		176
Bundaberg	45-49	0	372
Bundaberg	45-49	1	308
Bundaberg	45-49	2	915
Bundaberg	45-49	3	588
Bundaberg	45-49	4	257
Bundaberg	45-49	5	110
Bundaberg	45-49	6	80
Bundaberg	50-54		182
Bundaberg	50-54	0	393
Bundaberg	50-54	1	337
Bundaberg	50-54	2	1055
Bundaberg	50-54	3	658
Bundaberg	50-54	4	290
Bundaberg	50-54	5	101
Bundaberg	50-54	6	83
Bundaberg	55-59		195
Bundaberg	55-59	0	427
Bundaberg	55-59	1	374
Bundaberg	55-59	2	1164
Bundaberg	55-59	3	777
Bundaberg	55-59	4	301
Bundaberg	55-59	5	91
Bundaberg	55-59	6	63
Bundaberg	60-64		207
Bundaberg	60-64	0	447
Bundaberg	60-64	1	330
Bundaberg	60-64	2	1227
Bundaberg	60-64	3	877
Bundaberg	60-64	4	357
Bundaberg	60-64	5	93
Bundaberg	60-64	6	75
Bundaberg	65-69		205
Bundaberg	65-69	0	351
Bundaberg	65-69	1	314
Bundaberg	65-69	2	1236
Bundaberg	65-69	3	862
Bundaberg	65-69	4	349
Bundaberg	65-69	5	111
Bundaberg	65-69	6	69
