SA3_NAME21	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Yorke Peninsula	1	3	1056
Yorke Peninsula	1	4	889
Yorke Peninsula	1	5	403
Yorke Peninsula	1	6	227
Eyre Peninsula and South West	0	1	7419
Eyre Peninsula and South West	0	2	469
Eyre Peninsula and South West	0	3	67
Eyre Peninsula and South West	0	4	11
Eyre Peninsula and South West	1	2	7824
Eyre Peninsula and South West	1	3	2748
Eyre Peninsula and South West	1	4	2546
Eyre Peninsula and South West	1	5	1149
Eyre Peninsula and South West	1	6	476
Outback - North and East	0	1	3046
Outback - North and East	0	2	236
Outback - North and East	0	3	26
Outback - North and East	0	4	16
Outback - North and East	0	5	3
Outback - North and East	0	6	6
Outback - North and East	1	2	2670
Outback - North and East	1	3	1106
Outback - North and East	1	4	954
Outback - North and East	1	5	515
Outback - North and East	1	6	372
Fleurieu - Kangaroo Island	0	1	7117
Fleurieu - Kangaroo Island	0	2	425
Fleurieu - Kangaroo Island	0	3	28
Fleurieu - Kangaroo Island	0	4	11
Fleurieu - Kangaroo Island	0	6	9
Fleurieu - Kangaroo Island	1	2	9742
Fleurieu - Kangaroo Island	1	3	2464
Fleurieu - Kangaroo Island	1	4	2125
Fleurieu - Kangaroo Island	1	5	912
Fleurieu - Kangaroo Island	1	6	447
Limestone Coast	0	1	7892
Limestone Coast	0	2	488
Limestone Coast	0	3	87
Limestone Coast	0	4	22
Limestone Coast	0	5	15
Limestone Coast	0	6	9
Limestone Coast	1	2	9158
Limestone Coast	1	3	3206
Limestone Coast	1	4	3039
Limestone Coast	1	5	1387
Limestone Coast	1	6	592
Murray and Mallee	0	1	9043
Murray and Mallee	0	2	611
Murray and Mallee	0	3	78
Murray and Mallee	0	4	28
Murray and Mallee	0	5	14
Murray and Mallee	0	6	8
Murray and Mallee	1	2	10290
Murray and Mallee	1	3	3354
Murray and Mallee	1	4	2929
Murray and Mallee	1	5	1399
Murray and Mallee	1	6	645
Augusta - Margaret River - Busselton	0	1	5150
Augusta - Margaret River - Busselton	0	2	447
Augusta - Margaret River - Busselton	0	3	114
Augusta - Margaret River - Busselton	0	4	51
Augusta - Margaret River - Busselton	0	5	6
Augusta - Margaret River - Busselton	0	6	5
Augusta - Margaret River - Busselton	1	2	7465
Augusta - Margaret River - Busselton	1	3	2882
Augusta - Margaret River - Busselton	1	4	3071
Augusta - Margaret River - Busselton	1	5	1224
Augusta - Margaret River - Busselton	1	6	430
Bunbury	0	1	10384
Bunbury	0	2	871
Bunbury	0	3	132
Bunbury	0	4	35
Bunbury	0	5	13
Bunbury	0	6	20
Bunbury	1	2	13702
Bunbury	1	3	5595
Bunbury	1	4	5698
Bunbury	1	5	2453
Bunbury	1	6	1083
Manjimup	0	1	2625
Manjimup	0	2	163
Manjimup	0	3	17
Manjimup	0	4	5
Manjimup	0	6	5
Manjimup	1	2	3633
Manjimup	1	3	1011
Manjimup	1	4	992
Manjimup	1	5	478
Manjimup	1	6	202
Mandurah	0	1	11472
Mandurah	0	2	802
Mandurah	0	3	114
Mandurah	0	4	25
Mandurah	0	5	11
Mandurah	1	2	15313
Mandurah	1	3	5536
Mandurah	1	4	5209
Mandurah	1	5	2202
Mandurah	1	6	1042
Cottesloe - Claremont	0	1	6236
Cottesloe - Claremont	0	2	557
Cottesloe - Claremont	0	3	237
Cottesloe - Claremont	0	4	134
Cottesloe - Claremont	0	5	26
Cottesloe - Claremont	0	6	6
Cottesloe - Claremont	1	2	7815
Cottesloe - Claremont	1	3	3428
Cottesloe - Claremont	1	4	4485
Cottesloe - Claremont	1	5	2042
Cottesloe - Claremont	1	6	490
Perth City	0	1	17360
Perth City	0	2	2185
Perth City	0	3	718
Perth City	0	4	217
Perth City	0	5	37
Perth City	0	6	15
Perth City	1	2	14598
Perth City	1	3	5436
Perth City	1	4	4992
Perth City	1	5	1443
Perth City	1	6	311
Bayswater - Bassendean	0	1	10151
Bayswater - Bassendean	0	2	1099
Bayswater - Bassendean	0	3	291
Bayswater - Bassendean	0	4	84
Bayswater - Bassendean	0	5	34
Bayswater - Bassendean	0	6	19
Bayswater - Bassendean	1	2	10554
Bayswater - Bassendean	1	3	5223
Bayswater - Bassendean	1	4	4591
Bayswater - Bassendean	1	5	1422
Bayswater - Bassendean	1	6	623
Mundaring	0	1	3372
Mundaring	0	2	253
Mundaring	0	3	42
Mundaring	0	4	8
Mundaring	1	2	5317
Mundaring	1	3	2446
Mundaring	1	4	2367
Mundaring	1	5	1061
Mundaring	1	6	449
Swan	0	1	10579
Swan	0	2	1107
Swan	0	3	204
Swan	0	4	51
Swan	0	5	22
Swan	0	6	9
Swan	1	2	14497
Swan	1	3	9043
Swan	1	4	9206
Swan	1	5	3866
Swan	1	6	2296
Joondalup	0	1	10739
Joondalup	0	2	907
Joondalup	0	3	194
Joondalup	0	4	74
Joondalup	0	5	22
Joondalup	0	6	17
Joondalup	1	2	19302
Joondalup	1	3	9743
Joondalup	1	4	11497
Joondalup	1	5	4063
Joondalup	1	6	1198
Stirling	0	1	24984
Stirling	0	2	2459
Stirling	0	3	761
Stirling	0	4	230
Stirling	0	5	54
Stirling	0	6	28
Stirling	1	2	24804
Stirling	1	3	12005
Stirling	1	4	11773
Stirling	1	5	3904
Stirling	1	6	1596
Wanneroo	0	1	13590
Wanneroo	0	2	1207
Wanneroo	0	3	239
Wanneroo	0	4	59
Wanneroo	0	5	16
Wanneroo	0	6	13
Wanneroo	1	2	20191
Wanneroo	1	3	12931
Wanneroo	1	4	14033
Wanneroo	1	5	5811
Wanneroo	1	6	2928
Armadale	0	1	6955
Armadale	0	2	715
Armadale	0	3	101
Armadale	0	4	24
Armadale	0	5	6
Armadale	0	6	10
Armadale	1	2	9238
Armadale	1	3	5604
Armadale	1	4	6002
Armadale	1	5	2489
Armadale	1	6	1409
Belmont - Victoria Park	0	1	10168
Belmont - Victoria Park	0	2	1382
Belmont - Victoria Park	0	3	509
Belmont - Victoria Park	0	4	157
Belmont - Victoria Park	0	5	63
Belmont - Victoria Park	0	6	21
Belmont - Victoria Park	1	2	9287
Belmont - Victoria Park	1	3	4251
Belmont - Victoria Park	1	4	3443
Belmont - Victoria Park	1	5	1121
Belmont - Victoria Park	1	6	549
Canning	0	1	7950
Canning	0	2	928
Canning	0	3	521
Canning	0	4	291
Canning	0	5	121
Canning	0	6	65
Canning	1	2	9222
Canning	1	3	5652
Canning	1	4	6270
Canning	1	5	2491
Canning	1	6	1214
Gosnells	0	1	9334
Gosnells	0	2	958
Gosnells	0	3	242
Gosnells	0	4	95
Gosnells	0	5	34
Gosnells	0	6	17
Gosnells	1	2	11413
Gosnells	1	3	7242
Gosnells	1	4	7702
Gosnells	1	5	3471
Gosnells	1	6	2172
Kalamunda	0	1	4623
Kalamunda	0	2	386
Kalamunda	0	3	59
Kalamunda	0	4	15
Kalamunda	0	5	5
Kalamunda	0	6	6
Kalamunda	1	2	7062
Kalamunda	1	3	3370
Kalamunda	1	4	3535
Kalamunda	1	5	1554
Kalamunda	1	6	641
Serpentine - Jarrahdale	0	1	1542
Serpentine - Jarrahdale	0	2	172
Serpentine - Jarrahdale	0	3	25
Serpentine - Jarrahdale	0	4	5
Serpentine - Jarrahdale	0	5	5
Serpentine - Jarrahdale	1	2	3048
Serpentine - Jarrahdale	1	3	1791
Serpentine - Jarrahdale	1	4	2053
Serpentine - Jarrahdale	1	5	1007
Serpentine - Jarrahdale	1	6	597
South Perth	0	1	5651
South Perth	0	2	626
South Perth	0	3	237
South Perth	0	4	60
South Perth	0	5	19
South Perth	0	6	9
South Perth	1	2	5735
South Perth	1	3	2284
South Perth	1	4	2176
South Perth	1	5	700
South Perth	1	6	200
Cockburn	0	1	9937
Cockburn	0	2	1008
Cockburn	0	3	267
Cockburn	0	4	76
Cockburn	0	5	21
Cockburn	0	6	5
Cockburn	1	2	12891
Cockburn	1	3	7336
Cockburn	1	4	7533
Cockburn	1	5	2628
Cockburn	1	6	1034
Fremantle	0	1	5179
Fremantle	0	2	531
Fremantle	0	3	190
Fremantle	0	4	80
Fremantle	0	5	11
Fremantle	0	6	6
Fremantle	1	2	5135
Fremantle	1	3	2145
Fremantle	1	4	2036
Fremantle	1	5	631
Fremantle	1	6	177
Kwinana	0	1	3588
Kwinana	0	2	437
Kwinana	0	3	70
Kwinana	0	4	22
Kwinana	0	5	10
Kwinana	1	2	4271
Kwinana	1	3	2721
Kwinana	1	4	2677
Kwinana	1	5	1193
Kwinana	1	6	679
Melville	0	1	9477
Melville	0	2	667
Melville	0	3	245
Melville	0	4	89
Melville	0	5	39
Melville	0	6	16
Melville	1	2	12575
Melville	1	3	6083
Melville	1	4	6941
Melville	1	5	2532
Melville	1	6	795
Rockingham	0	1	11283
Rockingham	0	2	980
Rockingham	0	3	155
Rockingham	0	4	30
Rockingham	0	5	11
Rockingham	1	2	14792
Rockingham	1	3	7941
Rockingham	1	4	8045
Rockingham	1	5	3527
Rockingham	1	6	1656
Albany	0	1	6822
Albany	0	2	449
Albany	0	3	81
Albany	0	4	17
Albany	0	5	6
Albany	0	6	7
Albany	1	2	8308
Albany	1	3	2896
Albany	1	4	2748
Albany	1	5	1258
Albany	1	6	672
Wheat Belt - North	0	1	5914
Wheat Belt - North	0	2	416
Wheat Belt - North	0	3	44
Wheat Belt - North	0	4	17
Wheat Belt - North	0	5	5
Wheat Belt - North	1	2	7634
Wheat Belt - North	1	3	2406
Wheat Belt - North	1	4	2200
Wheat Belt - North	1	5	1151
Wheat Belt - North	1	6	605
Wheat Belt - South	0	1	2212
Wheat Belt - South	0	2	129
Wheat Belt - South	0	3	18
Wheat Belt - South	0	4	11
Wheat Belt - South	1	2	2677
Wheat Belt - South	1	3	788
Wheat Belt - South	1	4	772
Wheat Belt - South	1	5	435
Wheat Belt - South	1	6	165
Kimberley	0	1	2610
Kimberley	0	2	277
Kimberley	0	3	83
Kimberley	0	4	29
Kimberley	0	5	9
Kimberley	0	6	6
Kimberley	1	2	2634
Kimberley	1	3	1419
Kimberley	1	4	1430
Kimberley	1	5	788
Kimberley	1	6	769
East Pilbara	0	1	1695
East Pilbara	0	2	167
East Pilbara	0	3	30
East Pilbara	0	4	7
East Pilbara	1	2	1700
East Pilbara	1	3	996
East Pilbara	1	4	1018
East Pilbara	1	5	525
East Pilbara	1	6	367
West Pilbara	0	1	1738
West Pilbara	0	2	177
West Pilbara	0	3	46
West Pilbara	0	4	7
West Pilbara	0	5	4
West Pilbara	0	6	6
West Pilbara	1	2	2088
West Pilbara	1	3	1219
West Pilbara	1	4	1569
West Pilbara	1	5	743
West Pilbara	1	6	277
Esperance	0	1	1721
Esperance	0	2	131
Esperance	0	3	17
Esperance	0	4	4
Esperance	1	2	1993
Esperance	1	3	698
Esperance	1	4	712
Esperance	1	5	334
Esperance	1	6	150
Gascoyne	0	1	1024
Gascoyne	0	2	103
Gascoyne	0	3	32
Gascoyne	0	4	14
Gascoyne	0	5	12
Gascoyne	0	6	4
Gascoyne	1	2	1051
Gascoyne	1	3	373
Gascoyne	1	4	421
Gascoyne	1	5	166
Gascoyne	1	6	92
Goldfields	0	1	3489
Goldfields	0	2	327
Goldfields	0	3	65
Goldfields	0	4	12
Goldfields	0	5	9
Goldfields	0	6	3
Goldfields	1	2	3497
Goldfields	1	3	1813
Goldfields	1	4	1733
Goldfields	1	5	831
Goldfields	1	6	488
Mid West	0	1	5632
Mid West	0	2	421
Mid West	0	3	60
Mid West	0	4	6
Mid West	1	2	6786
Mid West	1	3	2584
Mid West	1	4	2375
Mid West	1	5	1090
Mid West	1	6	548
Brighton	0	1	1553
Brighton	0	2	152
Brighton	0	3	18
Brighton	1	2	2263
Brighton	1	3	1329
Brighton	1	4	1071
Brighton	1	5	460
Brighton	1	6	248
Hobart - North East	0	1	6013
Hobart - North East	0	2	447
Hobart - North East	0	3	130
Hobart - North East	0	4	46
Hobart - North East	0	5	17
Hobart - North East	0	6	5
Hobart - North East	1	2	7567
Hobart - North East	1	3	3514
Hobart - North East	1	4	3180
Hobart - North East	1	5	1252
Hobart - North East	1	6	514
Hobart - North West	0	1	7053
Hobart - North West	0	2	577
Hobart - North West	0	3	187
Hobart - North West	0	4	83
Hobart - North West	0	5	43
Hobart - North West	0	6	18
Hobart - North West	1	2	6683
Hobart - North West	1	3	3408
Hobart - North West	1	4	2781
Hobart - North West	1	5	1202
Hobart - North West	1	6	742
Hobart - South and West	0	1	3240
Hobart - South and West	0	2	269
Hobart - South and West	0	3	81
Hobart - South and West	0	4	31
Hobart - South and West	0	5	9
Hobart - South and West	0	6	7
Hobart - South and West	1	2	4470
Hobart - South and West	1	3	2145
Hobart - South and West	1	4	2186
Hobart - South and West	1	5	908
Hobart - South and West	1	6	364
Hobart Inner	0	1	6479
Hobart Inner	0	2	801
Hobart Inner	0	3	503
Hobart Inner	0	4	266
Hobart Inner	0	5	93
Hobart Inner	0	6	49
Hobart Inner	1	2	6663
Hobart Inner	1	3	2784
Hobart Inner	1	4	2595
Hobart Inner	1	5	900
Hobart Inner	1	6	371
Sorell - Dodges Ferry	0	1	1928
Sorell - Dodges Ferry	0	2	140
Sorell - Dodges Ferry	0	3	17
Sorell - Dodges Ferry	0	4	5
Sorell - Dodges Ferry	1	2	2561
Sorell - Dodges Ferry	1	3	1102
Sorell - Dodges Ferry	1	4	946
Sorell - Dodges Ferry	1	5	340
Sorell - Dodges Ferry	1	6	166
Launceston	0	1	10677
Launceston	0	2	960
Launceston	0	3	254
Launceston	0	4	115
Launceston	0	5	26
Launceston	0	6	11
Launceston	1	2	10983
Launceston	1	3	4905
Launceston	1	4	4269
Launceston	1	5	1676
Launceston	1	6	770
Meander Valley - West Tamar	0	1	2581
Meander Valley - West Tamar	0	2	173
Meander Valley - West Tamar	0	3	23
Meander Valley - West Tamar	0	4	3
Meander Valley - West Tamar	0	5	4
Meander Valley - West Tamar	1	2	3712
Meander Valley - West Tamar	1	3	1250
Meander Valley - West Tamar	1	4	1079
Meander Valley - West Tamar	1	5	487
Meander Valley - West Tamar	1	6	257
North East	0	1	4900
North East	0	2	322
North East	0	3	27
North East	0	4	7
North East	0	5	5
North East	0	6	3
North East	1	2	6197
North East	1	3	1996
North East	1	4	1616
North East	1	5	704
North East	1	6	365
Central Highlands (Tas.)	0	1	1273
Central Highlands (Tas.)	0	2	78
Central Highlands (Tas.)	0	3	3
Central Highlands (Tas.)	0	4	3
Central Highlands (Tas.)	1	2	1653
Central Highlands (Tas.)	1	3	622
Central Highlands (Tas.)	1	4	596
Central Highlands (Tas.)	1	5	244
Central Highlands (Tas.)	1	6	172
Huon - Bruny Island	0	1	2185
Huon - Bruny Island	0	2	158
Huon - Bruny Island	0	3	19
Huon - Bruny Island	0	6	3
Huon - Bruny Island	1	2	3242
Huon - Bruny Island	1	3	1096
Huon - Bruny Island	1	4	956
Huon - Bruny Island	1	5	422
Huon - Bruny Island	1	6	249
South East Coast	0	1	1087
South East Coast	0	2	69
South East Coast	0	3	5
South East Coast	0	4	4
South East Coast	1	2	1401
South East Coast	1	3	326
South East Coast	1	4	218
South East Coast	1	5	70
South East Coast	1	6	44
Burnie - Ulverstone	0	1	6522
Burnie - Ulverstone	0	2	355
Burnie - Ulverstone	0	3	42
Burnie - Ulverstone	0	4	11
Burnie - Ulverstone	0	5	8
Burnie - Ulverstone	1	2	7289
Burnie - Ulverstone	1	3	2627
Burnie - Ulverstone	1	4	2345
Burnie - Ulverstone	1	5	923
Burnie - Ulverstone	1	6	437
Devonport	0	1	5637
Devonport	0	2	437
Devonport	0	3	59
Devonport	0	4	14
Devonport	0	5	3
Devonport	0	6	5
Devonport	1	2	7050
Devonport	1	3	2650
Devonport	1	4	2150
Devonport	1	5	887
Devonport	1	6	419
West Coast	0	1	2246
West Coast	0	2	159
West Coast	0	3	18
West Coast	0	4	5
West Coast	0	5	4
West Coast	1	2	2503
West Coast	1	3	800
West Coast	1	4	735
West Coast	1	5	339
West Coast	1	6	181
Darwin City	0	1	3262
Darwin City	0	2	643
Darwin City	0	3	232
Darwin City	0	4	68
Darwin City	0	5	26
Darwin City	0	6	3
Darwin City	1	2	3194
Darwin City	1	3	1479
Darwin City	1	4	1115
Darwin City	1	5	362
Darwin City	1	6	179
Darwin Suburbs	0	1	4069
Darwin Suburbs	0	2	650
Darwin Suburbs	0	3	213
Darwin Suburbs	0	4	88
Darwin Suburbs	0	5	31
Darwin Suburbs	0	6	10
Darwin Suburbs	1	2	4910
Darwin Suburbs	1	3	3248
Darwin Suburbs	1	4	2951
Darwin Suburbs	1	5	1290
Darwin Suburbs	1	6	820
Litchfield	0	1	1173
Litchfield	0	2	136
Litchfield	0	3	38
Litchfield	0	4	13
Litchfield	1	2	1886
Litchfield	1	3	973
Litchfield	1	4	1084
Litchfield	1	5	508
Litchfield	1	6	338
Palmerston	0	1	2552
Palmerston	0	2	377
Palmerston	0	3	99
Palmerston	0	4	20
Palmerston	0	5	7
Palmerston	1	2	3283
Palmerston	1	3	2294
Palmerston	1	4	2189
Palmerston	1	5	986
Palmerston	1	6	505
Alice Springs	0	1	3095
Alice Springs	0	2	351
Alice Springs	0	3	134
Alice Springs	0	4	45
Alice Springs	0	5	13
Alice Springs	0	6	5
Alice Springs	1	2	2752
Alice Springs	1	3	1625
Alice Springs	1	4	1462
Alice Springs	1	5	770
Alice Springs	1	6	955
Barkly	0	1	432
Barkly	0	2	42
Barkly	0	3	5
Barkly	1	2	315
Barkly	1	3	156
Barkly	1	4	153
Barkly	1	5	109
Barkly	1	6	217
Daly - Tiwi - West Arnhem	0	1	833
Daly - Tiwi - West Arnhem	0	2	89
Daly - Tiwi - West Arnhem	0	3	20
Daly - Tiwi - West Arnhem	1	2	889
Daly - Tiwi - West Arnhem	1	3	397
Daly - Tiwi - West Arnhem	1	4	367
Daly - Tiwi - West Arnhem	1	5	319
Daly - Tiwi - West Arnhem	1	6	789
East Arnhem	0	1	396
East Arnhem	0	2	32
East Arnhem	0	3	5
East Arnhem	1	2	432
East Arnhem	1	3	318
East Arnhem	1	4	412
East Arnhem	1	5	264
East Arnhem	1	6	649
Katherine	0	1	999
Katherine	0	2	135
Katherine	0	3	41
Katherine	0	4	13
Katherine	0	5	3
Katherine	0	6	6
Katherine	1	2	1100
Katherine	1	3	550
Katherine	1	4	572
Katherine	1	5	385
Katherine	1	6	708
Migratory - Offshore - Shipping (NT)	0	1	4
Belconnen	0	1	9792
Belconnen	0	2	1138
Belconnen	0	3	524
Belconnen	0	4	190
Belconnen	0	5	53
Belconnen	0	6	40
Belconnen	1	2	12141
Belconnen	1	3	6146
Belconnen	1	4	6187
Belconnen	1	5	2277
Belconnen	1	6	1027
Canberra East	0	1	253
Canberra East	0	2	20
Canberra East	1	2	117
Canberra East	1	3	56
Canberra East	1	4	41
Canberra East	1	5	10
Canberra East	1	6	15
Gungahlin	0	1	5450
Gungahlin	0	2	649
Gungahlin	0	3	273
Gungahlin	0	4	143
Gungahlin	0	5	57
Gungahlin	0	6	31
Gungahlin	1	2	7579
Gungahlin	1	3	5544
Gungahlin	1	4	6379
Gungahlin	1	5	2484
Gungahlin	1	6	1105
North Canberra	0	1	8080
North Canberra	0	2	1298
North Canberra	0	3	730
North Canberra	0	4	267
North Canberra	0	5	77
North Canberra	0	6	28
North Canberra	1	2	7103
North Canberra	1	3	2625
North Canberra	1	4	2440
North Canberra	1	5	789
North Canberra	1	6	235
South Canberra	0	1	4573
South Canberra	0	2	490
South Canberra	0	3	121
South Canberra	0	4	42
South Canberra	0	5	11
South Canberra	1	2	4336
South Canberra	1	3	1570
South Canberra	1	4	1456
South Canberra	1	5	485
South Canberra	1	6	164
Tuggeranong	0	1	7486
Tuggeranong	0	2	534
Tuggeranong	0	3	135
Tuggeranong	0	4	35
Tuggeranong	0	5	8
Tuggeranong	0	6	5
Tuggeranong	1	2	10305
Tuggeranong	1	3	5575
Tuggeranong	1	4	5659
Tuggeranong	1	5	2202
Tuggeranong	1	6	976
Weston Creek	0	1	2234
Weston Creek	0	2	149
Weston Creek	0	3	44
Weston Creek	0	4	9
Weston Creek	0	5	3
Weston Creek	1	2	2903
Weston Creek	1	3	1386
Weston Creek	1	4	1599
Weston Creek	1	5	628
Weston Creek	1	6	188
Woden Valley	0	1	4508
Woden Valley	0	2	334
Woden Valley	0	3	120
Woden Valley	0	4	42
Woden Valley	0	5	16
Woden Valley	0	6	3
Woden Valley	1	2	4622
Woden Valley	1	3	2167
Woden Valley	1	4	2377
Woden Valley	1	5	821
Woden Valley	1	6	325
Molonglo	0	1	934
Molonglo	0	2	142
Molonglo	0	3	49
Molonglo	0	4	26
Molonglo	0	5	4
Molonglo	1	2	1122
Molonglo	1	3	754
Molonglo	1	4	789
Molonglo	1	5	247
Molonglo	1	6	118
Uriarra - Namadgi	0	1	25
Uriarra - Namadgi	1	2	56
Uriarra - Namadgi	1	3	25
Uriarra - Namadgi	1	4	40
Uriarra - Namadgi	1	5	20
Uriarra - Namadgi	1	6	11
Christmas Island	0	1	131
Christmas Island	0	2	4
Christmas Island	1	2	120
Christmas Island	1	3	60
Christmas Island	1	4	58
Christmas Island	1	5	34
Christmas Island	1	6	10
Cocos (Keeling) Islands	0	1	9
Cocos (Keeling) Islands	1	2	36
Cocos (Keeling) Islands	1	3	18
Cocos (Keeling) Islands	1	4	13
Cocos (Keeling) Islands	1	5	14
Cocos (Keeling) Islands	1	6	26
Jervis Bay	0	1	20
Jervis Bay	0	2	4
Jervis Bay	1	2	24
Jervis Bay	1	3	7
Jervis Bay	1	4	15
Jervis Bay	1	5	4
Jervis Bay	1	6	14
Norfolk Island	0	1	342
Norfolk Island	0	2	19
Norfolk Island	1	2	320
Norfolk Island	1	3	96
Norfolk Island	1	4	75
Norfolk Island	1	5	39
Norfolk Island	1	6	12
