SA3_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Outback - North and East	Separate house		3	4134
Outback - North and East	Separate house		4	1688
Outback - North and East	Separate house		5	244
Outback - North and East	Separate house		6	41
Fleurieu - Kangaroo Island				5
Fleurieu - Kangaroo Island			0	10
Fleurieu - Kangaroo Island			1	10
Fleurieu - Kangaroo Island			2	18
Fleurieu - Kangaroo Island			3	30
Fleurieu - Kangaroo Island			4	9
Fleurieu - Kangaroo Island		1 storey		25
Fleurieu - Kangaroo Island		1 storey	0	4
Fleurieu - Kangaroo Island		1 storey	1	113
Fleurieu - Kangaroo Island		1 storey	2	699
Fleurieu - Kangaroo Island		1 storey	3	274
Fleurieu - Kangaroo Island		1 storey	4	9
Fleurieu - Kangaroo Island		1 storey	5	4
Fleurieu - Kangaroo Island		2 storeys or more	1	9
Fleurieu - Kangaroo Island		2 storeys or more	2	42
Fleurieu - Kangaroo Island		2 storeys or more	3	112
Fleurieu - Kangaroo Island		2 storeys or more	4	19
Fleurieu - Kangaroo Island		2 storeys or more	5	4
Fleurieu - Kangaroo Island	(Other)			8
Fleurieu - Kangaroo Island	(Other)		0	20
Fleurieu - Kangaroo Island	(Other)		1	91
Fleurieu - Kangaroo Island	(Other)		2	45
Fleurieu - Kangaroo Island	(Other)		3	28
Fleurieu - Kangaroo Island	(Other)		4	4
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block		5
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block	0	4
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block	1	68
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block	2	123
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block	3	25
Fleurieu - Kangaroo Island	Flat/apartment	1 or 2 storey block	4	4
Fleurieu - Kangaroo Island	Flat/apartment	3 storey block	1	22
Fleurieu - Kangaroo Island	Flat/apartment	3 storey block	2	28
Fleurieu - Kangaroo Island	Flat/apartment	3 storey block	3	14
Fleurieu - Kangaroo Island	Flat/apartment	3 storey block	4	6
Fleurieu - Kangaroo Island	Flat/apartment	4-8 storey block	2	7
Fleurieu - Kangaroo Island	Flat/apartment	4-8 storey block	3	3
Fleurieu - Kangaroo Island	Flat/apartment	Attached to a house	2	3
Fleurieu - Kangaroo Island	Separate house			267
Fleurieu - Kangaroo Island	Separate house		0	68
Fleurieu - Kangaroo Island	Separate house		1	406
Fleurieu - Kangaroo Island	Separate house		2	3086
Fleurieu - Kangaroo Island	Separate house		3	10997
Fleurieu - Kangaroo Island	Separate house		4	5607
Fleurieu - Kangaroo Island	Separate house		5	768
Fleurieu - Kangaroo Island	Separate house		6	168
Limestone Coast				19
Limestone Coast			0	7
Limestone Coast			1	9
Limestone Coast			2	18
Limestone Coast			3	24
Limestone Coast			4	7
Limestone Coast			6	4
Limestone Coast		1 storey		42
Limestone Coast		1 storey	0	5
Limestone Coast		1 storey	1	156
Limestone Coast		1 storey	2	865
Limestone Coast		1 storey	3	816
Limestone Coast		1 storey	4	48
Limestone Coast		1 storey	5	8
Limestone Coast		1 storey	6	9
Limestone Coast		2 storeys or more	2	18
Limestone Coast		2 storeys or more	3	29
Limestone Coast		2 storeys or more	4	5
Limestone Coast	(Other)			8
Limestone Coast	(Other)		0	11
Limestone Coast	(Other)		1	23
Limestone Coast	(Other)		2	21
Limestone Coast	(Other)		3	38
Limestone Coast	(Other)		4	23
Limestone Coast	(Other)		5	5
Limestone Coast	Flat/apartment	1 or 2 storey block		25
Limestone Coast	Flat/apartment	1 or 2 storey block	0	8
Limestone Coast	Flat/apartment	1 or 2 storey block	1	161
Limestone Coast	Flat/apartment	1 or 2 storey block	2	677
Limestone Coast	Flat/apartment	1 or 2 storey block	3	171
Limestone Coast	Flat/apartment	1 or 2 storey block	4	14
Limestone Coast	Flat/apartment	1 or 2 storey block	6	5
Limestone Coast	Flat/apartment	4-8 storey block	2	15
Limestone Coast	Flat/apartment	Attached to a house	3	3
Limestone Coast	Separate house			344
Limestone Coast	Separate house		0	43
Limestone Coast	Separate house		1	296
Limestone Coast	Separate house		2	2335
Limestone Coast	Separate house		3	12683
Limestone Coast	Separate house		4	5932
Limestone Coast	Separate house		5	835
Limestone Coast	Separate house		6	136
Murray and Mallee				6
Murray and Mallee			0	9
Murray and Mallee			1	24
Murray and Mallee			2	31
Murray and Mallee			3	35
Murray and Mallee			4	17
Murray and Mallee			5	4
Murray and Mallee		1 storey		70
Murray and Mallee		1 storey	0	6
Murray and Mallee		1 storey	1	268
Murray and Mallee		1 storey	2	1049
Murray and Mallee		1 storey	3	689
Murray and Mallee		1 storey	4	70
Murray and Mallee		1 storey	5	14
Murray and Mallee		1 storey	6	3
Murray and Mallee		2 storeys or more	1	17
Murray and Mallee		2 storeys or more	2	14
Murray and Mallee		2 storeys or more	4	5
Murray and Mallee		2 storeys or more	5	3
Murray and Mallee		2 storeys or more	6	3
Murray and Mallee	(Other)			12
Murray and Mallee	(Other)		0	27
Murray and Mallee	(Other)		1	125
Murray and Mallee	(Other)		2	69
Murray and Mallee	(Other)		3	81
Murray and Mallee	(Other)		4	18
Murray and Mallee	(Other)		5	6
Murray and Mallee	(Other)		6	3
Murray and Mallee	Flat/apartment	1 or 2 storey block		12
Murray and Mallee	Flat/apartment	1 or 2 storey block	1	86
Murray and Mallee	Flat/apartment	1 or 2 storey block	2	159
Murray and Mallee	Flat/apartment	1 or 2 storey block	3	11
Murray and Mallee	Flat/apartment	Attached to a house	1	4
Murray and Mallee	Flat/apartment	Attached to a house	3	5
Murray and Mallee	Separate house			440
Murray and Mallee	Separate house		0	58
Murray and Mallee	Separate house		1	500
Murray and Mallee	Separate house		2	3279
Murray and Mallee	Separate house		3	14008
Murray and Mallee	Separate house		4	6129
Murray and Mallee	Separate house		5	826
Murray and Mallee	Separate house		6	199
Augusta - Margaret River - Busselton				17
Augusta - Margaret River - Busselton			1	7
Augusta - Margaret River - Busselton			2	18
Augusta - Margaret River - Busselton			3	7
Augusta - Margaret River - Busselton			4	13
Augusta - Margaret River - Busselton			5	3
Augusta - Margaret River - Busselton			6	9
Augusta - Margaret River - Busselton		1 storey		36
Augusta - Margaret River - Busselton		1 storey	0	4
Augusta - Margaret River - Busselton		1 storey	1	152
Augusta - Margaret River - Busselton		1 storey	2	545
Augusta - Margaret River - Busselton		1 storey	3	499
Augusta - Margaret River - Busselton		1 storey	4	106
Augusta - Margaret River - Busselton		1 storey	5	9
Augusta - Margaret River - Busselton		1 storey	6	4
Augusta - Margaret River - Busselton		2 storeys or more		11
Augusta - Margaret River - Busselton		2 storeys or more	1	41
Augusta - Margaret River - Busselton		2 storeys or more	2	66
Augusta - Margaret River - Busselton		2 storeys or more	3	119
Augusta - Margaret River - Busselton		2 storeys or more	4	55
Augusta - Margaret River - Busselton		2 storeys or more	5	14
Augusta - Margaret River - Busselton	(Other)			19
Augusta - Margaret River - Busselton	(Other)		0	32
Augusta - Margaret River - Busselton	(Other)		1	111
Augusta - Margaret River - Busselton	(Other)		2	130
Augusta - Margaret River - Busselton	(Other)		3	34
Augusta - Margaret River - Busselton	(Other)		4	29
Augusta - Margaret River - Busselton	Flat/apartment	1 or 2 storey block		5
Augusta - Margaret River - Busselton	Flat/apartment	1 or 2 storey block	2	34
Augusta - Margaret River - Busselton	Flat/apartment	1 or 2 storey block	3	20
Augusta - Margaret River - Busselton	Flat/apartment	1 or 2 storey block	4	4
Augusta - Margaret River - Busselton	Flat/apartment	4-8 storey block	1	4
Augusta - Margaret River - Busselton	Flat/apartment	4-8 storey block	2	10
Augusta - Margaret River - Busselton	Flat/apartment	4-8 storey block	3	5
Augusta - Margaret River - Busselton	Flat/apartment	Attached to a house	1	10
Augusta - Margaret River - Busselton	Flat/apartment	Attached to a house	2	7
Augusta - Margaret River - Busselton	Flat/apartment	Attached to a house	3	7
Augusta - Margaret River - Busselton	Flat/apartment	Attached to a house	4	7
Augusta - Margaret River - Busselton	Separate house			254
Augusta - Margaret River - Busselton	Separate house		0	42
Augusta - Margaret River - Busselton	Separate house		1	325
Augusta - Margaret River - Busselton	Separate house		2	1399
Augusta - Margaret River - Busselton	Separate house		3	6993
Augusta - Margaret River - Busselton	Separate house		4	8501
Augusta - Margaret River - Busselton	Separate house		5	942
Augusta - Margaret River - Busselton	Separate house		6	195
Bunbury				12
Bunbury			0	3
Bunbury			1	7
Bunbury			2	6
Bunbury			3	21
Bunbury			4	18
Bunbury		1 storey		115
Bunbury		1 storey	0	4
Bunbury		1 storey	1	380
Bunbury		1 storey	2	1253
Bunbury		1 storey	3	1281
Bunbury		1 storey	4	108
Bunbury		1 storey	5	5
Bunbury		1 storey	6	11
Bunbury		2 storeys or more		5
Bunbury		2 storeys or more	1	15
Bunbury		2 storeys or more	2	92
Bunbury		2 storeys or more	3	284
Bunbury		2 storeys or more	4	48
Bunbury		2 storeys or more	5	6
Bunbury	(Other)			31
Bunbury	(Other)		0	33
Bunbury	(Other)		1	187
Bunbury	(Other)		2	113
Bunbury	(Other)		3	26
Bunbury	(Other)		4	13
Bunbury	(Other)		5	3
Bunbury	Flat/apartment		0	5
Bunbury	Flat/apartment	1 or 2 storey block		21
Bunbury	Flat/apartment	1 or 2 storey block	0	7
Bunbury	Flat/apartment	1 or 2 storey block	1	140
Bunbury	Flat/apartment	1 or 2 storey block	2	264
Bunbury	Flat/apartment	1 or 2 storey block	3	127
Bunbury	Flat/apartment	1 or 2 storey block	4	6
Bunbury	Flat/apartment	3 storey block	1	10
Bunbury	Flat/apartment	3 storey block	2	64
Bunbury	Flat/apartment	3 storey block	3	26
Bunbury	Flat/apartment	4-8 storey block	2	12
Bunbury	Flat/apartment	4-8 storey block	3	3
Bunbury	Flat/apartment	9 or more storey block	2	10
Bunbury	Flat/apartment	9 or more storey block	3	20
Bunbury	Flat/apartment	Attached to a house	1	3
Bunbury	Separate house			460
Bunbury	Separate house		0	41
Bunbury	Separate house		1	247
Bunbury	Separate house		2	2064
Bunbury	Separate house		3	12925
Bunbury	Separate house		4	17274
Bunbury	Separate house		5	1855
Bunbury	Separate house		6	308
Manjimup				4
Manjimup			0	6
Manjimup			1	6
Manjimup			2	16
Manjimup			3	7
Manjimup			4	8
Manjimup			5	3
Manjimup			6	6
Manjimup		1 storey		8
Manjimup		1 storey	1	81
Manjimup		1 storey	2	173
Manjimup		1 storey	3	39
Manjimup		1 storey	4	9
Manjimup		2 storeys or more	1	4
Manjimup		2 storeys or more	2	5
Manjimup		2 storeys or more	4	6
Manjimup	(Other)			5
Manjimup	(Other)		0	17
Manjimup	(Other)		1	18
Manjimup	(Other)		2	9
Manjimup	(Other)		3	10
Manjimup	(Other)		4	6
Manjimup	Flat/apartment	1 or 2 storey block	1	24
Manjimup	Flat/apartment	1 or 2 storey block	2	10
Manjimup	Flat/apartment	1 or 2 storey block	3	6
Manjimup	Flat/apartment	1 or 2 storey block	6	3
Manjimup	Flat/apartment	Attached to a house	1	4
Manjimup	Flat/apartment	Attached to a house	3	3
Manjimup	Separate house			122
Manjimup	Separate house		0	45
Manjimup	Separate house		1	220
Manjimup	Separate house		2	1160
Manjimup	Separate house		3	3773
Manjimup	Separate house		4	2781
Manjimup	Separate house		5	425
Manjimup	Separate house		6	122
Mandurah				6
Mandurah			1	5
Mandurah			2	16
Mandurah			3	11
Mandurah			4	8
Mandurah		1 storey		114
Mandurah		1 storey	0	7
Mandurah		1 storey	1	406
Mandurah		1 storey	2	1588
Mandurah		1 storey	3	1538
Mandurah		1 storey	4	72
Mandurah		1 storey	5	9
Mandurah		1 storey	6	8
Mandurah		2 storeys or more		8
Mandurah		2 storeys or more	0	3
Mandurah		2 storeys or more	1	46
Mandurah		2 storeys or more	2	313
Mandurah		2 storeys or more	3	639
Mandurah		2 storeys or more	4	61
Mandurah		2 storeys or more	5	7
Mandurah	(Other)			37
Mandurah	(Other)		0	33
Mandurah	(Other)		1	196
Mandurah	(Other)		2	118
Mandurah	(Other)		3	21
Mandurah	(Other)		4	9
Mandurah	Flat/apartment	1 or 2 storey block		19
Mandurah	Flat/apartment	1 or 2 storey block	1	103
Mandurah	Flat/apartment	1 or 2 storey block	2	213
Mandurah	Flat/apartment	1 or 2 storey block	3	91
Mandurah	Flat/apartment	3 storey block	1	5
Mandurah	Flat/apartment	3 storey block	2	56
Mandurah	Flat/apartment	3 storey block	3	119
Mandurah	Flat/apartment	3 storey block	4	12
Mandurah	Flat/apartment	3 storey block	5	4
Mandurah	Flat/apartment	4-8 storey block		8
Mandurah	Flat/apartment	4-8 storey block	1	7
Mandurah	Flat/apartment	4-8 storey block	2	66
Mandurah	Flat/apartment	4-8 storey block	3	115
Mandurah	Flat/apartment	9 or more storey block	2	48
Mandurah	Flat/apartment	9 or more storey block	3	103
Mandurah	Flat/apartment	Attached to a house	1	6
Mandurah	Flat/apartment	Attached to a house	2	22
Mandurah	Flat/apartment	Attached to a house	3	3
Mandurah	Flat/apartment	Attached to a house	4	7
Mandurah	Separate house			463
Mandurah	Separate house		0	47
Mandurah	Separate house		1	404
Mandurah	Separate house		2	2412
Mandurah	Separate house		3	11544
Mandurah	Separate house		4	18314
Mandurah	Separate house		5	1922
Mandurah	Separate house		6	339
Cottesloe - Claremont			1	5
Cottesloe - Claremont			2	3
Cottesloe - Claremont			3	3
Cottesloe - Claremont		1 storey		15
Cottesloe - Claremont		1 storey	0	4
Cottesloe - Claremont		1 storey	1	134
Cottesloe - Claremont		1 storey	2	569
Cottesloe - Claremont		1 storey	3	765
Cottesloe - Claremont		1 storey	4	158
Cottesloe - Claremont		1 storey	5	15
Cottesloe - Claremont		1 storey	6	8
Cottesloe - Claremont		2 storeys or more		11
Cottesloe - Claremont		2 storeys or more	0	3
Cottesloe - Claremont		2 storeys or more	1	124
Cottesloe - Claremont		2 storeys or more	2	467
Cottesloe - Claremont		2 storeys or more	3	962
Cottesloe - Claremont		2 storeys or more	4	198
Cottesloe - Claremont		2 storeys or more	5	21
Cottesloe - Claremont	(Other)		4	3
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block		21
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	0	11
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	1	257
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	2	742
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	3	192
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	4	15
Cottesloe - Claremont	Flat/apartment	1 or 2 storey block	6	3
Cottesloe - Claremont	Flat/apartment	3 storey block		21
Cottesloe - Claremont	Flat/apartment	3 storey block	0	56
Cottesloe - Claremont	Flat/apartment	3 storey block	1	570
Cottesloe - Claremont	Flat/apartment	3 storey block	2	566
Cottesloe - Claremont	Flat/apartment	3 storey block	3	190
Cottesloe - Claremont	Flat/apartment	3 storey block	4	17
Cottesloe - Claremont	Flat/apartment	3 storey block	6	3
Cottesloe - Claremont	Flat/apartment	4-8 storey block		13
Cottesloe - Claremont	Flat/apartment	4-8 storey block	0	3
Cottesloe - Claremont	Flat/apartment	4-8 storey block	1	286
Cottesloe - Claremont	Flat/apartment	4-8 storey block	2	865
Cottesloe - Claremont	Flat/apartment	4-8 storey block	3	280
Cottesloe - Claremont	Flat/apartment	4-8 storey block	4	6
Cottesloe - Claremont	Flat/apartment	9 or more storey block		3
Cottesloe - Claremont	Flat/apartment	9 or more storey block	1	22
Cottesloe - Claremont	Flat/apartment	9 or more storey block	2	261
Cottesloe - Claremont	Flat/apartment	9 or more storey block	3	106
Cottesloe - Claremont	Flat/apartment	9 or more storey block	4	10
Cottesloe - Claremont	Flat/apartment	Attached to a house	1	4
Cottesloe - Claremont	Flat/apartment	Attached to a house	4	5
Cottesloe - Claremont	Separate house			107
Cottesloe - Claremont	Separate house		0	14
Cottesloe - Claremont	Separate house		1	68
Cottesloe - Claremont	Separate house		2	1100
Cottesloe - Claremont	Separate house		3	5298
Cottesloe - Claremont	Separate house		4	7508
Cottesloe - Claremont	Separate house		5	2821
Cottesloe - Claremont	Separate house		6	542
Perth City				15
Perth City			0	3
Perth City			1	17
Perth City			2	23
Perth City			3	9
Perth City			4	7
Perth City			6	4
Perth City		1 storey		30
Perth City		1 storey	0	8
Perth City		1 storey	1	245
Perth City		1 storey	2	1274
Perth City		1 storey	3	1057
Perth City		1 storey	4	159
Perth City		1 storey	5	19
Perth City		1 storey	6	3
Perth City		2 storeys or more		35
Perth City		2 storeys or more	0	9
Perth City		2 storeys or more	1	347
Perth City		2 storeys or more	2	1620
Perth City		2 storeys or more	3	2572
Perth City		2 storeys or more	4	367
Perth City		2 storeys or more	5	27
Perth City		2 storeys or more	6	5
Perth City	(Other)		0	4
Perth City	(Other)		1	17
Perth City	(Other)		2	36
Perth City	(Other)		3	12
Perth City	(Other)		4	6
Perth City	Flat/apartment	1 or 2 storey block		39
Perth City	Flat/apartment	1 or 2 storey block	0	20
Perth City	Flat/apartment	1 or 2 storey block	1	951
Perth City	Flat/apartment	1 or 2 storey block	2	2026
Perth City	Flat/apartment	1 or 2 storey block	3	279
Perth City	Flat/apartment	1 or 2 storey block	4	18
Perth City	Flat/apartment	1 or 2 storey block	6	4
Perth City	Flat/apartment	3 storey block		78
Perth City	Flat/apartment	3 storey block	0	114
Perth City	Flat/apartment	3 storey block	1	1814
Perth City	Flat/apartment	3 storey block	2	3024
Perth City	Flat/apartment	3 storey block	3	597
Perth City	Flat/apartment	3 storey block	4	20
Perth City	Flat/apartment	3 storey block	5	3
Perth City	Flat/apartment	3 storey block	6	3
Perth City	Flat/apartment	4-8 storey block		81
Perth City	Flat/apartment	4-8 storey block	0	153
Perth City	Flat/apartment	4-8 storey block	1	2549
Perth City	Flat/apartment	4-8 storey block	2	3522
Perth City	Flat/apartment	4-8 storey block	3	820
Perth City	Flat/apartment	4-8 storey block	4	33
Perth City	Flat/apartment	4-8 storey block	5	5
Perth City	Flat/apartment	4-8 storey block	6	3
Perth City	Flat/apartment	9 or more storey block		70
Perth City	Flat/apartment	9 or more storey block	0	124
Perth City	Flat/apartment	9 or more storey block	1	1437
Perth City	Flat/apartment	9 or more storey block	2	3205
Perth City	Flat/apartment	9 or more storey block	3	813
Perth City	Flat/apartment	9 or more storey block	4	17
Perth City	Flat/apartment	9 or more storey block	6	7
Perth City	Flat/apartment	Attached to a house	1	6
Perth City	Flat/apartment	Attached to a house	2	8
Perth City	Flat/apartment	Attached to a house	3	7
Perth City	Separate house			92
Perth City	Separate house		0	3
Perth City	Separate house		1	193
Perth City	Separate house		2	2571
Perth City	Separate house		3	8158
Perth City	Separate house		4	5283
Perth City	Separate house		5	1060
Perth City	Separate house		6	163
Bayswater - Bassendean				8
Bayswater - Bassendean			2	5
Bayswater - Bassendean			3	14
Bayswater - Bassendean			4	7
Bayswater - Bassendean		1 storey		72
Bayswater - Bassendean		1 storey	0	3
Bayswater - Bassendean		1 storey	1	261
Bayswater - Bassendean		1 storey	2	1494
Bayswater - Bassendean		1 storey	3	2134
Bayswater - Bassendean		1 storey	4	266
Bayswater - Bassendean		1 storey	5	15
Bayswater - Bassendean		1 storey	6	6
Bayswater - Bassendean		2 storeys or more		41
Bayswater - Bassendean		2 storeys or more	1	192
Bayswater - Bassendean		2 storeys or more	2	869
Bayswater - Bassendean		2 storeys or more	3	912
Bayswater - Bassendean		2 storeys or more	4	148
Bayswater - Bassendean		2 storeys or more	5	16
Bayswater - Bassendean		2 storeys or more	6	3
Bayswater - Bassendean	(Other)		2	6
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block		15
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block	0	8
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block	1	233
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block	2	970
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block	3	295
Bayswater - Bassendean	Flat/apartment	1 or 2 storey block	4	3
Bayswater - Bassendean	Flat/apartment	3 storey block		7
Bayswater - Bassendean	Flat/apartment	3 storey block	0	5
Bayswater - Bassendean	Flat/apartment	3 storey block	1	135
Bayswater - Bassendean	Flat/apartment	3 storey block	2	407
Bayswater - Bassendean	Flat/apartment	3 storey block	3	36
Bayswater - Bassendean	Flat/apartment	4-8 storey block		3
Bayswater - Bassendean	Flat/apartment	4-8 storey block	0	3
Bayswater - Bassendean	Flat/apartment	4-8 storey block	1	194
Bayswater - Bassendean	Flat/apartment	4-8 storey block	2	236
Bayswater - Bassendean	Flat/apartment	4-8 storey block	3	3
Bayswater - Bassendean	Flat/apartment	9 or more storey block	1	137
Bayswater - Bassendean	Flat/apartment	9 or more storey block	2	111
Bayswater - Bassendean	Flat/apartment	9 or more storey block	3	19
Bayswater - Bassendean	Flat/apartment	Attached to a house	1	3
Bayswater - Bassendean	Flat/apartment	Attached to a house	2	14
Bayswater - Bassendean	Separate house			250
Bayswater - Bassendean	Separate house		0	18
Bayswater - Bassendean	Separate house		1	190
Bayswater - Bassendean	Separate house		2	2080
Bayswater - Bassendean	Separate house		3	11963
Bayswater - Bassendean	Separate house		4	8782
Bayswater - Bassendean	Separate house		5	1276
Bayswater - Bassendean	Separate house		6	199
Mundaring			1	3
Mundaring			2	5
Mundaring			3	4
Mundaring			5	3
Mundaring		1 storey		27
Mundaring		1 storey	1	175
Mundaring		1 storey	2	280
Mundaring		1 storey	3	200
Mundaring		1 storey	4	17
Mundaring		2 storeys or more	1	4
Mundaring		2 storeys or more	2	23
Mundaring		2 storeys or more	3	13
Mundaring		2 storeys or more	4	3
Mundaring	(Other)		0	4
Mundaring	(Other)		1	3
Mundaring	(Other)		3	3
Mundaring	(Other)		5	6
Mundaring	Flat/apartment	1 or 2 storey block	2	3
Mundaring	Flat/apartment	Attached to a house	1	3
Mundaring	Flat/apartment	Attached to a house	2	3
Mundaring	Flat/apartment	Attached to a house	4	5
Mundaring	Separate house			141
Mundaring	Separate house		0	22
Mundaring	Separate house		1	145
Mundaring	Separate house		2	944
Mundaring	Separate house		3	5274
Mundaring	Separate house		4	6492
Mundaring	Separate house		5	1221
Mundaring	Separate house		6	276
Swan				12
Swan			0	4
Swan			1	10
Swan			2	8
Swan			3	26
Swan			4	16
Swan			6	4
Swan		1 storey		77
Swan		1 storey	0	3
Swan		1 storey	1	236
Swan		1 storey	2	1013
Swan		1 storey	3	2003
Swan		1 storey	4	175
Swan		1 storey	5	12
Swan		1 storey	6	5
Swan		2 storeys or more		9
Swan		2 storeys or more	1	74
Swan		2 storeys or more	2	342
Swan		2 storeys or more	3	369
Swan		2 storeys or more	4	41
Swan	(Other)			12
Swan	(Other)		0	27
Swan	(Other)		1	92
Swan	(Other)		2	82
Swan	(Other)		3	16
Swan	(Other)		4	6
Swan	Flat/apartment	1 or 2 storey block		12
Swan	Flat/apartment	1 or 2 storey block	1	84
Swan	Flat/apartment	1 or 2 storey block	2	189
Swan	Flat/apartment	1 or 2 storey block	3	73
Swan	Flat/apartment	1 or 2 storey block	4	3
Swan	Flat/apartment	3 storey block		3
Swan	Flat/apartment	3 storey block	1	62
Swan	Flat/apartment	3 storey block	2	265
Swan	Flat/apartment	3 storey block	3	19
Swan	Flat/apartment	4-8 storey block	1	24
Swan	Flat/apartment	4-8 storey block	2	64
Swan	Flat/apartment	4-8 storey block	3	8
Swan	Flat/apartment	9 or more storey block	1	14
Swan	Flat/apartment	9 or more storey block	2	33
Swan	Flat/apartment	9 or more storey block	3	3
Swan	Flat/apartment	Attached to a house		4
Swan	Flat/apartment	Attached to a house	1	19
Swan	Flat/apartment	Attached to a house	2	22
Swan	Flat/apartment	Attached to a house	3	8
Swan	Flat/apartment	Attached to a house	4	3
Swan	Flat/apartment	Attached to a house	5	3
Swan	Flat/apartment	Attached to a house	6	4
Swan	Separate house			530
Swan	Separate house		0	52
Swan	Separate house		1	200
Swan	Separate house		2	1528
Swan	Separate house		3	15783
Swan	Separate house		4	24033
Swan	Separate house		5	2623
Swan	Separate house		6	499
Joondalup				7
Joondalup			1	3
Joondalup			2	10
Joondalup			3	7
Joondalup		1 storey		66
Joondalup		1 storey	1	153
Joondalup		1 storey	2	869
Joondalup		1 storey	3	2281
Joondalup		1 storey	4	237
Joondalup		1 storey	5	14
Joondalup		1 storey	6	3
Joondalup		2 storeys or more		20
Joondalup		2 storeys or more	0	8
Joondalup		2 storeys or more	1	90
Joondalup		2 storeys or more	2	237
Joondalup		2 storeys or more	3	637
Joondalup		2 storeys or more	4	234
Joondalup		2 storeys or more	5	47
Joondalup		2 storeys or more	6	13
Joondalup	(Other)			10
Joondalup	(Other)		1	30
Joondalup	(Other)		2	58
Joondalup	(Other)		3	18
Joondalup	(Other)		4	10
Joondalup	Flat/apartment	1 or 2 storey block		41
Joondalup	Flat/apartment	1 or 2 storey block	0	26
Joondalup	Flat/apartment	1 or 2 storey block	1	73
Joondalup	Flat/apartment	1 or 2 storey block	2	183
Joondalup	Flat/apartment	1 or 2 storey block	3	129
Joondalup	Flat/apartment	1 or 2 storey block	4	5
Joondalup	Flat/apartment	3 storey block		15
Joondalup	Flat/apartment	3 storey block	1	81
Joondalup	Flat/apartment	3 storey block	2	259
Joondalup	Flat/apartment	3 storey block	3	104
Joondalup	Flat/apartment	3 storey block	4	5
Joondalup	Flat/apartment	4-8 storey block		5
Joondalup	Flat/apartment	4-8 storey block	0	4
Joondalup	Flat/apartment	4-8 storey block	1	99
Joondalup	Flat/apartment	4-8 storey block	2	241
Joondalup	Flat/apartment	4-8 storey block	3	125
Joondalup	Flat/apartment	Attached to a house	1	24
Joondalup	Flat/apartment	Attached to a house	2	26
Joondalup	Flat/apartment	Attached to a house	3	6
Joondalup	Flat/apartment	Attached to a house	4	9
Joondalup	Flat/apartment	Attached to a house	5	3
Joondalup	Flat/apartment	Attached to a house	6	9
Joondalup	Separate house			331
Joondalup	Separate house		0	24
Joondalup	Separate house		1	130
Joondalup	Separate house		2	667
Joondalup	Separate house		3	14685
Joondalup	Separate house		4	29717
Joondalup	Separate house		5	4948
Joondalup	Separate house		6	691
Stirling				12
Stirling			1	11
Stirling			2	8
Stirling			3	24
Stirling			4	7
Stirling		1 storey		323
Stirling		1 storey	0	17
Stirling		1 storey	1	1145
Stirling		1 storey	2	6889
Stirling		1 storey	3	12372
Stirling		1 storey	4	706
Stirling		1 storey	5	57
Stirling		1 storey	6	20
Stirling		2 storeys or more		66
Stirling		2 storeys or more	0	5
Stirling		2 storeys or more	1	284
Stirling		2 storeys or more	2	1419
Stirling		2 storeys or more	3	3058
Stirling		2 storeys or more	4	883
Stirling		2 storeys or more	5	54
Stirling		2 storeys or more	6	7
Stirling	(Other)			3
Stirling	(Other)		0	5
Stirling	(Other)		1	27
Stirling	(Other)		2	4
Stirling	(Other)		3	3
Stirling	(Other)		4	10
Stirling	Flat/apartment	1 or 2 storey block		62
Stirling	Flat/apartment	1 or 2 storey block	0	20
Stirling	Flat/apartment	1 or 2 storey block	1	890
Stirling	Flat/apartment	1 or 2 storey block	2	2744
Stirling	Flat/apartment	1 or 2 storey block	3	439
Stirling	Flat/apartment	1 or 2 storey block	4	15
Stirling	Flat/apartment	1 or 2 storey block	6	3
Stirling	Flat/apartment	3 storey block		11
Stirling	Flat/apartment	3 storey block	0	4
Stirling	Flat/apartment	3 storey block	1	186
Stirling	Flat/apartment	3 storey block	2	496
Stirling	Flat/apartment	3 storey block	3	81
Stirling	Flat/apartment	4-8 storey block		17
Stirling	Flat/apartment	4-8 storey block	1	183
Stirling	Flat/apartment	4-8 storey block	2	449
Stirling	Flat/apartment	4-8 storey block	3	156
Stirling	Flat/apartment	9 or more storey block	1	30
Stirling	Flat/apartment	9 or more storey block	2	42
Stirling	Flat/apartment	9 or more storey block	3	78
Stirling	Flat/apartment	9 or more storey block	4	6
Stirling	Flat/apartment	Attached to a house		5
