SA3_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Moira	Person not in same household	7875	100
Moira	Person not in same household	10500	118
Moira	Person not in same household	11812	119
Moira	Person not in same household	14437	127
Moira	Person not in same household	18375	57
Moira	Person not in same household	23625	10
Moira	Person not in same household	34125	4
Moira	Person not in same household	49875	5
Moira	Real estate agent	52	9
Moira	Real estate agent	5250	60
Moira	Real estate agent	7875	159
Moira	Real estate agent	10500	124
Moira	Real estate agent	11812	333
Moira	Real estate agent	14437	327
Moira	Real estate agent	18375	251
Moira	Real estate agent	23625	31
Moira	Real estate agent	28875	4
Moira	Real estate agent	34125	3
Moira	Real estate agent	49875	3
Moira	State or territory housing authority	52	10
Moira	State or territory housing authority	3937	11
Moira	State or territory housing authority	5250	114
Moira	State or territory housing authority	7875	62
Moira	State or territory housing authority	10500	23
Moira	State or territory housing authority	11812	12
Moira	State or territory housing authority	14437	3
Shepparton		5250	4
Shepparton		7875	9
Shepparton		10500	5
Shepparton		11812	4
Shepparton		14437	19
Shepparton		18375	12
Shepparton	(Other)	52	4
Shepparton	(Other)	3937	11
Shepparton	(Other)	5250	51
Shepparton	(Other)	7875	49
Shepparton	(Other)	10500	51
Shepparton	(Other)	11812	64
Shepparton	(Other)	14437	74
Shepparton	(Other)	18375	44
Shepparton	(Other)	23625	16
Shepparton	(Other)	28875	7
Shepparton	(Other)	39375	5
Shepparton	Co-op/church group etc	5250	28
Shepparton	Co-op/church group etc	7875	68
Shepparton	Co-op/church group etc	10500	39
Shepparton	Co-op/church group etc	11812	33
Shepparton	Co-op/church group etc	14437	40
Shepparton	Co-op/church group etc	18375	4
Shepparton	Person not in same household	52	13
Shepparton	Person not in same household	3937	14
Shepparton	Person not in same household	5250	135
Shepparton	Person not in same household	7875	180
Shepparton	Person not in same household	10500	192
Shepparton	Person not in same household	11812	309
Shepparton	Person not in same household	14437	295
Shepparton	Person not in same household	18375	170
Shepparton	Person not in same household	23625	42
Shepparton	Person not in same household	28875	3
Shepparton	Person not in same household	34125	5
Shepparton	Person not in same household	44625	4
Shepparton	Person not in same household	49875	7
Shepparton	Real estate agent	52	8
Shepparton	Real estate agent	3937	4
Shepparton	Real estate agent	5250	50
Shepparton	Real estate agent	7875	277
Shepparton	Real estate agent	10500	322
Shepparton	Real estate agent	11812	915
Shepparton	Real estate agent	14437	1245
Shepparton	Real estate agent	18375	803
Shepparton	Real estate agent	23625	164
Shepparton	Real estate agent	28875	15
Shepparton	Real estate agent	34125	7
Shepparton	Real estate agent	39375	6
Shepparton	Real estate agent	44625	5
Shepparton	Real estate agent	49875	4
Shepparton	State or territory housing authority	52	33
Shepparton	State or territory housing authority	3937	40
Shepparton	State or territory housing authority	5250	265
Shepparton	State or territory housing authority	7875	178
Shepparton	State or territory housing authority	10500	123
Shepparton	State or territory housing authority	11812	83
Shepparton	State or territory housing authority	14437	42
Shepparton	State or territory housing authority	18375	12
Glenelg - Southern Grampians		5250	13
Glenelg - Southern Grampians		7875	9
Glenelg - Southern Grampians		11812	7
Glenelg - Southern Grampians		14437	6
Glenelg - Southern Grampians	(Other)	52	23
Glenelg - Southern Grampians	(Other)	3937	3
Glenelg - Southern Grampians	(Other)	5250	35
Glenelg - Southern Grampians	(Other)	7875	26
Glenelg - Southern Grampians	(Other)	10500	29
Glenelg - Southern Grampians	(Other)	11812	18
Glenelg - Southern Grampians	(Other)	14437	11
Glenelg - Southern Grampians	(Other)	18375	8
Glenelg - Southern Grampians	Co-op/church group etc	52	3
Glenelg - Southern Grampians	Co-op/church group etc	3937	4
Glenelg - Southern Grampians	Co-op/church group etc	5250	19
Glenelg - Southern Grampians	Co-op/church group etc	7875	17
Glenelg - Southern Grampians	Co-op/church group etc	10500	3
Glenelg - Southern Grampians	Co-op/church group etc	11812	11
Glenelg - Southern Grampians	Co-op/church group etc	14437	3
Glenelg - Southern Grampians	Person not in same household	52	18
Glenelg - Southern Grampians	Person not in same household	3937	17
Glenelg - Southern Grampians	Person not in same household	5250	111
Glenelg - Southern Grampians	Person not in same household	7875	193
Glenelg - Southern Grampians	Person not in same household	10500	154
Glenelg - Southern Grampians	Person not in same household	11812	154
Glenelg - Southern Grampians	Person not in same household	14437	122
Glenelg - Southern Grampians	Person not in same household	18375	51
Glenelg - Southern Grampians	Person not in same household	23625	15
Glenelg - Southern Grampians	Person not in same household	28875	3
Glenelg - Southern Grampians	Person not in same household	34125	3
Glenelg - Southern Grampians	Person not in same household	49875	3
Glenelg - Southern Grampians	Real estate agent	3937	3
Glenelg - Southern Grampians	Real estate agent	5250	54
Glenelg - Southern Grampians	Real estate agent	7875	195
Glenelg - Southern Grampians	Real estate agent	10500	164
Glenelg - Southern Grampians	Real estate agent	11812	301
Glenelg - Southern Grampians	Real estate agent	14437	329
Glenelg - Southern Grampians	Real estate agent	18375	210
Glenelg - Southern Grampians	Real estate agent	23625	32
Glenelg - Southern Grampians	Real estate agent	28875	4
Glenelg - Southern Grampians	State or territory housing authority	52	21
Glenelg - Southern Grampians	State or territory housing authority	3937	21
Glenelg - Southern Grampians	State or territory housing authority	5250	176
Glenelg - Southern Grampians	State or territory housing authority	7875	79
Glenelg - Southern Grampians	State or territory housing authority	10500	45
Glenelg - Southern Grampians	State or territory housing authority	11812	24
Glenelg - Southern Grampians	State or territory housing authority	14437	12
Glenelg - Southern Grampians	State or territory housing authority	18375	4
Glenelg - Southern Grampians	State or territory housing authority	23625	7
Colac - Corangamite		3937	4
Colac - Corangamite		5250	5
Colac - Corangamite		7875	3
Colac - Corangamite		11812	6
Colac - Corangamite	(Other)	52	23
Colac - Corangamite	(Other)	3937	10
Colac - Corangamite	(Other)	5250	49
Colac - Corangamite	(Other)	7875	34
Colac - Corangamite	(Other)	10500	28
Colac - Corangamite	(Other)	11812	39
Colac - Corangamite	(Other)	14437	14
Colac - Corangamite	(Other)	18375	8
Colac - Corangamite	(Other)	23625	3
Colac - Corangamite	Co-op/church group etc	52	6
Colac - Corangamite	Co-op/church group etc	5250	15
Colac - Corangamite	Co-op/church group etc	7875	14
Colac - Corangamite	Co-op/church group etc	10500	6
Colac - Corangamite	Co-op/church group etc	11812	9
Colac - Corangamite	Co-op/church group etc	14437	8
Colac - Corangamite	Co-op/church group etc	18375	3
Colac - Corangamite	Person not in same household	52	17
Colac - Corangamite	Person not in same household	3937	14
Colac - Corangamite	Person not in same household	5250	110
Colac - Corangamite	Person not in same household	7875	118
Colac - Corangamite	Person not in same household	10500	162
Colac - Corangamite	Person not in same household	11812	183
Colac - Corangamite	Person not in same household	14437	142
Colac - Corangamite	Person not in same household	18375	67
Colac - Corangamite	Person not in same household	23625	13
Colac - Corangamite	Person not in same household	28875	7
Colac - Corangamite	Person not in same household	34125	5
Colac - Corangamite	Person not in same household	49875	10
Colac - Corangamite	Real estate agent	3937	4
Colac - Corangamite	Real estate agent	5250	30
Colac - Corangamite	Real estate agent	7875	72
Colac - Corangamite	Real estate agent	10500	115
Colac - Corangamite	Real estate agent	11812	342
Colac - Corangamite	Real estate agent	14437	466
Colac - Corangamite	Real estate agent	18375	283
Colac - Corangamite	Real estate agent	23625	40
Colac - Corangamite	Real estate agent	28875	9
Colac - Corangamite	State or territory housing authority	52	12
Colac - Corangamite	State or territory housing authority	3937	17
Colac - Corangamite	State or territory housing authority	5250	140
Colac - Corangamite	State or territory housing authority	7875	49
Colac - Corangamite	State or territory housing authority	10500	26
Colac - Corangamite	State or territory housing authority	11812	44
Colac - Corangamite	State or territory housing authority	14437	6
Colac - Corangamite	State or territory housing authority	18375	3
Colac - Corangamite	State or territory housing authority	23625	4
Warrnambool		5250	8
Warrnambool		7875	6
Warrnambool		14437	6
Warrnambool	(Other)	52	15
Warrnambool	(Other)	3937	9
Warrnambool	(Other)	5250	25
Warrnambool	(Other)	7875	28
Warrnambool	(Other)	10500	22
Warrnambool	(Other)	11812	14
Warrnambool	(Other)	14437	26
Warrnambool	(Other)	18375	21
Warrnambool	(Other)	23625	6
Warrnambool	(Other)	28875	6
Warrnambool	Co-op/church group etc	52	5
Warrnambool	Co-op/church group etc	3937	3
Warrnambool	Co-op/church group etc	5250	28
Warrnambool	Co-op/church group etc	7875	28
Warrnambool	Co-op/church group etc	10500	5
Warrnambool	Co-op/church group etc	11812	13
Warrnambool	Co-op/church group etc	14437	17
Warrnambool	Co-op/church group etc	18375	15
Warrnambool	Co-op/church group etc	23625	3
Warrnambool	Person not in same household	52	27
Warrnambool	Person not in same household	3937	16
Warrnambool	Person not in same household	5250	95
Warrnambool	Person not in same household	7875	138
Warrnambool	Person not in same household	10500	152
Warrnambool	Person not in same household	11812	162
Warrnambool	Person not in same household	14437	265
Warrnambool	Person not in same household	18375	150
Warrnambool	Person not in same household	23625	52
Warrnambool	Person not in same household	28875	7
Warrnambool	Person not in same household	34125	4
Warrnambool	Person not in same household	49875	5
Warrnambool	Real estate agent	52	3
Warrnambool	Real estate agent	3937	3
Warrnambool	Real estate agent	5250	56
Warrnambool	Real estate agent	7875	94
Warrnambool	Real estate agent	10500	181
Warrnambool	Real estate agent	11812	457
Warrnambool	Real estate agent	14437	810
Warrnambool	Real estate agent	18375	854
Warrnambool	Real estate agent	23625	203
Warrnambool	Real estate agent	28875	44
Warrnambool	Real estate agent	34125	9
Warrnambool	State or territory housing authority	52	32
Warrnambool	State or territory housing authority	3937	35
Warrnambool	State or territory housing authority	5250	236
Warrnambool	State or territory housing authority	7875	109
Warrnambool	State or territory housing authority	10500	55
Warrnambool	State or territory housing authority	11812	73
Warrnambool	State or territory housing authority	14437	19
Capalaba		7875	3
Capalaba		14437	4
Capalaba		18375	9
Capalaba		23625	3
Capalaba	(Other)	52	4
Capalaba	(Other)	5250	6
Capalaba	(Other)	7875	6
Capalaba	(Other)	10500	4
Capalaba	(Other)	11812	24
Capalaba	(Other)	14437	23
Capalaba	(Other)	18375	97
Capalaba	(Other)	23625	26
Capalaba	Co-op/church group etc	52	4
Capalaba	Co-op/church group etc	3937	8
Capalaba	Co-op/church group etc	5250	13
Capalaba	Co-op/church group etc	7875	40
Capalaba	Co-op/church group etc	10500	19
Capalaba	Co-op/church group etc	11812	18
Capalaba	Co-op/church group etc	14437	18
Capalaba	Co-op/church group etc	18375	12
Capalaba	Co-op/church group etc	23625	6
Capalaba	Person not in same household	52	8
Capalaba	Person not in same household	5250	13
Capalaba	Person not in same household	7875	34
Capalaba	Person not in same household	10500	40
Capalaba	Person not in same household	11812	84
Capalaba	Person not in same household	14437	161
Capalaba	Person not in same household	18375	400
Capalaba	Person not in same household	23625	174
Capalaba	Person not in same household	28875	42
Capalaba	Person not in same household	34125	17
Capalaba	Person not in same household	39375	5
Capalaba	Person not in same household	44625	4
Capalaba	Real estate agent	5250	6
Capalaba	Real estate agent	7875	8
Capalaba	Real estate agent	10500	15
Capalaba	Real estate agent	11812	61
Capalaba	Real estate agent	14437	286
Capalaba	Real estate agent	18375	1448
Capalaba	Real estate agent	23625	1105
Capalaba	Real estate agent	28875	325
Capalaba	Real estate agent	34125	134
Capalaba	Real estate agent	39375	31
Capalaba	Real estate agent	44625	13
Capalaba	Real estate agent	49875	28
Capalaba	State or territory housing authority	52	58
Capalaba	State or territory housing authority	3937	52
Capalaba	State or territory housing authority	5250	306
Capalaba	State or territory housing authority	7875	170
Capalaba	State or territory housing authority	10500	58
Capalaba	State or territory housing authority	11812	48
Capalaba	State or territory housing authority	14437	28
Capalaba	State or territory housing authority	18375	22
Capalaba	State or territory housing authority	23625	3
Cleveland - Stradbroke		7875	5
Cleveland - Stradbroke		10500	8
Cleveland - Stradbroke		11812	6
Cleveland - Stradbroke		14437	3
Cleveland - Stradbroke		18375	8
Cleveland - Stradbroke	(Other)	52	9
Cleveland - Stradbroke	(Other)	5250	11
Cleveland - Stradbroke	(Other)	7875	31
Cleveland - Stradbroke	(Other)	10500	13
Cleveland - Stradbroke	(Other)	11812	39
Cleveland - Stradbroke	(Other)	14437	28
Cleveland - Stradbroke	(Other)	18375	181
Cleveland - Stradbroke	(Other)	23625	31
Cleveland - Stradbroke	(Other)	28875	11
Cleveland - Stradbroke	(Other)	34125	7
Cleveland - Stradbroke	(Other)	44625	4
Cleveland - Stradbroke	(Other)	49875	3
Cleveland - Stradbroke	Co-op/church group etc	3937	4
Cleveland - Stradbroke	Co-op/church group etc	5250	9
Cleveland - Stradbroke	Co-op/church group etc	7875	48
Cleveland - Stradbroke	Co-op/church group etc	10500	19
Cleveland - Stradbroke	Co-op/church group etc	11812	22
Cleveland - Stradbroke	Co-op/church group etc	14437	34
Cleveland - Stradbroke	Co-op/church group etc	18375	13
Cleveland - Stradbroke	Person not in same household	52	13
Cleveland - Stradbroke	Person not in same household	5250	33
Cleveland - Stradbroke	Person not in same household	7875	88
Cleveland - Stradbroke	Person not in same household	10500	126
Cleveland - Stradbroke	Person not in same household	11812	155
Cleveland - Stradbroke	Person not in same household	14437	229
Cleveland - Stradbroke	Person not in same household	18375	441
Cleveland - Stradbroke	Person not in same household	23625	264
Cleveland - Stradbroke	Person not in same household	28875	99
Cleveland - Stradbroke	Person not in same household	34125	26
Cleveland - Stradbroke	Person not in same household	39375	7
Cleveland - Stradbroke	Person not in same household	44625	9
Cleveland - Stradbroke	Person not in same household	49875	7
Cleveland - Stradbroke	Real estate agent	5250	9
Cleveland - Stradbroke	Real estate agent	7875	27
Cleveland - Stradbroke	Real estate agent	10500	59
Cleveland - Stradbroke	Real estate agent	11812	303
Cleveland - Stradbroke	Real estate agent	14437	349
Cleveland - Stradbroke	Real estate agent	18375	1494
Cleveland - Stradbroke	Real estate agent	23625	2120
Cleveland - Stradbroke	Real estate agent	28875	543
Cleveland - Stradbroke	Real estate agent	34125	167
Cleveland - Stradbroke	Real estate agent	39375	70
Cleveland - Stradbroke	Real estate agent	44625	30
Cleveland - Stradbroke	Real estate agent	49875	42
Cleveland - Stradbroke	State or territory housing authority	52	39
Cleveland - Stradbroke	State or territory housing authority	3937	54
Cleveland - Stradbroke	State or territory housing authority	5250	251
Cleveland - Stradbroke	State or territory housing authority	7875	94
Cleveland - Stradbroke	State or territory housing authority	10500	26
Cleveland - Stradbroke	State or territory housing authority	11812	26
Cleveland - Stradbroke	State or territory housing authority	14437	24
Cleveland - Stradbroke	State or territory housing authority	18375	22
Wynnum - Manly		5250	4
Wynnum - Manly		7875	4
Wynnum - Manly		11812	3
Wynnum - Manly		14437	4
Wynnum - Manly		18375	11
Wynnum - Manly	(Other)	5250	3
Wynnum - Manly	(Other)	7875	9
Wynnum - Manly	(Other)	10500	9
Wynnum - Manly	(Other)	11812	7
Wynnum - Manly	(Other)	14437	27
Wynnum - Manly	(Other)	18375	213
Wynnum - Manly	(Other)	23625	43
Wynnum - Manly	(Other)	28875	6
Wynnum - Manly	(Other)	34125	4
Wynnum - Manly	Co-op/church group etc	3937	3
Wynnum - Manly	Co-op/church group etc	5250	15
Wynnum - Manly	Co-op/church group etc	7875	9
Wynnum - Manly	Co-op/church group etc	10500	12
Wynnum - Manly	Co-op/church group etc	11812	9
Wynnum - Manly	Co-op/church group etc	14437	24
Wynnum - Manly	Co-op/church group etc	18375	21
Wynnum - Manly	Co-op/church group etc	23625	3
Wynnum - Manly	Person not in same household	3937	3
Wynnum - Manly	Person not in same household	5250	23
Wynnum - Manly	Person not in same household	7875	36
Wynnum - Manly	Person not in same household	10500	56
Wynnum - Manly	Person not in same household	11812	79
Wynnum - Manly	Person not in same household	14437	160
Wynnum - Manly	Person not in same household	18375	392
Wynnum - Manly	Person not in same household	23625	175
Wynnum - Manly	Person not in same household	28875	82
Wynnum - Manly	Person not in same household	34125	20
Wynnum - Manly	Person not in same household	39375	9
Wynnum - Manly	Person not in same household	44625	5
Wynnum - Manly	Person not in same household	49875	3
Wynnum - Manly	Real estate agent	52	3
Wynnum - Manly	Real estate agent	5250	8
Wynnum - Manly	Real estate agent	7875	20
Wynnum - Manly	Real estate agent	10500	26
Wynnum - Manly	Real estate agent	11812	125
Wynnum - Manly	Real estate agent	14437	360
Wynnum - Manly	Real estate agent	18375	1900
Wynnum - Manly	Real estate agent	23625	1527
Wynnum - Manly	Real estate agent	28875	676
Wynnum - Manly	Real estate agent	34125	293
Wynnum - Manly	Real estate agent	39375	121
Wynnum - Manly	Real estate agent	44625	35
Wynnum - Manly	Real estate agent	49875	31
Wynnum - Manly	State or territory housing authority	52	55
Wynnum - Manly	State or territory housing authority	3937	90
Wynnum - Manly	State or territory housing authority	5250	341
Wynnum - Manly	State or territory housing authority	7875	167
Wynnum - Manly	State or territory housing authority	10500	60
Wynnum - Manly	State or territory housing authority	11812	51
Wynnum - Manly	State or territory housing authority	14437	38
Wynnum - Manly	State or territory housing authority	18375	25
Wynnum - Manly	State or territory housing authority	23625	7
Bald Hills - Everton Park		18375	7
Bald Hills - Everton Park	(Other)	10500	5
Bald Hills - Everton Park	(Other)	11812	177
Bald Hills - Everton Park	(Other)	14437	50
Bald Hills - Everton Park	(Other)	18375	108
Bald Hills - Everton Park	(Other)	23625	30
Bald Hills - Everton Park	(Other)	28875	10
Bald Hills - Everton Park	(Other)	34125	4
Bald Hills - Everton Park	Co-op/church group etc	5250	7
Bald Hills - Everton Park	Co-op/church group etc	7875	4
Bald Hills - Everton Park	Co-op/church group etc	14437	10
Bald Hills - Everton Park	Co-op/church group etc	18375	13
Bald Hills - Everton Park	Person not in same household	52	5
Bald Hills - Everton Park	Person not in same household	3937	4
Bald Hills - Everton Park	Person not in same household	5250	11
Bald Hills - Everton Park	Person not in same household	7875	24
Bald Hills - Everton Park	Person not in same household	10500	29
Bald Hills - Everton Park	Person not in same household	11812	38
Bald Hills - Everton Park	Person not in same household	14437	98
Bald Hills - Everton Park	Person not in same household	18375	257
Bald Hills - Everton Park	Person not in same household	23625	100
Bald Hills - Everton Park	Person not in same household	28875	39
Bald Hills - Everton Park	Person not in same household	34125	16
Bald Hills - Everton Park	Person not in same household	39375	9
Bald Hills - Everton Park	Real estate agent	52	5
Bald Hills - Everton Park	Real estate agent	5250	5
Bald Hills - Everton Park	Real estate agent	7875	9
Bald Hills - Everton Park	Real estate agent	10500	8
Bald Hills - Everton Park	Real estate agent	11812	33
Bald Hills - Everton Park	Real estate agent	14437	203
Bald Hills - Everton Park	Real estate agent	18375	1112
Bald Hills - Everton Park	Real estate agent	23625	1063
Bald Hills - Everton Park	Real estate agent	28875	524
Bald Hills - Everton Park	Real estate agent	34125	153
Bald Hills - Everton Park	Real estate agent	39375	51
Bald Hills - Everton Park	Real estate agent	44625	17
Bald Hills - Everton Park	Real estate agent	49875	17
Bald Hills - Everton Park	State or territory housing authority	52	12
Bald Hills - Everton Park	State or territory housing authority	3937	12
Bald Hills - Everton Park	State or territory housing authority	5250	57
Bald Hills - Everton Park	State or territory housing authority	7875	23
Bald Hills - Everton Park	State or territory housing authority	10500	16
Bald Hills - Everton Park	State or territory housing authority	11812	21
Bald Hills - Everton Park	State or territory housing authority	14437	13
Bald Hills - Everton Park	State or territory housing authority	18375	3
Bald Hills - Everton Park	State or territory housing authority	23625	5
Chermside		5250	5
Chermside		7875	3
Chermside		11812	4
Chermside		14437	7
Chermside		18375	8
Chermside		23625	7
Chermside	(Other)	5250	19
Chermside	(Other)	7875	39
Chermside	(Other)	10500	29
Chermside	(Other)	11812	101
Chermside	(Other)	14437	70
Chermside	(Other)	18375	115
Chermside	(Other)	23625	11
Chermside	(Other)	28875	7
Chermside	(Other)	39375	6
Chermside	(Other)	49875	3
Chermside	Co-op/church group etc	52	3
Chermside	Co-op/church group etc	3937	8
Chermside	Co-op/church group etc	5250	21
Chermside	Co-op/church group etc	7875	35
Chermside	Co-op/church group etc	10500	13
Chermside	Co-op/church group etc	11812	24
Chermside	Co-op/church group etc	14437	12
Chermside	Co-op/church group etc	18375	10
Chermside	Co-op/church group etc	23625	5
Chermside	Person not in same household	52	11
Chermside	Person not in same household	3937	3
Chermside	Person not in same household	5250	33
Chermside	Person not in same household	7875	74
Chermside	Person not in same household	10500	78
Chermside	Person not in same household	11812	116
Chermside	Person not in same household	14437	298
Chermside	Person not in same household	18375	543
Chermside	Person not in same household	23625	195
Chermside	Person not in same household	28875	62
Chermside	Person not in same household	34125	39
Chermside	Person not in same household	39375	4
Chermside	Person not in same household	44625	3
Chermside	Person not in same household	49875	10
Chermside	Real estate agent	52	5
Chermside	Real estate agent	5250	25
Chermside	Real estate agent	7875	51
Chermside	Real estate agent	10500	56
Chermside	Real estate agent	11812	268
Chermside	Real estate agent	14437	1114
Chermside	Real estate agent	18375	3520
Chermside	Real estate agent	23625	1690
Chermside	Real estate agent	28875	541
Chermside	Real estate agent	34125	225
Chermside	Real estate agent	39375	100
Chermside	Real estate agent	44625	46
Chermside	Real estate agent	49875	33
Chermside	State or territory housing authority	52	98
Chermside	State or territory housing authority	3937	106
Chermside	State or territory housing authority	5250	506
Chermside	State or territory housing authority	7875	224
Chermside	State or territory housing authority	10500	90
Chermside	State or territory housing authority	11812	91
Chermside	State or territory housing authority	14437	47
Chermside	State or territory housing authority	18375	22
Chermside	State or territory housing authority	23625	8
Nundah		11812	7
Nundah		18375	9
Nundah		28875	6
Nundah	(Other)	5250	4
Nundah	(Other)	7875	8
Nundah	(Other)	11812	11
Nundah	(Other)	14437	12
Nundah	(Other)	18375	55
Nundah	(Other)	23625	30
Nundah	(Other)	28875	4
Nundah	Co-op/church group etc	52	7
Nundah	Co-op/church group etc	3937	6
Nundah	Co-op/church group etc	5250	12
Nundah	Co-op/church group etc	7875	49
Nundah	Co-op/church group etc	10500	22
Nundah	Co-op/church group etc	11812	21
Nundah	Co-op/church group etc	14437	15
Nundah	Co-op/church group etc	18375	12
Nundah	Co-op/church group etc	23625	3
Nundah	Person not in same household	52	5
Nundah	Person not in same household	3937	5
Nundah	Person not in same household	5250	20
Nundah	Person not in same household	7875	34
Nundah	Person not in same household	10500	39
Nundah	Person not in same household	11812	67
Nundah	Person not in same household	14437	180
Nundah	Person not in same household	18375	320
Nundah	Person not in same household	23625	153
Nundah	Person not in same household	28875	47
Nundah	Person not in same household	34125	17
Nundah	Person not in same household	39375	18
Nundah	Real estate agent	52	7
Nundah	Real estate agent	3937	4
Nundah	Real estate agent	5250	10
Nundah	Real estate agent	7875	34
Nundah	Real estate agent	10500	54
Nundah	Real estate agent	11812	206
Nundah	Real estate agent	14437	786
Nundah	Real estate agent	18375	2437
Nundah	Real estate agent	23625	1135
Nundah	Real estate agent	28875	423
Nundah	Real estate agent	34125	129
Nundah	Real estate agent	39375	26
Nundah	Real estate agent	44625	30
Nundah	Real estate agent	49875	19
Nundah	State or territory housing authority	52	55
Nundah	State or territory housing authority	3937	44
Nundah	State or territory housing authority	5250	250
Nundah	State or territory housing authority	7875	84
Nundah	State or territory housing authority	10500	26
Nundah	State or territory housing authority	11812	29
Nundah	State or territory housing authority	14437	24
Nundah	State or territory housing authority	18375	7
Sandgate		7875	4
Sandgate		10500	3
Sandgate		11812	5
Sandgate		14437	4
Sandgate		18375	10
Sandgate		23625	3
Sandgate	(Other)	5250	3
Sandgate	(Other)	7875	18
Sandgate	(Other)	10500	3
Sandgate	(Other)	11812	29
Sandgate	(Other)	14437	50
Sandgate	(Other)	18375	170
Sandgate	(Other)	23625	12
Sandgate	(Other)	39375	3
Sandgate	Co-op/church group etc	52	4
Sandgate	Co-op/church group etc	3937	4
Sandgate	Co-op/church group etc	5250	14
Sandgate	Co-op/church group etc	7875	29
Sandgate	Co-op/church group etc	10500	21
Sandgate	Co-op/church group etc	11812	34
Sandgate	Co-op/church group etc	14437	26
Sandgate	Co-op/church group etc	18375	16
Sandgate	Person not in same household	52	3
Sandgate	Person not in same household	3937	4
Sandgate	Person not in same household	5250	19
Sandgate	Person not in same household	7875	48
Sandgate	Person not in same household	10500	60
Sandgate	Person not in same household	11812	94
Sandgate	Person not in same household	14437	175
Sandgate	Person not in same household	18375	384
Sandgate	Person not in same household	23625	110
Sandgate	Person not in same household	28875	18
Sandgate	Person not in same household	34125	15
Sandgate	Person not in same household	39375	5
Sandgate	Person not in same household	49875	6
Sandgate	Real estate agent	52	3
Sandgate	Real estate agent	5250	10
Sandgate	Real estate agent	7875	41
Sandgate	Real estate agent	10500	59
Sandgate	Real estate agent	11812	203
Sandgate	Real estate agent	14437	713
Sandgate	Real estate agent	18375	2501
Sandgate	Real estate agent	23625	1006
Sandgate	Real estate agent	28875	205
Sandgate	Real estate agent	34125	43
Sandgate	Real estate agent	39375	22
Sandgate	Real estate agent	44625	11
Sandgate	Real estate agent	49875	11
Sandgate	State or territory housing authority	52	59
Sandgate	State or territory housing authority	3937	77
Sandgate	State or territory housing authority	5250	364
Sandgate	State or territory housing authority	7875	160
Sandgate	State or territory housing authority	10500	67
Sandgate	State or territory housing authority	11812	67
Sandgate	State or territory housing authority	14437	56
Sandgate	State or territory housing authority	18375	30
Sandgate	State or territory housing authority	23625	9
Carindale		5250	4
Carindale		18375	4
Carindale	(Other)	5250	3
Carindale	(Other)	7875	6
Carindale	(Other)	10500	6
Carindale	(Other)	14437	6
Carindale	(Other)	18375	70
Carindale	(Other)	23625	50
Carindale	(Other)	28875	9
Carindale	Co-op/church group etc	3937	3
Carindale	Co-op/church group etc	5250	12
Carindale	Co-op/church group etc	7875	5
Carindale	Co-op/church group etc	10500	3
Carindale	Co-op/church group etc	11812	9
Carindale	Co-op/church group etc	14437	9
Carindale	Person not in same household	3937	4
Carindale	Person not in same household	5250	15
Carindale	Person not in same household	7875	33
Carindale	Person not in same household	10500	24
Carindale	Person not in same household	11812	41
Carindale	Person not in same household	14437	97
Carindale	Person not in same household	18375	251
Carindale	Person not in same household	23625	180
Carindale	Person not in same household	28875	55
Carindale	Person not in same household	34125	23
Carindale	Person not in same household	39375	16
Carindale	Person not in same household	49875	10
Carindale	Real estate agent	5250	9
Carindale	Real estate agent	7875	14
Carindale	Real estate agent	10500	18
Carindale	Real estate agent	11812	41
Carindale	Real estate agent	14437	178
Carindale	Real estate agent	18375	1386
Carindale	Real estate agent	23625	1375
Carindale	Real estate agent	28875	613
Carindale	Real estate agent	34125	270
Carindale	Real estate agent	39375	136
Carindale	Real estate agent	44625	80
Carindale	Real estate agent	49875	85
Carindale	State or territory housing authority	52	38
Carindale	State or territory housing authority	3937	44
Carindale	State or territory housing authority	5250	211
Carindale	State or territory housing authority	7875	107
Carindale	State or territory housing authority	10500	38
Carindale	State or territory housing authority	11812	33
Carindale	State or territory housing authority	14437	22
Carindale	State or territory housing authority	18375	32
Holland Park - Yeronga		7875	4
Holland Park - Yeronga		11812	9
Holland Park - Yeronga		14437	10
Holland Park - Yeronga		18375	9
Holland Park - Yeronga		34125	3
Holland Park - Yeronga	(Other)	3937	3
Holland Park - Yeronga	(Other)	5250	3
Holland Park - Yeronga	(Other)	7875	14
Holland Park - Yeronga	(Other)	10500	8
Holland Park - Yeronga	(Other)	11812	16
Holland Park - Yeronga	(Other)	14437	39
Holland Park - Yeronga	(Other)	18375	76
Holland Park - Yeronga	(Other)	23625	64
Holland Park - Yeronga	(Other)	28875	18
Holland Park - Yeronga	(Other)	34125	6
Holland Park - Yeronga	(Other)	44625	5
Holland Park - Yeronga	Co-op/church group etc	52	9
Holland Park - Yeronga	Co-op/church group etc	3937	12
Holland Park - Yeronga	Co-op/church group etc	5250	27
Holland Park - Yeronga	Co-op/church group etc	7875	87
Holland Park - Yeronga	Co-op/church group etc	10500	21
Holland Park - Yeronga	Co-op/church group etc	11812	26
Holland Park - Yeronga	Co-op/church group etc	14437	16
Holland Park - Yeronga	Co-op/church group etc	18375	9
Holland Park - Yeronga	Co-op/church group etc	23625	5
Holland Park - Yeronga	Person not in same household	52	3
Holland Park - Yeronga	Person not in same household	3937	4
Holland Park - Yeronga	Person not in same household	5250	53
Holland Park - Yeronga	Person not in same household	7875	129
