SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Rockhampton	LKA	1990	8
Rockhampton	LKA	2000	7
Rockhampton	LKA	2010	64
Rockhampton	LKA	2015	81
Rockhampton	LKA	2016	9
Rockhampton	LKA	2017	12
Rockhampton	LKA	2018	11
Rockhampton	LKA	2019	25
Rockhampton	LKA	2020	16
Rockhampton	LKA	2021	18
Rockhampton	MYS		7
Rockhampton	MYS	1960	3
Rockhampton	MYS	1970	14
Rockhampton	MYS	1980	17
Rockhampton	MYS	1990	7
Rockhampton	MYS	2000	9
Rockhampton	MYS	2010	16
Rockhampton	MYS	2015	15
Rockhampton	MYS	2016	4
Rockhampton	MYS	2017	4
Rockhampton	MYS	2018	4
Rockhampton	MYS	2019	8
Rockhampton	NLD		4
Rockhampton	NLD	1951	13
Rockhampton	NLD	1960	94
Rockhampton	NLD	1970	25
Rockhampton	NLD	1980	9
Rockhampton	NLD	1990	7
Rockhampton	NLD	2000	12
Rockhampton	NLD	2010	10
Rockhampton	NPL	2000	3
Rockhampton	NPL	2010	63
Rockhampton	NPL	2015	44
Rockhampton	NPL	2016	20
Rockhampton	NPL	2017	35
Rockhampton	NPL	2018	30
Rockhampton	NPL	2019	21
Rockhampton	NPL	2020	12
Rockhampton	NZL		86
Rockhampton	NZL	1951	7
Rockhampton	NZL	1960	13
Rockhampton	NZL	1970	96
Rockhampton	NZL	1980	369
Rockhampton	NZL	1990	419
Rockhampton	NZL	2000	296
Rockhampton	NZL	2010	437
Rockhampton	NZL	2015	260
Rockhampton	NZL	2016	22
Rockhampton	NZL	2017	25
Rockhampton	NZL	2018	21
Rockhampton	NZL	2019	48
Rockhampton	NZL	2020	27
Rockhampton	NZL	2021	11
Rockhampton	PAK	2010	12
Rockhampton	PAK	2015	19
Rockhampton	PAK	2017	3
Rockhampton	PAK	2018	9
Rockhampton	PAK	2019	3
Rockhampton	PHL		32
Rockhampton	PHL	1980	25
Rockhampton	PHL	1990	120
Rockhampton	PHL	2000	102
Rockhampton	PHL	2010	257
Rockhampton	PHL	2015	356
Rockhampton	PHL	2016	74
Rockhampton	PHL	2017	57
Rockhampton	PHL	2018	52
Rockhampton	PHL	2019	80
Rockhampton	PHL	2020	21
Rockhampton	PHL	2021	4
Rockhampton	POL	1951	5
Rockhampton	POL	1990	4
Rockhampton	POL	2010	3
Rockhampton	SGP		3
Rockhampton	SGP	1970	7
Rockhampton	SGP	1980	10
Rockhampton	SGP	1990	12
Rockhampton	SGP	2010	10
Rockhampton	SGP	2017	7
Rockhampton	SGP	2018	7
Rockhampton	SGP	2019	5
Rockhampton	SGP	2020	4
Rockhampton	SGP	2021	5
Rockhampton	THA		10
Rockhampton	THA	1990	13
Rockhampton	THA	2000	13
Rockhampton	THA	2010	54
Rockhampton	THA	2015	52
Rockhampton	THA	2016	9
Rockhampton	THA	2017	3
Rockhampton	THA	2018	8
Rockhampton	THA	2019	6
Rockhampton	THA	2020	9
Rockhampton	TWN	2000	3
Rockhampton	TWN	2010	8
Rockhampton	TWN	2015	18
Rockhampton	TWN	2018	3
Rockhampton	TWN	2019	9
Rockhampton	USA		8
Rockhampton	USA	1960	8
Rockhampton	USA	1970	18
Rockhampton	USA	1980	36
Rockhampton	USA	1990	28
Rockhampton	USA	2000	32
Rockhampton	USA	2010	57
Rockhampton	USA	2015	30
Rockhampton	USA	2016	8
Rockhampton	USA	2017	3
Rockhampton	USA	2019	14
Rockhampton	USA	2020	4
Rockhampton	VNM		9
Rockhampton	VNM	1980	3
Rockhampton	VNM	1990	10
Rockhampton	VNM	2000	7
Rockhampton	VNM	2010	212
Rockhampton	VNM	2015	48
Rockhampton	VNM	2016	14
Rockhampton	VNM	2017	19
Rockhampton	VNM	2018	6
Rockhampton	VNM	2019	13
Rockhampton	VNM	2020	7
Rockhampton	ZAF		20
Rockhampton	ZAF	1960	7
Rockhampton	ZAF	1970	3
Rockhampton	ZAF	1980	13
Rockhampton	ZAF	1990	31
Rockhampton	ZAF	2000	51
Rockhampton	ZAF	2010	315
Rockhampton	ZAF	2015	79
Rockhampton	ZAF	2016	27
Rockhampton	ZAF	2017	20
Rockhampton	ZAF	2018	29
Rockhampton	ZAF	2019	39
Rockhampton	ZAF	2020	16
Biloela		1970	12
Biloela		1980	9
Biloela		1990	12
Biloela		2000	7
Biloela		2010	53
Biloela		2015	33
Biloela		2016	4
Biloela		2017	18
Biloela		2018	6
Biloela		2019	17
Biloela		2020	11
Biloela		2021	6
Biloela	CAN	2000	3
Biloela	CAN	2010	3
Biloela	CHN		3
Biloela	CHN	2010	13
Biloela	CHN	2015	9
Biloela	CHN	2016	9
Biloela	CHN	2017	31
Biloela	CHN	2018	27
Biloela	CHN	2019	33
Biloela	CHN	2020	8
Biloela	CHN	2021	10
Biloela	DEU	1960	4
Biloela	DEU	1970	4
Biloela	DEU	2015	4
Biloela	DEU	2019	3
Biloela	FJI	1980	4
Biloela	FJI	2020	9
Biloela	GBR		9
Biloela	GBR	1960	20
Biloela	GBR	1970	37
Biloela	GBR	1980	24
Biloela	GBR	1990	16
Biloela	GBR	2000	4
Biloela	GBR	2010	24
Biloela	GBR	2015	18
Biloela	GBR	2016	5
Biloela	HRV	1970	4
Biloela	IND	2010	8
Biloela	IND	2015	9
Biloela	IND	2016	6
Biloela	IND	2017	7
Biloela	IND	2018	4
Biloela	IND	2019	4
Biloela	ITA	1970	4
Biloela	ITA	2017	6
Biloela	LKA		5
Biloela	LKA	2000	3
Biloela	LKA	2015	4
Biloela	LKA	2017	4
Biloela	LKA	2018	6
Biloela	LKA	2021	3
Biloela	MYS	2010	3
Biloela	MYS	2019	4
Biloela	NLD	1960	18
Biloela	NPL	2015	3
Biloela	NPL	2016	3
Biloela	NPL	2018	5
Biloela	NPL	2019	5
Biloela	NZL		12
Biloela	NZL	1970	8
Biloela	NZL	1980	30
Biloela	NZL	1990	30
Biloela	NZL	2000	26
Biloela	NZL	2010	39
Biloela	NZL	2015	15
Biloela	NZL	2017	5
Biloela	PAK	2010	3
Biloela	PAK	2015	3
Biloela	PHL	1990	6
Biloela	PHL	2000	11
Biloela	PHL	2010	30
Biloela	PHL	2015	36
Biloela	PHL	2016	3
Biloela	PHL	2017	7
Biloela	PHL	2018	13
Biloela	PHL	2019	8
Biloela	PHL	2020	3
Biloela	PHL	2021	3
Biloela	THA	1990	4
Biloela	THA	2010	5
Biloela	USA	1980	5
Biloela	USA	1990	4
Biloela	USA	2010	3
Biloela	VNM	2000	5
Biloela	VNM	2010	16
Biloela	VNM	2015	3
Biloela	ZAF	2000	6
Biloela	ZAF	2010	21
Biloela	ZAF	2015	14
Biloela	ZAF	2016	5
Biloela	ZAF	2018	5
Biloela	ZAF	2020	3
Gladstone			20
Gladstone		1951	13
Gladstone		1960	43
Gladstone		1970	105
Gladstone		1980	116
Gladstone		1990	95
Gladstone		2000	108
Gladstone		2010	206
Gladstone		2015	141
Gladstone		2016	22
Gladstone		2017	34
Gladstone		2018	27
Gladstone		2019	46
Gladstone		2020	7
Gladstone		2021	9
Gladstone	BGD	2000	3
Gladstone	BGD	2010	12
Gladstone	BGD	2015	10
Gladstone	BGD	2017	6
Gladstone	BGD	2018	6
Gladstone	BGD	2019	4
Gladstone	CAN		5
Gladstone	CAN	1970	5
Gladstone	CAN	1980	6
Gladstone	CAN	1990	10
Gladstone	CAN	2000	3
Gladstone	CAN	2010	15
Gladstone	CAN	2015	21
Gladstone	CAN	2016	5
Gladstone	CAN	2017	3
Gladstone	CAN	2018	5
Gladstone	CAN	2019	14
Gladstone	CHN		4
Gladstone	CHN	1960	7
Gladstone	CHN	1970	3
Gladstone	CHN	2000	6
Gladstone	CHN	2010	29
Gladstone	CHN	2015	30
Gladstone	CHN	2016	8
Gladstone	CHN	2017	7
Gladstone	CHN	2018	4
Gladstone	DEU		8
Gladstone	DEU	1951	7
Gladstone	DEU	1960	30
Gladstone	DEU	1970	36
Gladstone	DEU	1980	28
Gladstone	DEU	1990	17
Gladstone	DEU	2000	14
Gladstone	DEU	2010	15
Gladstone	DEU	2015	12
Gladstone	DEU	2017	3
Gladstone	DEU	2018	3
Gladstone	EGY	1970	3
Gladstone	EGY	2010	4
Gladstone	EGY	2015	14
Gladstone	EGY	2017	3
Gladstone	EGY	2019	3
Gladstone	EGY	2021	6
Gladstone	FJI		4
Gladstone	FJI	1970	4
Gladstone	FJI	1980	7
Gladstone	FJI	1990	18
Gladstone	FJI	2000	9
Gladstone	FJI	2010	25
Gladstone	FJI	2015	21
Gladstone	FJI	2016	3
Gladstone	FJI	2017	4
Gladstone	GBR		49
Gladstone	GBR	1951	30
Gladstone	GBR	1960	135
Gladstone	GBR	1970	440
Gladstone	GBR	1980	323
Gladstone	GBR	1990	204
Gladstone	GBR	2000	119
Gladstone	GBR	2010	236
Gladstone	GBR	2015	172
Gladstone	GBR	2016	22
Gladstone	GBR	2017	16
Gladstone	GBR	2018	16
Gladstone	GBR	2019	13
Gladstone	GBR	2020	7
Gladstone	GBR	2021	7
Gladstone	GRC	1960	3
Gladstone	GRC	1970	9
Gladstone	GRC	1980	3
Gladstone	HKG	1990	3
Gladstone	HKG	2010	3
Gladstone	HKG	2015	8
Gladstone	HRV	1960	3
Gladstone	HRV	1970	10
Gladstone	HRV	1980	4
Gladstone	HRV	2000	3
Gladstone	HRV	2015	3
Gladstone	HRV	2018	3
Gladstone	IDN		5
Gladstone	IDN	1980	4
Gladstone	IDN	1990	3
Gladstone	IDN	2000	9
Gladstone	IDN	2010	14
Gladstone	IDN	2015	10
Gladstone	IDN	2016	7
Gladstone	IDN	2018	7
Gladstone	IDN	2019	6
Gladstone	IDN	2020	6
Gladstone	IND		8
Gladstone	IND	1970	7
Gladstone	IND	1980	6
Gladstone	IND	1990	3
Gladstone	IND	2000	6
Gladstone	IND	2010	146
Gladstone	IND	2015	110
Gladstone	IND	2016	21
Gladstone	IND	2017	12
Gladstone	IND	2018	38
Gladstone	IND	2019	20
Gladstone	IND	2020	19
Gladstone	IND	2021	10
Gladstone	IRL		4
Gladstone	IRL	1960	6
Gladstone	IRL	1970	11
Gladstone	IRL	1980	8
Gladstone	IRL	1990	10
Gladstone	IRL	2000	3
Gladstone	IRL	2010	12
Gladstone	IRL	2015	28
Gladstone	IRN	1990	7
Gladstone	IRN	2010	5
Gladstone	IRN	2015	11
Gladstone	IRN	2017	3
Gladstone	IRQ	2010	4
Gladstone	IRQ	2015	6
Gladstone	IRQ	2019	4
Gladstone	ITA		3
Gladstone	ITA	1951	6
Gladstone	ITA	1960	7
Gladstone	ITA	1970	12
Gladstone	ITA	1980	4
Gladstone	ITA	2000	3
Gladstone	ITA	2010	4
Gladstone	ITA	2015	10
Gladstone	ITA	2016	6
Gladstone	ITA	2019	6
Gladstone	JPN	1990	5
Gladstone	JPN	2000	5
Gladstone	JPN	2010	10
Gladstone	JPN	2015	6
Gladstone	KOR	2000	4
Gladstone	KOR	2010	3
Gladstone	KOR	2015	3
Gladstone	KOR	2016	3
Gladstone	LKA		3
Gladstone	LKA	2000	4
Gladstone	LKA	2010	23
Gladstone	LKA	2015	17
Gladstone	LKA	2017	6
Gladstone	LKA	2019	4
Gladstone	LKA	2020	8
Gladstone	MYS	1960	3
Gladstone	MYS	1970	8
Gladstone	MYS	1980	11
Gladstone	MYS	1990	7
Gladstone	MYS	2000	7
Gladstone	MYS	2010	6
Gladstone	MYS	2015	10
Gladstone	MYS	2017	4
Gladstone	MYS	2019	3
Gladstone	NLD		4
Gladstone	NLD	1951	4
Gladstone	NLD	1960	54
Gladstone	NLD	1970	24
Gladstone	NLD	1980	10
Gladstone	NLD	1990	5
Gladstone	NLD	2010	5
Gladstone	NLD	2015	3
Gladstone	NPL	2010	4
Gladstone	NPL	2015	3
Gladstone	NPL	2016	3
Gladstone	NPL	2018	8
Gladstone	NPL	2019	3
Gladstone	NZL		59
Gladstone	NZL	1960	5
Gladstone	NZL	1970	76
Gladstone	NZL	1980	266
Gladstone	NZL	1990	391
Gladstone	NZL	2000	280
Gladstone	NZL	2010	474
Gladstone	NZL	2015	279
Gladstone	NZL	2016	17
Gladstone	NZL	2017	26
Gladstone	NZL	2018	28
Gladstone	NZL	2019	26
Gladstone	NZL	2020	12
Gladstone	NZL	2021	8
Gladstone	PAK	2010	8
Gladstone	PAK	2015	16
Gladstone	PAK	2017	17
Gladstone	PAK	2018	4
Gladstone	PHL		9
Gladstone	PHL	1980	24
Gladstone	PHL	1990	66
Gladstone	PHL	2000	43
Gladstone	PHL	2010	240
Gladstone	PHL	2015	314
Gladstone	PHL	2016	85
Gladstone	PHL	2017	30
Gladstone	PHL	2018	36
Gladstone	PHL	2019	29
Gladstone	PHL	2020	12
Gladstone	PHL	2021	4
Gladstone	POL	1951	4
Gladstone	POL	1980	7
Gladstone	POL	1990	9
Gladstone	POL	2000	11
Gladstone	POL	2010	7
Gladstone	POL	2015	6
Gladstone	SGP	2010	5
Gladstone	SGP	2015	7
Gladstone	SGP	2017	11
Gladstone	THA		13
Gladstone	THA	1990	3
Gladstone	THA	2000	9
Gladstone	THA	2010	32
Gladstone	THA	2015	39
Gladstone	THA	2016	6
Gladstone	THA	2017	7
Gladstone	THA	2019	15
Gladstone	THA	2020	5
Gladstone	TWN	1990	3
Gladstone	TWN	2010	3
Gladstone	TWN	2015	5
Gladstone	USA		9
Gladstone	USA	1960	4
Gladstone	USA	1970	15
Gladstone	USA	1980	16
Gladstone	USA	1990	16
Gladstone	USA	2000	16
Gladstone	USA	2010	34
Gladstone	USA	2015	30
Gladstone	USA	2016	7
Gladstone	USA	2018	14
Gladstone	USA	2019	6
Gladstone	USA	2020	6
Gladstone	VNM	1980	6
Gladstone	VNM	1990	6
Gladstone	VNM	2000	8
Gladstone	VNM	2010	14
Gladstone	VNM	2015	5
Gladstone	VNM	2018	3
Gladstone	VNM	2019	3
Gladstone	ZAF		11
Gladstone	ZAF	1970	6
Gladstone	ZAF	1980	15
Gladstone	ZAF	1990	16
Gladstone	ZAF	2000	55
Gladstone	ZAF	2010	378
Gladstone	ZAF	2015	148
Gladstone	ZAF	2016	18
Gladstone	ZAF	2017	31
Gladstone	ZAF	2018	18
Gladstone	ZAF	2019	61
Gladstone	ZAF	2020	5
Gladstone	ZAF	2021	9
Broadbeach - Burleigh			94
Broadbeach - Burleigh		1951	52
Broadbeach - Burleigh		1960	129
Broadbeach - Burleigh		1970	262
Broadbeach - Burleigh		1980	297
Broadbeach - Burleigh		1990	278
Broadbeach - Burleigh		2000	311
Broadbeach - Burleigh		2010	559
Broadbeach - Burleigh		2015	578
Broadbeach - Burleigh		2016	258
Broadbeach - Burleigh		2017	288
Broadbeach - Burleigh		2018	292
Broadbeach - Burleigh		2019	391
Broadbeach - Burleigh		2020	118
Broadbeach - Burleigh		2021	17
Broadbeach - Burleigh	CAN		3
Broadbeach - Burleigh	CAN	1960	4
Broadbeach - Burleigh	CAN	1970	12
Broadbeach - Burleigh	CAN	1980	19
Broadbeach - Burleigh	CAN	1990	29
Broadbeach - Burleigh	CAN	2000	36
Broadbeach - Burleigh	CAN	2010	85
Broadbeach - Burleigh	CAN	2015	50
Broadbeach - Burleigh	CAN	2016	17
Broadbeach - Burleigh	CAN	2017	24
Broadbeach - Burleigh	CAN	2018	21
Broadbeach - Burleigh	CAN	2019	30
Broadbeach - Burleigh	CAN	2020	11
Broadbeach - Burleigh	CAN	2021	4
Broadbeach - Burleigh	CHN		10
Broadbeach - Burleigh	CHN	1951	5
Broadbeach - Burleigh	CHN	1960	4
Broadbeach - Burleigh	CHN	1970	5
Broadbeach - Burleigh	CHN	1980	13
Broadbeach - Burleigh	CHN	1990	65
Broadbeach - Burleigh	CHN	2000	64
Broadbeach - Burleigh	CHN	2010	150
Broadbeach - Burleigh	CHN	2015	118
Broadbeach - Burleigh	CHN	2016	37
Broadbeach - Burleigh	CHN	2017	40
Broadbeach - Burleigh	CHN	2018	38
Broadbeach - Burleigh	CHN	2019	46
Broadbeach - Burleigh	CHN	2020	9
Broadbeach - Burleigh	DEU		8
Broadbeach - Burleigh	DEU	1951	32
Broadbeach - Burleigh	DEU	1960	60
Broadbeach - Burleigh	DEU	1970	22
Broadbeach - Burleigh	DEU	1980	26
Broadbeach - Burleigh	DEU	1990	56
Broadbeach - Burleigh	DEU	2000	23
Broadbeach - Burleigh	DEU	2010	33
Broadbeach - Burleigh	DEU	2015	29
Broadbeach - Burleigh	DEU	2016	4
Broadbeach - Burleigh	DEU	2017	5
Broadbeach - Burleigh	DEU	2018	13
Broadbeach - Burleigh	DEU	2019	10
Broadbeach - Burleigh	DEU	2020	3
Broadbeach - Burleigh	DEU	2021	6
Broadbeach - Burleigh	EGY		6
Broadbeach - Burleigh	EGY	1951	6
Broadbeach - Burleigh	EGY	1960	20
Broadbeach - Burleigh	EGY	1970	13
Broadbeach - Burleigh	EGY	1980	8
Broadbeach - Burleigh	EGY	1990	8
Broadbeach - Burleigh	EGY	2015	4
Broadbeach - Burleigh	FJI	1980	13
Broadbeach - Burleigh	FJI	1990	23
Broadbeach - Burleigh	FJI	2000	8
Broadbeach - Burleigh	FJI	2010	5
Broadbeach - Burleigh	FJI	2015	3
Broadbeach - Burleigh	GBR		92
Broadbeach - Burleigh	GBR	1951	74
Broadbeach - Burleigh	GBR	1960	244
Broadbeach - Burleigh	GBR	1970	548
Broadbeach - Burleigh	GBR	1980	420
Broadbeach - Burleigh	GBR	1990	427
Broadbeach - Burleigh	GBR	2000	339
Broadbeach - Burleigh	GBR	2010	698
Broadbeach - Burleigh	GBR	2015	371
Broadbeach - Burleigh	GBR	2016	67
Broadbeach - Burleigh	GBR	2017	76
Broadbeach - Burleigh	GBR	2018	85
Broadbeach - Burleigh	GBR	2019	100
Broadbeach - Burleigh	GBR	2020	65
Broadbeach - Burleigh	GBR	2021	22
Broadbeach - Burleigh	GRC	1951	5
Broadbeach - Burleigh	GRC	1960	22
Broadbeach - Burleigh	GRC	1970	31
Broadbeach - Burleigh	GRC	1980	4
Broadbeach - Burleigh	GRC	1990	4
Broadbeach - Burleigh	GRC	2015	5
Broadbeach - Burleigh	HKG		3
Broadbeach - Burleigh	HKG	1970	3
Broadbeach - Burleigh	HKG	1980	17
Broadbeach - Burleigh	HKG	1990	22
Broadbeach - Burleigh	HKG	2000	22
Broadbeach - Burleigh	HKG	2010	17
Broadbeach - Burleigh	HKG	2015	17
Broadbeach - Burleigh	HKG	2016	6
Broadbeach - Burleigh	HKG	2018	11
Broadbeach - Burleigh	HKG	2019	6
Broadbeach - Burleigh	HKG	2020	4
Broadbeach - Burleigh	HKG	2021	6
Broadbeach - Burleigh	HRV		5
Broadbeach - Burleigh	HRV	1951	3
Broadbeach - Burleigh	HRV	1960	12
Broadbeach - Burleigh	HRV	1970	52
Broadbeach - Burleigh	HRV	1980	15
Broadbeach - Burleigh	HRV	1990	6
Broadbeach - Burleigh	HRV	2000	15
Broadbeach - Burleigh	HRV	2010	3
Broadbeach - Burleigh	IDN	1960	4
Broadbeach - Burleigh	IDN	1970	5
Broadbeach - Burleigh	IDN	1980	9
Broadbeach - Burleigh	IDN	1990	11
Broadbeach - Burleigh	IDN	2000	15
Broadbeach - Burleigh	IDN	2010	16
Broadbeach - Burleigh	IDN	2015	9
Broadbeach - Burleigh	IDN	2016	3
Broadbeach - Burleigh	IDN	2017	3
Broadbeach - Burleigh	IDN	2018	3
Broadbeach - Burleigh	IDN	2020	8
Broadbeach - Burleigh	IND		4
Broadbeach - Burleigh	IND	1951	4
Broadbeach - Burleigh	IND	1960	3
Broadbeach - Burleigh	IND	1970	6
Broadbeach - Burleigh	IND	1980	7
Broadbeach - Burleigh	IND	1990	12
Broadbeach - Burleigh	IND	2000	7
Broadbeach - Burleigh	IND	2010	68
Broadbeach - Burleigh	IND	2015	39
Broadbeach - Burleigh	IND	2016	8
Broadbeach - Burleigh	IND	2017	11
Broadbeach - Burleigh	IND	2018	10
Broadbeach - Burleigh	IND	2019	21
Broadbeach - Burleigh	IND	2020	4
Broadbeach - Burleigh	IND	2021	3
Broadbeach - Burleigh	IRL		5
Broadbeach - Burleigh	IRL	1960	7
Broadbeach - Burleigh	IRL	1970	23
Broadbeach - Burleigh	IRL	1980	14
Broadbeach - Burleigh	IRL	1990	29
Broadbeach - Burleigh	IRL	2000	17
Broadbeach - Burleigh	IRL	2010	44
Broadbeach - Burleigh	IRL	2015	41
Broadbeach - Burleigh	IRL	2016	4
Broadbeach - Burleigh	IRL	2017	5
Broadbeach - Burleigh	IRL	2018	13
Broadbeach - Burleigh	IRN	1990	8
Broadbeach - Burleigh	IRN	2000	4
Broadbeach - Burleigh	IRN	2010	19
Broadbeach - Burleigh	IRN	2015	12
Broadbeach - Burleigh	IRN	2016	4
Broadbeach - Burleigh	IRN	2017	4
Broadbeach - Burleigh	IRN	2018	6
Broadbeach - Burleigh	IRQ	2000	5
Broadbeach - Burleigh	IRQ	2010	8
Broadbeach - Burleigh	IRQ	2021	3
Broadbeach - Burleigh	ITA		9
Broadbeach - Burleigh	ITA	1951	10
Broadbeach - Burleigh	ITA	1960	90
Broadbeach - Burleigh	ITA	1970	76
Broadbeach - Burleigh	ITA	1980	17
Broadbeach - Burleigh	ITA	1990	10
Broadbeach - Burleigh	ITA	2000	19
Broadbeach - Burleigh	ITA	2010	34
Broadbeach - Burleigh	ITA	2015	47
Broadbeach - Burleigh	ITA	2016	4
Broadbeach - Burleigh	ITA	2017	17
Broadbeach - Burleigh	ITA	2018	17
Broadbeach - Burleigh	ITA	2019	15
Broadbeach - Burleigh	ITA	2020	8
Broadbeach - Burleigh	JPN		18
Broadbeach - Burleigh	JPN	1951	3
Broadbeach - Burleigh	JPN	1970	4
Broadbeach - Burleigh	JPN	1980	3
Broadbeach - Burleigh	JPN	1990	45
Broadbeach - Burleigh	JPN	2000	78
Broadbeach - Burleigh	JPN	2010	139
Broadbeach - Burleigh	JPN	2015	77
Broadbeach - Burleigh	JPN	2016	27
Broadbeach - Burleigh	JPN	2017	17
Broadbeach - Burleigh	JPN	2018	17
Broadbeach - Burleigh	JPN	2019	15
Broadbeach - Burleigh	JPN	2020	25
Broadbeach - Burleigh	KOR		3
Broadbeach - Burleigh	KOR	1980	3
Broadbeach - Burleigh	KOR	1990	7
Broadbeach - Burleigh	KOR	2000	20
Broadbeach - Burleigh	KOR	2010	33
Broadbeach - Burleigh	KOR	2015	13
Broadbeach - Burleigh	KOR	2016	3
Broadbeach - Burleigh	KOR	2017	7
Broadbeach - Burleigh	KOR	2019	13
Broadbeach - Burleigh	KOR	2020	5
Broadbeach - Burleigh	KOR	2021	3
Broadbeach - Burleigh	LBN		5
Broadbeach - Burleigh	LBN	1960	3
Broadbeach - Burleigh	LBN	1970	6
Broadbeach - Burleigh	LBN	1980	7
Broadbeach - Burleigh	LBN	1990	3
Broadbeach - Burleigh	LBN	2000	4
Broadbeach - Burleigh	LBN	2010	4
Broadbeach - Burleigh	LKA		5
Broadbeach - Burleigh	LKA	1970	4
Broadbeach - Burleigh	LKA	1980	4
Broadbeach - Burleigh	LKA	1990	3
Broadbeach - Burleigh	LKA	2010	9
Broadbeach - Burleigh	LKA	2015	4
Broadbeach - Burleigh	MKD	1970	6
Broadbeach - Burleigh	MKD	1980	16
Broadbeach - Burleigh	MKD	1990	14
Broadbeach - Burleigh	MKD	2000	10
Broadbeach - Burleigh	MKD	2017	4
Broadbeach - Burleigh	MKD	2019	4
Broadbeach - Burleigh	MYS		4
Broadbeach - Burleigh	MYS	1970	15
Broadbeach - Burleigh	MYS	1980	23
Broadbeach - Burleigh	MYS	1990	27
Broadbeach - Burleigh	MYS	2000	21
Broadbeach - Burleigh	MYS	2010	16
Broadbeach - Burleigh	MYS	2015	14
Broadbeach - Burleigh	MYS	2016	9
Broadbeach - Burleigh	MYS	2017	9
Broadbeach - Burleigh	MYS	2018	5
Broadbeach - Burleigh	MYS	2019	6
Broadbeach - Burleigh	MYS	2020	4
Broadbeach - Burleigh	NLD		6
Broadbeach - Burleigh	NLD	1951	14
Broadbeach - Burleigh	NLD	1960	73
Broadbeach - Burleigh	NLD	1970	19
Broadbeach - Burleigh	NLD	1980	12
Broadbeach - Burleigh	NLD	1990	16
Broadbeach - Burleigh	NLD	2000	7
Broadbeach - Burleigh	NLD	2010	25
Broadbeach - Burleigh	NLD	2015	9
Broadbeach - Burleigh	NLD	2016	3
Broadbeach - Burleigh	NLD	2017	4
Broadbeach - Burleigh	NLD	2019	7
Broadbeach - Burleigh	NLD	2020	3
Broadbeach - Burleigh	NPL	2010	5
Broadbeach - Burleigh	NPL	2015	12
Broadbeach - Burleigh	NPL	2016	8
Broadbeach - Burleigh	NPL	2017	4
Broadbeach - Burleigh	NPL	2018	8
Broadbeach - Burleigh	NPL	2019	9
Broadbeach - Burleigh	NZL		111
Broadbeach - Burleigh	NZL	1951	5
Broadbeach - Burleigh	NZL	1960	21
Broadbeach - Burleigh	NZL	1970	130
Broadbeach - Burleigh	NZL	1980	425
Broadbeach - Burleigh	NZL	1990	701
Broadbeach - Burleigh	NZL	2000	725
Broadbeach - Burleigh	NZL	2010	972
Broadbeach - Burleigh	NZL	2015	352
Broadbeach - Burleigh	NZL	2016	67
Broadbeach - Burleigh	NZL	2017	63
Broadbeach - Burleigh	NZL	2018	52
Broadbeach - Burleigh	NZL	2019	66
Broadbeach - Burleigh	NZL	2020	39
Broadbeach - Burleigh	NZL	2021	43
Broadbeach - Burleigh	PAK	2016	3
Broadbeach - Burleigh	PHL		18
Broadbeach - Burleigh	PHL	1960	3
Broadbeach - Burleigh	PHL	1970	9
Broadbeach - Burleigh	PHL	1980	30
Broadbeach - Burleigh	PHL	1990	85
Broadbeach - Burleigh	PHL	2000	64
Broadbeach - Burleigh	PHL	2010	47
Broadbeach - Burleigh	PHL	2015	35
Broadbeach - Burleigh	PHL	2016	11
Broadbeach - Burleigh	PHL	2017	11
Broadbeach - Burleigh	PHL	2018	21
Broadbeach - Burleigh	PHL	2019	24
Broadbeach - Burleigh	PHL	2020	6
Broadbeach - Burleigh	POL	1951	9
Broadbeach - Burleigh	POL	1960	12
Broadbeach - Burleigh	POL	1970	16
Broadbeach - Burleigh	POL	1980	12
Broadbeach - Burleigh	POL	1990	52
Broadbeach - Burleigh	POL	2000	15
Broadbeach - Burleigh	POL	2010	17
Broadbeach - Burleigh	POL	2015	11
Broadbeach - Burleigh	POL	2018	7
Broadbeach - Burleigh	SGP		3
Broadbeach - Burleigh	SGP	1960	6
Broadbeach - Burleigh	SGP	1970	10
Broadbeach - Burleigh	SGP	1980	18
Broadbeach - Burleigh	SGP	1990	19
Broadbeach - Burleigh	SGP	2000	17
Broadbeach - Burleigh	SGP	2010	14
Broadbeach - Burleigh	SGP	2015	7
Broadbeach - Burleigh	SGP	2017	8
Broadbeach - Burleigh	SGP	2018	6
Broadbeach - Burleigh	SGP	2019	13
Broadbeach - Burleigh	SGP	2020	4
Broadbeach - Burleigh	THA		15
Broadbeach - Burleigh	THA	1970	5
Broadbeach - Burleigh	THA	1980	5
Broadbeach - Burleigh	THA	1990	12
Broadbeach - Burleigh	THA	2000	16
Broadbeach - Burleigh	THA	2010	39
Broadbeach - Burleigh	THA	2015	43
Broadbeach - Burleigh	THA	2016	12
Broadbeach - Burleigh	THA	2017	9
Broadbeach - Burleigh	THA	2018	5
Broadbeach - Burleigh	THA	2019	11
Broadbeach - Burleigh	THA	2020	12
Broadbeach - Burleigh	THA	2021	5
Broadbeach - Burleigh	TWN		4
Broadbeach - Burleigh	TWN	1980	3
Broadbeach - Burleigh	TWN	1990	22
Broadbeach - Burleigh	TWN	2000	36
Broadbeach - Burleigh	TWN	2010	27
Broadbeach - Burleigh	TWN	2015	16
Broadbeach - Burleigh	TWN	2016	3
