SA3_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Gosnells	15-19	0	M	3643
Gosnells	15-19	1	F	188
Gosnells	15-19	1	M	156
Gosnells	20-24		F	253
Gosnells	20-24		M	371
Gosnells	20-24	0	F	3522
Gosnells	20-24	0	M	3852
Gosnells	20-24	1	F	263
Gosnells	20-24	1	M	190
Gosnells	25-34		F	646
Gosnells	25-34		M	1058
Gosnells	25-34	0	F	7468
Gosnells	25-34	0	M	7176
Gosnells	25-34	1	F	754
Gosnells	25-34	1	M	531
Gosnells	35-44		F	555
Gosnells	35-44		M	987
Gosnells	35-44	0	F	7903
Gosnells	35-44	0	M	8322
Gosnells	35-44	1	F	1270
Gosnells	35-44	1	M	828
Gosnells	45-54		F	405
Gosnells	45-54		M	689
Gosnells	45-54	0	F	6176
Gosnells	45-54	0	M	6714
Gosnells	45-54	1	F	1369
Gosnells	45-54	1	M	877
Gosnells	55-64		F	258
Gosnells	55-64		M	391
Gosnells	55-64	0	F	5048
Gosnells	55-64	0	M	5292
Gosnells	55-64	1	F	1270
Gosnells	55-64	1	M	681
Gosnells	65-74		F	260
Gosnells	65-74		M	238
Gosnells	65-74	0	F	4117
Gosnells	65-74	0	M	4149
Gosnells	65-74	1	F	839
Gosnells	65-74	1	M	564
Gosnells	75-84		F	219
Gosnells	75-84		M	152
Gosnells	75-84	0	F	2269
Gosnells	75-84	0	M	1969
Gosnells	75-84	1	F	287
Gosnells	75-84	1	M	274
Gosnells	85+		F	187
Gosnells	85+		M	116
Gosnells	85+	0	F	917
Gosnells	85+	0	M	552
Gosnells	85+	1	F	56
Gosnells	85+	1	M	53
Kalamunda	15-19		F	85
Kalamunda	15-19		M	72
Kalamunda	15-19	0	F	1584
Kalamunda	15-19	0	M	1698
Kalamunda	15-19	1	F	88
Kalamunda	15-19	1	M	70
Kalamunda	20-24		F	58
Kalamunda	20-24		M	101
Kalamunda	20-24	0	F	1299
Kalamunda	20-24	0	M	1529
Kalamunda	20-24	1	F	103
Kalamunda	20-24	1	M	74
Kalamunda	25-34		F	166
Kalamunda	25-34		M	229
Kalamunda	25-34	0	F	2844
Kalamunda	25-34	0	M	2729
Kalamunda	25-34	1	F	307
Kalamunda	25-34	1	M	177
Kalamunda	35-44		F	173
Kalamunda	35-44		M	249
Kalamunda	35-44	0	F	3349
Kalamunda	35-44	0	M	3307
Kalamunda	35-44	1	F	541
Kalamunda	35-44	1	M	352
Kalamunda	45-54		F	149
Kalamunda	45-54		M	231
Kalamunda	45-54	0	F	3013
Kalamunda	45-54	0	M	3222
Kalamunda	45-54	1	F	802
Kalamunda	45-54	1	M	472
Kalamunda	55-64		F	144
Kalamunda	55-64		M	210
Kalamunda	55-64	0	F	2680
Kalamunda	55-64	0	M	2829
Kalamunda	55-64	1	F	865
Kalamunda	55-64	1	M	486
Kalamunda	65-74		F	127
Kalamunda	65-74		M	125
Kalamunda	65-74	0	F	2574
Kalamunda	65-74	0	M	2424
Kalamunda	65-74	1	F	567
Kalamunda	65-74	1	M	412
Kalamunda	75-84		F	126
Kalamunda	75-84		M	97
Kalamunda	75-84	0	F	1532
Kalamunda	75-84	0	M	1386
Kalamunda	75-84	1	F	242
Kalamunda	75-84	1	M	197
Kalamunda	85+		F	81
Kalamunda	85+		M	55
Kalamunda	85+	0	F	640
Kalamunda	85+	0	M	430
Kalamunda	85+	1	F	32
Kalamunda	85+	1	M	50
Serpentine - Jarrahdale	15-19		F	41
Serpentine - Jarrahdale	15-19		M	59
Serpentine - Jarrahdale	15-19	0	F	930
Serpentine - Jarrahdale	15-19	0	M	855
Serpentine - Jarrahdale	15-19	1	F	41
Serpentine - Jarrahdale	15-19	1	M	43
Serpentine - Jarrahdale	20-24		F	52
Serpentine - Jarrahdale	20-24		M	64
Serpentine - Jarrahdale	20-24	0	F	775
Serpentine - Jarrahdale	20-24	0	M	779
Serpentine - Jarrahdale	20-24	1	F	52
Serpentine - Jarrahdale	20-24	1	M	33
Serpentine - Jarrahdale	25-34		F	134
Serpentine - Jarrahdale	25-34		M	225
Serpentine - Jarrahdale	25-34	0	F	2243
Serpentine - Jarrahdale	25-34	0	M	1963
Serpentine - Jarrahdale	25-34	1	F	252
Serpentine - Jarrahdale	25-34	1	M	88
Serpentine - Jarrahdale	35-44		F	111
Serpentine - Jarrahdale	35-44		M	277
Serpentine - Jarrahdale	35-44	0	F	1945
Serpentine - Jarrahdale	35-44	0	M	1934
Serpentine - Jarrahdale	35-44	1	F	316
Serpentine - Jarrahdale	35-44	1	M	194
Serpentine - Jarrahdale	45-54		F	91
Serpentine - Jarrahdale	45-54		M	234
Serpentine - Jarrahdale	45-54	0	F	1549
Serpentine - Jarrahdale	45-54	0	M	1641
Serpentine - Jarrahdale	45-54	1	F	372
Serpentine - Jarrahdale	45-54	1	M	186
Serpentine - Jarrahdale	55-64		F	71
Serpentine - Jarrahdale	55-64		M	151
Serpentine - Jarrahdale	55-64	0	F	1277
Serpentine - Jarrahdale	55-64	0	M	1338
Serpentine - Jarrahdale	55-64	1	F	352
Serpentine - Jarrahdale	55-64	1	M	213
Serpentine - Jarrahdale	65-74		F	48
Serpentine - Jarrahdale	65-74		M	88
Serpentine - Jarrahdale	65-74	0	F	835
Serpentine - Jarrahdale	65-74	0	M	884
Serpentine - Jarrahdale	65-74	1	F	172
Serpentine - Jarrahdale	65-74	1	M	110
Serpentine - Jarrahdale	75-84		F	36
Serpentine - Jarrahdale	75-84		M	35
Serpentine - Jarrahdale	75-84	0	F	369
Serpentine - Jarrahdale	75-84	0	M	397
Serpentine - Jarrahdale	75-84	1	F	50
Serpentine - Jarrahdale	75-84	1	M	66
Serpentine - Jarrahdale	85+		F	12
Serpentine - Jarrahdale	85+		M	14
Serpentine - Jarrahdale	85+	0	F	114
Serpentine - Jarrahdale	85+	0	M	90
Serpentine - Jarrahdale	85+	1	F	5
Serpentine - Jarrahdale	85+	1	M	7
South Perth	15-19		F	45
South Perth	15-19		M	43
South Perth	15-19	0	F	989
South Perth	15-19	0	M	1275
South Perth	15-19	1	F	62
South Perth	15-19	1	M	54
South Perth	20-24		F	73
South Perth	20-24		M	90
South Perth	20-24	0	F	1555
South Perth	20-24	0	M	1575
South Perth	20-24	1	F	111
South Perth	20-24	1	M	58
South Perth	25-34		F	174
South Perth	25-34		M	232
South Perth	25-34	0	F	2961
South Perth	25-34	0	M	2944
South Perth	25-34	1	F	164
South Perth	25-34	1	M	128
South Perth	35-44		F	137
South Perth	35-44		M	149
South Perth	35-44	0	F	2456
South Perth	35-44	0	M	2458
South Perth	35-44	1	F	327
South Perth	35-44	1	M	191
South Perth	45-54		F	108
South Perth	45-54		M	144
South Perth	45-54	0	F	2099
South Perth	45-54	0	M	2088
South Perth	45-54	1	F	534
South Perth	45-54	1	M	299
South Perth	55-64		F	121
South Perth	55-64		M	123
South Perth	55-64	0	F	1989
South Perth	55-64	0	M	1851
South Perth	55-64	1	F	663
South Perth	55-64	1	M	415
South Perth	65-74		F	138
South Perth	65-74		M	116
South Perth	65-74	0	F	1878
South Perth	65-74	0	M	1881
South Perth	65-74	1	F	483
South Perth	65-74	1	M	264
South Perth	75-84		F	140
South Perth	75-84		M	101
South Perth	75-84	0	F	1071
South Perth	75-84	0	M	928
South Perth	75-84	1	F	171
South Perth	75-84	1	M	92
South Perth	85+		F	165
South Perth	85+		M	79
South Perth	85+	0	F	577
South Perth	85+	0	M	326
South Perth	85+	1	F	44
South Perth	85+	1	M	33
Cockburn	15-19		F	122
Cockburn	15-19		M	147
Cockburn	15-19	0	F	2862
Cockburn	15-19	0	M	2977
Cockburn	15-19	1	F	138
Cockburn	15-19	1	M	132
Cockburn	20-24		F	168
Cockburn	20-24		M	200
Cockburn	20-24	0	F	3295
Cockburn	20-24	0	M	3269
Cockburn	20-24	1	F	223
Cockburn	20-24	1	M	155
Cockburn	25-34		F	425
Cockburn	25-34		M	556
Cockburn	25-34	0	F	8057
Cockburn	25-34	0	M	7574
Cockburn	25-34	1	F	640
Cockburn	25-34	1	M	408
Cockburn	35-44		F	353
Cockburn	35-44		M	596
Cockburn	35-44	0	F	7712
Cockburn	35-44	0	M	7804
Cockburn	35-44	1	F	1170
Cockburn	35-44	1	M	642
Cockburn	45-54		F	274
Cockburn	45-54		M	428
Cockburn	45-54	0	F	6072
Cockburn	45-54	0	M	6443
Cockburn	45-54	1	F	1475
Cockburn	45-54	1	M	828
Cockburn	55-64		F	244
Cockburn	55-64		M	298
Cockburn	55-64	0	F	4856
Cockburn	55-64	0	M	4939
Cockburn	55-64	1	F	1410
Cockburn	55-64	1	M	832
Cockburn	65-74		F	226
Cockburn	65-74		M	219
Cockburn	65-74	0	F	3759
Cockburn	65-74	0	M	3617
Cockburn	65-74	1	F	750
Cockburn	65-74	1	M	497
Cockburn	75-84		F	242
Cockburn	75-84		M	192
Cockburn	75-84	0	F	1965
Cockburn	75-84	0	M	1747
Cockburn	75-84	1	F	243
Cockburn	75-84	1	M	265
Cockburn	85+		F	213
Cockburn	85+		M	116
Cockburn	85+	0	F	835
Cockburn	85+	0	M	503
Cockburn	85+	1	F	46
Cockburn	85+	1	M	66
Fremantle	15-19		F	45
Fremantle	15-19		M	50
Fremantle	15-19	0	F	917
Fremantle	15-19	0	M	872
Fremantle	15-19	1	F	54
Fremantle	15-19	1	M	41
Fremantle	20-24		F	84
Fremantle	20-24		M	70
Fremantle	20-24	0	F	998
Fremantle	20-24	0	M	875
Fremantle	20-24	1	F	76
Fremantle	20-24	1	M	61
Fremantle	25-34		F	199
Fremantle	25-34		M	252
Fremantle	25-34	0	F	2385
Fremantle	25-34	0	M	2169
Fremantle	25-34	1	F	179
Fremantle	25-34	1	M	124
Fremantle	35-44		F	152
Fremantle	35-44		M	217
Fremantle	35-44	0	F	2268
Fremantle	35-44	0	M	2264
Fremantle	35-44	1	F	346
Fremantle	35-44	1	M	204
Fremantle	45-54		F	138
Fremantle	45-54		M	232
Fremantle	45-54	0	F	2103
Fremantle	45-54	0	M	2138
Fremantle	45-54	1	F	602
Fremantle	45-54	1	M	341
Fremantle	55-64		F	111
Fremantle	55-64		M	174
Fremantle	55-64	0	F	1944
Fremantle	55-64	0	M	2085
Fremantle	55-64	1	F	769
Fremantle	55-64	1	M	447
Fremantle	65-74		F	119
Fremantle	65-74		M	108
Fremantle	65-74	0	F	1745
Fremantle	65-74	0	M	1738
Fremantle	65-74	1	F	451
Fremantle	65-74	1	M	293
Fremantle	75-84		F	92
Fremantle	75-84		M	78
Fremantle	75-84	0	F	1042
Fremantle	75-84	0	M	914
Fremantle	75-84	1	F	149
Fremantle	75-84	1	M	133
Fremantle	85+		F	103
Fremantle	85+		M	54
Fremantle	85+	0	F	534
Fremantle	85+	0	M	340
Fremantle	85+	1	F	35
Fremantle	85+	1	M	45
Kwinana	15-19		F	87
Kwinana	15-19		M	131
Kwinana	15-19	0	F	1074
Kwinana	15-19	0	M	1204
Kwinana	15-19	1	F	74
Kwinana	15-19	1	M	48
Kwinana	20-24		F	80
Kwinana	20-24		M	242
Kwinana	20-24	0	F	1258
Kwinana	20-24	0	M	1299
Kwinana	20-24	1	F	73
Kwinana	20-24	1	M	71
Kwinana	25-34		F	215
Kwinana	25-34		M	770
Kwinana	25-34	0	F	3277
Kwinana	25-34	0	M	3044
Kwinana	25-34	1	F	368
Kwinana	25-34	1	M	172
Kwinana	35-44		F	192
Kwinana	35-44		M	621
Kwinana	35-44	0	F	3025
Kwinana	35-44	0	M	3100
Kwinana	35-44	1	F	481
Kwinana	35-44	1	M	297
Kwinana	45-54		F	135
Kwinana	45-54		M	348
Kwinana	45-54	0	F	2103
Kwinana	45-54	0	M	2338
Kwinana	45-54	1	F	477
Kwinana	45-54	1	M	269
Kwinana	55-64		F	104
Kwinana	55-64		M	163
Kwinana	55-64	0	F	1579
Kwinana	55-64	0	M	1641
Kwinana	55-64	1	F	416
Kwinana	55-64	1	M	222
Kwinana	65-74		F	75
Kwinana	65-74		M	105
Kwinana	65-74	0	F	1120
Kwinana	65-74	0	M	1052
Kwinana	65-74	1	F	219
Kwinana	65-74	1	M	143
Kwinana	75-84		F	44
Kwinana	75-84		M	34
Kwinana	75-84	0	F	570
Kwinana	75-84	0	M	519
Kwinana	75-84	1	F	74
Kwinana	75-84	1	M	72
Kwinana	85+		F	22
Kwinana	85+		M	23
Kwinana	85+	0	F	208
Kwinana	85+	0	M	146
Kwinana	85+	1	F	6
Kwinana	85+	1	M	11
Melville	15-19		F	133
Melville	15-19		M	104
Melville	15-19	0	F	3076
Melville	15-19	0	M	3099
Melville	15-19	1	F	159
Melville	15-19	1	M	123
Melville	20-24		F	120
Melville	20-24		M	133
Melville	20-24	0	F	2844
Melville	20-24	0	M	2920
Melville	20-24	1	F	211
Melville	20-24	1	M	141
Melville	25-34		F	270
Melville	25-34		M	298
Melville	25-34	0	F	5053
Melville	25-34	0	M	4931
Melville	25-34	1	F	359
Melville	25-34	1	M	264
Melville	35-44		F	239
Melville	35-44		M	334
Melville	35-44	0	F	6175
Melville	35-44	0	M	5616
Melville	35-44	1	F	857
Melville	35-44	1	M	511
Melville	45-54		F	221
Melville	45-54		M	296
Melville	45-54	0	F	5725
Melville	45-54	0	M	5561
Melville	45-54	1	F	1455
Melville	45-54	1	M	845
Melville	55-64		F	217
Melville	55-64		M	287
Melville	55-64	0	F	5083
Melville	55-64	0	M	4935
Melville	55-64	1	F	1820
Melville	55-64	1	M	1079
Melville	65-74		F	219
Melville	65-74		M	214
Melville	65-74	0	F	4986
Melville	65-74	0	M	4660
Melville	65-74	1	F	1237
Melville	65-74	1	M	808
Melville	75-84		F	211
Melville	75-84		M	178
Melville	75-84	0	F	2986
Melville	75-84	0	M	2577
Melville	75-84	1	F	451
Melville	75-84	1	M	374
Melville	85+		F	241
Melville	85+		M	134
Melville	85+	0	F	1758
Melville	85+	0	M	985
Melville	85+	1	F	104
Melville	85+	1	M	143
Rockingham	15-19		F	236
Rockingham	15-19		M	252
Rockingham	15-19	0	F	3832
Rockingham	15-19	0	M	4100
Rockingham	15-19	1	F	186
Rockingham	15-19	1	M	182
Rockingham	20-24		F	265
Rockingham	20-24		M	408
Rockingham	20-24	0	F	3462
Rockingham	20-24	0	M	3560
Rockingham	20-24	1	F	238
Rockingham	20-24	1	M	180
Rockingham	25-34		F	582
Rockingham	25-34		M	880
Rockingham	25-34	0	F	7948
Rockingham	25-34	0	M	7597
Rockingham	25-34	1	F	846
Rockingham	25-34	1	M	468
Rockingham	35-44		F	467
Rockingham	35-44		M	873
Rockingham	35-44	0	F	7735
Rockingham	35-44	0	M	7271
Rockingham	35-44	1	F	1319
Rockingham	35-44	1	M	717
Rockingham	45-54		F	407
Rockingham	45-54		M	699
Rockingham	45-54	0	F	7122
Rockingham	45-54	0	M	7173
Rockingham	45-54	1	F	1607
Rockingham	45-54	1	M	881
Rockingham	55-64		F	299
Rockingham	55-64		M	520
Rockingham	55-64	0	F	5928
Rockingham	55-64	0	M	6280
Rockingham	55-64	1	F	1572
Rockingham	55-64	1	M	958
Rockingham	65-74		F	270
Rockingham	65-74		M	271
Rockingham	65-74	0	F	4551
Rockingham	65-74	0	M	4291
Rockingham	65-74	1	F	935
Rockingham	65-74	1	M	585
Rockingham	75-84		F	311
Rockingham	75-84		M	240
Rockingham	75-84	0	F	2592
Rockingham	75-84	0	M	2354
Rockingham	75-84	1	F	358
Rockingham	75-84	1	M	356
Rockingham	85+		F	240
Rockingham	85+		M	138
Rockingham	85+	0	F	926
Rockingham	85+	0	M	635
Rockingham	85+	1	F	55
Rockingham	85+	1	M	81
Albany	15-19		F	161
Albany	15-19		M	182
Albany	15-19	0	F	1479
Albany	15-19	0	M	1635
Albany	15-19	1	F	96
Albany	15-19	1	M	103
Albany	20-24		F	90
Albany	20-24		M	126
Albany	20-24	0	F	1041
Albany	20-24	0	M	1166
Albany	20-24	1	F	86
Albany	20-24	1	M	75
Albany	25-34		F	232
Albany	25-34		M	422
Albany	25-34	0	F	2562
Albany	25-34	0	M	2596
Albany	25-34	1	F	316
Albany	25-34	1	M	189
Albany	35-44		F	230
Albany	35-44		M	431
Albany	35-44	0	F	2735
Albany	35-44	0	M	2666
Albany	35-44	1	F	575
Albany	35-44	1	M	296
Albany	45-54		F	283
Albany	45-54		M	361
Albany	45-54	0	F	3081
Albany	45-54	0	M	3037
Albany	45-54	1	F	791
Albany	45-54	1	M	463
Albany	55-64		F	298
Albany	55-64		M	354
Albany	55-64	0	F	3327
Albany	55-64	0	M	3452
Albany	55-64	1	F	990
Albany	55-64	1	M	665
Albany	65-74		F	301
Albany	65-74		M	288
Albany	65-74	0	F	3145
Albany	65-74	0	M	3310
Albany	65-74	1	F	634
Albany	65-74	1	M	446
Albany	75-84		F	217
Albany	75-84		M	177
Albany	75-84	0	F	1775
Albany	75-84	0	M	1735
Albany	75-84	1	F	298
Albany	75-84	1	M	225
Albany	85+		F	128
Albany	85+		M	87
Albany	85+	0	F	752
Albany	85+	0	M	541
Albany	85+	1	F	55
Albany	85+	1	M	80
Wheat Belt - North	15-19		F	146
Wheat Belt - North	15-19		M	193
Wheat Belt - North	15-19	0	F	1086
Wheat Belt - North	15-19	0	M	1215
Wheat Belt - North	15-19	1	F	56
Wheat Belt - North	15-19	1	M	79
Wheat Belt - North	20-24		F	119
Wheat Belt - North	20-24		M	188
Wheat Belt - North	20-24	0	F	827
Wheat Belt - North	20-24	0	M	1028
Wheat Belt - North	20-24	1	F	62
Wheat Belt - North	20-24	1	M	59
Wheat Belt - North	25-34		F	284
Wheat Belt - North	25-34		M	513
Wheat Belt - North	25-34	0	F	2160
Wheat Belt - North	25-34	0	M	2233
Wheat Belt - North	25-34	1	F	235
Wheat Belt - North	25-34	1	M	142
Wheat Belt - North	35-44		F	317
Wheat Belt - North	35-44		M	500
Wheat Belt - North	35-44	0	F	2295
Wheat Belt - North	35-44	0	M	2339
Wheat Belt - North	35-44	1	F	437
Wheat Belt - North	35-44	1	M	245
Wheat Belt - North	45-54		F	396
Wheat Belt - North	45-54		M	574
Wheat Belt - North	45-54	0	F	2645
Wheat Belt - North	45-54	0	M	2843
Wheat Belt - North	45-54	1	F	664
Wheat Belt - North	45-54	1	M	413
Wheat Belt - North	55-64		F	409
Wheat Belt - North	55-64		M	594
Wheat Belt - North	55-64	0	F	3188
Wheat Belt - North	55-64	0	M	3600
Wheat Belt - North	55-64	1	F	842
Wheat Belt - North	55-64	1	M	511
Wheat Belt - North	65-74		F	353
Wheat Belt - North	65-74		M	455
Wheat Belt - North	65-74	0	F	2821
Wheat Belt - North	65-74	0	M	3446
Wheat Belt - North	65-74	1	F	581
Wheat Belt - North	65-74	1	M	419
Wheat Belt - North	75-84		F	264
Wheat Belt - North	75-84		M	270
Wheat Belt - North	75-84	0	F	1431
Wheat Belt - North	75-84	0	M	1598
Wheat Belt - North	75-84	1	F	194
Wheat Belt - North	75-84	1	M	190
Wheat Belt - North	85+		F	114
Wheat Belt - North	85+		M	81
Wheat Belt - North	85+	0	F	537
Wheat Belt - North	85+	0	M	381
Wheat Belt - North	85+	1	F	31
Wheat Belt - North	85+	1	M	45
Wheat Belt - South	15-19		F	58
Wheat Belt - South	15-19		M	66
Wheat Belt - South	15-19	0	F	343
Wheat Belt - South	15-19	0	M	380
Wheat Belt - South	15-19	1	F	23
Wheat Belt - South	15-19	1	M	16
Wheat Belt - South	20-24		F	50
Wheat Belt - South	20-24		M	55
Wheat Belt - South	20-24	0	F	316
Wheat Belt - South	20-24	0	M	371
Wheat Belt - South	20-24	1	F	22
Wheat Belt - South	20-24	1	M	25
Wheat Belt - South	25-34		F	107
Wheat Belt - South	25-34		M	103
Wheat Belt - South	25-34	0	F	795
Wheat Belt - South	25-34	0	M	790
Wheat Belt - South	25-34	1	F	90
Wheat Belt - South	25-34	1	M	63
Wheat Belt - South	35-44		F	133
Wheat Belt - South	35-44		M	139
Wheat Belt - South	35-44	0	F	833
Wheat Belt - South	35-44	0	M	873
Wheat Belt - South	35-44	1	F	147
Wheat Belt - South	35-44	1	M	98
Wheat Belt - South	45-54		F	124
Wheat Belt - South	45-54		M	145
Wheat Belt - South	45-54	0	F	893
Wheat Belt - South	45-54	0	M	1063
Wheat Belt - South	45-54	1	F	227
Wheat Belt - South	45-54	1	M	133
Wheat Belt - South	55-64		F	129
Wheat Belt - South	55-64		M	171
Wheat Belt - South	55-64	0	F	1054
Wheat Belt - South	55-64	0	M	1156
Wheat Belt - South	55-64	1	F	281
Wheat Belt - South	55-64	1	M	203
Wheat Belt - South	65-74		F	108
Wheat Belt - South	65-74		M	131
Wheat Belt - South	65-74	0	F	909
Wheat Belt - South	65-74	0	M	1118
Wheat Belt - South	65-74	1	F	158
Wheat Belt - South	65-74	1	M	136
Wheat Belt - South	75-84		F	95
Wheat Belt - South	75-84		M	85
Wheat Belt - South	75-84	0	F	502
Wheat Belt - South	75-84	0	M	552
Wheat Belt - South	75-84	1	F	57
Wheat Belt - South	75-84	1	M	58
Wheat Belt - South	85+		F	60
Wheat Belt - South	85+		M	38
Wheat Belt - South	85+	0	F	197
Wheat Belt - South	85+	0	M	145
Wheat Belt - South	85+	1	F	11
Wheat Belt - South	85+	1	M	20
Kimberley	15-19		F	202
Kimberley	15-19		M	187
Kimberley	15-19	0	F	841
Kimberley	15-19	0	M	822
Kimberley	15-19	1	F	66
Kimberley	15-19	1	M	49
Kimberley	20-24		F	195
Kimberley	20-24		M	223
Kimberley	20-24	0	F	845
Kimberley	20-24	0	M	775
Kimberley	20-24	1	F	126
Kimberley	20-24	1	M	77
Kimberley	25-34		F	576
Kimberley	25-34		M	527
Kimberley	25-34	0	F	2423
Kimberley	25-34	0	M	2070
Kimberley	25-34	1	F	289
Kimberley	25-34	1	M	169
Kimberley	35-44		F	430
Kimberley	35-44		M	442
Kimberley	35-44	0	F	2053
Kimberley	35-44	0	M	1844
Kimberley	35-44	1	F	295
Kimberley	35-44	1	M	200
Kimberley	45-54		F	378
Kimberley	45-54		M	479
Kimberley	45-54	0	F	1618
Kimberley	45-54	0	M	1711
Kimberley	45-54	1	F	311
Kimberley	45-54	1	M	167
Kimberley	55-64		F	282
Kimberley	55-64		M	367
Kimberley	55-64	0	F	1378
Kimberley	55-64	0	M	1404
Kimberley	55-64	1	F	220
Kimberley	55-64	1	M	115
Kimberley	65-74		F	149
Kimberley	65-74		M	188
Kimberley	65-74	0	F	644
Kimberley	65-74	0	M	805
Kimberley	65-74	1	F	91
Kimberley	65-74	1	M	75
Kimberley	75-84		F	55
Kimberley	75-84		M	66
Kimberley	75-84	0	F	211
Kimberley	75-84	0	M	238
Kimberley	75-84	1	F	25
Kimberley	75-84	1	M	17
Kimberley	85+		F	29
Kimberley	85+		M	13
Kimberley	85+	0	F	54
Kimberley	85+	0	M	45
Kimberley	85+	1	F	3
East Pilbara	15-19		F	88
East Pilbara	15-19		M	108
East Pilbara	15-19	0	F	442
East Pilbara	15-19	0	M	481
East Pilbara	15-19	1	F	25
East Pilbara	15-19	1	M	47
East Pilbara	20-24		F	133
East Pilbara	20-24		M	189
East Pilbara	20-24	0	F	513
East Pilbara	20-24	0	M	571
East Pilbara	20-24	1	F	37
East Pilbara	20-24	1	M	28
East Pilbara	25-34		F	420
East Pilbara	25-34		M	773
East Pilbara	25-34	0	F	1855
East Pilbara	25-34	0	M	2093
East Pilbara	25-34	1	F	126
East Pilbara	25-34	1	M	121
East Pilbara	35-44		F	310
East Pilbara	35-44		M	724
East Pilbara	35-44	0	F	1468
East Pilbara	35-44	0	M	2034
East Pilbara	35-44	1	F	183
East Pilbara	35-44	1	M	131
East Pilbara	45-54		F	232
East Pilbara	45-54		M	551
East Pilbara	45-54	0	F	959
East Pilbara	45-54	0	M	1534
East Pilbara	45-54	1	F	112
East Pilbara	45-54	1	M	102
East Pilbara	55-64		F	157
East Pilbara	55-64		M	417
East Pilbara	55-64	0	F	686
East Pilbara	55-64	0	M	1207
East Pilbara	55-64	1	F	95
East Pilbara	55-64	1	M	86
East Pilbara	65-74		F	39
East Pilbara	65-74		M	81
East Pilbara	65-74	0	F	230
East Pilbara	65-74	0	M	302
East Pilbara	65-74	1	F	37
East Pilbara	65-74	1	M	22
East Pilbara	75-84		F	22
East Pilbara	75-84		M	12
East Pilbara	75-84	0	F	47
East Pilbara	75-84	0	M	69
East Pilbara	75-84	1	F	10
East Pilbara	75-84	1	M	4
East Pilbara	85+		F	4
East Pilbara	85+		M	3
East Pilbara	85+	0	F	18
East Pilbara	85+	0	M	16
West Pilbara	15-19		F	111
West Pilbara	15-19		M	153
West Pilbara	15-19	0	F	498
West Pilbara	15-19	0	M	648
West Pilbara	15-19	1	F	34
West Pilbara	15-19	1	M	23
West Pilbara	20-24		F	127
West Pilbara	20-24		M	210
West Pilbara	20-24	0	F	534
West Pilbara	20-24	0	M	623
West Pilbara	20-24	1	F	21
West Pilbara	20-24	1	M	23
West Pilbara	25-34		F	449
West Pilbara	25-34		M	700
West Pilbara	25-34	0	F	2081
West Pilbara	25-34	0	M	2159
West Pilbara	25-34	1	F	140
West Pilbara	25-34	1	M	103
West Pilbara	35-44		F	392
West Pilbara	35-44		M	723
West Pilbara	35-44	0	F	1945
West Pilbara	35-44	0	M	2386
West Pilbara	35-44	1	F	203
West Pilbara	35-44	1	M	197
West Pilbara	45-54		F	257
West Pilbara	45-54		M	495
West Pilbara	45-54	0	F	1327
West Pilbara	45-54	0	M	1776
West Pilbara	45-54	1	F	182
West Pilbara	45-54	1	M	118
West Pilbara	55-64		F	174
West Pilbara	55-64		M	332
West Pilbara	55-64	0	F	766
West Pilbara	55-64	0	M	1185
West Pilbara	55-64	1	F	73
West Pilbara	55-64	1	M	82
West Pilbara	65-74		F	50
West Pilbara	65-74		M	97
West Pilbara	65-74	0	F	242
West Pilbara	65-74	0	M	323
West Pilbara	65-74	1	F	35
West Pilbara	65-74	1	M	19
West Pilbara	75-84		F	12
West Pilbara	75-84		M	15
West Pilbara	75-84	0	F	59
West Pilbara	75-84	0	M	78
West Pilbara	75-84	1	F	10
West Pilbara	75-84	1	M	10
West Pilbara	85+		M	4
West Pilbara	85+	0	F	7
West Pilbara	85+	0	M	8
Esperance	15-19		F	55
Esperance	15-19		M	60
Esperance	15-19	0	F	333
Esperance	15-19	0	M	397
Esperance	15-19	1	F	14
Esperance	15-19	1	M	21
Esperance	20-24		F	34
Esperance	20-24		M	63
Esperance	20-24	0	F	306
Esperance	20-24	0	M	314
Esperance	20-24	1	F	14
Esperance	20-24	1	M	16
Esperance	25-34		F	81
Esperance	25-34		M	119
Esperance	25-34	0	F	780
Esperance	25-34	0	M	754
Esperance	25-34	1	F	81
Esperance	25-34	1	M	39
Esperance	35-44		F	111
Esperance	35-44		M	103
Esperance	35-44	0	F	728
Esperance	35-44	0	M	755
Esperance	35-44	1	F	136
Esperance	35-44	1	M	73
Esperance	45-54		F	99
Esperance	45-54		M	154
Esperance	45-54	0	F	775
Esperance	45-54	0	M	880
Esperance	45-54	1	F	175
Esperance	45-54	1	M	106
Esperance	55-64		F	93
Esperance	55-64		M	130
Esperance	55-64	0	F	773
Esperance	55-64	0	M	892
Esperance	55-64	1	F	195
Esperance	55-64	1	M	137
Esperance	65-74		F	81
Esperance	65-74		M	104
Esperance	65-74	0	F	636
Esperance	65-74	0	M	689
Esperance	65-74	1	F	112
Esperance	65-74	1	M	77
Esperance	75-84		F	68
Esperance	75-84		M	83
Esperance	75-84	0	F	416
Esperance	75-84	0	M	393
Esperance	75-84	1	F	49
Esperance	75-84	1	M	38
Esperance	85+		F	18
Esperance	85+		M	15
Esperance	85+	0	F	159
Esperance	85+	0	M	102
Esperance	85+	1	F	13
Esperance	85+	1	M	11
Gascoyne	15-19		F	33
Gascoyne	15-19		M	48
Gascoyne	15-19	0	F	158
