SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Mildura	1	1	1	1	653
Murray River - Swan Hill					381
Murray River - Swan Hill	0	0	0	1	1096
Murray River - Swan Hill	0	0	1	0	191
Murray River - Swan Hill	0	0	1	1	65
Murray River - Swan Hill	0	1	0	0	1623
Murray River - Swan Hill	0	1	0	1	183
Murray River - Swan Hill	0	1	1	0	377
Murray River - Swan Hill	0	1	1	1	115
Murray River - Swan Hill	1	0	0	1	2232
Murray River - Swan Hill	1	0	1	0	897
Murray River - Swan Hill	1	0	1	1	576
Murray River - Swan Hill	1	1	0	0	7840
Murray River - Swan Hill	1	1	0	1	422
Murray River - Swan Hill	1	1	1	0	1735
Murray River - Swan Hill	1	1	1	1	420
Campaspe					267
Campaspe	0	0	0	1	1331
Campaspe	0	0	1	0	265
Campaspe	0	0	1	1	183
Campaspe	0	1	0	0	1825
Campaspe	0	1	0	1	251
Campaspe	0	1	1	0	444
Campaspe	0	1	1	1	89
Campaspe	1	0	0	1	2642
Campaspe	1	0	1	0	873
Campaspe	1	0	1	1	810
Campaspe	1	1	0	0	7648
Campaspe	1	1	0	1	550
Campaspe	1	1	1	0	1959
Campaspe	1	1	1	1	382
Moira					163
Moira	0	0	0	1	1020
Moira	0	0	1	0	185
Moira	0	0	1	1	130
Moira	0	1	0	0	1400
Moira	0	1	0	1	157
Moira	0	1	1	0	271
Moira	0	1	1	1	65
Moira	1	0	0	1	1806
Moira	1	0	1	0	609
Moira	1	0	1	1	637
Moira	1	1	0	0	5743
Moira	1	1	0	1	469
Moira	1	1	1	0	1356
Moira	1	1	1	1	393
Shepparton					527
Shepparton	0	0	0	1	2245
Shepparton	0	0	1	0	464
Shepparton	0	0	1	1	364
Shepparton	0	1	0	0	3491
Shepparton	0	1	0	1	503
Shepparton	0	1	1	0	901
Shepparton	0	1	1	1	273
Shepparton	1	0	0	1	4439
Shepparton	1	0	1	0	1609
Shepparton	1	0	1	1	1545
Shepparton	1	1	0	0	15502
Shepparton	1	1	0	1	1074
Shepparton	1	1	1	0	3616
Shepparton	1	1	1	1	1003
Glenelg - Southern Grampians					260
Glenelg - Southern Grampians	0	0	0	1	1133
Glenelg - Southern Grampians	0	0	1	0	257
Glenelg - Southern Grampians	0	0	1	1	118
Glenelg - Southern Grampians	0	1	0	0	1480
Glenelg - Southern Grampians	0	1	0	1	220
Glenelg - Southern Grampians	0	1	1	0	380
Glenelg - Southern Grampians	0	1	1	1	94
Glenelg - Southern Grampians	1	0	0	1	2370
Glenelg - Southern Grampians	1	0	1	0	887
Glenelg - Southern Grampians	1	0	1	1	550
Glenelg - Southern Grampians	1	1	0	0	7304
Glenelg - Southern Grampians	1	1	0	1	401
Glenelg - Southern Grampians	1	1	1	0	1525
Glenelg - Southern Grampians	1	1	1	1	320
Colac - Corangamite					336
Colac - Corangamite	0	0	0	1	1299
Colac - Corangamite	0	0	1	0	223
Colac - Corangamite	0	0	1	1	172
Colac - Corangamite	0	1	0	0	1456
Colac - Corangamite	0	1	0	1	143
Colac - Corangamite	0	1	1	0	309
Colac - Corangamite	0	1	1	1	117
Colac - Corangamite	1	0	0	1	2335
Colac - Corangamite	1	0	1	0	861
Colac - Corangamite	1	0	1	1	813
Colac - Corangamite	1	1	0	0	7678
Colac - Corangamite	1	1	0	1	481
Colac - Corangamite	1	1	1	0	1959
Colac - Corangamite	1	1	1	1	532
Warrnambool					463
Warrnambool	0	0	0	1	1821
Warrnambool	0	0	1	0	356
Warrnambool	0	0	1	1	258
Warrnambool	0	1	0	0	2299
Warrnambool	0	1	0	1	287
Warrnambool	0	1	1	0	523
Warrnambool	0	1	1	1	130
Warrnambool	1	0	0	1	3412
Warrnambool	1	0	1	0	1463
Warrnambool	1	0	1	1	1121
Warrnambool	1	1	0	0	11844
Warrnambool	1	1	0	1	716
Warrnambool	1	1	1	0	2581
Warrnambool	1	1	1	1	673
Capalaba					592
Capalaba	0	0	0	1	2935
Capalaba	0	0	1	0	810
Capalaba	0	0	1	1	461
Capalaba	0	1	0	0	3188
Capalaba	0	1	0	1	457
Capalaba	0	1	1	0	837
Capalaba	0	1	1	1	191
Capalaba	1	0	0	1	6131
Capalaba	1	0	1	0	2938
Capalaba	1	0	1	1	2177
Capalaba	1	1	0	0	18636
Capalaba	1	1	0	1	1117
Capalaba	1	1	1	0	4295
Capalaba	1	1	1	1	782
Cleveland - Stradbroke					563
Cleveland - Stradbroke	0	0	0	1	3089
Cleveland - Stradbroke	0	0	1	0	838
Cleveland - Stradbroke	0	0	1	1	535
Cleveland - Stradbroke	0	1	0	0	3776
Cleveland - Stradbroke	0	1	0	1	498
Cleveland - Stradbroke	0	1	1	0	932
Cleveland - Stradbroke	0	1	1	1	252
Cleveland - Stradbroke	1	0	0	1	7151
Cleveland - Stradbroke	1	0	1	0	3703
Cleveland - Stradbroke	1	0	1	1	2658
Cleveland - Stradbroke	1	1	0	0	21721
Cleveland - Stradbroke	1	1	0	1	1356
Cleveland - Stradbroke	1	1	1	0	5125
Cleveland - Stradbroke	1	1	1	1	1171
Wynnum - Manly					656
Wynnum - Manly	0	0	0	1	2613
Wynnum - Manly	0	0	1	0	762
Wynnum - Manly	0	0	1	1	404
Wynnum - Manly	0	1	0	0	3371
Wynnum - Manly	0	1	0	1	254
Wynnum - Manly	0	1	1	0	827
Wynnum - Manly	0	1	1	1	114
Wynnum - Manly	1	0	0	1	4777
Wynnum - Manly	1	0	1	0	3152
Wynnum - Manly	1	0	1	1	1657
Wynnum - Manly	1	1	0	0	21405
Wynnum - Manly	1	1	0	1	837
Wynnum - Manly	1	1	1	0	4275
Wynnum - Manly	1	1	1	1	618
Bald Hills - Everton Park					435
Bald Hills - Everton Park	0	0	0	1	1447
Bald Hills - Everton Park	0	0	1	0	480
Bald Hills - Everton Park	0	0	1	1	263
Bald Hills - Everton Park	0	1	0	0	1681
Bald Hills - Everton Park	0	1	0	1	155
Bald Hills - Everton Park	0	1	1	0	429
Bald Hills - Everton Park	0	1	1	1	70
Bald Hills - Everton Park	1	0	0	1	3164
Bald Hills - Everton Park	1	0	1	0	2171
Bald Hills - Everton Park	1	0	1	1	1402
Bald Hills - Everton Park	1	1	0	0	13455
Bald Hills - Everton Park	1	1	0	1	524
Bald Hills - Everton Park	1	1	1	0	2973
Bald Hills - Everton Park	1	1	1	1	491
Chermside					1056
Chermside	0	0	0	1	2537
Chermside	0	0	1	0	848
Chermside	0	0	1	1	360
Chermside	0	1	0	0	2747
Chermside	0	1	0	1	308
Chermside	0	1	1	0	610
Chermside	0	1	1	1	186
Chermside	1	0	0	1	3593
Chermside	1	0	1	0	2968
Chermside	1	0	1	1	1693
Chermside	1	1	0	0	19576
Chermside	1	1	0	1	518
Chermside	1	1	1	0	3648
Chermside	1	1	1	1	573
Nundah					629
Nundah	0	0	0	1	1315
Nundah	0	0	1	0	425
Nundah	0	0	1	1	203
Nundah	0	1	0	0	1529
Nundah	0	1	0	1	107
Nundah	0	1	1	0	349
Nundah	0	1	1	1	79
Nundah	1	0	0	1	2193
Nundah	1	0	1	0	1205
Nundah	1	0	1	1	805
Nundah	1	1	0	0	10794
Nundah	1	1	0	1	321
Nundah	1	1	1	0	1606
Nundah	1	1	1	1	222
Sandgate					687
Sandgate	0	0	0	1	2390
Sandgate	0	0	1	0	633
Sandgate	0	0	1	1	330
Sandgate	0	1	0	0	2905
Sandgate	0	1	0	1	325
Sandgate	0	1	1	0	708
Sandgate	0	1	1	1	225
Sandgate	1	0	0	1	3644
Sandgate	1	0	1	0	2143
Sandgate	1	0	1	1	1313
Sandgate	1	1	0	0	16751
Sandgate	1	1	0	1	616
Sandgate	1	1	1	0	2988
Sandgate	1	1	1	1	597
Carindale					606
Carindale	0	0	0	1	1595
Carindale	0	0	1	0	608
Carindale	0	0	1	1	270
Carindale	0	1	0	0	1887
Carindale	0	1	0	1	162
Carindale	0	1	1	0	359
Carindale	0	1	1	1	83
Carindale	1	0	0	1	3471
Carindale	1	0	1	0	2858
Carindale	1	0	1	1	1619
Carindale	1	1	0	0	15730
Carindale	1	1	0	1	496
Carindale	1	1	1	0	3069
Carindale	1	1	1	1	396
Holland Park - Yeronga					1366
Holland Park - Yeronga	0	0	0	1	1853
Holland Park - Yeronga	0	0	1	0	774
Holland Park - Yeronga	0	0	1	1	300
Holland Park - Yeronga	0	1	0	0	2210
Holland Park - Yeronga	0	1	0	1	145
Holland Park - Yeronga	0	1	1	0	418
Holland Park - Yeronga	0	1	1	1	74
Holland Park - Yeronga	1	0	0	1	2714
Holland Park - Yeronga	1	0	1	0	3185
Holland Park - Yeronga	1	0	1	1	1520
Holland Park - Yeronga	1	1	0	0	18013
Holland Park - Yeronga	1	1	0	1	375
Holland Park - Yeronga	1	1	1	0	3261
Holland Park - Yeronga	1	1	1	1	334
Mt Gravatt					945
Mt Gravatt	0	0	0	1	2483
Mt Gravatt	0	0	1	0	928
Mt Gravatt	0	0	1	1	519
Mt Gravatt	0	1	0	0	2827
Mt Gravatt	0	1	0	1	255
Mt Gravatt	0	1	1	0	840
Mt Gravatt	0	1	1	1	148
Mt Gravatt	1	0	0	1	5038
Mt Gravatt	1	0	1	0	3716
Mt Gravatt	1	0	1	1	2120
Mt Gravatt	1	1	0	0	22632
Mt Gravatt	1	1	0	1	709
Mt Gravatt	1	1	1	0	5302
Mt Gravatt	1	1	1	1	772
Nathan					619
Nathan	0	0	0	1	1229
Nathan	0	0	1	0	360
Nathan	0	0	1	1	200
Nathan	0	1	0	0	1392
Nathan	0	1	0	1	100
Nathan	0	1	1	0	331
Nathan	0	1	1	1	66
Nathan	1	0	0	1	2050
Nathan	1	0	1	0	1532
Nathan	1	0	1	1	881
Nathan	1	1	0	0	11393
Nathan	1	1	0	1	271
Nathan	1	1	1	0	2062
Nathan	1	1	1	1	295
Rocklea - Acacia Ridge					593
Rocklea - Acacia Ridge	0	0	0	1	2293
Rocklea - Acacia Ridge	0	0	1	0	692
Rocklea - Acacia Ridge	0	0	1	1	447
Rocklea - Acacia Ridge	0	1	0	0	3049
Rocklea - Acacia Ridge	0	1	0	1	405
Rocklea - Acacia Ridge	0	1	1	0	752
Rocklea - Acacia Ridge	0	1	1	1	344
Rocklea - Acacia Ridge	1	0	0	1	5212
Rocklea - Acacia Ridge	1	0	1	0	2503
Rocklea - Acacia Ridge	1	0	1	1	1811
Rocklea - Acacia Ridge	1	1	0	0	22231
Rocklea - Acacia Ridge	1	1	0	1	926
Rocklea - Acacia Ridge	1	1	1	0	4389
Rocklea - Acacia Ridge	1	1	1	1	1038
Sunnybank					617
Sunnybank	0	0	0	1	1743
Sunnybank	0	0	1	0	541
Sunnybank	0	0	1	1	366
Sunnybank	0	1	0	0	1895
Sunnybank	0	1	0	1	254
Sunnybank	0	1	1	0	546
Sunnybank	0	1	1	1	222
Sunnybank	1	0	0	1	3925
Sunnybank	1	0	1	0	1933
Sunnybank	1	0	1	1	1506
Sunnybank	1	1	0	0	13434
Sunnybank	1	1	0	1	582
Sunnybank	1	1	1	0	2726
Sunnybank	1	1	1	1	778
Centenary					210
Centenary	0	0	0	1	981
Centenary	0	0	1	0	399
Centenary	0	0	1	1	189
Centenary	0	1	0	0	1015
Centenary	0	1	0	1	84
Centenary	0	1	1	0	297
Centenary	0	1	1	1	64
Centenary	1	0	0	1	2723
Centenary	1	0	1	0	2078
Centenary	1	0	1	1	1053
Centenary	1	1	0	0	9561
Centenary	1	1	0	1	283
Centenary	1	1	1	0	2332
Centenary	1	1	1	1	295
Kenmore - Brookfield - Moggill					240
Kenmore - Brookfield - Moggill	0	0	0	1	941
Kenmore - Brookfield - Moggill	0	0	1	0	592
Kenmore - Brookfield - Moggill	0	0	1	1	241
Kenmore - Brookfield - Moggill	0	1	0	0	1232
Kenmore - Brookfield - Moggill	0	1	0	1	121
Kenmore - Brookfield - Moggill	0	1	1	0	526
Kenmore - Brookfield - Moggill	0	1	1	1	82
Kenmore - Brookfield - Moggill	1	0	0	1	3351
Kenmore - Brookfield - Moggill	1	0	1	0	3544
Kenmore - Brookfield - Moggill	1	0	1	1	1726
Kenmore - Brookfield - Moggill	1	1	0	0	15195
Kenmore - Brookfield - Moggill	1	1	0	1	387
Kenmore - Brookfield - Moggill	1	1	1	0	4498
Kenmore - Brookfield - Moggill	1	1	1	1	348
Sherwood - Indooroopilly					840
Sherwood - Indooroopilly	0	0	0	1	981
Sherwood - Indooroopilly	0	0	1	0	710
Sherwood - Indooroopilly	0	0	1	1	210
Sherwood - Indooroopilly	0	1	0	0	1474
Sherwood - Indooroopilly	0	1	0	1	106
Sherwood - Indooroopilly	0	1	1	0	500
Sherwood - Indooroopilly	0	1	1	1	26
Sherwood - Indooroopilly	1	0	0	1	1962
Sherwood - Indooroopilly	1	0	1	0	2630
Sherwood - Indooroopilly	1	0	1	1	1164
Sherwood - Indooroopilly	1	1	0	0	13567
Sherwood - Indooroopilly	1	1	0	1	218
Sherwood - Indooroopilly	1	1	1	0	3150
Sherwood - Indooroopilly	1	1	1	1	230
The Gap - Enoggera					405
The Gap - Enoggera	0	0	0	1	1534
The Gap - Enoggera	0	0	1	0	665
The Gap - Enoggera	0	0	1	1	371
The Gap - Enoggera	0	1	0	0	2099
The Gap - Enoggera	0	1	0	1	154
The Gap - Enoggera	0	1	1	0	672
The Gap - Enoggera	0	1	1	1	131
The Gap - Enoggera	1	0	0	1	3051
The Gap - Enoggera	1	0	1	0	2571
The Gap - Enoggera	1	0	1	1	1423
The Gap - Enoggera	1	1	0	0	16542
The Gap - Enoggera	1	1	0	1	519
The Gap - Enoggera	1	1	1	0	3639
The Gap - Enoggera	1	1	1	1	501
Brisbane Inner					1256
Brisbane Inner	0	0	0	1	1291
Brisbane Inner	0	0	1	0	897
Brisbane Inner	0	0	1	1	182
Brisbane Inner	0	1	0	0	1960
Brisbane Inner	0	1	0	1	73
Brisbane Inner	0	1	1	0	492
Brisbane Inner	0	1	1	1	24
Brisbane Inner	1	0	0	1	1743
Brisbane Inner	1	0	1	0	2130
Brisbane Inner	1	0	1	1	665
Brisbane Inner	1	1	0	0	10878
Brisbane Inner	1	1	0	1	200
Brisbane Inner	1	1	1	0	2030
Brisbane Inner	1	1	1	1	129
Brisbane Inner - East					515
Brisbane Inner - East	0	0	0	1	981
Brisbane Inner - East	0	0	1	0	475
Brisbane Inner - East	0	0	1	1	176
Brisbane Inner - East	0	1	0	0	1566
Brisbane Inner - East	0	1	0	1	73
Brisbane Inner - East	0	1	1	0	411
Brisbane Inner - East	0	1	1	1	37
Brisbane Inner - East	1	0	0	1	1649
Brisbane Inner - East	1	0	1	0	2211
Brisbane Inner - East	1	0	1	1	863
Brisbane Inner - East	1	1	0	0	12189
Brisbane Inner - East	1	1	0	1	183
Brisbane Inner - East	1	1	1	0	2217
Brisbane Inner - East	1	1	1	1	181
Brisbane Inner - North					1478
Brisbane Inner - North	0	0	0	1	1902
Brisbane Inner - North	0	0	1	0	1124
Brisbane Inner - North	0	0	1	1	376
Brisbane Inner - North	0	1	0	0	2603
Brisbane Inner - North	0	1	0	1	146
Brisbane Inner - North	0	1	1	0	601
Brisbane Inner - North	0	1	1	1	43
Brisbane Inner - North	1	0	0	1	3202
Brisbane Inner - North	1	0	1	0	4088
Brisbane Inner - North	1	0	1	1	1611
Brisbane Inner - North	1	1	0	0	21054
Brisbane Inner - North	1	1	0	1	321
Brisbane Inner - North	1	1	1	0	4169
Brisbane Inner - North	1	1	1	1	344
Brisbane Inner - West					872
Brisbane Inner - West	0	0	0	1	973
Brisbane Inner - West	0	0	1	0	728
Brisbane Inner - West	0	0	1	1	238
Brisbane Inner - West	0	1	0	0	1470
Brisbane Inner - West	0	1	0	1	71
Brisbane Inner - West	0	1	1	0	401
Brisbane Inner - West	0	1	1	1	28
Brisbane Inner - West	1	0	0	1	2320
Brisbane Inner - West	1	0	1	0	3214
Brisbane Inner - West	1	0	1	1	1296
Brisbane Inner - West	1	1	0	0	15296
Brisbane Inner - West	1	1	0	1	207
Brisbane Inner - West	1	1	1	0	3835
Brisbane Inner - West	1	1	1	1	224
Cairns - North					361
Cairns - North	0	0	0	1	1617
Cairns - North	0	0	1	0	546
Cairns - North	0	0	1	1	253
Cairns - North	0	1	0	0	2873
Cairns - North	0	1	0	1	303
Cairns - North	0	1	1	0	794
Cairns - North	0	1	1	1	143
Cairns - North	1	0	0	1	2794
Cairns - North	1	0	1	0	1768
Cairns - North	1	0	1	1	1014
Cairns - North	1	1	0	0	14705
Cairns - North	1	1	0	1	846
Cairns - North	1	1	1	0	3119
Cairns - North	1	1	1	1	577
Cairns - South					1072
Cairns - South	0	0	0	1	3746
Cairns - South	0	0	1	0	1056
Cairns - South	0	0	1	1	511
Cairns - South	0	1	0	0	7088
Cairns - South	0	1	0	1	955
Cairns - South	0	1	1	0	1444
Cairns - South	0	1	1	1	531
Cairns - South	1	0	0	1	4646
Cairns - South	1	0	1	0	2302
Cairns - South	1	0	1	1	1390
Cairns - South	1	1	0	0	21313
Cairns - South	1	1	0	1	1680
Cairns - South	1	1	1	0	4480
Cairns - South	1	1	1	1	1127
Innisfail - Cassowary Coast					358
Innisfail - Cassowary Coast	0	0	0	1	1240
Innisfail - Cassowary Coast	0	0	1	0	231
Innisfail - Cassowary Coast	0	0	1	1	112
Innisfail - Cassowary Coast	0	1	0	0	2004
Innisfail - Cassowary Coast	0	1	0	1	492
Innisfail - Cassowary Coast	0	1	1	0	434
Innisfail - Cassowary Coast	0	1	1	1	182
Innisfail - Cassowary Coast	1	0	0	1	2104
Innisfail - Cassowary Coast	1	0	1	0	618
Innisfail - Cassowary Coast	1	0	1	1	396
Innisfail - Cassowary Coast	1	1	0	0	6684
Innisfail - Cassowary Coast	1	1	0	1	739
Innisfail - Cassowary Coast	1	1	1	0	1393
Innisfail - Cassowary Coast	1	1	1	1	441
Port Douglas - Daintree					99
Port Douglas - Daintree	0	0	0	1	297
Port Douglas - Daintree	0	0	1	0	68
Port Douglas - Daintree	0	0	1	1	26
Port Douglas - Daintree	0	1	0	0	477
Port Douglas - Daintree	0	1	0	1	87
Port Douglas - Daintree	0	1	1	0	104
Port Douglas - Daintree	0	1	1	1	31
Port Douglas - Daintree	1	0	0	1	538
Port Douglas - Daintree	1	0	1	0	168
Port Douglas - Daintree	1	0	1	1	153
Port Douglas - Daintree	1	1	0	0	2179
Port Douglas - Daintree	1	1	0	1	125
Port Douglas - Daintree	1	1	1	0	409
Port Douglas - Daintree	1	1	1	1	62
Tablelands (East) - Kuranda					374
Tablelands (East) - Kuranda	0	0	0	1	1520
Tablelands (East) - Kuranda	0	0	1	0	280
Tablelands (East) - Kuranda	0	0	1	1	122
Tablelands (East) - Kuranda	0	1	0	0	2188
Tablelands (East) - Kuranda	0	1	0	1	376
Tablelands (East) - Kuranda	0	1	1	0	532
Tablelands (East) - Kuranda	0	1	1	1	186
Tablelands (East) - Kuranda	1	0	0	1	2320
Tablelands (East) - Kuranda	1	0	1	0	798
Tablelands (East) - Kuranda	1	0	1	1	493
Tablelands (East) - Kuranda	1	1	0	0	7743
Tablelands (East) - Kuranda	1	1	0	1	569
Tablelands (East) - Kuranda	1	1	1	0	1861
Tablelands (East) - Kuranda	1	1	1	1	523
Darling Downs (West) - Maranoa					345
Darling Downs (West) - Maranoa	0	0	0	1	1065
Darling Downs (West) - Maranoa	0	0	1	0	188
Darling Downs (West) - Maranoa	0	0	1	1	108
Darling Downs (West) - Maranoa	0	1	0	0	2340
Darling Downs (West) - Maranoa	0	1	0	1	351
Darling Downs (West) - Maranoa	0	1	1	0	392
Darling Downs (West) - Maranoa	0	1	1	1	91
Darling Downs (West) - Maranoa	1	0	0	1	1964
Darling Downs (West) - Maranoa	1	0	1	0	764
Darling Downs (West) - Maranoa	1	0	1	1	467
Darling Downs (West) - Maranoa	1	1	0	0	10525
Darling Downs (West) - Maranoa	1	1	0	1	691
Darling Downs (West) - Maranoa	1	1	1	0	1975
Darling Downs (West) - Maranoa	1	1	1	1	430
Darling Downs - East					377
Darling Downs - East	0	0	0	1	1277
Darling Downs - East	0	0	1	0	229
Darling Downs - East	0	0	1	1	158
Darling Downs - East	0	1	0	0	2415
Darling Downs - East	0	1	0	1	330
Darling Downs - East	0	1	1	0	446
Darling Downs - East	0	1	1	1	138
Darling Downs - East	1	0	0	1	2492
Darling Downs - East	1	0	1	0	905
Darling Downs - East	1	0	1	1	624
Darling Downs - East	1	1	0	0	9369
Darling Downs - East	1	1	0	1	686
Darling Downs - East	1	1	1	0	2185
Darling Downs - East	1	1	1	1	666
Granite Belt					297
Granite Belt	0	0	0	1	1335
Granite Belt	0	0	1	0	259
Granite Belt	0	0	1	1	131
Granite Belt	0	1	0	0	2111
Granite Belt	0	1	0	1	336
Granite Belt	0	1	1	0	452
Granite Belt	0	1	1	1	80
Granite Belt	1	0	0	1	2573
Granite Belt	1	0	1	0	768
Granite Belt	1	0	1	1	669
Granite Belt	1	1	0	0	7729
Granite Belt	1	1	0	1	600
Granite Belt	1	1	1	0	1943
Granite Belt	1	1	1	1	404
Central Highlands (Qld)					209
Central Highlands (Qld)	0	0	0	1	564
Central Highlands (Qld)	0	0	1	0	134
Central Highlands (Qld)	0	0	1	1	75
Central Highlands (Qld)	0	1	0	0	1571
Central Highlands (Qld)	0	1	0	1	232
Central Highlands (Qld)	0	1	1	0	298
Central Highlands (Qld)	0	1	1	1	76
Central Highlands (Qld)	1	0	0	1	1199
Central Highlands (Qld)	1	0	1	0	545
Central Highlands (Qld)	1	0	1	1	329
Central Highlands (Qld)	1	1	0	0	8179
Central Highlands (Qld)	1	1	0	1	483
Central Highlands (Qld)	1	1	1	0	1599
Central Highlands (Qld)	1	1	1	1	234
Rockhampton					1075
Rockhampton	0	0	0	1	4183
Rockhampton	0	0	1	0	844
Rockhampton	0	0	1	1	507
Rockhampton	0	1	0	0	7022
Rockhampton	0	1	0	1	1044
Rockhampton	0	1	1	0	1489
Rockhampton	0	1	1	1	464
Rockhampton	1	0	0	1	6859
Rockhampton	1	0	1	0	2492
Rockhampton	1	0	1	1	2003
Rockhampton	1	1	0	0	26748
Rockhampton	1	1	0	1	2256
Rockhampton	1	1	1	0	5634
Rockhampton	1	1	1	1	1270
Biloela					108
Biloela	0	0	0	1	300
Biloela	0	0	1	0	46
Biloela	0	0	1	1	35
Biloela	0	1	0	0	534
Biloela	0	1	0	1	48
Biloela	0	1	1	0	120
Biloela	0	1	1	1	26
Biloela	1	0	0	1	764
Biloela	1	0	1	0	258
Biloela	1	0	1	1	181
Biloela	1	1	0	0	3808
Biloela	1	1	0	1	218
Biloela	1	1	1	0	661
Biloela	1	1	1	1	152
Gladstone					412
Gladstone	0	0	0	1	1573
Gladstone	0	0	1	0	433
Gladstone	0	0	1	1	193
Gladstone	0	1	0	0	3832
Gladstone	0	1	0	1	454
Gladstone	0	1	1	0	850
Gladstone	0	1	1	1	197
Gladstone	1	0	0	1	3039
Gladstone	1	0	1	0	1630
Gladstone	1	0	1	1	995
Gladstone	1	1	0	0	16169
Gladstone	1	1	0	1	1066
Gladstone	1	1	1	0	3489
Gladstone	1	1	1	1	729
Broadbeach - Burleigh					618
Broadbeach - Burleigh	0	0	0	1	2240
Broadbeach - Burleigh	0	0	1	0	735
Broadbeach - Burleigh	0	0	1	1	288
Broadbeach - Burleigh	0	1	0	0	2259
Broadbeach - Burleigh	0	1	0	1	211
Broadbeach - Burleigh	0	1	1	0	512
Broadbeach - Burleigh	0	1	1	1	81
Broadbeach - Burleigh	1	0	0	1	3273
Broadbeach - Burleigh	1	0	1	0	1963
Broadbeach - Burleigh	1	0	1	1	1194
Broadbeach - Burleigh	1	1	0	0	13931
Broadbeach - Burleigh	1	1	0	1	546
Broadbeach - Burleigh	1	1	1	0	2506
Broadbeach - Burleigh	1	1	1	1	327
Coolangatta					459
Coolangatta	0	0	0	1	2157
Coolangatta	0	0	1	0	628
Coolangatta	0	0	1	1	311
Coolangatta	0	1	0	0	2307
Coolangatta	0	1	0	1	315
Coolangatta	0	1	1	0	466
Coolangatta	0	1	1	1	131
Coolangatta	1	0	0	1	3419
Coolangatta	1	0	1	0	1595
Coolangatta	1	0	1	1	1115
Coolangatta	1	1	0	0	13093
Coolangatta	1	1	0	1	740
Coolangatta	1	1	1	0	2437
Coolangatta	1	1	1	1	399
Gold Coast - North					712
Gold Coast - North	0	0	0	1	3013
Gold Coast - North	0	0	1	0	807
Gold Coast - North	0	0	1	1	360
Gold Coast - North	0	1	0	0	3190
Gold Coast - North	0	1	0	1	389
Gold Coast - North	0	1	1	0	631
Gold Coast - North	0	1	1	1	180
Gold Coast - North	1	0	0	1	3808
Gold Coast - North	1	0	1	0	1881
Gold Coast - North	1	0	1	1	1122
Gold Coast - North	1	1	0	0	12072
Gold Coast - North	1	1	0	1	635
Gold Coast - North	1	1	1	0	2210
Gold Coast - North	1	1	1	1	404
Gold Coast Hinterland					92
Gold Coast Hinterland	0	0	0	1	647
Gold Coast Hinterland	0	0	1	0	140
Gold Coast Hinterland	0	0	1	1	60
Gold Coast Hinterland	0	1	0	0	645
Gold Coast Hinterland	0	1	0	1	80
Gold Coast Hinterland	0	1	1	0	185
Gold Coast Hinterland	0	1	1	1	35
Gold Coast Hinterland	1	0	0	1	1615
Gold Coast Hinterland	1	0	1	0	720
Gold Coast Hinterland	1	0	1	1	404
Gold Coast Hinterland	1	1	0	0	4651
Gold Coast Hinterland	1	1	0	1	398
Gold Coast Hinterland	1	1	1	0	1072
Gold Coast Hinterland	1	1	1	1	265
Mudgeeraba - Tallebudgera					182
Mudgeeraba - Tallebudgera	0	0	0	1	1030
Mudgeeraba - Tallebudgera	0	0	1	0	371
Mudgeeraba - Tallebudgera	0	0	1	1	241
Mudgeeraba - Tallebudgera	0	1	0	0	1574
Mudgeeraba - Tallebudgera	0	1	0	1	143
Mudgeeraba - Tallebudgera	0	1	1	0	484
Mudgeeraba - Tallebudgera	0	1	1	1	76
Mudgeeraba - Tallebudgera	1	0	0	1	2822
Mudgeeraba - Tallebudgera	1	0	1	0	1614
Mudgeeraba - Tallebudgera	1	0	1	1	1119
Mudgeeraba - Tallebudgera	1	1	0	0	10884
Mudgeeraba - Tallebudgera	1	1	0	1	602
Mudgeeraba - Tallebudgera	1	1	1	0	2694
Mudgeeraba - Tallebudgera	1	1	1	1	457
Nerang					533
Nerang	0	0	0	1	2890
Nerang	0	0	1	0	626
Nerang	0	0	1	1	511
Nerang	0	1	0	0	3327
Nerang	0	1	0	1	515
Nerang	0	1	1	0	853
Nerang	0	1	1	1	243
Nerang	1	0	0	1	5590
Nerang	1	0	1	0	2496
Nerang	1	0	1	1	1671
Nerang	1	1	0	0	18094
Nerang	1	1	0	1	1207
Nerang	1	1	1	0	4110
Nerang	1	1	1	1	806
Ormeau - Oxenford					1032
Ormeau - Oxenford	0	0	0	1	4669
Ormeau - Oxenford	0	0	1	0	1424
Ormeau - Oxenford	0	0	1	1	950
Ormeau - Oxenford	0	1	0	0	9280
Ormeau - Oxenford	0	1	0	1	1177
Ormeau - Oxenford	0	1	1	0	2051
Ormeau - Oxenford	0	1	1	1	683
Ormeau - Oxenford	1	0	0	1	10393
Ormeau - Oxenford	1	0	1	0	5399
Ormeau - Oxenford	1	0	1	1	4036
Ormeau - Oxenford	1	1	0	0	46514
Ormeau - Oxenford	1	1	0	1	3556
Ormeau - Oxenford	1	1	1	0	10030
Ormeau - Oxenford	1	1	1	1	2162
Robina					452
Robina	0	0	0	1	2151
Robina	0	0	1	0	785
Robina	0	0	1	1	358
Robina	0	1	0	0	2651
Robina	0	1	0	1	217
Robina	0	1	1	0	697
Robina	0	1	1	1	102
Robina	1	0	0	1	3470
Robina	1	0	1	0	2012
Robina	1	0	1	1	1148
Robina	1	1	0	0	12621
