SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Mandurah	35-44				M	562
Mandurah	35-44	0			F	1661
Mandurah	35-44	0			M	2101
Mandurah	35-44	1	0	1	F	220
Mandurah	35-44	1	0	1	M	136
Mandurah	35-44	1	1	0	F	3733
Mandurah	35-44	1	1	0	M	2749
Mandurah	35-44	1	1	1	F	298
Mandurah	35-44	1	1	1	M	112
Mandurah	45-54				F	362
Mandurah	45-54				M	551
Mandurah	45-54	0			F	4162
Mandurah	45-54	0			M	3844
Mandurah	45-54	1	0	1	F	633
Mandurah	45-54	1	0	1	M	239
Mandurah	45-54	1	1	0	F	1591
Mandurah	45-54	1	1	0	M	1629
Mandurah	45-54	1	1	1	F	86
Mandurah	45-54	1	1	1	M	50
Mandurah	55-64				F	341
Mandurah	55-64				M	446
Mandurah	55-64	0			F	5502
Mandurah	55-64	0			M	5365
Mandurah	55-64	1	0	1	F	1569
Mandurah	55-64	1	0	1	M	598
Mandurah	55-64	1	1	0	F	144
Mandurah	55-64	1	1	0	M	346
Mandurah	55-64	1	1	1	F	14
Mandurah	55-64	1	1	1	M	6
Mandurah	65-74				F	344
Mandurah	65-74				M	400
Mandurah	65-74	0			F	6211
Mandurah	65-74	0			M	6073
Mandurah	65-74	1	0	1	F	1132
Mandurah	65-74	1	0	1	M	634
Mandurah	65-74	1	1	0	F	30
Mandurah	65-74	1	1	0	M	65
Mandurah	65-74	1	1	1	F	4
Mandurah	65-74	1	1	1	M	4
Mandurah	75-84				F	395
Mandurah	75-84				M	322
Mandurah	75-84	0			F	4181
Mandurah	75-84	0			M	4004
Mandurah	75-84	1	0	1	F	161
Mandurah	75-84	1	0	1	M	149
Mandurah	75-84	1	1	0	F	8
Mandurah	75-84	1	1	0	M	22
Mandurah	85+				F	320
Mandurah	85+				M	166
Mandurah	85+	0			F	1460
Mandurah	85+	0			M	1126
Mandurah	85+	1	0	1	F	14
Mandurah	85+	1	0	1	M	3
Mandurah	85+	1	1	0	M	5
Cottesloe - Claremont	15-19				F	116
Cottesloe - Claremont	15-19				M	94
Cottesloe - Claremont	15-19	0			F	2666
Cottesloe - Claremont	15-19	0			M	2751
Cottesloe - Claremont	15-19	1	0	1	F	195
Cottesloe - Claremont	15-19	1	0	1	M	121
Cottesloe - Claremont	15-19	1	1	0	F	6
Cottesloe - Claremont	20-24				F	107
Cottesloe - Claremont	20-24				M	97
Cottesloe - Claremont	20-24	0			F	2368
Cottesloe - Claremont	20-24	0			M	2466
Cottesloe - Claremont	20-24	1	0	1	F	108
Cottesloe - Claremont	20-24	1	0	1	M	57
Cottesloe - Claremont	20-24	1	1	0	F	13
Cottesloe - Claremont	20-24	1	1	0	M	4
Cottesloe - Claremont	25-34				F	172
Cottesloe - Claremont	25-34				M	239
Cottesloe - Claremont	25-34	0			F	2405
Cottesloe - Claremont	25-34	0			M	2780
Cottesloe - Claremont	25-34	1	0	1	F	161
Cottesloe - Claremont	25-34	1	0	1	M	79
Cottesloe - Claremont	25-34	1	1	0	F	640
Cottesloe - Claremont	25-34	1	1	0	M	368
Cottesloe - Claremont	25-34	1	1	1	F	31
Cottesloe - Claremont	25-34	1	1	1	M	13
Cottesloe - Claremont	35-44				F	126
Cottesloe - Claremont	35-44				M	188
Cottesloe - Claremont	35-44	0			F	883
Cottesloe - Claremont	35-44	0			M	1150
Cottesloe - Claremont	35-44	1	0	1	F	125
Cottesloe - Claremont	35-44	1	0	1	M	47
Cottesloe - Claremont	35-44	1	1	0	F	2811
Cottesloe - Claremont	35-44	1	1	0	M	2124
Cottesloe - Claremont	35-44	1	1	1	F	198
Cottesloe - Claremont	35-44	1	1	1	M	74
Cottesloe - Claremont	45-54				F	141
Cottesloe - Claremont	45-54				M	170
Cottesloe - Claremont	45-54	0			F	2275
Cottesloe - Claremont	45-54	0			M	2032
Cottesloe - Claremont	45-54	1	0	1	F	136
Cottesloe - Claremont	45-54	1	0	1	M	55
Cottesloe - Claremont	45-54	1	1	0	F	2588
Cottesloe - Claremont	45-54	1	1	0	M	2422
Cottesloe - Claremont	45-54	1	1	1	F	92
Cottesloe - Claremont	45-54	1	1	1	M	65
Cottesloe - Claremont	55-64				F	153
Cottesloe - Claremont	55-64				M	160
Cottesloe - Claremont	55-64	0			F	3482
Cottesloe - Claremont	55-64	0			M	3352
Cottesloe - Claremont	55-64	1	0	1	F	692
Cottesloe - Claremont	55-64	1	0	1	M	235
Cottesloe - Claremont	55-64	1	1	0	F	260
Cottesloe - Claremont	55-64	1	1	0	M	520
Cottesloe - Claremont	55-64	1	1	1	F	10
Cottesloe - Claremont	55-64	1	1	1	M	6
Cottesloe - Claremont	65-74				F	171
Cottesloe - Claremont	65-74				M	160
Cottesloe - Claremont	65-74	0			F	2314
Cottesloe - Claremont	65-74	0			M	2579
Cottesloe - Claremont	65-74	1	0	1	F	1384
Cottesloe - Claremont	65-74	1	0	1	M	789
Cottesloe - Claremont	65-74	1	1	0	F	42
Cottesloe - Claremont	65-74	1	1	0	M	67
Cottesloe - Claremont	65-74	1	1	1	F	5
Cottesloe - Claremont	75-84				F	169
Cottesloe - Claremont	75-84				M	146
Cottesloe - Claremont	75-84	0			F	2032
Cottesloe - Claremont	75-84	0			M	1875
Cottesloe - Claremont	75-84	1	0	1	F	411
Cottesloe - Claremont	75-84	1	0	1	M	316
Cottesloe - Claremont	75-84	1	1	0	F	23
Cottesloe - Claremont	75-84	1	1	0	M	16
Cottesloe - Claremont	85+				F	152
Cottesloe - Claremont	85+				M	89
Cottesloe - Claremont	85+	0			F	1137
Cottesloe - Claremont	85+	0			M	767
Cottesloe - Claremont	85+	1	0	1	F	26
Cottesloe - Claremont	85+	1	0	1	M	16
Perth City	15-19				F	95
Perth City	15-19				M	78
Perth City	15-19	0			F	1921
Perth City	15-19	0			M	1904
Perth City	15-19	1	0	1	F	133
Perth City	15-19	1	0	1	M	74
Perth City	15-19	1	1	0	F	14
Perth City	15-19	1	1	0	M	5
Perth City	15-19	1	1	1	F	4
Perth City	20-24				F	313
Perth City	20-24				M	318
Perth City	20-24	0			F	3800
Perth City	20-24	0			M	3317
Perth City	20-24	1	0	1	F	178
Perth City	20-24	1	0	1	M	63
Perth City	20-24	1	1	0	F	32
Perth City	20-24	1	1	0	M	16
Perth City	20-24	1	1	1	F	9
Perth City	25-34				F	794
Perth City	25-34				M	1101
Perth City	25-34	0			F	9397
Perth City	25-34	0			M	9849
Perth City	25-34	1	0	1	F	459
Perth City	25-34	1	0	1	M	212
Perth City	25-34	1	1	0	F	1559
Perth City	25-34	1	1	0	M	888
Perth City	25-34	1	1	1	F	49
Perth City	25-34	1	1	1	M	12
Perth City	35-44				F	451
Perth City	35-44				M	696
Perth City	35-44	0			F	3694
Perth City	35-44	0			M	5123
Perth City	35-44	1	0	1	F	301
Perth City	35-44	1	0	1	M	181
Perth City	35-44	1	1	0	F	4155
Perth City	35-44	1	1	0	M	3549
Perth City	35-44	1	1	1	F	226
Perth City	35-44	1	1	1	M	89
Perth City	45-54				F	292
Perth City	45-54				M	501
Perth City	45-54	0			F	3640
Perth City	45-54	0			M	3766
Perth City	45-54	1	0	1	F	224
Perth City	45-54	1	0	1	M	113
Perth City	45-54	1	1	0	F	2285
Perth City	45-54	1	1	0	M	2389
Perth City	45-54	1	1	1	F	105
Perth City	45-54	1	1	1	M	63
Perth City	55-64				F	244
Perth City	55-64				M	398
Perth City	55-64	0			F	4502
Perth City	55-64	0			M	4680
Perth City	55-64	1	0	1	F	774
Perth City	55-64	1	0	1	M	276
Perth City	55-64	1	1	0	F	190
Perth City	55-64	1	1	0	M	481
Perth City	55-64	1	1	1	F	10
Perth City	55-64	1	1	1	M	9
Perth City	65-74				F	268
Perth City	65-74				M	306
Perth City	65-74	0			F	3041
Perth City	65-74	0			M	3432
Perth City	65-74	1	0	1	F	1132
Perth City	65-74	1	0	1	M	611
Perth City	65-74	1	1	0	F	39
Perth City	65-74	1	1	0	M	65
Perth City	65-74	1	1	1	F	7
Perth City	65-74	1	1	1	M	4
Perth City	75-84				F	188
Perth City	75-84				M	199
Perth City	75-84	0			F	1856
Perth City	75-84	0			M	1661
Perth City	75-84	1	0	1	F	244
Perth City	75-84	1	0	1	M	206
Perth City	75-84	1	1	0	F	7
Perth City	75-84	1	1	0	M	14
Perth City	85+				F	175
Perth City	85+				M	105
Perth City	85+	0			F	1259
Perth City	85+	0			M	661
Perth City	85+	1	0	1	F	14
Perth City	85+	1	0	1	M	10
Perth City	85+	1	1	0	F	4
Bayswater - Bassendean	15-19				F	85
Bayswater - Bassendean	15-19				M	83
Bayswater - Bassendean	15-19	0			F	1626
Bayswater - Bassendean	15-19	0			M	1824
Bayswater - Bassendean	15-19	1	0	1	F	139
Bayswater - Bassendean	15-19	1	0	1	M	88
Bayswater - Bassendean	15-19	1	1	0	F	6
Bayswater - Bassendean	15-19	1	1	0	M	7
Bayswater - Bassendean	20-24				F	116
Bayswater - Bassendean	20-24				M	160
Bayswater - Bassendean	20-24	0			F	2096
Bayswater - Bassendean	20-24	0			M	2284
Bayswater - Bassendean	20-24	1	0	1	F	138
Bayswater - Bassendean	20-24	1	0	1	M	78
Bayswater - Bassendean	20-24	1	1	0	F	71
Bayswater - Bassendean	20-24	1	1	0	M	31
Bayswater - Bassendean	25-34				F	329
Bayswater - Bassendean	25-34				M	448
Bayswater - Bassendean	25-34	0			F	4431
Bayswater - Bassendean	25-34	0			M	5058
Bayswater - Bassendean	25-34	1	0	1	F	287
Bayswater - Bassendean	25-34	1	0	1	M	168
Bayswater - Bassendean	25-34	1	1	0	F	1811
Bayswater - Bassendean	25-34	1	1	0	M	1082
Bayswater - Bassendean	25-34	1	1	1	F	57
Bayswater - Bassendean	25-34	1	1	1	M	18
Bayswater - Bassendean	35-44				F	286
Bayswater - Bassendean	35-44				M	395
Bayswater - Bassendean	35-44	0			F	2223
Bayswater - Bassendean	35-44	0			M	3012
Bayswater - Bassendean	35-44	1	0	1	F	213
Bayswater - Bassendean	35-44	1	0	1	M	117
Bayswater - Bassendean	35-44	1	1	0	F	3551
Bayswater - Bassendean	35-44	1	1	0	M	2886
Bayswater - Bassendean	35-44	1	1	1	F	181
Bayswater - Bassendean	35-44	1	1	1	M	71
Bayswater - Bassendean	45-54				F	228
Bayswater - Bassendean	45-54				M	298
Bayswater - Bassendean	45-54	0			F	3274
Bayswater - Bassendean	45-54	0			M	3202
Bayswater - Bassendean	45-54	1	0	1	F	256
Bayswater - Bassendean	45-54	1	0	1	M	90
Bayswater - Bassendean	45-54	1	1	0	F	1637
Bayswater - Bassendean	45-54	1	1	0	M	1725
Bayswater - Bassendean	45-54	1	1	1	F	67
Bayswater - Bassendean	45-54	1	1	1	M	55
Bayswater - Bassendean	55-64				F	174
Bayswater - Bassendean	55-64				M	257
Bayswater - Bassendean	55-64	0			F	3729
Bayswater - Bassendean	55-64	0			M	3893
Bayswater - Bassendean	55-64	1	0	1	F	887
Bayswater - Bassendean	55-64	1	0	1	M	304
Bayswater - Bassendean	55-64	1	1	0	F	139
Bayswater - Bassendean	55-64	1	1	0	M	313
Bayswater - Bassendean	55-64	1	1	1	F	11
Bayswater - Bassendean	55-64	1	1	1	M	6
Bayswater - Bassendean	65-74				F	150
Bayswater - Bassendean	65-74				M	168
Bayswater - Bassendean	65-74	0			F	3134
Bayswater - Bassendean	65-74	0			M	3062
Bayswater - Bassendean	65-74	1	0	1	F	967
Bayswater - Bassendean	65-74	1	0	1	M	518
Bayswater - Bassendean	65-74	1	1	0	F	43
Bayswater - Bassendean	65-74	1	1	0	M	75
Bayswater - Bassendean	65-74	1	1	1	F	4
Bayswater - Bassendean	65-74	1	1	1	M	3
Bayswater - Bassendean	75-84				F	168
Bayswater - Bassendean	75-84				M	140
Bayswater - Bassendean	75-84	0			F	2102
Bayswater - Bassendean	75-84	0			M	1847
Bayswater - Bassendean	75-84	1	0	1	F	194
Bayswater - Bassendean	75-84	1	0	1	M	145
Bayswater - Bassendean	75-84	1	1	0	F	4
Bayswater - Bassendean	75-84	1	1	0	M	9
Bayswater - Bassendean	85+				F	135
Bayswater - Bassendean	85+				M	71
Bayswater - Bassendean	85+	0			F	1105
Bayswater - Bassendean	85+	0			M	617
Bayswater - Bassendean	85+	1	0	1	F	12
Bayswater - Bassendean	85+	1	0	1	M	9
Mundaring	15-19				F	56
Mundaring	15-19				M	78
Mundaring	15-19	0			F	1081
Mundaring	15-19	0			M	1202
Mundaring	15-19	1	0	1	F	114
Mundaring	15-19	1	0	1	M	82
Mundaring	15-19	1	1	0	F	4
Mundaring	15-19	1	1	0	M	4
Mundaring	20-24				F	43
Mundaring	20-24				M	230
Mundaring	20-24	0			F	817
Mundaring	20-24	0			M	1030
Mundaring	20-24	1	0	1	F	80
Mundaring	20-24	1	0	1	M	44
Mundaring	20-24	1	1	0	F	60
Mundaring	20-24	1	1	0	M	25
Mundaring	25-34				F	113
Mundaring	25-34				M	788
Mundaring	25-34	0			F	955
Mundaring	25-34	0			M	1317
Mundaring	25-34	1	0	1	F	111
Mundaring	25-34	1	0	1	M	60
Mundaring	25-34	1	1	0	F	924
Mundaring	25-34	1	1	0	M	582
Mundaring	25-34	1	1	1	F	44
Mundaring	25-34	1	1	1	M	16
Mundaring	35-44				F	112
Mundaring	35-44				M	746
Mundaring	35-44	0			F	691
Mundaring	35-44	0			M	863
Mundaring	35-44	1	0	1	F	90
Mundaring	35-44	1	0	1	M	42
Mundaring	35-44	1	1	0	F	1591
Mundaring	35-44	1	1	0	M	1237
Mundaring	35-44	1	1	1	F	126
Mundaring	35-44	1	1	1	M	49
Mundaring	45-54				F	117
Mundaring	45-54				M	499
Mundaring	45-54	0			F	1720
Mundaring	45-54	0			M	1586
Mundaring	45-54	1	0	1	F	216
Mundaring	45-54	1	0	1	M	71
Mundaring	45-54	1	1	0	F	936
Mundaring	45-54	1	1	0	M	967
Mundaring	45-54	1	1	1	F	58
Mundaring	45-54	1	1	1	M	41
Mundaring	55-64				F	116
Mundaring	55-64				M	327
Mundaring	55-64	0			F	2211
Mundaring	55-64	0			M	2363
Mundaring	55-64	1	0	1	F	649
Mundaring	55-64	1	0	1	M	249
Mundaring	55-64	1	1	0	F	83
Mundaring	55-64	1	1	0	M	192
Mundaring	55-64	1	1	1	F	12
Mundaring	55-64	1	1	1	M	3
Mundaring	65-74				F	114
Mundaring	65-74				M	140
Mundaring	65-74	0			F	1809
Mundaring	65-74	0			M	1931
Mundaring	65-74	1	0	1	F	597
Mundaring	65-74	1	0	1	M	335
Mundaring	65-74	1	1	0	F	27
Mundaring	65-74	1	1	0	M	35
Mundaring	65-74	1	1	1	F	7
Mundaring	75-84				F	99
Mundaring	75-84				M	101
Mundaring	75-84	0			F	1191
Mundaring	75-84	0			M	1088
Mundaring	75-84	1	0	1	F	94
Mundaring	75-84	1	0	1	M	88
Mundaring	75-84	1	1	0	F	3
Mundaring	75-84	1	1	0	M	3
Mundaring	85+				F	105
Mundaring	85+				M	56
Mundaring	85+	0			F	399
Mundaring	85+	0			M	293
Mundaring	85+	1	0	1	F	8
Mundaring	85+	1	0	1	M	4
Swan	15-19				F	219
Swan	15-19				M	234
Swan	15-19	0			F	3781
Swan	15-19	0			M	4390
Swan	15-19	1	0	1	F	410
Swan	15-19	1	0	1	M	235
Swan	15-19	1	1	0	F	26
Swan	15-19	1	1	0	M	18
Swan	15-19	1	1	1	F	8
Swan	15-19	1	1	1	M	3
Swan	20-24				F	276
Swan	20-24				M	259
Swan	20-24	0			F	3571
Swan	20-24	0			M	4094
Swan	20-24	1	0	1	F	342
Swan	20-24	1	0	1	M	197
Swan	20-24	1	1	0	F	351
Swan	20-24	1	1	0	M	147
Swan	20-24	1	1	1	F	24
Swan	20-24	1	1	1	M	3
Swan	25-34				F	707
Swan	25-34				M	787
Swan	25-34	0			F	5149
Swan	25-34	0			M	6662
Swan	25-34	1	0	1	F	517
Swan	25-34	1	0	1	M	308
Swan	25-34	1	1	0	F	5194
Swan	25-34	1	1	0	M	2981
Swan	25-34	1	1	1	F	254
Swan	25-34	1	1	1	M	79
Swan	35-44				F	555
Swan	35-44				M	729
Swan	35-44	0			F	3286
Swan	35-44	0			M	4473
Swan	35-44	1	0	1	F	345
Swan	35-44	1	0	1	M	226
Swan	35-44	1	1	0	F	6668
Swan	35-44	1	1	0	M	5535
Swan	35-44	1	1	1	F	334
Swan	35-44	1	1	1	M	129
Swan	45-54				F	453
Swan	45-54				M	647
Swan	45-54	0			F	5969
Swan	45-54	0			M	5649
Swan	45-54	1	0	1	F	744
Swan	45-54	1	0	1	M	282
Swan	45-54	1	1	0	F	2566
Swan	45-54	1	1	0	M	2740
Swan	45-54	1	1	1	F	123
Swan	45-54	1	1	1	M	72
Swan	55-64				F	328
Swan	55-64				M	462
Swan	55-64	0			F	5955
Swan	55-64	0			M	6333
Swan	55-64	1	0	1	F	1724
Swan	55-64	1	0	1	M	600
Swan	55-64	1	1	0	F	232
Swan	55-64	1	1	0	M	528
Swan	55-64	1	1	1	F	23
Swan	55-64	1	1	1	M	24
Swan	65-74				F	257
Swan	65-74				M	232
Swan	65-74	0			F	3930
Swan	65-74	0			M	4130
Swan	65-74	1	0	1	F	1095
Swan	65-74	1	0	1	M	614
Swan	65-74	1	1	0	F	47
Swan	65-74	1	1	0	M	84
Swan	65-74	1	1	1	F	6
Swan	65-74	1	1	1	M	6
Swan	75-84				F	191
Swan	75-84				M	154
Swan	75-84	0			F	2231
Swan	75-84	0			M	2036
Swan	75-84	1	0	1	F	168
Swan	75-84	1	0	1	M	141
Swan	75-84	1	1	0	F	5
Swan	75-84	1	1	0	M	7
Swan	85+				F	126
Swan	85+				M	90
Swan	85+	0			F	862
Swan	85+	0			M	578
Swan	85+	1	0	1	F	10
Swan	85+	1	0	1	M	3
Joondalup	15-19				F	135
Joondalup	15-19				M	147
Joondalup	15-19	0			F	4478
Joondalup	15-19	0			M	4973
Joondalup	15-19	1	0	1	F	329
Joondalup	15-19	1	0	1	M	227
Joondalup	15-19	1	1	0	F	15
Joondalup	15-19	1	1	0	M	18
Joondalup	15-19	1	1	1	F	4
Joondalup	20-24				F	117
Joondalup	20-24				M	180
Joondalup	20-24	0			F	3767
Joondalup	20-24	0			M	4476
Joondalup	20-24	1	0	1	F	228
Joondalup	20-24	1	0	1	M	123
Joondalup	20-24	1	1	0	F	107
Joondalup	20-24	1	1	0	M	41
Joondalup	20-24	1	1	1	F	3
Joondalup	20-24	1	1	1	M	4
Joondalup	25-34				F	311
Joondalup	25-34				M	427
Joondalup	25-34	0			F	4438
Joondalup	25-34	0			M	5676
Joondalup	25-34	1	0	1	F	363
Joondalup	25-34	1	0	1	M	196
Joondalup	25-34	1	1	0	F	2994
Joondalup	25-34	1	1	0	M	1781
Joondalup	25-34	1	1	1	F	169
Joondalup	25-34	1	1	1	M	41
Joondalup	35-44				F	293
Joondalup	35-44				M	524
Joondalup	35-44	0			F	2341
Joondalup	35-44	0			M	3338
Joondalup	35-44	1	0	1	F	314
Joondalup	35-44	1	0	1	M	171
Joondalup	35-44	1	1	0	F	7536
Joondalup	35-44	1	1	0	M	6211
Joondalup	35-44	1	1	1	F	502
Joondalup	35-44	1	1	1	M	205
Joondalup	45-54				F	284
Joondalup	45-54				M	559
Joondalup	45-54	0			F	6280
Joondalup	45-54	0			M	5874
Joondalup	45-54	1	0	1	F	593
Joondalup	45-54	1	0	1	M	227
Joondalup	45-54	1	1	0	F	4273
Joondalup	45-54	1	1	0	M	4458
Joondalup	45-54	1	1	1	F	173
Joondalup	45-54	1	1	1	M	110
Joondalup	55-64				F	299
Joondalup	55-64				M	424
Joondalup	55-64	0			F	8036
Joondalup	55-64	0			M	8347
Joondalup	55-64	1	0	1	F	2737
Joondalup	55-64	1	0	1	M	1017
Joondalup	55-64	1	1	0	F	278
Joondalup	55-64	1	1	0	M	629
Joondalup	55-64	1	1	1	F	23
Joondalup	55-64	1	1	1	M	14
Joondalup	65-74				F	270
Joondalup	65-74				M	274
Joondalup	65-74	0			F	6090
Joondalup	65-74	0			M	6581
Joondalup	65-74	1	0	1	F	2850
Joondalup	65-74	1	0	1	M	1870
Joondalup	65-74	1	1	0	F	96
Joondalup	65-74	1	1	0	M	120
Joondalup	65-74	1	1	1	F	17
Joondalup	65-74	1	1	1	M	6
Joondalup	75-84				F	239
Joondalup	75-84				M	187
Joondalup	75-84	0			F	3469
Joondalup	75-84	0			M	3162
Joondalup	75-84	1	0	1	F	405
Joondalup	75-84	1	0	1	M	374
Joondalup	75-84	1	1	0	F	13
Joondalup	75-84	1	1	0	M	20
Joondalup	75-84	1	1	1	F	4
Joondalup	75-84	1	1	1	M	3
Joondalup	85+				F	163
Joondalup	85+				M	79
Joondalup	85+	0			F	1566
Joondalup	85+	0			M	954
Joondalup	85+	1	0	1	F	15
Joondalup	85+	1	0	1	M	14
Stirling	15-19				F	233
Stirling	15-19				M	213
Stirling	15-19	0			F	4362
Stirling	15-19	0			M	4869
Stirling	15-19	1	0	1	F	334
Stirling	15-19	1	0	1	M	216
Stirling	15-19	1	1	0	F	19
Stirling	15-19	1	1	0	M	14
Stirling	15-19	1	1	1	F	4
Stirling	20-24				F	330
Stirling	20-24				M	383
Stirling	20-24	0			F	5281
Stirling	20-24	0			M	5303
Stirling	20-24	1	0	1	F	319
Stirling	20-24	1	0	1	M	152
Stirling	20-24	1	1	0	F	191
Stirling	20-24	1	1	0	M	63
Stirling	20-24	1	1	1	F	16
Stirling	20-24	1	1	1	M	8
Stirling	25-34				F	1013
Stirling	25-34				M	1242
Stirling	25-34	0			F	11205
Stirling	25-34	0			M	12245
Stirling	25-34	1	0	1	F	746
Stirling	25-34	1	0	1	M	344
Stirling	25-34	1	1	0	F	4444
Stirling	25-34	1	1	0	M	2568
Stirling	25-34	1	1	1	F	165
Stirling	25-34	1	1	1	M	50
Stirling	35-44				F	777
Stirling	35-44				M	1068
Stirling	35-44	0			F	5486
Stirling	35-44	0			M	6907
Stirling	35-44	1	0	1	F	493
Stirling	35-44	1	0	1	M	247
Stirling	35-44	1	1	0	F	8943
Stirling	35-44	1	1	0	M	7341
Stirling	35-44	1	1	1	F	432
Stirling	35-44	1	1	1	M	179
Stirling	45-54				F	521
Stirling	45-54				M	716
Stirling	45-54	0			F	7599
Stirling	45-54	0			M	7223
Stirling	45-54	1	0	1	F	525
Stirling	45-54	1	0	1	M	190
Stirling	45-54	1	1	0	F	4371
Stirling	45-54	1	1	0	M	4620
Stirling	45-54	1	1	1	F	185
Stirling	45-54	1	1	1	M	108
Stirling	55-64				F	434
Stirling	55-64				M	519
Stirling	55-64	0			F	8674
Stirling	55-64	0			M	8695
Stirling	55-64	1	0	1	F	2078
Stirling	55-64	1	0	1	M	657
Stirling	55-64	1	1	0	F	328
Stirling	55-64	1	1	0	M	831
Stirling	55-64	1	1	1	F	33
Stirling	55-64	1	1	1	M	25
Stirling	65-74				F	450
Stirling	65-74				M	351
Stirling	65-74	0			F	6764
Stirling	65-74	0			M	6470
Stirling	65-74	1	0	1	F	2764
Stirling	65-74	1	0	1	M	1444
Stirling	65-74	1	1	0	F	112
Stirling	65-74	1	1	0	M	139
Stirling	65-74	1	1	1	F	13
Stirling	65-74	1	1	1	M	4
Stirling	75-84				F	438
Stirling	75-84				M	320
Stirling	75-84	0			F	5669
Stirling	75-84	0			M	4438
Stirling	75-84	1	0	1	F	604
Stirling	75-84	1	0	1	M	476
Stirling	75-84	1	1	0	F	39
Stirling	75-84	1	1	0	M	21
Stirling	75-84	1	1	1	M	3
Stirling	85+				F	305
Stirling	85+				M	193
Stirling	85+	0			F	3083
Stirling	85+	0			M	1873
Stirling	85+	1	0	1	F	38
Stirling	85+	1	0	1	M	23
Stirling	85+	1	1	0	M	10
Wanneroo	15-19				F	309
Wanneroo	15-19				M	335
Wanneroo	15-19	0			F	5791
Wanneroo	15-19	0			M	6406
Wanneroo	15-19	1	0	1	F	623
Wanneroo	15-19	1	0	1	M	338
Wanneroo	15-19	1	1	0	F	41
Wanneroo	15-19	1	1	0	M	26
Wanneroo	15-19	1	1	1	F	3
Wanneroo	15-19	1	1	1	M	6
Wanneroo	20-24				F	286
Wanneroo	20-24				M	385
Wanneroo	20-24	0			F	5269
Wanneroo	20-24	0			M	6001
Wanneroo	20-24	1	0	1	F	492
Wanneroo	20-24	1	0	1	M	260
Wanneroo	20-24	1	1	0	F	473
Wanneroo	20-24	1	1	0	M	183
Wanneroo	20-24	1	1	1	F	38
Wanneroo	20-24	1	1	1	M	3
Wanneroo	25-34				F	668
Wanneroo	25-34				M	937
Wanneroo	25-34	0			F	6638
Wanneroo	25-34	0			M	8404
Wanneroo	25-34	1	0	1	F	688
Wanneroo	25-34	1	0	1	M	354
Wanneroo	25-34	1	1	0	F	6746
Wanneroo	25-34	1	1	0	M	4024
Wanneroo	25-34	1	1	1	F	401
Wanneroo	25-34	1	1	1	M	125
Wanneroo	35-44				F	633
Wanneroo	35-44				M	920
Wanneroo	35-44	0			F	4359
Wanneroo	35-44	0			M	5394
Wanneroo	35-44	1	0	1	F	450
Wanneroo	35-44	1	0	1	M	266
Wanneroo	35-44	1	1	0	F	9925
Wanneroo	35-44	1	1	0	M	8076
Wanneroo	35-44	1	1	1	F	551
Wanneroo	35-44	1	1	1	M	238
Wanneroo	45-54				F	543
Wanneroo	45-54				M	857
Wanneroo	45-54	0			F	8696
Wanneroo	45-54	0			M	8325
Wanneroo	45-54	1	0	1	F	1089
Wanneroo	45-54	1	0	1	M	406
Wanneroo	45-54	1	1	0	F	4095
Wanneroo	45-54	1	1	0	M	4363
Wanneroo	45-54	1	1	1	F	159
Wanneroo	45-54	1	1	1	M	84
Wanneroo	55-64				F	389
Wanneroo	55-64				M	632
Wanneroo	55-64	0			F	7750
Wanneroo	55-64	0			M	8341
Wanneroo	55-64	1	0	1	F	2579
Wanneroo	55-64	1	0	1	M	920
Wanneroo	55-64	1	1	0	F	319
Wanneroo	55-64	1	1	0	M	731
Wanneroo	55-64	1	1	1	F	37
Wanneroo	55-64	1	1	1	M	22
Wanneroo	65-74				F	321
Wanneroo	65-74				M	291
Wanneroo	65-74	0			F	5597
Wanneroo	65-74	0			M	5527
Wanneroo	65-74	1	0	1	F	1743
Wanneroo	65-74	1	0	1	M	1021
Wanneroo	65-74	1	1	0	F	79
Wanneroo	65-74	1	1	0	M	108
Wanneroo	65-74	1	1	1	F	12
Wanneroo	65-74	1	1	1	M	8
Wanneroo	75-84				F	316
Wanneroo	75-84				M	218
Wanneroo	75-84	0			F	3621
Wanneroo	75-84	0			M	3134
Wanneroo	75-84	1	0	1	F	257
Wanneroo	75-84	1	0	1	M	204
Wanneroo	75-84	1	1	0	F	12
Wanneroo	75-84	1	1	0	M	6
Wanneroo	85+				F	259
Wanneroo	85+				M	134
Wanneroo	85+	0			F	1321
Wanneroo	85+	0			M	873
Wanneroo	85+	1	0	1	F	11
Wanneroo	85+	1	0	1	M	13
Armadale	15-19				F	153
Armadale	15-19				M	174
Armadale	15-19	0			F	2240
Armadale	15-19	0			M	2369
Armadale	15-19	1	0	1	F	265
Armadale	15-19	1	0	1	M	168
Armadale	15-19	1	1	0	F	21
Armadale	15-19	1	1	0	M	3
Armadale	15-19	1	1	1	F	4
Armadale	20-24				F	160
Armadale	20-24				M	181
Armadale	20-24	0			F	2009
Armadale	20-24	0			M	2238
Armadale	20-24	1	0	1	F	188
Armadale	20-24	1	0	1	M	105
Armadale	20-24	1	1	0	F	302
Armadale	20-24	1	1	0	M	134
Armadale	20-24	1	1	1	F	16
Armadale	20-24	1	1	1	M	4
Armadale	25-34				F	400
Armadale	25-34				M	487
Armadale	25-34	0			F	3111
Armadale	25-34	0			M	3964
Armadale	25-34	1	0	1	F	322
