SA3_NAME21	Age	UsualResidence	persons
Ipswich Inner	15-24	Visitor from QLD	532
Ipswich Inner	15-24	Visitor from VIC	5
Ipswich Inner	15-24	Visitor same SA2	16
Ipswich Inner	25-34	Home	16089
Ipswich Inner	25-34	Visitor from NSW	12
Ipswich Inner	25-34	Visitor from QLD	475
Ipswich Inner	25-34	Visitor from VIC	13
Ipswich Inner	25-34	Visitor from WA	3
Ipswich Inner	25-34	Visitor same SA2	21
Ipswich Inner	35-44	Home	14770
Ipswich Inner	35-44	Visitor from ACT	3
Ipswich Inner	35-44	Visitor from NSW	10
Ipswich Inner	35-44	Visitor from QLD	326
Ipswich Inner	35-44	Visitor from SA	3
Ipswich Inner	35-44	Visitor from VIC	12
Ipswich Inner	35-44	Visitor same SA2	19
Ipswich Inner	45-54	Home	14183
Ipswich Inner	45-54	Visitor from ACT	6
Ipswich Inner	45-54	Visitor from NSW	21
Ipswich Inner	45-54	Visitor from NT	4
Ipswich Inner	45-54	Visitor from QLD	286
Ipswich Inner	45-54	Visitor from TAS	6
Ipswich Inner	45-54	Visitor from VIC	5
Ipswich Inner	45-54	Visitor same SA2	23
Ipswich Inner	55-64	Home	12639
Ipswich Inner	55-64	Visitor from NSW	16
Ipswich Inner	55-64	Visitor from QLD	300
Ipswich Inner	55-64	Visitor from VIC	12
Ipswich Inner	55-64	Visitor from WA	4
Ipswich Inner	55-64	Visitor same SA2	18
Ipswich Inner	65-74	Home	9070
Ipswich Inner	65-74	Visitor from ACT	3
Ipswich Inner	65-74	Visitor from NSW	19
Ipswich Inner	65-74	Visitor from QLD	228
Ipswich Inner	65-74	Visitor from TAS	4
Ipswich Inner	65-74	Visitor from VIC	8
Ipswich Inner	65-74	Visitor same SA2	33
Ipswich Inner	75-84	Home	5152
Ipswich Inner	75-84	Visitor from NSW	13
Ipswich Inner	75-84	Visitor from QLD	144
Ipswich Inner	75-84	Visitor from SA	3
Ipswich Inner	75-84	Visitor from VIC	7
Ipswich Inner	75-84	Visitor same SA2	39
Ipswich Inner	85+	Home	1856
Ipswich Inner	85+	Visitor from NSW	7
Ipswich Inner	85+	Visitor from QLD	87
Ipswich Inner	85+	Visitor same SA2	41
Springfield - Redbank	0-14	Home	27435
Springfield - Redbank	0-14	Visitor from ACT	5
Springfield - Redbank	0-14	Visitor from NSW	6
Springfield - Redbank	0-14	Visitor from QLD	322
Springfield - Redbank	0-14	Visitor from WA	5
Springfield - Redbank	0-14	Visitor same SA2	24
Springfield - Redbank	15-24	Home	14022
Springfield - Redbank	15-24	Visitor from NSW	13
Springfield - Redbank	15-24	Visitor from QLD	379
Springfield - Redbank	15-24	Visitor from VIC	3
Springfield - Redbank	15-24	Visitor same SA2	15
Springfield - Redbank	25-34	Home	16723
Springfield - Redbank	25-34	Visitor from NSW	11
Springfield - Redbank	25-34	Visitor from QLD	329
Springfield - Redbank	25-34	Visitor from WA	9
Springfield - Redbank	25-34	Visitor same SA2	15
Springfield - Redbank	35-44	Home	16344
Springfield - Redbank	35-44	Visitor from NSW	5
Springfield - Redbank	35-44	Visitor from QLD	228
Springfield - Redbank	35-44	Visitor from SA	4
Springfield - Redbank	35-44	Visitor from VIC	7
Springfield - Redbank	35-44	Visitor same SA2	18
Springfield - Redbank	45-54	Home	11779
Springfield - Redbank	45-54	Visitor from NSW	7
Springfield - Redbank	45-54	Visitor from QLD	185
Springfield - Redbank	45-54	Visitor from SA	3
Springfield - Redbank	45-54	Visitor from VIC	7
Springfield - Redbank	45-54	Visitor from WA	3
Springfield - Redbank	45-54	Visitor same SA2	7
Springfield - Redbank	55-64	Home	8360
Springfield - Redbank	55-64	Visitor from NSW	18
Springfield - Redbank	55-64	Visitor from OT	3
Springfield - Redbank	55-64	Visitor from QLD	154
Springfield - Redbank	55-64	Visitor from SA	4
Springfield - Redbank	55-64	Visitor from VIC	3
Springfield - Redbank	55-64	Visitor from WA	4
Springfield - Redbank	55-64	Visitor same SA2	10
Springfield - Redbank	65-74	Home	5071
Springfield - Redbank	65-74	Visitor from NSW	7
Springfield - Redbank	65-74	Visitor from QLD	102
Springfield - Redbank	65-74	Visitor from VIC	15
Springfield - Redbank	65-74	Visitor same SA2	8
Springfield - Redbank	75-84	Home	2127
Springfield - Redbank	75-84	Visitor from NSW	6
Springfield - Redbank	75-84	Visitor from QLD	34
Springfield - Redbank	75-84	Visitor from VIC	3
Springfield - Redbank	75-84	Visitor same SA2	9
Springfield - Redbank	85+	Home	460
Springfield - Redbank	85+	Visitor from QLD	20
Beaudesert	0-14	Home	2633
Beaudesert	0-14	Visitor from NSW	3
Beaudesert	0-14	Visitor from QLD	31
Beaudesert	15-24	Home	1476
Beaudesert	15-24	Visitor from QLD	63
Beaudesert	15-24	Visitor same SA2	3
Beaudesert	25-34	Home	1344
Beaudesert	25-34	Visitor from QLD	45
Beaudesert	35-44	Home	1638
Beaudesert	35-44	Visitor from QLD	41
Beaudesert	45-54	Home	1925
Beaudesert	45-54	Visitor from QLD	46
Beaudesert	45-54	Visitor same SA2	3
Beaudesert	55-64	Home	1951
Beaudesert	55-64	Visitor from NSW	5
Beaudesert	55-64	Visitor from QLD	73
Beaudesert	55-64	Visitor from SA	3
Beaudesert	55-64	Visitor from VIC	3
Beaudesert	55-64	Visitor same SA2	9
Beaudesert	65-74	Home	1849
Beaudesert	65-74	Visitor from NSW	5
Beaudesert	65-74	Visitor from QLD	67
Beaudesert	65-74	Visitor from SA	5
Beaudesert	65-74	Visitor from TAS	3
Beaudesert	65-74	Visitor from VIC	4
Beaudesert	75-84	Home	999
Beaudesert	75-84	Visitor from NSW	4
Beaudesert	75-84	Visitor from QLD	24
Beaudesert	75-84	Visitor same SA2	3
Beaudesert	85+	Home	365
Beaudesert	85+	Visitor from QLD	12
Beaudesert	85+	Visitor same SA2	3
Beenleigh	0-14	Home	9353
Beenleigh	0-14	Visitor from NSW	5
Beenleigh	0-14	Visitor from QLD	136
Beenleigh	0-14	Visitor from WA	3
Beenleigh	0-14	Visitor same SA2	9
Beenleigh	15-24	Home	5698
Beenleigh	15-24	Visitor from NSW	6
Beenleigh	15-24	Visitor from QLD	177
Beenleigh	15-24	Visitor from WA	4
Beenleigh	15-24	Visitor same SA2	6
Beenleigh	25-34	Home	6928
Beenleigh	25-34	Visitor from ACT	5
Beenleigh	25-34	Visitor from NSW	7
Beenleigh	25-34	Visitor from QLD	201
Beenleigh	25-34	Visitor from WA	3
Beenleigh	25-34	Visitor same SA2	12
Beenleigh	35-44	Home	5718
Beenleigh	35-44	Visitor from NSW	9
Beenleigh	35-44	Visitor from QLD	120
Beenleigh	35-44	Visitor from VIC	7
Beenleigh	35-44	Visitor same SA2	9
Beenleigh	45-54	Home	5369
Beenleigh	45-54	Visitor from NSW	7
Beenleigh	45-54	Visitor from QLD	114
Beenleigh	45-54	Visitor from VIC	5
Beenleigh	45-54	Visitor same SA2	13
Beenleigh	55-64	Home	4696
Beenleigh	55-64	Visitor from ACT	4
Beenleigh	55-64	Visitor from NSW	7
Beenleigh	55-64	Visitor from QLD	91
Beenleigh	55-64	Visitor from TAS	4
Beenleigh	55-64	Visitor from VIC	3
Beenleigh	55-64	Visitor same SA2	10
Beenleigh	65-74	Home	4010
Beenleigh	65-74	Visitor from NSW	3
Beenleigh	65-74	Visitor from QLD	48
Beenleigh	65-74	Visitor from SA	6
Beenleigh	65-74	Visitor from TAS	5
Beenleigh	65-74	Visitor from VIC	5
Beenleigh	65-74	Visitor same SA2	15
Beenleigh	75-84	Home	2387
Beenleigh	75-84	Visitor from NSW	3
Beenleigh	75-84	Visitor from QLD	25
Beenleigh	75-84	Visitor same SA2	10
Beenleigh	85+	Home	707
Beenleigh	85+	Visitor from NSW	8
Beenleigh	85+	Visitor from QLD	3
Beenleigh	85+	Visitor from VIC	4
Beenleigh	85+	Visitor same SA2	5
Browns Plains	0-14	Home	21906
Browns Plains	0-14	Visitor from NSW	10
Browns Plains	0-14	Visitor from QLD	276
Browns Plains	0-14	Visitor from VIC	5
Browns Plains	0-14	Visitor same SA2	8
Browns Plains	15-24	Home	13020
Browns Plains	15-24	Visitor from NSW	10
Browns Plains	15-24	Visitor from NT	5
Browns Plains	15-24	Visitor from QLD	312
Browns Plains	15-24	Visitor from SA	3
Browns Plains	15-24	Visitor from VIC	5
Browns Plains	15-24	Visitor from WA	3
Browns Plains	15-24	Visitor same SA2	13
Browns Plains	25-34	Home	14075
Browns Plains	25-34	Visitor from NSW	5
Browns Plains	25-34	Visitor from NT	5
Browns Plains	25-34	Visitor from QLD	321
Browns Plains	25-34	Visitor from TAS	3
Browns Plains	25-34	Visitor from VIC	7
Browns Plains	25-34	Visitor same SA2	20
Browns Plains	35-44	Home	12083
Browns Plains	35-44	Visitor from NSW	12
Browns Plains	35-44	Visitor from QLD	201
Browns Plains	35-44	Visitor from VIC	3
Browns Plains	35-44	Visitor same SA2	11
Browns Plains	45-54	Home	10504
Browns Plains	45-54	Visitor from NSW	12
Browns Plains	45-54	Visitor from QLD	162
Browns Plains	45-54	Visitor from WA	4
Browns Plains	45-54	Visitor same SA2	15
Browns Plains	55-64	Home	9509
Browns Plains	55-64	Visitor from NSW	14
Browns Plains	55-64	Visitor from QLD	127
Browns Plains	55-64	Visitor from VIC	3
Browns Plains	55-64	Visitor from WA	4
Browns Plains	55-64	Visitor same SA2	10
Browns Plains	65-74	Home	6340
Browns Plains	65-74	Visitor from NSW	21
Browns Plains	65-74	Visitor from QLD	93
Browns Plains	65-74	Visitor from SA	3
Browns Plains	65-74	Visitor from TAS	5
Browns Plains	65-74	Visitor from VIC	5
Browns Plains	65-74	Visitor same SA2	17
Browns Plains	75-84	Home	2866
Browns Plains	75-84	Visitor from NSW	12
Browns Plains	75-84	Visitor from QLD	48
Browns Plains	75-84	Visitor from TAS	3
Browns Plains	75-84	Visitor from VIC	3
Browns Plains	75-84	Visitor same SA2	4
Browns Plains	85+	Home	823
Browns Plains	85+	Visitor from QLD	7
Browns Plains	85+	Visitor same SA2	4
Jimboomba	0-14	Home	15113
Jimboomba	0-14	Visitor from NSW	7
Jimboomba	0-14	Visitor from QLD	160
Jimboomba	0-14	Visitor from TAS	6
Jimboomba	0-14	Visitor from VIC	5
Jimboomba	0-14	Visitor from WA	3
Jimboomba	0-14	Visitor same SA2	6
Jimboomba	15-24	Home	7727
Jimboomba	15-24	Visitor from NSW	7
Jimboomba	15-24	Visitor from NT	5
Jimboomba	15-24	Visitor from QLD	174
Jimboomba	15-24	Visitor from TAS	4
Jimboomba	15-24	Visitor from VIC	3
Jimboomba	15-24	Visitor same SA2	9
Jimboomba	25-34	Home	8033
Jimboomba	25-34	Visitor from ACT	3
Jimboomba	25-34	Visitor from QLD	162
Jimboomba	25-34	Visitor from TAS	3
Jimboomba	25-34	Visitor same SA2	4
Jimboomba	35-44	Home	8494
Jimboomba	35-44	Visitor from NSW	7
Jimboomba	35-44	Visitor from QLD	94
Jimboomba	35-44	Visitor from VIC	4
Jimboomba	35-44	Visitor same SA2	10
Jimboomba	45-54	Home	8190
Jimboomba	45-54	Visitor from ACT	4
Jimboomba	45-54	Visitor from NSW	10
Jimboomba	45-54	Visitor from NT	5
Jimboomba	45-54	Visitor from QLD	68
Jimboomba	45-54	Visitor from VIC	7
Jimboomba	45-54	Visitor from WA	3
Jimboomba	45-54	Visitor same SA2	5
Jimboomba	55-64	Home	6146
Jimboomba	55-64	Visitor from NSW	12
Jimboomba	55-64	Visitor from QLD	78
Jimboomba	55-64	Visitor from VIC	6
Jimboomba	55-64	Visitor same SA2	6
Jimboomba	65-74	Home	4128
Jimboomba	65-74	Visitor from NSW	20
Jimboomba	65-74	Visitor from QLD	85
Jimboomba	65-74	Visitor from SA	3
Jimboomba	65-74	Visitor from VIC	17
Jimboomba	65-74	Visitor same SA2	8
Jimboomba	75-84	Home	1654
Jimboomba	75-84	Visitor from NSW	11
Jimboomba	75-84	Visitor from QLD	32
Jimboomba	75-84	Visitor same SA2	4
Jimboomba	85+	Home	324
Jimboomba	85+	Visitor from QLD	13
Jimboomba	85+	Visitor from VIC	3
Loganlea - Carbrook	0-14	Home	13184
Loganlea - Carbrook	0-14	Visitor from NSW	5
Loganlea - Carbrook	0-14	Visitor from NT	3
Loganlea - Carbrook	0-14	Visitor from QLD	168
Loganlea - Carbrook	0-14	Visitor from SA	3
Loganlea - Carbrook	0-14	Visitor from VIC	3
Loganlea - Carbrook	0-14	Visitor same SA2	11
Loganlea - Carbrook	15-24	Home	7993
Loganlea - Carbrook	15-24	Visitor from NSW	8
Loganlea - Carbrook	15-24	Visitor from QLD	224
Loganlea - Carbrook	15-24	Visitor from SA	5
Loganlea - Carbrook	15-24	Visitor from VIC	11
Loganlea - Carbrook	15-24	Visitor same SA2	6
Loganlea - Carbrook	25-34	Home	8589
Loganlea - Carbrook	25-34	Visitor from NSW	5
Loganlea - Carbrook	25-34	Visitor from QLD	212
Loganlea - Carbrook	25-34	Visitor from VIC	4
Loganlea - Carbrook	25-34	Visitor same SA2	4
Loganlea - Carbrook	35-44	Home	8607
Loganlea - Carbrook	35-44	Visitor from NSW	8
Loganlea - Carbrook	35-44	Visitor from NT	4
Loganlea - Carbrook	35-44	Visitor from QLD	151
Loganlea - Carbrook	35-44	Visitor same SA2	10
Loganlea - Carbrook	45-54	Home	7768
Loganlea - Carbrook	45-54	Visitor from NSW	5
Loganlea - Carbrook	45-54	Visitor from QLD	156
Loganlea - Carbrook	45-54	Visitor from VIC	3
Loganlea - Carbrook	45-54	Visitor same SA2	3
Loganlea - Carbrook	55-64	Home	6744
Loganlea - Carbrook	55-64	Visitor from NSW	14
Loganlea - Carbrook	55-64	Visitor from QLD	132
Loganlea - Carbrook	55-64	Visitor from TAS	4
Loganlea - Carbrook	55-64	Visitor from VIC	3
Loganlea - Carbrook	55-64	Visitor same SA2	6
Loganlea - Carbrook	65-74	Home	5647
Loganlea - Carbrook	65-74	Visitor from NSW	17
Loganlea - Carbrook	65-74	Visitor from QLD	115
Loganlea - Carbrook	65-74	Visitor from TAS	3
Loganlea - Carbrook	65-74	Visitor from VIC	5
Loganlea - Carbrook	65-74	Visitor same SA2	19
Loganlea - Carbrook	75-84	Home	3022
Loganlea - Carbrook	75-84	Visitor from QLD	100
Loganlea - Carbrook	75-84	Visitor from VIC	9
Loganlea - Carbrook	75-84	Visitor same SA2	10
Loganlea - Carbrook	85+	Home	1078
Loganlea - Carbrook	85+	Visitor from QLD	50
Loganlea - Carbrook	85+	Visitor same SA2	5
Springwood - Kingston	0-14	Home	16737
Springwood - Kingston	0-14	Visitor from NSW	8
Springwood - Kingston	0-14	Visitor from QLD	232
Springwood - Kingston	0-14	Visitor from VIC	9
Springwood - Kingston	0-14	Visitor same SA2	28
Springwood - Kingston	15-24	Home	10089
Springwood - Kingston	15-24	Visitor from NSW	4
Springwood - Kingston	15-24	Visitor from QLD	287
Springwood - Kingston	15-24	Visitor from VIC	3
Springwood - Kingston	15-24	Visitor same SA2	9
Springwood - Kingston	25-34	Home	10600
Springwood - Kingston	25-34	Visitor from NSW	12
Springwood - Kingston	25-34	Visitor from QLD	248
Springwood - Kingston	25-34	Visitor from TAS	3
Springwood - Kingston	25-34	Visitor from VIC	9
Springwood - Kingston	25-34	Visitor same SA2	12
Springwood - Kingston	35-44	Home	10961
Springwood - Kingston	35-44	Visitor from NSW	8
Springwood - Kingston	35-44	Visitor from QLD	178
Springwood - Kingston	35-44	Visitor from VIC	5
Springwood - Kingston	35-44	Visitor same SA2	13
Springwood - Kingston	45-54	Home	9489
Springwood - Kingston	45-54	Visitor from NSW	7
Springwood - Kingston	45-54	Visitor from NT	4
Springwood - Kingston	45-54	Visitor from QLD	148
Springwood - Kingston	45-54	Visitor same SA2	20
Springwood - Kingston	55-64	Home	7650
Springwood - Kingston	55-64	Visitor from NSW	11
Springwood - Kingston	55-64	Visitor from NT	3
Springwood - Kingston	55-64	Visitor from QLD	118
Springwood - Kingston	55-64	Visitor from SA	3
Springwood - Kingston	55-64	Visitor from VIC	10
Springwood - Kingston	55-64	Visitor from WA	3
Springwood - Kingston	55-64	Visitor same SA2	9
Springwood - Kingston	65-74	Home	6816
Springwood - Kingston	65-74	Visitor from NSW	5
Springwood - Kingston	65-74	Visitor from NT	4
Springwood - Kingston	65-74	Visitor from QLD	106
Springwood - Kingston	65-74	Visitor from SA	5
Springwood - Kingston	65-74	Visitor from VIC	9
Springwood - Kingston	65-74	Visitor same SA2	19
Springwood - Kingston	75-84	Home	3423
Springwood - Kingston	75-84	Visitor from NSW	4
Springwood - Kingston	75-84	Visitor from QLD	46
Springwood - Kingston	75-84	Visitor from VIC	5
Springwood - Kingston	75-84	Visitor same SA2	13
Springwood - Kingston	85+	Home	1013
Springwood - Kingston	85+	Visitor from QLD	10
Bowen Basin - North	0-14	Home	6964
Bowen Basin - North	0-14	Visitor from NSW	24
Bowen Basin - North	0-14	Visitor from NT	3
Bowen Basin - North	0-14	Visitor from QLD	140
Bowen Basin - North	0-14	Visitor from VIC	17
Bowen Basin - North	15-24	Home	3646
Bowen Basin - North	15-24	Visitor from NSW	45
Bowen Basin - North	15-24	Visitor from QLD	850
Bowen Basin - North	15-24	Visitor from TAS	3
Bowen Basin - North	15-24	Visitor from VIC	13
Bowen Basin - North	15-24	Visitor from WA	10
Bowen Basin - North	15-24	Visitor same SA2	12
Bowen Basin - North	25-34	Home	5632
Bowen Basin - North	25-34	Visitor from ACT	3
Bowen Basin - North	25-34	Visitor from NSW	96
Bowen Basin - North	25-34	Visitor from NT	5
Bowen Basin - North	25-34	Visitor from QLD	2417
Bowen Basin - North	25-34	Visitor from SA	16
Bowen Basin - North	25-34	Visitor from TAS	4
Bowen Basin - North	25-34	Visitor from VIC	59
Bowen Basin - North	25-34	Visitor from WA	18
Bowen Basin - North	25-34	Visitor same SA2	8
Bowen Basin - North	35-44	Home	4894
Bowen Basin - North	35-44	Visitor from NSW	100
Bowen Basin - North	35-44	Visitor from NT	7
Bowen Basin - North	35-44	Visitor from QLD	2745
Bowen Basin - North	35-44	Visitor from SA	6
Bowen Basin - North	35-44	Visitor from TAS	6
Bowen Basin - North	35-44	Visitor from VIC	31
Bowen Basin - North	35-44	Visitor from WA	37
Bowen Basin - North	35-44	Visitor same SA2	15
Bowen Basin - North	45-54	Home	4564
Bowen Basin - North	45-54	Visitor from ACT	3
Bowen Basin - North	45-54	Visitor from NSW	103
Bowen Basin - North	45-54	Visitor from QLD	3052
Bowen Basin - North	45-54	Visitor from SA	15
Bowen Basin - North	45-54	Visitor from TAS	4
Bowen Basin - North	45-54	Visitor from VIC	35
Bowen Basin - North	45-54	Visitor from WA	35
Bowen Basin - North	45-54	Visitor same SA2	13
Bowen Basin - North	55-64	Home	4064
Bowen Basin - North	55-64	Visitor from NSW	213
Bowen Basin - North	55-64	Visitor from NT	4
Bowen Basin - North	55-64	Visitor from QLD	2514
Bowen Basin - North	55-64	Visitor from SA	24
Bowen Basin - North	55-64	Visitor from TAS	17
Bowen Basin - North	55-64	Visitor from VIC	157
Bowen Basin - North	55-64	Visitor from WA	26
Bowen Basin - North	55-64	Visitor same SA2	16
Bowen Basin - North	65-74	Home	2422
Bowen Basin - North	65-74	Visitor from ACT	9
Bowen Basin - North	65-74	Visitor from NSW	282
Bowen Basin - North	65-74	Visitor from QLD	843
Bowen Basin - North	65-74	Visitor from SA	46
Bowen Basin - North	65-74	Visitor from TAS	34
Bowen Basin - North	65-74	Visitor from VIC	361
Bowen Basin - North	65-74	Visitor from WA	24
Bowen Basin - North	65-74	Visitor same SA2	14
Bowen Basin - North	75-84	Home	1144
Bowen Basin - North	75-84	Visitor from ACT	5
Bowen Basin - North	75-84	Visitor from NSW	119
Bowen Basin - North	75-84	Visitor from QLD	194
Bowen Basin - North	75-84	Visitor from SA	13
Bowen Basin - North	75-84	Visitor from TAS	10
Bowen Basin - North	75-84	Visitor from VIC	155
Bowen Basin - North	75-84	Visitor from WA	3
Bowen Basin - North	75-84	Visitor same SA2	10
Bowen Basin - North	85+	Home	346
Bowen Basin - North	85+	Visitor from NSW	12
Bowen Basin - North	85+	Visitor from QLD	27
Bowen Basin - North	85+	Visitor from TAS	4
Bowen Basin - North	85+	Visitor from VIC	10
Bowen Basin - North	85+	Visitor same SA2	3
Mackay	0-14	Home	24041
Mackay	0-14	Visitor from NSW	16
Mackay	0-14	Visitor from NT	3
Mackay	0-14	Visitor from QLD	393
Mackay	0-14	Visitor from SA	8
Mackay	0-14	Visitor from VIC	15
Mackay	0-14	Visitor from WA	7
Mackay	0-14	Visitor same SA2	30
Mackay	15-24	Home	13434
Mackay	15-24	Visitor from NSW	29
Mackay	15-24	Visitor from NT	5
Mackay	15-24	Visitor from QLD	661
Mackay	15-24	Visitor from SA	4
Mackay	15-24	Visitor from VIC	12
Mackay	15-24	Visitor from WA	8
Mackay	15-24	Visitor same SA2	20
Mackay	25-34	Home	14341
Mackay	25-34	Visitor from NSW	21
Mackay	25-34	Visitor from NT	6
Mackay	25-34	Visitor from QLD	668
Mackay	25-34	Visitor from SA	4
Mackay	25-34	Visitor from TAS	11
Mackay	25-34	Visitor from VIC	11
Mackay	25-34	Visitor from WA	20
Mackay	25-34	Visitor same SA2	21
Mackay	35-44	Home	14907
Mackay	35-44	Visitor from NSW	30
Mackay	35-44	Visitor from NT	3
Mackay	35-44	Visitor from QLD	566
Mackay	35-44	Visitor from SA	12
Mackay	35-44	Visitor from TAS	4
Mackay	35-44	Visitor from VIC	12
Mackay	35-44	Visitor from WA	3
Mackay	35-44	Visitor same SA2	19
Mackay	45-54	Home	14828
Mackay	45-54	Visitor from NSW	46
Mackay	45-54	Visitor from NT	4
Mackay	45-54	Visitor from QLD	672
Mackay	45-54	Visitor from TAS	6
Mackay	45-54	Visitor from VIC	24
Mackay	45-54	Visitor from WA	15
Mackay	45-54	Visitor same SA2	31
Mackay	55-64	Home	14448
Mackay	55-64	Visitor from ACT	4
Mackay	55-64	Visitor from NSW	140
Mackay	55-64	Visitor from NT	5
Mackay	55-64	Visitor from QLD	920
Mackay	55-64	Visitor from SA	27
Mackay	55-64	Visitor from TAS	26
Mackay	55-64	Visitor from VIC	97
Mackay	55-64	Visitor from WA	11
Mackay	55-64	Visitor same SA2	38
Mackay	65-74	Home	10239
Mackay	65-74	Visitor from ACT	7
Mackay	65-74	Visitor from NSW	238
Mackay	65-74	Visitor from NT	9
Mackay	65-74	Visitor from QLD	714
Mackay	65-74	Visitor from SA	46
Mackay	65-74	Visitor from TAS	48
Mackay	65-74	Visitor from VIC	246
Mackay	65-74	Visitor from WA	22
Mackay	65-74	Visitor same SA2	39
Mackay	75-84	Home	5317
Mackay	75-84	Visitor from ACT	10
Mackay	75-84	Visitor from NSW	80
Mackay	75-84	Visitor from NT	5
Mackay	75-84	Visitor from QLD	303
Mackay	75-84	Visitor from SA	19
Mackay	75-84	Visitor from TAS	10
Mackay	75-84	Visitor from VIC	109
Mackay	75-84	Visitor from WA	4
Mackay	75-84	Visitor same SA2	23
Mackay	85+	Home	1884
Mackay	85+	Visitor from NSW	8
Mackay	85+	Visitor from QLD	101
Mackay	85+	Visitor same SA2	4
Whitsunday	0-14	Home	3770
Whitsunday	0-14	Visitor from ACT	3
Whitsunday	0-14	Visitor from NSW	43
Whitsunday	0-14	Visitor from QLD	240
Whitsunday	0-14	Visitor from SA	12
Whitsunday	0-14	Visitor from TAS	12
Whitsunday	0-14	Visitor from VIC	45
Whitsunday	0-14	Visitor from WA	4
Whitsunday	0-14	Visitor same SA2	35
Whitsunday	15-24	Home	2322
Whitsunday	15-24	Visitor from ACT	5
Whitsunday	15-24	Visitor from NSW	42
Whitsunday	15-24	Visitor from QLD	229
Whitsunday	15-24	Visitor from SA	10
Whitsunday	15-24	Visitor from TAS	11
Whitsunday	15-24	Visitor from VIC	33
Whitsunday	15-24	Visitor from WA	4
Whitsunday	15-24	Visitor same SA2	111
Whitsunday	25-34	Home	3185
Whitsunday	25-34	Visitor from ACT	24
Whitsunday	25-34	Visitor from NSW	67
Whitsunday	25-34	Visitor from NT	13
Whitsunday	25-34	Visitor from QLD	513
Whitsunday	25-34	Visitor from SA	7
Whitsunday	25-34	Visitor from TAS	11
Whitsunday	25-34	Visitor from VIC	60
Whitsunday	25-34	Visitor from WA	16
Whitsunday	25-34	Visitor same SA2	105
Whitsunday	35-44	Home	2889
Whitsunday	35-44	Visitor from ACT	3
Whitsunday	35-44	Visitor from NSW	58
Whitsunday	35-44	Visitor from QLD	331
Whitsunday	35-44	Visitor from SA	10
Whitsunday	35-44	Visitor from TAS	17
Whitsunday	35-44	Visitor from VIC	47
Whitsunday	35-44	Visitor from WA	4
Whitsunday	35-44	Visitor same SA2	56
Whitsunday	45-54	Home	2885
Whitsunday	45-54	Visitor from ACT	7
Whitsunday	45-54	Visitor from NSW	57
Whitsunday	45-54	Visitor from QLD	385
Whitsunday	45-54	Visitor from SA	10
Whitsunday	45-54	Visitor from TAS	9
Whitsunday	45-54	Visitor from VIC	59
Whitsunday	45-54	Visitor from WA	9
Whitsunday	45-54	Visitor same SA2	47
Whitsunday	55-64	Home	2793
Whitsunday	55-64	Visitor from ACT	13
Whitsunday	55-64	Visitor from NSW	182
Whitsunday	55-64	Visitor from QLD	613
Whitsunday	55-64	Visitor from SA	29
Whitsunday	55-64	Visitor from TAS	45
Whitsunday	55-64	Visitor from VIC	281
Whitsunday	55-64	Visitor from WA	19
Whitsunday	55-64	Visitor same SA2	51
Whitsunday	65-74	Home	2140
Whitsunday	65-74	Visitor from ACT	25
Whitsunday	65-74	Visitor from NSW	283
Whitsunday	65-74	Visitor from NT	3
Whitsunday	65-74	Visitor from QLD	502
Whitsunday	65-74	Visitor from SA	46
Whitsunday	65-74	Visitor from TAS	44
Whitsunday	65-74	Visitor from VIC	328
Whitsunday	65-74	Visitor from WA	24
Whitsunday	65-74	Visitor same SA2	40
Whitsunday	75-84	Home	888
Whitsunday	75-84	Visitor from ACT	4
Whitsunday	75-84	Visitor from NSW	66
Whitsunday	75-84	Visitor from QLD	122
Whitsunday	75-84	Visitor from SA	17
Whitsunday	75-84	Visitor from TAS	13
Whitsunday	75-84	Visitor from VIC	93
Whitsunday	75-84	Visitor from WA	3
Whitsunday	75-84	Visitor same SA2	14
Whitsunday	85+	Home	234
Whitsunday	85+	Visitor from ACT	3
Whitsunday	85+	Visitor from QLD	5
Whitsunday	85+	Visitor from VIC	6
Bribie - Beachmere	0-14	Home	4123
Bribie - Beachmere	0-14	Visitor from NSW	10
Bribie - Beachmere	0-14	Visitor from QLD	122
Bribie - Beachmere	0-14	Visitor from VIC	8
Bribie - Beachmere	0-14	Visitor same SA2	4
Bribie - Beachmere	15-24	Home	2545
Bribie - Beachmere	15-24	Visitor from NSW	4
Bribie - Beachmere	15-24	Visitor from QLD	88
Bribie - Beachmere	15-24	Visitor from VIC	4
Bribie - Beachmere	15-24	Visitor same SA2	3
Bribie - Beachmere	25-34	Home	2014
Bribie - Beachmere	25-34	Visitor from NSW	5
Bribie - Beachmere	25-34	Visitor from QLD	86
Bribie - Beachmere	25-34	Visitor from VIC	8
Bribie - Beachmere	35-44	Home	2801
Bribie - Beachmere	35-44	Visitor from NSW	6
Bribie - Beachmere	35-44	Visitor from QLD	89
Bribie - Beachmere	35-44	Visitor from VIC	3
Bribie - Beachmere	35-44	Visitor from WA	5
Bribie - Beachmere	35-44	Visitor same SA2	3
Bribie - Beachmere	45-54	Home	3915
Bribie - Beachmere	45-54	Visitor from NSW	7
Bribie - Beachmere	45-54	Visitor from QLD	106
Bribie - Beachmere	45-54	Visitor from TAS	3
Bribie - Beachmere	45-54	Visitor from VIC	9
Bribie - Beachmere	45-54	Visitor from WA	7
Bribie - Beachmere	45-54	Visitor same SA2	12
Bribie - Beachmere	55-64	Home	5636
