SA3_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Cottesloe - Claremont	20-24	Year 12	M	2446
Cottesloe - Claremont	25-34		F	171
Cottesloe - Claremont	25-34		M	218
Cottesloe - Claremont	25-34	Did not go to school	F	3
Cottesloe - Claremont	25-34	Year 9	F	10
Cottesloe - Claremont	25-34	Year 9	M	9
Cottesloe - Claremont	25-34	Year 10	F	69
Cottesloe - Claremont	25-34	Year 10	M	84
Cottesloe - Claremont	25-34	Year 11	F	50
Cottesloe - Claremont	25-34	Year 11	M	99
Cottesloe - Claremont	25-34	Year 12	F	3113
Cottesloe - Claremont	25-34	Year 12	M	3072
Cottesloe - Claremont	35-44		F	135
Cottesloe - Claremont	35-44		M	200
Cottesloe - Claremont	35-44	Did not go to school	F	8
Cottesloe - Claremont	35-44	Did not go to school	M	4
Cottesloe - Claremont	35-44	Year 8 or below	F	10
Cottesloe - Claremont	35-44	Year 8 or below	M	12
Cottesloe - Claremont	35-44	Year 9	F	14
Cottesloe - Claremont	35-44	Year 9	M	9
Cottesloe - Claremont	35-44	Year 10	F	85
Cottesloe - Claremont	35-44	Year 10	M	107
Cottesloe - Claremont	35-44	Year 11	F	80
Cottesloe - Claremont	35-44	Year 11	M	107
Cottesloe - Claremont	35-44	Year 12	F	3828
Cottesloe - Claremont	35-44	Year 12	M	3148
Cottesloe - Claremont	45-54		F	140
Cottesloe - Claremont	45-54		M	183
Cottesloe - Claremont	45-54	Did not go to school	F	3
Cottesloe - Claremont	45-54	Did not go to school	M	3
Cottesloe - Claremont	45-54	Year 8 or below	F	9
Cottesloe - Claremont	45-54	Year 8 or below	M	12
Cottesloe - Claremont	45-54	Year 9	F	10
Cottesloe - Claremont	45-54	Year 9	M	18
Cottesloe - Claremont	45-54	Year 10	F	214
Cottesloe - Claremont	45-54	Year 10	M	234
Cottesloe - Claremont	45-54	Year 11	F	159
Cottesloe - Claremont	45-54	Year 11	M	142
Cottesloe - Claremont	45-54	Year 12	F	4684
Cottesloe - Claremont	45-54	Year 12	M	4150
Cottesloe - Claremont	55-64		F	160
Cottesloe - Claremont	55-64		M	179
Cottesloe - Claremont	55-64	Did not go to school	F	15
Cottesloe - Claremont	55-64	Did not go to school	M	15
Cottesloe - Claremont	55-64	Year 8 or below	F	17
Cottesloe - Claremont	55-64	Year 8 or below	M	12
Cottesloe - Claremont	55-64	Year 9	F	24
Cottesloe - Claremont	55-64	Year 9	M	21
Cottesloe - Claremont	55-64	Year 10	F	383
Cottesloe - Claremont	55-64	Year 10	M	319
Cottesloe - Claremont	55-64	Year 11	F	195
Cottesloe - Claremont	55-64	Year 11	M	169
Cottesloe - Claremont	55-64	Year 12	F	3803
Cottesloe - Claremont	55-64	Year 12	M	3553
Cottesloe - Claremont	65-74		F	217
Cottesloe - Claremont	65-74		M	181
Cottesloe - Claremont	65-74	Did not go to school	F	6
Cottesloe - Claremont	65-74	Did not go to school	M	8
Cottesloe - Claremont	65-74	Year 8 or below	F	35
Cottesloe - Claremont	65-74	Year 8 or below	M	27
Cottesloe - Claremont	65-74	Year 9	F	61
Cottesloe - Claremont	65-74	Year 9	M	56
Cottesloe - Claremont	65-74	Year 10	F	588
Cottesloe - Claremont	65-74	Year 10	M	320
Cottesloe - Claremont	65-74	Year 11	F	235
Cottesloe - Claremont	65-74	Year 11	M	128
Cottesloe - Claremont	65-74	Year 12	F	2772
Cottesloe - Claremont	65-74	Year 12	M	2887
Cottesloe - Claremont	75-84		F	193
Cottesloe - Claremont	75-84		M	164
Cottesloe - Claremont	75-84	Did not go to school	F	3
Cottesloe - Claremont	75-84	Year 8 or below	F	66
Cottesloe - Claremont	75-84	Year 8 or below	M	50
Cottesloe - Claremont	75-84	Year 9	F	128
Cottesloe - Claremont	75-84	Year 9	M	71
Cottesloe - Claremont	75-84	Year 10	F	549
Cottesloe - Claremont	75-84	Year 10	M	311
Cottesloe - Claremont	75-84	Year 11	F	180
Cottesloe - Claremont	75-84	Year 11	M	112
Cottesloe - Claremont	75-84	Year 12	F	1505
Cottesloe - Claremont	75-84	Year 12	M	1639
Cottesloe - Claremont	85+		F	184
Cottesloe - Claremont	85+		M	98
Cottesloe - Claremont	85+	Did not go to school	F	13
Cottesloe - Claremont	85+	Did not go to school	M	3
Cottesloe - Claremont	85+	Year 8 or below	F	79
Cottesloe - Claremont	85+	Year 8 or below	M	46
Cottesloe - Claremont	85+	Year 9	F	77
Cottesloe - Claremont	85+	Year 9	M	47
Cottesloe - Claremont	85+	Year 10	F	287
Cottesloe - Claremont	85+	Year 10	M	113
Cottesloe - Claremont	85+	Year 11	F	75
Cottesloe - Claremont	85+	Year 11	M	35
Cottesloe - Claremont	85+	Year 12	F	600
Cottesloe - Claremont	85+	Year 12	M	526
Perth City	15-19		F	70
Perth City	15-19		M	62
Perth City	15-19	Year 8 or below	F	4
Perth City	15-19	Year 8 or below	M	5
Perth City	15-19	Year 9	F	10
Perth City	15-19	Year 9	M	17
Perth City	15-19	Year 10	F	56
Perth City	15-19	Year 10	M	51
Perth City	15-19	Year 11	F	50
Perth City	15-19	Year 11	M	56
Perth City	15-19	Year 12	F	827
Perth City	15-19	Year 12	M	679
Perth City	20-24		F	286
Perth City	20-24		M	298
Perth City	20-24	Did not go to school	F	3
Perth City	20-24	Did not go to school	M	17
Perth City	20-24	Year 8 or below	F	4
Perth City	20-24	Year 8 or below	M	13
Perth City	20-24	Year 9	F	12
Perth City	20-24	Year 9	M	25
Perth City	20-24	Year 10	F	110
Perth City	20-24	Year 10	M	109
Perth City	20-24	Year 11	F	160
Perth City	20-24	Year 11	M	147
Perth City	20-24	Year 12	F	3749
Perth City	20-24	Year 12	M	3090
Perth City	25-34		F	778
Perth City	25-34		M	1056
Perth City	25-34	Did not go to school	F	35
Perth City	25-34	Did not go to school	M	39
Perth City	25-34	Year 8 or below	F	20
Perth City	25-34	Year 8 or below	M	26
Perth City	25-34	Year 9	F	44
Perth City	25-34	Year 9	M	69
Perth City	25-34	Year 10	F	318
Perth City	25-34	Year 10	M	435
Perth City	25-34	Year 11	F	343
Perth City	25-34	Year 11	M	516
Perth City	25-34	Year 12	F	10716
Perth City	25-34	Year 12	M	9920
Perth City	35-44		F	447
Perth City	35-44		M	678
Perth City	35-44	Did not go to school	F	25
Perth City	35-44	Did not go to school	M	23
Perth City	35-44	Year 8 or below	F	28
Perth City	35-44	Year 8 or below	M	26
Perth City	35-44	Year 9	F	35
Perth City	35-44	Year 9	M	66
Perth City	35-44	Year 10	F	337
Perth City	35-44	Year 10	M	416
Perth City	35-44	Year 11	F	258
Perth City	35-44	Year 11	M	420
Perth City	35-44	Year 12	F	7694
Perth City	35-44	Year 12	M	8006
Perth City	45-54		F	301
Perth City	45-54		M	486
Perth City	45-54	Did not go to school	F	17
Perth City	45-54	Did not go to school	M	21
Perth City	45-54	Year 8 or below	F	48
Perth City	45-54	Year 8 or below	M	31
Perth City	45-54	Year 9	F	46
Perth City	45-54	Year 9	M	75
Perth City	45-54	Year 10	F	516
Perth City	45-54	Year 10	M	654
Perth City	45-54	Year 11	F	371
Perth City	45-54	Year 11	M	409
Perth City	45-54	Year 12	F	5247
Perth City	45-54	Year 12	M	5148
Perth City	55-64		F	272
Perth City	55-64		M	413
Perth City	55-64	Did not go to school	F	40
Perth City	55-64	Did not go to school	M	26
Perth City	55-64	Year 8 or below	F	75
Perth City	55-64	Year 8 or below	M	61
Perth City	55-64	Year 9	F	78
Perth City	55-64	Year 9	M	85
Perth City	55-64	Year 10	F	830
Perth City	55-64	Year 10	M	877
Perth City	55-64	Year 11	F	429
Perth City	55-64	Year 11	M	399
Perth City	55-64	Year 12	F	3993
Perth City	55-64	Year 12	M	3988
Perth City	65-74		F	328
Perth City	65-74		M	372
Perth City	65-74	Did not go to school	F	25
Perth City	65-74	Did not go to school	M	28
Perth City	65-74	Year 8 or below	F	156
Perth City	65-74	Year 8 or below	M	120
Perth City	65-74	Year 9	F	111
Perth City	65-74	Year 9	M	115
Perth City	65-74	Year 10	F	920
Perth City	65-74	Year 10	M	674
Perth City	65-74	Year 11	F	312
Perth City	65-74	Year 11	M	213
Perth City	65-74	Year 12	F	2630
Perth City	65-74	Year 12	M	2900
Perth City	75-84		F	251
Perth City	75-84		M	262
Perth City	75-84	Did not go to school	F	56
Perth City	75-84	Did not go to school	M	22
Perth City	75-84	Year 8 or below	F	241
Perth City	75-84	Year 8 or below	M	149
Perth City	75-84	Year 9	F	109
Perth City	75-84	Year 9	M	107
Perth City	75-84	Year 10	F	515
Perth City	75-84	Year 10	M	339
Perth City	75-84	Year 11	F	107
Perth City	75-84	Year 11	M	101
Perth City	75-84	Year 12	F	1009
Perth City	75-84	Year 12	M	1098
Perth City	85+		F	236
Perth City	85+		M	121
Perth City	85+	Did not go to school	F	83
Perth City	85+	Did not go to school	M	22
Perth City	85+	Year 8 or below	F	279
Perth City	85+	Year 8 or below	M	146
Perth City	85+	Year 9	F	105
Perth City	85+	Year 9	M	53
Perth City	85+	Year 10	F	296
Perth City	85+	Year 10	M	113
Perth City	85+	Year 11	F	43
Perth City	85+	Year 11	M	26
Perth City	85+	Year 12	F	415
Perth City	85+	Year 12	M	292
Bayswater - Bassendean	15-19		F	68
Bayswater - Bassendean	15-19		M	72
Bayswater - Bassendean	15-19	Year 8 or below	F	5
Bayswater - Bassendean	15-19	Year 8 or below	M	16
Bayswater - Bassendean	15-19	Year 9	F	19
Bayswater - Bassendean	15-19	Year 9	M	31
Bayswater - Bassendean	15-19	Year 10	F	60
Bayswater - Bassendean	15-19	Year 10	M	74
Bayswater - Bassendean	15-19	Year 11	F	58
Bayswater - Bassendean	15-19	Year 11	M	95
Bayswater - Bassendean	15-19	Year 12	F	605
Bayswater - Bassendean	15-19	Year 12	M	603
Bayswater - Bassendean	20-24		F	106
Bayswater - Bassendean	20-24		M	141
Bayswater - Bassendean	20-24	Did not go to school	M	10
Bayswater - Bassendean	20-24	Year 8 or below	F	10
Bayswater - Bassendean	20-24	Year 8 or below	M	12
Bayswater - Bassendean	20-24	Year 9	F	13
Bayswater - Bassendean	20-24	Year 9	M	23
Bayswater - Bassendean	20-24	Year 10	F	124
Bayswater - Bassendean	20-24	Year 10	M	162
Bayswater - Bassendean	20-24	Year 11	F	128
Bayswater - Bassendean	20-24	Year 11	M	163
Bayswater - Bassendean	20-24	Year 12	F	2040
Bayswater - Bassendean	20-24	Year 12	M	2040
Bayswater - Bassendean	25-34		F	321
Bayswater - Bassendean	25-34		M	412
Bayswater - Bassendean	25-34	Did not go to school	F	19
Bayswater - Bassendean	25-34	Did not go to school	M	23
Bayswater - Bassendean	25-34	Year 8 or below	F	33
Bayswater - Bassendean	25-34	Year 8 or below	M	45
Bayswater - Bassendean	25-34	Year 9	F	44
Bayswater - Bassendean	25-34	Year 9	M	78
Bayswater - Bassendean	25-34	Year 10	F	428
Bayswater - Bassendean	25-34	Year 10	M	553
Bayswater - Bassendean	25-34	Year 11	F	362
Bayswater - Bassendean	25-34	Year 11	M	473
Bayswater - Bassendean	25-34	Year 12	F	5705
Bayswater - Bassendean	25-34	Year 12	M	5190
Bayswater - Bassendean	35-44		F	270
Bayswater - Bassendean	35-44		M	369
Bayswater - Bassendean	35-44	Did not go to school	F	27
Bayswater - Bassendean	35-44	Did not go to school	M	27
Bayswater - Bassendean	35-44	Year 8 or below	F	74
Bayswater - Bassendean	35-44	Year 8 or below	M	60
Bayswater - Bassendean	35-44	Year 9	F	84
Bayswater - Bassendean	35-44	Year 9	M	89
Bayswater - Bassendean	35-44	Year 10	F	438
Bayswater - Bassendean	35-44	Year 10	M	617
Bayswater - Bassendean	35-44	Year 11	F	327
Bayswater - Bassendean	35-44	Year 11	M	466
Bayswater - Bassendean	35-44	Year 12	F	5230
Bayswater - Bassendean	35-44	Year 12	M	4845
Bayswater - Bassendean	45-54		F	234
Bayswater - Bassendean	45-54		M	299
Bayswater - Bassendean	45-54	Did not go to school	F	65
Bayswater - Bassendean	45-54	Did not go to school	M	45
Bayswater - Bassendean	45-54	Year 8 or below	F	111
Bayswater - Bassendean	45-54	Year 8 or below	M	82
Bayswater - Bassendean	45-54	Year 9	F	99
Bayswater - Bassendean	45-54	Year 9	M	119
Bayswater - Bassendean	45-54	Year 10	F	833
Bayswater - Bassendean	45-54	Year 10	M	937
Bayswater - Bassendean	45-54	Year 11	F	452
Bayswater - Bassendean	45-54	Year 11	M	532
Bayswater - Bassendean	45-54	Year 12	F	3656
Bayswater - Bassendean	45-54	Year 12	M	3352
Bayswater - Bassendean	55-64		F	194
Bayswater - Bassendean	55-64		M	277
Bayswater - Bassendean	55-64	Did not go to school	F	69
Bayswater - Bassendean	55-64	Did not go to school	M	49
Bayswater - Bassendean	55-64	Year 8 or below	F	172
Bayswater - Bassendean	55-64	Year 8 or below	M	139
Bayswater - Bassendean	55-64	Year 9	F	142
Bayswater - Bassendean	55-64	Year 9	M	197
Bayswater - Bassendean	55-64	Year 10	F	1191
Bayswater - Bassendean	55-64	Year 10	M	1293
Bayswater - Bassendean	55-64	Year 11	F	552
Bayswater - Bassendean	55-64	Year 11	M	463
Bayswater - Bassendean	55-64	Year 12	F	2617
Bayswater - Bassendean	55-64	Year 12	M	2355
Bayswater - Bassendean	65-74		F	219
Bayswater - Bassendean	65-74		M	218
Bayswater - Bassendean	65-74	Did not go to school	F	74
Bayswater - Bassendean	65-74	Did not go to school	M	48
Bayswater - Bassendean	65-74	Year 8 or below	F	294
Bayswater - Bassendean	65-74	Year 8 or below	M	232
Bayswater - Bassendean	65-74	Year 9	F	245
Bayswater - Bassendean	65-74	Year 9	M	214
Bayswater - Bassendean	65-74	Year 10	F	1430
Bayswater - Bassendean	65-74	Year 10	M	1074
Bayswater - Bassendean	65-74	Year 11	F	290
Bayswater - Bassendean	65-74	Year 11	M	250
Bayswater - Bassendean	65-74	Year 12	F	1765
Bayswater - Bassendean	65-74	Year 12	M	1784
Bayswater - Bassendean	75-84		F	230
Bayswater - Bassendean	75-84		M	205
Bayswater - Bassendean	75-84	Did not go to school	F	75
Bayswater - Bassendean	75-84	Did not go to school	M	42
Bayswater - Bassendean	75-84	Year 8 or below	F	413
Bayswater - Bassendean	75-84	Year 8 or below	M	328
Bayswater - Bassendean	75-84	Year 9	F	207
Bayswater - Bassendean	75-84	Year 9	M	201
Bayswater - Bassendean	75-84	Year 10	F	710
Bayswater - Bassendean	75-84	Year 10	M	459
Bayswater - Bassendean	75-84	Year 11	F	121
Bayswater - Bassendean	75-84	Year 11	M	121
Bayswater - Bassendean	75-84	Year 12	F	714
Bayswater - Bassendean	75-84	Year 12	M	781
Bayswater - Bassendean	85+		F	182
Bayswater - Bassendean	85+		M	87
Bayswater - Bassendean	85+	Did not go to school	F	57
Bayswater - Bassendean	85+	Did not go to school	M	30
Bayswater - Bassendean	85+	Year 8 or below	F	323
Bayswater - Bassendean	85+	Year 8 or below	M	168
Bayswater - Bassendean	85+	Year 9	F	136
Bayswater - Bassendean	85+	Year 9	M	65
Bayswater - Bassendean	85+	Year 10	F	278
Bayswater - Bassendean	85+	Year 10	M	152
Bayswater - Bassendean	85+	Year 11	F	38
Bayswater - Bassendean	85+	Year 11	M	24
Bayswater - Bassendean	85+	Year 12	F	243
Bayswater - Bassendean	85+	Year 12	M	175
Mundaring	15-19		F	44
Mundaring	15-19		M	53
Mundaring	15-19	Did not go to school	M	5
Mundaring	15-19	Year 8 or below	F	3
Mundaring	15-19	Year 8 or below	M	11
Mundaring	15-19	Year 9	F	20
Mundaring	15-19	Year 9	M	20
Mundaring	15-19	Year 10	F	58
Mundaring	15-19	Year 10	M	112
Mundaring	15-19	Year 11	F	47
Mundaring	15-19	Year 11	M	65
Mundaring	15-19	Year 12	F	392
Mundaring	15-19	Year 12	M	349
Mundaring	20-24		F	39
Mundaring	20-24		M	61
Mundaring	20-24	Did not go to school	M	3
Mundaring	20-24	Year 8 or below	F	6
Mundaring	20-24	Year 8 or below	M	7
Mundaring	20-24	Year 9	F	13
Mundaring	20-24	Year 9	M	12
Mundaring	20-24	Year 10	F	85
Mundaring	20-24	Year 10	M	285
Mundaring	20-24	Year 11	F	78
Mundaring	20-24	Year 11	M	109
Mundaring	20-24	Year 12	F	782
Mundaring	20-24	Year 12	M	848
Mundaring	25-34		F	121
Mundaring	25-34		M	232
Mundaring	25-34	Did not go to school	F	8
Mundaring	25-34	Did not go to school	M	12
Mundaring	25-34	Year 8 or below	F	9
Mundaring	25-34	Year 8 or below	M	22
Mundaring	25-34	Year 9	F	18
Mundaring	25-34	Year 9	M	43
Mundaring	25-34	Year 10	F	261
Mundaring	25-34	Year 10	M	827
Mundaring	25-34	Year 11	F	195
Mundaring	25-34	Year 11	M	302
Mundaring	25-34	Year 12	F	1542
Mundaring	25-34	Year 12	M	1327
Mundaring	35-44		F	107
Mundaring	35-44		M	256
Mundaring	35-44	Did not go to school	F	11
Mundaring	35-44	Did not go to school	M	32
Mundaring	35-44	Year 8 or below	F	9
Mundaring	35-44	Year 8 or below	M	29
Mundaring	35-44	Year 9	F	31
Mundaring	35-44	Year 9	M	60
Mundaring	35-44	Year 10	F	337
Mundaring	35-44	Year 10	M	767
Mundaring	35-44	Year 11	F	241
Mundaring	35-44	Year 11	M	286
Mundaring	35-44	Year 12	F	1862
Mundaring	35-44	Year 12	M	1504
Mundaring	45-54		F	127
Mundaring	45-54		M	242
Mundaring	45-54	Did not go to school	F	7
Mundaring	45-54	Did not go to school	M	45
Mundaring	45-54	Year 8 or below	F	24
Mundaring	45-54	Year 8 or below	M	24
Mundaring	45-54	Year 9	F	55
Mundaring	45-54	Year 9	M	88
Mundaring	45-54	Year 10	F	629
Mundaring	45-54	Year 10	M	910
Mundaring	45-54	Year 11	F	357
Mundaring	45-54	Year 11	M	366
Mundaring	45-54	Year 12	F	1852
Mundaring	45-54	Year 12	M	1485
Mundaring	55-64		F	123
Mundaring	55-64		M	239
Mundaring	55-64	Did not go to school	F	4
Mundaring	55-64	Did not go to school	M	34
Mundaring	55-64	Year 8 or below	F	42
Mundaring	55-64	Year 8 or below	M	64
Mundaring	55-64	Year 9	F	90
Mundaring	55-64	Year 9	M	125
Mundaring	55-64	Year 10	F	889
Mundaring	55-64	Year 10	M	1067
Mundaring	55-64	Year 11	F	407
Mundaring	55-64	Year 11	M	332
Mundaring	55-64	Year 12	F	1518
Mundaring	55-64	Year 12	M	1268
Mundaring	65-74		F	130
Mundaring	65-74		M	137
Mundaring	65-74	Did not go to school	F	9
Mundaring	65-74	Did not go to school	M	6
Mundaring	65-74	Year 8 or below	F	109
Mundaring	65-74	Year 8 or below	M	105
Mundaring	65-74	Year 9	F	160
Mundaring	65-74	Year 9	M	145
Mundaring	65-74	Year 10	F	920
Mundaring	65-74	Year 10	M	846
Mundaring	65-74	Year 11	F	220
Mundaring	65-74	Year 11	M	187
Mundaring	65-74	Year 12	F	1002
Mundaring	65-74	Year 12	M	1016
Mundaring	75-84		F	139
Mundaring	75-84		M	105
Mundaring	75-84	Did not go to school	F	6
Mundaring	75-84	Did not go to school	M	13
Mundaring	75-84	Year 8 or below	F	140
Mundaring	75-84	Year 8 or below	M	131
Mundaring	75-84	Year 9	F	132
Mundaring	75-84	Year 9	M	134
Mundaring	75-84	Year 10	F	421
Mundaring	75-84	Year 10	M	343
Mundaring	75-84	Year 11	F	80
Mundaring	75-84	Year 11	M	77
Mundaring	75-84	Year 12	F	466
Mundaring	75-84	Year 12	M	479
Mundaring	85+		F	122
Mundaring	85+		M	70
Mundaring	85+	Did not go to school	F	4
Mundaring	85+	Did not go to school	M	5
Mundaring	85+	Year 8 or below	F	79
Mundaring	85+	Year 8 or below	M	65
Mundaring	85+	Year 9	F	56
Mundaring	85+	Year 9	M	43
Mundaring	85+	Year 10	F	115
Mundaring	85+	Year 10	M	78
Mundaring	85+	Year 11	F	15
Mundaring	85+	Year 11	M	13
Mundaring	85+	Year 12	F	122
Mundaring	85+	Year 12	M	91
Swan	15-19		F	165
Swan	15-19		M	179
Swan	15-19	Did not go to school	F	6
Swan	15-19	Did not go to school	M	4
Swan	15-19	Year 8 or below	F	13
Swan	15-19	Year 8 or below	M	21
Swan	15-19	Year 9	F	62
Swan	15-19	Year 9	M	86
Swan	15-19	Year 10	F	219
Swan	15-19	Year 10	M	304
Swan	15-19	Year 11	F	178
Swan	15-19	Year 11	M	250
Swan	15-19	Year 12	F	1355
Swan	15-19	Year 12	M	1350
Swan	20-24		F	217
Swan	20-24		M	230
Swan	20-24	Did not go to school	F	9
Swan	20-24	Did not go to school	M	16
Swan	20-24	Year 8 or below	F	13
Swan	20-24	Year 8 or below	M	28
Swan	20-24	Year 9	F	35
Swan	20-24	Year 9	M	61
Swan	20-24	Year 10	F	362
Swan	20-24	Year 10	M	491
Swan	20-24	Year 11	F	320
Swan	20-24	Year 11	M	412
Swan	20-24	Year 12	F	3586
Swan	20-24	Year 12	M	3447
Swan	25-34		F	561
Swan	25-34		M	726
Swan	25-34	Did not go to school	F	67
Swan	25-34	Did not go to school	M	73
Swan	25-34	Year 8 or below	F	91
Swan	25-34	Year 8 or below	M	105
Swan	25-34	Year 9	F	147
Swan	25-34	Year 9	M	213
Swan	25-34	Year 10	F	1442
Swan	25-34	Year 10	M	1663
Swan	25-34	Year 11	F	1023
Swan	25-34	Year 11	M	1197
Swan	25-34	Year 12	F	8473
Swan	25-34	Year 12	M	6821
Swan	35-44		F	470
Swan	35-44		M	689
Swan	35-44	Did not go to school	F	126
Swan	35-44	Did not go to school	M	92
Swan	35-44	Year 8 or below	F	162
Swan	35-44	Year 8 or below	M	136
Swan	35-44	Year 9	F	202
Swan	35-44	Year 9	M	272
Swan	35-44	Year 10	F	1389
Swan	35-44	Year 10	M	1798
Swan	35-44	Year 11	F	963
Swan	35-44	Year 11	M	1178
Swan	35-44	Year 12	F	7867
Swan	35-44	Year 12	M	6907
Swan	45-54		F	415
Swan	45-54		M	651
Swan	45-54	Did not go to school	F	145
Swan	45-54	Did not go to school	M	94
Swan	45-54	Year 8 or below	F	200
Swan	45-54	Year 8 or below	M	162
Swan	45-54	Year 9	F	268
Swan	45-54	Year 9	M	300
Swan	45-54	Year 10	F	2262
Swan	45-54	Year 10	M	2409
Swan	45-54	Year 11	F	1155
Swan	45-54	Year 11	M	1106
Swan	45-54	Year 12	F	5391
Swan	45-54	Year 12	M	4650
Swan	55-64		F	332
Swan	55-64		M	480
Swan	55-64	Did not go to school	F	128
Swan	55-64	Did not go to school	M	89
Swan	55-64	Year 8 or below	F	257
Swan	55-64	Year 8 or below	M	204
Swan	55-64	Year 9	F	354
Swan	55-64	Year 9	M	379
Swan	55-64	Year 10	F	2602
Swan	55-64	Year 10	M	2746
Swan	55-64	Year 11	F	1085
Swan	55-64	Year 11	M	829
Swan	55-64	Year 12	F	3498
Swan	55-64	Year 12	M	3210
Swan	65-74		F	342
Swan	65-74		M	303
Swan	65-74	Did not go to school	F	103
Swan	65-74	Did not go to school	M	71
Swan	65-74	Year 8 or below	F	379
Swan	65-74	Year 8 or below	M	328
Swan	65-74	Year 9	F	384
Swan	65-74	Year 9	M	363
Swan	65-74	Year 10	F	1847
Swan	65-74	Year 10	M	1630
Swan	65-74	Year 11	F	422
Swan	65-74	Year 11	M	339
Swan	65-74	Year 12	F	1847
Swan	65-74	Year 12	M	2032
Swan	75-84		F	265
Swan	75-84		M	208
Swan	75-84	Did not go to school	F	77
Swan	75-84	Did not go to school	M	33
Swan	75-84	Year 8 or below	F	343
Swan	75-84	Year 8 or below	M	323
Swan	75-84	Year 9	F	268
Swan	75-84	Year 9	M	239
Swan	75-84	Year 10	F	837
Swan	75-84	Year 10	M	642
Swan	75-84	Year 11	F	149
Swan	75-84	Year 11	M	135
Swan	75-84	Year 12	F	668
Swan	75-84	Year 12	M	764
Swan	85+		F	192
Swan	85+		M	132
Swan	85+	Did not go to school	F	47
Swan	85+	Did not go to school	M	21
Swan	85+	Year 8 or below	F	207
Swan	85+	Year 8 or below	M	137
Swan	85+	Year 9	F	95
Swan	85+	Year 9	M	71
Swan	85+	Year 10	F	221
Swan	85+	Year 10	M	136
Swan	85+	Year 11	F	37
Swan	85+	Year 11	M	23
Swan	85+	Year 12	F	188
Swan	85+	Year 12	M	161
Joondalup	15-19		F	82
Joondalup	15-19		M	111
Joondalup	15-19	Did not go to school	F	4
Joondalup	15-19	Year 8 or below	F	13
Joondalup	15-19	Year 8 or below	M	9
Joondalup	15-19	Year 9	F	43
Joondalup	15-19	Year 9	M	75
Joondalup	15-19	Year 10	F	159
Joondalup	15-19	Year 10	M	261
Joondalup	15-19	Year 11	F	105
Joondalup	15-19	Year 11	M	216
Joondalup	15-19	Year 12	F	1581
Joondalup	15-19	Year 12	M	1584
Joondalup	20-24		F	112
Joondalup	20-24		M	161
Joondalup	20-24	Did not go to school	M	5
Joondalup	20-24	Year 8 or below	F	5
Joondalup	20-24	Year 8 or below	M	6
Joondalup	20-24	Year 9	F	18
Joondalup	20-24	Year 9	M	32
Joondalup	20-24	Year 10	F	208
Joondalup	20-24	Year 10	M	313
Joondalup	20-24	Year 11	F	173
Joondalup	20-24	Year 11	M	297
Joondalup	20-24	Year 12	F	3710
Joondalup	20-24	Year 12	M	4005
Joondalup	25-34		F	289
Joondalup	25-34		M	404
Joondalup	25-34	Did not go to school	F	17
Joondalup	25-34	Did not go to school	M	17
Joondalup	25-34	Year 8 or below	F	17
Joondalup	25-34	Year 8 or below	M	34
Joondalup	25-34	Year 9	F	46
Joondalup	25-34	Year 9	M	96
Joondalup	25-34	Year 10	F	549
Joondalup	25-34	Year 10	M	907
Joondalup	25-34	Year 11	F	487
Joondalup	25-34	Year 11	M	775
Joondalup	25-34	Year 12	F	6862
Joondalup	25-34	Year 12	M	5886
Joondalup	35-44		F	257
Joondalup	35-44		M	507
Joondalup	35-44	Did not go to school	F	10
Joondalup	35-44	Did not go to school	M	20
Joondalup	35-44	Year 8 or below	F	42
Joondalup	35-44	Year 8 or below	M	37
Joondalup	35-44	Year 9	F	71
Joondalup	35-44	Year 9	M	109
Joondalup	35-44	Year 10	F	830
Joondalup	35-44	Year 10	M	1282
Joondalup	35-44	Year 11	F	673
Joondalup	35-44	Year 11	M	999
Joondalup	35-44	Year 12	F	9099
Joondalup	35-44	Year 12	M	7508
Joondalup	45-54		F	270
Joondalup	45-54		M	543
Joondalup	45-54	Did not go to school	F	22
Joondalup	45-54	Did not go to school	M	20
Joondalup	45-54	Year 8 or below	F	54
Joondalup	45-54	Year 8 or below	M	41
Joondalup	45-54	Year 9	F	99
Joondalup	45-54	Year 9	M	156
Joondalup	45-54	Year 10	F	1681
Joondalup	45-54	Year 10	M	2044
Joondalup	45-54	Year 11	F	1077
Joondalup	45-54	Year 11	M	1070
Joondalup	45-54	Year 12	F	8402
Joondalup	45-54	Year 12	M	7351
Joondalup	55-64		F	287
Joondalup	55-64		M	422
Joondalup	55-64	Did not go to school	F	26
Joondalup	55-64	Did not go to school	M	21
Joondalup	55-64	Year 8 or below	F	102
Joondalup	55-64	Year 8 or below	M	60
Joondalup	55-64	Year 9	F	194
Joondalup	55-64	Year 9	M	242
Joondalup	55-64	Year 10	F	2649
Joondalup	55-64	Year 10	M	2678
Joondalup	55-64	Year 11	F	1455
Joondalup	55-64	Year 11	M	1117
Joondalup	55-64	Year 12	F	6645
Joondalup	55-64	Year 12	M	5883
Joondalup	65-74		F	356
Joondalup	65-74		M	318
Joondalup	65-74	Did not go to school	F	26
Joondalup	65-74	Did not go to school	M	15
Joondalup	65-74	Year 8 or below	F	239
Joondalup	65-74	Year 8 or below	M	216
Joondalup	65-74	Year 9	F	434
Joondalup	65-74	Year 9	M	411
Joondalup	65-74	Year 10	F	3230
Joondalup	65-74	Year 10	M	2610
Joondalup	65-74	Year 11	F	938
