SED_NAME16	CountryOfBirth	persons
Eltham (Eastern Metropolitan)	KHM	14
Eltham (Eastern Metropolitan)	KOR	78
Eltham (Eastern Metropolitan)	LBN	52
Eltham (Eastern Metropolitan)	LKA	205
Eltham (Eastern Metropolitan)	MKD	145
Eltham (Eastern Metropolitan)	MLT	122
Eltham (Eastern Metropolitan)	MMR	7
Eltham (Eastern Metropolitan)	MUS	60
Eltham (Eastern Metropolitan)	MYS	311
Eltham (Eastern Metropolitan)	NLD	168
Eltham (Eastern Metropolitan)	NPL	15
Eltham (Eastern Metropolitan)	NZL	682
Eltham (Eastern Metropolitan)	PAK	29
Eltham (Eastern Metropolitan)	PHL	134
Eltham (Eastern Metropolitan)	PNG	34
Eltham (Eastern Metropolitan)	POL	74
Eltham (Eastern Metropolitan)	SGP	139
Eltham (Eastern Metropolitan)	THA	101
Eltham (Eastern Metropolitan)	TUR	72
Eltham (Eastern Metropolitan)	TWN	33
Eltham (Eastern Metropolitan)	USA	296
Eltham (Eastern Metropolitan)	VNM	99
Eltham (Eastern Metropolitan)	ZAF	348
Eltham (Eastern Metropolitan)	ZWE	35
Essendon (Western Metropolitan)		6049
Essendon (Western Metropolitan)	AFG	21
Essendon (Western Metropolitan)	AUS	48065
Essendon (Western Metropolitan)	BGD	67
Essendon (Western Metropolitan)	BIH	80
Essendon (Western Metropolitan)	BRA	120
Essendon (Western Metropolitan)	CAN	179
Essendon (Western Metropolitan)	CHL	118
Essendon (Western Metropolitan)	CHN	1000
Essendon (Western Metropolitan)	DEU	221
Essendon (Western Metropolitan)	EGY	181
Essendon (Western Metropolitan)	FJI	56
Essendon (Western Metropolitan)	FRA	94
Essendon (Western Metropolitan)	GBR	1688
Essendon (Western Metropolitan)	GRC	591
Essendon (Western Metropolitan)	HKG	245
Essendon (Western Metropolitan)	HRV	137
Essendon (Western Metropolitan)	IDN	167
Essendon (Western Metropolitan)	IND	1710
Essendon (Western Metropolitan)	IRL	262
Essendon (Western Metropolitan)	IRN	219
Essendon (Western Metropolitan)	IRQ	102
Essendon (Western Metropolitan)	ITA	1636
Essendon (Western Metropolitan)	JPN	190
Essendon (Western Metropolitan)	KHM	31
Essendon (Western Metropolitan)	KOR	174
Essendon (Western Metropolitan)	LBN	152
Essendon (Western Metropolitan)	LKA	355
Essendon (Western Metropolitan)	MKD	83
Essendon (Western Metropolitan)	MLT	216
Essendon (Western Metropolitan)	MMR	32
Essendon (Western Metropolitan)	MUS	80
Essendon (Western Metropolitan)	MYS	551
Essendon (Western Metropolitan)	NLD	106
Essendon (Western Metropolitan)	NPL	603
Essendon (Western Metropolitan)	NZL	1067
Essendon (Western Metropolitan)	PAK	117
Essendon (Western Metropolitan)	PHL	478
Essendon (Western Metropolitan)	PNG	28
Essendon (Western Metropolitan)	POL	139
Essendon (Western Metropolitan)	SGP	193
Essendon (Western Metropolitan)	THA	193
Essendon (Western Metropolitan)	TUR	336
Essendon (Western Metropolitan)	TWN	79
Essendon (Western Metropolitan)	USA	340
Essendon (Western Metropolitan)	VNM	1191
Essendon (Western Metropolitan)	WSM	20
Essendon (Western Metropolitan)	ZAF	177
Essendon (Western Metropolitan)	ZWE	49
Euroa (Northern Victoria)		6725
Euroa (Northern Victoria)	AFG	5
Euroa (Northern Victoria)	AUS	55360
Euroa (Northern Victoria)	BGD	12
Euroa (Northern Victoria)	BIH	4
Euroa (Northern Victoria)	BRA	3
Euroa (Northern Victoria)	CAN	62
Euroa (Northern Victoria)	CHL	13
Euroa (Northern Victoria)	CHN	258
Euroa (Northern Victoria)	DEU	337
Euroa (Northern Victoria)	EGY	23
Euroa (Northern Victoria)	FJI	33
Euroa (Northern Victoria)	FRA	39
Euroa (Northern Victoria)	GBR	2092
Euroa (Northern Victoria)	GRC	75
Euroa (Northern Victoria)	HKG	19
Euroa (Northern Victoria)	HRV	41
Euroa (Northern Victoria)	IDN	46
Euroa (Northern Victoria)	IND	358
Euroa (Northern Victoria)	IRL	172
Euroa (Northern Victoria)	IRN	19
Euroa (Northern Victoria)	IRQ	14
Euroa (Northern Victoria)	ITA	267
Euroa (Northern Victoria)	JPN	23
Euroa (Northern Victoria)	KHM	37
Euroa (Northern Victoria)	KOR	14
Euroa (Northern Victoria)	LBN	30
Euroa (Northern Victoria)	LKA	73
Euroa (Northern Victoria)	MKD	27
Euroa (Northern Victoria)	MLT	113
Euroa (Northern Victoria)	MUS	11
Euroa (Northern Victoria)	MYS	94
Euroa (Northern Victoria)	NLD	252
Euroa (Northern Victoria)	NPL	50
Euroa (Northern Victoria)	NZL	700
Euroa (Northern Victoria)	PAK	30
Euroa (Northern Victoria)	PHL	338
Euroa (Northern Victoria)	PNG	37
Euroa (Northern Victoria)	POL	34
Euroa (Northern Victoria)	SGP	22
Euroa (Northern Victoria)	THA	136
Euroa (Northern Victoria)	TUR	25
Euroa (Northern Victoria)	TWN	20
Euroa (Northern Victoria)	USA	116
Euroa (Northern Victoria)	VNM	58
Euroa (Northern Victoria)	WSM	9
Euroa (Northern Victoria)	ZAF	128
Euroa (Northern Victoria)	ZWE	26
Evelyn (Eastern Victoria)		2639
Evelyn (Eastern Victoria)	AFG	8
Evelyn (Eastern Victoria)	AUS	48442
Evelyn (Eastern Victoria)	BGD	16
Evelyn (Eastern Victoria)	BIH	14
Evelyn (Eastern Victoria)	BRA	11
Evelyn (Eastern Victoria)	CAN	91
Evelyn (Eastern Victoria)	CHL	29
Evelyn (Eastern Victoria)	CHN	587
Evelyn (Eastern Victoria)	DEU	288
Evelyn (Eastern Victoria)	EGY	45
Evelyn (Eastern Victoria)	FJI	43
Evelyn (Eastern Victoria)	FRA	53
Evelyn (Eastern Victoria)	GBR	3055
Evelyn (Eastern Victoria)	GRC	67
Evelyn (Eastern Victoria)	HKG	87
Evelyn (Eastern Victoria)	HRV	57
Evelyn (Eastern Victoria)	IDN	75
Evelyn (Eastern Victoria)	IND	646
Evelyn (Eastern Victoria)	IRL	130
Evelyn (Eastern Victoria)	IRN	192
Evelyn (Eastern Victoria)	IRQ	6
Evelyn (Eastern Victoria)	ITA	500
Evelyn (Eastern Victoria)	JPN	25
Evelyn (Eastern Victoria)	KHM	18
Evelyn (Eastern Victoria)	KOR	58
Evelyn (Eastern Victoria)	LBN	38
Evelyn (Eastern Victoria)	LKA	221
Evelyn (Eastern Victoria)	MKD	29
Evelyn (Eastern Victoria)	MLT	39
Evelyn (Eastern Victoria)	MMR	516
Evelyn (Eastern Victoria)	MUS	37
Evelyn (Eastern Victoria)	MYS	176
Evelyn (Eastern Victoria)	NLD	482
Evelyn (Eastern Victoria)	NPL	44
Evelyn (Eastern Victoria)	NZL	631
Evelyn (Eastern Victoria)	PAK	43
Evelyn (Eastern Victoria)	PHL	305
Evelyn (Eastern Victoria)	PNG	38
Evelyn (Eastern Victoria)	POL	118
Evelyn (Eastern Victoria)	SGP	84
Evelyn (Eastern Victoria)	THA	145
Evelyn (Eastern Victoria)	TUR	18
Evelyn (Eastern Victoria)	TWN	29
Evelyn (Eastern Victoria)	USA	163
Evelyn (Eastern Victoria)	VNM	71
Evelyn (Eastern Victoria)	WSM	4
Evelyn (Eastern Victoria)	ZAF	374
Evelyn (Eastern Victoria)	ZWE	49
Ferntree Gully (Eastern Metropolitan)		3246
Ferntree Gully (Eastern Metropolitan)	AFG	62
Ferntree Gully (Eastern Metropolitan)	AUS	36572
Ferntree Gully (Eastern Metropolitan)	BGD	44
Ferntree Gully (Eastern Metropolitan)	BIH	28
Ferntree Gully (Eastern Metropolitan)	BRA	27
Ferntree Gully (Eastern Metropolitan)	CAN	61
Ferntree Gully (Eastern Metropolitan)	CHL	57
Ferntree Gully (Eastern Metropolitan)	CHN	4392
Ferntree Gully (Eastern Metropolitan)	DEU	342
Ferntree Gully (Eastern Metropolitan)	EGY	133
Ferntree Gully (Eastern Metropolitan)	FJI	78
Ferntree Gully (Eastern Metropolitan)	FRA	33
Ferntree Gully (Eastern Metropolitan)	GBR	2111
Ferntree Gully (Eastern Metropolitan)	GRC	249
Ferntree Gully (Eastern Metropolitan)	HKG	834
Ferntree Gully (Eastern Metropolitan)	HRV	76
Ferntree Gully (Eastern Metropolitan)	IDN	350
Ferntree Gully (Eastern Metropolitan)	IND	2173
Ferntree Gully (Eastern Metropolitan)	IRL	146
Ferntree Gully (Eastern Metropolitan)	IRN	366
Ferntree Gully (Eastern Metropolitan)	IRQ	60
Ferntree Gully (Eastern Metropolitan)	ITA	354
Ferntree Gully (Eastern Metropolitan)	JPN	55
Ferntree Gully (Eastern Metropolitan)	KHM	219
Ferntree Gully (Eastern Metropolitan)	KOR	341
Ferntree Gully (Eastern Metropolitan)	LBN	58
Ferntree Gully (Eastern Metropolitan)	LKA	1442
Ferntree Gully (Eastern Metropolitan)	MKD	20
Ferntree Gully (Eastern Metropolitan)	MLT	56
Ferntree Gully (Eastern Metropolitan)	MMR	68
Ferntree Gully (Eastern Metropolitan)	MUS	76
Ferntree Gully (Eastern Metropolitan)	MYS	2000
Ferntree Gully (Eastern Metropolitan)	NLD	260
Ferntree Gully (Eastern Metropolitan)	NPL	75
Ferntree Gully (Eastern Metropolitan)	NZL	725
Ferntree Gully (Eastern Metropolitan)	PAK	137
Ferntree Gully (Eastern Metropolitan)	PHL	557
Ferntree Gully (Eastern Metropolitan)	PNG	29
Ferntree Gully (Eastern Metropolitan)	POL	134
Ferntree Gully (Eastern Metropolitan)	SGP	524
Ferntree Gully (Eastern Metropolitan)	THA	143
Ferntree Gully (Eastern Metropolitan)	TUR	36
Ferntree Gully (Eastern Metropolitan)	TWN	160
Ferntree Gully (Eastern Metropolitan)	USA	179
Ferntree Gully (Eastern Metropolitan)	VNM	527
Ferntree Gully (Eastern Metropolitan)	WSM	12
Ferntree Gully (Eastern Metropolitan)	ZAF	419
Ferntree Gully (Eastern Metropolitan)	ZWE	46
Footscray (Western Metropolitan)		9776
Footscray (Western Metropolitan)	AFG	229
Footscray (Western Metropolitan)	AUS	41359
Footscray (Western Metropolitan)	BGD	427
Footscray (Western Metropolitan)	BIH	242
Footscray (Western Metropolitan)	BRA	156
Footscray (Western Metropolitan)	CAN	126
Footscray (Western Metropolitan)	CHL	291
Footscray (Western Metropolitan)	CHN	1827
Footscray (Western Metropolitan)	DEU	270
Footscray (Western Metropolitan)	EGY	173
Footscray (Western Metropolitan)	FJI	182
Footscray (Western Metropolitan)	FRA	87
Footscray (Western Metropolitan)	GBR	1431
Footscray (Western Metropolitan)	GRC	816
Footscray (Western Metropolitan)	HKG	400
Footscray (Western Metropolitan)	HRV	421
Footscray (Western Metropolitan)	IDN	421
Footscray (Western Metropolitan)	IND	3461
Footscray (Western Metropolitan)	IRL	182
Footscray (Western Metropolitan)	IRN	226
Footscray (Western Metropolitan)	IRQ	93
Footscray (Western Metropolitan)	ITA	895
Footscray (Western Metropolitan)	JPN	160
Footscray (Western Metropolitan)	KHM	126
Footscray (Western Metropolitan)	KOR	208
Footscray (Western Metropolitan)	LBN	112
Footscray (Western Metropolitan)	LKA	425
Footscray (Western Metropolitan)	MKD	609
Footscray (Western Metropolitan)	MLT	654
Footscray (Western Metropolitan)	MMR	476
Footscray (Western Metropolitan)	MUS	120
Footscray (Western Metropolitan)	MYS	1018
Footscray (Western Metropolitan)	NLD	90
Footscray (Western Metropolitan)	NPL	690
Footscray (Western Metropolitan)	NZL	1368
Footscray (Western Metropolitan)	PAK	529
Footscray (Western Metropolitan)	PHL	1647
Footscray (Western Metropolitan)	PNG	59
Footscray (Western Metropolitan)	POL	310
Footscray (Western Metropolitan)	SGP	255
Footscray (Western Metropolitan)	THA	332
Footscray (Western Metropolitan)	TUR	324
Footscray (Western Metropolitan)	TWN	141
Footscray (Western Metropolitan)	USA	244
Footscray (Western Metropolitan)	VNM	10053
Footscray (Western Metropolitan)	WSM	96
Footscray (Western Metropolitan)	ZAF	161
Footscray (Western Metropolitan)	ZWE	75
Forest Hill (Eastern Metropolitan)		3121
Forest Hill (Eastern Metropolitan)	AFG	59
Forest Hill (Eastern Metropolitan)	AUS	32414
Forest Hill (Eastern Metropolitan)	BGD	93
Forest Hill (Eastern Metropolitan)	BIH	23
Forest Hill (Eastern Metropolitan)	BRA	24
Forest Hill (Eastern Metropolitan)	CAN	89
Forest Hill (Eastern Metropolitan)	CHL	51
Forest Hill (Eastern Metropolitan)	CHN	7919
Forest Hill (Eastern Metropolitan)	DEU	262
Forest Hill (Eastern Metropolitan)	EGY	139
Forest Hill (Eastern Metropolitan)	FJI	115
Forest Hill (Eastern Metropolitan)	FRA	48
Forest Hill (Eastern Metropolitan)	GBR	1482
Forest Hill (Eastern Metropolitan)	GRC	892
Forest Hill (Eastern Metropolitan)	HKG	1101
Forest Hill (Eastern Metropolitan)	HRV	97
Forest Hill (Eastern Metropolitan)	IDN	391
Forest Hill (Eastern Metropolitan)	IND	2615
Forest Hill (Eastern Metropolitan)	IRL	95
Forest Hill (Eastern Metropolitan)	IRN	392
Forest Hill (Eastern Metropolitan)	IRQ	26
Forest Hill (Eastern Metropolitan)	ITA	547
Forest Hill (Eastern Metropolitan)	JPN	143
Forest Hill (Eastern Metropolitan)	KHM	224
Forest Hill (Eastern Metropolitan)	KOR	428
Forest Hill (Eastern Metropolitan)	LBN	75
Forest Hill (Eastern Metropolitan)	LKA	1580
Forest Hill (Eastern Metropolitan)	MKD	27
Forest Hill (Eastern Metropolitan)	MLT	51
Forest Hill (Eastern Metropolitan)	MMR	36
Forest Hill (Eastern Metropolitan)	MUS	101
Forest Hill (Eastern Metropolitan)	MYS	2247
Forest Hill (Eastern Metropolitan)	NLD	141
Forest Hill (Eastern Metropolitan)	NPL	75
Forest Hill (Eastern Metropolitan)	NZL	625
Forest Hill (Eastern Metropolitan)	PAK	258
Forest Hill (Eastern Metropolitan)	PHL	461
Forest Hill (Eastern Metropolitan)	PNG	20
Forest Hill (Eastern Metropolitan)	POL	151
Forest Hill (Eastern Metropolitan)	SGP	540
Forest Hill (Eastern Metropolitan)	THA	196
Forest Hill (Eastern Metropolitan)	TUR	54
Forest Hill (Eastern Metropolitan)	TWN	301
Forest Hill (Eastern Metropolitan)	USA	208
Forest Hill (Eastern Metropolitan)	VNM	1082
Forest Hill (Eastern Metropolitan)	ZAF	306
Forest Hill (Eastern Metropolitan)	ZWE	52
Frankston (South-Eastern Metropolitan)		5659
Frankston (South-Eastern Metropolitan)	AFG	31
Frankston (South-Eastern Metropolitan)	AUS	45228
Frankston (South-Eastern Metropolitan)	BGD	18
Frankston (South-Eastern Metropolitan)	BIH	151
Frankston (South-Eastern Metropolitan)	BRA	37
Frankston (South-Eastern Metropolitan)	CAN	134
Frankston (South-Eastern Metropolitan)	CHL	70
Frankston (South-Eastern Metropolitan)	CHN	712
Frankston (South-Eastern Metropolitan)	DEU	390
Frankston (South-Eastern Metropolitan)	EGY	69
Frankston (South-Eastern Metropolitan)	FJI	87
Frankston (South-Eastern Metropolitan)	FRA	92
Frankston (South-Eastern Metropolitan)	GBR	4263
Frankston (South-Eastern Metropolitan)	GRC	253
Frankston (South-Eastern Metropolitan)	HKG	148
Frankston (South-Eastern Metropolitan)	HRV	114
Frankston (South-Eastern Metropolitan)	IDN	88
Frankston (South-Eastern Metropolitan)	IND	602
Frankston (South-Eastern Metropolitan)	IRL	222
Frankston (South-Eastern Metropolitan)	IRN	67
Frankston (South-Eastern Metropolitan)	IRQ	14
Frankston (South-Eastern Metropolitan)	ITA	270
Frankston (South-Eastern Metropolitan)	JPN	57
Frankston (South-Eastern Metropolitan)	KHM	48
Frankston (South-Eastern Metropolitan)	KOR	68
Frankston (South-Eastern Metropolitan)	LBN	66
Frankston (South-Eastern Metropolitan)	LKA	187
Frankston (South-Eastern Metropolitan)	MKD	18
Frankston (South-Eastern Metropolitan)	MLT	44
Frankston (South-Eastern Metropolitan)	MMR	18
Frankston (South-Eastern Metropolitan)	MUS	115
Frankston (South-Eastern Metropolitan)	MYS	181
Frankston (South-Eastern Metropolitan)	NLD	238
Frankston (South-Eastern Metropolitan)	NPL	57
Frankston (South-Eastern Metropolitan)	NZL	1341
Frankston (South-Eastern Metropolitan)	PAK	32
Frankston (South-Eastern Metropolitan)	PHL	476
Frankston (South-Eastern Metropolitan)	PNG	54
Frankston (South-Eastern Metropolitan)	POL	178
Frankston (South-Eastern Metropolitan)	SGP	59
Frankston (South-Eastern Metropolitan)	THA	161
Frankston (South-Eastern Metropolitan)	TUR	45
Frankston (South-Eastern Metropolitan)	TWN	47
Frankston (South-Eastern Metropolitan)	USA	242
Frankston (South-Eastern Metropolitan)	VNM	105
Frankston (South-Eastern Metropolitan)	WSM	29
Frankston (South-Eastern Metropolitan)	ZAF	330
Frankston (South-Eastern Metropolitan)	ZWE	68
Geelong (Western Victoria)		4192
Geelong (Western Victoria)	AFG	25
Geelong (Western Victoria)	AUS	53226
Geelong (Western Victoria)	BGD	33
Geelong (Western Victoria)	BIH	58
Geelong (Western Victoria)	BRA	39
Geelong (Western Victoria)	CAN	126
Geelong (Western Victoria)	CHL	20
Geelong (Western Victoria)	CHN	544
Geelong (Western Victoria)	DEU	279
Geelong (Western Victoria)	EGY	63
Geelong (Western Victoria)	FJI	49
Geelong (Western Victoria)	FRA	71
Geelong (Western Victoria)	GBR	2280
Geelong (Western Victoria)	GRC	146
Geelong (Western Victoria)	HKG	86
Geelong (Western Victoria)	HRV	123
Geelong (Western Victoria)	IDN	117
Geelong (Western Victoria)	IND	1315
Geelong (Western Victoria)	IRL	194
Geelong (Western Victoria)	IRN	139
Geelong (Western Victoria)	IRQ	38
Geelong (Western Victoria)	ITA	490
Geelong (Western Victoria)	JPN	55
Geelong (Western Victoria)	KHM	6
Geelong (Western Victoria)	KOR	77
Geelong (Western Victoria)	LBN	25
Geelong (Western Victoria)	LKA	222
Geelong (Western Victoria)	MKD	79
Geelong (Western Victoria)	MLT	43
Geelong (Western Victoria)	MMR	24
Geelong (Western Victoria)	MUS	33
Geelong (Western Victoria)	MYS	219
Geelong (Western Victoria)	NLD	301
Geelong (Western Victoria)	NPL	163
Geelong (Western Victoria)	NZL	688
Geelong (Western Victoria)	PAK	182
Geelong (Western Victoria)	PHL	358
Geelong (Western Victoria)	PNG	38
Geelong (Western Victoria)	POL	62
Geelong (Western Victoria)	SGP	75
Geelong (Western Victoria)	THA	109
Geelong (Western Victoria)	TUR	24
Geelong (Western Victoria)	TWN	37
Geelong (Western Victoria)	USA	227
Geelong (Western Victoria)	VNM	143
Geelong (Western Victoria)	WSM	5
Geelong (Western Victoria)	ZAF	185
Geelong (Western Victoria)	ZWE	39
Gembrook (Eastern Victoria)		5945
Gembrook (Eastern Victoria)	AFG	293
Gembrook (Eastern Victoria)	AUS	59913
Gembrook (Eastern Victoria)	BGD	145
Gembrook (Eastern Victoria)	BIH	83
Gembrook (Eastern Victoria)	BRA	28
Gembrook (Eastern Victoria)	CAN	115
Gembrook (Eastern Victoria)	CHL	157
Gembrook (Eastern Victoria)	CHN	877
Gembrook (Eastern Victoria)	DEU	337
Gembrook (Eastern Victoria)	EGY	192
Gembrook (Eastern Victoria)	FJI	157
Gembrook (Eastern Victoria)	FRA	48
Gembrook (Eastern Victoria)	GBR	4057
Gembrook (Eastern Victoria)	GRC	94
Gembrook (Eastern Victoria)	HKG	100
Gembrook (Eastern Victoria)	HRV	167
Gembrook (Eastern Victoria)	IDN	106
Gembrook (Eastern Victoria)	IND	3126
Gembrook (Eastern Victoria)	IRL	207
Gembrook (Eastern Victoria)	IRN	74
Gembrook (Eastern Victoria)	IRQ	46
Gembrook (Eastern Victoria)	ITA	350
Gembrook (Eastern Victoria)	JPN	55
Gembrook (Eastern Victoria)	KHM	61
Gembrook (Eastern Victoria)	KOR	109
Gembrook (Eastern Victoria)	LBN	64
Gembrook (Eastern Victoria)	LKA	1821
Gembrook (Eastern Victoria)	MKD	29
Gembrook (Eastern Victoria)	MLT	74
Gembrook (Eastern Victoria)	MMR	112
Gembrook (Eastern Victoria)	MUS	358
Gembrook (Eastern Victoria)	MYS	284
Gembrook (Eastern Victoria)	NLD	452
Gembrook (Eastern Victoria)	NPL	62
Gembrook (Eastern Victoria)	NZL	1303
Gembrook (Eastern Victoria)	PAK	426
Gembrook (Eastern Victoria)	PHL	712
Gembrook (Eastern Victoria)	PNG	39
Gembrook (Eastern Victoria)	POL	163
Gembrook (Eastern Victoria)	SGP	159
Gembrook (Eastern Victoria)	THA	141
Gembrook (Eastern Victoria)	TUR	49
Gembrook (Eastern Victoria)	TWN	48
Gembrook (Eastern Victoria)	USA	238
Gembrook (Eastern Victoria)	VNM	131
Gembrook (Eastern Victoria)	WSM	75
Gembrook (Eastern Victoria)	ZAF	598
Gembrook (Eastern Victoria)	ZWE	131
Gippsland East (Eastern Victoria)		5979
Gippsland East (Eastern Victoria)	AUS	51499
Gippsland East (Eastern Victoria)	BGD	3
Gippsland East (Eastern Victoria)	BIH	3
Gippsland East (Eastern Victoria)	BRA	6
Gippsland East (Eastern Victoria)	CAN	87
Gippsland East (Eastern Victoria)	CHL	18
Gippsland East (Eastern Victoria)	CHN	108
Gippsland East (Eastern Victoria)	DEU	339
Gippsland East (Eastern Victoria)	EGY	33
Gippsland East (Eastern Victoria)	FJI	40
Gippsland East (Eastern Victoria)	FRA	39
Gippsland East (Eastern Victoria)	GBR	2599
Gippsland East (Eastern Victoria)	GRC	46
Gippsland East (Eastern Victoria)	HKG	16
Gippsland East (Eastern Victoria)	HRV	19
Gippsland East (Eastern Victoria)	IDN	41
Gippsland East (Eastern Victoria)	IND	231
Gippsland East (Eastern Victoria)	IRL	82
Gippsland East (Eastern Victoria)	IRN	10
Gippsland East (Eastern Victoria)	IRQ	12
Gippsland East (Eastern Victoria)	ITA	173
Gippsland East (Eastern Victoria)	JPN	16
Gippsland East (Eastern Victoria)	KHM	10
Gippsland East (Eastern Victoria)	KOR	23
Gippsland East (Eastern Victoria)	LKA	52
Gippsland East (Eastern Victoria)	MKD	3
Gippsland East (Eastern Victoria)	MLT	62
Gippsland East (Eastern Victoria)	MMR	6
Gippsland East (Eastern Victoria)	MUS	25
Gippsland East (Eastern Victoria)	MYS	105
Gippsland East (Eastern Victoria)	NLD	377
Gippsland East (Eastern Victoria)	NPL	21
Gippsland East (Eastern Victoria)	NZL	675
Gippsland East (Eastern Victoria)	PAK	30
Gippsland East (Eastern Victoria)	PHL	399
Gippsland East (Eastern Victoria)	PNG	30
Gippsland East (Eastern Victoria)	POL	40
Gippsland East (Eastern Victoria)	SGP	26
Gippsland East (Eastern Victoria)	THA	109
Gippsland East (Eastern Victoria)	TUR	13
Gippsland East (Eastern Victoria)	TWN	30
Gippsland East (Eastern Victoria)	USA	132
Gippsland East (Eastern Victoria)	VNM	124
Gippsland East (Eastern Victoria)	ZAF	177
Gippsland East (Eastern Victoria)	ZWE	29
Gippsland South (Eastern Victoria)		5148
Gippsland South (Eastern Victoria)	AUS	48440
Gippsland South (Eastern Victoria)	BGD	10
Gippsland South (Eastern Victoria)	BIH	10
Gippsland South (Eastern Victoria)	BRA	8
Gippsland South (Eastern Victoria)	CAN	70
Gippsland South (Eastern Victoria)	CHL	31
Gippsland South (Eastern Victoria)	CHN	118
Gippsland South (Eastern Victoria)	DEU	300
Gippsland South (Eastern Victoria)	EGY	29
Gippsland South (Eastern Victoria)	FJI	35
Gippsland South (Eastern Victoria)	FRA	25
Gippsland South (Eastern Victoria)	GBR	2402
