SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Murray-Wellington (South West)	Person not in same household	5250	55
Murray-Wellington (South West)	Person not in same household	7875	74
Murray-Wellington (South West)	Person not in same household	10500	120
Murray-Wellington (South West)	Person not in same household	11812	187
Murray-Wellington (South West)	Person not in same household	14437	318
Murray-Wellington (South West)	Person not in same household	18375	205
Murray-Wellington (South West)	Person not in same household	23625	30
Murray-Wellington (South West)	Person not in same household	28875	13
Murray-Wellington (South West)	Person not in same household	34125	3
Murray-Wellington (South West)	Real estate agent	52	3
Murray-Wellington (South West)	Real estate agent	5250	7
Murray-Wellington (South West)	Real estate agent	7875	20
Murray-Wellington (South West)	Real estate agent	10500	56
Murray-Wellington (South West)	Real estate agent	11812	140
Murray-Wellington (South West)	Real estate agent	14437	524
Murray-Wellington (South West)	Real estate agent	18375	488
Murray-Wellington (South West)	Real estate agent	23625	94
Murray-Wellington (South West)	Real estate agent	28875	17
Murray-Wellington (South West)	Real estate agent	34125	9
Murray-Wellington (South West)	Real estate agent	39375	3
Murray-Wellington (South West)	State or territory housing authority	3937	9
Murray-Wellington (South West)	State or territory housing authority	5250	65
Murray-Wellington (South West)	State or territory housing authority	7875	46
Murray-Wellington (South West)	State or territory housing authority	10500	24
Murray-Wellington (South West)	State or territory housing authority	11812	23
Murray-Wellington (South West)	State or territory housing authority	14437	16
Murray-Wellington (South West)	State or territory housing authority	18375	7
Nedlands (North Metropolitan)		5250	4
Nedlands (North Metropolitan)		18375	4
Nedlands (North Metropolitan)	(Other)	5250	3
Nedlands (North Metropolitan)	(Other)	7875	8
Nedlands (North Metropolitan)	(Other)	11812	20
Nedlands (North Metropolitan)	(Other)	14437	28
Nedlands (North Metropolitan)	(Other)	18375	31
Nedlands (North Metropolitan)	(Other)	23625	18
Nedlands (North Metropolitan)	(Other)	28875	14
Nedlands (North Metropolitan)	(Other)	34125	5
Nedlands (North Metropolitan)	(Other)	39375	5
Nedlands (North Metropolitan)	(Other)	49875	6
Nedlands (North Metropolitan)	Co-op/church group etc	3937	16
Nedlands (North Metropolitan)	Co-op/church group etc	5250	11
Nedlands (North Metropolitan)	Co-op/church group etc	7875	27
Nedlands (North Metropolitan)	Co-op/church group etc	10500	10
Nedlands (North Metropolitan)	Co-op/church group etc	11812	13
Nedlands (North Metropolitan)	Co-op/church group etc	14437	13
Nedlands (North Metropolitan)	Co-op/church group etc	18375	11
Nedlands (North Metropolitan)	Co-op/church group etc	23625	13
Nedlands (North Metropolitan)	Person not in same household	52	9
Nedlands (North Metropolitan)	Person not in same household	3937	11
Nedlands (North Metropolitan)	Person not in same household	5250	31
Nedlands (North Metropolitan)	Person not in same household	7875	44
Nedlands (North Metropolitan)	Person not in same household	10500	40
Nedlands (North Metropolitan)	Person not in same household	11812	124
Nedlands (North Metropolitan)	Person not in same household	14437	226
Nedlands (North Metropolitan)	Person not in same household	18375	291
Nedlands (North Metropolitan)	Person not in same household	23625	240
Nedlands (North Metropolitan)	Person not in same household	28875	127
Nedlands (North Metropolitan)	Person not in same household	34125	73
Nedlands (North Metropolitan)	Person not in same household	39375	41
Nedlands (North Metropolitan)	Person not in same household	44625	32
Nedlands (North Metropolitan)	Person not in same household	49875	54
Nedlands (North Metropolitan)	Real estate agent	52	4
Nedlands (North Metropolitan)	Real estate agent	5250	12
Nedlands (North Metropolitan)	Real estate agent	7875	36
Nedlands (North Metropolitan)	Real estate agent	10500	72
Nedlands (North Metropolitan)	Real estate agent	11812	366
Nedlands (North Metropolitan)	Real estate agent	14437	642
Nedlands (North Metropolitan)	Real estate agent	18375	1223
Nedlands (North Metropolitan)	Real estate agent	23625	921
Nedlands (North Metropolitan)	Real estate agent	28875	536
Nedlands (North Metropolitan)	Real estate agent	34125	283
Nedlands (North Metropolitan)	Real estate agent	39375	204
Nedlands (North Metropolitan)	Real estate agent	44625	151
Nedlands (North Metropolitan)	Real estate agent	49875	279
Nedlands (North Metropolitan)	State or territory housing authority	52	36
Nedlands (North Metropolitan)	State or territory housing authority	3937	45
Nedlands (North Metropolitan)	State or territory housing authority	5250	225
Nedlands (North Metropolitan)	State or territory housing authority	7875	46
Nedlands (North Metropolitan)	State or territory housing authority	10500	12
Nedlands (North Metropolitan)	State or territory housing authority	11812	26
Nedlands (North Metropolitan)	State or territory housing authority	14437	14
Nedlands (North Metropolitan)	State or territory housing authority	18375	4
Nedlands (North Metropolitan)	State or territory housing authority	23625	3
North West Central (Mining and Pastoral)		52	8
North West Central (Mining and Pastoral)		7875	9
North West Central (Mining and Pastoral)		11812	4
North West Central (Mining and Pastoral)		14437	3
North West Central (Mining and Pastoral)	(Other)	52	748
North West Central (Mining and Pastoral)	(Other)	3937	45
North West Central (Mining and Pastoral)	(Other)	5250	112
North West Central (Mining and Pastoral)	(Other)	7875	74
North West Central (Mining and Pastoral)	(Other)	10500	46
North West Central (Mining and Pastoral)	(Other)	11812	73
North West Central (Mining and Pastoral)	(Other)	14437	28
North West Central (Mining and Pastoral)	(Other)	18375	23
North West Central (Mining and Pastoral)	(Other)	23625	7
North West Central (Mining and Pastoral)	(Other)	34125	5
North West Central (Mining and Pastoral)	(Other)	49875	10
North West Central (Mining and Pastoral)	Co-op/church group etc	52	79
North West Central (Mining and Pastoral)	Co-op/church group etc	3937	25
North West Central (Mining and Pastoral)	Co-op/church group etc	5250	22
North West Central (Mining and Pastoral)	Co-op/church group etc	7875	44
North West Central (Mining and Pastoral)	Co-op/church group etc	10500	11
North West Central (Mining and Pastoral)	Co-op/church group etc	11812	20
North West Central (Mining and Pastoral)	Co-op/church group etc	14437	12
North West Central (Mining and Pastoral)	Co-op/church group etc	18375	3
North West Central (Mining and Pastoral)	Person not in same household	52	8
North West Central (Mining and Pastoral)	Person not in same household	3937	6
North West Central (Mining and Pastoral)	Person not in same household	5250	32
North West Central (Mining and Pastoral)	Person not in same household	7875	36
North West Central (Mining and Pastoral)	Person not in same household	10500	48
North West Central (Mining and Pastoral)	Person not in same household	11812	65
North West Central (Mining and Pastoral)	Person not in same household	14437	67
North West Central (Mining and Pastoral)	Person not in same household	18375	66
North West Central (Mining and Pastoral)	Person not in same household	23625	36
North West Central (Mining and Pastoral)	Person not in same household	28875	13
North West Central (Mining and Pastoral)	Person not in same household	34125	6
North West Central (Mining and Pastoral)	Person not in same household	44625	4
North West Central (Mining and Pastoral)	Person not in same household	49875	11
North West Central (Mining and Pastoral)	Real estate agent	52	16
North West Central (Mining and Pastoral)	Real estate agent	7875	32
North West Central (Mining and Pastoral)	Real estate agent	10500	20
North West Central (Mining and Pastoral)	Real estate agent	11812	58
North West Central (Mining and Pastoral)	Real estate agent	14437	68
North West Central (Mining and Pastoral)	Real estate agent	18375	81
North West Central (Mining and Pastoral)	Real estate agent	23625	60
North West Central (Mining and Pastoral)	Real estate agent	28875	37
North West Central (Mining and Pastoral)	Real estate agent	34125	11
North West Central (Mining and Pastoral)	Real estate agent	39375	6
North West Central (Mining and Pastoral)	Real estate agent	49875	5
North West Central (Mining and Pastoral)	State or territory housing authority	52	177
North West Central (Mining and Pastoral)	State or territory housing authority	3937	84
North West Central (Mining and Pastoral)	State or territory housing authority	5250	162
North West Central (Mining and Pastoral)	State or territory housing authority	7875	102
North West Central (Mining and Pastoral)	State or territory housing authority	10500	48
North West Central (Mining and Pastoral)	State or territory housing authority	11812	62
North West Central (Mining and Pastoral)	State or territory housing authority	14437	32
North West Central (Mining and Pastoral)	State or territory housing authority	18375	18
North West Central (Mining and Pastoral)	State or territory housing authority	23625	4
Perth (North Metropolitan)		5250	5
Perth (North Metropolitan)		11812	9
Perth (North Metropolitan)		14437	8
Perth (North Metropolitan)		18375	7
Perth (North Metropolitan)		23625	3
Perth (North Metropolitan)	(Other)	5250	5
Perth (North Metropolitan)	(Other)	7875	11
Perth (North Metropolitan)	(Other)	10500	13
Perth (North Metropolitan)	(Other)	11812	28
Perth (North Metropolitan)	(Other)	14437	36
Perth (North Metropolitan)	(Other)	18375	63
Perth (North Metropolitan)	(Other)	23625	24
Perth (North Metropolitan)	(Other)	28875	11
Perth (North Metropolitan)	(Other)	34125	11
Perth (North Metropolitan)	(Other)	39375	10
Perth (North Metropolitan)	(Other)	44625	7
Perth (North Metropolitan)	Co-op/church group etc	52	4
Perth (North Metropolitan)	Co-op/church group etc	5250	19
Perth (North Metropolitan)	Co-op/church group etc	7875	86
Perth (North Metropolitan)	Co-op/church group etc	10500	15
Perth (North Metropolitan)	Co-op/church group etc	11812	33
Perth (North Metropolitan)	Co-op/church group etc	14437	21
Perth (North Metropolitan)	Co-op/church group etc	18375	11
Perth (North Metropolitan)	Co-op/church group etc	23625	5
Perth (North Metropolitan)	Co-op/church group etc	28875	4
Perth (North Metropolitan)	Person not in same household	52	7
Perth (North Metropolitan)	Person not in same household	3937	6
Perth (North Metropolitan)	Person not in same household	5250	50
Perth (North Metropolitan)	Person not in same household	7875	102
Perth (North Metropolitan)	Person not in same household	10500	103
Perth (North Metropolitan)	Person not in same household	11812	174
Perth (North Metropolitan)	Person not in same household	14437	342
Perth (North Metropolitan)	Person not in same household	18375	693
Perth (North Metropolitan)	Person not in same household	23625	438
Perth (North Metropolitan)	Person not in same household	28875	158
Perth (North Metropolitan)	Person not in same household	34125	69
Perth (North Metropolitan)	Person not in same household	39375	39
Perth (North Metropolitan)	Person not in same household	44625	19
Perth (North Metropolitan)	Person not in same household	49875	27
Perth (North Metropolitan)	Real estate agent	52	9
Perth (North Metropolitan)	Real estate agent	5250	15
Perth (North Metropolitan)	Real estate agent	7875	77
Perth (North Metropolitan)	Real estate agent	10500	146
Perth (North Metropolitan)	Real estate agent	11812	470
Perth (North Metropolitan)	Real estate agent	14437	1104
Perth (North Metropolitan)	Real estate agent	18375	3003
Perth (North Metropolitan)	Real estate agent	23625	2001
Perth (North Metropolitan)	Real estate agent	28875	848
Perth (North Metropolitan)	Real estate agent	34125	379
Perth (North Metropolitan)	Real estate agent	39375	206
Perth (North Metropolitan)	Real estate agent	44625	97
Perth (North Metropolitan)	Real estate agent	49875	118
Perth (North Metropolitan)	State or territory housing authority	52	23
Perth (North Metropolitan)	State or territory housing authority	3937	45
Perth (North Metropolitan)	State or territory housing authority	5250	326
Perth (North Metropolitan)	State or territory housing authority	7875	97
Perth (North Metropolitan)	State or territory housing authority	10500	23
Perth (North Metropolitan)	State or territory housing authority	11812	40
Perth (North Metropolitan)	State or territory housing authority	14437	27
Perth (North Metropolitan)	State or territory housing authority	18375	13
Pilbara (Mining and Pastoral)		5250	3
Pilbara (Mining and Pastoral)	(Other)	52	1113
Pilbara (Mining and Pastoral)	(Other)	3937	156
Pilbara (Mining and Pastoral)	(Other)	5250	936
Pilbara (Mining and Pastoral)	(Other)	7875	278
Pilbara (Mining and Pastoral)	(Other)	10500	186
Pilbara (Mining and Pastoral)	(Other)	11812	216
Pilbara (Mining and Pastoral)	(Other)	14437	198
Pilbara (Mining and Pastoral)	(Other)	18375	116
Pilbara (Mining and Pastoral)	(Other)	23625	79
Pilbara (Mining and Pastoral)	(Other)	28875	47
Pilbara (Mining and Pastoral)	(Other)	34125	33
Pilbara (Mining and Pastoral)	(Other)	39375	25
Pilbara (Mining and Pastoral)	(Other)	44625	21
Pilbara (Mining and Pastoral)	(Other)	49875	52
Pilbara (Mining and Pastoral)	Co-op/church group etc	52	94
Pilbara (Mining and Pastoral)	Co-op/church group etc	3937	23
Pilbara (Mining and Pastoral)	Co-op/church group etc	5250	45
Pilbara (Mining and Pastoral)	Co-op/church group etc	7875	13
Pilbara (Mining and Pastoral)	Co-op/church group etc	10500	13
Pilbara (Mining and Pastoral)	Co-op/church group etc	11812	23
Pilbara (Mining and Pastoral)	Co-op/church group etc	14437	18
Pilbara (Mining and Pastoral)	Co-op/church group etc	18375	15
Pilbara (Mining and Pastoral)	Person not in same household	52	5
Pilbara (Mining and Pastoral)	Person not in same household	5250	12
Pilbara (Mining and Pastoral)	Person not in same household	7875	22
Pilbara (Mining and Pastoral)	Person not in same household	10500	15
Pilbara (Mining and Pastoral)	Person not in same household	11812	31
Pilbara (Mining and Pastoral)	Person not in same household	14437	42
Pilbara (Mining and Pastoral)	Person not in same household	18375	89
Pilbara (Mining and Pastoral)	Person not in same household	23625	68
Pilbara (Mining and Pastoral)	Person not in same household	28875	31
Pilbara (Mining and Pastoral)	Person not in same household	34125	18
Pilbara (Mining and Pastoral)	Person not in same household	39375	28
Pilbara (Mining and Pastoral)	Person not in same household	44625	13
Pilbara (Mining and Pastoral)	Person not in same household	49875	21
Pilbara (Mining and Pastoral)	Real estate agent	52	49
Pilbara (Mining and Pastoral)	Real estate agent	3937	10
Pilbara (Mining and Pastoral)	Real estate agent	5250	14
Pilbara (Mining and Pastoral)	Real estate agent	7875	24
Pilbara (Mining and Pastoral)	Real estate agent	10500	34
Pilbara (Mining and Pastoral)	Real estate agent	11812	54
Pilbara (Mining and Pastoral)	Real estate agent	14437	156
Pilbara (Mining and Pastoral)	Real estate agent	18375	377
Pilbara (Mining and Pastoral)	Real estate agent	23625	486
Pilbara (Mining and Pastoral)	Real estate agent	28875	363
Pilbara (Mining and Pastoral)	Real estate agent	34125	238
Pilbara (Mining and Pastoral)	Real estate agent	39375	152
Pilbara (Mining and Pastoral)	Real estate agent	44625	129
Pilbara (Mining and Pastoral)	Real estate agent	49875	182
Pilbara (Mining and Pastoral)	State or territory housing authority	52	52
Pilbara (Mining and Pastoral)	State or territory housing authority	3937	56
Pilbara (Mining and Pastoral)	State or territory housing authority	5250	199
Pilbara (Mining and Pastoral)	State or territory housing authority	7875	178
Pilbara (Mining and Pastoral)	State or territory housing authority	10500	157
Pilbara (Mining and Pastoral)	State or territory housing authority	11812	203
Pilbara (Mining and Pastoral)	State or territory housing authority	14437	202
Pilbara (Mining and Pastoral)	State or territory housing authority	18375	62
Pilbara (Mining and Pastoral)	State or territory housing authority	23625	16
Pilbara (Mining and Pastoral)	State or territory housing authority	28875	4
Pilbara (Mining and Pastoral)	State or territory housing authority	34125	3
Pilbara (Mining and Pastoral)	State or territory housing authority	39375	6
Riverton (South Metropolitan)		14437	4
Riverton (South Metropolitan)		18375	4
Riverton (South Metropolitan)	(Other)	5250	10
Riverton (South Metropolitan)	(Other)	7875	3
Riverton (South Metropolitan)	(Other)	10500	3
Riverton (South Metropolitan)	(Other)	11812	8
Riverton (South Metropolitan)	(Other)	14437	11
Riverton (South Metropolitan)	(Other)	18375	33
Riverton (South Metropolitan)	(Other)	23625	13
Riverton (South Metropolitan)	Co-op/church group etc	5250	4
Riverton (South Metropolitan)	Co-op/church group etc	7875	10
Riverton (South Metropolitan)	Co-op/church group etc	11812	13
Riverton (South Metropolitan)	Co-op/church group etc	14437	13
Riverton (South Metropolitan)	Co-op/church group etc	18375	4
Riverton (South Metropolitan)	Co-op/church group etc	23625	3
Riverton (South Metropolitan)	Person not in same household	52	5
Riverton (South Metropolitan)	Person not in same household	3937	3
Riverton (South Metropolitan)	Person not in same household	5250	27
Riverton (South Metropolitan)	Person not in same household	7875	31
Riverton (South Metropolitan)	Person not in same household	10500	30
Riverton (South Metropolitan)	Person not in same household	11812	41
Riverton (South Metropolitan)	Person not in same household	14437	146
Riverton (South Metropolitan)	Person not in same household	18375	255
Riverton (South Metropolitan)	Person not in same household	23625	133
Riverton (South Metropolitan)	Person not in same household	28875	44
Riverton (South Metropolitan)	Person not in same household	34125	18
Riverton (South Metropolitan)	Person not in same household	49875	6
Riverton (South Metropolitan)	Real estate agent	52	3
Riverton (South Metropolitan)	Real estate agent	7875	4
Riverton (South Metropolitan)	Real estate agent	10500	10
Riverton (South Metropolitan)	Real estate agent	11812	18
Riverton (South Metropolitan)	Real estate agent	14437	228
Riverton (South Metropolitan)	Real estate agent	18375	788
Riverton (South Metropolitan)	Real estate agent	23625	572
Riverton (South Metropolitan)	Real estate agent	28875	212
Riverton (South Metropolitan)	Real estate agent	34125	78
Riverton (South Metropolitan)	Real estate agent	39375	32
Riverton (South Metropolitan)	Real estate agent	44625	6
Riverton (South Metropolitan)	Real estate agent	49875	6
Riverton (South Metropolitan)	State or territory housing authority	52	6
Riverton (South Metropolitan)	State or territory housing authority	3937	10
Riverton (South Metropolitan)	State or territory housing authority	5250	74
Riverton (South Metropolitan)	State or territory housing authority	7875	16
Riverton (South Metropolitan)	State or territory housing authority	10500	4
Riverton (South Metropolitan)	State or territory housing authority	11812	9
Riverton (South Metropolitan)	State or territory housing authority	14437	5
Riverton (South Metropolitan)	State or territory housing authority	18375	6
Rockingham (South Metropolitan)		10500	4
Rockingham (South Metropolitan)		18375	7
Rockingham (South Metropolitan)	(Other)	5250	4
Rockingham (South Metropolitan)	(Other)	7875	11
Rockingham (South Metropolitan)	(Other)	10500	9
Rockingham (South Metropolitan)	(Other)	11812	84
Rockingham (South Metropolitan)	(Other)	14437	71
Rockingham (South Metropolitan)	(Other)	18375	29
Rockingham (South Metropolitan)	(Other)	23625	4
Rockingham (South Metropolitan)	Co-op/church group etc	3937	4
Rockingham (South Metropolitan)	Co-op/church group etc	5250	14
Rockingham (South Metropolitan)	Co-op/church group etc	7875	37
Rockingham (South Metropolitan)	Co-op/church group etc	10500	18
Rockingham (South Metropolitan)	Co-op/church group etc	11812	16
Rockingham (South Metropolitan)	Co-op/church group etc	14437	3
Rockingham (South Metropolitan)	Person not in same household	52	8
Rockingham (South Metropolitan)	Person not in same household	3937	10
Rockingham (South Metropolitan)	Person not in same household	5250	35
Rockingham (South Metropolitan)	Person not in same household	7875	61
Rockingham (South Metropolitan)	Person not in same household	10500	118
Rockingham (South Metropolitan)	Person not in same household	11812	279
Rockingham (South Metropolitan)	Person not in same household	14437	428
Rockingham (South Metropolitan)	Person not in same household	18375	265
Rockingham (South Metropolitan)	Person not in same household	23625	31
Rockingham (South Metropolitan)	Person not in same household	28875	6
Rockingham (South Metropolitan)	Person not in same household	34125	3
Rockingham (South Metropolitan)	Real estate agent	52	12
Rockingham (South Metropolitan)	Real estate agent	3937	3
Rockingham (South Metropolitan)	Real estate agent	5250	8
Rockingham (South Metropolitan)	Real estate agent	7875	73
Rockingham (South Metropolitan)	Real estate agent	10500	171
Rockingham (South Metropolitan)	Real estate agent	11812	481
Rockingham (South Metropolitan)	Real estate agent	14437	992
Rockingham (South Metropolitan)	Real estate agent	18375	776
Rockingham (South Metropolitan)	Real estate agent	23625	157
Rockingham (South Metropolitan)	Real estate agent	28875	33
Rockingham (South Metropolitan)	Real estate agent	34125	6
Rockingham (South Metropolitan)	Real estate agent	49875	4
Rockingham (South Metropolitan)	State or territory housing authority	52	14
Rockingham (South Metropolitan)	State or territory housing authority	3937	30
Rockingham (South Metropolitan)	State or territory housing authority	5250	179
Rockingham (South Metropolitan)	State or territory housing authority	7875	93
Rockingham (South Metropolitan)	State or territory housing authority	10500	29
Rockingham (South Metropolitan)	State or territory housing authority	11812	30
Rockingham (South Metropolitan)	State or territory housing authority	14437	26
Rockingham (South Metropolitan)	State or territory housing authority	18375	9
Roe (Agricultural)		3937	5
Roe (Agricultural)		5250	4
Roe (Agricultural)		7875	8
Roe (Agricultural)		10500	5
Roe (Agricultural)		11812	7
Roe (Agricultural)		18375	5
Roe (Agricultural)	(Other)	52	24
Roe (Agricultural)	(Other)	3937	35
Roe (Agricultural)	(Other)	5250	77
Roe (Agricultural)	(Other)	7875	66
Roe (Agricultural)	(Other)	10500	50
Roe (Agricultural)	(Other)	11812	61
Roe (Agricultural)	(Other)	14437	38
Roe (Agricultural)	(Other)	18375	17
Roe (Agricultural)	(Other)	23625	7
Roe (Agricultural)	Co-op/church group etc	3937	7
Roe (Agricultural)	Co-op/church group etc	5250	62
Roe (Agricultural)	Co-op/church group etc	7875	77
Roe (Agricultural)	Co-op/church group etc	10500	4
Roe (Agricultural)	Co-op/church group etc	11812	15
Roe (Agricultural)	Co-op/church group etc	14437	7
Roe (Agricultural)	Co-op/church group etc	18375	3
Roe (Agricultural)	Person not in same household	52	34
Roe (Agricultural)	Person not in same household	3937	21
Roe (Agricultural)	Person not in same household	5250	119
Roe (Agricultural)	Person not in same household	7875	179
Roe (Agricultural)	Person not in same household	10500	184
Roe (Agricultural)	Person not in same household	11812	230
Roe (Agricultural)	Person not in same household	14437	254
Roe (Agricultural)	Person not in same household	18375	147
Roe (Agricultural)	Person not in same household	23625	21
Roe (Agricultural)	Person not in same household	28875	9
Roe (Agricultural)	Person not in same household	49875	3
Roe (Agricultural)	Real estate agent	52	9
Roe (Agricultural)	Real estate agent	3937	3
Roe (Agricultural)	Real estate agent	5250	34
Roe (Agricultural)	Real estate agent	7875	118
Roe (Agricultural)	Real estate agent	10500	108
Roe (Agricultural)	Real estate agent	11812	204
Roe (Agricultural)	Real estate agent	14437	244
Roe (Agricultural)	Real estate agent	18375	183
Roe (Agricultural)	Real estate agent	23625	26
Roe (Agricultural)	Real estate agent	28875	6
Roe (Agricultural)	Real estate agent	34125	5
Roe (Agricultural)	Real estate agent	49875	4
Roe (Agricultural)	State or territory housing authority	52	17
Roe (Agricultural)	State or territory housing authority	3937	28
Roe (Agricultural)	State or territory housing authority	5250	171
Roe (Agricultural)	State or territory housing authority	7875	119
Roe (Agricultural)	State or territory housing authority	10500	70
Roe (Agricultural)	State or territory housing authority	11812	103
Roe (Agricultural)	State or territory housing authority	14437	40
Roe (Agricultural)	State or territory housing authority	18375	8
Scarborough (North Metropolitan)		5250	5
Scarborough (North Metropolitan)		7875	3
Scarborough (North Metropolitan)		18375	4
Scarborough (North Metropolitan)	(Other)	5250	3
Scarborough (North Metropolitan)	(Other)	7875	7
Scarborough (North Metropolitan)	(Other)	10500	5
Scarborough (North Metropolitan)	(Other)	11812	31
Scarborough (North Metropolitan)	(Other)	14437	33
Scarborough (North Metropolitan)	(Other)	18375	17
Scarborough (North Metropolitan)	(Other)	23625	13
Scarborough (North Metropolitan)	(Other)	28875	6
Scarborough (North Metropolitan)	(Other)	39375	3
Scarborough (North Metropolitan)	(Other)	44625	7
Scarborough (North Metropolitan)	Co-op/church group etc	52	3
Scarborough (North Metropolitan)	Co-op/church group etc	3937	5
Scarborough (North Metropolitan)	Co-op/church group etc	5250	19
Scarborough (North Metropolitan)	Co-op/church group etc	7875	33
Scarborough (North Metropolitan)	Co-op/church group etc	10500	7
Scarborough (North Metropolitan)	Co-op/church group etc	11812	9
Scarborough (North Metropolitan)	Co-op/church group etc	14437	5
Scarborough (North Metropolitan)	Co-op/church group etc	18375	6
Scarborough (North Metropolitan)	Person not in same household	3937	10
Scarborough (North Metropolitan)	Person not in same household	5250	23
Scarborough (North Metropolitan)	Person not in same household	7875	44
Scarborough (North Metropolitan)	Person not in same household	10500	49
Scarborough (North Metropolitan)	Person not in same household	11812	81
Scarborough (North Metropolitan)	Person not in same household	14437	261
Scarborough (North Metropolitan)	Person not in same household	18375	432
Scarborough (North Metropolitan)	Person not in same household	23625	257
Scarborough (North Metropolitan)	Person not in same household	28875	114
Scarborough (North Metropolitan)	Person not in same household	34125	50
Scarborough (North Metropolitan)	Person not in same household	39375	34
Scarborough (North Metropolitan)	Person not in same household	44625	14
Scarborough (North Metropolitan)	Person not in same household	49875	8
Scarborough (North Metropolitan)	Real estate agent	5250	8
Scarborough (North Metropolitan)	Real estate agent	7875	19
Scarborough (North Metropolitan)	Real estate agent	10500	28
Scarborough (North Metropolitan)	Real estate agent	11812	144
Scarborough (North Metropolitan)	Real estate agent	14437	454
Scarborough (North Metropolitan)	Real estate agent	18375	1162
Scarborough (North Metropolitan)	Real estate agent	23625	946
Scarborough (North Metropolitan)	Real estate agent	28875	436
Scarborough (North Metropolitan)	Real estate agent	34125	259
Scarborough (North Metropolitan)	Real estate agent	39375	108
Scarborough (North Metropolitan)	Real estate agent	44625	49
Scarborough (North Metropolitan)	Real estate agent	49875	54
Scarborough (North Metropolitan)	State or territory housing authority	52	33
Scarborough (North Metropolitan)	State or territory housing authority	3937	61
Scarborough (North Metropolitan)	State or territory housing authority	5250	353
Scarborough (North Metropolitan)	State or territory housing authority	7875	117
Scarborough (North Metropolitan)	State or territory housing authority	10500	53
Scarborough (North Metropolitan)	State or territory housing authority	11812	45
Scarborough (North Metropolitan)	State or territory housing authority	14437	30
Scarborough (North Metropolitan)	State or territory housing authority	18375	22
Scarborough (North Metropolitan)	State or territory housing authority	23625	8
South Perth (South Metropolitan)		10500	5
South Perth (South Metropolitan)		14437	7
South Perth (South Metropolitan)		18375	3
South Perth (South Metropolitan)	(Other)	5250	6
South Perth (South Metropolitan)	(Other)	7875	5
South Perth (South Metropolitan)	(Other)	10500	4
South Perth (South Metropolitan)	(Other)	11812	17
South Perth (South Metropolitan)	(Other)	14437	28
South Perth (South Metropolitan)	(Other)	18375	22
South Perth (South Metropolitan)	(Other)	23625	9
South Perth (South Metropolitan)	(Other)	28875	5
South Perth (South Metropolitan)	Co-op/church group etc	3937	12
South Perth (South Metropolitan)	Co-op/church group etc	5250	8
South Perth (South Metropolitan)	Co-op/church group etc	7875	16
South Perth (South Metropolitan)	Co-op/church group etc	10500	5
South Perth (South Metropolitan)	Co-op/church group etc	11812	14
South Perth (South Metropolitan)	Co-op/church group etc	14437	27
South Perth (South Metropolitan)	Co-op/church group etc	18375	8
South Perth (South Metropolitan)	Co-op/church group etc	28875	4
South Perth (South Metropolitan)	Person not in same household	52	8
South Perth (South Metropolitan)	Person not in same household	3937	10
South Perth (South Metropolitan)	Person not in same household	5250	58
South Perth (South Metropolitan)	Person not in same household	7875	75
South Perth (South Metropolitan)	Person not in same household	10500	70
South Perth (South Metropolitan)	Person not in same household	11812	130
South Perth (South Metropolitan)	Person not in same household	14437	362
South Perth (South Metropolitan)	Person not in same household	18375	358
South Perth (South Metropolitan)	Person not in same household	23625	196
South Perth (South Metropolitan)	Person not in same household	28875	57
South Perth (South Metropolitan)	Person not in same household	34125	32
South Perth (South Metropolitan)	Person not in same household	39375	20
South Perth (South Metropolitan)	Person not in same household	44625	9
South Perth (South Metropolitan)	Person not in same household	49875	15
South Perth (South Metropolitan)	Real estate agent	52	4
South Perth (South Metropolitan)	Real estate agent	5250	14
South Perth (South Metropolitan)	Real estate agent	7875	31
South Perth (South Metropolitan)	Real estate agent	10500	41
South Perth (South Metropolitan)	Real estate agent	11812	227
South Perth (South Metropolitan)	Real estate agent	14437	938
South Perth (South Metropolitan)	Real estate agent	18375	1269
South Perth (South Metropolitan)	Real estate agent	23625	691
South Perth (South Metropolitan)	Real estate agent	28875	382
South Perth (South Metropolitan)	Real estate agent	34125	200
South Perth (South Metropolitan)	Real estate agent	39375	110
South Perth (South Metropolitan)	Real estate agent	44625	48
South Perth (South Metropolitan)	Real estate agent	49875	83
South Perth (South Metropolitan)	State or territory housing authority	52	24
South Perth (South Metropolitan)	State or territory housing authority	3937	42
South Perth (South Metropolitan)	State or territory housing authority	5250	233
South Perth (South Metropolitan)	State or territory housing authority	7875	112
South Perth (South Metropolitan)	State or territory housing authority	10500	40
South Perth (South Metropolitan)	State or territory housing authority	11812	53
South Perth (South Metropolitan)	State or territory housing authority	14437	60
South Perth (South Metropolitan)	State or territory housing authority	18375	43
South Perth (South Metropolitan)	State or territory housing authority	23625	4
Southern River (South Metropolitan)	(Other)	5250	9
Southern River (South Metropolitan)	(Other)	7875	11
Southern River (South Metropolitan)	(Other)	10500	6
Southern River (South Metropolitan)	(Other)	11812	9
Southern River (South Metropolitan)	(Other)	14437	20
Southern River (South Metropolitan)	(Other)	18375	46
Southern River (South Metropolitan)	(Other)	23625	13
Southern River (South Metropolitan)	Co-op/church group etc	3937	4
Southern River (South Metropolitan)	Co-op/church group etc	5250	8
Southern River (South Metropolitan)	Co-op/church group etc	7875	15
Southern River (South Metropolitan)	Co-op/church group etc	10500	4
Southern River (South Metropolitan)	Co-op/church group etc	11812	5
