SED_NAME16	Age5yr	ChildrenEverBorn	females
Coomera	85+	6	19
Cooper	15-19		82
Cooper	15-19	0	1661
Cooper	20-24		112
Cooper	20-24	0	2041
Cooper	20-24	1	17
Cooper	20-24	2	3
Cooper	25-29		113
Cooper	25-29	0	1760
Cooper	25-29	1	77
Cooper	25-29	2	36
Cooper	25-29	3	5
Cooper	30-34		69
Cooper	30-34	0	1090
Cooper	30-34	1	303
Cooper	30-34	2	209
Cooper	30-34	3	46
Cooper	30-34	4	7
Cooper	35-39		63
Cooper	35-39	0	552
Cooper	35-39	1	365
Cooper	35-39	2	666
Cooper	35-39	3	219
Cooper	35-39	4	45
Cooper	40-44		57
Cooper	40-44	0	354
Cooper	40-44	1	283
Cooper	40-44	2	845
Cooper	40-44	3	366
Cooper	40-44	4	65
Cooper	40-44	5	5
Cooper	45-49		52
Cooper	45-49	0	348
Cooper	45-49	1	300
Cooper	45-49	2	972
Cooper	45-49	3	402
Cooper	45-49	4	99
Cooper	45-49	5	19
Cooper	50-54		44
Cooper	50-54	0	312
Cooper	50-54	1	276
Cooper	50-54	2	775
Cooper	50-54	3	371
Cooper	50-54	4	99
Cooper	50-54	5	15
Cooper	50-54	6	11
Cooper	55-59		50
Cooper	55-59	0	253
Cooper	55-59	1	192
Cooper	55-59	2	598
Cooper	55-59	3	332
Cooper	55-59	4	80
Cooper	55-59	5	17
Cooper	55-59	6	9
Cooper	60-64		36
Cooper	60-64	0	218
Cooper	60-64	1	179
Cooper	60-64	2	471
Cooper	60-64	3	279
Cooper	60-64	4	89
Cooper	60-64	5	25
Cooper	60-64	6	15
Cooper	65-69		21
Cooper	65-69	0	148
Cooper	65-69	1	131
Cooper	65-69	2	393
Cooper	65-69	3	233
Cooper	65-69	4	90
Cooper	65-69	5	20
Cooper	65-69	6	12
Cooper	70-74		26
Cooper	70-74	0	123
Cooper	70-74	1	129
Cooper	70-74	2	364
Cooper	70-74	3	221
Cooper	70-74	4	84
Cooper	70-74	5	24
Cooper	70-74	6	11
Cooper	75-79		27
Cooper	75-79	0	90
Cooper	75-79	1	68
Cooper	75-79	2	218
Cooper	75-79	3	189
Cooper	75-79	4	64
Cooper	75-79	5	21
Cooper	75-79	6	13
Cooper	80-84		20
Cooper	80-84	0	38
Cooper	80-84	1	28
Cooper	80-84	2	122
Cooper	80-84	3	109
Cooper	80-84	4	45
Cooper	80-84	5	22
Cooper	80-84	6	21
Cooper	85+		24
Cooper	85+	0	42
Cooper	85+	1	27
Cooper	85+	2	104
Cooper	85+	3	94
Cooper	85+	4	58
Cooper	85+	5	30
Cooper	85+	6	26
Currumbin	15-19		98
Currumbin	15-19	0	1119
Currumbin	20-24		100
Currumbin	20-24	0	1140
Currumbin	20-24	1	44
Currumbin	20-24	2	4
Currumbin	25-29		114
Currumbin	25-29	0	1000
Currumbin	25-29	1	144
Currumbin	25-29	2	74
Currumbin	25-29	3	19
Currumbin	25-29	4	3
Currumbin	30-34		108
Currumbin	30-34	0	732
Currumbin	30-34	1	352
Currumbin	30-34	2	309
Currumbin	30-34	3	99
Currumbin	30-34	4	21
Currumbin	30-34	5	4
Currumbin	35-39		122
Currumbin	35-39	0	391
Currumbin	35-39	1	294
Currumbin	35-39	2	596
Currumbin	35-39	3	196
Currumbin	35-39	4	45
Currumbin	35-39	5	9
Currumbin	35-39	6	7
Currumbin	40-44		79
Currumbin	40-44	0	277
Currumbin	40-44	1	232
Currumbin	40-44	2	700
Currumbin	40-44	3	260
Currumbin	40-44	4	64
Currumbin	40-44	5	17
Currumbin	40-44	6	11
Currumbin	45-49		103
Currumbin	45-49	0	251
Currumbin	45-49	1	255
Currumbin	45-49	2	672
Currumbin	45-49	3	304
Currumbin	45-49	4	94
Currumbin	45-49	5	24
Currumbin	45-49	6	15
Currumbin	50-54		84
Currumbin	50-54	0	280
Currumbin	50-54	1	203
Currumbin	50-54	2	590
Currumbin	50-54	3	314
Currumbin	50-54	4	103
Currumbin	50-54	5	21
Currumbin	50-54	6	10
Currumbin	55-59		78
Currumbin	55-59	0	261
Currumbin	55-59	1	225
Currumbin	55-59	2	644
Currumbin	55-59	3	303
Currumbin	55-59	4	108
Currumbin	55-59	5	25
Currumbin	55-59	6	10
Currumbin	60-64		78
Currumbin	60-64	0	261
Currumbin	60-64	1	218
Currumbin	60-64	2	649
Currumbin	60-64	3	391
Currumbin	60-64	4	115
Currumbin	60-64	5	18
Currumbin	60-64	6	14
Currumbin	65-69		72
Currumbin	65-69	0	181
Currumbin	65-69	1	151
Currumbin	65-69	2	630
Currumbin	65-69	3	359
Currumbin	65-69	4	106
Currumbin	65-69	5	29
Currumbin	65-69	6	16
Currumbin	70-74		69
Currumbin	70-74	0	125
Currumbin	70-74	1	143
Currumbin	70-74	2	515
Currumbin	70-74	3	293
Currumbin	70-74	4	120
Currumbin	70-74	5	31
Currumbin	70-74	6	15
Currumbin	75-79		94
Currumbin	75-79	0	87
Currumbin	75-79	1	70
Currumbin	75-79	2	340
Currumbin	75-79	3	236
Currumbin	75-79	4	103
Currumbin	75-79	5	26
Currumbin	75-79	6	18
Currumbin	80-84		74
Currumbin	80-84	0	55
Currumbin	80-84	1	48
Currumbin	80-84	2	160
Currumbin	80-84	3	145
Currumbin	80-84	4	84
Currumbin	80-84	5	41
Currumbin	80-84	6	13
Currumbin	85+		217
Currumbin	85+	0	55
Currumbin	85+	1	64
Currumbin	85+	2	158
Currumbin	85+	3	157
Currumbin	85+	4	98
Currumbin	85+	5	49
Currumbin	85+	6	37
Everton	15-19		77
Everton	15-19	0	1658
Everton	15-19	1	3
Everton	20-24		78
Everton	20-24	0	1496
Everton	20-24	1	42
Everton	20-24	2	17
Everton	25-29		69
Everton	25-29	0	1207
Everton	25-29	1	191
Everton	25-29	2	93
Everton	25-29	3	22
Everton	25-29	4	4
Everton	30-34		58
Everton	30-34	0	799
Everton	30-34	1	469
Everton	30-34	2	418
Everton	30-34	3	124
Everton	30-34	4	28
Everton	30-34	5	5
Everton	30-34	6	5
Everton	35-39		44
Everton	35-39	0	391
Everton	35-39	1	432
Everton	35-39	2	778
Everton	35-39	3	290
Everton	35-39	4	61
Everton	35-39	5	8
Everton	35-39	6	6
Everton	40-44		42
Everton	40-44	0	331
Everton	40-44	1	326
Everton	40-44	2	897
Everton	40-44	3	310
Everton	40-44	4	79
Everton	40-44	5	24
Everton	40-44	6	12
Everton	45-49		45
Everton	45-49	0	314
Everton	45-49	1	308
Everton	45-49	2	893
Everton	45-49	3	413
Everton	45-49	4	96
Everton	45-49	5	21
Everton	45-49	6	12
Everton	50-54		37
Everton	50-54	0	256
Everton	50-54	1	271
Everton	50-54	2	827
Everton	50-54	3	405
Everton	50-54	4	109
Everton	50-54	5	25
Everton	50-54	6	15
Everton	55-59		22
Everton	55-59	0	218
Everton	55-59	1	200
Everton	55-59	2	703
Everton	55-59	3	398
Everton	55-59	4	101
Everton	55-59	5	30
Everton	55-59	6	12
Everton	60-64		36
Everton	60-64	0	161
Everton	60-64	1	150
Everton	60-64	2	598
Everton	60-64	3	328
Everton	60-64	4	109
Everton	60-64	5	23
Everton	60-64	6	17
Everton	65-69		30
Everton	65-69	0	111
Everton	65-69	1	98
Everton	65-69	2	451
Everton	65-69	3	283
Everton	65-69	4	113
Everton	65-69	5	20
Everton	65-69	6	9
Everton	70-74		29
Everton	70-74	0	109
Everton	70-74	1	104
Everton	70-74	2	420
Everton	70-74	3	294
Everton	70-74	4	111
Everton	70-74	5	29
Everton	70-74	6	15
Everton	75-79		26
Everton	75-79	0	60
Everton	75-79	1	61
Everton	75-79	2	287
Everton	75-79	3	190
Everton	75-79	4	83
Everton	75-79	5	27
Everton	75-79	6	12
Everton	80-84		27
Everton	80-84	0	44
Everton	80-84	1	31
Everton	80-84	2	143
Everton	80-84	3	128
Everton	80-84	4	77
Everton	80-84	5	26
Everton	80-84	6	18
Everton	85+		40
Everton	85+	0	44
Everton	85+	1	38
Everton	85+	2	97
Everton	85+	3	107
Everton	85+	4	75
Everton	85+	5	42
Everton	85+	6	30
Ferny Grove	15-19		74
Ferny Grove	15-19	0	1533
Ferny Grove	15-19	1	3
Ferny Grove	20-24		77
Ferny Grove	20-24	0	1314
Ferny Grove	20-24	1	48
Ferny Grove	20-24	2	18
Ferny Grove	20-24	3	7
Ferny Grove	25-29		70
Ferny Grove	25-29	0	1204
Ferny Grove	25-29	1	183
Ferny Grove	25-29	2	97
Ferny Grove	25-29	3	22
Ferny Grove	25-29	4	3
Ferny Grove	30-34		67
Ferny Grove	30-34	0	901
Ferny Grove	30-34	1	449
Ferny Grove	30-34	2	384
Ferny Grove	30-34	3	101
Ferny Grove	30-34	4	21
Ferny Grove	30-34	5	6
Ferny Grove	30-34	6	3
Ferny Grove	35-39		71
Ferny Grove	35-39	0	486
Ferny Grove	35-39	1	412
Ferny Grove	35-39	2	828
Ferny Grove	35-39	3	260
Ferny Grove	35-39	4	41
Ferny Grove	35-39	5	15
Ferny Grove	35-39	6	8
Ferny Grove	40-44		53
Ferny Grove	40-44	0	324
Ferny Grove	40-44	1	334
Ferny Grove	40-44	2	893
Ferny Grove	40-44	3	380
Ferny Grove	40-44	4	83
Ferny Grove	40-44	5	27
Ferny Grove	40-44	6	9
Ferny Grove	45-49		45
Ferny Grove	45-49	0	329
Ferny Grove	45-49	1	296
Ferny Grove	45-49	2	863
Ferny Grove	45-49	3	411
Ferny Grove	45-49	4	104
Ferny Grove	45-49	5	23
Ferny Grove	45-49	6	7
Ferny Grove	50-54		35
Ferny Grove	50-54	0	255
Ferny Grove	50-54	1	250
Ferny Grove	50-54	2	753
Ferny Grove	50-54	3	326
Ferny Grove	50-54	4	100
Ferny Grove	50-54	5	17
Ferny Grove	50-54	6	15
Ferny Grove	55-59		35
Ferny Grove	55-59	0	206
Ferny Grove	55-59	1	190
Ferny Grove	55-59	2	538
Ferny Grove	55-59	3	271
Ferny Grove	55-59	4	82
Ferny Grove	55-59	5	27
Ferny Grove	55-59	6	6
Ferny Grove	60-64		38
Ferny Grove	60-64	0	162
Ferny Grove	60-64	1	123
Ferny Grove	60-64	2	428
Ferny Grove	60-64	3	286
Ferny Grove	60-64	4	90
Ferny Grove	60-64	5	31
Ferny Grove	60-64	6	11
Ferny Grove	65-69		33
Ferny Grove	65-69	0	123
Ferny Grove	65-69	1	131
Ferny Grove	65-69	2	423
Ferny Grove	65-69	3	258
Ferny Grove	65-69	4	88
Ferny Grove	65-69	5	16
Ferny Grove	65-69	6	17
Ferny Grove	70-74		33
Ferny Grove	70-74	0	94
Ferny Grove	70-74	1	91
Ferny Grove	70-74	2	421
Ferny Grove	70-74	3	269
Ferny Grove	70-74	4	98
Ferny Grove	70-74	5	34
Ferny Grove	70-74	6	12
Ferny Grove	75-79		26
Ferny Grove	75-79	0	77
Ferny Grove	75-79	1	66
Ferny Grove	75-79	2	274
Ferny Grove	75-79	3	201
Ferny Grove	75-79	4	84
Ferny Grove	75-79	5	39
Ferny Grove	75-79	6	14
Ferny Grove	80-84		25
Ferny Grove	80-84	0	46
Ferny Grove	80-84	1	31
Ferny Grove	80-84	2	123
Ferny Grove	80-84	3	118
Ferny Grove	80-84	4	71
Ferny Grove	80-84	5	27
Ferny Grove	80-84	6	16
Ferny Grove	85+		39
Ferny Grove	85+	0	68
Ferny Grove	85+	1	57
Ferny Grove	85+	2	165
Ferny Grove	85+	3	163
Ferny Grove	85+	4	111
Ferny Grove	85+	5	54
Ferny Grove	85+	6	55
Gaven	15-19		108
Gaven	15-19	0	1377
Gaven	15-19	1	15
Gaven	20-24		94
Gaven	20-24	0	1138
Gaven	20-24	1	68
Gaven	20-24	2	23
Gaven	20-24	3	5
Gaven	25-29		93
Gaven	25-29	0	986
Gaven	25-29	1	244
Gaven	25-29	2	159
Gaven	25-29	3	38
Gaven	25-29	4	13
Gaven	30-34		87
Gaven	30-34	0	644
Gaven	30-34	1	406
Gaven	30-34	2	439
Gaven	30-34	3	124
Gaven	30-34	4	26
Gaven	30-34	5	12
Gaven	30-34	6	6
Gaven	35-39		92
Gaven	35-39	0	355
Gaven	35-39	1	348
Gaven	35-39	2	703
Gaven	35-39	3	241
Gaven	35-39	4	67
Gaven	35-39	5	19
Gaven	35-39	6	11
Gaven	40-44		61
Gaven	40-44	0	232
Gaven	40-44	1	271
Gaven	40-44	2	716
Gaven	40-44	3	280
Gaven	40-44	4	94
Gaven	40-44	5	35
Gaven	40-44	6	23
Gaven	45-49		87
Gaven	45-49	0	238
Gaven	45-49	1	298
Gaven	45-49	2	705
Gaven	45-49	3	335
Gaven	45-49	4	98
Gaven	45-49	5	37
Gaven	45-49	6	6
Gaven	50-54		75
Gaven	50-54	0	244
Gaven	50-54	1	274
Gaven	50-54	2	655
Gaven	50-54	3	351
Gaven	50-54	4	144
Gaven	50-54	5	37
Gaven	50-54	6	19
Gaven	55-59		56
Gaven	55-59	0	204
Gaven	55-59	1	233
Gaven	55-59	2	605
Gaven	55-59	3	318
Gaven	55-59	4	132
Gaven	55-59	5	22
Gaven	55-59	6	16
Gaven	60-64		52
Gaven	60-64	0	162
Gaven	60-64	1	184
Gaven	60-64	2	575
Gaven	60-64	3	350
Gaven	60-64	4	148
Gaven	60-64	5	44
Gaven	60-64	6	25
Gaven	65-69		59
Gaven	65-69	0	131
Gaven	65-69	1	162
Gaven	65-69	2	463
Gaven	65-69	3	306
Gaven	65-69	4	127
Gaven	65-69	5	28
Gaven	65-69	6	15
Gaven	70-74		73
Gaven	70-74	0	103
Gaven	70-74	1	132
Gaven	70-74	2	482
Gaven	70-74	3	279
Gaven	70-74	4	109
Gaven	70-74	5	25
Gaven	70-74	6	10
Gaven	75-79		68
Gaven	75-79	0	63
Gaven	75-79	1	81
Gaven	75-79	2	340
Gaven	75-79	3	234
Gaven	75-79	4	76
Gaven	75-79	5	16
Gaven	75-79	6	14
Gaven	80-84		66
Gaven	80-84	0	52
Gaven	80-84	1	46
Gaven	80-84	2	157
Gaven	80-84	3	164
Gaven	80-84	4	86
Gaven	80-84	5	25
Gaven	80-84	6	14
Gaven	85+		71
Gaven	85+	0	40
Gaven	85+	1	57
Gaven	85+	2	112
Gaven	85+	3	115
Gaven	85+	4	58
Gaven	85+	5	38
Gaven	85+	6	28
Gladstone	15-19		147
Gladstone	15-19	0	1483
Gladstone	15-19	1	22
Gladstone	15-19	2	4
Gladstone	20-24		106
Gladstone	20-24	0	917
Gladstone	20-24	1	182
Gladstone	20-24	2	103
Gladstone	20-24	3	26
Gladstone	25-29		125
Gladstone	25-29	0	778
Gladstone	25-29	1	289
Gladstone	25-29	2	275
Gladstone	25-29	3	112
Gladstone	25-29	4	38
Gladstone	25-29	5	9
Gladstone	25-29	6	3
Gladstone	30-34		103
Gladstone	30-34	0	369
Gladstone	30-34	1	328
Gladstone	30-34	2	543
Gladstone	30-34	3	234
Gladstone	30-34	4	85
Gladstone	30-34	5	26
Gladstone	30-34	6	13
Gladstone	35-39		124
Gladstone	35-39	0	252
Gladstone	35-39	1	269
Gladstone	35-39	2	607
Gladstone	35-39	3	326
Gladstone	35-39	4	134
Gladstone	35-39	5	49
Gladstone	35-39	6	41
Gladstone	40-44		75
Gladstone	40-44	0	191
Gladstone	40-44	1	192
Gladstone	40-44	2	618
Gladstone	40-44	3	337
Gladstone	40-44	4	126
Gladstone	40-44	5	40
Gladstone	40-44	6	43
Gladstone	45-49		108
Gladstone	45-49	0	190
Gladstone	45-49	1	213
Gladstone	45-49	2	665
Gladstone	45-49	3	428
Gladstone	45-49	4	145
Gladstone	45-49	5	59
Gladstone	45-49	6	47
Gladstone	50-54		113
Gladstone	50-54	0	162
Gladstone	50-54	1	193
Gladstone	50-54	2	618
Gladstone	50-54	3	372
Gladstone	50-54	4	173
Gladstone	50-54	5	50
Gladstone	50-54	6	35
Gladstone	55-59		79
Gladstone	55-59	0	134
Gladstone	55-59	1	184
Gladstone	55-59	2	610
Gladstone	55-59	3	396
Gladstone	55-59	4	146
Gladstone	55-59	5	60
Gladstone	55-59	6	31
Gladstone	60-64		91
Gladstone	60-64	0	98
Gladstone	60-64	1	143
Gladstone	60-64	2	505
Gladstone	60-64	3	366
Gladstone	60-64	4	154
Gladstone	60-64	5	41
Gladstone	60-64	6	28
Gladstone	65-69		69
Gladstone	65-69	0	66
Gladstone	65-69	1	95
Gladstone	65-69	2	384
Gladstone	65-69	3	280
Gladstone	65-69	4	127
Gladstone	65-69	5	41
Gladstone	65-69	6	13
Gladstone	70-74		69
Gladstone	70-74	0	40
Gladstone	70-74	1	56
Gladstone	70-74	2	302
Gladstone	70-74	3	218
Gladstone	70-74	4	117
Gladstone	70-74	5	34
Gladstone	70-74	6	23
Gladstone	75-79		37
Gladstone	75-79	0	34
Gladstone	75-79	1	36
Gladstone	75-79	2	141
Gladstone	75-79	3	168
Gladstone	75-79	4	86
Gladstone	75-79	5	36
Gladstone	75-79	6	27
Gladstone	80-84		51
Gladstone	80-84	0	22
Gladstone	80-84	1	11
Gladstone	80-84	2	75
Gladstone	80-84	3	103
Gladstone	80-84	4	64
Gladstone	80-84	5	29
Gladstone	80-84	6	27
Gladstone	85+		63
Gladstone	85+	0	12
Gladstone	85+	1	18
Gladstone	85+	2	63
Gladstone	85+	3	65
Gladstone	85+	4	46
Gladstone	85+	5	32
Gladstone	85+	6	45
Glass House	15-19		146
Glass House	15-19	0	1193
Glass House	15-19	1	5
Glass House	20-24		78
Glass House	20-24	0	799
Glass House	20-24	1	72
Glass House	20-24	2	29
Glass House	20-24	3	4
Glass House	25-29		95
Glass House	25-29	0	626
Glass House	25-29	1	212
Glass House	25-29	2	144
Glass House	25-29	3	44
Glass House	25-29	4	6
Glass House	30-34		100
Glass House	30-34	0	364
Glass House	30-34	1	244
Glass House	30-34	2	387
Glass House	30-34	3	155
Glass House	30-34	4	40
Glass House	30-34	5	8
Glass House	30-34	6	3
Glass House	35-39		93
Glass House	35-39	0	251
Glass House	35-39	1	226
Glass House	35-39	2	494
Glass House	35-39	3	277
Glass House	35-39	4	77
Glass House	35-39	5	27
Glass House	35-39	6	12
Glass House	40-44		92
Glass House	40-44	0	229
Glass House	40-44	1	199
Glass House	40-44	2	545
Glass House	40-44	3	290
Glass House	40-44	4	93
Glass House	40-44	5	20
Glass House	40-44	6	25
Glass House	45-49		85
Glass House	45-49	0	266
Glass House	45-49	1	214
Glass House	45-49	2	598
Glass House	45-49	3	329
Glass House	45-49	4	122
Glass House	45-49	5	28
Glass House	45-49	6	19
Glass House	50-54		118
Glass House	50-54	0	267
Glass House	50-54	1	270
Glass House	50-54	2	603
Glass House	50-54	3	361
Glass House	50-54	4	120
Glass House	50-54	5	35
Glass House	50-54	6	20
Glass House	55-59		109
Glass House	55-59	0	275
Glass House	55-59	1	230
Glass House	55-59	2	677
Glass House	55-59	3	442
Glass House	55-59	4	155
Glass House	55-59	5	44
Glass House	55-59	6	18
Glass House	60-64		111
Glass House	60-64	0	263
Glass House	60-64	1	204
Glass House	60-64	2	671
Glass House	60-64	3	423
Glass House	60-64	4	170
Glass House	60-64	5	42
Glass House	60-64	6	20
Glass House	65-69		86
Glass House	65-69	0	220
Glass House	65-69	1	163
Glass House	65-69	2	643
Glass House	65-69	3	388
Glass House	65-69	4	208
Glass House	65-69	5	45
Glass House	65-69	6	25
Glass House	70-74		108
Glass House	70-74	0	171
Glass House	70-74	1	145
Glass House	70-74	2	536
Glass House	70-74	3	418
Glass House	70-74	4	176
Glass House	70-74	5	52
Glass House	70-74	6	20
Glass House	75-79		61
Glass House	75-79	0	94
Glass House	75-79	1	68
Glass House	75-79	2	293
Glass House	75-79	3	261
Glass House	75-79	4	102
Glass House	75-79	5	32
Glass House	75-79	6	25
Glass House	80-84		43
Glass House	80-84	0	47
Glass House	80-84	1	37
Glass House	80-84	2	136
Glass House	80-84	3	113
Glass House	80-84	4	96
Glass House	80-84	5	39
Glass House	80-84	6	23
Glass House	85+		45
Glass House	85+	0	20
Glass House	85+	1	41
Glass House	85+	2	116
Glass House	85+	3	110
Glass House	85+	4	74
Glass House	85+	5	39
Glass House	85+	6	33
Greenslopes	15-19		79
Greenslopes	15-19	0	1305
Greenslopes	15-19	1	5
Greenslopes	20-24		162
Greenslopes	20-24	0	2138
Greenslopes	20-24	1	29
Greenslopes	20-24	2	7
Greenslopes	25-29		140
Greenslopes	25-29	0	2244
Greenslopes	25-29	1	169
Greenslopes	25-29	2	44
Greenslopes	25-29	3	4
Greenslopes	30-34		127
Greenslopes	30-34	0	1550
Greenslopes	30-34	1	525
Greenslopes	30-34	2	315
Greenslopes	30-34	3	72
Greenslopes	30-34	4	11
Greenslopes	30-34	5	6
Greenslopes	30-34	6	4
Greenslopes	35-39		85
Greenslopes	35-39	0	857
Greenslopes	35-39	1	487
Greenslopes	35-39	2	685
Greenslopes	35-39	3	192
Greenslopes	35-39	4	20
Greenslopes	35-39	5	6
Greenslopes	35-39	6	3
Greenslopes	40-44		70
Greenslopes	40-44	0	513
Greenslopes	40-44	1	340
Greenslopes	40-44	2	737
Greenslopes	40-44	3	270
Greenslopes	40-44	4	53
Greenslopes	40-44	5	8
Greenslopes	40-44	6	5
Greenslopes	45-49		65
Greenslopes	45-49	0	419
Greenslopes	45-49	1	287
Greenslopes	45-49	2	728
Greenslopes	45-49	3	318
Greenslopes	45-49	4	66
Greenslopes	45-49	5	24
Greenslopes	45-49	6	4
Greenslopes	50-54		64
Greenslopes	50-54	0	372
Greenslopes	50-54	1	257
Greenslopes	50-54	2	626
Greenslopes	50-54	3	321
Greenslopes	50-54	4	74
Greenslopes	50-54	5	13
Greenslopes	50-54	6	15
Greenslopes	55-59		67
Greenslopes	55-59	0	313
Greenslopes	55-59	1	204
Greenslopes	55-59	2	481
Greenslopes	55-59	3	267
Greenslopes	55-59	4	68
Greenslopes	55-59	5	25
Greenslopes	55-59	6	6
Greenslopes	60-64		45
Greenslopes	60-64	0	284
Greenslopes	60-64	1	170
Greenslopes	60-64	2	378
Greenslopes	60-64	3	231
Greenslopes	60-64	4	84
Greenslopes	60-64	5	23
Greenslopes	60-64	6	6
Greenslopes	65-69		53
Greenslopes	65-69	0	194
Greenslopes	65-69	1	121
Greenslopes	65-69	2	336
Greenslopes	65-69	3	203
Greenslopes	65-69	4	81
Greenslopes	65-69	5	21
Greenslopes	65-69	6	11
Greenslopes	70-74		40
Greenslopes	70-74	0	116
Greenslopes	70-74	1	99
Greenslopes	70-74	2	289
Greenslopes	70-74	3	194
Greenslopes	70-74	4	68
Greenslopes	70-74	5	13
Greenslopes	70-74	6	16
Greenslopes	75-79		43
Greenslopes	75-79	0	97
Greenslopes	75-79	1	79
Greenslopes	75-79	2	177
Greenslopes	75-79	3	146
Greenslopes	75-79	4	71
Greenslopes	75-79	5	13
Greenslopes	75-79	6	13
Greenslopes	80-84		39
Greenslopes	80-84	0	56
Greenslopes	80-84	1	27
Greenslopes	80-84	2	130
Greenslopes	80-84	3	105
Greenslopes	80-84	4	53
Greenslopes	80-84	5	29
Greenslopes	80-84	6	28
Greenslopes	85+		106
Greenslopes	85+	0	61
Greenslopes	85+	1	55
Greenslopes	85+	2	147
Greenslopes	85+	3	137
Greenslopes	85+	4	72
Greenslopes	85+	5	50
Greenslopes	85+	6	56
Gregory	15-19		139
Gregory	15-19	0	897
Gregory	15-19	1	16
Gregory	15-19	2	6
Gregory	20-24		136
Gregory	20-24	0	840
Gregory	20-24	1	131
Gregory	20-24	2	56
Gregory	20-24	3	16
Gregory	20-24	4	4
Gregory	25-29		147
Gregory	25-29	0	696
Gregory	25-29	1	238
Gregory	25-29	2	196
Gregory	25-29	3	96
Gregory	25-29	4	32
Gregory	25-29	6	5
Gregory	30-34		143
Gregory	30-34	0	348
Gregory	30-34	1	217
Gregory	30-34	2	370
Gregory	30-34	3	194
Gregory	30-34	4	75
Gregory	30-34	5	27
Gregory	30-34	6	14
Gregory	35-39		159
Gregory	35-39	0	219
Gregory	35-39	1	193
Gregory	35-39	2	416
Gregory	35-39	3	357
Gregory	35-39	4	132
Gregory	35-39	5	36
Gregory	35-39	6	31
Gregory	40-44		132
Gregory	40-44	0	151
Gregory	40-44	1	126
Gregory	40-44	2	359
Gregory	40-44	3	281
Gregory	40-44	4	127
Gregory	40-44	5	39
Gregory	40-44	6	28
Gregory	45-49		114
Gregory	45-49	0	116
Gregory	45-49	1	131
Gregory	45-49	2	370
Gregory	45-49	3	271
Gregory	45-49	4	150
Gregory	45-49	5	34
Gregory	45-49	6	41
Gregory	50-54		126
Gregory	50-54	0	134
Gregory	50-54	1	93
Gregory	50-54	2	360
Gregory	50-54	3	287
Gregory	50-54	4	122
Gregory	50-54	5	55
Gregory	50-54	6	47
Gregory	55-59		147
Gregory	55-59	0	92
Gregory	55-59	1	117
Gregory	55-59	2	351
Gregory	55-59	3	287
Gregory	55-59	4	157
Gregory	55-59	5	43
Gregory	55-59	6	40
Gregory	60-64		118
Gregory	60-64	0	59
Gregory	60-64	1	88
Gregory	60-64	2	331
Gregory	60-64	3	260
Gregory	60-64	4	139
Gregory	60-64	5	40
Gregory	60-64	6	28
Gregory	65-69		80
Gregory	65-69	0	48
Gregory	65-69	1	43
Gregory	65-69	2	208
Gregory	65-69	3	189
Gregory	65-69	4	100
Gregory	65-69	5	44
Gregory	65-69	6	24
Gregory	70-74		79
Gregory	70-74	0	32
Gregory	70-74	1	22
Gregory	70-74	2	159
Gregory	70-74	3	151
Gregory	70-74	4	89
Gregory	70-74	5	32
Gregory	70-74	6	27
Gregory	75-79		73
Gregory	75-79	0	21
Gregory	75-79	1	13
Gregory	75-79	2	114
Gregory	75-79	3	98
Gregory	75-79	4	59
Gregory	75-79	5	24
Gregory	75-79	6	29
Gregory	80-84		47
Gregory	80-84	0	13
Gregory	80-84	1	8
Gregory	80-84	2	41
Gregory	80-84	3	51
Gregory	80-84	4	50
Gregory	80-84	5	29
Gregory	80-84	6	27
Gregory	85+		57
Gregory	85+	0	5
Gregory	85+	1	10
Gregory	85+	2	32
Gregory	85+	3	40
Gregory	85+	4	40
Gregory	85+	5	32
Gregory	85+	6	28
Gympie	15-19		145
Gympie	15-19	0	1274
Gympie	15-19	1	23
Gympie	15-19	2	7
Gympie	20-24		82
Gympie	20-24	0	775
Gympie	20-24	1	135
Gympie	20-24	2	45
Gympie	20-24	3	7
Gympie	20-24	4	5
Gympie	25-29		94
Gympie	25-29	0	538
Gympie	25-29	1	232
Gympie	25-29	2	242
Gympie	25-29	3	78
Gympie	25-29	4	19
Gympie	25-29	5	3
Gympie	25-29	6	4
Gympie	30-34		110
Gympie	30-34	0	351
Gympie	30-34	1	224
Gympie	30-34	2	367
Gympie	30-34	3	183
Gympie	30-34	4	69
Gympie	30-34	5	15
Gympie	30-34	6	8
Gympie	35-39		98
Gympie	35-39	0	247
Gympie	35-39	1	211
Gympie	35-39	2	450
Gympie	35-39	3	268
Gympie	35-39	4	131
Gympie	35-39	5	50
Gympie	35-39	6	24
Gympie	40-44		116
Gympie	40-44	0	187
Gympie	40-44	1	190
Gympie	40-44	2	460
Gympie	40-44	3	289
Gympie	40-44	4	141
Gympie	40-44	5	48
Gympie	40-44	6	29
Gympie	45-49		131
Gympie	45-49	0	233
Gympie	45-49	1	203
Gympie	45-49	2	514
Gympie	45-49	3	311
Gympie	45-49	4	159
Gympie	45-49	5	58
Gympie	45-49	6	37
Gympie	50-54		153
Gympie	50-54	0	286
Gympie	50-54	1	228
Gympie	50-54	2	642
Gympie	50-54	3	397
Gympie	50-54	4	170
Gympie	50-54	5	63
Gympie	50-54	6	41
Gympie	55-59		140
Gympie	55-59	0	291
Gympie	55-59	1	249
Gympie	55-59	2	755
Gympie	55-59	3	447
Gympie	55-59	4	205
Gympie	55-59	5	68
Gympie	55-59	6	47
Gympie	60-64		151
Gympie	60-64	0	261
