SED_NAME16	Age5yr	Indigenous	Sex	persons
Theodore	40-44	0	M	1996
Theodore	40-44	1	F	43
Theodore	40-44	1	M	41
Theodore	45-49		F	92
Theodore	45-49		M	92
Theodore	45-49	0	F	2216
Theodore	45-49	0	M	2035
Theodore	45-49	1	F	37
Theodore	45-49	1	M	37
Theodore	50-54		F	68
Theodore	50-54		M	74
Theodore	50-54	0	F	1988
Theodore	50-54	0	M	1845
Theodore	50-54	1	F	29
Theodore	50-54	1	M	31
Theodore	55-59		F	53
Theodore	55-59		M	50
Theodore	55-59	0	F	1598
Theodore	55-59	0	M	1571
Theodore	55-59	1	F	20
Theodore	55-59	1	M	20
Theodore	60-64		F	41
Theodore	60-64		M	40
Theodore	60-64	0	F	1442
Theodore	60-64	0	M	1238
Theodore	60-64	1	F	17
Theodore	60-64	1	M	21
Theodore	65+		F	132
Theodore	65+		M	98
Theodore	65+	0	F	3740
Theodore	65+	0	M	3242
Theodore	65+	1	F	41
Theodore	65+	1	M	23
Thuringowa	0-4		F	110
Thuringowa	0-4		M	99
Thuringowa	0-4	0	F	1103
Thuringowa	0-4	0	M	1217
Thuringowa	0-4	1	F	349
Thuringowa	0-4	1	M	360
Thuringowa	5-9		F	140
Thuringowa	5-9		M	138
Thuringowa	5-9	0	F	1321
Thuringowa	5-9	0	M	1390
Thuringowa	5-9	1	F	399
Thuringowa	5-9	1	M	412
Thuringowa	10-14		F	125
Thuringowa	10-14		M	150
Thuringowa	10-14	0	F	1364
Thuringowa	10-14	0	M	1513
Thuringowa	10-14	1	F	414
Thuringowa	10-14	1	M	381
Thuringowa	15-19		F	125
Thuringowa	15-19		M	125
Thuringowa	15-19	0	F	1390
Thuringowa	15-19	0	M	1424
Thuringowa	15-19	1	F	342
Thuringowa	15-19	1	M	354
Thuringowa	20-24		F	111
Thuringowa	20-24		M	160
Thuringowa	20-24	0	F	1383
Thuringowa	20-24	0	M	1471
Thuringowa	20-24	1	F	246
Thuringowa	20-24	1	M	253
Thuringowa	25-29		F	149
Thuringowa	25-29		M	151
Thuringowa	25-29	0	F	1421
Thuringowa	25-29	0	M	1484
Thuringowa	25-29	1	F	246
Thuringowa	25-29	1	M	184
Thuringowa	30-34		F	124
Thuringowa	30-34		M	117
Thuringowa	30-34	0	F	1396
Thuringowa	30-34	0	M	1260
Thuringowa	30-34	1	F	216
Thuringowa	30-34	1	M	169
Thuringowa	35-39		F	120
Thuringowa	35-39		M	136
Thuringowa	35-39	0	F	1499
Thuringowa	35-39	0	M	1269
Thuringowa	35-39	1	F	174
Thuringowa	35-39	1	M	157
Thuringowa	40-44		F	99
Thuringowa	40-44		M	142
Thuringowa	40-44	0	F	1428
Thuringowa	40-44	0	M	1254
Thuringowa	40-44	1	F	171
Thuringowa	40-44	1	M	114
Thuringowa	45-49		F	105
Thuringowa	45-49		M	132
Thuringowa	45-49	0	F	1474
Thuringowa	45-49	0	M	1307
Thuringowa	45-49	1	F	183
Thuringowa	45-49	1	M	111
Thuringowa	50-54		F	95
Thuringowa	50-54		M	142
Thuringowa	50-54	0	F	1531
Thuringowa	50-54	0	M	1397
Thuringowa	50-54	1	F	144
Thuringowa	50-54	1	M	125
Thuringowa	55-59		F	75
Thuringowa	55-59		M	101
Thuringowa	55-59	0	F	1401
Thuringowa	55-59	0	M	1217
Thuringowa	55-59	1	F	102
Thuringowa	55-59	1	M	91
Thuringowa	60-64		F	66
Thuringowa	60-64		M	91
Thuringowa	60-64	0	F	1325
Thuringowa	60-64	0	M	1157
Thuringowa	60-64	1	F	96
Thuringowa	60-64	1	M	63
Thuringowa	65+		F	154
Thuringowa	65+		M	137
Thuringowa	65+	0	F	3907
Thuringowa	65+	0	M	3199
Thuringowa	65+	1	F	140
Thuringowa	65+	1	M	102
Toohey	0-4		F	49
Toohey	0-4		M	48
Toohey	0-4	0	F	1453
Toohey	0-4	0	M	1522
Toohey	0-4	1	F	41
Toohey	0-4	1	M	39
Toohey	5-9		F	58
Toohey	5-9		M	64
Toohey	5-9	0	F	1483
Toohey	5-9	0	M	1617
Toohey	5-9	1	F	35
Toohey	5-9	1	M	36
Toohey	10-14		F	41
Toohey	10-14		M	35
Toohey	10-14	0	F	1360
Toohey	10-14	0	M	1360
Toohey	10-14	1	F	49
Toohey	10-14	1	M	39
Toohey	15-19		F	36
Toohey	15-19		M	63
Toohey	15-19	0	F	1347
Toohey	15-19	0	M	1397
Toohey	15-19	1	F	51
Toohey	15-19	1	M	47
Toohey	20-24		F	108
Toohey	20-24		M	150
Toohey	20-24	0	F	2144
Toohey	20-24	0	M	2410
Toohey	20-24	1	F	51
Toohey	20-24	1	M	53
Toohey	25-29		F	134
Toohey	25-29		M	138
Toohey	25-29	0	F	2411
Toohey	25-29	0	M	2860
Toohey	25-29	1	F	59
Toohey	25-29	1	M	48
Toohey	30-34		F	92
Toohey	30-34		M	121
Toohey	30-34	0	F	2493
Toohey	30-34	0	M	2618
Toohey	30-34	1	F	39
Toohey	30-34	1	M	24
Toohey	35-39		F	81
Toohey	35-39		M	94
Toohey	35-39	0	F	2254
Toohey	35-39	0	M	2256
Toohey	35-39	1	F	31
Toohey	35-39	1	M	22
Toohey	40-44		F	46
Toohey	40-44		M	79
Toohey	40-44	0	F	1876
Toohey	40-44	0	M	1973
Toohey	40-44	1	F	21
Toohey	40-44	1	M	26
Toohey	45-49		F	46
Toohey	45-49		M	63
Toohey	45-49	0	F	1624
Toohey	45-49	0	M	1587
Toohey	45-49	1	F	18
Toohey	45-49	1	M	25
Toohey	50-54		F	42
Toohey	50-54		M	63
Toohey	50-54	0	F	1566
Toohey	50-54	0	M	1510
Toohey	50-54	1	F	23
Toohey	50-54	1	M	34
Toohey	55-59		F	48
Toohey	55-59		M	43
Toohey	55-59	0	F	1400
Toohey	55-59	0	M	1383
Toohey	55-59	1	F	21
Toohey	55-59	1	M	17
Toohey	60-64		F	30
Toohey	60-64		M	36
Toohey	60-64	0	F	1320
Toohey	60-64	0	M	1244
Toohey	60-64	1	F	17
Toohey	60-64	1	M	11
Toohey	65+		F	139
Toohey	65+		M	107
Toohey	65+	0	F	4333
Toohey	65+	0	M	3700
Toohey	65+	1	F	30
Toohey	65+	1	M	20
Toowoomba North	0-4		F	52
Toowoomba North	0-4		M	60
Toowoomba North	0-4	0	F	1264
Toowoomba North	0-4	0	M	1295
Toowoomba North	0-4	1	F	199
Toowoomba North	0-4	1	M	198
Toowoomba North	5-9		F	72
Toowoomba North	5-9		M	68
Toowoomba North	5-9	0	F	1432
Toowoomba North	5-9	0	M	1445
Toowoomba North	5-9	1	F	146
Toowoomba North	5-9	1	M	187
Toowoomba North	10-14		F	71
Toowoomba North	10-14		M	66
Toowoomba North	10-14	0	F	1619
Toowoomba North	10-14	0	M	1769
Toowoomba North	10-14	1	F	205
Toowoomba North	10-14	1	M	197
Toowoomba North	15-19		F	60
Toowoomba North	15-19		M	80
Toowoomba North	15-19	0	F	1666
Toowoomba North	15-19	0	M	1729
Toowoomba North	15-19	1	F	198
Toowoomba North	15-19	1	M	154
Toowoomba North	20-24		F	85
Toowoomba North	20-24		M	97
Toowoomba North	20-24	0	F	1402
Toowoomba North	20-24	0	M	1453
Toowoomba North	20-24	1	F	129
Toowoomba North	20-24	1	M	131
Toowoomba North	25-29		F	95
Toowoomba North	25-29		M	106
Toowoomba North	25-29	0	F	1523
Toowoomba North	25-29	0	M	1521
Toowoomba North	25-29	1	F	102
Toowoomba North	25-29	1	M	90
Toowoomba North	30-34		F	72
Toowoomba North	30-34		M	72
Toowoomba North	30-34	0	F	1569
Toowoomba North	30-34	0	M	1394
Toowoomba North	30-34	1	F	90
Toowoomba North	30-34	1	M	81
Toowoomba North	35-39		F	83
Toowoomba North	35-39		M	88
Toowoomba North	35-39	0	F	1530
Toowoomba North	35-39	0	M	1370
Toowoomba North	35-39	1	F	79
Toowoomba North	35-39	1	M	69
Toowoomba North	40-44		F	74
Toowoomba North	40-44		M	84
Toowoomba North	40-44	0	F	1467
Toowoomba North	40-44	0	M	1317
Toowoomba North	40-44	1	F	68
Toowoomba North	40-44	1	M	54
Toowoomba North	45-49		F	61
Toowoomba North	45-49		M	90
Toowoomba North	45-49	0	F	1517
Toowoomba North	45-49	0	M	1407
Toowoomba North	45-49	1	F	84
Toowoomba North	45-49	1	M	73
Toowoomba North	50-54		F	69
Toowoomba North	50-54		M	101
Toowoomba North	50-54	0	F	1664
Toowoomba North	50-54	0	M	1442
Toowoomba North	50-54	1	F	67
Toowoomba North	50-54	1	M	70
Toowoomba North	55-59		F	84
Toowoomba North	55-59		M	71
Toowoomba North	55-59	0	F	1534
Toowoomba North	55-59	0	M	1421
Toowoomba North	55-59	1	F	69
Toowoomba North	55-59	1	M	57
Toowoomba North	60-64		F	62
Toowoomba North	60-64		M	83
Toowoomba North	60-64	0	F	1618
Toowoomba North	60-64	0	M	1448
Toowoomba North	60-64	1	F	49
Toowoomba North	60-64	1	M	43
Toowoomba North	65+		F	279
Toowoomba North	65+		M	240
Toowoomba North	65+	0	F	5718
Toowoomba North	65+	0	M	4620
Toowoomba North	65+	1	F	66
Toowoomba North	65+	1	M	67
Toowoomba South	0-4		F	69
Toowoomba South	0-4		M	69
Toowoomba South	0-4	0	F	1470
Toowoomba South	0-4	0	M	1539
Toowoomba South	0-4	1	F	142
Toowoomba South	0-4	1	M	142
Toowoomba South	5-9		F	52
Toowoomba South	5-9		M	62
Toowoomba South	5-9	0	F	1513
Toowoomba South	5-9	0	M	1635
Toowoomba South	5-9	1	F	150
Toowoomba South	5-9	1	M	136
Toowoomba South	10-14		F	65
Toowoomba South	10-14		M	57
Toowoomba South	10-14	0	F	1690
Toowoomba South	10-14	0	M	1742
Toowoomba South	10-14	1	F	177
Toowoomba South	10-14	1	M	175
Toowoomba South	15-19		F	61
Toowoomba South	15-19		M	80
Toowoomba South	15-19	0	F	1503
Toowoomba South	15-19	0	M	1605
Toowoomba South	15-19	1	F	150
Toowoomba South	15-19	1	M	130
Toowoomba South	20-24		F	99
Toowoomba South	20-24		M	81
Toowoomba South	20-24	0	F	1889
Toowoomba South	20-24	0	M	1755
Toowoomba South	20-24	1	F	117
Toowoomba South	20-24	1	M	115
Toowoomba South	25-29		F	95
Toowoomba South	25-29		M	115
Toowoomba South	25-29	0	F	2027
Toowoomba South	25-29	0	M	1882
Toowoomba South	25-29	1	F	87
Toowoomba South	25-29	1	M	110
Toowoomba South	30-34		F	64
Toowoomba South	30-34		M	87
Toowoomba South	30-34	0	F	1899
Toowoomba South	30-34	0	M	1735
Toowoomba South	30-34	1	F	81
Toowoomba South	30-34	1	M	77
Toowoomba South	35-39		F	84
Toowoomba South	35-39		M	89
Toowoomba South	35-39	0	F	1885
Toowoomba South	35-39	0	M	1628
Toowoomba South	35-39	1	F	74
Toowoomba South	35-39	1	M	53
Toowoomba South	40-44		F	49
Toowoomba South	40-44		M	51
Toowoomba South	40-44	0	F	1491
Toowoomba South	40-44	0	M	1450
Toowoomba South	40-44	1	F	79
Toowoomba South	40-44	1	M	51
Toowoomba South	45-49		F	54
Toowoomba South	45-49		M	76
Toowoomba South	45-49	0	F	1556
Toowoomba South	45-49	0	M	1364
Toowoomba South	45-49	1	F	70
Toowoomba South	45-49	1	M	37
Toowoomba South	50-54		F	55
Toowoomba South	50-54		M	53
Toowoomba South	50-54	0	F	1585
Toowoomba South	50-54	0	M	1306
Toowoomba South	50-54	1	F	56
Toowoomba South	50-54	1	M	39
Toowoomba South	55-59		F	56
Toowoomba South	55-59		M	69
Toowoomba South	55-59	0	F	1415
Toowoomba South	55-59	0	M	1183
Toowoomba South	55-59	1	F	48
Toowoomba South	55-59	1	M	36
Toowoomba South	60-64		F	48
Toowoomba South	60-64		M	48
Toowoomba South	60-64	0	F	1553
Toowoomba South	60-64	0	M	1251
Toowoomba South	60-64	1	F	39
Toowoomba South	60-64	1	M	25
Toowoomba South	65+		F	288
Toowoomba South	65+		M	250
Toowoomba South	65+	0	F	6465
Toowoomba South	65+	0	M	4535
Toowoomba South	65+	1	F	82
Toowoomba South	65+	1	M	48
Townsville	0-4		F	70
Townsville	0-4		M	92
Townsville	0-4	0	F	874
Townsville	0-4	0	M	1002
Townsville	0-4	1	F	261
Townsville	0-4	1	M	279
Townsville	5-9		F	75
Townsville	5-9		M	85
Townsville	5-9	0	F	1058
Townsville	5-9	0	M	1081
Townsville	5-9	1	F	299
Townsville	5-9	1	M	266
Townsville	10-14		F	68
Townsville	10-14		M	86
Townsville	10-14	0	F	1101
Townsville	10-14	0	M	1070
Townsville	10-14	1	F	299
Townsville	10-14	1	M	279
Townsville	15-19		F	85
Townsville	15-19		M	80
Townsville	15-19	0	F	1145
Townsville	15-19	0	M	1002
Townsville	15-19	1	F	263
Townsville	15-19	1	M	242
Townsville	20-24		F	152
Townsville	20-24		M	158
Townsville	20-24	0	F	1485
Townsville	20-24	0	M	1402
Townsville	20-24	1	F	245
Townsville	20-24	1	M	213
Townsville	25-29		F	167
Townsville	25-29		M	190
Townsville	25-29	0	F	1637
Townsville	25-29	0	M	1646
Townsville	25-29	1	F	219
Townsville	25-29	1	M	198
Townsville	30-34		F	134
Townsville	30-34		M	170
Townsville	30-34	0	F	1486
Townsville	30-34	0	M	1471
Townsville	30-34	1	F	176
Townsville	30-34	1	M	176
Townsville	35-39		F	146
Townsville	35-39		M	168
Townsville	35-39	0	F	1457
Townsville	35-39	0	M	1334
Townsville	35-39	1	F	186
Townsville	35-39	1	M	151
Townsville	40-44		F	93
Townsville	40-44		M	138
Townsville	40-44	0	F	1327
Townsville	40-44	0	M	1280
Townsville	40-44	1	F	142
Townsville	40-44	1	M	110
Townsville	45-49		F	110
Townsville	45-49		M	138
Townsville	45-49	0	F	1435
Townsville	45-49	0	M	1323
Townsville	45-49	1	F	143
Townsville	45-49	1	M	159
Townsville	50-54		F	106
Townsville	50-54		M	156
Townsville	50-54	0	F	1507
Townsville	50-54	0	M	1426
Townsville	50-54	1	F	148
Townsville	50-54	1	M	132
Townsville	55-59		F	88
Townsville	55-59		M	150
Townsville	55-59	0	F	1515
Townsville	55-59	0	M	1473
Townsville	55-59	1	F	126
Townsville	55-59	1	M	126
Townsville	60-64		F	87
Townsville	60-64		M	118
Townsville	60-64	0	F	1398
Townsville	60-64	0	M	1435
Townsville	60-64	1	F	112
Townsville	60-64	1	M	110
Townsville	65+		F	242
Townsville	65+		M	276
Townsville	65+	0	F	3564
Townsville	65+	0	M	3429
Townsville	65+	1	F	159
Townsville	65+	1	M	144
Traeger	0-4		F	108
Traeger	0-4		M	120
Traeger	0-4	0	F	820
Traeger	0-4	0	M	975
Traeger	0-4	1	F	481
Traeger	0-4	1	M	498
Traeger	5-9		F	127
Traeger	5-9		M	162
Traeger	5-9	0	F	915
Traeger	5-9	0	M	975
Traeger	5-9	1	F	526
Traeger	5-9	1	M	501
Traeger	10-14		F	132
Traeger	10-14		M	132
Traeger	10-14	0	F	864
Traeger	10-14	0	M	937
Traeger	10-14	1	F	531
Traeger	10-14	1	M	535
Traeger	15-19		F	137
Traeger	15-19		M	151
Traeger	15-19	0	F	744
Traeger	15-19	0	M	841
Traeger	15-19	1	F	460
Traeger	15-19	1	M	500
Traeger	20-24		F	149
Traeger	20-24		M	188
Traeger	20-24	0	F	863
Traeger	20-24	0	M	911
Traeger	20-24	1	F	399
Traeger	20-24	1	M	374
Traeger	25-29		F	169
Traeger	25-29		M	238
Traeger	25-29	0	F	1132
Traeger	25-29	0	M	1138
Traeger	25-29	1	F	369
Traeger	25-29	1	M	349
Traeger	30-34		F	149
Traeger	30-34		M	205
Traeger	30-34	0	F	1101
Traeger	30-34	0	M	1088
Traeger	30-34	1	F	298
Traeger	30-34	1	M	282
Traeger	35-39		F	169
Traeger	35-39		M	183
Traeger	35-39	0	F	1069
Traeger	35-39	0	M	1055
Traeger	35-39	1	F	293
Traeger	35-39	1	M	236
Traeger	40-44		F	130
Traeger	40-44		M	165
Traeger	40-44	0	F	899
Traeger	40-44	0	M	872
Traeger	40-44	1	F	260
Traeger	40-44	1	M	217
Traeger	45-49		F	141
Traeger	45-49		M	197
Traeger	45-49	0	F	883
Traeger	45-49	0	M	925
Traeger	45-49	1	F	289
Traeger	45-49	1	M	235
Traeger	50-54		F	138
Traeger	50-54		M	175
Traeger	50-54	0	F	877
Traeger	50-54	0	M	936
Traeger	50-54	1	F	272
Traeger	50-54	1	M	275
Traeger	55-59		F	128
Traeger	55-59		M	187
Traeger	55-59	0	F	928
Traeger	55-59	0	M	1009
Traeger	55-59	1	F	236
Traeger	55-59	1	M	201
Traeger	60-64		F	99
Traeger	60-64		M	163
Traeger	60-64	0	F	830
Traeger	60-64	0	M	969
Traeger	60-64	1	F	166
Traeger	60-64	1	M	167
Traeger	65+		F	276
Traeger	65+		M	358
Traeger	65+	0	F	2085
Traeger	65+	0	M	2326
Traeger	65+	1	F	277
Traeger	65+	1	M	248
Warrego	0-4		F	106
Warrego	0-4		M	101
Warrego	0-4	0	F	988
Warrego	0-4	0	M	1085
Warrego	0-4	1	F	260
Warrego	0-4	1	M	258
Warrego	5-9		F	134
Warrego	5-9		M	107
Warrego	5-9	0	F	1116
Warrego	5-9	0	M	1128
Warrego	5-9	1	F	290
Warrego	5-9	1	M	315
Warrego	10-14		F	137
Warrego	10-14		M	134
Warrego	10-14	0	F	1087
Warrego	10-14	0	M	1092
Warrego	10-14	1	F	280
Warrego	10-14	1	M	315
Warrego	15-19		F	112
Warrego	15-19		M	129
Warrego	15-19	0	F	817
Warrego	15-19	0	M	996
Warrego	15-19	1	F	226
Warrego	15-19	1	M	222
Warrego	20-24		F	114
Warrego	20-24		M	147
Warrego	20-24	0	F	977
Warrego	20-24	0	M	952
Warrego	20-24	1	F	162
Warrego	20-24	1	M	161
Warrego	25-29		F	123
Warrego	25-29		M	163
Warrego	25-29	0	F	1120
Warrego	25-29	0	M	1034
Warrego	25-29	1	F	160
Warrego	25-29	1	M	148
Warrego	30-34		F	117
Warrego	30-34		M	148
Warrego	30-34	0	F	1044
Warrego	30-34	0	M	1007
Warrego	30-34	1	F	147
Warrego	30-34	1	M	128
Warrego	35-39		F	112
Warrego	35-39		M	104
Warrego	35-39	0	F	1116
Warrego	35-39	0	M	996
Warrego	35-39	1	F	142
Warrego	35-39	1	M	103
Warrego	40-44		F	124
Warrego	40-44		M	125
Warrego	40-44	0	F	1006
Warrego	40-44	0	M	928
Warrego	40-44	1	F	135
Warrego	40-44	1	M	113
Warrego	45-49		F	134
Warrego	45-49		M	136
Warrego	45-49	0	F	1104
Warrego	45-49	0	M	1092
Warrego	45-49	1	F	136
Warrego	45-49	1	M	119
Warrego	50-54		F	117
Warrego	50-54		M	145
Warrego	50-54	0	F	1210
Warrego	50-54	0	M	1164
Warrego	50-54	1	F	151
Warrego	50-54	1	M	119
Warrego	55-59		F	119
Warrego	55-59		M	147
Warrego	55-59	0	F	1210
Warrego	55-59	0	M	1246
Warrego	55-59	1	F	144
Warrego	55-59	1	M	127
Warrego	60-64		F	100
Warrego	60-64		M	141
Warrego	60-64	0	F	1142
Warrego	60-64	0	M	1228
Warrego	60-64	1	F	102
Warrego	60-64	1	M	92
Warrego	65+		F	299
Warrego	65+		M	297
Warrego	65+	0	F	3100
Warrego	65+	0	M	3203
Warrego	65+	1	F	191
Warrego	65+	1	M	165
Waterford	0-4		F	163
Waterford	0-4		M	151
Waterford	0-4	0	F	1887
Waterford	0-4	0	M	1873
Waterford	0-4	1	F	173
Waterford	0-4	1	M	176
Waterford	5-9		F	181
Waterford	5-9		M	203
Waterford	5-9	0	F	1855
Waterford	5-9	0	M	1920
Waterford	5-9	1	F	176
Waterford	5-9	1	M	161
Waterford	10-14		F	173
Waterford	10-14		M	173
Waterford	10-14	0	F	1787
Waterford	10-14	0	M	1889
Waterford	10-14	1	F	176
Waterford	10-14	1	M	177
Waterford	15-19		F	133
Waterford	15-19		M	165
Waterford	15-19	0	F	1567
Waterford	15-19	0	M	1670
Waterford	15-19	1	F	148
Waterford	15-19	1	M	154
Waterford	20-24		F	196
Waterford	20-24		M	168
Waterford	20-24	0	F	1796
Waterford	20-24	0	M	1808
Waterford	20-24	1	F	131
Waterford	20-24	1	M	136
Waterford	25-29		F	204
Waterford	25-29		M	201
Waterford	25-29	0	F	2045
Waterford	25-29	0	M	2106
Waterford	25-29	1	F	114
Waterford	25-29	1	M	121
Waterford	30-34		F	186
Waterford	30-34		M	162
Waterford	30-34	0	F	2162
Waterford	30-34	0	M	2046
Waterford	30-34	1	F	92
Waterford	30-34	1	M	96
Waterford	35-39		F	177
Waterford	35-39		M	171
Waterford	35-39	0	F	1971
Waterford	35-39	0	M	1933
Waterford	35-39	1	F	78
Waterford	35-39	1	M	67
Waterford	40-44		F	133
Waterford	40-44		M	123
Waterford	40-44	0	F	1797
Waterford	40-44	0	M	1676
Waterford	40-44	1	F	70
Waterford	40-44	1	M	54
Waterford	45-49		F	114
Waterford	45-49		M	132
Waterford	45-49	0	F	1617
Waterford	45-49	0	M	1594
Waterford	45-49	1	F	63
Waterford	45-49	1	M	52
Waterford	50-54		F	99
Waterford	50-54		M	123
Waterford	50-54	0	F	1584
Waterford	50-54	0	M	1450
Waterford	50-54	1	F	58
Waterford	50-54	1	M	45
Waterford	55-59		F	74
Waterford	55-59		M	78
Waterford	55-59	0	F	1438
Waterford	55-59	0	M	1278
Waterford	55-59	1	F	56
Waterford	55-59	1	M	33
Waterford	60-64		F	73
Waterford	60-64		M	96
Waterford	60-64	0	F	1365
Waterford	60-64	0	M	1237
Waterford	60-64	1	F	55
Waterford	60-64	1	M	49
Waterford	65+		F	303
Waterford	65+		M	221
Waterford	65+	0	F	4701
Waterford	65+	0	M	3801
Waterford	65+	1	F	64
Waterford	65+	1	M	53
Whitsunday	0-4		F	88
Whitsunday	0-4		M	115
Whitsunday	0-4	0	F	1311
Whitsunday	0-4	0	M	1376
Whitsunday	0-4	1	F	140
Whitsunday	0-4	1	M	148
Whitsunday	5-9		F	131
Whitsunday	5-9		M	118
Whitsunday	5-9	0	F	1440
Whitsunday	5-9	0	M	1591
Whitsunday	5-9	1	F	144
Whitsunday	5-9	1	M	176
Whitsunday	10-14		F	130
Whitsunday	10-14		M	130
Whitsunday	10-14	0	F	1585
Whitsunday	10-14	0	M	1727
Whitsunday	10-14	1	F	147
Whitsunday	10-14	1	M	165
Whitsunday	15-19		F	118
Whitsunday	15-19		M	114
Whitsunday	15-19	0	F	1323
Whitsunday	15-19	0	M	1446
Whitsunday	15-19	1	F	143
Whitsunday	15-19	1	M	142
Whitsunday	20-24		F	179
Whitsunday	20-24		M	159
Whitsunday	20-24	0	F	1318
Whitsunday	20-24	0	M	1225
Whitsunday	20-24	1	F	92
Whitsunday	20-24	1	M	89
Whitsunday	25-29		F	203
Whitsunday	25-29		M	233
Whitsunday	25-29	0	F	1664
Whitsunday	25-29	0	M	1446
Whitsunday	25-29	1	F	98
Whitsunday	25-29	1	M	113
Whitsunday	30-34		F	195
Whitsunday	30-34		M	267
Whitsunday	30-34	0	F	1710
Whitsunday	30-34	0	M	1491
Whitsunday	30-34	1	F	86
Whitsunday	30-34	1	M	79
Whitsunday	35-39		F	150
Whitsunday	35-39		M	241
Whitsunday	35-39	0	F	1696
Whitsunday	35-39	0	M	1621
Whitsunday	35-39	1	F	81
Whitsunday	35-39	1	M	64
Whitsunday	40-44		F	143
Whitsunday	40-44		M	237
Whitsunday	40-44	0	F	1644
Whitsunday	40-44	0	M	1558
Whitsunday	40-44	1	F	60
Whitsunday	40-44	1	M	58
Whitsunday	45-49		F	147
Whitsunday	45-49		M	274
Whitsunday	45-49	0	F	1645
Whitsunday	45-49	0	M	1571
Whitsunday	45-49	1	F	52
Whitsunday	45-49	1	M	65
Whitsunday	50-54		F	165
Whitsunday	50-54		M	266
Whitsunday	50-54	0	F	1690
Whitsunday	50-54	0	M	1639
Whitsunday	50-54	1	F	57
Whitsunday	50-54	1	M	51
Whitsunday	55-59		F	136
Whitsunday	55-59		M	252
Whitsunday	55-59	0	F	1657
Whitsunday	55-59	0	M	1710
Whitsunday	55-59	1	F	56
Whitsunday	55-59	1	M	36
Whitsunday	60-64		F	142
Whitsunday	60-64		M	192
Whitsunday	60-64	0	F	1454
Whitsunday	60-64	0	M	1561
Whitsunday	60-64	1	F	30
Whitsunday	60-64	1	M	30
Whitsunday	65+		F	265
Whitsunday	65+		M	323
Whitsunday	65+	0	F	3080
Whitsunday	65+	0	M	3494
Whitsunday	65+	1	F	56
Whitsunday	65+	1	M	45
Woodridge	0-4		F	242
Woodridge	0-4		M	248
Woodridge	0-4	0	F	2333
Woodridge	0-4	0	M	2443
Woodridge	0-4	1	F	227
Woodridge	0-4	1	M	232
Woodridge	5-9		F	271
Woodridge	5-9		M	293
Woodridge	5-9	0	F	2408
Woodridge	5-9	0	M	2683
Woodridge	5-9	1	F	238
Woodridge	5-9	1	M	265
Woodridge	10-14		F	228
Woodridge	10-14		M	283
Woodridge	10-14	0	F	2561
Woodridge	10-14	0	M	2516
Woodridge	10-14	1	F	227
Woodridge	10-14	1	M	209
Woodridge	15-19		F	190
Woodridge	15-19		M	232
Woodridge	15-19	0	F	2223
Woodridge	15-19	0	M	2402
Woodridge	15-19	1	F	212
Woodridge	15-19	1	M	252
Woodridge	20-24		F	201
Woodridge	20-24		M	219
Woodridge	20-24	0	F	2183
Woodridge	20-24	0	M	2277
Woodridge	20-24	1	F	174
Woodridge	20-24	1	M	166
Woodridge	25-29		F	289
Woodridge	25-29		M	227
Woodridge	25-29	0	F	2272
Woodridge	25-29	0	M	2253
Woodridge	25-29	1	F	150
Woodridge	25-29	1	M	120
Woodridge	30-34		F	239
Woodridge	30-34		M	228
Woodridge	30-34	0	F	2297
Woodridge	30-34	0	M	2175
Woodridge	30-34	1	F	125
Woodridge	30-34	1	M	101
Woodridge	35-39		F	251
Woodridge	35-39		M	227
Woodridge	35-39	0	F	2331
Woodridge	35-39	0	M	2212
Woodridge	35-39	1	F	98
Woodridge	35-39	1	M	72
Woodridge	40-44		F	183
Woodridge	40-44		M	188
Woodridge	40-44	0	F	1945
Woodridge	40-44	0	M	1941
Woodridge	40-44	1	F	103
Woodridge	40-44	1	M	70
Woodridge	45-49		F	158
Woodridge	45-49		M	162
Woodridge	45-49	0	F	1930
Woodridge	45-49	0	M	1787
Woodridge	45-49	1	F	93
Woodridge	45-49	1	M	71
Woodridge	50-54		F	132
Woodridge	50-54		M	181
Woodridge	50-54	0	F	1825
Woodridge	50-54	0	M	1761
Woodridge	50-54	1	F	76
Woodridge	50-54	1	M	79
Woodridge	55-59		F	111
Woodridge	55-59		M	117
Woodridge	55-59	0	F	1678
Woodridge	55-59	0	M	1603
Woodridge	55-59	1	F	53
Woodridge	55-59	1	M	52
Woodridge	60-64		F	61
Woodridge	60-64		M	100
Woodridge	60-64	0	F	1497
Woodridge	60-64	0	M	1451
Woodridge	60-64	1	F	53
Woodridge	60-64	1	M	35
Woodridge	65+		F	316
Woodridge	65+		M	249
Woodridge	65+	0	F	3485
Woodridge	65+	0	M	3197
Woodridge	65+	1	F	67
Woodridge	65+	1	M	60
No usual address (Qld)	0-4		F	35
No usual address (Qld)	0-4		M	34
No usual address (Qld)	0-4	0	F	155
No usual address (Qld)	0-4	0	M	197
No usual address (Qld)	0-4	1	F	43
No usual address (Qld)	0-4	1	M	52
No usual address (Qld)	5-9		F	25
No usual address (Qld)	5-9		M	27
No usual address (Qld)	5-9	0	F	177
No usual address (Qld)	5-9	0	M	206
No usual address (Qld)	5-9	1	F	44
No usual address (Qld)	5-9	1	M	32
No usual address (Qld)	10-14		F	27
No usual address (Qld)	10-14		M	24
No usual address (Qld)	10-14	0	F	143
No usual address (Qld)	10-14	0	M	155
No usual address (Qld)	10-14	1	F	33
